,general_wages,athletics_wages,gifted_wages,accelerated_wages,disability_wages,billingual_wages,bond_interest,debt_interest,rent,athletics,per_capita_ASF,foundational_school,school_lunch,bond_principal,prof_services,utilities,USDA_donations,overtime,land_purchase
014905041,481867,36349.0,3590.0,53540.0,31006.0,,,,,,,,,,10182.0,,,2484.0,
014905101,881045,,3346.0,140392.0,66922.0,5909.0,,,,,,,,,12359.0,,,4966.0,
014906001,6183354,523842.0,260283.0,142217.0,1557605.0,581.0,,,,,,,,,62090.0,330449.0,,47992.0,
014906002,7088431,488024.0,66.0,122686.0,1217314.0,,,,,,,,,,44857.0,369278.0,,48532.0,
014906003,427139,,,,79966.0,,,,,,,,,,1412.0,195021.0,,3719.0,
014906004,1009575,,,18081.0,226725.0,,,,,,,,,,5506.0,1178.0,,1764.0,
014906006,24188,4296.0,,10666.0,83870.0,,,,,,,,,,1733.0,67447.0,,5827.0,
014906007,6456424,514985.0,,63398.0,1367491.0,,,,,,,,,,51368.0,359133.0,,45709.0,
014906008,6133454,513688.0,,136943.0,1388865.0,,,,,,,,,,47881.0,368648.0,,126442.0,
014906009,22171,,,16424.0,137551.0,,,,,,,,,,2716.0,,,1216.0,
014906025,9259,,,14208.0,163334.0,,,,,,,,,,8149.0,5.0,,1953.0,
014906042,2322776,29260.0,,68235.0,484824.0,,,,,,,,,,14806.0,110425.0,,4181.0,
014906043,2352512,39439.0,28630.0,117549.0,597921.0,,,,,,,,,,16085.0,142100.0,,10438.0,
014906044,2224673,32837.0,,61288.0,818211.0,,,,,,,,,,33450.0,116655.0,,8542.0,
014906045,2405179,29949.0,,88974.0,517335.0,,,,,,,,,,19582.0,120108.0,,8160.0,
014906046,2604573,34055.0,,82441.0,528493.0,,,,,,,,,,19646.0,128978.0,,5624.0,
014906048,3007787,39831.0,,120325.0,504549.0,581.0,,,,,,,,,38136.0,145966.0,,10856.0,
014906049,2766050,35156.0,,79471.0,473437.0,,,,,,,,,,55405.0,134547.0,,13066.0,
014906050,2558526,36179.0,,127585.0,492577.0,,,,,,,,,,24555.0,148085.0,,9477.0,
014906051,2812230,38548.0,,73219.0,368851.0,,,,,,,,,,13758.0,137011.0,,8983.0,
014906052,1894133,36611.0,,84128.0,284927.0,704.0,,,,,,,,,12887.0,141232.0,,7677.0,
014906053,3311007,51256.0,26799.0,92445.0,468019.0,,,,,,,,,,17432.0,143327.0,,5662.0,
014906100,2000,,,1478.0,51171.0,,,,,,,,,,,,,548.0,
014906102,1630197,,,99132.0,287611.0,20928.0,,,,,,,,,30161.0,77315.0,,2504.0,
014906103,1446354,,,49494.0,376849.0,,,,,,,,,,18230.0,85146.0,,5837.0,
014906104,1267337,,,69822.0,61901.0,,,,,,,,,,9626.0,63196.0,,4288.0,
014906105,2359082,,,100027.0,138131.0,22292.0,,,,,,,,,61725.0,88226.0,,4855.0,
014906108,2479085,,,78617.0,125854.0,,,,,,,,,,79785.0,131103.0,,2867.0,
014906109,2267551,,88761.0,136331.0,164720.0,39285.0,,,,,,,,,6104.0,90585.0,,7835.0,
014906110,2293500,,,108363.0,223022.0,23554.0,,,,,,,,,19472.0,96728.0,,4669.0,
014906111,1582730,,,76157.0,316851.0,,,,,,,,,,20301.0,77119.0,,6508.0,
014906112,1715666,,,82061.0,307033.0,,,,,,,,,,47333.0,85309.0,,1806.0,
014906113,1658067,,,56734.0,406361.0,,,,,,,,,,41482.0,70420.0,,15005.0,
014906115,2260130,,,60841.0,318044.0,,,,,,,,,,26804.0,91157.0,,9566.0,
014906116,1768191,,,72425.0,59943.0,,,,,,,,,,8548.0,85222.0,,2244.0,
014906117,1985227,,,57932.0,101579.0,,,,,,,,,,12549.0,81622.0,,3284.0,
014906119,2015636,,,48738.0,444076.0,122.0,,,,,,,,,18879.0,92873.0,,8541.0,
014906120,2835386,,,68904.0,244640.0,,,,,,,,,,53669.0,97982.0,,11075.0,
014906121,2259605,,,64381.0,151215.0,,,,,,,,,,10136.0,104972.0,,4509.0,
014906122,2489676,,,86074.0,537912.0,1388.0,,,,,,,,,41063.0,106199.0,,10279.0,
014906123,2263369,,,59739.0,99781.0,,,,,,,,,,8256.0,99553.0,,5053.0,
014906124,2326974,,,64482.0,205916.0,,,,,,,,,,5112.0,88108.0,,5759.0,
014906125,2045176,,,57450.0,110651.0,,,,,,,,,,4010.0,96317.0,,4709.0,
014906126,1789929,,,63684.0,300442.0,,,,,,,,,,100710.0,101935.0,,3543.0,
014906127,2584430,,,81190.0,157913.0,2294.0,,,,,,,,,62612.0,93287.0,,14115.0,
014906128,1837886,,,57475.0,569892.0,,,,,,,,,,105670.0,93217.0,,5275.0,
014906129,2193638,,,67792.0,108355.0,,,,,,,,,,18357.0,86528.0,,3099.0,
014906130,2256303,,,71400.0,287878.0,163.0,,,,,,,,,7630.0,117335.0,,14606.0,
014906131,2799671,,97004.0,88631.0,481493.0,5702.0,,,,,,,,,28562.0,115417.0,,8980.0,
014906132,1943187,,,74844.0,120050.0,10789.0,,,,,,,,,12424.0,109406.0,,7757.0,
014906133,3168428,,,128031.0,289249.0,,,,,,,,,,8471.0,120815.0,,3491.0,
014906135,3193916,,,73150.0,628335.0,,,,,,,,,,111223.0,137897.0,,11384.0,
014906136,2802424,,,63343.0,531641.0,,,,,,,,,,79985.0,141818.0,,4013.0,
014906137,2091997,,,50318.0,364297.0,,,,,,,,,,28171.0,113102.0,,7242.0,
014906138,3094170,,,66868.0,109288.0,,,,,,,,,,47382.0,122937.0,,7302.0,
014906139,118026,,,3770.0,3018.0,,,,,,,,,,,28196.0,,6272.0,
014906699,539356,,,955890.0,59545.0,87803.0,,,,,,,,,,,,250591.0,
014907001,871503,,,33085.0,64071.0,,,,,,,,,,15241.0,,,,
014907041,547376,,,169517.0,89711.0,,,,,,,,,,7693.0,,,,
014907102,1107113,,21214.0,115337.0,176209.0,21532.0,,,,,,,,,17721.0,,,,
014908001,1082022,319103.0,,91319.0,175213.0,,,,,,,,,,39997.0,,,,
014908041,1155990,,4680.0,112263.0,70461.0,,,,,,,,,,,,,,
014908042,732982,,19228.0,87189.0,50592.0,,,,,,,,,,,,,,
014908101,750231,,10170.0,54782.0,66618.0,7222.0,,,,,,,,,,,,,
014909002,5074246,558466.0,11250.0,623207.0,1497510.0,,,,,,,,,,110028.0,16769.0,67521.0,3095.0,
014909041,2097327,59835.0,,163562.0,233916.0,,,,,,,,,,13557.0,8739.0,17883.0,,
014909042,1990230,51885.0,,164619.0,344733.0,,,,,,,,,,14390.0,8716.0,16842.0,,
014909044,1891418,67560.0,,144584.0,477177.0,,,,,,,,,,14175.0,7723.0,12279.0,2947.0,
014909102,1303420,,,96402.0,67422.0,,,,,,,,,,1392.0,5329.0,12473.0,67.0,
014909107,2065315,,,255532.0,66993.0,,,,,,,,,,1750.0,5701.0,25038.0,450.0,
014909110,1253753,,,60228.0,209650.0,,,,,,,,,,3594.0,5650.0,14239.0,2004.0,
014909111,1418435,,,120102.0,257992.0,,,,,,,,,,3532.0,7856.0,14987.0,,
014909114,1346917,,,148123.0,128266.0,,,,,,,,,,2098.0,7054.0,15629.0,,
014909116,1458797,,,105109.0,161679.0,,,,,,,,,,2626.0,7266.0,15581.0,1558.0,
014909117,1434644,,,116797.0,137760.0,,,,,,,,,,2233.0,7266.0,14299.0,,
014909118,1423177,,,163214.0,96040.0,,,,,,,,,,3007.0,7266.0,16156.0,5521.0,
014909198,48482,,,,,,,,,,,,,,24.0,,,,
014909699,77701,,,111138.0,7383.0,38653.0,,,,,,,,,,,,,
014909999,6511,176740.0,108530.0,25979.0,488718.0,123915.0,3412441.0,35172.0,,,,,,3695000.0,38394.0,2136905.0,,73081.0,
014910001,974186,180586.0,7023.0,56040.0,127913.0,1500.0,,,,,,,,,22147.0,,,2590.0,
014910041,1008500,30250.0,7023.0,60418.0,128151.0,1000.0,,,,,,,,,6034.0,,,885.0,
014910101,1065926,,7023.0,207858.0,150105.0,5750.0,,,,,,,,,3868.0,,,,
014910103,567038,,7023.0,,114540.0,500.0,,,,,,,,,2374.0,,,,
015901001,4745276,314559.0,691531.0,248800.0,729323.0,,,,,,,,,,111355.0,,,,
015901041,3616397,73827.0,400702.0,169008.0,740155.0,,,,,,,,,,28095.0,,,,
015901101,2798667,,149482.0,469848.0,582867.0,1679.0,,,,,,,,,22086.0,,,,
015901102,1213856,,,190101.0,779149.0,26322.0,,,,,,,,,15008.0,,,,
015901104,3050422,,156991.0,905510.0,641502.0,8766.0,,,,,,,,,20024.0,,,,
015901699,160319,,,171937.0,,,,,,,,,,,,,,,
015904001,4804623,235136.0,8804.0,82178.0,1139346.0,108295.0,,,,,,,,,159601.0,506158.0,57190.0,8076.0,
015904002,4219510,222079.0,8804.0,78736.0,1153831.0,106139.0,,,,,,,,,155295.0,429105.0,55329.0,6847.0,
015904004,752641,,,,86452.0,1110.0,,,,,,,,,118835.0,96726.0,5857.0,152.0,
015904011,105861,,,,,,,,,,,,,,,,,,
015904041,2635467,51235.0,6603.0,39010.0,568291.0,56144.0,,,,,,,,,101641.0,242921.0,18124.0,7147.0,
015904042,2332415,52159.0,6603.0,37660.0,512167.0,59155.0,,,,,,,,,91861.0,181792.0,17041.0,5967.0,
