,general_wages,athletics_wages,gifted_wages,accelerated_wages,disability_wages,billingual_wages,bond_interest,debt_interest,rent,athletics,per_capita_ASF,foundational_school,school_lunch,bond_principal,prof_services,utilities,USDA_donations,overtime,land_purchase
003904102,589673,,9979.0,164433.0,121349.0,,,,,,,,,,5551.0,,,,
003904999,916,106669.0,,1417.0,151255.0,,836074.0,,,,,,,705000.0,84048.0,592220.0,49460.0,92.0,
003905001,949834,119300.0,88275.0,29402.0,187698.0,5474.0,,,,,,,,,166801.0,,,3829.0,21748.0
003905041,1111922,19021.0,137193.0,122.0,132205.0,11636.0,,,,,,,,,49360.0,,,1350.0,47715.0
003905101,1688258,,57578.0,32567.0,189228.0,28588.0,,,,,,,,,4002.0,,,,
003905102,543643,,,527595.0,127634.0,175423.0,,,,,,,,,11475.0,,,,
003906001,432593,30925.0,3274.0,229287.0,160106.0,,,,,,,,,,22159.0,105297.0,,24190.0,
003906101,398907,,4873.0,196186.0,193405.0,,,,,,,,,,17665.0,33610.0,,20107.0,
003906999,2453,,,4123.0,2598.0,,299626.0,,,,,,,205000.0,5038.0,-12864.0,14846.0,10215.0,12000.0
003907001,1479603,151134.0,15966.0,53095.0,239996.0,,,,,,,,,,40965.0,,,,
003907041,1209344,19276.0,8940.0,66132.0,187988.0,,,,,,,,,,32673.0,,,,
003907102,1829254,,584.0,139160.0,198377.0,,,,,,,,,,33188.0,,,,
004901001,2551074,8000.0,,,451761.0,,,,,,,,,,7146.0,530990.0,,10638.0,
004901041,2312430,3000.0,,3735.0,387016.0,,,,,,,,,,6779.0,213641.0,,41143.0,
004901101,1421264,,,6090.0,322043.0,,,,,,,,,,5642.0,124781.0,,194.0,
004901102,855957,,,,171786.0,,,,,,,,,,3716.0,102663.0,,700.0,
004901103,2105803,,,,282005.0,,,,,,,,,,6119.0,178606.0,,330.0,
004901699,5045,,,84350.0,16934.0,8735.0,,,,,,,,,,,,16051.0,
004901998,38625,,,,,,321025.0,94365.0,,,,,,795000.0,,1343.0,,1318.0,5337.0
005901001,936757,86614.0,2452.0,187121.0,95817.0,,,,,,,,,,45960.0,75334.0,,1206.0,
005901101,790778,,7627.0,109528.0,112338.0,,,,,,,,,,9138.0,30164.0,,,
005902001,896487,159083.0,6356.0,60855.0,58889.0,,,,,,,,,,33645.0,,,4998.0,
005902041,577037,,4947.0,40740.0,61276.0,,,,,,,,,,814.0,,,,
005902101,1130921,,13750.0,57073.0,65782.0,,,,,,,,,,1897.0,,,,
005902999,4763,,,,,,247738.0,5447.0,,,,,,160000.0,56930.0,305983.0,17251.0,20946.0,
005904001,423319,81300.0,22984.0,24527.0,37608.0,6988.0,,,,,,,,,6948.0,4366.0,,28443.0,
005904041,355468,9039.0,,55925.0,1201.0,6956.0,,,,,,,,,2049.0,546.0,,,
005904101,457166,,542.0,53447.0,58493.0,41105.0,,,,,,,,,4378.0,2154.0,,9017.0,
005904999,386,,,,,,90732.0,,,,,,,75000.0,77905.0,196807.0,21530.0,3144.0,
006902001,910037,,,,58970.0,,,,,,,,,,23694.0,,,,
006902101,563944,,,,62773.0,,,,,,,,,,4065.0,,,,
007901001,369186,,,94653.0,49872.0,35371.0,,,,,,,,,25446.0,,,,
007901041,263232,,,154785.0,65277.0,,,,,,,,,,4089.0,,,,
007901101,642143,,,54209.0,94974.0,39756.0,,,,,,,,,6194.0,,,,
007902001,1192638,137456.0,,64066.0,136587.0,2000.0,,,,,,,,,21630.0,106868.0,38800.0,18987.0,
007902041,1104661,23650.0,,20500.0,267646.0,3992.0,,,,,,,,,7250.0,65852.0,,10752.0,
007902101,1714758,,49007.0,12732.0,115944.0,14302.0,,,,,,,,,36951.0,72784.0,,19093.0,
007902751,163012,,,,64237.0,,,,,,,,,,5060.0,24939.0,,2171.0,
007904001,1414990,163745.0,6098.0,368113.0,161994.0,2785.0,,,,,,,,,24415.0,152573.0,12840.0,2979.0,
007904041,998478,51964.0,1176.0,166091.0,213089.0,1844.0,,,,,,,,,26253.0,86214.0,13777.0,11041.0,
007904101,1269685,,4465.0,177403.0,266185.0,41713.0,,,,,,,,,31906.0,65073.0,13197.0,5884.0,
007904103,713260,,7500.0,196301.0,152952.0,18449.0,,,,,,,,,14325.0,59350.0,13121.0,3562.0,
007905001,2577390,231876.0,,,520422.0,300.0,,,,,,,,,31022.0,373454.0,,14657.0,
007905005,35029,,,,,,,,,,,,,,,,,,
007905041,1275134,29585.0,,,271864.0,500.0,,,,,,,,,3965.0,103643.0,,6188.0,
007905102,355917,,,,,1200.0,,,,,,,,,138.0,39203.0,,113.0,
007905103,1020316,,57760.0,,207206.0,2000.0,,,,,,,,,4075.0,140903.0,,5.0,
007905104,1200758,,,,249079.0,1200.0,,,,,,,,,4112.0,153370.0,,2419.0,
007905105,1900092,,49948.0,,132661.0,11047.0,,,,,,,,,4511.0,159615.0,,,
007905699,12104,,,,8650.0,,,,,,,,,,,,,,
007906001,1310425,157694.0,21920.0,146901.0,194700.0,,,,,,,,,,45437.0,21582.0,,19798.0,
007906041,1003301,42380.0,,17821.0,105420.0,,,,,,,,,,,,,5274.0,
007906101,1553859,,,51283.0,78946.0,12741.0,,,,,,,,,,,,9460.0,
007906102,634836,,5161.0,2083.0,81209.0,1500.0,,,,,,,,,,,,622.0,
008901001,1614200,215854.0,7306.0,147389.0,361063.0,1996.0,,,,,,,,,58886.0,6009.0,12061.0,6520.0,
008901002,3430,,,729.0,39877.0,,,,,,,,,,2696.0,2664.0,,,
008901041,1750886,43703.0,24594.0,108924.0,239409.0,1997.0,,,,,,,,,21893.0,4507.0,12061.0,1256.0,
008901101,1595451,,25459.0,170151.0,266868.0,67973.0,,,,,,,,,13260.0,36550.0,12061.0,3219.0,
008901102,731212,,25184.0,29391.0,185758.0,12763.0,,,,,,,,,10103.0,6876.0,12061.0,2912.0,
008901105,649743,,29930.0,21631.0,69144.0,,,,,,,,,,6248.0,4166.0,12061.0,1484.0,
008902001,2350266,200817.0,,15638.0,506784.0,1850.0,,,,,,,,,45274.0,,,,
008902041,1756210,44887.0,23363.0,319908.0,445398.0,1705.0,,,,,,,,,22266.0,,,,
008902102,2321485,,30800.0,31140.0,352221.0,6400.0,,,,,,,,,14622.0,,,,
008902103,1294475,,31224.0,6221.0,285413.0,4313.0,,,,,,,,,10464.0,,,,
008902999,1162,83972.0,,,216597.0,55720.0,1246608.0,,,,,,,1227042.0,1609526.0,1205913.0,58286.0,67651.0,
008903001,808491,90184.0,,219724.0,174593.0,,,,,,,,,,223580.0,126907.0,,,
008903041,689426,27552.0,7503.0,253288.0,113119.0,,,,,,,,,,31368.0,70257.0,,,
008903102,977430,,52697.0,34314.0,159502.0,101453.0,,,,,,,,,88119.0,80639.0,,,
009901001,1086610,172573.0,,,181668.0,9522.0,,,,,,,,,5671.0,,,,
009901041,940072,25710.0,,39473.0,192481.0,24628.0,,,,,,,,,5481.0,,,,
009901101,824443,,6536.0,,144562.0,13606.0,,,,,,,,,2561.0,,,,
009901103,949956,,7720.0,169224.0,254337.0,11852.0,,,,,,,,,5237.0,,,,
010901001,498525,51668.0,5000.0,223211.0,170409.0,11622.0,,,,,,,,,23162.0,,,2174.0,
010901101,505623,,6571.0,198705.0,82943.0,2132.0,,,,,,,,,5743.0,,,822.0,
010901999,186,,,59661.0,3373.0,,,,,,,,,,13972.0,105410.0,8244.0,19487.0,
010902001,2376341,169968.0,,119235.0,286794.0,6906.0,,,,,,,,,29388.0,,,,
010902041,2098836,58617.0,,26887.0,349985.0,9732.0,,,,,,,,,82352.0,,,,
010902101,1732602,,18250.0,312761.0,488015.0,90106.0,,,,,,,,,40881.0,,,,
010902102,1545345,,18250.0,331329.0,435760.0,43300.0,,,,,,,,,34996.0,,,,
011901001,3888522,273000.0,640988.0,583092.0,1205699.0,55583.0,,,,,,,,,154505.0,91716.0,,,
011901002,1357755,136196.0,179118.0,96916.0,302451.0,12752.0,,,,,,,,,75381.0,8225.0,,,164924.0
011901041,1557084,53595.0,372283.0,251906.0,256743.0,17134.0,,,,,,,,,51100.0,10617.0,,,
011901101,1540730,,62244.0,92780.0,514204.0,109.0,,,,,,,,,12885.0,8690.0,,,
011901102,1454182,,58059.0,140214.0,314479.0,324402.0,,,,,,,,,9731.0,9627.0,,,
011901103,1359826,,46780.0,131978.0,315683.0,867001.0,,,,,,,,,7207.0,11739.0,,,
011901104,1230177,,61227.0,716950.0,279920.0,81546.0,,,,,,,,,7397.0,9252.0,,,
011901106,1457458,41129.0,269702.0,284588.0,300024.0,125222.0,,,,,,,,,33281.0,10889.0,,,
011901107,1155077,,48538.0,127137.0,371796.0,464528.0,,,,,,,,,16179.0,11310.0,,,
011901108,1186506,,20985.0,658912.0,253093.0,224239.0,,,,,,,,,10200.0,10968.0,,,
011901109,1227425,,55139.0,127643.0,300614.0,571759.0,,,,,,,,,5685.0,9490.0,,,
011901110,1473214,,55782.0,179000.0,343057.0,577452.0,,,,,,,,,15246.0,11903.0,,,
011901999,163229,,,461843.0,1457788.0,55744.0,,11129093.0,,,,,,2617228.0,4470173.0,2347603.0,256854.0,163075.0,322784.0
011902001,1945079,281634.0,50770.0,,439646.0,38839.0,,,,,,,,,18218.0,441931.0,,332.0,
011902041,1858857,58750.0,33822.0,2775.0,423203.0,,,,,,,,,,124244.0,250674.0,,11992.0,
011902101,1732897,,60808.0,,266890.0,,,,,,,,,,8597.0,105384.0,,,
011902102,1194249,,39675.0,3500.0,273073.0,,,,,,,,,,8716.0,117975.0,,1600.0,
011902103,1671191,,116706.0,,128059.0,37700.0,,,,,,,,,14808.0,142145.0,,,
011902104,782723,,19197.0,300.0,169152.0,,,,,,,,,,5002.0,92325.0,,719.0,
011902999,96889,,,,103316.0,62631.0,3500058.0,2148.0,,,,,,,286291.0,293894.0,102164.0,117291.0,
011904002,1342026,,183.0,29793.0,256642.0,25985.0,,,,,,,,,,189312.0,,,
011904041,945980,,148612.0,4894.0,262545.0,25911.0,,,,,,,,,,146326.0,,,
011904101,1078135,,11695.0,4656.0,347717.0,,,,,,,,,,,95800.0,,,
011904102,1071126,,200.0,,256427.0,29612.0,,,,,,,,,,134275.0,,,
011904999,39746,196893.0,,,136010.0,,596975.0,,,,,,,755000.0,,88760.0,62756.0,25095.0,
011905101,498392,6404.0,7759.0,116598.0,67190.0,5092.0,,,,,,,,,7322.0,,,,
012901001,617076,77620.0,8004.0,,43781.0,4081.0,,,,,,,,,40321.0,138196.0,8589.0,7078.0,
012901042,563216,15839.0,3596.0,,54692.0,,,,,,,,,,751.0,3212.0,,1590.0,
012901101,257123,,,,88503.0,,,,,,,,,,1416.0,56561.0,8589.0,403.0,
013901001,2474276,385468.0,,158178.0,420885.0,2105.0,,13426.0,,,,,,,140568.0,273653.0,,4084.0,
013901041,1901269,74508.0,95857.0,457800.0,367296.0,2735.0,,,,,,,,,43910.0,158673.0,,1325.0,
013901101,1031407,,53453.0,191359.0,68730.0,2810.0,,,,,,,,,25698.0,66688.0,,333.0,
013901102,1097647,,53953.0,213118.0,290567.0,3096.0,,,,,,,,,29006.0,68556.0,,888.0,
013901104,1205469,,53453.0,174614.0,150429.0,5129.0,,,,,,,,,33961.0,94936.0,,91.0,
013901105,916220,,,165388.0,132246.0,5825.0,,,,,,,,,39063.0,55261.0,,66.0,
013901999,99928,,,29828.0,149045.0,,921601.0,28003.0,,,,,,1675000.0,522066.0,217083.0,93241.0,13069.0,
013902101,503756,5140.0,,33114.0,48716.0,,,,,,,,,,125009.0,10055.0,6240.0,8991.0,
013903001,784125,60771.0,3000.0,,80927.0,,,,,,,,,,14458.0,,,800.0,
013903101,587277,,3000.0,,44354.0,,,,,,,,,,3309.0,,,3000.0,
013905001,773747,146270.0,,49811.0,184650.0,940.0,,,,,,,,,,,,5828.0,
013905041,525089,64746.0,,24954.0,95783.0,8718.0,,,,,,,,,,,,3909.0,
013905101,877631,,18473.0,98171.0,132699.0,28259.0,,,,,,,,,,,,919.0,
014901001,1079614,75864.0,12675.0,16432.0,147595.0,3577.0,,,,,,,,,31016.0,,,,
014901041,1089002,24641.0,12058.0,46679.0,170611.0,563.0,,,,,,,,,31407.0,,,,
014901101,1138088,,12121.0,124731.0,134551.0,3624.0,,,,,,,,,31500.0,,,,
014902001,833566,98574.0,5483.0,23580.0,125941.0,19348.0,,,,,,,,,7917.0,,,10037.0,
014903001,6050650,959032.0,338942.0,104287.0,1293821.0,48891.0,,,,,,,,,90356.0,,72962.0,28302.0,
014903005,431047,,,72683.0,38707.0,,,,,,,,,,258923.0,,5730.0,1476.0,
014903042,2686754,101760.0,274056.0,389155.0,770108.0,83659.0,,,,,,,,,52534.0,,23901.0,19312.0,
014903043,2790934,110426.0,368785.0,276618.0,418289.0,83028.0,,,,,,,,,53520.0,,26466.0,10134.0,
014903044,143022,3650.0,5501.0,792.0,10005.0,2835.0,,,,,,,,,14677.0,,2368.0,,
014903102,904230,,,151265.0,190296.0,,,,,,,,,,8000.0,,7888.0,4318.0,
014903103,1283233,,,180578.0,272808.0,,,,,,,,,,23582.0,,17810.0,3276.0,
014903104,1548027,,,201231.0,102337.0,45924.0,,,,,,,,,25973.0,,13482.0,2967.0,
014903108,2056577,,,197030.0,247153.0,,,,,,,,,,9176.0,,13993.0,3157.0,
014903109,1940294,,,207682.0,313181.0,,,,,,,,,,12215.0,,15785.0,3620.0,
014903111,2113030,,,140931.0,261859.0,,,,,,,,,,9204.0,,15978.0,2826.0,
014903114,1704461,,,244482.0,362142.0,2117.0,,,,,,,,,22813.0,,23510.0,3458.0,
014903116,1671047,,,183517.0,320931.0,,,,,,,,,,11788.0,,17588.0,3625.0,
014903699,76502,,,,2970.0,10351.0,,,,,,,,,,,,32822.0,
014903999,63235,113283.0,,144179.0,419463.0,29569.0,5323553.0,,,,,,,2772842.0,1046045.0,2815268.0,286.0,417796.0,
014905001,524175,44072.0,2133.0,42607.0,45021.0,,,,,,,,,,32757.0,,,169.0,
014905041,395115,43371.0,2168.0,69058.0,25690.0,,,,,,,,,,5636.0,,,147.0,
014905101,776890,,1864.0,227244.0,82044.0,5340.0,,,,,,,,,26363.0,,,8207.0,
014906001,6039612,456279.0,136339.0,133045.0,2035514.0,17490.0,,,,,,,,,208573.0,487362.0,,75853.0,
014906002,6823542,418883.0,141532.0,177156.0,1664997.0,22124.0,,,,,,,,,145496.0,528089.0,,121049.0,
014906003,18095,,,,,,,,,,,,,,198289.0,187084.0,,6695.0,
014906004,835033,,,13892.0,118766.0,4430.0,,,,,,,,,11275.0,,,8920.0,
014906006,27446,4451.0,,3139.0,179876.0,5159.0,,,,,,,,,113493.0,,,5773.0,
014906007,7226208,450682.0,41333.0,102013.0,1804575.0,19071.0,,,,,,,,,171619.0,494487.0,,53979.0,
014906008,6599225,441705.0,76475.0,161198.0,1462465.0,28001.0,,,,,,,,,129466.0,516462.0,,91663.0,
014906009,70947,,,22041.0,142294.0,7542.0,,,,,,,,,9069.0,,,4298.0,
014906025,3670,,,8311.0,97821.0,,,,,,,,,,6262.0,,,128.0,
014906026,218419,,,1632.0,61532.0,866.0,,,,,,,,,6261.0,9849.0,,224.0,
014906042,2292893,30408.0,169446.0,86708.0,457355.0,21011.0,,,,,,,,,51471.0,172116.0,,11583.0,
014906043,2713142,29735.0,118130.0,89320.0,571969.0,20735.0,,,,,,,,,44773.0,202886.0,,13358.0,
014906044,2161057,30508.0,143887.0,79529.0,595044.0,11267.0,,,,,,,,,41950.0,182192.0,,5696.0,
014906045,2371058,30514.0,58521.0,131801.0,466453.0,9586.0,,,,,,,,,45582.0,182208.0,,15510.0,
014906046,2410931,28348.0,214643.0,87052.0,648747.0,20520.0,,,,,,,,,53630.0,180926.0,,5139.0,
014906048,2760367,29122.0,151725.0,116523.0,431352.0,17738.0,,,,,,,,,31492.0,222501.0,,18405.0,
014906049,2759565,27600.0,,103974.0,552456.0,9355.0,,,,,,,,,51439.0,218177.0,,5887.0,
014906050,2810147,30712.0,30199.0,159533.0,713053.0,9058.0,,,,,,,,,71410.0,218921.0,,8061.0,
014906051,2848258,30926.0,39564.0,73840.0,322453.0,9990.0,,,,,,,,,27008.0,182862.0,,9415.0,
014906052,1964850,29132.0,53039.0,98865.0,283432.0,14185.0,,,,,,,,,18028.0,206304.0,,7327.0,
014906053,2305214,29590.0,47034.0,82754.0,448254.0,265.0,,,,,,,,,49065.0,204704.0,,8988.0,
014906100,21,,,1343.0,56370.0,,,,,,,,,,4566.0,,,424.0,
014906102,1704975,,,135373.0,268667.0,87604.0,,,,,,,,,32604.0,104662.0,,10453.0,
014906103,1680268,,,157337.0,422127.0,35990.0,,,,,,,,,40245.0,125493.0,,15594.0,
014906104,1366197,,,139602.0,368873.0,9621.0,,,,,,,,,34636.0,92474.0,,12504.0,
014906105,2503795,,,209696.0,197199.0,117618.0,,,,,,,,,4800.0,131320.0,,13257.0,
014906108,2854174,,,330513.0,249698.0,14846.0,,,,,,,,,18137.0,158701.0,,12669.0,
014906109,2321960,,,223311.0,138899.0,137311.0,,,,,,,,,13698.0,125489.0,,7356.0,
014906110,2515624,,,181401.0,265973.0,115333.0,,,,,,,,,15941.0,139481.0,,8442.0,
014906111,1596457,,,135002.0,252798.0,21711.0,,,,,,,,,20229.0,106991.0,,12073.0,
014906112,1789351,,,207163.0,209457.0,35513.0,,,,,,,,,18033.0,115951.0,,4443.0,
014906113,1845983,,,150481.0,389077.0,18078.0,,,,,,,,,39480.0,97489.0,,9004.0,
014906115,2393637,,,146435.0,282881.0,19431.0,,,,,,,,,23003.0,123564.0,,9615.0,
014906116,2199710,,,235965.0,217243.0,10248.0,,,,,,,,,11420.0,129225.0,,6302.0,
014906117,2301733,,,192681.0,145046.0,19721.0,,,,,,,,,4756.0,112190.0,,5594.0,
014906119,2226115,,,166686.0,374632.0,20635.0,,,,,,,,,38442.0,123814.0,,21334.0,
014906120,2744530,,,235568.0,481695.0,18753.0,,,,,,,,,53207.0,142484.0,,17753.0,
014906121,2423773,,,171262.0,439359.0,21131.0,,,,,,,,,42133.0,126307.0,,6851.0,
014906122,3527659,,,62918.0,226353.0,34823.0,,,,,,,,,18952.0,154962.0,,13143.0,
014906123,2647093,,,214545.0,271446.0,20097.0,,,,,,,,,11492.0,145151.0,,21724.0,
014906124,2481542,,,180743.0,150529.0,36033.0,,,,,,,,,7006.0,129002.0,,10864.0,
014906125,2225146,,,187875.0,355793.0,23684.0,,,,,,,,,33668.0,131491.0,,10905.0,
014906126,1941359,,,161809.0,519892.0,19062.0,,,,,,,,,46926.0,140889.0,,12289.0,
014906127,2606655,,,210919.0,500139.0,17349.0,,,,,,,,,49399.0,142569.0,,15840.0,
014906128,1853350,,,138546.0,601447.0,8090.0,,,,,,,,,82763.0,125678.0,,12425.0,
014906129,2082791,,,185667.0,392859.0,38683.0,,,,,,,,,44744.0,130224.0,,12964.0,
014906130,2365303,,,210299.0,313127.0,26950.0,,,,,,,,,35271.0,175184.0,,12507.0,
014906131,3133276,,,236460.0,336760.0,40418.0,,,,,,,,,27702.0,172530.0,,20237.0,
014906132,2201186,,,181885.0,336391.0,85154.0,,,,,,,,,30620.0,146653.0,,7183.0,
014906133,2736873,,,301467.0,403823.0,18430.0,,,,,,,,,94353.0,155415.0,,12420.0,
014906135,3169214,,,354573.0,547920.0,18590.0,,,,,,,,,44936.0,195399.0,,22213.0,
014906136,2608572,,,167491.0,380808.0,17380.0,,,,,,,,,46302.0,182739.0,,9900.0,
014906137,1961637,,,141711.0,209965.0,21847.0,,,,,,,,,29116.0,152908.0,,12756.0,
014906138,153636,,,3444.0,10935.0,,,,,,,,,,35765.0,104523.0,,1848.0,
014906699,460587,,,1359339.0,123046.0,49514.0,,,,,,,,,350.0,,,336575.0,
014906999,197824,173574.0,17136.0,1861.0,707049.0,183.0,5353063.0,,,,,,,8725000.0,560981.0,1279662.0,1077723.0,2170194.0,172034.0
014907001,940058,,,154477.0,63083.0,,,,,,,,,,6161.0,,,,
014907041,509693,,,120486.0,105274.0,,,,,,,,,,2700.0,,,,
014907102,856364,,17122.0,80511.0,111521.0,20443.0,,,,,,,,,4674.0,,,,
014907999,193835,221314.0,,,,,405514.0,,,,,,,345000.0,413431.0,361070.0,22417.0,,
014908001,1327647,238196.0,,82493.0,162912.0,,,,,,,,,,59417.0,,,,
014908041,1234543,,1376.0,173717.0,111690.0,5662.0,,,,,,,,,,,,,
014908042,604350,,,98966.0,66799.0,,,,,,,,,,,,,,
014908101,858412,,17751.0,114825.0,57681.0,9183.0,,,,,,,,,,,,,
014909002,5393975,612242.0,138071.0,619060.0,1439340.0,,,,,,,,,,194047.0,24851.0,55257.0,,
014909005,18996,,,,126577.0,,,,,,,,,,1875.0,,,,
014909041,2081800,35400.0,,207068.0,322198.0,,,,,,,,,,14471.0,12292.0,15816.0,,
014909042,1767544,36649.0,,229004.0,386435.0,,,,,,,,,,18392.0,12261.0,14528.0,,
014909044,1722750,31985.0,,188319.0,454676.0,,,,,,,,,,15861.0,10863.0,14037.0,,
014909101,689233,,,616739.0,95500.0,,,,,,,,,,1557.0,7627.0,9992.0,3250.0,
014909102,1228036,,,261144.0,61416.0,,,,,,,,,,1870.0,7496.0,12394.0,,
014909107,1475179,,,181275.0,103441.0,,,,,,,,,,2459.0,8019.0,13002.0,,
014909110,1149146,,,141780.0,71412.0,,,,,,,,,,1912.0,7948.0,12239.0,,
014909111,1369598,,,210277.0,150914.0,,,,,,,,,,2462.0,11051.0,13358.0,,
014909114,1684071,,,168152.0,111104.0,,,,,,,,,,2698.0,9754.0,14744.0,,
014909115,680642,,,263057.0,26888.0,,,,,,,,,,1309.0,9838.0,7393.0,,
014909116,1574641,,,180181.0,130964.0,,,,,,,,,,2845.0,10220.0,14302.0,,
014909117,1574085,,,126322.0,139319.0,,,,,,,,,,2822.0,10220.0,13929.0,,
014909118,1656935,,,175643.0,72009.0,,,,,,,,,,2714.0,10220.0,16484.0,,
014909699,74853,,,202917.0,12988.0,34963.0,,,,,,,,,,,,,
014909999,31951,195501.0,1690.0,90232.0,786487.0,215786.0,2939629.0,74549.0,,,,,,2934992.0,354787.0,3093757.0,6298.0,84823.0,
014910001,1008620,176995.0,12462.0,87216.0,124768.0,597.0,,,,,,,,,24638.0,,,3478.0,
014910041,957855,35450.0,12462.0,50243.0,170166.0,614.0,,,,,,,,,21147.0,,,631.0,
014910101,1054731,,12462.0,104225.0,149214.0,548.0,,,,,,,,,5598.0,,,136.0,
014910103,578772,,12462.0,,154122.0,557.0,,,,,,,,,3307.0,,,2.0,
015901001,4793337,298066.0,699790.0,504105.0,750141.0,,,,,,,,,,527928.0,,,,
015901041,3695165,68363.0,359845.0,63282.0,643051.0,525.0,,,,,,,,,280503.0,,,,
