,general_wages,athletics_wages,gifted_wages,accelerated_wages,disability_wages,billingual_wages,bond_interest,debt_interest,rent,athletics,per_capita_ASF,foundational_school,school_lunch,bond_principal,prof_services,utilities,USDA_donations,overtime,land_purchase
057904042,1408187,,,127882.0,307080.0,54655.0,,,,,,,,,10461.0,,,2617.0,
057904101,708370,,,203136.0,162235.0,127650.0,,,,,,,,,5436.0,,,1711.0,
057904102,1466199,,,273776.0,168930.0,190846.0,,,,,,,,,5013.0,,,4338.0,
057904103,1267055,,,105143.0,311919.0,32009.0,,,,,,,,,8566.0,,,7297.0,
057904104,1450285,,,297170.0,95631.0,214385.0,,,,,,,,,4451.0,,,2480.0,
057904105,976218,,,724934.0,92288.0,301504.0,,,,,,,,,4568.0,,,1284.0,
057904106,1102851,,,69884.0,189975.0,47667.0,,,,,,,,,4724.0,,,2385.0,
057904107,1452899,,,258504.0,147049.0,148917.0,,,,,,,,,6164.0,,,2075.0,
057904108,783995,,,171342.0,206675.0,123255.0,,,,,,,,,11208.0,,,1178.0,
057904109,1150714,,,64250.0,182805.0,101447.0,,,,,,,,,4783.0,,,976.0,
057904699,15515,,,124047.0,8755.0,,,,,,,,,,7148.0,,,,
057904999,170846,705910.0,,135828.0,252281.0,32034.0,7460017.0,232428.0,,,,,,5958333.0,3464433.0,2655408.0,204564.0,205655.0,
057905001,4963800,102642.0,750.0,304018.0,1212796.0,334878.0,,,,,,,,,227622.0,51696.0,,14654.0,
057905002,3609664,90882.0,1500.0,364874.0,531695.0,462177.0,,,,,,,,,606092.0,55198.0,,94919.0,128522.0
057905003,2947249,121891.0,,235230.0,838171.0,71856.0,,,,,,,,,117760.0,5493.0,,12089.0,
057905005,4985917,129168.0,1500.0,538431.0,1076068.0,284543.0,,,,,,,,,112930.0,4237.0,,15200.0,
057905006,3810663,105927.0,1500.0,211518.0,873883.0,422703.0,,,,,,,,,104154.0,4631.0,,9225.0,
057905007,3860352,104151.0,,104403.0,774131.0,724547.0,,,,,,,,,86460.0,5900.0,,1236.0,
057905008,4192774,122212.0,,153767.0,893627.0,396003.0,,,,,,,,,90031.0,6440.0,,36797.0,
057905009,3851787,117495.0,,149321.0,536379.0,21566.0,,,,,,,,,120778.0,31461.0,,8201.0,48174.0
057905011,47592,,,,319884.0,357633.0,,,,,,,,,21684.0,1907.0,,1214.0,
057905012,3691918,126496.0,,205811.0,874269.0,69091.0,,,,,,,,,190148.0,54280.0,,10587.0,
057905013,2662542,140250.0,1500.0,111052.0,698348.0,51636.0,,,,,,,,,79372.0,28421.0,,39701.0,
057905014,4970346,124411.0,1500.0,211045.0,1481339.0,352424.0,,,,,,,,,197714.0,5180.0,,66474.0,
057905015,3585283,145309.0,1500.0,278130.0,896979.0,145923.0,,,,,,,,,158404.0,,,42834.0,
057905016,4297158,151563.0,,188890.0,820031.0,88674.0,,,,,,,,,81598.0,3881.0,,28467.0,
057905017,2745453,68722.0,1500.0,397750.0,470230.0,189170.0,,,,,,,,,152545.0,4367.0,,38107.0,
057905018,5943797,58635.0,1500.0,294826.0,911585.0,366343.0,,,,,,,,,118061.0,77939.0,,30298.0,
057905021,6373211,87718.0,1500.0,260391.0,1053464.0,469228.0,,,,,,,,,120616.0,8139.0,,10051.0,
057905022,3878541,96278.0,,122731.0,1025407.0,158030.0,,,,,,,,,89456.0,3978.0,,40275.0,
057905023,4108586,92716.0,,201220.0,986945.0,79183.0,,,,,,,,,81008.0,1716.0,,34088.0,
057905024,4341410,103972.0,1500.0,480116.0,695079.0,630640.0,,,,,,,,,105472.0,2348.0,,28641.0,
057905025,11917806,211069.0,1500.0,288458.0,1095083.0,344377.0,,,,,,,,,554377.0,21905.0,,24812.0,
057905026,966089,1500.0,17427.0,48994.0,,51152.0,,,,,,,,,5263.0,,,333.0,
057905028,3557166,70409.0,1500.0,251896.0,484080.0,546418.0,,,,,,,,,94000.0,82527.0,,6342.0,
057905032,3162982,114606.0,1500.0,82248.0,449372.0,60123.0,,,,,,,,,70674.0,2254.0,,4175.0,
057905033,118424,,3492.0,116490.0,,,,,,,,,,,812.0,,,278.0,
057905034,4021951,,59524.0,307643.0,71775.0,,,,,,,,,,199517.0,1172.0,,17882.0,14149.0
057905035,2029784,4074.0,61614.0,36701.0,,,,,,,,,,,27777.0,,,2418.0,
057905036,340818,,3492.0,115979.0,,,,,,,,,,,18455.0,,,4690.0,
057905037,340843,,3492.0,59890.0,,,,,,,,,,,7045.0,,,82.0,
057905038,465624,880.0,3492.0,89640.0,,,,,,,,,,,10019.0,,,380.0,
057905039,977438,,1500.0,,,,,,,,,,,,8390.0,,,4017.0,
057905042,2895276,14599.0,917886.0,133181.0,307573.0,109752.0,,,,,,,,,87459.0,,,9354.0,
057905043,2604919,12930.0,58261.0,93239.0,355498.0,271093.0,,,,,,,,,46319.0,,,7973.0,
057905044,1917946,6199.0,62731.0,-2533.0,230757.0,239810.0,,,,,,,,,30840.0,3158.0,,1697.0,
057905045,2875876,6983.0,58474.0,93810.0,766852.0,242536.0,,,,,,,,,72911.0,,,50310.0,
057905046,3439268,8862.0,66823.0,153097.0,842279.0,214293.0,,,,,,,,,85939.0,1670.0,,12315.0,
057905047,3403396,12932.0,62273.0,47289.0,563002.0,290948.0,,,,,,,,,83452.0,1704.0,,7795.0,
057905048,3114628,5850.0,76194.0,-11785.0,527398.0,306686.0,,,,,,,,,77952.0,1439.0,,3182.0,
057905049,4434225,10263.0,471609.0,214039.0,366238.0,607527.0,,,,,,,,,87886.0,,,10203.0,
057905050,2885135,3450.0,61813.0,23944.0,561012.0,243498.0,,,,,,,,,56583.0,1636.0,,19368.0,
057905051,3132754,6020.0,1152390.0,79648.0,894218.0,166028.0,,,,,,,,,272619.0,2501.0,,5970.0,
057905052,3915726,9650.0,53165.0,69422.0,734403.0,497264.0,,,,,,,,,163330.0,2102.0,,10462.0,
057905053,3168119,13235.0,43023.0,192809.0,731046.0,152361.0,,,,,,,,,62392.0,76.0,,19003.0,
057905054,3608202,8944.0,28872.0,71882.0,350741.0,298963.0,,,,,,,,,48555.0,1040.0,,19052.0,
057905055,2606551,11849.0,41619.0,52308.0,288523.0,499303.0,,,,,,,,,84050.0,,,3502.0,
057905056,2284105,6100.0,69718.0,571.0,245763.0,496804.0,,,,,,,,,67039.0,,,5417.0,
057905058,3284969,7184.0,761625.0,10832.0,344172.0,235371.0,,,,,,,,,96158.0,1002.0,,11260.0,
057905059,2412285,8507.0,63124.0,16271.0,297289.0,205151.0,,,,,,,,,39664.0,,,10858.0,
057905060,2982050,13249.0,58291.0,266320.0,442892.0,207902.0,,,,,,,,,122138.0,,,3092.0,
057905061,1618548,6100.0,26828.0,-1386.0,369875.0,27882.0,,,,,,,,,22839.0,826.0,,2493.0,
057905062,1829398,2900.0,29689.0,21532.0,240847.0,5147.0,,,,,,,,,43404.0,,,3890.0,42198.0
057905063,2456156,16999.0,63872.0,118369.0,601389.0,75196.0,,,,,,,,,44096.0,,,40539.0,
057905065,2264491,10499.0,56564.0,178087.0,448524.0,76682.0,,,,,,,,,51465.0,,,7588.0,
057905068,2641202,17799.0,58731.0,-1594.0,359685.0,372227.0,,,,,,,,,40140.0,,,7941.0,
057905069,3373929,8599.0,54662.0,-1258.0,555804.0,136083.0,,,,,,,,,49156.0,2890.0,,7674.0,
057905071,740166,,309223.0,35956.0,,,,,,,,,,,23863.0,,,178.0,
057905072,2029292,15211.0,26740.0,25287.0,409394.0,27882.0,,,,,,,,,73036.0,2001.0,,4578.0,
057905073,1500848,1339.0,391030.0,47348.0,,,,,,,,,,,43104.0,,,4922.0,
057905074,2907997,6799.0,38076.0,100190.0,710106.0,142395.0,,,,,,,,,82080.0,,,14057.0,
057905076,3782989,4500.0,,-16370.0,585158.0,282195.0,,,,,,,,,61972.0,2457.0,,7474.0,
057905077,2627058,6650.0,28271.0,-15087.0,453460.0,599516.0,,,,,,,,,52023.0,,,6083.0,
057905079,2393417,6100.0,11938.0,8242.0,319531.0,210942.0,,,,,,,,,39109.0,,,22190.0,
057905083,2419031,6575.0,66680.0,58171.0,510495.0,611736.0,,,,,,,,,64860.0,,,9166.0,
057905088,906211,,,1608.0,,54901.0,,,,,,,,,12145.0,44.0,,2419.0,
057905090,75021,,,11358.0,,,,,,,,,,,7827.0,,,1319.0,
057905101,2068879,,34651.0,123150.0,236535.0,64336.0,,,,,,,,,74910.0,,,815.0,
057905103,2177791,,43278.0,92269.0,184698.0,43225.0,,,,,,,,,90182.0,56.0,,8139.0,
057905104,2633479,,72116.0,152285.0,364320.0,43225.0,,,,,,,,,47370.0,954.0,,832.0,
057905105,2326201,,80850.0,56645.0,130809.0,64336.0,,,,,,,,,55645.0,1057.0,,6519.0,
057905106,1031335,,38078.0,97104.0,7729.0,1000.0,,,,,,,,,14742.0,,,1431.0,
057905108,1923009,,26820.0,96075.0,403356.0,43225.0,,,,,,,,,39936.0,1071.0,,809.0,
057905109,2403308,,55789.0,119260.0,249202.0,43225.0,,,,,,,,,45466.0,,,1984.0,
057905110,2613833,,73817.0,61252.0,303356.0,63336.0,,,,,,,,,57240.0,,,8571.0,
057905111,1083143,,29647.0,53005.0,120962.0,22111.0,,,,,,,,,17076.0,693.0,,3363.0,
057905112,2089818,,32686.0,244783.0,70447.0,85700.0,,,,,,,,,29015.0,,,6274.0,
057905114,1941761,,27992.0,142652.0,139910.0,19615.0,,,,,,,,,56188.0,397.0,,7365.0,
057905115,2165747,,33705.0,117471.0,64301.0,43225.0,,,,,,,,,82043.0,,,876.0,
057905116,3477670,,77888.0,41868.0,239667.0,130098.0,,,,,,,,,63195.0,2777.0,,1989.0,
057905117,2688305,,57563.0,320789.0,264907.0,64336.0,,,,,,,,,62780.0,851.0,,4672.0,
057905118,2190922,,24501.0,126747.0,164421.0,1000.0,,,,,,,,,54971.0,1679.0,,11643.0,
057905119,2019445,,26945.0,139689.0,175348.0,22111.0,,,,,,,,,45109.0,,,7152.0,
057905120,2317814,,21468.0,9478.0,319311.0,67530.0,,,,,,,,,50826.0,2870.0,,7749.0,
057905121,1640847,,39053.0,26301.0,245909.0,1000.0,,,,,,,,,21376.0,,,1612.0,
057905122,1628575,,39554.0,84050.0,118820.0,64575.0,,,,,,,,,55327.0,,,2843.0,
057905124,1199176,,37879.0,237603.0,135141.0,22111.0,,,,,,,,,56691.0,,,7473.0,
057905125,2709625,,80173.0,311776.0,337967.0,65124.0,,,,,,,,,38520.0,5450.0,,1810.0,
057905126,1923486,,34834.0,53382.0,254527.0,22111.0,,,,,,,,,25489.0,,,4451.0,
057905127,1059050,,37804.0,102074.0,167174.0,22111.0,,,,,,,,,15430.0,,,2962.0,
057905128,1226581,,25941.0,74546.0,319285.0,1000.0,,,,,,,,,23282.0,,,311.0,
057905129,2075349,,30815.0,34224.0,284171.0,43225.0,,,,,,,,,38733.0,1098.0,,759.0,
057905130,2757819,,35059.0,195110.0,329034.0,66737.0,,,,,,,,,57462.0,,,11570.0,
057905131,1765976,,30521.0,77004.0,106065.0,64336.0,,,,,,,,,24426.0,,,3646.0,3029.0
057905132,1026669,,274687.0,91217.0,218544.0,1000.0,,,,,,,,,93119.0,307.0,,1939.0,
057905133,2099909,,26302.0,247160.0,145671.0,64336.0,,,,,,,,,31482.0,,,3747.0,
057905134,2044724,,490595.0,255037.0,,,,,,,,,,,66456.0,1366.0,,1405.0,
057905135,1554432,,35815.0,58824.0,191933.0,22111.0,,,,,,,,,31689.0,,,2520.0,
057905136,2087204,,31926.0,185432.0,141812.0,65828.0,,,,,,,,,37013.0,1958.0,,1897.0,
057905137,1961652,,9799.0,140504.0,64606.0,65366.0,,,,,,,,,41622.0,,,19231.0,
057905139,1639413,,31881.0,125689.0,360240.0,23111.0,,,,,,,,,28496.0,,,3053.0,
057905140,1114877,,28700.0,134785.0,170873.0,21111.0,,,,,,,,,18802.0,1820.0,,14213.0,
057905141,1272158,,36501.0,56930.0,58733.0,64336.0,,,,,,,,,21951.0,375.0,,892.0,
057905142,2397304,,33344.0,81604.0,140692.0,27580.0,,,,,,,,,47515.0,1061.0,,7067.0,
057905143,1257643,,29647.0,92004.0,52239.0,43225.0,,,,,,,,,14949.0,980.0,,778.0,
057905144,1677598,,30482.0,106286.0,123166.0,64336.0,,,,,,,,,42412.0,567.0,,603.0,
057905145,2860568,,56017.0,195131.0,65595.0,75689.0,,,,,,,,,72733.0,,,2047.0,
057905146,655775,,37804.0,59754.0,,1000.0,,,,,,,,,9957.0,1032.0,,2805.0,
057905147,2569444,,59113.0,305690.0,312809.0,43225.0,,,,,,,,,44748.0,,,2523.0,
057905148,1831791,,23706.0,65762.0,294075.0,21111.0,,,,,,,,,29718.0,,,2644.0,
057905149,2189578,,23304.0,115041.0,124690.0,64336.0,,,,,,,,,30833.0,,,4188.0,
057905150,1272036,,27992.0,69021.0,61206.0,22111.0,,,,,,,,,31111.0,528.0,,2808.0,
057905152,2016472,,31829.0,210346.0,159514.0,85450.0,,,,,,,,,69104.0,,,2669.0,
057905153,1962664,,40022.0,-4708.0,345705.0,33388.0,,,,,,,,,43474.0,,,23038.0,
057905154,2429220,,125868.0,-45410.0,293518.0,85450.0,,,,,,,,,48827.0,,,8486.0,
057905155,2521053,,42578.0,23378.0,179659.0,43225.0,,,,,,,,,34476.0,,,2533.0,
057905156,1780785,,27269.0,151152.0,262141.0,64336.0,,,,,,,,,46177.0,,,6152.0,
057905157,1073665,,28906.0,106651.0,114810.0,43225.0,,,,,,,,,14641.0,,,2941.0,
057905158,1700634,,35254.0,,133208.0,43225.0,,,,,,,,,22780.0,,,7037.0,
057905159,3010020,,63124.0,27534.0,384572.0,307894.0,,,,,,,,,75644.0,,,1504.0,
057905160,1150486,,26322.0,69781.0,185006.0,24474.0,,,,,,,,,16830.0,226.0,,1384.0,
057905161,2327724,,30163.0,85939.0,259870.0,85450.0,,,,,,,,,34480.0,12757.0,,1617.0,
057905162,2016961,,43652.0,73050.0,115585.0,22163.0,,,,,,,,,41914.0,2954.0,,1797.0,
057905163,2006944,,19650.0,170960.0,313415.0,39726.0,,,,,,,,,38073.0,1170.0,,13954.0,
057905164,3146335,,61561.0,234833.0,295044.0,88411.0,,,,,,,,,57601.0,987.0,,11259.0,
057905166,2340377,,6901.0,61370.0,198165.0,64336.0,,,,,,,,,57790.0,552.0,,1324.0,
057905167,3212849,,63124.0,75419.0,286912.0,64336.0,,,,,,,,,50592.0,1307.0,,758.0,
057905168,2214599,,31957.0,49472.0,200289.0,64336.0,,,,,,,,,36811.0,562.0,,3656.0,
057905169,2253921,,38336.0,40669.0,250271.0,43225.0,,,,,,,,,38396.0,,,2530.0,
057905170,2516303,,64555.0,10440.0,247070.0,43225.0,,,,,,,,,68954.0,,,776.0,
057905171,2396417,,32469.0,89283.0,131402.0,22111.0,,,,,,,,,39200.0,2725.0,,13477.0,
057905172,2438872,,35432.0,10309.0,170716.0,43225.0,,,,,,,,,39301.0,,,4105.0,
057905173,2031197,,442564.0,29232.0,137844.0,43225.0,,,,,,,,,70397.0,,,7846.0,
057905174,1160181,,32164.0,96099.0,152947.0,22111.0,,,,,,,,,30079.0,1014.0,,28294.0,
057905175,2133796,,32954.0,95113.0,151509.0,22111.0,,,,,,,,,54658.0,,,2731.0,
057905176,2275754,,34749.0,8719.0,98546.0,162127.0,,,,,,,,,36495.0,3254.0,,4681.0,
057905177,1491609,,23865.0,95672.0,61725.0,43225.0,,,,,,,,,29938.0,406.0,,432.0,
057905178,1628760,,35831.0,191440.0,123720.0,22111.0,,,,,,,,,21627.0,280.0,,6411.0,
057905180,2168857,,61794.0,99561.0,330169.0,43225.0,,,,,,,,,52625.0,,,921.0,
057905181,1590031,,34771.0,50436.0,147335.0,43225.0,,,,,,,,,63394.0,,,865.0,
057905182,2646306,,62063.0,21152.0,138038.0,85450.0,,,,,,,,,52546.0,,,665.0,
057905183,2108960,,23360.0,139453.0,159970.0,21111.0,,,,,,,,,29444.0,323.0,,12074.0,
057905184,1070297,,24528.0,222739.0,186104.0,22111.0,,,,,,,,,17711.0,,,2139.0,
057905185,1550815,3248.0,29148.0,96421.0,262610.0,43225.0,,,,,,,,,47742.0,880.0,,1404.0,
057905186,1515305,,29769.0,46502.0,155993.0,22240.0,,,,,,,,,78402.0,1669.0,,12712.0,
057905187,3096463,,62273.0,161053.0,399867.0,106561.0,,,,,,,,,89858.0,,,2055.0,
057905188,2422695,,61813.0,290156.0,175574.0,64336.0,,,,,,,,,45661.0,,,7975.0,
057905189,1673269,,36943.0,62659.0,100260.0,78102.0,,,,,,,,,33736.0,,,3215.0,
057905190,1960014,,33850.0,98457.0,285090.0,43225.0,,,,,,,,,30290.0,981.0,,3431.0,
057905191,1470229,,31121.0,52691.0,120138.0,1000.0,,,,,,,,,20073.0,897.0,,2633.0,
057905192,1539878,,5968.0,6531.0,137334.0,43225.0,,,,,,,,,21695.0,,,756.0,
057905193,1843214,,27792.0,208635.0,384899.0,43225.0,,,,,,,,,35135.0,1075.0,,1660.0,
057905194,1679216,,428424.0,31407.0,151861.0,43225.0,,,,,,,,,50681.0,397.0,,450.0,
057905195,1616195,,34373.0,11725.0,262090.0,21111.0,,,,,,,,,33891.0,855.0,,1837.0,
057905196,1208161,,34802.0,94279.0,217753.0,1000.0,,,,,,,,,20773.0,,,4219.0,
057905197,1679309,,37903.0,189189.0,173058.0,65176.0,,,,,,,,,25665.0,,,10362.0,
057905198,1811519,,34134.0,10597.0,128727.0,43225.0,,,,,,,,,45491.0,1061.0,,416.0,
057905199,2478607,,38941.0,37886.0,222947.0,64336.0,,,,,,,,,43748.0,1043.0,,1716.0,
057905200,1818035,,34494.0,118329.0,68771.0,47963.0,,,,,,,,,28645.0,,,723.0,
057905201,1663861,,72216.0,210108.0,244123.0,1000.0,,,,,,,,,39225.0,,,1346.0,
057905202,1954724,,22407.0,207959.0,65985.0,64608.0,,,,,,,,,35906.0,,,5790.0,11330.0
057905203,1948517,,70007.0,44503.0,195241.0,43225.0,,,,,,,,,47458.0,909.0,,10103.0,
057905204,1499659,,20475.0,166335.0,48005.0,21111.0,,,,,,,,,15983.0,,,5147.0,
057905205,782827,,29365.0,45411.0,64756.0,21111.0,,,,,,,,,122185.0,215.0,,178.0,
057905206,1821868,,37804.0,38708.0,150689.0,43225.0,,,,,,,,,42624.0,349.0,,998.0,
057905207,2426158,,62273.0,50745.0,281482.0,64336.0,,,,,,,,,55775.0,5038.0,,19542.0,
057905208,2231925,,26610.0,27941.0,216350.0,43343.0,,,,,,,,,40372.0,,,2789.0,
057905209,1936477,,27259.0,175630.0,48875.0,43225.0,,,,,,,,,56488.0,573.0,,14669.0,
057905210,3246783,,58262.0,-2600.0,221296.0,85450.0,,,,,,,,,42356.0,,,650.0,
057905211,2556436,,59962.0,293032.0,202035.0,135617.0,,,,,,,,,45261.0,,,12272.0,
057905212,2228723,,340824.0,158050.0,,,,,,,,,,,88594.0,1955.0,,2022.0,
057905213,1597975,,37804.0,161998.0,55161.0,40726.0,,,,,,,,,34058.0,,,13081.0,
057905214,1570538,,60114.0,105921.0,146828.0,21111.0,,,,,,,,,26370.0,,,6305.0,
057905215,1777781,,15497.0,116461.0,134562.0,1000.0,,,,,,,,,47788.0,,,2497.0,
057905216,3071404,,75608.0,213643.0,331933.0,69805.0,,,,,,,,,65800.0,570.0,,3184.0,
057905217,1370740,2280.0,648185.0,73435.0,,,,,,,,,,,43740.0,,,645.0,
057905218,3363448,,60212.0,26827.0,280410.0,72393.0,,,,,,,,,49563.0,797.0,,1405.0,
057905219,1933235,,31242.0,33041.0,150498.0,1000.0,,,,,,,,,25499.0,,,11254.0,
057905220,1257227,,443731.0,76774.0,175878.0,19615.0,,,,,,,,,59707.0,,,4599.0,
057905222,2625600,,79737.0,218382.0,59328.0,64336.0,,,,,,,,,63471.0,412.0,,3005.0,
057905224,1441293,,34834.0,47014.0,287389.0,22111.0,,,,,,,,,22563.0,1165.0,,2338.0,
057905225,2572349,,61813.0,139061.0,122085.0,44225.0,,,,,,,,,127556.0,,,2600.0,
057905226,2043160,,35192.0,116445.0,67067.0,43225.0,,,,,,,,,26884.0,,,710.0,
057905227,716789,,29981.0,67746.0,58027.0,1000.0,,,,,,,,,20867.0,365.0,,1218.0,
057905228,1061121,,29428.0,81946.0,139864.0,22111.0,,,,,,,,,35499.0,,,1011.0,
057905229,2457694,,72845.0,179173.0,67610.0,101433.0,,,,,,,,,58094.0,,,3723.0,
057905230,1413367,,28781.0,173370.0,138547.0,22111.0,,,,,,,,,32466.0,4488.0,,2177.0,
057905232,2253064,,61650.0,160448.0,213732.0,64336.0,,,,,,,,,55539.0,,,2203.0,
057905233,1832759,,29776.0,41881.0,124460.0,43225.0,,,,,,,,,23520.0,1598.0,,8565.0,
057905234,2938278,,58414.0,-4186.0,215602.0,142246.0,,,,,,,,,54146.0,472.0,,12466.0,
057905235,1813999,,68935.0,130472.0,276545.0,22111.0,,,,,,,,,54688.0,,,3049.0,
057905236,2038784,,32326.0,144765.0,383157.0,65828.0,,,,,,,,,30648.0,,,3374.0,
057905237,2159341,,42292.0,201768.0,347014.0,64336.0,,,,,,,,,56280.0,,,3321.0,
057905239,2659393,,73906.0,14932.0,139872.0,67273.0,,,,,,,,,41617.0,,,23216.0,
057905240,2508448,,65844.0,36229.0,213219.0,74819.0,,,,,,,,,40078.0,137.0,,3377.0,
057905241,22548,,,,116504.0,,,,,,,,,,9768.0,,,1672.0,
057905249,2000506,,29912.0,,23364.0,44225.0,,,,,,,,,66041.0,,,3836.0,
057905250,2219540,,42368.0,91188.0,123731.0,22111.0,,,,,,,,,59660.0,134.0,,1123.0,
057905259,32886,,,,49416.0,,,,,,,,,,11844.0,,,339.0,
057905260,1492229,,6071.0,107816.0,127908.0,43225.0,,,,,,,,,48317.0,292.0,,12542.0,
057905262,1035340,,37879.0,44515.0,271094.0,1000.0,,,,,,,,,96194.0,,,11355.0,
057905263,1243388,,29148.0,91429.0,183234.0,1000.0,,,,,,,,,29707.0,,,1269.0,
057905264,2607858,,35210.0,144130.0,265116.0,1000.0,,,,,,,,,48592.0,,,5107.0,
057905265,1684513,,62063.0,143136.0,167061.0,22111.0,,,,,,,,,28912.0,,,1871.0,
057905266,2429847,,46734.0,127846.0,209387.0,22111.0,,,,,,,,,48342.0,556.0,,3726.0,
057905268,2253809,,12999.0,31851.0,161046.0,85450.0,,,,,,,,,35390.0,558.0,,11900.0,
057905269,1688536,,29468.0,56626.0,142998.0,43225.0,,,,,,,,,34837.0,,,5944.0,
057905270,1083310,,20966.0,8885.0,199701.0,22111.0,,,,,,,,,47004.0,348.0,,681.0,
057905271,2866737,,31781.0,-602.0,118282.0,85450.0,,,,,,,,,47196.0,,,1638.0,
057905272,2250485,,38186.0,-1613.0,278264.0,45141.0,,,,,,,,,31079.0,,,1867.0,
057905273,2245507,,21963.0,188385.0,147722.0,64336.0,,,,,,,,,40258.0,,,4675.0,
057905274,2986268,,59962.0,10599.0,229447.0,87624.0,,,,,,,,,44182.0,8659.0,,5251.0,
057905275,2173192,,31027.0,122880.0,134643.0,85450.0,,,,,,,,,27813.0,,,3543.0,
057905276,2979547,,63304.0,46014.0,287777.0,64336.0,,,,,,,,,46844.0,863.0,,3932.0,
057905277,1853803,,35733.0,212131.0,236562.0,22111.0,,,,,,,,,48716.0,,,8973.0,
057905278,1982829,,33693.0,273.0,223997.0,118853.0,,,,,,,,,42518.0,,,2928.0,
057905279,2263788,,32116.0,21342.0,242911.0,22111.0,,,,,,,,,51355.0,,,9900.0,
057905280,4015244,,61800.0,18197.0,191774.0,87386.0,,,,,,,,,66876.0,3088.0,,1928.0,
057905281,2180914,,70888.0,145649.0,243508.0,64336.0,,,,,,,,,40197.0,1738.0,,4414.0,
057905283,2175914,,38300.0,8728.0,142835.0,64336.0,,,,,,,,,29816.0,,,1112.0,
057905284,2469293,,72816.0,95456.0,266000.0,64336.0,,,,,,,,,38494.0,,,1368.0,
057905286,1909485,,34151.0,,223403.0,280334.0,,,,,,,,,29407.0,1043.0,,1768.0,
057905287,2499642,,29177.0,,124694.0,64336.0,,,,,,,,,31093.0,,,3404.0,
057905288,2006893,,20475.0,21295.0,234879.0,42225.0,,,,,,,,,30420.0,,,4895.0,
057905289,1831551,,47433.0,9032.0,198904.0,61170.0,,,,,,,,,35660.0,,,14246.0,12558.0
057905750,4657,,,1090467.0,91783.0,,,,,,,,,,7376392.0,,,31718.0,
057905998,6756486,2156.0,91232.0,2491057.0,1919321.0,168503.0,70236331.0,4928356.0,,,,,,41600000.0,201436.0,130489.0,,194580.0,
057905999,964433,1331363.0,,27231106.0,15851078.0,1366726.0,,71007.0,,,,,,,22976103.0,50601617.0,3770025.0,3716352.0,965681.0
057906001,6153493,269236.0,,341832.0,950552.0,,,,,,,,,,484020.0,659473.0,,39786.0,
057906002,2650400,77396.0,,57418.0,469297.0,520.0,,,,,,,,,71614.0,261809.0,,9269.0,
057906041,2568208,50193.0,,89833.0,273407.0,,,,,,,,,,75069.0,194266.0,,7156.0,
057906042,2667929,70093.0,,139997.0,476360.0,,,,,,,,,,96591.0,214020.0,,6225.0,
057906043,3210778,55771.0,,116062.0,391805.0,,,,,,,,,,88359.0,384680.0,,6348.0,
057906102,2085144,,,54769.0,253232.0,1040.0,,,,,,,,,52523.0,120346.0,,131.0,
057906103,1545124,,72187.0,225630.0,361384.0,2918.0,,,,,,,,,81832.0,105410.0,,119.0,
057906104,1801408,,,248696.0,158536.0,18172.0,,,,,,,,,100719.0,118054.0,,833.0,
057906106,1731161,,30628.0,137680.0,148625.0,1560.0,,,,,,,,,62346.0,133190.0,,120.0,
057906107,1769151,,,159417.0,405370.0,2600.0,,,,,,,,,73896.0,110148.0,,7120.0,
057906108,1874172,,,187891.0,241651.0,254791.0,,,,,,,,,53277.0,117970.0,,563.0,
057906109,1962349,,20000.0,141770.0,221840.0,2600.0,,,,,,,,,66606.0,93262.0,,8990.0,
057906999,6774,278228.0,,115229.0,24734.0,4791.0,6410735.0,,,,,,,6522299.0,1335698.0,558653.0,200676.0,71222.0,
057907001,8758596,541940.0,1010.0,,1735978.0,188037.0,,,,,,,,,28366.0,703209.0,,1279.0,
057907041,1607798,60890.0,76533.0,,566719.0,121732.0,,,,,,,,,8106.0,150944.0,,154.0,
057907042,2037307,67855.0,,,453154.0,58775.0,,,,,,,,,5613.0,207486.0,,264.0,
057907043,2026608,69042.0,209100.0,,533717.0,3488.0,,,,,,,,,6968.0,197059.0,,629.0,
057907101,1506081,,16400.0,,250323.0,70266.0,,,,,,,,,3605.0,67948.0,,262.0,
057907102,1411945,,3280.0,,246125.0,77852.0,,,,,,,,,4202.0,92960.0,,511.0,
057907103,1384528,,36080.0,,177877.0,60326.0,,,,,,,,,3077.0,72688.0,,303.0,
057907104,1282762,,22960.0,,201640.0,54870.0,,,,,,,,,3264.0,70261.0,,161.0,
057907105,1549189,,,,245235.0,33916.0,,,,,,,,,3674.0,71938.0,,364.0,
057907106,1497546,,4373.0,,95148.0,5591.0,,,,,,,,,1803.0,72501.0,,67.0,
057907107,1403582,,37173.0,,175868.0,62571.0,,,,,,,,,3619.0,69069.0,,365.0,
057907108,1861266,,21867.0,,370577.0,1225.0,,,,,,,,,5270.0,91548.0,,155.0,
057907109,1534443,,1640.0,,366475.0,15285.0,,,,,,,,,5242.0,99521.0,,72.0,
057907110,1567995,,10933.0,3618.0,492502.0,18135.0,,,,,,,,,6479.0,77882.0,,1574.0,
057907111,1423861,,20773.0,65.0,380973.0,48387.0,,,,,,,,,5926.0,99957.0,,574.0,
057907112,1390706,,,3820.0,412471.0,72714.0,,,,,,,,,5482.0,96231.0,,92.0,
057907699,34863,,525.0,157813.0,50729.0,,,,,,,,,,,,,11.0,
