,general_wages,athletics_wages,gifted_wages,accelerated_wages,disability_wages,billingual_wages,bond_interest,debt_interest,rent,athletics,per_capita_ASF,foundational_school,school_lunch,bond_principal,prof_services,utilities,USDA_donations,overtime,land_purchase
003902101,1058502,,,21058.0,99184.0,21937.0,,,,,,,,,4963.0,,,,
003902102,1248015,,7445.0,1462.0,258742.0,13890.0,,,,,,,,,182029.0,,,,
003903001,6047469,334372.0,,413228.0,1335493.0,,,,,,,,,,249874.0,1745.0,,13060.0,
003903003,247421,,,1050.0,83765.0,,,,,,,,,,46714.0,,,53.0,
003903044,5037973,,2223.0,376354.0,1164118.0,31484.0,,,,,,,,,84889.0,11.0,,4413.0,
003903120,913981,,,95085.0,219916.0,,,,,,,,,,8924.0,,,1700.0,
003903121,1148978,,49274.0,149842.0,322561.0,,,,,,,,,,24098.0,,,781.0,
003903122,968976,,,91660.0,442499.0,,,,,,,,,,11915.0,,,1008.0,
003903123,1044545,,,120510.0,159605.0,,,,,,,,,,19609.0,22.0,,3492.0,
003903124,857210,,2215.0,148522.0,58742.0,,,,,,,,,,5454.0,,,414.0,
003903125,828737,,30.0,243081.0,,12120.0,,,,,,,,,3941.0,,,663.0,
003903126,304585,,,259777.0,,7831.0,,,,,,,,,16559.0,,,2328.0,
003903127,838102,,,244118.0,319187.0,,,,,,,,,,65663.0,,,4138.0,
003903128,955893,,,183949.0,210655.0,,,,,,,,,,10799.0,,,652.0,
003903129,1990198,,,192615.0,115386.0,7326.0,,,,,,,,,4968.0,,,1214.0,
003903130,1151425,,,249575.0,164088.0,,,,,,,,,,3176.0,,,1799.0,
003903999,4725,,,283311.0,49565.0,9397.0,1121192.0,,,,,,,978596.0,383350.0,2133676.0,305935.0,35226.0,261629.0
003904001,1086059,5200.0,8808.0,15726.0,121127.0,1000.0,,,,,,,,,131494.0,,,,
003904005,15947,,,116098.0,,,,,,,,,,,63662.0,,,,
003904041,1087423,2400.0,811.0,53811.0,193246.0,562.0,,,,,,,,,86849.0,,,,
003904101,1251203,,836.0,198607.0,118556.0,3000.0,,,,,,,,,58279.0,,,,
003904102,625271,,811.0,144079.0,118150.0,2000.0,,,,,,,,,13209.0,,,,
003904999,2650,143914.0,41724.0,,162718.0,160.0,457933.0,,,,,,,355000.0,136151.0,612997.0,67128.0,,53014.0
003905001,1489123,89800.0,,93407.0,108045.0,3067.0,,,,,,,,,60718.0,214833.0,,18182.0,
003905041,1192541,23994.0,,114138.0,264714.0,723.0,,,,,,,,,53483.0,101055.0,,4333.0,
003905101,1212884,,49725.0,243873.0,192196.0,96151.0,,,,,,,,,13616.0,102014.0,,8615.0,
003905102,708698,,,167019.0,152881.0,107335.0,,,,,,,,,53858.0,65916.0,,1979.0,
003906001,428610,21503.0,5168.0,140899.0,164946.0,,,,,,,,,,17883.0,103544.0,,10549.0,
003906101,435934,,416.0,110394.0,198314.0,,,,,,,,,,7000.0,37577.0,,4138.0,
003907001,1246151,78755.0,12572.0,29752.0,243133.0,,,,,,,,,,35256.0,,,,
003907041,1184988,12816.0,25170.0,106937.0,186644.0,,,,,,,,,,22340.0,,,,
003907101,966018,,9554.0,43691.0,136376.0,,,,,,,,,,37494.0,,,,
003907102,902298,,67143.0,43482.0,174141.0,,,,,,,,,,28360.0,,,,
004901001,2305814,8125.0,1480.0,,438123.0,,,,,,,,,,6965.0,422414.0,,5585.0,
004901041,2064172,3000.0,,1990.0,499949.0,,,,,,,,,,22427.0,169778.0,,776.0,
004901101,1198654,,,11900.0,253854.0,,,,,,,,,,5949.0,96224.0,,371.0,
004901102,865871,,,,123341.0,,,,,,,,,,9915.0,64873.0,,1458.0,
004901103,1774586,,,4910.0,258849.0,500.0,,,,,,,,,6665.0,125418.0,,922.0,
004901998,20833,,,30923.0,,,433270.0,22550.0,,,,,,680000.0,37828.0,1139.0,,2287.0,
004901999,2600,304846.0,,15611.0,105878.0,,,,,,,,,,335080.0,185110.0,127825.0,183102.0,
005901001,990817,68007.0,1613.0,14119.0,91806.0,,,,,,,,,,46131.0,56049.0,,1378.0,
005901101,627441,,9409.0,111695.0,101762.0,,,,,,,,,,9784.0,31792.0,,,
005902001,911623,125747.0,6444.0,64747.0,50416.0,,,,,,,,,,39158.0,,,,
005902041,518013,6147.0,6769.0,45947.0,51574.0,,,,,,,,,,1398.0,,,,
005902101,856472,,6365.0,46100.0,49683.0,,,,,,,,,,2182.0,,,,
005904001,661106,77216.0,26663.0,59468.0,33698.0,8245.0,,,,,,,,,10190.0,6760.0,,7477.0,
005904101,579795,,523.0,811.0,66452.0,3146.0,,,,,,,,,4274.0,1681.0,,11262.0,
005904999,115,,,5977.0,15949.0,,123318.0,,,,,,,45000.0,62298.0,161588.0,19127.0,16733.0,
006902001,697957,,,,27243.0,,,,,,,,,,10109.0,,,,
006902101,528573,,,,107213.0,,,,,,,,,,10304.0,,,,
007901001,423532,,,42870.0,55703.0,,,,,,,,,,3973.0,,,,
007901041,240683,,7321.0,43659.0,60094.0,,,,,,,,,,63271.0,,,,
007901101,662794,,536.0,26300.0,58079.0,49850.0,,,,,,,,,4422.0,,,,
007902001,1042885,147451.0,,18223.0,130977.0,1142.0,,,,,,,,,20891.0,121318.0,1395.0,6546.0,
007902002,297390,,,,2446.0,,,,,,,,,,6340.0,13145.0,,,
007902041,971315,15346.0,,13882.0,190376.0,2340.0,,,,,,,,,18337.0,84778.0,,,
007902101,1330215,,31023.0,62751.0,67793.0,9077.0,,,,,,,,,13587.0,63151.0,,727.0,
007902699,8000,5305.0,,7420.0,,,,,,,,,,,905.0,,,,
007904001,1363027,116531.0,266.0,122177.0,159166.0,693.0,,,,,,,,,47156.0,168596.0,12840.0,2390.0,
007904041,911334,39900.0,14579.0,4867.0,146010.0,2794.0,,,,,,,,,29060.0,81034.0,13388.0,1407.0,
007904101,1199219,,3423.0,100427.0,219612.0,13002.0,,,,,,,,,43623.0,56388.0,10105.0,1761.0,
007904103,508097,,1695.0,315611.0,77199.0,12941.0,,,,,,,,,11788.0,53769.0,9854.0,196.0,
007905001,2367793,186498.0,,,683349.0,,,,,,,,,,32304.0,531205.0,,33480.0,
007905041,1301000,56019.0,,,371157.0,18192.0,,,,,,,,,11407.0,101294.0,,5234.0,
007905102,370694,,9480.0,,,9819.0,,,,,,,,,2316.0,34602.0,,2655.0,
007905103,1287862,,55530.0,,287968.0,5216.0,,,,,,,,,7644.0,124950.0,,7116.0,
007905104,1240191,,50078.0,,260962.0,,,,,,,,,,9034.0,142349.0,,1328.0,
007905105,1733446,,34246.0,,162830.0,5234.0,,,,,,,,,7830.0,126229.0,,2786.0,
007905699,9300,,,,11250.0,,,,,,,,,,,,,7353.0,
007906001,1092638,148533.0,68099.0,227750.0,169729.0,83927.0,,,,,,,,,58969.0,,,4332.0,
007906041,891360,23662.0,7108.0,104933.0,154888.0,5961.0,,,,,,,,,27712.0,,,7684.0,
007906101,1333527,6200.0,4669.0,142141.0,181619.0,30756.0,,,,,,,,,18294.0,,,4885.0,
007906102,506730,1424.0,6120.0,78709.0,131228.0,35017.0,,,,,,,,,10135.0,,,911.0,
008901001,1420500,181613.0,45499.0,91771.0,197331.0,26122.0,,,,,,,,,37141.0,1864.0,6021.0,28345.0,
008901041,1589208,37938.0,21839.0,30276.0,177409.0,27873.0,,,,,,,,,12882.0,1398.0,5337.0,2453.0,
008901101,1402012,,23415.0,242219.0,174773.0,87745.0,,,,,,,,,4196.0,1827.0,7918.0,4546.0,
008901102,643278,,23600.0,45686.0,164481.0,12145.0,,,,,,,,,1441.0,930.0,4356.0,2203.0,
008901105,630699,,11103.0,9066.0,58834.0,,,,,,,,,,2047.0,1238.0,3470.0,1608.0,
008902001,2631232,124620.0,,113044.0,341169.0,6658.0,,,,,,,,,136490.0,,,873.0,
008902041,1409782,49250.0,15620.0,348313.0,264843.0,5536.0,,,,,,,,,22392.0,,,620.0,
008902102,2238783,,56329.0,19320.0,318493.0,7046.0,,,,,,,,,42251.0,,,839.0,
008902103,1215672,,,24722.0,289363.0,17881.0,,,,,,,,,8296.0,,,454.0,
008903001,932250,66822.0,7226.0,90658.0,56774.0,,,,,,,,,,19571.0,103895.0,,922.0,
008903041,661410,27485.0,372.0,56860.0,173400.0,,,,,,,,,,1417.0,108248.0,,713.0,
008903102,1187341,,41587.0,118855.0,116839.0,47837.0,,,,,,,,,4059.0,117220.0,,2329.0,
009901001,1101556,128501.0,,,133171.0,8110.0,,,,,,,,,6944.0,,,,
009901041,932365,24476.0,7899.0,2000.0,215829.0,6446.0,,,,,,,,,9134.0,,,,
009901101,826917,,,,197755.0,17618.0,,,,,,,,,5478.0,,,,
009901103,805672,,,135563.0,240501.0,5581.0,,,,,,,,,6369.0,,,,
010901001,597908,45112.0,5000.0,136532.0,160324.0,7341.0,,,,,,,,,29720.0,,,1836.0,
010901101,573540,,,130782.0,243632.0,3120.0,,,,,,,,,43708.0,,,144.0,
010902001,2248950,141631.0,,109754.0,341280.0,2021.0,,,,,,,,,53367.0,,,,
010902041,1775393,48910.0,,17967.0,269946.0,1686.0,,,,,,,,,17870.0,,,,
010902101,1214519,,21445.0,542974.0,419614.0,29247.0,,,,,,,,,51894.0,,,,
010902102,1342461,,17138.0,253610.0,323009.0,30244.0,,,,,,,,,33277.0,,,,
011901001,4221489,278818.0,777263.0,267203.0,1161600.0,130999.0,,,,,,,,,208480.0,44398.0,,939.0,
011901041,1291205,39500.0,389318.0,76980.0,415975.0,27993.0,,,,,,,,,42158.0,44.0,,,
011901101,1671153,,52060.0,83611.0,244253.0,327.0,,,,,,,,,10803.0,32.0,,180.0,
011901102,1510226,,46567.0,107551.0,385704.0,254383.0,,,,,,,,,11151.0,77.0,,240.0,
011901103,1263136,,40195.0,85354.0,225616.0,369607.0,,,,,,,,,9703.0,58.0,,60.0,
011901104,1533374,,25628.0,102519.0,373828.0,46355.0,,,,,,,,,11221.0,54.0,,,
011901106,1359208,37233.0,252307.0,109095.0,316092.0,41261.0,,,,,,,,,54060.0,42.0,,,
011901107,1137144,,44785.0,154013.0,341064.0,350134.0,,,,,,,,,12386.0,97.0,,120.0,
011901108,1320189,,29516.0,78840.0,232468.0,124538.0,,,,,,,,,10268.0,46.0,,,
011901109,1210293,,48266.0,137898.0,178188.0,338506.0,,,,,,,,,7779.0,60.0,,,
011901110,1482535,,45648.0,107621.0,284161.0,292759.0,,,,,,,,,10468.0,60.0,,240.0,
011901999,125314,,,354281.0,1225207.0,,,3845861.0,,,,,,3337494.0,3628563.0,1657525.0,223493.0,61042.0,2320175.0
011902001,1440755,220766.0,7473.0,40451.0,400822.0,25833.0,,,,,,,,,74349.0,336150.0,,,
011902041,1763032,50300.0,38667.0,23678.0,441829.0,92349.0,,,,,,,,,74159.0,154392.0,,,
011902101,1416566,,64612.0,21149.0,159355.0,165851.0,,,,,,,,,5649.0,107091.0,,,
011902102,1408479,,81405.0,22654.0,380190.0,45471.0,,,,,,,,,7221.0,111488.0,,,
011902103,1442369,,50990.0,17582.0,120210.0,32887.0,,,,,,,,,4454.0,117209.0,,,
011902699,9550,,,15952.0,8730.0,14997.0,,,,,,,,,,,,,
011904002,1054387,,200.0,-1366.0,363519.0,27042.0,,,,,,,,,20849.0,159634.0,,,
011904041,1113279,,12621.0,-1516.0,216815.0,22087.0,,,,,,,,,331.0,136831.0,,,
011904101,891561,,18837.0,,176223.0,21511.0,,,,,,,,,7025.0,95702.0,,,
011904102,1095861,,193.0,,221776.0,33726.0,,,,,,,,,2456.0,128036.0,,,
011904699,5369,,,,,1202.0,,,,,,,,,,,,,
011904999,34089,155520.0,,,131050.0,,1073733.0,,,,,,,486388.0,66828.0,80871.0,69252.0,17182.0,
011905101,363061,3156.0,4244.0,,90767.0,16082.0,,,,,,,,,12130.0,,,,
012901001,721510,71601.0,3284.0,450.0,50007.0,500.0,,,,,,,,,21950.0,141666.0,9734.0,846.0,
012901042,459160,16131.0,3734.0,,91346.0,6323.0,,,,,,,,,,2609.0,,436.0,
012901101,422292,,3813.0,,94289.0,,,,,,,,,,,36140.0,9734.0,2685.0,
013901001,2740545,361520.0,,57936.0,328148.0,1521.0,,,,,,,,,76842.0,170349.0,,4073.0,
013901002,43978,,,,8736.0,,,,,,,,,,1370.0,5888.0,,,
013901041,1640492,66343.0,4750.0,123254.0,340650.0,833.0,,,,,,,,,24269.0,78147.0,,764.0,
013901101,1102759,,48495.0,213622.0,29985.0,2627.0,,,,,,,,,10336.0,47101.0,,300.0,
013901102,987882,,48495.0,241045.0,272746.0,2849.0,,,,,,,,,14705.0,38942.0,,1458.0,
013901104,973973,,48495.0,145585.0,-5089.0,3664.0,,,,,,,,,8306.0,30241.0,,84.0,
013901105,731804,,,155795.0,206789.0,3652.0,,,,,,,,,22672.0,37235.0,,110.0,
013901106,1219869,,40101.0,278953.0,273428.0,2218.0,,,,,,,,,30730.0,51073.0,,778.0,
013901999,66484,,,68118.0,126207.0,,1388124.0,69644.0,,,,,,413318.0,251645.0,442566.0,135594.0,11105.0,
013902101,452743,5088.0,4290.0,,33021.0,,,,,,,,,,34190.0,45569.0,7682.0,928.0,
013903001,663852,57921.0,,,119043.0,,,,,,,,,,7304.0,,,1190.0,
013903101,474295,,,,98448.0,,,,,,,,,,,,,2650.0,
013905001,673401,115469.0,19522.0,52258.0,150125.0,,,,,,,,,,,,,6437.0,
013905041,452416,16400.0,7319.0,13271.0,122571.0,,,,,,,,,,124509.0,,,534.0,
013905101,907920,,2184.0,68745.0,118402.0,8682.0,,,,,,,,,,,,995.0,
014901001,964137,115718.0,6467.0,79855.0,174754.0,3029.0,,,,,,,,,13462.0,,,,
014901041,1004006,22107.0,6124.0,68668.0,113451.0,29.0,,,,,,,,,16112.0,,,,
014901101,906720,,5940.0,135071.0,109141.0,176.0,,,,,,,,,32358.0,,,,
014901999,2214,7322.0,,98126.0,,,265100.0,,,,,,,130000.0,19777.0,390151.0,21655.0,,15774.0
014902001,436053,52203.0,,615.0,37323.0,,,,,,,,,,75382.0,,,13978.0,
014902101,572828,5478.0,10158.0,,10372.0,36923.0,,,,,,,,,31393.0,,,16270.0,
014903001,4811396,509645.0,91410.0,195308.0,995541.0,,,,,,,,,,44934.0,,,1042.0,
014903005,441072,,,18495.0,51247.0,,,,,,,,,,11744.0,,,44.0,
014903042,2406348,59759.0,133070.0,392913.0,641890.0,-3973.0,,,,,,,,,34258.0,,,386.0,
014903043,2438727,46584.0,81443.0,298545.0,455825.0,,,,,,,,,,46770.0,,,394.0,
014903102,815444,,,137443.0,55917.0,,,,,,,,,,20233.0,,,130.0,
014903103,1041571,,,149557.0,341172.0,,,,,,,,,,26659.0,,,240.0,
014903104,853207,,,220887.0,148859.0,345386.0,,,,,,,,,20202.0,,,178.0,
014903108,1744768,,,148046.0,214046.0,,,,,,,,,,8028.0,,,702.0,
014903109,1587541,,,156242.0,331338.0,,,,,,,,,,23961.0,,,3047.0,
014903111,1940449,,,98220.0,160692.0,119185.0,,,,,,,,,11242.0,,,310.0,
014903114,1029418,,,184498.0,339774.0,262754.0,,,,,,,,,44101.0,,,186.0,
014903116,40149,,,,4004.0,,,,,,,,,,,,,,
014903699,164850,,,,16830.0,14865.0,,,,,,,,,,,,41277.0,
014903999,18281,17875.0,,94866.0,266268.0,24980.0,3686528.0,,,,,,,3598167.0,674013.0,2170017.0,71564.0,199892.0,681047.0
014905001,550555,42651.0,2582.0,41917.0,31514.0,,,,,,,,,,16009.0,,,1753.0,
014905041,305773,29644.0,2393.0,50038.0,29990.0,,,,,,,,,,3770.0,,,102.0,
014905101,817307,,2161.0,82509.0,75186.0,4920.0,,,,,,,,,20384.0,,,3958.0,
014905699,1500,,,20535.0,,,,,,,,,,,599.0,,,,
014906001,5204131,394439.0,215104.0,246164.0,1165237.0,,,,,,,,,,141154.0,378557.0,,,
014906002,6156982,408515.0,142401.0,221116.0,995883.0,231.0,,,,,,,,,94297.0,372186.0,,,
014906003,2887,,,,,,,,,,,,,,1372.0,107203.0,,,
014906004,362629,,,252875.0,66669.0,,,,,,,,,,15292.0,,,,
014906006,2235,,,,2141.0,,,,,,,,,,10168.0,925.0,,,
014906007,6064419,392419.0,75134.0,151512.0,1167509.0,1952.0,,,,,,,,,116291.0,389443.0,,,
014906008,5836367,394110.0,164795.0,159441.0,1153024.0,,,,,,,,,,125048.0,414970.0,,,
014906009,517315,,,103561.0,132318.0,,,,,,,,,,5987.0,,,,
014906022,204,,,,92517.0,,,,,,,,,,887.0,,,,
014906025,367669,,,,169715.0,,,,,,,,,,5812.0,,,,
014906041,1744037,25070.0,52827.0,137065.0,500813.0,172.0,,,,,,,,,28209.0,121437.0,,,
014906042,2165757,21901.0,210259.0,127018.0,547385.0,111.0,,,,,,,,,56093.0,139369.0,,,
014906043,2231653,23968.0,132143.0,82563.0,522749.0,,,,,,,,,,24819.0,176538.0,,,
014906044,2284524,26849.0,205107.0,78854.0,404082.0,,,,,,,,,,50693.0,140045.0,,,
014906045,1742490,19461.0,78393.0,55623.0,315327.0,,,,,,,,,,16814.0,127007.0,,,
014906046,2408664,27443.0,250813.0,67435.0,557136.0,204.0,,,,,,,,,20581.0,147911.0,,,
014906048,2319350,26847.0,200976.0,77016.0,379279.0,1118.0,,,,,,,,,44930.0,161778.0,,,
014906049,2613225,23296.0,,101087.0,435039.0,,,,,,,,,,14382.0,182032.0,,,
014906050,2319621,23124.0,55749.0,103208.0,445565.0,,,,,,,,,,15549.0,167368.0,,,
014906051,2371761,26505.0,37154.0,115938.0,206802.0,823.0,,,,,,,,,13836.0,176526.0,,,
014906052,1991666,24162.0,52679.0,141141.0,532048.0,,,,,,,,,,14619.0,174223.0,,,
014906100,1224,,,11762.0,,,,,,,,,,,1856.0,,,,
014906102,1303116,3817.0,,119935.0,246219.0,504197.0,,,,,,,,,10514.0,85820.0,,,
014906103,1376963,,,281392.0,462214.0,796.0,,,,,,,,,29320.0,109798.0,,,
014906104,1266647,,,120813.0,412190.0,,,,,,,,,,8051.0,77285.0,,,
014906105,1814121,,,203504.0,196081.0,368040.0,,,,,,,,,16306.0,97924.0,,,
014906108,2290159,6012.0,,141240.0,330889.0,,,,,,,,,,12956.0,124698.0,,,
014906109,1695311,,,183652.0,289948.0,394584.0,,,,,,,,,11217.0,95023.0,,,
014906110,1805073,,,237979.0,146973.0,464099.0,,,,,,,,,9033.0,107578.0,,,
014906111,1617341,,,179538.0,129436.0,,,,,,,,,,10041.0,88678.0,,,
014906112,1740001,,,246108.0,282226.0,,,,,,,,,,25919.0,87362.0,,,
014906113,1723036,2944.0,,169843.0,315365.0,,,,,,,,,,11613.0,80101.0,,,
014906115,2464506,,,166393.0,241395.0,,,,,,,,,,16474.0,96785.0,,,
014906116,1926555,,,249108.0,235155.0,,,,,,,,,,15154.0,90573.0,,,
014906117,2031504,,,154034.0,162204.0,,,,,,,,,,12744.0,79216.0,,,
014906119,2164499,,,243079.0,316084.0,176.0,,,,,,,,,13590.0,109762.0,,,
014906120,2083245,8581.0,,169538.0,356200.0,,,,,,,,,,16607.0,96091.0,,,
014906121,2299187,,,179182.0,283606.0,,,,,,,,,,14028.0,106581.0,,,
014906122,1904975,,,209098.0,268244.0,,,,,,,,,,11345.0,106610.0,,,
014906123,2376810,2156.0,,182191.0,267271.0,,,,,,,,,,14693.0,119606.0,,,
014906124,2096430,,,299571.0,211838.0,1660.0,,,,,,,,,14033.0,100105.0,,,
014906125,2010967,,,175696.0,189470.0,,,,,,,,,,43222.0,88941.0,,,
014906126,1748208,,,205042.0,416411.0,212257.0,,,,,,,,,43264.0,110569.0,,,
014906127,2125548,,,155986.0,394170.0,,,,,,,,,,15299.0,122514.0,,,
014906128,1602463,6714.0,,125126.0,369743.0,,,,,,,,,,12832.0,99835.0,,,
014906129,2096976,,,214073.0,409774.0,546.0,,,,,,,,,15466.0,100338.0,,,
014906130,2026756,,,157648.0,158458.0,,,,,,,,,,12031.0,138045.0,,,
014906131,2634321,,,265492.0,520039.0,759.0,,,,,,,,,32830.0,124970.0,,,
014906132,1672846,1903.0,,210465.0,180845.0,351770.0,,,,,,,,,10060.0,113701.0,,,
014906133,1769730,,,252700.0,414641.0,,,,,,,,,,9735.0,124746.0,,,
014906135,1997544,,,236956.0,786592.0,,,,,,,,,,27159.0,241005.0,,,
014906136,2159332,,,248777.0,300218.0,,,,,,,,,,14964.0,178963.0,,,
014906699,21095,,,1528345.0,127756.0,46769.0,,,,,,,,,19963.0,,,,
014906999,33862,91339.0,,-1053608.0,788143.0,33829.0,7228418.0,,,,,,,8705000.0,1197617.0,936756.0,579077.0,,163298.0
014907001,935837,,,80052.0,73025.0,,,,,,,,,,4226.0,,,,
014907041,445722,,,126693.0,47281.0,,,,,,,,,,2631.0,,,,
014907102,838373,,27384.0,119006.0,76394.0,9383.0,,,,,,,,,5713.0,,,,
014908001,1161554,173692.0,,101285.0,96612.0,,,,,,,,,,26783.0,,,,
014908041,1044272,,,43548.0,135289.0,,,,,,,,,,,,,,
014908101,1141457,,24524.0,119014.0,92489.0,,,,,,,,,,,,,,
014909002,4923155,568047.0,40647.0,267135.0,1223836.0,,,,,,,,,,287227.0,22524.0,28894.0,,
014909041,1568388,38835.0,,205576.0,305021.0,,,,,,,,,,11423.0,7819.0,13445.0,,
014909042,1837788,41457.0,,220663.0,393165.0,,,,,,,,,,11225.0,11008.0,12064.0,,
014909044,1467660,36930.0,,189980.0,484325.0,,,,,,,,,,14298.0,6141.0,14037.0,,
014909101,454954,,,480294.0,150435.0,,,,,,,,,,1788.0,5328.0,8663.0,,
014909102,1050855,,,105074.0,135050.0,,,,,,,,,,1852.0,5585.0,15475.0,,
014909107,1314378,,,158423.0,236979.0,,,,,,,,,,2931.0,5973.0,16974.0,,
014909110,938397,,,133351.0,63087.0,,,,,,,,,,1014.0,5429.0,19183.0,,
014909111,1256922,,,194443.0,167954.0,,,,,,,,,,1743.0,6914.0,22377.0,,
014909114,1402154,,,161935.0,267131.0,,,,,,,,,,2810.0,6004.0,24128.0,,
014909115,1338612,,,182537.0,259653.0,,,,,,,,,,2977.0,5519.0,14150.0,,
014909116,1227034,,,148223.0,160634.0,,,,,,,,,,1682.0,5601.0,12317.0,,
014909117,1494026,,,105399.0,141346.0,,,,,,,,,,1746.0,5993.0,16734.0,,
014909118,1355892,,,250877.0,184545.0,,,,,,,,,,2449.0,8179.0,18290.0,,
014909999,87962,203705.0,108515.0,361133.0,333456.0,141997.0,1567338.0,3388.0,,,,,,2105000.0,480629.0,2249538.0,,57160.0,
014910001,838512,147659.0,13374.0,55259.0,203260.0,,,,,,,,,,29653.0,,,4889.0,
014910041,802171,27769.0,12781.0,74609.0,217515.0,,,,,,,,,,3755.0,,,1868.0,
014910101,837076,,12267.0,117870.0,139714.0,,,,,,,,,,3536.0,,,1607.0,
014910103,557002,,12393.0,,81249.0,,,,,,,,,,2805.0,,,1577.0,
015901001,4273660,283823.0,5030.0,317996.0,597647.0,,,,,,,,,,641386.0,,,,
015901041,3223191,69269.0,171042.0,87255.0,502309.0,,,,,,,,,,360075.0,,,,
015901101,2461014,,50984.0,188895.0,453973.0,,,,,,,,,,419079.0,,,,
015901102,963619,,,169740.0,467333.0,9052.0,,,,,,,,,292984.0,,,,
015901104,2467560,,118507.0,485374.0,483245.0,4817.0,,,,,,,,,202372.0,,,,
015901699,124125,,,,,,,,,,,,,,10444.0,,,,
015904001,4760308,173832.0,10058.0,88601.0,903793.0,101528.0,,,,,,,,,186023.0,373265.0,34118.0,38723.0,
015904002,4410402,160891.0,10058.0,85411.0,896420.0,138767.0,,,,,,,,,187832.0,342573.0,29827.0,85287.0,
015904003,13709,,,,101919.0,149.0,,,,,,,,,11106.0,31472.0,2961.0,649.0,
015904004,643689,,,,,190.0,,,,,,,,,212501.0,12396.0,2884.0,8732.0,
015904041,2359503,31473.0,7543.0,41597.0,492254.0,50146.0,,,,,,,,,61344.0,165102.0,12869.0,3927.0,
015904042,2124916,32411.0,8257.0,40471.0,423608.0,65301.0,,,,,,,,,38342.0,117950.0,13374.0,4736.0,
015904043,1896441,32497.0,8257.0,35947.0,390561.0,152.0,,,,,,,,,31855.0,110662.0,11249.0,2933.0,
015904044,1800810,33435.0,7543.0,43148.0,470450.0,87149.0,,,,,,,,,43445.0,112477.0,10999.0,4852.0,
015904101,1250365,,14386.0,41223.0,143056.0,264403.0,,,,,,,,,14393.0,59256.0,16683.0,692.0,
015904102,1309518,,14368.0,43692.0,199138.0,337750.0,,,,,,,,,28989.0,88926.0,10775.0,3626.0,
015904103,1156335,,15018.0,41544.0,161658.0,263994.0,,,,,,,,,18038.0,105868.0,13937.0,1202.0,
015904104,952781,,14997.0,41831.0,177488.0,364844.0,,,,,,,,,28365.0,70036.0,1355.0,3110.0,
