,general_wages,athletics_wages,gifted_wages,accelerated_wages,disability_wages,billingual_wages,bond_interest,debt_interest,rent,athletics,per_capita_ASF,foundational_school,school_lunch,bond_principal,prof_services,utilities,USDA_donations,overtime,land_purchase
011901041,1694167,67000.0,289028.0,346593.0,526919.0,52546.0,,,,,,,,,42478.0,4207.0,,,
011901101,1576303,,31289.0,187001.0,530592.0,8736.0,,,,,,,,,60276.0,232.0,,,
011901102,1764243,,32104.0,160590.0,451381.0,11553.0,,,,,,,,,39027.0,186.0,,,
011901103,1162413,,31253.0,218844.0,359333.0,1082725.0,,,,,,,,,29710.0,189.0,,,
011901104,1455746,,23457.0,229677.0,550772.0,238291.0,,,,,,,,,28317.0,4292.0,,,
011901106,1790020,65933.0,403310.0,412383.0,513381.0,46118.0,,,,,,,,,36756.0,4295.0,,,
011901107,1297280,,31443.0,218015.0,440604.0,698653.0,,,,,,,,,38650.0,189.0,,,
011901108,1258139,,25964.0,248977.0,491849.0,713098.0,,,,,,,,,25383.0,4309.0,,,
011901109,1682475,,32137.0,246971.0,352757.0,671687.0,,,,,,,,,30673.0,193.0,,,
011901110,1141605,,30669.0,219120.0,462871.0,965054.0,,,,,,,,,25357.0,185.0,,,
011902001,3082555,457277.0,,243005.0,655904.0,,,,,,,,,,44063.0,384514.0,,23764.0,
011902004,750,,,,879.0,,,,,,,,,,271.0,7444.0,,23.0,
011902041,2718377,70700.0,16095.0,352412.0,427539.0,,,,,,,,,,29004.0,205725.0,,11282.0,
011902101,2102391,,55803.0,4770.0,204474.0,,,,,,,,,,17764.0,80063.0,,4670.0,
011902102,2038215,,56074.0,3500.0,179136.0,,,,,,,,,,17775.0,108673.0,,6628.0,
011902103,2036958,,57133.0,4476.0,420650.0,,,,,,,,,,30759.0,117026.0,,8114.0,
011902999,47896,,,,352399.0,76291.0,2303186.0,,,,,,,,212258.0,369023.0,176375.0,259635.0,
011904002,1511790,,,,417190.0,30943.0,,,,,,,,,3699.0,207443.0,,,
011904041,1190055,,9484.0,372.0,454827.0,31111.0,,,,,,,,,,162682.0,,,
011904101,1099000,,7264.0,,274991.0,,,,,,,,,,11751.0,101939.0,,,
011904102,1322471,,,,80873.0,9978.0,,,,,,,,,,150837.0,,,
011904999,105132,265820.0,,,56399.0,,252888.0,,,,,,,845000.0,,78938.0,87416.0,38464.0,
011905001,14721,1033.0,4862.0,,1056.0,1855.0,,,,,,,,,,,,,
011905101,728750,41704.0,793.0,145422.0,51478.0,3870.0,,,,,,,,,46187.0,,,409.0,
012901001,525752,83365.0,1500.0,,47242.0,600.0,,,,,,,,,35126.0,123874.0,9564.0,14917.0,
012901042,628585,20481.0,3234.0,,49997.0,1100.0,,,,,,,,,,3586.0,,3577.0,
012901101,684048,,3501.0,29826.0,58151.0,,,,,,,,,,,49459.0,9564.0,5891.0,
013901001,2934467,401174.0,,220165.0,399027.0,104570.0,,,,,,,,,116925.0,404191.0,,2466.0,
013901041,1536315,66000.0,100922.0,184208.0,500349.0,16584.0,,,,,,,,,80073.0,192320.0,,1672.0,
013901101,1209012,,23177.0,330938.0,159455.0,7028.0,,,,,,,,,55359.0,74141.0,,5144.0,
013901102,1313397,,23177.0,173644.0,204572.0,2192.0,,,,,,,,,62746.0,114166.0,,5131.0,
013901104,1240081,,,210684.0,231755.0,3600.0,,,,,,,,,88785.0,90445.0,,643.0,
013901105,713037,,,207238.0,158379.0,2886.0,,,,,,,,,63466.0,134310.0,,853.0,
013901999,837268,,,2850.0,124163.0,,545561.0,1330.0,,,,,,1050000.0,385905.0,219316.0,135045.0,56016.0,
013902101,505477,8342.0,,,79479.0,,,,,,,,,,103609.0,65731.0,7298.0,2950.0,
013903001,652873,132159.0,3000.0,103736.0,123950.0,,,,,,,,,,22452.0,,,1580.0,
013903101,592558,,3000.0,27086.0,100767.0,,,,,,,,,,12943.0,,,2895.0,
013905001,563746,226979.0,,58305.0,181735.0,,,,,,,,,,1130.0,,,,
013905041,507689,70474.0,,45408.0,128563.0,6090.0,,,,,,,,,183.0,,,,
013905101,944144,,17369.0,18270.0,103675.0,27578.0,,,,,,,,,268.0,,,,
014901001,1167897,88766.0,18080.0,8190.0,120963.0,,,,,,,,,,20599.0,,,,
014901041,945424,53058.0,17160.0,73886.0,194093.0,1224.0,,,,,,,,,35564.0,,,,
014901101,885758,,,33252.0,125530.0,1207.0,,,,,,,,,26822.0,,,,
014901102,970266,,16753.0,139619.0,178111.0,1219.0,,,,,,,,,46337.0,,,,
014902001,852450,107546.0,10152.0,71992.0,85723.0,43990.0,,,,,,,,,31079.0,,,56873.0,
014902999,37567,,,15188.0,,,44550.0,298.0,,,,,,120000.0,4293.0,130014.0,17294.0,28920.0,
014903001,5790913,684511.0,986392.0,184746.0,1907365.0,19614.0,,,,,,,,,50635.0,506250.0,94645.0,25951.0,4374.0
014903005,346782,,676258.0,31819.0,42291.0,,,,,,,,,,143.0,25045.0,16901.0,715.0,
014903043,2365918,78613.0,336114.0,,472412.0,,,,,,,,,,33337.0,154054.0,29202.0,5625.0,
014903044,2581121,79882.0,202243.0,1063.0,391571.0,12779.0,,,,,,,,,33339.0,146844.0,31921.0,5992.0,
014903045,2493191,73709.0,456825.0,112840.0,543877.0,12896.0,,,,,,,,,16886.0,120671.0,27193.0,5994.0,7824.0
014903102,929686,,,,82325.0,,,,,,,,,,129.0,31881.0,9060.0,3374.0,
014903103,1316281,,,,100674.0,,,,,,,,,,16645.0,38398.0,17430.0,2035.0,
014903104,1444572,,,4057.0,105117.0,124505.0,,,,,,,,,16679.0,58594.0,17497.0,1504.0,
014903108,2061621,,,4654.0,291459.0,,,,,,,,,,329.0,76295.0,22609.0,4581.0,
014903109,1960936,,,,322173.0,122039.0,,,,,,,,,336.0,58416.0,17904.0,4476.0,2390.0
014903111,2157654,,,148732.0,296546.0,,,,,,,,,,345.0,87554.0,22239.0,4879.0,
014903116,1599808,,,,309868.0,,,,,,,,,,257.0,101500.0,17610.0,4659.0,
014903117,2052338,,,3842.0,339730.0,,,,,,,,,,331.0,79074.0,24812.0,5957.0,
014903118,2161248,,,,262821.0,3056.0,,,,,,,,,16776.0,66152.0,32380.0,3564.0,
014903119,10996,,,,-4336.0,,,,,,,,,,232.0,65258.0,15670.0,525.0,
014903699,29650,,7500.0,39605.0,12270.0,3200.0,,,,,,,,,,,,22715.0,
014903999,20284,436232.0,,191484.0,659381.0,,5028091.0,,,,,,,5037381.0,75550.0,1063490.0,,582554.0,7129.0
014905001,543846,45503.0,1867.0,46659.0,37650.0,,,,,,,,,,29487.0,,,444.0,
014905041,523576,48173.0,2924.0,57559.0,67794.0,,,,,,,,,,6844.0,,,460.0,
014905101,988045,,1757.0,171126.0,87942.0,15006.0,,,,,,,,,18709.0,,,1247.0,
014906001,6992143,599173.0,271912.0,153710.0,1547485.0,1484.0,,,,,,,,,18524.0,356435.0,,63292.0,
014906002,7611255,543632.0,,111449.0,1381506.0,,,,,,,,,,108801.0,384970.0,,50594.0,
014906003,532549,,,,150643.0,,,,,,,,,,1279.0,193032.0,,3339.0,
014906004,1022547,,,19267.0,229313.0,,,,,,,,,,3788.0,1100.0,,1234.0,
014906006,3000,552.0,,11215.0,133852.0,,,,,,,,,,2998.0,54843.0,,13157.0,
014906007,7243096,562495.0,,68594.0,1351603.0,,,,,,,,,,150563.0,355361.0,,60732.0,
014906008,6745326,563600.0,,164734.0,1547875.0,979.0,,,,,,,,,38366.0,387166.0,,152313.0,
014906009,4556,,,17246.0,168498.0,,,,,,,,,,2055.0,,,395.0,
014906013,600857,,,836.0,91580.0,,,,,,,,,,639.0,114.0,,1400.0,
014906022,36340,,,,83285.0,,,,,,,,,,1610.0,,,174.0,
014906025,4330,,,11749.0,94197.0,,,,,,,,,,1334.0,289.0,,108.0,
014906042,2535470,34340.0,,99654.0,769051.0,,,,,,,,,,14182.0,117602.0,,3515.0,
014906043,2516859,33259.0,27813.0,122142.0,640817.0,41.0,,,,,,,,,14565.0,130247.0,,7363.0,
014906044,2495742,33280.0,,83756.0,848369.0,,,,,,,,,,30844.0,118697.0,,3667.0,
014906045,1911154,30631.0,,63483.0,351072.0,,,,,,,,,,5356.0,117041.0,,8895.0,
014906046,2539309,34564.0,,75210.0,645574.0,,,,,,,,,,46817.0,125593.0,,9821.0,
014906048,3142045,44437.0,,130345.0,655967.0,,,,,,,,,,14318.0,172875.0,,8573.0,
014906049,3111095,38911.0,,84082.0,510284.0,,,,,,,,,,7442.0,129489.0,,3322.0,
014906050,2828285,33746.0,,131593.0,588587.0,,,,,,,,,,8061.0,162296.0,,9776.0,
014906051,3158663,42968.0,,79003.0,422594.0,,,,,,,,,,9033.0,138175.0,,7890.0,
014906052,1970203,33928.0,,97051.0,350380.0,,,,,,,,,,4992.0,143189.0,,3791.0,
014906053,4397241,47788.0,28485.0,96562.0,498816.0,678.0,,,,,,,,,7831.0,171518.0,,8818.0,
014906100,2000,,,1485.0,156787.0,,,,,,,,,,2617.0,,,779.0,
014906102,1944732,,,64655.0,386878.0,,,,,,,,,,19993.0,71425.0,,1052.0,
014906103,1779292,,,62289.0,570387.0,,,,,,,,,,73553.0,79142.0,,1820.0,
014906105,2678355,,,115804.0,248651.0,36600.0,,,,,,,,,80630.0,80065.0,,5423.0,
014906108,2358109,,,84282.0,137817.0,,,,,,,,,,2175.0,128275.0,,920.0,
014906109,2609479,,89208.0,161119.0,211579.0,59064.0,,,,,,,,,7685.0,80459.0,,1620.0,
014906110,2957655,,,124125.0,278098.0,42699.0,,,,,,,,,41075.0,95901.0,,8444.0,
014906111,1711748,,,81793.0,292958.0,,,,,,,,,,25162.0,68578.0,,5523.0,
014906112,2001874,,,91744.0,291012.0,,,,,,,,,,6204.0,67781.0,,2055.0,
014906113,1812372,,,65662.0,618152.0,,,,,,,,,,58498.0,61649.0,,10482.0,
014906115,2416396,,,65350.0,619173.0,1046.0,,,,,,,,,85929.0,81132.0,,1567.0,
014906116,1683627,,,75802.0,80518.0,,,,,,,,,,69170.0,82892.0,,1136.0,
014906117,1945543,,,63758.0,75356.0,469.0,,,,,,,,,12287.0,75278.0,,547.0,
014906119,2099879,,,65218.0,487266.0,,,,,,,,,,38349.0,76176.0,,8703.0,
014906120,3045110,,,74309.0,241533.0,,,,,,,,,,9962.0,94928.0,,8894.0,
014906121,3044578,,408.0,193488.0,212103.0,3519.0,,,,,,,,,108627.0,97072.0,,3048.0,
014906122,3211852,,,89584.0,670247.0,,,,,,,,,,56600.0,108038.0,,7229.0,
014906123,2467770,,,36054.0,155258.0,,,,,,,,,,11261.0,98940.0,,2075.0,
014906124,2330816,,,70861.0,270931.0,,,,,,,,,,7887.0,90826.0,,7365.0,
014906125,1784127,,,60673.0,152211.0,,,,,,,,,,21183.0,88995.0,,1678.0,
014906126,1544026,,,69361.0,330554.0,,,,,,,,,,13443.0,90334.0,,5591.0,
014906127,2777401,,,137207.0,198621.0,51456.0,,,,,,,,,27689.0,86936.0,,1719.0,
014906128,1979296,,,60215.0,609496.0,,,,,,,,,,48674.0,84823.0,,2979.0,
014906129,2482201,,,35858.0,113574.0,,,,,,,,,,12166.0,85425.0,,1354.0,
014906130,2454073,,,67729.0,340490.0,347.0,,,,,,,,,11276.0,108055.0,,7115.0,
014906131,2981858,,98739.0,75072.0,628998.0,2326.0,,,,,,,,,27653.0,119277.0,,7385.0,
014906132,1751419,,,72747.0,146886.0,3609.0,,,,,,,,,7669.0,125705.0,,5554.0,
014906133,3435810,,,84818.0,321339.0,,,,,,,,,,11920.0,121032.0,,2567.0,
014906135,3319675,,,80202.0,747122.0,,,,,,,,,,76551.0,129430.0,,3134.0,
014906136,3076772,,,97389.0,524743.0,,,,,,,,,,28394.0,131631.0,,2179.0,
014906137,2045676,,,58740.0,373752.0,,,,,,,,,,34141.0,110014.0,,7718.0,
014906138,3581795,,,71798.0,229883.0,,,,,,,,,,11088.0,122568.0,,4685.0,
014906139,2887523,,,85284.0,253172.0,551.0,,,,,,,,,74799.0,99636.0,,7162.0,
014906699,466369,,,1155982.0,1550.0,33106.0,,,,,,,,,,,,213229.0,
014907001,876286,,,77249.0,74472.0,,,,,,,,,,9622.0,,,,
014907041,749752,,,65207.0,104187.0,,,,,,,,,,1736.0,,,,
014907102,1155546,,12370.0,148517.0,195109.0,14339.0,,,,,,,,,2569.0,,,,
014908001,1093098,374520.0,1000.0,95366.0,237621.0,,,,,,,,,,5043.0,,,,
014908041,1420467,,5493.0,142592.0,79682.0,,,,,,,,,,,,,,
014908042,810276,,24476.0,41381.0,79045.0,,,,,,,,,,,,,,
014908101,946744,,500.0,115251.0,86625.0,5624.0,,,,,,,,,,,,,
014909002,5074088,584360.0,8050.0,579262.0,1478892.0,,,,,,,,,,108538.0,48629.0,65878.0,,
014909041,2534888,55410.0,,59558.0,330938.0,,,,,,,,,,15671.0,8332.0,32579.0,6917.0,
014909042,2284500,36255.0,,102964.0,361846.0,,,,,,,,,,15276.0,8310.0,32858.0,,
014909044,1771105,27759.0,,57694.0,486837.0,,,,,,,,,,16695.0,7363.0,22103.0,,
014909101,45616,,,6000.0,37839.0,,,,,,,,,,1888.0,6668.0,22000.0,,
014909102,1218123,,,87448.0,145413.0,,,,,,,,,,1875.0,5081.0,17065.0,724.0,
014909107,2490371,,,181744.0,143225.0,,,,,,,,,,2181.0,5435.0,40420.0,3678.0,
014909110,1602104,,,85155.0,156336.0,,,,,,,,,,2072.0,5387.0,22890.0,902.0,
014909111,1607792,,,99147.0,275695.0,,,,,,,,,,3312.0,7490.0,25690.0,11741.0,
014909114,1438430,,,24663.0,215734.0,,,,,,,,,,2747.0,6725.0,20678.0,1151.0,
014909116,1595243,,,24639.0,164715.0,,,,,,,,,,2021.0,6927.0,27977.0,85.0,
014909117,1604198,,,88925.0,149206.0,,,,,,,,,,2128.0,6927.0,20723.0,,
014909118,1659217,,,29042.0,73899.0,,,,,,,,,,1334.0,6927.0,26479.0,12004.0,
014909198,53229,,,,,,,,,,,,,,18.0,,,,
014909999,74868,170150.0,6193.0,14957.0,530788.0,89321.0,2898574.0,7236.0,,,,,,4340000.0,38907.0,2219937.0,,63229.0,
014910001,997374,183475.0,12266.0,62495.0,244073.0,1150.0,,,,,,,,,22423.0,,,1845.0,
014910041,1059102,33000.0,12254.0,95039.0,132279.0,1798.0,,,,,,,,,5741.0,,,570.0,
014910101,1239783,,14780.0,201721.0,175724.0,7514.0,,,,,,,,,3996.0,,,,
014910103,519352,,11799.0,,103367.0,3353.0,,,,,,,,,2383.0,,,,
015901001,5094968,346325.0,499442.0,140435.0,1017549.0,,,,,,,,,,116943.0,,,,
015901041,3876946,68971.0,223069.0,113827.0,840557.0,350.0,,,,,,,,,31617.0,,,,
015901101,2917532,,158815.0,524736.0,731715.0,67319.0,,,,,,,,,44825.0,,,,
015901102,1105539,,,123464.0,661537.0,23046.0,,,,,,,,,13532.0,,,,
015901104,3317961,,173396.0,755488.0,433495.0,7089.0,,,,,,,,,21911.0,,,,
015901699,165133,,,174119.0,,,,,,,,,,,,,,,
015904001,4187418,269537.0,10839.0,64713.0,1411719.0,116543.0,,,,,,,,,126958.0,562380.0,,14790.0,78832.0
