,general_wages,athletics_wages,gifted_wages,accelerated_wages,disability_wages,billingual_wages,bond_interest,debt_interest,rent,athletics,per_capita_ASF,foundational_school,school_lunch,bond_principal,prof_services,utilities,USDA_donations,overtime,land_purchase
061901119,1872289,,58711.0,105360.0,343823.0,31848.0,,,,,,,,,415.0,136787.0,,5279.0,
061901120,1865355,,51422.0,115590.0,574405.0,62119.0,,,,,,,,,477.0,160483.0,,208.0,
061901121,2314754,,53719.0,94928.0,479532.0,66233.0,,,,,,,,,504.0,128289.0,,613.0,
061901122,1708619,,66049.0,102020.0,209242.0,34007.0,,,,,,,,,386.0,134025.0,,253.0,
061901123,1732016,,32725.0,111760.0,597577.0,34473.0,,,,,,,,,456.0,142280.0,,203.0,
061902001,7929678,373574.0,133655.0,1425259.0,1753632.0,76229.0,,,,,,,,,25883.0,691761.0,,13500.0,3375.0
061902002,9299950,438894.0,86720.0,34318.0,1365371.0,18869.0,,,,,,,,,49062.0,670549.0,,10857.0,18061477.0
061902003,57917,,,292997.0,41806.0,,,,,,,,,,4500.0,106565.0,,2036.0,
061902004,6801581,480138.0,65346.0,129236.0,1168048.0,39126.0,,,,,,,,,69000.0,669014.0,,7326.0,7390.0
061902005,190462,,,103518.0,830516.0,,,,,,,,,,,86403.0,,16597.0,1000.0
061902007,2685,,,,86185.0,,,,,,,,,,,,,1756.0,
061902008,8744145,408883.0,,162296.0,1050517.0,39389.0,,,,,,,,,,571083.0,,15761.0,4499.0
061902009,3223347,69335.0,,94320.0,889327.0,44446.0,,,,,,,,,12000.0,333687.0,,3386.0,
061902010,9213470,432083.0,,147692.0,1412481.0,9397.0,,,,,,,,,,630741.0,,18201.0,3552.0
061902011,22,,,,3901.0,,,,,,,,,,695.0,38233.0,,292.0,
061902012,136480,5642.0,,,24451.0,,,,,,,,,,,64908.0,,461.0,11055.0
061902042,2427027,46757.0,75314.0,130445.0,770610.0,29852.0,,,,,,,,,,167336.0,,7192.0,
061902044,2396929,46581.0,61311.0,62084.0,693921.0,10718.0,,,,,,,,,,188781.0,,3650.0,
061902045,2844273,45760.0,60300.0,112797.0,783281.0,12422.0,,,,,,,,,,158777.0,,4436.0,
061902046,2779870,46749.0,,79380.0,947692.0,25235.0,,,,,,,,,,182807.0,,4533.0,
061902047,2817689,47990.0,86448.0,73360.0,712375.0,20050.0,,,,,,,,,5700.0,165040.0,,9079.0,
061902048,2339685,45008.0,66134.0,36925.0,756339.0,22727.0,,,,,,,,,,180797.0,,4061.0,
061902049,3147298,45098.0,133989.0,9022.0,712041.0,,,,,,,,,,500.0,187610.0,,3501.0,
061902050,2737340,45306.0,34778.0,180762.0,907558.0,73469.0,,,,,,,,,12000.0,191613.0,,3081.0,4313.0
061902052,3252598,44141.0,58524.0,58662.0,1253427.0,32975.0,,,,,,,,,,207836.0,,3697.0,
061902053,3374085,44718.0,96070.0,56677.0,549418.0,,,,,,,,,,,198414.0,,7296.0,
061902054,2438903,43786.0,72358.0,104919.0,462991.0,21165.0,,,,,,,,,,167511.0,,3582.0,
061902055,2197154,45645.0,66809.0,116785.0,304822.0,,,,,,,,,,,184245.0,,3484.0,
061902056,2801541,45286.0,,85752.0,1064269.0,25827.0,,,,,,,,,,182797.0,,4400.0,
061902058,2513943,45143.0,71987.0,12418.0,514615.0,,,,,,,,,,,313721.0,,3507.0,
061902059,2499693,44070.0,62078.0,31038.0,447561.0,22959.0,,,,,,,,,,269345.0,,6520.0,
061902101,2833319,479.0,,263478.0,508252.0,297434.0,,,,,,,,,12000.0,250251.0,,4072.0,
061902102,1157403,,37610.0,183410.0,115197.0,22465.0,,,,,,,,,,66925.0,,1596.0,
061902104,2911210,,60621.0,182983.0,624339.0,311160.0,,,,,,,,,12000.0,197882.0,,10965.0,
061902105,2264456,,64175.0,189069.0,563201.0,140568.0,,,,,,,,,16150.0,130342.0,,3677.0,
061902106,2162978,,61315.0,182382.0,454385.0,16987.0,,,,,,,,,,127186.0,,3534.0,
061902107,1958689,,65617.0,148462.0,442522.0,18065.0,,,,,,,,,,83143.0,,3299.0,
061902108,1804459,,64250.0,131319.0,324813.0,19836.0,,,,,,,,,,93898.0,,2614.0,
061902109,2159681,,64447.0,107695.0,461301.0,369463.0,,,,,,,,,19707.0,108160.0,,4247.0,17185.0
061902110,1493003,,62375.0,85166.0,411728.0,,,,,,,,,,,96161.0,,2778.0,
061902111,1451272,,72349.0,153349.0,430039.0,53262.0,,,,,,,,,,112022.0,,4012.0,
061902112,1887766,,75535.0,133728.0,583566.0,,,,,,,,,,,110411.0,,3869.0,
061902113,1933525,,59495.0,66375.0,107920.0,10234.0,,,,,,,,,,94265.0,,1733.0,
061902114,1690897,679.0,98071.0,77459.0,484410.0,,,,,,,,,,3830.0,113436.0,,6594.0,
061902115,1574707,,79972.0,288446.0,386824.0,,,,,,,,,,3544.0,135681.0,,1676.0,
061902116,1896324,,77879.0,142905.0,472731.0,82195.0,,,,,,,,,,118867.0,,14079.0,
061902117,1869202,,72939.0,187031.0,466831.0,,,,,,,,,,,107388.0,,5940.0,
061902118,2269986,,83376.0,78521.0,365955.0,74145.0,,,,,,,,,,106601.0,,7013.0,
061902119,1500198,,67182.0,158366.0,401835.0,,,,,,,,,,,100811.0,,3160.0,
061902120,1951581,,104360.0,171902.0,272046.0,23578.0,,,,,,,,,,118825.0,,4507.0,140316.0
061902121,2277021,,74835.0,164244.0,459032.0,7846.0,,,,,,,,,,124669.0,,2400.0,110709.0
061902122,2439419,,62925.0,113614.0,336886.0,,,,,,,,,,,133396.0,,5797.0,16705.0
061902123,2424975,,58316.0,158669.0,455882.0,,,,,,,,,,,133737.0,,2873.0,
061902124,1699409,,74525.0,103197.0,406060.0,22875.0,,,,,,,,,,112107.0,,2930.0,10000.0
061902125,1656471,,64742.0,91509.0,364137.0,12324.0,,,,,,,,,,101237.0,,3751.0,
061902126,2312137,,68114.0,177186.0,505750.0,,,,,,,,,,,130255.0,,5363.0,
061902127,2359657,1148.0,60318.0,80533.0,542869.0,25968.0,,,,,,,,,800.0,132292.0,,11080.0,
061902128,1967221,,91223.0,72545.0,367070.0,,,,,,,,,,,117760.0,,2665.0,
061902129,2394946,,69845.0,73671.0,296487.0,,,,,,,,,,,127854.0,,5996.0,16705.0
061902130,3028742,,58370.0,136644.0,462605.0,24494.0,,,,,,,,,,97685.0,,4723.0,
061902131,2612480,,64912.0,113720.0,363724.0,227628.0,,,,,,,,,,150218.0,,2537.0,
061902132,2051853,,62914.0,71823.0,492553.0,18763.0,,,,,,,,,,110663.0,,6862.0,
061902133,1907719,,64358.0,43725.0,309370.0,,,,,,,,,,,106962.0,,4951.0,
061902134,2212633,,63378.0,80451.0,266039.0,,,,,,,,,,,181174.0,,2473.0,16705.0
061902135,2793452,,68480.0,80192.0,456567.0,,,,,,,,,,,127334.0,,3064.0,
061902136,2328124,,59628.0,77592.0,323198.0,,,,,,,,,,,110604.0,,1470.0,
061902138,2099821,,63744.0,121156.0,383891.0,131469.0,,,,,,,,,,139096.0,,2290.0,
061902139,2385909,,66014.0,135538.0,614602.0,23195.0,,,,,,,,,,130894.0,,3218.0,
061902140,2064142,,69602.0,71469.0,454157.0,39927.0,,,,,,,,,,76749.0,,4646.0,
061902141,809527,,,76158.0,844096.0,270756.0,,,,,,,,,,148798.0,,8394.0,
061902142,1885550,,78529.0,35677.0,287298.0,91483.0,,,,,,,,,,191357.0,,2544.0,16705.0
061902143,139674,,3449.0,3716.0,9229.0,3116.0,,,,,,,,,,36560.0,,1000.0,3480.0
061902699,260142,,,216443.0,328859.0,387507.0,,,,,,,,,,,,176884.0,
061902999,10301,553850.0,,196681.0,4029724.0,227039.0,61083254.0,,,,,,,23584820.0,293626.0,1415815.0,520467.0,729755.0,540756.0
061903001,1046952,243502.0,,188503.0,157717.0,29354.0,,,,,,,,,,196470.0,,14826.0,
061903041,716992,27770.0,8114.0,179129.0,147073.0,56096.0,,,,,,,,,,71982.0,,11744.0,
061903101,675280,,29608.0,29707.0,167814.0,241139.0,,,,,,,,,,70384.0,,5281.0,
061903102,1178113,,17576.0,72906.0,176894.0,44257.0,,,,,,,,,,129163.0,,18873.0,
061905001,1278371,138195.0,20519.0,92467.0,130294.0,10973.0,,,,,,,,,36774.0,,,5825.0,
061905041,1484685,27583.0,,43705.0,105231.0,8607.0,,,,,,,,,7022.0,,,3854.0,
061905101,837724,,15890.0,56134.0,51537.0,11707.0,,,,,,,,,2724.0,,,2433.0,
061905102,779815,,13594.0,2412.0,151718.0,11920.0,,,,,,,,,1563.0,,,2450.0,
061905103,805633,,10486.0,191730.0,123642.0,18524.0,,,,,,,,,2504.0,,,3031.0,
061905699,4700,,,35973.0,,,,,,,,,,,,,,,
061906001,1058063,160598.0,130670.0,71833.0,153804.0,8085.0,,,,,,,,,33139.0,,,,
061906041,987719,28233.0,9580.0,117872.0,93678.0,7282.0,,,,,,,,,308.0,,,,
061906101,1885268,,36305.0,119573.0,269672.0,81486.0,,,,,,,,,358.0,,,,
061906999,10000,,,,,,1396429.0,,,,,,,1190000.0,13018.0,545996.0,33710.0,,
061907001,1345764,191627.0,,49651.0,127968.0,,,,,,,,,,85060.0,262931.0,290.0,,
061907041,1216378,76645.0,15290.0,95606.0,112434.0,,,,,,,,,,11473.0,138566.0,,,
061907101,1622521,,15290.0,83402.0,130963.0,,,,,,,,,,23382.0,113488.0,,,
061907102,1197903,,15290.0,60519.0,152003.0,32.0,,,,,,,,,10641.0,81312.0,,,
061907999,79591,,,,,,2641684.0,,,,,,,534756.0,1017089.0,5558.0,25295.0,,
061908001,1971717,137132.0,,66796.0,239915.0,1726.0,,,,,,,,,44005.0,385653.0,,,
061908041,1127655,50933.0,,31467.0,247143.0,,,,,,,,,,5155.0,223816.0,,,
061908101,1196437,32.0,,73316.0,224947.0,3355.0,,,,,,,,,7737.0,109200.0,,,
061908102,1004367,,,81889.0,178512.0,4454.0,,,,,,,,,14112.0,110039.0,,,
061908104,1334377,,,50976.0,140186.0,47968.0,,,,,,,,,8317.0,117348.0,,,
061908105,471585,,,10042.0,99029.0,57551.0,,,,,,,,,3848.0,72096.0,,,
061908998,86121,46588.0,2011.0,135706.0,2415.0,,1816362.0,,,,,,,981562.0,172093.0,8360.0,55686.0,,
061910001,1640775,218694.0,356956.0,107384.0,230270.0,,,,,,,,,,136385.0,6333.0,,36209.0,
061910041,794779,35859.0,104720.0,57940.0,169319.0,,,,,,,,,,4695.0,814.0,,,
061910042,739464,,88520.0,8645.0,85197.0,,,,,,,,,,4165.0,153782.0,,,
061910101,1948488,,,130698.0,237626.0,124635.0,,,,,,,,,15388.0,1616.0,,,
061911001,8742936,164588.0,59681.0,175547.0,1204525.0,86250.0,,,,,,,,,115014.0,1000406.0,,14930.0,
061911007,3466178,83500.0,57321.0,54482.0,487262.0,29321.0,,,,,,,,,11926.0,436132.0,,2559.0,
061911010,2500,,,,,,,,,,,,,,,,,78.0,
061911042,3990726,2923.0,63074.0,78998.0,640369.0,50167.0,,,,,,,,,12767.0,128733.0,,3163.0,
061911043,3398248,3000.0,62423.0,118655.0,777727.0,15126.0,,,,,,,,,19246.0,241265.0,,3550.0,
061911044,3649971,3000.0,57627.0,180332.0,620986.0,14973.0,,,,,,,,,24831.0,185510.0,,2154.0,
061911101,1804539,,30130.0,43555.0,79999.0,,,,,,,,,,4307.0,106684.0,,1149.0,
061911102,2185922,,33381.0,128586.0,252354.0,,,,,,,,,,5897.0,83786.0,,734.0,
061911106,1397772,,34480.0,51837.0,218321.0,,,,,,,,,,4552.0,76198.0,,1120.0,
061911107,2248968,,58912.0,128992.0,419936.0,56275.0,,,,,,,,,20127.0,92668.0,,4968.0,
061911108,1861973,,30233.0,158725.0,248906.0,,,,,,,,,,17279.0,95249.0,,1117.0,
061911109,1892331,,34238.0,27528.0,110274.0,,,,,,,,,,4842.0,72134.0,,5152.0,
061911110,1453796,,33967.0,67812.0,179355.0,,,,,,,,,,3803.0,97525.0,,1397.0,
061911111,1591109,,31318.0,100844.0,275293.0,,,,,,,,,,4682.0,89477.0,,1307.0,
061911112,2550208,,59625.0,43659.0,216508.0,,,,,,,,,,7360.0,143357.0,,4694.0,
061911113,1977428,,60121.0,69445.0,103891.0,,,,,,,,,,5186.0,116146.0,,3465.0,
061911114,2290639,,53529.0,49019.0,133658.0,,,,,,,,,,6230.0,105462.0,,1608.0,
061911115,2465865,,70446.0,67799.0,176248.0,,,,,,,,,,6678.0,123482.0,,3088.0,
061911116,1431911,,31529.0,66952.0,83281.0,,,,,,,,,,3317.0,76475.0,,852.0,
061911117,2233851,,72159.0,56707.0,182773.0,,,,,,,,,,6117.0,114142.0,,7880.0,
061911699,23101,,,121915.0,,13700.0,,,,,,,,,,,,7335.0,
061911999,133547,1095914.0,,527236.0,1208121.0,,28297159.0,,,,,,,4930453.0,5756183.0,752312.0,220675.0,93189.0,2527692.0
061912001,3070124,493738.0,22745.0,151288.0,608257.0,62610.0,,,,,,,,,155346.0,575749.0,17123.0,3395.0,
061912041,2638120,78284.0,273222.0,163912.0,695652.0,107102.0,,,,,,,,,50164.0,324169.0,16977.0,11963.0,
061912101,1770825,,91064.0,244505.0,243934.0,330666.0,,,,,,,,,46747.0,153231.0,13099.0,,
061912103,1886393,,72595.0,342564.0,338632.0,158173.0,,,,,,,,,18441.0,210147.0,13119.0,,
061912105,1340289,,70234.0,251170.0,753806.0,204691.0,,,,,,,,,22141.0,145552.0,11689.0,200.0,
061912699,1600,,,9260.0,17202.0,,,,,,,,,,,,,4903.0,
061914001,3528057,357320.0,13901.0,24448.0,828183.0,72844.0,,,,,,,,,36152.0,87.0,,,
061914041,2329813,78263.0,13081.0,70472.0,570117.0,70084.0,,,,,,,,,330.0,,,,
061914101,333067,,,48619.0,395558.0,410693.0,,,,,,,,,170.0,,,,
061914102,1206015,,,208169.0,169007.0,343984.0,,,,,,,,,98.0,,,,
061914103,1306754,,,81644.0,319241.0,83461.0,,,,,,,,,53.0,,,,
061914104,1879495,,,237331.0,203636.0,58301.0,,,,,,,,,818.0,,,,
061914105,1410351,,,181068.0,138616.0,572541.0,,,,,,,,,139.0,,,,
061914106,1107204,,,66211.0,206726.0,53945.0,,,,,,,,,2043.0,,,,
061914107,1905144,,,172388.0,152410.0,52373.0,,,,,,,,,64.0,,,,
061914108,1233690,,,205614.0,248375.0,317763.0,,,,,,,,,101.0,,,,
061914699,2582,,,49461.0,34383.0,33818.0,,,,,,,,,,,,,
061914999,4305,208293.0,138232.0,533.0,700549.0,49643.0,6656803.0,,,,,,,3063538.0,111083.0,1598490.0,,,
062901001,1663667,159434.0,,75023.0,146872.0,,,,,,,,,,,7562.0,,34509.0,
062901002,3900,,,,4577.0,,,,,,,,,,,726.0,,10572.0,
062901041,1001155,18933.0,,217201.0,68180.0,,,,,,,,,,,3242.0,,25171.0,
062901042,1093189,,40324.0,31881.0,169062.0,,,,,,,,,,,2993.0,,877.0,
062901102,1244944,,25855.0,91997.0,114131.0,12000.0,,,,,,,,,,2811.0,,64417.0,
062901104,662193,,,67312.0,,,,,,,,,,,,3568.0,,23062.0,
062901699,42982,,,22768.0,2725.0,,,,,,,,,,,,,26206.0,
062902001,442755,26249.0,,27138.0,43088.0,,,,,,,,,,36133.0,74955.0,5211.0,14338.0,
062903001,1243729,255624.0,119468.0,211195.0,131350.0,9545.0,,,,,,,,,38304.0,167517.0,,,
062903041,1044765,47580.0,25542.0,132489.0,90073.0,19918.0,,,,,,,,,20144.0,50602.0,,,
062903102,861086,,23047.0,263303.0,113142.0,23865.0,,,,,,,,,5031.0,64428.0,,4852.0,
062903103,799575,,23093.0,249878.0,151963.0,109110.0,,,,,,,,,4626.0,108559.0,,9600.0,
062904001,588938,50519.0,,69815.0,48220.0,,,,,,,,,,2621.0,,,6052.0,
062904041,420476,45944.0,,,21827.0,,,,,,,,,,3021.0,,,5032.0,
062904102,773219,,9054.0,,38582.0,,,,,,,,,,,,,8123.0,
062905101,262722,,4856.0,3435.0,2707.0,,,,,,,,,,15.0,32643.0,,45.0,
062906101,419621,,2873.0,60387.0,25569.0,,,,,,,,,,82340.0,46891.0,2992.0,39631.0,
063903001,1062666,59972.0,,94933.0,62766.0,,,,,,,,,,9040.0,,,5934.0,
063903751,3296,,,,,,,,,,,,,,,,,,
063906001,563182,11378.0,545.0,9450.0,19327.0,598.0,,,,,,,,,,42374.0,5218.0,5166.0,
064903001,1520255,144490.0,29966.0,522698.0,327882.0,1000.0,,,,,,,,,132418.0,150340.0,17014.0,12021.0,
064903041,1096546,71913.0,42679.0,371000.0,251471.0,1000.0,,,,,,,,,72602.0,131087.0,13834.0,6564.0,
064903101,209069,,,8969.0,,,,,,,,,,,717.0,35933.0,1173.0,2171.0,
064903102,1879248,18475.0,39953.0,1083596.0,291927.0,11000.0,,,,,,,,,24727.0,195106.0,17223.0,12977.0,
064903103,955276,9238.0,,304604.0,70969.0,3000.0,,,,,,,,,14470.0,99656.0,9421.0,3555.0,
064903104,220725,,,492.0,,,,,,,,,,,63.0,32985.0,887.0,774.0,
065901001,651479,48956.0,,,104635.0,4339.0,,,,,,,,,28585.0,,,1809.0,
065901041,339312,34476.0,,,82181.0,200.0,,,,,,,,,1134.0,,,,
065901101,612964,,12899.0,,107994.0,596.0,,,,,,,,,3109.0,,,4750.0,
065902001,590463,12940.0,4015.0,,57468.0,5625.0,23698.0,,,,,,,70000.0,1483.0,49531.0,3890.0,790.0,
066005101,198365,,465.0,53435.0,13190.0,5554.0,,,,,,,,,4213.0,26373.0,2643.0,,
066901001,607797,71350.0,,610.0,117091.0,,,,,,,,,,45775.0,,,707.0,
066901041,818115,,,5097.0,52755.0,,,,,,,,,,,,,967.0,
066902001,1244137,265375.0,,,153286.0,1500.0,,,,,,,,,75376.0,408695.0,,7117.0,
066902041,792179,,,,167806.0,500.0,,,,,,,,,42882.0,263850.0,,1688.0,
066902101,712126,,,,57378.0,2000.0,,,,,,,,,17691.0,106794.0,,715.0,
066902102,807750,,,,81957.0,2500.0,,,,,,,,,5693.0,5191.0,,1077.0,
066903002,869691,56054.0,8552.0,45412.0,211138.0,60.0,,,,,,,,,37544.0,,,,
066903042,634234,5737.0,8039.0,4250.0,109492.0,100.0,,,,,,,,,49536.0,,,,
066903102,924887,,,167994.0,140314.0,240.0,,,,,,,,,3921.0,,,,
067902001,1120801,236713.0,25920.0,86298.0,82295.0,,,,,,,,,,34838.0,,,,
067902041,494518,46362.0,9419.0,194739.0,88539.0,,,,,,,,,,388.0,,,,
067902101,1146531,,14877.0,277733.0,267626.0,6714.0,,,,,,,,,2098.0,,,,
067903001,1269408,103974.0,,12511.0,177828.0,6233.0,,,,,,,,,60563.0,,23493.0,3361.0,
067903003,44248,,,,,,,,,,,,,,59.0,,,275.0,
067903041,752471,17999.0,,172180.0,130943.0,,,,,,,,,,85788.0,,,1429.0,
067903101,1397547,,23980.0,232582.0,126407.0,,,,,,,,,,49476.0,,,5200.0,
067904001,302383,65584.0,1254.0,16916.0,55549.0,4866.0,,,,,,,,,51862.0,,,,
067904042,199722,26495.0,347.0,52170.0,34489.0,,,,,,,,,,31485.0,,,784.0,
067904101,461344,,6380.0,169476.0,55708.0,2738.0,,,,,,,,,31425.0,,,1342.0,
067907001,502192,,17795.0,107287.0,67369.0,,,,,,,,,,30851.0,,,105794.0,
067907041,178847,,,,,,,,,,,,,,10.0,,,,
067907101,630669,,,210436.0,140178.0,1240.0,,,,,,,,,45.0,,,,
067908001,482445,,,89807.0,43987.0,,,,,,,,,,1275.0,38552.0,,49227.0,
067908101,319488,,3519.0,,28097.0,,,,,,,,,,1225.0,16091.0,5664.0,1500.0,
068901002,6680714,508895.0,,122311.0,1253607.0,23125.0,,,,,,,,,179412.0,745250.0,,59324.0,
068901003,6040921,527835.0,3000.0,132437.0,1157635.0,20466.0,,,,,,,,,145191.0,653422.0,,49581.0,
068901004,19095,,,96829.0,175812.0,4167.0,,,,,,,,,50341.0,20364.0,,8446.0,
068901042,3158236,51524.0,,113354.0,318709.0,4407.0,,,,,,,,,77842.0,242819.0,,12309.0,
068901043,3181504,54155.0,,138969.0,426574.0,4098.0,,,,,,,,,44373.0,277543.0,,9987.0,
068901044,2379350,54347.0,,137536.0,537379.0,12923.0,,,,,,,,,88703.0,224699.0,,10209.0,
068901045,1999895,52579.0,,121189.0,552714.0,4082.0,,,,,,,,,230809.0,158749.0,,8806.0,
068901046,2962238,49634.0,,91700.0,412103.0,8328.0,,,,,,,,,284471.0,239115.0,,10291.0,
068901047,4760800,58216.0,,187556.0,538513.0,14884.0,,,,,,,,,84746.0,381462.0,,10702.0,
068901101,1483493,1200.0,78005.0,349765.0,221972.0,18904.0,,,,,,,,,25510.0,92180.0,,5695.0,
068901102,1375089,1190.0,18718.0,604227.0,113369.0,12328.0,,,,,,,,,30586.0,105006.0,,1097.0,
068901103,1562287,1200.0,25966.0,385276.0,494206.0,24321.0,,,,,,,,,93127.0,85848.0,,2305.0,
068901104,1864262,100.0,18747.0,339262.0,334922.0,,,,,,,,,,33322.0,119027.0,,1230.0,
068901105,1943124,1200.0,25144.0,454236.0,149687.0,55490.0,,,,,,,,,32474.0,87843.0,,719.0,
068901106,692486,,,724476.0,316795.0,17293.0,,,,,,,,,37410.0,93966.0,,2034.0,
068901107,1786973,1200.0,16995.0,398302.0,275613.0,24630.0,,,,,,,,,92419.0,92432.0,,1202.0,
068901110,1628899,1200.0,18648.0,461117.0,159249.0,18781.0,,,,,,,,,45128.0,107801.0,,1305.0,
068901111,1419164,1200.0,16673.0,284156.0,491311.0,42.0,,,,,,,,,99844.0,71411.0,,1640.0,
068901112,1153754,900.0,18437.0,393388.0,58682.0,13672.0,,,,,,,,,20931.0,81128.0,,1297.0,
068901113,1428831,1200.0,27451.0,390416.0,429208.0,7326.0,,,,,,,,,111031.0,74987.0,,2000.0,19787.0
068901114,1716117,1202.0,19069.0,258691.0,157150.0,,,,,,,,,,54376.0,92400.0,,3744.0,
068901115,630920,,,632530.0,686020.0,14355.0,,,,,,,,,119065.0,85140.0,,4904.0,
068901116,2105642,1200.0,26330.0,433849.0,144075.0,23846.0,,,,,,,,,30344.0,,,1306.0,
068901117,1967842,2400.0,23282.0,411101.0,153974.0,34889.0,,,,,,,,,25469.0,107189.0,,742.0,
068901118,2130756,1187.0,147161.0,15929.0,42210.0,15151.0,,,,,,,,,16531.0,80851.0,,1098.0,
068901119,1780238,1200.0,19129.0,334769.0,145248.0,21930.0,,,,,,,,,27000.0,104379.0,,2167.0,
068901121,1654177,1200.0,19032.0,443845.0,242460.0,22483.0,,,,,,,,,80140.0,74731.0,,19097.0,
068901122,1849084,1178.0,25938.0,373294.0,324238.0,21985.0,,,,,,,,,63068.0,89617.0,,2332.0,
068901123,1853212,1197.0,24966.0,403186.0,245795.0,30934.0,,,,,,,,,98552.0,58534.0,,8910.0,
068901124,1810342,1200.0,23572.0,422353.0,338716.0,22142.0,,,,,,,,,36145.0,104296.0,,1326.0,
068901125,1492066,542.0,17471.0,276466.0,168013.0,129.0,,,,,,,,,16071.0,80246.0,,2783.0,
068901126,1988834,1200.0,23056.0,408575.0,143927.0,33714.0,,,,,,,,,76812.0,106129.0,,13211.0,
068901127,2291512,1200.0,18454.0,359684.0,165701.0,35255.0,,,,,,,,,31415.0,122632.0,,1900.0,
068901128,2021043,300.0,80234.0,58743.0,380369.0,,,,,,,,,,71510.0,105184.0,,2800.0,
068901129,2350437,1200.0,74868.0,346573.0,316044.0,20696.0,,,,,,,,,49739.0,108519.0,,2379.0,
068901130,2118538,1200.0,18329.0,463115.0,168157.0,45092.0,,,,,,,,,33336.0,115463.0,,1074.0,
068901699,64159,,21036.0,827272.0,17536.0,81036.0,,,,,,,,,3075.0,,,9054.0,
068901998,4019,,,,,,,,,,,,,,183.0,,,6.0,
068901999,54732,184327.0,3186.0,729823.0,268945.0,1372.0,4409255.0,,,,,,,4847548.0,1174041.0,1191263.0,18916.0,666099.0,
069901001,556064,33562.0,500.0,75165.0,65980.0,6987.0,,,,,,,,,26614.0,2335.0,,5145.0,
069901101,663034,7669.0,500.0,29525.0,120656.0,66901.0,,,,,,,,,58978.0,681.0,,567.0,
069902001,409060,42156.0,2238.0,165519.0,83535.0,,,,,,,,,,10616.0,69984.0,,,
069902101,351473,,2238.0,127451.0,37392.0,,,,,,,,,,1099.0,91466.0,,30673.0,
069902999,78198,,,,,,,43725.0,,,,,,,18440.0,26268.0,8481.0,,
070901001,923517,,6636.0,226135.0,105607.0,14406.0,63715.0,,,,,,,35000.0,18139.0,91970.0,8538.0,,
070903002,3138718,323506.0,247660.0,21680.0,752251.0,78673.0,,,,,,,,,163439.0,622605.0,,5650.0,
070903042,2138540,78136.0,229946.0,,594186.0,19655.0,,,,,,,,,56531.0,259657.0,,4981.0,
070903043,1083571,,,,270872.0,72934.0,,,,,,,,,5676.0,151826.0,,,
070903101,901151,,,133026.0,181058.0,87722.0,,,,,,,,,10745.0,66712.0,,406.0,
070903102,879514,,,175.0,144622.0,184202.0,,,,,,,,,5344.0,68399.0,,395.0,
070903103,1016071,,,92424.0,155314.0,170157.0,,,,,,,,,6065.0,77297.0,,152.0,
070903104,895559,,,,183852.0,210680.0,,,,,,,,,11116.0,102825.0,,900.0,
070903105,1780201,,226523.0,475.0,292786.0,116706.0,,,,,,,,,19734.0,43137.0,,,
070903106,844051,,,42277.0,528901.0,280043.0,,,,,,,,,12187.0,86696.0,,317.0,
070903107,644390,,,104831.0,40496.0,161219.0,,,,,,,,,11941.0,101739.0,,1124.0,
070903699,38735,,,47779.0,7222.0,,,,,,,,,,,,,,
070905002,1521113,147313.0,23403.0,141268.0,273157.0,8286.0,,,,,,,,,5604.0,,,16723.0,
070905041,994570,43333.0,35165.0,129504.0,150113.0,1900.0,,,,,,,,,3961.0,,,1600.0,
070905103,682475,,8802.0,373900.0,,105777.0,,,,,,,,,2231.0,,,1500.0,
070905104,1459429,,35209.0,212626.0,161817.0,11604.0,,,,,,,,,4280.0,,,2921.0,
070905105,1375534,,16990.0,178151.0,97072.0,75915.0,,,,,,,,,2231.0,,,472.0,
070907001,900458,75700.0,11434.0,56081.0,117749.0,6743.0,,,,,,,,,21303.0,,,10358.0,
070907101,992600,,11519.0,203154.0,179533.0,11322.0,,,,,,,,,47561.0,,,3803.0,
070908001,4595323,718008.0,609165.0,204878.0,747934.0,10167.0,,,,,,,,,121895.0,577648.0,,37090.0,34403.0
070908042,2028331,87554.0,182915.0,81915.0,330379.0,10538.0,,,,,,,,,79615.0,222913.0,,1143.0,
070908044,2341443,88843.0,243604.0,120599.0,393064.0,9797.0,,,,,,,,,81815.0,206554.0,,1280.0,
070908103,1197602,,11751.0,125492.0,120275.0,24852.0,,,,,,,,,1268.0,86526.0,,,
070908104,1816539,,10641.0,121942.0,450573.0,40182.0,,,,,,,,,4475.0,120535.0,,342.0,
070908105,2170439,,11100.0,71598.0,384155.0,36670.0,,,,,,,,,3319.0,100964.0,,733.0,
070908106,1757988,,11283.0,82350.0,482979.0,37889.0,,,,,,,,,4038.0,123676.0,,149.0,
070908107,1608069,,11102.0,82992.0,208797.0,449042.0,,,,,,,,,2240.0,137474.0,,251.0,
070908108,1766373,,11282.0,143544.0,401408.0,22205.0,,,,,,,,,3013.0,136405.0,,1065.0,
070908699,21553,,,,12075.0,544.0,,,,,,,,,338.0,,,,
070909001,859371,19356.0,,6894.0,68575.0,1896.0,,,,,,,,,10851.0,,,,
070910001,995828,105838.0,,75433.0,152439.0,8585.0,,,,,,,,,3212.0,168915.0,,1296.0,
070910041,907343,30521.0,15964.0,129907.0,159855.0,24953.0,,,,,,,,,2793.0,71220.0,,471.0,
070910042,587876,,11900.0,93779.0,62387.0,21512.0,,,,,,,,,1412.0,64404.0,,882.0,
