,general_wages,athletics_wages,gifted_wages,accelerated_wages,disability_wages,billingual_wages,bond_interest,debt_interest,rent,athletics,per_capita_ASF,foundational_school,school_lunch,bond_principal,prof_services,utilities,USDA_donations,overtime,land_purchase
002901101,971500,,48128.0,201911.0,283092.0,8100.0,,,,,,,,,15350.0,,,,
002901103,843639,,48058.0,85008.0,193571.0,,,,,,,,,,6071.0,,,,
002901104,772817,,50598.0,331614.0,118616.0,3690.0,,,,,,,,,5646.0,,,,
002901105,1796196,,42146.0,318791.0,295859.0,,,,,,,,,,18457.0,,,,
003902001,1588124,134054.0,14860.0,758.0,283323.0,11105.0,,,,,,,,,171948.0,,,,
003902041,1873510,24295.0,23644.0,8790.0,305116.0,15394.0,,,,,,,,,144225.0,,,,
003902101,1092498,,,30781.0,100399.0,23789.0,,,,,,,,,58413.0,574.0,,,
003902102,1316626,,7291.0,4553.0,283001.0,14623.0,,,,,,,,,191853.0,,,,
003903001,6270987,349236.0,685.0,507433.0,1386584.0,2000.0,,,,,,,,,259517.0,1018.0,,9891.0,
003903003,268322,,,,120641.0,,,,,,,,,,32913.0,,,931.0,
003903044,5115681,,2214.0,402988.0,1114611.0,37660.0,,,,,,,,,76925.0,72.0,,4355.0,
003903120,956655,,,91741.0,206692.0,,,,,,,,,,11066.0,,,336.0,
003903121,1288168,,54204.0,134789.0,297408.0,,,,,,,,,,33756.0,,,735.0,
003903122,1038207,,,101752.0,484312.0,,,,,,,,,,16116.0,,,596.0,
003903123,1035829,,,74750.0,158546.0,,,,,,,,,,14918.0,32.0,,1605.0,
003903124,902310,,3373.0,152505.0,44464.0,,,,,,,,,,3988.0,,,295.0,
003903125,842337,,798.0,237141.0,,25193.0,,,,,,,,,1903.0,,,516.0,
003903126,306913,,,287645.0,,8598.0,,,,,,,,,1041.0,,,1408.0,
003903127,882849,,,212062.0,346688.0,,,,,,,,,,66877.0,,,1084.0,
003903128,1031903,,,136858.0,219045.0,,,,,,,,,,18718.0,,,635.0,
003903129,2200852,,,254907.0,122236.0,49631.0,,,,,,,,,7296.0,,,1941.0,
003903130,1157445,,,257063.0,170183.0,,,,,,,,,,7191.0,,,2081.0,
003903999,3555,,,322311.0,60688.0,,789788.0,,,,,,,1305000.0,431966.0,2067222.0,,30660.0,11723.0
003904001,1073242,,5464.0,1250.0,135899.0,,,,,,,,,,103359.0,,,,
003904041,1054623,250.0,17461.0,58525.0,159074.0,,,,,,,,,,53145.0,,,,
003904101,1199218,,17071.0,219980.0,144689.0,,,,,,,,,,40912.0,,,,
003904102,589452,,16606.0,142508.0,115780.0,,,,,,,,,,6606.0,,,,
003905001,1324027,93654.0,,217293.0,259835.0,8501.0,,,,,,,,,78148.0,201264.0,,8453.0,
003905041,1226862,27123.0,,151689.0,170658.0,717.0,,,,,,,,,31759.0,104133.0,,4096.0,
003905101,1579600,,59057.0,126228.0,147959.0,113882.0,,,,,,,,,20721.0,88326.0,,281.0,
003905102,760365,,,416986.0,142954.0,123892.0,,,,,,,,,2578.0,36948.0,,10632.0,
003906001,553348,25430.0,7142.0,75854.0,194952.0,,,,,,,,,,17376.0,111780.0,,22602.0,
003906101,480806,,,205710.0,136959.0,,,,,,,,,,7000.0,40054.0,,21648.0,
003907001,1338983,39823.0,13309.0,77470.0,236194.0,,,,,,,,,,69198.0,,,,
003907041,1167271,13367.0,25333.0,62606.0,182014.0,,,,,,,,,,31547.0,,,,
003907101,849339,,9480.0,41850.0,137531.0,7558.0,,,,,,,,,30254.0,,,,
003907102,942946,,28497.0,55556.0,119019.0,,,,,,,,,,30248.0,,,,
004901001,2471766,8000.0,,,519551.0,,,,,,,,,,73745.0,447759.0,,5092.0,
004901041,2225184,3000.0,,768.0,420416.0,,,,,,,,,,70817.0,179965.0,,755.0,
004901101,1441521,,,,322685.0,,,,,,,,,,55917.0,99755.0,,697.0,
004901102,823578,,,,132075.0,,,,,,,,,,26639.0,68550.0,,1597.0,
004901103,2094591,,,,273336.0,500.0,,,,,,,,,65764.0,128569.0,,9424.0,
004901699,12700,,,192594.0,37926.0,8575.0,,,,,,,,,7890.0,,,21335.0,
004901998,50136,,,,,,397525.0,8025.0,,,,,,715000.0,86400.0,1147.0,,7923.0,
004901999,2017,335581.0,7100.0,36320.0,111290.0,,,,,,,,,,325336.0,193587.0,125097.0,196775.0,
005901001,1037336,80362.0,3349.0,19679.0,87376.0,,,,,,,,,,35520.0,61119.0,,1410.0,
005901101,683759,,6565.0,116089.0,95529.0,,,,,,,,,,6506.0,31419.0,,,
005902001,954622,135313.0,6183.0,67102.0,54034.0,,,,,,,,,,44308.0,,,,
005902041,524894,3594.0,4422.0,46800.0,53872.0,2503.0,,,,,,,,,1302.0,,,,
005902101,918738,,9320.0,50052.0,53530.0,,,,,,,,,,2013.0,,,,
005904001,640408,81697.0,26819.0,53854.0,36124.0,8140.0,,,,,,,,,7319.0,7405.0,,11470.0,
005904101,682148,,537.0,10444.0,65726.0,3203.0,,,,,,,,,4539.0,1678.0,,8952.0,
005904999,234,,,5947.0,14816.0,,120730.0,,,,,,,50000.0,52529.0,171332.0,14857.0,3320.0,
006902001,725682,,,,29504.0,,,,,,,,,,15004.0,,,,
006902101,498962,,,,116228.0,,,,,,,,,,10460.0,,,,
007901001,421207,3086.0,,40673.0,56769.0,,,,,,,,,,7024.0,,,,
007901041,195975,536.0,130.0,58513.0,65019.0,,,,,,,,,,36860.0,,,,
007901101,760510,,551.0,45747.0,60934.0,48537.0,,,,,,,,,11024.0,,,,
007902001,1088433,153677.0,,16154.0,125579.0,1000.0,,,,,,,,,31155.0,88350.0,17930.0,4754.0,
007902002,255942,,,,40997.0,,,,,,,,,,8141.0,14229.0,,,
007902041,985821,13125.0,,15987.0,146039.0,2000.0,,,,,,,,,24472.0,79924.0,,,
007902101,1514628,,19297.0,69303.0,90706.0,11917.0,,,,,,,,,36310.0,79836.0,,11383.0,
007902699,2843,3480.0,,5970.0,,,,,,,,,,,,,,10632.0,
007904001,1408503,116018.0,,136978.0,188538.0,936.0,,,,,,,,,38918.0,155574.0,12729.0,3883.0,
007904041,1027024,58248.0,14238.0,5850.0,163407.0,1425.0,,,,,,,,,18612.0,82245.0,12451.0,5448.0,
007904101,1280044,,10398.0,110504.0,237873.0,13320.0,,,,,,,,,35753.0,64346.0,12592.0,6126.0,
007904103,596424,,5083.0,297523.0,178356.0,14029.0,,,,,,,,,21208.0,55862.0,13578.0,2060.0,
007905001,2615274,201422.0,500.0,,714498.0,16.0,,,,,,,,,32070.0,408448.0,,24698.0,
007905003,3820,,,,36988.0,,,,,,,,,,4890.0,16638.0,,236.0,
007905005,31769,,,,,,,,,,,,,,,,,,
007905041,1404668,55090.0,,,383049.0,10212.0,,,,,,,,,6969.0,105832.0,,3062.0,
007905102,445501,,9349.0,,,8328.0,,,,,,,,,1532.0,40132.0,,860.0,
007905103,1449039,,58036.0,,247734.0,5836.0,,,,,,,,,4659.0,130941.0,,2545.0,
007905104,1393855,,,,276418.0,64.0,,,,,,,,,5132.0,154891.0,,1792.0,
007905105,2019538,,35483.0,,164558.0,6012.0,,,,,,,,,10638.0,153282.0,,2367.0,
007905699,38537,,,,,,,,,,,,,,,,,,
007906001,1277316,145212.0,29304.0,186137.0,198107.0,,,,,,,,,,78385.0,19227.0,,12692.0,
007906041,977888,42300.0,7991.0,108599.0,137186.0,,,,,,,,,,23221.0,,,19369.0,
007906101,1351317,1900.0,5873.0,266966.0,149921.0,8470.0,,,,,,,,,19061.0,,,7641.0,
007906102,668414,5891.0,6879.0,101258.0,85925.0,115.0,,,,,,,,,29567.0,,,5257.0,
008901001,1597533,230462.0,45931.0,132688.0,192655.0,27462.0,,,,,,,,,31367.0,2254.0,11825.0,4817.0,
008901041,1608085,48368.0,23042.0,88488.0,215355.0,30353.0,,,,,,,,,14931.0,1690.0,8259.0,606.0,
008901101,1550578,,24173.0,173741.0,176580.0,89919.0,,,,,,,,,4036.0,7543.0,6344.0,1595.0,
008901102,699385,,24207.0,87632.0,160906.0,13104.0,,,,,,,,,1791.0,10158.0,5185.0,2575.0,
008901105,654332,,11508.0,16252.0,51895.0,,,,,,,,,,1468.0,1472.0,3895.0,4018.0,
008902001,2354802,245353.0,,53099.0,373096.0,17986.0,,,,,,,,,118891.0,,,,
008902041,1778306,49175.0,21758.0,287600.0,290176.0,17984.0,,,,,,,,,25901.0,,,191.0,
008902102,2483671,,28113.0,201831.0,336070.0,32121.0,,,,,,,,,44265.0,,,36.0,
008902103,1065424,,28624.0,,288138.0,29208.0,,,,,,,,,12839.0,,,,
008903001,1065296,85714.0,,64554.0,142230.0,4728.0,,,,,,,,,18848.0,132868.0,,52.0,
008903041,702099,28442.0,7434.0,37927.0,64517.0,5843.0,,,,,,,,,1028.0,104413.0,,31.0,
008903102,1082178,,74279.0,107818.0,66697.0,105878.0,,,,,,,,,1753.0,139135.0,,53.0,
009901001,1136017,171072.0,,,203734.0,8814.0,,,,,,,,,17218.0,,,,
009901041,1062475,24933.0,7066.0,,218586.0,7183.0,,,,,,,,,11038.0,,,,
009901101,814703,,7808.0,,169466.0,25658.0,,,,,,,,,5353.0,,,,
009901103,861421,,,117429.0,249550.0,17378.0,,,,,,,,,10571.0,,,,
010901001,501027,42131.0,,108886.0,161020.0,6775.0,,,,,,,,,24226.0,,,1826.0,
010901101,535918,,1360.0,151951.0,222279.0,2395.0,,,,,,,,,14768.0,,,279.0,
010902001,2363349,150000.0,43458.0,151455.0,348920.0,16948.0,,,,,,,,,34049.0,,,,
010902041,1846314,50617.0,6870.0,14244.0,291492.0,,,,,,,,,,17132.0,,,,
010902101,1490948,,,653677.0,356542.0,,,,,,,,,,27825.0,,,,
010902102,1215180,,4252.0,511558.0,319430.0,,,,,,,,,,61628.0,,,,
011901001,4603845,276143.0,775120.0,339910.0,1273212.0,55805.0,,,,,,,,,135837.0,62887.0,,,
011901041,1495040,47313.0,387862.0,119732.0,194210.0,17421.0,,,,,,,,,37813.0,874.0,,,
011901101,1631586,,54431.0,110997.0,267043.0,150.0,,,,,,,,,2828.0,872.0,,,
011901102,1491592,,48020.0,150706.0,355247.0,323147.0,,,,,,,,,3562.0,1106.0,,,
011901103,1288697,,41689.0,88428.0,236616.0,544854.0,,,,,,,,,2812.0,1030.0,,,
011901104,1522714,,27306.0,139231.0,415366.0,110205.0,,,,,,,,,3994.0,1014.0,,,
011901106,1405077,48000.0,282161.0,244845.0,257461.0,16921.0,,,,,,,,,47397.0,956.0,,,
011901107,1163580,,45648.0,92976.0,369020.0,438520.0,,,,,,,,,4076.0,1118.0,,,
011901108,1473063,,47665.0,80208.0,265364.0,190293.0,,,,,,,,,3242.0,949.0,,,
011901109,1324995,,54363.0,142371.0,171619.0,455285.0,,,,,,,,,2109.0,897.0,,,
011901110,1489998,,46648.0,93236.0,393217.0,488523.0,,,,,,,,,3626.0,1203.0,,,
011901999,130357,,,435753.0,1216319.0,,,8196582.0,,,,,,2744988.0,3971331.0,1817014.0,250651.0,83731.0,541629.0
011902001,1907062,262058.0,185854.0,,368622.0,30671.0,,,,,,,,,198147.0,368750.0,,,
011902041,1630163,53500.0,28973.0,4809.0,461610.0,,,,,,,,,,480709.0,139072.0,,,
011902101,1590551,,67726.0,3310.0,161134.0,,,,,,,,,,10336.0,96393.0,,,
011902102,1533429,,58253.0,8745.0,463123.0,,,,,,,,,,28426.0,121662.0,,,
011902103,1504041,,31230.0,805.0,107904.0,31388.0,,,,,,,,,12998.0,116155.0,,,
011902999,9733,,,,105373.0,,3500916.0,6542.0,,,,,,,355774.0,225431.0,91724.0,82068.0,
011904002,1202943,,17.0,,323908.0,29066.0,,,,,,,,,9538.0,179136.0,,,
011904041,1153847,,13493.0,,264698.0,24454.0,,,,,,,,,7874.0,160860.0,,,
011904101,898236,,20866.0,,284559.0,23494.0,,,,,,,,,8474.0,107860.0,,,
011904102,1072994,,198.0,,250763.0,53025.0,,,,,,,,,20397.0,142276.0,,,
011904699,4714,,,,5161.0,2103.0,,,,,,,,,,,,,
011904999,38148,194520.0,,,27013.0,,701138.0,,,,,,,740000.0,72274.0,105676.0,80758.0,23633.0,
011905101,375367,3156.0,4761.0,866.0,77133.0,15038.0,,,,,,,,,18490.0,,,,
012901001,832412,87536.0,3325.0,,51167.0,500.0,,,,,,,,,25530.0,147488.0,7375.0,2127.0,
012901042,465055,14465.0,3281.0,,86697.0,5591.0,,,,,,,,,,2795.0,,1223.0,
012901101,483416,,,,96321.0,,,,,,,,,,761.0,36628.0,7375.0,4651.0,
013901001,3351314,370898.0,,43028.0,383252.0,2916.0,,,,,,,,,91673.0,278961.0,,3603.0,
013901041,2088176,73545.0,90936.0,347978.0,422860.0,1618.0,,,,,,,,,33138.0,168282.0,,1254.0,
013901101,1160854,,52774.0,123778.0,79146.0,2226.0,,,,,,,,,13450.0,82524.0,,839.0,
013901102,1033710,,52774.0,229524.0,280369.0,3618.0,,,,,,,,,14428.0,70419.0,,883.0,
013901104,1177463,,52774.0,164959.0,138270.0,4925.0,,,,,,,,,10269.0,86433.0,,198.0,
013901105,772962,,,156951.0,113515.0,4323.0,,,,,,,,,14733.0,66140.0,,611.0,
013901999,69029,,,189174.0,232935.0,,735689.0,54498.0,,,,,,1085000.0,718598.0,324395.0,84851.0,8879.0,
013902101,470041,5254.0,5333.0,,59105.0,,,,,,,,,,62772.0,33892.0,4893.0,1153.0,
013903001,735677,61286.0,4700.0,,100689.0,500.0,,,,,,,,,7691.0,,,360.0,
013903101,532150,,,,99883.0,,,,,,,,,,,,,3540.0,
013905001,756917,116046.0,,63218.0,173148.0,,,,,,,,,,145.0,,,4570.0,
013905041,475506,36543.0,,19752.0,126651.0,,,,,,,,,,50.0,,,576.0,
013905101,871044,,15552.0,89519.0,95027.0,9315.0,,,,,,,,,1292.0,,,1060.0,
014901001,947537,60520.0,6970.0,131211.0,155042.0,59474.0,,,,,,,,,33770.0,,,,
014901041,1105467,24728.0,7322.0,83459.0,129898.0,38001.0,,,,,,,,,38210.0,,,,
014901101,887735,,6324.0,166948.0,115560.0,93479.0,,,,,,,,,32747.0,,,,
014901999,3032,58259.0,,68480.0,,,260295.0,,,,,,,155000.0,56748.0,420946.0,24634.0,,
014902001,1043720,44385.0,8412.0,12442.0,51983.0,28375.0,,,,,,,,,48957.0,,,54459.0,
014903001,4332590,788961.0,970731.0,232702.0,1050301.0,,,,,,,,,,51795.0,,,3433.0,
014903005,428309,,,20040.0,69313.0,,,,,,,,,,2261.0,,,446.0,
014903042,2201206,103246.0,504681.0,389025.0,607165.0,,,,,,,,,,41269.0,,,9897.0,
014903043,1923849,95391.0,708767.0,318471.0,486326.0,,,,,,,,,,39280.0,,,1570.0,
014903102,808721,,,141946.0,59423.0,,,,,,,,,,3121.0,,,926.0,
014903103,1080196,,,159608.0,280375.0,,,,,,,,,,20759.0,,,1014.0,
014903104,928596,,,237810.0,119265.0,371000.0,,,,,,,,,29400.0,,,1007.0,
014903108,1790068,,,186870.0,229777.0,,,,,,,,,,6790.0,,,956.0,
014903109,1616233,,,202028.0,333520.0,,,,,,,,,,6021.0,,,1232.0,
014903111,1745058,,,118445.0,243426.0,202353.0,,,,,,,,,7542.0,,,1086.0,
014903114,1004500,,,170091.0,376109.0,254476.0,,,,,,,,,20203.0,,,1153.0,
014903116,1011533,,,93893.0,165924.0,,,,,,,,,,3882.0,,,784.0,
014903699,184198,,,,22605.0,9239.0,,,,,,,,,,,,43085.0,
014903999,23896,26151.0,,119900.0,294592.0,26540.0,3412103.0,,,,,,,3803760.0,769673.0,2784908.0,122155.0,246427.0,354280.0
014905001,586300,36511.0,3563.0,44096.0,21974.0,,,,,,,,,,22387.0,,,2499.0,
014905041,325736,35810.0,3352.0,57242.0,27695.0,,,,,,,,,,7649.0,,,4118.0,
014905101,860433,,3244.0,85873.0,87616.0,5424.0,,,,,,,,,34396.0,,,2746.0,
014905699,1500,,,24600.0,,,,,,,,,,,,,,,
014906001,5498878,429168.0,402917.0,160044.0,1374034.0,18677.0,,,,,,,,,150395.0,476635.0,,,
014906002,6914534,408552.0,360609.0,174569.0,1027998.0,5021.0,,,,,,,,,149661.0,499435.0,,,
014906003,2903,,,,,,,,,,,,,,21915.0,166907.0,,,440.0
014906004,577669,,,27979.0,101703.0,2152.0,,,,,,,,,25014.0,,,,
014906006,2181,,,,25957.0,,,,,,,,,,16277.0,1870.0,,,
014906007,7040442,431192.0,75460.0,109631.0,1220712.0,4762.0,,,,,,,,,134048.0,553356.0,,,
014906008,6402520,421055.0,106735.0,128709.0,1113490.0,4482.0,,,,,,,,,136649.0,519014.0,,,
014906009,2684,,,30038.0,100990.0,2457.0,,,,,,,,,6210.0,,,,
014906025,27703,,,,192077.0,,,,,,,,,,10738.0,250.0,,,
014906041,1742436,23461.0,47632.0,42857.0,500367.0,4084.0,,,,,,,,,45741.0,166314.0,,,
014906042,2310414,30587.0,219192.0,100539.0,566894.0,6201.0,,,,,,,,,64465.0,168130.0,,,
014906043,2452144,24614.0,135019.0,72984.0,549119.0,2265.0,,,,,,,,,36060.0,210554.0,,,
014906044,2281074,24105.0,216687.0,64264.0,402864.0,8757.0,,,,,,,,,31374.0,168987.0,,,
014906045,1913888,22677.0,82150.0,42207.0,371902.0,,,,,,,,,,27516.0,191579.0,,,
014906046,2577799,28958.0,253006.0,77601.0,597874.0,4265.0,,,,,,,,,25290.0,202903.0,,,
014906048,2472143,26645.0,190187.0,75299.0,440754.0,,,,,,,,,,33751.0,217830.0,,,
014906049,2804164,21878.0,,63728.0,504919.0,2821.0,,,,,,,,,23113.0,193560.0,,,
014906050,2728710,29192.0,57093.0,97839.0,536805.0,4300.0,,,,,,,,,42030.0,237415.0,,,
014906051,2993412,27304.0,38450.0,86966.0,245765.0,3050.0,,,,,,,,,15388.0,213849.0,,,
014906052,2101579,28702.0,56378.0,114957.0,454499.0,430.0,,,,,,,,,54111.0,221915.0,,,
014906100,1090,,,,4826.0,,,,,,,,,,2084.0,,,,
014906102,1343684,,,130204.0,202787.0,584137.0,,,,,,,,,20454.0,111196.0,,,
014906103,1483241,,,231202.0,514626.0,7544.0,,,,,,,,,52052.0,130692.0,,,
014906104,1400278,,,117272.0,314138.0,4000.0,,,,,,,,,15469.0,96481.0,,,
014906105,1963974,,,181520.0,280130.0,373419.0,,,,,,,,,18446.0,118230.0,,,
014906108,2519981,,,148868.0,299821.0,2229.0,,,,,,,,,22460.0,247305.0,,,
014906109,1827030,,,189987.0,235848.0,539373.0,,,,,,,,,21353.0,114748.0,,,
014906110,2030745,,,180047.0,235550.0,516757.0,,,,,,,,,17637.0,126967.0,,,
014906111,1644685,,,177813.0,248555.0,5606.0,,,,,,,,,12458.0,106392.0,,,
014906112,1695372,,,208845.0,296316.0,4770.0,,,,,,,,,32537.0,115691.0,,,
014906113,1808320,,,135944.0,343871.0,,,,,,,,,,19270.0,100302.0,,,
014906115,2807020,,,160852.0,234181.0,8457.0,,,,,,,,,18905.0,116811.0,,,
014906116,2089275,,,131302.0,213432.0,,,,,,,,,,16771.0,126155.0,,,
014906117,2272631,,,160112.0,171792.0,2954.0,,,,,,,,,17920.0,114500.0,,,
014906119,2314183,,,231982.0,338670.0,5626.0,,,,,,,,,21336.0,125992.0,,,
014906120,2253738,,,150554.0,422706.0,4000.0,,,,,,,,,21382.0,123455.0,,,
014906121,2506975,,,220205.0,375471.0,4810.0,,,,,,,,,21267.0,118906.0,,,
014906122,2562555,,,246285.0,253169.0,7328.0,,,,,,,,,18973.0,132427.0,,,
014906123,2444781,,,221680.0,247654.0,2385.0,,,,,,,,,33324.0,128259.0,,,
014906124,2201332,,,240705.0,313369.0,10931.0,,,,,,,,,20792.0,117341.0,,,
014906125,2081603,,,120685.0,327202.0,7371.0,,,,,,,,,32762.0,141848.0,,,
014906126,1909321,,,233956.0,412580.0,203529.0,,,,,,,,,58376.0,155442.0,,,
014906127,2319638,,,181488.0,490722.0,4000.0,,,,,,,,,29788.0,145391.0,,,
014906128,1747628,,,146954.0,413318.0,2078.0,,,,,,,,,24803.0,130414.0,,,
014906129,2082669,,,208573.0,360607.0,6728.0,,,,,,,,,24144.0,123808.0,,,
014906130,2132214,,,202417.0,233246.0,4728.0,,,,,,,,,12798.0,172032.0,,,
014906131,2916926,,,256579.0,522185.0,12664.0,,,,,,,,,42110.0,164803.0,,,
014906132,1853937,,,168703.0,223330.0,271109.0,,,,,,,,,17500.0,155869.0,,,
014906133,2224846,,,162688.0,438040.0,4300.0,,,,,,,,,12938.0,161911.0,,,
014906135,2316011,,,149582.0,750931.0,4000.0,,,,,,,,,45361.0,180579.0,,,
014906136,2679655,,,183864.0,470772.0,4450.0,,,,,,,,,33959.0,188488.0,,,
014906699,553032,,,1345290.0,219414.0,165265.0,,,,,,,,,5214.0,,,,
014906999,15938,105593.0,,387.0,240640.0,48530.0,6607724.0,,,,,,,9460000.0,1204865.0,1166705.0,980147.0,,1500.0
014907001,1029215,,,106279.0,37173.0,,,,,,,,,,4654.0,,,,
014907041,516012,,,102710.0,51064.0,,,,,,,,,,1429.0,,,,
014907102,823488,,29200.0,101367.0,92478.0,12220.0,,,,,,,,,2415.0,,,,
014908001,1163525,185065.0,,198485.0,155616.0,,,,,,,,,,27036.0,,,,
014908041,1147492,,,47492.0,153220.0,,,,,,,,,,,,,,
014908042,36059,,,916.0,3973.0,,,,,,,,,,,,,,
014908101,1118000,,11028.0,130439.0,92128.0,5424.0,,,,,,,,,,,,,
014909002,4785156,581316.0,19775.0,386433.0,1358527.0,,,,,,,,,,273158.0,22433.0,35177.0,930.0,
014909041,1742666,65847.0,,196067.0,468022.0,,,,,,,,,,15201.0,7681.0,12230.0,,
014909042,1885659,35363.0,,194001.0,483302.0,,,,,,,,,,15187.0,10882.0,13166.0,,
014909044,1534608,38930.0,,157860.0,484935.0,,,,,,,,,,16053.0,6141.0,14181.0,,
014909101,630280,,,442184.0,140711.0,,,,,,,,,,5301.0,5280.0,9120.0,,
014909102,1009756,,,229463.0,133880.0,,,,,,,,,,3738.0,5589.0,11337.0,,
014909107,1409855,,,165600.0,160524.0,,,,,,,,,,4294.0,5969.0,17734.0,,
014909110,1026598,,,142807.0,79439.0,,,,,,,,,,3584.0,5445.0,12622.0,,
014909111,1261961,,,216524.0,130083.0,,,,,,,,,,4214.0,6944.0,14198.0,,
014909114,1418594,,,148309.0,129252.0,,,,,,,,,,4213.0,6000.0,14291.0,,
014909115,1364793,,,166811.0,224377.0,,,,,,,,,,7009.0,5486.0,14612.0,,
014909116,1312155,,,169487.0,149781.0,,,,,,,,,,4153.0,5601.0,11779.0,,
014909117,1501179,,,113490.0,139154.0,,,,,,,,,,4496.0,5954.0,16199.0,,
014909118,1529197,,,256145.0,118463.0,,,,,,,,,,5514.0,8209.0,16221.0,,
014909699,62789,,,251844.0,13838.0,38910.0,,,,,,,,,,,,,
014909999,91091,169030.0,122023.0,100710.0,438310.0,224744.0,1900051.0,2604.0,,,,,,2670000.0,500673.0,2703618.0,,70991.0,
014910001,931569,145793.0,13578.0,77787.0,135764.0,500.0,,,,,,,,,24725.0,,,6442.0,
014910041,910562,32500.0,13307.0,58696.0,156151.0,500.0,,,,,,,,,5493.0,,,4254.0,
014910101,883169,,12612.0,122062.0,88966.0,500.0,,,,,,,,,5898.0,,,791.0,
014910103,535004,,12681.0,,139528.0,500.0,,,,,,,,,4499.0,,,1291.0,
015901001,4950591,284597.0,-3672.0,403363.0,632364.0,,,,,,,,,,567864.0,,,,
015901041,3513277,68702.0,237242.0,172414.0,535673.0,,,,,,,,,,260130.0,,,,
015901101,2762910,,56523.0,147502.0,570172.0,,,,,,,,,,366178.0,,,,
015901102,963557,,,196870.0,459913.0,22297.0,,,,,,,,,263543.0,,,,
015901104,2617776,,131016.0,635834.0,555838.0,3719.0,,,,,,,,,117164.0,,,,
015901699,124377,,,,,,,,,,,,,,6678.0,,,,
015904001,4781020,172864.0,10698.0,95597.0,945240.0,106386.0,,,,,,,,,184437.0,445485.0,54742.0,37347.0,
015904002,4572749,169863.0,10698.0,92644.0,1056915.0,139780.0,,,,,,,,,229380.0,351156.0,34122.0,33886.0,
015904003,1654,,,,100421.0,168.0,,,,,,,,,15338.0,34092.0,5070.0,653.0,
015904004,656881,,,728.0,,859.0,,,,,,,,,224627.0,18158.0,7759.0,2382.0,
015904041,2523307,31734.0,8023.0,7615.0,515356.0,47312.0,,,,,,,,,65164.0,186811.0,18557.0,3444.0,
015904042,2218822,30549.0,8781.0,7339.0,473022.0,68972.0,,,,,,,,,37814.0,124699.0,20130.0,4389.0,
015904043,2016159,33810.0,8781.0,7896.0,425468.0,171.0,,,,,,,,,61088.0,131986.0,19571.0,1636.0,
015904044,1862735,33856.0,8023.0,6020.0,478648.0,89091.0,,,,,,,,,37262.0,120703.0,14917.0,3828.0,
015904101,1300636,,14746.0,46614.0,153564.0,298128.0,,,,,,,,,18260.0,64985.0,15393.0,562.0,
015904102,1461186,,14712.0,47845.0,173264.0,342542.0,,,,,,,,,27098.0,107073.0,16922.0,2558.0,
015904103,1202116,,15244.0,43850.0,171233.0,283331.0,,,,,,,,,56950.0,98667.0,13521.0,788.0,
015904104,999169,,15308.0,46935.0,189024.0,385341.0,,,,,,,,,22790.0,115957.0,13457.0,1736.0,
