,general_wages,athletics_wages,gifted_wages,accelerated_wages,disability_wages,billingual_wages,bond_interest,debt_interest,rent,athletics,per_capita_ASF,foundational_school,school_lunch,bond_principal,prof_services,utilities,USDA_donations,overtime,land_purchase
004901101,1642479,,500.0,,262763.0,500.0,,,,,,,,,8870.0,172454.0,,3117.0,
004901102,839329,,500.0,,86723.0,500.0,,,,,,,,,4479.0,85623.0,,2743.0,
004901103,2243676,,500.0,,338458.0,500.0,,,,,,,,,14076.0,221558.0,,4583.0,
004901998,42488,,,,,,1135787.0,113798.0,,,,,,1375000.0,,62779.0,,,
005901001,1129073,95303.0,592.0,27454.0,96678.0,,,,,,,,,,51175.0,65247.0,,1150.0,
005901101,827135,,8749.0,99491.0,123229.0,,,,,,,,,,15374.0,29735.0,,,
005902001,877721,153690.0,,32446.0,71790.0,,,,,,,,,,38037.0,,,10442.0,
005902041,658211,,,41209.0,58111.0,,,,,,,,,,2996.0,,,110.0,
005902101,1182721,,21707.0,94612.0,79491.0,,,,,,,,,,2182.0,,,915.0,
005902999,1293,,360.0,102.0,,,722263.0,3250.0,,,,,,495000.0,15852.0,254793.0,18619.0,42330.0,23000.0
005904001,443090,85321.0,1146.0,29021.0,31433.0,,,,,,,,,,5165.0,6561.0,,27812.0,
005904041,388090,11802.0,,58060.0,10707.0,,,,,,,,,,1438.0,569.0,,,
005904101,453451,386.0,2226.0,39320.0,65215.0,3254.0,,,,,,,,,2661.0,2295.0,,13135.0,
005904999,1290,,,,,,83712.0,,,,,,,90551.0,65248.0,193466.0,14362.0,,
006902001,850412,,8542.0,,100870.0,,,,,,,,,,16363.0,,,,
006902101,471858,,,,59131.0,7417.0,,,,,,,,,10427.0,,,,
007901001,435455,,,52441.0,63403.0,,,,,,,,,,15931.0,,,,
007901041,487215,,,96708.0,74258.0,,,,,,,,,,10262.0,,,,
007901101,512440,,,42228.0,63759.0,38583.0,,,,,,,,,5942.0,,,,
007901699,1398,,,,,,,,,,,,,,,,,,
007902001,1746328,187580.0,45454.0,50271.0,145465.0,3352.0,,,,,,,,,35396.0,119606.0,57207.0,25967.0,
007902004,67970,,,,17943.0,,,,,,,,,,,,,,
007902005,29570,,,15043.0,12543.0,,,,,,,,,,,,,1000.0,
007902006,29570,,,12043.0,11543.0,,,,,,,,,,,,,,
007902041,1243396,36785.0,,20500.0,226836.0,6943.0,,,,,,,,,15214.0,105706.0,,20570.0,
007902101,2077231,,,2000.0,178335.0,18309.0,,,,,,,,,14571.0,107499.0,,29235.0,
007904001,1474568,174507.0,14707.0,420030.0,226769.0,696.0,,,,,,,,,27147.0,189319.0,16514.0,4216.0,
007904041,1152938,41308.0,4338.0,139313.0,121170.0,3400.0,,,,,,,,,11392.0,68328.0,16535.0,6263.0,
007904101,1392467,,2159.0,166184.0,237231.0,10881.0,,,,,,,,,5440.0,107208.0,15403.0,4016.0,
007904103,694978,,3457.0,132619.0,140008.0,14848.0,,,,,,,,,3679.0,53815.0,15832.0,3711.0,
007905001,2517469,281302.0,,,352761.0,,,,,,,,,,22678.0,474982.0,,12974.0,
007905005,43916,,,,,,,,,,,,,,297.0,,,1.0,
007905041,1637905,70774.0,,,221332.0,2000.0,,,,,,,,,15310.0,101992.0,,6207.0,
007905103,2175035,,61747.0,,179520.0,6000.0,,,,,,,,,18226.0,145422.0,,580.0,
007905104,1618867,,,,218829.0,2500.0,,,,,,,,,13738.0,188778.0,,1991.0,
007905105,1457664,,52197.0,85400.0,67034.0,11430.0,,,,,,,,,13623.0,162439.0,,11904.0,
007906001,1475576,346517.0,,102719.0,203208.0,,,,,,,,,,38237.0,5260.0,,14421.0,
007906041,1263503,47176.0,,248424.0,168865.0,,,,,,,,,,,,,28051.0,
007906101,1518437,,,159520.0,76783.0,16188.0,,,,,,,,,,,,25376.0,
007906102,762398,,18573.0,44944.0,98438.0,,,,,,,,,,,,,1214.0,
007906999,3000,,,397154.0,,,1290418.0,,,,,,,740000.0,22987.0,590319.0,42506.0,230933.0,
008901001,1665792,230141.0,,100879.0,231976.0,33670.0,,,,,,,,,78965.0,,,25635.0,
008901041,1664841,48040.0,7368.0,83703.0,240184.0,32649.0,,,,,,,,,26125.0,,,14123.0,
008901101,1415151,,20201.0,168092.0,184885.0,58382.0,,,,,,,,,20352.0,,,9318.0,
008901102,884583,,19771.0,57280.0,170737.0,12368.0,,,,,,,,,18669.0,,,5272.0,
008901105,654147,,11263.0,19722.0,38949.0,,,,,,,,,,1838.0,252.0,,1564.0,
008901699,3150,,,22867.0,,2213.0,,,,,,,,,,,,,
008902001,2390084,203950.0,,62757.0,613908.0,935.0,,,,,,,,,30840.0,,,,
008902041,2212271,64189.0,,282474.0,365900.0,1306.0,,,,,,,,,15877.0,,,,
008902102,2684736,,34131.0,50530.0,343101.0,10926.0,,,,,,,,,27112.0,,,,
008902103,1270958,,34460.0,10723.0,262617.0,2020.0,,,,,,,,,11454.0,,,,
008903001,736885,103454.0,,90564.0,107863.0,,,,,,,,,,62125.0,125928.0,,439.0,
008903041,589005,20077.0,8121.0,95698.0,132531.0,,,,,,,,,,28262.0,79724.0,,777.0,
008903102,776670,,72682.0,89613.0,91476.0,55925.0,,,,,,,,,15485.0,86074.0,,625.0,
008903103,123680,,,53257.0,13442.0,,,,,,,,,,904.0,21733.0,,41.0,
009901001,1096076,191615.0,,,178214.0,7823.0,,,,,,,,,34503.0,,,,
009901041,1003901,25363.0,6539.0,24885.0,241760.0,7489.0,,,,,,,,,21948.0,,,,
009901101,730067,,,,112556.0,15210.0,,,,,,,,,9795.0,,,,
009901103,940060,,10892.0,,182874.0,9109.0,,,,,,,,,15627.0,,,,
010901001,936439,44938.0,3502.0,125654.0,94914.0,4303.0,,,,,,,,,54004.0,,,1655.0,
010902001,1880495,200007.0,,144311.0,290333.0,2894.0,,,,,,,,,12078.0,6978.0,,996.0,
010902041,1545631,37033.0,18798.0,190115.0,229691.0,12811.0,,,,,,,,,5154.0,,,178.0,
010902101,1528142,,12477.0,184715.0,412374.0,7073.0,,,,,,,,,10214.0,,,501.0,
010902102,1382571,,3301.0,283559.0,310286.0,,,,,,,,,,5840.0,,,244.0,
011901001,3603180,294445.0,91955.0,358855.0,988072.0,51522.0,,,,,,,,,183500.0,2611.0,,,
011901002,3742575,253427.0,86549.0,546642.0,944911.0,68667.0,,,,,,,,,157123.0,2696.0,,,
011901005,239270,,15031.0,10303.0,,2511.0,,,,,,,,,175.0,6.0,,,
011901041,1953792,67479.0,52647.0,349143.0,521313.0,49726.0,,,,,,,,,68891.0,2566.0,,,
011901101,1579648,,29991.0,131576.0,511424.0,9168.0,,,,,,,,,33781.0,158.0,,,
011901102,1645817,,30039.0,231390.0,443149.0,7533.0,,,,,,,,,24562.0,130.0,,,
011901103,1131115,,30059.0,231883.0,381634.0,971713.0,,,,,,,,,24130.0,149.0,,,
011901104,1561608,,30223.0,412471.0,476700.0,245677.0,,,,,,,,,19317.0,2548.0,,,
011901106,2175034,65125.0,53927.0,289082.0,407575.0,122391.0,,,,,,,,,52975.0,2495.0,,,
011901107,1340139,,29937.0,165016.0,404196.0,623422.0,,,,,,,,,25702.0,162.0,,,
011901108,1652774,,30156.0,341933.0,509829.0,608463.0,,,,,,,,,20209.0,2563.0,,,
011901109,1579905,,30126.0,205261.0,380612.0,633774.0,,,,,,,,,21126.0,146.0,,,
011901110,1097759,,29122.0,163408.0,597535.0,911534.0,,,,,,,,,26445.0,191.0,,,
011902001,2700827,462385.0,,143279.0,507086.0,,,,,,,,,,33076.0,390181.0,,22850.0,
011902041,2489690,64950.0,28118.0,212821.0,522502.0,,,,,,,,,,37677.0,222981.0,,10887.0,
011902101,2108746,,30039.0,,209607.0,,,,,,,,,,19052.0,78265.0,,3306.0,
011902102,1894998,,28337.0,,164985.0,,,,,,,,,,15481.0,115209.0,,2806.0,
011902103,2014644,,29250.0,,429134.0,,,,,,,,,,26166.0,123791.0,,6070.0,
011902999,58400,,,26338.0,254070.0,69838.0,2543735.0,,,,,,,,377880.0,363073.0,155733.0,193799.0,
011904002,1470733,,,,284201.0,29890.0,,,,,,,,,34206.0,206438.0,,,
011904041,1173640,,16165.0,2709.0,434537.0,30553.0,,,,,,,,,1737.0,156666.0,,,
011904101,1090864,,4603.0,,271125.0,,,,,,,,,,2292.0,99418.0,,,
011904102,1245648,,1965.0,,99937.0,4778.0,,,,,,,,,47.0,151053.0,,,
011904999,111359,248215.0,,,53178.0,,262965.0,,,,,,,1060000.0,,84357.0,72495.0,30399.0,
011905101,634615,7545.0,6943.0,37577.0,69137.0,2511.0,,,,,,,,,32422.0,,,,
012901001,540125,73719.0,1500.0,,42824.0,600.0,,,,,,,,,34582.0,124813.0,8217.0,5129.0,
012901042,610944,22280.0,2197.0,,47075.0,,,,,,,,,,,3496.0,,2257.0,
012901101,654000,,3437.0,,55956.0,,,,,,,,,,,50361.0,8217.0,4504.0,
013901001,2245140,388237.0,,209431.0,422363.0,99712.0,,,,,,,,,150162.0,393269.0,,1475.0,
013901041,1571349,65060.0,104008.0,163056.0,479254.0,20474.0,,,,,,,,,78700.0,191342.0,,2252.0,
013901101,1204629,,40857.0,241450.0,145174.0,6300.0,,,,,,,,,53029.0,86790.0,,2242.0,
013901102,1391702,,46345.0,178545.0,201565.0,2901.0,,,,,,,,,63541.0,79480.0,,3725.0,
013901104,1242050,,,214600.0,186709.0,5500.0,,,,,,,,,93900.0,92003.0,,353.0,
013901105,694418,,,241166.0,162657.0,3500.0,,,,,,,,,48001.0,109041.0,,581.0,
013901999,854376,,,9788.0,96548.0,,618540.0,8543.0,,,,,,2025000.0,491840.0,144264.0,99040.0,36028.0,
013902101,450970,14257.0,,19874.0,56142.0,,,,,,,,,,84414.0,15380.0,5579.0,18087.0,
013903001,511322,143841.0,,76948.0,162385.0,,,,,,,,,,22368.0,,,2685.0,
013903101,519587,,5800.0,2578.0,85177.0,,,,,,,,,,3023.0,,,2335.0,
013905001,613704,206820.0,,64859.0,71590.0,,,,,,,,,,,,,,
013905041,530829,73136.0,,56960.0,88165.0,5919.0,,,,,,,,,,,,,
013905101,924801,,17274.0,17774.0,79663.0,26592.0,,,,,,,,,,,,,
014901001,1217963,85283.0,16854.0,8816.0,121127.0,,,,,,,,,,22326.0,,,,
014901041,1120875,41637.0,15866.0,61958.0,207937.0,984.0,,,,,,,,,34783.0,,,,
014901101,1278753,,14877.0,116949.0,143029.0,2093.0,,,,,,,,,41839.0,,,,
014902001,773966,108404.0,9220.0,24090.0,85615.0,39950.0,,,,,,,,,30201.0,,,19244.0,
014902999,23073,,,25280.0,,,44650.0,,,,,,,115000.0,2497.0,152485.0,5498.0,25990.0,
014903001,6208033,947713.0,331950.0,198251.0,1608277.0,101397.0,,,,,,,,,51670.0,,36735.0,22190.0,
014903005,780013,,35081.0,36969.0,70671.0,,,,,,,,,,261.0,,7680.0,1539.0,
014903043,2694762,83455.0,90023.0,54727.0,372720.0,13881.0,,,,,,,,,33186.0,,11981.0,6103.0,
014903044,2482354,87056.0,3533.0,119323.0,440831.0,14075.0,,,,,,,,,36954.0,,15201.0,6303.0,
014903045,2543617,70656.0,52543.0,126730.0,492577.0,,,,,,,,,,13461.0,,12355.0,15932.0,
014903102,859485,,,52031.0,71198.0,,,,,,,,,,408.0,,5345.0,4736.0,
014903103,1251576,,,14095.0,103634.0,,,,,,,,,,16403.0,,7619.0,2464.0,
014903104,1517906,,,5431.0,120530.0,69514.0,,,,,,,,,16721.0,,8017.0,3591.0,
014903108,1972423,,,62952.0,284529.0,,,,,,,,,,1057.0,,10790.0,4819.0,
014903109,2022769,,,40337.0,74866.0,89442.0,,,,,,,,,884.0,,8206.0,2737.0,
014903111,1970230,,,184090.0,288010.0,,,,,,,,,,1174.0,,9670.0,5354.0,
014903116,1363821,,,82563.0,290988.0,,,,,,,,,,926.0,,7215.0,5040.0,
014903117,1788430,,,35636.0,400113.0,,,,,,,,,,1316.0,,10627.0,7356.0,
014903118,2144900,,,2895.0,154046.0,16157.0,,,,,,,,,16703.0,,12670.0,3675.0,
014903119,169704,,,,91588.0,3454.0,,,,,,,,,443.0,,5776.0,3695.0,
014903699,62428,,,,,18400.0,,,,,,,,,,,,25949.0,
014903999,25947,133886.0,,137554.0,694880.0,8291.0,5741530.0,,,,,,,4325286.0,63612.0,2903659.0,138242.0,583291.0,248637.0
014905001,517487,45896.0,3653.0,20576.0,34171.0,,,,,,,,,,23622.0,,,707.0,
014905041,486038,48982.0,3576.0,82222.0,31963.0,,,,,,,,,,9082.0,,,1150.0,
014905101,909276,,3358.0,182499.0,70307.0,6887.0,,,,,,,,,16116.0,,,2071.0,
014906001,6426987,596805.0,223779.0,167599.0,1531995.0,46.0,,,,,,,,,17428.0,360834.0,,60039.0,
014906002,7710408,517385.0,,111003.0,1302763.0,,,,,,,,,,21495.0,392683.0,,53646.0,
014906003,431029,,,,87611.0,,,,,,,,,,674.0,199271.0,,4800.0,
014906004,1038466,,,21719.0,233941.0,,,,,,,,,,2561.0,1244.0,,2548.0,
014906006,5048,,,15665.0,124606.0,,,,,,,,,,1348.0,53658.0,,6511.0,
014906007,6625239,581143.0,,81834.0,1557093.0,,,,,,,,,,28961.0,363829.0,,48984.0,
014906008,6384539,545147.0,,176044.0,1486435.0,,,,,,,,,,22427.0,378906.0,,129822.0,
014906009,22860,,,16296.0,159695.0,,,,,,,,,,1978.0,,,635.0,
014906022,2096,,,,119426.0,,,,,,,,,,2023.0,,,92.0,
014906025,10827,,,13690.0,174693.0,,,,,,,,,,3402.0,168.0,,1974.0,
014906042,2276024,33110.0,,65405.0,556437.0,,,,,,,,,,9585.0,112222.0,,6095.0,
014906043,2304090,36036.0,28362.0,118935.0,635250.0,,,,,,,,,,10305.0,135498.0,,8816.0,
014906044,2241619,34873.0,,69719.0,870800.0,,,,,,,,,,25883.0,115746.0,,9481.0,
014906045,2167293,32232.0,,85388.0,562901.0,,,,,,,,,,15257.0,114898.0,,6479.0,
014906046,2580206,32447.0,,84008.0,588489.0,,,,,,,,,,19403.0,124919.0,,14315.0,
014906048,2908417,41890.0,,119041.0,677068.0,,,,,,,,,,12828.0,160259.0,,4646.0,
014906049,2956797,40606.0,,72252.0,496866.0,,,,,,,,,,7153.0,134197.0,,2675.0,
014906050,2626891,38105.0,,115552.0,469945.0,,,,,,,,,,5415.0,163359.0,,3916.0,
014906051,2910288,39342.0,,74982.0,305160.0,,,,,,,,,,3737.0,134188.0,,11335.0,
014906052,1691527,38669.0,,89628.0,327311.0,306.0,,,,,,,,,4214.0,139399.0,,2737.0,
014906053,3722021,52995.0,29131.0,84841.0,503096.0,,,,,,,,,,13054.0,161121.0,,5509.0,
014906100,2000,,,1588.0,68219.0,,,,,,,,,,674.0,,,568.0,
014906102,1686784,,,62370.0,345077.0,,,,,,,,,,17289.0,64740.0,,1963.0,
014906103,1641930,,,68089.0,431644.0,,,,,,,,,,10150.0,82773.0,,6434.0,
014906105,2523042,,,103362.0,176618.0,35542.0,,,,,,,,,68421.0,84762.0,,4387.0,
014906108,2431053,,,78798.0,133691.0,,,,,,,,,,1153.0,98713.0,,1553.0,
014906109,2428725,,87236.0,136557.0,212200.0,61038.0,,,,,,,,,2573.0,84829.0,,1552.0,
014906110,2683326,,,97184.0,186054.0,37821.0,,,,,,,,,4894.0,98459.0,,3959.0,
014906111,1610582,,,77850.0,274800.0,551.0,,,,,,,,,37412.0,69957.0,,10781.0,
014906112,1863644,,,84484.0,348849.0,,,,,,,,,,5397.0,76046.0,,1974.0,
014906113,1747786,,,59645.0,423420.0,,,,,,,,,,49488.0,62707.0,,5492.0,
014906115,2120440,,,62907.0,418615.0,1387.0,,,,,,,,,77470.0,83602.0,,3557.0,
014906116,1707966,,,72775.0,74029.0,,,,,,,,,,36282.0,87019.0,,5282.0,
014906117,1913681,,,59651.0,71222.0,,,,,,,,,,15963.0,83000.0,,1541.0,
014906119,1979842,,,61389.0,487804.0,,,,,,,,,,20158.0,81111.0,,3746.0,
014906120,2710461,,,71836.0,258365.0,,,,,,,,,,5675.0,94160.0,,10210.0,
014906121,2728846,,,171538.0,148275.0,265.0,,,,,,,,,80369.0,109142.0,,2841.0,
014906122,2970417,,,87957.0,563528.0,408.0,,,,,,,,,42223.0,108507.0,,6583.0,
014906123,2292918,,,59008.0,137136.0,,,,,,,,,,2275.0,95079.0,,3650.0,
014906124,2288200,,,66486.0,276345.0,1020.0,,,,,,,,,40531.0,87008.0,,4898.0,
014906125,1894115,,,56369.0,157222.0,,,,,,,,,,8724.0,88726.0,,11972.0,
014906126,1733632,,,65258.0,316857.0,,,,,,,,,,6014.0,92912.0,,9719.0,
014906127,2564837,,,128794.0,150340.0,43786.0,,,,,,,,,16836.0,90592.0,,8471.0,
014906128,1766286,,,57218.0,581558.0,,,,,,,,,,23794.0,69775.0,,4828.0,
014906129,2332874,,,69959.0,148397.0,,,,,,,,,,47800.0,83941.0,,2438.0,
014906130,2297789,,,75573.0,262156.0,,,,,,,,,,4983.0,117545.0,,11981.0,
014906131,2774980,,69262.0,67263.0,596105.0,2876.0,,,,,,,,,19685.0,116723.0,,12660.0,
014906132,1720333,,,69244.0,140604.0,3494.0,,,,,,,,,25730.0,111902.0,,2754.0,
014906133,3188507,,,131574.0,293789.0,,,,,,,,,,6451.0,122748.0,,2441.0,
014906135,2738448,,,76689.0,761591.0,,,,,,,,,,138659.0,137507.0,,3872.0,
014906136,2777928,,,82851.0,563060.0,,,,,,,,,,28735.0,133899.0,,2911.0,
014906137,1883431,,,59901.0,375453.0,,,,,,,,,,32179.0,104572.0,,6489.0,
014906138,3029455,,,70366.0,143180.0,,,,,,,,,,1700.0,130351.0,,7762.0,
014906139,2623593,,,76586.0,152374.0,,,,,,,,,,5787.0,128038.0,,11103.0,
014906699,462801,,,877857.0,42651.0,65196.0,,,,,,,,,,,,250246.0,
014906999,18911,173749.0,,58236.0,844588.0,,3133742.0,,,,,,,8845000.0,171519.0,1075940.0,1429013.0,820034.0,1538691.0
014907001,819149,,,79042.0,68597.0,,,,,,,,,,10158.0,,,,
014907041,624523,,,114546.0,102695.0,,,,,,,,,,1441.0,,,,
014907102,1081187,,13332.0,148014.0,200631.0,13031.0,,,,,,,,,2641.0,,,,
014908001,1137039,363941.0,1000.0,93932.0,211706.0,,,,,,,,,,53135.0,,,,
014908041,1205632,,5659.0,98317.0,57023.0,,,,,,,,,,,,,,
014908042,774208,,23373.0,58566.0,91894.0,,,,,,,,,,,,,,
014908101,822410,,500.0,81804.0,71387.0,6928.0,,,,,,,,,,,,,
014909002,4764817,591703.0,10997.0,639908.0,1496139.0,,,,,,,,,,103737.0,22795.0,66909.0,769.0,
014909041,2180260,41822.0,,119998.0,324102.0,,,,,,,,,,15622.0,8878.0,25900.0,1903.0,
014909042,2281772,49803.0,,174239.0,350056.0,,,,,,,,,,16066.0,8855.0,22276.0,,
014909044,1766811,48572.0,,101570.0,394133.0,,,,,,,,,,17488.0,7846.0,18339.0,295.0,
014909101,45200,,,12124.0,36913.0,,,,,,,,,,2386.0,5414.0,17573.0,,
014909102,1275404,,,56850.0,138661.0,,,,,,,,,,2196.0,5792.0,14037.0,3371.0,
014909107,2077553,,,319502.0,141538.0,,,,,,,,,,2461.0,5740.0,32832.0,4799.0,
014909110,1545570,,,63633.0,149758.0,,,,,,,,,,2387.0,7982.0,18096.0,1894.0,
014909111,1562508,,,140645.0,268034.0,,,,,,,,,,3766.0,7166.0,21172.0,11889.0,
014909114,1400277,,,88125.0,137842.0,,,,,,,,,,2296.0,7106.0,17668.0,,
014909116,1572226,,,40460.0,157073.0,,,,,,,,,,2357.0,7382.0,22677.0,321.0,
014909117,1511197,,,103201.0,154011.0,,,,,,,,,,2434.0,7382.0,15518.0,,
014909118,1544844,,,51543.0,68725.0,,,,,,,,,,1651.0,7382.0,22007.0,3384.0,
014909198,50444,,,,,,,,,,,,,,22.0,,,,
014909999,113398,180257.0,43570.0,17620.0,532743.0,127069.0,3305678.0,21449.0,,,,,,4030000.0,36709.0,2385611.0,,71862.0,
014910001,979954,187629.0,11805.0,39546.0,244720.0,1500.0,,,,,,,,,21426.0,,,1960.0,
014910041,982040,33000.0,11780.0,99804.0,124346.0,1250.0,,,,,,,,,6486.0,,,820.0,
014910101,1174992,,14063.0,199164.0,183457.0,6500.0,,,,,,,,,4547.0,,,,
014910103,546361,,11300.0,,98560.0,1000.0,,,,,,,,,2553.0,,,,
015901001,4695572,327941.0,663337.0,233637.0,855657.0,,,,,,,,,,110433.0,,,,
015901041,3686960,71247.0,338518.0,174090.0,699654.0,,,,,,,,,,29421.0,,,,
015901101,2825369,,153135.0,494798.0,649493.0,2108.0,,,,,,,,,21816.0,,,,
015901102,1254475,,,124963.0,655202.0,16329.0,,,,,,,,,14887.0,,,,
015901104,3179923,,183903.0,940421.0,537834.0,9561.0,,,,,,,,,22735.0,,,,
015901699,193037,,,185815.0,,,,,,,,,,,,,,,
015904001,5182148,237936.0,10364.0,71752.0,1278527.0,111828.0,,,,,,,,,167765.0,589756.0,77805.0,11492.0,
015904002,4560720,214519.0,10364.0,68772.0,1292044.0,109661.0,,,,,,,,,153650.0,444623.0,49067.0,13923.0,
015904004,694276,,,,176195.0,1102.0,,,,,,,,,67950.0,106948.0,9353.0,174.0,
015904011,519965,,,,,,,,,,,,,,5672.0,182.0,,364.0,
015904041,2843733,52025.0,7773.0,33077.0,586958.0,57695.0,,,,,,,,,112264.0,238493.0,30135.0,6594.0,
015904042,2488563,52463.0,7773.0,33948.0,531127.0,173745.0,,,,,,,,,95497.0,196207.0,27683.0,12196.0,
