,general_wages,athletics_wages,gifted_wages,accelerated_wages,disability_wages,billingual_wages,bond_interest,debt_interest,rent,athletics,per_capita_ASF,foundational_school,school_lunch,bond_principal,prof_services,utilities,USDA_donations,overtime,land_purchase
005904999,1225,,,,,,71262.0,,,,,,,105000.0,84414.0,178279.0,14000.0,3905.0,
006902001,562654,,,,111964.0,,,,,,,,,,17840.0,,,,
006902101,614362,,,,50526.0,,,,,,,,,,6548.0,,,,
007901001,419513,-3993.0,291.0,46326.0,60854.0,,,,,,,,,,12210.0,,,,
007901041,544713,,267.0,83527.0,61956.0,,,,,,,,,,10679.0,,,,
007901101,518562,,257.0,63694.0,64077.0,27034.0,,,,,,,,,13125.0,,,,
007901699,9798,,,,,,,,,,,,,,,,,,
007902001,1776088,257795.0,47671.0,77271.0,156814.0,3399.0,,,,,,,,,32990.0,149927.0,8769.0,21762.0,
007902004,1000,,,,,,,,,,,,,,17182.0,,,,
007902041,1353291,20535.0,,,262887.0,8036.0,,,,,,,,,5148.0,119004.0,18596.0,12305.0,
007902101,2247481,,,,183901.0,16392.0,,,,,,,,,7109.0,129553.0,18596.0,30454.0,
007902751,3000,,,,18769.0,,,,,,,,,,,,,,
007904001,1395724,218840.0,1137.0,216018.0,132674.0,9611.0,,,,,,,,,27605.0,174101.0,15634.0,20741.0,
007904041,1208442,44339.0,22619.0,114201.0,155659.0,15062.0,,,,,,,,,15597.0,60327.0,15634.0,12141.0,
007904101,1344207,,2422.0,107407.0,235450.0,15113.0,,,,,,,,,6641.0,84765.0,16326.0,12073.0,
007904103,652257,,2493.0,89473.0,185993.0,13165.0,,,,,,,,,3137.0,54821.0,16945.0,4918.0,
007905001,2353154,271328.0,,,512389.0,2000.0,,,,,,,,,482.0,506785.0,,6642.0,
007905005,49055,,,,,,,,,,,,,,,,,,
007905041,2546085,70772.0,,,376743.0,3413.0,,,,,,,,,2995.0,235929.0,,1696.0,
007905103,2921369,,39293.0,93024.0,438028.0,10094.0,,,,,,,,,295.0,279024.0,,117.0,
007905105,1543704,,34026.0,,190358.0,15901.0,,,,,,,,,295.0,177118.0,,9188.0,
007906001,1243405,297244.0,,40489.0,228264.0,575.0,,,,,,,,,,527.0,,7757.0,
007906041,1073345,54024.0,,24766.0,238620.0,,,,,,,,,,,,,1864.0,
007906101,1346950,,846.0,,187008.0,114541.0,,,,,,,,,,,,-433.0,
007906102,749287,,846.0,,122486.0,26153.0,,,,,,,,,,,,323.0,
008901001,2040656,249260.0,,138227.0,206927.0,37585.0,,,,,,,,,113423.0,,,14912.0,
008901041,1813242,50000.0,8054.0,148270.0,170338.0,36772.0,,,,,,,,,54040.0,,,5537.0,
008901101,1876134,,24635.0,113401.0,194518.0,66204.0,,,,,,,,,48705.0,,,4272.0,
008901102,916427,,24895.0,89180.0,247185.0,13416.0,,,,,,,,,76406.0,,,1382.0,
008901105,740977,,13196.0,27499.0,50255.0,,,,,,,,,,2528.0,,,1574.0,
008901999,144,,,9405.0,183708.0,44.0,718458.0,,,,,,,1095000.0,66183.0,691495.0,79678.0,7610.0,
008902001,2283048,238989.0,2459.0,73360.0,656917.0,,,,,,,,,,34956.0,,,,
008902041,2211604,66297.0,,98891.0,657121.0,,,,,,,,,,36931.0,,,,
008902102,2985559,,5420.0,,397811.0,44408.0,,,,,,,,,36690.0,,,,
008902103,1486133,,6086.0,,439493.0,13556.0,,,,,,,,,28059.0,,,,
008903001,658540,96919.0,82257.0,5296.0,198150.0,,,,,,,,,,72446.0,115535.0,,,
008903041,599961,33994.0,,138051.0,96499.0,,,,,,,,,,17026.0,65958.0,,,
008903102,604297,,112470.0,12806.0,177497.0,158908.0,,,,,,,,,41303.0,74403.0,,,
008903103,269025,,,23069.0,12091.0,,,,,,,,,,118711.0,25080.0,,,
009901001,1116782,225391.0,,200.0,207314.0,5863.0,,,,,,,,,1057.0,,,,
009901041,1059787,29132.0,6968.0,25735.0,248139.0,7363.0,,,,,,,,,918.0,,,,
009901101,696727,,1761.0,32686.0,297547.0,13369.0,,,,,,,,,1404.0,,,,
009901103,862223,,1715.0,8450.0,196162.0,8572.0,,,,,,,,,1344.0,,,,
010901001,987519,54046.0,6135.0,42487.0,189007.0,6643.0,1354.0,,,,,,,,41950.0,120592.0,10784.0,,
010902001,1772335,208665.0,,216119.0,259975.0,5209.0,,,,,,,,,19195.0,,,303.0,
010902041,1398130,35970.0,18273.0,190972.0,274493.0,4068.0,,,,,,,,,16113.0,,,141.0,
010902101,1281564,,27293.0,439150.0,257812.0,14382.0,,,,,,,,,9063.0,,,414.0,
010902102,1220152,,2728.0,332159.0,301561.0,5329.0,,,,,,,,,15076.0,,,62.0,
010902999,7700,132316.0,,,211407.0,60.0,835840.0,,,,,,,1153000.0,180566.0,556406.0,74880.0,162501.0,
011901001,3368271,311956.0,13500.0,147723.0,1114436.0,23602.0,,,,,,,,,24053.0,662.0,,,
011901002,4390689,316687.0,19600.0,261118.0,997500.0,23419.0,,,,,,,,,70226.0,918.0,,,
011901005,861857,,1600.0,,,4800.0,,,,,,,,,680.0,,,,
011901041,2199671,70233.0,,141970.0,624474.0,32116.0,,,,,,,,,24400.0,420.0,,,
011901101,2335586,,38029.0,124.0,575274.0,70105.0,,,,,,,,,16930.0,153.0,,,
011901102,2048764,,40413.0,18344.0,566738.0,22200.0,,,,,,,,,22037.0,171.0,,,
011901103,2384390,,39369.0,80597.0,487030.0,140361.0,,,,,,,,,19944.0,176.0,,,
011901104,2335787,,39361.0,58296.0,642993.0,21012.0,,,,,,,,,29783.0,245.0,,65.0,
011901106,2470849,76675.0,,24513.0,584653.0,22283.0,,,,,,,,,25658.0,186.0,,,
011901107,2121786,,39446.0,37437.0,385452.0,92479.0,,,,,,,,,16222.0,146.0,,,
011901108,2541833,,41094.0,82281.0,489687.0,56865.0,,,,,,,,,15187.0,133.0,,,
011901109,2351810,,40614.0,14595.0,453139.0,94407.0,,,,,,,,,20005.0,176.0,,,
011901110,2065526,,38906.0,98622.0,468006.0,95606.0,,,,,,,,,21587.0,183.0,,,
011901699,6000,,,217569.0,7732.0,,,,,,,,,,39512.0,,,,
011901999,21714,37822.0,,181984.0,1258511.0,86644.0,9411425.0,,,,,,,2879459.0,16118598.0,2459315.0,423496.0,992.0,
011902001,2964049,456330.0,,286309.0,564296.0,,,,,,,,,,25226.0,401312.0,,7840.0,
011902041,2882600,67950.0,,364395.0,605808.0,,,,,,,,,,21427.0,215226.0,,1930.0,
011902101,2218111,,65759.0,52949.0,232677.0,37480.0,,,,,,,,,12410.0,81022.0,,16089.0,
011902102,1964484,,59569.0,63876.0,174527.0,,,,,,,,,,7496.0,113903.0,,23110.0,
011902103,2264687,,58549.0,72771.0,375354.0,,,,,,,,,,74450.0,116234.0,,19648.0,
011902999,56300,,,117072.0,401423.0,123141.0,1758650.0,,,,,,,,155543.0,352642.0,181196.0,374063.0,
011904002,1447490,,,,387246.0,209.0,,,,,,,,,35781.0,167404.0,,1969.0,
011904041,1302756,,6578.0,3554.0,433745.0,,,,,,,,,,150.0,151614.0,,,
011904101,1209870,,9273.0,15094.0,266418.0,994.0,,,,,,,,,1098.0,69212.0,,,
011904102,1138247,,1654.0,3857.0,118048.0,7044.0,,,,,,,,,,119525.0,,,
011904999,115607,280143.0,,,52203.0,,1436291.0,,,,,,,186975.0,1086536.0,94779.0,63220.0,38831.0,
011905001,374679,23784.0,3227.0,,14748.0,12963.0,,,,,,,,,17489.0,,,,
011905101,514842,,10918.0,53.0,76304.0,38173.0,,,,,,,,,36310.0,,,,
012901001,645453,91341.0,1500.0,,48431.0,600.0,,,,,,,,,44693.0,130958.0,11120.0,8107.0,
012901042,658483,14500.0,5521.0,,51777.0,199.0,,,,,,,,,900.0,3378.0,,3641.0,
012901101,569964,,,,60453.0,,,,,,,,,,,50856.0,11120.0,4183.0,
013901001,3032672,389383.0,,-17558.0,557120.0,97309.0,,,,,,,,,3003480.0,434610.0,,8326.0,
013901041,1530515,60430.0,,7968.0,436102.0,12700.0,,,,,,,,,748866.0,166997.0,,509.0,
013901042,362160,,,,,,,,,,,,,,4904.0,,,,
013901101,1339658,,31423.0,,188702.0,5875.0,,,,,,,,,66352.0,85558.0,,92.0,
013901102,1401363,,31424.0,150.0,236665.0,4406.0,,,,,,,,,61786.0,86531.0,,66.0,
013901104,876935,,,775.0,153473.0,2903.0,,,,,,,,,21221.0,72797.0,,416.0,
013901105,737996,,,49000.0,212748.0,3300.0,,,,,,,,,44572.0,105377.0,,642.0,
013901999,2317,,,167639.0,97167.0,,529100.0,679.0,,,,,,1070000.0,739376.0,156648.0,139527.0,18970.0,
013902101,531230,3551.0,,6338.0,88407.0,,,,,,,,,,64461.0,57753.0,6131.0,2500.0,
013903001,932152,203962.0,,1363.0,147207.0,,,,,,,,,,18875.0,,,13725.0,
013903101,609684,,,54850.0,74643.0,,,,,,,,,,902.0,,,3150.0,
013905001,694609,227370.0,49096.0,,149409.0,1236.0,,,,,,,,,795.0,,,,
013905041,584462,77267.0,,39215.0,110885.0,1564.0,,,,,,,,,,,,,
013905101,961382,,9544.0,46749.0,140031.0,11478.0,,,,,,,,,,,,,
013905699,8476,,,,,,,,,,,,,,,,,,
013905999,10000,,,,,,399130.0,30800.0,,,,,,386998.0,3730.0,263960.0,32385.0,,
014901001,1126519,122106.0,19756.0,,140948.0,,,,,,,,,,16935.0,,,,
014901041,999424,33571.0,18024.0,71650.0,240841.0,,,,,,,,,,35056.0,,,,
014901101,1111438,,1491.0,64682.0,135002.0,2037.0,,,,,,,,,26614.0,,,,
014901102,1111441,,18913.0,106189.0,143022.0,,,,,,,,,,38002.0,,,,
014902001,909474,146876.0,15500.0,35834.0,65672.0,13114.0,,,,,,,,,20334.0,,,52563.0,
014902999,67530,,,42193.0,,,40650.0,465.0,,,,,,125000.0,12157.0,135370.0,18917.0,15112.0,60243.0
014903001,7150322,592629.0,382402.0,146827.0,1873941.0,15936.0,,,,,,,,,27706.0,625608.0,50319.0,26818.0,14680.0
014903005,655067,,412631.0,17579.0,67157.0,,,,,,,,,,19430.0,40854.0,8711.0,3884.0,
014903043,2548802,231388.0,247534.0,,558728.0,,,,,,,,,,242.0,177328.0,16866.0,3404.0,
014903044,2481233,219469.0,148013.0,4982.0,538519.0,17233.0,,,,,,,,,12804.0,196784.0,21183.0,10718.0,
014903045,2920501,172595.0,249889.0,74293.0,633982.0,17507.0,,,,,,,,,14257.0,160890.0,17589.0,15523.0,
014903102,989918,,,,102599.0,,,,,,,,,,1200.0,38176.0,5775.0,6533.0,
014903103,1295797,,,,206634.0,,,,,,,,,,,52881.0,9522.0,4976.0,
014903104,1439750,,,4697.0,150652.0,53154.0,,,,,,,,,5413.0,71054.0,9266.0,2741.0,
014903108,2117225,,,,325197.0,,,,,,,,,,,87642.0,13704.0,7564.0,9850.0
014903109,1953789,,,180093.0,367092.0,46180.0,,,,,,,,,55923.0,68426.0,9565.0,4566.0,
014903111,2227670,,,151866.0,353081.0,,,,,,,,,,57354.0,112072.0,13651.0,3753.0,
014903116,1933704,,,,346974.0,,,,,,,,,,,119536.0,10800.0,5278.0,
014903117,2110715,,,,453388.0,,,,,,,,,,,108353.0,13410.0,11366.0,
014903118,2442198,,,,267504.0,,,,,,,,,,,100800.0,19763.0,6530.0,
014903119,3800,,,,5250.0,,,,,,,,,,,72694.0,8651.0,4619.0,
014903999,4300,513783.0,46750.0,208095.0,403151.0,,8751819.0,,,,,,,5960000.0,4530508.0,745635.0,255024.0,765365.0,76175.0
014905001,621433,57497.0,7514.0,61266.0,41451.0,,,,,,,,,,27413.0,,,1283.0,
014905041,518461,46542.0,5686.0,88236.0,60829.0,,,,,,,,,,7228.0,,,1529.0,
014905101,916808,,3558.0,255018.0,82112.0,6879.0,,,,,,,,,19445.0,,,6841.0,
014906001,6613829,607116.0,4664.0,161439.0,1723134.0,1795.0,,,,,,,,,127981.0,312600.0,,63314.0,
014906002,6829044,608308.0,,98818.0,1582480.0,,,,,,,,,,76146.0,353893.0,,30985.0,
014906003,1089286,,,26997.0,254966.0,,,,,,,,,,14747.0,206221.0,,493.0,
014906004,1037574,,,,249609.0,,,,,,,,,,2445.0,,,2687.0,
014906006,58421,,,,144469.0,,,,,,,,,,2551.0,70716.0,,6218.0,
014906007,6441287,559218.0,,94219.0,1826087.0,,,,,,,,,,90506.0,321552.0,,53332.0,
014906008,6216464,527586.0,,180270.0,1635625.0,2147.0,,,,,,,,,92716.0,357349.0,,126892.0,
014906009,7482,,,,183505.0,,,,,,,,,,3578.0,,,1383.0,
014906013,2928815,,,39969.0,194653.0,,,,,,,,,,46552.0,105860.0,,1328.0,
014906022,40070,,,,92835.0,,,,,,,,,,1528.0,,,32.0,
014906042,2622154,38630.0,,97773.0,815468.0,1826.0,,,,,,,,,39455.0,112233.0,,3922.0,
014906043,2459357,44591.0,5756.0,73536.0,680013.0,,,,,,,,,,14735.0,127545.0,,5336.0,
014906044,2491900,35163.0,,98531.0,775782.0,,,,,,,,,,116929.0,120079.0,,4454.0,
014906046,2833072,41811.0,,95960.0,747660.0,,,,,,,,,,87858.0,122919.0,,10489.0,
014906048,2497778,36463.0,,128206.0,637680.0,,,,,,,,,,44481.0,155424.0,,7547.0,
014906049,3116162,42538.0,,93270.0,607049.0,,,,,,,,,,56250.0,133055.0,,1558.0,
014906050,2428344,40244.0,,133953.0,501744.0,,,,,,,,,,13600.0,133641.0,,2941.0,
014906051,3330275,46050.0,,88733.0,452857.0,,,,,,,,,,17396.0,141154.0,,7865.0,
014906052,2804327,39678.0,,92607.0,612303.0,,,,,,,,,,27470.0,235696.0,,5780.0,
014906053,3653436,47045.0,28251.0,110514.0,493588.0,826.0,,,,,,,,,12000.0,151823.0,,4603.0,
014906054,4119989,39935.0,,76292.0,410838.0,,,,,,,,,,24150.0,170328.0,,6233.0,
014906100,850,,,5060.0,136051.0,,,,,,,,,,2445.0,,,376.0,
014906102,1881713,,,67451.0,370407.0,,,,,,,,,,107335.0,77598.0,,424.0,
014906103,1711414,,,75680.0,603180.0,,,,,,,,,,13871.0,93862.0,,5068.0,
014906105,2499268,,,117863.0,239274.0,41678.0,,,,,,,,,84658.0,96454.0,,4036.0,
014906108,2580989,,,164936.0,147980.0,,,,,,,,,,15023.0,133152.0,,318.0,
014906109,2815681,,88623.0,132841.0,145108.0,78573.0,,,,,,,,,7315.0,97115.0,,4318.0,
014906110,2126475,,,112924.0,308387.0,46548.0,,,,,,,,,90362.0,90181.0,,1794.0,
014906111,1541674,,,84369.0,367408.0,,,,,,,,,,16568.0,84783.0,,2267.0,
014906112,1822746,,,151237.0,365999.0,,,,,,,,,,5339.0,80275.0,,21.0,
014906113,1778657,,,68689.0,629326.0,,,,,,,,,,93227.0,77145.0,,3310.0,
014906115,2216861,,,66459.0,739011.0,,,,,,,,,,114753.0,101604.0,,2263.0,
014906116,1456663,,,59142.0,88195.0,,,,,,,,,,102361.0,89505.0,,441.0,
014906119,2179585,,,65484.0,619849.0,,,,,,,,,,16549.0,80921.0,,3248.0,
014906120,3294533,,,146965.0,152377.0,,,,,,,,,,54666.0,100472.0,,5690.0,
014906121,3189099,,643.0,217447.0,157259.0,520.0,,,,,,,,,97716.0,103931.0,,1508.0,
014906122,2781957,,,89255.0,555760.0,,,,,,,,,,70368.0,109789.0,,5222.0,
014906123,2114921,,,73964.0,167732.0,,,,,,,,,,8599.0,110235.0,,1272.0,
014906124,2480385,,,72431.0,243460.0,,,,,,,,,,44306.0,94393.0,,1211.0,
014906125,2207367,,,66346.0,153687.0,,,,,,,,,,12047.0,99650.0,,1120.0,
014906126,2003796,,,71760.0,204697.0,,,,,,,,,,70703.0,97203.0,,5012.0,
014906127,2552505,,,147708.0,226025.0,66474.0,,,,,,,,,17845.0,102179.0,,5913.0,
014906128,1851899,,,70672.0,538603.0,,,,,,,,,,73644.0,105994.0,,769.0,
014906129,2323616,,,73250.0,156428.0,,,,,,,,,,91126.0,99880.0,,4655.0,
014906130,2225073,,,70370.0,287763.0,,,,,,,,,,7883.0,109991.0,,12077.0,
014906131,2875029,,101651.0,95946.0,639933.0,,,,,,,,,,10340.0,116046.0,,1208.0,
014906132,1819210,,,55576.0,130083.0,4077.0,,,,,,,,,66166.0,140931.0,,1153.0,
014906133,3508212,,,109443.0,342218.0,,,,,,,,,,113570.0,123904.0,,2145.0,
014906135,2859986,,,95837.0,842952.0,,,,,,,,,,42697.0,135786.0,,6881.0,
014906136,3446167,,,114369.0,530633.0,,,,,,,,,,25575.0,136914.0,,1402.0,
014906137,2127712,,,77452.0,403875.0,,,,,,,,,,16220.0,114894.0,,5313.0,
014906138,3227320,,,90533.0,225232.0,,,,,,,,,,4518.0,121354.0,,1162.0,
014906139,3396155,,,82121.0,275254.0,,,,,,,,,,7063.0,102218.0,,3004.0,
014906140,2631108,,,70783.0,416860.0,,,,,,,,,,92501.0,124029.0,,827.0,
014906699,124258,,,1735372.0,139777.0,45246.0,,,,,,,,,,,,305475.0,
014907001,895022,,,39414.0,99085.0,,,,,,,,,,12462.0,,,,
014907041,658186,,18733.0,89723.0,107631.0,,,,,,,,,,1553.0,,,,
014907102,1100329,,2272.0,127943.0,127233.0,,,,,,,,,,3139.0,,,,
014908001,1701828,445668.0,3123.0,124904.0,284286.0,833.0,,,,,,,,,5820.0,,,,
014908041,1893993,,5574.0,147730.0,156658.0,1522.0,,,,,,,,,423.0,,,,
014908042,1095243,,3785.0,85467.0,109638.0,8844.0,,,,,,,,,215.0,,,,
014908101,281676,,,16897.0,21509.0,,,,,,,,,,300.0,,,,
014909002,4965370,669238.0,68955.0,646890.0,1634942.0,,,,,,,,,,185112.0,16948.0,87796.0,103.0,
014909041,2245972,52970.0,,52000.0,681136.0,,,,,,,,,,29635.0,8943.0,28957.0,4960.0,
014909042,2223555,42650.0,,107412.0,609871.0,,,,,,,,,,29995.0,8920.0,34769.0,,
014909044,2100295,27245.0,,62564.0,520704.0,,,,,,,,,,27047.0,7903.0,26500.0,,
014909101,2584,,,65340.0,17758.0,,,,,,,,,,5117.0,7234.0,26735.0,405.0,
014909102,1229423,,,107424.0,168519.0,,,,,,,,,,6625.0,4991.0,18140.0,,
014909107,1995155,,,145591.0,318848.0,,,,,,,,,,11806.0,5834.0,24215.0,6509.0,
014909110,1510999,,,114595.0,174522.0,,,,,,,,,,7651.0,5782.0,21961.0,,
014909111,2468062,,,173378.0,135007.0,,,,,,,,,,8148.0,5834.0,33638.0,5073.0,
014909114,1390668,,,52880.0,243971.0,,,,,,,,,,8193.0,7218.0,16397.0,7428.0,
014909116,1593097,,,50500.0,152634.0,,,,,,,,,,6851.0,7573.0,21840.0,468.0,
014909117,1535731,,,117227.0,152744.0,,,,,,,,,,8221.0,7573.0,19038.0,,
014909118,1466381,,,84696.0,200510.0,,,,,,,,,,8902.0,7573.0,20813.0,9319.0,
014909198,51116,,,,,,,,,,,,,,196.0,,,,
014909999,100417,177596.0,,1800.0,414779.0,134121.0,5388077.0,,,,,,,6160000.0,20841.0,2249815.0,,36397.0,
014910001,1073898,207231.0,13926.0,63528.0,208970.0,500.0,,,,,,,,,24307.0,,,5250.0,
014910041,1113989,30350.0,13779.0,94936.0,114001.0,2000.0,,,,,,,,,7494.0,,,670.0,
014910101,1360090,,16104.0,215615.0,196441.0,8500.0,,,,,,,,,6430.0,,,,
014910103,562667,,13308.0,,115168.0,5500.0,,,,,,,,,3974.0,,,,
015901001,5553822,368229.0,228242.0,139467.0,976711.0,1659.0,,,,,,,,,116448.0,,,,
015901041,3910910,75558.0,317298.0,143965.0,1069417.0,3967.0,,,,,,,,,30396.0,,,,
015901101,3001997,,158742.0,559149.0,859907.0,8318.0,,,,,,,,,25866.0,,,,
015901102,1325061,,,200248.0,497776.0,3961.0,,,,,,,,,8794.0,,,,
015901104,3210462,,181636.0,743983.0,454094.0,12607.0,,,,,,,,,23589.0,,,,
015901699,196730,,,171178.0,,,,,,,,,,,2257.0,,,,
015904001,5430760,280377.0,12029.0,44487.0,1479922.0,120889.0,,,,,,,,,194307.0,552091.0,,13043.0,
015904002,4685026,293871.0,12029.0,,1420205.0,166933.0,,,,,,,,,157025.0,455740.0,,20285.0,
015904003,400,,,,131099.0,190.0,,,,,,,,,14226.0,103069.0,,687.0,
015904004,596714,,,,134094.0,1162.0,,,,,,,,,56103.0,106121.0,,14.0,
015904011,1412783,,,,,,,,,,,,,,2644.0,61973.0,,328.0,
