,gr9_all_tests,gr9_maths,gr9_reading,sat,act,sat/act_pct
101912374,-1,-1,-1,.,.,.
101912376,-1,-1,-1,.,.,.
101912377,-1,-1,-1,.,.,.
101912378,-1,-1,-1,.,.,.
101912387,-1,-1,-1,.,.,.
101912388,-1,-1,-1,.,.,.
101912389,-1,-1,-1,.,.,.
101912391,.,.,.,.,.,.
101912392,.,.,.,.,.,.
101912393,.,.,.,.,.,.
101912395,-1,-1,-1,.,.,.
101913001,63,63,92,980,20.8,68.5
101913002,88,88,98,1116,23.4,85.8
101913005,73,71,96,1031,24.9,93
101913041,-1,-1,-1,.,.,.
101913042,-1,-1,-1,.,.,.
101913043,-1,-1,-1,.,.,.
101913044,-1,-1,-1,.,.,.
101913045,-1,-1,-1,.,.,.
101913046,-1,-1,-1,.,.,.
101913101,-1,-1,-1,.,.,.
101913102,-1,-1,-1,.,.,.
101913103,-1,-1,-1,.,.,.
101913104,-1,-1,-1,.,.,.
101913105,-1,-1,-1,.,.,.
101913106,-1,-1,-1,.,.,.
101913107,-1,-1,-1,.,.,.
101913108,-1,-1,-1,.,.,.
101913109,-1,-1,-1,.,.,.
101913110,-1,-1,-1,.,.,.
101913111,-1,-1,-1,.,.,.
101913112,-1,-1,-1,.,.,.
101913113,-1,-1,-1,.,.,.
101913114,-1,-1,-1,.,.,.
101913115,-1,-1,-1,.,.,.
101913116,-1,-1,-1,.,.,.
101913117,-1,-1,-1,.,.,.
101913118,-1,-1,-1,.,.,.
101913119,-1,-1,-1,.,.,.
101913120,-1,-1,-1,.,.,.
101914001,72,72,93,1063,22.2,78.7
101914002,89,91,96,1142,24.2,93.7
101914003,.,.,.,.,.,.
101914005,64,66,89,1014,21.5,68.7
101914007,92,93,99,1141,24.3,94.2
101914009,65,65,93,.,.,.
101914010,91,92,99,.,.,.
101914011,.,.,.,.,.,0
101914033,.,.,.,.,.,.
101914041,-1,-1,-1,.,.,.
101914042,-1,-1,-1,.,.,.
101914043,-1,-1,-1,.,.,.
101914044,-1,-1,-1,.,.,.
101914045,-1,-1,-1,.,.,.
101914046,-1,-1,-1,.,.,.
101914047,-1,-1,-1,.,.,.
101914048,-1,-1,-1,.,.,.
101914049,-1,-1,-1,.,.,.
101914050,-1,-1,-1,.,.,.
101914101,-1,-1,-1,.,.,.
101914102,-1,-1,-1,.,.,.
101914103,-1,-1,-1,.,.,.
101914104,-1,-1,-1,.,.,.
101914105,-1,-1,-1,.,.,.
101914106,-1,-1,-1,.,.,.
101914107,-1,-1,-1,.,.,.
101914108,-1,-1,-1,.,.,.
101914109,-1,-1,-1,.,.,.
101914110,-1,-1,-1,.,.,.
101914111,-1,-1,-1,.,.,.
101914112,-1,-1,-1,.,.,.
101914113,-1,-1,-1,.,.,.
101914114,-1,-1,-1,.,.,.
101914115,-1,-1,-1,.,.,.
101914116,-1,-1,-1,.,.,.
101914117,-1,-1,-1,.,.,.
101914118,-1,-1,-1,.,.,.
101914119,-1,-1,-1,.,.,.
101914120,-1,-1,-1,.,.,.
101914121,-1,-1,-1,.,.,.
101914122,-1,-1,-1,.,.,.
101914123,-1,-1,-1,.,.,.
101914124,-1,-1,-1,.,.,.
101914125,-1,-1,-1,.,.,.
101914126,-1,-1,-1,.,.,.
101914135,.,.,.,.,.,.
101915001,83,84,97,1106,23.5,93.9
101915002,41,41,79,944,18.7,69.1
101915003,74,75,90,1078,21.8,70.5
101915004,77,78,95,1033,22.1,82.8
101915037,.,.,.,.,.,.
101915041,-1,-1,-1,.,.,.
101915042,-1,-1,-1,.,.,.
101915043,-1,-1,-1,.,.,.
101915044,-1,-1,-1,.,.,.
101915045,-1,-1,-1,.,.,.
101915046,-1,-1,-1,.,.,.
101915047,-1,-1,-1,.,.,.
101915101,-1,-1,-1,.,.,.
101915102,-1,-1,-1,.,.,.
101915103,-1,-1,-1,.,.,.
101915104,-1,-1,-1,.,.,.
101915105,-1,-1,-1,.,.,.
101915106,-1,-1,-1,.,.,.
101915107,-1,-1,-1,.,.,.
101915108,-1,-1,-1,.,.,.
101915109,-1,-1,-1,.,.,.
101915110,-1,-1,-1,.,.,.
101915111,-1,-1,-1,.,.,.
101915112,-1,-1,-1,.,.,.
101915113,-1,-1,-1,.,.,.
101915114,-1,-1,-1,.,.,.
101915115,-1,-1,-1,.,.,.
101915116,-1,-1,-1,.,.,.
101915117,-1,-1,-1,.,.,.
101915118,-1,-1,-1,.,.,.
101915119,-1,-1,-1,.,.,.
101915120,-1,-1,-1,.,.,.
101915121,-1,-1,-1,.,.,.
101915122,-1,-1,-1,.,.,.
101915123,-1,-1,-1,.,.,.
101916001,61,61,91,988,19.7,49.8
101916002,-1,-1,-1,.,.,0
101916041,-1,-1,-1,.,.,.
101916042,-1,-1,-1,.,.,.
101916043,-1,-1,-1,.,.,.
101916101,-1,-1,-1,.,.,.
101916103,-1,-1,-1,.,.,.
101916104,-1,-1,-1,.,.,.
101916105,-1,-1,-1,.,.,.
101916106,-1,-1,-1,.,.,.
101916107,-1,-1,-1,.,.,.
101917001,37,36,81,969,18,34.1
101917002,48,48,86,980,20,42.6
101917003,43,42,79,899,18.4,38.7
101917004,54,55,88,990,19.6,52.7
101917012,.,.,.,.,.,.
101917013,62,63,89,-1,.,-2
101917014,.,.,.,.,.,.
101917041,-1,-1,-1,.,.,.
101917042,-1,-1,-1,.,.,.
101917043,-1,-1,-1,.,.,.
101917044,-1,-1,-1,.,.,.
101917045,-1,-1,-1,.,.,.
101917046,-1,-1,-1,.,.,.
101917047,-1,-1,-1,.,.,.
101917048,-1,-1,-1,.,.,.
101917049,-1,-1,-1,.,.,.
101917051,-1,-1,-1,.,.,.
101917055,.,.,.,.,.,.
101917101,-1,-1,-1,.,.,.
101917102,-1,-1,-1,.,.,.
101917103,-1,-1,-1,.,.,.
101917104,-1,-1,-1,.,.,.
101917105,-1,-1,-1,.,.,.
101917106,-1,-1,-1,.,.,.
101917107,-1,-1,-1,.,.,.
101917108,-1,-1,-1,.,.,.
101917109,-1,-1,-1,.,.,.
101917110,-1,-1,-1,.,.,.
101917111,-1,-1,-1,.,.,.
101917112,-1,-1,-1,.,.,.
101917113,-1,-1,-1,.,.,.
101917114,-1,-1,-1,.,.,.
101917115,-1,-1,-1,.,.,.
101917116,-1,-1,-1,.,.,.
101917117,-1,-1,-1,.,.,.
101917118,-1,-1,-1,.,.,.
101917119,-1,-1,-1,.,.,.
101917120,-1,-1,-1,.,.,.
101917122,-1,-1,-1,.,.,.
101917123,-1,-1,-1,.,.,.
101917124,-1,-1,-1,.,.,.
101917125,-1,-1,-1,.,.,.
101917126,-1,-1,-1,.,.,.
101917127,-1,-1,-1,.,.,.
101917128,-1,-1,-1,.,.,.
101917129,-1,-1,-1,.,.,.
101917130,-1,-1,-1,.,.,.
101917131,-1,-1,-1,.,.,.
101917132,-1,-1,-1,.,.,.
101917133,-1,-1,-1,.,.,.
101917134,-1,-1,-1,.,.,.
101917135,-1,-1,-1,.,.,.
101917136,-1,-1,-1,.,.,.
101919001,61,61,94,1005,20.1,55.9
101919002,56,57,87,933,18.7,60.8
101919009,.,.,.,.,.,.
101919010,.,.,.,.,.,-1
101919013,.,.,.,.,.,.
101919041,.,.,.,.,.,.
101919043,-1,-1,-1,.,.,.
101919044,-1,-1,-1,.,.,.
101919045,-1,-1,-1,.,.,.
101919046,-1,-1,-1,.,.,.
101919047,-1,-1,-1,.,.,.
101919102,-1,-1,-1,.,.,.
101919103,-1,-1,-1,.,.,.
101919104,-1,-1,-1,.,.,.
101919105,-1,-1,-1,.,.,.
101919106,-1,-1,-1,.,.,.
101919107,-1,-1,-1,.,.,.
101919108,-1,-1,-1,.,.,.
101919109,-1,-1,-1,.,.,.
101919110,-1,-1,-1,.,.,.
101919111,-1,-1,-1,.,.,.
101919112,-1,-1,-1,.,.,.
101919114,-1,-1,-1,.,.,.
101919115,-1,-1,-1,.,.,.
101919116,-1,-1,-1,.,.,.
101919117,-1,-1,-1,.,.,.
101919118,-1,-1,-1,.,.,.
101919119,-1,-1,-1,.,.,.
101919120,-1,-1,-1,.,.,.
101920001,88,88,98,1183,25.1,-2
101920003,60,61,87,976,20.6,60.4
101920005,51,52,84,834,16.6,50.8
101920006,86,87,98,1116,22.9,92.9
101920010,.,.,.,.,.,.
101920012,17,17,-4,895,-1,25
101920014,76,78,93,972,21,94.1
101920041,-1,-1,-1,.,.,.
101920042,-1,-1,-1,.,.,.
101920043,-1,-1,-1,.,.,.
101920044,-1,-1,-1,.,.,.
101920045,-1,-1,-1,.,.,.
101920046,-1,-1,-1,.,.,.
101920047,-1,-1,-1,.,.,.
101920048,-1,-1,-1,.,.,.
101920101,.,.,.,.,.,.
101920102,-1,-1,-1,.,.,.
101920103,-1,-1,-1,.,.,.
101920104,-1,-1,-1,.,.,.
101920105,-1,-1,-1,.,.,.
101920106,-1,-1,-1,.,.,.
101920107,-1,-1,-1,.,.,.
101920108,-1,-1,-1,.,.,.
101920109,-1,-1,-1,.,.,.
101920110,-1,-1,-1,.,.,.
101920111,-1,-1,-1,.,.,.
101920112,-1,-1,-1,.,.,.
101920113,-1,-1,-1,.,.,.
101920114,-1,-1,-1,.,.,.
101920115,-1,-1,-1,.,.,.
101920116,-1,-1,-1,.,.,.
101920117,-1,-1,-1,.,.,.
101920118,-1,-1,-1,.,.,.
101920119,-1,-1,-1,.,.,.
101920120,-1,-1,-1,.,.,.
101920121,-1,-1,-1,.,.,.
101920122,-1,-1,-1,.,.,.
101920123,-1,-1,-1,.,.,.
101920124,-1,-1,-1,.,.,.
101920125,-1,-1,-1,.,.,.
101920126,-1,-1,-1,.,.,.
101920128,.,.,.,.,.,.
101920129,.,.,.,.,.,.
101920130,.,.,.,.,.,.
101920131,.,.,.,.,.,.
101920132,.,.,.,.,.,.
101921001,71,73,93,1048,22.4,72.5
101921003,.,.,.,.,.,.
101921042,-1,-1,-1,.,.,.
101921043,-1,-1,-1,.,.,.
101921102,-1,-1,-1,.,.,.
101921103,-1,-1,-1,.,.,.
101921105,-1,-1,-1,.,.,.
101921106,-1,-1,-1,.,.,.
101921107,-1,-1,-1,.,.,.
101921108,-1,-1,-1,.,.,.
101921109,-1,-1,-1,.,.,.
101921110,-1,-1,-1,.,.,.
101924001,43,44,81,873,17.7,41.5
101924012,.,.,.,.,.,-1
101924014,.,.,.,.,.,.
101924041,-1,-1,-1,.,.,.
101924102,-1,-1,-1,.,.,.
101924104,-1,-1,-1,.,.,.
101924106,-1,-1,-1,.,.,.
101924107,.,.,.,.,.,.
101924108,-1,-1,-1,.,.,.
101925001,67,69,92,967,19.2,53.4
101925041,-1,-1,-1,.,.,.
101925101,-1,-1,-1,.,.,.
101925102,-1,-1,-1,.,.,.
102901002,18,19,68,.,-1,16.7
102901103,-1,-1,-1,.,.,.
102902001,56,58,85,1006,19.3,56.9
102902041,-1,-1,-1,.,.,.
102902042,-1,-1,-1,.,.,.
102902043,-1,-1,-1,.,.,.
102902101,-1,-1,-1,.,.,.
102902103,-1,-1,-1,.,.,.
102902106,-1,-1,-1,.,.,.
102902107,-1,-1,-1,.,.,.
102902108,-1,-1,-1,.,.,.
102902110,.,.,.,.,.,.
102902116,-1,-1,-1,.,.,.
102903002,46,46,94,-1,19.6,71.1
102903041,-1,-1,-1,.,.,.
102903103,-1,-1,-1,.,.,.
102904002,74,74,95,987,20.9,61.5
102904003,.,.,.,.,.,.
102904041,-1,-1,-1,.,.,.
102904102,.,.,.,.,.,.
102904104,-1,-1,-1,.,.,.
102904105,-1,-1,-1,.,.,.
102904107,-1,-1,-1,.,.,.
102905001,73,73,96,1120,19.5,100
102905041,-1,-1,-1,.,.,.
102905101,-1,-1,-1,.,.,.
102906001,55,54,95,-1,19.9,85.1
102906041,-1,-1,-1,.,.,.
102906101,-1,-1,-1,.,.,.
103901001,60,56,-4,-1,23.6,75
103902001,56,56,-4,.,20.8,58.3
104901001,77,78,97,-1,19,80.6
104901041,-1,-1,-1,.,.,.
104901101,-1,-1,-1,.,.,.
104903001,73,73,-4,.,23,66.7
104907001,67,80,83,.,-1,-1
105801001,50,47,85,1113,-1,45.8
105802041,-1,-1,-1,.,.,.
105902001,50,50,85,961,19.1,56
105902002,.,.,.,-1,.,4
105902004,.,.,.,.,.,.
105902041,-1,-1,-1,.,.,.
105902043,-1,-1,-1,.,.,.
105902101,-1,-1,-1,.,.,.
105902102,-1,-1,-1,.,.,.
105902103,-1,-1,-1,.,.,.
105902104,.,.,.,.,.,.
105902105,-1,-1,-1,.,.,.
105902107,-1,-1,-1,.,.,.
105904001,78,80,91,1113,23.4,95.8
105904041,-1,-1,-1,.,.,.
105904101,-1,-1,-1,.,.,.
105904102,-1,-1,-1,.,.,.
105905001,87,87,-4,1070,22.5,81.8
105905041,-1,-1,-1,.,.,.
105905101,-1,-1,-1,.,.,.
105905102,-1,-1,-1,.,.,.
105906001,66,67,87,963,18.9,71.2
105906002,.,.,.,.,.,.
105906003,-1,-1,-1,.,.,.
105906004,23,17,73,1065,21.6,27.5
105906005,43,43,88,.,.,.
105906041,-1,-1,-1,.,.,.
105906043,-1,-1,-1,.,.,.
105906044,-1,-1,-1,.,.,.
105906101,-1,-1,-1,.,.,.
105906103,-1,-1,-1,.,.,.
105906106,-1,-1,-1,.,.,.
105906107,-1,-1,-1,.,.,.
105906108,-1,-1,-1,.,.,.
105906109,-1,-1,-1,.,.,.
105906110,-1,-1,-1,.,.,.
106901001,76,75,96,-1,21.9,-2
106901003,.,.,.,.,.,.
106901041,-1,-1,-1,.,.,.
106901101,-1,-1,-1,.,.,.
106901103,-1,-1,-1,.,.,.
107901001,57,58,90,1016,21,43.4
107901041,-1,-1,-1,.,.,.
107901102,-1,-1,-1,.,.,.
107901103,-1,-1,-1,.,.,.
107901104,-1,-1,-1,.,.,.
107901105,-1,-1,-1,.,.,.
107901107,.,.,.,.,.,.
107902001,60,61,92,1026,20.7,31.4
107902002,-1,-1,-1,.,.,-1
107902041,-1,-1,-1,.,.,.
107902101,-1,-1,-1,.,.,.
107902102,-1,-1,-1,.,.,.
107902103,-1,-1,-1,.,.,.
107902104,-1,-1,-1,.,.,.
107904001,74,74,97,978,19.7,54.5
107904041,-1,-1,-1,.,.,.
107904101,-1,-1,-1,.,.,.
107905001,57,56,95,1067,23,41.4
107905101,-1,-1,-1,.,.,.
107905102,-1,-1,-1,.,.,.
107905103,-1,-1,-1,.,.,.
107906001,55,55,92,1074,22.6,29.4
107906002,-1,-1,-1,.,.,0
107906003,-1,-1,-1,.,.,.
107906041,-1,-1,-1,.,.,.
107906102,-1,-1,-1,.,.,.
107907001,40,40,93,978,-1,35.7
107908101,-1,-1,-1,.,.,.
107910001,58,58,87,-1,17.7,50
107910002,-1,-1,-1,.,.,-1
107910041,-1,-1,-1,.,.,.
107910101,-1,-1,-1,.,.,.
108801001,-1,-1,-1,.,15.2,26.3
108801002,33,20,83,.,.,0
108801003,43,40,71,.,.,0
108801004,27,20,67,.,.,0
108801005,8,8,73,.,.,0
108801006,25,43,50,.,.,0
108802001,29,17,67,.,.,0
108802101,-1,-1,-1,.,.,.
108804001,44,-1,78,.,.,0
108804002,29,17,79,-1,-1,4.8
108806001,41,38,88,709,.,21.1
108806003,33,33,94,-1,.,5.6
108807041,97,97,-4,.,.,.
108808101,-1,-1,-1,.,.,.
108902001,21,20,59,985,16.6,72.9
108902003,.,.,.,.,.,.
108902004,45,48,74,.,.,.
108902045,-1,-1,-1,.,.,.
108902046,-1,-1,-1,.,.,.
108902047,-1,-1,-1,.,.,.
108902102,-1,-1,-1,.,.,.
108902103,-1,-1,-1,.,.,.
108902104,-1,-1,-1,.,.,.
108902105,-1,-1,-1,.,.,.
108902106,-1,-1,-1,.,.,.
108902109,-1,-1,-1,.,.,.
108902111,-1,-1,-1,.,.,.
108902112,-1,-1,-1,.,.,.
108902113,-1,-1,-1,.,.,.
108902114,-1,-1,-1,.,.,.
108902115,-1,-1,-1,.,.,.
108902116,-1,-1,-1,.,.,.
108902117,-1,-1,-1,.,.,.
108903001,36,37,77,795,16.1,70.5
108903003,.,.,.,.,.,.
108903041,-1,-1,-1,.,.,.
108903042,-1,-1,-1,.,.,.
108903102,-1,-1,-1,.,.,.
108903103,-1,-1,-1,.,.,.
108903104,-1,-1,-1,.,.,.
108903105,-1,-1,-1,.,.,.
108903106,.,.,.,.,.,.
108904001,46,46,84,1030,17.8,86.4
108904002,37,37,77,841,16.5,69.8
108904003,51,51,89,949,17.1,74.5
108904039,.,.,.,.,.,.
108904040,-1,-1,-1,.,.,.
108904042,-1,-1,-1,.,.,.
108904043,-1,-1,-1,.,.,.
108904044,-1,-1,-1,.,.,.
108904045,-1,-1,-1,.,.,.
108904101,-1,-1,-1,.,.,.
108904102,-1,-1,-1,.,.,.
108904103,-1,-1,-1,.,.,.
108904104,-1,-1,-1,.,.,.
108904105,-1,-1,-1,.,.,.
108904106,-1,-1,-1,.,.,.
108904107,-1,-1,-1,.,.,.
108904108,-1,-1,-1,.,.,.
108904109,-1,-1,-1,.,.,.
108904110,-1,-1,-1,.,.,.
108904111,-1,-1,-1,.,.,.
108904112,-1,-1,-1,.,.,.
108904113,-1,-1,-1,.,.,.
108904114,-1,-1,-1,.,.,.
108904115,-1,-1,-1,.,.,.
108904116,-1,-1,-1,.,.,.
108904117,-1,-1,-1,.,.,.
108904118,-1,-1,-1,.,.,.
108904119,-1,-1,-1,.,.,.
108904120,-1,-1,-1,.,.,.
108904121,-1,-1,-1,.,.,.
108904122,-1,-1,-1,.,.,.
108904123,-1,-1,-1,.,.,.
108904124,-1,-1,-1,.,.,.
108904125,-1,-1,-1,.,.,.
108904126,-1,-1,-1,.,.,.
108904127,-1,-1,-1,.,.,.
108905001,53,54,83,844,16.8,66
108905002,-1,-1,-1,.,12.5,-2
108905041,-1,-1,-1,.,.,.
108905101,-1,-1,-1,.,.,.
108905102,-1,-1,-1,.,.,.
108905103,-1,-1,-1,.,.,.
108905104,-1,-1,-1,.,.,.
108906001,47,48,81,959,18.3,73.5
108906002,60,62,86,990,19,77.3
108906005,.,.,.,.,.,.
108906006,48,49,82,936,17.6,80.3
108906007,21,12,76,841,15.5,50.7
108906009,.,.,.,.,.,.
108906042,-1,-1,-1,.,.,.
108906043,-1,-1,-1,.,.,.
108906044,-1,-1,-1,.,.,.
108906045,-1,-1,-1,.,.,.
108906046,-1,-1,-1,.,.,.
108906047,-1,-1,-1,.,.,.
108906101,-1,-1,-1,.,.,.
108906103,-1,-1,-1,.,.,.
108906105,-1,-1,-1,.,.,.
108906106,-1,-1,-1,.,.,.
108906107,-1,-1,-1,.,.,.
108906108,-1,-1,-1,.,.,.
108906110,-1,-1,-1,.,.,.
108906111,-1,-1,-1,.,.,.
108906112,-1,-1,-1,.,.,.
108906113,-1,-1,-1,.,.,.
108906114,-1,-1,-1,.,.,.
108906116,-1,-1,-1,.,.,.
108906119,-1,-1,-1,.,.,.
108906120,-1,-1,-1,.,.,.
108906121,-1,-1,-1,.,.,.
108906122,-1,-1,-1,.,.,.
108906123,-1,-1,-1,.,.,.
108906124,-1,-1,-1,.,.,.
108906126,-1,-1,-1,.,.,.
108907001,36,38,79,928,16.6,77.5
108907002,-3,-3,60,.,.,0
108907004,-1,-1,-1,.,.,.
108907041,-1,-1,-1,.,.,.
108907102,-1,-1,-1,.,.,.
108907103,-1,-1,-1,.,.,.
108907106,.,.,.,.,.,.
108907107,-1,-1,-1,.,.,.
108907108,-1,-1,-1,.,.,.
108908001,47,47,83,902,17.3,59.2
108908002,52,52,84,921,17.2,58.5
108908038,.,.,.,.,.,.
108908041,-1,-1,-1,.,.,.
108908042,-1,-1,-1,.,.,.
108908043,-1,-1,-1,.,.,.
108908101,-1,-1,-1,.,.,.
108908102,-1,-1,-1,.,.,.
108908104,-1,-1,-1,.,.,.
108908105,-1,-1,-1,.,.,.
108908107,-1,-1,-1,.,.,.
108908108,-1,-1,-1,.,.,.
108908109,-1,-1,-1,.,.,.
108908110,-1,-1,-1,.,.,.
108908111,-1,-1,-1,.,.,.
108908112,-1,-1,-1,.,.,.
108908113,-1,-1,-1,.,.,.
108908114,-1,-1,-1,.,.,.
108908115,-1,-1,-1,.,.,.
108909001,41,41,84,989,16.7,85.4
108909002,49,52,78,811,16.3,84.6
108909003,44,44,85,1006,17.2,80
108909004,.,.,.,.,.,.
108909005,21,20,61,.,17.3,40
108909006,-1,-1,-1,.,-1,4
108909041,-1,-1,-1,.,.,.
108909042,-1,-1,-1,.,.,.
108909043,-1,-1,-1,.,.,.
108909044,-1,-1,-1,.,.,.
108909045,-1,-1,-1,.,.,.
108909101,-1,-1,-1,.,.,.
108909102,-1,-1,-1,.,.,.
108909104,-1,-1,-1,.,.,.
108909106,-1,-1,-1,.,.,.
108909107,-1,-1,-1,.,.,.
108909108,-1,-1,-1,.,.,.
108909109,-1,-1,-1,.,.,.
108909110,-1,-1,-1,.,.,.
108909111,-1,-1,-1,.,.,.
108909112,-1,-1,-1,.,.,.
108909113,-1,-1,-1,.,.,.
108909114,-1,-1,-1,.,.,.
108909115,-1,-1,-1,.,.,.
108909116,-1,-1,-1,.,.,.
108909117,-1,-1,-1,.,.,.
108909118,-1,-1,-1,.,.,.
108909119,-1,-1,-1,.,.,.
108909120,-1,-1,-1,.,.,.
108909121,-1,-1,-1,.,.,.
108909122,-1,-1,-1,.,.,.
108909123,-1,-1,-1,.,.,.
108909124,-1,-1,-1,.,.,.
108909125,-1,-1,-1,.,.,.
108909126,-1,-1,-1,.,.,.
108909127,-1,-1,-1,.,.,.
108910001,31,31,75,-1,16,73.1
108910003,.,.,.,.,.,.
108910041,-1,-1,-1,.,.,.
108910101,-1,-1,-1,.,.,.
108910102,-1,-1,-1,.,.,.
108910103,.,.,.,.,.,.
108911001,61,62,89,966,18.8,80.3
108911003,.,.,.,.,.,.
108911004,-1,-1,-1,.,.,-1
108911041,-1,-1,-1,.,.,.
108911042,-1,-1,-1,.,.,.
108911101,-1,-1,-1,.,.,.
108911102,-1,-1,-1,.,.,.
108911103,-1,-1,-1,.,.,.
108911104,-1,-1,-1,.,.,.
108911105,-1,-1,-1,.,.,.
108911107,-1,-1,-1,.,.,.
108912001,-1,-1,-1,-1,16.4,56.9
108912003,18,13,44,.,.,0
108912004,43,44,80,.,.,-1
108912005,13,-3,42,.,.,.
108912006,.,.,.,.,.,.
108912007,38,39,82,.,.,.
108912041,-1,-1,-1,.,.,.
108912042,-1,-1,-1,.,.,.
108912043,-1,-1,-1,.,.,.
108912044,-1,-1,-1,.,.,.
108912045,-1,-1,-1,.,.,.
108912046,-1,-1,-1,.,.,.
108912102,-1,-1,-1,.,.,.
108912104,-1,-1,-1,.,.,.
108912105,-1,-1,-1,.,.,.
108912106,-1,-1,-1,.,.,.
108912107,-1,-1,-1,.,.,.
108912108,-1,-1,-1,.,.,.
108912109,-1,-1,-1,.,.,.
108912110,-1,-1,-1,.,.,.
108912111,-1,-1,-1,.,.,.
108912112,-1,-1,-1,.,.,.
108912113,-1,-1,-1,.,.,.
108912114,-1,-1,-1,.,.,.
108912115,-1,-1,-1,.,.,.
108912116,-1,-1,-1,.,.,.
108912117,-1,-1,-1,.,.,.
108912118,-1,-1,-1,.,.,.
108912120,-1,-1,-1,.,.,.
108913001,44,45,82,983,17.9,58.7
108913002,.,.,.,.,.,.
108913003,-1,-1,-1,.,15.4,73.7
108913005,.,.,.,.,.,.
108913006,47,49,78,866,16.1,77.3
108913007,.,.,.,.,.,.
108913041,-1,-1,-1,.,.,.
108913042,-1,-1,-1,.,.,.
108913043,-1,-1,-1,.,.,.
108913044,-1,-1,-1,.,.,.
108913102,-1,-1,-1,.,.,.
108913103,-1,-1,-1,.,.,.
108913104,-1,-1,-1,.,.,.
108913106,-1,-1,-1,.,.,.
108913109,-1,-1,-1,.,.,.
108913110,-1,-1,-1,.,.,.
108913111,-1,-1,-1,.,.,.
108913112,-1,-1,-1,.,.,.
108913113,-1,-1,-1,.,.,.
108913114,-1,-1,-1,.,.,.
108914001,11,11,69,.,16.1,63.9
108914003,.,.,.,.,.,.
108914041,-1,-1,-1,.,.,.
108914101,-1,-1,-1,.,.,.
108915041,-1,-1,-1,.,.,.
108915101,-1,-1,-1,.,.,.
108916001,40,43,72,-1,16.7,63.1
108916041,-1,-1,-1,.,.,.
108916102,-1,-1,-1,.,.,.
108916103,-1,-1,-1,.,.,.
108916104,-1,-1,-1,.,.,.
109901001,-4,-4,-4,990,21.4,-2
109902001,86,85,-4,-1,19.8,63.6
109903001,53,50,89,-1,17.4,52
109904001,57,60,93,1019,19.1,62.4
109904010,.,.,.,.,.,.
109904041,-1,-1,-1,.,.,.
109904101,.,.,.,.,.,.
109904104,-1,-1,-1,.,.,.
109904109,-1,-1,-1,.,.,.
109905001,55,55,98,.,19.4,47.8
109905041,-1,-1,-1,.,.,.
109905101,-1,-1,-1,.,.,.
109907001,90,93,97,859,18,97
109907010,-1,-1,-1,.,.,.
109907041,-1,-1,-1,.,.,.
109907042,-1,-1,-1,.,.,.
109907101,-1,-1,-1,.,.,.
109908101,-1,-1,-1,.,.,.
109910101,-1,-1,-1,.,.,.
109911001,66,67,94,950,18.6,43.4
109911010,.,.,.,.,.,.
109911041,-1,-1,-1,.,.,.
109911101,-1,-1,-1,.,.,.
109911102,-1,-1,-1,.,.,.
109912001,60,60,93,-1,23.8,50
109913001,47,47,87,1026,21.9,61.5
109913101,-1,-1,-1,.,.,.
109914001,38,38,88,932,16,50
110901001,69,71,97,-1,21.6,83.3
110901002,-1,-1,-1,.,.,.
110901101,-1,-1,-1,.,.,.
110902001,49,48,86,1018,19.9,48.6
110902041,-1,-1,-1,.,.,.
110902042,-1,-1,-1,.,.,.
110902101,-1,-1,-1,.,.,.
110902102,-1,-1,-1,.,.,.
110902105,-1,-1,-1,.,.,.
110902106,.,.,.,.,.,.
110905001,73,73,95,1072,23.1,73.3
110905002,-1,-1,-1,.,.,.
110906001,79,79,-4,.,19.1,78.6
110906002,.,.,.,.,.,.
110906101,-1,-1,-1,.,.,.
110907001,94,97,97,1010,19.1,82.8
110907002,-1,-1,-1,.,.,-1
110907041,-1,-1,-1,.,.,.
110907101,-1,-1,-1,.,.,.
110908001,85,85,-4,825,17.6,57.1
111901001,27,15,85,1026,22.1,59.2
111901002,-1,-1,-1,-1,-1,30
111901003,.,.,.,.,.,.
111901041,63,64,92,.,.,.
111901042,84,85,97,.,.,.
111901102,-1,-1,-1,.,.,.
111901103,-1,-1,-1,.,.,.
111901104,-1,-1,-1,.,.,.
111901105,-1,-1,-1,.,.,.
111901106,-1,-1,-1,.,.,.
111901107,-1,-1,-1,.,.,.
111901108,-1,-1,-1,.,.,.
111902002,74,75,97,878,-1,58.3
111903001,66,68,93,927,20.1,90
111903101,-1,-1,-1,.,.,.
112901002,55,54,89,1032,20.3,56
112901041,-1,-1,-1,.,.,.
112901101,-1,-1,-1,.,.,.
112901102,-1,-1,-1,.,.,.
112901104,-1,-1,-1,.,.,.
112901105,-1,-1,-1,.,.,.
112901106,-1,-1,-1,.,.,.
112901107,-1,-1,-1,.,.,.
112905001,64,64,-4,-1,21.4,36.8
112905101,-1,-1,-1,.,.,.
112906001,74,72,-4,-1,18.9,85.7
112906101,-1,-1,-1,.,.,.
112907001,75,75,-4,.,23.2,27.8
112908001,64,64,93,-1,18.3,40.7
112908200,-1,-1,-1,.,.,-1
112909001,80,80,-4,-1,17.8,46.2
112910001,81,81,-4,-1,21.4,75
113901002,35,34,79,909,17.2,77.5
113901003,.,.,.,.,.,.
113901041,-1,-1,-1,.,.,.
113901102,-1,-1,-1,.,.,.
113901104,-1,-1,-1,.,.,.
113901105,.,.,.,.,.,.
113902002,61,63,89,974,18.5,65.6
113902041,-1,-1,-1,.,.,.
113902102,-1,-1,-1,.,.,.
