,per_pupil_exp,per_pupil_instruction,per_pupil_leadership
011901001,6737,5121,37
011901002,7265,4438,31
011901022,8952,6773,30
011901033,19757,16144,158
011901041,5950,4445,29
011901101,6577,5163,30
011901102,6107,4802,29
011901103,5147,4051,23
011901104,5377,4136,24
011901106,5511,4101,29
011901107,6208,4831,41
011901108,5160,3948,29
011901109,5641,4412,23
011901110,5689,4516,29
011902001,6901,4194,90
011902004,7308,4543,35
011902041,6739,4546,91
011902101,6612,4609,103
011902102,6053,4271,93
011902103,6231,4373,63
011904002,6138,4604,82
011904041,6491,4592,138
011904101,5891,4605,154
011904102,5676,4413,122
011905101,7628,6146,0
012901001,17455,8733,0
012901042,5717,4396,0
012901101,6715,4806,0
013801101,7856,4951,300
013901001,6756,3864,165
013901041,6176,4111,117
013901101,5463,3988,59
013901102,6369,4749,131
013901104,5583,4449,84
013901105,5719,4166,62
013902101,9205,6181,0
013903001,8089,5749,210
013903101,6571,5680,0
013905001,9578,6812,3
013905041,7064,5112,2
013905101,5601,4627,2
014801001,9961,6050,0
014802001,6502,3224,0
014803101,4548,3522,0
014804002,15260,11034,0
014804003,15342,9726,0
014804004,15210,11398,0
014804005,4437,1671,0
014804006,9478,5181,0
014901001,7506,5625,0
014901041,5569,4666,0
014901101,4800,4157,0
014902001,6730,5102,0
014903001,7506,5042,183
014903005,14867,8097,797
014903006,.,.,.
014903042,6245,4332,201
014903043,5308,3600,174
014903044,.,.,.
014903102,5865,4164,132
014903103,6886,4645,192
014903104,6239,4452,197
014903108,5079,3696,125
014903109,5085,3625,163
014903111,4728,3564,115
014903114,6185,4422,140
014903116,4880,3582,128
014905001,8417,5907,13
014905041,4760,3545,8
014905101,5745,4903,48
014906001,8241,5244,143
014906002,7024,4618,111
014906004,14875,10286,196
014906006,9197,6226,63
014906007,6887,4650,107
014906008,7179,4663,104
014906009,15591,11589,227
014906022,13911,11898,614
014906025,15055,12838,245
014906026,244050,219919,2403
014906042,7759,4948,81
014906043,8369,5560,88
014906044,7355,4714,79
014906045,7032,4543,80
014906046,7470,5036,85
014906048,6490,4459,66
014906049,6372,4290,74
014906050,7371,5040,96
014906051,6642,4439,64
014906052,7738,4684,67
014906053,7129,4595,86
014906100,26492,21988,517
014906102,8845,6167,104
014906103,8082,5510,91
014906104,9777,6805,105
014906105,7441,5150,55
014906108,6269,4449,56
014906109,7197,5098,66
014906110,7270,5271,65
014906111,7688,5196,73
014906112,7695,5481,69
014906113,8222,5591,89
014906115,6654,4726,66
014906116,6598,4549,55
014906117,6471,4513,50
014906119,7132,4947,76
014906120,6135,4456,67
014906121,6224,4344,72
014906122,5564,4082,57
014906123,6769,4802,54
014906124,6204,4421,51
014906125,6751,4747,72
014906126,7891,5438,92
014906127,6752,4842,77
014906128,7801,5399,122
014906129,7206,5017,85
014906130,6983,5001,69
014906131,6927,4811,66
014906132,7752,5556,84
014906133,6034,4223,54
014906135,5726,4230,59
014906136,5588,3877,68
014906137,7144,4904,75
014906138,.,.,.
014907001,7028,5691,0
014907041,4719,3883,0
014907043,.,.,.
014907102,3729,3266,0
014908001,8638,5945,0
014908041,4941,4219,0
014908042,5329,4287,0
014908101,4702,3740,0
014909002,7991,5002,238
014909005,10262,7334,346
014909006,.,.,.
014909008,3115,2826,0
014909041,6621,4731,122
014909042,7664,5348,157
014909044,6529,4768,127
014909101,4154,3295,92
014909102,5538,4059,88
014909107,5519,4080,89
014909110,5575,4140,93
014909111,5461,4032,90
014909114,5380,4011,90
014909115,10047,6768,129
014909116,5162,3808,90
014909117,5279,3793,94
014909118,5526,4173,95
014909198,.,.,.
014910001,7374,4765,38
014910041,6094,4332,37
014910042,.,.,.
014910101,5061,4114,35
014910103,5955,4600,39
015801001,8515,4154,612
015801002,13114,7783,750
015801003,16881,8390,1630
015802001,4627,2584,0
015802004,7653,5303,0
015803101,6062,3809,252
015805041,7872,4938,2
015805101,7669,5154,0
015805102,6913,4729,0
015806001,27444,10919,1438
015806003,7401,5246,538
015806041,6419,5005,413
015806101,6763,4169,356
015806103,6744,4197,199
015806104,7177,3752,727
015806105,6923,3739,395
015806106,10736,5213,384
015807001,7606,3896,695
015807002,13173,7474,1242
015807004,7704,4358,639
015807005,14701,4475,1470
015808001,14953,9703,368
015808003,11238,7033,281
015808005,13573,9574,489
015808006,14725,9038,343
015808007,13621,7514,436
015808008,13392,7179,533
015809101,6525,3816,71
015814001,11802,7223,947
015815041,4857,2724,70
015815101,6281,3108,144
015815102,6128,4152,341
015815103,7661,3317,64
015815104,6721,3645,14
015815105,.,.,.
015816001,10758,6583,1
015817001,8221,3575,138
015819001,5967,3679,479
015819002,16812,7454,0
015819101,6773,3167,34
015819102,9104,4924,848
015819105,6840,4035,206
015819106,4039,1786,91
015819107,6092,3648,0
015819108,5414,2410,0
015820001,7458,5323,0
015820002,3038,2510,0
015822001,8867,4938,0
015822002,10466,6100,0
015822003,3664,1963,0
015822005,6947,3844,0
015822006,.,.,.
015822007,.,.,.
015822008,.,.,.
015823001,11137,5405,0
015825101,4100,3625,0
015826001,8997,5313,226
015826041,6720,4693,232
015826042,6608,3741,570
015827001,7018,4385,0
015827002,6876,4253,0
015828001,6459,4496,0
015828002,12416,7129,0
015830001,6903,4893,49
015831001,7476,4139,0
015832001,7537,4304,77
015833001,10286,5956,189
015901001,7692,5468,158
015901041,6318,4966,137
015901101,6904,5694,170
015901102,8791,7397,258
015901104,6909,5804,171
015904001,7308,4762,88
015904002,7525,4864,92
015904003,68965,39889,792
015904004,16162,8984,1
015904007,.,.,.
015904008,.,.,.
015904010,41911,25882,690
015904041,6813,4342,51
015904042,7273,4737,54
015904043,6962,4463,48
015904044,7483,4649,58
015904045,.,.,.
015904046,.,.,.
015904047,9063,7884,280
015904048,.,.,.
015904101,6549,4519,48
015904102,6522,4625,46
015904103,6776,4751,50
015904104,7147,4855,45
015904105,6875,4680,52
015904106,6219,4272,36
015904107,6650,4652,53
015904108,6469,4538,42
015904109,6779,4601,58
015904110,6846,4501,46
015904113,6899,4796,48
015904114,6729,4494,43
015904115,64567,45964,1364
015904116,6614,4443,52
015904117,.,.,.
015905002,6564,4705,194
015905003,9025,6464,228
015905041,5895,4427,120
015905042,25773,18970,478
015905044,6368,4882,110
015905046,6385,4728,129
015905104,6708,4675,178
015905106,6308,4810,138
015905108,6243,4734,137
015905109,5925,4458,130
015905110,6057,4574,153
015905112,6068,4646,237
015905113,6155,4613,145
015905114,5784,4403,133
015905116,6012,4455,127
015905117,6428,4749,156
015905118,7804,5432,55
015905124,7641,5821,59
015905125,7088,5613,58
015906001,10650,6662,188
015906041,5977,3963,103
015906101,8134,5816,0
015907001,6932,5013,111
015907002,7119,4888,120
015907003,6811,4828,112
015907004,9763,6398,178
015907005,7068,5107,122
015907006,11258,7055,223
015907007,6914,4938,109
015907008,7974,5577,136
015907014,14685,8948,125
015907020,2163,2163,0
015907022,5632,3584,43
015907023,7063,4133,52
015907024,20613,11021,1643
015907041,7071,4694,114
015907043,7181,4942,110
015907046,9635,6139,160
015907047,6241,4147,88
015907049,6656,4678,93
015907050,6421,4496,96
015907051,7956,5280,124
015907053,7961,5047,150
015907054,6011,4089,102
015907055,6202,4175,85
015907057,6963,4554,110
015907058,7420,4872,119
015907059,6401,4589,100
015907061,6148,4333,76
015907064,51265,29396,681
015907101,6059,4567,90
015907102,7456,5417,93
015907103,6187,4688,89
015907105,5979,4322,79
015907106,6892,5096,108
015907107,6888,5043,98
015907110,5770,4263,59
015907111,5755,4257,71
015907112,5993,4451,78
015907114,7569,5272,125
015907116,5746,4082,74
015907117,6531,4463,96
015907118,6435,4605,90
015907119,6946,4935,118
015907121,6281,4686,80
015907123,6536,4622,72
015907124,6910,4917,98
015907125,5910,4483,58
015907126,6503,4846,85
015907127,8456,5501,121
015907129,5497,4058,82
015907131,7771,5299,121
015907132,6594,4620,99
015907134,5378,3990,68
015907135,5631,4030,82
015907136,6228,4586,82
015907137,6383,4737,94
015907139,6600,4919,90
015907140,6607,4830,100
015907141,6402,4764,95
015907142,6719,4592,89
015907143,7000,4754,99
015907144,7102,5258,117
015907146,8836,6279,111
015907147,6440,4834,81
015907148,6233,4674,79
015907149,6112,4615,99
015907150,6309,4656,111
015907153,6783,4837,97
015907155,6563,4845,80
015907156,6707,4848,108
015907157,6231,4518,92
015907158,7477,5316,92
015907160,6612,5002,103
015907161,5513,4009,73
015907162,6587,4889,105
015907164,6064,4592,87
015907165,6613,4817,104
015907167,5920,4250,74
015907168,5816,4208,81
015907169,6293,4687,105
015907172,5928,4210,82
015907173,5487,3949,78
015907174,6811,5210,122
015907175,6095,4615,75
015907176,7098,5191,117
015907179,6205,4460,90
015907180,76984,32514,879
015907182,5064,3883,64
015907184,28020,25749,798
015907186,20277,16806,2157
015907194,9173,8611,150
015907195,7966,6435,125
015907201,10057,9709,93
015907202,5448,5132,85
015907210,5843,4162,115
015907240,7987,6341,36
015907241,7822,6638,25
015907242,7961,6312,33
015907244,8247,6333,42
015908001,7072,4878,64
015908037,.,.,.
015908039,16052,11692,158
015908041,10143,6915,73
015908042,8689,5945,70
015908043,8990,6025,101
015908044,8368,5376,63
015908101,8711,6273,82
015908104,6133,4428,61
015908105,7107,5009,60
015908106,6296,4519,54
015908107,7322,5250,63
015908108,6836,4756,59
015908109,7813,5474,65
015908110,7410,5227,63
015908112,6676,4740,69
015908113,6460,4559,60
015909001,8109,5352,191
015909002,.,.,.
015909041,7371,4965,155
015909101,5968,4444,127
015909103,6767,4732,129
015909104,4758,3361,107
015909105,6788,5212,97
015910001,8675,6012,148
015910002,6939,4701,99
015910003,6452,4480,96
015910004,7686,5252,120
015910005,6519,4611,118
015910007,6561,4386,88
015910008,12823,7886,69
015910009,5729,4191,27
015910012,20524,12190,1195
015910014,6420,4336,83
015910022,22042,22042,0
015910041,7215,5105,127
015910042,7933,5540,145
015910043,7615,5389,111
015910044,9170,6527,234
015910045,8193,5592,135
015910046,8207,5838,121
015910047,7862,5339,139
015910048,6307,4390,103
015910049,6770,4646,125
015910050,5940,4221,93
015910053,36958,22156,964
015910054,.,.,.
015910056,5909,4230,79
015910057,6010,4096,103
015910058,6007,4162,99
015910061,5368,5219,0
015910070,39870,38712,352
015910101,7766,5481,87
015910102,6398,4684,47
015910103,8095,6044,51
015910104,7783,5586,56
015910105,8521,6048,74
015910106,6940,5045,68
015910107,7637,5651,39
015910108,7383,5445,50
015910109,7599,5410,88
015910110,9319,6302,65
015910111,6971,5115,43
015910112,7666,5325,56
015910113,8033,5698,65
015910114,7733,5729,49
015910115,8580,5863,49
015910116,10363,7310,88
015910117,6928,5083,47
015910118,7004,4895,42
015910119,7962,5645,48
015910120,8569,6275,52
015910121,7375,5303,39
015910122,7860,5545,55
015910123,6249,4447,53
015910124,6746,4892,54
015910125,6727,4930,51
015910126,6204,4563,43
015910127,6612,4776,61
015910128,7872,5628,100
015910129,6555,4800,55
015910130,6627,4878,60
015910131,8904,6792,100
015910133,6105,4551,56
015910134,6630,4872,64
015910135,6137,4556,52
015910136,6167,4659,60
015910137,6411,4722,49
015910138,6246,4307,56
015910139,7170,5165,72
015910140,6091,4575,51
015910141,6395,4623,67
015910142,6182,4568,54
015910143,5627,4202,43
015910144,6179,4558,63
015910145,6285,4644,47
015910160,176,148,0
015911001,6283,3938,111
015911003,13649,13649,0
015911004,4687,4687,0
015911005,12117,8868,218
015911006,.,.,.
015911041,6334,4446,166
015911042,5928,4177,121
015911043,6531,4375,134
015911044,5625,3762,116
015911101,6885,4785,173
015911102,7140,4814,158
015911103,7843,5360,174
015911104,6480,4502,147
015911105,9091,6196,229
015911106,6554,4524,154
015912001,7199,4725,168
015912003,.,.,.
015912011,.,.,.
015912041,7029,4688,142
015912042,7514,5171,156
015912044,7240,4851,157
015912101,6179,4608,71
015912102,6091,4404,77
015912103,6500,4534,90
015912104,6992,5026,96
015912105,6724,4863,90
015912106,6742,4958,82
015912107,6432,4654,85
015912108,5628,4128,70
015912109,6167,4440,70
015912110,.,.,.
015912111,.,.,.
015913001,13632,9425,0
015913101,7990,6230,0
015914001,8189,5863,135
015914101,7305,5636,111
015915001,6965,4788,118
015915002,6897,4888,108
015915003,6723,4662,128
015915004,50456,37438,3747
015915005,6548,4484,127
015915006,7169,4725,159
015915007,6740,4536,114
015915008,15318,10393,401
015915011,8135,5240,166
015915013,39253,29880,2417
015915016,6125,4210,101
015915019,6572,4491,120
015915022,6676,4513,124
015915023,6194,4082,120
015915024,8081,4846,151
015915035,.,.,.
015915039,.,.,.
015915041,6689,4637,154
015915042,7672,5132,167
015915043,7141,4780,153
015915044,7604,5339,151
015915045,6662,4465,182
015915046,7138,4901,108
015915047,6338,4472,136
015915048,6800,4739,161
015915049,7407,5177,159
015915050,6529,4525,146
015915051,6296,4301,126
015915052,6665,4396,165
015915053,6232,4134,154
015915054,6505,4194,163
015915055,5740,3961,125
015915056,5667,3775,124
015915057,5843,3967,129
015915058,6702,4091,161
015915061,43236,27008,1438
015915062,59170,40289,1583
015915101,7372,5418,77
015915102,6837,4852,84
015915103,7139,5307,75
015915104,6553,4416,68
015915105,8258,5878,97
015915106,7812,5572,85
015915107,6689,4856,81
015915108,8659,6466,330
015915109,6816,4902,95
015915111,7202,5070,89
015915112,8123,5794,100
015915113,7886,5560,90
015915114,9248,6527,81
015915115,7359,5105,132
015915116,6393,4726,73
015915117,7681,5497,89
015915118,7751,5634,106
015915119,7114,5184,74
015915122,7815,5718,79
015915123,7886,5603,77
015915124,7142,5234,74
015915125,8148,5987,232
015915128,6761,4869,82
015915130,6118,4463,79
015915131,8268,6002,92
015915132,7116,5214,78
015915133,497137,378209,88732
015915134,8748,6547,235
015915135,7396,5465,161
015915136,7858,5656,107
015915138,7984,5906,97
015915141,6448,4607,101
015915143,7084,5156,99
015915144,6515,4630,87
015915145,6771,4722,91
015915148,6133,4449,100
015915149,6768,4883,94
015915150,7416,5324,100
015915151,6517,4687,90
015915152,7087,4945,80
015915156,7024,5130,183
015915157,7559,5299,108
015915158,7173,5268,85
015915160,7308,5283,92
015915161,7524,5331,108
015915162,7463,5270,94
015915165,6050,4318,76
015915166,8186,5791,82
015915167,6554,4740,93
015915168,6326,4598,130
015915169,8015,5741,89
015915170,6721,4725,86
015915171,7377,5310,96
015915177,6793,4812,93
015915178,6181,4489,86
015915179,6971,4847,98
015915180,5671,4185,74
015915181,6677,4674,91
015915182,6188,4369,155
015915183,5833,4319,130
015915184,6789,4923,75
015915185,6989,5173,78
015915186,5824,4263,76
015915187,6184,4459,90
015915188,5558,4008,91
015915189,6732,4766,83
015915191,6356,4498,98
015915192,7317,4802,93
015915195,.,.,.
015915198,7226,4947,95
015915203,.,.,.
015915225,.,.,.
015915250,23508,18833,2692
015916001,5499,4040,94
015916003,6797,3729,87
015916004,24079,18806,142
015916005,26267,18008,230
015916006,2581,2581,0
015916008,6747,5062,114
015916009,9778,7182,40
015916030,2135,1192,0
015916041,7258,5363,107
015916042,6202,4657,102
015916043,6703,4819,99
015916044,7585,5474,86
015916045,6964,4788,57
015916101,5814,4596,53
015916102,6155,4917,75
015916103,7498,5563,97
015916104,7201,5599,86
015916105,6352,4934,81
015916106,7097,5743,94
015916107,6149,5004,96
015916109,6798,5117,112
015916110,6383,5046,71
015916111,7341,5803,127
015916112,7116,5559,114
015916113,5556,4518,68
015916114,5504,4357,89
015916115,5883,4687,91
015916116,5166,4103,61
015916117,6347,4961,100
015916118,5267,4122,73
015917001,7767,5616,84
015917002,24586,15146,175
015917003,6687,6687,0
015917041,6307,4754,100
015917102,6357,4565,65
015917103,5870,4356,99
015917104,6302,4945,120
015917105,6311,4823,97
015917106,6440,4992,68
016901001,10177,7746,290
016901041,5878,4709,218
016901101,5948,5046,195
016902001,10781,8239,275
016902041,7815,6231,219
016902101,7229,6294,179
017901001,14453,7050,30
018901001,8379,5391,64
018901041,6758,5499,66
018901101,5782,4631,64
018902001,9194,6423,0
018902101,6919,5392,0
018903001,11936,6614,0
018904001,11100,6058,0
018904041,2785,2246,0
018904101,5765,3962,0
018905003,9485,6137,0
018906001,9109,6512,41
018907001,8976,5233,0
018908001,11579,7713,0
019901001,8375,6510,0
019901002,.,.,.
019901041,6947,5537,0
019901102,5757,4959,0
019902002,11400,7044,51
019902041,9523,6648,46
019902102,7295,5311,49
019903001,6869,5141,0
019903002,.,.,.
019905001,8821,6020,48
019905041,6839,5219,40
019905101,5702,4265,31
019905103,5994,4543,35
019906001,10493,6927,23
019906002,.,.,.
019906041,7935,5305,49
019906101,6776,5409,25
019906102,6294,4555,30
019907002,7066,4671,15
019907003,4834,3770,1
019907005,.,.,.
019907042,6349,4670,23
019907105,6664,4750,11
019907107,7729,5372,7
019907108,7607,5412,44
019907109,5454,3620,8
019907111,5398,3622,9
019907113,6135,4400,20
019907115,7887,5670,16
019907116,4983,3309,1
019908001,9988,6385,135
019908002,21756,15747,0
019908041,7009,4884,23
019908101,6772,5040,20
019908102,6449,4864,30
019908103,7379,5686,32
019909001,8703,6721,13
019909002,.,.,.
019909041,5645,4537,0
019909101,7607,6175,12
019910101,6404,4627,0
019911041,6814,4807,0
019911101,5132,3513,0
019912001,9510,5770,41
019912041,8357,5369,21
019912102,6225,4370,27
019912200,5761,4121,34
019913101,8177,6208,0
019914101,8209,5485,70
020901001,7943,5744,56
020901002,6255,4407,81
020901004,.,.,.
020901005,7817,6288,157
020901041,5981,4297,80
020901042,6993,4822,104
020901043,6808,4766,93
020901045,4982,3640,75
020901046,6328,4410,95
020901101,5705,4351,85
020901102,10411,7938,354
020901103,5923,4559,88
020901104,6207,4376,80
020901105,6215,4838,103
020901106,6271,4677,83
020901107,7507,5006,95
020901108,7788,5354,129
020901109,5828,4404,85
020901110,5998,4601,104
020901111,4873,3812,81
020901112,4776,3824,83
020901113,5866,4531,86
020901114,.,.,.
020902001,6532,4433,74
020902002,17167,13328,257
020902004,6578,5906,58
020902005,10322,6293,106
020902044,5821,4209,73
020902102,7867,5829,81
020902103,5829,4145,60
020902104,5670,4231,74
020902108,6777,4686,70
020902109,6831,4869,87
020902110,6311,4608,74
020904001,9849,5618,158
020904041,7914,4137,131
020904101,6186,4557,80
020905001,8157,5069,123
020905002,6577,3879,165
020905004,19628,14362,367
020905005,11867,11867,0
020905006,4829,3348,64
020905041,6490,4216,97
020905042,8674,5365,123
020905043,5768,3699,114
020905101,6144,4599,80
020905102,5642,4349,103
020905104,7216,5095,144
020905106,6362,4684,132
020905107,5932,4261,95
020905108,6646,5097,137
020905109,5450,4243,82
020905110,5874,4161,118
020905111,6075,4348,98
020905113,7154,5081,142
020905114,6297,4657,124
020905115,5615,3745,91
020905116,7900,5295,152
020906002,8055,5145,423
020906041,6606,4934,123
020906104,5601,4663,125
020907001,6051,4513,32
020907005,.,.,.
020907042,5871,4464,56
020907102,4615,3841,42
020907106,5022,4094,46
020907107,5444,4482,48
020908001,5842,3789,121
020908002,160,160,0
020908004,13918,11224,157
020908007,5744,3739,95
020908008,5004,3497,0
020908041,5799,3824,74
020908042,7032,4508,61
020908043,5903,3982,70
020908044,5066,3361,58
020908101,6128,4602,81
020908102,5246,3966,71
020908103,5443,4068,80
020908104,5539,4347,71
020908105,4940,3589,61
020908106,4986,3841,73
020908107,6149,4644,91
020908108,5569,3990,61
020908109,5093,4019,71
020908110,4793,3744,64
020908111,4753,3436,58
020908112,5046,3769,67
020908113,5305,4146,70
020908114,5549,4170,81
020908115,4948,3532,72
020910101,9550,6373,0
021803001,5706,4053,417
021803102,5017,3243,148
021803103,7018,4777,156
021803104,8355,5051,415
021805041,.,.,.
021805101,.,.,.
021805102,.,.,.
021805103,.,.,.
021901001,7033,4334,168
021901002,24105,16131,152
021901015,.,.,.
021901041,6348,4180,100
021901042,7040,4728,92
021901101,8363,6446,100
021901102,7669,5913,122
021901104,8428,6312,90
021901105,7443,5378,111
021901107,6702,5002,108
021901108,6576,4865,81
021901109,5884,4389,97
021901110,.,.,.
021901201,6500,4507,85
021901202,5388,3895,98
021902001,8484,5064,340
021902002,8385,5156,135
021902003,4207,2805,43
021902012,16555,10847,197
021902014,10794,10356,198
021902015,.,.,.
021902017,5415,2598,44
021902041,7690,5410,108
021902045,8091,5568,201
021902046,7396,5156,88
021902047,8852,5556,109
021902101,6686,4512,62
021902103,5379,3995,52
021902105,5762,4163,51
021902106,6949,4851,57
021902107,7649,5029,75
021902108,5916,4302,64
021902109,6878,4926,59
021902110,3929,1988,74
021902112,6352,4477,424
021902113,6064,4419,65
021902114,5958,4430,80
021902115,6116,4350,56
021902116,4772,3598,38
021902117,6203,4316,91
021902118,6762,4799,62
021902119,7542,5324,481
022004001,15352,8340,0
022004101,11391,8019,90
022901001,9672,6067,13
022901041,6380,4612,11
022901101,5795,4256,11
022902001,17276,14285,0
022903101,32665,19458,0
023902001,7556,6247,0
024901001,10778,6739,341
024901041,8262,5893,328
024901101,6845,5467,266
024901103,6312,5252,215
025901001,7233,5458,96
025901041,5979,4515,81
025901101,5952,4542,83
025901160,.,.,.
025902001,6765,4589,86
025902003,16378,12087,21
025902041,7651,5553,119
025902042,23611,11638,52
025902101,4904,4033,9
025902106,6188,4899,59
025902107,5360,4271,72
025902108,5476,4095,42
025902109,5278,3947,40
025904001,7080,5828,0
025904160,.,.,.
025904161,.,.,.
025905001,8286,6572,0
025905101,6121,4977,0
025906001,7259,6449,0
025906160,.,.,.
025908001,6536,5591,0
025909001,8249,5894,124
025909041,6300,4547,90
025909101,5464,3865,69
025909102,5780,4228,81
026901001,6857,5033,0
026901041,5720,4507,0
026901042,5609,4648,0
026901101,5367,4549,0
026902001,8070,5040,0
026902005,.,.,.
026902101,5897,4653,0
026903002,11626,7954,0
026903042,6391,4245,0
026903101,5560,4613,0
027903001,6934,4713,42
027903003,17769,11847,92
027903041,5829,4069,55
027903101,5631,4610,80
027903102,5298,4336,22
027903103,5255,4310,25
027903104,5177,4184,28
027904001,7303,5002,122
027904002,15832,11916,218
027904041,5821,4397,109
027904101,5531,4442,146
027904102,6660,5493,201
027904103,5836,4860,199
027904104,7044,5281,198
028902001,7486,4826,100
028902004,7054,4698,81
028902038,13221,8001,109
028902045,5432,3708,67
028902101,6242,4374,65
028902102,5513,4112,56
028902103,6877,4920,72
028902104,6670,4768,72
028902105,5746,4269,67
028903001,6302,4651,64
028903041,5769,4344,104
028903101,5212,4257,80
028906001,6402,5396,3
029901001,6969,5273,92
029901003,13688,8410,80
029901043,5786,4419,109
029901101,5676,4827,95
029901102,4969,4203,64
029901105,8454,6933,76
029901107,7830,6414,105
030901001,7614,6212,0
030901101,6695,5753,0
030902001,7642,5171,0
030902041,6349,4489,0
030902101,5893,4576,0
030902103,5652,4191,0
030903001,15307,11646,0
030903041,4679,3821,0
030903101,6814,5533,0
030906001,14173,9380,0
030906041,4565,3351,0
030906101,5325,4244,0
031803001,7732,4333,0
031901001,7982,5428,119
031901002,8058,5378,98
031901003,8083,5444,100
031901004,9475,6603,130
031901007,7909,5173,103
031901008,7210,4553,30
031901009,13107,8670,92
031901034,5833,5833,0
031901042,8361,5995,102
031901043,7642,5429,140
031901044,7358,5335,74
031901045,6301,4476,57
031901046,7893,5374,98
031901047,7044,5007,87
031901048,7314,5091,82
031901051,6956,4987,77
031901053,6433,4527,63
031901054,6820,4741,71
031901055,9603,5454,66
031901101,6370,4341,52
031901102,7503,5245,82
031901103,8673,5783,107
031901104,6416,4474,87
031901105,6457,4607,72
031901106,7032,5005,99
031901108,7007,4875,51
031901109,9240,5896,87
031901110,6448,4670,65
031901111,6733,4676,75
031901112,6754,4858,68
031901113,7743,5318,91
031901115,6999,4773,118
031901117,7666,4885,61
031901120,6902,4632,84
031901121,7477,5250,110
031901122,6723,4667,57
031901123,6666,4796,87
031901124,6498,4678,67
031901126,6456,4673,85
031901128,6867,5070,82
031901129,6591,4742,77
031901130,6384,4482,69
031901131,6786,4717,86
031901132,6923,4790,67
031901133,6189,4449,64
031901134,5615,4072,60
031901135,7242,5157,92
031901136,5931,4114,68
031901137,6359,4603,71
031901138,6329,4453,80
031901139,6751,4544,65
031901140,6389,4517,61
031901141,6189,4081,117
031901142,7288,4786,167
031901143,6326,4198,122
031903001,7707,4826,199
031903002,7966,4976,195
031903003,11473,7259,497
031903004,.,.,.
031903005,4852,3288,241
031903006,10068,8950,121
031903041,7690,5331,184
031903042,7471,5134,202
031903043,8254,5652,231
031903044,8175,5622,227
031903045,7321,4942,178
031903102,7295,5325,268
031903103,5702,4311,198
031903104,7510,5311,253
031903105,6769,4815,236
031903106,6231,4516,196
