,per_pupil_exp,per_pupil_instruction,per_pupil_leadership
057909111,7027,4884,112
057909112,7631,5171,107
057909113,7509,5120,106
057909115,6181,4250,57
057909116,8237,5617,89
057909117,8308,5415,90
057909119,7165,4915,87
057909120,7363,5020,105
057909121,6766,4536,77
057909122,6826,4727,131
057909123,6172,4278,80
057909124,6876,4748,77
057909125,7448,4982,135
057909126,6419,4617,85
057909127,8711,5643,118
057909128,5892,4135,64
057909129,6461,4567,81
057909132,6600,4464,69
057909133,6236,4443,68
057909134,5711,4156,74
057909135,57072,35795,1092
057909136,6656,4603,85
057909137,5871,4106,67
057909138,5910,4106,60
057909139,7220,4978,105
057909140,6483,4365,80
057909141,6782,4627,71
057909142,6831,4710,90
057909143,6020,4201,77
057909144,6005,4332,75
057909145,6488,4597,66
057909146,6652,4573,97
057909147,5927,4167,84
057909148,5965,4196,72
057909154,6079,4129,85
057909155,5865,4071,70
057909156,5403,3779,54
057909157,5839,4019,60
057909158,6416,4287,76
057909159,6404,4272,61
057909180,3496,2274,61
057909181,4075,2654,70
057910002,6178,4279,89
057910003,5972,4286,106
057910004,11045,8434,154
057910005,6207,4350,132
057910006,5483,3801,79
057910007,6160,6160,0
057910009,4993,2517,672
057910010,.,.,.
057910041,5419,3759,91
057910044,6015,4147,88
057910045,5052,3535,81
057910047,5296,3589,75
057910048,5710,4144,90
057910049,6254,4425,102
057910050,5149,3403,87
057910101,6115,4526,107
057910102,6289,4713,107
057910103,6435,4565,106
057910104,7019,5235,119
057910105,6902,5136,115
057910106,7279,5515,210
057910107,6702,5064,111
057910109,5752,4182,113
057910111,8384,6500,137
057910113,6259,4626,123
057910116,6288,4781,115
057910118,6876,5101,127
057910119,5402,4063,96
057910120,6990,5125,99
057910121,7409,5419,209
057910122,5772,4172,106
057910123,6199,4715,149
057910124,6534,4798,103
057910125,5819,4266,95
057910126,5855,4292,111
057910127,7653,5406,166
057910128,6918,5262,105
057910129,6518,5004,107
057910130,5807,4179,124
057910131,4427,3096,72
057911001,8628,5777,96
057911041,6769,4951,99
057911101,7264,5448,87
057911102,6296,4872,88
057911103,6444,4947,80
057911104,6582,5089,86
057911105,6147,4598,95
057912002,7082,4955,112
057912003,5832,4141,92
057912004,6277,4348,101
057912005,16750,12411,290
057912006,6394,4669,113
057912007,.,.,.
057912020,14972,8642,122
057912041,6831,4998,113
057912042,5683,4032,101
057912043,6589,4759,113
057912044,6553,4961,104
057912045,6964,5229,106
057912046,6404,4713,100
057912048,6924,5064,120
057912101,6269,4544,117
057912102,6316,4684,124
057912103,8112,6015,259
057912104,44249,34224,1177
057912105,6695,4846,127
057912106,7058,5170,144
057912107,6932,4924,127
057912108,7190,5247,154
057912109,7131,5196,165
057912111,6352,4585,119
057912112,6903,5115,139
057912113,7165,5068,150
057912114,7137,5029,131
057912116,6107,4447,121
057912118,6012,4294,123
057912119,6646,4639,123
057912120,6703,4955,145
057912121,6103,4394,118
057912122,6856,4980,123
057912123,6220,4541,121
057912124,7528,5466,165
057912161,5464,3758,132
057912162,5207,3591,123
057912163,5149,3629,127
057913001,5541,3914,77
057913041,4887,3531,128
057913101,6803,5278,114
057913102,4955,4033,72
057913103,10641,8446,145
057913106,6237,4937,86
057913107,6133,4824,89
057913109,5541,4290,82
057913110,5117,3846,79
057913111,.,.,.
057914001,6339,4203,100
057914002,6724,4535,91
057914003,7134,4695,76
057914004,7572,4834,77
057914005,6059,3834,66
057914007,.,.,.
057914041,6546,4409,79
057914042,7336,4714,76
057914043,7387,4895,95
057914044,6422,4369,85
057914045,6804,4790,95
057914046,7463,4875,119
057914047,7003,4501,95
057914048,5593,3489,82
057914101,6248,4315,99
057914102,7095,5112,93
057914103,6310,4427,70
057914104,6375,4728,96
057914105,5913,4367,82
057914106,6590,4692,111
057914107,6442,4434,63
057914108,6791,4807,92
057914109,8014,5522,90
057914110,6008,4263,85
057914111,6367,4630,91
057914112,6021,4367,85
057914113,6196,4506,81
057914114,6362,4591,86
057914115,10793,7564,101
057914116,6505,4667,93
057914117,6781,4740,112
057914118,6946,4879,74
057914119,6905,4815,101
057914120,6893,4685,95
057914121,5928,4299,87
057914122,7627,5207,115
057914123,5917,4143,82
057914124,6608,4709,100
057914125,6564,4467,108
057914126,6151,4225,79
057914127,5248,3784,80
057914128,6155,4535,74
057914129,6043,4137,83
057914130,5735,4112,101
057914131,5741,4140,77
057914132,.,.,.
057914656,28195,18382,392
057916002,7652,5222,98
057916003,6173,4301,72
057916004,6804,4766,84
057916005,6195,4336,73
057916006,26031,18431,97
057916008,.,.,.
057916042,8015,5350,204
057916044,9000,6400,202
057916045,8677,5858,215
057916047,9237,6496,209
057916048,7718,5368,191
057916049,8100,5534,196
057916050,7170,4721,165
057916051,7770,5189,207
057916052,7599,5039,195
057916101,6653,4960,112
057916102,9249,6319,226
057916103,7488,5365,133
057916104,8223,5686,162
057916105,7931,5840,107
057916106,7527,5325,148
057916107,6565,4799,105
057916108,7645,5327,177
057916109,7351,5325,147
057916110,7797,5402,163
057916111,7661,5366,149
057916112,7553,5433,139
057916113,8443,6102,166
057916114,8092,5781,149
057916115,7884,5727,148
057916116,7025,5080,169
057916117,6852,4934,158
057916118,8535,5849,199
057916119,6595,4700,154
057916120,6548,4755,104
057916121,7109,5135,127
057916122,6607,4750,129
057916123,8862,5837,228
057916124,7319,4991,160
057916125,8323,5732,187
057916126,7838,5742,138
057916127,8969,5763,204
057916128,6629,4636,107
057916129,7543,4994,168
057916130,6167,4394,113
057916131,7512,5206,135
057916132,7852,5395,156
057916133,7069,5040,126
057916134,7268,4982,152
057916135,7332,5321,117
057916137,6848,5085,108
057916142,6383,4453,98
057916143,6970,4983,116
057916144,8256,6192,122
057916145,7240,5331,110
057916146,7620,5590,114
057919001,12233,8677,0
057919041,9050,6295,0
057919101,6898,5105,0
057922001,6596,5019,159
057922003,8340,6768,123
057922007,.,.,.
057922042,6380,4992,175
057922043,6546,5235,205
057922044,6306,5040,188
057922101,6161,4906,150
057922103,6092,5015,180
057922105,5372,4436,144
057922106,6847,5482,242
057922107,5501,4598,149
057922108,5418,4491,136
057922109,6300,5158,196
057922110,6165,5086,200
057922111,5918,4773,183
058902001,10466,7662,0
058905001,7979,6531,17
058906001,8161,5589,149
058906004,39356,27063,3007
058906041,6586,5124,160
058906103,6241,5265,204
058906105,5336,4677,178
058909001,8012,6989,0
059901001,7804,5038,230
059901040,6496,5021,150
059901042,6121,4201,124
059901101,5970,4301,153
059901102,7180,5051,181
059901103,6586,4650,146
059901104,6517,4855,166
059901106,6664,4836,134
059902101,7907,5545,0
060902001,9381,5178,0
060902041,5649,4410,0
060902101,6836,4927,282
060914001,8073,5926,0
060914102,4869,3837,0
061802001,5516,3618,169
061802002,5328,3366,96
061802003,4141,2960,90
061802004,4111,2601,63
061802005,3595,2508,0
061803001,.,.,.
061901002,8473,5796,102
061901003,9529,6335,110
061901005,16323,10176,79
061901007,7416,5072,87
061901039,22197,12123,112
061901040,17788,15902,154
061901041,7031,4620,71
061901044,7758,5229,82
061901045,11317,7624,115
061901046,8269,5490,93
061901047,6911,4387,69
061901048,7581,4851,76
061901102,6751,4880,77
061901104,7097,4786,86
061901105,8214,6008,119
061901106,6738,4826,76
061901107,9740,6871,148
061901108,6796,4902,88
061901109,6813,5023,83
061901110,7541,5398,90
061901111,9657,7056,137
061901112,8101,5886,102
061901113,8149,5652,121
061901114,11398,7110,72
061901115,6921,4838,60
061901116,7129,5073,84
061901117,5648,4109,56
061901118,5729,4291,70
061901119,6747,4477,75
061901120,6908,4721,84
061901121,6691,4626,80
061901122,6836,4526,61
061901123,8169,4945,77
061902001,7379,5250,105
061902002,6068,4303,76
061902004,7827,5383,108
061902005,21047,15323,326
061902007,26840,25612,349
061902008,6366,4597,83
061902009,7773,5629,138
061902010,5863,4216,78
061902042,9376,6912,191
061902044,8398,6150,156
061902045,7378,5655,129
061902046,7310,5463,144
061902047,7429,5500,138
061902048,7656,5459,124
061902049,6265,4856,97
061902050,10121,7570,194
061902052,8535,6513,172
061902053,6022,4537,96
061902054,7430,5585,124
061902055,6300,4490,88
061902056,8647,6556,167
061902058,6767,4943,96
061902059,8359,5906,146
061902101,7581,5791,229
061902102,8046,5982,158
061902104,6950,5246,182
061902105,8134,6130,216
061902106,6789,5267,150
061902107,6465,5040,150
061902108,6262,4829,129
061902109,7863,6024,232
061902110,7255,5505,127
061902111,7750,5792,185
061902112,6477,5160,115
061902113,5874,4557,97
061902114,6455,5080,107
061902115,8094,6053,194
061902116,7386,5517,181
061902117,6958,5480,139
061902118,5997,4729,123
061902119,7309,5516,150
061902120,6493,4954,131
061902121,6118,4879,129
061902122,5364,4252,98
061902123,5823,4683,100
061902124,7356,5607,132
061902125,7116,5463,131
061902126,6271,5031,119
061902127,6083,4825,118
061902128,6506,5138,100
061902129,5340,4188,90
061902130,5467,4410,105
061902131,6551,5037,165
061902132,6248,4993,104
061902133,5923,4575,94
061902134,5555,4160,100
061902135,5290,4206,89
061902136,5366,4211,88
061902138,6798,5302,165
061902139,6241,4923,140
061902140,6123,4808,132
061902141,6106,4111,222
061902142,7061,5225,202
061903001,8127,4522,23
061903041,8902,5945,38
061903101,5218,3623,22
061903102,5964,4074,22
061905001,7641,5491,44
061905002,.,.,.
061905041,6657,4844,45
061905101,6658,5035,48
061905102,8542,6514,59
061905103,5724,4346,47
061906001,8946,6054,0
061906041,6550,4824,0
061906101,6281,5010,0
061907001,7417,4597,0
061907041,6508,4301,0
061907101,5560,4279,0
061907102,6651,4903,0
061908001,7162,4749,1
061908003,13667,7514,2
061908041,6901,4499,1
061908101,6130,4310,1
061908102,5928,4328,1
061908104,5153,3545,1
061908105,6110,3870,1
061910001,7442,4467,43
061910041,6657,4419,47
061910042,5539,2914,29
061910101,6567,5174,49
061911001,6286,4377,63
061911003,9244,7447,13
061911005,.,.,.
061911007,.,.,.
061911008,.,.,.
061911042,5904,4218,39
061911043,6648,4602,55
061911044,6232,4444,51
061911101,5902,4379,18
061911102,6114,4826,25
061911106,7964,5767,58
061911107,6206,4846,32
061911108,6560,5000,28
061911109,5721,4274,23
061911110,5443,4104,18
061911111,7750,5682,39
061911112,5431,4156,28
061911113,6355,4766,29
061911114,5841,4193,21
061911115,6422,4807,28
061911116,9242,6260,28
061911117,.,.,.
061912001,7045,4164,54
061912041,6211,4253,76
061912101,.,.,.
061912103,6252,4498,76
061912105,6111,4562,83
061914001,5740,3733,90
061914002,.,.,.
061914041,5749,3968,105
061914101,6887,4955,167
061914102,7868,5567,119
061914103,5163,3443,88
061914104,5468,4113,100
061914105,6858,5059,139
061914106,6022,4033,105
061914107,5628,4135,95
061914108,7242,5268,161
062901001,6720,4877,2
062901041,7148,5529,25
062901042,5462,4366,26
062901102,5147,4317,16
062901104,5476,4264,1
062902001,13058,8820,26
062903001,8303,5598,65
062903041,5545,4263,51
062903102,6157,5275,53
062903103,4981,4154,44
062904001,7419,5127,0
062904041,6015,4605,0
062904102,5693,4821,0
062905101,14025,9635,0
062906101,7177,4838,0
063903001,7794,6024,0
063906001,17936,10985,19
064903001,10006,5993,202
064903041,11498,7694,201
064903101,10908,6523,52
064903102,7044,5322,71
064903103,7641,5180,127
064903104,11660,6717,52
065901001,10506,7738,0
065901041,7930,5565,0
065901101,6955,5594,0
065902001,11606,7575,0
066005101,17057,9569,1829
066901001,8626,4918,339
066901041,6778,5250,104
066902001,8884,5270,9
066902041,6011,3762,193
066902101,4846,3842,2
066902102,5547,4547,2
066903002,12442,8617,350
066903042,7614,5775,271
066903102,5915,4774,143
067902001,14569,8704,0
067902004,10729,8224,0
067902041,7783,5289,0
067902101,6722,5348,0
067903001,9800,6487,0
067903003,3826,3718,0
067903041,6027,4456,0
067903101,5393,4240,14
067904001,8383,5537,0
067904042,.,.,.
067904101,5850,5046,0
067907001,12527,8350,0
067907041,2515,2512,0
067907101,6446,5700,0
067908001,11498,8290,0
067908101,6182,4388,0
068801001,12873,6902,0
068801002,2395,1146,0
068801003,5543,3045,0
068901002,5789,3680,63
068901003,5973,3922,66
068901004,62786,38553,642
068901005,8572,7482,153
068901042,5785,3898,67
068901043,6506,4415,68
068901044,7192,4838,92
068901045,8326,5329,114
068901046,5965,4090,66
068901047,6175,4257,76
068901101,7076,4929,111
068901102,6804,4647,119
068901103,6393,4848,101
068901104,5093,3882,62
068901105,5796,4276,78
068901106,8717,5991,211
068901107,5262,3886,66
068901110,5271,3884,63
068901111,5756,4300,83
068901112,7068,4805,67
068901113,6013,4424,84
068901114,6427,4635,66
068901115,9927,6931,294
068901116,6206,5026,78
068901117,5304,4009,68
068901118,5077,3841,107
068901119,5452,4151,60
068901121,5689,4276,83
068901122,6149,4638,83
068901123,6311,4652,79
068901124,5307,3994,72
068901125,5838,4206,61
068901126,5058,3876,61
068901127,5857,4270,65
068901128,5381,3985,100
068901129,5262,4069,86
068901130,4953,3764,61
069901001,13318,9282,0
069901101,7642,6177,0
069902001,10934,6949,0
069902101,10129,6974,0
070801001,5864,3910,0
070801041,.,.,.
070801101,3994,3525,0
070901001,7791,4856,0
070903002,8119,4948,113
070903042,6606,4272,95
070903043,6739,3979,55
070903101,6389,4562,59
070903102,7859,5509,68
070903103,6987,5014,49
070903104,7571,5252,88
070903105,4068,3294,41
070903106,6184,4493,78
070903107,.,.,.
070905002,6285,4072,0
070905041,6335,4162,0
070905103,5659,4051,0
070905104,5255,3941,0
070905105,5103,3906,0
070907001,7905,5592,104
070907101,6744,5357,135
070908001,5767,3817,66
070908042,5543,3885,73
070908044,5202,3754,75
070908103,7445,5538,96
070908104,5863,4644,104
070908105,4872,3907,72
070908106,6231,4734,119
070908107,6323,5048,76
070908108,5467,4190,84
070909001,7656,6240,53
070910001,8385,5409,128
070910041,6866,4670,138
070910042,5487,3922,85
070910101,5194,3833,82
070911001,6036,4037,110
070911041,5273,3715,127
070911101,5998,4511,172
070911102,7452,5267,170
070911103,5754,3975,97
070911104,5822,4186,136
070911105,6005,4159,124
070912001,6634,4247,98
070912002,7785,4853,142
070912003,3865,3636,54
070912004,9600,5352,53
070912042,5906,3788,65
070912043,7538,5279,105
070912044,6745,4732,87
070912104,5529,4004,75
070912106,5904,4278,66
070912107,6598,4738,90
070912108,6261,4699,77
070912109,5403,3868,74
070912110,5460,3997,71
070915001,7059,5257,58
070915041,3874,3412,39
070915042,5700,4179,54
070915101,5103,4006,53
071801001,5518,3576,37
071801003,5649,3311,251
071803001,10431,5034,0
071803002,9632,4813,24
071804001,7301,5478,0
071804002,6122,3931,0
071805001,4914,3910,0
071805041,15497,7402,0
071806001,7210,3830,59
071806002,.,.,.
071807101,10286,6597,0
071901001,9117,5433,196
071901002,7749,4928,169
071901004,6814,4517,107
071901041,7698,4872,115
071901042,7154,4811,140
071901044,4653,3212,0
071901101,6052,4470,78
071901102,5918,4280,61
071901103,5897,4328,95
071901104,6566,4717,120
071901105,5193,3807,46
071901106,5915,4288,88
071902001,7643,5596,56
071902002,8884,6573,57
071902003,12386,9173,60
071902004,7764,5739,49
071902005,6642,4793,65
071902006,8687,6328,52
071902008,8081,6027,60
071902009,10345,7564,81
071902010,6790,4797,87
071902011,6040,4479,37
071902012,7469,5492,49
071902015,9064,5819,44
071902020,10497,7145,70
071902022,14709,9637,92
071902024,39421,30327,653
071902025,19149,11331,122
071902027,23278,12289,156
071902032,275,0,0
071902040,57782,27435,408
071902041,6662,4872,47
071902042,6143,4352,43
071902043,6862,4930,54
071902044,7796,5636,67
071902045,7614,5311,68
071902046,6950,5080,61
071902047,7928,5900,63
071902048,7380,5152,53
071902049,8063,5663,51
071902051,6610,4800,54
071902052,6666,4666,51
071902053,5854,4467,69
071902054,7487,5160,92
071902055,6158,4351,55
071902056,5119,3606,50
071902057,.,.,.
071902102,11249,8904,48
071902103,6888,4881,73
071902104,7319,5318,66
071902105,7127,5269,61
071902106,7723,5312,80
071902107,8381,5944,79
071902108,6723,4522,47
071902109,5889,4341,42
071902110,6363,4319,47
071902111,6644,4714,61
071902112,6589,4816,60
071902113,7303,5607,59
071902114,7340,5117,65
071902115,6628,4679,63
071902116,6108,4496,49
071902118,5883,4206,49
071902119,7812,4870,49
071902121,6051,4340,41
071902122,7176,4868,48
071902123,5550,4086,42
071902125,5718,4142,39
071902128,6335,4525,74
071902129,7378,5272,67
071902130,5629,4252,55
071902131,4865,3449,36
071902133,6637,4771,56
071902134,5787,4087,45
071902135,7202,5388,66
071902136,5749,4004,50
071902138,6275,4451,58
071902140,8757,5612,62
071902141,5793,4146,54
071902142,5648,4170,38
071902143,6781,4650,70
071902144,8019,5375,66
071902146,6512,4624,67
071902147,6526,4777,59
071902148,8163,5650,78
071902149,6225,4262,43
071902150,5809,4292,40
071902151,6958,4768,66
071902153,5895,4271,59
071902155,5833,4190,48
071902156,7151,5069,76
071902158,7591,5422,93
071902159,5563,4137,63
071902160,5801,4362,57
071902161,5533,4117,59
071902162,6793,4769,63
071902163,6032,4555,59
071902165,5321,3998,49
071902166,5730,4271,71
071902167,8197,5664,89
071902168,5608,4211,63
071902169,6706,4893,85
071902171,47138,28185,790
071902174,.,.,.
071902175,.,.,.
071902177,.,.,.
071902178,.,.,.
071903001,8503,6198,108
071903041,7006,5407,141
071903103,7218,5755,154
071903105,.,.,.
071904001,9124,5518,88
071904041,6435,4296,98
071904101,6526,4449,132
071904102,5392,3697,112
071904103,7627,4835,200
071904104,6349,4295,108
071905001,6661,4598,79
071905002,6216,4441,81
071905003,7530,4921,101
071905004,6978,4720,98
071905005,9250,6262,136
071905007,6627,4579,92
071905008,6515,4390,86
071905010,8817,4905,70
071905014,41399,23399,421
071905016,.,.,.
071905017,7325,4516,24
071905033,6479,4293,94
071905042,6406,4324,96
071905043,6868,4332,104
071905044,7510,5080,112
071905045,6768,4416,82
071905046,9284,5771,113
071905047,7053,4731,97
071905048,7137,4842,101
071905049,9860,6652,164
071905050,6694,4657,98
071905051,6964,4848,107
071905052,8179,5429,125
071905101,6979,4949,95
071905102,10427,7035,212
071905103,7027,5054,98
071905104,7017,5285,90
071905105,6620,4980,92
071905106,6015,4403,75
071905107,6154,4613,84
071905108,7257,5525,100
071905109,6285,4711,95
071905110,7101,5003,93
071905111,6702,4718,83
071905112,8390,5636,173
071905113,6099,4510,100
071905114,7233,4864,94
071905116,6994,4915,86
071905117,6668,5063,129
071905118,7479,5269,105
071905119,6422,4680,97
071905120,6274,4822,81
071905121,6747,4899,81
071905122,6249,4645,82
071905123,6952,5012,107
071905124,6462,4825,111
071905127,6158,4605,83
071905128,6496,4871,86
071905129,6039,4575,85
071905130,6295,4657,84
071905131,6955,4827,92
071905132,5959,4296,105
071905133,7177,5363,92
071905134,5426,3790,87
071905135,7224,5381,84
071905136,6395,4824,95
071905138,6166,4361,109
071905139,7045,4810,99
071905140,5811,3944,135
071905141,6493,4784,91
071905142,5997,4329,71
071906001,12498,7692,121
071906041,7645,5065,97
071906101,7453,5340,135
071907001,6139,4251,145
071907003,8392,5325,20
071907041,7422,5400,101
071907042,7628,5379,78
071907101,6324,4717,103
071907102,7408,5325,69
071907103,6826,4843,131
071907104,6808,4991,70
071907105,5501,4070,107
071908001,7673,5982,150
071908041,5279,3977,137
071908044,4853,4120,188
071908101,5733,4935,253
071909001,7073,4729,158
071909002,6795,4608,129
071909003,35643,24354,857
071909004,6593,4513,147
071909005,6280,4368,121
071909007,7303,5507,101
071909009,11459,6407,184
071909041,8074,5491,149
071909042,6875,4933,113
071909043,6986,5090,128
071909044,6837,4621,127
071909045,7235,4659,130
071909046,6501,4206,107
071909047,6488,4427,108
071909048,.,.,.
071909101,6271,4366,135
071909102,5682,3938,130
071909103,5763,4165,123
071909104,6284,4342,155
071909105,5372,3693,133
071909106,6853,4791,153
071909107,6747,4776,162
071909109,6973,4998,131
071909110,6259,3967,126
071909111,6482,4519,111
071909112,6100,4297,128
071909113,5173,3775,130
071909114,5322,3867,131
071909115,5263,4137,135
071909116,5393,3848,118
071909117,7660,5009,165
071909118,29433,18129,160
071909119,4992,3717,111
071909120,6434,4443,149
071909121,5369,3871,104
071909122,5754,4049,119
071909123,5325,3635,107
071909124,6735,4466,145
071909125,5596,3865,129
071909126,5577,3715,109
071909127,5703,3593,122
071909128,5837,4194,140
072801001,6835,4313,0
072801002,6426,4429,0
072801003,5286,3266,0
072801004,7746,5593,0
072802001,8988,5179,0
072802002,6706,4545,0
072901101,15418,11097,910
072902001,6317,5253,0
072902041,6351,4934,0
072902101,4553,3829,0
072902102,4447,3423,0
072903001,6305,4781,70
072903041,5332,3821,66
072903101,5604,3572,107
072903102,5081,3929,81
072903103,5603,4285,75
072903104,5446,4231,106
072904101,6460,5220,0
072908001,6484,5487,0
072909001,8800,5831,0
072910101,6279,6173,0
073901001,8598,5736,0
073903001,8735,5632,351
073903003,402,0,0
073903045,6669,4545,12
073903102,4596,3773,9
073904101,6228,4626,34
073905001,8327,5274,177
073905004,.,.,.
073905006,.,.,.
073905041,6195,4032,111
073905102,5985,4005,97
073905103,6085,4463,94
074903001,6859,4496,16
074903041,7956,4928,13
074903102,5455,3797,10
074903103,7456,5406,334
074903104,5259,3997,10
074904001,7903,5331,18
074905001,8620,6413,0
074905101,5590,4439,0
074907001,8481,6888,0
074907041,8711,6992,0
074907101,7141,6101,0
074909001,7459,5194,0
074909041,5131,4353,0
074909101,5697,4330,0
074909102,6120,4866,0
074911001,8383,4904,0
074911101,6489,4782,0
074912001,7835,6208,0
074912041,5591,4321,0
074912101,5090,4285,0
074917001,6703,5554,0
074917101,6227,5545,0
075901001,6440,4882,59
075901102,6111,5299,0
075902001,6338,5042,18
075902041,5869,4551,51
075902101,5586,4617,36
075902102,5614,4530,4
075903001,6885,5829,1
075903102,5714,4355,80
075906001,6667,5840,0
075908001,11850,7987,0
075908101,7217,5397,0
076903001,9879,6369,0
076903002,.,.,.
076903101,6098,5053,0
076904001,9620,6442,0
076904002,.,.,.
076904041,7869,5761,0
076904101,6404,5436,0
077901001,11900,7235,183
077901003,14965,11622,475
077901004,2076,2076,0
077901041,10758,7247,155
077901101,7218,5139,78
077902001,8877,6343,0
077902003,.,.,.
077902041,6837,4930,0
077902101,6765,5552,0
078901001,9448,7109,0
078901101,7205,5941,0
079901001,5881,4286,5
079901002,6545,4660,6
079901003,5837,4196,5
079901004,21928,14433,19
079901005,19961,12173,59
079901008,13978,13185,13
079901041,6127,4553,5
079901042,6092,4402,5
079901043,5954,4404,5
079901101,7625,5667,5
079901102,6642,5337,5
079901103,7495,5561,7
079901105,7619,5912,6
079901106,6378,4910,5
079901107,6091,4757,6
079901108,5921,4718,4
079901109,6454,5158,5
079901110,6208,4858,4
079901111,7047,5413,7
079901112,6049,4914,6
079901114,6589,5266,6
079901115,5832,4567,5
079901116,7022,5440,6
079901117,9381,6835,7
079901118,8048,5951,7
079901119,5103,4154,4
079901120,5574,4424,6
079901121,5596,4490,6
079901122,6521,5135,7
079901123,6171,4953,5
079901124,6491,5035,5
079901125,.,.,.
079901126,.,.,.
079901133,8741,7597,14
079906001,7683,5095,74
079906008,.,.,.
079906041,7136,4875,79
079906042,6895,4663,91
079906102,5250,3902,66
079907001,6529,4487,74
079907002,8654,5346,110
079907004,5754,3972,64
079907005,5937,4152,72
079907006,6026,4203,69
079907007,5866,4033,61
079907008,6049,4202,74
079907010,5383,4971,93
079907011,6539,4462,75
079907012,7935,5201,86
079907013,6158,4338,62
079907040,44083,30414,403
079907041,6245,4413,70
079907042,11090,6962,165
079907043,6019,4313,76
079907044,7760,4930,78
079907045,6214,4025,63
079907046,13979,6166,166
079907047,6231,4391,65
079907048,6362,4427,73
079907049,5878,4081,69
079907050,5974,3975,73
079907051,6495,4177,70
079907052,6120,4091,73
079907053,5914,4197,56
079907101,6610,4896,136
079907102,6998,4881,82
079907108,7679,5695,161
079907109,6939,5135,71
079907110,7997,5478,87
079907111,8404,5802,103
079907112,6503,4842,78
079907113,7000,5031,66
079907114,6488,5005,88
079907115,6251,4607,82
079907116,7610,5468,83
079907117,8061,5504,135
079907118,7005,5255,97
079907119,6232,4569,74
079907120,6012,4283,72
079907121,5811,4353,72
079907122,7228,5175,80
079907123,6901,5028,91
079907124,6814,4875,95
079907125,6494,4608,78
079907126,5921,4340,78
079907127,6126,4580,88
079907128,6939,4866,105
079907129,6568,4924,95
079907130,5451,4119,65
079907131,7241,5182,84
079907132,6493,4708,83
079907133,6959,5199,92
079907134,5897,4309,73
079907135,6225,4508,92
079907136,6270,4649,83
079907137,5712,4183,67
079907138,5871,4304,73
079907139,7631,5464,108
079907140,5929,4461,83
079907141,5934,4279,76
079907142,5388,3970,60
079907143,5853,4502,81
079907144,5877,4224,118
079907145,5546,4087,73
079907146,6333,4433,123
079907147,6073,4280,64
079907148,6281,4482,64
079907149,.,.,.
079908101,8903,7278,0
079910001,6319,4700,197
079910041,5943,4723,73
079910101,4961,4296,47
079910102,4918,4137,67
079910103,5016,4110,64
080901001,6726,4875,40
080901041,6918,5434,56
080901102,5872,5003,59
080901103,5283,4673,50
081902002,9205,5660,82
081902041,7023,5191,75
081902101,6032,4538,67
081904001,9939,6235,40
081904041,7749,5393,42
081904102,5619,4206,34
081904103,6204,4563,35
081905002,8849,6612,0
081905041,6315,4778,0
081905102,5531,4787,0
081906101,9662,6025,271
082902001,11403,7350,130
082902003,.,.,.
082902041,9357,6666,125
082902101,6721,5377,108
082903001,7971,5593,87
082903003,10850,10850,0
082903041,7038,5457,97
082903103,5171,4174,74
082903104,5143,4184,80
083901001,17156,10012,0
083901002,434,434,0
083901041,14385,8778,0
083901101,8401,6129,0
083902001,14022,11786,27
083903001,11975,6689,188
083903002,22572,14683,199
083903041,10208,6605,161
083903101,10962,6946,271
083903102,7808,5796,162
083903103,8517,6077,167
084801101,6694,5638,30
084802001,9254,6160,15
084804101,8782,5424,0
084901001,6722,4721,139
084901010,61717,46160,12566
084901011,31992,31066,463
084901012,7924,7797,96
084901041,5685,4001,67
084901042,6336,4710,58
084901043,6723,4935,84
084901101,6406,5008,76
084901105,6080,4806,65
084901106,5980,4701,75
084901107,5833,4472,78
084901108,7837,5898,109
084902001,9365,6477,119
084902003,.,.,.
084902006,.,.,.
084902007,.,.,.
084902041,10716,7609,44
084902044,16754,11609,96
084902046,.,.,.
084902102,.,.,.
084902104,10238,7450,65
084902106,9472,6869,46
084902107,11164,8026,90
084902108,12374,8524,115
084902114,.,.,.
084903001,8349,6602,159
084903041,11053,8157,302
084903101,7785,6117,184
084904001,8122,5049,166
084904002,34973,30397,939
084904006,.,.,.
084904041,7391,4804,172
084904101,6005,4256,133
084904102,6887,4896,141
084904105,6462,4626,116
084904107,6135,4307,148
084904108,5071,3746,94
084906001,7385,4903,74
084906006,21099,12617,254
084906010,.,.,.
084906041,6978,4887,85
084906101,6372,4694,100
084906102,7216,5246,74
084906103,6557,4503,87
084906104,6087,4520,82
084906105,5718,4229,68
084908001,9946,6497,110
084908003,22999,22999,0
084908042,7548,5465,174
084908103,6226,4736,132
084908104,33947,19305,4849
084909001,5698,4052,40
084909002,.,.,.
084909041,6098,4707,39
084909101,4394,3575,32
084909102,4997,4029,34
084909103,7661,5430,56
084909104,4815,4055,40
084910001,7560,4864,86
084910002,5565,3937,57
084910003,6235,4490,70
084910004,23505,14513,272
084910005,.,.,.
084910006,.,.,.
084910008,.,.,.
084910009,6632,4781,73
084910010,6558,4901,3
084910042,5584,4278,53
084910043,5590,4064,58
084910044,6118,3923,52
084910045,5755,3938,64
084910046,5448,3989,58
084910047,8035,4514,70
084910048,5749,3970,51
084910049,5781,4238,144
084910051,.,.,.
084910101,6506,5200,76
084910102,6337,4571,67
084910103,6871,5357,70
084910104,5867,4731,75
084910105,6555,5049,78
084910106,9189,5676,81
084910107,8063,5869,73
084910108,6499,4950,77
084910110,6130,4674,70
