,sat,act,act_pct
073903045,.,.,.
073903046,.,.,.
073903102,.,.,.
073904101,.,.,.
073905001,1093,22.6,70.1
073905041,.,.,.
073905101,.,.,.
073905102,.,.,.
073905103,.,.,.
074903001,964,20.5,63.7
074903041,.,.,.
074903101,.,.,.
074903102,.,.,.
074903103,.,.,.
074903104,.,.,.
074904001,.,18.6,70
074905001,854,17.9,88.9
074907001,.,18.4,51.9
074907041,.,.,.
074907101,.,.,.
074909001,.,20.2,38.5
074909041,.,.,.
074909101,.,.,.
074909102,.,.,.
074911001,.,20.4,58.8
074911101,.,.,.
074912001,.,20.8,50
074912101,.,.,.
074917001,.,19.3,70.4
074917101,.,.,.
075901001,.,20.4,65.8
075901102,.,.,.
075902001,1010,21.5,51.4
075902041,.,.,.
075902101,.,.,.
075902102,.,.,.
075903001,998,22.8,58.7
075903041,.,.,.
075903102,.,.,.
075906001,1063,19.2,56.3
075906101,.,.,.
075908001,1010,.,87
075908101,.,.,.
076903001,.,17.9,65.2
076903002,.,.,.
076903101,.,.,.
076904001,.,19,82.1
076904041,.,.,.
076904101,.,.,.
077901001,.,20.9,64.7
077901002,.,.,0
077901041,.,.,.
077901101,.,.,.
077901102,.,.,.
077902001,.,19.8,63.5
077902041,.,.,.
077902101,.,.,.
078901001,.,17.6,66.7
078901101,.,.,.
079901001,1023,20.6,55.7
079901002,977,19.5,62.3
079901003,.,.,.
079901004,.,.,.
079901005,.,.,.
079901008,.,.,.
079901041,.,.,.
079901042,.,.,.
079901043,.,.,.
079901101,.,.,.
079901102,.,.,.
079901103,.,.,.
079901105,.,.,.
079901106,.,.,.
079901107,.,.,.
079901108,.,.,.
079901109,.,.,.
079901110,.,.,.
079901111,.,.,.
079901112,.,.,.
079901114,.,.,.
079901115,.,.,.
079901116,.,.,.
079901117,.,.,.
079901118,.,.,.
079901119,.,.,.
079901120,.,.,.
079901132,.,.,.
079901133,.,.,.
079901134,.,.,.
079906001,1055,21.1,65
079906041,.,.,.
079906042,.,.,.
079906102,.,.,.
079906103,.,.,.
079907001,1058,21.3,87.3
079907002,832,16.5,71.2
079907004,1135,22.7,.
079907005,1009,21,80.5
079907006,1028,20.9,92.4
079907007,1065,21.7,88.9
079907008,931,19,71.8
079907009,.,.,0
079907010,.,.,.
079907011,.,.,.
079907014,.,.,.
079907041,.,.,.
079907042,.,.,.
079907043,.,.,.
079907044,.,.,.
079907045,.,.,.
079907046,.,.,.
079907047,.,.,.
079907048,.,.,.
079907049,.,.,.
079907050,.,.,.
079907051,.,.,.
079907101,.,.,.
079907102,.,.,.
079907108,.,.,.
079907109,.,.,.
079907110,.,.,.
079907111,.,.,.
079907112,.,.,.
079907113,.,.,.
079907114,.,.,.
079907115,.,.,.
079907116,.,.,.
079907117,.,.,.
079907118,.,.,.
079907119,.,.,.
079907120,.,.,.
079907121,.,.,.
079907122,.,.,.
079907123,.,.,.
079907124,.,.,.
079907125,.,.,.
079907126,.,.,.
079907127,.,.,.
079907128,.,.,.
079907129,.,.,.
079907130,.,.,.
079907131,.,.,.
079907132,.,.,.
079907133,.,.,.
079907134,.,.,.
079907135,.,.,.
079907136,.,.,.
079907137,.,.,.
079907138,.,.,.
079907139,.,.,.
079907140,.,.,.
079908101,.,.,.
079910001,978,20.3,69.3
079910041,.,.,.
079910101,.,.,.
079910102,.,.,.
079910103,.,.,.
080901001,959,21,60.9
080901041,.,.,.
080901102,.,.,.
080901103,.,.,.
081902002,1020,20.8,60.2
081902041,.,.,.
081902101,.,.,.
081904001,998,21.3,68.3
081904041,.,.,.
081904102,.,.,.
081904103,.,.,.
081905002,.,19.1,85.7
081905041,.,.,.
081905102,.,.,.
081906101,.,.,.
082902001,.,18.3,62.2
082902003,.,.,.
082902041,.,.,.
082902101,.,.,.
082903001,916,18.4,44.5
082903002,.,.,.
082903041,.,.,.
082903103,.,.,.
082903104,.,.,.
083901001,.,19.5,62.5
083901002,.,.,.
083901041,.,.,.
083901101,.,.,.
083902001,.,.,26.7
083903001,956,19.9,51.3
083903002,.,.,0
083903041,.,.,.
083903101,.,.,.
083903102,.,.,.
083903103,.,.,.
084801101,.,.,.
084802001,.,.,.
084901001,923,21.9,52.4
084901010,.,.,.
084901011,.,.,.
084901012,.,.,.
084901041,.,.,.
084901042,.,.,.
084901101,.,.,.
084901105,.,.,.
084901106,.,.,.
084901107,.,.,.
084902001,1033,20.7,45.3
084902003,.,.,.
084902005,.,.,.
084902041,.,.,.
084902042,.,.,.
084902044,.,.,.
084902101,.,.,.
084902102,.,.,.
084902103,.,.,.
084902104,.,.,.
084902105,.,.,.
084902106,.,.,.
084902107,.,.,.
084902108,.,.,.
084902109,.,.,.
084902112,.,.,.
084902113,.,.,.
084903001,905,.,66.7
084903041,.,.,.
084903101,.,.,.
084904001,862,17.2,62.6
084904006,.,.,.
084904041,.,.,.
084904101,.,.,.
084904102,.,.,.
084904103,.,.,.
084904105,.,.,.
084904107,.,.,.
084904108,.,.,.
084906001,923,19.4,46.9
084906005,.,.,.
084906010,.,.,.
084906041,.,.,.
084906101,.,.,.
084906102,.,.,.
084906103,.,.,.
084906104,.,.,.
084906105,.,.,.
084908001,753,12.2,38.6
084908003,.,.,.
084908042,.,.,.
084908102,.,.,.
084908103,.,.,.
084909001,934,20.6,45.1
084909002,.,.,.
084909041,.,.,.
084909101,.,.,.
084909102,.,.,.
084909103,.,.,.
084909104,.,.,.
084910001,1031,21.1,82.7
084910002,1136,23.6,92.6
084910003,1029,21.8,91.1
084910004,1012,.,12.2
084910005,.,.,.
084910006,.,.,.
084910041,.,.,.
084910042,.,.,.
084910043,.,.,.
084910044,.,.,.
084910045,.,.,.
084910046,.,.,.
084910047,.,.,.
084910101,.,.,.
084910102,.,.,.
084910103,.,.,.
084910104,.,.,.
084910105,.,.,.
084910106,.,.,.
084910107,.,.,.
084910108,.,.,.
084910110,.,.,.
084910111,.,.,.
084910112,.,.,.
084910115,.,.,.
084910116,.,.,.
084910117,.,.,.
084910118,.,.,.
084910119,.,.,.
084910120,.,.,.
084910121,.,.,.
084910122,.,.,.
084910123,.,.,.
084911001,1072,22.8,83.5
084911010,.,.,.
084911041,.,.,.
084911101,.,.,.
084911102,.,.,.
084911103,.,.,.
084911104,.,.,.
085902001,993,19.9,54.2
085902002,.,.,.
085902041,.,.,.
085902101,.,.,.
085903001,.,18.7,53.8
086024101,.,.,.
086901001,1014,20.2,87.5
086901002,.,.,0
086901041,.,.,.
086901102,.,.,.
086901103,.,.,.
086901104,.,.,.
086902001,1079,22.4,83.3
086902041,.,.,.
086902101,.,.,.
087901001,1060,21.4,78.3
087901101,.,.,.
088902001,991,18.8,79
088902041,.,.,.
088902102,.,.,.
089901001,901,18.4,69
089901002,.,.,0
089901042,.,.,.
089901101,.,.,.
089901102,.,.,.
089901103,.,.,.
089903001,.,20.1,60.7
089903002,.,.,.
089903003,.,.,.
089903041,.,.,.
089903101,.,.,.
089905001,.,14.6,90.9
089905102,.,.,.
090902001,.,.,.
090903001,.,20.3,68.8
090904001,1001,21.9,62.6
090904002,.,.,0
090904042,.,.,.
090904101,.,.,.
090904105,.,.,.
090904107,.,.,.
090904108,.,.,.
090905101,.,.,.
091901001,981,21.4,63.9
091901041,.,.,.
091901101,.,.,.
091902001,.,19.1,.
091902101,.,.,.
091903001,1127,21.1,50.7
091903002,.,.,0
091903003,.,.,.
091903041,.,.,.
091903102,.,.,.
091903103,.,.,.
091903104,.,.,.
091903107,.,.,.
091903112,.,.,.
091903113,.,.,.
091903114,.,.,.
091905001,1059,22.4,55.4
091905041,.,.,.
091905101,.,.,.
091906002,1056,21.7,54.4
091906003,.,.,.
091906004,.,.,.
091906035,.,.,.
091906037,.,.,0
091906042,.,.,.
091906101,.,.,.
091906102,.,.,.
091906104,.,.,.
091906105,.,.,.
091906106,.,.,.
091906107,.,.,.
091906108,.,.,.
091906109,.,.,.
091907101,.,.,.
091908001,1050,20.8,36.7
091908041,.,.,.
091908101,.,.,.
091909001,1008,19.9,57.7
091909041,.,.,.
091909101,.,.,.
091910001,1048,.,39.4
091910041,.,.,.
091910101,.,.,.
091913001,971,20.8,48.1
091913041,.,.,.
091913101,.,.,.
091914001,995,21,65.4
091914041,.,.,.
091914101,.,.,.
091917001,1019,20.3,71.1
091917041,.,.,.
091917101,.,.,.
091918001,921,19.6,74.5
091918041,.,.,.
091918101,.,.,.
092801001,.,.,0
092901001,924,19.6,57.5
092901042,.,.,.
092901102,.,.,.
092901104,.,.,.
092901105,.,.,.
092902002,1015,19.1,49
092902003,.,.,23.1
092902004,.,.,.
092902042,.,.,.
092902101,.,.,.
092902106,.,.,.
092902107,.,.,.
092903001,1052,20.4,62.5
092903041,.,.,.
092903042,.,.,.
092903043,.,.,.
092903101,.,.,.
092903103,.,.,.
092903105,.,.,.
092903106,.,.,.
092903107,.,.,.
092903108,.,.,.
092903112,.,.,.
092903113,.,.,.
092903114,.,.,.
092903116,.,.,.
092903117,.,.,.
092903118,.,.,.
092903200,.,.,.
092903201,.,.,.
092904001,1053,22.5,71.9
092904041,.,.,.
092904042,.,.,.
092904043,.,.,.
092904101,.,.,.
092904102,.,.,.
092904103,.,.,.
092906002,980,21.2,41.9
092906003,.,.,.
092906041,.,.,.
092906102,.,.,.
092907001,1037,21.4,73.4
092907042,.,.,.
092907101,.,.,.
092907102,.,.,.
092907103,.,.,.
092908001,1071,21.6,70.1
092908041,.,.,.
092908102,.,.,.
092908103,.,.,.
093901001,909,20.4,55.6
093901101,.,.,.
093903001,953,20.5,66.7
093903101,.,.,.
093904002,934,19.2,49.3
093904003,.,.,0
093904004,.,.,.
093904041,.,.,.
093904042,.,.,.
093904104,.,.,.
093904105,.,.,.
093905001,893,.,46.7
093905101,.,.,.
094901001,971,20.5,73
094901002,.,.,0
094901041,.,.,.
094901042,.,.,.
094901101,.,.,.
094901102,.,.,.
094901103,.,.,.
094901104,.,.,.
094901105,.,.,.
094901106,.,.,.
094901108,.,.,.
094901109,.,.,.
094901110,.,.,.
094901111,.,.,.
094902001,995,21,66
094902002,.,.,0
094902041,.,.,.
094902042,.,.,.
094902101,.,.,.
094902102,.,.,.
094902103,.,.,.
094902106,.,.,.
094902108,.,.,.
094902109,.,.,.
094902110,.,.,.
094903001,1032,20.8,77.4
094903041,.,.,.
094903101,.,.,.
094904001,987,20.1,94
094904002,.,.,.
094904041,.,.,.
094904101,.,.,.
095901001,1030,19.7,66.7
095901041,.,.,.
095901101,.,.,.
095902001,.,18.3,56.3
095903001,.,18.6,67.6
095903002,.,.,.
095903102,.,.,.
095903103,.,.,.
095904001,.,19.1,.
095904101,.,.,.
095905001,976,19.6,46.5
095905002,.,.,5.4
095905004,.,.,.
095905041,.,.,.
095905042,.,.,.
095905101,.,.,.
095905102,.,.,.
095905103,.,.,.
095905105,.,.,.
095905106,.,.,.
095905107,.,.,.
095905108,.,.,.
095905109,.,.,.
096904001,.,16.7,70.6
096904041,.,.,.
096904101,.,.,.
096904103,.,.,.
096905001,.,19.5,65
097902001,1196,20.3,100
097902041,.,.,.
097902102,.,.,.
097903001,968,20.7,77.8
097903041,.,.,.
097903101,.,.,.
098901001,.,20.6,.
098901041,.,.,.
098901101,.,.,.
098903101,.,.,.
098904001,.,22.5,75.4
098904041,.,.,.
098904101,.,.,.
099902001,.,.,45.5
099902101,.,.,.
099903001,.,19.7,100
099903041,.,.,.
099903102,.,.,.
100903002,886,.,71.4
100903003,.,.,.
100903041,.,.,.
100903101,.,.,.
100904001,951,18.7,59.9
100904002,.,.,.
100904041,.,.,.
100904101,.,.,.
100904102,.,.,.
100904103,.,.,.
100904104,.,.,.
100905001,950,19.8,82.5
100905002,.,.,.
100905004,.,.,.
100905041,.,.,.
100905102,.,.,.
100905105,.,.,.
100907001,962,18.8,77.7
100907003,.,.,.
100907041,.,.,.
100907101,.,.,.
100907102,.,.,.
100907103,.,.,.
100908001,881,19.3,43.4
100908041,.,.,.
100908101,.,.,.
101801102,.,.,.
101802101,.,.,.
101803041,.,.,14.3
101803101,.,.,.
101804001,806,.,50
101804002,.,.,.
101804003,.,.,.
101805001,736,16.2,72.2
101805101,.,.,.
101806001,.,.,25
101807101,.,.,.
101808101,.,.,.
101809001,.,.,0
101809101,.,.,.
101810002,.,.,.
101811001,.,.,.
101811002,.,.,.
101811003,.,.,.
101811004,.,.,.
101811005,.,.,.
101811006,.,.,.
101812001,671,.,14.1
101813001,.,.,.
101814101,.,.,.
101815101,.,.,.
101817001,.,.,0
101818001,.,.,0
101819001,.,.,.
101820001,.,.,.
101821001,.,.,0
101822001,.,.,.
101823101,.,.,.
101827001,.,.,0
101828101,.,.,.
101829101,.,.,.
101830101,.,.,.
101831001,.,.,0
101833101,.,.,.
101834001,.,.,0
101835101,.,.,.
101837001,.,.,9.7
101838001,786,.,19.1
101840101,.,.,.
101841101,.,.,.
101842001,.,.,0
101843001,.,.,0
101843002,.,.,.
101843003,.,.,.
101844001,.,.,.
101844002,.,.,.
101844003,.,.,.
101845001,.,.,0
101846001,.,.,.
101847101,.,.,.
101848101,.,.,.
101848102,.,.,.
101849041,.,.,.
101850101,.,.,.
101902001,847,16.3,57.6
101902002,897,17,68.1
101902003,854,16.3,56.2
101902004,858,17.1,61.7
101902005,913,18.5,56.8
101902006,.,17.6,6.1
101902041,.,.,.
101902042,.,.,.
101902043,.,.,.
101902044,.,.,.
101902045,.,.,.
101902046,.,.,.
101902047,.,.,.
101902048,.,.,.
101902061,.,.,.
101902063,.,.,.
101902064,.,.,.
101902065,.,.,.
101902066,.,.,.
101902067,.,.,.
101902068,.,.,.
101902081,.,.,.
101902083,.,.,.
101902084,.,.,.
101902085,.,.,.
101902099,.,.,.
101902101,.,.,.
101902102,.,.,.
101902103,.,.,.
101902104,.,.,.
101902105,.,.,.
101902106,.,.,.
101902107,.,.,.
101902108,.,.,.
101902109,.,.,.
101902110,.,.,.
101902111,.,.,.
101902112,.,.,.
101902113,.,.,.
101902114,.,.,.
101902115,.,.,.
101902116,.,.,.
101902117,.,.,.
101902118,.,.,.
101902119,.,.,.
101902120,.,.,.
101902121,.,.,.
101902122,.,.,.
101902123,.,.,.
101902124,.,.,.
101902125,.,.,.
101902126,.,.,.
101902127,.,.,.
101902128,.,.,.
101902129,.,.,.
101902151,.,.,.
101902153,.,.,.
101902154,.,.,.
101902155,.,.,.
101902301,.,.,.
101902303,.,.,.
101902304,.,.,.
101903001,910,18.5,67.8
101903002,929,18.1,75.9
101903003,.,.,.
101903006,1050,21.5,92.3
101903041,.,.,.
101903042,.,.,.
101903043,.,.,.
101903044,.,.,.
101903045,.,.,.
101903046,.,.,.
101903047,.,.,.
101903101,.,.,.
101903102,.,.,.
101903103,.,.,.
101903104,.,.,.
101903105,.,.,.
101903106,.,.,.
101903107,.,.,.
101903108,.,.,.
101903109,.,.,.
101903110,.,.,.
101903111,.,.,.
101903112,.,.,.
101903113,.,.,.
101903114,.,.,.
101903115,.,.,.
101903116,.,.,.
101903117,.,.,.
101903118,.,.,.
101903119,.,.,.
101903120,.,.,.
101903121,.,.,.
101903122,.,.,.
101903140,.,.,.
101903141,.,.,.
101903142,.,.,.
101903143,.,.,.
101903144,.,.,.
101903199,.,.,0
101905001,898,19.3,45.8
101905005,.,.,0
101905006,.,.,.
101905007,.,.,.
101905041,.,.,.
101905042,.,.,.
101905101,.,.,.
101905102,.,.,.
101905103,.,.,.
101905104,.,.,.
101905105,.,.,.
101906001,1015,19.6,67.4
101906042,.,.,.
101906101,.,.,.
101906102,.,.,.
101906103,.,.,.
101906104,.,.,.
101907002,1050,23,80
101907003,1018,21.1,77
101907004,1053,22.3,84.3
101907005,1047,21.2,84.1
101907007,1014,21.4,75.9
101907008,931,19.8,12.1
101907009,979,21.7,75.9
101907037,.,.,.
101907040,.,.,.
101907041,.,.,.
101907042,.,.,.
101907043,.,.,.
101907044,.,.,.
101907045,.,.,.
101907046,.,.,.
101907047,.,.,.
101907048,.,.,.
101907049,.,.,.
101907050,.,.,.
101907051,.,.,.
101907052,.,.,.
101907060,.,.,.
101907101,.,.,.
101907103,.,.,.
101907104,.,.,.
101907105,.,.,.
101907106,.,.,.
101907107,.,.,.
101907108,.,.,.
101907109,.,.,.
101907110,.,.,.
101907111,.,.,.
101907112,.,.,.
101907113,.,.,.
101907115,.,.,.
101907116,.,.,.
101907117,.,.,.
101907118,.,.,.
101907119,.,.,.
101907120,.,.,.
101907121,.,.,.
101907122,.,.,.
101907124,.,.,.
101907125,.,.,.
101907126,.,.,.
101907127,.,.,.
101907128,.,.,.
101907129,.,.,.
101907130,.,.,.
101907131,.,.,.
101907132,.,.,.
101907133,.,.,.
101907134,.,.,.
101907135,.,.,.
101907136,.,.,.
101907137,.,.,.
101908001,1034,20.3,58.1
101908005,.,.,0
101908006,.,.,.
101908041,.,.,.
101908042,.,.,.
101908043,.,.,.
101908044,.,.,.
101908101,.,.,.
101908102,.,.,.
101908104,.,.,.
101908105,.,.,.
101908106,.,.,.
101908107,.,.,.
101908108,.,.,.
101909002,740,15.7,49.8
101909003,763,16.6,39.6
101909007,.,.,.
101909008,.,.,.
101909011,.,.,.
101909041,.,.,.
101909043,.,.,.
101909101,.,.,.
101909102,.,.,.
101909103,.,.,.
101909105,.,.,.
101909106,.,.,.
101909108,.,.,.
101909109,.,.,.
101909110,.,.,.
101910002,864,16.3,35.2
101910003,.,.,.
101910004,932,17.8,43.2
101910005,.,.,14.3
101910006,.,.,.
101910008,.,.,.
101910041,.,.,.
101910042,.,.,.
101910043,.,.,.
101910044,.,.,.
101910045,.,.,.
101910101,.,.,.
101910102,.,.,.
101910104,.,.,.
101910105,.,.,.
101910106,.,.,.
101910107,.,.,.
101910108,.,.,.
101910109,.,.,.
101910110,.,.,.
101910111,.,.,.
101910112,.,.,.
101910113,.,.,.
101911002,943,19.3,40.7
101911003,967,19.9,49.9
101911005,.,.,3.1
101911010,.,.,0
101911041,.,.,.
101911043,.,.,.
101911044,.,.,.
101911045,.,.,.
101911046,.,.,.
101911101,.,.,.
101911102,.,.,.
101911103,.,.,.
101911105,.,.,.
101911107,.,.,.
101911108,.,.,.
101911111,.,.,.
101911112,.,.,.
101911113,.,.,.
101911114,.,.,.
101911115,.,.,.
101911116,.,.,.
101911117,.,.,.
101911118,.,.,.
101911120,.,.,.
101912001,793,16.3,55.4
101912002,1159,22.3,87.3
101912003,836,14.2,45.8
101912004,786,15.5,44.2
101912005,838,16.2,42.5
101912006,884,20,78
101912007,776,16.2,64.1
101912008,1073,21.3,83.7
101912009,892,21.2,40.7
101912010,818,16.6,53.2
101912011,844,17.5,54.1
101912012,867,17.3,41.3
101912013,.,.,0
101912014,818,15.2,62.9
101912015,908,17.9,54.4
101912016,950,17.8,78.8
101912017,876,17.3,65.8
101912018,758,15.6,34.7
101912019,792,16,65.1
101912020,762,16.3,61.7
101912023,883,16.3,70.5
101912024,960,18.5,54.1
101912025,1131,22.1,.
101912026,1140,23.5,.
101912027,.,.,.
101912029,832,13.9,11.8
101912030,.,.,4
101912032,.,.,0
101912033,804,15.8,64.6
101912034,906,19,69.5
101912036,976,.,71.1
101912038,.,.,8.3
101912039,.,.,.
101912041,.,.,.
101912042,.,.,.
101912043,.,.,.
101912044,.,.,.
101912045,.,.,.
101912046,.,.,.
101912047,.,.,.
101912048,.,.,.
101912049,.,.,.
101912050,.,.,.
101912051,.,.,.
101912052,.,.,.
101912053,.,.,.
101912054,.,.,.
101912055,.,.,.
101912056,.,.,.
101912057,.,.,.
101912058,.,.,.
101912059,.,.,.
101912060,.,.,.
101912061,.,.,.
101912062,.,.,.
101912064,.,.,.
101912066,.,.,.
101912067,.,.,.
101912068,.,.,.
101912070,.,.,.
101912071,.,.,.
101912072,.,.,.
101912074,.,.,.
101912075,.,.,.
101912077,.,.,.
101912078,.,.,.
101912079,.,.,.
101912080,.,.,.
101912081,.,.,.
101912082,.,.,.
101912083,.,.,.
101912084,876,.,80
101912093,.,.,.
101912094,.,.,.
101912096,.,.,.
101912097,.,.,.
101912098,.,.,.
101912102,.,.,.
101912103,.,.,.
101912104,.,.,.
101912105,.,.,.
101912106,.,.,.
101912107,.,.,.
101912108,.,.,.
101912109,.,.,.
101912110,.,.,.
101912111,.,.,.
101912112,.,.,.
101912113,.,.,.
101912114,.,.,.
101912115,.,.,.
101912116,.,.,.
101912117,.,.,.
101912118,.,.,.
101912119,.,.,.
101912120,.,.,.
101912121,.,.,.
101912122,.,.,.
101912123,.,.,.
101912124,.,.,.
101912125,.,.,.
101912127,.,.,.
101912128,.,.,.
101912129,.,.,.
101912130,.,.,.
101912131,.,.,.
101912132,.,.,.
101912133,.,.,.
101912134,.,.,.
101912135,.,.,.
101912136,.,.,.
101912137,.,.,.
101912138,.,.,.
101912139,.,.,.
101912140,.,.,.
101912141,.,.,.
101912143,.,.,.
101912144,.,.,.
101912145,.,.,.
101912146,.,.,.
101912147,.,.,.
101912148,.,.,.
101912149,.,.,.
101912150,.,.,.
101912151,.,.,.
101912152,.,.,.
101912153,.,.,.
101912154,.,.,.
101912155,.,.,.
101912156,.,.,.
101912157,.,.,.
101912158,.,.,.
101912159,.,.,.
101912160,.,.,.
101912162,.,.,.
101912163,.,.,.
101912164,.,.,.
101912166,.,.,.
101912167,.,.,.
101912168,.,.,.
101912169,.,.,.
101912170,.,.,.
101912171,.,.,.
101912172,.,.,.
101912173,.,.,.
101912174,.,.,.
101912175,.,.,.
101912176,.,.,.
101912177,.,.,.
101912178,.,.,.
101912179,.,.,.
101912180,.,.,.
101912181,.,.,.
101912182,.,.,.
101912183,.,.,.
101912184,.,.,.
101912185,.,.,.
101912187,.,.,.
101912188,.,.,.
101912189,.,.,.
101912190,.,.,.
101912191,.,.,.
101912192,.,.,.
101912193,.,.,.
101912194,.,.,.
101912195,.,.,.
101912196,.,.,.
101912197,.,.,.
101912198,.,.,.
101912199,.,.,.
101912201,.,.,.
101912202,.,.,.
101912203,.,.,.
101912204,.,.,.
101912205,.,.,.
101912207,.,.,.
101912209,.,.,.
101912210,.,.,.
101912211,.,.,.
101912212,.,.,.
101912213,.,.,.
101912214,.,.,.
101912215,.,.,.
101912216,.,.,.
101912217,.,.,.
101912218,.,.,.
101912219,.,.,.
101912220,.,.,.
101912221,.,.,.
101912222,.,.,.
101912223,.,.,.
101912224,.,.,.
101912225,.,.,.
101912226,.,.,.
101912227,.,.,.
101912228,.,.,.
101912229,.,.,.
101912230,.,.,.
101912231,.,.,.
101912232,.,.,.
101912233,.,.,.
101912234,.,.,.
101912235,.,.,.
101912236,.,.,.
101912237,.,.,.
101912238,.,.,.
101912239,.,.,.
101912240,.,.,.
101912241,.,.,.
101912242,.,.,.
101912243,.,.,.
101912244,.,.,.
101912245,.,.,.
101912246,.,.,.
101912247,.,.,.
101912248,.,.,.
101912249,.,.,.
101912250,.,.,.
101912251,.,.,.
101912252,.,.,.
101912253,.,.,.
101912254,.,.,.
101912255,.,.,.
101912256,.,.,.
101912257,.,.,.
101912258,.,.,.
101912259,.,.,.
101912260,.,.,.
101912261,.,.,.
101912262,.,.,.
101912263,.,.,.
101912264,.,.,.
101912265,.,.,.
101912266,.,.,.
101912267,.,.,.
101912268,.,.,.
101912269,.,.,.
101912270,.,.,.
101912271,.,.,.
101912272,.,.,.
101912273,.,.,.
101912274,.,.,.
101912275,.,.,.
101912276,.,.,.
101912277,.,.,.
101912279,.,.,.
101912280,.,.,.
101912281,.,.,.
101912282,.,.,.
101912283,.,.,.
101912284,.,.,.
101912285,.,.,.
101912286,.,.,.
101912287,.,.,.
101912289,.,.,.
101912290,.,.,.
101912291,.,.,.
101912292,.,.,.
101912294,.,.,.
101912295,.,.,.
101912296,.,.,.
101912297,.,.,.
101912298,.,.,.
101912299,.,.,.
101912301,808,.,41.9
101912303,.,.,.
101912316,.,.,.
101912318,.,.,0
101912319,.,.,.
101912320,.,.,.
101912332,.,.,.
101912334,.,.,.
101912335,.,.,.
101912340,.,.,.
101912341,.,.,.
101912342,.,.,.
101912344,.,.,.
101912360,.,.,.
101912361,.,.,.
101912364,.,.,.
101912366,.,.,.
101912368,.,.,.
101912369,.,.,.
101912370,.,.,.
101912371,.,.,.
101912372,.,.,.
101912374,.,.,.
101912375,.,.,.
101912376,.,.,.
101912377,.,.,.
101912378,.,.,.
101912385,.,.,.
101912386,.,.,.
101912388,.,.,.
101912391,.,.,.
101912392,.,.,.
101912393,.,.,.
101913001,978,20.4,73.1
101913002,1100,22.9,86.4
101913005,987,.,74.3
101913041,.,.,.
101913042,.,.,.
101913043,.,.,.
101913044,.,.,.
101913045,.,.,.
101913046,.,.,.
101913101,.,.,.
101913102,.,.,.
101913103,.,.,.
101913104,.,.,.
101913105,.,.,.
101913106,.,.,.
101913107,.,.,.
101913108,.,.,.
101913109,.,.,.
101913110,.,.,.
101913111,.,.,.
101913112,.,.,.
101913113,.,.,.
101913114,.,.,.
101913115,.,.,.
101913116,.,.,.
101913117,.,.,.
101913118,.,.,.
101913119,.,.,.
101913120,.,.,.
101914001,1071,22.5,78.1
101914002,1114,23.8,95.7
101914003,.,.,.
101914005,1033,21.2,71.1
101914006,.,.,.
101914007,.,.,.
101914033,.,.,.
101914041,.,.,.
101914042,.,.,.
101914043,.,.,.
101914044,.,.,.
101914045,.,.,.
101914046,.,.,.
101914047,.,.,.
101914048,.,.,.
101914101,.,.,.
101914102,.,.,.
101914103,.,.,.
101914104,.,.,.
101914105,.,.,.
101914106,.,.,.
101914107,.,.,.
101914108,.,.,.
101914109,.,.,.
101914110,.,.,.
101914111,.,.,.
101914112,.,.,.
101914113,.,.,.
101914114,.,.,.
101914115,.,.,.
101914116,.,.,.
101914117,.,.,.
101914118,.,.,.
101914119,.,.,.
101914120,.,.,.
101914121,.,.,.
101914135,.,.,.
101915001,1097,23.2,92.7
101915002,973,19.8,68.6
101915003,1038,22.3,78.3
101915004,.,.,.
101915037,.,.,.
101915039,.,.,.
101915041,.,.,.
101915042,.,.,.
101915043,.,.,.
101915044,.,.,.
101915045,.,.,.
101915046,.,.,.
101915102,.,.,.
101915103,.,.,.
101915104,.,.,.
101915105,.,.,.
101915106,.,.,.
101915107,.,.,.
101915108,.,.,.
101915109,.,.,.
101915110,.,.,.
101915111,.,.,.
101915112,.,.,.
101915113,.,.,.
101915114,.,.,.
101915115,.,.,.
101915116,.,.,.
101915117,.,.,.
101915118,.,.,.
101915119,.,.,.
101915120,.,.,.
101916001,1000,19.8,48.7
101916002,.,.,0
101916009,.,.,.
101916041,.,.,.
101916042,.,.,.
101916043,.,.,.
101916101,.,.,.
101916103,.,.,.
101916104,.,.,.
101916105,.,.,.
101916106,.,.,.
101916107,.,.,.
101917001,953,22,24.6
101917002,999,21.5,41.3
101917003,923,18.4,38.5
101917004,990,19.5,52.8
101917007,.,.,3.3
101917010,.,.,0
101917012,.,.,.
101917041,.,.,.
101917042,.,.,.
101917043,.,.,.
101917044,.,.,.
101917045,.,.,.
101917046,.,.,.
101917047,.,.,.
101917048,.,.,.
101917049,.,.,.
101917050,.,.,.
101917051,.,.,.
101917054,.,.,.
101917101,.,.,.
101917102,.,.,.
101917103,.,.,.
101917104,.,.,.
101917105,.,.,.
101917106,.,.,.
101917107,.,.,.
101917108,.,.,.
101917109,.,.,.
101917110,.,.,.
101917111,.,.,.
101917112,.,.,.
101917113,.,.,.
101917114,.,.,.
101917115,.,.,.
101917116,.,.,.
101917117,.,.,.
101917118,.,.,.
101917119,.,.,.
101917120,.,.,.
101917122,.,.,.
101917123,.,.,.
101917124,.,.,.
101917125,.,.,.
101917126,.,.,.
101917127,.,.,.
101917128,.,.,.
101917129,.,.,.
101917130,.,.,.
101917131,.,.,.
101917132,.,.,.
101917133,.,.,.
101917134,.,.,.
101919001,1039,21.1,60.1
101919002,979,19.6,64.4
101919009,.,.,.
