,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,teacher_avg_salary,teacher_experience,exp_w_dist,completion_rate,recieved_GED,graduated,dist_name,county_num,charter,grade_span,eng_class_size,math_class_size,sci_class_size
001902001,43,49,30,41,21,134,8,35,15,30,35,34472,11.652173913,3.5652173913,3.2,0,96.8,CAYUGA ISD,001,N,09 - 12,12,11.6,9.7
001902041,0,0,0,0,24,124,5,48,19,23,48,32439,10.619047619,3.8571428571,.,.,.,CAYUGA ISD,001,N,06 - 08,15.4,15,16.5
001902103,0,0,0,0,20,233,9,110,28,44,110,36434,13.954545455,6.3181818182,.,.,.,CAYUGA ISD,001,N,EE - 05,.,.,.
001903001,106,89,94,75,29,315,19,125,18,83,125,35985,15.027027027,4.972972973,3.8,1.3,93.6,ELKHART ISD,001,N,09 - 12,13.4,15,16.1
001903002,1,1,1,1,1,2,1,1,0,1,1,.,.,.,.,.,.,ELKHART ISD,001,N,09 - 12,.,.,.
001903041,0,0,0,0,23,240,16,130,16,71,130,33234,10.066666667,5.3333333333,.,.,.,ELKHART ISD,001,N,06 - 08,14.4,13,17
001903101,0,0,0,0,45,539,34,360,16,102,360,34769,13.146341463,9.7317073171,.,.,.,ELKHART ISD,001,N,EE - 05,.,.,.
001904001,57,56,57,62,32,188,10,77,17,46,77,34742,11.711864407,5.4576271186,6.3,0,93.7,FRANKSTON ISD,001,N,09 - 12,12.4,14.3,12.5
001904041,0,0,0,0,31,151,12,100,27,29,100,34282,11.4,4.25,.,.,.,FRANKSTON ISD,001,N,06 - 08,16.6,14.8,18.3
001904102,0,0,0,0,60,276,21,206,16,44,206,37097,16.419354839,9.7096774194,.,.,.,FRANKSTON ISD,001,N,EE - 05,.,.,.
001906002,22,22,20,16,21,110,4,53,13,33,53,38626,11.363636364,9.0909090909,0,0,100,NECHES ISD,001,N,07 - 12,15.7,13.7,15.3
001906102,0,0,0,0,20,149,4,65,8,30,65,34056,7.5,4.6428571429,.,.,.,NECHES ISD,001,N,EE - 06,.,.,.
001907001,318,223,233,155,279,431,210,491,57,133,491,35465,10.464516129,6.5161290323,3.9,7.8,85.9,PALESTINE ISD,001,N,08 - 12,19.4,19.6,18
001907041,0,0,0,0,159,213,126,305,22,85,305,33980,10.359550562,7.3258426966,.,.,.,PALESTINE ISD,001,N,07 - 08,16.9,15,17.9
001907042,0,0,0,0,56,84,77,147,0,25,147,34814,12.833333333,6.8333333333,.,.,.,PALESTINE ISD,001,N,06 - 06,.,15,.
001907101,0,0,0,0,154,132,159,374,0,29,374,33148,13.137254902,9.9281045752,.,.,.,PALESTINE ISD,001,N,EE - KG,.,.,.
001907104,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,
001907107,0,0,0,0,156,194,171,392,8,25,392,36680,16.923076923,12.615384615,.,.,.,PALESTINE ISD,001,N,01 - 02,.,.,.
001907110,0,0,0,0,206,270,214,490,40,59,490,33726,11.985711509,7.2495463971,.,.,.,PALESTINE ISD,001,N,03 - 05,.,.,.
001908002,141,146,131,109,87,389,48,157,32,113,157,36766,14.589747249,7.0072199495,1.6,3.2,94.4,WESTWOOD ISD,001,N,09 - 12,17.7,16.6,17.1
001908041,0,0,0,0,42,184,28,110,11,32,110,35845,18.086956522,12.347826087,.,.,.,WESTWOOD ISD,001,N,07 - 08,15.6,19.1,16.6
001908101,0,0,0,0,83,363,64,248,32,76,248,34648,12,5.8125,.,.,.,WESTWOOD ISD,001,N,03 - 06,.,.,.
001908102,0,0,0,0,86,312,52,261,17,41,261,35188,13.59914498,9.3248787766,.,.,.,WESTWOOD ISD,001,N,EE - 02,.,.,.
001909001,31,30,23,18,3,151,3,74,21,42,74,39710,14.285714286,7.5428571429,0,10,90,SLOCUM ISD,001,N,07 - 12,13.6,9.5,15.3
001909101,0,0,0,0,6,200,16,129,14,26,129,35837,10.28,6.68,.,.,.,SLOCUM ISD,001,N,PK - 06,14,13,.
002901001,242,248,219,200,21,418,461,284,97,160,284,45049,13.721428571,8.1357142857,2,1.6,95.2,ANDREWS ISD,002,N,09 - 12,16.8,17.1,18
002901002,0,5,1,6,1,1,11,7,0,4,7,35780,4.5,2.5,.,.,.,ANDREWS ISD,002,N,06 - 12,.,.,4
002901041,0,0,0,0,5,257,352,285,51,131,285,43332,13.336734694,9.7857142857,.,.,.,ANDREWS ISD,002,N,06 - 08,15.1,18.2,17.9
002901101,0,0,0,0,1,72,118,103,11,38,103,43329,16.105263158,11.684210526,.,.,.,ANDREWS ISD,002,N,02 - 05,.,.,.
002901103,0,0,0,0,3,108,169,162,16,68,162,42028,14.530382403,10.316178284,.,.,.,ANDREWS ISD,002,N,EE - 05,.,.,.
002901104,0,0,0,0,5,78,158,164,6,27,164,42474,15.05,11.1,.,.,.,ANDREWS ISD,002,N,PK - 04,.,.,.
002901105,0,0,0,0,11,215,373,361,26,98,361,44181,17,13.307692308,.,.,.,ANDREWS ISD,002,N,KG - 02,.,.,.
003801001,0,0,0,0,47,145,9,114,0,20,114,27240,5.4683206736,2.1805324584,.,.,.,PINEYWOODS COMMUNITY ACADEMY,003,Y,KG - 08,20,20,20
003902001,193,159,170,149,26,506,133,310,49,91,310,35984,11.75,7.1166666667,2.2,0,96.4,HUDSON ISD,003,N,09 - 12,19.5,17.1,20.4
003902004,1,0,3,4,0,8,0,2,0,1,2,39481,8.2,3.8,75,12.5,12.5,HUDSON ISD,003,N,09 - 12,.,2,.
003902041,0,0,0,0,31,527,142,383,53,89,383,35813,12.945454545,7.3636363636,.,.,.,HUDSON ISD,003,N,05 - 08,18.7,19.4,20.8
003902101,0,0,0,0,22,313,107,315,2,29,315,35110,13.148148148,8.1481481481,.,.,.,HUDSON ISD,003,N,EE - 01,.,.,.
003902102,0,0,0,0,17,386,118,307,21,46,307,34601,11.0625,6.59375,.,.,.,HUDSON ISD,003,N,02 - 04,.,.,.
003903001,697,588,583,473,770,1006,531,1021,182,423,1021,38425,12.777103523,9.0949602049,2,0.7,93.2,LUFKIN ISD,003,N,09 - 12,19.7,18.4,19
003903004,8,4,10,23,12,22,11,14,1,4,14,.,.,.,78.4,5.4,5.4,LUFKIN ISD,003,N,09 - 12,.,.,.
003903044,0,0,0,0,559,703,471,997,172,349,997,37234,12.138461538,8.5153846154,.,.,.,LUFKIN ISD,003,N,06 - 08,18.5,21.2,19.3
003903120,0,0,0,0,92,184,50,159,0,57,159,40696,16.416666667,9.8333333333,.,.,.,LUFKIN ISD,003,N,03 - 05,.,.,.
003903121,0,0,0,0,180,177,27,208,192,45,208,37669,12.965517241,9.8275862069,.,.,.,LUFKIN ISD,003,N,03 - 05,.,.,.
003903122,0,0,0,0,120,140,67,194,0,87,194,38719,10.592592593,8.8518518519,.,.,.,LUFKIN ISD,003,N,01 - 05,.,.,.
003903123,0,0,0,0,63,79,198,299,1,63,299,38889,15.165722276,11.061369732,.,.,.,LUFKIN ISD,003,N,03 - 05,.,.,.
003903124,0,0,0,0,137,132,40,200,147,20,200,37081,12.541666667,6.0833333333,.,.,.,LUFKIN ISD,003,N,01 - 02,.,.,.
003903125,0,0,0,0,141,76,223,385,52,8,385,35679,12.12,8.04,.,.,.,LUFKIN ISD,003,N,PK - KG,.,.,.
003903126,0,0,0,0,131,30,92,247,0,7,247,31777,4.2307692308,2.2307692308,.,.,.,LUFKIN ISD,003,N,EE - PK,.,.,.
003903127,0,0,0,0,119,183,150,407,0,68,407,35520,8.4911509328,5.7805718873,.,.,.,LUFKIN ISD,003,N,EE - 02,.,.,.
003903128,0,0,0,0,107,170,90,246,0,30,246,38946,12.222222222,8.7407407407,.,.,.,LUFKIN ISD,003,N,EE - 02,.,.,.
003903129,0,0,0,0,50,278,340,450,0,35,450,37270,13.260869565,10.391304348,.,.,.,LUFKIN ISD,003,N,KG - 05,.,.,.
003903130,0,0,0,0,162,163,95,320,0,30,320,39337,14.033333333,11.733333333,.,.,.,LUFKIN ISD,003,N,PK - 02,.,.,.
003903140,0,0,2,1,2,2,0,0,0,4,0,41050,17,16,7.8,2,85.7,LUFKIN ISD,003,N,08 - 12,.,.,.
003903141,0,0,0,1,0,2,1,0,0,3,0,30167,3.5,1,7.8,2,85.7,LUFKIN ISD,003,N,EE - 12,.,.,.
003903201,2,1,1,0,3,2,0,1,0,1,1,47260,32,29,0,100,0,LUFKIN ISD,003,N,08 - 11,.,.,.
003904001,141,116,108,77,19,413,9,139,37,87,139,36811,12.387512355,6.787324478,5.3,3.5,91.2,HUNTINGTON ISD,003,N,09 - 12,15.4,15.6,15.8
003904005,16,14,19,20,2,64,3,43,0,21,43,38091,24.5,13.5,28.6,3.6,67.9,HUNTINGTON ISD,003,N,09 - 12,.,-2,-2
003904041,0,0,0,0,8,351,13,170,23,69,170,34227,9.3548387097,5.5483870968,.,.,.,HUNTINGTON ISD,003,N,06 - 08,15.7,18.1,21.3
003904101,0,0,0,0,19,515,23,316,21,51,316,36638,14.777777778,10.416666667,.,.,.,HUNTINGTON ISD,003,N,PK - 03,.,.,.
003904102,0,0,0,0,10,196,3,93,24,38,93,39523,18.833333333,14.833333333,.,.,.,HUNTINGTON ISD,003,N,04 - 05,.,.,.
003905001,145,148,113,117,80,235,208,311,26,87,311,39692,16.364705882,9.8,2.7,2.7,90.1,DIBOLL ISD,003,N,06 - 12,18.9,17.9,22.1
003905004,1,2,3,3,2,5,2,2,0,2,2,.,.,.,77.8,0,22.2,DIBOLL ISD,003,N,09 - 12,.,.,.
003905005,2,0,3,0,1,2,3,5,0,2,5,.,.,.,.,.,.,DIBOLL ISD,003,N,06 - 11,.,.,.
003905041,0,0,0,0,62,171,190,291,22,49,291,36081,13.176470588,7.1176470588,.,.,.,DIBOLL ISD,003,N,06 - 08,15.2,14.7,16.6
003905101,0,0,0,0,68,210,259,391,22,55,391,35851,10.893641203,5.758094649,.,.,.,DIBOLL ISD,003,N,02 - 05,.,.,.
003905102,0,0,0,0,48,131,229,332,3,46,332,35378,13.103448276,9.8965517241,.,.,.,DIBOLL ISD,003,N,EE - 03,.,.,.
003906001,33,35,28,27,0,221,5,129,21,44,129,34263,11.924657105,7.5155007202,13.3,0,86.7,ZAVALLA ISD,003,N,06 - 12,14,14.3,15.8
003906004,0,0,0,1,0,1,0,0,0,0,0,.,.,.,.,.,.,ZAVALLA ISD,003,N,12 - 12,.,.,.
003906101,0,0,0,0,0,237,2,136,9,25,136,34531,10.866666667,8.8,.,.,.,ZAVALLA ISD,003,N,PK - 05,.,.,.
003907001,168,109,109,82,19,389,59,121,17,105,121,37684,12.7,6.525,3.1,6.2,89.7,CENTRAL ISD,003,N,09 - 12,18.3,19.1,20.6
003907004,0,2,6,3,0,11,0,0,0,1,0,.,.,.,.,.,.,CENTRAL ISD,003,N,10 - 12,.,.,.
003907041,0,0,0,0,11,347,54,170,28,95,170,39569,14.8,9.2285714286,.,.,.,CENTRAL ISD,003,N,06 - 08,18,21.3,22.7
003907101,0,0,0,0,12,330,47,232,11,64,232,36374,13.133333333,7.7,.,.,.,CENTRAL ISD,003,N,EE - 02,.,.,.
003907102,0,0,0,0,17,320,45,184,24,69,184,35397,11.032258065,7.9677419355,.,.,.,CENTRAL ISD,003,N,03 - 05,.,.,.
004901001,287,256,250,214,20,638,300,456,67,164,456,37835,10.19316135,6.2721935824,2.6,3.4,91.9,ARANSAS COUNTY ISD,004,N,09 - 12,18.9,19,19.9
004901041,0,0,0,0,19,484,314,493,58,152,493,39466,12.923076923,8.4895104895,.,.,.,ARANSAS COUNTY ISD,004,N,06 - 08,20,20.9,22.8
004901101,0,0,0,0,9,305,154,298,30,94,298,38468,14.891891892,8.9189189189,.,.,.,ARANSAS COUNTY ISD,004,N,04 - 05,.,.,.
004901102,0,0,0,0,11,169,117,237,0,23,237,39970,13.379688158,8.586177834,.,.,.,ARANSAS COUNTY ISD,004,N,EE - KG,.,.,.
004901103,0,0,0,0,23,400,242,461,19,88,461,38113,10.276595745,7.9361702128,.,.,.,ARANSAS COUNTY ISD,004,N,01 - 03,.,.,.
005901001,49,39,48,46,2,260,13,61,24,42,61,34040,11.558964317,6.7653938207,0,0,96.8,ARCHER CITY ISD,005,N,07 - 12,14.8,16.9,17.3
005901101,0,0,0,0,4,251,8,84,10,37,84,34560,10.339622642,7.8490566038,.,.,.,ARCHER CITY ISD,005,N,KG - 06,1,.,.
005902001,83,62,61,80,0,280,5,39,29,20,39,36637,15.176470588,8.4411764706,0,1.6,98.4,HOLLIDAY ISD,005,N,09 - 12,11.1,11.5,12.3
005902041,0,0,0,0,0,177,8,43,10,11,43,35100,12.807692308,5.9615384615,.,.,.,HOLLIDAY ISD,005,N,06 - 08,14.5,15.1,15.6
005902101,0,0,0,0,7,371,15,137,25,32,137,33446,10.961538462,6.8076923077,.,.,.,HOLLIDAY ISD,005,N,EE - 05,.,.,.
005903001,5,13,4,8,3,54,9,52,0,11,52,31744,10.454545455,6.5454545455,0,40,60,MEGARGEL ISD,005,N,PK - 12,6.4,6.2,7.2
005904001,36,39,30,32,0,180,44,96,28,20,96,37433,12.090909091,9.1363636364,0,0,92.3,WINDTHORST ISD,005,N,07 - 12,19.7,17.2,24.1
005904101,0,0,0,0,0,212,67,136,16,21,136,34456,11.287121006,9.2113286369,.,.,.,WINDTHORST ISD,005,N,EE - 06,.,.,.
006902001,28,29,25,22,2,177,19,92,18,30,92,37440,14.74118574,7.5532794958,0,3.2,96.8,CLAUDE ISD,006,N,06 - 12,13.5,10.9,12.5
006902101,0,0,0,0,3,160,7,89,14,32,89,32191,8.5882352941,6.1176470588,.,.,.,CLAUDE ISD,006,N,EE - 05,.,.,.
007901001,39,34,32,25,0,22,108,86,13,26,86,39485,14.8,5.6666666667,3.8,0,92.3,CHARLOTTE ISD,007,N,09 - 12,13.6,12,10.3
007901002,0,0,0,0,0,0,1,0,0,0,0,.,.,.,.,.,.,CHARLOTTE ISD,007,N,07 - 07,.,.,.
007901003,0,0,0,0,0,0,1,1,0,0,1,.,.,.,.,.,.,CHARLOTTE ISD,007,N,08 - 08,.,.,.
007901041,0,0,0,0,0,21,96,86,15,18,86,41713,17.827586207,8.7931034483,.,.,.,CHARLOTTE ISD,007,N,06 - 08,18.8,15,18.8
007901101,0,0,0,0,0,40,225,209,6,22,209,38625,15.628571429,10.085714286,.,.,.,CHARLOTTE ISD,007,N,PK - 05,.,.,.
007902001,102,91,80,76,0,151,197,192,42,57,192,42081,15.518949646,8.766280404,4.5,3.4,88.6,JOURDANTON ISD,007,N,09 - 12,18.3,18.9,15.8
007902002,0,1,0,0,0,0,3,2,0,1,2,35180,5.1666666667,3.1666666667,.,.,.,JOURDANTON ISD,007,N,06 - 10,1,1,1
007902004,2,0,0,0,0,2,1,2,0,2,2,50495,22,3,.,.,.,JOURDANTON ISD,007,N,07 - 09,1,1,1
007902005,9,2,2,1,1,3,17,0,0,7,0,30137,2,2,-1,-1,-1,JOURDANTON ISD,007,N,07 - 12,15,15,15
007902041,0,0,0,0,0,122,176,185,21,44,185,39928,12.793103448,7.275862069,.,.,.,JOURDANTON ISD,007,N,06 - 08,16.8,20.5,20.1
007902101,0,0,0,0,5,237,347,392,39,37,392,35807,8.0256410256,5.358974359,.,.,.,JOURDANTON ISD,007,N,PK - 05,.,.,.
007904001,156,99,75,100,2,134,290,249,62,54,249,37120,9.3808066291,4.870803442,3.5,0,92.9,LYTLE ISD,007,N,09 - 12,18.2,16.2,19.2
007904002,6,2,0,0,0,1,10,9,0,4,9,.,.,.,.,.,.,LYTLE ISD,007,N,07 - 10,.,.,.
007904041,0,0,0,0,0,93,250,233,25,38,233,36849,10.730769231,7.5,.,.,.,LYTLE ISD,007,N,06 - 08,18.3,17.8,20.3
007904042,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,
007904101,0,0,0,0,2,118,326,310,29,40,310,34184,7.7857142857,5.1071428571,.,.,.,LYTLE ISD,007,N,02 - 05,.,.,.
007904103,0,0,0,0,1,66,230,234,5,15,234,37236,11.894736842,6.8421052632,.,.,.,LYTLE ISD,007,N,EE - 01,.,.,.
007905001,319,235,226,211,13,402,574,535,93,220,535,39067,12.711337794,7.9056665575,10.6,2.1,84.7,PLEASANTON ISD,007,N,09 - 12,18.2,15.7,20.1
007905003,9,8,5,1,0,4,30,20,0,12,20,38343,5.6666666667,4,.,.,.,PLEASANTON ISD,007,N,07 - 12,6.6,7.8,9
007905004,1,0,0,0,0,0,1,0,0,0,0,33060,3,0,.,.,.,PLEASANTON ISD,007,N,09 - 09,.,.,.
007905041,0,0,0,0,3,174,353,322,53,116,322,37259,10.870035607,6.7618571319,.,.,.,PLEASANTON ISD,007,N,07 - 08,22.6,21.2,26
007905102,0,0,0,0,0,28,117,123,5,5,123,37761,11.5,4.1,.,.,.,PLEASANTON ISD,007,N,PK - 01,.,.,.
007905103,0,0,0,0,4,158,324,308,24,71,308,37104,9.156626506,6.5301204819,.,.,.,PLEASANTON ISD,007,N,03 - 04,.,.,.
007905104,0,0,0,0,0,184,343,341,52,80,341,39116,11.704545455,8.4318181818,.,.,.,PLEASANTON ISD,007,N,05 - 06,.,.,.
007905105,0,0,0,0,4,245,527,529,47,57,529,37607,10.065693431,6.7080291971,.,.,.,PLEASANTON ISD,007,N,EE - 02,.,.,.
007906001,145,124,127,101,0,93,401,320,33,96,320,36586,11.782583646,6.8264126084,1.6,0.8,95.3,POTEET ISD,007,N,09 - 12,16.9,15.9,17.2
007906003,1,1,0,0,0,0,3,2,0,1,2,.,.,.,.,.,.,POTEET ISD,007,N,07 - 10,.,.,.
007906041,0,0,0,0,1,44,204,190,17,32,190,34395,8.6333333333,5.3,.,.,.,POTEET ISD,007,N,07 - 08,17.6,19.5,22.9
007906101,0,0,0,0,6,72,523,483,9,52,483,36101,11.185756951,7.0494730686,.,.,.,POTEET ISD,007,N,EE - 03,.,.,.
007906102,0,0,0,0,3,58,320,292,27,37,292,35321,10.273136108,8.0460926163,.,.,.,POTEET ISD,007,N,04 - 06,.,.,.
008901001,192,191,164,161,93,523,89,158,109,114,158,40645,13.962616822,9.9626168224,2.6,1.6,95.8,BELLVILLE ISD,008,N,09 - 12,17.8,17,18.4
008901041,0,0,0,0,85,351,92,177,80,73,177,39355,14.518150953,8.0556281013,.,.,.,BELLVILLE ISD,008,N,06 - 08,17.7,16.9,23.1
008901101,0,0,0,0,75,318,136,253,40,64,253,38959,14,9.3414634146,.,.,.,BELLVILLE ISD,008,N,EE - 03,.,.,.
008901102,0,0,0,0,42,167,47,98,42,53,98,38720,12.304347826,7.5217391304,.,.,.,BELLVILLE ISD,008,N,04 - 05,.,.,.
008901105,0,0,0,0,14,129,30,56,25,22,56,38616,16,11.3125,.,.,.,BELLVILLE ISD,008,N,KG - 05,.,.,.
008902001,187,193,170,140,85,396,201,241,55,114,241,42802,14.233487408,9.1979182433,3.3,2,91.3,SEALY ISD,008,N,09 - 12,16.3,16.3,16.6
008902041,0,0,0,0,53,182,128,165,50,68,165,42762,14.65,8.825,.,.,.,SEALY ISD,008,N,07 - 08,17.3,16.4,18.2
008902102,0,0,0,0,131,398,348,502,46,78,502,42217,13.302719408,8.8414790041,.,.,.,SEALY ISD,008,N,EE - 03,.,.,.
008902103,0,0,0,0,88,271,203,296,64,93,296,38809,10.104166667,5.8958333333,.,.,.,SEALY ISD,008,N,04 - 06,22,.,.
008903001,86,68,58,53,39,138,87,73,12,42,73,35657,10.694915254,5.9830508475,2.7,2.7,93.2,BRAZOS ISD,008,N,09 - 12,15.8,15.3,15.9
008903041,0,0,0,0,27,97,69,85,17,39,85,43829,16.756097561,10.268292683,.,.,.,BRAZOS ISD,008,N,06 - 08,15.6,16.4,16.8
008903102,0,0,0,0,58,140,163,189,9,38,189,42296,15.533333333,9.9,.,.,.,BRAZOS ISD,008,N,EE - 05,.,.,.
009901001,121,95,92,101,5,159,245,211,48,50,211,38574,14.448717949,6.8846153846,0,3.3,96.7,MULESHOE ISD,009,N,09 - 12,16.6,17,14.8
009901002,2,2,2,3,0,2,7,8,0,0,8,.,.,.,50,0,16.7,MULESHOE ISD,009,N,09 - 12,.,.,.
009901041,0,0,0,0,7,93,213,235,24,46,235,36646,12.326604399,10.054102205,.,.,.,MULESHOE ISD,009,N,06 - 08,14,15.1,16.2
009901101,0,0,0,0,2,84,245,265,33,46,265,36316,11.209282827,6.9283557269,.,.,.,MULESHOE ISD,009,N,03 - 05,.,.,.
009901103,0,0,0,0,3,113,347,409,2,66,409,33898,9.223598802,6.2328830756,.,.,.,MULESHOE ISD,009,N,EE - 02,.,.,.
010901001,28,25,21,31,5,133,24,73,4,54,73,35220,12.908021912,5.6755836392,10,0,90,MEDINA ISD,010,N,07 - 12,11.2,9.1,10.5
010901101,0,0,0,0,7,153,31,96,12,51,96,32366,8.7086074115,3.4827351829,.,.,.,MEDINA ISD,010,N,EE - 06,.,.,.
010902001,276,236,205,162,10,694,157,282,96,124,282,38802,12.945509385,5.560859486,7.5,6.2,85.7,BANDERA ISD,010,N,09 - 12,19.9,20.5,20.9
010902041,0,0,0,0,5,471,148,301,108,98,301,37224,11.04,6.72,.,.,.,BANDERA ISD,010,N,06 - 08,19.3,20.1,20
010902101,0,0,0,0,5,447,144,355,65,94,355,38063,12.546699938,7.2638789113,.,.,.,BANDERA ISD,010,N,EE - 05,.,.,.
010902102,0,0,0,0,4,407,103,221,35,79,221,34624,7.7142857143,4.7142857143,.,.,.,BANDERA ISD,010,N,EE - 05,.,.,.
011901001,635,554,498,420,218,1260,607,872,151,267,872,42026,11.374036867,7.1672799405,4.6,2.2,86.7,BASTROP ISD,011,N,09 - 12,24.3,21.4,23.9
011901022,5,12,21,19,3,33,21,31,0,7,31,43734,16.333333333,7.3333333333,56.7,0,33.3,BASTROP ISD,011,N,09 - 12,.,.,.
011901033,16,11,4,3,5,22,19,32,0,16,32,42573,13.666666667,7,-1,-1,-1,BASTROP ISD,011,N,06 - 12,.,.,.
011901041,0,0,0,0,85,374,170,286,102,83,286,40830,11.155555556,7.1666666667,.,.,.,BASTROP ISD,011,N,07 - 08,23.4,23.5,27
011901101,0,0,0,0,89,374,103,249,118,53,249,41554,12.209302326,7.4651162791,.,.,.,BASTROP ISD,011,N,EE - 07,.,.,.
011901102,0,0,0,0,80,274,143,271,52,49,271,42115,15.297297297,9.9189189189,.,.,.,BASTROP ISD,011,N,EE - 04,.,.,.
011901103,0,0,0,0,42,221,279,344,36,52,344,38591,7.8921602663,4.0316066271,.,.,.,BASTROP ISD,011,N,PK - 04,.,.,.
011901104,0,0,0,0,84,352,143,261,133,64,261,41284,13.160484133,8.3685034326,.,.,.,BASTROP ISD,011,N,05 - 06,.,.,.
011901106,0,0,0,0,35,253,266,317,67,68,317,40682,11.65,4.7,.,.,.,BASTROP ISD,011,N,07 - 08,19.5,22.3,23.1
011901107,0,0,0,0,15,260,222,303,38,81,303,39710,10.529649276,4.671047423,.,.,.,BASTROP ISD,011,N,EE - 04,.,.,.
011901108,0,0,0,0,40,214,272,321,82,65,321,40492,11.257590963,4.9316168248,.,.,.,BASTROP ISD,011,N,05 - 06,.,.,.
011901109,0,0,0,0,47,174,293,379,28,49,379,40952,10.564102564,6.6666666667,.,.,.,BASTROP ISD,011,N,EE - 04,.,.,.
011901110,0,0,0,0,30,266,256,396,38,86,396,39334,9.976744186,6.4418604651,.,.,.,BASTROP ISD,011,N,EE - 04,.,.,.
011902001,331,234,202,193,125,445,381,438,51,123,438,42235,11.871826195,6.2128724729,3.6,1.4,91.4,ELGIN ISD,011,N,09 - 12,24.8,20,23.2
011902003,0,1,0,0,0,0,1,1,0,0,1,.,.,.,.,.,.,ELGIN ISD,011,N,10 - 10,.,.,.
011902004,1,1,9,9,1,11,8,8,0,4,8,63579,23,12,.,.,.,ELGIN ISD,011,N,09 - 12,.,.,.
011902041,0,0,0,0,96,277,310,370,41,92,370,41433,12.647551605,7.3269592397,.,.,.,ELGIN ISD,011,N,06 - 08,19.3,22.3,22.9
011902101,0,0,0,0,151,224,383,538,38,76,538,40578,14.098138596,8.8394715142,.,.,.,ELGIN ISD,011,N,EE - 05,.,.,.
011902102,0,0,0,0,92,286,375,460,35,58,460,37133,8.02079368,4.6048996132,.,.,.,ELGIN ISD,011,N,PK - 05,.,.,.
011904002,159,127,143,101,52,381,91,200,28,97,200,38039,11.733333333,5.0888888889,0.9,6.5,90.7,SMITHVILLE ISD,011,N,09 - 12,17.3,19.2,18.6
011904039,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,
011904041,0,0,0,0,39,318,74,199,22,60,199,36889,11.848484848,6.1818181818,.,.,.,SMITHVILLE ISD,011,N,06 - 08,15.8,16,24.1
011904101,0,0,0,0,54,284,71,215,35,54,215,35964,10.419354839,4.5483870968,.,.,.,SMITHVILLE ISD,011,N,03 - 05,.,.,.
011904102,0,0,0,0,52,306,110,305,10,56,305,40782,16.290322581,12.096774194,.,.,.,SMITHVILLE ISD,011,N,EE - 02,.,.,.
011905101,0,0,0,0,3,160,82,118,23,28,118,35273,9.4418604651,4.7906976744,.,.,.,MCDADE ISD,011,N,PK - 08,10.8,19,19
012901001,53,57,48,37,11,161,23,62,10,29,62,33904,10.666666667,7.6666666667,0,2.4,95.1,SEYMOUR ISD,012,N,09 - 12,12.3,11.1,13.6
012901042,0,0,0,0,9,152,33,74,13,26,74,36895,15.111111111,11.444444444,.,.,.,SEYMOUR ISD,012,N,05 - 08,16.1,15.1,19.5
012901101,0,0,0,0,16,176,36,118,3,60,118,36458,15.390243902,12.097560976,.,.,.,SEYMOUR ISD,012,N,EE - 04,.,.,.
013801101,0,0,0,0,10,45,162,179,0,40,179,31911,17.268949841,1.6069091249,.,.,.,ST MARY'S ACADEMY CHARTER SCHOOL,013,Y,KG - 08,13.4,6.5,15
013901001,334,286,231,244,27,268,781,614,66,97,614,39162,10.805369128,6.8859060403,3.5,5.5,89.4,BEEVILLE ISD,013,N,09 - 12,21.1,20.9,21.9
013901002,1,12,14,13,0,4,36,30,0,0,30,39450,9.8333333333,8.8333333333,17.6,0,76.5,BEEVILLE ISD,013,N,09 - 12,.,.,.
013901041,0,0,0,0,19,135,414,375,50,60,375,38856,11.545454545,8.7272727273,.,.,.,BEEVILLE ISD,013,N,07 - 08,19.2,17.9,19
013901101,0,0,0,0,8,56,304,270,31,26,270,40294,13.916666667,10.625,.,.,.,BEEVILLE ISD,013,N,01 - 04,.,.,.
013901102,0,0,0,0,11,58,282,314,21,54,314,40049,13.526951782,10.17869639,.,.,.,BEEVILLE ISD,013,N,01 - 04,.,.,.
013901104,0,0,0,0,6,44,285,264,33,30,264,41634,16.449259502,12.329690181,.,.,.,BEEVILLE ISD,013,N,01 - 04,.,.,.
013901105,0,0,0,0,13,53,327,340,0,33,340,40483,14.6,9.8,.,.,.,BEEVILLE ISD,013,N,EE - KG,.,.,.
013901106,0,0,0,0,16,113,417,401,63,74,401,40146,14.384615385,10.769230769,.,.,.,BEEVILLE ISD,013,N,05 - 06,.,.,.
013902101,0,0,0,0,4,64,86,88,7,11,88,40002,18.75862069,12.551724138,.,.,.,PAWNEE ISD,013,N,PK - 08,15.5,13,15.5
013903001,47,26,39,35,2,116,92,138,14,35,138,33250,8.0869565217,3.347826087,9.1,0,90.9,PETTUS ISD,013,N,07 - 12,12.4,12.3,15
013903101,0,0,0,0,2,60,107,122,9,32,122,38500,15.866666667,10.533333333,.,.,.,PETTUS ISD,013,N,KG - 06,.,.,.
013905001,62,60,40,56,2,86,130,127,14,36,127,35793,8.05,1.45,2,0,94.1,SKIDMORE-TYNAN ISD,013,N,09 - 12,16.6,13.8,17.1
