,per_pupil_exp,per_pupil_instruction,per_pupil_leadership
057907106,5070,3844,116
057907107,5305,3945,139
057907108,5056,3721,114
057907109,5475,3957,121
057907110,6152,4625,183
057907111,5335,3896,131
057907112,5362,4009,136
057909002,5737,4079,49
057909003,6320,4240,55
057909004,5896,4194,55
057909005,5734,4067,53
057909006,8833,5670,22
057909007,.,.,.
057909008,5265,3545,46
057909009,4712,3324,41
057909010,4833,3253,38
057909041,4954,3453,51
057909042,6109,4286,91
057909043,6614,4456,75
057909044,9364,5459,18
057909045,4422,3035,42
057909046,5475,3773,76
057909047,4250,2978,64
057909048,6651,4400,79
057909049,4780,3391,67
057909050,4343,3018,69
057909051,5199,3566,65
057909052,4431,3166,69
057909053,20169,13933,129
057909054,4122,2894,70
057909101,5321,3846,19
057909102,5965,4036,32
057909103,6864,4310,29
057909105,7139,5099,37
057909107,4887,3602,16
057909108,7181,4942,33
057909109,6462,4436,37
057909110,5229,3585,25
057909111,5603,3857,21
057909112,5790,4078,24
057909113,5858,4095,25
057909115,5256,3662,16
057909116,5316,3786,21
057909117,6885,4553,30
057909119,6543,4357,27
057909120,7766,5028,37
057909121,5332,3777,16
057909122,5717,4095,31
057909123,5462,3888,24
057909124,5256,3724,19
057909125,5626,3853,23
057909126,6803,4711,34
057909127,6979,4815,34
057909128,4885,3435,15
057909129,5430,3977,19
057909132,4971,3553,16
057909133,4933,3527,15
057909134,4812,3429,16
057909135,49324,30685,387
057909136,5094,3601,22
057909137,4574,3344,20
057909138,5059,3636,19
057909139,5548,4115,22
057909140,5163,3533,21
057909141,5541,3971,25
057909142,4956,3506,22
057909143,4613,3236,20
057909144,4579,3329,23
057909145,5461,4007,21
057909146,5068,3547,27
057909147,4531,3180,14
057909148,4675,3308,19
057909154,4385,3086,19
057909155,5079,3481,15
057909156,4725,3219,13
057909157,4294,3158,17
057909180,3411,2265,11
057909181,3944,2642,19
057910002,4759,3302,80
057910003,4831,3519,88
057910004,12386,9031,203
057910007,8513,8513,0
057910041,4772,3282,77
057910044,6359,4640,104
057910045,4491,3184,63
057910046,8550,6330,662
057910047,5318,3651,107
057910048,4816,3368,93
057910049,5682,3997,103
057910050,4665,3181,55
057910101,5715,4172,80
057910102,5796,4366,91
057910103,5783,4344,97
057910104,6642,4972,131
057910105,6435,4837,97
057910106,5818,4527,129
057910107,5098,3824,76
057910109,5594,4149,90
057910111,5921,4420,102
057910113,5953,4441,95
057910116,5533,4168,86
057910118,5245,3908,84
057910119,5343,3973,106
057910120,5261,4118,88
057910121,5802,4318,150
057910122,5377,3953,95
057910123,5063,3718,98
057910124,5749,4340,111
057910125,5287,3986,94
057910126,5676,4081,94
057910127,5782,4221,113
057910128,5052,3740,72
057910129,5828,4371,154
057911001,6851,4518,77
057911041,5832,4172,85
057911101,6351,4740,80
057911102,5699,4298,67
057911103,6806,5157,124
057911104,5400,4037,74
057911105,5264,3911,89
057912002,5085,3423,82
057912003,4922,3363,75
057912004,5509,3703,90
057912005,11494,8246,198
057912006,5483,3895,106
057912007,.,.,.
057912020,19025,11844,276
057912041,5587,4008,90
057912042,5032,3520,88
057912043,4812,3355,80
057912044,4981,3608,77
057912045,5984,4330,92
057912046,5161,3724,89
057912048,4972,3460,78
057912101,5397,3875,107
057912102,5611,4102,112
057912103,6549,4775,208
057912104,55668,40494,1806
057912105,5822,4291,104
057912106,5200,3854,104
057912107,5162,3731,96
057912108,6348,4619,144
057912109,6121,4572,129
057912111,5550,3962,101
057912112,5536,4178,113
057912113,5730,4169,117
057912114,6043,4348,106
057912116,5463,3900,138
057912118,5063,3736,103
057912119,5308,3786,98
057912120,5442,4027,106
057912121,4846,3505,90
057912122,5823,4278,115
057912123,5289,3928,98
057912124,.,.,.
057912161,4356,3210,110
057912162,4110,2930,101
057912163,4089,3026,112
057913001,5292,4306,169
057913041,4344,3778,139
057913101,4718,4078,66
057913102,5217,4530,54
057913103,5875,5004,78
057913106,5763,5142,97
057913107,5547,4737,65
057913109,.,.,.
057913110,.,.,.
057914001,5882,3809,148
057914002,5644,3689,148
057914003,6350,4014,165
057914004,6148,3780,152
057914005,5415,3467,142
057914007,.,.,.
057914041,6045,3931,167
057914042,6459,4173,122
057914043,6160,3974,182
057914044,5370,3625,138
057914045,5330,3479,141
057914046,6438,4042,148
057914047,4912,3190,129
057914048,.,.,.
057914101,5559,3880,117
057914102,5895,4139,179
057914103,5575,3931,160
057914104,5586,4046,149
057914105,5919,4283,122
057914106,5835,3954,200
057914107,6213,3978,97
057914108,5071,3536,143
057914109,8061,5490,211
057914110,5131,3652,110
057914111,5352,3840,148
057914112,5345,3855,139
057914113,5876,4252,185
057914114,6025,4228,165
057914115,8395,5878,119
057914116,6024,4230,246
057914117,6770,4780,177
057914118,4897,3278,80
057914119,6401,4509,121
057914120,4938,3328,90
057914121,4830,3422,87
057914122,7398,4920,165
057914123,4930,3471,85
057914124,5193,3513,103
057914125,5560,3682,96
057914126,5518,3695,99
057914127,4417,3169,96
057914128,6613,4744,126
057914129,4846,3313,104
057914130,4895,3446,131
057914131,5367,3789,135
057914656,35785,21934,788
057916002,5111,3499,97
057916003,5280,3676,107
057916004,5165,3519,111
057916005,4661,3153,89
057916006,16670,10677,291
057916008,.,.,.
057916042,6572,4667,107
057916044,6939,4962,117
057916045,6298,4186,105
057916047,6593,4573,97
057916048,6771,4814,115
057916049,6224,4358,112
057916050,5526,3781,99
057916051,6878,4674,118
057916052,6100,4188,109
057916101,6416,4748,106
057916102,8628,6434,156
057916103,5782,4328,102
057916104,8653,6218,155
057916105,7317,5415,136
057916106,6125,4639,113
057916107,6251,4719,111
057916108,6745,5076,119
057916109,6285,4703,112
057916110,7050,5258,122
057916111,6509,4895,149
057916112,6499,4959,114
057916113,7326,5428,122
057916114,6598,4969,116
057916115,7711,5729,126
057916116,6923,5132,170
057916117,5597,4335,91
057916118,7282,5360,129
057916119,6764,4985,253
057916120,5396,4077,96
057916121,6273,4687,126
057916122,5797,4326,117
057916123,7034,5345,110
057916124,6572,4855,121
057916125,7506,5748,135
057916126,6699,5058,115
057916127,7002,5065,112
057916128,5535,4031,100
057916129,6037,4464,110
057916130,5978,4532,104
057916131,5668,4193,98
057916132,6592,4778,124
057916133,6129,4532,113
057916134,7315,5344,123
057916135,5849,4504,102
057916137,6875,5201,125
057916142,6152,4359,105
057916143,6093,4525,103
057916144,6497,4977,113
057916145,6462,4921,115
057916146,7053,5246,119
057919041,.,.,.
057919101,6500,4177,0
057922001,4727,3567,103
057922007,.,.,.
057922042,5107,3962,157
057922043,4881,3862,129
057922044,5026,3935,160
057922101,5357,4297,119
057922102,5672,4680,172
057922103,4982,4172,138
057922105,4344,3617,115
057922106,6027,5001,197
057922107,5073,4262,162
057922108,4644,3910,157
057922109,4809,4028,141
057922110,5614,4637,222
057922111,4892,4096,137
058902001,6531,4746,0
058905001,6823,5521,0
058906001,6612,4673,67
058906041,5848,4514,80
058906103,4474,3840,58
058906105,4404,3883,95
058909001,6128,5348,0
059901001,6283,4084,192
059901040,6227,4589,125
059901042,5319,3660,122
059901101,4928,3522,123
059901102,5811,3626,167
059901103,6248,4040,155
059901104,5257,3723,144
059901106,5435,3935,111
059902101,7004,4804,0
060902001,7329,3709,0
060902041,5393,4354,0
060902101,6697,4587,268
060914001,14669,8968,0
061802001,4092,2906,0
061802002,4326,2632,0
061901002,6821,4607,108
061901003,7297,4814,115
061901005,12504,7366,75
061901006,5277,5277,0
061901007,7233,4406,85
061901039,12058,6492,85
061901040,9040,7933,115
061901041,5276,3437,70
061901044,6200,4162,80
061901045,6513,4275,86
061901046,5456,3662,70
061901047,.,.,.
061901102,5014,3579,78
061901104,5921,4054,92
061901105,8102,5641,135
061901106,5324,3792,66
061901107,6526,4753,87
061901108,5892,4036,124
061901109,6256,4406,98
061901110,5742,4001,69
061901111,6867,4924,196
061901112,6692,4648,105
061901113,5906,4069,119
061901114,8945,5583,58
061901115,5167,3569,60
061901116,5227,3722,72
061901117,4310,3177,56
061901118,4487,3207,60
061901119,.,.,.
061902001,5859,4184,88
061902002,5374,3786,75
061902004,6486,4408,101
061902005,23172,16706,493
061902007,18953,18518,176
061902008,5849,4049,84
061902009,5886,4201,123
061902010,4985,3481,71
061902042,7710,5675,184
061902044,7312,5433,180
061902045,6673,4846,118
061902046,6188,4534,145
061902047,5684,4165,121
061902048,5920,4397,93
061902049,5409,4147,102
061902050,9191,6921,242
061902052,6119,4648,130
061902053,5165,3832,96
061902054,5066,3843,92
061902055,6186,4207,112
061902056,6582,4975,145
061902058,7367,5100,139
061902101,6346,4931,169
061902102,8640,6404,197
061902104,6524,5154,173
061902105,7488,5752,188
061902106,5338,4126,138
061902107,5968,4553,145
061902108,5165,4040,118
061902109,6491,5065,163
061902110,6080,4612,128
061902111,6665,4945,191
061902112,6146,4413,118
061902113,4759,3713,90
061902114,5793,4510,120
061902115,6204,4735,149
061902116,6569,5025,180
061902117,6079,4754,127
061902118,5565,4416,125
061902119,6048,4493,136
061902120,5378,4085,118
061902121,5286,4112,119
061902122,4886,3880,95
061902123,4904,3901,106
061902124,5958,4597,114
061902125,6200,4749,148
061902126,5379,4299,100
061902127,5209,4152,114
061902128,5755,4513,103
061902129,4364,3382,96
061902130,4699,3704,103
061902131,5884,4443,148
061902132,5398,4238,111
061902133,5046,3728,97
061902134,5601,3818,98
061902135,4787,3713,100
061902136,5505,4072,100
061902138,6103,4719,145
061902139,5611,4372,131
061902140,5379,4130,115
061902141,4984,3080,142
061903001,8197,4809,28
061903002,.,.,.
061903041,7939,4914,30
061903101,5251,3548,22
061903102,6040,4034,22
061905001,6542,4585,39
061905002,4740,4740,0
061905041,5623,4148,39
061905101,5123,3889,41
061905102,5614,4277,39
061906001,7961,5285,0
061906041,4902,3746,0
061906101,5766,4511,0
061907001,8039,4424,0
061907041,6198,3827,0
061907042,5170,3371,0
061907101,5254,3654,0
061908001,5815,3479,0
061908003,8571,6075,0
061908041,5719,3555,0
061908101,4499,3067,0
061908102,4723,3340,0
061908103,3702,2334,0
061910001,5846,3946,51
061910041,4854,3453,54
061910101,5346,4325,64
061911001,5987,3997,73
061911003,8209,6460,124
061911042,5154,3511,42
061911043,6085,4247,69
061911044,6955,4505,51
061911101,5870,4254,39
061911102,5905,4610,37
061911106,6534,4540,28
061911107,6075,4523,73
061911108,6480,4879,37
061911109,5423,4017,36
061911110,6127,4532,59
061911111,6443,4714,50
061911112,6417,4507,25
061911113,5519,4175,31
061912001,5854,3521,51
061912002,.,.,.
061912041,5218,3529,65
061912102,4557,3410,29
061912103,5130,3803,76
061912104,6469,4432,92
061912105,.,.,.
061914001,5064,3250,90
061914002,.,.,.
061914041,4784,3126,146
061914101,6673,4499,170
061914102,5397,3942,98
061914103,5702,3553,138
061914104,4644,3393,102
061914105,6540,4752,153
061914106,4106,2557,103
061914107,5542,3856,151
062901001,5507,3980,12
062901002,12519,11302,4
062901041,5086,4092,29
062901042,.,.,.
062901102,.,.,.
062901104,4402,3635,1
062901199,22996,15441,7334
062902001,15388,10294,32
062903001,5962,4096,55
062903002,.,.,.
062903041,5492,4260,62
062903102,5081,4305,46
062903103,4515,3818,42
062904001,6466,4671,0
062904041,5728,4182,0
062904102,4940,4238,0
062905101,11271,7326,0
062906101,6517,4334,0
063903001,7826,5961,0
063906001,12420,7060,17
064903001,7872,4714,103
064903041,6822,3916,134
064903101,12513,7302,183
064903102,5770,3963,131
064903103,6504,4131,113
064903104,8865,5572,123
065901001,9878,6767,0
065901041,5649,3843,0
065901101,5863,4731,89
065902001,10084,6225,66
066005101,12364,6989,1463
066901001,8496,5236,380
066901041,5911,4524,0
066902001,7830,4389,6
066902041,6964,4506,404
066902101,4964,3821,3
066902102,4737,4015,5
066903002,10553,7538,2
066903004,31934,31169,145
066903042,5324,3984,10
066903102,5310,4353,10
067902001,12057,6449,0
067902004,9659,7101,0
067902041,7248,4729,0
067902101,6011,5030,0
067903001,7616,4917,0
067903041,6340,4674,0
067903101,4807,3767,0
067904001,8411,5620,0
067904101,5731,4461,0
067907001,10689,7491,0
067907041,2028,2027,0
067907101,5809,5138,0
067908001,7560,5607,0
067908101,6070,4334,0
068801001,4714,2423,0
068901002,5678,3638,65
068901003,5862,3695,71
068901004,40246,24310,523
068901005,9932,9250,229
068901008,7893,5221,100
068901042,5038,3202,64
068901043,4828,3172,57
068901044,5601,3660,97
068901045,6177,3847,107
068901046,5521,3744,66
068901047,5356,3655,64
068901101,6448,4604,106
068901102,5962,4237,134
068901103,6640,4948,136
068901104,5264,3910,89
068901105,5409,3984,152
068901106,6085,4684,135
068901107,5354,3980,92
068901110,5973,4499,100
068901111,5964,4323,108
068901112,6306,4690,65
068901113,6356,4716,124
068901114,6154,4617,64
068901115,6806,5113,239
068901116,6308,5108,91
068901117,4692,3632,65
068901118,4583,3308,105
068901119,5822,4313,77
068901121,5277,3972,74
068901122,6004,4456,79
068901123,6019,4580,98
068901124,5410,4071,88
068901125,4983,3561,65
068901126,4893,3724,80
068901127,5909,4298,68
068901128,4996,3772,118
068901129,5171,3925,111
068901130,4663,3499,67
069901001,8881,5510,0
069901002,33563,30557,0
069901101,7435,6085,0
069902001,7770,4844,0
069902101,7181,4880,0
070801001,8180,5584,0
070901001,8294,4852,85
070903002,6876,4353,105
070903042,6579,4221,84
070903043,5787,3764,72
070903101,6635,4798,63
070903102,7071,4752,55
070903103,6256,4496,46
070903104,7481,5079,75
070903105,5725,3928,44
070903106,4769,3426,51
070905002,5921,4143,0
070905041,5726,3851,0
070905103,3902,3037,0
070905104,4969,3876,0
070905105,5939,4383,0
070907001,6741,4444,0
070907101,6059,4923,0
070908001,4914,3286,76
070908042,5643,3986,79
070908044,4618,3224,71
070908103,5732,4433,87
070908104,5002,3918,94
070908105,4434,3497,72
070908106,4782,3768,86
070908107,6212,4812,75
070909001,6957,5883,51
070910001,7412,4791,56
070910041,6438,4321,57
070910042,5192,3622,37
070910101,5837,4161,53
070911001,5765,3424,107
070911041,5110,3313,121
070911101,7118,5350,225
070911102,7417,4968,214
070911103,5945,3719,127
070911104,5146,3392,157
070911105,5019,3435,124
070912001,6039,3886,87
070912002,6688,4078,120
070912003,.,.,.
070912041,5590,3731,60
070912042,5490,3671,56
070912104,5051,3662,49
070912106,5878,4030,71
070912107,5119,3638,44
070912108,5292,3841,65
070912109,4517,3265,46
070915001,6534,4716,120
070915041,4994,3836,98
070915042,5044,3876,113
070915101,5174,3953,107
071801001,4876,2567,0
071801003,.,.,.
071803001,7155,3050,273
071803002,.,.,.
071804001,6781,4942,0
071804002,3999,2287,0
071805001,5990,4268,0
071805041,7910,3448,0
071806001,.,.,.
071901001,8889,5136,170
071901002,6130,3835,109
071901004,6253,3833,120
071901041,6456,3785,184
071901042,5110,3494,120
071901044,4612,3317,0
071901101,5324,3976,72
071901102,5053,3727,72
071901103,4752,3512,102
071901104,5398,3975,99
071901105,4946,3602,65
071901106,6301,4665,103
071902001,6743,5036,52
071902002,7062,4969,49
071902003,8069,5810,54
071902004,6846,4933,56
071902005,5352,3822,44
071902006,7868,5571,50
071902008,7178,5310,59
071902009,8021,5628,60
071902010,4506,3218,42
071902011,4565,3283,31
071902012,6166,4425,52
071902020,9857,6308,74
071902022,6426,4011,32
071902025,16337,10871,112
071902027,17582,10309,113
071902032,6574,6574,0
071902040,.,.,.
071902041,6339,4629,57
071902042,6112,4276,53
071902043,5337,3702,56
071902044,6041,4071,47
071902045,6519,4289,68
071902046,5051,3498,51
071902047,5548,3826,50
071902048,5940,3990,65
071902049,5820,4091,52
071902051,5103,3604,47
071902052,5364,3709,49
071902053,3976,2786,41
071902054,5767,3947,53
071902055,5514,3856,60
071902102,6954,5228,43
071902103,6256,4334,51
071902104,6178,4515,56
071902105,5402,4175,47
071902106,6840,4603,88
071902107,7317,5412,73
071902108,6503,4501,60
071902109,5569,4145,51
071902110,6214,4414,48
071902111,6511,5113,40
071902112,5530,4062,45
071902113,6327,4594,69
071902114,6087,4030,47
071902115,5668,3932,53
071902116,5457,3928,53
071902118,5658,4067,35
071902119,7384,5143,78
071902121,6618,5098,35
071902122,7655,5241,86
071902123,5352,3976,41
071902125,5971,4485,54
071902128,6692,4831,83
071902129,5833,3996,52
071902130,5931,4494,61
071902131,6574,4309,58
071902133,5426,3960,47
071902134,5452,3885,52
071902135,6024,4390,54
071902136,5589,4000,51
071902138,5397,3909,36
071902140,7557,4816,75
071902141,5537,4118,47
071902142,5151,3934,48
071902143,6201,4172,47
071902144,6988,4626,54
071902146,7063,4791,96
071902147,5690,4127,59
071902148,7029,4947,66
071902149,5910,4199,60
071902150,5468,4084,49
071902151,6286,4176,65
071902153,6380,4567,80
071902155,5757,4311,55
071902156,5935,4246,56
071902158,7395,5053,88
071902159,4370,3214,47
071902160,4872,3685,50
071902161,4691,3306,59
071902162,5919,4279,64
071902163,5442,4044,61
071902165,4767,3490,45
071902166,4417,3132,46
071902167,6848,4844,81
071902168,4708,3473,50
071902169,.,.,.
071902171,.,.,.
071903001,6893,5115,98
071903041,5911,4597,131
071903101,6206,5017,70
071903103,6676,5028,123
071903104,5865,4804,92
071904001,8445,4926,91
071904002,19072,12948,5
071904003,.,.,.
071904041,6116,3950,72
071904101,5465,3542,101
071904102,5888,3653,115
071904103,7579,4530,119
071904104,6861,4406,130
071905001,5525,3700,63
071905002,5439,3517,108
071905003,7048,4498,124
071905004,5804,3938,83
071905005,7334,5061,107
071905007,5727,3983,77
071905008,5505,3648,76
071905010,7194,4146,66
071905014,17139,8962,173
071905015,.,.,.
071905016,.,.,.
071905033,8897,5570,120
071905040,28505,16867,441
071905042,5207,3726,80
071905043,5892,4133,94
071905044,5725,4067,87
071905045,5717,3671,76
071905046,7062,4401,87
071905047,5170,3589,71
071905048,5743,4114,109
071905049,6601,4530,109
071905050,5685,3959,86
071905051,5736,4147,91
071905052,6313,4135,91
071905053,.,.,.
071905101,5181,4219,85
071905102,8196,5803,169
071905103,5214,3801,90
071905104,5722,4386,85
071905105,4760,3594,72
071905106,4739,3531,62
071905107,5260,3975,96
071905108,5739,4388,106
071905109,5060,3903,66
071905110,5644,4121,104
071905111,6340,4734,102
071905112,6624,4645,158
071905113,5454,4219,100
071905114,6866,4794,108
071905116,5967,4301,91
071905117,5151,4040,100
071905118,5638,4008,93
071905119,5101,3765,82
071905120,5503,4299,92
071905121,6065,4529,103
071905122,4872,3703,81
071905123,6274,4625,101
071905124,5071,3942,92
071905127,5502,4176,88
071905128,5313,4061,89
071905129,4991,3980,85
071905130,4752,3557,90
071905131,4500,3498,78
071905132,4903,3697,80
071905133,6031,4539,97
071905134,4486,3104,65
071905135,5251,3959,85
071905136,5597,4269,101
071905138,5318,3943,95
071905139,6167,4364,109
071905140,4967,3532,81
071905141,5687,4249,98
071905142,5267,3925,82
071906001,7253,4122,164
071906041,5818,4372,187
071906101,5384,4138,134
071907001,6419,4317,151
071907041,5787,3939,111
071907042,.,.,.
071907101,5877,4346,136
071907102,5931,4410,95
071907103,5136,3776,126
071907104,5679,4401,112
071908001,7282,5093,167
071908041,4951,3494,189
071908044,4224,3716,111
071908101,4724,3922,111
071909001,6041,4195,145
071909002,5900,4034,114
071909003,16996,11496,517
071909004,5759,3963,117
071909005,6496,4229,117
071909007,.,.,.
071909041,7079,4887,116
071909042,5986,4149,93
071909043,5793,4143,93
071909044,6255,4228,102
071909045,6214,4102,103
071909046,5989,4144,95
071909047,6285,4136,100
071909101,6394,4293,103
071909102,4976,3402,92
071909103,5221,3698,94
071909104,6163,4400,120
071909105,4784,3392,92
071909106,5961,4186,110
071909107,5711,3976,90
071909109,6991,4901,126
071909110,5378,3415,78
071909111,6107,4214,116
071909112,5255,3771,94
071909113,4980,3685,98
071909114,4863,3414,81
071909115,4525,3525,95
071909116,4678,3306,83
071909117,7451,4484,116
071909118,1129,1129,0
071909119,5116,3711,103
071909120,5338,3482,110
071909121,4593,3290,79
071909122,5187,3569,92
071909123,4865,3399,83
071909124,7276,4782,115
071909125,5279,3467,97
071909127,.,.,.
072801001,6705,4170,0
072802001,.,.,.
072901101,11297,8579,0
072902001,5222,4374,0
072902041,5031,4016,0
072902101,3979,3599,0
072902102,4199,3289,0
072903001,4983,3574,49
072903041,4931,3646,69
072903101,4347,3101,102
072903102,4349,3366,58
072903103,4693,3554,69
072903104,4736,3624,78
072904101,6061,4857,0
072908001,5857,5139,0
072909001,8936,6499,0
072910101,5762,5604,0
073901001,7197,4651,0
073903001,7620,4913,217
073903003,19,0,0
073903045,5064,3728,12
073903102,4645,3769,13
073904101,5661,4032,34
073905001,6325,4069,21
073905004,.,.,.
073905041,5399,3616,19
073905101,7156,4888,23
073905102,5832,4139,17
073905103,5167,3827,17
074903001,5691,3619,6
074903041,6634,4126,7
074903102,5246,3603,6
074903103,7309,5145,418
074903104,4984,3821,6
074904001,6524,4197,0
074905001,7521,5662,0
074905101,4611,3787,0
074907001,6455,4577,0
074907041,5550,3951,0
074907101,5943,4556,0
074909001,6079,3998,0
074909041,5038,3890,0
074909101,4856,3576,0
074909102,4890,3616,0
074911001,7105,3993,0
074911101,5840,3834,0
074912001,5990,4840,0
074912041,5198,4155,0
074912101,4505,3790,0
074917001,5746,4626,0
074917101,5912,5344,0
075901001,5291,3959,17
075901102,4894,4226,0
075902001,5532,4328,9
075902041,5090,3978,13
075902101,4945,4132,37
075902102,4641,3846,2
075903001,5442,4476,23
075903102,4554,3544,12
075906001,5134,4554,0
075906101,5706,4905,0
075908001,8764,5979,0
075908101,6308,4964,0
076903001,10057,7113,0
076903101,5062,4249,0
076904001,8223,5313,0
076904041,5440,4175,0
076904101,6855,5865,0
077901001,9229,5689,9
077901003,3004,2940,7
077901004,6645,6424,23
077901041,8166,5767,10
077901101,6484,4678,6
077901102,7049,4743,7
077902001,6529,4466,0
077902041,6255,4576,0
077902101,6266,5092,0
078901001,7971,5476,0
078901101,5589,4483,0
079901001,5374,3316,58
079901002,5081,3289,54
079901003,4856,3097,56
079901004,16095,9945,120
079901005,16377,10159,703
079901008,10728,10250,121
079901041,4867,3411,40
079901042,5690,3710,44
079901043,4815,3227,38
079901101,6103,4025,35
079901102,5015,3561,40
079901103,5780,3696,57
079901105,6562,4509,55
079901106,5408,3642,48
079901107,4874,3408,40
079901108,4699,3433,30
079901109,4896,3496,37
079901110,5017,3351,29
079901111,4626,3310,46
079901112,5435,3949,52
079901114,5304,3810,41
079901115,4247,3218,34
079901116,5713,3899,48
079901117,6420,4336,41
079901118,6124,4089,53
079901119,4255,2954,32
079901120,4222,3068,38
079901121,4689,3202,45
079901122,.,.,.
079901133,5044,4724,103
079906001,6555,4019,45
079906008,.,.,.
079906041,6051,3743,49
079906042,5979,3792,55
079906102,5114,3589,48
079907001,5511,3580,65
079907002,6996,4380,77
079907004,5358,3506,48
079907005,4955,3288,60
079907006,5287,3409,61
079907007,4854,3269,49
079907008,4738,3136,59
079907010,4315,3967,42
079907011,4964,3338,84
079907012,5162,3406,64
079907013,.,.,.
079907040,.,.,.
079907041,4905,3524,56
079907042,5472,3633,59
079907043,4821,3346,55
079907044,4799,3064,54
079907045,5457,3638,56
079907046,6265,4318,65
079907047,5052,3392,51
079907048,4612,3198,52
079907049,4356,2984,47
079907050,5413,3527,59
079907051,5510,3476,54
079907052,.,.,.
079907101,6120,4632,87
079907102,5612,4145,72
079907108,7649,5400,95
079907109,5414,3935,59
079907110,7389,4848,84
079907111,5777,4220,86
079907112,5169,3903,64
079907113,5724,3992,56
079907114,5956,4472,86
079907115,6043,4393,73
079907116,6205,4509,159
079907117,6652,4546,95
079907118,5386,4023,71
079907119,6003,4289,67
079907120,6626,4536,83
079907121,4920,3691,56
079907122,5327,3828,55
079907123,5693,4090,75
079907124,5694,4145,74
079907125,4239,3120,46
079907126,5345,3873,62
079907127,5293,3969,80
079907128,5955,4322,86
079907129,5548,4064,94
079907130,4722,3489,54
079907131,5690,4214,67
079907132,5213,3783,62
079907133,5482,4179,76
079907134,5270,3918,70
079907135,5309,3941,64
079907136,4426,3265,54
079907137,5134,3780,59
079907138,4980,3635,59
079907139,5795,4232,82
079907140,4804,3582,64
079907141,3947,2715,54
079907142,4499,3344,51
079907145,.,.,.
079908101,6605,5129,1
079910001,5922,4328,76
079910041,5456,4131,95
079910101,4877,4077,84
079910102,3968,3322,66
079910103,4592,3491,84
080901001,5757,4144,49
080901041,5102,3978,47
080901102,5116,4292,41
080901103,4550,3969,41
081902002,7664,4567,65
081902041,5488,4084,49
081902101,4924,3681,47
081904001,6899,4443,47
081904041,5834,4457,54
081904102,4178,3218,39
081904103,6247,4860,50
081905002,7186,5462,0
081905041,5080,4052,0
081905102,5183,4481,0
081906101,7142,4267,256
082902001,11453,7421,8
082902003,.,.,.
082902041,6921,4947,2
082902101,6233,5190,1
082903001,5963,4273,51
082903003,4215,4215,0
082903041,5493,4223,50
082903103,4734,3966,46
082903104,4513,3809,40
083901001,11097,6684,0
083901002,2439,2439,0
083901041,12570,7607,0
083901101,9009,6929,0
083902001,11023,9505,24
083903001,10226,5653,115
083903002,14125,10095,119
083903041,8435,5306,120
083903101,8904,5511,156
083903102,7686,5387,138
083903103,7139,5079,113
084801101,5593,4096,22
084802001,4624,4187,0
084901001,5864,3978,141
084901010,49491,39804,9263
084901011,11185,10733,246
084901012,6560,6408,108
084901041,5174,3679,64
084901042,6344,4550,80
084901043,5462,3980,76
084901101,5517,4288,61
084901105,5300,4192,62
084901106,5731,4495,73
084901107,4949,3834,71
084902001,5187,3279,41
084902003,.,.,.
084902005,24203,13462,156
084902041,9711,5682,130
084902042,7839,4799,68
084902044,5775,3827,53
084902101,6399,4214,50
084902102,9366,5596,79
084902103,5638,3793,39
084902104,6492,4419,59
084902105,5727,3800,44
084902106,4747,3337,43
084902107,5023,3496,39
084902108,6588,4427,51
084902112,10203,9712,143
084902113,50477,41067,768
084903001,4504,3485,46
084903041,6283,4622,95
084903101,6668,5439,70
084904001,6743,3881,168
084904006,.,.,.
084904041,5518,3542,105
084904101,4869,3331,67
084904102,5264,3708,54
084904105,5162,3502,55
084904107,6411,4381,157
084904108,3724,2824,57
084906001,6268,4020,64
084906006,12276,6987,97
084906010,.,.,.
084906041,5909,3989,75
084906101,5879,4396,77
084906102,6841,4916,64
084906103,7258,4797,86
084906104,5715,4267,78
084906105,5966,4429,67
084908001,7609,5251,21
084908003,7148,7148,0
084908042,5646,4129,0
084908103,5374,4432,0
084909001,4495,3131,29
084909002,.,.,.
084909041,4891,3677,45
084909101,3862,3066,22
084909102,5113,4137,54
084909103,4199,3384,50
084909104,4392,3558,27
084910001,4402,3293,40
084910002,4368,3255,41
084910003,4231,3121,39
084910004,15464,11043,108
084910005,.,.,.
084910006,.,.,.
084910042,4950,3957,35
084910043,4889,3854,37
084910044,4202,3395,30
084910045,4551,3530,37
084910046,5035,3682,43
084910047,5335,4233,41
084910048,4975,3919,38
084910049,4611,3584,152
084910101,5313,4115,45
084910102,4695,3714,37
084910103,6252,5054,44
084910104,5275,4320,44
084910105,4347,3598,33
084910106,6001,4801,39
084910107,6159,4752,32
084910108,4652,3827,30
084910110,4735,3889,38
084910111,5149,4110,38
084910112,4995,3975,30
084910115,5630,4331,42
084910116,4695,3775,38
084910117,4553,3675,36
084910118,4514,3650,34
084910119,4646,3800,38
084910120,4744,3786,37
084910121,4667,3904,32
084910122,5256,4161,45
084910123,4656,3828,44
084910124,4555,3760,31
084910125,4555,3781,34
084910126,.,.,.
084910127,4438,3583,40
084911001,5208,3864,125
084911010,.,.,.
084911041,4171,3306,90
084911101,4647,3986,118
084911102,4591,3958,112
084911103,4350,3562,86
084911104,4499,3667,127
085902001,9324,6543,11
085902002,3773,2519,206
085902041,7255,5222,29
085902101,6077,4898,16
085903001,10383,6330,22
086024101,5988,5969,0
086901001,6789,4234,78
