,per_pupil_exp,per_pupil_instruction,per_pupil_leadership
007901003,.,.,.
007901041,4874,4085,18
007901101,6138,5210,23
007902001,10930,6630,91
007902002,87987,52309,0
007902005,11220,11218,0
007902041,8245,5599,92
007902101,5915,4207,46
007904001,8863,5294,57
007904002,.,.,.
007904041,7677,4809,83
007904101,6781,4592,115
007904103,6507,4440,45
007905001,8639,6059,192
007905004,.,.,.
007905005,1514,502,0
007905006,.,.,.
007905041,6857,4816,122
007905102,7112,4949,11
007905103,5983,4289,89
007905104,6271,4630,99
007905105,5466,4267,56
007906001,7963,5465,153
007906041,5674,4198,83
007906101,5096,4188,122
007906102,5287,3904,133
008901001,7484,4624,183
008901041,7157,4946,174
008901101,5906,4314,156
008901102,7050,4800,234
008901105,7850,5275,195
008902001,8019,5908,204
008902041,6725,5348,136
008902102,5927,4951,96
008902103,6390,5342,145
008903001,11467,7706,0
008903041,7899,5494,0
008903102,5437,4192,9
009901001,9304,6953,181
009901002,.,.,.
009901041,7612,5913,213
009901101,5826,4457,137
009901103,5611,4772,103
010901001,11844,8902,134
010901101,7572,6284,35
010902001,6665,5122,43
010902041,5630,4622,47
010902101,5876,4996,63
010902102,6704,5560,84
011901001,6520,4851,41
011901002,.,.,.
011901022,9750,7565,35
011901033,13908,11350,134
011901041,6160,4589,18
011901101,6576,5174,31
011901102,6644,5273,32
011901103,5040,4001,24
011901104,5535,4238,28
011901106,6098,4448,18
011901107,6828,5401,40
011901108,5298,4077,30
011901109,5840,4614,23
011901110,5630,4494,29
011902001,7103,4428,97
011902004,6079,3694,29
011902041,6325,4226,95
011902101,6344,4519,95
011902102,5980,4297,97
011902103,5960,4301,56
011902104,7537,5162,167
011904002,6301,4774,87
011904041,6559,5019,133
011904101,6178,4723,176
011904102,6000,4726,142
011905101,8328,6788,0
012901001,15940,7796,0
012901042,6181,4828,0
012901101,7185,5245,0
013801101,8083,5069,243
013901001,7398,3977,158
013901002,19652,11584,199
013901041,6789,4651,118
013901101,5527,4096,65
013901102,6491,4863,129
013901104,5321,4223,80
013901105,6319,4660,55
013902101,10094,6535,0
013903001,8426,6014,250
013903101,6551,5579,0
013905001,9188,6408,4
013905041,7059,4962,3
013905101,5454,4511,3
014801001,8705,5434,0
014802001,6797,4040,0
014803101,3887,3229,0
014804002,13249,8530,0
014804003,16830,10164,0
014804004,20646,14664,0
014804005,6560,2913,0
014804006,19088,10793,0
014901001,7847,5986,0
014901041,5536,4732,0
014901101,5393,4546,0
014902001,6896,5317,0
014903001,7495,5056,163
014903005,7840,5588,139
014903006,.,.,.
014903042,6553,4523,217
014903043,5393,3622,199
014903102,5938,4128,124
014903103,6648,4510,234
014903104,6004,4128,244
014903108,4806,3524,116
014903109,4972,3578,173
014903111,4898,3629,118
014903114,6100,4215,153
014903116,4954,3703,118
014905001,10342,7367,38
014905041,5289,3872,23
014905101,5893,5232,29
014906001,8374,5339,132
014906002,6933,4606,104
014906004,20377,14489,280
014906006,13187,9200,106
014906007,6812,4596,106
014906008,7270,4630,102
014906009,20137,14554,314
014906022,9106,8149,325
014906025,60546,52977,481
014906026,6798,3835,810
014906042,7230,4658,84
014906043,8095,5482,93
014906044,8716,5989,78
014906045,7012,4510,81
014906046,6925,4646,81
014906048,6537,4313,68
014906049,7035,4728,87
014906050,6350,4279,88
014906051,6278,4307,68
014906052,7801,4811,71
014906053,8106,4814,93
014906100,29838,24251,639
014906102,8168,5873,105
014906103,8586,6025,109
014906104,9233,6471,107
014906105,6861,4889,64
014906108,6407,4471,63
014906109,7270,5188,75
014906110,6768,4861,70
014906111,7759,5533,80
014906112,8294,5678,82
014906113,8064,5776,86
014906115,7162,5038,77
014906116,6844,4771,56
014906117,6546,4663,56
014906119,7259,5211,84
014906120,6798,4871,81
014906121,6782,4813,79
014906122,5711,4255,59
014906123,6830,4818,61
014906124,6385,4513,57
014906125,6802,4876,90
014906126,7847,5508,99
014906127,7083,4851,79
014906128,7742,5333,114
014906129,7016,4983,93
014906130,6281,4479,72
014906131,5762,4033,55
014906132,7650,5463,96
014906133,5896,4172,57
014906135,6093,4459,68
014906136,6072,4166,72
014906137,7717,5316,87
014907001,7401,6165,0
014907041,5209,4381,0
014907102,4624,4110,0
014908001,8376,5822,0
014908041,5016,4318,0
014908042,4515,3606,0
014908101,5035,4113,0
014909002,7720,4947,204
014909005,24184,15793,721
014909008,.,.,.
014909041,6493,4602,133
014909042,7967,5575,129
014909044,6748,4815,142
014909101,4917,3459,406
014909102,5539,4111,77
014909107,5504,4088,97
014909110,5970,4306,102
014909111,5388,3975,83
014909114,5046,3777,79
014909115,9459,6759,93
014909116,5117,3746,83
014909117,5308,3840,89
014909118,5850,4404,88
014910001,7273,4764,35
014910041,6335,4647,39
014910101,4810,3861,33
014910103,6079,4829,38
015801001,10111,5163,1095
015801002,13553,5195,1016
015801003,12935,4535,804
015802001,6675,3505,0
015802004,12539,9063,0
015803101,7678,5570,113
015805041,8520,5185,0
015805101,7504,4948,0
015805102,8263,5463,3
015806001,7151,2328,462
015806003,8701,7112,205
015806041,4983,3784,191
015806101,5734,3188,242
015806103,5655,3629,138
015806104,4656,2969,21
015806105,6386,3377,267
015806106,8556,4037,338
015807001,5834,2971,513
015807002,8540,4907,799
015807004,5676,3301,509
015807005,14056,6544,425
015808001,30392,18633,993
015808003,12089,8213,579
015808005,19319,13321,508
015808006,13373,8090,509
015808007,12551,7166,557
015808008,.,.,.
015809101,6857,3884,73
015812001,6787,4037,2
015814001,6461,3474,478
015815001,8203,6316,0
015815041,6217,3976,0
015815101,6978,3327,52
015815102,6627,4639,177
015815103,10284,4725,32
015815104,6637,3685,3
015816001,12061,8279,2
015817001,7963,3679,209
015819001,7780,5145,6
015819002,.,.,.
015819101,6641,3280,4
015819102,12085,5932,1420
015819103,7674,3969,70
015819105,5629,3896,87
015819106,4095,1909,394
015819107,6810,3593,14
015819108,6377,2561,10
015820001,8765,6159,0
015820002,3051,2562,0
015822001,7975,4601,0
015822002,9642,5839,0
015822003,4107,2104,0
015822004,8633,5675,0
015822005,.,.,.
015823001,9039,5000,0
015824001,8277,4194,270
015824002,6433,3247,0
015825101,4111,3687,0
015826001,10093,6208,0
015826041,7353,5459,21
015826042,.,.,.
015827001,5892,3516,0
015827002,7915,4987,0
015828001,5441,3462,0
015828002,.,.,.
015830001,6038,4307,70
015831001,7175,4110,0
015832001,8230,4770,12
015833001,18018,9617,1348
015901001,7703,5519,125
015901002,.,.,.
015901041,6504,5130,122
015901101,6639,5507,133
015901102,7670,6487,180
015901104,6969,5884,144
015904001,7587,5035,95
015904002,7428,4836,94
015904003,75738,43894,916
015904004,17143,9624,5
015904007,.,.,.
015904008,.,.,.
015904010,102085,62452,1227
015904041,6948,4446,48
015904042,7475,4985,56
015904043,6575,4250,46
015904044,7426,4727,59
015904045,.,.,.
015904046,.,.,.
015904047,10895,9501,322
015904048,.,.,.
015904101,6459,4393,89
015904102,6441,4507,53
015904103,6988,4778,58
015904104,7094,4838,49
015904105,6961,4778,58
015904106,6252,4414,49
015904107,6679,4513,54
015904108,6448,4513,45
015904109,7091,4853,62
015904110,7121,4728,50
015904113,6958,4837,54
015904114,7031,4680,58
015904115,63426,45928,1281
015904116,6341,4289,41
015904117,.,.,.
015905002,6217,4541,162
015905003,7575,5517,190
015905010,.,.,.
015905041,6065,4563,109
015905042,30683,23761,549
015905044,6207,4661,112
015905045,8419,6504,88
015905046,6328,4754,118
015905104,5930,4365,121
015905105,5605,4140,115
015905106,5921,4457,117
015905108,5831,4454,112
015905109,5630,4144,115
015905110,5404,4049,136
015905112,5947,4542,208
015905113,6008,4505,137
015905114,5137,3924,114
015905116,5635,4240,118
015905117,6621,4844,175
015905118,8218,6100,197
015905124,7377,6009,122
015905125,6481,5427,133
015906001,10589,6541,194
015906041,7194,4761,101
015906101,7351,5324,0
015907001,7107,5072,111
015907002,6839,4676,124
015907003,6650,4627,116
015907004,7649,5140,125
015907005,6497,4615,110
015907006,10694,6883,165
015907007,6591,4672,105
015907008,8213,5693,140
015907014,17651,10573,184
015907020,13713,13713,0
015907022,5900,3523,43
015907023,6839,3634,44
015907024,16379,3833,3129
015907041,6387,4210,98
015907043,7168,4861,107
015907046,9687,5980,134
015907047,6375,4278,97
015907049,6583,4633,94
015907050,5913,4101,93
015907051,8416,5491,126
015907053,8460,5212,137
015907054,6225,4173,102
015907055,6359,4201,92
015907057,6740,4331,90
015907058,6458,4232,95
015907059,6896,4823,121
015907061,6129,4178,82
015907064,46353,25604,614
015907101,6303,4677,86
015907102,7165,5170,85
015907103,6245,4630,89
015907105,5651,4124,72
015907106,6886,5033,105
015907107,6704,4882,100
015907110,6680,4907,66
015907111,5918,4314,69
015907112,5984,4453,72
015907114,7507,5326,112
015907116,6303,4488,73
015907117,6629,4588,95
015907118,6379,4673,85
015907119,7577,5398,126
015907121,6267,4662,75
015907123,6662,4873,72
015907124,6745,4717,89
015907125,5964,4467,57
015907126,6484,4944,82
015907127,8567,5688,138
015907129,5812,4313,77
015907131,7660,5178,108
015907132,6893,4803,95
015907134,5531,4104,63
015907135,5601,4118,77
015907136,6240,4648,78
015907137,6743,5003,99
015907139,6952,5203,93
015907140,6175,4285,83
015907141,6901,5115,99
015907142,7396,5069,107
015907143,6475,4246,67
015907144,7005,5166,115
015907146,8162,5648,102
015907147,6195,4451,69
015907148,6426,4858,75
015907149,6406,4671,92
015907150,6415,4665,101
015907153,7145,5210,96
015907155,6599,4874,80
015907156,6428,4590,86
015907157,5845,4125,79
015907158,6743,4814,75
015907160,6693,4919,96
015907161,5374,3762,68
015907162,6763,4981,111
015907164,6105,4495,80
015907165,6752,4850,105
015907167,6116,4349,68
015907168,5860,4180,73
015907169,6616,4882,103
015907172,6044,4268,85
015907173,5815,4264,73
015907174,7231,5465,117
015907175,6651,5118,70
015907176,6737,4854,93
015907179,6272,4550,81
015907180,68493,32869,887
015907182,4658,3769,66
015907184,16903,15578,443
015907186,20735,17333,2120
015907194,7706,7288,148
015907195,8233,6648,136
015907201,9413,9130,100
015907202,8639,7887,252
015907203,54562,41818,2203
015907210,6663,4852,123
015907240,8226,6436,27
015907241,7651,6387,25
015907242,8888,7162,34
015907244,8520,6686,33
015908001,7119,4851,54
015908037,.,.,.
015908039,24643,17673,231
015908041,9990,6558,75
015908042,10443,7078,97
015908043,9009,6029,102
015908044,8218,5252,71
015908045,6466,4711,9
015908101,8840,6337,83
015908104,6577,4641,59
015908105,7294,5125,64
015908106,6290,4436,54
015908107,7816,5471,70
015908108,6227,4345,58
015908109,7593,5134,66
015908110,7709,5487,67
015908112,6579,4514,67
015908113,6419,4511,61
015909001,7974,5128,196
015909003,.,.,.
015909041,6828,4479,138
015909101,5546,4107,70
015909103,7207,4995,148
015909104,5899,4375,127
015909105,5511,3956,66
015910001,8531,5890,129
015910002,7555,5241,109
015910003,6771,4741,97
015910004,7768,5392,126
015910005,6617,4705,119
015910007,7117,4741,95
015910008,14494,8912,73
015910009,5607,4181,2
015910012,21970,13081,1271
015910014,6738,4554,88
015910022,7568,7568,0
015910041,6852,4843,119
015910042,8589,6164,151
015910043,7684,5579,110
015910044,8854,6443,220
015910045,8332,5600,154
015910046,8380,5946,144
015910047,7656,5297,141
015910048,6194,4358,94
015910049,7123,4939,133
015910050,6054,4339,95
015910053,41886,24622,1057
015910054,.,.,.
015910056,5817,4154,84
015910057,6183,4166,108
015910058,6393,4499,104
015910061,.,.,.
015910070,100792,98714,260
015910101,7605,5110,76
015910102,6491,4781,49
015910103,7306,5482,41
015910104,8306,5915,64
015910105,8224,5982,65
015910106,6943,5150,69
015910107,7169,5399,41
015910108,6995,5269,62
015910109,8188,5804,87
015910110,8724,5916,69
015910111,7252,5450,42
015910112,8455,5948,68
015910113,7623,5355,63
015910114,7700,5836,48
015910115,8425,5707,51
015910116,9897,7032,91
015910117,7150,5347,55
015910118,7352,5260,52
015910119,8538,5997,56
015910120,7820,5711,45
015910121,6775,5052,41
015910122,7628,5403,67
015910123,6682,4855,57
015910124,6811,5006,50
015910125,6571,4879,60
015910126,6003,4384,47
015910127,7172,5251,66
015910128,8167,5907,107
015910129,6013,4465,66
015910130,6992,5218,65
015910131,10095,7694,92
015910133,6158,4647,56
015910134,6790,5045,66
015910135,6055,4494,50
015910136,6355,4852,61
015910137,6423,4731,49
015910138,6838,4829,61
015910139,5408,4074,41
015910140,5715,4254,50
015910141,6393,4726,47
015910142,5530,4164,46
015910143,5582,4190,45
015910144,.,.,.
015910145,.,.,.
015910160,241,162,0
015911001,6753,4392,104
015911003,17035,17035,0
015911004,2436,2436,0
015911005,12290,9079,200
015911006,.,.,.
015911041,6464,4509,168
015911042,6310,4451,155
015911043,6904,4576,121
015911044,5940,3985,99
015911101,6871,4707,169
015911102,7324,4932,181
015911103,8327,5573,173
015911104,6642,4575,158
015911105,9933,6892,319
015911106,6882,4782,175
015912001,7465,4838,147
015912003,.,.,.
015912041,7012,4771,137
015912042,7558,5095,156
015912044,7276,4839,144
015912101,6187,4571,97
015912102,6231,4479,88
015912103,6271,4426,95
015912104,6303,4664,98
015912105,6480,4610,94
015912106,6892,4908,95
015912107,6547,4753,97
015912108,5862,4301,88
015912109,6457,4656,87
015913001,13864,9449,0
015913101,8514,6542,0
015914001,9853,7137,128
015914101,7172,5511,94
015915001,7338,5023,121
015915002,6567,4710,101
015915003,6652,4633,125
015915004,55616,41823,3986
015915005,6677,4510,132
015915006,7150,4584,150
015915007,6366,4311,111
015915008,16120,10770,393
015915011,14196,9222,302
015915013,42118,31449,2992
015915016,6299,4289,108
015915019,6402,4364,123
015915022,6400,4304,120
015915023,6509,4232,124
015915024,.,.,.
015915035,.,.,.
015915039,.,.,.
015915041,7319,5101,165
015915042,7041,4773,146
015915043,7662,5255,154
015915044,7275,4917,142
015915045,7044,4708,201
015915046,7166,4940,133
015915047,6441,4577,140
015915048,6788,4734,160
015915049,7077,4971,143
015915050,6892,4792,156
015915051,6631,4533,136
015915052,6743,4417,168
015915053,6698,4396,169
015915054,5874,3923,139
015915055,5792,3899,132
015915056,5576,3684,121
015915057,4195,2196,132
015915058,.,.,.
015915061,46330,28729,1368
015915062,101691,68435,2829
015915101,7843,5719,86
015915102,7001,4906,82
015915103,7614,5537,86
015915104,6859,4592,75
015915105,8686,6351,103
015915106,7880,5522,96
015915107,6675,4794,86
015915108,9145,6827,284
015915109,7049,5160,100
015915111,7623,5440,86
015915112,6932,4982,78
015915113,8787,5956,98
015915114,8271,5864,142
015915115,6930,4795,151
015915116,7117,5220,90
015915117,7422,5285,86
015915118,7775,5705,104
015915119,7035,5115,77
015915122,8383,6080,90
015915123,7187,5119,59
015915124,7077,5095,141
015915125,8221,5964,235
015915128,6801,4781,84
015915130,6262,4499,76
015915131,7017,5006,73
015915132,7235,5369,81
015915133,219589,161230,44974
015915134,8881,6467,249
015915135,7116,5162,165
015915136,7700,5555,186
015915138,7873,5752,103
015915141,5839,4219,93
015915143,6984,5040,98
015915144,6405,4502,83
015915145,6873,4772,98
015915148,6223,4444,112
015915149,6732,4835,105
015915150,7233,5291,94
015915151,6806,4876,98
015915152,6965,4846,78
015915156,7076,5175,108
015915157,7899,5473,119
015915158,7109,5113,100
015915160,7056,5017,83
015915161,7641,5343,120
015915162,10666,8600,88
015915165,6358,4494,93
015915166,7384,5222,82
015915167,6704,4832,105
015915168,6006,4337,127
015915169,7723,5504,81
015915170,6493,4592,95
015915171,7124,4966,97
015915177,6965,4957,97
015915178,6311,4486,97
015915179,6234,4353,104
015915180,5937,4341,81
015915181,7269,5036,105
015915182,6218,4392,160
015915183,6050,4471,127
015915184,6923,4921,78
015915185,7236,5225,91
015915186,5611,4053,76
015915187,6750,4715,99
015915188,6262,4368,94
015915189,.,.,.
015915191,6297,4467,104
015915192,.,.,.
015915198,.,.,.
015915250,24707,19469,3052
015916001,6595,4745,127
015916003,9867,5191,115
015916004,28555,23466,239
015916005,17868,12276,153
015916006,57329,57329,0
015916008,7054,5364,114
015916009,9029,4298,343
015916030,1965,1271,0
015916041,6782,4983,104
015916042,5794,4398,113
015916043,5491,4095,77
015916044,6326,4770,90
015916045,.,.,.
015916101,6118,4732,55
015916102,6217,4944,113
015916103,6467,4909,64
015916104,7137,5533,92
015916105,6629,5152,138
015916106,6866,5449,100
015916107,5797,4745,70
015916109,4734,3794,44
015916110,6435,5024,88
015916111,6979,5528,123
015916112,7559,5994,177
015916113,5647,4638,74
015916114,6278,5125,91
015916115,6226,4891,96
015916116,5361,4234,95
015916117,6261,4734,96
015916118,.,.,.
015917001,7580,5500,88
015917002,23920,16674,155
015917003,.,.,.
015917041,6651,5086,96
015917102,5739,4100,68
015917103,5890,4298,91
015917104,5989,4640,121
015917105,6070,4590,105
015917106,6819,5329,69
016901001,10192,7839,275
016901041,6087,4856,182
016901101,6422,5403,237
016902001,10177,7925,241
016902041,8002,6389,226
016902101,6839,5918,154
017901001,15677,7650,30
018901001,8461,5569,67
018901041,6788,5554,58
018901101,6268,5025,56
018902001,9268,6471,0
018902101,6274,4916,0
018903001,11213,7380,125
018904001,11455,5981,0
018904041,2795,2437,0
018904101,5575,3879,0
018905003,9176,6120,0
018906001,9837,6562,267
018907001,10047,5770,0
018908001,11528,8359,0
019901001,8726,6612,0
019901002,.,.,.
019901041,7340,5944,0
019901102,5956,5109,0
019902002,11232,6812,48
019902041,8735,5999,43
019902102,6982,5019,43
019903001,7434,5804,0
019903002,.,.,.
019905001,8821,6110,39
019905002,.,.,.
019905041,7761,5829,44
019905101,5901,4372,29
019905103,6014,4502,33
019906001,11911,7469,25
019906041,7834,4865,50
019906101,6089,4779,23
019906102,6668,4811,33
019907002,7214,4860,14
019907003,4028,3382,1
019907042,6693,5010,23
019907105,6772,4758,15
019907107,8077,6017,7
019907108,7561,5477,46
019907109,5615,3795,8
019907111,5611,3921,9
019907113,5754,4159,17
019907115,7275,4969,14
019907116,5120,3268,1
019908001,10130,6454,131
019908002,20781,14502,0
019908041,6945,4849,29
019908101,6905,5277,22
019908102,5739,4292,29
019908103,7211,5628,35
019909001,8627,6704,0
019909002,.,.,.
019909041,5778,4445,0
019909101,7224,6051,0
019910101,8098,6125,0
019911041,6985,5292,0
019911101,5029,3777,0
019912001,9581,5805,23
019912041,7099,4667,23
019912102,6425,4705,38
019912200,.,.,.
019913101,6850,4970,0
019914101,8806,6054,66
020901001,7266,5364,71
020901002,6306,4612,58
020901004,.,.,.
020901005,7556,6118,96
020901041,6101,4565,58
020901042,6640,5002,63
020901043,6560,4856,64
020901045,4847,3773,54
020901046,6256,4605,65
020901101,5610,4394,67
020901102,6493,5233,92
020901103,5972,4833,72
020901104,6164,4667,66
020901105,5875,4683,71
020901106,5764,4572,65
020901107,6485,5003,69
020901108,6581,5306,72
020901109,5364,4365,70
020901110,6016,4928,71
020901111,4904,4025,51
020901112,5002,4056,62
020901113,5728,4581,72
020902001,6673,4613,79
020902002,15754,12939,230
020902003,159427,138919,2630
020902004,7482,6207,91
020902005,5773,4126,73
020902044,6334,4506,79
020902102,10278,7486,105
020902103,6158,4560,67
020902104,7648,5423,83
020902108,6701,4739,77
020902109,6986,5070,94
020902110,.,.,.
020904001,10121,5730,127
020904041,8140,4606,116
020904101,6564,4797,98
020905001,7960,5229,90
020905002,6487,3934,134
020905004,19295,14227,767
020905005,19250,19250,0
020905006,3171,1715,259
020905041,6579,4420,75
020905042,8037,5090,101
020905043,5990,3933,110
020905101,6210,4662,80
020905102,5802,4423,109
020905104,6759,4830,95
020905106,5824,4425,87
020905107,6128,4410,94
020905108,6629,5106,114
020905109,5590,4347,84
020905110,6142,4368,97
020905111,6376,4502,118
020905113,6474,4704,97
020905114,6524,4808,85
020905115,5768,3939,92
020905116,8457,5872,113
020906002,8043,5228,335
020906041,6781,5034,249
020906104,5904,4863,226
020907001,5873,4315,42
020907005,.,.,.
020907042,6266,4703,40
020907102,4829,3982,56
020907106,5381,4218,67
020907107,5087,4138,46
020908001,6474,4096,163
020908002,3075,3075,0
020908004,14101,9776,234
020908007,5937,3763,96
020908008,5306,3613,3
020908041,5975,4028,79
020908042,6661,4178,76
020908043,6008,4005,72
020908044,5223,3426,74
020908101,6340,4783,70
020908102,5394,4025,73
020908103,5553,4224,91
020908104,5637,4352,69
020908105,4871,3458,60
020908106,5170,3936,65
020908107,5915,4486,93
020908108,5561,3604,62
020908109,5256,4059,73
020908110,4746,3663,66
020908111,4658,3332,57
020908112,5030,3835,69
020908113,5240,4002,70
020908114,5450,4151,72
020908115,4854,3406,71
020910101,9806,6509,0
021803001,9905,5019,509
021803102,2225,1410,205
021803103,9470,6764,163
021803104,6586,3816,157
021901001,7052,4287,174
021901002,17655,12247,164
021901041,6524,4243,91
021901042,7514,5120,85
021901101,7901,5954,92
021901102,8049,6268,132
021901104,8914,6590,119
021901105,7123,5171,102
021901107,6381,4775,101
021901108,6689,4905,83
021901109,6311,4624,106
021901201,6189,4319,75
021901202,5435,3854,83
021902001,8293,5065,308
021902002,8705,5126,177
021902003,4544,3364,62
021902012,21284,14231,290
021902014,7659,7322,183
021902015,.,.,.
021902017,6699,3812,101
021902041,7897,5405,105
021902045,8193,5416,205
021902046,6687,4718,96
021902047,7925,4961,86
021902101,6932,4771,73
021902103,5624,4247,80
021902105,6735,4883,76
021902106,7083,4897,82
021902107,7260,4848,92
021902108,6394,4072,408
021902109,7030,5226,75
021902110,6674,4773,95
021902112,5884,4387,93
021902113,6311,4602,84
021902114,5954,4389,86
021902115,6561,4652,81
021902116,4861,3591,56
021902117,6075,4284,80
021902118,7486,5294,88
021902119,6834,5084,107
022004001,13515,7947,0
022004101,10576,7631,51
022901001,9999,6483,38
022901041,6951,4980,33
022901101,5643,4067,30
022902001,19706,16252,0
022903101,25809,15120,0
023902001,8718,7040,0
024801101,9558,5479,0
024901001,9851,6439,319
024901041,8826,6180,319
024901101,6816,5474,253
024901103,6585,5356,221
025901001,7141,5310,98
025901041,5507,4113,73
025901101,5831,4410,79
025901160,.,.,.
025902001,7878,5523,83
025902003,11164,7572,18
025902041,8299,6349,158
025902042,19724,9807,43
025902101,5491,4527,10
025902106,5979,4681,63
025902107,5389,4255,62
025902108,5795,4337,38
025902109,5079,3757,36
025904001,10906,9207,0
025904160,.,.,.
025904161,.,.,.
025905001,8812,7022,0
025905101,6771,5393,0
025906001,7274,6518,0
025906101,4940,4289,0
025906160,.,.,.
025908001,12198,9463,0
025909001,8357,6128,115
025909041,7003,5131,94
025909101,6157,4304,74
025909102,5313,3910,71
026901001,7244,5199,0
026901041,5735,4501,0
026901042,5354,4414,0
026901101,5430,4586,0
026902001,9123,5781,0
026902005,.,.,.
026902041,8111,5829,0
026902101,6570,5298,0
026903002,10558,7326,0
026903042,7251,4728,0
026903101,5612,4704,0
027903001,7265,5002,55
027903003,17558,11629,114
027903041,5560,4115,62
027903101,5897,4850,101
027903102,6029,5029,45
027903103,5533,4574,55
027903104,5898,4811,45
027904001,7903,5368,137
027904002,12724,9517,181
027904041,6012,4472,119
027904101,5774,4670,148
027904102,6403,5332,197
027904103,6555,5455,215
027904104,8051,5903,236
028902001,7224,4611,88
028902004,7706,5012,79
028902038,13897,7801,98
028902045,5517,3746,64
028902101,6400,4503,63
028902102,5255,3916,47
028902103,6808,4834,65
028902104,6595,4680,63
028902105,5449,4014,58
028903001,7058,5322,64
028903041,6456,5027,99
028903101,6301,5141,182
028906001,6623,5646,3
029901001,6533,4936,97
029901003,7719,4930,36
029901004,.,.,.
029901043,6204,4771,116
029901101,5537,4593,92
029901102,5501,4699,69
029901104,9097,6953,79
029901105,7577,6133,76
029901107,7159,5801,100
030901001,9176,7568,0
030901101,5986,5240,0
030902001,7882,5193,0
030902041,6164,4377,0
030902101,5931,4577,0
030902103,6311,4714,0
030903001,13347,9476,0
030903041,5135,4321,0
030903101,6037,4858,0
030906001,14110,9344,0
030906041,4787,3832,0
030906101,5207,4067,0
031803001,6939,3694,0
031901001,7747,5354,119
031901002,7861,5346,116
031901003,7744,2454,110
031901004,8224,5512,131
031901007,8057,5335,119
031901008,8551,6364,36
031901009,.,.,.
031901034,6442,6007,0
031901042,8727,6177,119
031901043,7723,5363,155
031901044,6824,15796,64
031901045,6770,4783,76
031901046,7686,5190,92
031901047,6585,4623,76
031901048,8189,5811,100
031901051,7100,4901,90
031901053,6377,4353,66
031901054,6123,4321,58
031901055,.,.,.
031901101,6581,4493,54
031901102,7073,5004,77
031901103,8624,5738,125
031901104,6542,4522,91
031901105,6605,4613,75
031901106,6817,4902,113
031901108,7595,5140,98
031901109,8337,5259,77
031901110,6440,4645,61
031901111,6634,4583,51
031901112,6558,4751,70
031901113,8024,5597,110
031901115,6861,4709,133
031901117,7438,4617,49
031901120,7266,4778,83
031901121,7197,5028,106
031901122,6749,4644,61
031901123,6557,4737,80
031901124,6488,4536,65
031901126,6791,4771,77
031901128,6481,4714,81
031901129,7399,5249,105
031901130,6540,4591,74
031901131,7226,5032,83
031901132,7714,5053,87
031901133,6066,4378,63
031901134,5417,3950,56
031901135,7429,5253,99
031901136,6114,4292,65
031901137,6450,4695,71
031901138,7027,4823,84
031901139,6762,4532,86
031901140,6660,4665,54
031901141,6600,4457,108
031901142,9177,5820,144
031901143,7399,5141,126
031903001,7799,4815,195
031903002,7924,4945,205
031903003,11266,7302,448
031903004,.,.,.
031903005,5816,3690,315
031903006,16013,13574,1215
031903041,7555,5295,180
031903042,7712,5278,212
031903043,7969,5489,212
031903044,8448,5769,229
031903045,7127,4926,188
031903102,6885,4864,257
031903103,6086,4606,203
031903104,8146,5711,287
031903105,7002,5025,240
031903106,6340,4568,192
031903107,6956,5226,255
031903108,6849,4772,278
031903109,5638,4200,180
031903110,6757,4881,233
