,per_pupil_exp,per_pupil_instruction,per_pupil_leadership
014906100,17335,15487,164
014906102,6432,4116,64
014906103,7247,4448,79
014906104,7343,4603,61
014906105,6500,4131,56
014906106,7461,4977,119
014906108,6135,3942,60
014906109,6618,4122,45
014906110,6968,4715,75
014906111,6325,4242,39
014906112,6393,4263,52
014906113,6358,4166,62
014906115,5978,4106,68
014906116,5672,3942,40
014906117,6227,4073,51
014906119,6172,4250,63
014906120,5793,3892,59
014906121,5111,3558,41
014906122,6372,4355,63
014906123,5247,3474,38
014906124,5145,3406,41
014906125,5634,3841,44
014906126,6617,4674,60
014906127,5518,3632,62
014906128,5336,3533,61
014906129,5093,3515,55
014906130,5763,3637,46
014906131,5246,3479,47
014906132,.,.,.
014907001,5985,5111,5
014907041,3880,3146,4
014907102,3624,3022,4
014908001,7389,5140,0
014908041,3668,2992,0
014908101,4357,3579,0
014909002,6079,3845,132
014909006,.,.,.
014909041,4676,3241,83
014909042,5367,3729,114
014909044,6210,4170,140
014909101,5810,4470,89
014909102,6290,4561,98
014909107,5440,4050,87
014909110,5478,4214,86
014909111,4744,3463,81
014909114,5217,3988,79
014909115,5477,4154,80
014909116,6482,4754,101
014909117,5296,4020,68
014909118,4837,3608,60
014909198,.,.,.
014910001,5421,3652,39
014910041,5742,4112,51
014910042,.,.,.
014910101,4482,3518,45
014910103,4520,3432,46
015801001,6874,2916,180
015801002,6397,2261,214
015801003,7359,2968,2390
015802001,4386,1630,0
015802002,.,.,.
015802004,.,.,.
015803101,8129,4320,443
015805101,5626,3854,0
015806001,.,.,.
015806041,.,.,.
015806101,6870,4416,0
015806103,3250,2214,0
015807001,4715,2674,4
015807002,3003,1676,6
015807004,3676,1659,2
015807005,.,.,.
015808001,10354,6054,352
015808002,6474,3308,1
015808003,6766,4037,3
015808004,.,.,.
015808005,.,.,.
015809101,5700,3032,0
015810001,5755,3084,0
015811101,6298,3108,0
015812001,5856,2975,30
015813041,9355,4790,251
015814001,3437,2081,211
015814002,3285,2038,31
015815001,5996,3498,0
015815101,6019,2845,0
015816001,3590,2660,1
015817001,5204,2622,3
015818001,5123,3650,33
015819001,113115,65719,0
015819101,5675,2350,0
015819102,30,0,0
015820001,5434,3236,378
015822001,7708,4737,251
015822002,.,.,.
015823001,5919,3214,0
015824001,5479,3390,18
015825101,4510,3652,0
015826041,.,.,.
015901001,6362,4448,127
015901002,.,.,.
015901041,5195,4005,149
015901101,6567,5322,174
015901102,7583,6014,228
015901104,5877,4776,145
015904001,5872,3501,98
015904002,5962,3668,100
015904003,48101,28076,605
015904004,14109,7121,68
015904007,.,.,.
015904008,.,.,.
015904010,49660,27862,938
015904041,5813,3573,53
015904042,5755,3430,58
015904043,5637,3324,63
015904044,6091,3698,70
015904045,.,.,.
015904046,.,.,.
015904047,1368,1368,0
015904048,.,.,.
015904101,5687,3559,61
015904102,5544,3757,60
015904103,5904,3597,54
015904104,6969,4714,77
015904105,6610,4053,56
015904106,5855,3846,56
015904107,6018,3783,56
015904108,5879,4102,62
015904109,6062,3920,59
015904110,7134,4422,66
015904111,7053,4446,73
015904113,6203,4028,67
015904114,6812,4333,61
015904115,55000,40220,1050
015904116,6402,4339,79
015904117,.,.,.
015905002,4732,3690,92
015905003,4711,3696,104
015905006,4762,3696,91
015905007,4661,3598,52
015905010,.,.,.
015905041,4894,3769,65
015905044,5318,4184,79
015905045,5383,4070,80
015905046,5521,4266,76
015905101,5022,3975,65
015905102,4358,3519,79
015905104,5044,4011,70
015905105,4804,3841,71
015905106,5115,3894,93
015905107,5758,4434,117
015905108,5442,4191,78
015905109,4770,3657,71
015905112,4401,3505,76
015905114,4564,3627,62
015905115,4925,3839,57
015905116,5101,4029,84
015905117,5375,4185,89
015906001,9807,6468,0
015906041,7696,5463,0
015906101,7036,5155,0
015907001,5540,3876,79
015907002,6510,4419,105
015907003,5762,4016,80
015907004,5870,4039,80
015907005,5483,3952,84
015907006,7535,5069,132
015907007,5553,3976,82
015907008,6552,4268,98
015907010,12111,6465,58
015907011,40526,31936,2231
015907014,7663,4935,66
015907019,.,.,.
015907020,3473,3473,0
015907041,5481,3589,110
015907042,7452,4672,147
015907043,5993,4131,105
015907046,5921,3735,93
015907047,6079,3965,86
015907049,5383,3790,85
015907050,5696,3955,91
015907051,5933,3766,93
015907052,5820,3800,100
015907053,5789,3723,93
015907054,5447,3808,85
015907055,4843,3214,58
015907056,9653,5361,170
015907057,5381,3626,86
015907058,5787,3931,77
015907059,5469,3706,83
015907061,5650,3911,80
015907063,23437,10349,130
015907064,21012,18072,1276
015907101,5859,4418,92
015907102,8197,5641,87
015907103,5348,3960,81
015907105,5232,3798,72
015907106,5793,4199,89
015907107,6811,4913,97
015907108,5931,4124,71
015907109,6087,4166,84
015907110,6492,4616,89
015907111,5587,3973,58
015907112,5348,3958,55
015907114,8351,5747,180
015907115,7021,4938,103
015907116,5416,4076,71
015907117,5897,4231,87
015907118,6027,4268,78
015907119,7004,4497,73
015907121,5410,3914,59
015907123,6371,4592,104
015907124,5804,4111,73
015907125,4912,3652,54
015907126,5395,3850,66
015907127,5403,3754,59
015907129,5065,3734,63
015907131,6876,4766,94
015907132,5308,3814,62
015907134,5451,4117,70
015907135,5594,4057,59
015907136,5800,4305,70
015907137,6021,4336,87
015907139,6357,4942,104
015907140,5537,3885,56
015907141,5346,3927,72
015907142,.,.,.
015907143,6116,4091,64
015907144,6542,4953,124
015907145,7463,5124,110
015907146,6537,4747,92
015907147,5923,4229,71
015907148,5298,3900,53
015907149,5942,4018,71
015907150,6040,4580,96
015907153,6380,4617,84
015907155,5757,4225,84
015907156,6461,4515,89
015907157,5156,3571,57
015907158,5620,3803,58
015907159,8599,6296,149
015907160,5875,4434,91
015907161,5177,3675,54
015907162,6054,4512,97
015907164,5473,4029,99
015907165,5411,3887,76
015907167,5628,4022,61
015907168,5459,3987,66
015907169,5719,4161,85
015907170,7154,4864,120
015907171,7788,5267,139
015907172,6102,4142,76
015907173,5153,3819,62
015907174,6305,4787,90
015907175,5407,3936,57
015907176,5643,4105,66
015907179,6502,4610,83
015907180,121145,44555,552
015907181,4400,4340,18
015907182,3282,2880,48
015907183,.,.,.
015907184,18245,17975,80
015907186,15657,13161,1275
015907191,12315,11459,188
015907194,6221,5585,54
015907195,5127,4144,62
015907201,10967,10445,187
015907202,3626,3530,28
015907203,47563,38479,2684
015908001,5459,3651,70
015908002,7857,4844,71
015908037,.,.,.
015908038,7228,5103,46
015908039,21584,14124,210
015908041,7009,5032,93
015908042,6584,4322,78
015908043,5484,3590,73
015908101,6413,4565,86
015908104,5537,3924,67
015908105,6462,4635,73
015908106,5637,4096,72
015908107,6107,4235,81
015908108,6072,4365,74
015908109,7279,5485,83
015908110,6040,4359,69
015908112,5419,3774,77
015908113,5173,3610,65
015909001,5662,3890,72
015909002,.,.,.
015909003,.,.,.
015909041,5104,3675,90
015909101,5513,4142,82
015909103,4612,3776,48
015909104,5318,4032,94
015910001,7014,4706,135
015910002,5876,4082,108
015910003,5115,3539,88
015910004,6302,4429,126
015910005,5817,4143,108
015910006,43476,30468,1606
015910007,5050,3541,72
015910008,7754,4696,31
015910009,4212,2930,16
015910012,38373,22822,284
015910022,9985,9660,0
015910041,5446,3807,107
015910042,6689,4668,162
015910043,6207,4414,119
015910044,6304,4074,135
015910045,5438,3656,97
015910046,5821,3916,112
015910047,5117,3639,72
015910048,4853,3500,84
015910049,5376,3814,118
015910050,4673,3291,89
015910053,50612,39157,336
015910054,.,.,.
015910056,5095,3429,80
015910070,14770,13212,153
015910071,10187,9303,198
015910101,5215,3661,24
015910102,5197,3880,30
015910103,6701,4709,72
015910104,6063,4213,38
015910105,6932,4963,56
015910106,5252,3838,51
015910107,6197,4185,38
015910108,5171,3749,42
015910109,7879,5603,105
015910110,7253,5434,66
015910111,5361,3963,44
015910112,7090,5218,85
015910113,6563,4668,51
015910114,6550,4775,51
015910115,6182,4130,36
015910116,8534,6284,116
015910117,5523,3875,34
015910118,6090,4324,34
015910119,6119,4152,40
015910120,6901,5035,84
015910121,5966,4190,39
015910122,6108,4337,38
015910123,5377,3817,36
015910124,5012,3661,38
015910125,5477,4118,54
015910126,4777,3592,28
015910127,5189,3767,38
015910128,6953,5326,105
015910129,5345,4043,48
015910130,5331,3928,43
015910131,6787,5033,82
015910132,45548,30172,1130
015910133,4830,3619,40
015910134,4966,3678,42
015910135,4745,3460,30
015910136,4616,3488,39
015910137,4674,3355,29
015910138,6063,4300,63
015910139,4576,3393,29
015911001,5964,3723,144
015911004,5270,5270,0
015911005,10297,7504,156
015911041,5465,3686,84
015911042,4834,3167,84
015911043,5387,3487,93
015911101,5542,3996,85
015911102,6069,4140,100
015911103,7448,4680,104
015911104,5833,4086,89
015911105,8428,5732,156
015911106,5541,3809,99
015912001,5260,3603,6
015912003,.,.,.
015912041,5331,3631,5
015912042,6620,4680,7
015912044,5812,4022,6
015912101,6361,4423,7
015912102,6624,4884,7
015912103,5390,4003,6
015912104,6651,4908,7
015912105,5199,3781,6
015912106,5678,4403,7
015912107,6113,4415,7
015912108,4992,3740,6
015912109,5522,3943,6
015913001,10742,7943,0
015913101,7588,5942,0
015914001,9112,6359,0
015914101,5899,4597,77
015915001,4689,2866,136
015915002,4885,3396,124
015915003,5210,3539,125
015915004,47438,25577,3758
015915005,5054,3472,123
015915006,5805,3797,70
015915007,4632,3113,96
015915008,11736,7463,375
015915011,5063,3292,86
015915013,27794,19222,2002
015915016,4843,3324,109
015915019,4898,3250,114
015915020,10580,10007,100
015915039,9084,9084,0
015915041,5630,3749,138
015915042,6271,4070,152
015915043,6092,4093,168
015915044,5876,4004,162
015915045,5377,3611,164
015915046,5016,3379,127
015915047,4859,3463,117
015915048,5439,3797,118
015915049,4611,3202,125
015915050,4686,3268,113
015915051,4706,3281,120
015915052,4749,3210,137
015915053,5636,3704,118
015915054,.,.,.
015915061,26172,15623,873
015915062,24204,13973,828
015915101,6244,4318,131
015915102,6609,4637,141
015915103,5858,4205,95
015915104,5357,3610,101
015915105,6392,4442,104
015915106,6192,4283,107
015915108,6296,4510,203
015915109,5304,3795,98
015915111,5989,4092,92
015915112,5797,4001,87
015915113,8147,5235,187
015915114,5931,4158,93
015915115,5768,4114,127
015915116,5914,4211,97
015915117,6034,4056,110
015915118,5870,3977,125
015915119,5578,3864,147
015915121,107344,80513,9462
015915122,6482,4503,108
015915123,6805,4834,102
015915124,5751,4137,95
015915125,5131,3629,171
015915127,52,52,0
015915128,5829,4010,105
015915129,13434,9328,3290
015915131,5994,4167,88
015915132,5751,4171,113
015915133,14276,11130,3000
015915134,7119,5002,250
015915135,5527,3942,159
015915136,6277,4392,144
015915137,11085,9963,463
015915138,5784,4076,148
015915139,36667,30864,2463
015915140,34494,31286,1037
015915143,5424,3900,105
015915144,4898,3545,94
015915145,5177,3606,109
015915149,5402,3758,173
015915150,5389,3741,173
015915151,5201,3681,104
015915152,5585,3802,92
015915156,5245,3753,135
015915157,6067,4222,131
015915158,5644,4036,149
015915159,14452,11360,592
015915160,5360,3782,98
015915161,5175,3624,108
015915162,4916,3443,72
015915163,24463,15609,3867
015915165,5146,3611,118
015915166,5512,3797,80
015915167,4781,3306,81
015915168,4683,3279,127
015915169,5438,3794,101
015915170,4722,3285,79
015915180,5840,4055,114
015915181,6617,4482,158
015915182,.,.,.
015915183,6100,4232,116
015915184,.,.,.
015915200,.,.,.
015915201,.,.,.
015915202,2151,2013,43
015915204,.,.,.
015915250,12595,9904,1545
015916001,4745,3510,95
015916003,4985,3773,106
015916004,31557,26105,1098
015916005,13331,9477,167
015916006,.,.,.
015916041,5233,3954,79
015916042,4952,3824,80
015916043,4631,3566,71
015916044,.,.,.
015916101,6063,4414,137
015916102,5389,4221,92
015916103,5609,4199,101
015916104,4925,3683,80
015916105,5659,4278,108
015916106,5715,4397,117
015916107,4942,3905,85
015916109,5081,3922,81
015916110,5918,4533,115
015916111,5130,4045,87
015916112,5197,3930,87
015916113,4843,3780,82
015916114,5243,4025,93
015916115,6254,4746,91
015917001,5453,3705,37
015917002,19743,13120,197
015917003,2327,2327,0
015917041,4541,3267,49
015917102,4863,3486,66
015917103,5355,3666,84
015917104,5460,4050,111
015917105,5143,3645,58
016901001,7311,5723,0
016901041,5367,4457,0
016901101,5295,4564,0
016902001,6570,5046,46
016902041,5196,4063,44
016902101,5205,4513,42
017901001,17660,8738,18
018901001,6697,4228,8
018901041,4428,3747,4
018901101,5519,4024,3
018901103,4874,4105,6
018902001,5704,3521,0
018902101,4999,3790,0
018903001,8531,5637,0
018904001,9778,5491,0
018904041,3632,3534,0
018904101,4801,3274,0
018905001,6031,4271,0
018906001,7153,5169,148
018907001,6610,4282,0
018907002,.,.,.
018908001,9743,6257,174
019901001,7298,5023,81
019901041,6183,4872,78
019901102,5021,4061,68
019902002,7574,3919,41
019902041,5972,3986,34
019902102,4868,3469,32
019903001,5281,4059,0
019905001,6397,4290,97
019905041,5668,4182,103
019905101,4902,3769,74
019906001,7720,4288,24
019906041,5824,3712,35
019906101,5779,4199,24
019906102,5645,3829,28
019907002,5776,3618,13
019907003,2153,1680,0
019907042,4317,3028,20
019907103,29331,23645,1429
019907105,4012,2837,16
019907107,4862,3524,9
019907108,4752,3346,23
019907109,4068,2846,13
019907111,4014,2538,9
019907113,3958,2746,14
019907115,7235,5405,29
019908001,7011,4014,8
019908002,5514,3833,0
019908003,4818,3075,0
019908041,5265,3577,2
019908101,5585,3978,6
019908102,5893,3722,21
019908103,5452,3954,3
019909001,8282,6511,0
019909041,2375,2375,0
019909101,4673,3784,0
019909201,.,.,.
019910101,5647,4181,0
019911041,3334,2481,0
019911101,5045,3689,0
019912001,6676,3924,0
019912041,4964,3135,0
019912102,4696,3329,0
019913101,6280,4485,0
019914101,7892,5619,62
020901001,5310,3701,81
020901005,.,.,.
020901041,4923,3582,47
020901042,6263,4322,58
020901043,5429,3997,57
020901044,8063,6006,195
020901101,4886,3740,58
020901102,5752,4595,107
020901103,4731,3889,61
020901104,4883,3542,60
020901105,4838,3825,58
020901106,4651,3723,60
020901107,4920,3672,56
020901108,4805,3886,63
020901109,4552,3651,59
020901110,4871,3847,49
020901111,.,.,.
020901200,12223,10292,125
020902001,4673,3314,52
020902002,10396,8508,184
020902003,15048,13469,210
020902004,2568,2440,48
020902005,7986,4234,90
020902043,4177,2991,53
020902044,4186,2962,54
020902101,3167,2584,42
020902102,7443,5209,76
020902103,5499,3920,61
020902104,5973,4197,63
020902108,5557,4076,59
020902109,5544,3991,70
020904001,8066,4761,123
020904041,5833,3390,98
020904101,5437,3997,98
020905001,6640,4297,96
020905002,4986,3345,60
020905004,20589,14481,485
020905005,.,.,.
020905006,.,.,.
020905041,5770,3947,84
020905042,5680,3677,74
020905043,4748,3177,81
020905101,5527,4236,103
020905102,5085,4000,86
020905104,6384,4874,97
020905106,5040,3987,76
020905107,4695,3675,78
020905108,5277,4217,87
020905109,4436,3529,72
020905110,5148,4095,78
020905111,5217,3965,90
020905113,5680,4304,82
020905114,5279,4001,74
020905115,4743,3372,83
020905116,4745,3613,90
020906002,6774,4772,162
020906003,.,.,.
020906041,4962,3672,136
020906104,4713,4041,117
020907001,5261,3726,53
020907005,.,.,.
020907042,5263,3942,76
020907102,4223,3529,42
020907104,5331,4254,97
020907106,4992,4008,50
020907107,4986,3951,74
020908001,5171,3505,157
020908002,2677,2677,0
020908003,5053,3724,106
020908004,10181,7745,151
020908041,6759,4973,175
020908042,5346,3796,135
020908043,4587,3299,122
020908101,5725,4598,202
020908102,4583,3742,122
020908103,4610,3757,117
020908104,4553,3741,142
020908105,5346,4214,162
020908106,4510,3639,135
020908107,4273,3474,128
020908108,4831,3591,129
020908109,4310,3459,133
020908110,3937,3192,125
020908111,4480,3418,118
020910101,7216,4946,0
021802001,6725,4153,100
021803001,6800,5632,0
021803101,.,.,.
021803102,.,.,.
021803103,.,.,.
021901001,6019,3822,132
021901002,10757,6100,334
021901041,5948,3731,121
021901042,5996,3901,109
021901101,6081,4683,111
021901102,6567,4957,134
021901104,5582,4184,116
021901105,5618,4337,106
021901107,5009,3599,99
021901201,5219,3607,112
021901202,4555,3129,90
021902001,6099,3967,192
021902011,5035,3241,200
021902012,13946,9616,290
021902014,5852,5209,96
021902015,.,.,.
021902016,7121,4818,851
021902041,5534,3527,90
021902045,6255,4127,117
021902046,4993,3337,92
021902101,6319,4400,113
021902103,5471,3858,107
021902105,5889,4240,94
021902106,5563,3946,93
021902107,6095,4235,112
021902108,5260,3660,83
021902109,6168,4396,235
021902110,5775,3977,120
021902112,5511,3784,98
021902113,5945,4100,94
021902114,5057,3599,75
021902115,6355,4295,82
021902116,3955,2544,75
021902117,4719,3247,85
021902118,5452,3857,77
021902119,5036,3504,82
022004001,9524,6037,0
022004101,5764,4275,29
022901001,5450,3648,17
022901041,4854,3566,15
022901101,3943,3035,14
022902001,15882,12269,0
022903101,25004,15569,0
023902001,6260,5142,1
024801101,8419,4619,0
024901001,6951,5058,144
024901041,4772,3777,108
024901101,6033,5156,136
024901103,5736,4791,106
025901001,5863,4325,71
025901002,.,.,.
025901041,5508,4096,86
025901101,4449,3555,62
025901160,.,.,.
025902001,6133,4448,110
025902041,6459,4661,156
025902042,12811,4435,136
025902101,4318,3465,74
025902106,5158,4128,90
025902107,5014,3978,117
025902108,5598,4229,112
025902109,4682,3495,92
025904001,7071,6152,0
025904101,4869,4220,0
025904160,.,.,.
025904161,.,.,.
025905001,4750,3352,0
025905101,5378,4314,0
025906001,5547,4815,0
025906101,4017,3409,0
025906160,.,.,.
025906161,.,.,.
025908001,6341,5012,0
025908101,5058,4196,0
025909001,6084,4308,73
025909041,5105,3536,62
025909101,5055,3611,64
025909102,4779,3581,59
026901001,5455,3508,0
026901041,5042,3760,0
026901042,4779,3758,0
026901101,4682,3678,0
026902001,7248,5155,3
026902005,.,.,.
026902041,5964,4344,2
026902101,5163,4148,1
026903002,9951,6894,0
026903003,.,.,.
026903101,4871,4108,0
027903001,5509,3735,51
027903003,7612,4693,36
027903041,5653,4208,59
027903101,4483,3723,59
027903102,4750,3846,49
027903104,4905,3992,54
027904001,6382,4418,105
027904002,.,.,.
027904041,5133,3857,104
027904101,4780,3756,82
027904102,4301,3611,61
027904103,5082,4221,92
027904104,.,.,.
028902001,5982,3715,29
028902004,5792,3985,37
028902038,5699,3125,20
028902045,4628,3284,31
028902101,5056,3866,27
028902102,4614,3510,19
028902103,5253,3938,31
028902104,5057,3865,31
028903001,6616,4749,43
028903041,4310,3588,34
028903101,5276,4676,115
028903102,4481,3928,49
028903103,3996,3479,36
028906001,6127,4868,0
029901001,4958,3592,84
029901003,4815,3392,73
029901004,12017,9208,373
029901043,4534,3404,102
029901101,4250,3474,93
029901102,4494,3673,74
029901104,5605,4173,84
029901105,5847,4462,77
029901107,5648,4429,94
030901001,5165,4480,0
030901101,4956,4401,0
030902001,5987,3965,0
030902041,6066,4224,0
030902101,5559,4361,0
030902103,5797,4444,0
030903001,6675,4966,0
030903101,5586,4767,0
030906001,7416,5025,0
030906041,6315,4636,0
030906101,4656,3895,0
031802001,3881,2317,34
031901001,6883,4822,89
031901002,6066,4048,63
031901003,5667,3811,52
031901004,5615,3718,66
031901007,6001,3869,60
031901034,277,277,0
031901041,6611,4448,56
031901042,6476,4600,67
031901043,6745,4738,82
031901044,5821,4144,72
031901045,6107,4373,77
031901046,6451,4380,72
031901047,5546,3855,49
031901048,5528,3882,60
031901051,5873,4071,52
031901053,5719,3917,71
031901054,.,.,.
031901101,5949,4180,51
031901102,5901,4271,51
031901103,6886,4713,96
031901104,5505,3835,63
031901105,5645,3984,61
031901106,5766,4136,48
031901108,5526,3712,53
031901109,6799,4449,69
031901110,5262,3851,49
031901111,5917,4118,48
031901112,6323,4473,61
031901113,6780,4669,76
031901115,5477,3722,68
031901116,5962,4140,73
031901117,5307,3714,51
031901120,6536,4415,95
031901121,6175,4231,89
031901122,4753,3219,33
031901123,5376,3940,74
031901124,5932,4208,70
031901126,5325,3646,66
031901127,12921,9061,175
031901128,5704,3982,68
031901129,5463,3787,55
031901130,5162,3676,48
031901131,5016,3388,41
031901132,3970,2860,42
031901133,5528,3866,57
031901134,4667,3133,58
031901135,5842,4158,77
031901136,5007,3496,42
031901137,4846,3449,47
031901138,5180,3607,54
031901139,.,.,.
031903001,5396,3429,140
031903002,6441,4138,168
031903003,10342,6867,321
031903004,.,.,.
031903041,5558,3748,110
031903042,5452,3820,118
031903043,6013,4079,135
031903044,5114,3622,100
031903102,5057,3692,60
031903103,4203,3270,67
031903104,5932,4178,75
031903105,5489,3887,88
031903106,5674,4245,87
031903107,7766,5846,199
031903108,6212,4513,81
031903109,4995,3871,90
031903110,5006,3783,60
031903111,4264,3256,94
031903112,4852,3619,80
031903114,5433,4012,92
031903116,4268,3297,73
031903117,4958,3697,124
031903118,12985,8862,173
031903120,4213,3209,79
031903122,.,.,.
031905001,7656,5093,91
031905002,3575,3575,0
031905003,8732,8732,0
031905041,7114,4830,95
031905101,4847,3706,76
031905102,6277,4432,105
031905103,6430,4795,92
031905105,4657,3506,1
031906001,6205,3861,207
031906005,.,.,.
031906041,5811,3860,185
031906042,.,.,.
031906101,5167,3692,224
031906102,5074,3525,206
031906103,5736,3914,251
031906104,4830,3317,223
031906105,5615,3651,178
031906106,5895,4121,232
031906107,5364,3659,203
031906108,.,.,.
031909001,7606,4642,77
031909003,.,.,.
031909041,5057,3402,104
031909101,4872,3675,79
031909102,4692,3712,86
031911001,8239,4953,158
031911002,.,.,.
031911041,5765,3929,56
031911102,6340,4308,144
031911103,4781,3575,163
031912001,7823,4745,269
031912003,.,.,.
031912004,62411,42137,3633
031912005,4714,4396,149
031912007,4220,2701,97
031912041,6340,3698,105
031912042,5195,3509,82
031912101,4832,3263,101
031912103,5416,3642,220
031912104,5071,3411,43
031912106,5974,3950,167
031912108,5401,3680,167
031912109,5713,3674,75
031912110,5788,3759,133
031912112,5535,3366,201
031912114,4675,3072,64
031912115,5338,3326,177
031912201,4990,4192,30
031913001,10269,8170,0
031913002,.,.,.
031913005,.,.,.
031913041,6762,5176,0
031913101,5094,4375,0
031914001,6513,3671,25
031914041,5516,3993,22
031914101,4142,3519,18
031916001,8436,5056,46
031916003,25217,13726,126
031916004,8069,4418,39
