,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,teacher_avg_salary,teacher_experience,exp_w_dist,completion_rate,recieved_GED,graduated,dist_name,county_num,charter,grade_span,eng_class_size,math_class_size,sci_class_size
057904107,0,0,0,0,390,70,78,252,6,60,252,41880,9.4763628407,4.9842418938,.,.,.,CEDAR HILL ISD,057,N,KG - 04,.,.,.
057904108,0,0,0,0,141,108,38,107,24,39,107,42734,10.5,4.7272727273,.,.,.,CEDAR HILL ISD,057,N,KG - 04,.,.,.
057904109,0,0,0,0,287,63,78,209,22,87,209,42324,9.44,2.68,.,.,.,CEDAR HILL ISD,057,N,05 - 06,.,.,.
057905001,845,604,493,449,755,298,1261,1546,261,336,1546,48720,13.410553764,9.7222260344,10.5,3.5,75.5,DALLAS ISD,057,N,09 - 12,22.1,22.9,21.9
057905002,443,329,257,204,42,18,1168,991,77,85,991,49152,12.219512195,8.9207317073,15.4,2,72.4,DALLAS ISD,057,N,09 - 12,22.6,21.2,21.6
057905003,389,318,240,198,981,11,151,926,77,177,926,47647,11.260869565,8.9565217391,12.8,2.8,78.9,DALLAS ISD,057,N,09 - 12,23.8,24.7,24.3
057905005,763,670,467,517,234,40,2110,1778,231,175,1778,46072,9.5805369128,5.466442953,17.9,2.2,72.5,DALLAS ISD,057,N,09 - 12,22.8,22.2,23.6
057905006,756,348,311,282,497,262,899,1004,154,175,1004,48284,11.886956522,7.752173913,11.8,4,71.4,DALLAS ISD,057,N,09 - 12,20.6,21.1,21.8
057905007,631,390,343,294,110,22,1519,1346,275,135,1346,47801,12.314285714,7.8571428571,13.1,2.3,76.1,DALLAS ISD,057,N,09 - 12,22.6,21.8,22.8
057905008,661,388,307,278,989,19,621,1078,161,178,1078,50538,15.128712871,12.247524752,15.6,2.6,80.3,DALLAS ISD,057,N,09 - 12,20.6,23,22.6
057905009,403,309,290,243,1182,1,59,957,205,145,957,50403,13.72392638,10.779141104,8.6,1.1,86.5,DALLAS ISD,057,N,09 - 12,17,17.8,20.2
057905011,0,0,0,0,95,8,87,158,0,31,158,43425,6.1935483871,3.935483871,.,.,.,DALLAS ISD,057,N,07 - 08,15,15,12.4
057905012,491,284,210,168,414,12,718,849,64,135,849,47418,10.220588235,6.3235294118,28.2,4.5,56.4,DALLAS ISD,057,N,09 - 12,23.5,20.9,26.4
057905013,331,239,229,132,804,6,121,656,71,126,656,49055,12.048,9.8,16.4,2.6,75.7,DALLAS ISD,057,N,09 - 12,20,21.9,19.6
057905014,844,436,330,270,702,41,1122,1468,86,318,1468,48677,13.178294574,8.7519379845,19,2.8,57.6,DALLAS ISD,057,N,09 - 12,21.6,21.7,20.9
057905015,405,287,247,216,271,423,450,673,129,164,673,52058,17.420669578,11.861717613,10.9,2.7,70.7,DALLAS ISD,057,N,09 - 12,22,24.4,24.6
057905016,571,351,268,343,1142,6,381,1042,133,171,1042,49840,14.522222222,10.211111111,17,1.4,71.4,DALLAS ISD,057,N,09 - 12,22.4,23.8,22
057905017,648,347,271,250,657,49,804,1158,95,174,1158,49947,14.01010101,10,21.9,3.6,56.8,DALLAS ISD,057,N,09 - 12,23.4,25.1,25.1
057905018,824,545,396,346,47,41,2004,1488,153,154,1488,47388,11.147826087,7.9217391304,15.2,1.4,70.5,DALLAS ISD,057,N,09 - 12,22.9,21.6,24
057905021,847,562,438,406,459,339,1392,1311,325,198,1311,49228,13.415019763,9.4387351779,8.3,2.1,85.9,DALLAS ISD,057,N,09 - 12,25.1,25.4,27.7
057905022,540,361,276,279,183,272,967,811,215,164,811,49354,12.973262032,8.0855614973,13.4,2.1,79.9,DALLAS ISD,057,N,09 - 12,24.7,24.9,24.6
057905023,614,453,422,383,1663,9,196,1038,186,221,1038,47553,11.485436893,8.572815534,8.4,0.5,86.4,DALLAS ISD,057,N,09 - 12,23.8,22.4,23.4
057905024,708,401,316,290,288,29,1339,1336,157,136,1336,47907,11.339285714,8.7946428571,17.3,4.5,71.5,DALLAS ISD,057,N,09 - 12,20.8,20.5,21.2
057905025,1552,1146,1027,871,1565,93,2882,3131,931,198,3131,49976,14.356088561,10.981549815,5,1,89.9,DALLAS ISD,057,N,09 - 12,24.9,25.5,25.6
057905026,127,90,95,71,92,106,167,170,379,2,170,49941,17.732876712,10.787671233,0,1,99,DALLAS ISD,057,N,09 - 12,13.1,15.5,19.5
057905029,151,45,21,16,131,3,99,149,0,36,149,49278,13.846153846,8.6153846154,100,0,0,DALLAS ISD,057,N,09 - 12,28.5,.,.
057905030,28,13,4,7,40,1,27,64,0,7,64,49609,14.583333333,12.75,12.5,12.5,0,DALLAS ISD,057,N,07 - 12,9.2,6.6,6.6
057905031,94,34,25,12,66,12,132,139,0,33,139,46402,8.8148148148,3.8518518519,-1,-1,-1,DALLAS ISD,057,N,07 - 12,16.8,15.3,7
057905032,196,140,147,119,515,3,81,442,74,75,442,49207,12.963636364,10.090909091,10.7,2.5,75.4,DALLAS ISD,057,N,09 - 12,16.5,13.4,17.6
057905033,138,139,113,86,174,7,286,262,279,0,262,53660,18.880597015,13.497512438,0,0,100,DALLAS ISD,057,N,09 - 12,5.4,5.1,6.4
057905034,178,184,174,169,197,294,177,189,214,16,189,54315,19.003812997,15.335046419,0.6,0.6,98.8,DALLAS ISD,057,N,09 - 12,19.8,17,17.9
057905035,27,0,0,0,63,23,122,131,144,2,131,43602,6.6111111111,4.5,12.1,2.2,77.8,DALLAS ISD,057,N,07 - 09,14,15.2,14.2
057905036,160,127,118,106,187,36,254,294,372,1,294,52602,18.402843602,12.668246445,0,0,100,DALLAS ISD,057,N,09 - 12,5.7,5.7,7
057905037,57,56,48,38,80,16,102,129,123,1,129,54024,19.260869565,13.47826087,0,0,100,DALLAS ISD,057,N,09 - 12,2.9,2.4,3.1
057905038,115,103,88,95,155,32,203,220,237,3,220,53067,18.195876289,12.989690722,0,0,99,DALLAS ISD,057,N,09 - 12,4.6,4.3,5
057905039,56,52,44,46,47,80,60,62,198,0,62,50274,17.223880597,10.298507463,0,0,100,DALLAS ISD,057,N,09 - 12,14.6,13,16.4
057905042,0,0,0,0,660,4,135,543,159,72,543,48860,13.785714286,11,.,.,.,DALLAS ISD,057,N,07 - 08,18.2,19.2,18.6
057905043,0,0,0,0,519,11,555,882,100,117,882,45513,8.9398496241,6.7067669173,.,.,.,DALLAS ISD,057,N,07 - 08,20.7,22.7,24.3
057905044,0,0,0,0,58,13,1022,975,127,104,975,50900,16.804347826,13.34057971,.,.,.,DALLAS ISD,057,N,06 - 08,21.9,22.7,25.1
057905045,0,0,0,0,388,23,523,834,105,148,834,47261,10.365079365,7.9841269841,.,.,.,DALLAS ISD,057,N,07 - 08,17.7,20.5,22.6
057905046,0,0,0,0,391,26,682,916,116,143,916,45894,10.774647887,7.1267605634,.,.,.,DALLAS ISD,057,N,07 - 08,20.3,19.5,22.1
057905047,0,0,0,0,310,87,662,827,127,124,827,48770,14.354330709,9.3307086614,.,.,.,DALLAS ISD,057,N,07 - 08,22.5,20.9,25.6
057905048,0,0,0,0,301,43,486,722,114,128,722,44620,9.0683760684,6.9829059829,.,.,.,DALLAS ISD,057,N,07 - 08,20.4,18.6,20.1
057905049,0,0,0,0,150,42,1345,1230,283,89,1230,47315,11.4,9.7526315789,.,.,.,DALLAS ISD,057,N,07 - 08,21.7,23.1,23.3
057905050,0,0,0,0,259,71,441,618,171,102,618,48811,13.634615385,8.9807692308,.,.,.,DALLAS ISD,057,N,07 - 08,19.4,19.8,21.1
057905051,0,0,0,0,774,5,150,813,144,115,813,48109,11.357723577,10.300813008,.,.,.,DALLAS ISD,057,N,07 - 08,19.5,19.3,22.9
057905052,0,0,0,0,365,18,997,1195,147,165,1195,45815,10.73006135,8.5950920245,.,.,.,DALLAS ISD,057,N,07 - 08,23.9,24.6,25.4
057905053,0,0,0,0,91,95,566,596,114,118,596,47870,12.79047619,9.9238095238,.,.,.,DALLAS ISD,057,N,07 - 08,20.2,21.5,24.7
057905054,0,0,0,0,254,130,917,943,219,127,943,47451,11.499654457,8.9633724948,.,.,.,DALLAS ISD,057,N,07 - 08,23.2,26.5,27.2
057905055,0,0,0,0,91,11,572,628,75,58,628,45938,9.0588235294,7.7294117647,.,.,.,DALLAS ISD,057,N,07 - 08,24.6,22.9,22.3
057905057,0,0,0,0,46,69,58,49,182,2,49,48143,13.176470588,10.764705882,.,.,.,DALLAS ISD,057,N,07 - 08,13.9,15.2,15.2
057905058,0,0,0,0,173,17,576,712,223,51,712,45910,10.644067797,7.7627118644,.,.,.,DALLAS ISD,057,N,07 - 08,18.7,19,19.1
057905059,0,0,0,0,38,13,735,682,83,74,682,48056,11.666666667,8.7849462366,.,.,.,DALLAS ISD,057,N,07 - 08,21.3,21.6,22
057905060,0,0,0,0,205,3,346,493,89,63,493,47616,12.282608696,10.47826087,.,.,.,DALLAS ISD,057,N,07 - 08,18.2,16.8,17.7
057905063,0,0,0,0,494,6,133,520,37,101,520,47620,12.43902439,9.5365853659,.,.,.,DALLAS ISD,057,N,06 - 08,19,21,21.5
057905065,0,0,0,0,600,2,102,658,84,116,658,49897,13.835443038,9.7215189873,.,.,.,DALLAS ISD,057,N,07 - 08,13.2,17,16.6
057905066,0,0,0,0,55,15,51,68,61,7,68,51681,18.5,16.5,.,.,.,DALLAS ISD,057,N,07 - 08,12.2,12.3,12.3
057905068,0,0,0,0,28,23,1018,893,158,94,893,45761,10.146853147,6.8321678322,.,.,.,DALLAS ISD,057,N,07 - 08,20.2,19.7,20.5
057905069,0,0,0,0,181,392,396,726,124,133,726,46864,12.034482759,8.4655172414,.,.,.,DALLAS ISD,057,N,06 - 08,19.2,21.7,27.5
057905071,0,0,0,0,52,6,109,134,95,1,134,52201,17.533333333,12.333333333,.,.,.,DALLAS ISD,057,N,07 - 08,17.6,16.1,16.6
057905072,0,0,0,0,544,12,119,579,52,115,579,46474,11.107526882,8.8279569892,.,.,.,DALLAS ISD,057,N,07 - 08,21.8,18.9,23.6
057905073,0,0,0,0,98,21,263,272,176,1,272,49363,14.866666667,11.166666667,.,.,.,DALLAS ISD,057,N,07 - 08,15.9,20.8,17.2
057905074,0,0,0,0,233,6,414,576,87,91,576,49957,15.092105263,11.197368421,.,.,.,DALLAS ISD,057,N,07 - 08,12.8,14.8,15.2
057905075,0,0,0,0,39,49,62,59,83,8,59,46019,10.6875,6.375,.,.,.,DALLAS ISD,057,N,07 - 08,17,15.8,17.6
057905090,34,37,25,36,39,6,85,24,1,4,24,52879,18.166666667,13.416666667,8.7,4.3,87,DALLAS ISD,057,N,09 - 12,12.4,10.7,9.2
057905096,15,1,2,3,21,1,16,12,0,10,12,.,.,.,.,.,.,DALLAS ISD,057,N,05 - 12,.,.,.
057905099,34,25,17,3,34,42,37,12,1,29,12,55628,20.9,18.25,33.3,33.3,0,DALLAS ISD,057,N,KG - 12,4.4,4.7,5.5
057905101,0,0,0,0,78,18,824,882,71,56,882,46012,9.2723004695,7.4272300469,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905103,0,0,0,0,35,1,517,518,51,32,518,50461,14.671232877,12.260273973,.,.,.,DALLAS ISD,057,N,PK - 04,.,.,.
057905104,0,0,0,0,140,30,676,792,102,56,792,48358,12.659090909,9.6818181818,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905105,0,0,0,0,20,17,698,683,88,33,683,45356,8.5185185185,5.5308641975,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905106,0,0,0,0,149,5,45,184,20,16,184,42102,4.8125,3.75,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905108,0,0,0,0,241,27,306,540,74,68,540,47293,11.324675325,9.3506493506,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905109,0,0,0,0,405,7,449,828,113,58,828,42515,5.9523809524,3.8095238095,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905110,0,0,0,0,199,13,538,717,76,60,717,50243,15.682926829,11.219512195,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905111,0,0,0,0,2,7,366,359,40,21,359,45380,7.1568627451,6.0588235294,.,.,.,DALLAS ISD,057,N,EE - 03,.,.,.
057905112,0,0,0,0,42,13,930,964,99,46,964,46004,10.540983607,8.1639344262,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905113,0,0,0,0,238,0,1,218,35,24,218,48474,13.481481481,9.962962963,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905114,0,0,0,0,495,1,68,532,54,45,532,49178,13.310713332,11.761154154,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905115,0,0,0,0,206,2,453,620,85,28,620,45009,8.75,6.6363636364,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905116,0,0,0,0,45,3,1440,1451,126,58,1451,47056,11.315436242,8.2818791946,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905117,0,0,0,0,216,9,229,450,79,48,450,44346,9.6896551724,7.6551724138,.,.,.,DALLAS ISD,057,N,04 - 06,.,.,.
057905118,0,0,0,0,419,3,116,518,56,54,518,47421,10.540540541,7.6216216216,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905119,0,0,0,0,46,61,545,531,83,60,531,47727,12.571428571,10.857142857,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905120,0,0,0,0,34,18,682,648,82,62,648,45432,9.5505617978,6.8764044944,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905121,0,0,0,0,361,1,56,378,67,60,378,49644,14.938461538,13.246153846,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905122,0,0,0,0,126,2,176,285,28,9,285,46560,11.9,8.05,.,.,.,DALLAS ISD,057,N,PK - 03,.,.,.
057905124,0,0,0,0,312,2,206,508,68,52,508,48099,13.382978723,9.8510638298,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905125,0,0,0,0,104,64,868,927,115,111,927,49506,14.860655738,12.573770492,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905126,0,0,0,0,62,307,184,380,77,63,380,50129,16.177419355,12.532258065,.,.,.,DALLAS ISD,057,N,03 - 05,.,.,.
057905127,0,0,0,0,51,11,201,257,26,28,257,45577,9.511627907,6.511627907,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905128,0,0,0,0,245,1,14,239,60,36,239,49275,12.290322581,9.8709677419,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905129,0,0,0,0,394,5,231,596,70,62,596,45390,8.8441558442,6.2077922078,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905130,0,0,0,0,8,6,1106,1035,116,94,1035,47499,11.84962406,9.6390977444,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905131,0,0,0,0,38,16,644,692,61,47,692,44775,7.8494623656,5.7419354839,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905132,0,0,0,0,329,7,50,364,33,35,364,43362,7.3461538462,6.1923076923,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905133,0,0,0,0,178,2,802,932,169,40,932,44736,8.9380530973,8.0884955752,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905134,0,0,0,0,100,103,140,125,157,17,125,51687,15.875,14,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905135,0,0,0,0,36,187,214,169,130,32,169,50574,17.807017544,14.157894737,.,.,.,DALLAS ISD,057,N,KG - 06,.,.,.
057905136,0,0,0,0,8,23,732,711,74,21,711,44690,7.8372093023,6.8604651163,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905137,0,0,0,0,158,16,307,443,58,20,443,47256,11.931034483,10.103448276,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905139,0,0,0,0,342,3,31,373,46,53,373,52305,18.569444444,13,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905140,0,0,0,0,159,0,205,348,78,31,348,48609,13.583333333,10.444444444,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905141,0,0,0,0,32,6,313,344,33,6,344,43712,6.1590909091,3.9318181818,.,.,.,DALLAS ISD,057,N,PK - 04,.,.,.
057905142,0,0,0,0,585,7,70,642,55,58,642,46573,10.857142857,9.0649350649,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905143,0,0,0,0,28,6,326,373,35,18,373,54253,18.327272727,14.690909091,.,.,.,DALLAS ISD,057,N,EE - 03,.,.,.
057905144,0,0,0,0,54,7,468,520,48,27,520,46691,11.089552239,8.5373134328,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905145,0,0,0,0,19,10,980,965,89,47,965,45915,9.5245901639,7.4262295082,.,.,.,DALLAS ISD,057,N,PK - 05,.,.,.
057905146,0,0,0,0,94,0,47,139,24,8,139,47427,13.655172414,10.551724138,.,.,.,DALLAS ISD,057,N,KG - 03,.,.,.
057905147,0,0,0,0,402,37,589,930,85,75,930,47145,12.07079646,10.336283186,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905148,0,0,0,0,93,31,265,358,60,47,358,46412,9.9407045692,8.6152772933,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905149,0,0,0,0,8,8,758,732,88,49,732,47682,12.168539326,9.9101123596,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905150,0,0,0,0,182,1,87,249,30,21,249,48564,13.523809524,11.238095238,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905152,0,0,0,0,156,8,681,787,55,61,787,44680,8.6808510638,6.1914893617,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905153,0,0,0,0,177,148,204,395,56,44,395,50971,16.527777778,13.75,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905156,0,0,0,0,79,16,615,673,76,53,673,46871,10.139534884,7.7906976744,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905157,0,0,0,0,8,9,520,504,51,30,504,43433,7.9459459459,5.7297297297,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905158,0,0,0,0,9,4,845,776,68,55,776,48520,12.31372549,9.4509803922,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905159,0,0,0,0,344,33,653,1003,92,98,1003,46193,9.5625,6.90625,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905160,0,0,0,0,18,6,289,304,41,20,304,43745,7.3617021277,4.0425531915,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905161,0,0,0,0,200,8,714,851,109,47,851,48501,13.882352941,10.137254902,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905162,0,0,0,0,108,288,170,208,123,93,208,52476,15.915662651,14.421686747,.,.,.,DALLAS ISD,057,N,KG - 06,.,.,.
057905163,0,0,0,0,451,4,171,606,58,68,606,49039,11.253333333,8.3466666667,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905164,0,0,0,0,4,7,1064,1038,169,54,1038,45970,10.017857143,8.2321428571,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905166,0,0,0,0,110,67,789,868,93,48,868,50386,16.530612245,13.510204082,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905167,0,0,0,0,144,176,483,704,65,79,704,49290,12.549450549,9.9120879121,.,.,.,DALLAS ISD,057,N,EE - 05,.,.,.
057905168,0,0,0,0,6,2,786,732,84,52,732,47842,12.101010101,8.9696969697,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905169,0,0,0,0,140,111,497,609,124,49,609,48297,12.70212766,10.659574468,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905170,0,0,0,0,121,113,476,645,77,68,645,46488,11.443037975,9.2911392405,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905171,0,0,0,0,140,346,249,359,186,56,359,52141,16.072289157,10.963855422,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905173,0,0,0,0,61,16,518,508,174,31,508,47018,11.119617225,9.5885167464,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905174,0,0,0,0,21,27,334,316,42,42,316,51101,16.153846154,14.923076923,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905175,0,0,0,0,399,2,61,440,31,44,440,51290,17.242424242,14.878787879,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905177,0,0,0,0,21,15,362,379,37,20,379,49986,14.365384615,11.134615385,.,.,.,DALLAS ISD,057,N,EE - 03,.,.,.
057905178,0,0,0,0,286,0,126,388,47,38,388,48358,12.285714286,10.928571429,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905180,0,0,0,0,64,35,568,613,65,94,613,48195,12.097560976,9.1707317073,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905181,0,0,0,0,37,8,694,726,64,47,726,45304,9.7291666667,6.0208333333,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905182,0,0,0,0,58,10,1062,1086,81,52,1086,46470,10.213114754,8.0983606557,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905183,0,0,0,0,510,4,107,549,52,43,549,47143,11.757575758,9.9393939394,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905184,0,0,0,0,15,11,257,261,57,17,261,49519,12.355555556,10.622222222,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905185,0,0,0,0,281,2,50,322,46,47,322,47265,12.423076923,10.269230769,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905186,0,0,0,0,297,3,240,520,36,41,520,44926,8.8648648649,6.2432432432,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905187,0,0,0,0,106,95,589,719,61,75,719,45200,9.7906976744,7.7441860465,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905188,0,0,0,0,24,11,687,668,41,49,668,47692,13.175,10.725,.,.,.,DALLAS ISD,057,N,EE - 03,.,.,.
057905189,0,0,0,0,104,0,47,139,25,13,139,50881,16.4375,10.5,.,.,.,DALLAS ISD,057,N,04 - 06,.,.,.
057905190,0,0,0,0,12,9,677,658,92,76,658,45088,9.1219512195,5.3170731707,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905191,0,0,0,0,414,0,24,424,30,23,424,48577,13.896551724,11.137931034,.,.,.,DALLAS ISD,057,N,EE - 03,.,.,.
057905192,0,0,0,0,6,2,540,524,74,39,524,47032,10.125,7.925,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905193,0,0,0,0,150,69,483,598,76,61,598,45759,10.654761905,6.1785714286,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905194,0,0,0,0,236,22,353,528,175,39,528,49734,14.902173913,10.27173913,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905195,0,0,0,0,79,105,399,468,79,47,468,51295,16.395061728,12.518518519,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905196,0,0,0,0,346,7,83,414,55,41,414,49595,15.447368421,10.578947368,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905197,0,0,0,0,4,6,541,537,48,44,537,47266,12.154929577,9.1126760563,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905198,0,0,0,0,101,90,368,470,75,50,470,46329,11.194029851,9.3880597015,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905199,0,0,0,0,143,93,548,679,64,61,679,49755,15.590909091,12.909090909,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905200,0,0,0,0,534,0,77,561,88,41,561,50053,15.391304348,11.586956522,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905201,0,0,0,0,550,0,19,510,91,37,510,48544,13.666666667,11.588235294,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905202,0,0,0,0,75,7,495,563,58,45,563,47304,10.115942029,6.4202898551,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905203,0,0,0,0,184,31,770,913,77,57,913,49261,14.711864407,11.788135593,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905204,0,0,0,0,56,103,964,882,138,90,882,46462,11.282442748,8.9770992366,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905205,0,0,0,0,93,1,275,360,60,24,360,42659,6.95,5.75,.,.,.,DALLAS ISD,057,N,04 - 06,.,.,.
057905206,0,0,0,0,77,36,365,432,72,38,432,48897,14.349206349,10.174603175,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905207,0,0,0,0,170,11,653,789,79,65,789,45110,9.347826087,5.6304347826,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905208,0,0,0,0,77,326,259,488,48,39,488,52344,17.324324324,13.027027027,.,.,.,DALLAS ISD,057,N,PK - 02,.,.,.
057905209,0,0,0,0,32,11,950,972,112,47,972,46762,10.956521739,9.3391304348,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905210,0,0,0,0,101,15,920,969,137,61,969,48173,13.057692308,10.711538462,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905211,0,0,0,0,42,14,736,747,61,35,747,44027,7.9813084112,4.1588785047,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905212,0,0,0,0,135,66,138,168,88,14,168,50281,15.192982456,13.052631579,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905213,0,0,0,0,261,9,303,521,49,38,521,48876,12.328767123,9.3150684932,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905214,0,0,0,0,470,6,130,604,89,64,604,51091,15.032967033,11.582417582,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905215,0,0,0,0,585,1,5,506,71,46,506,49177,14.342857143,12.4,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905216,0,0,0,0,622,13,591,1173,90,112,1173,43086,6.5769230769,4.1923076923,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905217,0,0,0,0,35,80,67,74,194,0,74,49561,15.266666667,11.2,.,.,.,DALLAS ISD,057,N,04 - 06,.,.,.
057905218,0,0,0,0,483,23,731,1232,179,83,1232,44326,8.2394366197,6.1690140845,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905219,0,0,0,0,537,1,13,345,91,30,345,53633,16.53125,14.5,.,.,.,DALLAS ISD,057,N,KG - 06,.,.,.
057905220,0,0,0,0,500,5,67,484,89,23,484,45131,9.8648648649,8.5675675676,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905222,0,0,0,0,63,17,978,994,119,50,994,45698,8.9811320755,7.3018867925,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905223,0,0,0,0,168,24,477,626,80,52,626,44810,8.5564229813,5.5435979879,.,.,.,DALLAS ISD,057,N,KG - 06,.,.,.
057905224,0,0,0,0,44,90,326,289,76,66,289,46564,11.951612903,7.8870967742,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
057905225,0,0,0,0,493,5,276,710,85,45,710,43886,8.4146341463,6.6829268293,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905226,0,0,0,0,158,19,458,606,49,22,606,49965,14.236842105,11.868421053,.,.,.,DALLAS ISD,057,N,PK - 06,.,.,.
057905227,0,0,0,0,123,0,9,127,17,7,127,48179,11,10.173913043,.,.,.,DALLAS ISD,057,N,PK - 03,.,.,.
057905228,0,0,0,0,101,14,205,265,51,68,265,48404,14.475409836,11.918032787,.,.,.,DALLAS ISD,057,N,EE - 06,.,.,.
