,per_pupil_exp,per_pupil_instruction,per_pupil_leadership
015915118,3905,2988,238
015915119,3851,2942,203
015915121,105680,86904,7770
015915122,4227,3086,301
015915123,4013,2987,265
015915124,3763,2782,232
015915125,3875,2974,193
015915127,14173,12825,17
015915128,3306,2563,179
015915129,34014,30847,5
015915131,3796,2834,211
015915132,3685,2864,194
015915133,5438,5290,0
015915134,3768,2971,212
015915135,3405,2617,163
015915136,3380,2646,154
015915137,9586,8469,2
015915138,3587,2706,214
015915139,21545,18556,703
015915140,10758,9926,213
015915142,6151,5407,3
015915143,3409,2668,193
015915144,3454,2620,208
015915145,3735,2824,222
015915146,4307,3189,740
015915149,3509,2725,176
015915150,3606,2838,165
015915151,3285,2497,209
015915152,3899,2933,245
015915153,9898,9184,3
015915156,3589,2764,176
015915158,4042,3010,256
015915159,9772,8804,6
015915163,65283,58457,3556
015915201,.,.,.
015915202,10316,9924,0
015915250,21649,18550,0
015916001,3453,2602,238
015916003,2874,2509,268
015916004,7644,7021,525
015916005,9914,7007,1622
015916006,.,.,.
015916041,5069,3574,459
015916042,4013,3050,304
015916043,3189,2462,258
015916101,4531,3328,453
015916102,3122,2566,183
015916103,3567,2844,264
015916104,3550,2841,293
015916105,3529,2799,256
015916106,4081,3288,305
015916107,3324,2715,235
015916109,3574,2898,257
015916110,4099,3178,333
015916111,3453,2772,240
015916112,2943,2440,92
015916113,3153,2510,241
015917001,4796,2916,289
015917002,58474,55140,1153
015917041,3852,2722,276
015917102,4090,2819,244
015917103,3667,2796,267
016901001,4869,3976,251
016901041,3269,2645,239
016901101,3653,3200,207
016902001,4649,3684,343
016902041,3130,2591,294
016902101,3207,2720,225
017901001,9027,4847,539
018901001,11697,11199,16
018901041,191,107,17
018901101,501,132,8
018902001,4329,2886,312
018902101,3276,2491,275
018903001,4851,3386,321
018904001,5253,3114,564
018904101,4835,3686,319
018905001,3755,3373,0
018906001,7058,4784,514
018907001,4365,2828,196
018908001,5134,3700,172
019901001,5753,3959,379
019901041,3958,3143,204
019901102,3169,2579,173
019902002,5026,3187,379
019902041,4279,2920,240
019902102,3560,2568,183
019903001,3715,2908,310
019905001,5354,3458,326
019905041,4630,3204,369
019905101,3218,2321,196
019906001,5959,3776,368
019906041,3522,2488,257
019906101,3419,2625,225
019907002,3851,2645,227
019907042,3512,2589,272
019907043,3001,2184,271
019907103,11084,8290,1129
019907105,3522,2539,361
019907107,2234,1659,179
019907108,2406,1849,154
019907109,3059,2190,301
019907111,1833,1368,212
019907113,2457,1935,151
019907115,2533,1749,344
019907200,.,.,.
019908001,4740,3099,315
019908002,6091,3891,830
019908041,4220,3005,222
019908101,3544,2412,207
019908102,3198,2132,261
019908103,3491,2492,227
019909001,4291,3453,282
019909101,3337,2664,205
019910101,4083,2710,24
019911041,3170,2623,140
019911101,2880,2279,140
019912001,4866,3054,392
019912041,3339,2151,273
019912102,3473,2417,279
019913101,4902,3799,0
019914101,4102,2909,5
020901001,3352,2407,238
020901003,.,.,.
020901041,3596,2685,242
020901042,3871,2733,403
020901043,3423,2471,276
020901044,6845,4215,1172
020901101,3269,2613,302
020901102,3106,2480,219
020901103,2726,2244,187
020901104,2893,2320,267
020901105,2987,2457,213
020901106,2689,2241,202
020901107,3378,2663,283
020901108,2854,2274,212
020901200,8136,6660,320
020902001,3688,2607,188
020902002,9871,6870,2089
020902003,1115,1115,0
020902041,3200,2197,221
020902042,3922,2725,298
020902101,1920,1568,144
020902102,4771,3443,187
020902103,3655,2640,208
020902104,3102,2255,187
020902108,3568,2684,169
020902109,3156,2325,171
020904001,5191,3504,391
020904041,4386,2975,421
020904101,3393,2750,222
020905001,3913,3019,359
020905002,2972,2376,229
020905041,3712,2966,332
020905042,3718,2894,365
020905043,2861,2240,258
020905101,3928,3134,326
020905102,3225,2690,218
020905104,3556,2922,258
020905106,3050,2521,229
020905107,3172,2572,258
020905108,3116,2590,223
020905109,3154,2610,232
020905110,2856,2388,213
020905111,3188,2690,223
020905113,3355,2807,227
020905114,3157,2587,232
020905115,3016,2498,215
020905116,2931,2488,213
020906002,4399,3199,285
020906041,3423,2666,325
020906104,3573,3056,246
020907001,3615,2719,322
020907042,3330,2458,362
020907101,3313,2526,242
020907102,3412,2726,198
020907103,3219,2251,295
020907104,3256,2309,300
020907105,1927,1574,212
020907106,3458,2692,254
020908001,3257,2466,197
020908041,3300,2474,259
020908042,3658,2698,309
020908101,3827,3134,269
020908102,3183,2578,254
020908103,3249,2611,244
020908104,3320,2708,257
020908105,3219,2531,221
020908106,2527,2105,180
020908107,2717,2160,236
020910101,4932,3237,571
021901001,4683,2918,265
021901002,6332,5402,400
021901041,3227,2089,202
021901101,3540,2532,216
021901102,3407,2457,226
021901103,3238,2162,258
021901104,4014,2778,293
021901105,3449,2371,239
021901106,3609,2390,303
021901107,3267,2329,157
021901149,3634,3478,0
021902001,4911,3560,301
021902005,4241,3175,266
021902011,5810,4211,9
021902041,4389,3283,307
021902045,4394,3324,289
021902046,4228,3259,281
021902101,4226,3119,197
021902103,3290,2456,203
021902105,3942,3002,239
021902106,3772,2849,245
021902107,5021,3672,278
021902108,4720,3506,246
021902109,3617,2662,167
021902110,3774,2742,195
021902112,3603,2681,223
021902113,4068,2982,206
021902114,3286,2506,201
021902115,4312,3315,235
021902116,2589,1411,182
021902117,3804,2810,193
022004001,7368,6290,0
022004101,3999,2767,388
022901001,5845,3829,370
022901041,3685,2520,282
022901101,3524,2566,209
022902001,5797,4886,418
022903101,14440,9625,2019
023902001,4698,3156,209
024901001,3076,2108,253
024901041,3079,2498,292
024901101,3119,2740,171
024901103,2552,2260,193
025901001,4806,3619,307
025901002,.,.,.
025901041,4442,3231,322
025901101,3255,2645,136
025901160,.,.,.
025901161,.,.,.
025902001,3976,2932,194
025902002,6320,4958,627
025902041,3607,2832,224
025902101,3832,2954,341
025902105,3017,2390,249
025902106,3402,2831,172
025902107,3333,2816,185
025902108,3143,2649,152
025902109,3818,3038,296
025902110,13046,9754,448
025904001,8789,8191,281
025904101,2796,2498,141
025904170,.,.,.
025905001,4381,3497,497
025905101,4081,3406,369
025905160,.,.,.
025905170,.,.,.
025906001,4874,4371,276
025906101,5053,4370,498
025906160,.,.,.
025908001,4687,3528,332
025908101,3857,3155,272
025909001,5046,3735,461
025909041,4045,3133,311
025909101,3678,2678,325
025909102,3419,2572,241
026901001,3942,2804,330
026901003,.,.,.
026901041,3144,2603,259
026901042,2762,2391,293
026901101,2937,2617,227
026902001,5734,4003,389
026902005,.,.,.
026902041,5199,3818,430
026902101,3919,2999,207
026903002,5070,3521,336
026903003,.,.,.
027903001,3961,3038,231
027903002,.,.,.
027903003,.,.,.
027903041,3165,2549,222
027903101,2821,2286,202
027903102,3926,2998,296
027903104,3241,2519,330
027904001,4623,3412,302
027904041,3572,2772,241
027904101,3147,2672,212
027904102,2752,2349,166
028902001,4165,2675,292
028902003,1365,1341,0
028902038,5584,2945,1410
028902040,4794,4670,0
028902041,3472,2356,326
028902042,4575,4451,0
028902043,4449,4325,0
028902101,3684,2861,257
028902102,2861,1999,319
028902103,2799,2066,241
028902104,2922,2209,220
028903001,3706,2911,271
028903041,2902,2360,291
028903101,2898,2475,211
028903102,3137,2643,203
028903103,2402,2066,239
028906001,3717,2994,372
029901001,3644,2773,277
029901002,14829,9824,3785
029901003,2366,1505,721
029901043,3271,2563,272
029901101,2903,2543,162
029901102,2809,2420,175
029901104,4072,3033,628
029901105,4390,3368,502
029901107,3425,2807,240
030901001,3431,2950,271
030901101,3210,2747,248
030902001,3845,2618,299
030902041,3927,2823,256
030902101,3297,2417,273
030902102,5231,3616,706
030902103,3560,2715,183
030903001,4506,3353,263
030903101,4104,3582,256
030906001,6428,3599,392
030906041,3555,2855,374
030906101,3390,2946,271
031901001,4669,3377,293
031901002,4802,3423,296
031901003,4448,3101,291
031901004,4752,3253,319
031901007,4956,3280,375
031901041,5298,3948,323
031901042,5281,3881,330
031901043,4790,3542,333
031901044,4811,3587,280
031901045,4984,3755,258
031901046,4795,3622,360
031901047,4439,3303,253
031901048,4072,3007,255
031901101,3729,2703,217
031901102,3932,2869,224
031901103,5271,3966,250
031901104,3945,2913,208
031901105,4033,2947,227
031901106,3867,2809,207
031901108,4530,3213,311
031901109,4347,3143,267
031901110,3675,2665,231
031901111,4272,3078,321
031901112,4134,2975,236
031901113,4148,2992,257
031901115,4528,2944,292
031901116,4117,2918,261
031901117,4646,3253,327
031901120,4322,3126,295
031901121,4102,2928,266
031901122,5186,3667,378
031901123,3835,2849,199
031901124,3865,2854,225
031901126,3428,2540,189
031901127,8521,6121,655
031901128,3337,2487,196
031901129,2980,2148,168
031901130,3660,2691,202
031901131,4056,2730,306
031901132,3903,2895,234
031901133,3985,2890,159
031903001,4335,3024,272
031903002,4273,2918,292
031903003,5948,3689,455
031903041,4650,3324,320
031903042,4571,3343,312
031903043,4715,3293,348
031903102,3172,2493,224
031903103,2954,2286,192
031903104,3413,2491,290
031903105,4108,3140,275
031903106,3463,2482,307
031903107,4926,3869,307
031903108,3902,2887,347
031903109,3425,2580,274
031903110,3328,2497,268
031903111,2846,2251,183
031903112,4258,3182,330
031903114,3542,2578,274
031903116,3005,2238,207
031903117,3667,2831,205
031903118,12119,7460,99
031903120,3057,2377,174
031905001,4156,3135,291
031905002,.,.,.
031905041,3675,2980,276
031905101,3687,3073,262
031905102,3157,2643,245
031905103,3317,2712,278
031906001,4458,2983,259
031906003,.,.,.
031906041,4555,3059,417
031906101,3403,2313,267
031906102,3554,2373,297
031906103,3447,2565,228
031906104,3551,2359,320
031906105,4892,2610,304
031906106,3244,2215,206
031909001,4675,2902,392
031909041,3391,2216,429
031909101,3393,2596,255
031909102,2961,2199,259
031911001,5378,3661,330
031911041,4086,2848,332
031911102,4003,3206,153
031911103,4021,3073,274
031912001,3656,2616,241
031912041,3946,2836,275
031912042,4264,2946,297
031912101,3284,2587,257
031912102,3560,2667,182
031912103,2843,2293,170
031912104,3540,2794,199
031912106,3101,2453,174
031912108,3019,2259,205
031912109,3438,2624,228
031912110,3653,2807,195
031912112,3108,2285,221
031912114,2710,2021,265
031912201,1387,1041,0
031913001,6323,5294,505
031913002,.,.,.
031913041,4664,3749,548
031913101,3584,3124,299
031914001,4292,2860,261
031914041,3615,2779,277
031914101,2892,2413,165
031916001,5757,3312,486
031916003,18560,12349,1353
031916004,5243,3019,400
031916005,5673,3530,457
031916006,34128,22347,5531
032902002,4174,3077,309
032902041,3402,2774,281
032902103,2874,2473,171
032902104,2743,2304,140
033901001,4821,3883,317
033902001,5222,3790,353
033902002,14,3,11
033902041,5091,3856,557
033902101,3019,2708,205
033904001,5468,4610,410
033904101,4686,3794,456
033904102,3325,2796,267
034901001,4623,2706,254
034901002,9868,8531,0
034901042,3715,2339,349
034901106,3663,2611,204
034901107,3479,2520,191
034902001,6629,4370,396
034902101,4988,3445,326
034903001,4885,3318,386
034903041,3697,2694,467
034903101,2930,2539,178
034905002,4763,3367,296
034905041,3924,2914,232
034905102,3856,3059,140
034906001,3431,2696,147
034906041,2552,1946,202
034906101,2253,1971,116
034907001,5069,3549,365
034907041,3741,2722,287
034907101,3579,2897,159
034908102,4033,2416,331
034909001,4479,3267,266
034909101,3786,2512,330
035901001,6070,3852,504
035901002,10894,10883,0
035901041,3256,2541,243
035901102,4016,2641,215
035902001,5632,4264,391
035902101,3605,3049,298
035903001,5380,3506,405
036901001,5875,3292,493
036901002,4182,4182,0
036901003,5263,5263,0
036901041,5508,2914,532
036901101,3867,2658,212
036902001,5386,3455,335
036902002,.,.,.
036902003,.,.,.
036902041,4720,3273,378
036902101,4396,3327,233
036902301,4326,3289,234
036903001,6190,3550,285
036903002,.,.,.
036903003,.,.,.
036903041,4772,3294,358
036903101,4092,3004,185
037901001,5533,3727,696
037901002,2240,2071,0
037901101,3215,2827,230
037904002,4437,2867,240
037904004,7250,4557,1268
037904042,3405,2394,213
037904102,3381,2468,232
037904103,3012,2156,202
037904104,2852,1959,261
037904105,2928,2152,201
037907002,4464,3106,275
037907041,3808,2828,319
037907102,2788,2156,183
037907103,2552,1961,177
037908001,4866,3376,192
037909001,5804,4267,788
037909101,3533,2837,363
038901001,4471,3313,229
038901041,3958,2877,274
038901102,3382,2595,223
039901001,4846,3695,209
039902001,5500,3178,419
039902041,4527,2869,343
039902101,3201,2505,163
039903001,10836,8768,472
039903101,394,192,202
039904001,4984,3437,274
039905001,5394,3739,465
040901001,5190,4202,440
040901041,4353,3452,528
040901102,3553,3145,236
040902001,5866,4621,445
040902002,.,.,.
040902101,5440,4693,400
040902102,18822,9168,1192
041901001,6179,4298,440
041901002,2859,2603,14
041901003,8333,8333,0
041901101,4389,3536,420
041901150,.,.,.
041901201,.,.,.
041902001,5417,3717,395
041902150,.,.,.
041902190,.,.,.
041902195,.,.,.
041902210,.,.,.
042901001,6455,3578,501
042901002,1059,0,0
042901041,4042,2632,308
042901102,2928,2253,137
042903001,3130,1839,376
042903002,29,29,0
042903041,3551,3153,163
042903101,4355,3446,573
042903160,.,.,.
042903161,.,.,.
042903170,.,.,.
042905001,5440,4184,426
042905002,.,.,.
042905101,3498,2696,538
042905160,.,.,.
042906001,6815,4559,139
043901001,4457,3014,245
043901042,3803,2563,267
043901043,3507,2402,273
043901101,3768,2719,263
043901102,3760,2666,253
043901104,3384,2537,215
043901105,3113,2361,186
043901106,3001,2205,167
043901107,2891,2138,180
043902001,5070,4027,349
043902041,3679,2673,382
043902101,3217,2836,212
043903001,4605,3053,269
043903041,3580,2660,294
043903101,3484,2667,209
043904001,5420,3783,352
043904041,4222,3199,342
043904101,3111,2515,151
043905001,4811,2607,324
043905041,3462,2316,277
043905101,3869,2740,203
043905102,3312,2331,199
043905103,2954,1993,176
043907002,4187,2709,278
043907003,3193,2232,358
043907041,3520,2547,226
043907043,3110,2176,216
043907102,4236,3023,281
043907104,3983,2849,240
043907105,3972,2817,271
043907107,3382,2511,176
043907108,2805,2147,147
043907109,2849,2240,143
043907110,4535,2533,616
043907111,2909,2094,178
043908101,7538,3548,631
043908102,3939,2803,196
043910001,4060,2958,290
043910003,4628,3188,337
043910004,4406,3129,325
043910005,4249,2929,363
