,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
003906101,42,32,41,2,256,254,4,34,163,.,.,.,11.4,34927,15,003,N,96.3,003906101,003906
005902101,60,56,66,5,357,333,22,25,123,.,.,.,11.864419923,33830,24.5049,005,N,97.1,005902101,005902
007901101,51,32,32,0,264,38,2,15,205,.,.,.,13.384615385,36676,19.5,007,N,96.3,007901101,007901
007902101,112,85,74,4,608,236,30,32,410,.,.,.,7.35,36809,38.2184,007,N,96.8,007902101,007902
011902101,107,83,82,73,583,172,0,49,413,.,.,.,11.267666672,39651,36.9204,011,N,96.1,011902101,011902
011902102,83,81,74,69,512,190,25,70,345,.,.,.,9.4289297387,38722,36.7125,011,N,96.6,011902102,011902
013905101,50,49,51,13,330,105,9,28,243,.,.,.,11.17583756,37391,22.9885,013,N,96.6,013905101,013905
014903102,42,44,50,19,301,204,10,26,163,.,.,.,11.730285589,36555,20.1229,014,N,97.1,014903102,014903
014903103,56,42,41,80,388,175,4,52,325,.,.,.,11.894964695,37149,27.1151,014,N,96.3,014903103,014903
014903109,91,106,99,15,607,474,29,91,260,.,.,.,11.984488798,36995,36.9704,014,N,96.7,014903109,014903
014906103,75,60,78,267,573,124,24,99,494,.,.,.,7.5855216596,39114,42.1297,014,N,95.6,014906103,014906
014906105,95,80,114,172,675,277,47,81,487,.,.,.,10.964763037,42915,47.2272,014,N,96.5,014906105,014906
014906110,85,68,78,179,605,146,20,60,338,.,.,.,9.5820929846,41726,45.7894,014,N,96.4,014906110,014906
014906111,67,68,85,241,502,140,25,48,331,.,.,.,10.921052632,42651,36.5412,014,N,96.3,014906111,014906
014906112,51,48,51,177,451,140,13,45,353,.,.,.,11.079321596,42199,36.0245,014,N,95.1,014906112,014906
014906113,71,63,61,246,541,172,26,67,343,.,.,.,13.291711327,43892,40.5252,014,N,96.4,014906113,014906
014906115,126,123,135,123,803,533,102,104,286,.,.,.,13.236056957,44065,51.3646,014,N,96.3,014906115,014906
014906117,84,69,64,178,622,302,23,53,353,.,.,.,8.2475596618,40161,44.2046,014,N,96.2,014906117,014906
014906120,111,93,109,368,678,152,32,69,309,.,.,.,10.666493781,42437,49.3009,014,N,96.5,014906120,014906
014906121,141,189,185,254,1053,610,92,67,273,.,.,.,10.566589351,41694,60.864,014,N,96.7,014906121,014906
014906123,119,81,108,306,751,279,20,76,546,.,.,.,8.8443087883,40635,49.6244,014,N,95.8,014906123,014906
014906124,101,126,104,278,708,236,45,89,256,.,.,.,10.83021562,42003,46.1507,014,N,97.4,014906124,014906
014906125,104,91,106,391,755,203,27,69,422,.,.,.,7.9599624606,39585,49.8427,014,N,96.8,014906125,014906
014906126,67,50,64,154,526,229,34,56,306,.,.,.,12.073797311,43981,37.0919,014,N,96.3,014906126,014906
014906130,70,74,90,208,522,162,18,35,285,.,.,.,7.1118226651,38603,36.3707,014,N,96.4,014906130,014906
014906131,130,141,120,412,892,261,37,94,434,.,.,.,6.2683467742,38371,56.2237,014,N,96.4,014906131,014906
015819001,13,8,4,6,70,1,0,7,70,.,.,.,9.8079435665,32265,6.9037,015,Y,96.2,015819001,015819
015904101,75,90,83,2,563,24,16,64,507,.,.,.,8.1111111111,39221,35.0533,015,N,96.7,015904101,015904
015904102,85,87,101,1,586,25,21,49,503,.,.,.,13.428571429,42181,34.3011,015,N,97.1,015904102,015904
015904105,97,94,91,1,689,6,14,46,689,.,.,.,10.953488372,40446,42.0856,015,N,97.6,015904105,015904
015904106,116,122,121,6,729,12,12,71,726,.,.,.,12.886363636,41728,42.8841,015,N,96.7,015904106,015904
015904108,80,69,69,0,495,33,8,46,448,.,.,.,14.53125,43579,31.2651,015,N,96.4,015904108,015904
015904109,84,70,82,2,548,15,19,60,516,.,.,.,13.351351351,42118,35.4564,015,N,96.5,015904109,015904
015904110,65,61,47,6,420,10,25,29,388,.,.,.,11.178571429,40908,27.2925,015,N,96.6,015904110,015904
015904111,54,60,55,6,422,35,8,44,368,.,.,.,10.464285714,40399,27.7552,015,N,96.7,015904111,015904
015904113,80,81,79,2,562,16,9,39,507,.,.,.,10.6,40682,33.9249,015,N,96.9,015904113,015904
015904114,65,67,51,0,420,12,14,44,419,.,.,.,15.6,44097,29.1919,015,N,96.6,015904114,015904
015905104,75,61,75,1,582,1,24,57,540,.,.,.,6.2391605348,40096,31.7059,015,N,97.1,015905104,015905
015905105,96,89,96,1,657,2,28,65,580,.,.,.,13.794871795,43884,36.2165,015,N,97.1,015905105,015905
015905106,71,77,73,6,525,4,18,59,410,.,.,.,7.2068965517,39880,27.1165,015,N,96.9,015905106,015905
015905108,108,91,109,4,669,5,19,79,661,.,.,.,13.315789474,43349,36.1169,015,N,96.8,015905108,015905
015905109,72,75,70,18,557,7,10,58,395,.,.,.,8.5497646596,41093,31.9353,015,N,96.3,015905109,015905
015905110,85,71,83,7,654,5,34,59,592,.,.,.,9.4305730196,41456,35.0721,015,N,.,015905110,015905
015905112,122,108,125,5,871,6,54,81,838,.,.,.,12.270833333,42760,46.1165,015,N,96.9,015905112,015905
015905113,100,77,78,4,631,4,37,66,629,.,.,.,11.589143405,42598,33.9797,015,N,.,015905113,015905
015905114,82,72,55,12,569,2,16,50,554,.,.,.,12.027027027,42660,34.2165,015,N,97.1,015905114,015905
015905116,95,80,74,22,622,32,23,80,585,.,.,.,11.735828945,42770,35.2112,015,N,95.6,015905116,015905
015905117,69,64,74,10,523,9,20,47,522,.,.,.,9.3455701532,40828,29.9919,015,N,97,015905117,015905
015906101,78,77,81,133,541,294,25,66,101,.,.,.,16.226762883,47634,40.7973,015,N,97.3,015906101,015906
015907101,69,78,93,26,620,24,13,56,542,.,.,.,12.114285714,45555,35,015,N,96.7,015907101,015907
015907106,59,67,55,6,475,10,17,66,472,.,.,.,14.344827586,46897,29.0004,015,N,97.7,015907106,015907
015907107,44,47,44,13,340,25,28,23,281,.,.,.,12.375,46245,23.5002,015,N,96.5,015907107,015907
015907108,47,37,48,1,354,1,6,22,352,.,.,.,11.1,45237,18.875,015,N,96.5,015907108,015907
015907110,61,58,50,24,531,3,12,45,528,.,.,.,12.735294118,45925,34.0003,015,N,97,015907110,015907
015907115,45,45,49,5,385,0,7,43,374,.,.,.,14.304347826,46625,22.334,015,N,97,015907115,015907
015907116,102,97,118,2,740,7,24,54,726,.,.,.,14.555555556,47353,45.0006,015,N,96.6,015907116,015907
015907118,102,117,103,5,730,2,23,61,682,.,.,.,18.090909091,50765,43.8756,015,N,96.7,015907118,015907
015907121,83,80,75,3,609,0,27,54,583,.,.,.,10.6,44022,35,015,N,97,015907121,015907
015907123,62,46,54,5,357,5,9,32,356,.,.,.,14.083333333,45965,23.5004,015,N,97.2,015907123,015907
015907124,60,55,58,25,404,23,17,41,399,.,.,.,13.958333333,46771,24.0002,015,N,97,015907124,015907
015907125,104,81,85,76,618,42,26,57,488,.,.,.,13.638888889,46495,36,015,N,96.1,015907125,015907
015907126,90,85,80,5,542,13,27,56,530,.,.,.,15.4,47872,30.0004,015,N,96.4,015907126,015907
015907129,148,116,127,8,937,16,35,89,876,.,.,.,12.519230769,45226,52.0006,015,N,97.2,015907129,015907
015907131,38,37,45,3,292,5,10,27,255,.,.,.,15.666666667,47872,20.5002,015,N,96.6,015907131,015907
015907134,112,105,92,38,757,39,25,74,680,.,.,.,15.69047619,48570,42.0007,015,N,96.8,015907134,015907
015907135,99,97,97,12,663,22,23,51,589,.,.,.,14.028571429,46778,35.0006,015,N,96.7,015907135,015907
015907137,53,61,56,163,419,18,11,41,397,.,.,.,14.75,47320,23.4998,015,N,96.6,015907137,015907
015907139,66,60,76,5,496,11,12,53,491,.,.,.,16.6,49420,30,015,N,96.5,015907139,015907
015907140,55,41,47,1,381,1,14,24,381,.,.,.,10.5,43823,23.4545,015,N,96.1,015907140,015907
015907141,67,80,87,11,609,21,21,60,594,.,.,.,14.578947368,46551,38.0003,015,N,97.3,015907141,015907
015907143,36,35,41,2,287,1,12,26,271,.,.,.,12.411764706,46473,16.875,015,N,97.1,015907143,015907
015907144,61,66,55,17,507,7,13,72,498,.,.,.,14.806451613,47518,31,015,N,95.7,015907144,015907
015907145,36,26,38,1,299,1,3,26,297,.,.,.,12.894736842,45742,18.5002,015,N,96.6,015907145,015907
015907146,46,44,34,25,315,21,12,31,295,.,.,.,14.681818182,46779,21.5002,015,N,96.8,015907146,015907
015907147,70,60,68,70,489,9,18,44,428,.,.,.,15.6,48283,30.0001,015,N,96.4,015907147,015907
015907148,96,95,83,8,621,15,12,52,570,.,.,.,13.971428571,47079,35.0004,015,N,96.8,015907148,015907
015907149,62,42,45,3,376,2,16,22,338,.,.,.,12.260869565,44603,22.5002,015,N,97.5,015907149,015907
015907155,92,69,80,6,627,14,15,51,554,.,.,.,16.764705882,49238,34.0004,015,N,97.1,015907155,015907
015907156,46,43,42,11,323,6,7,35,292,.,.,.,16.181818182,47568,21.3339,015,N,96.8,015907156,015907
015907157,88,96,95,12,641,2,13,45,608,.,.,.,14.297297297,46169,37.0004,015,N,97.2,015907157,015907
015907158,52,49,46,37,355,3,3,21,337,.,.,.,15.045454545,47821,21.4547,015,N,96.4,015907158,015907
015907160,79,54,61,13,507,9,20,53,494,.,.,.,16.636363636,47816,33.0002,015,N,97.2,015907160,015907
015907161,107,94,103,3,777,12,22,54,774,.,.,.,14.644444444,46817,45.0005,015,N,96.8,015907161,015907
015907162,75,50,82,4,526,1,10,76,514,.,.,.,15.8125,46879,32,015,N,97.8,015907162,015907
015907165,81,92,79,72,556,7,27,55,551,.,.,.,10.944444444,44403,36,015,N,95.8,015907165,015907
015907167,59,83,74,15,436,18,17,32,384,.,.,.,9.5384615385,43665,25.5003,015,N,96,015907167,015907
015907168,82,65,83,38,563,17,7,47,540,.,.,.,11.647058824,44700,33.9999,015,N,96.6,015907168,015907
015907169,66,53,53,8,472,2,16,59,471,.,.,.,10.060606061,43871,33,015,N,96.3,015907169,015907
015907170,48,36,38,10,323,21,15,34,290,.,.,.,12.428571429,46623,20.0002,015,N,96.9,015907170,015907
015907172,73,66,68,135,545,7,13,49,511,.,.,.,9.5161290323,42967,31,015,N,96.2,015907172,015907
015907173,94,60,76,484,671,13,14,40,563,.,.,.,16.393939394,48213,33.0006,015,N,96.8,015907173,015907
015907175,108,96,107,14,680,24,22,45,613,.,.,.,19.285714286,50760,35,015,N,96.7,015907175,015907
015907176,64,50,49,7,404,8,16,39,352,.,.,.,14.52,47334,24.5,015,N,96,015907176,015907
015908104,93,94,78,7,553,11,22,35,484,.,.,.,14.117647059,44171,32.3026,015,N,97.6,015908104,015908
015908107,66,62,81,3,481,9,7,28,445,.,.,.,9.6388888889,40757,34.8282,015,N,96.6,015908107,015908
015908112,83,75,58,1,517,11,4,34,509,.,.,.,6.6470588235,38633,31.4377,015,N,96.8,015908112,015908
015908113,86,98,85,0,611,11,15,44,556,.,.,.,13.88372093,43496,41.8,015,N,97,015908113,015908
015909104,102,101,108,12,708,95,44,57,617,.,.,.,7.6186316093,39752,45.3884,015,N,96.8,015909104,015909
015910114,79,83,69,85,536,47,3,81,487,.,.,.,8.4854368932,42605,49.1131,015,N,96.2,015910114,015910
015910115,77,70,95,14,488,21,8,61,429,.,.,.,7.7428571429,42491,33.0734,015,N,96.3,015910115,015910
015912106,76,75,84,7,528,4,15,42,506,.,.,.,12.368421053,43671,37.0702,015,N,96.2,015912106,015912
015912108,90,79,90,4,565,104,21,59,411,.,.,.,8.9403530298,41893,35.1158,015,N,96.2,015912108,015912
015912109,54,61,54,33,412,51,22,41,311,.,.,.,10.25,42299,27.0702,015,N,96.9,015912109,015912
015915101,89,75,72,12,547,6,37,74,520,.,.,.,10.738095238,42330,41.5006,015,N,96.1,015915101,015915
015915111,80,66,85,41,550,51,16,81,412,.,.,.,9.5897435897,41013,39.0004,015,N,96,015915111,015915
015915112,105,88,85,48,602,45,14,63,516,.,.,.,9.1282051282,40728,39.0004,015,N,95.9,015915112,015915
015915123,69,58,53,41,442,60,16,46,359,.,.,.,10.6875,42302,30.5766,015,N,96.1,015915123,015915
015916102,111,97,136,191,847,165,58,71,641,.,.,.,12.853777485,44165,54.4198,015,N,96.7,015916102,015916
015916103,79,78,67,57,471,182,45,42,267,.,.,.,11.531273844,42965,31.7166,015,N,97,015916103,015916
015916106,93,86,118,65,629,227,43,59,333,.,.,.,11.849427504,43442,46.8825,015,N,96.8,015916106,015916
015916107,145,112,130,273,772,179,52,80,415,.,.,.,12.549019608,43293,50.4,015,N,97,015916107,015916
015916111,115,79,114,162,642,210,39,81,385,.,.,.,12.706399976,43815,43.7859,015,N,96.5,015916111,015916
015916113,139,142,143,274,841,185,49,73,476,.,.,.,9.775,40184,39.9997,015,N,97.2,015916113,015916
015917102,77,71,62,0,433,28,21,49,412,.,.,.,10.092530012,40756,32.995,015,N,96.2,015917102,015917
015917103,40,55,61,5,343,47,21,24,285,.,.,.,8.694256311,39635,22.7388,015,N,97,015917103,015917
015917104,88,94,104,3,636,119,39,75,591,.,.,.,8.725,39172,40,015,N,96.2,015917104,015917
015917106,76,71,74,7,475,17,18,41,419,.,.,.,5.5087600451,37623,26.8661,015,N,.,015917106,015917
019907105,57,43,61,225,347,76,9,56,304,.,.,.,11.863636364,35763,21.0884,019,N,97.4,019907105,019907
019907109,73,65,59,114,433,272,32,59,286,.,.,.,9.9019607843,34815,25.0165,019,N,97,019907109,019907
019907111,50,64,60,156,374,191,26,40,227,.,.,.,9.8888888889,34241,21.6017,019,N,97.1,019907111,019907
019909101,44,45,41,1,262,256,5,34,145,.,.,.,14.272727273,35161,21.7249,019,N,95.9,019909101,019909
020905114,89,80,81,29,557,113,28,58,395,.,.,.,10.828571429,42917,33.0529,020,N,97,020905114,020905
021803103,8,2,6,51,145,8,0,2,140,.,.,.,9.1678597443,27113,7.9633,021,Y,96.5,021803103,021803
025901101,85,88,91,33,534,413,29,80,307,.,.,.,15.702702703,37214,37.0005,025,N,96.6,025901101,025901
026902101,33,40,42,66,244,137,6,30,169,.,.,.,11.678464759,35619,22.8344,026,N,96.2,026902101,026902
027904101,82,85,83,44,531,356,30,50,263,.,.,.,14.529411765,41901,34,027,N,96,027904101,027904
027904103,88,82,82,9,573,238,31,61,439,.,.,.,11.355555556,39375,45.0004,027,N,96.5,027904103,027904
027904104,30,31,23,3,210,178,14,25,79,.,.,.,12.941176471,40590,17,027,N,96.2,027904104,027904
028902105,66,64,66,27,491,154,33,60,315,.,.,.,10.542857143,38707,35,028,N,.,028902105,028902
029901102,132,120,92,23,832,264,35,75,595,.,.,.,10.241071429,36649,55.4178,029,N,96.4,029901102,029901
029901104,18,16,13,1,109,76,0,11,59,.,.,.,13.375,40081,7.8864,029,N,96.3,029901104,029901
030903101,22,25,26,0,169,134,3,25,91,.,.,.,12.888888889,36129,16.2679,030,N,97,030903101,030903
031901101,122,89,95,0,727,3,83,65,714,.,.,.,10.917030568,40839,47.7111,031,N,98.3,031901101,031901
031901108,77,73,87,0,537,0,23,48,532,.,.,.,9.7774067573,40148,33.4223,031,N,97.9,031901108,031901
031901109,48,42,50,1,314,0,7,25,304,.,.,.,15,43685,21.2582,031,N,98.2,031901109,031901
031901110,155,118,116,1,952,19,62,66,942,.,.,.,11.061683188,40771,60.1194,031,N,97,031901110,031901
031901111,85,102,82,0,647,8,125,46,592,.,.,.,13.142857143,42880,40.2441,031,N,98,031901111,031901
031901122,109,96,86,0,689,4,14,43,689,.,.,.,9.183800317,39375,44.468,031,N,97.4,031901122,031901
031901123,172,154,163,0,1136,19,71,116,1025,.,.,.,12.769830163,41795,69.24,031,N,97.5,031901123,031901
031901129,117,149,123,0,845,8,36,109,800,.,.,.,12.519779985,42185,51.8707,031,N,97.2,031901129,031901
031901130,156,147,153,3,1102,5,10,114,1096,.,.,.,9.9480621675,39851,72.6263,031,N,97.3,031901130,031901
031901132,143,121,118,2,916,48,43,83,753,.,.,.,12.614510284,42175,47.8202,031,N,98,031901132,031901
031901134,170,177,154,4,1142,59,109,72,1142,.,.,.,11.066393575,40696,61.7699,031,N,97.3,031901134,031901
031901137,176,177,151,11,1182,33,73,131,904,.,.,.,10.737529656,40811,65.5115,031,N,97.8,031901137,031901
031901138,88,85,107,0,658,2,27,67,587,.,.,.,10.826086957,40753,45.5522,031,N,97.6,031901138,031901
031901139,108,102,107,6,768,7,43,68,636,.,.,.,11.709346068,41009,42.7886,031,N,97.6,031901139,031901
