,gr6_math_avg,gr6_ela_avg,gr7_math_avg,gr7_ela_avg,gr7_writ_avg,gr8_math_avg,gr8_ela_avg,gr8_sci_avg,CAMPUS,DISTRICT
015915058,95,89,81,89,83,96,98,86,015915058,015915
015915059,91,95,84,92,86,94,97,84,015915059,015915
015915061,.,.,.,.,.,.,.,.,015915061,015915
015915062,.,.,.,.,.,.,.,.,015915062,015915
015916041,50,65,34,60,47,66,85,48,015916041,015916
015916042,86,90,78,81,73,94,95,75,015916042,015916
015916043,81,71,66,72,65,74,91,68,015916043,015916
015916044,70,69,59,67,60,85,89,56,015916044,015916
015916045,69,72,56,66,54,84,92,79,015916045,015916
016902041,74,78,93,94,71,87,93,80,016902041,016902
018901041,75,81,71,76,75,91,91,75,018901041,018901
019905041,85,82,71,70,71,99,94,79,019905041,019905
019907042,71,71,65,70,73,78,86,63,019907042,019907
019909041,85,63,97,78,66,92,86,59,019909041,019909
019912041,91,94,95,95,91,95,97,90,019912041,019912
020901041,79,77,68,70,63,92,91,78,020901041,020901
020901042,79,73,51,76,61,86,85,68,020901042,020901
020901043,69,71,53,70,58,84,86,70,020901043,020901
020901045,82,85,69,86,84,95,96,86,020901045,020901
020901046,83,76,57,75,60,80,87,67,020901046,020901
020902044,81,76,71,78,72,95,94,81,020902044,020902
020906041,80,78,80,82,84,94,89,72,020906041,020906
021902041,69,69,60,67,52,76,81,68,021902041,021902
021902045,73,73,53,61,57,77,82,57,021902045,021902
021902046,67,65,57,69,55,87,90,77,021902046,021902
021902047,70,69,46,60,49,71,78,58,021902047,021902
024901041,67,66,52,56,63,90,85,61,024901041,024901
025909041,97,87,87,86,80,95,96,91,025909041,025909
026901041,76,70,74,88,90,86,95,72,026901041,026901
026903042,50,48,54,62,64,69,80,50,026903042,026903
027903041,76,71,45,65,58,79,84,65,027903041,027903
027904041,82,79,80,77,75,89,91,77,027904041,027904
028902045,73,72,66,65,63,80,86,73,028902045,028902
028903041,49,67,64,59,63,78,76,52,028903041,028903
029901043,79,71,55,65,75,64,83,57,029901043,029901
030902041,80,75,83,77,81,96,95,73,030902041,030902
030903041,95,74,68,50,54,78,78,64,030903041,030903
031901042,61,57,51,51,49,75,71,44,031901042,031901
031901043,88,71,76,65,68,78,72,49,031901043,031901
031901044,71,66,61,65,67,78,84,57,031901044,031901
031901045,68,68,55,64,70,72,84,57,031901045,031901
031901046,65,62,49,61,65,67,75,49,031901046,031901
031901047,69,75,62,66,67,82,90,73,031901047,031901
031901048,67,62,52,61,65,79,72,57,031901048,031901
031901051,75,73,68,66,68,80,83,73,031901051,031901
031901053,71,74,54,70,72,89,89,70,031901053,031901
031901054,91,83,71,73,79,97,93,62,031901054,031901
031901055,70,72,64,72,80,79,84,69,031901055,031901
031903041,75,72,69,71,70,82,87,57,031903041,031903
031903042,82,72,65,66,67,79,88,70,031903042,031903
031903043,79,69,63,63,62,81,86,60,031903043,031903
031903044,82,77,81,77,79,77,83,66,031903044,031903
031903045,68,74,71,76,72,86,89,63,031903045,031903
031906041,86,84,65,80,84,93,90,91,031906041,031906
031906042,92,81,79,83,85,88,89,90,031906042,031906
031906105,92,92,70,79,81,90,93,86,031906105,031906
031909041,62,68,53,72,71,80,84,63,031909041,031909
031911041,62,64,51,61,58,89,90,72,031911041,031911
031912041,74,74,54,70,80,84,89,69,031912041,031912
031912042,71,67,48,59,59,85,82,65,031912042,031912
031912043,71,72,56,55,62,91,84,79,031912043,031912
031913041,51,40,59,52,61,83,86,58,031913041,031913
031914041,75,64,70,67,71,89,92,60,031914041,031914
033902041,100,94,96,96,98,100,100,93,033902041,033902
034903041,84,86,63,80,78,98,99,76,034903041,034903
034905041,79,95,82,88,82,100,94,80,034905041,034905
034906041,81,77,65,69,62,86,100,84,034906041,034906
036901041,75,78,72,82,80,87,92,85,036901041,036901
037907041,81,84,66,82,76,94,93,81,037907041,037907
038901041,80,77,64,79,71,98,97,81,038901041,038901
039902041,85,86,85,92,83,84,91,68,039902041,039902
040901041,61,61,56,63,89,81,90,52,040901041,040901
042901041,66,60,39,72,78,87,91,77,042901041,042901
043902041,83,85,86,80,82,89,96,78,043902041,043902
043903041,93,90,89,86,89,91,99,88,043903041,043903
043904041,92,89,86,95,92,96,97,86,043904041,043904
043905041,93,92,93,93,86,99,100,94,043905041,043905
043905043,95,96,90,93,87,97,99,92,043905043,043905
043905044,98,98,96,98,93,99,99,90,043905044,043905
043905045,99,98,95,95,92,100,99,97,043905045,043905
043905046,100,98,99,99,99,100,100,96,043905046,043905
043905047,96,93,95,93,88,100,100,92,043905047,043905
043905048,100,97,100,97,98,99,100,97,043905048,043905
043905049,96,95,96,97,94,100,98,91,043905049,043905
043905050,95,95,88,94,84,99,98,89,043905050,043905
043905051,96,92,93,95,93,97,99,88,043905051,043905
043905052,97,96,95,94,96,99,99,89,043905052,043905
043905053,99,97,95,98,95,99,100,93,043905053,043905
043905054,96,95,94,94,93,97,99,94,043905054,043905
043907041,92,87,90,89,84,95,98,85,043907041,043907
043907043,96,94,92,91,88,99,99,95,043907043,043907
043907044,82,82,81,83,77,84,93,81,043907044,043907
043907045,90,89,90,88,83,92,95,84,043907045,043907
043907046,91,90,92,89,88,98,95,95,043907046,043907
043910042,92,86,94,89,87,97,97,79,043910042,043910
043910043,86,88,84,87,85,97,98,81,043910043,043910
043910044,94,93,93,93,93,96,99,86,043910044,043910
043910045,82,79,67,79,70,77,93,64,043910045,043910
043910046,83,77,67,77,63,92,92,62,043910046,043910
043910047,96,95,95,97,94,98,99,85,043910047,043910
043910048,88,93,84,88,81,90,97,84,043910048,043910
043910049,88,91,89,94,93,96,98,89,043910049,043910
043910050,94,95,92,93,92,92,97,89,043910050,043910
043910052,90,90,82,88,83,91,97,76,043910052,043910
043910053,99,97,97,99,98,97,100,95,043910053,043910
043910054,93,94,94,97,94,97,99,94,043910054,043910
043910056,88,89,84,90,87,87,94,78,043910056,043910
043917041,60,77,58,67,57,68,90,72,043917041,043917
043918041,70,71,78,75,78,85,94,70,043918041,043918
044902041,69,69,72,88,86,100,94,82,044902041,044902
045902041,68,70,62,63,63,77,82,77,045902041,045902
046901042,87,79,80,84,80,.,95,81,046901042,046901
046902041,96,93,96,94,92,96,96,90,046902041,046902
046902042,73,84,64,82,74,86,95,85,046902042,046902
046902044,83,89,80,92,87,93,99,90,046902044,046902
046902045,88,90,79,82,80,92,95,89,046902045,046902
046902046,72,80,73,79,76,88,92,74,046902046,046902
047902041,57,72,67,67,74,93,98,73,047902041,047902
049901041,56,59,49,62,47,73,90,60,049901041,049901
049905042,77,79,-1,-1,-1,91,92,75,049905042,049905
050910041,75,81,79,81,77,88,92,83,050910041,050910
050910042,83,80,75,79,76,93,91,82,050910042,050910
052901041,78,54,62,80,55,74,81,44,052901041,052901
053001041,66,75,50,70,70,94,84,74,053001041,053001
054901041,47,73,45,76,64,89,93,63,054901041,054901
054903041,53,75,55,69,60,80,86,62,054903041,054903
056901042,65,69,42,73,60,80,89,41,056901042,056901
057803041,96,95,90,95,96,95,100,98,057803041,057803
057803043,84,77,76,79,84,100,97,87,057803043,057803
057815041,65,49,35,36,27,78,71,19,057815041,057815
057836041,81,92,69,81,86,100,100,69,057836041,057836
057838002,88,87,78,84,82,90,95,74,057838002,057838
057842041,75,69,56,67,66,87,94,65,057842041,057842
057842102,50,58,50,51,46,.,91,60,057842102,057842
057843041,57,71,35,63,65,68,86,64,057843041,057843
057848002,72,81,73,86,80,80,96,71,057848002,057848
057848005,82,86,80,78,67,81,88,68,057848005,057848
057903041,73,69,56,68,63,85,88,69,057903041,057903
057903042,79,77,53,70,63,90,86,77,057903042,057903
057903044,80,79,53,75,73,69,85,67,057903044,057903
057903045,90,89,80,87,80,89,94,86,057903045,057903
057903046,72,76,65,78,69,83,92,77,057903046,057903
057903047,80,84,72,84,76,79,92,67,057903047,057903
057905011,.,.,.,.,.,.,.,.,057905011,057905
057905042,45,53,48,60,57,76,79,50,057905042,057905
057905043,44,44,29,38,40,50,73,36,057905043,057905
057905044,58,52,35,54,43,59,70,43,057905044,057905
057905045,64,63,57,58,47,76,80,43,057905045,057905
057905046,62,64,46,49,44,59,76,60,057905046,057905
057905047,74,72,61,68,60,89,90,72,057905047,057905
057905048,69,67,49,57,55,71,85,66,057905048,057905
057905049,86,83,85,87,82,94,92,80,057905049,057905
057905050,55,56,50,61,57,85,86,60,057905050,057905
057905051,45,44,41,44,45,73,76,58,057905051,057905
057905052,56,54,53,62,47,75,79,78,057905052,057905
057905053,75,74,75,71,67,88,84,68,057905053,057905
057905054,69,64,58,60,47,74,81,68,057905054,057905
057905055,76,60,60,57,49,62,79,54,057905055,057905
057905056,70,72,77,80,75,84,92,85,057905056,057905
057905057,100,100,100,100,100,100,100,99,057905057,057905
057905058,55,62,46,54,57,77,82,63,057905058,057905
057905059,76,64,55,59,54,87,85,70,057905059,057905
057905060,48,44,44,52,50,58,69,45,057905060,057905
057905062,45,48,41,49,43,66,82,48,057905062,057905
057905066,99,99,86,94,92,.,100,88,057905066,057905
057905068,52,59,52,58,49,80,87,72,057905068,057905
057905069,65,63,49,68,56,69,85,70,057905069,057905
057905071,99,100,98,98,94,100,100,99,057905071,057905
057905072,34,45,28,44,41,69,79,60,057905072,057905
057905073,99,97,96,99,99,98,100,95,057905073,057905
057905074,40,43,33,44,33,60,71,35,057905074,057905
057905076,49,58,44,57,50,72,78,64,057905076,057905
057905077,54,58,42,53,47,77,78,54,057905077,057905
057905079,68,53,60,56,51,77,77,59,057905079,057905
057905083,64,53,64,51,51,80,72,61,057905083,057905
057905100,74,71,48,57,53,70,84,54,057905100,057905
057905352,63,61,51,57,55,77,82,63,057905352,057905
057905353,71,69,53,56,49,76,83,63,057905353,057905
057905354,65,61,69,62,53,79,88,64,057905354,057905
057905356,99,99,99,100,100,.,100,99,057905356,057905
057905357,99,100,99,100,97,.,100,93,057905357,057905
057906041,46,66,48,63,64,72,90,58,057906041,057906
057906042,58,72,43,61,69,69,92,59,057906042,057906
057906043,54,63,53,64,65,71,91,52,057906043,057906
057909041,92,90,90,90,89,84,95,87,057909041,057909
057909042,68,70,52,72,67,83,90,55,057909042,057909
057909043,76,68,56,56,56,78,82,59,057909043,057909
057909045,84,83,72,80,76,69,92,72,057909045,057909
057909046,66,67,40,69,56,81,89,68,057909046,057909
057909047,91,90,89,91,90,93,93,85,057909047,057909
057909048,72,64,64,58,59,87,87,72,057909048,057909
057909049,81,84,69,82,78,87,93,79,057909049,057909
057909050,78,74,68,80,71,90,93,74,057909050,057909
057909051,61,60,48,69,58,69,88,66,057909051,057909
057909052,82,83,70,85,82,88,95,80,057909052,057909
057909054,78,81,66,79,77,86,91,66,057909054,057909
057910011,88,85,93,100,93,100,100,100,057910011,057910
057910041,57,63,56,52,48,76,84,61,057910041,057910
057910045,78,77,64,70,66,86,89,70,057910045,057910
057910047,75,63,59,61,62,90,87,72,057910047,057910
057910050,89,89,91,89,89,93,97,78,057910050,057910
057910051,66,61,48,53,54,85,83,66,057910051,057910
057910052,69,65,74,70,56,86,88,59,057910052,057910
057912041,64,52,45,55,58,87,81,59,057912041,057912
057912042,53,54,27,57,60,71,81,45,057912042,057912
057912043,72,60,25,62,62,67,85,59,057912043,057912
057912044,59,55,36,65,66,80,81,53,057912044,057912
057912045,51,55,38,54,58,61,75,43,057912045,057912
057912046,58,71,32,71,70,83,87,63,057912046,057912
057912048,65,56,24,59,56,82,85,69,057912048,057912
057912050,66,61,19,58,61,85,86,46,057912050,057912
057914043,83,74,56,74,67,92,88,79,057914043,057914
057914045,78,68,62,68,60,93,89,74,057914045,057914
057914047,80,79,60,75,75,88,88,67,057914047,057914
057914048,84,72,55,76,78,87,92,78,057914048,057914
057922042,96,95,95,94,93,100,100,99,057922042,057922
057922043,94,93,89,89,89,98,98,85,057922043,057922
057922044,90,95,88,95,93,89,96,89,057922044,057922
058906041,69,66,54,70,53,66,79,44,058906041,058906
060902041,78,78,73,75,74,90,94,70,060902041,060902
061901041,90,91,92,95,89,100,98,90,061901041,061901
061901044,84,79,77,79,81,95,93,75,061901044,061901
061901045,70,74,65,78,63,74,75,63,061901045,061901
061901046,89,85,79,86,82,89,92,75,061901046,061901
061901047,90,88,80,85,84,93,96,83,061901047,061901
061901048,96,96,95,94,94,99,98,88,061901048,061901
061901049,79,77,66,80,70,85,88,66,061901049,061901
061902042,86,76,45,71,65,86,92,67,061902042,061902
061902044,78,86,45,79,70,90,94,68,061902044,061902
061902045,97,94,88,97,90,98,99,90,061902045,061902
061902046,73,76,49,82,71,86,92,69,061902046,061902
061902047,89,88,80,88,88,95,96,85,061902047,061902
061902048,94,92,89,98,98,97,100,81,061902048,061902
061902049,89,96,78,94,90,99,99,86,061902049,061902
061902050,79,61,26,56,46,80,81,54,061902050,061902
061902052,92,81,57,76,80,94,92,78,061902052,061902
061902053,95,97,87,96,94,99,99,94,061902053,061902
061902054,81,90,53,92,89,94,95,78,061902054,061902
061902055,95,93,92,94,93,97,98,91,061902055,061902
061902056,70,71,50,73,69,90,95,72,061902056,061902
061902058,98,96,91,95,95,99,99,92,061902058,061902
061902059,86,91,60,84,81,94,94,73,061902059,061902
061905041,91,93,88,84,69,94,98,83,061905041,061905
061906041,78,83,78,82,79,95,96,78,061906041,061906
061907041,94,92,82,94,87,94,96,90,061907041,061907
061911042,94,94,88,95,92,99,100,92,061911042,061911
061911043,92,88,65,87,85,94,97,92,061911043,061911
061911044,86,84,59,85,84,95,95,85,061911044,061911
061911045,91,89,78,92,90,95,97,93,061911045,061911
061911046,93,86,73,86,80,97,97,92,061911046,061911
061912041,90,78,80,82,81,96,94,84,061912041,061912
061914041,71,76,55,81,75,89,94,75,061914041,061914
062903041,65,66,81,81,83,76,83,62,062903041,062903
062904041,58,70,46,62,62,73,93,50,062904041,062904
064903041,63,57,53,58,56,59,73,51,064903041,064903
065901041,88,88,86,83,93,100,97,75,065901041,065901
066902041,56,60,47,67,59,83,86,62,066902041,066902
067902041,88,85,74,91,95,90,95,70,067902041,067902
067903041,90,85,79,82,83,92,91,71,067903041,067903
067904042,80,75,71,65,63,74,91,83,067904042,067904
067907041,61,61,37,44,52,78,74,61,067907041,067907
070801041,48,70,-1,43,36,56,78,41,070801041,070801
070908042,91,87,87,93,84,95,97,88,070908042,070908
070908044,96,89,89,87,83,98,98,89,070908044,070908
070912042,77,79,75,78,70,89,94,77,070912042,070912
070912043,86,83,73,85,82,95,93,75,070912043,070912
070915041,98,88,72,78,78,88,93,78,070915041,070915
071901041,77,82,73,84,83,89,91,54,071901041,071901
071901042,60,64,56,65,67,73,83,62,071901042,071901
071902040,.,.,.,.,.,.,.,.,071902040,071902
071902041,75,63,53,57,53,79,81,53,071902041,071902
071902042,82,78,66,75,70,87,88,77,071902042,071902
071902043,67,68,78,77,72,85,87,60,071902043,071902
071902044,84,51,75,57,55,83,70,63,071902044,071902
071902045,90,82,86,80,80,97,92,68,071902045,071902
071902046,72,66,66,70,69,83,84,65,071902046,071902
071902047,81,69,66,72,68,85,83,63,071902047,071902
071902048,78,68,58,63,51,83,86,52,071902048,071902
071902049,69,65,62,64,57,71,77,46,071902049,071902
071902051,79,76,67,72,66,82,89,70,071902051,071902
071902052,88,86,77,79,77,85,89,77,071902052,071902
071902053,96,93,90,91,92,98,98,82,071902053,071902
071902054,77,72,70,72,68,85,82,75,071902054,071902
071902055,83,84,81,82,82,93,92,76,071902055,071902
071902056,82,82,68,77,72,93,93,69,071902056,071902
071903041,76,62,62,59,56,92,85,78,071903041,071903
071905042,71,73,46,71,63,84,86,62,071905042,071905
071905043,-1,-1,70,84,75,95,95,83,071905043,071905
071905046,83,64,42,61,53,82,82,62,071905046,071905
071905047,70,75,60,68,72,89,88,66,071905047,071905
071905050,71,75,70,75,74,85,92,65,071905050,071905
071905051,78,68,60,64,66,95,92,81,071905051,071905
071905052,80,72,68,66,74,91,85,67,071905052,071905
071906041,53,55,61,74,76,83,89,59,071906041,071906
071907041,78,80,72,84,67,87,89,76,071907041,071907
071907042,81,76,70,71,69,90,90,83,071907042,071907
071909041,72,74,68,76,75,79,82,62,071909041,071909
071909042,91,83,68,65,63,91,92,73,071909042,071909
071909043,87,77,73,79,76,96,94,70,071909043,071909
071909044,79,74,70,77,70,84,89,67,071909044,071909
071909045,90,79,76,79,72,94,95,87,071909045,071909
071909046,82,81,78,77,73,88,87,74,071909046,071909
071909047,74,75,62,70,69,92,90,69,071909047,071909
071909048,86,90,78,90,92,94,90,79,071909048,071909
071909049,82,87,68,82,75,94,94,79,071909049,071909
073903045,48,46,27,47,48,60,59,37,073903045,073903
074907041,44,67,50,80,77,91,89,57,074907041,074907
074909041,69,57,72,75,69,92,95,69,074909041,074909
077902041,64,73,46,66,60,62,78,36,077902041,077902
079907041,89,87,81,89,88,94,95,77,079907041,079907
079907042,63,72,70,73,65,86,84,56,079907042,079907
079907043,81,81,78,82,80,93,95,78,079907043,079907
079907044,84,89,86,90,86,87,96,78,079907044,079907
079907045,94,93,88,92,91,98,97,87,079907045,079907
079907046,70,65,50,69,58,62,86,49,079907046,079907
079907047,81,80,69,73,69,89,95,64,079907047,079907
079907048,72,73,67,70,62,76,89,62,079907048,079907
079907049,93,89,88,89,87,97,95,87,079907049,079907
079907050,99,97,97,96,96,97,98,95,079907050,079907
079907051,99,98,98,96,96,98,99,95,079907051,079907
079907052,89,87,72,83,80,90,94,83,079907052,079907
079907053,85,84,73,81,78,89,95,83,079907053,079907
079907054,94,90,92,89,88,96,98,92,079907054,079907
081902041,74,84,78,80,78,97,96,78,081902041,081902
081904041,73,82,68,78,74,82,88,71,081904041,081904
081905041,75,78,88,84,75,89,89,79,081905041,081905
082902041,53,65,40,65,62,67,80,65,082902041,082902
082903041,49,62,22,42,40,52,68,34,082903041,082903
083903041,76,80,62,75,79,91,93,78,083903041,083903
084903041,58,67,67,78,67,71,86,86,084903041,084903
084904045,96,96,82,97,94,.,.,100,084904045,084904
084909041,75,74,68,74,67,77,90,69,084909041,084909
084910042,92,90,91,93,90,98,98,91,084910042,084910
084910043,84,87,79,87,85,96,94,85,084910043,084910
084910044,85,83,77,85,79,93,96,84,084910044,084910
084910045,89,91,89,94,88,100,98,91,084910045,084910
084910046,89,90,83,89,87,97,97,90,084910046,084910
084910047,86,87,74,84,77,98,99,85,084910047,084910
084910048,87,89,86,89,86,96,97,84,084910048,084910
084910049,91,90,82,87,88,97,96,90,084910049,084910
084910050,86,89,88,85,81,100,97,91,084910050,084910
084910051,83,81,74,84,75,91,96,82,084910051,084910
084911041,97,94,90,93,89,98,99,90,084911041,084911
085902041,64,72,67,77,65,96,95,74,085902041,085902
086901041,89,88,77,84,87,87,89,76,086901041,086901
086902041,97,97,90,92,83,98,100,82,086902041,086902
090904042,70,68,54,62,51,73,80,47,090904042,090904
091901041,82,82,87,87,81,93,97,84,091901041,091901
091903041,71,73,63,74,72,85,89,71,091903041,091903
091909041,88,82,73,81,82,92,97,65,091909041,091909
091910041,99,90,89,94,92,100,100,89,091910041,091910
091913041,76,83,89,85,91,97,96,76,091913041,091913
091914041,84,74,59,78,74,86,84,77,091914041,091914
091918041,92,85,76,74,71,100,100,85,091918041,091918
092901042,75,68,66,72,71,95,92,70,092901042,092901
092902042,69,71,62,74,70,85,85,69,092902042,092902
092903041,67,55,52,60,53,69,72,40,092903041,092903
092903042,77,78,70,71,66,86,88,72,092903042,092903
092903043,63,72,54,70,70,80,88,55,092903043,092903
092906041,80,87,74,74,84,88,96,74,092906041,092906
092907042,91,95,85,85,86,93,95,77,092907042,092907
092908041,90,85,83,93,88,92,98,74,092908041,092908
093904042,49,61,36,47,46,56,80,44,093904042,093904
094904041,63,87,70,84,78,67,93,80,094904041,094904
095901041,83,73,92,88,77,90,80,59,095901041,095901
095905043,60,68,57,65,64,85,85,57,095905043,095905
095905044,62,68,67,70,67,91,88,75,095905044,095905
096904041,71,76,70,73,59,100,81,43,096904041,096904
097902041,94,82,64,91,98,79,96,76,097902041,097902
098904041,82,90,58,79,73,96,97,88,098904041,098904
099903041,81,71,78,86,81,89,89,58,099903041,099903
100904041,78,82,70,78,72,91,88,67,100904041,100904
100905041,95,90,86,78,74,99,94,79,100905041,100905
100908041,78,80,74,72,65,90,87,59,100908041,100908
101802041,84,76,66,77,75,100,95,88,101802041,101802
101805041,66,61,49,67,62,72,85,44,101805041,101805
101806042,71,72,42,56,50,91,89,60,101806042,101806
101809041,44,72,56,67,72,63,95,58,101809041,101809
101813043,73,61,81,82,66,82,91,67,101813043,101813
101813044,78,71,67,77,68,-1,93,75,101813044,101813
101813045,65,59,61,76,78,62,85,67,101813045,101813
101813047,68,72,76,70,65,92,95,83,101813047,101813
101813048,72,63,63,75,75,66,96,81,101813048,101813
101837041,69,69,63,88,84,73,92,77,101837041,101837
101838041,55,69,48,66,53,66,73,59,101838041,101838
101845007,64,65,77,65,60,88,92,71,101845007,101845
101845008,69,66,72,69,69,93,96,86,101845008,101845
101853042,61,62,31,67,62,83,88,39,101853042,101853
101864041,49,64,45,83,81,86,89,40,101864041,101864
101869001,34,29,63,44,63,75,75,-1,101869001,101869
101902046,90,85,43,58,49,69,74,45,101902046,101902
101903041,80,71,69,65,58,85,77,67,101903041,101903
101905041,75,73,64,71,63,83,85,72,101905041,101905
101905043,73,81,61,74,69,58,91,65,101905043,101905
101907041,88,88,83,87,81,90,94,83,101907041,101907
101907042,80,76,69,79,71,88,90,75,101907042,101907
101907043,84,83,75,86,77,87,94,81,101907043,101907
101907044,75,77,67,77,67,81,92,77,101907044,101907
101907045,79,77,77,77,67,87,90,75,101907045,101907
101907046,89,85,83,81,74,90,94,85,101907046,101907
101907047,84,84,76,81,75,84,93,84,101907047,101907
101907048,81,79,69,80,69,84,92,77,101907048,101907
101907049,96,93,95,93,90,96,99,95,101907049,101907
