,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
014903005,2,30,37,18,2,87,61,3,2,25,.,.,.,10.3,34183,6.8,014,N,92.1,014903005,014903
014905001,23,45,37,31,7,136,109,15,18,47,19.4,17,19.5,16.4,39505,13.1,014,N,95.2,014905001,014905
014906001,527,400,313,323,752,1563,418,128,251,646,22.6,22.1,26.6,13.8,46053,120.6,014,N,94.6,014906001,014906
014906002,451,449,404,330,663,1634,570,181,217,536,23.2,45.3,23.9,12.3,44227,120.6,014,N,95.3,014906002,014906
014906004,21,13,7,10,26,51,13,0,16,23,6,8.2,4.5,14.8,45392,8.9,014,N,87.8,014906004,014906
014906006,3,15,13,49,35,80,24,0,0,80,9.7,5.2,.,17,46406,11,014,N,86.5,014906006,014906
014906007,576,532,498,390,611,1996,950,284,264,456,23.6,23.3,24.6,10.1,42142,141.9,014,N,94.5,014906007,014906
014906008,560,513,420,376,930,1869,506,151,255,718,25.9,19.2,23.7,8.2,40403,129,014,N,95.3,014906008,014906
014907001,66,91,81,71,7,309,242,42,51,90,15.2,14.9,16.3,11.7,36540,26.3,014,N,96.1,014907001,014907
014908001,87,84,78,73,1,322,285,42,37,40,15.4,15.5,16.7,10.8,35327,22.6,014,N,96.9,014908001,014908
014909002,795,574,468,409,614,2246,1078,232,448,867,20.6,22.1,21.5,12.5,36931,149.1,014,N,94.2,014909002,014909
014910001,108,103,80,86,2,377,302,43,64,76,20,18.2,19,14.2,37195,27.1,014,N,96.8,014910001,014910
015801001,53,51,58,41,0,203,10,0,28,196,30,30,30,10.4,30459,11.1,015,Y,67,015801001,015801
015801002,46,43,23,6,4,118,34,0,18,42,34.2,.,.,5.7,29693,10.2,015,Y,.,015801002,015801
015802001,47,31,45,36,87,159,12,0,38,111,27.7,28,.,9.3,24636,14.4,015,Y,80.7,015802001,015802
015802002,6,1,3,4,6,14,0,0,3,11,.,.,.,8,21507,1,015,Y,86.7,015802002,015802
015807001,63,56,76,42,62,237,59,0,36,85,35.3,28.3,19,1.7,31949,10.3,015,Y,85.4,015807001,015807
015807002,19,32,25,14,41,90,11,0,14,46,4,6.5,5.8,1,30428,6.5,015,Y,88.4,015807002,015807
015807003,21,15,20,16,5,72,45,0,5,18,.,.,.,4.8,39564,2.1,015,Y,77.4,015807003,015807
015814001,32,59,79,32,5,202,11,0,18,163,1.5,2.1,5.4,8,23697,8,015,Y,80.3,015814001,015814
015816001,28,41,18,4,9,91,7,11,14,71,.,.,.,6.7,29571,7,015,Y,81.2,015816001,015816
015817001,78,49,42,29,4,198,14,0,18,146,11.3,18.4,23,3.8,27747,12.1,015,Y,72.5,015817001,015817
015823001,90,66,27,11,5,194,8,0,17,192,8.8,10,12,7.5,23459,11.5,015,Y,63.3,015823001,015823
015901001,358,356,339,325,20,1378,996,346,137,164,20.1,20.9,20.9,15.1,46335,101.3,015,N,94.8,015901001,015901
015904001,760,451,435,368,6,2014,46,124,426,1765,22.2,23.4,22.5,11.2,40563,132.7,015,N,93.7,015904001,015904
015904002,558,456,409,349,9,1772,179,172,273,1494,22.3,21.2,21.2,11.5,41106,116.4,015,N,93.7,015904002,015904
015904003,8,8,8,1,0,25,0,0,6,23,.,.,.,10.9,39998,5.2,015,N,83.2,015904003,015904
015904004,7,24,39,49,0,119,4,0,0,86,44.3,.,.,10,39169,13,015,N,84.7,015904004,015904
015904008,3,0,0,1,0,4,0,0,1,4,.,.,.,1.6,34310,1,015,N,80.1,015904008,015904
015904010,2,2,1,1,0,6,1,0,6,6,.,.,.,2.7,34793,3,015,N,.,015904010,015904
015905002,642,410,364,313,23,1729,23,133,317,1729,23.1,22.5,22.2,11.9,41103,103.7,015,N,92.3,015905002,015905
015905003,510,339,316,232,25,1397,13,110,244,1305,26.8,21.9,23.8,13.7,41723,85.2,015,N,92.5,015905003,015905
015905006,22,63,81,49,4,215,1,3,21,215,.,.,31,10.5,39899,12.3,015,N,89.6,015905006,015905
015906001,87,72,74,70,67,303,191,42,32,33,13.9,15.7,14.4,16.8,48885,27.1,015,N,96.3,015906001,015906
015907001,584,529,440,449,113,2002,70,348,227,1720,23.7,24.2,24.4,13.4,45893,114.5,015,N,94.7,015907001,015907
015907002,400,371,319,256,3,1346,24,96,221,1093,33.4,35.7,35.4,16.5,47337,87.7,015,N,93.3,015907002,015907
015907003,567,397,392,372,34,1728,67,137,230,1548,24.8,23.3,30.3,14.7,46201,109.3,015,N,92.4,015907003,015907
015907004,538,496,357,335,143,1726,43,127,226,1461,26.3,24.7,31,13.7,45543,100.5,015,N,94.4,015907004,015907
015907005,764,566,497,387,200,2214,234,201,311,1824,26.8,28.5,27.5,16.2,47669,129.3,015,N,92,015907005,015907
015907006,412,296,268,251,782,1227,39,61,272,986,24.7,24.2,22.4,15.5,47071,86,015,N,89.9,015907006,015907
015907007,597,483,432,342,59,1854,94,141,281,1646,26.5,25.2,22.8,13.8,45447,116.4,015,N,91.6,015907007,015907
015907008,513,393,369,315,9,1590,11,104,278,1325,44.1,43.3,36.7,15.4,47048,108.3,015,N,90.9,015907008,015907
015907010,55,33,21,14,7,123,4,7,32,117,20.9,24.3,20.4,13.3,45839,16,015,N,82.1,015907010,015907
015907011,9,7,3,8,3,27,1,0,27,26,11.7,1,16,14.2,46743,5,015,N,.,015907011,015907
015907014,47,46,91,86,5,270,19,0,14,261,26.4,35.8,30.7,17.2,50448,17.7,015,N,89.7,015907014,015907
015907182,35,32,44,28,29,139,6,0,1,138,.,.,.,14.6,46448,7,015,N,78.1,015907182,015907
015908001,559,453,363,372,3,1747,22,225,236,1545,19.4,19.2,19,13.4,43981,112.2,015,N,93.7,015908001,015908
015908002,201,182,131,139,46,653,55,89,106,540,18.5,19.9,20.4,13.8,44713,47.6,015,N,92.4,015908002,015908
015908038,2,8,15,38,0,63,2,0,0,54,.,.,.,8.8,39465,4,015,N,83.6,015908038,015908
015909001,271,201,182,153,5,807,174,84,160,593,23.1,18.8,18.6,11.3,42472,53.6,015,N,93.6,015909001,015909
015910001,645,506,457,436,97,2044,386,181,418,1080,22.4,23,26.6,12,45010,155.6,015,N,91.1,015910001,015910
015910002,753,644,523,480,230,2400,1296,160,481,471,22.8,23.9,20.1,15.4,47281,161,015,N,94.6,015910002,015910
015910003,747,700,559,532,106,2538,1644,268,361,376,23.9,23,23,14.5,46471,152.2,015,N,94.1,015910003,015910
015910004,731,643,521,448,550,2343,645,51,431,1185,20.5,22.7,20,12.6,45693,162.9,015,N,92.6,015910004,015910
015910005,837,695,740,612,302,2884,1488,136,517,653,23,23.3,20.5,13.5,46012,195.1,015,N,93.4,015910005,015910
015910006,28,17,30,26,8,101,67,0,101,40,.,.,.,9.2,41763,20,015,N,75,015910006,015910
015910007,741,671,826,718,91,2956,2118,337,296,114,23.8,21.7,22.7,11.3,44065,179.9,015,N,95.1,015910007,015910
015910009,122,111,109,102,15,444,225,117,22,99,18.2,16.6,19.1,10.6,46555,24.5,015,N,95.2,015910009,015910
015910011,3,7,10,4,1,24,9,0,24,5,.,.,.,3.7,38318,2.8,015,N,82.8,015910011,015910
015910012,13,13,5,5,7,36,9,0,10,17,5.1,4.3,5.2,19.5,49357,10,015,N,77,015910012,015910
015911001,703,626,541,469,285,2339,1018,217,368,855,23.1,21.3,21.9,13.8,45318,142.8,015,N,94.4,015911001,015911
015912001,857,709,575,499,112,2640,309,148,381,1851,26.8,28,26.3,10,39871,152.8,015,N,91.8,015912001,015912
015915001,660,596,570,647,193,2473,271,186,308,1328,23.7,26,27.5,16.4,44484,159.9,015,N,94,015915001,015915
015915002,1103,759,670,584,299,3116,471,216,581,1923,26.1,27.3,25.2,12.1,41662,189.8,015,N,92.5,015915002,015915
015915003,688,648,615,617,148,2568,1155,280,350,611,22.3,24.6,24.1,14.3,43057,170.6,015,N,94.4,015915003,015915
015915005,729,741,648,627,160,2745,1451,361,375,554,26,27.5,27.7,14.5,43595,165.2,015,N,94.4,015915005,015915
015915006,222,207,217,194,37,840,334,185,8,198,21.9,22.3,22.3,17.6,46254,53.6,015,N,97.4,015915006,015915
015915007,794,665,545,733,255,2737,1051,381,386,714,21.8,25.5,26,13,41840,174.2,015,N,95.6,015915007,015915
015915008,62,34,16,15,8,127,26,5,45,72,4.2,4.1,3.3,12.4,40924,20,015,N,81.9,015915008,015915
015915016,774,824,733,688,167,3019,1705,439,380,357,24.8,26.2,27.2,11.9,41480,177.2,015,N,95.5,015915016,015915
015916001,1432,1136,1386,714,1278,4668,1536,289,612,1614,22.7,21.6,23.5,11.8,43709,283,015,N,94.5,015916001,015916
015917001,360,312,266,267,21,1205,196,81,230,804,26,21.6,25.9,11,41711,76.4,015,N,91.9,015917001,015917
016901001,50,64,50,49,0,213,168,22,31,40,17.4,13.1,15.3,16.8,42426,20.7,016,N,96.5,016901001,016901
016902001,78,63,65,61,7,267,179,53,42,91,12.7,14.1,13.9,13.6,38011,25.2,016,N,95.9,016902001,016902
018901001,99,79,75,76,11,329,258,35,58,108,29.2,16.8,27.8,8.8,36581,28,018,N,95.2,018901001,018901
018904001,44,47,26,40,6,157,135,18,36,38,12.3,9,12.8,9.4,38269,18.2,018,N,95.2,018904001,018904
019901001,86,68,87,73,82,314,212,46,46,142,15.7,13.1,14.6,13.6,36759,31.5,019,N,96.9,019901001,019901
019902002,90,94,73,75,54,332,273,22,61,89,15.3,14.9,15.9,14.8,36975,31.1,019,N,94.8,019902002,019902
019905001,108,119,106,111,96,444,340,18,86,157,15.9,16.6,14.7,15,37491,41.1,019,N,95.5,019905001,019905
019906001,108,89,97,66,11,360,332,41,41,48,22.4,21.5,19.9,10.3,37055,31.5,019,N,97.1,019906001,019906
019907002,416,331,351,269,582,1367,722,76,233,573,20.8,18.3,19.4,13.8,38058,104.5,019,N,95.4,019907002,019907
019907003,18,20,32,30,30,100,68,0,0,40,.,.,.,12.7,37056,3.8,019,N,97.3,019907003,019907
019908001,234,160,144,146,325,684,341,71,134,304,18.1,15.7,19.9,12.9,35308,58.8,019,N,94.9,019908001,019908
019908002,17,23,22,12,25,74,47,0,6,33,15.6,11.5,8.9,16.9,37180,6.5,019,N,91,019908002,019908
019912001,164,172,153,138,33,627,572,175,64,63,21.3,18.4,19.9,12,36487,47.3,019,N,96.4,019912001,019912
020902001,581,447,413,375,247,1816,1040,187,208,428,20.2,23.5,20.9,12.5,40742,110.7,020,N,95.4,020902001,020902
020904001,56,60,57,64,3,237,188,25,15,36,16.8,18.4,18.2,12.8,41185,17.3,020,N,93.6,020904001,020904
020905001,345,270,251,222,150,1088,400,57,182,594,20.4,21.7,21.2,14.6,42676,72.2,020,N,94.2,020905001,020905
020905002,790,658,558,555,167,2561,1721,319,340,466,21.4,23.6,23.3,13.6,43953,149.6,020,N,93,020905002,020905
020906002,205,162,176,134,104,677,480,59,79,139,15.5,14.8,16.9,12.7,42293,52,020,N,94.8,020906002,020906
020907001,263,208,203,180,147,854,560,60,90,211,20.9,17.7,20.5,14.1,42320,60.7,020,N,95.4,020907001,020907
020908001,1113,842,738,645,387,3338,2072,111,312,383,25.5,23.6,23,14.1,43750,199.3,020,N,95.8,020908001,020908
021901001,637,542,515,482,231,2176,1598,432,169,364,24.1,21.8,24.2,11.8,39535,128.8,021,N,96,021901001,021901
021901002,6,8,13,25,9,52,29,0,10,19,31.3,11.9,21,12.1,37976,6.7,021,N,85.4,021901002,021901
021902001,1281,891,701,610,801,3483,1530,471,570,1673,25.1,21.9,26.1,11.6,37307,241.4,021,N,93.2,021902001,021902
021902011,14,37,53,42,36,146,58,0,6,38,7.5,8,3.7,11.7,36784,14,021,N,80.8,021902011,021902
022004001,15,13,14,9,0,51,21,8,5,28,10.3,10.3,7.5,8.3,32189,7.9,022,N,94.4,022004001,022004
022901001,90,85,72,79,1,326,137,38,26,125,15.1,17.2,17.1,15.1,38293,30.2,022,N,94.9,022901001,022901
024901001,147,123,126,104,1,500,33,51,76,293,17.8,16.1,17,15.6,39406,42.7,024,N,88.5,024901001,024901
025901001,112,83,80,61,24,336,268,15,74,113,19.2,17.6,18.3,13.9,36444,26.9,025,N,96.3,025901001,025901
025901002,1,2,2,4,0,9,9,0,4,3,.,.,.,.,.,.,025,N,86,025901002,025901
025902001,325,291,244,207,85,1067,653,94,147,412,15.8,15.3,16,12.8,35433,85.9,025,N,95.9,025902001,025902
025904001,28,12,12,20,2,72,53,1,15,41,12.4,8.7,9.8,11,32921,9.7,025,N,96.3,025904001,025904
025908001,22,17,17,15,4,71,62,8,11,29,13.8,13.3,16.8,17,38056,7.5,025,N,96.3,025908001,025908
025909001,104,111,83,84,4,382,321,25,59,101,13.2,13,16.1,11.9,34084,37.2,025,N,96.7,025909001,025909
026901001,187,166,137,114,86,604,415,19,86,191,15.1,16.8,16.2,10.8,35239,48.3,026,N,94.7,026901001,026901
026902001,72,56,55,55,69,238,137,15,42,93,12.5,11.1,11.6,10.6,35938,23.6,026,N,93.9,026902001,026902
027903001,274,208,217,194,13,893,723,55,153,286,19.3,22.1,23.4,13,36238,64.4,027,N,94.9,027903001,027903
027903003,8,10,12,13,0,43,35,0,7,19,.,8,5,17.2,40025,5.5,027,N,77.3,027903003,027903
027904001,303,274,273,196,22,1046,772,90,128,311,17.9,18.8,20.2,13.8,41019,84.6,027,N,94.2,027904001,027904
028902001,87,348,271,264,83,970,450,52,186,348,24.5,22.4,21.2,10.2,38764,60.2,028,N,94,028902001,028902
028902038,1,10,10,21,2,42,20,0,5,25,.,.,.,16.5,38725,3,028,N,83,028902038,028902
028903001,137,94,110,98,31,439,187,47,45,216,14,14.9,18,9.9,35964,34.9,028,N,92.7,028903001,028903
029901001,344,308,244,195,33,1091,478,193,144,401,20.6,17.7,18.7,13,38935,74.6,029,N,92.4,029901001,029901
029901003,10,14,22,12,0,58,25,1,2,22,15.4,9.4,.,8.2,36083,5,029,N,95.7,029901003,029901
030902001,148,112,109,101,4,470,432,52,96,141,16.3,14.3,15.7,12.1,34868,39.3,030,N,95.9,030902001,030902
030906001,45,51,51,43,2,190,171,13,35,55,16.3,11.4,17.3,9.8,33721,18.5,030,N,95.8,030906001,030906
031801002,64,52,28,31,1,175,12,0,7,122,24,24,.,2.4,29270,7,031,Y,.,031801002,031801
031901001,817,576,646,530,6,2569,147,396,279,2016,23.5,22,21.3,15.2,41561,187.1,031,N,94.9,031901001,031901
031901002,738,457,421,378,3,1994,21,166,188,1899,23,22.3,24.2,15.7,41581,140.1,031,N,93.5,031901002,031901
031901003,724,553,468,367,5,2112,75,162,226,2005,23.2,23.8,21.6,14.9,41367,147.5,031,N,94.4,031901003,031901
031901004,851,540,429,368,0,2188,33,131,276,1891,22.4,25,23.7,12.4,39300,153.4,031,N,94.6,031901004,031901
031901007,577,439,387,337,0,1740,18,140,185,1647,21.6,20.8,22.6,12.2,39046,121.3,031,N,93.8,031901007,031901
031903001,882,531,444,443,25,2300,312,325,248,1315,21.9,19.4,19.3,12.9,40155,155.5,031,N,92.6,031903001,031903
031903002,714,433,426,379,21,1952,355,340,210,928,23.3,21.2,21.1,14.3,41595,127.1,031,N,94.1,031903002,031903
031905001,272,132,150,135,1,689,95,94,63,538,12.6,11.2,18.3,15.1,44100,60.6,031,N,94.6,031905001,031905
031905002,15,13,5,7,0,40,0,0,4,16,.,.,.,.,.,.,031,N,83.7,031905002,031905
031906001,687,490,399,391,11,1967,154,163,297,1582,22.6,23,22.3,11.1,38912,129.4,031,N,94.6,031906001,031906
031909001,207,155,117,111,3,590,82,55,57,499,16.9,15,16.5,11.1,38270,47.5,031,N,93.8,031909001,031909
031911001,183,125,131,143,0,582,37,58,102,434,20.1,20.5,20.4,14.9,41138,33.6,031,N,95.9,031911001,031911
031912001,162,552,481,416,0,1611,40,147,202,1389,23,21.1,23.9,15.3,41662,83.7,031,N,91.8,031912001,031912
031913001,63,33,23,38,0,157,0,8,18,153,14.5,12.1,16.3,11.3,37661,13.6,031,N,94.1,031913001,031913
031914001,87,86,76,70,1,319,11,22,32,302,15.8,14.4,17.3,12.8,41291,25.6,031,N,93.8,031914001,031914
031916004,183,164,146,143,7,636,69,264,16,319,17.8,17.9,20.1,15.2,44400,49.1,031,N,96,031916004,031916
031916005,193,124,160,113,1,590,163,225,26,236,18.1,17.6,17.8,19,47342,43.1,031,N,96.2,031916005,031916
032902002,157,175,138,134,154,604,332,45,118,306,14.4,13.8,15.7,15.1,38146,53.6,032,N,94.4,032902002,032902
033902001,51,50,59,40,0,200,180,38,28,38,15.1,9.2,13.1,14.2,37995,21.4,033,N,97,033902001,033902
033904001,32,30,26,31,0,119,109,23,13,19,11,8.7,4,8.5,35361,15.6,033,N,97.3,033904001,033904
034901001,160,138,144,145,211,587,365,74,127,311,14.8,15.3,18.2,15.8,36122,45.2,034,N,95.2,034901001,034901
034903001,88,75,79,79,51,321,256,31,59,116,15.3,15.2,15.4,13.5,38455,25.6,034,N,95.5,034903001,034903
034905002,78,69,67,60,84,274,188,31,62,112,15,14.1,14.3,15.9,39411,28,034,N,96.4,034905002,034905
034906001,44,31,48,42,7,165,156,21,39,41,17.3,11.8,11.6,16.3,38384,14.1,034,N,96,034906001,034906
034907001,104,80,101,95,84,380,292,22,66,125,14.8,12.3,15.8,12.1,35361,39.5,034,N,97.1,034907001,034907
035901001,112,101,71,78,15,362,89,27,39,196,14.1,14.2,14.6,12.6,34614,41.3,035,N,92.6,035901001,035901
036901001,120,105,92,84,75,401,245,29,48,142,19.2,17.3,17.4,12.1,37402,28.4,036,N,95.8,036901001,036901
036902001,239,225,174,193,26,831,717,48,61,77,16.8,16,16.9,16.8,45177,59,036,N,96.5,036902001,036902
036902002,1,1,3,1,0,6,6,0,0,0,.,.,.,.,.,.,036,N,100,036902002,036902
036903001,91,90,65,78,47,324,230,42,45,77,19.3,18.5,19.1,13.2,37108,22.3,036,N,95.8,036903001,036903
037901001,56,53,41,48,82,198,90,24,29,122,12.4,16.1,14.6,14.1,35384,21.5,037,N,96.5,037901001,037901
037904002,427,296,251,232,285,1206,644,87,177,557,17,18.1,19.3,12.5,34709,102.4,037,N,94.8,037904002,037904
037907002,180,116,145,98,78,539,409,40,79,198,15.6,13.9,15.8,13.7,36040,42.8,037,N,94.2,037907002,037907
037909001,34,15,19,8,9,76,63,10,11,36,15.5,10.6,20.3,10.8,32719,9,037,N,93.4,037909001,037909
038901001,94,76,82,85,26,337,205,38,46,125,15.2,14.7,17.1,12.5,35799,32.9,038,N,95.3,038901001,038901
039902001,77,98,77,71,5,323,299,30,49,49,14.8,10.6,14.6,14.4,37559,24,039,N,95.5,039902001,039902
039903001,30,39,34,38,1,141,129,10,19,33,11.4,11.3,12.4,6.2,29387,14.1,039,N,94.8,039903001,039903
040901001,51,44,27,49,9,171,40,29,26,132,11.8,11.8,10.2,12,35823,18.5,040,N,94.7,040901001,040901
040901002,4,7,2,3,3,16,0,0,4,15,.,.,.,9.6,33539,6.9,040,N,72.1,040901002,040901
041901002,82,68,30,8,60,188,46,0,65,188,9,8.9,10.2,6.5,30205,10,041,N,99.7,041901002,041901
041902002,1,0,1,1,0,3,3,0,1,3,.,.,.,.,.,.,041,N,.,041902002,041902
042901001,84,59,71,66,11,280,205,41,32,73,12.2,15.9,16.9,15.9,36262,25.5,042,N,95.7,042901001,042901
042901002,10,5,7,7,1,29,22,0,8,23,.,.,.,8.3,31595,8.2,042,N,83.2,042901002,042901
042906002,1,2,1,1,0,5,5,0,1,4,.,.,.,.,.,.,042,N,.,042906002,042906
043901001,11,928,872,796,164,2607,2147,211,324,99,24.2,25.3,23.5,10.4,41554,154.3,043,N,95.6,043901001,043901
043902001,103,78,79,79,1,339,290,24,62,64,12.2,13.9,14.5,8.6,34219,28.3,043,N,97.5,043902001,043902
043903001,112,96,94,97,26,399,326,52,52,69,15.1,14.1,17.9,10.9,37810,35.2,043,N,96.5,043903001,043903
043904001,126,109,82,73,20,390,295,19,53,106,18.8,17.5,18.5,15.5,41901,30.9,043,N,94,043904001,043904
043905001,633,609,496,397,187,2135,1482,120,231,199,19.9,18.5,19.6,10.4,40955,154.5,043,N,95.8,043905001,043905
043907002,617,413,482,596,194,2108,1490,208,205,319,20.7,21,21.9,10.2,40624,133.8,043,N,93.8,043907002,043907
043907003,1,7,20,44,11,72,32,0,3,9,13.2,11.4,3.7,18.4,44597,6.3,043,N,87.3,043907003,043907
043911001,211,187,155,108,16,661,537,71,105,167,18.7,18.4,20.3,10.4,37688,43.8,043,N,95.2,043911001,043911
043912001,118,90,74,59,5,341,276,46,56,25,14.3,18.1,17.7,13.2,38437,26.9,043,N,96.4,043912001,043912
043914001,454,387,337,284,71,1462,1191,155,172,164,22.6,20.2,21,10.3,40085,103.5,043,N,95.6,043914001,043914
043917001,42,60,35,64,1,201,180,26,44,39,15.6,13,15.9,9.9,35570,21.4,043,N,95.7,043917001,043917
043918001,111,101,98,84,11,394,339,33,76,92,14.6,15.1,14,10.4,34706,35,043,N,94.1,043918001,043918
044902001,38,41,54,41,14,174,91,16,40,91,11.9,8.5,8.3,11.3,34758,20.8,044,N,95.4,044902001,044902
045902001,156,136,123,128,53,543,410,31,85,149,19.1,15.5,18.5,17.4,39265,39.9,045,N,95.7,045902001,045902
045903001,107,110,109,85,106,411,122,43,100,243,16.7,13.9,15.5,14.5,41758,34.3,045,N,95.3,045903001,045903
045905002,67,83,51,64,33,265,188,27,41,66,14.3,13.8,16.8,14.6,38469,22.3,045,N,95,045905002,045905
046901001,570,477,471,352,27,1870,1107,151,230,392,21.5,23.2,22.2,13.4,40420,118.5,046,N,94.5,046901001,046901
046901038,3,6,21,50,0,80,36,2,4,13,.,.,.,10.7,40179,4.7,046,N,82.5,046901038,046901
046902001,447,308,353,269,14,1377,962,145,173,353,23.6,24.9,23.3,15.2,43595,95.5,046,N,95.1,046902001,046902
046902002,688,452,473,454,13,2067,1752,177,283,416,22.7,24.3,22.2,14.2,42739,130.4,046,N,94,046902002,046902
046902201,6,14,34,23,1,77,63,3,14,24,.,.,.,11.8,38759,13,046,N,82.3,046902201,046902
047901001,137,98,89,82,0,406,267,62,55,186,19.9,18.5,18.2,11.9,35489,32.5,047,N,93.7,047901001,047901
047902001,53,60,55,55,0,223,153,19,32,93,12.6,11.4,15.8,14.8,35049,19.9,047,N,95.5,047902001,047902
049901001,259,202,188,177,78,826,550,100,128,252,19.3,19.6,20.9,14.3,38929,59.1,049,N,95.9,049901001,049901
