,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015910138,62,68,64,75,470,191,17,68,222,.,.,.,8.8,41425,31.8,015,N,.,015910138,015910
015912101,85,80,91,12,474,43,10,52,412,.,.,.,9.4,39408,34.8,015,N,96.4,015912101,015912
015912103,129,122,112,16,717,40,29,85,667,.,.,.,9.8,39143,50.3,015,N,96.2,015912103,015912
015912104,59,62,50,1,328,21,17,51,288,.,.,.,10.8,40202,26.7,015,N,97.3,015912104,015912
015912106,91,95,95,21,625,11,28,74,609,.,.,.,9.2,39157,45.7,015,N,96.3,015912106,015912
015912107,94,77,101,50,523,98,49,73,290,.,.,.,11.4,40509,34.8,015,N,96.7,015912107,015912
015915102,81,100,93,28,603,44,9,96,532,.,.,.,10.3,39796,45,015,N,95.8,015915102,015915
015915103,100,87,91,60,749,162,43,82,524,.,.,.,12.3,40743,50.9,015,N,95.7,015915103,015915
015915105,88,102,88,31,642,46,21,89,531,.,.,.,11.7,40788,47,015,N,96,015915105,015915
015915108,117,112,109,23,770,233,23,121,458,.,.,.,12.2,41162,57.4,015,N,96.1,015915108,015915
015915109,153,144,164,54,903,511,80,86,215,.,.,.,13.9,41893,57.1,015,N,96.9,015915109,015915
015915114,116,95,116,22,760,55,30,89,683,.,.,.,11.6,40877,51.2,015,N,95.7,015915114,015915
015915115,126,127,106,72,743,235,30,110,375,.,.,.,13.9,42125,49.9,015,N,95.7,015915115,015915
015915116,119,125,119,32,756,34,30,116,636,.,.,.,7.4,37323,50.8,015,N,95.1,015915116,015915
015915117,66,84,79,25,444,57,22,59,316,.,.,.,7.7,37611,33,015,N,96.2,015915117,015915
015915118,85,82,86,28,558,195,24,62,290,.,.,.,12.1,40317,39.5,015,N,96.1,015915118,015915
015915119,141,108,127,29,844,371,46,91,338,.,.,.,11.6,40421,57.5,015,N,96.4,015915119,015915
015915122,107,85,84,29,611,28,30,94,564,.,.,.,14.1,42545,47,015,N,96,015915122,015915
015915123,86,60,54,47,499,128,20,59,354,.,.,.,13.6,42177,33.5,015,N,96.1,015915123,015915
015915124,108,121,99,19,719,16,43,114,624,.,.,.,9.7,39565,50.7,015,N,96.3,015915124,015915
015915125,156,149,136,60,955,398,24,136,457,.,.,.,12.5,41358,61,015,N,96.3,015915125,015915
015915128,140,111,120,110,800,160,31,107,470,.,.,.,11,39282,52,015,N,96.7,015915128,015915
015915131,109,109,107,22,723,27,30,93,634,.,.,.,9.8,39588,47,015,N,95.9,015915131,015915
015915134,92,97,114,27,564,315,34,87,110,.,.,.,11.3,40242,43,015,N,97.3,015915134,015915
015915135,152,141,122,106,903,194,34,125,531,.,.,.,10.1,39260,57,015,N,96.4,015915135,015915
015915136,129,123,100,51,751,299,46,117,323,.,.,.,13.7,42086,48,015,N,96.4,015915136,015915
015915138,132,129,130,53,817,222,17,132,581,.,.,.,9.3,38847,52,015,N,96.4,015915138,015915
015915143,142,154,152,35,840,399,51,134,194,.,.,.,13.5,41749,54.5,015,N,96.9,015915143,015915
015915144,149,132,153,87,864,423,45,97,206,.,.,.,14.1,42125,54.8,015,N,96.9,015915144,015915
015915145,126,118,131,38,739,277,24,110,284,.,.,.,11,39963,48,015,N,96.7,015915145,015915
015915149,130,129,133,27,804,363,29,142,241,.,.,.,13.1,41363,53.5,015,N,96.9,015915149,015915
015915150,137,138,128,51,802,349,40,133,331,.,.,.,11.9,40805,53,015,N,96.3,015915150,015915
015915151,120,117,109,58,736,304,38,79,271,.,.,.,14.5,42436,47,015,N,96.8,015915151,015915
015915156,154,153,150,113,943,182,24,140,564,.,.,.,14.6,42687,61,015,N,96.4,015915156,015915
015915157,107,129,102,33,775,369,43,116,189,.,.,.,11.1,40063,49.5,015,N,97.1,015915157,015915
015915158,139,128,127,110,883,170,45,182,647,.,.,.,12.5,41232,59.5,015,N,95.5,015915158,015915
015915160,104,104,105,65,660,139,26,98,382,.,.,.,10.8,39966,45.1,015,N,96.8,015915160,015915
015915161,119,131,142,39,784,416,55,99,117,.,.,.,8.8,38341,52,015,N,96.9,015915161,015915
015915162,104,119,116,99,754,147,53,91,472,.,.,.,9,38626,48.5,015,N,96.6,015915162,015915
015915165,116,114,113,31,716,269,50,80,206,.,.,.,12.5,41265,48.5,015,N,96.7,015915165,015915
015915167,113,126,126,78,726,211,51,72,270,.,.,.,8.3,38075,46,015,N,97.2,015915167,015915
015915168,144,132,147,86,837,304,25,109,242,.,.,.,9.6,39327,49.5,015,N,97.1,015915168,015915
015915169,80,85,73,37,576,230,19,63,245,.,.,.,13,41562,39.1,015,N,.,015915169,015915
015915170,107,102,104,44,663,320,32,83,192,.,.,.,6.8,37253,44.5,015,N,.,015915170,015915
015916101,114,126,136,182,751,273,31,72,406,.,.,.,7.7,40426,47,015,N,95.7,015916101,015916
015916102,158,130,136,161,844,203,44,80,657,.,.,.,14.2,44983,57.5,015,N,94.7,015916102,015916
015916104,77,89,72,91,515,263,36,44,277,.,.,.,8.4,40595,38.9,015,N,95.5,015916104,015916
015916105,93,93,98,123,636,81,24,70,528,.,.,.,9.9,41509,46,015,N,94.1,015916105,015916
015916106,97,72,82,70,509,240,48,55,193,.,.,.,14.8,45316,39,015,N,96.3,015916106,015916
015916107,125,122,134,283,717,180,49,66,324,.,.,.,12.1,43332,48,015,N,96.2,015916107,015916
015916110,133,89,119,222,651,184,32,76,343,.,.,.,10.5,42150,46,015,N,96.8,015916110,015916
015916111,118,98,116,117,632,240,41,65,346,.,.,.,12,43818,45,015,N,95,015916111,015916
015916112,136,144,128,178,855,65,17,78,709,.,.,.,9,41162,60.9,015,N,94.6,015916112,015916
015916114,129,122,127,279,782,91,26,91,579,.,.,.,5.3,38889,54,015,N,94,015916114,015916
016902101,58,70,66,6,411,283,43,64,213,.,.,.,12.6,36850,37.4,016,N,96.5,016902101,016902
019907113,112,113,125,192,736,507,95,122,402,.,.,.,15.1,36539,46.7,019,N,97.5,019907113,019907
020905108,92,80,85,97,577,118,33,68,429,.,.,.,16.4,45219,39.2,020,N,96.8,020905108,020905
020905113,65,74,88,69,498,243,21,56,231,.,.,.,17.4,46244,33.4,020,N,96,020905113,020905
020906104,161,170,161,189,987,638,63,108,431,.,.,.,15,42115,65.4,020,N,96.1,020906104,020906
021902114,85,90,87,175,559,249,92,39,310,.,.,.,11.5,36238,36.6,021,N,96.7,021902114,021902
025901101,77,79,88,27,526,422,40,87,293,.,.,.,14.4,36196,33.6,025,N,97.1,025901101,025901
029901101,122,128,157,23,894,281,109,128,555,.,.,.,12.5,37651,52.9,029,N,96.9,029901101,029901
031901102,104,129,115,0,841,3,15,71,835,.,.,.,14.3,39580,53.3,031,N,98.6,031901102,031901
031901103,74,72,73,0,501,1,10,68,500,.,.,.,15.6,40236,32,031,N,98.3,031901103,031901
031901104,86,110,88,6,697,15,17,95,621,.,.,.,13.7,38977,48.4,031,N,97.5,031901104,031901
031901106,122,101,105,0,767,3,12,93,763,.,.,.,11.9,38067,50.4,031,N,98.1,031901106,031901
031901110,127,156,129,1,996,37,68,85,992,.,.,.,12,38434,59.9,031,N,97.6,031901110,031901
031901115,82,76,62,0,615,0,14,79,593,.,.,.,9.7,36882,38.3,031,N,97.9,031901115,031901
031901117,67,52,71,0,510,13,17,50,465,.,.,.,8.3,35673,29.6,031,N,97.2,031901117,031901
031901121,92,76,82,0,606,13,27,80,588,.,.,.,10.8,37133,41,031,N,97.5,031901121,031901
031901124,120,123,112,0,836,3,8,121,834,.,.,.,9.5,37003,56.8,031,N,97.4,031901124,031901
031901126,152,154,169,0,1065,3,14,131,1057,.,.,.,9.2,35940,62.5,031,N,97.7,031901126,031901
031901128,161,165,135,1,1076,14,15,134,933,.,.,.,16.3,41424,63.2,031,N,97,031901128,031901
031901131,97,108,102,1,734,4,23,76,724,.,.,.,6.5,34894,42.1,031,N,97.5,031901131,031901
031901133,88,105,118,0,751,1,18,100,747,.,.,.,6.6,35256,48,031,N,97.6,031901133,031901
031901135,103,131,118,0,850,27,23,111,808,.,.,.,10.2,37536,51.8,031,N,97.4,031901135,031901
031901137,135,128,97,4,834,20,32,75,701,.,.,.,9.7,37285,49,031,N,97.2,031901137,031901
031901138,88,85,82,2,640,8,5,85,507,.,.,.,12,38655,39.8,031,N,97.2,031901138,031901
031903106,69,80,64,2,469,22,35,66,409,.,.,.,10.3,38374,30.9,031,N,96.8,031903106,031903
031903107,57,53,56,2,363,17,30,70,299,.,.,.,17.3,42333,25.7,031,N,97.2,031903107,031903
031903108,67,53,48,3,385,0,23,26,371,.,.,.,15.3,40974,23.5,031,N,97,031903108,031903
031906106,77,70,86,0,563,43,46,57,465,.,.,.,8,36538,37.8,031,N,97.5,031906106,031906
031912103,65,82,84,0,509,15,25,44,421,.,.,.,5.3,34150,28.2,031,N,97.1,031912103,031912
031912106,45,37,48,0,388,5,12,42,338,.,.,.,13,39568,21.9,031,N,97.2,031912106,031912
031912110,60,56,51,6,409,4,21,50,359,.,.,.,9.9,37618,26,031,N,97,031912110,031912
033902101,48,48,56,3,307,271,25,55,91,.,.,.,14.7,37496,27.2,033,N,97.1,033902101,033902
034903101,60,69,69,76,409,306,21,59,261,.,.,.,13.5,36789,34.6,034,N,96.1,034903101,034903
034905102,71,69,64,103,421,313,13,72,254,.,.,.,14.1,36225,35,034,N,96.4,034905102,034905
038901102,83,84,84,48,550,321,21,98,314,.,.,.,12.8,35590,40.5,038,N,96.4,038901102,038901
039902101,83,59,75,11,471,432,16,69,172,.,.,.,15.1,37988,32,039,N,96.8,039902101,039902
042901102,58,71,90,16,462,334,19,59,296,.,.,.,17,36564,34.6,042,N,97,042901102,042901
042905101,16,13,12,3,86,69,8,11,32,.,.,.,10.1,32226,8.5,042,N,97.6,042905101,042905
043905113,58,75,72,39,492,398,20,83,22,.,.,.,6.3,38042,31,043,N,.,043905113,043905
043907104,63,56,81,56,482,170,16,66,323,.,.,.,8.5,39371,41.7,043,N,96.6,043907104,043907
043907108,96,99,84,17,566,513,19,63,10,.,.,.,8.7,39225,37.1,043,N,96.9,043907108,043907
043907118,69,73,72,157,479,202,6,86,250,.,.,.,8.3,39132,40.7,043,N,95.7,043907118,043907
043907119,107,83,79,80,584,409,6,52,126,.,.,.,5.5,38302,39,043,N,.,043907119,043907
043907120,62,64,51,47,483,334,9,88,120,.,.,.,7.4,38516,37,043,N,.,043907120,043907
044902101,34,41,48,16,265,159,10,34,166,.,.,.,12.4,33784,21.8,044,N,96.7,044902101,044902
045902101,103,116,118,124,702,400,72,82,357,.,.,.,13.3,36439,47.3,045,N,97.4,045902101,045902
045905102,44,47,38,68,294,154,29,32,159,.,.,.,15.5,35223,25.3,045,N,97.3,045905102,045905
049903101,47,37,66,0,294,264,6,46,73,.,.,.,8.3,32952,27.4,049,N,96.4,049903101,049903
052901101,77,55,66,9,461,172,10,72,218,.,.,.,14.2,40696,35.9,052,N,96,052901101,052901
055901102,48,54,56,1,331,60,18,22,269,.,.,.,11.4,36099,26,055,N,96.1,055901102,055901
057903102,86,81,81,27,662,65,14,52,481,.,.,.,13.3,44969,40.9,057,N,97.2,057903102,057903
057903110,94,89,79,47,552,151,24,39,281,.,.,.,8.5,40567,35.7,057,N,97.3,057903110,057903
057903111,69,88,76,38,447,153,30,50,187,.,.,.,7.6,39894,31.4,057,N,97.4,057903111,057903
057903114,67,70,78,38,452,206,94,48,126,.,.,.,13.7,45232,32.4,057,N,97,057903114,057903
057909105,42,45,47,87,391,76,2,103,252,.,.,.,15.9,44148,24.4,057,N,96.5,057909105,057909
057909109,39,33,35,62,380,76,0,67,271,.,.,.,10.9,43338,28,057,N,96.6,057909109,057909
057909116,81,71,85,129,563,130,2,71,308,.,.,.,13.7,42737,37.9,057,N,96.8,057909116,057909
057909120,55,65,53,87,447,82,0,62,303,.,.,.,11.1,41715,28.4,057,N,96.9,057909120,057909
057909121,119,125,105,139,699,205,2,68,340,.,.,.,13.9,42029,44,057,N,96.9,057909121,057909
057909123,75,87,82,85,595,133,6,71,374,.,.,.,9.5,40939,34.2,057,N,97,057909123,057909
057909126,54,52,48,117,544,106,0,93,311,.,.,.,10,39874,36.2,057,N,97,057909126,057909
057909127,71,63,48,142,462,139,4,74,285,.,.,.,11.1,41272,29.6,057,N,96.3,057909127,057909
057909129,111,110,120,245,687,213,17,68,306,.,.,.,9.7,40520,39.9,057,N,96.7,057909129,057909
057909144,146,143,152,75,885,570,25,112,178,.,.,.,8.8,40533,48.3,057,N,97.3,057909144,057909
057909145,92,95,108,59,616,304,4,63,202,.,.,.,15.5,44352,41.2,057,N,96.8,057909145,057909
057909146,125,101,118,138,756,374,11,88,232,.,.,.,6.8,38242,49.7,057,N,96.8,057909146,057909
057910104,79,92,96,167,529,88,16,93,449,.,.,.,8.1,40601,43.1,057,N,96.4,057910104,057910
057910106,100,98,85,177,598,191,45,78,150,.,.,.,10.2,41255,41,057,N,97.4,057910106,057910
057910111,110,98,107,45,749,102,24,71,627,.,.,.,14.1,44293,48,057,N,96.8,057910111,057910
057910123,74,80,77,88,479,229,90,85,87,.,.,.,11.5,41965,38.1,057,N,98.1,057910123,057910
057910126,65,63,59,72,436,148,35,69,194,.,.,.,9.5,40899,33.6,057,N,97.4,057910126,057910
057912121,144,151,139,232,903,229,86,72,513,.,.,.,7.2,39119,59.8,057,N,96.4,057912121,057912
057912197,7,7,1,4,28,6,0,28,19,.,.,.,11.9,42927,6.9,057,N,97.2,057912197,057912
057913103,63,51,43,180,323,62,19,27,182,.,.,.,9.4,37700,20,057,N,96.5,057913103,057913
057914104,124,107,138,182,824,246,14,110,578,.,.,.,9.5,40772,56.4,057,N,96.4,057914104,057914
057914105,110,110,103,121,696,325,12,117,454,.,.,.,9.5,41120,46.5,057,N,96.1,057914105,057914
057914116,97,115,96,183,767,199,6,73,604,.,.,.,10.1,40881,50.1,057,N,96.7,057914116,057914
057922102,51,52,65,16,383,227,55,52,34,.,.,.,10.1,41140,30.7,057,N,97.5,057922102,057922
057922103,56,64,83,20,447,318,60,68,43,.,.,.,11.3,42789,32.9,057,N,97.4,057922103,057922
061901102,97,110,101,79,618,461,72,78,128,.,.,.,14.8,44430,41.6,061,N,96.5,061901102,061901
061901105,104,100,96,73,692,411,42,72,359,.,.,.,9.5,40392,49.6,061,N,96,061901105,061901
061901106,109,101,105,73,706,533,50,88,91,.,.,.,9.1,40708,45.4,061,N,96.6,061901106,061901
061901111,91,107,87,71,606,198,46,77,371,.,.,.,9.6,40539,47,061,N,96.4,061901111,061901
061901113,116,108,100,38,697,451,56,70,189,.,.,.,8.1,38792,45.3,061,N,96.4,061901113,061901
061901115,76,66,71,29,446,375,34,56,35,.,.,.,10.9,41512,30.6,061,N,.,061901115,061901
061902101,135,133,133,29,917,140,22,95,662,.,.,.,9.9,40732,69,061,N,97.4,061902101,061902
061902104,113,112,124,65,741,264,21,106,407,.,.,.,11.7,42228,59.5,061,N,97,061902104,061902
061902106,128,90,140,101,703,463,33,87,100,.,.,.,10.1,40865,45,061,N,97.1,061902106,061902
061902107,89,92,91,50,583,422,36,92,82,.,.,.,8.6,39786,41.5,061,N,97.1,061902107,061902
061902116,134,122,114,122,792,357,0,70,251,.,.,.,8.9,39706,54.7,061,N,97.1,061902116,061902
061902117,113,119,132,13,657,583,61,81,3,.,.,.,13.3,43336,43.7,061,N,97.7,061902117,061902
061902118,101,106,144,64,691,348,43,86,62,.,.,.,12.5,42744,43.3,061,N,97.4,061902118,061902
061902119,83,102,88,32,507,406,30,49,21,.,.,.,9.6,39050,36.4,061,N,97.1,061902119,061902
061902120,109,127,106,48,713,562,25,60,21,.,.,.,12.4,42199,43.6,061,N,97.2,061902120,061902
061902122,105,84,106,17,591,541,57,66,2,.,.,.,12.7,41371,37.2,061,N,97.3,061902122,061902
061902123,169,141,142,18,856,755,68,109,7,.,.,.,11.3,41658,52.3,061,N,97.5,061902123,061902
061902124,90,96,96,46,568,424,22,101,65,.,.,.,12.8,41303,41.6,061,N,97.6,061902124,061902
061902126,119,106,113,20,677,590,41,64,28,.,.,.,12.1,42227,42,061,N,97.7,061902126,061902
061902127,111,120,113,76,690,497,32,54,56,.,.,.,10.7,40121,44.5,061,N,97.7,061902127,061902
061902128,135,123,106,19,717,613,40,87,18,.,.,.,16.6,46123,42.5,061,N,97.5,061902128,061902
061902129,133,115,100,13,680,634,36,72,3,.,.,.,8.7,39340,66,061,N,97.3,061902129,061902
061902130,113,119,100,12,724,645,38,76,8,.,.,.,9.9,40121,41.4,061,N,97.1,061902130,061902
061902131,128,113,135,158,742,416,15,92,153,.,.,.,9.3,39639,44.7,061,N,96.5,061902131,061902
061902136,110,91,58,44,524,313,28,40,31,.,.,.,7.5,39034,31.8,061,N,.,061902136,061902
061910101,100,117,91,5,572,524,66,82,51,.,.,.,12.6,42358,45,061,N,97.3,061910101,061910
061911102,56,70,63,4,416,349,30,42,115,.,.,.,12.1,43018,30,061,N,96,061911102,061911
061911107,44,60,50,1,357,266,25,57,117,.,.,.,12.5,43349,26.1,061,N,96.9,061911107,061911
061911108,59,60,68,8,411,344,20,64,217,.,.,.,10,41512,31.6,061,N,95.5,061911108,061911
061911109,65,71,86,9,417,363,38,29,31,.,.,.,10.7,41534,29.3,061,N,96.7,061911109,061911
065901101,32,30,43,31,229,178,12,33,154,.,.,.,15.7,37320,19.7,065,N,96.6,065901101,065901
067902101,51,58,61,10,360,296,41,52,235,.,.,.,14.2,34935,29.5,067,N,96.2,067902101,067902
067903101,82,72,86,7,555,420,14,69,282,.,.,.,13.7,34816,38.2,067,N,96.4,067903101,067903
067907101,41,34,37,3,220,180,19,47,171,.,.,.,16.3,36182,20.8,067,N,95.9,067907101,067907
071902105,83,104,90,126,723,265,20,77,553,.,.,.,14.9,41270,52.3,071,N,96.1,071902105,071902
071902112,97,98,85,5,666,10,5,44,582,.,.,.,12,39312,48.1,071,N,96.9,071902112,071902
071902114,55,66,49,0,397,1,10,38,394,.,.,.,15.7,42463,32.5,071,N,96.7,071902114,071902
071902115,60,48,59,38,367,45,16,49,298,.,.,.,13.4,39380,28.7,071,N,96.5,071902115,071902
071902121,96,98,104,2,665,19,33,102,572,.,.,.,10.8,38531,50.3,071,N,96.6,071902121,071902
071902128,106,93,87,171,728,244,15,105,588,.,.,.,10.7,38136,51.6,071,N,96.4,071902128,071902
071902133,101,99,112,29,679,58,31,79,590,.,.,.,9.6,37888,47.1,071,N,96.3,071902133,071902
071902134,74,80,86,44,542,110,56,75,372,.,.,.,11.4,38921,34.8,071,N,96.8,071902134,071902
071902136,117,151,117,8,851,29,44,71,766,.,.,.,13.7,40738,59.8,071,N,96,071902136,071902
071902141,93,89,83,13,623,22,32,45,578,.,.,.,13,39827,40.8,071,N,96.3,071902141,071902
071902142,110,99,96,80,637,90,40,63,501,.,.,.,13.2,39385,41.9,071,N,97.1,071902142,071902
071902149,72,70,83,9,496,19,31,49,436,.,.,.,13.1,39583,39.6,071,N,96.6,071902149,071902
071902151,38,47,47,13,310,46,19,32,164,.,.,.,16.6,42540,25.9,071,N,97,071902151,071902
071902156,90,99,85,9,607,120,76,59,348,.,.,.,13.8,39219,38.5,071,N,96.1,071902156,071902
071902162,89,91,99,17,591,101,91,50,326,.,.,.,13.5,40293,43.9,071,N,96.6,071902162,071902
071902163,132,158,136,16,920,129,41,73,488,.,.,.,11.5,38881,56.7,071,N,96.9,071902163,071902
071905122,115,124,131,2,776,12,27,68,712,.,.,.,10.3,41223,47.7,071,N,96.5,071905122,071905
071909103,155,160,157,27,924,74,34,97,562,.,.,.,12.1,39778,49,071,N,96,071909103,071909
071909107,84,90,74,0,613,3,18,70,551,.,.,.,11,36799,40.1,071,N,96.2,071909107,071909
071909109,93,109,134,12,668,23,15,114,483,.,.,.,13.1,40174,43.5,071,N,96.7,071909109,071909
071909115,209,158,204,10,1233,38,51,115,928,.,.,.,8.2,36977,57.4,071,N,96.2,071909115,071909
073903102,110,125,102,432,688,83,7,95,570,.,.,.,7.3,32070,48.9,073,N,95.7,073903102,073903
077902101,43,46,41,9,306,86,11,39,221,.,.,.,17.7,38836,26.7,077,N,97.2,077902101,077902
079901102,55,71,71,21,497,65,20,76,392,.,.,.,11,41139,32.2,079,N,97,079901102,079901
079901105,66,70,60,102,484,84,26,55,361,.,.,.,13.4,42982,32.8,079,N,96.6,079901105,079901
