,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
031901142,86,95,97,2,632,0,7,62,59,545,.,.,.,11.6,51000,34.9,031,N,97.6,031901142,031901
031901143,108,90,112,0,654,1,7,50,59,622,.,.,.,13.4,50709,40.9,031,N,97.7,031901143,031901
031901144,130,81,131,0,728,1,7,76,69,673,.,.,.,12.1,49341,44.3,031,N,98.5,031901144,031901
031903102,52,59,50,3,398,2,33,28,36,344,.,.,.,18,55103,25.7,031,N,96,031903102,031903
031903103,107,100,105,3,745,0,52,38,54,631,.,.,.,10.6,51214,46,031,N,95.9,031903103,031903
031903108,37,53,38,2,311,0,5,22,28,298,.,.,.,9.8,50027,22,031,N,97,031903108,031903
031903114,55,55,46,0,371,0,7,26,37,358,.,.,.,12.8,52302,25.2,031,N,96.6,031903114,031903
031903117,149,121,111,11,883,13,55,86,64,603,.,.,.,13.1,52025,52,031,N,96.4,031903117,031903
031903122,140,114,112,4,752,3,67,44,77,601,.,.,.,12.4,51996,49.3,031,N,96.3,031903122,031903
031903123,85,91,78,4,603,3,34,33,43,426,.,.,.,10.1,50314,40.3,031,N,96.8,031903123,031903
031906106,88,82,73,1,545,0,21,25,70,415,.,.,.,10.8,48489,33.4,031,N,96.8,031906106,031906
031906107,107,95,93,0,603,0,9,20,71,515,.,.,.,11.2,48845,38,031,N,97.4,031906107,031906
031906108,92,105,84,4,647,4,7,28,44,463,.,.,.,12.2,49258,40,031,N,97.4,031906108,031906
031909102,101,79,76,2,573,4,30,28,47,514,.,.,.,10.8,50097,33.5,031,N,97.6,031909102,031909
031912103,102,111,101,1,629,0,4,8,64,546,.,.,.,11.7,47024,36.9,031,N,96.4,031912103,031912
031912104,68,68,67,0,441,0,13,39,38,272,.,.,.,9.9,46595,26.7,031,N,97,031912104,031912
031912106,37,46,30,0,354,1,2,3,46,325,.,.,.,11.8,47870,21.6,031,N,96.5,031912106,031912
031912114,63,63,54,1,403,0,2,2,36,349,.,.,.,11.9,47392,24.8,031,N,96.6,031912114,031912
031912115,55,69,45,0,380,0,7,8,50,310,.,.,.,8.9,45352,23.5,031,N,97,031912115,031912
033902101,57,49,48,3,336,1,287,17,31,102,.,.,.,18.4,48479,24,033,N,96.8,033902101,033902
034903101,95,92,85,76,640,1,465,9,49,409,.,.,.,13.1,42637,43.2,034,N,96.1,034903101,034903
034905102,56,47,48,65,336,1,216,30,34,203,.,.,.,14.7,43048,28,034,N,96.7,034905102,034905
036901101,113,100,104,72,648,12,338,53,58,382,.,.,.,11.6,50515,42,036,N,97,036901101,036901
038901102,83,93,82,29,554,8,278,18,41,305,.,.,.,14,43969,40.4,038,N,97.2,038901102,038901
039902101,77,60,68,1,449,2,401,25,55,219,.,.,.,16,43379,34,039,N,97.1,039902101,039902
043905112,120,126,142,27,726,165,419,76,52,26,.,.,.,11.4,55501,40.9,043,N,97.6,043905112,043905
043911101,73,71,80,21,519,0,189,8,80,361,.,.,.,11.9,52217,34.4,043,N,97.2,043911101,043911
043912104,144,148,139,29,849,21,701,76,42,21,.,.,.,10.9,53275,49.1,043,N,97.3,043912104,043912
043912106,77,72,72,52,520,58,284,29,73,48,.,.,.,11,52748,36.9,043,N,.,043912106,043912
043912107,113,103,106,66,688,112,335,38,57,75,.,.,.,7.6,50300,45.5,043,N,.,043912107,043912
043918103,56,41,49,36,355,9,211,28,38,104,.,.,.,6.8,47644,26,043,N,96.6,043918103,043918
045902101,101,104,122,76,716,2,253,12,73,500,.,.,.,12.7,44380,54.9,045,N,96.5,045902101,045902
046901106,77,82,93,6,623,15,309,22,57,208,.,.,.,11.7,52514,38.1,046,N,97,046901106,046901
046902101,76,65,68,5,397,1,235,68,55,70,.,.,.,12.2,52827,32,046,N,96.9,046902101,046902
046902102,128,120,123,21,741,7,464,83,95,113,.,.,.,11.8,52540,47.6,046,N,96.3,046902102,046902
046902115,95,96,79,9,546,11,207,42,106,299,.,.,.,12.6,52259,39,046,N,95.7,046902115,046902
046902120,76,59,77,2,419,2,296,41,61,173,.,.,.,10.6,51490,30.3,046,N,95.5,046902120,046902
046902121,61,46,50,6,352,2,214,42,61,52,.,.,.,9.5,50974,26,046,N,97.2,046902121,046902
046902123,107,85,95,6,544,5,257,32,74,196,.,.,.,10.1,51466,37,046,N,96.6,046902123,046902
047901101,113,104,101,1,669,4,324,25,73,452,.,.,.,14.2,41947,49.8,047,N,96.5,047901101,047901
052901101,94,73,83,10,556,1,91,34,52,324,.,.,.,13.5,54906,42,052,N,95.4,052901101,052901
054903102,42,44,44,2,301,0,76,5,30,248,.,.,.,6.5,36987,24,054,N,95.5,054903102,054903
057903102,93,96,100,28,579,12,21,24,72,529,.,.,.,12.1,56977,39,057,N,96.8,057903102,057903
057903105,87,80,78,25,559,21,41,20,68,456,.,.,.,10.1,55365,34,057,N,97.2,057903105,057903
057903109,99,83,74,17,559,6,42,15,96,478,.,.,.,11.2,55632,35,057,N,97.5,057903109,057903
057903111,86,100,77,49,530,24,62,27,51,363,.,.,.,7.2,53102,36,057,N,97.3,057903111,057903
057903112,60,61,62,42,412,51,141,27,77,178,.,.,.,7.9,54259,28,057,N,97.2,057903112,057903
057903116,42,52,37,24,295,33,84,5,64,174,.,.,.,10.6,56655,26,057,N,97.3,057903116,057903
057903118,61,58,64,51,417,64,142,28,57,189,.,.,.,14.4,57004,27,057,N,97.4,057903118,057903
057903121,68,59,67,243,425,64,31,12,49,296,.,.,.,7,53947,26,057,N,96.4,057903121,057903
057903123,48,50,53,115,394,127,46,10,68,172,.,.,.,7.4,54314,25,057,N,96.2,057903123,057903
057903124,78,67,72,183,483,19,54,17,97,341,.,.,.,12.7,57096,34,057,N,96.6,057903124,057903
057903128,73,73,58,119,452,214,28,24,45,156,.,.,.,6.9,53623,30,057,N,96.8,057903128,057903
057904108,48,46,71,211,378,16,34,20,74,271,.,.,.,7.1,53483,28,057,N,95.9,057904108,057904
057905107,94,101,84,23,692,1,9,45,45,666,.,.,.,6.4,54451,43.5,057,N,.,057905107,057905
057905109,105,114,87,309,705,0,9,75,38,614,.,.,.,15.6,59047,45,057,N,96.9,057905109,057905
057905110,93,99,104,78,651,0,19,61,43,597,.,.,.,7.3,57269,41.5,057,N,96.8,057905110,057905
057905120,102,109,82,25,701,2,12,58,56,654,.,.,.,9.1,56756,44.2,057,N,97.9,057905120,057905
057905121,53,48,50,192,324,0,7,18,30,306,.,.,.,8.4,54701,24.9,057,N,95.4,057905121,057905
057905122,53,30,42,183,329,2,4,37,33,303,.,.,.,6.8,52980,24.1,057,N,96.6,057905122,057905
057905125,112,106,93,45,723,8,19,75,64,649,.,.,.,13.4,57636,49.4,057,N,96.8,057905125,057905
057905129,90,115,99,307,698,2,16,28,61,608,.,.,.,9.5,55325,43,057,N,95.5,057905129,057905
057905131,55,37,45,50,376,3,4,43,37,361,.,.,.,12,58974,29.5,057,N,96.2,057905131,057905
057905139,105,77,77,500,606,0,7,58,49,592,.,.,.,11.1,56254,42,057,N,94.5,057905139,057905
057905142,101,117,109,524,649,0,9,33,44,627,.,.,.,9.4,54642,41.5,057,N,94.3,057905142,057905
057905144,48,55,38,45,283,0,6,31,27,272,.,.,.,6.8,54291,26,057,N,96.2,057905144,057905
