,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
043914001,87,681,673,499,276,1940,1205,151,179,394,22.6,19.2,19.2,8.4615676344,45151,152.0541,043,N,95.4,043914001,043914
043917001,48,51,42,48,5,189,165,22,33,47,13.6,11.6,11.1,8.3913043478,40581,20.893,043,N,95.6,043917001,043917
043918001,144,122,120,102,16,488,390,27,69,121,20.6,19.2,20.6,13.471154743,41989,33.4285,043,N,94.3,043918001,043918
044902001,42,49,49,33,9,173,103,20,27,69,16.2,12.6,13,14.084745763,41225,19.9971,044,N,96.2,044902001,044902
045902001,141,153,119,122,66,535,346,13,94,178,18.4,15,18.5,13.133333333,41657,42.5827,045,N,95.7,045902001,045902
045903001,79,110,70,84,64,343,139,32,74,180,14,11.7,13.2,16.297297297,47389,36.3179,045,N,94.3,045903001,045903
045905002,62,52,46,47,24,207,142,23,12,54,17.6,16.3,15.3,15.022222222,45441,16.8076,045,N,96.3,045905002,045905
046901001,607,545,426,446,41,2024,1217,138,175,582,25.1,23.9,25.4,12.394190871,49270,116.9555,046,N,94.1,046901001,046901
046901038,10,17,35,41,4,103,40,0,5,33,.,.,.,14.5,48852,3.0271,046,N,88.6,046901038,046901
046902001,530,455,376,388,45,1749,1110,241,181,545,23,22.6,24.6,14.748298512,48652,113.2318,046,N,95.8,046902001,046902
046902002,519,538,669,561,60,2287,1741,291,205,421,25.3,22,23.5,14.775876509,48596,144.5726,046,N,94.6,046902002,046902
047901001,96,87,82,78,0,343,202,32,46,166,12.4,13.5,10.3,12.656475213,40895,42.937,047,N,95.8,047901001,047901
047902001,60,50,48,38,1,196,134,8,22,101,10,10.3,14.3,13.1,40292,22.4095,047,N,95.3,047902001,047902
049901001,195,193,173,142,76,703,391,83,108,239,15.3,13.5,18.5,14.699133606,42964,59.5219,049,N,93.4,049901001,049901
049903001,56,49,61,56,0,222,204,18,31,51,15.8,10.4,11.3,15.674950845,43984,20.6758,049,N,96.3,049903001,049903
050902001,200,220,191,177,31,788,646,34,146,240,20.4,18.5,20.4,14.11433808,40931,59.3186,050,N,94.4,050902001,050902
050910001,646,577,435,391,556,2049,1106,102,216,540,23.5,22.8,23.9,10.440152968,46205,139.3523,050,N,94.1,050910001,050910
050910005,2,6,27,18,23,53,17,0,12,17,.,.,1,13.771309289,48758,6.8983,050,N,76.9,050910005,050910
052901001,85,74,71,56,8,286,98,23,34,87,11.5,12,13.9,17,49254,34.0267,052,N,93.7,052901001,052901
053001001,68,56,53,57,3,234,78,20,27,78,12.3,11.4,12.3,11.074074074,42352,26.9973,053,N,97.9,053001001,053001
054901001,31,25,31,30,5,117,32,19,30,74,8,8.8,8.5,12.368421053,38778,15.7154,054,N,94.7,054901001,054901
054903001,47,34,41,29,1,151,38,25,32,102,9,9.4,11.8,10.043478261,36602,19.0895,054,N,95.2,054903001,054903
054903002,1,2,0,6,0,9,0,0,0,8,.,.,.,10,39965,1.0003,054,N,75.7,054903002,054903
055901001,44,51,34,57,1,186,27,21,19,135,12.9,9.8,9.9,7.8636363636,40070,20.9429,055,N,95.5,055901001,055901
056901001,122,111,101,93,4,427,263,18,61,176,14.2,13.6,13.9,6.6666666667,38146,39.7853,056,N,96,056901001,056901
057804001,78,117,94,95,164,384,6,0,45,276,13.8,14.5,14.9,1.7777777778,42424,27.0002,057,Y,83.9,057804001,057804
057804002,99,154,145,130,152,528,15,0,58,412,22.2,28.9,19,2.1428571429,42710,27.6065,057,Y,90.5,057804002,057804
057804003,132,97,81,60,58,370,35,0,60,252,15.1,17.1,15.5,4.85,43589,19.9999,057,Y,87.1,057804003,057804
057804004,64,72,212,195,507,543,7,0,69,342,30.1,29.3,20.1,1.2608695652,40577,22.1521,057,Y,91.6,057804004,057804
057825004,18,14,39,29,32,100,46,1,20,58,15.2,8.6,10.2,1.1666666667,34560,5.066,057,Y,89,057825004,057825
057825008,10,14,7,4,4,35,24,0,10,5,11,14,13,0,33213,4.0218,057,Y,89.4,057825008,057825
057828001,161,121,82,50,89,414,110,0,36,194,11.5,15.3,7.8,4.2093967862,38516,11.8114,057,Y,77.2,057828001,057828
057828002,86,102,84,37,38,309,184,0,44,115,10.6,11.7,1,3.6786890959,40804,12.3053,057,Y,78.6,057828002,057828
057828003,128,90,89,48,117,355,140,0,57,150,13.6,12.5,9.5,5.4117647059,40469,11.9591,057,Y,76.1,057828003,057828
057828004,66,74,90,48,14,278,214,0,45,76,11.5,8.8,2,5.6666666667,40771,11.4631,057,Y,84.4,057828004,057828
057828005,135,71,80,21,16,307,183,0,45,130,19.5,20.1,13,2.7536830511,40228,12.8935,057,Y,78.3,057828005,057828
057828006,41,37,36,12,21,126,81,0,23,37,9.5,10.2,1.7,3.8040703553,40861,6.0234,057,Y,.,057828006,057828
057834001,74,100,109,76,159,359,69,0,44,102,13.3,9.9,9.9,4.5333333333,41262,15.0027,057,Y,81.8,057834001,057834
057903001,642,519,431,364,83,1956,357,233,162,1156,20.3,22.1,21.7,9.2047783479,48895,162.028,057,N,94,057903001,057903
057903002,639,569,495,366,333,2069,737,258,177,825,25.1,23.4,24.6,12.517247971,51532,151.4126,057,N,94.7,057903002,057903
057903003,22,18,61,118,17,219,51,1,24,96,12.6,14.3,27.3,9.4161203981,46639,19.5538,057,N,74.1,057903003,057903
057903006,662,546,494,448,254,2150,947,292,225,638,24.6,24.2,23.9,9.7584361298,48299,145.7972,057,N,95.5,057903006,057903
057903007,236,200,197,140,286,773,201,65,74,232,22.7,21.9,21.3,8.0852027621,46837,70.0058,057,N,94.4,057903007,057903
057905001,609,413,342,303,411,1667,155,221,215,1157,18.5,17.3,18.8,11.2170789,53113,144.1641,057,N,89,057905001,057905
057905002,403,309,295,265,59,1272,12,92,81,993,25.7,18.8,21.9,9.6050955414,52012,78.1438,057,N,91.9,057905002,057905
057905003,405,255,219,210,906,1089,11,50,187,915,18,19.2,18.5,9.8441558442,52122,75.9429,057,N,90.4,057905003,057905
057905005,538,379,434,494,130,1845,25,147,147,1478,19.3,19.1,19.5,10.811594203,52343,133.6636,057,N,92.4,057905005,057905
057905006,385,218,249,250,299,1102,179,142,130,597,20.2,17.6,19.5,12.994708995,54774,93.1428,057,N,92.6,057905006,057905
057905007,485,302,245,256,59,1288,14,155,134,1123,20,21.1,20.3,11.924882629,54022,104.5086,057,N,93.2,057905007,057905
057905008,578,362,296,274,799,1510,15,130,160,1107,17.6,20.8,21.6,14.728971963,55307,105.2819,057,N,90.5,057905008,057905
057905009,328,223,257,211,936,1019,2,176,122,830,15.7,18,18.3,12.005780347,53713,85.8217,057,N,91,057905009,057905
057905012,461,324,222,179,434,1186,7,80,164,878,16.7,17.1,16.8,9.2409638554,51018,82.2497,057,N,87.2,057905012,057905
057905013,258,200,164,157,628,779,3,63,109,570,16.6,15.7,17.1,10.294871795,53028,76.6354,057,N,88.9,057905013,057905
057905014,766,447,381,323,782,1917,34,103,273,1555,19.2,21.3,19.8,10.318681319,52027,134.5692,057,N,88.8,057905014,057905
057905015,470,272,233,205,267,1180,385,119,179,757,20.3,20.7,21.2,15.409836066,55708,89.781,057,N,92.7,057905015,057905
057905016,505,314,277,284,1043,1380,7,99,175,1098,20.1,21.1,20.5,13.386138614,54397,99.7477,057,N,90.4,057905016,057905
057905017,688,407,288,232,617,1615,30,96,239,1244,20.1,18.9,19.3,10.658730159,52507,121.844,057,N,88.7,057905017,057905
057905018,732,594,498,454,48,2278,33,165,209,1613,21.8,23.3,25.3,10.070422535,51900,141.1209,057,N,91.3,057905018,057905
057905021,848,555,512,466,379,2381,328,390,229,1466,25.3,25.9,26.4,13.12455516,53977,137.4447,057,N,95,057905021,057905
057905022,495,356,285,250,169,1386,249,204,180,750,19.8,17,17.1,10.343347639,52669,114.1972,057,N,89.9,057905022,057905
057905023,439,363,318,321,1234,1441,8,134,184,935,20.3,20.7,18,11.35443038,52756,117.6283,057,N,92.4,057905023,057905
057905024,542,398,302,275,259,1517,23,123,145,1237,18.3,20.2,18.2,10.472,52285,124.256,057,N,91.6,057905024,057905
057905025,1725,1386,1029,954,1655,5094,86,1070,268,3547,22.9,23.2,23.9,12.194888179,53516,311.3994,057,N,93.1,057905025,057905
057905026,103,98,115,75,75,391,86,346,1,189,14.6,16.4,19,15.448275862,53900,28.5301,057,N,97.8,057905026,057905
057905028,477,270,160,2,321,909,32,50,87,786,19.9,24,23.4,7.2361111111,49678,69.9175,057,N,90.9,057905028,057905
057905029,103,46,19,8,122,176,1,0,38,132,20,19.8,20,10.333333333,53145,11.6351,057,N,71.1,057905029,057905
057905032,158,131,121,108,423,518,0,49,84,408,13.7,12.7,18.2,14.017699115,56090,55.9838,057,N,92,057905032,057905
057905033,147,127,134,130,185,538,11,291,0,337,6.7,6.5,7,18.009708738,57616,35.0274,057,N,97,057905033,057905
057905034,183,183,175,160,196,701,298,205,21,188,18.3,16.6,17.7,19.657000829,59188,60.3504,057,N,96.1,057905034,057905
057905036,160,135,141,113,172,549,28,487,0,330,6.6,6.2,8.4,17.71559633,57496,37.5514,057,N,97.3,057905036,057905
057905037,75,64,66,42,98,247,13,133,0,162,3.7,3.3,3.8,18.28125,58831,24.2206,057,N,97.2,057905037,057905
057905038,101,100,97,84,154,382,28,267,2,225,5.2,4.4,5.3,18.18,58029,28.5966,057,N,97.5,057905038,057905
057905039,59,52,52,46,48,209,90,209,0,52,15.8,14.5,16.9,15.845093268,54460,16.5813,057,N,97,057905039,057905
057905090,44,51,51,31,41,177,7,0,4,52,14,12.4,13.1,18.692307692,58129,13.0008,057,N,97.2,057905090,057905
057906001,22,715,675,574,1606,1986,152,80,252,803,21.8,24.1,20.3,12.090313154,48416,129.7348,057,N,94.3,057906001,057906
057907001,992,1110,852,675,1839,3629,490,264,394,1847,25.3,22.6,23.9,12.452300786,50831,215.1156,057,N,92.8,057907001,057907
057907004,18,13,35,33,31,99,10,1,1,57,.,1,.,14.071428571,53493,14.964,057,N,87,057907004,057907
057909002,770,691,574,541,446,2576,777,830,241,1015,22.9,21.8,23,10.919638588,48894,180.2609,057,N,94.5,057909002,057909
057909003,583,543,513,466,473,2105,566,78,276,983,22.8,20.3,21.9,11.850565248,49711,156.9463,057,N,93.8,057909003,057909
057909004,643,555,482,476,446,2156,399,87,203,958,22,23.3,21.8,9.8384146341,48240,160.0318,057,N,95,057909004,057909
057909005,592,512,470,449,675,2023,506,47,207,869,21.6,21.8,22.7,8.7114259712,48576,158.707,057,N,95,057909005,057909
057909006,35,47,52,123,43,257,71,5,28,68,10.3,10.3,16.3,10.562104306,46528,23.3763,057,N,81.6,057909006,057909
057909008,662,630,555,499,443,2346,914,117,227,768,22.3,26.2,24.4,11.869180262,49558,152.8442,057,N,94.4,057909008,057909
057909009,700,660,638,591,441,2589,1415,179,210,507,24.1,24,21.8,10.187692308,48259,162.082,057,N,95.8,057909009,057909
057909010,683,676,553,541,389,2453,1287,132,251,538,25.4,25.2,23.4,8.509269659,47436,155.9963,057,N,95.6,057909010,057909
057910003,44,1083,761,681,622,2569,672,281,258,1096,25.6,18.6,21.5,12.05051082,50480,152.5263,057,N,93.8,057910003,057910
057910046,7,7,46,41,25,101,11,0,16,55,10.2,12,9,12.6,49826,10.0002,057,N,86.2,057910046,057910
057911001,536,448,500,536,4,2020,1877,381,147,0,23.8,22.1,22.9,14.785721877,53311,132.8519,057,N,96,057911001,057911
057912002,743,483,481,408,235,2115,373,214,141,1341,19.6,21.5,20.6,9.7490550794,49321,159.967,057,N,91.1,057912002,057912
057912003,854,533,551,463,558,2401,592,279,201,1151,24.4,23.7,24.4,9.8920476875,49853,145.3176,057,N,92.7,057912003,057912
057912004,836,540,490,396,188,2262,593,186,202,1273,21.4,21.7,22.7,9.7171189953,50223,157.2815,057,N,92.9,057912004,057912
057912006,447,385,298,282,118,1412,228,170,52,928,20.4,19.9,19,8.9435897436,48327,94.5156,057,N,94.9,057912006,057912
057913001,588,419,477,328,1540,1812,50,78,176,1115,25.3,24.5,26.7,8.4804612669,47190,110.3528,057,N,93.5,057913001,057913
057914001,839,705,591,562,738,2697,920,152,349,1193,26.1,25.6,26.3,11.467084639,50460,150.6325,057,N,95.9,057914001,057914
057914002,760,648,541,492,477,2441,856,181,324,942,24.6,24.4,25.4,10.774790451,48995,150.3389,057,N,95.5,057914002,057914
057914003,535,417,362,336,465,1650,404,73,260,940,22.6,24.1,24.4,10.154004184,49008,106.0003,057,N,94.6,057914003,057914
057914004,421,409,386,400,321,1616,787,200,228,389,24,23.3,23.8,13.363678588,49906,104.4831,057,N,96.2,057914004,057914
057914005,661,572,489,468,667,2190,910,223,266,495,26.5,26.2,27.5,9.5144723171,48875,122.9052,057,N,96.2,057914005,057914
057914656,7,6,14,137,32,164,78,0,25,43,.,.,.,13.933333333,50107,37.5001,057,N,85.3,057914656,057914
057916002,17,579,542,553,618,1691,687,159,200,549,21,19.7,19.7,10.986877066,47141,118.8554,057,N,93,057916002,057916
057916003,750,567,527,428,505,2272,801,229,261,879,23.1,22.5,19.5,8.0807541597,45707,163.5654,057,N,92.9,057916003,057916
057916004,543,497,450,480,141,1970,1270,307,193,377,24.7,22.6,21.2,10.788098599,47132,129.406,057,N,94.3,057916004,057916
057916005,759,745,615,673,768,2792,974,162,362,970,24,22.9,20.8,10.045151821,46882,181.2934,057,N,93,057916005,057916
057922001,779,773,715,691,138,2958,1990,779,180,185,21.4,21.4,19.7,12.119771892,50053,205.6242,057,N,96.4,057922001,057922
058906001,140,129,112,109,32,490,133,18,75,274,17.9,16,19.1,11.580952381,39391,43.0148,058,N,94.4,058906001,058906
059901001,375,309,267,295,17,1246,250,42,143,830,18.9,16.8,22.2,12.414141414,41471,90.4757,059,N,95.1,059901001,059901
060902001,77,72,76,64,46,289,219,28,55,122,14.5,15,17.5,15.129032258,42363,23.6173,060,N,95.4,060902001,060902
061901002,538,435,397,446,265,1816,1034,216,235,688,20.8,21,19.2,10.460128107,49758,149.4992,061,N,95.9,061901002,061901
061901003,473,382,316,301,218,1472,718,198,184,620,19.7,18.1,19.5,10.664098004,50374,130.1698,061,N,93.7,061901003,061901
061901007,656,494,526,332,226,2008,1239,233,206,457,20.5,21.4,20.1,7.955801105,47522,159.4411,061,N,94.5,061901007,061901
061902001,202,1076,646,734,414,2658,1167,273,312,863,21,20,20.8,14.363695481,53162,181.8475,061,N,94.5,061902001,061902
061902002,843,749,677,643,118,2912,2468,452,263,99,21.5,23.7,20.4,12.330394594,51100,186.7192,061,N,96.1,061902002,061902
061902004,668,464,405,441,176,1978,1183,224,142,429,24.2,21.4,24.1,11.870090634,50505,147.5458,061,N,95,061902004,061902
061902008,816,685,488,525,322,2514,1373,288,205,337,25.8,24.2,21.8,12.468177958,50895,158.9414,061,N,96.2,061902008,061902
061902010,853,785,645,697,119,2980,2446,505,229,64,26.5,24.9,23.3,11.107342238,50078,177.3016,061,N,96.2,061902010,061902
061903001,127,122,102,86,14,437,313,50,49,147,18.8,16,16.8,11.443037975,40518,36.3666,061,N,96.1,061903001,061903
061905001,123,108,82,73,7,386,307,37,50,85,15.7,17.7,17.8,12.415608071,44663,30.5288,061,N,95.8,061905001,061905
061906001,82,91,74,63,0,310,270,24,41,63,12.5,13.6,15.6,11.967213115,48100,23.8694,061,N,95,061906001,061906
061907001,145,112,106,71,12,434,360,33,51,88,20.4,21.1,17.4,8.8529411765,41424,32.2115,061,N,95.8,061907001,061907
061908001,256,178,173,119,22,726,599,46,96,211,20.6,20.1,19.2,11.431372549,44979,50.5116,061,N,95.6,061908001,061908
061908003,2,6,15,20,0,43,35,0,0,9,2,14,3,6.5625,41900,15.9994,061,N,87.2,061908003,061908
061910001,146,135,141,142,4,564,516,85,48,25,18.6,19,17.4,12.247191011,49486,38.3769,061,N,95,061910001,061910
061911001,931,786,685,575,173,2977,2229,174,282,468,25.9,19.1,21.9,10.923080188,52428,178.0598,061,N,94,061911001,061911
061912001,336,301,267,212,88,1116,821,88,109,239,21.2,19.2,21.3,8.3939393939,43268,80.9138,061,N,94.5,061912001,061912
061914001,436,347,294,242,200,1319,640,26,138,385,24.7,22.5,24.9,6.825269381,43759,77.701,061,N,94.3,061914001,061914
062901001,183,169,141,135,68,628,373,30,83,224,16.7,17,18.3,12.761431412,41213,46.4195,062,N,95.4,062901001,062901
062903001,129,108,105,105,42,447,265,33,71,178,18.3,15.1,13,17.348837209,40846,41.1403,062,N,94.9,062903001,062903
062904001,66,45,41,46,7,198,115,6,40,70,18.7,15.9,16.7,13.190751445,41831,16.6638,062,N,96.2,062904001,062904
064903001,244,163,140,146,6,693,79,60,76,523,17.2,18.9,18.4,12.62,46584,48.7293,064,N,92,064903001,064903
065901001,43,47,42,29,15,161,130,11,27,79,9.7,8.4,13.3,13.96,41368,20.2337,065,N,95.3,065901001,065901
066902001,137,104,98,96,3,435,7,40,52,320,16,14,15.8,15.974358974,43085,36.6643,066,N,92.1,066902001,066902
066903002,71,58,46,52,0,227,33,18,34,86,12.2,10.6,10.9,14.612903226,45698,30.9978,066,N,92.2,066903002,066903
066903004,1,0,0,1,0,2,0,0,0,1,.,.,.,.,.,.,066,N,-1,066903004,066903
067902001,64,61,68,56,6,249,200,34,49,123,10.8,12,10.9,12.487804878,39585,29.5761,067,N,96.5,067902001,067902
067902004,10,21,12,26,16,69,26,0,26,65,3.8,6.3,6,8.2857142857,33652,4.7018,067,N,98.7,067902004,067902
067903001,83,86,76,80,5,325,253,21,54,100,12.4,14.5,15.2,11.942857143,39949,31.6239,067,N,94.5,067903001,067903
067903003,1,3,0,3,0,7,6,0,2,4,.,.,.,.,.,.,067,N,.,067903003,067903
067907001,28,41,30,30,4,129,96,15,28,70,8.7,11.5,15.3,11.634146341,39422,13.4888,067,N,94.9,067907001,067907
068801001,18,28,37,62,6,145,41,0,11,77,12.3,15.9,12.6,1.8,37138,9.6847,068,Y,88.6,068801001,068801
068901002,42,984,807,655,94,2488,681,345,283,781,22.1,20.2,23,11.423607043,45646,151.9378,068,N,91.6,068901002,068901
068901003,46,848,693,590,124,2177,1014,251,230,436,24,24.4,24.1,11.243136967,45927,129.4663,068,N,92.3,068901003,068901
068901008,37,197,204,134,26,572,158,0,58,244,.,.,.,10.890933671,45379,72.1437,068,N,84.8,068901008,068901
069901001,36,28,27,27,5,118,27,13,17,94,13.4,10.5,9.9,12.761904762,41685,12.5641,069,N,97,069901001,069901
070903002,447,354,350,361,230,1512,688,152,213,769,19.2,17.8,19.4,13.15,48485,96.1432,070,N,93.9,070903002,070903
070905002,196,151,155,123,48,625,240,30,115,324,19.2,17.3,18.6,7.7777777778,42880,41.6592,070,N,95,070905002,070905
070908001,645,534,502,402,101,2083,1687,239,234,234,24.6,21.6,22.7,11.818897638,47077,126.0478,070,N,95.2,070908001,070908
070910001,100,91,71,68,4,330,252,35,64,95,12.3,12.7,13,11.9375,43745,29.7454,070,N,95.2,070910001,070910
070911001,478,457,417,352,234,1704,1105,68,284,459,22.2,19.4,22.8,13.500706999,46848,98.2863,070,N,94.2,070911001,070911
070912002,9,484,458,434,211,1385,766,134,192,470,20.3,17.1,17.7,13.334522399,49955,102.8453,070,N,94.4,070912002,070912
070912003,1,3,17,18,16,39,14,1,8,9,.,.,.,34,62163,1,070,N,81.5,070912003,070912
070915001,71,77,76,61,11,285,229,21,60,54,15.2,12.3,14.7,10.739599873,42938,24.7356,070,N,96.1,070915001,070915
071803001,20,23,48,49,0,140,6,0,3,112,5.3,.,7.5,8.2,32572,4.9998,071,Y,87.1,071803001,071803
071803002,16,50,15,72,1,153,3,0,11,103,38.8,41.3,40.4,7,27955,7.5007,071,Y,92.4,071803002,071803
071804001,31,83,33,85,4,232,13,0,23,175,8.7,10.1,9.3,2.2142857143,427,14.003,071,Y,90.5,071804001,071804
071804002,49,82,68,31,2,230,37,0,14,147,13.4,11.5,9.1,5.7857142857,428,14.0028,071,Y,90,071804002,071804
071901001,151,165,108,127,5,551,52,57,48,414,17.2,14.9,19.5,8.9069767442,44814,41.3504,071,N,96.1,071901001,071901
071901002,330,222,236,233,4,1021,28,60,61,857,21.4,16.5,20.6,9.8031680475,47401,64.4206,071,N,95.4,071901002,071901
071901004,446,309,275,259,17,1289,35,70,94,1162,23,18.9,24,7.8686563706,44959,73.6423,071,N,96,071901004,071901
071902001,611,433,427,361,274,1832,300,123,233,1003,21,20.5,19.4,12.484855196,47244,126.3595,071,N,91.9,071902001,071902
071902002,639,328,359,238,53,1564,65,73,110,1165,21,22.7,21.1,11.024311432,46239,104.6345,071,N,92.8,071902002,071902
071902003,381,303,281,318,7,1283,3,71,68,1190,19.5,20.5,16.7,11.47781157,46239,100.747,071,N,93,071902003,071902
071902004,582,385,308,309,49,1584,142,121,139,1042,23.7,21.1,22.9,12.004988293,46574,102.0392,071,N,93.4,071902004,071902
071902005,800,596,531,467,36,2394,609,444,174,840,23.2,23.9,22.2,12.457846174,47352,148.9999,071,N,93.8,071902005,071902
071902006,391,362,275,269,13,1297,88,148,69,919,20.1,24.6,25,15.585106383,49487,82.9235,071,N,93.1,071902006,071902
071902008,595,431,338,330,98,1694,88,78,175,1406,20.2,19,20.1,12.050870807,46368,109.4956,071,N,93.7,071902008,071902
071902009,353,313,253,257,8,1176,13,42,80,1016,18.3,19.3,19.2,12.488220269,46425,74.4513,071,N,92.6,071902009,071902
071902010,969,786,721,626,83,3102,713,369,200,865,21.1,22,22.9,11.987652423,46467,182.7186,071,N,93.3,071902010,071902
071902011,116,120,112,100,10,448,40,140,1,262,13.7,13.3,20.6,13.796258569,48757,42.3697,071,N,96.7,071902011,071902
071902012,627,468,417,354,203,1866,371,317,133,994,23.6,24,22.9,9.5786068873,45140,112.6676,071,N,93.9,071902012,071902
071902022,7,14,24,81,5,126,12,0,5,31,5.8,9.6,11.3,18.434782609,50317,14.8995,071,N,86.1,071902022,071902
071902027,45,8,2,6,5,61,1,0,6,53,6.1,7.4,6.4,8.75,44945,7.823,071,N,76,071902027,071902
071903001,237,172,156,161,2,726,16,47,60,693,16.2,16.3,17.8,10.761904762,47139,57.4999,071,N,97.2,071903001,071903
071904001,301,269,241,187,0,998,2,39,93,976,19,22.6,17.3,12.133941976,48784,71.3379,071,N,96.9,071904001,071904
071905001,586,580,529,459,29,2154,65,254,222,1688,22.8,23.5,22.9,10.929032258,48435,139.2249,071,N,94.6,071905001,071905
071905002,676,576,485,477,54,2214,318,238,184,1197,24.2,25.6,27,13.865248227,50193,138.4079,071,N,94.9,071905002,071905
071905003,392,319,301,272,116,1284,191,106,188,964,21.6,24.1,24.8,9.6631578947,48185,92.4233,071,N,94.1,071905003,071905
071905004,598,434,416,378,6,1826,26,128,190,1648,25.5,25.9,26.2,11.609929078,48479,121.6909,071,N,93.6,071905004,071905
071905005,454,352,331,341,10,1478,19,128,179,1258,20.5,21,20.5,11.109375,48885,110.6372,071,N,95.8,071905005,071905
071905007,621,666,534,518,82,2339,256,204,294,1396,23.9,25.5,24.9,13.962995265,50597,145.5338,071,N,94.4,071905007,071905
071905008,521,514,471,427,7,1933,24,191,211,1662,23.9,26.4,24.4,10.586466165,47994,119.5584,071,N,96,071905008,071905
071905010,18,10,55,73,0,156,3,6,11,141,1.3,2.9,2,8.4666666667,47107,14.1007,071,N,92.3,071905010,071905
071905014,34,29,22,11,1,96,4,5,18,85,9.8,9.4,8.8,9.2,47660,11.6361,071,N,88.4,071905014,071905
071905033,1,7,49,161,1,218,8,3,18,171,19.8,10.4,14.8,10.75,49970,11.9982,071,N,51.6,071905033,071905
071906001,69,49,50,58,1,226,9,13,36,226,19.7,15.8,13.8,12.25367491,43331,17.129,071,N,94,071906001,071906
071907001,567,404,371,292,8,1634,90,86,158,1106,26,24.1,23.9,13.16347833,48299,100.3076,071,N,94.2,071907001,071907
071908001,91,83,55,69,1,298,2,15,23,282,20.4,14.9,16.3,4.7778547866,42642,20.0846,071,N,95.4,071908001,071908
071909001,813,749,660,616,4,2838,35,232,273,2407,20.4,25.8,22.4,9.5768552008,47612,188.9024,071,N,95.1,071909001,071909
071909002,732,688,613,526,45,2559,204,262,207,1347,21.3,25.4,24,12.159217939,49332,165.9982,071,N,92.8,071909002,071909
071909004,976,731,601,574,59,2882,192,283,283,1771,23.5,26,23.6,9.7674414413,47539,177.5197,071,N,95.5,071909004,071909
071909005,945,748,614,442,105,2749,158,167,240,1905,18.5,24.7,24,6.7935252379,45610,175.2928,071,N,94.3,071909005,071909
071909009,33,50,41,54,3,178,7,0,14,111,11.2,11.9,8.3,7.2752240092,46262,13.3433,071,N,.,071909009,071909
072802001,11,21,24,29,0,85,53,0,20,50,7.7,10.1,7.2,4.1908829489,26842,7.3681,072,Y,79.7,072802001,072802
072902001,94,89,72,69,1,324,184,39,32,169,13,13.4,12.9,12.636363636,41195,29.3517,072,N,95.5,072902001,072902
072903001,336,261,273,229,14,1099,840,73,95,302,19.3,19.2,21.2,13.353658537,41278,73.59,072,N,95.5,072903001,072903
073903001,102,86,75,96,232,359,48,11,78,267,13.7,12,15.6,13.857195872,41109,32.9859,073,N,95.1,073903001,073903
073903003,1,5,5,9,7,20,4,0,2,18,3.7,4.5,1,22.5,43500,2,073,N,82.3,073903003,073903
073905001,85,69,71,64,45,289,186,32,51,107,15,12.4,17.8,12.545454545,40653,27.3042,073,N,94.3,073905001,073905
074903001,153,176,159,140,31,628,511,54,113,277,19,20.1,19.7,12.594059406,42631,43.6337,074,N,95.6,074903001,074903
074907001,50,53,53,52,30,208,156,17,38,90,14,13.1,19.6,16.068181818,43934,20.2785,074,N,96.2,074907001,074907
074909001,75,76,66,64,18,281,240,13,47,100,18.5,15.4,18.8,13.785814279,42260,18.411,074,N,96.9,074909001,074909
074912001,47,50,39,42,5,178,153,18,38,63,12.9,15.4,12.4,11.363636364,39034,16.9006,074,N,95.3,074912001,074912
075902001,193,150,122,128,52,593,408,35,79,185,19.9,17.1,18.3,16.651376147,43390,47.1567,075,N,93.4,075902001,075902
076903001,30,19,22,21,2,92,64,9,7,45,9.5,13,11.3,13.117647059,40582,11.0463,076,N,96.7,076903001,076903
076904001,32,31,28,18,16,109,51,4,27,55,12.9,12.5,10.6,12.837837838,40799,12.7976,076,N,94.8,076904001,076904
077901001,59,71,61,65,9,256,85,24,29,119,13.1,13.3,11.9,13.179487179,41054,29.4913,077,N,95.1,077901001,077901
077902001,51,38,46,53,8,188,59,20,24,94,11.7,11.8,12.3,11.680851064,40034,19.5736,077,N,96.5,077902001,077902
079901001,615,486,407,426,512,1934,489,170,158,773,23.4,20.9,24.5,13.193765883,51759,108.0514,079,N,91.9,079901001,079901
079901002,519,481,433,371,326,1804,452,87,210,864,23.4,20.9,25.1,12.107344773,50533,107.0201,079,N,93.8,079901002,079901
079901003,621,483,464,468,297,2036,1085,198,199,428,23.5,22.1,26,11.741731074,50582,111.2456,079,N,95.1,079901003,079901
079906001,241,226,190,186,37,843,521,54,112,174,19.8,15.9,18,14.523076923,46214,59.9974,079,N,95.9,079906001,079906
079907001,560,614,617,585,448,2376,869,333,236,340,24.8,20.4,21.9,12.507816592,52046,138.7249,079,N,95.8,079907001,079907
079907002,487,393,306,311,971,1497,8,70,209,880,17.6,18.1,19.3,12.154697967,52846,114.7345,079,N,93.8,079907002,079907
079907004,746,592,599,595,124,2532,1238,762,189,81,26.3,25.4,28,12.939764111,52800,131.7993,079,N,97.4,079907004,079907
079907005,694,652,597,577,388,2520,772,315,165,532,22.5,18.7,20.2,11.735012967,51290,154.8857,079,N,95.9,079907005,079907
