,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015907127,35,41,32,154,289,4,6,21,273,.,.,.,8.1904761905,44805,20.3772,015,N,96.6,015907127,015907
015907129,123,122,125,3,886,16,46,69,801,.,.,.,14.576923077,48921,52.0006,015,N,97,015907129,015907
015907131,42,45,33,3,318,12,13,35,293,.,.,.,10.380952381,46658,20.4547,015,N,96.5,015907131,015907
015907132,70,83,75,30,524,5,19,46,505,.,.,.,12.242424242,48147,33.0003,015,N,96.4,015907132,015907
015907134,129,106,110,31,806,48,20,61,710,.,.,.,14.906976744,50174,42.5006,015,N,96.8,015907134,015907
015907135,102,109,101,7,715,16,14,54,651,.,.,.,12.025641026,46888,39.0004,015,N,96.3,015907135,015907
015907137,82,79,69,222,562,26,26,46,522,.,.,.,14.625,49744,31.4997,015,N,96.5,015907137,015907
015907140,51,43,42,0,351,4,25,46,332,.,.,.,11.421052632,46712,18.0002,015,N,97,015907140,015907
015907141,63,68,74,2,540,14,11,54,503,.,.,.,16.580645161,50409,30.5004,015,N,96.3,015907141,015907
015907143,40,43,39,4,279,8,16,19,259,.,.,.,7.875,45214,16,015,N,96.7,015907143,015907
015907144,63,75,80,13,480,5,15,52,457,.,.,.,17.133333333,51647,29.3333,015,N,95.2,015907144,015907
015907145,28,34,26,0,227,0,6,17,209,.,.,.,16.1875,50370,15.5002,015,N,96.5,015907145,015907
015907146,28,30,29,13,255,16,7,24,239,.,.,.,16.952380952,51483,20.5002,015,N,95.8,015907146,015907
015907147,57,54,55,54,468,6,12,38,459,.,.,.,16.740740741,51212,26.5002,015,N,96,015907147,015907
015907148,91,84,71,6,552,16,12,56,500,.,.,.,16.363636364,50829,33.0004,015,N,96,015907148,015907
015907149,66,72,52,3,561,5,17,53,541,.,.,.,12.09375,46501,32,015,N,97.3,015907149,015907
015907153,64,58,50,86,409,11,21,49,396,.,.,.,8.6666666667,45820,23.1232,015,N,97.4,015907153,015907
015907155,95,84,78,10,575,13,22,54,544,.,.,.,14.411764706,50136,33.8335,015,N,96.6,015907155,015907
015907156,56,43,46,10,403,2,11,40,387,.,.,.,15.68,50614,24.5002,015,N,96.3,015907156,015907
015907157,111,90,78,6,610,2,13,32,586,.,.,.,12.363636364,47293,33.0004,015,N,97,015907157,015907
015907158,42,41,35,48,353,5,14,18,344,.,.,.,15.5,50274,22.0002,015,N,95.8,015907158,015907
015907160,66,62,58,6,461,8,8,43,439,.,.,.,19.888888889,52546,26.5,015,N,96.4,015907160,015907
015907161,103,98,79,5,709,11,20,30,662,.,.,.,9.9210526316,46168,38.0004,015,N,96.6,015907161,015907
015907162,68,86,86,4,560,1,9,82,530,.,.,.,13.515151515,47710,33,015,N,97.8,015907162,015907
015907167,66,66,57,5,407,20,14,23,373,.,.,.,11.695652174,47529,22.5002,015,N,95.4,015907167,015907
015907168,92,83,87,61,578,12,27,45,554,.,.,.,9.8529411765,46005,33.9998,015,N,96,015907168,015907
015907169,63,70,47,8,500,3,19,56,484,.,.,.,12.09375,47282,32.0002,015,N,97,015907169,015907
015907172,70,71,48,113,494,7,15,52,489,.,.,.,9.2333333333,45291,29.5,015,N,95.7,015907172,015907
015907173,98,79,69,370,630,17,13,56,602,.,.,.,15.216216216,49286,36,015,N,96,015907173,015907
015907175,83,86,75,9,566,13,15,49,508,.,.,.,18.675675676,52435,36.1667,015,N,96.6,015907175,015907
015907176,65,66,62,11,428,10,22,46,404,.,.,.,13.75,48972,23.5002,015,N,96.4,015907176,015907
015908106,101,99,89,8,690,6,13,47,680,.,.,.,13.925,49873,39.3537,015,N,95.8,015908106,015908
015908107,57,67,67,1,462,3,8,31,423,.,.,.,8.6363636364,47086,31.4694,015,N,96.6,015908107,015908
015908109,66,58,61,21,428,17,1,31,397,.,.,.,13.896551724,50539,26.755,015,N,94.9,015908109,015908
015908110,75,89,57,4,491,14,16,38,447,.,.,.,9.5151515152,47670,31.3768,015,N,96.1,015908110,015908
015908112,70,65,63,5,503,10,3,25,464,.,.,.,7.6470588235,46564,31.4416,015,N,96.3,015908112,015908
015908113,105,110,106,4,667,15,16,42,587,.,.,.,12.925,48394,38.5358,015,N,96.3,015908113,015908
015910114,98,95,85,82,646,38,6,56,604,.,.,.,8.5892857143,50256,52.7714,015,N,96,015910114,015910
015910115,73,68,74,17,448,24,14,36,399,.,.,.,9.7285714286,51440,33.456,015,N,96.3,015910115,015910
015912105,110,120,97,4,670,12,15,51,634,.,.,.,12.635311119,51533,41.6577,015,N,96.7,015912105,015912
015912106,90,115,80,8,603,7,3,52,575,.,.,.,12.639762628,52153,35.8933,015,N,95.8,015912106,015912
015912108,108,87,120,5,687,93,20,45,533,.,.,.,9.2266463327,49703,39.8023,015,N,95.7,015912108,015912
015912109,80,68,77,30,494,66,12,42,377,.,.,.,9.7,49869,30.0002,015,N,96,015912109,015912
015915106,105,92,73,18,610,33,35,74,567,.,.,.,9.1914893617,49177,46.4218,015,N,96,015915106,015915
015915111,103,75,77,31,566,40,18,62,415,.,.,.,10.142857143,50135,41.421,015,N,95.7,015915111,015915
015915123,76,82,78,44,532,57,37,60,409,.,.,.,10.444444444,50114,35.421,015,N,96,015915123,015915
015915179,84,81,80,47,594,221,39,61,230,.,.,.,8.5,48483,39.4218,015,N,.,015915179,015915
015916103,93,75,65,52,489,174,66,35,280,.,.,.,11.329520113,49363,34.9626,015,N,96.3,015916103,015916
015916106,99,96,94,59,609,207,34,59,330,.,.,.,12.816330055,50106,46.9037,015,N,96.8,015916106,015916
015916110,113,125,110,171,730,89,48,65,487,.,.,.,7.6144175083,47142,52.6471,015,N,96.3,015916110,015916
015916113,150,142,144,326,905,154,59,61,595,.,.,.,8.1794589169,47433,62.4626,015,N,96.3,015916113,015916
015916115,140,113,133,141,838,73,32,56,604,.,.,.,7.4561403509,47686,57.0001,015,N,96.9,015916115,015916
015917106,95,57,1,13,490,20,19,37,460,.,.,.,7.6775302642,45259,33.3315,015,N,96.3,015917106,015917
018901101,94,82,95,24,526,325,14,56,286,.,.,.,13.130865329,39343,43.3508,018,N,95.9,018901101,018901
019907105,43,43,47,203,323,59,4,35,296,.,.,.,10.893617021,40296,21.6777,019,N,96.7,019907105,019907
019907109,67,59,62,146,471,235,32,28,325,.,.,.,11.835947279,42582,28.154,019,N,97,019907109,019907
019907111,58,66,43,166,385,171,19,31,244,.,.,.,10.895833333,40473,22.3515,019,N,96.5,019907111,019907
019909101,37,33,42,5,258,248,6,24,146,.,.,.,12.416666667,39136,22.9372,019,N,95.9,019909101,019909
020901105,97,101,93,35,619,402,41,53,289,.,.,.,6.380952381,46614,41.4998,020,N,96.5,020901105,020901
020901108,103,107,111,28,619,298,82,53,351,.,.,.,11.386363636,48363,42.8333,020,N,96.4,020901108,020901
020901112,125,108,86,224,741,144,68,36,160,.,.,.,4.1080446892,44659,44.4496,020,N,96.9,020901112,020901
021902103,130,102,99,97,773,303,41,25,524,.,.,.,12.214863809,43536,44.4549,021,N,96.3,021902103,021902
021902115,76,65,161,142,532,10,16,27,512,.,.,.,7.1900454938,41451,39.6808,021,N,96.5,021902115,021902
026902101,29,28,28,47,189,83,8,18,134,.,.,.,10.147303159,37491,17.7814,026,N,96.2,026902101,026902
026903101,51,41,40,106,286,119,17,18,202,.,.,.,12.978868372,40178,23.6616,026,N,97.2,026903101,026903
027904101,88,72,83,18,468,315,34,48,251,.,.,.,12.972972973,45922,36.5004,027,N,95.7,027904101,027904
027904103,90,79,91,9,628,227,21,75,491,.,.,.,9.3773584906,43695,52.5,027,N,96.2,027904103,027904
027904104,36,36,41,2,222,190,20,20,92,.,.,.,10.272727273,43918,21.9169,027,N,96.6,027904104,027904
028902105,82,86,63,19,531,148,37,36,342,.,.,.,12.038415768,42141,36.7221,028,N,96.5,028902105,028902
029901102,144,131,118,25,873,236,36,82,599,.,.,.,10.169491525,42163,58.9998,029,N,96.8,029901102,029901
029901104,10,19,14,0,95,61,4,11,50,.,.,.,16.5,48486,7.5263,029,N,96.6,029901104,029901
031901101,104,95,81,0,685,2,99,24,664,.,.,.,10.318181818,46877,42.5332,031,N,98.5,031901101,031901
031901109,34,42,41,0,299,2,14,26,293,.,.,.,16,50647,21.0808,031,N,97.7,031901109,031901
031901110,142,154,139,3,977,18,81,68,970,.,.,.,12.046875,48207,62.16,031,N,96.9,031901110,031901
031901111,118,87,82,0,634,10,151,30,564,.,.,.,15.453418924,50575,42.4407,031,N,98,031901111,031901
031901112,126,104,99,0,772,3,94,38,771,.,.,.,9.6143534229,46503,48.545,031,N,97.6,031901112,031901
031901120,92,67,79,1,575,6,25,41,575,.,.,.,9.9280283778,46600,36.5993,031,N,96.9,031901120,031901
031901123,175,161,143,4,1099,14,128,80,1001,.,.,.,15.135135135,49952,71.7746,031,N,97.2,031901123,031901
031901130,177,170,137,1,1123,10,21,76,1110,.,.,.,10.947368421,46800,72.263,031,N,97.1,031901130,031901
031901131,93,71,88,0,581,2,42,49,580,.,.,.,8.8152501322,45539,39.4687,031,N,97.5,031901131,031901
031901132,167,159,177,1,1084,32,93,49,962,.,.,.,11.591551326,47687,60.3679,031,N,97.5,031901132,031901
031901135,128,119,131,2,823,7,54,100,766,.,.,.,12.719298246,48464,53.0574,031,N,97.3,031901135,031901
031901137,183,190,176,5,1123,24,85,81,880,.,.,.,11.219449973,47478,71.0685,031,N,97.6,031901137,031901
031901139,119,129,108,1,750,9,72,61,726,.,.,.,12.078484777,47838,44.2043,031,N,98.3,031901139,031901
031901140,124,93,113,0,737,4,37,49,698,.,.,.,5.6625099212,43266,45.1982,031,N,97,031901140,031901
031903105,70,72,66,2,458,9,5,29,411,.,.,.,13.962962963,47667,26.1926,031,N,96.9,031903105,031903
031903108,49,51,58,2,391,4,11,25,346,.,.,.,13.48,46504,24.57,031,N,96.5,031903108,031903
031903109,108,104,95,2,654,31,29,44,565,.,.,.,12.756756757,46800,36.9998,031,N,96.8,031903109,031903
031903110,66,89,89,2,543,5,22,25,509,.,.,.,14.5,47404,32.1583,031,N,97.5,031903110,031903
031903111,121,112,112,6,684,84,34,32,384,.,.,.,12.092012723,46245,39.8207,031,N,97.7,031903111,031903
031903112,60,55,67,0,428,17,25,36,382,.,.,.,15.931034483,48708,28.0343,031,N,96.4,031903112,031903
031903117,129,135,107,6,792,149,80,37,441,.,.,.,14.463824447,47430,44.931,031,N,97.2,031903117,031903
031903120,114,115,123,11,710,47,25,42,556,.,.,.,16.05,49055,40.0018,031,N,96.7,031903120,031903
031903123,65,68,47,9,409,32,16,18,294,.,.,.,6.9179453323,42899,25.5718,031,N,.,031903123,031903
031906102,62,83,71,2,481,20,44,13,369,27,.,.,13.15625,46740,32.0006,031,N,97.3,031906102,031906
031906103,45,70,69,0,384,3,17,17,339,.,.,.,8.0576573791,42988,25.8775,031,N,96.8,031906103,031906
031906104,98,97,96,4,658,30,48,35,532,.,.,.,10.673116232,44848,40.8508,031,N,97.5,031906104,031906
031906107,97,89,106,1,700,13,43,17,594,.,.,.,8.0512820513,43011,39.0005,031,N,97.5,031906107,031906
031906108,94,91,94,2,687,18,54,34,449,.,.,.,5.8729816791,41861,39.829,031,N,98,031906108,031906
031906109,78,73,74,2,513,15,30,36,373,.,.,.,7.5807476314,42734,32.5513,031,N,.,031906109,031906
031912101,98,83,95,5,613,8,14,30,466,.,.,.,10.875,42326,31.9026,031,N,96.8,031912101,031912
031912104,95,88,79,0,598,27,81,19,335,.,.,.,22.267287266,49904,32.0953,031,N,96.8,031912104,031912
031912108,62,55,65,0,401,10,6,11,335,.,.,.,14.360420213,46718,21.8557,031,N,96.3,031912108,031912
031912109,74,73,57,2,482,1,11,19,448,.,.,.,12.86981331,44073,25.3635,031,N,97,031912109,031912
031912112,64,88,75,1,526,1,12,13,463,.,.,.,14.286054924,46217,24.7431,031,N,96.5,031912112,031912
031912114,113,107,101,0,666,1,10,28,501,.,.,.,6.25,40879,35.2675,031,N,96.5,031912114,031912
031912115,78,62,57,4,444,1,4,25,369,.,.,.,7.4583333333,40264,22.5951,031,N,96.4,031912115,031912
031912116,96,90,75,0,634,1,7,41,512,.,.,.,12.64516129,44034,30.6326,031,N,96.9,031912116,031912
036901101,103,107,96,116,629,327,48,48,366,.,.,.,13.418604651,43928,43.0002,036,N,96.5,036901101,036901
038901102,85,89,76,33,537,289,22,61,302,.,.,.,13.477272727,39268,43.0109,038,N,96.4,038901102,038901
039903101,28,26,33,2,209,197,4,19,116,.,.,.,12.294117647,37748,15.0777,039,N,96,039903101,039903
040901102,23,34,32,7,242,53,3,17,206,.,.,.,14.318181818,40762,18.274,040,N,96.3,040901102,040901
042905101,13,11,12,0,76,56,1,9,7,.,.,.,13,38871,7.7672,042,N,95.4,042905101,042905
043905106,106,90,71,39,667,206,16,55,298,.,.,.,9.0534575938,47646,44.3159,043,N,97.3,043905106,043905
043907107,50,75,69,69,523,119,11,46,411,.,.,.,9.9517809759,47917,41.2192,043,N,96.5,043907107,043907
043910118,58,63,63,34,464,223,23,54,74,.,.,.,12.041645973,50639,42.6338,043,N,97.4,043910118,043910
043912101,105,96,50,17,612,417,21,19,102,.,.,.,9.2380952381,49009,42,043,N,97,043912101,043912
043912103,82,86,102,97,584,408,15,30,89,.,.,.,8.7142857143,47550,42,043,N,96.8,043912103,043912
045905102,33,36,33,43,253,112,17,22,161,.,.,.,15.298513882,43047,20.6337,045,N,96.7,045905102,045905
046902105,94,97,93,6,630,498,35,70,372,.,.,.,12.953488372,48842,42,046,N,95.3,046902105,046902
050910101,127,125,106,201,936,580,18,87,586,.,.,.,10.00818783,46180,60.7485,050,N,95.4,050910101,050910
050910102,78,79,75,165,594,301,9,41,327,.,.,.,13.9,48553,40.0002,050,N,96,050910102,050910
050910104,101,106,101,193,858,507,26,59,324,.,.,.,9.1833333333,45495,60.0001,050,N,96.1,050910104,050910
050910105,49,62,38,103,405,206,16,40,255,.,.,.,9.7037037037,45770,27,050,N,95.4,050910105,050910
050910106,67,70,67,86,527,328,10,51,225,.,.,.,9.8073888646,46069,36.8717,050,N,95.9,050910106,050910
050910107,110,131,129,252,898,474,35,56,430,.,.,.,7.1379310345,44249,58,050,N,96,050910107,050910
054901101,25,27,39,11,219,63,1,7,154,.,.,.,12.35,38893,20.0004,054,N,96,054901101,054901
055901102,36,22,41,0,229,30,8,10,201,.,.,.,14.555555556,43442,17.6701,055,N,95,055901102,055901
057815101,92,68,76,524,908,1,0,28,840,.,.,.,1.2745668708,42864,50.3334,057,Y,.,057815101,057815
057903106,62,56,44,22,388,87,25,31,247,.,.,.,8.1557621107,48726,30.8988,057,N,97.5,057903106,057903
057903109,67,64,77,17,493,40,27,45,414,.,.,.,8.2115511671,49299,35.3491,057,N,97.7,057903109,057903
057903120,62,63,80,84,493,149,71,52,95,.,.,.,10.179555199,50444,32.9097,057,N,97.3,057903120,057903
057903122,84,73,90,52,513,208,49,54,176,.,.,.,12.515151515,51345,33.0003,057,N,97.6,057903122,057903
057903132,32,28,20,46,296,52,13,10,71,.,.,.,9.1060837396,49261,21.5541,057,N,.,057903132,057903
057905101,108,74,87,58,635,7,45,25,597,.,.,.,8.3267973856,51811,38.2476,057,N,97.2,057905101,057905
057905103,94,83,77,49,622,2,46,38,594,.,.,.,15.802816901,57910,35.4977,057,N,96.3,057905103,057905
057905106,27,25,25,155,230,8,32,10,225,.,.,.,10.555948174,53923,16.9789,057,N,96.7,057905106,057905
057905108,83,86,77,164,550,17,37,50,513,.,.,.,11.283783784,53811,36.998,057,N,95.6,057905108,057905
057905112,108,63,69,18,621,5,24,21,612,.,.,.,11.56,53155,37.4979,057,N,97.8,057905112,057905
057905114,90,107,76,421,552,0,42,34,530,.,.,.,13.705882353,57127,33.9979,057,N,97.3,057905114,057905
057905115,119,95,97,232,641,0,72,25,620,.,.,.,7.2368421053,49721,37.9974,057,N,96.7,057905115,057905
057905116,179,149,122,28,1086,2,95,48,1066,.,.,.,11.209677419,52373,61.9964,057,N,97,057905116,057905
057905118,55,135,114,460,608,2,54,48,599,.,.,.,10.888888889,52294,35.9977,057,N,94.7,057905118,057905
057905122,65,57,61,219,446,0,20,20,427,.,.,.,9.9814814815,53295,26.9982,057,N,96.7,057905122,057905
057905124,40,48,50,241,355,0,24,18,350,.,.,.,15.155172414,57198,28.9985,057,N,95.8,057905124,057905
057905128,41,46,52,309,321,0,26,32,307,.,.,.,11.464285714,57035,27.9988,057,N,96.6,057905128,057905
057905131,90,64,75,32,534,13,34,28,525,.,.,.,8.803030303,51543,32.9981,057,N,97.1,057905131,057905
057905133,97,81,92,92,611,0,40,32,590,.,.,.,9.8461538462,51526,38.9974,057,N,97,057905133,057905
057905140,61,40,43,133,324,1,36,20,318,.,.,.,12.981132075,54562,26.4985,057,N,96.8,057905140,057905
057905141,45,37,30,53,345,2,19,14,340,.,.,.,7.1489361702,50548,22.6142,057,N,96.6,057905141,057905
057905142,105,99,100,601,704,0,43,23,692,.,.,.,11.170731707,51929,40.9965,057,N,98.2,057905142,057905
057905145,136,106,114,19,872,5,52,37,831,.,.,.,11.9,53192,49.045,057,N,97.2,057905145,057905
057905150,57,36,33,212,301,2,18,13,285,.,.,.,9.6956521739,53039,21.9988,057,N,97.1,057905150,057905
057905154,119,110,98,170,792,46,28,55,718,.,.,.,10.215053763,52561,46.4975,057,N,97,057905154,057905
057905157,40,41,43,11,291,4,30,17,269,.,.,.,8.6756756757,51831,17.8327,057,N,97.6,057905157,057905
057905158,63,77,43,4,452,5,48,22,412,.,.,.,11.033333333,52029,29.9979,057,N,97,057905158,057905
057905159,132,124,127,208,890,12,54,44,869,.,.,.,12.534482759,53972,57.7411,057,N,96.7,057905159,057905
057905161,108,93,98,132,663,5,70,21,642,.,.,.,12.756097561,52809,40.9975,057,N,96.9,057905161,057905
057905168,110,72,107,5,663,2,69,31,618,.,.,.,10.435897436,51476,38.9975,057,N,97.7,057905168,057905
057905169,92,81,79,99,569,74,90,23,452,.,.,.,15.887323944,56999,35.4978,057,N,97.4,057905169,057905
057905173,82,118,143,111,628,11,110,32,568,.,.,.,10.129411765,51548,42.4976,057,N,96.7,057905173,057905
057905178,60,55,43,287,405,2,11,13,394,.,.,.,11.6,52588,29.5129,057,N,96.6,057905178,057905
057905182,139,116,108,35,891,7,54,47,876,.,.,.,10.547169811,51531,52.9968,057,N,97.2,057905182,057905
057905183,86,82,80,468,586,2,28,23,554,.,.,.,12.028571429,52713,34.9977,057,N,96.8,057905183,057905
057905184,36,34,32,8,257,11,35,21,218,.,.,.,11.925,56576,19.9991,057,N,98,057905184,057905
057905185,71,65,58,269,414,3,28,32,393,.,.,.,13.298245614,54607,28.4984,057,N,96.2,057905185,057905
057905189,72,78,54,354,450,0,15,34,425,.,.,.,10.836065574,51658,30.4981,057,N,97.4,057905189,057905
057905196,35,39,47,235,295,3,33,19,291,.,.,.,12.518518519,56562,26.9988,057,N,94.7,057905196,057905
057905199,113,100,141,74,706,62,49,45,646,.,.,.,15.710843373,56059,41.4971,057,N,97.5,057905199,057905
057905200,66,69,73,367,453,2,23,22,420,.,.,.,18.388059701,60691,33.2542,057,N,95.3,057905200,057905
057905201,72,65,76,514,524,0,55,35,483,.,.,.,17.460526316,59063,37.714,057,N,97.2,057905201,057905
057905202,91,62,66,55,519,3,38,19,499,.,.,.,10.416666667,52460,35.9979,057,N,97.3,057905202,057905
057905206,54,55,62,51,434,39,49,18,378,.,.,.,17.527162978,57447,29.8183,057,N,97.4,057905206,057905
057905209,76,76,66,11,588,5,17,20,581,.,.,.,9.0882352941,50430,33.9977,057,N,96.7,057905209,057905
057905213,63,69,51,180,415,4,13,20,399,.,.,.,12.771929825,54342,28.4982,057,N,96.6,057905213,057905
057905214,43,39,41,169,290,5,39,27,287,.,.,.,19.484848485,58904,32.0267,057,N,97,057905214,057905
057905216,147,116,96,405,919,6,101,49,870,.,.,.,7.4915254237,49690,58.9972,057,N,95.7,057905216,057905
057905218,167,132,169,466,1113,21,94,75,1053,.,.,.,7.2571428571,48951,69.2514,057,N,96.6,057905218,057905
