,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015915108,97,98,97,8,646,2,70,26,71,479,.,.,.,12.4,54596,51,015,N,96.3,015915108,015915
015915109,105,120,111,61,663,28,139,37,78,310,.,.,.,18.6,58006,47,015,N,95.8,015915109,015915
015915111,90,88,99,34,596,3,53,22,74,494,.,.,.,10.4,53285,39.9,015,N,95.5,015915111,015915
015915112,67,85,87,50,546,16,43,29,69,402,.,.,.,9.3,53440,39.5,015,N,95.8,015915112,015915
015915113,76,60,57,28,440,0,26,14,53,326,.,.,.,8.7,52778,35,015,N,96.2,015915113,015915
015915114,86,92,104,21,625,0,14,37,77,593,.,.,.,6.9,52247,48.3,015,N,94.8,015915114,015915
015915115,112,110,115,55,736,134,164,42,73,501,.,.,.,11,54283,52.2,015,N,96,015915115,015915
015915116,128,108,122,14,793,28,39,43,86,665,.,.,.,9.3,53050,56.1,015,N,96.4,015915116,015915
015915117,92,100,91,45,658,0,39,28,63,582,.,.,.,10.8,53995,46.5,015,N,95.6,015915117,015915
015915118,70,108,81,35,587,12,95,27,87,390,.,.,.,11.4,54224,41.5,015,N,95.9,015915118,015915
015915119,122,114,110,46,734,8,123,44,77,494,.,.,.,10.5,53688,52.4,015,N,95.5,015915119,015915
015915122,85,81,94,22,588,0,19,20,75,543,.,.,.,10.8,54055,42.5,015,N,95.9,015915122,015915
015915123,101,94,83,41,579,7,50,33,64,486,.,.,.,10.9,54520,43.7,015,N,95.6,015915123,015915
015915124,109,119,100,10,702,1,23,63,59,533,.,.,.,11.5,54578,51.5,015,N,96.3,015915124,015915
015915125,89,85,107,38,623,22,127,31,90,412,.,.,.,13.2,54863,45.9,015,N,96.2,015915125,015915
015915128,130,129,153,78,894,6,61,57,119,517,.,.,.,13.1,55273,58,015,N,95.5,015915128,015915
015915130,156,136,139,87,906,10,107,28,104,508,.,.,.,10.5,53663,52.7,015,N,96.2,015915130,015915
015915131,103,95,73,42,617,2,78,27,57,542,.,.,.,10.6,53530,45.4,015,N,96.1,015915131,015915
015915132,128,123,130,43,811,12,145,48,73,539,.,.,.,13.3,55129,52.4,015,N,96.2,015915132,015915
015915134,104,87,85,19,573,4,168,26,78,264,.,.,.,13.3,54742,54.5,015,N,96.9,015915134,015915
015915135,107,120,127,35,753,6,57,60,91,561,.,.,.,13.6,55059,55.5,015,N,96,015915135,015915
015915136,104,105,86,27,613,18,109,52,79,376,.,.,.,12.9,54342,43,015,N,96.1,015915136,015915
015915138,104,93,116,23,697,1,64,24,78,569,.,.,.,14.2,55469,51.5,015,N,96.5,015915138,015915
015915141,138,160,162,57,989,8,185,55,111,527,.,.,.,11.7,54358,62.5,015,N,96.9,015915141,015915
015915143,91,99,112,21,605,11,159,42,70,266,.,.,.,14.7,55425,40.8,015,N,96.7,015915143,015915
015915144,101,122,115,68,705,4,182,55,88,344,.,.,.,13.7,55472,45,015,N,96.7,015915144,015915
015915145,106,79,99,31,556,7,120,41,55,259,.,.,.,12.2,54590,36.5,015,N,96.6,015915145,015915
015915148,139,138,125,43,848,61,175,46,91,302,.,.,.,10.1,53702,55.2,015,N,96.5,015915148,015915
015915149,108,117,110,21,699,73,201,35,77,317,.,.,.,13.5,55446,47,015,N,96.9,015915149,015915
015915150,87,87,93,26,612,3,105,23,94,381,.,.,.,13.7,54991,41,015,N,96.4,015915150,015915
015915151,95,106,116,41,658,18,130,34,71,377,.,.,.,15.3,55885,43,015,N,96.9,015915151,015915
015915152,68,61,77,2,389,9,182,35,34,54,.,.,.,14.1,55010,33,015,N,97,015915152,015915
015915156,155,126,157,107,987,32,164,39,115,464,.,.,.,8.3,52837,58.4,015,N,96.6,015915156,015915
015915157,79,96,81,13,539,43,149,52,45,202,.,.,.,13,54768,41.5,015,N,96.9,015915157,015915
015915158,132,105,102,99,802,117,79,30,81,553,.,.,.,8.8,52197,54,015,N,95.5,015915158,015915
015915160,95,102,116,37,731,5,56,63,79,499,.,.,.,12.3,54757,50.5,015,N,96.8,015915160,015915
015915161,75,80,102,22,518,62,168,51,56,163,.,.,.,13.5,55189,37.5,015,N,97.1,015915161,015915
015915162,112,139,128,78,825,3,75,42,79,626,.,.,.,9.1,53052,52.9,015,N,96.4,015915162,015915
015915165,106,110,128,32,633,10,181,36,73,204,.,.,.,13.2,54880,41,015,N,97,015915165,015915
015915166,76,85,66,25,507,3,54,33,51,409,.,.,.,11.3,53970,38,015,N,96.3,015915166,015915
015915167,114,139,121,57,772,59,214,40,81,319,.,.,.,13.1,54696,53.8,015,N,96.9,015915167,015915
015915168,110,133,137,66,778,17,160,35,86,324,.,.,.,13.8,55285,52,015,N,96.6,015915168,015915
015915169,95,86,96,59,646,17,132,21,79,397,.,.,.,14.3,54805,40,015,N,95.8,015915169,015915
015915170,87,68,92,15,497,4,140,32,53,187,.,.,.,13.7,55141,35.7,015,N,97,015915170,015915
015915171,87,81,98,35,627,8,60,37,79,449,.,.,.,12.4,54689,43.9,015,N,96.1,015915171,015915
015915177,101,88,115,41,660,59,153,19,97,414,.,.,.,10.4,54004,43.9,015,N,96.4,015915177,015915
015915178,101,119,75,10,633,23,330,39,80,61,.,.,.,13.6,55269,42.9,015,N,97.2,015915178,015915
015915179,123,120,96,52,782,13,204,31,93,323,.,.,.,9,53269,48.5,015,N,96.4,015915179,015915
015915180,166,150,155,15,845,127,332,79,69,57,.,.,.,14.1,54928,52,015,N,97.4,015915180,015915
015915181,88,95,100,14,556,43,279,70,42,43,.,.,.,11.2,53959,37,015,N,97.1,015915181,015915
015915182,130,108,127,71,739,18,198,26,83,309,.,.,.,13.5,54840,46,015,N,96.5,015915182,015915
015915183,152,150,147,57,886,11,154,46,94,459,.,.,.,11.2,53889,53,015,N,96.5,015915183,015915
015915184,107,140,121,43,823,31,99,45,76,573,.,.,.,9.5,53296,53.4,015,N,96.4,015915184,015915
015915185,135,112,109,116,844,85,96,38,107,707,.,.,.,10.7,53761,57.4,015,N,95.4,015915185,015915
015915186,172,176,167,36,1067,20,332,66,120,327,.,.,.,12.4,54447,64.5,015,N,97,015915186,015915
015915187,116,117,115,58,768,17,194,54,82,228,.,.,.,8.9,52769,51,015,N,96.9,015915187,015915
015915188,141,149,133,58,881,17,292,38,96,190,.,.,.,8.1,52637,53.4,015,N,96.8,015915188,015915
015915189,111,130,98,25,794,0,12,24,79,671,.,.,.,8.3,52815,55.8,015,N,95.9,015915189,015915
015915191,112,151,154,19,778,18,300,56,84,107,.,.,.,13.3,54796,49.5,015,N,97.1,015915191,015915
015915192,109,133,113,107,814,12,175,42,88,321,.,.,.,10.3,53756,50,015,N,96.8,015915192,015915
015915193,82,90,75,29,541,12,140,17,56,199,.,.,.,9,52572,37.3,015,N,97,015915193,015915
015915195,158,150,150,93,980,63,308,80,80,194,.,.,.,6.5,52023,61.4,015,N,97.4,015915195,015915
015915198,92,98,94,29,641,2,150,52,82,258,.,.,.,10.8,53686,42,015,N,97,015915198,015915
015915225,106,111,93,50,683,9,160,32,84,273,.,.,.,7,52406,42.6,015,N,97.2,015915225,015915
015915234,79,74,60,17,465,29,179,27,43,93,.,.,.,9.7,53404,33.5,015,N,.,015915234,015915
015915236,72,75,67,4,447,5,199,34,56,74,.,.,.,12.5,54534,33.5,015,N,97.7,015915236,015915
015916101,99,109,105,138,668,6,143,28,60,461,.,.,.,9,50641,41.6,015,N,96,015916101,015916
015916102,126,122,134,113,845,4,103,66,74,682,.,.,.,12,53127,57.5,015,N,95.9,015916102,015916
015916103,65,65,64,38,452,9,111,29,40,288,.,.,.,12,52707,32,015,N,96.7,015916103,015916
015916104,58,58,52,47,389,2,76,38,46,215,.,.,.,10.1,51295,35,015,N,96.7,015916104,015916
015916105,92,91,81,175,594,8,24,14,61,542,.,.,.,6.2,49126,43.4,015,N,95.6,015916105,015916
015916107,101,113,112,215,711,18,89,43,61,499,.,.,.,11.8,52414,48.5,015,N,96.1,015916107,015916
015916111,97,95,107,87,609,8,138,48,60,419,.,.,.,8.2,50257,44.7,015,N,96,015916111,015916
015916115,130,121,117,110,801,9,78,56,73,567,.,.,.,11.5,51739,52.9,015,N,96.4,015916115,015916
015916117,120,94,114,197,753,9,126,46,68,456,.,.,.,9.1,51220,46,015,N,96.5,015916117,015916
016902101,70,84,90,6,483,0,260,23,48,269,.,.,.,15.3,50896,38.6,016,N,96.4,016902101,016902
019907113,103,114,100,262,741,3,349,30,88,565,.,.,.,11.4,45611,48.8,019,N,96.3,019907113,019907
019909101,34,30,44,0,226,0,215,8,28,138,.,.,.,13.4,41431,16,019,N,96.1,019909101,019909
019910101,15,17,10,0,128,0,108,6,12,71,.,.,.,11.8,40702,11.5,019,N,97.6,019910101,019910
020901103,118,119,103,11,809,7,215,27,97,622,.,.,.,11.2,55610,52.4,020,N,96.6,020901103,020901
020901109,119,87,104,11,748,5,231,29,65,510,.,.,.,11.6,55284,47.9,020,N,97,020901109,020901
020901110,123,121,110,166,822,33,94,27,59,516,.,.,.,10.3,54975,53,020,N,97.2,020901110,020901
020901111,136,114,121,246,810,247,187,106,41,134,.,.,.,7.9,53435,46.8,020,N,97.9,020901111,020901
020901114,109,133,90,188,780,223,142,35,61,195,.,.,.,5.7,51920,45.4,020,N,97.8,020901114,020901
020901115,131,113,94,210,847,169,143,31,38,312,.,.,.,5.2,52165,49.4,020,N,.,020901115,020901
020902110,50,41,57,69,611,2,258,8,64,489,.,.,.,12.8,54262,33.9,020,N,96.9,020902110,020902
020906104,148,124,141,123,875,0,490,25,66,475,.,.,.,15,54393,52.7,020,N,96.4,020906104,020906
021902101,84,87,72,247,894,1,69,16,115,852,.,.,.,6.1,44194,54.5,021,N,97.1,021902101,021902
027904102,94,76,93,4,578,4,294,22,55,372,.,.,.,12.4,48018,42.6,027,N,96.4,027904102,027904
029901101,128,105,126,18,812,92,178,42,68,575,.,.,.,13.1,46643,48.3,029,N,95.9,029901101,029901
030903101,22,17,27,2,151,0,114,6,12,96,.,.,.,9.6,35479,14.5,030,N,96.1,030903101,030903
031901104,100,105,84,1,619,1,12,39,73,593,.,.,.,14.8,50581,44.8,031,N,97,031901104,031901
031901108,71,66,67,0,519,0,6,29,51,509,.,.,.,12.1,47902,32.6,031,N,97.1,031901108,031901
031901111,63,73,71,0,525,0,7,58,60,467,.,.,.,12.4,48400,35.7,031,N,97.2,031901111,031901
031901113,61,64,73,0,434,0,2,13,40,418,.,.,.,11.9,47688,25.2,031,N,98.1,031901113,031901
031901120,75,59,76,0,479,0,2,32,44,473,.,.,.,12.9,48875,32.6,031,N,97.8,031901120,031901
031901121,69,98,85,0,602,1,3,39,68,584,.,.,.,13.4,49538,41.4,031,N,96.6,031901121,031901
031901122,83,85,90,0,569,0,6,48,46,553,.,.,.,11.4,47623,38.1,031,N,97.4,031901122,031901
031901124,94,97,83,0,589,0,0,43,75,580,.,.,.,13.1,49704,42.6,031,N,97.8,031901124,031901
031901126,147,117,119,0,896,0,1,73,60,886,.,.,.,12.8,49551,56.7,031,N,97.7,031901126,031901
031901128,114,131,109,0,934,2,3,33,81,903,.,.,.,17.4,52263,55.3,031,N,96.9,031901128,031901
031901129,111,93,108,0,786,0,7,41,68,734,.,.,.,12.6,49029,46.3,031,N,97.5,031901129,031901
031901134,104,137,132,0,831,3,11,92,72,737,.,.,.,15.9,50865,53.8,031,N,96.7,031901134,031901
031901135,102,91,83,0,651,2,3,52,59,576,.,.,.,15.3,50698,42.2,031,N,97.4,031901135,031901
031901136,111,122,128,1,823,0,1,56,62,810,.,.,.,11.5,50322,46.7,031,N,97.6,031901136,031901
031901138,101,94,93,0,664,0,0,53,67,654,.,.,.,14.8,51293,44.1,031,N,97.8,031901138,031901
031901139,79,110,103,0,664,1,3,75,63,642,.,.,.,12.9,48571,42.6,031,N,97.7,031901139,031901
031901140,96,102,113,0,705,0,4,38,63,657,.,.,.,10.9,47288,43,031,N,97,031901140,031901
031901143,118,101,89,0,685,2,6,49,53,642,.,.,.,11.5,47552,42.9,031,N,98,031901143,031901
031901144,113,98,92,1,676,1,5,49,62,638,.,.,.,9.5,46399,42.1,031,N,98.1,031901144,031901
031903102,54,60,61,0,407,3,42,32,36,341,.,.,.,16.9,53155,26.1,031,N,96.5,031903102,031903
031903103,125,124,107,2,787,2,79,33,71,666,.,.,.,9.8,48959,44,031,N,96.8,031903103,031903
031903104,50,53,46,1,388,1,7,9,17,368,.,.,.,11.7,49564,22.9,031,N,97,031903104,031903
031903106,87,66,69,3,457,0,25,17,33,422,.,.,.,14.9,51791,30,031,N,97,031903106,031903
031903117,106,117,118,4,831,17,70,79,60,587,.,.,.,12.1,50163,47.8,031,N,96.2,031903117,031903
031903122,116,120,122,3,776,4,90,35,72,606,.,.,.,13.9,50789,46.9,031,N,96.7,031903122,031903
031903123,80,87,66,4,546,5,36,32,40,369,.,.,.,9.4,48415,36.4,031,N,96.7,031903123,031903
031906106,84,93,82,3,620,0,40,26,66,487,.,.,.,9.7,44761,35.9,031,N,97.2,031906106,031906
031906107,90,98,100,1,674,0,11,23,78,602,.,.,.,10.9,45804,39.6,031,N,97.1,031906107,031906
031906108,75,90,90,2,613,2,8,40,34,432,.,.,.,10.6,45221,37,031,N,97.7,031906108,031906
031909102,99,90,87,3,699,4,34,21,65,599,.,.,.,11.7,48799,41,031,N,96.7,031909102,031909
031912103,95,82,98,0,596,3,6,9,56,491,.,.,.,13.7,46014,28.7,031,N,96,031912103,031912
031912104,69,69,81,0,486,0,8,42,37,300,.,.,.,18.6,49937,27.4,031,N,96.8,031912104,031912
031912106,25,45,40,0,291,0,1,2,25,243,.,.,.,9.9,44222,19,031,N,95.8,031912106,031912
031912110,66,81,58,0,469,0,3,7,38,361,.,.,.,12.6,46124,26,031,N,96.9,031912110,031912
031912114,61,77,62,0,440,0,3,1,34,352,.,.,.,9.8,45189,29.2,031,N,96.7,031912114,031912
031912115,40,49,66,0,389,0,1,7,48,361,.,.,.,8.8,43225,21.7,031,N,97.5,031912115,031912
031914101,88,78,78,3,550,0,6,12,39,499,.,.,.,11.2,45749,33.7,031,N,96.2,031914101,031914
033902101,36,50,51,3,311,1,278,16,17,71,.,.,.,17.3,46473,25,033,N,97.4,033902101,033902
034903101,89,100,85,81,638,1,464,11,55,436,.,.,.,13.2,42538,41.6,034,N,96.1,034903101,034903
034905102,49,47,50,83,355,5,207,7,31,273,.,.,.,15.1,42797,28,034,N,96.4,034905102,034905
036901101,88,83,83,60,563,13,282,53,35,334,.,.,.,14.5,49493,38.7,036,N,96.9,036901101,036901
038901102,86,80,92,25,572,11,305,33,44,320,.,.,.,14.4,42568,39.2,038,N,96.7,038901102,038901
043905109,130,136,120,41,724,436,177,156,44,28,.,.,.,6.3,50250,42.9,043,N,98,043905109,043905
043905112,121,128,130,31,705,102,447,69,46,36,.,.,.,10.2,53002,40.7,043,N,97.8,043905112,043905
043905113,121,124,111,67,693,88,414,55,52,76,.,.,.,9.9,52283,42.1,043,N,97.6,043905113,043905
043911101,104,74,99,55,692,2,320,16,75,389,.,.,.,10.4,48734,47.2,043,N,96.9,043911101,043911
043917101,59,63,49,3,350,0,272,26,21,217,.,.,.,9.1,38853,21.8,043,N,96.7,043917101,043917
044902101,48,38,34,9,321,0,141,4,33,205,.,.,.,10.5,39256,21.1,044,N,97.2,044902101,044902
046901106,89,66,103,8,602,11,306,15,50,189,.,.,.,11.7,49930,35.5,046,N,96.9,046901106,046901
046902101,69,68,68,6,405,1,260,54,79,98,.,.,.,11.3,50698,30,046,N,96.3,046902101,046902
046902102,108,103,105,26,620,7,411,71,72,82,.,.,.,12.3,50911,41,046,N,96.2,046902102,046902
046902113,87,103,85,2,514,2,341,26,38,233,.,.,.,13.1,51440,34.5,046,N,95.2,046902113,046902
046902115,73,102,108,7,559,4,218,40,80,329,.,.,.,12.7,51381,38.9,046,N,95.8,046902115,046902
046902120,56,68,64,1,393,3,269,25,57,198,.,.,.,10.5,49796,28.7,046,N,95.7,046902120,046902
046902121,37,50,54,7,271,0,173,38,60,35,.,.,.,11.5,50554,24,046,N,96.7,046902121,046902
046902123,80,84,90,9,515,6,236,40,79,185,.,.,.,9.2,49504,38.2,046,N,96.4,046902123,046902
052901101,86,93,81,15,606,0,121,29,48,273,.,.,.,12.2,54276,39.9,052,N,94.9,052901101,052901
053001103,81,60,69,1,488,1,123,15,31,298,.,.,.,9.7,43132,30.9,053,N,96.2,053001103,053001
054903102,48,37,45,6,327,0,77,4,24,273,.,.,.,7.6,37170,22.7,054,N,95.7,054903102,054903
057903102,113,100,91,25,640,13,38,26,65,584,.,.,.,11.3,53958,39.9,057,N,96.6,057903102,057903
057903105,76,89,99,24,592,32,50,29,61,459,.,.,.,8.6,51139,35.5,057,N,97.1,057903105,057903
057903109,71,86,74,17,566,4,41,6,74,494,.,.,.,10.3,53416,32.5,057,N,97.4,057903109,057903
057903112,60,48,54,34,327,44,131,25,52,107,.,.,.,9.4,52440,25,057,N,97.3,057903112,057903
057903116,43,54,63,34,375,31,96,18,55,263,.,.,.,11.2,54187,26.5,057,N,97.2,057903116,057903
057903118,65,63,62,54,444,79,156,11,46,202,.,.,.,16.1,56300,26.5,057,N,97.4,057903118,057903
057903121,71,66,70,273,465,59,46,17,49,337,.,.,.,6.8,51331,27.4,057,N,96.3,057903121,057903
057903123,50,55,43,109,361,108,49,10,45,153,.,.,.,8.9,52502,23.5,057,N,96.7,057903123,057903
057903124,77,81,65,194,513,26,70,17,85,336,.,.,.,11.4,54278,34,057,N,96.8,057903124,057903
057903128,85,95,71,164,540,283,35,32,32,176,.,.,.,7.2,51385,32.5,057,N,96.7,057903128,057903
057904108,65,58,48,215,397,15,57,7,75,259,.,.,.,9.1,50586,23.3,057,N,97,057904108,057904
057905109,110,91,96,343,742,0,10,99,34,673,.,.,.,14.8,55639,48,057,N,96,057905109,057905
057905110,124,88,94,129,669,1,17,46,38,625,.,.,.,6.3,50151,42,057,N,95.9,057905110,057905
057905120,91,101,98,19,690,0,12,62,40,630,.,.,.,9.9,52506,44.2,057,N,97.4,057905120,057905
057905122,52,75,49,176,401,0,5,30,29,360,.,.,.,6.2,50036,29,057,N,97.1,057905122,057905
057905125,102,98,118,40,739,10,24,66,66,656,.,.,.,11.4,53568,47.1,057,N,96.9,057905125,057905
057905129,108,76,97,312,733,0,14,65,63,653,.,.,.,7.4,50620,41,057,N,95.5,057905129,057905
057905139,77,80,67,476,590,0,6,63,36,527,.,.,.,11.4,53824,41,057,N,95.5,057905139,057905
057905142,120,99,90,595,697,1,9,39,33,605,.,.,.,11.6,53864,40,057,N,94.4,057905142,057905
057905145,124,122,97,17,832,1,7,99,84,762,.,.,.,9.4,52794,55.5,057,N,96.6,057905145,057905
057905147,105,127,86,149,794,57,36,106,39,671,.,.,.,12.5,54615,46,057,N,96.9,057905147,057905
057905148,39,31,29,22,289,5,12,30,33,268,.,.,.,12,54457,23.2,057,N,96.7,057905148,057905
057905149,72,86,66,9,546,0,2,60,21,519,.,.,.,7.3,51038,35.5,057,N,97.2,057905149,057905
057905154,105,117,111,134,774,3,27,47,58,685,.,.,.,10,52686,46.2,057,N,96.4,057905154,057905
057905156,60,57,58,35,455,0,6,42,32,440,.,.,.,8.8,51164,36,057,N,96.2,057905156,057905
057905163,71,91,52,250,494,0,5,46,36,443,.,.,.,9.2,51459,36,057,N,96.4,057905163,057905
057905164,92,103,105,11,714,1,4,88,43,628,.,.,.,11.2,52847,46,057,N,96.8,057905164,057905
057905166,109,96,103,58,738,4,24,78,26,651,.,.,.,8.9,50868,45.1,057,N,97.5,057905166,057905
057905167,106,88,58,123,619,4,74,68,43,571,.,.,.,6.9,50932,41.5,057,N,97.2,057905167,057905
057905169,80,77,73,99,540,6,56,62,46,414,.,.,.,9.5,52009,38.5,057,N,97.2,057905169,057905
057905174,58,44,54,33,351,6,64,59,39,259,.,.,.,10.3,52773,26,057,N,97.3,057905174,057905
057905175,96,92,97,403,638,0,1,21,34,602,.,.,.,8.4,52043,37,057,N,95.4,057905175,057905
057905176,98,79,82,49,631,94,10,18,23,581,.,.,.,7.1,50746,41.6,057,N,96.9,057905176,057905
057905180,83,66,71,28,566,0,7,81,44,554,.,.,.,10.4,52946,38,057,N,96.7,057905180,057905
057905183,82,76,81,392,515,1,3,25,30,430,.,.,.,11.6,53987,34,057,N,96.2,057905183,057905
057905187,106,116,108,98,745,0,19,78,65,728,.,.,.,8.8,51556,46.5,057,N,96.7,057905187,057905
057905189,64,41,59,263,384,0,2,28,23,341,.,.,.,7.7,51196,32.5,057,N,96.4,057905189,057905
057905192,58,58,58,4,405,0,4,28,29,375,.,.,.,8.4,51322,27,057,N,97.3,057905192,057905
057905193,91,69,74,69,554,1,17,38,29,516,.,.,.,12.7,54209,34.7,057,N,97.4,057905193,057905
057905194,76,103,113,152,545,6,18,122,27,491,.,.,.,11,53800,36.5,057,N,97.1,057905194,057905
