,gr6_stu_count,gr7_stu_count,gr8_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015915042,363,349,349,88,1061,89,156,161,853,21.6,18.8,23.2,6.8873239437,49269,67.5656,015,N,94.6,015915042,015915
015915043,348,332,345,40,1025,30,99,155,842,23,20,22.6,9.5,50372,67.047,015,N,94.5,015915043,015915
015915044,373,388,351,52,1112,46,138,179,973,22.2,25.5,25.3,8.0909090909,49837,73.9703,015,N,94.1,015915044,015915
015915045,327,338,339,85,1004,353,161,106,460,23.2,19,22.3,13.846153846,53911,62.6315,015,N,95.6,015915045,015915
015915046,369,376,379,109,1124,105,109,156,822,21.3,19,21.9,11.407894737,51622,74.2502,015,N,94.2,015915046,015915
015915047,492,505,508,109,1505,456,235,211,564,21.6,23.2,23.3,14.344086022,53936,89.888,015,N,95.3,015915047,015915
015915048,393,378,370,119,1141,246,132,152,627,20.8,20.5,24.5,13.589041096,53892,70.7228,015,N,95.2,015915048,015915
015915049,396,376,373,99,1145,212,169,134,658,21.7,19.4,22.5,13.883116883,53851,73.8926,015,N,95.1,015915049,015915
015915050,402,373,401,70,1176,355,166,130,407,22.3,21.8,24.7,15.826666667,54884,72.4031,015,N,95.9,015915050,015915
015915051,386,393,405,145,1184,182,160,134,651,21.3,24.7,27.3,13.301369863,52884,70.4176,015,N,95.1,015915051,015915
015915052,347,329,344,63,1020,268,160,124,437,24.5,21,26.8,13.365079365,52903,60.7267,015,N,95.8,015915052,015915
015915053,309,332,327,62,968,355,156,96,301,21.3,20.5,23.9,12.55,52507,57.8906,015,N,95.8,015915053,015915
015915054,461,448,459,165,1368,378,145,150,489,23.2,22.6,24.4,9.3417721519,50109,76.2505,015,N,95.3,015915054,015915
015915055,470,504,481,137,1455,417,191,154,561,22.6,21.6,23.9,10.05952381,50700,81.7363,015,N,96.2,015915055,015915
015915056,457,498,466,163,1421,237,160,159,668,21.9,24.6,24.5,8.4615384615,49911,76.033,015,N,96.2,015915056,015915
015915057,467,413,413,58,1293,665,270,107,157,25.3,21,24.1,8.7260273973,50634,70.3249,015,N,.,015915057,015915
015915061,6,11,11,2,28,0,1,6,24,.,.,.,14.636363636,54819,11.0005,015,N,80.6,015915061,015915
015916041,340,309,339,261,988,99,87,119,804,18.9,19,23.9,9.1267605634,49244,69.4668,015,N,95.4,015916041,015916
015916042,510,446,473,301,1429,473,192,150,633,18.4,19.2,22,10.614128137,49552,92.015,015,N,96.4,015916042,015916
015916043,425,399,395,427,1219,206,113,133,785,21.1,23.8,21.3,8.6561906607,48597,75.3715,015,N,95.3,015916043,015916
015916044,405,428,408,500,1241,138,128,146,802,20.2,21.2,21.5,6.3260607704,47889,81.3676,015,N,95.7,015916044,015916
016902041,64,76,70,5,210,144,27,15,94,12.1,12.9,12.2,13.5340608,48818,22.9391,016,N,96.3,016902041,016902
018901041,91,97,83,15,271,176,15,27,145,15.3,15.9,13.8,14.645524644,41793,22.5583,018,N,96.4,018901041,018901
019905041,96,113,94,52,303,228,19,39,134,17.8,12.3,17.3,14.314285714,45368,30.0081,019,N,95.4,019905041,019905
019907042,488,508,468,713,1464,583,166,224,886,18.5,19.8,23.8,10.886427235,43213,113.0101,019,N,95.7,019907042,019907
019909041,39,46,51,0,136,133,9,23,84,14.3,14.5,13.4,8.9,39024,9.7969,019,N,95.6,019909041,019909
020901041,268,248,240,23,756,396,91,80,387,18.7,25.2,24.8,7.64,48844,48.2267,020,N,95.2,020901041,020901
020901042,144,153,144,56,441,215,44,55,215,14.6,22.1,22.7,8.2258064516,49165,30.4496,020,N,96,020901042,020901
020901043,245,213,207,18,665,249,95,79,433,15.1,20.6,19,5.9777777778,47701,44.5156,020,N,94.9,020901043,020901
020901045,368,360,327,360,1055,148,156,69,414,18.5,22.9,21.5,5.1803278689,47088,60.746,020,N,97.2,020901045,020901
020901046,242,211,195,27,648,329,62,82,350,17.5,23.4,24.5,8.1403227934,48671,43.6481,020,N,96,020901046,020901
020906041,142,149,146,74,437,290,35,47,204,14.5,14.1,15.9,14.953488372,48670,32.8657,020,N,96.4,020906041,020906
021902041,296,322,263,186,881,229,75,58,652,20.8,19.2,23.3,9.943928907,43334,66.6153,021,N,95,021902041,021902
021902045,268,279,289,190,836,157,176,43,678,22.5,24.5,20.4,6.6061619789,41682,61.4384,021,N,94.9,021902045,021902
021902046,327,303,335,257,965,419,166,79,495,24.7,21.8,23.1,11.98630137,43804,66.4952,021,N,95.9,021902046,021902
021902047,173,212,208,136,593,167,31,40,465,18.9,20.3,21.6,7.7809247488,41253,41.5891,021,N,94.8,021902047,021902
024901041,102,119,110,0,331,5,32,39,262,16.1,18.8,18.4,17.033333333,46718,28.9071,024,N,93.3,024901041,024901
025909041,100,96,93,4,289,221,34,34,119,18.3,18.3,15.6,13.65625,41502,26.4234,025,N,97,025909041,025909
026901041,142,138,164,40,444,278,63,51,200,13.6,17.3,20.3,12.810810811,44667,34.4323,026,N,96.2,026901041,026901
026902041,33,30,36,25,99,53,9,16,67,10.2,9,12.5,13.823529412,42335,10.7624,026,N,95.7,026902041,026902
026903042,36,36,28,22,100,54,14,13,52,9.9,15.3,16,10.105263158,31841,10.0917,026,N,96.3,026903042,026903
027903041,252,249,269,14,770,579,53,94,417,18.1,17.8,18.5,12.75862069,43948,50.5554,027,N,95.6,027903041,027903
027904041,315,299,285,18,899,526,101,109,494,16.5,19.8,22.2,10.959527252,46064,61.8369,027,N,95.8,027904041,027904
028902045,333,354,351,68,1038,357,128,129,682,19.7,20.8,24.1,9.5607896155,43908,66.0175,028,N,95.8,028902045,028902
028903041,87,97,112,33,296,117,40,23,185,15.3,15.9,16.2,10.714285714,43579,24.6846,028,N,96.8,028903041,028903
029901043,252,261,248,24,761,287,110,126,415,21,20.9,20.3,12.173573782,45691,52.4099,029,N,95.8,029901043,029901
030902041,112,111,122,10,345,300,28,41,151,17.7,16.2,17.8,11.611111111,39232,26.1342,030,N,96.5,030902041,030902
030903041,17,25,26,0,68,56,5,11,44,15.4,12.8,12.8,12.923076923,39571,7.1366,030,N,96.7,030903041,030903
031901042,247,277,252,0,776,0,65,106,776,17.4,18.7,17.3,15.205882353,50761,67.4256,031,N,96.5,031901042,031901
031901043,270,334,287,0,891,5,64,118,883,14.9,20,17.1,12.5,48454,74.0081,031,N,95.8,031901043,031901
031901044,385,359,324,2,1068,33,136,156,1054,18.3,24,19.5,14.350649351,49747,73.9961,031,N,96.3,031901044,031901
031901045,370,406,368,2,1144,20,127,151,1077,19.5,25.2,21.8,15.291139241,50192,75.6271,031,N,96.7,031901045,031901
031901046,243,311,294,1,848,4,34,111,848,13.6,20.4,16.9,12.523809524,48766,60.3819,031,N,95.2,031901046,031901
031901047,397,355,383,4,1135,25,150,119,894,21.7,24.8,22.5,13.894736842,48899,74.3287,031,N,96.8,031901047,031901
031901048,277,295,273,0,845,3,46,151,840,19.1,25,20.6,8.3673469388,45801,71.1806,031,N,95.8,031901048,031901
031901051,376,347,341,3,1064,10,96,169,1036,17.4,22.3,20.6,11.025,47416,78.9972,031,N,97.3,031901051,031901
031901053,393,374,350,3,1117,8,100,126,1056,19,23.9,21.9,10.77027027,46994,71.3236,031,N,96.6,031901053,031901
031901054,473,466,415,3,1354,27,167,134,1354,28,23,24.8,10.220930233,47065,79.4395,031,N,96.7,031901054,031901
031903041,288,247,298,8,833,65,91,63,612,18.4,19.1,18.8,14.141942632,48686,61.3279,031,N,96.1,031903041,031903
031903042,245,251,251,5,747,65,72,64,572,19.7,20.5,19.8,10.949152542,46240,55.3579,031,N,94.6,031903042,031903
031903043,267,248,236,7,751,48,53,92,637,16.8,19.8,20.1,14.229508197,48379,57.9847,031,N,95.4,031903043,031903
031903044,253,233,237,3,723,68,53,59,573,17,18.9,19.1,16.401474003,49608,56.9844,031,N,95.7,031903044,031903
031903045,258,253,268,3,779,60,81,66,529,20,20.9,21.7,11.49672818,46295,54.9642,031,N,96.4,031903045,031903
031906041,197,194,232,2,623,47,89,27,484,19.2,20.5,22.3,13.068181818,47911,39.8994,031,N,96.9,031906041,031906
031906042,256,228,256,1,740,19,70,65,662,17,17.5,20.8,10.111111111,45404,50.816,031,N,96.1,031906042,031906
031906105,273,261,252,1,786,31,112,41,578,21.9,23.9,26.3,13.845976294,48149,43.2635,031,N,96.3,031906105,031906
031909041,195,144,184,6,523,66,43,44,469,17.3,18.2,18.8,8.9230769231,43714,37.0025,031,N,96.7,031909041,031909
031911041,164,172,169,0,505,11,30,49,434,19.8,16,21.1,8.7647058824,44682,32.0278,031,N,95.5,031911041,031911
031912041,249,268,304,0,821,15,70,62,686,18.9,22.3,18.7,16.455882353,47732,64.4508,031,N,95.4,031912041,031912
031912042,279,293,254,0,826,6,64,73,656,17.6,19.1,23,14.328125,46341,63.171,031,N,95.5,031912042,031912
031912043,224,228,226,0,678,2,26,38,631,18.9,19.5,19.3,13.62184303,47121,53.634,031,N,95.1,031912043,031912
031914041,88,86,91,0,265,7,28,25,258,14.7,21.6,14.5,11,45122,23.9422,031,N,95.9,031914041,031914
033902041,56,52,58,3,166,147,18,19,47,17.8,14,15.3,12.421052632,41008,15.6368,033,N,97.2,033902041,033902
034901042,125,145,143,136,413,264,51,57,246,17.5,15,20.1,13.090909091,40053,33.0037,034,N,96.1,034901042,034901
034903041,80,71,79,37,230,175,16,10,136,15.7,12,14.7,8.25,40036,19.1747,034,N,96.3,034903041,034903
034905041,70,62,58,36,190,132,7,27,109,13.8,9.8,15,11.55,38400,18.7751,034,N,96,034905041,034905
034906041,27,32,38,6,97,89,5,8,41,16.8,17.5,17.5,10.277777778,39586,8.1867,034,N,94.5,034906041,034906
036901041,94,88,81,51,263,135,20,11,142,14.8,13.8,16.5,11.857142857,44779,20.1845,036,N,95.7,036901041,036901
037907041,158,160,156,63,474,360,47,53,269,16.3,16,19.6,10.172952698,37533,34.5969,037,N,96.3,037907041,037907
038901041,82,92,75,23,249,135,24,29,136,17.1,13.8,15.1,14.123809524,41445,23.9151,038,N,96.4,038901041,038901
039902041,71,67,67,4,205,187,15,32,91,11.9,12.7,11.2,15.85,43174,19.4055,039,N,96.6,039902041,039902
039903041,37,35,36,1,108,94,11,9,53,15.8,16.8,17.8,12.894736842,40071,7.9816,039,N,96.7,039903041,039903
040901041,29,34,34,6,97,21,2,14,77,13,15.5,17,14.25,43610,9.2474,040,N,96,040901041,040901
042901041,80,77,69,4,226,167,10,18,140,8.9,13.4,14.6,11.53125,35951,17.0808,042,N,97.4,042901041,042901
043902041,190,158,161,51,509,331,17,45,200,19.7,19.5,22.7,9.3386621998,44662,35.109,043,N,96.5,043902041,043902
043903041,147,139,134,25,420,299,25,70,118,18.4,17.7,21,11.978752723,45867,27.6564,043,N,96.7,043903041,043903
043904041,93,119,120,26,332,233,26,22,139,18.8,15.2,18.4,12.392857143,43492,26.393,043,N,96.8,043904041,043904
043905041,224,184,202,84,610,348,31,65,192,16.1,15.8,16.2,9.8983050847,48335,56.7931,043,N,96.3,043905041,043905
043905043,252,265,259,84,776,497,68,58,111,20.6,18.2,21.4,8.8640684979,49370,60.8903,043,N,97.2,043905043,043905
043905044,361,332,319,112,1012,679,89,53,102,20,17.7,21.4,8.0047385997,48607,73.9936,043,N,96.9,043905044,043905
043905045,244,258,264,53,766,547,65,75,68,17.4,17,22.5,8.4583333333,48776,65.9712,043,N,97.1,043905045,043905
043905046,356,327,294,72,977,776,56,68,42,19.2,18.5,22.6,7.5342465753,48383,70.7005,043,N,96.8,043905046,043905
043905047,318,302,281,192,901,436,60,66,167,18.2,16.8,22.9,6.7090550903,48280,70.1336,043,N,97,043905047,043905
043905048,358,319,293,115,970,494,143,82,101,22,19.7,22.5,9.0406664474,48937,69.5519,043,N,96.9,043905048,043905
043905049,251,225,202,158,678,343,30,55,127,20.4,19,25.1,6.6333424676,47869,49.0571,043,N,97,043905049,043905
043905050,260,235,215,110,710,428,43,56,104,21.5,19,23.6,5.1888119416,47301,52.6354,043,N,97.2,043905050,043905
043907041,332,317,347,73,996,668,132,72,249,20,18.9,19.4,8.5252832087,49202,74.6319,043,N,95.7,043907041,043907
043907043,387,369,358,75,1114,782,132,91,209,21.6,19.2,21.9,9.7142857143,49348,76.9903,043,N,96.1,043907043,043907
043907044,289,253,258,181,800,362,53,85,324,20.2,14.8,15.3,11.256756757,49703,66.3554,043,N,95.9,043907044,043907
043907045,452,457,464,186,1373,846,120,103,253,20.3,20.2,21.7,8.5555246846,48990,95.1214,043,N,95.7,043907045,043907
043907046,400,347,348,179,1095,650,104,91,280,23.5,17.1,21.4,8.7249173977,48610,76.7456,043,N,96.3,043907046,043907
043910042,335,328,324,136,987,218,103,169,644,11.9,13.6,18.2,11.89035799,51475,86.6378,043,N,96.6,043910042,043910
043910043,323,306,346,119,975,528,128,110,319,13.9,18.4,17.1,8.5267851803,49113,72.9185,043,N,96.4,043910043,043910
043910044,274,306,295,68,875,600,176,123,127,14.9,17.7,22.6,11.429931264,51616,55.6864,043,N,96.6,043910044,043910
043910045,260,249,264,149,773,233,57,110,416,15.1,14.4,23.7,9.5047200801,50592,66.9042,043,N,96.3,043910045,043910
043910046,277,307,294,169,878,389,100,147,406,12.8,14.7,15.5,11.221341364,51573,70.9568,043,N,96.5,043910046,043910
043910047,317,334,302,60,953,585,232,97,75,15.4,19.9,21.2,9.5593220339,50560,58.9981,043,N,97.3,043910047,043910
043910048,293,276,296,111,865,495,172,97,181,12.1,21.4,20.4,10.854850922,50941,54.8057,043,N,97,043910048,043910
043910049,409,413,418,141,1240,758,245,90,147,15.8,20.3,22.2,12.597810426,52054,73.9638,043,N,96.9,043910049,043910
043910050,376,357,352,102,1085,547,236,79,120,16.3,22.5,24.2,9.4096316769,49965,63.1842,043,N,97.5,043910050,043910
043910052,351,423,355,154,1129,628,213,125,280,14.2,18.6,22.7,11.029013842,51146,71.8443,043,N,96.6,043910052,043910
043910053,378,379,446,41,1203,521,393,63,46,15,19.8,21,11.361591,51692,72.8729,043,N,98,043910053,043910
043910054,504,493,494,185,1491,739,255,140,139,16.7,19.1,20.1,11.098658593,50934,92.0559,043,N,97.6,043910054,043910
043912041,260,299,254,74,813,610,58,48,127,20.3,20.3,22.9,6.6980797886,49806,58.8376,043,N,96.8,043912041,043912
043918041,128,111,123,13,362,273,25,31,125,18.3,18.6,16.7,10.419354839,44377,26.5897,043,N,96.4,043918041,043918
043919041,260,249,272,16,781,687,177,43,16,14.3,20.4,20.8,9.1185185185,48518,59.5633,043,N,96.6,043919041,043919
044902041,37,38,45,9,120,63,8,22,73,14.1,13.3,13.8,12.162162162,41754,13.3432,044,N,95.5,044902041,044902
045902041,104,122,105,53,331,185,15,44,161,19,18.7,18.9,12.185185185,40914,24.9371,045,N,96.9,045902041,045902
045905041,37,43,27,21,107,42,4,16,68,16.1,12.6,17,5.1782729805,37806,12.4134,045,N,96.6,045905041,045905
046901041,298,326,266,17,890,468,71,80,368,23.4,34.3,37.5,11.691409315,47681,61.6853,046,N,95.9,046901041,046901
046901042,270,322,286,8,878,511,101,53,317,34.2,34.9,30.2,11.4,48359,47.6551,046,N,96.9,046901042,046901
046902041,251,274,279,48,804,530,142,53,128,19.1,21.2,25.1,9.5918367347,47610,48.9238,046,N,96.5,046902041,046902
046902042,281,266,244,26,791,399,85,74,350,17.6,19.3,21.1,11.817710564,47067,57.5049,046,N,95.7,046902042,046902
046902044,252,251,270,21,773,544,128,63,133,16.1,23.3,21.4,12.25,49465,51.104,046,N,96.3,046902044,046902
046902045,243,266,249,19,758,488,123,60,237,19.9,24.4,24.4,11.58,48047,48.079,046,N,96,046902045,046902
