,gr6_stu_count,gr7_stu_count,gr8_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015910074,3,4,2,1,9,5,0,9,5,.,.,.,9.3,42703,3,015,N,94.1,015910074,015910
015915041,331,332,287,59,950,228,81,157,527,19.8,22.9,24,12.6,41320,68.5,015,N,95.5,015915041,015915
015915042,257,252,237,64,746,86,52,155,608,18.1,19,19.1,8.1,37680,56.9,015,N,93.7,015915042,015915
015915043,356,316,317,49,989,43,104,167,814,20.3,23.1,23.4,10.1,39589,72.5,015,N,93.7,015915043,015915
015915044,356,402,342,51,1100,91,102,219,939,18.5,18.7,21.4,9.5,38679,86.2,015,N,94.3,015915044,015915
015915045,461,428,444,93,1333,634,180,166,398,21.5,24.9,24,12.8,41827,84.4,015,N,95.8,015915045,015915
015915046,395,360,361,153,1116,269,80,215,591,20.1,22.1,22.8,12.8,41104,71.6,015,N,95.4,015915046,015915
015915047,491,493,447,93,1431,699,169,222,347,19.8,21.8,21.2,14.1,42986,93.3,015,N,96.3,015915047,015915
015915048,453,446,495,75,1394,613,130,267,498,20.9,22,22.9,14.1,42961,91.7,015,N,95.9,015915048,015915
015915049,552,553,474,133,1579,481,139,265,771,21.2,23.9,24.4,11.6,41004,97.2,015,N,95.3,015915049,015915
015915050,530,611,558,60,1699,1015,290,237,277,24.3,22.6,26.3,13.1,41727,99.4,015,N,97.5,015915050,015915
015915051,525,522,504,153,1551,519,169,269,527,22.8,23.4,24.5,12,40733,99.5,015,N,97,015915051,015915
015915052,438,474,453,95,1365,572,165,208,406,23.4,24.8,24.8,10.9,39997,83.3,015,N,96.1,015915052,015915
015915061,2,11,17,3,30,0,1,13,25,6.3,7.3,7.3,10.7,40338,10.5,015,N,86.5,015915061,015915
015915062,2,16,24,1,42,15,0,15,22,6.4,6.2,6.2,10.1,40251,11,015,N,87.7,015915062,015915
015916041,433,442,419,366,1294,220,87,194,965,20.9,21.4,23.5,7.9,39843,95,015,N,94.3,015916041,015916
015916042,498,453,423,239,1374,666,153,146,488,20,19.3,19.4,13,44141,98,015,N,96.2,015916042,015916
015916043,544,466,522,535,1532,419,120,176,611,19.7,20.3,21.1,8.7,41111,102.7,015,N,95.6,015916043,015916
015917041,347,403,362,21,1112,179,121,171,900,17.7,17,21.5,11.8,41523,69.9,015,N,93.7,015917041,015917
016902041,77,68,74,4,219,159,50,36,102,12.1,12.1,13.8,12.2,35571,20.8,016,N,97.1,016902041,016902
018901041,97,114,82,10,293,227,28,34,125,25.8,25.9,27.1,9.4,36558,23,018,N,97.4,018901041,018901
019911041,38,40,30,2,108,103,23,6,18,15,27,17.5,15.5,38044,6.5,019,N,97.5,019911041,019911
020905041,228,250,207,73,685,281,34,109,347,16.6,18.8,22.3,15.1,45709,44.6,020,N,95.8,020905041,020905
020906041,165,185,177,83,527,361,62,73,164,18.2,18.3,23.6,15.4,43319,32.7,020,N,95.7,020906041,020906
021902041,275,320,304,146,899,336,99,134,549,21.1,22.7,20,10.2,35856,66.9,021,N,94.6,021902041,021902
021902045,327,329,318,310,974,220,81,147,747,21.5,23.3,20.3,7.8,34571,70.4,021,N,95,021902045,021902
021902046,397,389,430,313,1216,642,181,157,565,21.6,19.9,22.3,10,35648,81.8,021,N,95.9,021902046,021902
024901041,136,158,136,1,430,15,48,68,341,17.7,23.6,18.6,15.7,36934,30.7,024,N,95.6,024901041,024901
025901041,76,93,96,28,265,204,30,55,128,18.1,15.9,18.4,11,33207,18.3,025,N,96.6,025901041,025901
025904160,1,0,1,1,2,1,0,2,1,.,.,.,.,.,.,025,N,.,025904160,025904
025909041,112,96,103,4,311,266,18,52,97,14.3,14.3,16.4,14.5,35651,25.7,025,N,97.1,025909041,025909
026901041,155,135,136,58,426,292,31,51,172,13.1,18.9,19.2,12,35194,34,026,N,96.3,026901041,026901
026902041,60,50,57,40,167,100,12,33,90,10.8,16,14,7.9,32809,18,026,N,96,026902041,026902
027903041,229,228,249,11,706,566,69,132,294,17.7,18.6,20,15.5,37197,56.4,027,N,95.1,027903041,027903
027904041,263,299,271,20,833,563,58,112,360,22.8,21,23,13.5,40469,56,027,N,94.9,027904041,027904
028902045,338,340,343,85,1021,411,42,145,505,22,25,23.8,7.3,36493,66.1,028,N,95.3,028902045,028902
028903041,138,135,128,39,401,152,37,49,268,20,18.9,20.2,11.4,36612,25.1,028,N,96.2,028903041,028903
029901043,272,270,252,21,794,305,139,103,421,19.1,19.5,21.5,9.5,37039,52.8,029,N,94.5,029901043,029901
030906041,47,45,51,0,143,126,12,21,57,14.3,14.3,16,11.1,35480,12.1,030,N,97.2,030906041,030906
031901041,292,307,266,0,865,4,21,152,859,17.7,18.2,19.1,16.9,42171,66.9,031,N,97.1,031901041,031901
031901042,290,310,298,0,898,13,50,165,865,17.3,18.9,20.5,15.5,41128,72.8,031,N,96,031901042,031901
031901043,303,301,298,0,902,3,34,175,889,15.7,18.3,20,11.2,37894,74.7,031,N,96.2,031901043,031901
031901044,380,346,365,2,1091,50,78,159,1030,17.5,19.4,21.4,11.8,38290,84,031,N,96.5,031901044,031901
031901045,444,370,382,2,1196,43,97,190,1067,21.2,23.7,24.1,13.1,39465,85.2,031,N,96.8,031901045,031901
031901046,290,317,297,1,904,11,35,138,817,18.8,23.8,24.5,11.7,38535,66.7,031,N,96.4,031901046,031901
031901047,342,373,388,3,1103,56,81,111,903,18.7,21.1,22.6,11.1,38567,77.5,031,N,96.4,031901047,031901
031901048,368,404,387,0,1159,9,39,171,1154,19.3,21.3,22.3,8.8,36218,83.5,031,N,95.7,031901048,031901
031901051,322,296,266,0,884,7,37,148,851,19.1,21,21.2,10.4,37017,66.5,031,N,96.3,031901051,031901
031901053,312,333,203,0,848,17,23,133,823,16.6,20,20.8,11.3,37994,63.4,031,N,.,031901053,031901
031903041,290,291,264,11,845,160,146,98,512,21.6,22.1,22.3,12.7,39516,61.6,031,N,96.2,031903041,031903
031903042,294,312,299,5,905,94,185,90,634,18.3,24.1,24.2,11,38318,64.7,031,N,95.6,031903042,031903
031903043,277,239,254,6,770,49,79,109,654,19.1,20.3,20.1,11.7,39259,57,031,N,95.7,031903043,031903
031903044,380,368,373,4,1121,161,179,152,724,20.5,28.5,23.2,12.3,39628,70.5,031,N,95.9,031903044,031903
031905041,227,219,200,2,646,63,90,67,522,17.2,12.9,20.7,11.8,41261,46.5,031,N,95.9,031905041,031905
031906041,276,255,263,3,794,44,59,156,698,20.1,23.7,16.9,9,37313,54.7,031,N,96.3,031906041,031906
031906105,300,306,289,3,895,64,89,153,747,21.4,22.9,21.4,9.6,37460,60.6,031,N,96.4,031906105,031906
031909041,198,186,180,1,564,82,41,60,475,17,21.5,21.9,8.7,38565,35.1,031,N,97.1,031909041,031909
031911041,167,175,159,0,501,24,76,102,426,21.5,17.6,23.1,11.3,35234,31.9,031,N,96.6,031911041,031911
031912041,304,318,332,0,954,28,69,163,839,22.8,22.7,23.8,13.6,39994,61.9,031,N,94.6,031912041,031912
031912042,428,383,347,0,1158,24,120,206,1013,19.4,20.4,22.4,15.5,41308,68.5,031,N,95.9,031912042,031912
031914041,93,90,96,0,279,6,15,38,264,15.3,13.7,16.6,14,42284,22.3,031,N,96.9,031914041,031914
033902041,58,64,62,1,184,157,39,27,43,17.4,16.3,21,13.1,36172,14.2,033,N,96.9,033902041,033902
034901042,133,151,153,149,437,276,57,86,222,19.6,15.4,21.4,12.5,34561,33.3,034,N,96.6,034901042,034901
034903041,80,71,71,26,222,184,25,35,114,10.2,12,17.8,14.6,38130,21.5,034,N,95.9,034903041,034903
034905041,68,77,60,40,205,162,27,52,94,13.1,14.3,16.3,13.4,36221,20.2,034,N,96.1,034905041,034905
034906041,46,37,38,4,121,114,18,24,46,18.2,21.8,18.8,13.4,34768,8.6,034,N,95.3,034906041,034906
036901041,120,99,113,61,332,196,33,38,143,19.9,17.8,17.7,10.8,35301,23.4,036,N,96.3,036901041,036901
037907041,151,165,148,86,464,334,31,75,240,17.5,15.9,17.8,13,34849,40.4,037,N,95.1,037907041,037907
038901041,93,84,87,16,264,162,23,41,128,14.9,13.7,16.9,14.4,36514,23.5,038,N,96.5,038901041,038901
039902041,90,82,92,1,264,254,31,41,67,15.6,15.8,17.2,11.9,34429,18.3,039,N,96.4,039902041,039902
040901041,46,41,35,12,122,37,15,15,87,14.1,8.6,12.7,14.4,35572,10.3,040,N,95,040901041,040901
042901041,70,86,75,9,231,160,20,28,129,14.3,14.7,15.9,12.4,33380,22.7,042,N,96.7,042901041,042901
043902041,75,74,78,2,227,181,30,43,78,16.6,17.4,16.7,7.6,34836,18.8,043,N,97.2,043902041,043902
043903041,111,97,110,10,318,260,31,31,68,15.6,19,20.6,13.4,37058,22.4,043,N,97.4,043903041,043903
043904041,107,119,102,27,328,230,30,57,131,15,14.6,20.1,10.6,36134,25,043,N,96.9,043904041,043904
043905041,186,210,198,49,594,407,42,72,124,17.9,19.9,20.4,10.4,40788,46.5,043,N,96.6,043905041,043905
043905043,208,210,192,54,610,422,50,73,37,16.4,20.4,20.7,7.1,38711,52.3,043,N,96.5,043905043,043905
043905044,166,179,151,43,496,369,35,40,44,18.5,16.4,19.4,7.1,38459,42.5,043,N,.,043905044,043905
043905045,229,221,185,52,635,502,46,56,29,15.3,16.7,17.7,5.9,37857,54.9,043,N,.,043905045,043905
043907041,375,341,290,63,1006,681,91,105,249,19.9,21.3,23,7.9,39052,69.1,043,N,95.7,043907041,043907
043907043,410,388,342,104,1140,795,109,112,222,20.2,24.2,22.7,7,38491,79.1,043,N,96,043907043,043907
043907044,395,362,356,123,1113,733,83,147,271,20.2,19.9,25.2,6.6,38589,73.3,043,N,95.9,043907044,043907
043908101,39,65,56,0,160,131,18,25,36,15.9,15.4,19.4,7.1,33623,13.3,043,N,96.6,043908101,043908
043910042,349,338,349,144,1036,468,96,155,442,13.2,15.3,22.9,11.5,43628,81.7,043,N,95.4,043910042,043910
043910043,372,316,328,75,1016,697,134,144,166,14.6,17.3,19.7,9.8,41318,72.7,043,N,96.8,043910043,043910
043910044,272,274,288,37,834,656,133,122,70,15.9,21.2,23.1,12.4,44802,59.5,043,N,97.2,043910044,043910
043910045,473,466,454,191,1393,798,128,160,309,16.2,20.3,21.3,9.3,40910,100,043,N,96.8,043910045,043910
043910046,345,335,335,161,1015,664,110,149,211,16.5,18.9,22,11.7,43268,70.8,043,N,96.4,043910046,043910
043910047,318,345,366,56,1029,756,180,81,23,19.4,22,24.2,12.8,45075,66.6,043,N,97.2,043910047,043910
043910048,300,294,261,101,855,572,102,101,97,15.1,17.8,20.2,12,43335,67.1,043,N,97.2,043910048,043910
043910049,406,416,357,77,1179,884,236,100,55,18.1,24,24.7,11.1,42806,73.5,043,N,97.2,043910049,043910
043910050,365,339,344,50,1048,708,185,103,49,18.4,22.4,25.1,9.1,40797,66.1,043,N,97.4,043910050,043910
043910052,378,390,387,69,1155,826,197,106,106,17.5,17.8,24.1,11.3,42722,73.7,043,N,96.9,043910052,043910
043910053,386,369,327,52,1082,701,248,79,29,20.4,21.7,23.2,8.8,41010,69.1,043,N,97.8,043910053,043910
043917041,60,60,59,1,179,163,23,40,35,12.5,10.7,15,7.9,32473,19.2,043,N,96.6,043917041,043917
043918041,127,134,128,10,389,337,39,75,108,19.4,14.4,24.9,9.6,33452,26.3,043,N,94.3,043918041,043918
044902041,56,38,45,15,139,73,8,25,87,12.7,10.7,13.8,10.1,33470,10.4,044,N,96.3,044902041,044902
045902041,109,132,114,32,355,242,15,55,133,20.1,22,21.6,13.3,35425,26.1,045,N,96.7,045902041,045902
045905041,56,44,38,22,138,80,7,36,70,17.2,15.6,19.8,11.3,35752,9.9,045,N,97,045905041,045905
047901041,111,114,139,0,364,220,37,54,202,18.6,17.3,17.7,12.7,34349,23.1,047,N,96.1,047901041,047901
047902041,51,56,51,0,158,111,5,13,93,13.3,14.7,17.8,17,36675,14.3,047,N,96.8,047902041,047902
052901041,83,70,64,2,217,92,12,42,95,25.2,21.2,22.2,14.9,42077,24.7,052,N,95.5,052901041,052901
053001041,50,59,71,0,180,63,12,13,83,12.8,12.6,12.9,12.2,38075,20.2,053,N,97.4,053001041,053001
054901041,32,31,33,6,96,23,12,28,71,10.2,12.2,10.7,5.4,30231,12.4,054,N,95.9,054901041,054901
054903041,48,51,45,7,144,41,28,40,115,14.2,13.7,15.8,8.8,32656,12.4,054,N,95.9,054903041,054903
055901041,49,67,48,0,164,27,18,22,136,11.4,12,16.4,14.1,38543,17.8,055,N,96.8,055901041,055901
056901042,123,113,119,7,355,218,23,46,188,15.6,17.3,20.6,12.7,36821,28,056,N,95.6,056901042,056901
057903041,349,327,314,57,990,249,107,124,627,20.5,21.1,24,5.8,38687,66.7,057,N,95.8,057903041,057903
057903042,357,324,303,53,984,229,141,125,618,22.8,25.4,24.4,8.7,40644,62.4,057,N,96.4,057903042,057903
057903044,343,293,351,150,987,443,136,114,351,23.3,28.4,28.5,10.6,42534,61.4,057,N,96.5,057903044,057903
057903045,380,393,396,125,1169,664,215,144,214,23.2,24.9,25.8,10.1,41275,73,057,N,97.1,057903045,057903
057903046,289,302,293,137,884,414,106,92,312,21.8,21.8,24.1,8.6,40218,58.6,057,N,96.2,057903046,057903
057905044,422,486,407,70,1315,22,174,93,1161,20,23.2,20.3,14.3,46504,86.8,057,N,95.1,057905044,057905
057905063,73,259,254,513,586,8,97,87,464,18.1,21.1,23.3,14.3,44703,47.1,057,N,95.3,057905063,057905
057909041,313,315,300,122,928,478,610,62,276,21,23,24.6,10.6,41785,50.7,057,N,97.7,057909041,057909
057909042,320,360,313,183,993,389,26,165,471,18.5,20.9,27.9,8.6,40634,62.2,057,N,95.8,057909042,057909
057909043,211,227,255,77,693,151,15,113,499,18.7,23.8,26.4,12.7,42605,50.7,057,N,95,057909043,057909
057909044,74,55,56,36,185,97,0,2,67,11.6,11.6,11.6,12.4,42142,19.6,057,N,97,057909044,057909
057909045,370,375,367,161,1112,433,88,109,493,23.3,24.3,24.9,11.1,41078,59.5,057,N,96.7,057909045,057909
057909046,361,379,387,259,1127,355,21,189,605,23.8,24.3,27.9,7.2,39464,70.1,057,N,96.4,057909046,057909
057909047,357,284,248,223,889,390,34,140,390,20.5,22.9,22.8,9.3,40298,52.4,057,N,95.6,057909047,057909
057909048,269,272,276,206,817,208,12,139,436,19.4,21.3,26.1,9.8,40976,52.2,057,N,96.2,057909048,057909
057909049,419,423,423,250,1265,573,42,165,448,24.2,27.3,28.6,8.5,39467,72.8,057,N,96.8,057909049,057909
057909050,409,394,374,220,1177,739,39,155,225,24.1,27,26.1,10,40362,66,057,N,96.5,057909050,057909
057909051,322,334,321,342,977,363,10,141,433,20.6,27.5,23.3,10.3,41346,58.7,057,N,95.3,057909051,057909
057909052,374,383,360,102,1117,637,28,150,309,22.1,26.7,26.4,6.9,39213,71.2,057,N,95.8,057909052,057909
057909054,413,361,382,181,1156,675,34,180,286,23.4,27.7,29.6,9.5,40393,66.3,057,N,96.4,057909054,057909
057910041,255,232,257,150,744,221,71,100,468,.,24.7,22,9.7,40687,47.4,057,N,95.9,057910041,057910
057910044,246,222,184,61,652,130,25,90,567,14.7,18.9,18.2,8.8,40623,51.5,057,N,95.5,057910044,057910
057910045,332,359,318,199,1009,322,115,158,481,24.4,23.5,25.8,11.1,42410,58.6,057,N,96.8,057910045,057910
057910047,317,275,293,205,885,436,160,92,225,22,22.8,21.8,13.6,44287,57.2,057,N,96.8,057910047,057910
057910048,230,234,215,91,679,145,43,116,499,26.8,22.7,23.3,11.2,42471,49.8,057,N,96,057910048,057910
057912041,329,334,306,77,969,224,97,109,665,19.4,18.7,22.6,7.8,40170,74.9,057,N,94.9,057912041,057912
057912042,342,321,274,200,937,265,119,104,479,18.8,19.6,19.4,5.3,38555,73.4,057,N,97.4,057912042,057912
057912043,316,342,324,105,982,401,148,131,439,20.4,22.1,22,9.8,40980,69.6,057,N,96.5,057912043,057912
057912044,396,383,341,107,1120,492,189,109,546,20.7,22.5,21.3,10.8,41958,81.2,057,N,96.5,057912044,057912
057912045,299,328,301,52,928,142,104,105,746,18,18.3,21,8.8,40679,77.7,057,N,96,057912045,057912
057912046,340,323,302,304,965,204,84,90,598,18.6,22.7,21.4,6,38883,72.7,057,N,96.1,057912046,057912
057912048,357,308,282,58,947,250,110,103,625,18.8,18.7,19.9,9.3,40729,69,057,N,.,057912048,057912
057914041,102,514,474,238,1090,573,92,160,429,21.5,25.4,26.1,8.3,39996,65.6,057,N,96,057914041,057914
057914043,206,323,344,221,873,354,45,165,532,20,19.2,26.5,9.5,40631,58.9,057,N,96.8,057914043,057914
057914045,220,226,230,138,676,289,32,118,407,18.4,23.3,22.8,7.3,38919,50.8,057,N,95.7,057914045,057914
057920042,185,222,207,463,614,18,31,62,368,19.1,17.7,19.5,7.9,39191,45.4,057,N,92.3,057920042,057920
057922042,244,226,257,16,727,559,186,59,37,15.3,19.3,24.3,11.9,42992,53.7,057,N,97.2,057922042,057922
057922043,281,276,245,40,802,556,184,52,42,20.5,21.9,23.4,8.5,40310,53.1,057,N,97.1,057922043,057922
057922044,246,304,276,26,826,638,268,39,13,18.3,21.3,22.2,8.2,41692,58.9,057,N,97.2,057922044,057922
058906041,133,148,157,23,438,106,51,48,291,12.5,13.5,19,12,35446,39.6,058,N,96.3,058906041,058906
059901042,273,310,321,12,904,200,40,105,628,20.4,23,26.1,11.4,36771,65,059,N,96.6,059901042,059901
060902041,78,72,80,35,230,183,19,38,108,14.9,14.4,21,8.1,34742,18.7,060,N,96.7,060902041,060902
061901041,303,276,282,101,861,569,101,155,308,20.2,24.5,27.7,7,38666,58.9,061,N,.,061901041,061901
