,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
249902001,90,90,84,71,3,335,285,40,46,124,14.4,13.4,13.1,8.5142857143,42278,30.9953,249,N,94.6,249902001,249902
249903001,185,149,151,133,2,618,377,27,73,277,14.2,14,17,13.010316696,49518,53.7269,249,N,95,249903001,249903
249904001,50,37,45,50,0,182,140,14,20,80,12.2,10.2,15,13.09272816,48838,19.0002,249,N,95.1,249904001,249904
249905001,224,213,228,189,9,854,605,105,107,257,13.6,17.6,20,14.34057971,49263,61.5168,249,N,96.8,249905001,249905
249906001,93,86,65,68,6,312,279,40,47,79,14.8,12.4,15.4,16.2,49158,31.217,249,N,95.4,249906001,249906
250902001,64,44,44,40,23,192,159,12,37,89,9.9,9.3,10.8,17.322580645,49853,26.1012,250,N,94.9,250902001,250902
250903001,118,106,98,99,34,421,273,29,47,211,14.7,10.1,15.6,15.838034505,46229,40.6227,250,N,95.1,250903001,250903
250904001,97,84,78,68,23,327,260,15,50,133,12,14.1,13.9,8.4054054054,45523,31.7344,250,N,96.1,250904001,250904
250907001,126,85,85,86,11,382,322,68,50,143,13,13.8,14.2,13.794871795,41714,36.3041,250,N,96.1,250907001,250907
251901001,103,101,89,86,4,379,120,37,27,203,12.9,14.8,16.5,14.064585001,50835,34.7342,251,N,95.7,251901001,251901
251902001,35,35,46,27,0,143,50,14,19,84,7.9,10.7,10.5,12.75,50796,19.154,251,N,96.6,251902001,251902
252901001,186,164,209,146,8,705,568,67,70,203,14,13.8,15,13.346789629,43122,57.256,252,N,95.8,252901001,252901
252901002,1,2,9,10,1,22,14,0,2,6,.,.,.,17,49774,1.9994,252,N,79.7,252901002,252901
252903001,51,50,43,50,3,194,145,16,32,84,12.4,9.4,10.1,13.25105483,42972,23.9016,252,N,95.2,252903001,252903
253901001,263,205,233,236,1,937,18,62,115,647,-2,-2,-2,12.09072704,48031,73.864,253,N,87.8,253901001,253901
254901001,165,130,122,147,3,564,2,49,37,473,16,17.7,18.5,9.8982758077,44330,39.558,254,N,89.7,254901001,254901
