,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
057910126,105,108,93,93,628,11,115,47,46,448,.,.,.,9.5,53227,40.1,057,N,96.4,057910126,057910
057912103,106,109,105,36,675,6,48,109,74,567,.,.,.,8.5,54502,44.9,057,N,96.7,057912103,057912
057913106,88,85,74,486,549,5,15,63,41,481,.,.,.,8.4,53993,31.4,057,N,96.7,057913106,057913
057913107,68,71,76,520,589,2,10,29,48,524,.,.,.,9.5,55242,35,057,N,95.4,057913107,057913
057914104,157,137,162,243,977,10,89,16,84,891,.,.,.,10.4,54226,61.3,057,N,97.1,057914104,057914
057914112,133,127,145,310,840,4,93,19,64,763,.,.,.,8.4,54282,51.2,057,N,96.8,057914112,057914
057914123,67,69,85,150,459,24,107,16,61,261,.,.,.,13,56153,28.7,057,N,97.8,057914123,057914
057914129,61,81,87,200,527,12,108,15,58,315,.,.,.,7.8,53949,30.4,057,N,97.4,057914129,057914
057914132,158,139,129,139,915,11,73,27,97,695,.,.,.,7.9,53689,55.6,057,N,97.3,057914132,057914
057922108,101,92,94,27,505,161,252,58,29,50,.,.,.,8.3,54888,31.1,057,N,97.5,057922108,057922
057922110,113,93,99,20,655,523,71,57,38,29,.,.,.,8.6,54838,35.7,057,N,97.7,057922110,057922
057922111,91,96,92,22,559,185,173,54,36,76,.,.,.,9.9,56400,39.2,057,N,97.2,057922111,057922
057922112,104,119,93,41,665,522,47,55,41,41,.,.,.,7,54356,39.5,057,N,97.4,057922112,057922
061901102,91,79,91,87,574,48,329,52,59,188,.,.,.,15,56004,40.5,061,N,96.7,061901102,061901
061901113,80,98,100,25,595,5,222,46,65,349,.,.,.,11.7,54322,48,061,N,96.7,061901113,061901
061901123,87,83,83,122,519,25,280,29,80,244,.,.,.,12,54264,39.8,061,N,95.7,061901123,061901
061901125,105,79,88,152,643,13,318,38,70,276,.,.,.,10.9,53819,42.4,061,N,97,061901125,061901
061902106,97,92,107,167,639,56,240,28,87,354,.,.,.,10.7,53809,45.4,061,N,97.1,061902106,061902
061902107,80,80,84,78,506,35,231,29,59,237,.,.,.,11.1,54050,34.3,061,N,96.8,061902107,061902
061902108,73,72,68,23,458,43,277,23,62,115,.,.,.,14.5,55579,31.8,061,N,97.4,061902108,061902
061902111,57,53,56,100,411,13,136,21,50,263,.,.,.,12.4,55398,32.4,061,N,96.8,061902111,061902
061902112,80,100,101,23,499,35,355,40,60,59,.,.,.,16.3,56905,38.6,061,N,97.5,061902112,061902
061902113,95,109,104,91,624,107,251,44,40,201,.,.,.,8.4,51757,43.3,061,N,97,061902113,061902
061902114,85,79,85,8,509,10,435,33,59,23,.,.,.,13,55377,36.3,061,N,96.8,061902114,061902
061902115,77,79,72,65,466,25,206,19,65,237,.,.,.,13.2,56324,36.5,061,N,96.3,061902115,061902
061902117,74,97,85,18,478,49,322,25,69,51,.,.,.,13.6,55874,36.8,061,N,97.1,061902117,061902
061902118,94,87,99,60,577,239,163,48,44,127,.,.,.,15,56665,39.8,061,N,97.5,061902118,061902
061902120,72,81,87,16,437,57,260,64,45,48,.,.,.,17.6,57097,30.8,061,N,97.4,061902120,061902
061902125,61,62,71,140,438,89,112,32,52,211,.,.,.,11.1,52975,32.2,061,N,96.9,061902125,061902
061902128,71,92,108,26,526,97,319,65,69,58,.,.,.,14.7,56829,34.3,061,N,97.5,061902128,061902
061902130,153,135,144,18,898,194,575,65,49,25,.,.,.,14.8,56097,57.6,061,N,97.7,061902130,061902
061902134,109,90,112,55,589,68,353,25,35,42,.,.,.,10.6,52962,42.8,061,N,96.9,061902134,061902
061902139,118,125,121,297,744,51,165,22,67,396,.,.,.,9.2,53602,50.1,061,N,96.7,061902139,061902
061902142,106,95,107,35,798,155,120,30,60,408,.,.,.,8.3,53131,58.3,061,N,97.3,061902142,061902
061906101,83,105,88,11,595,1,418,29,49,272,.,.,.,14.6,52103,44.5,061,N,96.1,061906101,061906
061908104,71,83,80,26,522,7,326,21,46,261,.,.,.,11.6,50555,30.5,061,N,97.1,061908104,061908
061911107,107,107,131,37,707,38,383,60,55,156,.,.,.,7.9,54790,49,061,N,96.5,061911107,061911
061911108,98,85,85,13,532,3,331,34,36,261,.,.,.,12.9,57412,38.1,061,N,95.5,061911108,061911
061911113,82,93,77,65,547,23,318,41,49,140,.,.,.,10.9,56508,37.8,061,N,96.1,061911113,061911
061911116,117,139,130,121,845,71,409,59,73,174,.,.,.,8.9,55128,53.1,061,N,96.4,061911116,061911
061911118,89,91,81,47,559,4,336,41,53,146,.,.,.,7.4,54112,39.4,061,N,96.3,061911118,061911
061912101,99,109,110,42,673,13,333,36,58,383,.,.,.,11.9,51158,49,061,N,96.6,061912101,061912
061912105,97,76,81,24,511,15,305,27,84,186,.,.,.,12,52300,38.5,061,N,96.7,061912105,061912
061914104,107,104,94,151,743,16,307,15,78,292,.,.,.,12.6,55645,43.8,061,N,96.4,061914104,061914
065901101,41,42,35,26,258,0,188,14,26,153,.,.,.,12.9,40858,18.4,065,N,96.6,065901101,065901
067902101,61,76,71,2,436,4,350,8,43,253,.,.,.,12.2,40501,33,067,N,96.7,067902101,067902
067903101,82,86,69,4,514,2,331,18,54,332,.,.,.,11.7,39411,37.5,067,N,96.5,067903101,067903
067907101,29,35,31,12,214,0,156,3,25,169,.,.,.,15.3,40927,18.8,067,N,95.5,067907101,067907
070907101,40,44,34,32,285,2,138,4,32,175,.,.,.,9.8,40728,25.6,070,N,96.1,070907101,070907
070908104,98,117,112,19,646,9,456,15,61,143,.,.,.,15.2,50912,40.7,070,N,96.7,070908104,070908
070908106,127,111,133,30,784,8,604,32,72,120,.,.,.,13.1,50562,47.6,070,N,97.2,070908106,070908
070908107,109,87,97,27,633,8,287,20,78,335,.,.,.,11.4,50827,46.2,070,N,96.7,070908107,070908
070908108,99,88,103,21,571,3,432,25,49,141,.,.,.,11.1,49109,35.3,070,N,96.8,070908108,070908
070911101,97,106,104,130,616,4,262,32,76,280,.,.,.,13,49046,36.6,070,N,97,070911101,070911
070912108,117,125,114,71,733,4,286,18,81,465,.,.,.,11.9,50684,48.4,070,N,96.6,070912108,070912
070912112,68,62,55,91,458,1,179,5,73,328,.,.,.,9.6,49208,32.2,070,N,96.3,070912112,070912
071901102,127,124,132,3,834,0,21,43,51,766,.,.,.,14.3,54948,45.9,071,N,97,071901102,071901
071901103,176,181,171,21,1143,7,86,35,117,813,.,.,.,10,52393,57.1,071,N,97.2,071901103,071901
071901105,166,170,165,1,1037,0,52,28,55,913,.,.,.,11.2,53730,57.8,071,N,96.5,071901105,071901
071902103,96,75,83,1,558,0,10,18,88,539,.,.,.,17,52999,40.4,071,N,96.5,071902103,071902
071902105,74,57,71,77,555,5,214,23,67,469,.,.,.,13.8,52361,37.8,071,N,96.1,071902105,071902
071902106,33,41,32,4,260,6,8,11,53,221,.,.,.,12.5,51680,22.6,071,N,95.9,071902106,071902
071902111,84,75,84,2,567,0,4,41,60,527,.,.,.,14.6,52615,36.3,071,N,96.1,071902111,071902
071902115,41,45,38,15,291,5,18,30,34,244,.,.,.,13.7,52080,22.7,071,N,96.2,071902115,071902
071902116,90,75,89,19,532,2,51,41,66,476,.,.,.,12.6,51223,33.2,071,N,96.7,071902116,071902
071902118,84,99,98,0,568,0,3,2,60,518,.,.,.,14.3,52381,36.4,071,N,96.2,071902118,071902
071902121,73,68,69,2,477,2,4,15,65,460,.,.,.,17.6,55027,34.4,071,N,96.5,071902121,071902
071902130,182,199,179,9,1148,21,109,339,98,638,.,.,.,10.2,50274,72.1,071,N,96.8,071902130,071902
071902140,26,44,37,17,262,3,20,14,27,236,.,.,.,12.8,50008,17.5,071,N,96.3,071902140,071902
071902141,81,63,66,6,492,0,7,17,60,462,.,.,.,12.7,50110,31.4,071,N,96.4,071902141,071902
071902151,62,58,51,26,405,7,63,42,67,177,.,.,.,17,54623,27.7,071,N,97.1,071902151,071902
071902155,73,79,83,16,542,2,18,19,62,495,.,.,.,16,53486,36.4,071,N,96,071902155,071902
071902158,53,57,58,36,405,7,57,56,61,327,.,.,.,12.3,51200,27.6,071,N,97.1,071902158,071902
071902160,81,99,113,7,549,8,97,93,53,270,.,.,.,15.5,52706,37.4,071,N,97.3,071902160,071902
071902162,54,67,56,9,418,16,43,40,66,276,.,.,.,15.8,52300,31.5,071,N,96.9,071902162,071902
071902163,98,83,78,7,543,4,33,51,69,418,.,.,.,18.3,54967,37.5,071,N,96.5,071902163,071902
071902166,100,103,94,14,638,19,75,88,59,270,.,.,.,13,50879,45.4,071,N,97.1,071902166,071902
071902169,86,66,73,11,547,0,9,16,75,509,.,.,.,11.7,51197,39.3,071,N,95.4,071902169,071902
071902174,88,85,70,6,479,0,15,38,69,350,.,.,.,13.6,52159,38,071,N,97,071902174,071902
071902175,73,80,70,98,588,12,197,37,85,502,.,.,.,8.8,47927,37.8,071,N,96,071902175,071902
071905113,109,91,79,32,932,2,50,32,153,707,.,.,.,12,51590,49.1,071,N,97.1,071905113,071905
071905129,120,127,119,21,887,0,37,66,94,692,.,.,.,14,51841,54.8,071,N,97.5,071905129,071905
071905131,99,98,94,10,699,0,37,33,108,534,.,.,.,13.4,52323,42.4,071,N,96.7,071905131,071905
071905142,88,90,76,29,488,5,48,31,55,321,.,.,.,12.9,50758,33.4,071,N,96.9,071905142,071905
071907101,90,98,98,1,613,0,15,35,59,536,.,.,.,15.4,52199,38.9,071,N,96.8,071907101,071907
071907103,84,71,63,6,486,3,24,30,52,294,.,.,.,12.1,50601,33.4,071,N,96.5,071907103,071907
071907106,47,74,53,9,450,5,60,28,37,208,.,.,.,8.5,48868,28.1,071,N,.,071907106,071907
071909103,80,86,71,8,849,3,61,10,75,667,.,.,.,13.5,52829,40.8,071,N,96.8,071909103,071909
071909105,102,122,125,25,921,7,37,53,72,586,.,.,.,10.9,49212,48.6,071,N,97.4,071909105,071909
071909109,85,76,70,7,735,4,29,32,79,610,.,.,.,15.7,54136,38.9,071,N,96.4,071909109,071909
071909119,174,199,148,41,1136,7,96,32,72,691,.,.,.,11.4,52121,59.1,071,N,97.6,071909119,071909
071909121,128,110,125,13,664,10,39,45,86,350,.,.,.,13.4,52672,36.5,071,N,97.3,071909121,071909
071909125,153,129,122,43,1053,15,58,13,108,675,.,.,.,8.4,49965,54.9,071,N,96.9,071909125,071909
071909128,118,124,142,55,1046,6,88,19,80,698,.,.,.,10,49988,51.3,071,N,97,071909128,071909
075901102,42,52,49,12,302,4,109,29,15,190,.,.,.,10.2,38502,24.1,075,N,97.1,075901102,075901
075903102,53,37,55,37,333,1,137,15,37,231,.,.,.,11.1,42185,25.6,075,N,96.7,075903102,075903
079901107,79,73,89,90,484,7,49,12,47,402,.,.,.,11.4,55528,35.4,079,N,96.9,079901107,079901
079901110,137,113,109,72,753,16,495,52,56,129,.,.,.,9.3,55582,41.7,079,N,97,079901110,079901
079901112,85,77,91,117,620,6,95,23,44,404,.,.,.,10.7,56059,37.6,079,N,96.7,079901112,079901
079901114,101,85,95,54,584,15,321,43,41,110,.,.,.,15,58839,34.1,079,N,97.2,079901114,079901
079901118,66,77,54,48,419,0,11,10,40,383,.,.,.,10.9,56372,32,079,N,96.8,079901118,079901
079901119,115,109,120,41,622,53,408,165,42,16,.,.,.,13.2,57541,38.7,079,N,97.5,079901119,079901
079901120,70,58,73,25,422,9,267,61,47,41,.,.,.,12.2,56923,27.7,079,N,97.5,079901120,079901
079901122,86,102,95,141,681,32,207,42,45,327,.,.,.,9.6,53541,42,079,N,97,079901122,079901
079901125,118,125,139,204,827,54,136,19,63,409,.,.,.,6,53899,47.8,079,N,97.1,079901125,079901
079901126,188,194,147,301,1211,146,403,66,71,214,.,.,.,6.7,54312,66.3,079,N,97.4,079901126,079901
079901127,120,91,96,136,696,72,302,60,57,97,.,.,.,9.3,55314,38.1,079,N,97.6,079901127,079901
079907109,90,111,107,229,695,0,4,2,43,583,.,.,.,10.4,54928,47.8,079,N,96.1,079907109,079907
079907118,121,119,118,128,719,24,34,8,72,501,.,.,.,10.9,55888,54.4,079,N,96.6,079907118,079907
079907120,131,130,122,59,826,449,169,111,66,108,.,.,.,12,56564,52.9,079,N,97.7,079907120,079907
079907121,97,101,124,264,574,109,64,13,39,158,.,.,.,13.5,58639,39.9,079,N,97.6,079907121,079907
079907123,95,63,98,61,610,232,173,29,34,112,.,.,.,16,60062,38.6,079,N,97.5,079907123,079907
079907124,74,88,74,202,480,52,24,6,49,292,.,.,.,9.4,54114,38.1,079,N,97.3,079907124,079907
079907125,93,95,86,81,622,34,361,20,56,122,.,.,.,15,58191,39.3,079,N,96.5,079907125,079907
079907127,107,143,124,83,751,385,118,36,53,232,.,.,.,9.5,55791,48.2,079,N,97.7,079907127,079907
079907128,133,117,141,44,769,432,197,124,32,41,.,.,.,11.3,55629,47.6,079,N,97.8,079907128,079907
079907133,121,113,100,146,683,132,28,14,43,399,.,.,.,13.8,57222,49.3,079,N,97.1,079907133,079907
079907134,81,68,80,327,444,3,8,4,35,262,.,.,.,14,57438,32.6,079,N,97.2,079907134,079907
079907144,111,107,90,161,664,35,30,3,42,526,.,.,.,9.6,56146,45.3,079,N,97,079907144,079907
079907146,88,103,96,269,583,0,13,1,43,336,.,.,.,9.3,55507,42.6,079,N,97.1,079907146,079907
084903101,6,10,4,0,44,0,39,0,6,37,.,.,.,10.4,42368,6,084,N,96.2,084903101,084903
084910101,81,97,98,71,577,37,243,33,46,247,.,.,.,7.8,53303,32.2,084,N,95.9,084910101,084910
084910103,87,73,74,36,580,18,151,13,87,400,.,.,.,7,53343,36.8,084,N,95.7,084910103,084910
084910104,111,99,111,59,686,38,362,23,89,267,.,.,.,11.7,55061,37.5,084,N,96.3,084910104,084910
084910105,111,106,129,35,736,35,480,35,93,277,.,.,.,11.4,55509,42,084,N,95.7,084910105,084910
084910106,111,104,116,27,822,8,265,74,82,480,.,.,.,8,53582,45.1,084,N,96.1,084910106,084910
084910107,122,105,92,131,785,12,103,42,56,563,.,.,.,9.8,54733,47.9,084,N,96.2,084910107,084910
084910108,113,99,117,90,746,100,237,24,86,395,.,.,.,7.7,53539,43.1,084,N,96,084910108,084910
084910110,104,113,97,87,720,116,217,38,95,324,.,.,.,8.8,53930,42.5,084,N,96.3,084910110,084910
084910111,81,91,63,55,509,70,229,37,51,177,.,1,.,9.4,54172,29.1,084,N,96.3,084910111,084910
084910115,136,151,115,51,869,49,502,80,101,136,.,.,.,11.3,55499,49.1,084,N,96.6,084910115,084910
084910118,117,117,116,18,708,114,251,108,50,247,.,.,.,13.8,56923,43.5,084,N,96.8,084910118,084910
084910119,114,124,106,58,752,29,380,47,88,325,.,.,.,6.6,53135,42,084,N,95.8,084910119,084910
084910120,89,101,112,38,637,15,391,45,61,179,.,.,.,13.4,56350,31.5,084,N,96.5,084910120,084910
084910121,119,123,123,61,764,224,283,86,60,203,.,.,.,8,53855,44,084,N,96.7,084910121,084910
084910122,126,105,126,48,752,47,424,35,99,156,.,.,.,10.4,55161,41.4,084,N,96.5,084910122,084910
084910123,157,138,152,60,918,61,533,51,87,127,.,.,.,10.9,55579,48.8,084,N,96.7,084910123,084910
084910124,80,108,95,68,627,104,275,82,81,193,.,.,.,10.4,55226,41.5,084,N,96.5,084910124,084910
084910125,137,146,131,103,907,300,118,86,84,368,.,.,.,9.7,54524,50.5,084,N,97,084910125,084910
084910127,147,143,149,31,788,27,534,94,73,70,.,.,.,12.2,55415,41.8,084,N,96.9,084910127,084910
085902101,76,57,44,19,431,0,125,10,51,323,.,.,.,11.4,42965,32,085,N,95.5,085902101,085902
090904105,72,80,77,21,607,1,185,22,54,556,.,.,.,11.8,48311,39.2,090,N,96.4,090904105,090904
091914101,62,68,54,3,383,0,320,10,28,215,.,.,.,13.8,43877,27,091,N,96.8,091914101,091914
092903122,98,101,91,240,742,8,125,2,54,637,.,.,.,12.6,46186,44.2,092,N,96,092903122,092903
092903123,104,96,88,226,736,16,331,11,83,434,.,.,.,11.8,45981,47,092,N,95.8,092903123,092903
092903124,100,94,84,207,660,0,29,4,24,631,.,.,.,15.5,46187,42.3,092,N,97,092903124,092903
092903126,82,69,72,257,558,2,40,0,44,492,.,.,.,9.4,43799,34.6,092,N,96.7,092903126,092903
093904104,102,101,91,224,798,3,153,8,65,680,.,.,.,8.6,43198,53.8,093,N,95.9,093904104,093904
095901101,66,63,54,2,369,0,134,40,34,229,.,.,.,15.2,42859,26,095,N,96.3,095901101,095901
095905108,88,87,62,20,554,3,137,47,52,395,.,.,.,12.7,48380,38,095,N,95.9,095905108,095905
097902102,51,56,56,1,399,3,310,14,37,226,.,.,.,14.5,44751,28,097,N,96,097902102,097902
099903102,38,46,43,15,295,3,159,10,29,240,.,.,.,14.3,42914,22.2,099,N,96.6,099903102,099903
100905102,64,72,60,74,442,3,270,14,44,226,21.3,.,.,15.5,44351,29,100,N,96.3,100905102,100905
101815101,32,26,25,58,294,111,15,0,15,176,.,.,.,5.5,44347,10.7,101,Y,97.1,101815101,101815
101903101,165,150,39,162,997,84,84,21,92,852,.,.,.,9,56122,70.2,101,N,96.7,101903101,101903
101903108,174,99,123,162,1023,339,27,32,78,807,.,.,.,10.3,57284,71,101,N,96.9,101903108,101903
101907103,171,142,138,181,913,90,293,40,94,469,.,.,.,11.6,57447,54,101,N,96.6,101907103,101907
101907104,169,174,142,243,1115,83,175,33,77,745,.,.,.,10.4,57046,60.8,101,N,97,101907104,101907
101907105,155,150,132,172,994,115,199,30,80,534,.,.,.,13.4,58541,58.4,101,N,96.8,101907105,101907
101907106,156,141,125,214,992,22,62,14,91,866,.,.,.,8.1,55552,64.5,101,N,96.5,101907106,101907
101907107,134,126,142,92,838,108,282,41,61,393,.,.,.,13,57468,53.5,101,N,96.8,101907107,101907
101907108,158,188,176,317,994,127,171,14,114,636,.,.,.,7.9,55724,61.8,101,N,96.4,101907108,101907
101907109,138,157,128,155,959,58,216,27,51,520,.,.,.,12.9,58431,56.3,101,N,96.5,101907109,101907
101907112,165,130,124,321,935,74,75,9,39,784,.,.,.,8.9,56629,67.4,101,N,96.6,101907112,101907
101907113,167,159,150,169,1034,70,130,7,88,705,.,.,.,7.9,54582,69.9,101,N,96.7,101907113,101907
101907116,146,132,151,138,879,44,345,21,70,373,.,.,.,11,57217,51.5,101,N,96.7,101907116,101907
101907118,123,122,139,78,870,102,166,21,75,481,.,.,.,13,58456,56.1,101,N,96.7,101907118,101907
101907119,134,145,133,129,923,75,152,16,79,598,.,.,.,8.9,55836,58.7,101,N,96.8,101907119,101907
101907120,129,134,120,203,860,60,151,17,66,535,.,.,.,9,56273,53.4,101,N,96.6,101907120,101907
101907121,126,116,144,94,866,47,166,21,84,526,.,.,.,12.4,57661,53.9,101,N,96.8,101907121,101907
101907122,156,131,157,186,923,20,92,9,60,700,.,.,.,11.2,57024,58.8,101,N,96.6,101907122,101907
101907124,196,184,159,259,1122,132,311,28,107,596,.,.,.,10.8,57247,61.5,101,N,96.2,101907124,101907
101907125,147,167,133,225,973,61,225,25,82,574,.,.,.,9.1,56241,56.4,101,N,96.4,101907125,101907
101907126,180,168,152,45,979,150,588,99,91,87,.,.,.,10.5,56952,54.2,101,N,97,101907126,101907
101907127,166,157,152,133,972,101,69,14,68,759,.,.,.,9.9,57126,54.9,101,N,97.1,101907127,101907
101907129,175,154,180,73,1121,165,91,20,84,805,.,.,.,7.2,55124,66.8,101,N,97.1,101907129,101907
101907130,153,170,173,189,1061,148,350,65,75,327,.,.,.,12.4,57889,56,101,N,97,101907130,101907
101907131,139,163,155,144,920,197,102,27,88,585,.,.,.,9.2,55847,55.5,101,N,97.3,101907131,101907
101907133,162,165,168,104,1030,79,546,37,63,232,.,.,.,11.7,57507,53.2,101,N,96.7,101907133,101907
101907134,147,152,171,153,1018,106,116,28,92,736,.,.,.,7.3,55018,60.7,101,N,97.2,101907134,101907
101907135,184,171,185,135,1075,112,476,65,66,286,.,.,.,14.5,58936,58.9,101,N,96.6,101907135,101907
101907137,156,163,152,254,1008,23,115,30,95,729,.,.,.,8.5,55913,59,101,N,96.4,101907137,101907
101907138,159,188,198,15,1009,123,686,118,72,20,.,.,.,16,59602,56,101,N,97.2,101907138,101907
101907139,215,191,212,202,1155,185,397,90,108,310,.,.,.,13.8,58894,68.5,101,N,97,101907139,101907
101907140,140,152,142,99,863,48,423,45,63,201,.,.,.,17.5,60910,50.1,101,N,96.8,101907140,101907
101907141,178,159,152,187,1037,62,74,17,66,809,.,.,.,8.6,55917,65,101,N,96.9,101907141,101907
101907145,152,153,161,298,1039,75,157,17,75,744,.,.,.,10.3,56359,61.4,101,N,96.6,101907145,101907
101907146,207,176,173,333,1166,53,81,19,89,922,.,.,.,9.7,56174,67.1,101,N,96.9,101907146,101907
101907147,169,165,155,238,1090,173,280,30,78,296,.,.,.,9.4,56307,56.6,101,N,96.8,101907147,101907
101907148,143,175,170,88,1045,52,491,49,49,322,.,.,.,13.9,58518,60.6,101,N,96.7,101907148,101907
101907150,184,162,172,312,1116,42,93,27,78,861,.,.,.,8.9,56332,65.2,101,N,96.8,101907150,101907
101907152,173,181,164,236,1156,44,87,13,89,867,.,.,.,8.3,55188,68.7,101,N,96.9,101907152,101907
101907153,199,197,220,75,1212,94,762,91,86,74,.,.,.,12.4,57747,62.4,101,N,97.3,101907153,101907
101907154,162,153,154,281,974,38,114,22,110,690,.,.,.,6.1,54659,64.5,101,N,97.2,101907154,101907
101907157,163,157,147,164,958,111,350,56,62,315,.,.,.,7.2,54885,50.4,101,N,.,101907157,101907
101910104,103,110,86,29,644,0,29,31,38,566,.,.,.,7.8,53569,41,101,N,96.8,101910104,101910
101910105,120,120,88,221,806,0,36,32,62,727,.,.,.,10.9,54864,48,101,N,96.4,101910105,101910
101910106,125,140,123,28,827,1,97,51,70,718,.,.,.,11.5,54159,50.9,101,N,96.9,101910106,101910
101910109,94,84,95,14,649,1,34,29,47,543,.,.,.,10.5,54045,42,101,N,96.8,101910109,101910
101910112,87,81,87,128,568,2,17,33,56,488,.,.,.,10.4,54436,36,101,N,96.8,101910112,101910
101910115,105,88,99,267,636,37,16,47,91,414,.,.,.,7.3,53535,42,101,N,97,101910115,101910
101911103,123,111,103,146,834,6,138,56,78,607,.,.,.,10.5,58963,55.4,101,N,96.2,101911103,101911
101911105,118,102,92,133,733,7,54,34,59,609,.,.,.,9.4,58264,42.5,101,N,95.8,101911105,101911
101911107,111,106,119,204,752,8,65,50,75,610,.,.,.,8.3,58214,45.5,101,N,96.4,101911107,101911
101911112,63,75,62,19,506,1,43,26,49,426,.,.,.,10.8,58648,32,101,N,96.6,101911112,101911
101911113,116,116,119,43,764,3,62,28,87,652,.,.,.,8.4,57764,48.8,101,N,96.4,101911113,101911
101911114,128,125,127,127,831,7,178,65,72,549,.,.,.,9.4,58188,47.5,101,N,96.4,101911114,101911
101911118,115,103,112,87,708,12,156,61,68,456,.,.,.,8.7,57683,42,101,N,96.5,101911118,101911
101911120,122,109,115,148,834,5,205,44,70,674,.,.,.,8.1,57228,48.3,101,N,95.7,101911120,101911
101911123,92,97,110,80,663,12,299,84,40,264,.,.,.,5.1,54777,40.8,101,N,96.6,101911123,101911
101912102,57,42,46,238,332,0,1,9,29,320,.,.,.,10.2,55804,24.3,101,N,94,101912102,101912
101912104,136,120,118,189,845,10,11,152,53,721,.,.,.,10,55540,43,101,N,97.5,101912104,101912
101912106,87,89,78,455,576,0,3,13,46,554,.,.,.,16.9,58206,32.2,101,N,98.9,101912106,101912
101912108,90,87,96,438,642,2,3,36,42,630,.,.,.,11.1,55764,38.8,101,N,94.4,101912108,101912
101912109,127,112,112,27,812,3,9,146,47,732,.,.,.,6.9,53841,45.4,101,N,97.3,101912109,101912
101912110,69,63,62,431,533,1,2,17,39,493,.,.,.,7.2,54072,30.8,101,N,95.3,101912110,101912
101912112,159,145,155,20,990,10,9,93,63,877,.,.,.,10.7,54599,56.9,101,N,97.6,101912112,101912
101912114,140,142,126,34,877,4,4,92,46,869,.,.,.,10,54005,53.8,101,N,98.1,101912114,101912
101912116,139,132,123,67,827,158,343,151,37,237,.,.,.,9.2,54739,44,101,N,97.4,101912116,101912
101912117,57,54,57,2,378,0,7,63,40,346,.,.,.,10.6,55474,26,101,N,96.6,101912117,101912
101912122,145,108,101,110,867,0,7,105,58,814,.,.,.,9.1,53891,53,101,N,96.9,101912122,101912
101912128,155,148,145,7,1002,0,7,170,66,936,.,.,.,10.7,55138,54.2,101,N,98.5,101912128,101912
101912136,116,115,82,64,721,38,10,84,51,672,.,.,.,9.6,55151,41,101,N,98.1,101912136,101912
101912140,103,85,100,256,670,0,4,67,52,613,.,.,.,6.2,53255,39,101,N,96.4,101912140,101912
101912149,145,131,110,193,938,34,124,91,36,649,.,.,.,7.6,54297,51.9,101,N,96.4,101912149,101912
101912151,127,126,126,238,777,17,27,119,44,680,.,.,.,14.8,58101,50.7,101,N,97,101912151,101912
101912152,80,69,54,27,514,4,32,70,33,429,.,.,.,10.3,55314,29.5,101,N,97.6,101912152,101912
101912153,69,57,62,126,416,4,6,37,49,332,.,.,.,8,54547,24.8,101,N,96,101912153,101912
101912159,114,104,103,20,771,0,7,48,47,723,.,.,.,10.3,55297,48.4,101,N,96.8,101912159,101912
101912169,111,105,105,41,702,24,306,254,33,166,.,.,.,10.6,55467,39,101,N,98.1,101912169,101912
101912179,71,76,64,332,447,0,5,30,35,353,.,.,.,10,55726,24,101,N,96.5,101912179,101912
101912181,94,92,78,22,634,0,8,49,47,620,.,.,.,11.7,56083,39,101,N,97.4,101912181,101912
101912182,57,66,62,29,452,0,8,29,49,423,.,.,.,7.3,53706,29.5,101,N,96.4,101912182,101912
101912185,84,56,78,403,475,0,2,12,27,420,.,.,.,8.5,54800,27.5,101,N,96,101912185,101912
101912187,72,76,64,163,451,2,2,28,28,423,.,.,.,7.8,54233,28,101,N,95.8,101912187,101912
101912188,106,100,110,163,745,0,3,88,44,651,.,.,.,10.9,55735,38.2,101,N,97.1,101912188,101912
101912189,110,86,94,97,665,69,293,248,43,169,.,.,.,12.6,56496,40,101,N,97.4,101912189,101912
101912198,73,81,54,18,461,2,23,95,28,433,.,.,.,13.7,56500,27.8,101,N,97,101912198,101912
101912199,111,106,107,165,682,78,217,279,36,229,.,.,.,11.1,53944,40.5,101,N,97.3,101912199,101912
101912203,92,83,85,464,600,2,1,13,49,518,.,.,.,9,54660,35.8,101,N,95.3,101912203,101912
101912210,88,90,91,24,638,1,12,54,41,585,.,.,.,16.6,58735,38.8,101,N,97.3,101912210,101912
101912213,56,68,48,249,411,0,2,16,35,369,.,.,.,13.2,56396,24.8,101,N,95.9,101912213,101912
101912215,139,132,134,194,826,23,204,199,60,437,.,.,.,10.6,54927,53.3,101,N,97.3,101912215,101912
101912217,92,73,74,249,568,0,10,47,52,508,.,.,.,10,55906,32.8,101,N,96.6,101912217,101912
101912219,175,159,154,100,1166,37,68,147,73,999,.,.,.,13,56680,64.8,101,N,97.1,101912219,101912
101912222,44,52,45,6,321,0,1,44,27,313,.,.,.,9.8,52727,22.3,101,N,97.9,101912222,101912
101912224,105,98,93,170,700,31,103,189,72,420,.,.,.,11.9,56235,41.6,101,N,97,101912224,101912
101912227,145,123,118,161,906,38,39,65,35,874,.,.,.,13,56534,48.3,101,N,96.9,101912227,101912
101912233,96,90,88,11,596,0,8,89,55,559,.,.,.,12.4,56378,37.1,101,N,96.7,101912233,101912
101912241,89,76,79,53,544,15,137,101,56,294,.,.,.,12.6,56302,33.5,101,N,96.7,101912241,101912
