,gr6_math_avg,gr6_ela_avg,gr7_math_avg,gr7_ela_avg,gr7_writ_avg,gr8_math_avg,gr8_ela_avg,gr8_sci_avg,CAMPUS,DISTRICT
015907050,44,48,49,52,43,72,81,51,015907050,015907
015907051,46,45,35,44,43,70,79,52,015907051,015907
015907053,30,28,35,48,44,33,79,49,015907053,015907
015907054,41,41,38,44,48,68,72,55,015907054,015907
015907055,51,51,52,55,54,58,73,59,015907055,015907
015907057,42,42,40,45,39,52,78,54,015907057,015907
015907058,56,57,45,49,49,75,83,56,015907058,015907
015907059,54,54,54,62,67,69,87,61,015907059,015907
015907061,41,46,32,41,35,62,73,45,015907061,015907
015908041,47,50,60,62,60,84,84,70,015908041,015908
015908042,56,46,45,48,51,61,72,63,015908042,015908
015908043,45,51,41,49,50,58,78,52,015908043,015908
015908044,62,66,61,59,74,76,88,70,015908044,015908
015910041,63,63,71,74,67,87,93,74,015910041,015910
015910042,65,64,74,72,72,85,91,89,015910042,015910
015910043,62,64,67,64,66,69,86,77,015910043,015910
015910044,67,65,66,60,61,63,81,62,015910044,015910
015910045,62,59,71,68,69,89,88,69,015910045,015910
015910046,72,61,64,55,44,71,74,59,015910046,015910
015910047,63,61,59,67,68,83,87,79,015910047,015910
015910048,79,81,80,82,81,89,95,87,015910048,015910
015910049,70,71,67,72,65,81,93,81,015910049,015910
015910050,89,86,92,88,88,91,97,93,015910050,015910
015910053,.,.,.,.,.,.,.,.,015910053,015910
015910056,86,88,96,93,93,91,96,92,015910056,015910
015910057,96,93,96,92,91,96,97,93,015910057,015910
015910058,75,76,78,75,75,86,91,83,015910058,015910
015910059,85,85,88,92,89,85,95,87,015910059,015910
015911043,60,53,66,57,55,78,83,63,015911043,015911
015911044,63,52,57,52,50,66,79,50,015911044,015911
015912041,68,62,57,61,59,67,79,57,015912041,015912
015912042,57,53,47,54,51,65,73,50,015912042,015912
015912044,69,59,64,65,62,88,87,64,015912044,015912
015915041,61,57,68,61,64,70,86,66,015915041,015915
015915042,56,56,66,62,61,62,79,66,015915042,015915
015915043,59,58,59,62,56,69,79,65,015915043,015915
015915044,51,51,56,62,50,62,73,58,015915044,015915
015915045,67,67,73,70,69,84,91,79,015915045,015915
015915046,62,66,63,67,57,71,87,73,015915046,015915
015915047,79,80,78,79,74,90,94,83,015915047,015915
015915048,61,68,65,69,67,80,91,72,015915048,015915
015915049,74,67,72,75,66,88,91,76,015915049,015915
015915050,77,79,73,80,79,73,91,79,015915050,015915
015915051,70,73,69,68,70,94,92,85,015915051,015915
015915052,66,74,66,79,79,78,90,69,015915052,015915
015915053,83,81,82,81,80,91,95,76,015915053,015915
015915054,80,79,81,82,76,83,93,73,015915054,015915
015915055,87,88,80,87,86,93,96,84,015915055,015915
015915056,70,73,76,78,72,89,90,73,015915056,015915
015915057,91,93,91,93,88,95,97,96,015915057,015915
015915058,90,87,84,86,82,94,96,88,015915058,015915
015915059,89,84,86,89,91,95,97,84,015915059,015915
015915060,77,74,82,81,78,86,94,84,015915060,015915
015915061,.,.,.,.,.,.,.,.,015915061,015915
015915062,.,.,.,.,.,.,.,.,015915062,015915
015916041,57,49,52,53,51,83,81,66,015916041,015916
015916042,71,71,75,77,76,88,93,75,015916042,015916
015916043,58,55,60,66,64,64,84,66,015916043,015916
015916044,57,61,66,66,66,72,83,74,015916044,015916
015916045,66,68,53,66,62,72,81,70,015916045,015916
016902041,75,71,76,81,84,66,91,61,016902041,016902
018901041,75,81,79,63,72,71,91,80,018901041,018901
019905041,77,63,71,61,72,80,78,64,019905041,019905
019907042,62,69,61,68,63,78,81,66,019907042,019907
019909041,66,66,72,67,74,92,85,85,019909041,019909
019912041,80,77,90,90,90,91,93,91,019912041,019912
020901041,64,58,55,65,54,82,81,70,020901041,020901
020901042,58,61,51,56,56,88,87,79,020901042,020901
020901043,55,63,51,59,53,83,80,64,020901043,020901
020901045,83,86,68,84,82,95,94,82,020901045,020901
020901046,64,60,48,59,52,82,85,72,020901046,020901
020901047,65,69,61,66,59,88,86,77,020901047,020901
020906041,78,72,65,73,76,94,91,69,020906041,020906
021902041,76,70,59,62,57,69,82,69,021902041,021902
021902045,61,59,61,63,66,66,84,61,021902045,021902
021902046,54,56,53,59,54,66,77,68,021902046,021902
021902047,51,50,54,63,65,73,82,65,021902047,021902
024901041,45,52,64,63,57,72,80,58,024901041,024901
025909041,87,82,88,81,76,91,92,87,025909041,025909
026901041,65,68,82,78,78,93,91,81,026901041,026901
027903041,55,64,60,66,68,80,82,74,027903041,027903
027904041,71,67,49,62,71,86,89,75,027904041,027904
028902045,70,61,47,59,56,79,80,61,028902045,028902
028903041,50,54,69,56,57,82,90,61,028903041,028903
029901043,66,60,62,62,60,85,80,60,029901043,029901
030902041,72,68,88,77,76,74,89,74,030902041,030902
030903041,92,67,68,61,52,91,91,83,030903041,030903
031901042,63,48,60,51,44,77,71,64,031901042,031901
031901043,79,70,82,64,63,92,85,71,031901043,031901
031901044,70,59,64,67,67,82,89,80,031901044,031901
031901045,65,62,65,64,66,85,87,84,031901045,031901
031901046,63,64,68,73,60,82,78,65,031901046,031901
031901047,68,68,64,64,66,84,87,83,031901047,031901
031901048,53,51,51,54,64,81,75,78,031901048,031901
031901051,62,61,71,70,71,75,89,78,031901051,031901
031901053,68,71,63,67,68,91,92,76,031901053,031901
031901054,86,73,81,83,87,95,91,73,031901054,031901
031901055,75,73,76,79,78,93,91,79,031901055,031901
031903041,84,69,65,62,57,75,87,69,031903041,031903
031903042,78,64,70,61,60,79,82,73,031903042,031903
031903043,76,58,66,62,58,76,83,60,031903043,031903
031903044,81,61,70,63,67,81,81,73,031903044,031903
031903045,71,66,67,71,66,77,89,66,031903045,031903
031906041,85,82,78,80,81,97,93,92,031906041,031906
031906042,75,70,68,71,76,90,91,88,031906042,031906
031906105,80,78,78,81,81,88,94,91,031906105,031906
031909041,62,60,55,64,63,55,84,60,031909041,031909
031911041,44,48,54,47,54,81,77,71,031911041,031911
031912041,62,65,53,57,65,72,82,64,031912041,031912
031912042,51,48,56,61,65,78,81,64,031912042,031912
031912043,58,60,54,65,61,89,85,77,031912043,031912
031913041,61,39,59,50,50,74,49,36,031913041,031913
031914041,62,61,50,62,72,78,82,68,031914041,031914
033902041,98,88,96,98,96,93,98,96,033902041,033902
034903041,63,74,76,79,78,86,92,76,034903041,034903
034905041,59,61,78,80,65,79,90,77,034905041,034905
034906041,74,74,78,76,85,81,92,73,034906041,034906
036901041,83,78,79,70,65,97,90,74,036901041,036901
036902042,79,79,77,83,82,99,93,91,036902042,036902
036902043,87,87,93,85,88,100,98,92,036902043,036902
037907041,73,71,72,68,70,86,88,83,037907041,037907
038901041,77,77,68,74,72,91,94,74,038901041,038901
039902041,67,63,73,70,59,75,86,67,039902041,039902
043902041,67,72,68,69,77,79,89,78,043902041,043902
043904041,88,86,84,78,79,96,95,94,043904041,043904
043905041,78,75,80,77,73,93,95,83,043905041,043905
043905043,89,88,84,89,89,91,95,94,043905043,043905
043905044,97,95,99,96,95,96,97,94,043905044,043905
043905045,93,89,93,89,90,98,98,97,043905045,043905
043905046,98,98,98,97,95,97,98,98,043905046,043905
043905047,92,91,96,93,92,98,98,94,043905047,043905
043905048,98,95,98,95,97,99,99,98,043905048,043905
043905049,93,85,93,93,93,99,98,96,043905049,043905
043905050,87,84,94,91,89,89,96,88,043905050,043905
043905051,95,92,93,89,89,94,97,89,043905051,043905
043905052,93,89,91,92,90,93,98,94,043905052,043905
043905053,92,91,92,88,90,92,95,89,043905053,043905
043905054,95,93,95,94,95,98,97,92,043905054,043905
043905055,91,89,91,93,94,97,98,88,043905055,043905
043905056,96,95,95,93,95,96,100,95,043905056,043905
043907041,82,78,85,75,76,81,89,84,043907041,043907
043907043,95,89,93,87,87,97,98,94,043907043,043907
043907044,70,70,81,74,77,81,90,81,043907044,043907
043907045,87,83,88,85,81,92,97,92,043907045,043907
043907046,94,83,94,85,86,92,95,96,043907046,043907
043908101,86,87,95,91,90,98,98,96,043908101,043908
043910042,77,68,76,74,70,94,88,75,043910042,043910
043910043,73,77,80,82,77,81,92,75,043910043,043910
043910044,80,78,86,85,85,89,94,89,043910044,043910
043910045,74,70,80,64,64,86,92,77,043910045,043910
043910046,74,65,71,66,60,77,85,62,043910046,043910
043910047,90,90,93,92,93,93,97,91,043910047,043910
043910048,86,88,83,85,86,85,94,85,043910048,043910
043910049,86,86,85,87,86,86,95,87,043910049,043910
043910050,92,93,90,89,90,92,97,91,043910050,043910
043910052,84,78,79,80,77,79,91,79,043910052,043910
043910053,97,97,97,97,97,96,98,94,043910053,043910
043910054,93,91,94,91,91,95,97,89,043910054,043910
043910056,78,82,87,88,91,78,92,80,043910056,043910
043917041,80,68,55,67,69,90,95,68,043917041,043917
043918041,69,65,68,74,71,80,86,69,043918041,043918
044902041,70,80,57,71,71,89,100,84,044902041,044902
045902041,57,63,63,67,60,65,85,73,045902041,045902
045903043,58,52,45,66,65,80,78,78,045903043,045903
046901042,84,75,77,82,85,.,96,81,046901042,046901
046902041,95,88,96,88,88,96,99,90,046902041,046902
046902042,77,70,81,75,69,88,89,82,046902042,046902
046902044,82,85,91,86,85,89,96,91,046902044,046902
046902045,87,86,91,87,84,89,95,86,046902045,046902
046902046,75,73,77,72,67,87,90,81,046902046,046902
047901041,70,70,79,77,86,81,85,71,047901041,047901
047902041,75,83,77,82,81,92,90,58,047902041,047902
049905042,81,75,90,90,91,90,95,87,049905042,049905
050910041,70,76,68,68,68,74,90,81,050910041,050910
050910042,73,72,73,75,75,82,92,84,050910042,050910
052901041,64,66,57,62,59,70,78,62,052901041,052901
053001041,45,48,70,74,84,82,89,76,053001041,053001
054903041,38,43,37,60,71,61,76,76,054903041,054903
056901042,69,66,61,72,67,77,85,63,056901042,056901
057803041,97,96,94,93,95,92,97,96,057803041,057803
057803044,64,61,69,67,59,-1,92,75,057803044,057803
057803045,75,75,74,74,82,92,94,86,057803045,057803
057803046,67,59,46,58,43,60,89,64,057803046,057803
057803047,83,75,85,81,75,67,95,86,057803047,057803
057803048,70,69,73,68,66,71,93,76,057803048,057803
057836041,79,76,65,65,73,90,90,86,057836041,057836
057848002,85,78,75,79,69,76,92,69,057848002,057848
057848005,66,65,84,84,80,80,86,62,057848005,057848
057848008,92,88,92,90,89,93,96,92,057848008,057848
057903041,69,59,67,63,54,81,86,72,057903041,057903
057903042,73,62,71,72,63,82,87,74,057903042,057903
057903044,60,59,66,67,62,59,82,73,057903044,057903
057903045,86,77,88,84,71,86,96,84,057903045,057903
057903046,67,71,65,72,56,74,91,81,057903046,057903
057903047,76,73,67,73,64,88,92,72,057903047,057903
057904041,52,48,57,66,58,75,81,70,057904041,057904
057904042,58,52,65,65,64,80,77,62,057904042,057904
057905011,.,.,.,.,.,.,.,.,057905011,057905
057905042,49,53,42,51,47,62,73,58,057905042,057905
057905043,32,31,40,50,45,74,73,55,057905043,057905
057905044,66,48,32,45,41,47,72,48,057905044,057905
057905045,74,52,62,55,46,87,81,67,057905045,057905
057905046,44,45,42,47,42,63,72,64,057905046,057905
057905047,60,56,50,58,61,72,83,82,057905047,057905
057905048,57,56,52,62,55,84,84,67,057905048,057905
057905049,82,70,66,77,75,96,94,86,057905049,057905
057905050,57,50,49,59,47,77,78,64,057905050,057905
057905051,45,45,24,46,44,45,60,53,057905051,057905
057905052,51,38,49,45,46,78,78,67,057905052,057905
057905053,70,61,63,65,64,82,82,68,057905053,057905
057905054,51,44,30,43,42,59,76,60,057905054,057905
057905055,62,42,20,38,31,71,70,46,057905055,057905
057905056,69,75,55,72,65,79,87,67,057905056,057905
057905057,100,100,.,99,100,100,100,100,057905057,057905
057905058,69,68,25,61,58,72,80,66,057905058,057905
057905059,50,44,36,55,55,67,79,60,057905059,057905
057905060,47,34,34,47,45,73,76,55,057905060,057905
057905062,42,40,33,53,51,58,66,68,057905062,057905
057905066,88,97,.,98,95,97,100,95,057905066,057905
057905068,57,51,46,55,51,85,79,81,057905068,057905
057905069,49,49,53,54,55,66,78,55,057905069,057905
057905071,100,100,.,98,98,97,99,99,057905071,057905
057905072,35,42,37,46,48,72,69,63,057905072,057905
057905073,98,99,96,96,96,95,100,94,057905073,057905
057905074,35,34,34,30,34,53,63,53,057905074,057905
057905076,41,35,40,42,41,69,71,52,057905076,057905
057905077,62,52,44,57,55,75,79,57,057905077,057905
057905079,73,45,52,49,46,73,78,65,057905079,057905
057905083,51,46,44,44,37,67,68,51,057905083,057905
057905100,67,53,42,57,57,62,81,66,057905100,057905
057905352,64,46,66,61,53,85,79,72,057905352,057905
057905353,67,60,37,51,41,70,83,69,057905353,057905
057905354,42,45,35,48,41,64,75,59,057905354,057905
057905356,100,100,.,100,100,100,100,99,057905356,057905
057905357,97,99,.,98,96,96,100,94,057905357,057905
057905359,67,71,56,77,65,93,97,86,057905359,057905
057906041,36,50,50,63,56,59,80,54,057906041,057906
057906042,48,61,61,67,67,73,86,69,057906042,057906
057906043,46,54,44,55,55,59,82,64,057906043,057906
057909041,93,88,91,90,89,87,96,90,057909041,057909
057909042,50,54,53,60,55,69,75,57,057909042,057909
057909043,69,49,58,46,43,78,77,67,057909043,057909
057909044,-1,-1,-1,-1,-1,40,53,-1,057909044,057909
057909045,81,80,81,84,80,59,92,82,057909045,057909
057909046,61,62,61,67,64,83,83,70,057909046,057909
057909047,83,83,87,81,83,83,96,89,057909047,057909
057909048,60,53,59,61,56,73,85,68,057909048,057909
057909049,68,74,70,75,70,82,91,68,057909049,057909
057909050,74,71,65,70,61,81,91,72,057909050,057909
057909051,50,55,56,66,59,60,78,58,057909051,057909
057909052,81,82,74,80,81,86,93,85,057909052,057909
057909054,74,77,71,73,73,79,91,72,057909054,057909
057910041,59,55,58,55,48,80,81,69,057910041,057910
057910045,68,62,68,69,67,87,91,81,057910045,057910
057910047,69,60,60,61,56,81,88,83,057910047,057910
057910050,84,80,78,80,77,93,95,82,057910050,057910
057910051,60,50,51,52,44,70,75,63,057910051,057910
057910052,70,52,73,54,40,81,85,71,057910052,057910
057912041,60,54,73,61,61,70,70,72,057912041,057912
057912042,59,48,65,56,55,66,71,61,057912042,057912
057912043,59,58,63,59,59,62,80,69,057912043,057912
057912044,53,52,65,61,59,78,73,52,057912044,057912
057912045,58,49,57,48,43,70,73,72,057912045,057912
057912046,55,57,65,63,62,86,79,71,057912046,057912
057912048,73,58,68,52,61,74,72,73,057912048,057912
057912050,57,50,59,55,49,78,79,67,057912050,057912
057914043,72,53,66,69,71,88,85,86,057914043,057914
057914047,67,61,65,71,75,79,82,73,057914047,057914
057914048,73,65,62,72,76,88,91,78,057914048,057914
057922042,99,91,97,92,91,95,98,95,057922042,057922
057922043,95,90,93,87,89,96,97,87,057922043,057922
057922044,95,90,96,91,91,88,97,87,057922044,057922
058906041,38,51,43,55,60,56,78,50,058906041,058906
060902041,74,72,72,69,73,83,85,64,060902041,060902
061901041,84,84,91,85,76,96,96,88,061901041,061901
061901044,79,70,76,73,75,90,88,65,061901044,061901
061901045,51,53,62,65,61,78,87,77,061901045,061901
061901046,77,74,77,74,80,92,95,83,061901046,061901
061901047,82,80,82,82,81,87,95,82,061901047,061901
061901048,94,92,92,89,88,96,97,94,061901048,061901
061901049,69,64,70,71,64,89,86,71,061901049,061901
061902042,79,56,49,63,67,79,89,62,061902042,061902
061902044,72,76,58,71,72,78,85,75,061902044,061902
061902045,90,86,87,84,88,93,96,90,061902045,061902
061902046,64,72,53,75,59,72,88,64,061902046,061902
061902047,86,83,78,87,82,90,94,88,061902047,061902
061902048,89,89,82,88,89,95,98,84,061902048,061902
061902049,88,90,86,93,92,96,97,91,061902049,061902
061902050,59,43,36,52,44,75,76,58,061902050,061902
061902052,72,64,63,68,61,82,88,61,061902052,061902
061902053,94,95,86,95,95,98,99,94,061902053,061902
061902054,73,79,74,85,84,84,94,80,061902054,061902
061902055,93,89,91,91,91,94,99,91,061902055,061902
061902056,58,64,65,69,63,80,87,56,061902056,061902
061902058,89,91,80,88,91,97,98,92,061902058,061902
061902059,84,81,66,86,88,92,93,86,061902059,061902
061905041,86,75,83,76,73,91,93,79,061905041,061905
061906041,85,77,78,70,71,96,93,85,061906041,061906
061911042,86,90,91,89,88,95,98,92,061911042,061911
061911043,63,70,81,80,82,89,93,90,061911043,061911
061911044,50,76,78,86,88,88,92,84,061911044,061911
061911045,65,81,84,85,87,91,96,90,061911045,061911
061911046,53,81,84,86,87,92,94,87,061911046,061911
061912041,85,78,82,75,76,88,91,82,061912041,061912
061914041,72,64,55,66,70,85,90,55,061914041,061914
062901041,59,58,81,76,75,88,80,63,062901041,062901
062903041,64,56,51,57,70,64,79,66,062903041,062903
062904041,76,70,83,67,83,71,71,69,062904041,062904
065901041,69,78,64,64,68,83,100,90,065901041,065901
066902041,53,49,61,55,58,83,86,61,066902041,066902
066903042,71,56,70,57,53,69,77,62,066903042,066903
067902041,77,83,72,77,89,82,90,72,067902041,067902
067903041,64,64,79,77,78,85,95,70,067903041,067903
067904042,76,65,73,73,73,75,90,84,067904042,067904
067907041,39,39,36,58,43,52,82,67,067907041,067907
068901042,34,35,28,49,49,59,78,64,068901042,068901
068901043,44,46,30,48,50,61,75,53,068901043,068901
068901044,44,44,33,49,47,69,71,61,068901044,068901
068901045,49,55,40,66,61,73,78,53,068901045,068901
068901046,58,59,44,67,69,64,89,71,068901046,068901
068901047,39,36,34,43,42,55,66,55,068901047,068901
070801041,48,48,56,56,63,61,83,44,070801041,070801
070905041,63,64,68,62,59,77,90,73,070905041,070905
070908042,83,85,80,79,80,87,95,85,070908042,070908
070908044,88,84,85,84,78,94,95,90,070908044,070908
070911041,66,66,72,64,64,93,84,78,070911041,070911
070912042,68,69,74,75,78,88,89,74,070912042,070912
070912043,89,80,67,78,76,91,93,77,070912043,070912
071901041,64,62,70,73,78,97,91,81,071901041,071901
071901042,65,65,55,53,53,75,83,64,071901042,071901
071902040,.,.,.,.,.,.,.,.,071902040,071902
071902041,56,52,56,54,51,71,73,71,071902041,071902
071902042,76,77,75,75,75,85,90,81,071902042,071902
071902043,57,55,50,65,65,77,80,54,071902043,071902
071902044,59,41,37,34,33,75,71,64,071902044,071902
071902045,77,66,79,72,71,73,85,69,071902045,071902
071902046,57,57,52,54,60,86,83,56,071902046,071902
071902047,58,55,65,63,61,82,81,66,071902047,071902
071902048,65,57,59,48,50,65,81,61,071902048,071902
071902049,64,55,55,53,47,72,78,70,071902049,071902
071902051,75,71,66,63,63,62,83,66,071902051,071902
071902052,69,73,71,77,78,83,87,78,071902052,071902
071902053,88,90,91,92,95,96,99,90,071902053,071902
071902054,57,60,62,63,60,88,87,78,071902054,071902
071902055,77,82,74,76,76,85,93,80,071902055,071902
071902056,68,73,75,79,80,86,91,71,071902056,071902
071903041,80,56,65,50,54,78,78,77,071903041,071903
071905042,64,62,52,60,59,78,85,68,071905042,071905
071905043,-1,-1,72,78,81,91,91,81,071905043,071905
071905046,66,46,58,56,59,85,81,63,071905046,071905
071905047,75,75,69,76,76,89,86,80,071905047,071905
071905050,80,68,69,65,64,90,93,76,071905050,071905
071905051,74,62,69,64,71,94,86,78,071905051,071905
071905052,71,54,59,62,68,88,89,78,071905052,071905
071906041,65,63,75,58,60,79,78,48,071906041,071906
071907041,73,72,73,70,74,82,90,83,071907041,071907
071907042,70,63,61,59,63,79,84,84,071907042,071907
071909041,83,74,68,67,69,85,87,78,071909041,071909
071909042,86,70,71,71,70,95,93,89,071909042,071909
071909043,76,63,78,73,71,92,94,81,071909043,071909
071909044,71,62,68,74,68,90,91,71,071909044,071909
071909045,81,80,84,79,81,94,94,91,071909045,071909
071909046,85,80,82,72,74,91,90,89,071909046,071909
071909047,72,70,79,76,72,94,92,82,071909047,071909
071909048,90,74,75,84,84,93,94,84,071909048,071909
071909049,79,83,77,75,79,88,92,81,071909049,071909
074907041,81,77,85,72,85,85,80,54,074907041,074907
074909041,75,74,62,64,62,62,77,57,074909041,074909
077902041,63,60,25,47,54,96,87,87,077902041,077902
079907041,84,79,83,85,83,91,94,88,079907041,079907
079907042,53,48,53,61,54,73,84,70,079907042,079907
079907043,80,77,83,84,79,88,92,82,079907043,079907
079907044,80,82,79,83,80,74,93,83,079907044,079907
079907045,89,86,91,89,88,92,96,88,079907045,079907
079907046,53,52,61,55,44,76,79,56,079907046,079907
079907047,73,68,73,76,67,85,92,80,079907047,079907
079907048,69,65,66,62,49,80,87,76,079907048,079907
079907049,89,81,82,85,85,94,96,90,079907049,079907
079907050,97,91,96,94,94,98,99,97,079907050,079907
079907051,98,98,97,95,96,97,98,98,079907051,079907
079907052,86,82,88,86,82,87,94,87,079907052,079907
079907053,74,73,78,80,71,87,94,92,079907053,079907
079907054,85,83,87,86,84,96,96,87,079907054,079907
081902041,78,75,78,76,74,89,90,73,081902041,081902
081904041,67,55,64,62,75,81,91,83,081904041,081904
081905041,83,70,83,87,63,87,90,68,081905041,081905
082902041,42,63,49,54,54,51,81,50,082902041,082902
082903041,45,41,54,49,54,62,76,44,082903041,082903
083903041,67,66,66,71,62,85,86,77,083903041,083903
084902047,48,52,53,47,47,81,77,54,084902047,084902
084903041,-1,38,-1,-1,-1,60,93,.,084903041,084903
084909041,68,64,64,61,60,72,87,74,084909041,084909
084910042,86,84,84,83,81,94,95,89,084910042,084910
084910043,68,78,82,79,75,85,91,81,084910043,084910
084910044,78,78,78,79,75,90,91,75,084910044,084910
084910045,85,87,90,92,91,93,96,90,084910045,084910
084910046,79,80,81,78,72,87,90,80,084910046,084910
084910047,78,73,58,69,64,84,92,80,084910047,084910
084910048,83,81,82,81,78,93,96,84,084910048,084910
084910049,92,87,89,91,90,93,95,87,084910049,084910
084910050,84,79,81,79,80,89,96,81,084910050,084910
084910051,68,77,69,70,68,79,84,73,084910051,084910
084911041,90,91,91,86,84,97,95,92,084911041,084911
085902041,46,54,45,67,69,82,85,60,085902041,085902
086901041,76,65,81,73,79,79,88,88,086901041,086901
090904042,57,55,58,56,58,78,85,73,090904042,090904
091901041,87,62,73,78,81,86,94,87,091901041,091901
091909041,63,62,85,81,85,87,93,75,091909041,091909
091910041,89,77,91,79,87,89,97,84,091910041,091910
091914041,65,65,64,76,76,86,83,89,091914041,091914
091918041,78,64,65,72,62,77,82,58,091918041,091918
092901042,68,60,60,56,54,72,81,56,092901042,092901
092902042,61,64,68,65,75,80,83,66,092902042,092902
092903041,72,48,51,57,60,80,79,54,092903041,092903
092903042,74,75,83,78,72,84,86,71,092903042,092903
092903043,62,59,70,75,75,80,88,71,092903043,092903
092906041,77,74,66,72,78,87,95,82,092906041,092906
092907042,73,80,89,89,86,83,92,85,092907042,092907
092908041,65,84,73,76,82,88,91,73,092908041,092908
093904042,52,43,39,51,44,71,76,53,093904042,093904
094901041,64,66,57,62,64,69,83,61,094901041,094901
094901042,58,57,69,63,62,69,76,48,094901042,094901
094904041,81,84,81,78,76,94,90,74,094904041,094904
095901041,77,71,70,67,69,89,94,83,095901041,095901
095905043,63,63,59,61,60,75,82,61,095905043,095905
095905044,64,53,66,63,65,90,87,66,095905044,095905
096904041,48,56,72,67,78,71,76,52,096904041,096904
097902041,83,77,63,76,75,65,80,67,097902041,097902
098904041,78,74,62,60,63,96,94,74,098904041,098904
099903041,60,68,73,68,65,100,94,48,099903041,099903
100904041,72,73,77,68,72,83,84,67,100904041,100904
100905041,88,84,89,83,82,97,95,90,100905041,100905
101802041,79,66,90,73,75,95,96,91,101802041,101802
101806042,73,56,78,72,72,80,92,85,101806042,101806
101813047,51,70,72,74,64,88,97,92,101813047,101813
101837041,77,86,73,89,75,89,92,84,101837041,101837
101838041,66,67,52,52,47,89,89,81,101838041,101838
101845009,76,54,67,62,61,77,78,44,101845009,101845
101846002,83,80,81,85,76,94,96,71,101846002,101846
101853042,73,46,58,60,62,68,82,70,101853042,101853
101864041,52,50,51,47,-1,-1,-1,53,101864041,101864
101902046,59,56,56,52,46,67,77,63,101902046,101902
101903041,67,70,61,56,54,71,81,62,101903041,101903
101905041,61,59,68,63,56,86,84,81,101905041,101905
101905043,67,66,44,65,64,78,92,80,101905043,101905
101907041,86,81,84,81,79,91,95,91,101907041,101907
101907042,71,66,66,67,65,81,89,70,101907042,101907
101907043,75,75,76,79,71,92,92,81,101907043,101907
101907044,70,68,67,68,64,75,88,75,101907044,101907
101907045,67,71,63,67,57,80,89,71,101907045,101907
