,gr3_math_avg,gr3_ela_avg,gr4_math_avg,gr4_ela_avg,gr4_writ_avg,gr5_math_avg,gr5_ela_avg,gr5_sci_avg,CAMPUS,DISTRICT
015912111,49,63,80,65,67,72,65,70,015912111,015912
015915123,65,75,72,73,61,81,76,66,015915123,015915
015916103,50,82,64,64,67,73,85,64,015916103,015916
015916106,92,92,91,88,87,92,89,84,015916106,015916
015916109,88,93,67,78,75,76,85,92,015916109,015916
015916110,65,80,40,46,51,78,69,56,015916110,015916
015916112,67,64,45,52,39,63,64,72,015916112,015916
015916114,64,58,50,62,59,65,55,54,015916114,015916
019907105,55,74,51,57,22,44,55,39,019907105,019907
019907109,70,91,76,76,80,81,80,78,019907109,019907
019907111,81,91,52,66,65,55,72,72,019907111,019907
019909101,86,78,76,76,63,88,65,70,019909101,019909
020901104,62,82,80,83,76,88,78,88,020901104,020901
020901105,80,83,89,84,73,91,88,93,020901105,020901
020901108,79,78,81,78,84,93,87,91,020901108,020901
020901112,76,89,81,92,87,77,84,86,020901112,020901
020901113,68,79,86,77,75,87,89,81,020901113,020901
020901114,80,89,83,82,79,90,87,97,020901114,020901
027903102,60,87,58,75,58,76,80,92,027903102,027903
027904101,79,79,82,80,71,86,92,88,027904101,027904
027904103,85,81,62,52,57,73,70,61,027904103,027904
027904104,88,100,85,89,78,97,91,91,027904104,027904
028902105,61,77,72,55,47,85,80,82,028902105,028902
028903101,58,63,46,48,42,53,65,73,028903101,028903
029901102,67,82,54,66,68,87,77,83,029901102,029901
029901105,100,100,95,68,68,91,78,87,029901105,029901
030903101,67,67,43,43,43,82,77,68,030903101,030903
031901101,98,94,81,75,78,71,74,72,031901101,031901
031901104,67,71,74,62,67,78,80,82,031901104,031901
031901109,71,67,78,73,84,67,74,84,031901109,031901
031901112,69,67,79,68,62,88,71,80,031901112,031901
031901113,82,67,82,74,76,68,71,87,031901113,031901
031901122,80,88,78,62,63,85,72,89,031901122,031901
031901123,67,64,69,69,72,74,75,79,031901123,031901
031901126,72,78,71,59,70,73,67,57,031901126,031901
031901130,71,81,76,67,81,77,82,61,031901130,031901
031901131,83,81,72,63,68,41,77,73,031901131,031901
031901132,74,92,93,82,88,91,90,81,031901132,031901
031901137,79,81,87,87,91,91,91,89,031901137,031901
031901139,91,92,99,90,90,90,86,74,031901139,031901
031901144,97,98,86,87,91,91,88,88,031901144,031901
031903105,94,82,47,59,59,64,82,65,031903105,031903
031903107,80,76,77,72,67,73,68,69,031903107,031903
031903108,79,76,70,67,72,75,71,87,031903108,031903
031903109,60,84,51,70,74,71,74,61,031903109,031903
031903110,46,71,57,54,55,42,73,57,031903110,031903
031903111,75,84,82,75,87,70,81,78,031903111,031903
031903112,70,61,39,52,42,55,67,51,031903112,031903
031903114,69,79,64,62,66,88,86,85,031903114,031903
031903116,66,64,52,57,75,68,70,69,031903116,031903
031903120,91,88,84,73,78,88,91,85,031903120,031903
031906101,76,91,87,76,77,88,88,95,031906101,031906
031906102,80,89,87,85,88,97,86,100,031906102,031906
031906103,78,81,70,67,74,80,80,89,031906103,031906
031906104,71,83,66,64,75,94,83,92,031906104,031906
031906109,84,91,78,80,78,92,87,93,031906109,031906
031906110,78,91,84,76,81,85,84,84,031906110,031906
031912101,72,74,77,68,85,67,78,75,031912101,031912
031912108,60,74,68,71,73,69,74,73,031912108,031912
031912109,62,79,32,39,53,59,61,58,031912109,031912
031912112,56,71,59,64,77,53,59,65,031912112,031912
031912116,52,67,55,55,63,55,59,66,031912116,031912
031912117,54,66,57,49,57,63,57,69,031912117,031912
031913101,56,61,39,39,43,29,35,34,031913101,031913
031914101,39,68,70,53,62,51,57,62,031914101,031914
033902101,98,100,96,96,93,98,98,98,033902101,033902
034909101,63,95,62,69,54,94,72,73,034909101,034909
038901102,79,91,76,78,74,80,82,78,038901102,038901
040901102,62,65,33,48,55,90,67,78,040901102,040901
040902101,61,74,56,70,59,76,79,79,040902101,040902
043902103,78,92,77,73,73,91,92,87,043902103,043902
043910118,75,86,92,96,94,91,96,92,043910118,043910
043911103,67,83,50,73,57,64,85,92,043911103,043911
043911104,79,91,80,86,83,88,79,91,043911104,043911
046901102,75,78,73,90,83,93,98,68,046901102,046901
046902104,83,85,87,85,75,85,87,90,046902104,046902
046902107,89,94,79,88,82,95,96,95,046902107,046902
046902117,76,74,70,70,53,74,81,72,046902117,046902
046902119,94,87,80,85,81,86,90,83,046902119,046902
050910101,82,93,78,81,76,69,75,83,050910101,050910
050910102,89,93,75,69,75,84,80,86,050910102,050910
050910107,66,75,54,86,73,72,76,77,050910107,050910
050910110,73,80,69,81,76,69,81,83,050910110,050910
054901101,45,82,48,52,55,65,71,63,054901101,054901
055901102,95,90,56,66,58,74,74,57,055901102,055901
057815101,19,36,30,43,28,29,41,10,057815101,057815
057830001,67,88,77,72,75,78,79,71,057830001,057830
057831001,46,80,25,70,77,57,65,58,057831001,057831
057903103,71,79,71,71,62,55,66,49,057903103,057903
057903106,88,95,75,75,62,86,88,84,057903106,057903
057903125,63,69,70,75,65,62,74,66,057903125,057903
057903129,40,75,56,62,54,47,70,68,057903129,057903
057903132,92,96,75,82,77,84,90,81,057903132,057903
057905101,66,79,73,58,71,60,73,84,057905101,057905
057905103,59,68,51,58,57,46,49,40,057905103,057905
057905104,65,73,72,67,63,74,55,53,057905104,057905
057905105,89,86,63,71,84,61,69,87,057905105,057905
057905108,40,50,45,53,57,43,75,50,057905108,057905
057905114,52,73,41,60,62,71,72,89,057905114,057905
057905115,39,39,55,57,57,57,55,40,057905115,057905
057905116,75,68,73,77,81,70,79,64,057905116,057905
057905117,57,73,63,55,58,64,71,87,057905117,057905
057905118,15,29,53,59,56,61,61,67,057905118,057905
057905119,73,82,62,68,70,54,79,56,057905119,057905
057905124,37,40,24,42,54,24,50,23,057905124,057905
057905126,65,77,50,61,71,67,65,77,057905126,057905
057905128,71,74,78,84,86,54,67,66,057905128,057905
057905133,29,42,66,61,67,45,58,43,057905133,057905
057905135,82,95,66,73,71,96,89,63,057905135,057905
057905136,52,70,34,50,49,42,50,59,057905136,057905
057905137,43,60,64,73,81,59,58,73,057905137,057905
057905140,-1,-1,32,54,48,23,52,50,057905140,057905
057905141,67,75,81,65,71,81,88,97,057905141,057905
057905142,33,52,30,50,52,34,51,40,057905142,057905
057905149,56,84,50,58,61,42,58,47,057905149,057905
057905152,72,77,77,70,62,56,77,67,057905152,057905
057905153,80,95,96,96,90,89,93,88,057905153,057905
057905157,-1,-1,24,62,49,47,67,57,057905157,057905
057905158,27,65,47,64,58,44,69,67,057905158,057905
057905159,41,63,53,67,65,57,66,42,057905159,057905
057905160,85,92,94,92,97,77,74,78,057905160,057905
057905161,44,68,64,67,62,56,65,56,057905161,057905
057905168,87,80,83,72,73,63,86,70,057905168,057905
057905169,81,89,74,72,65,68,81,74,057905169,057905
057905170,60,71,80,62,64,78,64,67,057905170,057905
057905172,76,74,88,77,81,87,90,80,057905172,057905
057905174,68,89,67,56,71,79,85,67,057905174,057905
057905177,73,78,65,51,59,55,65,60,057905177,057905
057905178,46,54,72,69,73,68,63,56,057905178,057905
057905181,42,67,40,58,55,62,89,74,057905181,057905
057905182,90,81,56,58,59,77,80,67,057905182,057905
057905184,81,100,36,64,62,50,74,59,057905184,057905
057905185,47,64,42,58,68,42,58,73,057905185,057905
057905186,38,50,40,62,62,45,45,58,057905186,057905
057905190,69,74,86,85,86,74,81,90,057905190,057905
057905195,82,82,78,68,79,88,78,74,057905195,057905
057905198,60,66,75,78,82,71,76,70,057905198,057905
057905199,61,80,61,62,62,58,72,59,057905199,057905
057905200,52,78,40,38,51,65,79,86,057905200,057905
057905201,75,77,73,77,85,81,90,92,057905201,057905
057905205,46,61,47,57,58,53,77,79,057905205,057905
057905206,72,63,54,71,63,51,59,41,057905206,057905
057905207,50,57,63,66,67,60,59,52,057905207,057905
057905209,91,77,65,43,41,81,73,63,057905209,057905
057905210,70,73,40,62,59,54,68,77,057905210,057905
057905211,56,55,37,44,33,66,57,49,057905211,057905
057905213,70,70,76,78,80,68,75,77,057905213,057905
057905216,36,52,38,47,47,43,62,41,057905216,057905
057905218,44,48,60,41,45,58,66,60,057905218,057905
057905219,50,71,32,55,57,59,75,61,057905219,057905
057905222,56,79,69,58,58,41,65,57,057905222,057905
057905226,50,57,66,63,73,49,64,62,057905226,057905
057905228,89,94,68,78,78,66,84,58,057905228,057905
057905229,58,69,77,63,61,53,63,70,057905229,057905
057905232,50,73,53,52,66,60,75,65,057905232,057905
057905233,78,100,71,77,77,58,81,64,057905233,057905
057905234,82,82,62,57,53,71,74,64,057905234,057905
057905235,55,88,63,65,67,64,70,75,057905235,057905
057905239,44,67,64,67,62,65,75,73,057905239,057905
057905244,47,62,68,68,62,49,62,52,057905244,057905
057905250,29,50,44,51,52,53,69,58,057905250,057905
057905260,67,88,54,65,51,69,63,71,057905260,057905
057905263,46,69,60,69,81,77,79,85,057905263,057905
057905264,50,66,80,68,72,30,63,66,057905264,057905
057905265,69,84,55,71,75,60,72,67,057905265,057905
057905268,67,60,67,62,71,42,58,60,057905268,057905
057905269,63,67,49,44,44,61,61,42,057905269,057905
057905270,46,69,56,52,56,56,61,54,057905270,057905
057905271,59,85,60,67,64,53,85,61,057905271,057905
057905272,14,50,55,55,56,55,56,57,057905272,057905
057905273,-1,42,66,63,60,67,71,56,057905273,057905
057905274,77,92,71,77,79,70,74,65,057905274,057905
057905275,79,93,52,77,59,62,72,74,057905275,057905
057905277,64,78,66,73,80,63,84,67,057905277,057905
057905278,54,46,41,53,67,69,62,61,057905278,057905
057905281,43,61,52,60,62,50,71,49,057905281,057905
057905287,64,64,67,71,64,49,70,64,057905287,057905
057905289,54,66,57,66,57,70,74,65,057905289,057905
057905301,55,53,49,44,48,70,63,74,057905301,057905
057905305,64,79,56,54,49,57,68,43,057905305,057905
057906102,65,88,70,77,74,75,81,59,057906102,057906
057906106,36,63,50,67,68,57,58,52,057906106,057906
057906107,66,75,54,65,62,57,71,64,057906107,057906
057906108,77,85,48,65,59,60,71,46,057906108,057906
057906109,45,64,51,62,67,43,66,47,057906109,057906
057909102,86,93,79,79,72,60,67,58,057909102,057909
057909112,58,84,75,63,59,70,62,57,057909112,057909
057909115,88,94,85,86,84,90,89,83,057909115,057909
057909119,69,79,64,70,72,67,81,56,057909119,057909
057909122,94,96,96,99,100,99,99,99,057909122,057909
057909132,68,84,70,77,79,82,84,68,057909132,057909
057909133,86,94,65,74,67,75,82,76,057909133,057909
057909136,78,84,78,78,81,77,88,73,057909136,057909
057909140,76,80,64,67,70,81,84,71,057909140,057909
057909141,50,66,79,74,78,82,83,81,057909141,057909
057910101,55,57,54,70,63,73,75,71,057910101,057910
057910104,74,78,54,63,59,62,69,52,057910104,057910
057910109,51,53,51,60,59,54,64,63,057910109,057910
057910113,69,85,49,61,51,56,68,59,057910113,057910
057910116,40,78,67,59,51,79,80,77,057910116,057910
057910120,70,74,53,61,59,61,71,57,057910120,057910
057910122,59,72,58,75,62,63,82,80,057910122,057910
057910125,65,77,82,72,71,78,84,63,057910125,057910
057910127,53,67,61,65,67,.,.,-1,057910127,057910
057910129,76,75,85,82,72,76,85,83,057910129,057910
057910130,73,76,74,77,77,79,89,91,057910130,057910
057913101,47,69,65,69,58,69,63,69,057913101,057913
057913102,36,57,34,55,53,38,63,45,057913102,057913
057913103,41,86,39,52,48,70,94,78,057913103,057913
057913109,38,67,63,55,60,60,62,45,057913109,057913
057913110,81,65,57,67,74,77,79,72,057913110,057913
057914116,52,63,78,75,81,79,71,79,057914116,057914
057914129,80,84,64,81,75,78,80,68,057914129,057914
060902101,74,81,58,61,54,61,67,70,060902101,060902
060914102,-1,60,44,56,63,71,43,-1,060914102,060914
061901111,81,76,63,75,76,72,84,71,061901111,061901
061901119,82,91,63,84,72,81,90,77,061901119,061901
061902101,58,75,35,42,33,58,61,49,061902101,061902
061902102,50,75,34,58,62,47,63,36,061902102,061902
061902106,64,90,65,72,77,89,87,88,061902106,061902
061902109,70,77,65,66,61,64,74,73,061902109,061902
061911111,75,88,75,84,77,81,87,85,061911111,061911
061911112,65,84,74,88,80,68,85,76,061911112,061911
061912101,84,93,77,78,73,73,83,73,061912101,061912
061914105,74,86,80,74,73,78,82,73,061914105,061914
066902101,47,61,36,59,67,39,64,56,066902101,066902
066903102,81,70,54,46,46,43,57,52,066903102,066903
067903101,79,82,77,76,58,77,94,84,067903101,067903
070801101,-1,75,48,57,52,21,43,38,070801101,070801
070908107,65,90,65,75,64,79,79,75,070908107,070908
071901102,64,69,55,52,57,70,68,64,071901102,071901
071901104,71,73,71,69,67,67,66,68,071901104,071901
071902102,32,45,85,72,70,82,59,87,071902102,071902
071902103,81,77,80,84,93,90,74,93,071902103,071902
071902104,33,53,74,52,48,64,55,61,071902104,071902
071902108,55,66,60,56,51,63,60,60,071902108,071902
071902109,81,77,58,51,49,68,64,60,071902109,071902
071902110,79,97,70,76,83,75,69,74,071902110,071902
071902112,71,84,86,70,79,76,68,68,071902112,071902
071902113,80,76,68,73,68,75,79,70,071902113,071902
071902114,77,68,66,55,78,58,68,59,071902114,071902
071902118,38,48,36,36,22,67,51,67,071902118,071902
071902119,82,88,92,78,100,90,66,83,071902119,071902
071902123,76,84,69,74,67,77,78,81,071902123,071902
071902125,90,86,94,84,88,91,89,99,071902125,071902
071902128,74,84,71,73,73,73,57,63,071902128,071902
071902130,88,95,90,86,88,87,91,84,071902130,071902
071902131,82,88,86,88,79,89,91,77,071902131,071902
071902133,70,91,71,71,58,73,75,70,071902133,071902
071902134,75,84,68,75,72,78,82,77,071902134,071902
071902135,83,88,82,79,66,88,72,73,071902135,071902
071902136,57,60,48,47,53,75,58,75,071902136,071902
071902138,85,73,70,64,70,75,69,74,071902138,071902
071902140,44,52,65,73,69,67,61,65,071902140,071902
071902142,87,97,87,81,84,82,81,76,071902142,071902
071902143,80,80,84,67,77,77,75,68,071902143,071902
071902146,81,89,76,82,84,94,94,74,071902146,071902
071902147,81,92,90,79,73,94,95,90,071902147,071902
071902148,100,100,81,53,79,82,79,78,071902148,071902
071902149,76,88,89,69,78,85,76,87,071902149,071902
071902150,66,66,75,58,54,71,65,63,071902150,071902
071902153,70,75,86,74,70,79,69,69,071902153,071902
071902156,54,80,70,73,69,79,73,66,071902156,071902
071902159,95,98,98,93,91,99,96,98,071902159,071902
071902160,85,96,90,84,75,88,88,84,071902160,071902
071902161,81,92,71,76,73,79,82,78,071902161,071902
071902165,73,78,66,74,71,74,77,72,071902165,071902
071902167,70,65,88,73,75,92,82,80,071902167,071902
071902178,85,93,84,86,85,90,85,93,071902178,071902
071905122,62,71,61,66,60,53,62,60,071905122,071905
071906101,60,79,58,81,68,51,51,59,071906101,071906
071907101,88,79,75,72,72,92,83,74,071907101,071907
071907102,38,57,57,62,62,70,67,57,071907102,071907
071907104,85,82,55,71,66,70,77,73,071907104,071907
071907105,63,81,58,76,72,80,83,77,071907105,071907
071909104,65,77,43,49,46,63,70,63,071909104,071909
071909106,76,90,87,84,83,72,82,85,071909106,071909
071909107,76,85,74,73,81,64,76,66,071909107,071909
071909112,69,88,60,64,66,80,78,82,071909112,071909
071909115,84,90,83,74,89,84,86,97,071909115,071909
074907101,49,77,53,68,73,44,58,69,074907101,074907
077902101,68,79,65,57,49,74,67,64,077902101,077902
079901101,71,79,45,52,49,82,80,87,079901101,079901
079901110,76,89,88,79,96,72,90,87,079901110,079901
079901111,95,93,81,90,89,86,89,77,079901111,079901
079901121,77,92,69,81,86,87,92,93,079901121,079901
079901123,87,92,87,87,88,88,93,89,079901123,079901
079907114,82,75,72,78,71,70,69,72,079907114,079907
079907129,69,89,65,66,63,80,82,65,079907129,079907
079907140,89,89,87,86,89,92,93,72,079907140,079907
079907143,86,95,74,84,80,80,78,69,079907143,079907
079907149,71,84,85,71,76,92,87,73,079907149,079907
081905102,32,59,58,77,68,63,74,71,081905102,081905
082902101,54,58,45,56,44,48,57,44,082902101,082902
083901101,45,79,32,54,49,68,54,56,083901101,083901
084903101,-1,-1,-1,-1,-1,57,79,71,084903101,084903
084910106,83,94,88,90,87,87,89,85,084910106,084910
084910107,66,85,74,68,49,65,65,53,084910107,084910
084910108,54,82,73,73,67,83,83,72,084910108,084910
084910112,80,92,75,78,75,82,86,86,084910112,084910
090904107,63,62,73,91,70,75,92,79,090904107,090904
091901101,71,75,71,86,73,71,78,82,091901101,091901
091903112,83,93,74,86,75,78,83,78,091903112,091903
091903113,65,81,47,69,71,60,80,79,091903113,091903
091903114,71,85,62,67,66,72,72,80,091903114,091903
092903121,33,54,50,50,46,54,58,67,092903121,092903
092903125,36,57,34,49,60,75,59,76,092903125,092903
093901101,64,74,43,66,77,53,65,48,093901101,093901
093904106,66,84,83,79,71,62,79,42,093904106,093904
098904101,59,73,25,48,45,57,75,77,098904101,098904
099903102,80,91,84,80,92,69,81,76,099903102,099903
100905105,73,86,90,88,90,92,87,92,100905105,100905
101802101,35,41,75,68,80,77,71,57,101802101,101802
101805101,.,.,.,.,.,44,50,-1,101805101,101805
101809101,66,83,60,73,63,79,85,50,101809101,101809
101810002,43,63,47,53,56,92,76,62,101810002,101810
101813109,78,92,.,.,.,65,70,53,101813109,101813
101814101,58,79,63,79,79,67,81,90,101814101,101814
101814102,81,82,52,47,51,44,71,60,101814102,101814
101814103,100,75,100,95,95,100,100,100,101814103,101814
101815101,83,89,90,85,70,100,97,90,101815101,101815
101829101,75,88,100,100,100,100,100,100,101829101,101829
101833101,100,100,93,100,100,71,71,-1,101833101,101833
101840101,69,63,44,63,56,75,75,50,101840101,101840
101853101,24,72,49,51,36,62,67,45,101853101,101853
101853105,38,50,-1,38,54,63,81,50,101853105,101853
101860002,49,70,.,.,.,40,63,67,101860002,101860
101903122,47,58,63,50,38,68,56,84,101903122,101903
101907101,77,72,74,66,62,80,77,84,101907101,101907
101907104,79,93,86,82,73,86,84,87,101907104,101907
101907110,77,93,74,73,77,97,91,97,101907110,101907
101907115,76,86,87,89,85,95,91,95,101907115,101907
101907130,84,88,84,83,79,95,91,93,101907130,101907
101907136,85,94,74,81,78,88,90,91,101907136,101907
101907144,89,94,93,89,89,92,90,91,101907144,101907
101907148,88,94,86,89,88,94,92,91,101907148,101907
101907151,65,78,80,80,65,86,77,74,101907151,101907
101907155,88,93,85,84,81,95,94,93,101907155,101907
101910107,54,53,68,64,71,75,80,77,101910107,101910
101910108,67,75,83,64,59,73,73,77,101910108,101910
101910110,70,70,79,55,89,90,60,74,101910110,101910
101910111,77,81,92,81,88,84,81,93,101910111,101910
101910113,84,84,71,64,79,87,82,87,101910113,101910
101910114,69,76,61,54,51,77,68,62,101910114,101910
101910116,67,63,79,61,76,76,70,80,101910116,101910
101911101,60,65,66,63,63,86,83,88,101911101,101911
101911102,78,88,76,79,87,88,84,89,101911102,101911
101911111,45,62,42,51,54,54,62,75,101911111,101911
101912102,33,40,20,24,30,53,61,42,101912102,101912
101912105,69,88,65,48,63,78,65,65,101912105,101912
101912107,85,77,84,74,83,65,48,58,101912107,101912
101912110,36,58,37,27,34,72,66,44,101912110,101912
101912111,73,71,56,53,63,81,69,86,101912111,101912
101912112,85,83,78,62,76,77,67,64,101912112,101912
101912113,58,68,61,68,64,77,57,45,101912113,101912
101912115,48,56,53,53,66,63,67,57,101912115,101912
101912119,53,65,47,50,45,58,56,60,101912119,101912
101912120,77,86,72,47,66,65,76,76,101912120,101912
101912121,55,64,62,51,53,38,49,40,101912121,101912
101912122,80,92,73,71,81,86,63,75,101912122,101912
101912123,39,73,50,56,60,46,69,43,101912123,101912
101912125,31,51,39,51,70,56,79,62,101912125,101912
101912130,82,96,87,92,88,84,93,94,101912130,101912
101912132,41,57,53,44,49,49,54,48,101912132,101912
101912133,86,89,81,80,90,85,84,92,101912133,101912
101912135,67,67,65,61,65,75,72,71,101912135,101912
101912137,93,93,79,78,81,82,72,75,101912137,101912
101912138,74,80,83,84,84,76,82,85,101912138,101912
101912147,58,64,65,72,65,76,59,67,101912147,101912
101912149,55,65,56,59,55,63,83,85,101912149,101912
101912154,43,53,41,48,61,51,67,31,101912154,101912
101912155,52,66,43,36,40,61,59,67,101912155,101912
101912156,67,67,76,71,90,71,81,92,101912156,101912
101912158,59,76,49,60,64,69,77,68,101912158,101912
101912159,64,77,57,53,57,75,77,67,101912159,101912
101912166,77,81,71,62,62,66,74,67,101912166,101912
101912167,68,70,63,66,68,42,50,49,101912167,101912
101912168,32,47,27,40,53,26,44,16,101912168,101912
101912170,57,59,56,58,42,55,68,52,101912170,101912
101912171,64,79,70,71,75,86,77,79,101912171,101912
101912172,51,59,53,79,56,72,83,83,101912172,101912
101912173,87,85,82,79,72,85,88,79,101912173,101912
101912174,29,54,58,60,65,51,45,41,101912174,101912
101912175,48,63,56,59,63,58,67,46,101912175,101912
101912178,98,97,98,95,96,96,97,97,101912178,101912
101912180,23,51,55,42,33,42,56,46,101912180,101912
101912186,56,53,72,56,70,74,78,75,101912186,101912
101912188,74,75,58,60,70,79,83,81,101912188,101912
101912192,74,89,79,75,81,67,71,66,101912192,101912
101912195,69,84,79,76,81,58,77,70,101912195,101912
101912196,62,83,63,66,78,47,70,51,101912196,101912
101912197,78,84,38,45,57,43,63,44,101912197,101912
101912198,79,79,58,61,59,67,68,55,101912198,101912
101912201,81,81,60,87,86,70,76,79,101912201,101912
101912204,76,79,68,68,62,49,74,56,101912204,101912
101912207,65,82,44,57,66,61,61,70,101912207,101912
101912211,89,95,97,94,94,94,94,79,101912211,101912
101912212,61,81,71,61,76,72,70,62,101912212,101912
101912214,72,83,86,85,87,89,68,75,101912214,101912
101912215,89,92,81,83,81,85,87,83,101912215,101912
