,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
007904002,2,2,2,2,0,8,0,0,2,6,.,.,.,.,.,.,007,N,85.6,007904002,007904
007905001,297,237,270,170,3,974,373,91,199,525,19,16.7,20.4,12.071044965,43113,76.1086,007,N,92.8,007905001,007905
007906001,149,128,119,110,1,506,99,33,69,326,19.8,18.1,17.7,12.541290314,40568,36.2152,007,N,93.7,007906001,007906
008901001,177,193,168,177,95,715,509,109,94,168,16.7,18.3,18.2,14.615384615,43346,49.4318,008,N,96.2,008901001,008901
008902001,215,170,172,161,99,718,366,82,112,274,19.7,19.5,17.8,12.477618084,44274,63.8516,008,N,95.3,008902001,008902
008903001,64,77,75,65,43,281,153,21,47,92,15.1,15.4,15.7,11.168681655,42174,25.1266,008,N,95.2,008903001,008903
009901001,98,86,92,76,5,352,132,37,53,213,15.6,15.9,16,14.46835443,42396,31.0958,009,N,95.9,009901001,009901
010902001,232,224,210,181,3,847,651,103,110,277,19.3,18.6,20.1,14.253968254,43151,59.7267,010,N,95.1,010902001,010902
011901001,666,616,525,464,218,2271,1237,233,308,989,23.8,23,22.5,12.128431587,45454,145.5149,011,N,93,011901001,011901
011902001,350,240,217,181,163,988,411,46,120,504,23.5,24,23.2,11.779411765,43966,64.0108,011,N,93.9,011902001,011902
011902004,1,3,8,13,1,25,14,0,1,12,.,.,.,25,68833,0.9037,011,N,95.9,011902004,011902
011904002,175,132,131,103,37,541,406,15,74,193,17.4,17.7,18.9,13.409090909,41799,43.3473,011,N,94.7,011904002,011904
012901001,64,47,48,57,8,216,171,14,21,83,13.4,11.5,13.5,12,40233,22.6378,012,N,96,012901001,012901
013901001,343,269,219,240,25,1071,251,75,104,595,20.8,17.4,20.6,12.544964974,43172,65.5941,013,N,93.5,013901001,013901
013901002,2,5,6,18,0,31,4,0,0,19,.,.,.,14,47402,5.447,013,N,88.4,013901002,013901
013905001,76,70,61,61,9,268,108,16,36,164,31.1,26.4,27,11.807692308,40407,21.3786,013,N,95.1,013905001,013905
014801001,33,39,61,25,74,158,45,0,17,82,9.2,11.6,13.3,10.970650087,36234,8.7485,014,Y,87.2,014801001,014801
014802001,15,30,25,13,45,83,19,0,13,50,.,.,.,1.7142857143,29758,2.4998,014,Y,90.9,014802001,014802
014901001,93,97,68,71,2,329,279,25,45,79,15,15.3,14.9,15.962962963,43130,27.0024,014,N,95.2,014901001,014901
014903001,684,565,538,407,143,2194,1445,246,334,729,23.1,25.7,26.2,13.323731656,41694,140.5432,014,N,93.6,014903001,014903
014903005,21,21,38,44,13,124,75,1,6,62,15.8,20.8,17.2,15.454545455,42714,10.2527,014,N,86.5,014903005,014903
014905001,38,43,36,33,9,150,111,25,18,66,13.4,12.6,13.1,14.867916761,39700,15.1719,014,N,94.4,014905001,014905
014906001,622,442,420,335,872,1819,523,145,266,799,21.2,20.9,22.6,11.450953829,45951,126.6644,014,N,93.9,014906001,014906
014906002,762,594,483,448,959,2287,754,217,348,852,22.2,22,21.7,11.973908084,46640,150.0544,014,N,94.9,014906002,014906
014906004,38,21,14,5,49,78,11,0,16,35,.,.,.,14.471260671,49531,10.8824,014,N,87.3,014906004,014906
014906006,5,22,39,45,46,111,27,0,3,44,.,.,.,16.910341686,51430,11.6353,014,N,85.7,014906006,014906
014906007,639,580,508,466,660,2193,1026,223,281,510,22.8,22,24,10.552858389,45036,143.2462,014,N,95.3,014906007,014906
014906008,725,561,442,424,1110,2152,544,130,311,856,21,21.8,21.4,8.6151537165,43488,148.8817,014,N,94.3,014906008,014906
014907001,65,73,47,65,8,250,200,32,29,84,12.5,11.5,13.6,12.380952381,39288,27.2932,014,N,96.3,014907001,014907
014908001,100,111,92,111,4,414,332,30,49,80,14.9,16.8,18,10.466831189,41687,33.2397,014,N,96.1,014908001,014908
014909002,711,524,502,421,658,2158,881,174,420,1003,24.3,21.7,23.7,12.184361818,41902,150.5182,014,N,93.2,014909002,014909
014910001,115,99,90,99,3,403,306,44,76,138,18.2,17.1,19,12.784816958,39409,29.7518,014,N,95.3,014910001,014910
015801001,72,50,44,34,4,200,7,0,29,166,19.3,21.5,20.8,2.9194672664,33422,10.408,015,Y,80.7,015801001,015801
015801002,21,27,28,30,1,106,29,0,13,27,24.8,29,32.3,1.8700636823,25993,10.6177,015,Y,94,015801002,015801
015802004,50,59,42,63,98,214,16,0,28,192,.,29,48.7,2.8333333333,28769,4.4845,015,Y,88.9,015802004,015802
015806001,167,126,87,59,157,439,23,0,64,331,14.7,17.8,20.3,1.3393198298,31105,28.7807,015,Y,94.8,015806001,015806
015807001,118,75,79,88,81,360,80,15,61,210,19.5,20.1,31.3,5.3392857143,36814,16.6329,015,Y,84,015807001,015807
015807002,110,59,46,48,100,263,17,20,34,171,19.7,31.2,22.3,3.7836756628,37518,12.5649,015,Y,84.1,015807002,015807
015807004,105,50,58,68,16,281,35,17,45,151,20.8,18.4,18,5.2270916335,36101,12.5514,015,Y,85.3,015807004,015807
015807005,23,7,6,8,12,44,8,0,6,27,.,.,3.5,1.6666666667,35472,2.9995,015,Y,83.6,015807005,015807
015814001,42,36,39,14,3,131,11,0,20,115,.,.,.,18.777777778,33312,8.8879,015,Y,86.8,015814001,015814
015816001,35,24,21,47,7,127,6,0,14,102,15,15,15,2.3333333333,27333,9,015,Y,86.2,015816001,015816
015817001,126,109,116,55,4,406,23,0,64,320,27.9,21.7,23.3,5.5454545455,40206,21.1431,015,Y,83.1,015817001,015817
015823001,14,24,18,12,2,68,4,0,11,57,9.7,7.7,5,9.2857142857,27787,10.501,015,Y,89.5,015823001,015823
015901001,399,393,345,311,27,1448,1001,381,89,164,23.2,23,24.4,15.436548223,50826,92.8055,015,N,94.9,015901001,015901
015904001,654,495,404,338,9,1891,39,197,240,1742,21.9,26,25.4,11.187919993,47245,126.3697,015,N,92.3,015904001,015904
015904002,580,425,376,311,17,1692,125,190,272,1490,22.6,22.4,23.7,11.65986852,48468,115.2176,015,N,93.7,015904002,015904
015904003,34,7,4,3,0,48,2,3,15,43,.,.,.,13,48064,5.6448,015,N,84.8,015904003,015904
015904004,26,49,68,48,0,191,8,4,15,170,10.7,7.5,7.8,10.705882353,46296,15.8573,015,N,79,015904004,015904
015904010,3,2,4,1,0,10,3,0,10,9,.,.,.,6.4,44686,3.1664,015,N,77.9,015904010,015904
015905002,492,380,303,250,10,1425,21,142,231,1425,19.5,18.8,18.6,10.333946888,45588,108.3188,015,N,92.5,015905002,015905
015905003,503,327,242,222,29,1294,10,157,231,1137,19.7,19.2,18.4,11.1108936,46065,89.5758,015,N,92.1,015905003,015905
015906001,66,74,72,63,57,275,163,35,25,21,14.8,17.5,15.1,17.948717949,51640,26.0979,015,N,96.5,015906001,015906
015907001,640,451,399,391,125,1881,53,280,228,1723,21.8,21.1,24,13.603448276,49526,112.9352,015,N,92.5,015907001,015907
015907002,478,352,285,244,17,1359,22,152,213,1142,21.6,23.1,23.4,14.595505618,50264,84.0873,015,N,92.8,015907002,015907
015907003,564,480,401,287,32,1732,48,161,212,1707,21.4,24.6,23.6,14.163461538,49816,102.4222,015,N,92.4,015907003,015907
015907004,559,498,344,310,105,1711,22,142,229,1572,21.4,22,22.4,14.654545455,49837,107.202,015,N,91.1,015907004,015907
015907005,725,579,433,331,154,2068,176,196,313,1763,20.3,22.3,23.2,14.540740741,50665,131.0721,015,N,92.5,015907005,015907
015907006,299,242,221,173,556,935,33,43,218,778,17.8,16.8,17.9,11.609756098,48306,80.9958,015,N,91.1,015907006,015907
015907007,652,470,409,338,48,1869,96,174,309,1599,20,22,23.3,12.87394958,49122,116.3915,015,N,90.8,015907007,015907
015907008,480,391,310,242,17,1423,6,101,272,1346,18.9,21.8,22.3,13.584158416,49580,98.3859,015,N,92.5,015907008,015907
015907010,84,41,12,2,17,139,6,6,33,139,7.5,7.9,9.3,8.5714285714,46699,19.3128,015,N,75.1,015907010,015907
015907011,9,4,4,1,7,18,0,0,18,18,10,.,2.5,16.333333333,48343,2.3129,015,N,70.7,015907011,015907
015907014,26,55,50,96,10,227,6,0,20,208,12.2,12.5,9.3,12.346153846,48431,24.3235,015,N,76.9,015907014,015907
015907182,39,34,33,25,26,131,5,0,12,131,12.7,5.4,11,14.875,51076,6.8457,015,N,72.7,015907182,015907
015908001,632,481,393,356,10,1862,28,168,254,1563,21.1,23,20.7,13.26984127,47907,119.3135,015,N,92.8,015908001,015908
015908002,201,172,150,108,29,631,44,57,69,555,17.8,20.9,19.2,12.529411765,47829,54.5993,015,N,92,015908002,015908
015908038,2,1,1,3,0,7,1,0,0,4,.,.,.,26,58369,1,015,N,-1,015908038,015908
015909001,284,233,200,178,7,895,137,104,124,654,21.3,19.7,19.6,10.442176636,46030,69.5897,015,N,91,015909001,015909
015910001,671,506,389,405,87,1971,322,241,271,1199,17.8,18.4,19.3,11.098214286,49782,156.6822,015,N,91.8,015910001,015910
015910002,889,839,642,519,277,2889,1433,179,466,728,23.8,24,22.9,12.659014578,50911,192.7182,015,N,93.6,015910002,015910
015910003,866,759,686,686,121,2997,1759,342,292,529,23.8,23.7,24.3,13.058355438,50786,177.2306,015,N,94.2,015910003,015910
015910004,891,678,497,439,579,2505,636,63,370,1392,24.1,23.4,21.2,11.484931507,49958,167.3841,015,N,93,015910004,015910
015910005,996,871,671,573,342,3111,1343,138,468,930,24.2,24.4,25.3,13.651105651,51075,188.3523,015,N,93.5,015910005,015910
015910007,1026,912,860,785,181,3583,2205,383,278,211,26.3,24.8,25,12.460900034,50303,204.7967,015,N,95.6,015910007,015910
015910009,125,123,117,104,11,469,231,154,11,72,13.3,17.4,19.2,10.571428571,51631,24.5015,015,N,96.3,015910009,015910
015910012,35,9,5,1,14,50,12,0,18,29,8.2,8.4,8.3,18.75,54361,8.0008,015,N,77.2,015910012,015910
015911001,892,628,449,376,263,2345,882,219,302,1015,22.7,20.6,21.3,12.141825349,48568,145.2435,015,N,93.8,015911001,015911
015912001,859,685,605,614,96,2763,224,175,353,2059,23.6,22.7,22.2,10.237024395,46890,155.2275,015,N,93.5,015912001,015912
015915001,904,512,372,322,129,2110,188,153,263,1302,22.6,24.9,26.8,15.268115942,50282,129.8092,015,N,92.9,015915001,015915
015915002,999,564,522,457,178,2542,305,308,381,1593,22.4,25.1,23.9,11.787356322,47157,165.7264,015,N,92.1,015915002,015915
015915003,742,650,593,545,148,2530,948,210,377,743,24.4,25.2,25.2,13.818770227,48815,147.5415,015,N,94.8,015915003,015915
015915005,923,764,596,571,197,2854,1290,339,293,661,23.2,25,25.1,12.83030303,48077,158.2635,015,N,94.7,015915005,015915
015915006,240,213,215,179,42,847,271,206,16,162,23.2,21.6,23.1,18.092592593,51911,49.1243,015,N,97.2,015915006,015915
015915007,919,667,517,510,221,2613,814,338,297,893,23.2,26.7,25.9,12.125,47546,142.8975,015,N,95.3,015915007,015915
015915008,89,21,17,11,19,138,16,3,38,84,.,.,.,16.2,50435,20.0002,015,N,77.7,015915008,015915
015915016,953,868,725,675,147,3221,1657,426,350,442,23.6,25.1,24.6,11.880434783,47813,176.4643,015,N,95.7,015915016,015915
015915019,846,650,504,568,316,2568,636,191,340,925,22.7,24.7,27.2,11.617729252,47285,146.4328,015,N,94.5,015915019,015915
015915020,1,2,8,3,0,14,4,0,14,1,1,6,.,17.333333333,59035,1.5178,015,N,85.5,015915020,015915
015915022,1227,845,491,346,427,2909,691,145,344,1072,23.7,26.7,26,8.6385542169,45256,157.5196,015,N,94.4,015915022,015915
015915201,1,5,9,6,1,21,4,0,2,11,.,.,.,26,55263,2,015,N,83.9,015915201,015915
015916001,1139,651,732,561,793,3083,1029,173,333,1070,23.6,19.9,25.7,12.589395253,47702,202.2098,015,N,93.7,015916001,015916
015916003,1,1,28,43,11,73,31,0,1,3,-2,37.5,19,14,47468,4.7502,015,N,91.7,015916003,015916
015916008,959,616,438,349,898,2362,298,87,314,1297,24.9,21.2,23.5,8.4673169513,45300,151.7652,015,N,93.4,015916008,015916
015917001,438,348,326,253,24,1365,225,126,204,940,21.9,20.6,23.3,7.6276727179,42827,90.1364,015,N,93.3,015917001,015917
016901001,47,59,59,35,4,200,150,28,42,42,14.8,13.8,13.8,19.291666667,46116,20.5083,016,N,95.9,016901001,016901
016902001,94,82,73,75,4,324,247,60,41,121,14.4,13.6,14.2,14.421272483,43166,29.548,016,N,96,016902001,016902
018901001,96,102,97,73,11,368,285,30,45,136,16.8,15.4,18,11.571428571,38674,29.7089,018,N,96.6,018901001,018901
018904001,39,37,51,50,2,177,146,15,37,55,10.7,9.7,14.1,12.764759738,43664,16.6487,018,N,95.2,018904001,018904
019901001,81,79,63,68,73,291,202,37,57,135,15.2,13.8,13.4,14.096774194,44191,28.2895,019,N,96,019901001,019901
019902002,110,96,80,90,76,376,288,26,79,143,13.8,12.9,15.1,15.687099507,41697,31.1131,019,N,93.8,019902002,019902
019905001,123,116,96,115,101,450,332,18,98,151,13.6,15.9,13.9,14.619232932,42181,39.2879,019,N,95.3,019905001,019905
019906001,89,103,87,70,15,349,328,19,55,73,15.5,13.5,16.2,13.894736842,42096,35.8569,019,N,96.7,019906001,019906
019907002,524,430,382,335,762,1671,802,154,237,803,20.2,21.3,23.1,14.307682852,41258,118.7258,019,N,94.7,019907002,019907
019907003,7,41,31,77,79,156,71,1,20,58,.,.,.,20,43563,7,019,N,93.4,019907003,019907
019908001,234,171,191,147,381,743,337,70,128,324,18.1,18.4,20.3,12.3486242,41216,58.8799,019,N,94,019908001,019908
019909001,47,57,48,38,0,190,186,20,44,79,15.6,14.5,16.6,9,36710,15.6165,019,N,95,019909001,019909
019912001,155,136,155,137,46,583,500,156,67,66,16.6,16.9,18.3,13.442000929,41341,52.156,019,N,95.7,019912001,019912
020901001,795,690,770,646,167,2901,1574,168,355,1098,22.4,23.2,21.5,10.347580709,46190,171.3078,020,N,93.6,020901001,020901
020902001,557,494,467,295,287,1813,920,141,189,588,20.7,23.3,22.5,11.940677966,47126,113.2087,020,N,94.7,020902001,020902
020904001,59,63,68,45,0,235,189,22,29,47,17.9,18,18.5,12.11888634,45532,18.5692,020,N,95,020904001,020904
020905001,377,251,249,208,147,1085,344,38,175,699,18.1,18.9,20.1,12.618778281,46793,77.6615,020,N,93.5,020905001,020905
020905002,813,689,584,534,222,2620,1568,292,373,693,23.2,22.1,23,14.133697162,47164,156.8218,020,N,94,020905002,020905
020905006,14,20,56,49,12,139,59,0,13,52,.,.,.,11.75,43120,4,020,N,58.5,020905006,020905
020906002,168,164,159,143,122,634,408,74,74,207,15.3,17.1,16.8,14.013480969,46649,43.7563,020,N,94.5,020906002,020906
020907001,264,225,194,185,131,868,571,59,95,316,20.2,22.2,20.9,13.091743119,44323,52.6465,020,N,94.6,020907001,020907
020908001,15,1122,1119,939,572,3195,1624,126,351,651,22.2,21.5,21.7,9.0182767624,44609,180.6438,020,N,93.7,020908001,020908
021901001,694,617,581,564,302,2456,1642,396,214,539,23.7,25.3,23.5,12.298226963,44532,138.9757,021,N,95.9,021901001,021901
021901002,2,6,15,25,11,48,30,0,3,21,18.3,8.6,7.5,10,42139,7.7616,021,N,84.6,021901002,021901
021902001,1156,864,813,702,870,3535,1363,400,361,1919,16.4,22.3,22.1,12.117886519,42677,252.2967,021,N,93.7,021902001,021902
021902011,5,13,45,75,30,138,63,0,9,64,11.4,14.6,13,13.166666667,41488,8.0395,021,N,81.6,021902011,021902
021902016,20,38,27,15,41,100,16,0,11,68,9,7.4,17.5,8.8235294118,39969,13.2368,021,N,82.4,021902016,021902
022004001,18,20,9,13,0,60,22,7,7,44,11.5,14,14,11.578947368,40121,7.4359,022,N,94.4,022004001,022004
022901001,76,80,74,70,3,300,113,29,34,125,16.6,15.6,16.2,12.413793103,40184,26.6104,022,N,94.1,022901001,022901
024901001,182,124,118,112,0,536,19,56,78,483,18.9,18.6,18.9,11.556481332,41161,43.4974,024,N,90,024901001,024901
025901001,93,86,86,67,31,332,244,34,56,134,12.9,12.7,15.5,13.875,38187,33.508,025,N,95.6,025901001,025901
025902001,261,231,196,207,67,895,548,96,145,433,16.9,17.7,18.8,13.540540541,39542,71.3199,025,N,93.9,025902001,025902
025902003,8,17,21,17,4,63,36,0,0,47,5,4.8,4.4,18.75,44294,4,025,N,88,025902003,025902
025904001,24,21,12,20,1,77,60,6,17,43,10.9,12.8,12.8,11.733333333,35415,10.6174,025,N,96.4,025904001,025904
025908001,16,15,16,20,1,67,55,2,10,38,16,12.2,12,13.75,39080,6.4779,025,N,96.7,025908001,025908
025909001,115,107,92,95,6,409,337,28,61,133,14.3,18.5,14.8,14.950803638,42030,39.4817,025,N,96.2,025909001,025909
026901001,161,158,124,112,64,555,389,39,91,159,17,18.6,20.3,12.418604651,42429,41.3217,026,N,95.7,026901001,026901
026902001,54,52,44,47,56,197,109,14,30,95,13.8,20.3,12.8,13.006522384,41583,19.2828,026,N,94.7,026902001,026902
026903002,39,25,36,29,36,129,66,11,23,57,9.2,8.6,11,13.52173913,42178,16.3445,026,N,95.8,026903002,026903
027903001,273,240,196,208,16,917,743,93,158,318,18.7,17.3,19.8,13.486842105,43372,64.2978,027,N,93.8,027903001,027903
027903003,5,12,19,21,1,57,43,0,8,23,13.5,6.8,.,14.4,44589,3.3469,027,N,64.1,027903003,027903
027904001,330,275,251,212,38,1068,707,71,135,410,21.8,24.9,26.3,12.685243164,43027,83.5472,027,N,94.3,027904001,027904
027904002,2,12,23,9,0,46,30,0,9,24,8.9,10.8,6.2,13.491283677,44923,5.1661,027,N,88.7,027904002,027904
028902038,5,6,20,29,9,60,22,0,7,37,.,.,.,21,45782,4.14,028,N,79.4,028902038,028902
028903001,143,105,100,82,40,430,165,47,38,216,19.3,14.9,15.1,10.837209302,40690,36.3076,028,N,93.3,028903001,028903
029901001,366,324,285,218,33,1193,507,175,161,456,20.8,19.3,22.4,14.657303969,45910,76.8974,029,N,94.4,029901001,029901
029901003,4,14,26,17,0,61,15,1,4,35,5,.,.,10.142857143,40803,4.851,029,N,90.5,029901003,029901
030902001,130,124,98,119,2,471,428,30,80,157,15.8,15.9,16,12.625,40315,43.8202,030,N,95.8,030902001,030902
030903001,29,32,26,31,0,118,105,16,22,58,11.5,10,13.1,12.217391304,36294,16.873,030,N,95.3,030903001,030903
030906001,36,36,38,39,0,149,123,13,21,56,12.8,9.6,12.8,13.737803151,40584,17.6453,030,N,96.5,030906001,030906
031901001,1004,862,648,508,3,3022,129,247,320,2517,23.4,23.8,23.8,15.040846203,48824,191.0029,031,N,94.5,031901001,031901
031901002,892,646,486,394,2,2418,28,106,402,2371,20.3,24.5,27.4,13.22263262,47243,154.2444,031,N,93.9,031901002,031901
031901003,905,659,526,397,5,2487,79,126,318,2390,25.8,27.9,25.4,13.046208878,47064,152.1939,031,N,93.1,031901003,031901
031901004,782,405,553,390,5,2130,20,63,288,2104,22.1,22.8,23.7,12.058356333,46493,146.0541,031,N,95.3,031901004,031901
031901007,794,634,489,332,2,2249,22,90,359,2223,24.8,26.1,24.4,10.849251413,45542,139.7347,031,N,93.8,031901007,031901
031903001,951,587,511,571,16,2620,304,299,226,1729,23,22.5,21.3,11.318739289,43842,168.852,031,N,91.1,031903001,031903
031903002,746,481,465,379,17,2071,335,305,206,1149,24.4,24,21.9,13.519590071,45298,134.4605,031,N,93.2,031903002,031903
031905001,222,237,170,165,1,794,95,95,60,578,17.4,15.1,16.2,13.484375,48634,61.427,031,N,95.9,031905001,031905
031906001,870,580,477,428,13,2355,132,169,322,1976,20.3,22.4,23.1,11.492642881,43672,154.723,031,N,94.2,031906001,031906
031909001,234,198,147,149,5,728,110,55,73,585,21.3,17.7,23.3,11.886792453,45406,51.3307,031,N,93.1,031909001,031909
031911001,167,164,154,161,1,646,33,43,110,489,17.6,17.9,17.8,13.425925926,47058,46.9893,031,N,93.8,031911001,031911
031913001,40,46,28,42,0,156,1,9,16,151,9.3,11.1,11.5,11.211764706,43874,18.4601,031,N,94.8,031913001,031913
031914001,97,87,87,78,0,349,10,20,47,317,15.4,16.1,16.7,13.966666667,42875,25.4155,031,N,94,031914001,031914
031916003,113,51,43,40,0,247,23,38,10,196,17.5,13.4,19.8,21.294117647,54338,24.8254,031,N,94.9,031916003,031916
031916004,206,208,164,139,14,717,48,264,5,395,21,20.2,21.9,17.456746063,51627,49.3846,031,N,96.2,031916004,031916
031916005,231,199,150,111,6,691,166,269,5,296,20.2,20.6,22.9,19.847826087,53058,44.8258,031,N,97.2,031916005,031916
032902002,210,180,159,144,156,693,355,51,130,418,14.6,15,16.2,14.756811235,42016,58.7178,032,N,93.4,032902002,032902
033902001,60,55,64,58,1,237,211,55,43,40,13.1,12.8,12.2,16.259259259,42445,23.1795,033,N,97,033902001,033902
033904001,31,31,31,34,0,127,119,9,21,34,12.1,9.7,9.3,13.097560976,39884,16.8526,033,N,95,033904001,033904
034901001,141,150,129,136,189,556,344,65,92,301,16.7,16.4,14.6,14.479166667,38865,47.5226,034,N,94.5,034901001,034901
034903001,75,82,78,57,35,292,244,29,27,117,15.5,14,17.1,12.523076923,41666,27.8081,034,N,95.5,034903001,034903
034905002,66,59,60,47,50,232,173,32,49,100,14.8,13.5,11.6,17.482758621,42844,25.415,034,N,95,034905002,034905
034906001,45,33,40,34,8,152,141,24,42,48,16.9,18,14.1,12.235294118,38651,13.0094,034,N,95.1,034906001,034906
034907001,83,91,94,80,73,348,264,23,71,157,17.2,15.5,15.2,14.572864322,39021,27.4652,034,N,96.4,034907001,034907
035901001,85,76,63,67,3,291,71,22,19,195,14.1,15,14.5,13,39056,32.7828,035,N,94.4,035901001,035901
036901001,119,106,83,80,82,388,216,29,47,161,16.7,16.6,19.1,10.96104826,43109,28.3362,036,N,93.5,036901001,036901
036902001,301,242,244,214,37,1001,836,58,63,126,18.3,17.6,16.5,14.693251534,49354,74.7388,036,N,94.8,036902001,036902
036903001,95,109,74,74,33,352,252,43,57,122,19.3,20.9,22.3,14.285714286,45400,22.9779,036,N,96.1,036903001,036903
037901001,55,42,37,47,66,181,91,16,26,105,11.4,11,10.4,15.72,38035,18.1845,037,N,96.4,037901001,037901
037904002,368,286,255,233,249,1142,542,55,173,640,19,21.5,19.3,11.936722732,38695,92.4388,037,N,92.8,037904002,037904
037907002,180,162,124,111,91,577,412,32,92,235,17.6,15.7,16.9,12.342232373,37418,42.3816,037,N,94.1,037907002,037907
037909001,25,28,21,19,6,93,78,11,17,47,19.3,14,12.2,9.3125,34984,9.3282,037,N,93.1,037909001,037909
038901001,95,93,80,75,20,343,222,25,63,124,13,12.2,14.4,15.75,41613,31.837,038,N,95.5,038901001,038901
039902001,92,73,74,72,2,311,291,37,47,49,13.6,13.7,16,17.754098361,44338,29.2095,039,N,95.1,039902001,039902
039903001,44,42,37,47,1,170,154,20,28,70,15.8,14.1,13.1,9.5416666667,37429,13.9673,039,N,96.5,039903001,039903
040901001,34,45,36,27,15,142,32,17,23,110,11.1,10.3,10.6,11.857142857,39644,16.9007,040,N,95.2,040901001,040901
040901002,6,1,3,2,1,12,1,0,3,11,.,.,.,9.8571428571,35736,5.5787,040,N,81,040901002,040901
040902003,3,3,3,6,1,15,12,0,2,14,.,.,.,12.333333333,45340,2.8544,040,N,99.6,040902003,040902
041901002,97,61,33,9,67,200,46,0,74,200,12,9.3,8.7,9.6363636364,35635,11.0037,041,N,99,041901002,041901
041901005,1,0,0,1,0,2,1,0,1,1,.,.,.,.,.,.,041,N,-1,041901005,041901
041902002,2,0,0,1,0,3,3,0,1,2,.,.,.,.,.,.,041,N,-1,041902002,041902
042901001,102,64,80,72,12,318,217,36,37,146,14.8,14.7,15.9,14.036144578,39328,30.0048,042,N,96.1,042901001,042901
043901001,8,1286,1189,1140,338,3623,2671,422,375,337,21.4,23,21.3,11.352567485,47189,205.7261,043,N,97.6,043901001,043901
043902001,132,113,108,97,24,450,319,17,69,137,17.1,14.2,16.9,9.2797927461,42480,37.8884,043,N,96.4,043902001,043902
043903001,140,126,108,102,19,476,368,29,54,78,17.6,16.4,20.1,14.761904762,44799,35.3396,043,N,95.8,043903001,043903
043904001,145,102,106,69,28,422,307,27,54,150,17.3,14.7,18.3,14.365255145,39818,30.8258,043,N,94.8,043904001,043904
043905001,313,435,420,502,203,1670,1036,78,139,245,18,16.8,15.6,11.652692554,50201,135.2867,043,N,94.2,043905001,043905
043905002,374,301,576,463,190,1714,1135,87,119,144,18.9,17.9,19,9.859483683,48156,137.5211,043,N,94.2,043905002,043905
043905005,408,232,213,1,162,854,513,27,68,93,18.9,19.4,19.3,6.6960682715,46763,83.1552,043,N,.,043905005,043905
043907002,542,452,404,469,224,1867,1175,137,167,377,22,21.8,21.5,11.135328694,46745,129.6558,043,N,94.4,043907002,043907
043907004,381,453,407,471,249,1712,1080,109,152,354,21,20.4,20.7,10.353128555,45819,121.9941,043,N,95.4,043907004,043907
043907005,1,3,0,3,0,7,6,1,1,0,.,.,.,5.0584976026,42784,3.7536,043,N,87,043907005,043907
043908001,96,54,58,46,8,254,202,21,27,52,19.1,15.7,17.9,8.92,46783,18.5604,043,N,94.1,043908001,043908
