,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015908105,79,80,65,3,523,0,5,5,33,489,.,.,.,10.753924559,50436,33.3696,015,N,96.1,015908105,015908
015908108,117,97,86,28,741,0,14,34,54,708,.,.,.,10.595818122,50103,41.9751,015,N,95.2,015908108,015908
015910104,86,84,76,16,563,8,44,19,61,489,.,.,.,13.461538462,54323,37.7431,015,N,96.6,015910104,015910
015910106,119,103,96,61,722,29,131,11,78,487,.,.,.,12.456521739,53382,43.5818,015,N,96.2,015910106,015910
015910110,87,61,52,61,488,8,61,5,54,397,.,.,.,13.371428571,53718,32.5697,015,N,96.1,015910110,015910
015910112,107,73,84,43,722,21,54,21,48,644,.,.,.,10.096153846,52198,48.7511,015,N,96,015910112,015910
015910113,89,80,78,126,645,21,77,14,67,543,.,.,.,12.25,53344,41.8607,015,N,95.2,015910113,015910
015910114,97,132,90,97,749,12,41,11,64,699,.,.,.,9.9728434653,51004,51.5031,015,N,96.2,015910114,015910
015910116,51,39,55,59,395,3,56,1,54,317,.,.,.,14.708196815,53409,30.7343,015,N,96.1,015910116,015910
015910122,82,94,89,195,692,11,59,2,71,620,.,.,.,11.179126735,52300,45.7791,015,N,95.4,015910122,015910
015910128,77,53,82,15,499,25,218,11,70,166,.,.,.,12.948717949,53843,35.494,015,N,96.7,015910128,015910
015910130,103,151,140,75,897,20,245,27,69,492,.,.,.,13.681415929,54226,52.8834,015,N,96.6,015910130,015910
015910131,73,69,62,17,499,8,182,27,53,151,.,.,.,14.185185185,54333,38.2784,015,N,97,015910131,015910
015910133,123,113,122,15,631,44,305,49,53,84,.,.,.,14.586206897,54442,41.8244,015,N,97,015910133,015910
015910134,117,109,111,28,665,11,249,45,62,231,.,.,.,13.227272727,53747,41.8147,015,N,97.2,015910134,015910
015910136,128,139,140,18,770,77,379,54,80,41,.,.,.,12.84,53790,48.6406,015,N,97.4,015910136,015910
015910140,118,97,103,28,623,55,254,50,57,68,.,.,.,13.395061728,54199,39.6708,015,N,97.2,015910140,015910
015910142,157,160,160,32,884,43,393,68,91,220,.,.,.,11.981481481,53194,50.7344,015,N,96.7,015910142,015910
015912101,114,90,103,21,694,0,58,16,73,544,.,.,.,9.6171335031,53903,43.4842,015,N,96.1,015912101,015912
015912103,108,112,120,16,662,0,12,18,79,637,.,.,.,12.066681239,54991,44.3402,015,N,95.5,015912103,015912
015912106,74,100,86,8,579,0,7,15,54,551,.,.,.,9.8802695107,53872,38.8592,015,N,95.7,015912106,015912
015912109,85,83,75,43,559,1,64,9,49,418,.,.,.,9.9189189189,53845,36.4997,015,N,96.6,015912109,015912
015912110,98,86,101,18,558,1,24,8,56,494,.,.,.,10.124102371,54295,38.375,015,N,96,015912110,015912
015914101,124,93,111,136,820,20,331,21,98,303,.,.,.,12.587301587,54395,62.3345,015,N,96.5,015914101,015914
015915101,126,114,99,27,774,3,11,68,86,711,.,.,.,9.6024940635,52641,54.9151,015,N,95.4,015915101,015915
015915102,113,113,89,22,685,0,28,33,95,607,.,.,.,9.7606888258,52762,45.4185,015,N,95.6,015915102,015915
015915103,88,63,68,54,592,133,46,31,51,414,.,.,.,10.322713239,52922,42.8205,015,N,95.9,015915103,015915
015915105,100,87,99,7,686,0,20,49,83,623,.,.,.,9.7148495614,52994,45.9079,015,N,96.2,015915105,015915
015915106,94,78,92,13,616,1,27,29,73,546,.,.,.,8.2171830317,52291,41.9384,015,N,95.8,015915106,015915
015915107,126,100,123,36,835,3,49,54,75,601,.,.,.,9.5185185185,52686,53.499,015,N,96.9,015915107,015915
015915108,99,102,103,11,714,5,87,28,102,494,.,.,.,12.085933453,54078,52.2287,015,N,96.1,015915108,015915
015915109,124,119,99,53,674,29,155,43,71,338,.,.,.,17.158208049,57611,44.3154,015,N,96.3,015915109,015915
015915111,83,110,89,41,624,3,51,27,86,500,.,.,.,9.3333333333,52610,41.997,015,N,95.9,015915111,015915
015915112,81,94,72,35,531,19,38,29,69,380,.,.,.,7.9473684211,52653,38.0015,015,N,96,015915112,015915
015915114,102,92,101,18,656,0,20,28,69,628,.,.,.,6.1466513645,51394,46.5262,015,N,95,015915114,015915
015915115,112,121,105,59,709,124,136,37,65,416,.,.,.,10.531914894,53605,46.4992,015,N,96.2,015915115,015915
015915116,106,117,113,15,793,21,32,38,95,654,.,.,.,7.1454545455,52197,54.9984,015,N,96.2,015915116,015915
015915117,105,90,94,51,699,0,37,33,78,600,.,.,.,10.208333333,53254,47.5035,015,N,95.2,015915117,015915
015915118,105,86,96,42,615,10,98,38,73,385,.,.,.,11.318543139,53616,42.2378,015,N,95.6,015915118,015915
015915119,121,103,84,36,703,6,112,52,72,443,.,.,.,12.208063202,54758,48.3375,015,N,95.4,015915119,015915
015915122,82,91,70,20,566,0,12,21,76,519,.,.,.,10.082866312,53994,41.2563,015,N,95.7,015915122,015915
015915124,127,97,108,12,746,1,20,73,60,598,.,.,.,10.694563627,53806,54.3898,015,N,96.4,015915124,015915
015915125,93,111,115,37,663,16,135,34,95,399,.,.,.,13.25,54271,43.997,015,N,96,015915125,015915
015915128,125,154,120,65,861,8,74,66,127,637,.,.,.,13.37037037,54835,53.5031,015,N,95.7,015915128,015915
015915130,135,152,132,94,910,14,122,44,102,491,.,.,.,10.622641509,53375,52.4992,015,N,96,015915130,015915
015915131,83,80,89,46,565,1,44,25,67,485,.,.,.,9.738440799,52801,45.2135,015,N,95.4,015915131,015915
015915132,120,139,121,41,778,9,141,49,78,479,.,.,.,12.981481481,54718,53.4982,015,N,96.3,015915132,015915
015915134,77,96,90,21,568,2,173,35,68,224,.,.,.,13.485475216,54415,52.8703,015,N,96.6,015915134,015915
015915135,127,132,108,43,762,6,59,66,89,585,.,.,.,13.041359869,54663,56.6772,015,N,96,015915135,015915
015915136,107,82,111,23,614,18,95,57,82,376,.,.,.,11.702068142,53816,42.9,015,N,96.3,015915136,015915
015915138,112,117,114,19,742,3,59,32,86,590,.,.,.,13.686810855,54572,51.838,015,N,96.5,015915138,015915
015915141,162,169,125,54,954,7,161,57,119,526,.,.,.,10.047239348,53436,57.2244,015,N,96.9,015915141,015915
015915143,88,100,91,17,557,14,156,46,62,258,.,.,.,13.819383748,54458,38.2242,015,N,96.4,015915143,015915
015915144,107,110,121,68,690,6,194,60,75,324,.,.,.,14.738095238,55249,41.998,015,N,96.3,015915144,015915
015915145,79,97,98,25,555,8,137,46,45,242,.,.,.,13.45433157,54283,36.436,015,N,96.6,015915145,015915
015915148,136,132,126,54,829,62,168,54,106,293,.,.,.,10.04595079,53050,51.5484,015,N,96.4,015915148,015915
015915149,109,113,105,36,695,68,170,29,75,316,.,.,.,12.756167221,54534,47.8969,015,N,96.6,015915149,015915
015915150,81,89,95,29,610,2,113,32,88,380,.,.,.,13.404364453,54467,41.1011,015,N,96.1,015915150,015915
015915151,98,112,95,45,638,19,117,37,71,359,.,.,.,14.469370717,55017,40.8419,015,N,96.4,015915151,015915
015915152,85,105,97,15,575,26,279,61,48,43,.,.,.,12.127380811,54165,36.9374,015,N,96.6,015915152,015915
015915156,140,148,132,95,920,25,128,39,114,445,.,.,.,8.1834981247,51858,63.4118,015,N,96.3,015915156,015915
015915157,118,108,111,11,686,77,172,78,65,282,.,.,.,10.610622256,53419,49.8545,015,N,97,015915157,015915
015915158,108,106,103,70,744,99,76,27,80,518,.,.,.,9.9763628222,53001,52.9274,015,N,95.4,015915158,015915
015915160,100,108,111,34,719,4,54,77,86,516,.,.,.,13.511665547,54792,47.9977,015,N,96.8,015915160,015915
015915161,84,94,90,15,526,67,151,52,42,145,.,.,.,13.868421053,54638,37.5,015,N,97.1,015915161,015915
015915162,132,126,129,64,810,5,74,49,84,588,.,.,.,10.8,52991,50.0024,015,N,96.2,015915162,015915
015915165,110,128,122,30,649,11,186,41,81,211,.,.,.,13.162790698,54319,42.9976,015,N,96.9,015915165,015915
015915166,89,73,63,18,508,5,56,39,70,412,.,.,.,11.025641026,53407,38.5024,015,N,96.3,015915166,015915
015915167,120,108,137,58,747,47,182,57,76,289,.,.,.,11.946714625,53808,50.8755,015,N,97.2,015915167,015915
015915168,126,129,146,52,790,8,153,42,72,334,.,.,.,13.814628809,54852,47.8877,015,N,96.9,015915168,015915
015915169,87,100,86,51,641,20,141,29,75,371,.,.,.,12.895671244,54625,39.6273,015,N,96.2,015915169,015915
015915170,77,98,98,22,564,5,165,36,60,231,.,.,.,12.459459459,53927,35.9998,015,N,97,015915170,015915
015915171,89,110,102,34,639,6,71,39,72,457,.,.,.,12.325581395,54315,43.0027,015,N,95.9,015915171,015915
015915177,82,111,104,32,609,33,137,30,98,357,.,.,.,11.277149738,53440,39.9065,015,N,96.5,015915177,015915
015915178,137,108,117,13,758,24,393,47,79,76,.,.,.,11.208333333,53850,48.0014,015,N,97.1,015915178,015915
015915179,109,92,119,42,688,10,174,32,79,310,.,.,.,8.4877856509,52463,44.1573,015,N,96.4,015915179,015915
015915180,140,152,145,14,835,119,336,82,87,72,.,.,.,13.098039216,54246,50.9998,015,N,97.1,015915180,015915
015915181,111,113,102,20,642,39,307,71,47,44,.,.,.,11,53126,38.0015,015,N,96.8,015915181,015915
015915182,111,132,152,73,824,16,250,32,91,338,.,.,.,12.4375,53779,48.0026,015,N,96.6,015915182,015915
015915183,154,162,152,79,942,10,160,50,83,488,.,.,.,10.782050665,52929,53.9781,015,N,96.4,015915183,015915
015915184,125,117,124,47,806,15,107,39,76,537,.,.,.,9.3518983028,52464,52.3258,015,N,96.3,015915184,015915
015915185,136,115,105,135,823,72,95,34,100,690,.,.,.,9.7220117584,53632,58.2325,015,N,95.5,015915185,015915
015915186,182,160,161,32,1065,21,319,59,110,357,.,.,.,11.174603175,53144,63.0002,015,N,96.9,015915186,015915
015915187,107,93,93,40,680,20,171,49,88,250,.,.,.,8.1810463373,51767,46.7633,015,N,96.9,015915187,015915
015915188,116,121,112,52,749,16,236,49,66,175,.,.,.,7.7758004265,51564,49.8991,015,N,96.9,015915188,015915
015915189,141,108,98,27,838,0,11,22,88,791,.,.,.,8.4289043641,52309,57.5424,015,N,95.5,015915189,015915
015915191,141,138,159,18,803,24,303,57,95,118,.,.,.,12.7,53920,49.9976,015,N,96.8,015915191,015915
015915192,112,103,105,79,735,12,183,37,82,297,.,.,.,9.2222222222,52575,45.001,015,N,96.7,015915192,015915
015915193,81,64,60,30,464,9,121,12,48,158,.,.,.,7.6666666667,51965,32.003,015,N,.,015915193,015915
015915195,145,127,108,84,865,50,272,64,75,161,.,.,.,6.0740740741,51023,53.9982,015,N,97.3,015915195,015915
015915198,95,88,88,21,603,3,140,56,67,282,.,.,.,9.6904761905,53070,41.5014,015,N,96.7,015915198,015915
015915225,101,88,104,54,621,4,144,30,63,244,.,.,.,6.8157894737,51372,37.997,015,N,97.2,015915225,015915
015915236,74,54,63,4,413,4,171,34,54,77,.,.,.,12.53125,53799,30.9988,015,N,97.4,015915236,015915
015916101,117,103,111,187,783,5,136,32,59,592,.,.,.,7.2558139535,48177,42.3767,015,N,95.2,015916101,015916
015916102,133,138,110,120,863,3,112,65,66,780,.,.,.,13.086021505,51602,46.0068,015,N,95.9,015916102,015916
015916104,90,70,51,84,539,2,124,47,61,370,.,.,.,10.327134874,49780,30.0655,015,N,96.7,015916104,015916
015916105,99,77,88,193,632,6,36,18,55,608,.,.,.,5.6693596903,47677,31.4053,015,N,95.3,015916105,015916
015916111,111,101,87,101,616,6,152,37,57,493,.,.,.,9.2163382546,49332,33.4918,015,N,95.9,015916111,015916
015916113,118,113,129,211,741,25,110,25,52,567,.,.,.,10.225,49837,40.003,015,N,96.4,015916113,015916
015916115,125,127,119,151,824,10,67,59,71,695,.,.,.,8.6019616675,48514,44.4056,015,N,96.5,015916115,015916
015916117,107,109,116,211,798,7,143,52,65,568,.,.,.,8.2845006353,48643,40.6864,015,N,96.5,015916117,015916
016902101,78,85,56,8,460,0,258,29,47,261,.,.,.,15.578947368,50640,36.736,016,N,95.9,016902101,016902
018902101,46,43,36,10,256,2,144,11,25,181,.,.,.,12.335689484,42800,20.1613,018,N,97.1,018902101,018902
019907113,111,103,108,264,736,3,351,36,82,561,.,.,.,12.919763898,45260,47.8063,019,N,96.3,019907113,019907
020901103,128,100,110,21,813,6,203,31,120,660,.,.,.,11.22605364,53589,51.4712,020,N,96.5,020901103,020901
020901109,81,102,111,14,733,8,211,48,64,500,.,.,.,11.645833333,53455,46.9097,020,N,97,020901109,020901
020901110,134,124,132,134,912,37,97,44,64,650,.,.,.,10.333742992,53167,53.6911,020,N,97.2,020901110,020901
020901111,149,120,136,260,925,290,218,142,57,142,.,.,.,8.1454545455,51830,52.9926,020,N,97.9,020901111,020901
020901113,120,130,117,214,811,45,101,69,45,483,.,.,.,8.7450980392,52222,50.5009,020,N,97.5,020901113,020901
020901114,122,106,112,199,819,243,151,37,49,244,.,.,.,5.4591044254,51034,46.0874,020,N,97.8,020901114,020901
020902110,38,56,54,76,607,1,250,13,62,479,.,.,.,14.545454545,53114,32.5006,020,N,96.8,020902110,020902
020906104,126,132,145,130,859,2,468,29,54,476,.,.,.,15.849056604,51393,52.436,020,N,96.2,020906104,020906
021902112,89,91,104,52,490,0,328,81,54,171,.,.,.,13.882352941,48555,32.2009,021,N,96.8,021902112,021902
021902117,77,51,67,59,386,7,192,62,30,143,.,.,.,12.241775057,46995,28.1276,021,N,96.6,021902117,021902
021902119,75,65,74,137,457,3,181,79,38,275,.,.,.,15.450381679,47986,30.4463,021,N,96.5,021902119,021902
027904101,94,82,82,23,529,5,324,35,44,305,.,.,.,14.382473451,48459,35.8782,027,N,96.5,027904101,027904
027904102,80,90,85,7,566,4,286,20,56,395,.,.,.,13.991566863,47251,41.8797,027,N,96.2,027904102,027904
029901101,100,120,122,18,799,97,180,51,65,562,.,.,.,12.565656566,46118,49.4987,029,N,96.3,029901101,029901
030903101,17,24,27,1,152,1,115,5,11,105,.,.,.,11.5,36349,13.753,030,N,96.3,030903101,030903
031901111,75,80,74,0,539,1,6,74,50,496,.,.,.,12.516695409,49165,33.3984,031,N,96.5,031901111,031901
031901120,58,83,73,0,519,0,0,35,42,517,.,.,.,12.342857143,48720,32.0459,031,N,97.3,031901120,031901
031901121,106,82,89,1,631,1,3,45,78,613,.,.,.,14.21155658,50971,40.3921,031,N,96.2,031901121,031901
031901122,89,91,66,0,586,0,4,65,38,570,.,.,.,10.410978949,48243,36.9782,031,N,96.4,031901122,031901
031901128,131,116,93,0,916,2,6,30,86,890,.,.,.,17.04875676,52279,55.2005,031,N,96.1,031901128,031901
031901129,84,102,92,0,748,0,0,33,68,727,.,.,.,11.871616056,49661,45.9749,031,N,97.1,031901129,031901
031901134,143,145,136,1,878,4,15,104,66,777,.,.,.,15.873547879,51316,51.543,031,N,96.6,031901134,031901
031901135,90,77,96,0,627,2,5,58,53,583,.,.,.,15.5,51028,40.2792,031,N,97.2,031901135,031901
031901136,133,128,117,1,869,0,21,31,69,862,.,.,.,10.893578381,48998,47.3488,031,N,97.3,031901136,031901
031901138,104,92,100,0,699,0,2,58,86,693,.,.,.,14.035100867,50588,43.4386,031,N,97.1,031901138,031901
031901139,105,99,93,0,649,1,6,70,50,621,.,.,.,12.586075299,49194,37.9397,031,N,97.2,031901139,031901
031901141,106,78,73,0,651,0,4,48,51,625,.,.,.,8.8876183691,47299,39.8858,031,N,96.8,031901141,031901
031901142,94,90,88,1,577,0,10,34,81,507,.,.,.,11.000982966,48780,35.0418,031,N,97.2,031901142,031901
031901143,112,103,91,1,719,2,0,77,55,697,.,.,.,9.8237207927,47623,43.1999,031,N,98,031901143,031901
031903102,70,57,58,0,410,3,45,27,35,361,.,.,.,17.24,52309,24.6846,031,N,97.2,031903102,031903
031903103,108,105,112,2,710,6,88,40,49,634,.,.,.,10.601977924,48707,41.9814,031,N,96.6,031903103,031903
031903104,64,45,59,0,400,0,9,16,32,374,.,.,.,11.64,48725,23.9863,031,N,96.9,031903104,031903
031903106,66,70,65,3,471,0,26,11,40,439,.,.,.,14.709677419,50998,30.5052,031,N,96.7,031903106,031903
031903117,124,122,114,3,809,23,82,84,51,564,.,.,.,11.83627876,49141,47.7051,031,N,96.6,031903117,031903
031903122,124,120,130,9,787,4,77,42,55,655,.,.,.,13.612435523,49825,47.9735,031,N,96.6,031903122,031903
031903123,93,78,86,3,564,7,35,33,45,429,.,.,.,9.9087654528,47846,35.2611,031,N,96.7,031903123,031903
031906106,97,84,104,1,622,0,41,24,43,479,.,.,.,9.640013033,45968,34.3816,031,N,96.9,031906106,031906
031906107,92,95,103,2,664,0,4,19,68,572,.,.,.,10.146341463,45992,40.0501,031,N,97.3,031906107,031906
031906108,88,87,82,3,571,0,10,37,29,320,.,.,.,10.527777778,45617,36.0091,031,N,97.6,031906108,031906
031912103,74,98,93,0,584,3,3,11,54,381,.,.,.,11.8,45832,33.0664,031,N,96.3,031912103,031912
031912104,65,77,80,0,479,0,11,39,45,306,.,.,.,20.709677419,52110,29.2321,031,N,96.9,031912104,031912
031912106,45,44,46,0,329,0,1,3,23,259,.,.,.,13.975489676,47773,21.1489,031,N,96.6,031912106,031912
031912110,75,57,69,0,478,0,1,7,44,357,.,.,.,11.3,46087,29.4829,031,N,97.3,031912110,031912
031912114,75,60,66,0,437,0,2,2,42,334,.,.,.,9.1212121212,45490,29.0584,031,N,96.9,031912114,031912
031912115,56,69,56,1,409,0,1,7,51,378,.,.,.,8.5185185185,44090,25.1253,031,N,97.1,031912115,031912
034903101,101,85,89,82,629,2,447,15,54,409,.,.,.,13.948717949,42693,38.1354,034,N,96,034903101,034903
034905102,47,53,53,74,365,6,232,14,29,291,.,.,.,15.428822814,42221,30.6585,034,N,96.2,034905102,034905
038901102,79,85,87,23,554,11,302,33,36,331,.,.,.,14.461538462,42009,38.3377,038,N,96.7,038901102,038901
039902101,62,89,57,1,460,1,408,10,49,256,.,.,.,18.1875,44009,32.0039,039,N,97.1,039902101,039902
042901102,58,73,81,9,433,3,282,0,46,288,.,.,.,15.057142857,39459,34.4543,042,N,96.7,042901102,042901
043911101,69,86,85,44,625,2,286,9,66,350,.,.,.,10.534883721,46644,42.151,043,N,96.7,043911101,043911
044902101,41,34,44,10,331,0,135,2,38,212,.,.,.,8.5714285714,38822,20.0946,044,N,96.5,044902101,044902
045902101,104,112,105,94,782,2,299,12,66,533,.,.,.,13.240740741,43646,52.4123,045,N,96.9,045902101,045902
046901106,71,87,72,4,580,8,302,13,59,194,.,.,.,11.5,49451,33.9494,046,N,96.8,046901106,046901
046902101,65,63,81,4,397,1,262,59,74,102,.,.,.,12.124477769,48863,28.5335,046,N,96.4,046902101,046902
046902102,100,101,117,24,603,9,412,80,61,95,.,.,.,13.567567568,49688,36.5037,046,N,96.7,046902102,046902
046902115,85,91,88,4,521,3,207,33,74,310,.,.,.,10.042496047,47654,34.2847,046,N,95.9,046902115,046902
046902120,70,68,88,2,388,2,281,24,58,170,.,.,.,8.2279217728,45760,27.6662,046,N,.,046902120,046902
046902121,40,48,45,4,246,0,164,49,46,37,.,.,.,10.347826087,47911,22.5022,046,N,97,046902121,046902
046902123,85,82,73,7,498,6,241,39,73,196,.,.,.,11.216216216,48358,35.3829,046,N,96.1,046902123,046902
049905101,82,90,85,2,536,1,464,17,40,284,.,.,.,17.358444826,45774,33.8664,049,N,97.2,049905101,049905
050910102,69,56,47,89,444,6,158,10,40,334,.,.,.,12.730271396,50843,30.9714,050,N,96.3,050910102,050910
052901101,91,74,88,11,593,0,135,25,48,257,.,.,.,10.902439024,50434,37.7829,052,N,94.5,052901101,052901
053001103,73,61,63,2,436,2,108,16,33,280,.,.,.,9.7858726211,45572,29.594,053,N,96.3,053001103,053001
054903102,30,40,31,6,292,0,70,6,20,259,.,.,.,7.2272727273,36296,21.9996,054,N,94.7,054903102,054903
057903102,98,92,92,26,656,15,33,31,65,593,.,.,.,12.758130574,53536,38.363,057,N,96.3,057903102,057903
057903105,93,100,86,26,615,35,53,31,55,464,.,.,.,8.9090119972,51366,34.793,057,N,97.4,057903105,057903
057903109,86,75,71,24,540,4,46,9,61,459,.,.,.,9.5980604234,52016,32.9146,057,N,97.6,057903109,057903
057903110,82,120,80,48,578,20,53,26,53,475,.,.,.,8.7523304784,51210,33.8177,057,N,97.2,057903110,057903
057903111,95,84,83,45,590,20,92,37,49,400,.,.,.,6.8172801287,49380,35.7905,057,N,97.2,057903111,057903
057903112,46,57,66,33,339,34,146,25,64,128,.,.,.,7.4499566237,50799,24.8985,057,N,97.5,057903112,057903
057903116,54,64,71,41,371,27,102,18,40,249,.,.,.,12.086956522,53608,22.9992,057,N,97.3,057903116,057903
057903118,57,60,67,45,444,80,163,10,49,176,.,.,.,15.035714286,54858,28.0027,057,N,97.2,057903118,057903
057903121,72,60,53,244,434,58,49,15,44,284,.,.,.,7.2703644657,48593,25.247,057,N,96.4,057903121,057903
057903123,58,66,56,128,428,124,63,14,46,171,.,.,.,7.9127874543,50929,25.8122,057,N,97.1,057903123,057903
057903124,77,67,64,176,513,25,82,19,92,334,.,.,.,11.316035341,53112,35.451,057,N,96.4,057903124,057903
057903128,106,89,78,153,613,338,48,34,32,143,.,.,.,6.1111111111,49791,36.0037,057,N,95.3,057903128,057903
057905109,94,97,118,377,784,0,12,63,44,764,.,.,.,13.238095238,54171,42.0039,057,N,96.4,057905109,057905
057905110,99,103,99,131,691,1,10,38,50,682,.,.,.,6.8611111111,50826,36.0044,057,N,95.8,057905110,057905
057905112,73,71,58,24,491,0,2,49,26,478,.,.,.,10.172413793,52269,29.0031,057,N,97.2,057905112,057905
057905120,106,109,101,22,699,2,10,66,46,649,.,.,.,8.7380952381,51551,41.4721,057,N,97,057905120,057905
057905121,53,53,45,185,384,1,0,22,29,381,.,.,.,10.423076923,53373,26.0027,057,N,96.3,057905121,057905
057905122,78,58,56,150,415,0,5,31,39,408,.,.,.,8.3928571429,50918,28.0026,057,N,96.8,057905122,057905
057905125,108,120,111,50,748,6,32,67,60,705,.,.,.,12.133333333,53533,44.1322,057,N,96.8,057905125,057905
057905129,89,97,93,279,663,0,10,50,55,613,.,.,.,8.2625855784,49896,33.9887,057,N,95.2,057905129,057905
057905130,102,97,89,3,603,0,8,41,35,591,.,.,.,9.1690140845,51789,35.4976,057,N,96.7,057905130,057905
057905131,83,51,60,46,455,1,14,46,34,450,.,.,.,11.096774194,53389,30.997,057,N,96.2,057905131,057905
057905139,83,68,76,462,594,0,4,52,33,592,.,.,.,10.342105263,53598,38.0011,057,N,94.9,057905139,057905
057905145,113,110,111,12,850,2,3,72,76,822,.,.,.,7.9818181818,50973,53.9337,057,N,96.9,057905145,057905
057905147,145,97,86,146,771,54,25,117,47,723,.,.,.,12.331877729,52365,44.9814,057,N,97,057905147,057905
057905149,94,75,86,8,575,0,5,67,23,562,.,.,.,10.549295775,51767,35.4997,057,N,97.3,057905149,057905
057905154,117,109,106,133,750,4,28,67,56,711,.,.,.,10.822222222,53039,44.2799,057,N,96.6,057905154,057905
057905156,55,63,49,22,456,0,4,42,45,449,.,.,.,7.7333333333,50798,29.9993,057,N,95.9,057905156,057905
057905163,78,60,58,260,486,0,3,27,36,478,.,.,.,9.88,51751,25.0003,057,N,96.3,057905163,057905
057905164,117,106,90,7,723,1,3,50,35,709,.,.,.,11.951219512,53838,40.9973,057,N,96.9,057905164,057905
