,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
043901001,5,1572,1558,1397,534,4532,568,2591,709,396,623,22.3,24.2,23.4,12.5,53785,236.1,043,N,96.6,043901001,043901
043902001,221,161,182,141,89,705,5,394,20,56,262,17.9,19.1,20.6,11.7,47691,48.7,043,N,96,043902001,043902
043903001,181,180,169,147,27,677,7,479,37,56,154,13.5,17.9,15.7,12.6,46486,44,043,N,96.8,043903001,043903
043904001,153,100,87,110,31,450,3,286,31,42,207,16.9,15.6,17,11,46278,35.8,043,N,96.8,043904001,043904
043905001,612,545,530,449,227,2136,255,1157,225,115,341,21.2,22.2,20.3,11.1,53681,146.3,043,N,96.1,043905001,043905
043905002,532,543,442,544,183,2061,236,1252,210,136,206,20.7,24.7,23.1,12.6,54305,138.6,043,N,95.9,043905002,043905
043905005,646,573,548,451,148,2218,129,1583,168,127,163,21.6,22.6,23.3,10.7,53215,140.8,043,N,95.7,043905005,043905
043905006,509,521,474,533,218,2037,538,1011,305,123,168,20.1,22.1,22.7,9,51985,137.7,043,N,96.8,043905006,043905
043905007,499,471,420,448,359,1838,306,792,105,113,297,21.5,22.8,23,10,52577,125.5,043,N,96.6,043905007,043905
043905008,371,388,298,307,256,1364,118,693,78,103,197,19.3,22.6,20.7,10.1,52412,105.9,043,N,96.4,043905008,043905
043907002,815,620,543,508,328,2486,79,1250,202,185,764,18.5,21,21.5,11.3,52904,149,043,N,94.4,043907002,043907
043907004,581,526,526,445,369,2078,80,1083,189,179,571,17.4,21.7,19.8,11.9,53087,134.2,043,N,95.1,043907004,043907
043907005,2,0,3,1,0,6,0,4,0,1,1,.,.,.,10,51383,3,043,N,90.3,043907005,043907
043907007,716,754,716,689,263,2875,111,1860,339,193,461,19.4,24.5,22.4,10.6,52372,169.6,043,N,95,043907007,043907
043908001,174,154,123,130,30,581,6,418,59,48,86,18.2,18.2,18.4,9.8,49083,35.5,043,N,94,043908001,043908
043910006,231,163,1227,1201,358,2822,717,893,592,241,835,19.7,21.1,23.2,13.7,55284,183.5,043,N,96,043910006,043910
043911001,303,261,256,228,70,1048,7,526,60,122,503,12.7,14.3,12.8,11.6,51717,67.5,043,N,93.9,043911001,043911
043912001,536,491,439,400,152,1866,50,1343,191,116,154,21,23.6,26.9,10,54424,120.7,043,N,96.6,043912001,043912
043914001,569,561,491,438,346,2059,215,1029,281,140,479,20,18.5,20.9,10.6,53546,127.1,043,N,96.5,043914001,043914
043914003,502,440,433,343,224,1718,49,967,176,155,444,19.2,19.1,23,10.1,53379,109.9,043,N,95.8,043914003,043914
043917001,55,39,46,47,0,187,1,155,15,12,88,9.8,10.6,7.5,10,44955,16.8,043,N,96.4,043917001,043917
043918001,142,151,115,99,25,507,2,353,49,42,181,16.7,19.6,18.2,9.3,47001,39.8,043,N,96,043918001,043918
043919001,360,331,305,259,24,1255,53,1027,272,65,28,16.8,19.9,23.7,10.6,52856,90.9,043,N,96,043919001,043919
044902001,33,40,48,39,8,160,0,79,11,17,88,10.1,11.6,11.6,16.5,48469,19.3,044,N,97.7,044902001,044902
045902001,153,121,95,114,70,483,4,265,22,53,218,14.6,19.1,16.4,11.3,44145,38.8,045,N,93.9,045902001,045902
045902002,2,0,3,5,3,10,0,6,0,2,6,.,.,.,22,63064,-2,045,N,36.3,045902002,045902
045903001,105,89,79,72,71,345,1,89,29,42,224,11.5,15.6,17.7,11.6,47082,32.2,045,N,94.8,045903001,045903
045905002,48,57,44,53,24,202,0,107,7,13,79,13.9,10.3,14.2,18.1,44535,19.2,045,N,96.7,045905002,045905
046901001,12,613,540,546,33,1711,14,947,153,139,416,19.7,23.1,22.4,13.9,52720,94.1,046,N,94.3,046901001,046901
046902001,636,637,537,528,73,2338,31,1187,243,223,721,22,24.9,25.1,14.8,53195,129.8,046,N,94.5,046902001,046902
046902002,659,631,589,540,73,2419,49,1402,364,198,308,21.3,25.1,24.4,13.9,50740,136.1,046,N,95.8,046902002,046902
046902003,280,200,227,213,10,920,6,664,89,123,338,18.7,21.3,21.5,12.8,50356,66.1,046,N,93.8,046902003,046902
046902007,70,54,53,39,5,216,1,112,29,11,64,21.6,17.8,20.9,11.1,49824,14.8,046,N,96.5,046902007,046902
047901001,72,100,90,63,3,325,1,167,17,27,181,11.5,10.2,11,11.1,41082,36.1,047,N,96.2,047901001,047901
047902001,56,44,37,37,1,174,0,116,16,18,87,9.4,11,12.8,15.9,46315,17.6,047,N,95.7,047902001,047902
048903195,1,0,0,1,0,2,0,1,0,2,0,.,.,.,.,.,.,048,N,-1,048903195,048903
049901001,217,192,166,144,47,719,11,212,46,56,485,17.1,17.8,20.7,11.7,45662,55.5,049,N,95.4,049901001,049901
049903001,48,42,48,50,0,188,5,146,15,19,82,9.6,12.2,11.9,15.4,45951,19.4,049,N,95.2,049903001,049903
049905001,83,93,87,87,2,350,0,299,32,33,131,10.1,11.8,15,13.9,46360,30,049,N,95.4,049905001,049905
050902001,232,193,184,190,25,799,4,590,64,93,323,16.6,17.5,17.6,12.1,42066,61.5,050,N,95.1,050902001,050902
050910001,590,577,501,482,463,2150,32,969,184,182,873,13.7,13.7,14.6,8.9,46574,161.8,050,N,94.4,050910001,050910
050910005,3,15,16,12,6,46,0,23,0,5,24,1.9,1.5,1.4,13.3,44639,8,050,N,77.7,050910005,050910
052901001,103,88,74,53,6,318,1,77,22,26,95,9.6,11.3,13.7,12.2,54734,33.5,052,N,94.2,052901001,052901
053001001,44,64,55,42,0,205,2,51,13,13,111,11.9,13.2,12.7,14.9,46272,20.9,053,N,95.7,053001001,053001
054903001,31,33,31,35,0,130,1,32,13,19,94,7.5,8.5,9.4,11.3,41785,19.1,054,N,94.4,054903001,054903
054903002,1,4,2,1,0,8,0,1,0,1,8,.,.,.,13,44895,1,054,N,-1,054903002,054903
056901001,147,131,117,110,2,505,6,245,14,28,215,13.4,14.8,17,12.3,44629,39,056,N,94.8,056901001,056901
057803002,146,145,123,113,38,527,270,92,0,18,81,15.6,12,12.6,5.3,51338,35.7,057,Y,96.8,057803002,057803
057804001,108,102,101,206,206,517,1,25,0,58,476,10.5,8.8,9.9,4.5,51000,23.8,057,Y,89,057804001,057804
057804002,118,147,182,184,152,631,1,11,0,69,616,8.1,7.9,7.3,3.3,47618,31.3,057,Y,95.4,057804002,057804
057804003,57,64,70,66,31,257,3,16,0,22,234,11.9,12.3,7.8,4.4,49287,15.8,057,Y,87.6,057804003,057804
057804004,143,142,125,127,202,537,0,20,0,70,517,14.2,13.4,11.9,7.1,48351,24.5,057,Y,88.4,057804004,057804
057804005,38,41,29,40,113,148,0,1,0,26,141,3.8,4.2,3.9,6,48052,14.9,057,Y,97.9,057804005,057804
057804006,110,86,77,30,39,303,11,2,0,37,290,5.5,8.1,6.8,2.4,46940,17.8,057,Y,91.5,057804006,057804
057804007,95,124,95,78,144,392,0,15,0,41,369,10.4,16.4,13.5,5.1,48472,16.8,057,Y,89.5,057804007,057804
057804008,78,72,59,31,55,240,1,15,0,24,216,8.7,13.3,11.5,3.9,48024,12.9,057,Y,90.4,057804008,057804
057804009,148,90,98,96,237,432,0,5,0,36,417,11,12.1,13,3.9,49007,18.2,057,Y,87.9,057804009,057804
057804010,79,105,75,95,93,354,1,3,0,23,334,7,8,6.9,5.4,50216,16.8,057,Y,87.3,057804010,057804
057804011,111,93,91,52,8,347,1,7,0,29,331,13.4,13.7,9.7,3.8,46335,17.8,057,Y,88.3,057804011,057804
057815001,182,109,85,76,133,452,0,7,2,38,395,21,22.6,20.7,3.3,50835,29.7,057,Y,93.6,057815001,057815
057828001,83,14,14,38,42,149,3,29,0,10,107,5.8,7.1,6.4,9.2,44560,9.3,057,Y,79.7,057828001,057828
057828002,42,13,68,48,22,171,0,87,0,25,81,7.6,6.7,7.2,9.5,44250,8.9,057,Y,81.4,057828002,057828
057828003,83,64,106,61,64,314,14,100,0,28,158,5.3,6.7,6.4,5.8,43837,11.4,057,Y,80,057828003,057828
057828004,118,38,71,42,49,269,3,62,0,30,174,5.2,6.8,5.8,2.6,43903,11.9,057,Y,86.4,057828004,057828
057828005,74,37,121,30,18,262,3,140,0,26,127,5.2,5.4,4.7,6.7,43687,11.1,057,Y,80.7,057828005,057828
057828006,20,22,32,9,50,83,1,2,0,7,67,4.4,4,3.9,5.5,46808,5.7,057,Y,79.7,057828006,057828
057834001,118,114,160,124,211,516,6,50,0,51,251,16.2,16.5,16,7.3,47980,18.8,057,Y,77.8,057834001,057834
057834003,47,47,53,30,134,177,0,16,0,23,130,3.5,2.1,1.4,4.4,48470,9.2,057,Y,76.1,057834003,057834
057834004,12,32,38,19,52,101,0,19,0,8,52,2.1,1.9,1.5,2.7,43896,7,057,Y,82.2,057834004,057834
057838006,99,90,105,107,31,401,4,1,0,43,367,18,15.9,14.7,2,50142,32.3,057,Y,96.8,057838006,057838
057842001,114,106,114,90,6,424,1,1,0,29,383,21.4,22,22.9,0.8,46094,32,057,Y,96.2,057842001,057842
057843001,100,90,63,59,206,312,1,4,0,21,206,17.3,17.7,17.8,1.4,46020,24.2,057,Y,95.8,057843001,057843
057903001,582,550,489,448,91,2069,79,260,250,136,1465,25.4,26.2,23,11,55189,136.5,057,N,93.6,057903001,057903
057903002,627,468,485,392,457,1972,133,345,212,169,1182,21.4,25.4,24.5,10.3,54915,126.2,057,N,95.1,057903002,057903
057903006,542,490,474,457,271,1963,244,559,249,168,959,23.7,25.4,23.6,11,54889,124.8,057,N,95.6,057903006,057903
057903007,221,228,217,177,360,843,164,140,92,74,394,24,24.6,23.1,8.5,53217,56.9,057,N,95.4,057903007,057903
057903010,87,66,65,82,12,300,15,15,35,0,224,17.4,18.4,21.9,9.6,53501,12,057,N,95.4,057903010,057903
057904001,43,625,510,550,1185,1728,25,111,55,161,1007,22.6,25,22.2,9.9,52093,105.8,057,N,95.3,057904001,057904
057904003,109,104,93,73,256,379,12,18,44,1,178,23.7,19.8,21.9,8.6,50803,11.2,057,N,98.8,057904003,057904
057904007,2,0,0,1,3,3,0,0,0,0,1,.,.,.,.,.,.,057,N,-1,057904007,057904
057905001,628,504,436,368,291,1936,44,95,148,196,1633,15,16.5,16.3,10.2,53255,118.2,057,N,94.5,057905001,057905
057905002,415,358,369,299,40,1441,2,9,167,105,1246,16.6,17,17.8,10.2,53504,89.2,057,N,94,057905002,057905
057905003,116,117,102,100,120,435,2,14,98,13,354,19,20.6,21.7,8,51928,28,057,N,97,057905003,057905
057905005,659,517,462,461,70,2099,5,21,229,175,1867,20,22.3,23.8,11.1,53938,122.7,057,N,95.1,057905005,057905
057905006,353,334,282,269,213,1238,25,139,146,106,958,17.7,17.6,20.6,10.9,53560,78.2,057,N,94.8,057905006,057905
057905007,604,433,388,293,82,1718,10,11,225,128,1483,18.7,18.7,19.7,7.8,52500,100.2,057,N,92.6,057905007,057905
057905008,458,363,333,287,470,1441,2,11,152,123,1229,17.2,16.2,17.2,12.3,54864,90.7,057,N,94,057905008,057905
057905009,151,128,124,122,422,525,0,1,57,87,426,17.6,15.9,16.6,12,55669,49.2,057,N,93.2,057905009,057905
057905012,362,240,200,196,264,998,3,6,107,135,865,14.1,18,16.9,9.3,53251,74.5,057,N,93.1,057905012,057905
057905013,216,151,133,99,288,599,0,2,44,86,513,13.4,13.5,14.8,9.7,53914,50.9,057,N,91.6,057905013,057905
057905014,499,398,410,327,355,1634,1,13,168,196,1436,15.5,16.1,13.8,7.6,51679,121.1,057,N,91.9,057905014,057905
057905015,391,317,309,271,244,1288,3,240,124,144,1062,16.3,16.8,20.1,9.8,53933,77.7,057,N,94.8,057905015,057905
057905016,422,354,288,255,946,1319,0,4,101,192,1105,19.1,20.2,18.4,11.8,55615,86,057,N,91,057905016,057905
057905017,576,377,307,227,323,1487,1,29,148,165,1333,15.7,18.5,17.5,7.9,52682,93.2,057,N,92.8,057905017,057905
057905018,593,575,469,441,23,2078,0,21,307,172,1755,16.2,16.4,17.1,10.5,53370,123.9,057,N,93.9,057905018,057905
057905021,718,609,508,454,239,2289,40,236,344,156,1747,15,19.7,18.1,11.2,54041,134.2,057,N,95.8,057905021,057905
057905022,498,453,423,322,152,1696,20,378,286,148,1020,18.8,17.3,20.4,9.4,52972,100.5,057,N,94.2,057905022,057905
057905023,322,268,245,204,769,1039,1,4,69,146,814,17,19,22.1,11.6,55244,64.2,057,N,93.3,057905023,057905
057905024,371,288,302,248,216,1209,44,30,146,129,1008,13.1,15.3,17.6,10.6,54490,82.9,057,N,93.5,057905024,057905
057905025,1202,1283,1243,1046,1198,4774,28,65,676,304,3935,21.2,19.2,19.5,14,55742,283.8,057,N,94.1,057905025,057905
057905026,109,113,92,81,62,395,44,58,232,1,261,17.3,20.3,20.5,16.5,57588,24.2,057,N,98.5,057905026,057905
057905028,385,289,259,188,197,1121,259,28,74,99,983,14,18,21,9.8,53751,87.4,057,N,93.8,057905028,057905
057905029,55,39,19,6,43,119,0,6,9,12,84,.,.,.,16.8,56958,29,057,N,74.3,057905029,057905
057905032,140,121,92,111,331,464,0,4,56,61,418,15.9,14,18,11.2,55168,42.2,057,N,93.1,057905032,057905
057905033,157,129,113,106,123,505,5,8,222,0,401,6.8,6.6,7.4,15.9,58902,30.3,057,N,97.7,057905033,057905
057905034,219,223,236,218,185,896,18,440,223,9,222,24.1,21.1,15.2,15.7,57631,56.5,057,N,96.7,057905034,057905
057905035,72,73,66,59,47,270,8,9,194,2,226,16.6,22.4,19.8,11.9,53818,19.1,057,N,98.1,057905035,057905
057905036,149,142,138,122,139,551,16,19,298,0,436,7,7,9,14.6,55956,35.5,057,N,98,057905036,057905
057905037,94,77,75,69,109,315,3,8,117,2,233,5.1,6.7,6,15.4,56656,23.2,057,N,97.3,057905037,057905
057905038,99,89,102,103,86,393,2,18,196,0,311,5.6,5.5,6.2,15.4,57418,24.6,057,N,97.4,057905038,057905
057905039,66,63,61,62,29,252,60,94,251,2,69,18.4,18,20.6,17.8,58685,16.5,057,N,98,057905039,057905
057905085,89,105,87,75,214,356,0,0,83,1,271,18,14.8,17.2,12.3,54046,20.2,057,N,97,057905085,057905
057905088,107,105,106,101,47,419,2,5,163,1,352,15.6,18.4,17.6,10.9,54149,24.5,057,N,98.1,057905088,057905
057905090,63,66,62,50,36,241,6,12,80,2,159,13.7,13.8,14.3,13.1,54890,14,057,N,98.3,057905090,057905
057905380,237,214,203,208,580,862,0,6,68,120,735,18.9,18.8,17.3,11,54660,68.5,057,N,93.2,057905380,057905
057905381,66,39,11,12,65,128,0,3,54,2,98,8.3,11.7,16,10.7,53412,11,057,N,98.3,057905381,057905
057905389,13,18,47,24,44,102,0,1,3,11,83,7.2,4.3,4.9,9.8,52219,25,057,N,69,057905389,057905
057906001,91,875,687,598,1829,2251,8,67,195,228,1346,16.2,20,23.7,11.1,52446,149.4,057,N,94.8,057906001,057906
057907001,1046,1114,909,854,1767,3923,71,206,245,366,2666,22.5,24.2,24.9,10.9,54572,238.9,057,N,94.5,057907001,057907
057909002,735,673,618,594,358,2620,206,470,740,211,1437,23.5,23,26.1,11.8,55076,177.8,057,N,95.1,057909002,057909
057909003,550,499,517,441,376,2007,20,178,35,228,1501,18.5,16.8,19,11.3,55209,149.5,057,N,94.9,057909003,057909
057909004,748,671,567,509,381,2495,449,262,150,150,1572,16.8,21.6,21.9,11.2,54684,157.8,057,N,95.9,057909004,057909
057909005,622,613,568,514,694,2317,134,471,139,177,1291,22.3,23,26.6,10.3,54473,157.6,057,N,95.5,057909005,057909
057909006,82,4,39,74,15,199,8,22,2,4,123,.,1,.,15.6,55882,24,057,N,77.5,057909006,057909
057909008,461,482,569,538,394,2050,321,515,63,171,1004,18.7,18.2,20.7,11.9,55115,156,057,N,94.4,057909008,057909
057909009,715,725,657,635,506,2732,118,1053,129,237,942,24.7,23.5,26.5,10.9,54487,157,057,N,96.4,057909009,057909
057909010,749,756,710,644,450,2859,272,1038,161,220,1048,23.2,22.2,24.8,11.3,54638,159,057,N,96,057909010,057909
057910002,781,678,586,508,381,2553,21,194,144,295,2037,18.4,18.5,21,8.3,54665,173.4,057,N,92.2,057910002,057910
057910003,18,885,770,695,575,2368,123,353,278,256,1286,17.1,18.8,17.3,9.9,54840,148.9,057,N,95,057910003,057910
057910009,34,54,114,95,44,297,1,39,3,24,163,3.6,7,5.8,7.2,52289,14.6,057,N,73.1,057910009,057910
057910010,391,392,353,350,159,1486,96,142,209,53,996,20.6,22.9,23.6,9.4,53347,86.1,057,N,96.3,057910010,057910
057911001,561,533,500,546,5,2140,85,1909,356,128,0,14.8,19.6,19.7,14.2,57150,151.9,057,N,96.9,057911001,057911
057912002,778,670,473,500,201,2421,38,179,276,167,1785,19.6,20.6,23.1,9.4,56348,164.5,057,N,92.3,057912002,057912
057912003,835,734,601,566,703,2736,160,372,312,225,1782,18,19.8,22.1,8.4,55035,179,057,N,93.1,057912003,057912
057912004,663,692,581,473,173,2409,63,296,233,186,1764,19.6,20.8,20.7,9.6,55589,166.6,057,N,94.4,057912004,057912
057912006,489,464,408,361,142,1722,112,158,264,87,1188,20.1,19.1,20.9,9.2,56200,115.7,057,N,96.5,057912006,057912
057913001,560,485,412,384,1478,1841,3,28,141,204,1463,24.9,26.3,26.4,9.6,54635,109.1,057,N,95.4,057913001,057913
057914001,858,711,675,597,782,2841,52,429,200,291,1939,18.2,20.8,20,10.5,56184,167.3,057,N,96.1,057914001,057914
057914002,831,707,653,563,632,2754,24,407,193,289,1989,16.9,23,20.9,10.4,55833,168.6,057,N,96.8,057914002,057914
057914003,561,484,430,460,509,1935,15,211,99,204,1477,16.9,19.2,18.6,9.3,55080,129.7,057,N,96.5,057914003,057914
057914004,482,460,434,367,447,1743,92,508,211,158,888,16.3,21.2,22.9,10,56028,113.4,057,N,96.7,057914004,057914
057914005,638,629,524,491,820,2282,70,480,216,230,1110,16.3,19.3,20.1,11.1,56102,140.1,057,N,97.2,057914005,057914
057914656,5,13,57,115,33,190,3,71,0,22,96,24.2,10.9,13,13.7,55945,44.8,057,N,82.3,057914656,057914
057916003,794,688,611,548,529,2641,204,720,391,190,1293,21.9,24.8,25.6,7.5,52855,173.9,057,N,96,057916003,057916
057916004,650,554,538,501,143,2243,65,1077,427,166,688,22.7,25.3,24,7.7,53158,144.4,057,N,96.1,057916004,057916
057916005,745,598,560,574,725,2477,363,548,131,265,1306,21.2,22.8,24.2,7.5,52998,174.4,057,N,95.1,057916005,057916
057919001,110,117,105,110,34,442,118,220,44,28,43,14.7,18.6,17.2,13.8,55912,34.7,057,N,98.2,057919001,057919
057922001,842,799,769,714,156,3124,900,1558,975,124,303,21.8,25,22.4,13.2,56094,192.3,057,N,95.9,057922001,057922
057922003,85,88,101,104,17,378,42,248,76,8,47,17.6,16.5,21.3,7.6,55413,28.1,057,N,96.8,057922003,057922
058906001,167,123,112,87,30,489,2,80,13,53,337,20.4,18.4,18.7,14.4,46480,39.2,058,N,93.2,058906001,058906
058906004,2,7,7,8,1,24,0,3,0,1,16,5.7,5.8,4.5,13,44680,1.9,058,N,85.6,058906004,058906
059901001,313,289,255,239,6,1096,4,168,55,89,813,19.7,19.5,19.5,12.4,47073,81.1,059,N,94.8,059901001,059901
060902001,65,56,46,66,28,233,1,175,32,30,118,10.5,11.5,13.2,15,44251,22.6,060,N,94.4,060902001,060902
061901002,700,612,562,530,357,2404,42,1118,221,236,1161,20.1,24.1,23.5,12.6,54436,170.1,061,N,94.8,061901002,061901
061901003,628,579,515,435,349,2157,66,1013,268,167,868,23.2,25,25.6,11.4,53903,140.5,061,N,94.5,061901003,061901
061901007,677,632,547,539,225,2395,76,1515,321,151,490,24,24.1,25.2,10.9,53351,162.1,061,N,95.2,061901007,061901
061901039,3,13,27,33,6,76,1,43,1,14,29,2.7,2.3,2.3,15.2,54935,8.1,061,N,82.6,061901039,061901
061902002,18,833,829,759,108,2439,126,1836,380,175,173,20.1,22.6,21.7,14,55170,151,061,N,96.1,061902002,061902
061902004,537,520,487,443,212,1987,112,943,166,237,722,22.4,23.1,22.4,11.3,54326,139.1,061,N,96,061902004,061902
061902008,2,894,821,741,287,2458,628,1014,288,174,419,20,25.1,25.9,11.7,55482,138.4,061,N,96.2,061902008,061902
061902010,7,883,804,856,78,2550,270,1887,381,182,84,20.6,20.8,23.4,12.1,53127,157.5,061,N,96.4,061902010,061902
061903001,88,124,103,115,15,430,3,261,33,26,189,19.1,16.3,20.6,11,48395,32.4,061,N,95.8,061903001,061903
061905001,171,145,146,134,10,596,3,445,29,46,162,13.8,14.4,13.9,11.4,49741,43.1,061,N,96.8,061905001,061905
061906001,123,89,102,85,5,399,3,315,48,31,116,14,15.9,18.4,14.7,54627,29.3,061,N,95.7,061906001,061906
061907001,187,138,150,110,20,585,5,450,43,43,135,17.4,21.3,22,11.1,48747,36.3,061,N,95.3,061907001,061907
061908001,237,182,185,191,20,795,5,543,25,69,283,21.3,15.6,20.2,12.9,51550,52.2,061,N,96.2,061908001,061908
061908003,2,11,6,6,0,25,0,19,0,3,12,.,.,.,11.6,50426,4.4,061,N,87.5,061908003,061908
061910001,176,177,178,180,5,711,5,615,97,40,66,13.2,15.7,18.8,15.7,58122,50.2,061,N,95.4,061910001,061910
061911001,798,754,652,586,175,2790,46,1894,201,252,570,23.5,21.9,23.2,9.9,56114,170.2,061,N,95,061911001,061911
061911007,745,673,602,532,215,2552,100,1687,260,165,336,22.3,23.8,25.2,10.1,55894,147.2,061,N,95.7,061911007,061911
061911010,34,41,21,24,5,120,2,82,7,3,29,11.9,13.4,11.8,12.3,57493,13.9,061,N,95.6,061911010,061911
061912001,316,345,322,291,81,1274,30,783,135,111,354,24.6,23.3,24.7,13.3,55824,79.1,061,N,95,061912001,061912
061914001,623,553,388,302,324,1866,40,725,79,158,789,24.4,24.9,25,9.3,51800,97.5,061,N,93.9,061914001,061914
062901001,207,172,136,130,80,645,5,309,14,77,281,18.4,17.7,17.9,12.2,44179,52.3,062,N,95.2,062901001,062901
062903001,136,107,107,111,35,461,3,193,18,50,225,11.1,14.2,14.8,12.2,41828,46,062,N,95.6,062903001,062903
062904001,49,42,32,22,5,145,0,80,5,18,59,10.8,8.6,11.8,15.9,45347,18.5,062,N,96.2,062904001,062904
064903001,221,158,146,136,6,661,4,34,79,63,424,17,17.4,16.9,13.2,49195,40.8,064,N,91.9,064903001,064903
065901001,38,36,36,25,11,135,1,99,16,14,57,10.8,7.4,10.2,15,43006,18.9,065,N,95.4,065901001,065901
066902001,123,94,92,79,1,388,0,4,30,27,201,12.2,12.4,11,10.3,44919,30.9,066,N,87.7,066902001,066902
066903002,61,56,36,47,0,200,1,15,9,25,96,9.8,11.2,9.5,14.5,46100,21.4,066,N,91.6,066903002,066903
067902001,59,60,64,56,2,239,0,177,30,20,129,11.1,10,10.6,12.8,44286,27.5,067,N,96.6,067902001,067902
067903001,87,75,68,65,4,295,2,211,8,27,118,11.3,12.4,12.2,10.2,39992,30.8,067,N,95.7,067903001,067903
067904001,21,28,23,15,1,87,0,44,5,12,52,13.3,13.3,11,16.8,46690,9.1,067,N,95.7,067904001,067904
067907001,38,36,24,26,3,124,0,95,14,19,82,7.8,8.3,9,13.6,40739,16,067,N,93.4,067907001,067907
068901002,120,1101,881,661,64,2763,34,377,255,226,887,15,22.8,20.4,10.9,50367,162.5,068,N,92.1,068901002,068901
068901003,120,979,815,625,147,2539,41,780,232,211,614,17.1,17.7,20.3,11.3,50604,152,068,N,93.2,068901003,068901
068901011,124,69,75,60,8,328,3,121,42,19,127,11.6,14.2,17.6,9.4,48298,33,068,N,95,068901011,068901
070801001,25,21,23,13,17,82,2,39,0,9,58,16.1,10.5,24,4.1,49827,6.3,070,Y,90.8,070801001,070801
070903002,482,413,354,374,219,1623,3,531,140,164,1018,19.2,20.7,18.6,13.4,49265,112.8,070,N,95.2,070903002,070903
070905002,196,151,151,153,48,651,0,160,39,70,470,16,17.5,20.1,10.2,49664,41.5,070,N,96.2,070905002,070905
070908001,703,649,527,506,136,2385,37,1653,179,188,391,23.2,23.3,24.5,12.1,49507,141,070,N,95.9,070908001,070908
070910001,86,80,73,75,4,314,1,189,24,46,132,13,12,11.8,11.4,44926,28.8,070,N,96.1,070910001,070910
070911001,471,469,454,396,390,1790,12,783,150,187,689,20.9,21.4,22,11.8,49941,115.5,070,N,96.3,070911001,070911
070912002,575,533,454,423,250,1985,7,980,117,207,828,22.9,23.3,23.9,13,53230,138.1,070,N,95,070912002,070912
070912004,120,112,95,91,21,418,10,280,56,3,95,17.1,18.4,19.5,11.4,55051,21.9,070,N,96.8,070912004,070912
070915001,83,75,85,68,10,311,3,245,20,30,103,12.3,14.2,13.7,13.7,48997,30.4,070,N,96.3,070915001,070915
071803001,14,15,38,43,1,110,0,1,0,2,103,2.7,2.6,2.4,2,40410,5.5,071,Y,92.9,071803001,071803
071803002,6,36,66,55,0,163,0,3,0,5,155,3.5,3.6,3.3,6.3,40204,6,071,Y,92,071803002,071803
071804001,41,60,72,60,1,233,1,9,3,20,120,7.1,6.2,7.1,3.5,39212,11,071,Y,84.6,071804001,071804
071804002,40,66,71,46,2,223,1,15,3,16,123,6.6,6.1,6.8,5.1,34537,14.1,071,Y,89.7,071804002,071804
071901001,155,147,132,153,1,587,0,16,38,38,473,19.2,14.8,15.8,10.4,53495,39.5,071,N,95.4,071901001,071901
071901002,220,211,163,189,0,783,0,14,27,63,677,14.3,14.1,13.7,10.8,53414,58.6,071,N,95.3,071901002,071901
071901004,59,409,348,351,16,1167,0,36,33,78,1015,20.1,22.6,19.9,8.9,52337,68.1,071,N,94.2,071901004,071901
071902001,448,430,415,429,202,1722,17,177,164,169,982,18.5,18.6,22.6,12.2,49771,105.4,071,N,95.3,071902001,071902
071902002,458,394,370,311,60,1533,7,73,96,128,1075,18.3,19.1,22.3,11.4,49362,94.3,071,N,93.4,071902002,071902
071902003,326,364,268,247,4,1205,0,6,108,79,1028,15.4,21.5,23.1,13.7,50475,79.6,071,N,93.2,071902003,071902
071902004,455,349,300,311,42,1415,9,76,175,169,931,15.3,13.6,17.8,14.5,51870,94.4,071,N,94.1,071902004,071902
071902005,731,648,618,581,30,2578,65,436,572,178,1077,17.2,21.2,21.6,14.5,52081,145.4,071,N,96,071902005,071902
071902006,356,332,346,317,10,1351,3,86,252,91,864,16.9,20.7,23.9,13.5,50960,82,071,N,95.3,071902006,071902
071902008,431,363,336,313,55,1443,2,52,98,176,1166,18,19.5,19.6,13,48813,95.8,071,N,93.4,071902008,071902
071902009,273,268,234,228,3,1003,1,5,76,85,809,14.7,18.7,21.2,11.3,49045,72.4,071,N,93.5,071902009,071902
071902010,775,647,656,665,71,2743,73,449,363,209,966,18.5,21.2,25.7,14,51011,154.4,071,N,96.2,071902010,071902
071902011,151,146,161,115,11,573,23,42,204,2,255,21.9,20.1,25.3,12.1,51285,40,071,N,97.5,071902011,071902
071902012,529,503,465,423,182,1920,19,297,304,127,920,15.1,16.9,16.7,12,50408,117,071,N,96.2,071902012,071902
071902015,151,100,95,85,14,431,10,50,147,2,249,21.1,22,21.6,10.5,47298,23.2,071,N,97.7,071902015,071902
071902027,36,14,13,9,3,72,0,4,3,9,61,4.4,2.4,2.8,8.7,46107,15.9,071,N,81.3,071902027,071902
071903001,205,196,156,158,1,715,0,9,79,59,638,11.4,11,10.6,9.9,53754,65.9,071,N,96.4,071903001,071903
071904001,323,245,244,220,0,1032,0,7,54,66,996,18,22.1,19.7,9.9,51014,73.3,071,N,95.4,071904001,071904
