,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
046902119,103,102,111,10,742,5,304,70,52,371,.,.,.,11.3,51967,46.9,046,N,95.9,046902119,046902
046902122,140,107,116,23,758,24,301,67,45,221,.,.,.,11.9,51815,45.7,046,N,96.8,046902122,046902
047902101,60,60,57,3,350,2,216,12,37,225,.,.,.,12,42607,25.3,047,N,96.3,047902101,047902
049905101,91,73,83,6,519,0,433,15,41,244,.,.,.,15.9,45231,33.5,049,N,96.8,049905101,049905
052901101,72,82,88,10,566,0,104,26,45,283,.,.,.,13.4,55032,41.6,052,N,94.7,052901101,052901
053001103,61,71,54,3,445,1,106,22,26,229,.,.,.,10.6,43536,31.7,053,N,95.6,053001103,053001
054901101,24,28,34,9,194,0,39,3,16,160,.,.,.,11.4,40226,16.4,054,N,95.4,054901101,054901
057803104,147,138,70,146,853,9,7,0,39,772,.,.,.,0.7,45122,46.5,057,Y,.,057803104,057803
057831001,49,64,45,414,429,0,3,22,27,324,19,.,.,1.8,38103,25.9,057,Y,97,057831001,057831
057835102,22,23,10,79,212,1,12,0,11,197,.,.,.,0.5,43550,15,057,Y,96.6,057835102,057835
057903103,111,90,99,8,622,0,18,24,47,566,.,.,.,7.9,52842,38,057,N,96.9,057903103,057903
057903106,87,82,77,46,718,21,151,25,39,400,.,.,.,8.7,53513,42,057,N,97.2,057903106,057903
057903110,77,79,92,44,512,24,37,28,54,421,.,.,.,10.4,54155,32,057,N,96.9,057903110,057903
057903120,86,74,64,109,541,218,85,38,26,152,.,.,.,7,52547,32,057,N,97.2,057903120,057903
057903122,57,68,72,57,397,97,131,23,51,147,.,.,.,14.3,54742,26,057,N,97.4,057903122,057903
057903125,137,134,109,316,896,29,67,12,73,737,.,.,.,8.8,52496,57,057,N,95.8,057903125,057903
057903129,110,108,103,333,676,10,36,11,76,561,.,.,.,4.8,50533,42,057,N,96.5,057903129,057903
057904102,93,108,103,422,588,2,29,22,35,443,.,.,.,9.5,52919,31.3,057,N,96.9,057904102,057904
057904104,101,97,106,362,554,8,75,6,23,436,.,.,.,8.6,52423,34,057,N,96.2,057904104,057904
057904105,118,100,94,276,661,2,19,13,30,511,.,.,.,6.4,51659,37,057,N,96.8,057904105,057904
057904107,103,88,106,459,572,4,16,13,59,399,.,.,.,10.9,53258,33.1,057,N,96.8,057904107,057904
057904110,84,85,85,355,502,8,40,43,17,228,.,.,.,7.9,52069,28,057,N,.,057904110,057904
057905101,105,113,107,44,769,1,19,86,38,714,.,.,.,8.3,54362,48,057,N,97.6,057905101,057905
057905103,70,74,62,71,490,4,4,66,21,474,.,.,.,13.6,56632,35,057,N,96,057905103,057905
057905104,122,113,115,68,786,0,9,91,35,760,.,.,.,11.6,55120,49,057,N,97.4,057905104,057905
057905105,108,113,93,16,695,3,14,77,35,652,.,.,.,13.2,56330,41,057,N,97.4,057905105,057905
057905108,99,90,82,221,606,1,27,58,49,535,.,.,.,5.8,52587,34.5,057,N,95.8,057905108,057905
057905114,95,82,73,330,507,0,11,47,49,427,.,.,.,14.1,55951,34,057,N,95.2,057905114,057905
057905115,69,72,72,153,508,0,5,54,19,489,.,.,.,11.2,55735,33.5,057,N,96,057905115,057905
057905116,149,172,153,15,973,0,8,82,45,934,.,.,.,11.4,55985,56.7,057,N,96.8,057905116,057905
057905117,110,103,91,275,740,1,10,81,19,735,.,.,.,6.8,52970,43.5,057,N,96.1,057905117,057905
057905118,75,58,61,334,477,0,3,74,24,465,.,.,.,9,53900,33.5,057,N,94.3,057905118,057905
057905119,96,81,77,15,568,8,21,75,37,533,.,.,.,8.6,53908,40.1,057,N,97.1,057905119,057905
057905124,69,63,52,348,414,5,2,37,28,395,.,.,.,5.4,53438,32.5,057,N,94.6,057905124,057905
057905126,75,59,80,78,491,0,153,38,45,434,.,.,.,6.4,53117,32,057,N,96.9,057905126,057905
057905128,84,73,72,354,493,5,5,42,23,486,.,.,.,16.6,57119,33,057,N,96,057905128,057905
057905130,92,93,96,5,613,0,12,39,38,578,.,.,.,9.3,55390,40.5,057,N,96.7,057905130,057905
057905133,91,94,93,78,665,0,3,75,40,655,.,.,.,11.2,54746,40.5,057,N,96.5,057905133,057905
057905135,55,56,47,25,358,8,78,46,25,216,.,.,.,9.6,54438,27.7,057,N,97.3,057905135,057905
057905136,64,57,61,4,427,0,3,17,29,410,.,.,.,12.8,55509,31,057,N,96.9,057905136,057905
057905137,92,82,67,105,544,0,10,55,35,484,.,.,.,10.1,54481,36.5,057,N,97.5,057905137,057905
057905140,34,27,27,72,181,0,0,12,18,157,.,.,.,9,53788,17.5,057,N,96.1,057905140,057905
057905141,50,48,47,44,368,13,12,24,17,329,.,.,.,13.8,56672,24,057,N,96.8,057905141,057905
057905152,77,79,70,7,512,0,13,60,29,471,.,.,.,8.6,52886,32,057,N,97,057905152,057905
057905153,83,78,75,113,547,8,200,52,34,341,.,.,.,10.5,55592,36.9,057,N,97,057905153,057905
057905157,40,42,36,19,284,3,6,30,39,272,.,.,.,5.7,53052,20.5,057,N,96.5,057905157,057905
057905158,74,71,61,3,430,1,13,52,16,398,.,.,.,6.3,52950,29,057,N,96.3,057905158,057905
057905159,132,137,137,275,1000,110,40,77,52,973,.,.,.,11.6,56087,61,057,N,96.6,057905159,057905
057905160,42,29,29,18,202,1,12,30,23,186,.,.,.,14.5,56988,19.5,057,N,97.5,057905160,057905
057905161,94,59,74,67,521,0,2,36,27,491,.,.,.,11.2,55245,33,057,N,96.7,057905161,057905
057905168,76,90,78,11,578,1,4,45,44,562,.,.,.,9.7,54836,38,057,N,97.4,057905168,057905
057905170,61,84,82,118,528,1,24,57,21,481,.,.,.,7.2,53816,37.5,057,N,96.4,057905170,057905
057905172,109,113,105,66,674,4,14,56,35,475,.,.,.,13.2,56811,42,057,N,97.3,057905172,057905
057905173,80,104,131,83,558,1,10,88,31,527,.,.,.,10.7,55107,39.6,057,N,96.8,057905173,057905
057905177,71,64,82,51,521,7,51,73,19,467,.,.,.,7.4,53365,33,057,N,96.1,057905177,057905
057905178,51,46,38,183,353,1,1,38,9,333,.,.,.,12.8,55986,26,057,N,96.4,057905178,057905
057905181,86,78,87,30,538,5,6,65,42,477,.,.,.,8.4,53580,38.5,057,N,96.9,057905181,057905
