,gr6_stu_count,gr7_stu_count,gr8_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
013905041,73,70,68,0,211,3,73,23,14,120,20.7,17,19.7,10.888888889,43154,13.6337,013,N,96.8,013905041,013905
014903042,244,260,230,26,734,16,453,96,105,273,19.9,19,23.3,12.884803245,47004,50.1223,014,N,96.4,014903042,014903
014903043,270,257,240,71,767,15,465,76,80,255,20,20.2,25.5,13.280632311,47707,54.5165,014,N,96.8,014903043,014903
014903044,262,275,243,55,780,10,357,55,106,523,21,20.7,23.9,9.5006088024,45340,51.4561,014,N,95.5,014903044,014903
014905041,47,53,45,5,145,0,93,9,10,83,13.7,13.7,13.9,12.065188027,44349,12.3068,014,N,97.5,014905041,014905
014906009,17,25,39,49,81,0,4,1,20,72,.,.,.,13.85,54670,16.4148,014,N,86.1,014906009,014906
014906042,251,237,216,220,704,12,146,9,110,585,20.7,21.4,25.8,10.370543254,48398,42.1328,014,N,95.1,014906042,014906
014906043,241,237,225,296,703,9,142,29,107,538,18.9,19.8,24.2,9.9002407559,48225,45.9099,014,N,95.2,014906043,014906
014906044,248,237,203,315,688,17,130,28,100,478,22.7,24.4,25.3,10.297426538,48393,43.1405,014,N,95.8,014906044,014906
014906045,250,258,235,215,743,20,262,24,97,452,19.8,20.5,21.9,11.10384935,48540,49.0614,014,N,94.6,014906045,014906
014906046,256,270,226,166,752,21,301,46,98,415,18.3,19.1,24.2,11.89163256,48719,48.1453,014,N,94.8,014906046,014906
014906048,328,299,304,384,931,36,153,39,107,541,20.2,21.7,18.4,8.1923428166,46729,61.2934,014,N,95.7,014906048,014906
014906049,284,276,293,355,853,32,166,54,102,346,16.9,18.4,20.7,10.311917955,47930,55.3226,014,N,97.6,014906049,014906
014906050,273,232,263,330,768,19,129,13,104,466,19.4,18.6,22.1,9.9835067654,48360,51.7057,014,N,95.8,014906050,014906
014906051,290,288,245,215,823,30,328,72,49,163,18,20.9,24.1,11.816105807,49262,43.7182,014,N,96.7,014906051,014906
014906052,212,170,150,109,532,10,226,47,59,315,14.1,17.6,21.3,10.217836304,48730,31.7527,014,N,94.8,014906052,014906
014906053,326,301,287,336,914,34,228,57,93,384,17.8,18.6,22.3,7.5475191952,46321,53.4521,014,N,96.8,014906053,014906
014907041,51,73,57,1,181,0,113,25,14,96,18.6,16.6,18.6,13,41813,16.7049,014,N,97.3,014907041,014907
014909041,217,221,202,181,640,1,170,65,43,498,21.5,28.5,20.2,10.66,45861,46.618,014,N,95.2,014909041,014909
014909042,197,179,157,203,533,14,107,55,33,410,26.8,30.7,26.9,9.6448851237,44971,43.2971,014,N,95,014909042,014909
014909044,173,187,196,86,556,9,204,64,51,362,20.6,20.7,21.9,11.5766984,45822,43.1481,014,N,95.4,014909044,014909
014910041,125,109,109,1,343,2,256,26,30,164,20.7,16.4,19.6,12.086956522,41776,21.3893,014,N,96.7,014910041,014910
015802004,28,28,27,46,83,0,2,0,9,78,13.8,14.6,13.8,1.3333333333,37500,5.9997,015,Y,91.8,015802004,015802
015805041,80,73,69,7,222,0,8,0,23,190,19.5,19.3,20.9,5.8039483399,44668,12.1494,015,Y,95.4,015805041,015805
015901041,367,368,396,22,1131,32,605,271,51,241,24.4,23.7,28,13.79403794,55580,70.6218,015,N,96,015901041,015901
015904041,308,306,281,2,895,3,10,83,85,794,18.9,18.4,23.1,14.063385669,51921,60.395,015,N,96.3,015904041,015904
015904042,257,256,240,1,753,0,12,39,88,728,11.9,14.3,14.8,10.901413901,48960,54.0439,015,N,95.9,015904042,015904
015904043,232,266,211,4,709,2,17,80,77,620,14.3,14.5,13.4,11.7,49985,47.5068,015,N,95.6,015904043,015904
015904044,220,232,233,1,685,2,26,53,77,627,15,17.1,20.2,13.265306122,51263,47.8723,015,N,96,015904044,015904
015904045,5,13,7,0,25,0,0,0,6,25,5,.,4.5,14.855164973,53685,6.2262,015,N,85.8,015904045,015904
015904047,1,5,3,0,9,0,2,0,9,8,1.7,3.5,3.5,8.6,49189,2.2297,015,N,86,015904047,015904
015905041,269,278,263,4,810,1,4,67,92,794,18.7,18.2,21.8,9.7059853687,48993,42.2791,015,N,93.1,015905041,015905
015905044,293,224,238,13,755,0,4,90,74,752,20,23.5,20,11.416666667,49035,42.0955,015,N,94.3,015905044,015905
015905046,259,274,234,6,767,1,2,76,86,748,20.9,21.7,20.6,9.623493228,50025,44.6232,015,N,93.1,015905046,015905
015906041,94,96,89,38,279,10,126,38,17,26,23,19.3,23,15.936507937,51848,14.6312,015,N,97.3,015906041,015906
015907041,232,214,224,29,670,2,19,38,102,624,13.1,14.7,17.8,8.4871794872,47711,38.1591,015,N,94.3,015907041,015907
015907043,182,218,223,242,623,4,13,31,91,596,14.8,12,12.1,7.8837209302,47573,41.9959,015,N,94.7,015907043,015907
015907046,139,120,116,57,375,0,8,18,73,369,9.3,9.9,9.8,5.9,47233,29.4125,015,N,94.5,015907046,015907
015907047,308,286,314,1,908,0,8,78,106,859,22.3,23.6,23,11.66,49380,48.89,015,N,95.7,015907047,015907
015907049,320,273,288,13,881,0,5,62,120,862,15.4,15.7,15.9,8.3725490196,48177,51.0022,015,N,94.3,015907049,015907
015907050,344,326,314,20,984,2,26,50,142,872,11.7,11.1,14.8,11.586206897,49067,56.7986,015,N,94.3,015907050,015907
015907051,132,137,145,6,414,0,1,35,60,387,13.5,10.6,13.2,7.4666666667,47218,29.1843,015,N,94.2,015907051,015907
015907053,162,142,167,8,471,0,10,27,63,446,13.6,13.5,15,9.2068965517,48028,28.4269,015,N,94.3,015907053,015907
015907054,275,248,264,63,787,1,19,61,102,755,13,13.1,12.3,9.7333333333,48148,44.115,015,N,95.2,015907054,015907
015907055,283,280,245,13,808,0,12,123,72,752,11.5,12.1,11.5,7.9166666667,47803,47.7207,015,N,94.8,015907055,015907
015907057,208,198,191,31,597,1,27,21,69,569,14.7,14.4,16.1,8.2571428571,47462,34.4562,015,N,94.1,015907057,015907
015907058,191,195,201,12,587,4,10,45,61,558,18,16,16.7,10.911764706,48387,33.9966,015,N,94.4,015907058,015907
015907059,269,313,324,5,906,2,14,64,117,859,13.9,15.1,17.5,9.4181818182,48384,54.4539,015,N,96,015907059,015907
015907061,280,256,291,7,827,0,5,93,69,796,15.4,13.9,13.9,10.769230769,48900,50.0633,015,N,95.1,015907061,015907
015908041,166,171,173,1,510,0,4,26,42,477,17.9,20.6,18.7,12,49547,37.0856,015,N,95.5,015908041,015908
015908042,222,199,210,21,631,1,16,22,59,564,18.6,20.5,20.4,7.9285714286,48177,41.1042,015,N,94.8,015908042,015908
015908043,159,156,144,1,459,0,3,24,38,430,16.4,17.9,18.3,11.576947605,50389,37.0702,015,N,95.3,015908043,015908
015908044,191,198,202,4,591,0,7,58,38,490,23.1,24.2,24.5,8.4539729042,48738,41.7178,015,N,96.3,015908044,015908
015910041,404,428,365,63,1197,44,333,57,116,625,23.1,20.2,25.3,12.175675676,53307,72.2969,015,N,96.3,015910041,015910
015910042,322,322,320,103,964,19,178,44,128,660,19,16.7,21.2,12.144927536,52797,66.3496,015,N,96.3,015910042,015910
015910043,391,379,382,89,1152,26,213,145,97,800,17.4,14.1,19.8,11.640243902,53025,80.3299,015,N,96.1,015910043,015910
015910044,324,312,332,39,968,9,75,50,89,777,16.4,16,16,10.482352941,52770,83.0843,015,N,94.8,015910044,015910
015910045,332,334,335,37,1001,9,156,45,117,688,20.2,18.2,22.1,9.9863945578,52416,68.1278,015,N,96.7,015910045,015910
015910046,312,328,331,280,971,30,85,17,143,792,19.5,20.5,23.4,9.9459459459,51902,73.2576,015,N,95.3,015910046,015910
015910047,356,349,359,107,1064,19,251,28,130,718,23.7,24,24.1,10.125,52116,69.6217,015,N,96.8,015910047,015910
015910048,387,449,380,48,1216,30,563,123,111,327,23,20.3,25,13.191780822,53129,71.0198,015,N,97,015910048,015910
015910049,308,328,364,58,1000,23,345,69,126,426,22.2,20.5,24.5,13.046875,53165,62.7204,015,N,96.1,015910049,015910
015910050,501,554,494,74,1549,101,684,179,103,197,25.7,22.7,29,12.146341463,52945,80.2983,015,N,97.1,015910050,015910
015910053,6,14,21,12,41,0,2,1,7,37,5.1,5.5,8.3,9.4002117329,49097,10.9587,015,N,87.2,015910053,015910
015910056,502,500,498,60,1500,83,681,177,101,237,24.5,23.4,24.9,12.164556962,52682,78.3158,015,N,97.3,015910056,015910
015910057,515,490,458,63,1463,99,696,182,101,174,22.9,22.8,23.4,12.607594937,52885,77.3856,015,N,97.6,015910057,015910
015910058,491,453,478,111,1422,34,446,66,134,604,24,21.8,25.6,11.189873418,52482,76.4197,015,N,96.6,015910058,015910
015911044,399,395,384,137,1178,2,83,81,118,878,18,20.6,23.5,11.047619048,52474,62.1442,015,N,95.3,015911044,015911
015912041,355,376,321,21,1052,1,69,58,109,874,23.3,23.7,27.6,11.567005349,53882,57.2503,015,N,94.8,015912041,015912
015912042,332,345,325,14,1002,1,13,60,125,950,21.7,22.3,23.5,8.8506027013,52352,61.0042,015,N,93.7,015912042,015912
015912044,346,328,265,45,939,10,63,45,96,723,25.3,23.2,24.6,9.5111978555,52378,50.5204,015,N,94.5,015912044,015912
015915041,444,406,414,71,1264,21,120,155,168,967,23.5,22.3,22.4,9.3778828898,51761,72.2369,015,N,94.4,015915041,015915
015915042,330,328,300,52,958,1,61,110,133,828,18.4,20.8,21.3,8.734375,51517,61.6893,015,N,94.1,015915042,015915
015915043,373,387,350,33,1110,8,30,123,161,939,16.5,18.8,24.2,8.9303895046,51044,65.6612,015,N,94.3,015915043,015915
015915044,379,409,369,51,1157,2,29,144,175,1037,24.5,23.3,25.5,8.1534178265,50592,69.4249,015,N,94,015915044,015915
015915045,349,344,396,56,1089,49,282,163,111,570,22.8,23.6,24.5,15.011417271,54775,59.7073,015,N,95.4,015915045,015915
015915046,387,396,391,97,1174,10,88,151,136,914,25.5,21,25.9,11.567435542,52390,69.0612,015,N,95.3,015915046,015915
015915047,430,502,445,63,1377,30,387,201,146,554,20.2,23.1,24.6,14.147898706,53681,77.5118,015,N,96.1,015915047,015915
015915048,321,334,370,83,1025,60,189,106,125,624,12.8,12.1,11.7,13.507936508,53886,60.7145,015,N,95.6,015915048,015915
015915049,353,315,359,58,1027,11,130,129,128,701,15,16.9,17.8,14.046153846,54009,62.2923,015,N,95.2,015915049,015915
015915050,422,425,413,61,1260,114,273,211,137,515,16.5,18.9,19.8,15.969746176,54819,68.6971,015,N,96.2,015915050,015915
015915051,474,432,410,124,1316,31,161,173,142,777,25.7,28.3,26.8,12.943590801,53263,63.4896,015,N,95.7,015915051,015915
015915052,338,397,345,58,1080,15,219,157,113,549,28.6,26.6,24.6,12.971154596,53054,56.47,015,N,95.9,015915052,015915
015915053,373,384,379,68,1136,56,383,208,96,378,22.8,22,25,12.718034109,52869,61.4019,015,N,96.4,015915053,015915
015915054,381,391,391,141,1163,16,256,126,122,476,23.8,24.9,24.6,12.383333333,52581,58.0028,015,N,96.4,015915054,015915
015915055,575,579,523,122,1677,31,394,202,157,672,24,21.6,26,11.182649568,52194,86.834,015,N,96.7,015915055,015915
015915056,458,458,454,120,1370,14,157,156,141,770,24.4,26.3,25.2,8.1801110269,50642,67.6184,015,N,96.5,015915056,015915
015915057,516,508,475,45,1499,101,670,336,90,209,23.1,21.8,23,11.448717949,52723,74.6685,015,N,96.4,015915057,015915
015915058,427,404,391,126,1222,30,309,177,115,342,24,20.4,22.5,9.1538461538,51174,62.0456,015,N,97,015915058,015915
015915061,6,13,15,4,34,0,2,0,3,27,4.5,3.8,4.1,14.916666667,54321,10.9996,015,N,80.2,015915061,015915
015915062,9,8,15,1,32,0,1,1,6,27,4.2,4,4.6,13.916988851,55268,11.7858,015,N,87.4,015915062,015915
015916041,284,321,309,212,914,9,69,83,112,738,19.3,18.2,21.3,8.6668163456,47637,58.8295,015,N,95.1,015916041,015916
015916042,461,439,439,223,1339,27,391,167,145,596,22.7,20.6,21.3,11.854094841,48833,79.3521,015,N,96.2,015916042,015916
015916043,272,310,289,263,871,18,84,95,85,575,19.8,16.4,21.6,10.485181759,48167,58.3959,015,N,96.3,015916043,015916
015916044,293,309,285,301,887,6,99,75,106,626,20.8,18.2,22.9,7.3126441372,47450,59.2568,015,N,96.1,015916044,015916
015916045,359,346,322,281,1027,18,163,97,110,599,20.2,19.1,18.2,6.8140444919,46541,68.987,015,N,95.7,015916045,015916
016902041,69,70,83,1,222,0,140,29,17,108,12.5,12.6,13.8,14.62962963,48656,21.9777,016,N,96.9,016902041,016902
018901041,75,84,83,5,242,1,155,20,28,127,14.6,12.9,14.6,14.579710145,43013,21.9435,018,N,96.4,018901041,018901
019905041,95,112,105,65,312,4,215,29,42,163,17.2,14.1,17.6,11.161290323,42209,24.4507,019,N,96,019905041,019905
019907042,484,497,503,696,1484,12,545,155,196,979,18.9,13.3,24.2,9.8115284088,43512,100.5173,019,N,95.9,019907042,019907
019909041,34,37,44,1,115,0,102,6,17,64,12.7,12.5,13.2,12.35,40840,10.2951,019,N,96.5,019909041,019909
019912041,155,154,170,52,479,19,361,132,42,96,20.1,16.9,20.2,18.414898367,45907,34.3934,019,N,96.3,019912041,019912
020901041,255,281,223,26,759,3,349,91,81,399,17.4,17.2,24,11.255010853,52209,45.6996,020,N,96.2,020901041,020901
020901042,265,295,268,198,828,22,211,75,72,441,17.4,21.1,22.3,8.5436698509,50968,45.7285,020,N,97,020901042,020901
020901043,202,222,214,12,638,8,204,70,69,438,17.4,16.6,19.4,7.847826087,50588,40.9016,020,N,96,020901043,020901
020901045,374,365,325,370,1064,247,152,156,55,338,18,19.7,20.8,7.1038435066,50144,55.6571,020,N,97.7,020901045,020901
020901046,287,312,305,41,904,34,361,84,96,530,17.8,19.3,23.3,8.2407407407,50771,52.7036,020,N,96.1,020901046,020901
020906041,145,181,164,75,490,2,287,44,48,225,21.3,19.4,24.7,13.732729205,51039,29.5149,020,N,96.1,020906041,020906
021902041,281,277,318,155,876,2,217,145,49,642,17.3,18,20.1,10.836278673,45327,59.4303,021,N,96,021902041,021902
021902045,358,381,267,202,1006,6,241,351,70,770,21.1,22.8,23.9,7.9109589041,43404,62.7266,021,N,95.6,021902045,021902
021902046,302,259,244,223,805,4,281,112,68,480,16.5,24.2,24.5,12.973684211,45932,48.605,021,N,96.5,021902046,021902
021902047,211,196,188,93,595,0,148,43,44,486,17.7,21.1,26.4,7.1954022989,43422,37.8084,021,N,95.6,021902047,021902
024901041,125,124,116,0,365,1,6,28,36,331,17.8,18.3,18.8,13.333333333,44382,29.5859,024,N,95.2,024901041,024901
025909041,105,107,96,5,308,5,238,39,33,129,16,16.8,18.5,14.823529412,43147,26.0524,025,N,97.5,025909041,025909
026901041,137,147,138,37,422,2,241,39,32,222,16.5,17.4,17.8,12.606060606,44040,32.2252,026,N,96.8,026901041,026901
026903042,40,45,38,48,123,0,51,12,11,90,12.3,11.6,13.8,10.05,37470,11.2622,026,N,96.3,026903042,026903
027903041,260,237,240,10,737,2,502,30,87,407,17.1,20,17,13.778570014,43728,43.4274,027,N,96.3,027903041,027903
027904041,297,312,314,25,923,10,512,97,116,548,17.5,18,23.3,12.025069212,46733,58.3768,027,N,96.2,027904041,027904
028902045,389,357,383,73,1129,4,285,106,144,784,22.1,19.6,23.8,9.4,45952,64.9655,028,N,95.3,028902045,028902
028903041,115,100,108,22,323,1,108,28,45,232,21.4,22.1,22.6,10.617741732,40503,22.5176,028,N,96.1,028903041,028903
029901043,271,293,309,23,873,34,247,73,100,561,24.8,21,17.2,12.895217625,44424,50.9944,029,N,95.7,029901043,029901
030902041,115,117,107,3,339,1,285,28,24,157,18.3,16.9,18.7,10.972222222,41808,26.497,030,N,96.3,030902041,030902
030903041,27,16,23,0,66,0,53,3,9,54,13,13,13,12.333333333,40873,5.0334,030,N,96.6,030903041,030903
031901042,229,239,254,0,722,0,4,71,110,713,17.6,18.6,20.3,16.627918108,52303,50.5159,031,N,95.1,031901042,031901
031901043,293,279,261,0,833,0,3,116,114,828,13.9,17,19.8,12.415384615,48347,62.054,031,N,96.3,031901043,031901
031901044,339,381,338,0,1058,2,20,192,118,1044,20.1,24.8,23.2,14.12790811,49602,65.6011,031,N,97.2,031901044,031901
031901045,416,399,420,5,1235,4,16,195,131,1126,20.5,21.9,22.2,13.933034002,49960,75.2206,031,N,96.9,031901045,031901
031901046,377,362,316,1,1055,1,6,81,127,1048,20.2,26.7,27.2,14.316357358,49698,58.2332,031,N,96,031901046,031901
031901047,333,389,375,1,1097,12,16,166,121,925,21,24.6,23.3,15.915897013,50713,68.2851,031,N,96.2,031901047,031901
031901048,297,313,278,1,888,0,1,90,112,883,21.4,24,24,10.771774771,46653,55.9551,031,N,96.7,031901048,031901
031901051,354,405,361,0,1120,0,2,113,136,1095,23.3,24.5,23.5,11.822757948,47165,65.2703,031,N,97.2,031901051,031901
031901053,356,375,392,0,1123,0,5,149,135,1123,19.5,22.5,22.6,12.970954294,48862,65.9343,031,N,96.9,031901053,031901
031901054,286,309,313,2,908,5,25,164,99,859,22.7,22.4,25.3,11.367976837,47668,56.522,031,N,97.2,031901054,031901
031901055,305,286,307,0,898,4,11,133,118,885,21.3,23.5,24.2,12.905805566,48381,53.5752,031,N,96.6,031901055,031901
031903041,306,267,297,5,870,15,66,66,93,668,19.4,20.9,17.4,13.545454545,49358,63.358,031,N,96.8,031903041,031903
031903042,276,259,274,3,809,3,47,64,75,640,19.5,21.8,21,11.206896552,47530,54.574,031,N,95.7,031903042,031903
031903043,258,251,255,2,764,5,31,35,95,650,17.8,20.3,21,13.888345451,49339,58.3629,031,N,95.6,031903043,031903
031903044,288,231,285,2,804,3,47,49,66,659,18.4,20.7,21.2,14.721311475,49943,56.0381,031,N,96.3,031903044,031903
031903045,253,280,271,2,804,6,72,63,76,551,18.7,19.5,22.2,12.278688525,48010,55.0992,031,N,96.8,031903045,031903
031906041,301,286,254,2,841,1,30,86,67,649,19.7,22.6,21.4,14.350495498,47516,45.5639,031,N,96.8,031906041,031906
031906042,260,228,248,0,736,1,7,62,55,620,18.4,19.6,19.3,10.41509434,44671,46.752,031,N,96.6,031906042,031906
031906105,305,247,295,1,847,3,25,103,56,582,19.6,21.8,22.3,14.914109429,47996,49.3017,031,N,96.6,031906105,031906
031909041,194,197,160,4,551,2,46,42,63,474,19.8,20.7,23.4,10.342857143,44406,32.9126,031,N,96.4,031909041,031909
031911041,173,187,165,0,525,0,7,35,37,435,16.9,15.4,18,8.5142857143,44167,32.5375,031,N,96.3,031911041,031911
031912041,333,290,246,1,869,0,13,49,63,679,12.2,11.4,12,14.823529412,47425,61.6621,031,N,95.4,031912041,031912
031912042,313,316,314,1,943,0,7,46,85,796,20,20.8,22.8,13.735294118,45829,62.7139,031,N,95.5,031912042,031912
031912043,231,233,232,1,696,0,6,14,48,586,17.5,17.8,20.8,10.344888898,44387,54.8541,031,N,95.6,031912043,031912
031913041,49,48,59,0,156,0,1,3,10,146,15.8,17.5,15.8,8.5091102824,42394,11.331,031,N,97.3,031913041,031913
031914041,89,75,114,0,278,0,0,9,19,256,15.6,18,14.5,11.92,45095,20.3463,031,N,95.9,031914041,031914
033902041,49,42,52,4,143,0,120,9,11,30,15.4,13.6,15.5,16.684210526,44087,14.1931,033,N,97,033902041,033902
034903041,77,99,87,30,263,1,198,19,16,146,16,21.7,17.3,10.925925926,42597,18.2987,034,N,96.7,034903041,034903
034905041,50,60,50,34,160,3,109,13,22,121,11.7,12.6,11,16.357380018,43560,17.7572,034,N,95.6,034905041,034905
034906041,38,39,34,1,111,0,109,7,10,54,18.3,17.8,17.8,15.441533313,39315,7.6399,034,N,95.6,034906041,034906
036901041,95,107,95,47,297,8,182,25,25,161,15.9,18.8,19.9,12.666666667,49466,20.2321,036,N,96.6,036901041,036901
037907041,177,141,168,69,486,1,333,34,49,270,15.2,13.6,17.9,12.046271974,39576,34.0026,037,N,96.5,037907041,037907
038901041,81,69,95,11,245,2,136,24,30,140,14.6,13.5,14.6,14.273504274,42835,22.07,038,N,96.1,038901041,038901
039902041,61,85,58,3,204,0,177,12,19,82,12.5,13.7,17.8,14.863636364,43535,16.83,039,N,96.5,039902041,039902
040901041,30,25,31,4,86,0,11,3,6,78,10.7,9.5,11.4,15.6,44526,8.7434,040,N,95.9,040901041,040901
042901041,65,73,71,10,209,2,135,14,18,123,11.3,10.3,17.8,12.387096774,37945,18.0703,042,N,96.8,042901041,042901
043902041,202,185,150,47,537,9,311,22,53,226,21.1,18.4,22.3,10.272727273,44425,36.2899,043,N,96.9,043902041,043902
043903041,164,167,173,21,504,4,332,36,45,178,18.1,22.3,22.3,10.391550759,43953,33.8686,043,N,96.6,043903041,043903
043904041,111,136,99,14,346,4,218,24,32,178,20.3,15.9,16.2,8.3448275862,41352,24.4179,043,N,97.3,043904041,043904
043905041,252,229,194,61,675,33,353,45,91,215,16.5,15.8,18.9,10.259971487,51027,55.9675,043,N,97.1,043905041,043905
043905043,279,294,292,77,865,121,502,97,86,90,22.1,19.3,24,9.6910116626,50788,59.5671,043,N,97.7,043905043,043905
043905044,282,237,243,53,762,102,490,114,49,33,18.5,18.9,23.7,12.043532535,51690,51.8204,043,N,97.5,043905044,043905
043905045,298,288,292,70,878,95,552,100,74,87,16.4,16.8,23.6,9.4556513901,49980,66.5875,043,N,97.5,043905045,043905
043905046,251,213,208,41,672,51,493,80,38,28,19.5,16.7,21.7,8.7115384615,49811,47.1748,043,N,97.4,043905046,043905
043905047,272,262,250,119,784,94,419,58,72,132,17.8,18.4,21.8,9.3849052386,51814,56.7314,043,N,97.1,043905047,043905
043905048,309,276,274,81,859,315,362,185,41,55,19.8,19.8,21.7,10.388059701,50733,62.6297,043,N,97.8,043905048,043905
043905049,336,292,300,147,928,96,485,83,63,125,21,22.6,25.6,8.6825396825,49761,58.8155,043,N,97.5,043905049,043905
043905050,204,190,192,101,586,45,324,30,57,111,19.1,17.5,21.6,6.7735842493,49129,42.9932,043,N,97.4,043905050,043905
043905051,242,234,222,59,698,72,408,121,46,115,18.2,18.4,21.9,8.5614035088,50051,49.8288,043,N,96.9,043905051,043905
043905052,263,232,228,124,723,147,304,63,70,103,21.2,19.4,21.2,5.9390324464,48796,49.4023,043,N,97.8,043905052,043905
043905053,278,297,242,53,817,37,637,89,65,52,22.4,21.2,20.2,8.539388498,50583,53.5503,043,N,97.7,043905053,043905
043905054,279,245,258,78,782,151,462,102,56,92,19.1,16,21.5,7.8697610644,50471,52.2043,043,N,.,043905054,043905
043907041,314,319,327,88,960,26,556,114,64,285,16.8,17.9,20.1,10.071844905,50448,66.9394,043,N,96.5,043907041,043907
043907043,392,401,399,97,1192,37,796,126,92,247,14.7,17.4,20.3,11.476744186,49862,77.0465,043,N,96.6,043907043,043907
043907044,296,290,304,172,890,26,343,46,108,424,15.1,16.2,16.1,12.336035769,50699,63.9049,043,N,96.6,043907044,043907
043907045,468,488,460,168,1416,62,830,109,153,292,16.5,17,18.1,10.949828165,50269,90.3361,043,N,96.7,043907045,043907
043907046,407,439,393,210,1239,54,685,105,114,321,15.5,15.9,15.6,9.5628415301,49602,80.9336,043,N,96.9,043907046,043907
043910042,274,284,267,132,825,63,173,148,119,501,12.5,16.4,19.5,11.784615385,52975,63.8538,043,N,97.1,043910042,043910
043910043,286,324,309,118,919,76,441,181,127,357,15.6,14.1,19.2,11.132352941,51887,67.9981,043,N,97.2,043910043,043910
043910044,292,302,312,49,906,107,529,227,140,192,19,23.9,23.1,8.9945155393,51539,54.4305,043,N,97,043910044,043910
043910045,241,234,235,140,710,31,157,105,90,495,11.7,14.4,17.2,9.5061592387,51624,55.0335,043,N,96.2,043910045,043910
043910046,275,265,270,178,810,59,290,121,111,419,15.3,17.2,20.6,9.5,51665,62.9143,043,N,96.7,043910046,043910
043910047,336,337,342,56,1015,299,550,335,70,127,19,24.2,24.4,11.546692969,52950,56.1053,043,N,97.3,043910047,043910
043910048,253,279,295,94,827,144,430,211,74,159,16.5,22.3,25.2,11.381818182,52356,54.4571,043,N,97.1,043910048,043910
043910049,428,448,430,194,1306,201,677,284,106,238,17.6,22.9,22.5,10.715099437,51861,76.3,043,N,97,043910049,043910
043910050,280,343,316,76,939,277,401,226,71,125,15.2,22.5,21.4,11.116996437,52434,57.8408,043,N,97.7,043910050,043910
