,gr6_stu_count,gr7_stu_count,gr8_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
108909046,207,220,238,1,665,2,5,70,48,594,17.3,16.1,18,7.4,49667,49,108,N,96.6,108909046,108909
108909047,214,201,233,1,648,2,2,58,61,630,16,12.5,16.5,7.5,49821,49.9,108,N,96.6,108909047,108909
108909048,306,305,327,0,938,0,5,95,70,863,17.1,17.2,17.7,7.3,50331,63.2,108,N,97.5,108909048,108909
108912041,251,221,239,0,711,0,3,83,58,643,17.8,18.9,18.3,11.2,54567,47.8,108,N,96,108912041,108912
108912042,281,297,283,1,861,0,0,117,79,757,18.9,24.7,26.5,10.7,54089,54.7,108,N,94.7,108912042,108912
108912043,254,287,258,0,799,0,1,65,86,787,18.1,19.1,20.6,7.5,51917,61.4,108,N,95.1,108912043,108912
108912044,247,270,250,0,767,0,3,91,65,691,21.7,23.5,24.4,13.8,56493,53.5,108,N,96.3,108912044,108912
108912045,309,279,304,0,892,0,2,107,83,869,18.4,22.6,21.3,11.9,54334,61.4,108,N,94.4,108912045,108912
108912046,281,273,282,0,836,2,3,121,62,765,21.4,24.1,25.2,12.3,55737,57.7,108,N,95.1,108912046,108912
108912048,304,294,269,0,867,0,1,102,78,854,17.8,19.3,20.4,12.4,55126,60.5,108,N,95.4,108912048,108912
108912049,281,287,297,0,865,0,1,75,65,842,18.7,20.6,21.7,9.4,53701,58.3,108,N,95.2,108912049,108912
108913041,347,319,316,0,982,0,2,47,99,887,22.7,25.3,26.3,13.8,55032,60.1,108,N,96.7,108913041,108913
108913042,229,223,231,1,683,0,13,40,75,592,16,18.7,18.3,16.1,56485,55.8,108,N,95.5,108913042,108913
108913043,330,294,297,0,921,0,33,83,75,706,19.8,20.8,24.4,13.1,55114,58.4,108,N,96.7,108913043,108913
108913044,365,383,320,2,1068,1,8,88,90,812,22.5,21.9,22.5,13.9,55364,62.1,108,N,97,108913044,108913
108914041,54,50,48,0,152,0,1,24,11,139,16.2,16.2,16.2,8.6,47643,10.2,108,N,96,108914041,108914
108915041,84,83,61,0,228,0,2,2,15,218,13.1,13.1,13.1,9.6,48360,20.2,108,N,96.5,108915041,108915
109904041,157,143,137,69,437,1,111,31,51,297,17.6,18.5,17.5,10.4,46220,32.5,109,N,96.6,109904041,109904
109905041,25,22,18,4,65,0,38,7,4,45,20,13.3,20,19.5,45512,5.1,109,N,95.5,109905041,109905
109907041,54,40,50,9,144,3,53,13,15,102,14.3,14.5,14.5,8.6,42966,11.7,109,N,96.6,109907041,109907
109911041,110,117,112,28,339,1,222,26,43,196,12.9,15,17.1,14.8,47137,24.8,109,N,96.1,109911041,109911
109913041,33,20,34,0,87,0,69,3,14,61,8.3,8.8,13.3,10,41944,7.2,109,N,96.8,109913041,109913
110902041,203,200,204,26,607,2,146,55,67,398,14.2,14.9,14.8,14.3,43125,51.2,110,N,95.5,110902041,110902
110907041,54,55,43,2,152,0,56,23,11,67,15.8,15.6,16.5,18.8,53398,13.2,110,N,97.4,110907041,110907
111901041,252,243,263,6,758,4,478,94,105,448,19.4,18.7,18.8,11.7,52265,47.2,111,N,95.1,111901041,111901
111901042,272,251,287,10,810,9,615,105,74,295,21.3,21.9,20.5,12,52161,47.5,111,N,96,111901042,111901
111903041,65,60,57,1,182,0,165,5,9,52,19.5,16.6,19.3,11.9,44340,14,111,N,96.5,111903041,111903
112901041,319,319,308,113,946,10,545,64,111,544,12.7,20.7,19.1,12.2,45012,79.4,112,N,96.3,112901041,112901
113901041,100,98,101,143,299,2,54,16,35,260,10.3,9.3,13.4,15,49851,23.9,113,N,96.3,113901041,113901
113902041,32,50,38,24,120,1,78,6,22,73,12.5,16,16.7,12.4,40670,10.2,113,N,95.9,113902041,113902
114902041,70,69,76,1,215,1,127,29,17,99,20.6,14.2,18,8,43741,10.8,114,N,95.5,114902041,114902
115901041,27,34,28,0,89,0,2,4,9,81,6.2,10.3,12.4,10.7,49193,9.2,115,N,97,115901041,115901
116901041,137,109,150,9,396,2,309,14,31,137,18.4,17,19.8,8.9,46076,27.4,116,N,97.1,116901041,116901
116902041,41,35,39,2,115,0,91,6,15,62,17,16.3,18.5,14.3,42960,9.8,116,N,96.1,116902041,116902
116903043,101,126,127,70,354,7,175,35,40,215,19.7,20.8,21.2,9.6,43308,24.9,116,N,96.2,116903043,116903
116906041,73,82,97,8,252,0,206,26,42,118,16.6,14.5,15.8,10.3,42053,21,116,N,96.9,116906041,116906
116908041,172,176,185,6,533,1,378,27,93,353,15,11.9,19.3,7.4,44141,37.7,116,N,95.4,116908041,116908
116909041,55,52,55,8,162,1,131,16,19,98,14.8,12.4,15.3,9.1,43303,15.3,116,N,96.9,116909041,116909
116915041,50,44,56,2,150,0,83,14,15,85,14.6,18.2,16.2,14.8,46225,13.1,116,N,97.5,116915041,116915
117901041,212,207,187,15,606,2,279,45,73,324,17.8,15.6,17.4,8.4,47045,44.6,117,N,95.7,117901041,117901
117903041,60,51,55,0,166,1,137,11,32,75,16.5,12,17.2,12.9,44872,15.5,117,N,95.9,117903041,117903
117904041,39,40,70,1,149,0,102,19,19,47,11.5,13.1,13.4,16.3,51611,18.4,117,N,95.8,117904041,117904
119902041,66,74,74,3,214,0,133,8,29,143,11.9,11.1,13.5,17.4,49721,19.7,119,N,96.5,119902041,119902
120901042,119,96,98,41,313,3,118,15,34,193,14.2,12.9,13.7,13.5,43645,25.4,120,N,95.5,120901042,120901
120902041,54,58,52,7,164,0,71,13,13,90,14.9,12.8,15.6,12.4,43631,12.5,120,N,97.7,120902041,120902
120905041,99,91,100,5,290,1,196,22,29,93,14.7,15.5,16.1,17.1,47388,18.7,120,N,96.4,120905041,120905
121903041,116,117,123,20,356,0,319,31,29,128,16.4,15.2,17.1,15.3,45215,25.8,121,N,96.1,121903041,121903
121904043,202,168,188,220,558,1,206,54,65,410,17.2,18.1,18.5,12.2,45553,39,121,N,95.2,121904043,121904
121905041,104,123,126,29,353,1,289,18,23,208,16.5,16.3,17.6,11.4,40598,24,121,N,95.6,121905041,121905
121906041,34,37,41,0,112,0,101,1,12,40,19.5,19.5,19.5,16.1,45145,7.1,121,N,95.3,121906041,121906
123803041,26,24,17,50,67,0,2,0,2,67,20.5,20.5,20.5,7.7,39517,4.8,123,Y,97.3,123803041,123803
123907041,343,307,317,385,967,68,20,43,68,775,22,17.1,23.2,8.6,45809,54.7,123,N,94.5,123907041,123907
123907043,247,185,211,383,643,10,17,29,51,529,16.3,18.3,18.1,8.7,45692,40,123,N,93.8,123907043,123907
123908041,192,175,182,13,549,14,344,57,59,223,14.6,15.8,15.4,14.1,51630,42.3,123,N,96.1,123908041,123908
123908042,192,188,187,27,567,45,356,96,55,182,16,17.8,17.5,16.6,53654,43.4,123,N,96.9,123908042,123908
123910042,195,170,174,431,539,2,10,25,44,508,11.7,15.2,15.9,8.1,46624,38.3,123,N,93.1,123910042,123910
123910043,226,199,178,366,603,14,17,16,52,549,17.6,20.4,24.4,9,45736,33.9,123,N,95.1,123910043,123910
123910045,169,155,157,304,481,3,14,19,59,456,22.9,23.6,23.8,7.4,44077,28.7,123,N,94.3,123910045,123910
123910046,325,215,275,365,815,52,238,124,70,421,16.1,18.3,24,9.3,47536,48,123,N,95.6,123910046,123910
123910047,278,301,286,560,865,28,48,199,26,688,21.6,19,23.7,11.8,47104,48.3,123,N,96.5,123910047,123910
123910048,199,215,193,370,607,22,67,42,66,484,17.6,18.5,23.2,12,49110,41,123,N,95.3,123910048,123910
124901041,92,78,81,2,251,0,8,26,24,212,12.6,11.3,13.3,7.1,45879,18.5,124,N,93.7,124901041,124901
125903041,139,152,127,0,418,2,164,42,41,259,16.2,18.4,17.4,13.7,48074,29.1,125,N,95.9,125903041,125903
126902041,322,334,323,64,979,12,656,112,95,407,20.8,20.4,25.4,9.5,53354,68.1,126,N,96.4,126902041,126902
126902042,438,368,404,95,1210,13,804,132,134,505,27.7,25.4,26.2,8.1,52195,76,126,N,96.5,126902042,126902
126902043,201,200,155,20,556,3,390,99,27,200,22.1,20.4,22.5,6,51242,30.6,126,N,96.7,126902043,126902
126903041,263,245,260,22,768,3,417,138,96,442,18.1,16.8,19.2,10.8,53687,53.9,126,N,95.6,126903041,126903
126903107,233,220,228,16,681,2,269,77,56,525,18.9,20.1,19.7,9.6,52899,56.8,126,N,95.2,126903107,126903
126904041,101,95,98,6,294,3,236,35,20,80,15.5,14.5,17.5,17.4,50905,22.3,126,N,96.8,126904041,126904
126906041,83,76,83,15,242,0,77,12,28,180,13.2,12.9,14.3,10.6,45712,21.5,126,N,96.1,126906041,126906
126907041,67,52,56,1,175,0,142,13,18,95,13.7,10.3,15.1,10.4,44731,14.3,126,N,95.6,126907041,126907
126908041,181,160,165,16,506,4,201,58,42,358,17.9,18.7,20,6.3,42711,30.7,126,N,97.3,126908041,126908
127901041,60,50,61,1,171,2,86,23,20,104,14.1,10.1,11.1,16,42596,15.9,127,N,96.4,127901041,127901
127904041,63,50,57,1,170,0,131,27,13,98,12.1,9.2,9.5,12,41431,17.1,127,N,96.6,127904041,127904
127906041,72,45,49,16,166,0,69,6,20,107,13.5,13.3,15.5,16.9,44394,14.2,127,N,96.3,127906041,127906
128901041,90,74,85,1,249,0,78,39,29,145,14.1,15.5,19.6,12,50982,17.3,128,N,96.3,128901041,128901
128902041,53,54,57,6,164,0,22,21,29,110,17.3,17.2,17.7,12.8,47847,13.3,128,N,95.1,128902041,128902
129901041,303,294,279,123,876,7,493,50,76,412,18.6,19.2,19.2,8.5,48891,51.9,129,N,96.6,129901041,129901
129904041,102,105,109,10,316,1,218,15,44,225,16.3,15.1,17.4,10.1,45407,23.4,129,N,94.8,129904041,129904
130901041,275,274,239,5,788,8,498,55,69,203,21.9,22.9,24.2,14,52731,50.5,130,N,96.7,130901041,130901
130901042,386,404,404,5,1194,17,821,78,79,126,23.6,24,26.7,11.8,51534,65.7,130,N,97.1,130901042,130901
130902041,91,77,88,1,256,1,118,11,24,115,13.4,15.1,13.8,17.2,51223,23.1,130,N,96.3,130902041,130902
133901041,45,42,46,1,133,0,59,3,19,100,14.4,9.3,14.2,13,48647,10.2,133,N,96.4,133901041,133901
133904042,68,86,57,0,211,0,122,18,18,135,19.8,14,17.1,14.6,47009,17.3,133,N,96.1,133904042,133904
134901041,52,46,37,0,135,1,80,14,23,94,16,16,16.6,15.3,42885,10.3,134,N,96.6,134901041,134901
136901041,43,45,48,2,136,0,47,22,21,75,10,12.6,15.2,12.9,44722,11.4,136,N,96,136901041,136901
139905041,64,78,66,15,208,0,167,15,29,102,18.8,14.2,15.7,14.2,43707,15.6,139,N,97.4,139905041,139905
139911042,213,190,211,20,614,6,501,82,81,295,14,11.7,16.3,14.9,43891,58.7,139,N,97,139911042,139911
139912041,90,80,82,1,252,0,220,27,20,125,17.2,15.9,17.7,9,40105,20.1,139,N,97.1,139912041,139912
140904041,94,88,108,19,290,0,54,9,21,226,15.5,16.1,17.6,13.7,43598,19.4,140,N,95.8,140904041,140904
140905041,43,41,53,2,137,0,34,10,15,93,13.5,11.8,15.7,15.5,41729,13.5,140,N,96.6,140905041,140905
141901041,260,243,250,14,753,2,494,95,91,371,20.4,20.4,18.8,13.1,46326,53.5,141,N,95.7,141901041,141901
142901041,98,108,95,0,301,2,19,39,43,261,14.2,20.1,17.8,12.1,46335,24.5,142,N,95.2,142901041,142901
144901041,135,143,145,37,423,3,122,21,56,290,20.2,18.9,23.7,15.2,47843,29.2,144,N,96.5,144901041,144901
144902041,67,85,73,20,225,0,155,21,26,88,16.6,11.2,17.9,11.6,43131,19.8,144,N,97,144902041,144902
145906041,43,48,48,9,139,2,95,18,9,71,16,17.8,23.5,12.3,45427,9.7,145,N,96.8,145906041,145906
145911041,52,56,51,2,159,3,109,15,21,76,11,8.8,13.3,14.9,50033,15.7,145,N,95.8,145911041,145911
146902041,426,398,399,91,1223,8,578,64,134,711,22.3,21.9,21.8,9.7,51432,74.2,146,N,95.3,146902041,146902
146903041,19,16,11,2,46,0,29,4,4,28,8.9,6.3,12.3,9.3,49423,4.7,146,N,96.4,146903041,146903
146906041,155,139,143,70,437,3,202,61,55,260,16.8,14.6,22.3,8.8,48283,29.8,146,N,96.6,146906041,146906
146907041,130,168,143,2,441,3,383,27,58,219,19.2,14.6,20.5,12.4,50025,33,146,N,95.8,146907041,146907
147903042,145,115,133,108,393,2,86,13,37,330,21,10.6,21.2,7.3,44936,30,147,N,95.6,147903042,147903
150901041,141,137,133,1,411,3,293,35,46,265,16.3,13.8,22.4,13.6,49021,31.3,150,N,95.6,150901041,150901
152901061,241,197,218,90,656,2,66,7,117,535,21.5,21.5,21.9,5.6,45516,46.9,152,N,95.9,152901061,152901
152901062,204,219,199,28,622,1,16,5,98,572,14.3,16.9,12.9,8.7,47192,44,152,N,96.9,152901062,152901
152901063,169,202,172,290,543,0,9,8,119,485,17.2,15.1,16.4,8.7,47419,49,152,N,94.4,152901063,152901
152901064,247,269,305,86,821,10,314,72,74,374,17.1,19,20.6,10.4,48111,56.7,152,N,96.8,152901064,152901
152901065,297,285,232,44,814,55,307,140,62,316,21.3,24,22.2,12.3,49811,53.6,152,N,97.2,152901065,152901
152901066,215,196,237,43,648,9,323,28,62,257,22,19.9,22.3,10.5,48899,44.2,152,N,96.7,152901066,152901
152901067,230,191,223,92,644,8,138,17,91,439,19.4,19.7,18.6,8.4,47112,43.6,152,N,95.8,152901067,152901
152901068,166,178,190,71,534,0,32,5,80,481,16.9,18.7,15.5,7.4,46018,41.7,152,N,93.3,152901068,152901
152901069,163,142,154,69,459,4,65,2,95,411,20.2,15.1,16.7,7.8,47349,41.1,152,N,94.7,152901069,152901
152903042,97,97,101,16,295,1,70,29,28,229,20.8,21.6,21.6,8.7,41006,22.3,152,N,95.9,152903042,152903
152906041,193,178,195,6,566,6,311,30,51,230,19.5,19.6,19.2,8.4,44213,41.9,152,N,96.5,152906041,152906
152906042,304,293,248,32,845,16,513,57,56,230,20.8,23.4,23.6,8,44619,47.4,152,N,97,152906042,152906
152907041,205,224,213,13,642,9,379,90,70,229,17.6,20.3,23.4,13.2,45542,45.3,152,N,96.4,152907041,152907
152907042,270,261,216,26,747,15,294,89,69,384,22.1,21.9,20.7,11.4,44056,49.4,152,N,96.8,152907042,152907
152907043,239,213,282,28,734,39,373,97,47,237,22.1,20,19,11,43457,48.5,152,N,96.8,152907043,152907
152908041,74,88,83,6,245,0,91,7,36,189,16.2,16.2,13.5,6.2,34766,22.5,152,N,96.8,152908041,152908
153904041,49,39,42,4,130,0,34,13,12,92,13.5,11.6,13.5,5.9,38995,10.3,153,N,95.8,153904041,153904
154901041,170,152,153,98,475,3,220,12,44,309,20.9,12.3,16.9,14.8,49665,37.7,154,N,97,154901041,154901
156902041,86,74,61,1,221,1,69,5,16,112,16.9,13.5,16.9,17.3,52601,15.8,156,N,94.7,156902041,156902
158901041,276,240,285,109,801,7,145,18,56,519,18.7,17,17.2,10.7,50921,60.4,158,N,94.2,158901041,158901
158902041,54,56,71,2,181,0,78,19,16,127,15.1,13.1,18.1,11.6,45973,12.3,158,N,96.4,158902041,158902
158906041,95,72,90,21,257,1,159,16,19,124,14.5,17.8,16,13.8,53895,19.2,158,N,96.2,158906041,158906
160901041,88,86,95,4,269,2,130,11,33,171,15.3,14.4,14.8,16.4,43707,23.8,160,N,97,160901041,160901
161907041,107,123,141,7,371,1,312,46,28,81,16.4,13.3,16.5,14.3,46703,26.1,161,N,97.1,161907041,161907
161909041,96,108,104,20,308,1,109,35,23,221,11.3,12.6,16,16.2,48170,30.1,161,N,97.3,161909041,161909
161914043,310,286,295,178,891,1,42,52,65,826,17.5,14.9,17.3,8.4,50093,58.6,161,N,96.1,161914043,161914
161914044,341,298,308,264,947,7,142,369,52,720,13.8,15.9,16.7,8,49938,61.5,161,N,96.3,161914044,161914
161914048,160,141,150,204,451,1,23,11,53,393,13.4,16.9,15.4,8.7,50358,35.7,161,N,94.4,161914048,161914
161914050,204,161,218,159,583,0,36,23,59,546,13.9,15.9,20.7,5.5,48743,40.3,161,N,95.5,161914050,161914
161916042,118,98,105,5,321,0,252,17,19,129,26.6,20.7,16.6,12.4,42702,20,161,N,97.8,161916042,161916
161918041,54,43,65,1,162,0,132,15,14,81,14.5,14.1,13.5,10.9,46812,13.1,161,N,97.3,161918041,161918
161919041,46,58,52,1,156,1,103,19,16,93,11.4,12.2,12.1,12.3,39109,14.7,161,N,95.9,161919041,161919
161921041,172,188,179,200,539,1,159,23,43,406,19.7,19.4,19,8.6,43669,39.7,161,N,95.5,161921041,161921
161923041,54,52,69,12,175,0,118,21,17,61,14.9,14.6,17,15.7,47719,13.5,161,N,97.4,161923041,161923
163901041,157,141,158,2,456,1,183,35,41,251,20.5,15.7,22.6,11.7,48757,30.7,163,N,96.1,163901041,163901
163903041,88,79,83,0,250,0,49,23,33,198,17,17,18,9.4,52025,18.3,163,N,94.6,163903041,163903
163904041,123,152,168,3,443,2,117,48,32,263,19.4,19.4,18.8,9.3,47330,37.4,163,N,95,163904041,163904
163908042,350,392,351,30,1093,5,379,78,88,572,22.2,19.6,21,9.4,53390,60,163,N,96.5,163908042,163908
164901041,20,23,19,0,62,0,29,1,4,47,21,13,14,10.9,36811,4.2,164,N,96.4,164901041,164901
166901041,141,130,137,59,408,1,137,23,37,304,19.1,18.8,22.3,12.9,46966,27.6,166,N,95.5,166901041,166901
166903041,28,29,38,3,95,0,60,5,8,66,15.2,15.5,16.4,13.3,39957,7.2,166,N,96.9,166903041,166903
166904041,127,117,133,41,377,1,146,21,35,264,12.8,14.6,20.8,10.3,44440,26.5,166,N,96.7,166904041,166904
166905041,41,67,43,0,151,0,105,15,12,63,16.5,14.9,18.2,13.5,46494,10.7,166,N,97,166905041,166905
167901002,43,47,33,0,123,0,89,9,11,56,12.3,11.6,16.5,12,42597,12.8,167,N,96.3,167901002,167901
169901041,125,122,129,2,376,1,301,43,49,197,18.4,16.8,19.2,10.4,46117,27.7,169,N,96.5,169901041,169901
169902041,49,63,53,1,165,1,111,7,18,98,15.2,9.7,14.4,7.9,39692,17.4,169,N,96.8,169902041,169902
170904042,265,282,249,88,796,2,371,45,87,576,17,14.2,15.1,10.1,52003,48.7,170,N,95.4,170904042,170904
170904043,275,296,263,47,834,10,480,67,41,402,22.1,21.3,22.1,11.6,51866,45.3,170,N,96.2,170904043,170904
170906041,470,488,516,27,1474,9,892,65,137,670,16.4,24.5,25.2,11.5,55349,92.1,170,N,95.5,170906041,170906
170906042,458,496,491,38,1445,15,917,118,118,414,18.6,23,27.2,12.3,55510,89.3,170,N,96.4,170906042,170906
170907041,290,294,298,2,882,1,546,58,85,500,20.5,19.9,24.2,9.4,53335,56.7,170,N,96,170907041,170907
170908041,281,300,276,33,857,13,252,95,73,489,16.4,17.9,18,6.3,53926,57,170,N,96,170908041,170908
170908042,265,249,306,18,820,4,261,97,77,587,16.2,17,18.3,8.7,55147,54.6,170,N,95.3,170908042,170908
170908044,286,253,255,50,794,32,269,47,77,423,19.2,18.8,18.2,10.3,56528,50.8,170,N,95.7,170908044,170908
170908045,256,220,261,23,737,3,312,45,74,484,22.4,22.7,21.6,7,55247,54.2,170,N,94.9,170908045,170908
172902041,72,77,81,91,230,4,83,10,27,179,14.9,13.9,17.3,15.3,43651,21.3,172,N,95.8,172902041,172902
172905041,59,70,64,32,193,0,134,7,24,129,12.3,9.2,16.8,12.6,42694,17.7,172,N,96.4,172905041,172905
174903041,50,54,45,24,149,2,102,10,11,59,12.6,12.7,12.1,13.4,44745,13.7,174,N,96,174903041,174903
174904042,234,233,184,168,651,16,151,42,54,518,17.6,21.1,20,9.1,43522,42.8,174,N,96.8,174904042,174904
174904043,256,243,255,231,754,8,141,53,59,621,25.8,26.1,27.4,6.3,42717,47.7,174,N,96.5,174904043,174904
174906041,63,52,49,0,164,2,120,20,14,89,16.6,16.7,16.7,13.3,41645,12.7,174,N,97.3,174906041,174906
174908041,103,95,100,13,298,4,225,22,18,108,16.5,16.4,17.3,12.2,43636,18.5,174,N,96.8,174908041,174908
175902041,74,80,72,7,226,0,136,20,23,139,24.8,24.2,25.6,8.9,44241,11.7,175,N,96.4,175902041,175902
176902041,83,64,68,85,215,2,102,16,19,142,11.4,13.3,12,10.8,37356,22.7,176,N,95.2,176902041,176902
177902041,169,165,149,33,483,2,165,31,76,338,15.2,13.9,17.2,11.7,42089,35,177,N,95.3,177902041,177902
178902041,102,122,109,4,333,2,47,37,41,219,13.5,16.6,19,10.5,44681,22.4,178,N,96.1,178902041,178902
178903041,332,282,320,14,934,11,355,97,105,438,17.5,18.3,17.2,12.6,50211,70.1,178,N,95.6,178903041,178903
178904041,341,340,329,18,1010,48,131,291,80,525,20,20.5,23.6,12.4,53626,56.5,178,N,95.6,178904041,178904
178904043,217,189,210,27,616,4,62,0,58,364,20.2,17.3,18.7,10.1,52624,36.4,178,N,94.3,178904043,178904
178904045,162,141,164,17,467,3,80,0,58,342,16.4,15.8,18.7,10.5,52658,29.4,178,N,94.2,178904045,178904
178904046,191,186,178,21,555,0,23,0,70,508,18.9,17.7,19.4,9.9,52290,38.7,178,N,94.7,178904046,178904
178904047,261,260,228,42,749,3,29,0,110,689,21.1,21,24,10,52457,53.2,178,N,92.7,178904047,178904
178904048,115,121,129,32,365,6,37,0,36,290,19.1,18.2,20.1,10,52276,23.2,178,N,95,178904048,178904
178904049,191,205,223,20,619,3,86,0,66,489,23.4,21.9,25.8,13.4,54114,35.1,178,N,94.7,178904049,178904
178904050,211,187,214,17,612,0,19,0,69,611,18.1,17.7,19.4,7.7,51158,44.8,178,N,94,178904050,178904
178904052,160,144,170,16,474,0,28,0,58,391,21.8,16,17.2,8.4,52137,32.8,178,N,94.6,178904052,178904
178904055,345,328,316,35,989,60,242,0,58,345,23.1,21.1,22.2,15.7,55332,52.2,178,N,96.4,178904055,178904
178904056,305,353,328,41,986,17,189,0,90,475,23.2,22.8,28,13.8,54319,52.7,178,N,96.4,178904056,178904
178904057,229,213,184,26,626,19,125,0,59,329,22.8,22.1,25.7,10.3,51999,32.3,178,N,96,178904057,178904
178908041,43,39,40,0,122,2,95,14,11,32,13.6,13.5,15.8,15.7,49183,11.4,178,N,95.8,178908041,178908
178909041,191,173,188,2,552,0,9,83,84,488,15.2,17.8,22.1,14.4,48451,44.6,178,N,93,178909041,178909
178912041,306,280,306,10,892,5,145,66,80,476,15.9,17.1,18.8,11.5,49014,68.7,178,N,95.9,178912041,178912
178913041,76,74,65,2,215,0,36,24,23,161,11.7,11.2,13.5,8.9,51951,17.5,178,N,95.2,178913041,178913
178915041,137,168,163,41,468,0,11,35,59,394,20.5,20.4,20.1,10.5,48821,34.3,178,N,95.1,178915041,178915
179901041,181,190,167,1,538,1,145,20,52,327,14.3,15.8,16,11.6,45326,47.7,179,N,96.3,179901041,179901
180901041,18,16,31,4,65,0,41,3,12,50,5.3,5.9,5.9,14.1,54460,10.7,180,N,98.2,180901041,180901
181901041,201,209,214,7,624,14,493,22,50,201,15.7,17,21.7,13.6,45424,40.9,181,N,95.6,181901041,181901
181906041,158,183,174,312,515,4,95,20,70,417,17.9,17.6,19.2,7.8,41264,34.6,181,N,94.2,181906041,181906
181908041,157,167,135,60,459,9,328,11,66,177,19.3,20.1,19.8,16.4,49481,33,181,N,95.4,181908041,181908
181908042,100,115,98,4,313,1,261,11,42,124,21.8,16.3,22.7,11.6,45776,20.7,181,N,95.8,181908042,181908
184901041,38,35,43,0,116,0,94,12,15,59,14.8,12.5,12.7,8.4,39056,11,184,N,96.5,184901041,184901
184904041,69,66,67,0,202,0,178,8,21,93,14,11.4,19,11.7,43809,17.1,184,N,95,184904041,184904
185901041,30,35,36,0,101,0,3,3,4,86,17.8,17.5,17.8,10.2,42216,7.7,185,N,96.8,185901041,185901
185902041,54,34,46,0,134,0,71,10,17,75,12.9,11.4,13.3,13.7,44525,13.3,185,N,97.3,185902041,185902
185903041,71,79,71,2,221,1,20,11,24,175,12.6,13.4,13.6,9.1,40590,26.5,185,N,96.4,185903041,185903
186902041,211,200,170,0,581,4,64,20,38,414,20.3,14.2,19.5,10.5,48119,38.2,186,N,94.3,186902041,186902
186903041,20,26,20,0,66,0,20,3,2,37,15.3,15.3,15.3,16.7,55373,5.8,186,N,95.6,186903041,186903
187903041,16,14,17,3,47,0,21,0,6,44,16,14.7,15.5,10.9,40067,4.4,187,N,95.9,187903041,187903
187904041,79,53,78,53,210,0,66,11,18,152,14.2,14.3,16.4,11.8,46791,16.1,187,N,96.9,187904041,187904
187907041,296,292,304,88,892,6,574,44,115,564,17.1,23.4,24.2,9.3,46292,61.6,187,N,96.3,187907041,187907
188901041,267,277,271,73,815,9,386,62,78,493,20.1,22.3,25,11,52888,47.8,188,N,94.6,188901041,188901
188901042,14,399,348,20,761,7,93,51,115,640,20.1,20.7,22.2,10.3,52231,49.5,188,N,95.4,188901042,188901
188901043,272,307,279,52,858,16,580,91,72,249,24.3,20.6,22.2,12.7,53666,51.6,188,N,96.5,188901043,188901
188901044,255,234,217,58,706,18,279,36,105,493,19.9,20.1,28.4,12.1,53156,41.4,188,N,94.9,188901044,188901
188901045,283,275,266,163,824,63,197,67,107,681,14.8,15.5,17.9,10.3,52178,65.6,188,N,94.9,188901045,188901
188901046,4,221,229,108,454,6,42,22,75,425,20.2,20.9,19.7,8.8,51973,37,188,N,95.6,188901046,188901
188901048,277,276,257,46,810,20,542,84,87,200,18.7,25,22.6,12.3,53305,49.7,188,N,96.8,188901048,188901
188903041,78,70,65,2,213,22,104,15,23,138,20.7,15.4,22,8.7,50249,10.9,188,N,97.3,188903041,188903
189902041,108,104,120,0,332,8,4,9,26,312,13.8,13.9,20.6,12.5,46635,25.6,189,N,95.5,189902041,189902
190903041,136,122,122,5,380,0,299,36,40,235,17.6,13.3,21.6,13.4,42845,30.3,190,N,95.9,190903041,190903
192901041,66,61,78,0,205,2,30,6,11,133,16.4,15.4,15.4,10.8,45489,18,192,N,95.6,192901041,192901
194902041,18,25,23,1,66,0,54,3,16,34,8.8,8.5,8.5,16.4,44305,6.7,194,N,97,194902041,194902
194903102,43,50,56,9,149,1,115,21,13,88,13.9,15.2,14.9,16.2,42984,14.3,194,N,95.9,194903102,194903
194905041,27,40,33,13,100,0,81,8,8,69,10.8,12.2,14.6,9.9,39687,8.3,194,N,96.3,194905041,194905
195901042,160,175,183,5,518,4,34,38,55,379,17.5,15.5,18,10.1,49200,39.3,195,N,95,195901042,195901
198901041,40,32,32,10,104,0,78,14,6,47,15.6,15.6,15.8,15.8,46418,9,198,N,96.1,198901041,198901
200901041,81,63,69,3,213,3,123,20,15,110,13.9,14.9,16.5,12.9,41124,19,200,N,95.7,200901041,200901
200904041,42,52,46,2,140,0,45,23,16,85,14.9,14.9,13.9,11.8,37833,10.9,200,N,96.4,200904041,200904
201902041,261,232,233,132,726,5,367,59,59,448,18.8,18.7,19.7,13,46109,48.9,201,N,96.7,201902041,201902
201904041,16,14,22,3,52,0,23,6,5,41,9.9,9.3,12.7,15.3,41388,5.7,201,N,96,201904041,201904
201910041,127,137,134,96,398,0,191,40,35,229,16.4,19.9,14.6,13.9,51701,27.4,201,N,95.8,201910041,201910
201914041,78,81,74,33,233,0,147,11,25,172,14.5,14.6,15.1,14.4,44308,17.8,201,N,97.1,201914041,201914
204901041,112,121,109,53,342,1,247,21,42,218,10.8,16.8,15.8,8.4,44710,24.3,204,N,95.3,204901041,204901
204904041,154,126,140,19,420,0,262,13,31,316,12.4,19.6,22.1,9.1,48076,30,204,N,95.9,204904041,204904
