,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015910109,60,58,62,48,386,206,36,53,131,.,.,.,11.704918033,44846,28.5402,015,N,96.2,015910109,015910
015910110,65,65,72,81,478,149,15,105,325,.,.,.,15.511904762,48326,37.8853,015,N,96.1,015910110,015910
015910112,63,71,75,43,543,74,9,76,453,.,.,.,9.4545454545,43699,41.2617,015,N,94.5,015910112,015910
015910113,67,78,64,155,583,125,13,78,420,.,.,.,12.205128205,45894,37.8493,015,N,96,015910113,015910
015910116,49,55,48,70,390,78,9,76,321,.,.,.,11.371428571,44948,33.4338,015,N,95.8,015910116,015910
015910121,88,90,90,50,537,175,23,64,326,.,.,.,12.604651163,45704,39.1352,015,N,96.8,015910121,015910
015910127,138,138,138,86,766,327,50,109,387,.,.,.,12.690909091,46125,52.3453,015,N,96.2,015910127,015910
015910128,95,94,92,50,662,343,41,104,186,.,.,.,15.955555556,48520,42.3639,015,N,96.6,015910128,015910
015910129,142,143,129,15,893,568,74,98,75,.,.,.,15.072072072,47814,53.5884,015,N,97.3,015910129,015910
015910130,94,119,134,57,649,305,26,86,269,.,.,.,13.847826087,46806,43.4967,015,N,96.3,015910130,015910
015910133,136,164,196,34,916,576,85,114,43,.,.,.,11.375,44790,54.1059,015,N,97,015910133,015910
015910134,159,125,141,66,875,440,50,93,184,.,.,.,8.6,42902,53.6318,015,N,97.1,015910134,015910
015910136,125,133,149,38,836,562,59,91,61,.,.,.,10.660550459,44132,52.0681,015,N,97.4,015910136,015910
015910138,97,98,108,158,707,221,22,73,357,.,.,.,9.652173913,43667,42.9031,015,N,97,015910138,015910
015910140,134,137,119,25,811,477,59,78,72,.,.,.,9.0576923077,43341,51.0206,015,N,.,015910140,015910
015910142,100,97,90,40,619,323,29,78,84,.,.,.,8.6511627907,42966,39.6325,015,N,.,015910142,015910
015912101,89,66,91,9,556,43,22,52,464,.,.,.,10.305216026,42565,37.7158,015,N,96.1,015912101,015912
015912102,78,71,75,13,488,36,15,47,438,.,.,.,10.045218211,41614,33.0167,015,N,95,015912102,015912
015912103,113,99,98,13,765,23,23,94,715,.,.,.,8.25,41375,55.0702,015,N,96.2,015912103,015912
015912104,67,86,75,27,480,23,14,84,418,.,.,.,8.8740307138,41795,30.0595,015,N,96.9,015912104,015912
015912105,95,102,111,9,621,13,16,52,570,.,.,.,11.638297872,43381,46.0702,015,N,97.6,015912105,015912
015912107,87,89,79,31,515,71,30,72,326,.,.,.,12.372941545,43231,34.6616,015,N,96.3,015912107,015912
015915102,106,111,95,44,700,64,19,107,619,.,.,.,9.2666666667,41431,45.0006,015,N,95.8,015915102,015915
015915103,115,119,95,124,848,85,47,102,618,.,.,.,11.86862359,42310,55.3702,015,N,96.2,015915103,015915
015915105,102,85,76,60,589,29,22,75,517,.,.,.,14.214285714,44343,42.0004,015,N,95.6,015915105,015915
015915106,83,74,63,36,617,42,36,63,581,.,.,.,8.0652173913,40083,46.0006,015,N,96.2,015915106,015915
015915108,113,99,105,37,723,148,41,104,470,.,.,.,12.290909091,43172,54.5006,015,N,96.6,015915108,015915
015915109,134,125,132,65,812,322,55,89,284,.,.,.,15.510204082,45597,48.5004,015,N,96.8,015915109,015915
015915113,61,57,65,23,378,31,19,50,283,.,.,.,10.555555556,42519,25.4228,015,N,97,015915113,015915
015915114,109,96,115,27,708,38,42,106,641,.,.,.,8.96,41083,50.0004,015,N,95.4,015915114,015915
015915115,96,107,108,66,687,223,55,74,380,.,.,.,15.956043956,45341,45.5004,015,N,96,015915115,015915
015915116,113,97,103,39,707,24,20,94,615,.,.,.,9.797979798,41382,49.5004,015,N,94.9,015915116,015915
015915117,88,66,76,48,482,40,8,65,392,.,.,.,8.7142857143,40393,34.5006,015,N,96.1,015915117,015915
015915118,76,79,92,48,563,154,39,83,315,.,.,.,12.025641026,42238,39.0004,015,N,96.2,015915118,015915
015915119,96,113,96,40,636,165,42,73,384,.,.,.,12.292134831,42605,44.5004,015,N,96.2,015915119,015915
015915122,87,85,80,28,569,13,32,66,521,.,.,.,15.571428571,45678,42.0004,015,N,95.3,015915122,015915
015915124,110,129,121,29,800,24,61,119,713,.,.,.,9.0344827586,40951,58.0004,015,N,96.6,015915124,015915
015915125,154,149,147,60,997,329,43,139,589,.,.,.,12.412698413,42663,62.5004,015,N,95.7,015915125,015915
015915128,121,130,113,120,770,111,43,87,511,.,.,.,11.083333333,41823,48.0004,015,N,96.4,015915128,015915
015915131,86,88,102,32,654,26,39,91,583,.,.,.,12.380952381,43492,41.9998,015,N,95.9,015915131,015915
015915132,105,124,113,60,721,231,54,92,380,.,.,.,19.533333333,48661,45.0005,015,N,96.1,015915132,015915
015915134,102,106,92,19,602,281,49,82,158,.,.,.,11,41753,41.0004,015,N,97.1,015915134,015915
015915135,169,161,145,84,1066,154,40,137,689,.,.,.,10.562043796,41525,68.5,015,N,96.7,015915135,015915
015915136,99,114,104,49,694,231,47,138,337,.,.,.,14.833333333,44975,48.0004,015,N,96.4,015915136,015915
015915138,101,128,119,27,778,113,28,112,590,.,.,.,10.452830189,41791,52.5004,015,N,96.3,015915138,015915
015915143,117,112,131,38,670,257,46,101,208,.,.,.,15.111111111,44878,45.0004,015,N,96.9,015915143,015915
015915144,128,124,140,129,767,310,50,101,228,.,.,.,12.680851064,43092,47.0004,015,N,96.6,015915144,015915
015915145,115,128,129,46,796,227,39,103,362,.,.,.,12.166666667,42126,48.0001,015,N,96.8,015915145,015915
015915149,121,110,140,40,743,258,53,96,255,.,.,.,13.125,43578,47.5004,015,N,96.7,015915149,015915
015915150,110,109,126,46,734,245,31,128,385,.,.,.,13.574468085,43748,47.0004,015,N,96.4,015915150,015915
015915151,122,132,131,65,839,223,45,80,415,.,.,.,12.981481481,43291,54.0004,015,N,96.4,015915151,015915
015915156,129,155,125,118,842,169,41,94,444,.,.,.,11.06,41889,50.0006,015,N,96.6,015915156,015915
015915157,94,120,100,38,745,234,36,88,288,.,.,.,11.6875,42102,48.0004,015,N,96.7,015915157,015915
015915158,152,128,128,134,923,131,38,135,697,.,.,.,13.180327869,44094,61.0006,015,N,95.7,015915158,015915
015915160,128,124,125,39,826,111,43,96,595,.,.,.,10.679245283,41667,52.0001,015,N,96.4,015915160,015915
015915161,131,146,138,46,823,338,57,89,178,.,.,.,10.4,41418,50.0004,015,N,96.9,015915161,015915
015915162,131,147,106,105,803,113,40,62,554,.,.,.,9.3265306122,40501,49.0005,015,N,96.5,015915162,015915
015915165,104,90,116,46,632,225,38,87,166,.,.,.,11.625,42012,40.0004,015,N,97.2,015915165,015915
015915166,127,103,120,45,729,89,41,80,553,.,.,.,9.36,40663,50.0004,015,N,96.1,015915166,015915
015915167,128,129,117,78,787,175,32,80,335,.,.,.,9.3838383838,41022,49.5002,015,N,97,015915167,015915
015915168,179,176,181,122,1087,327,56,127,347,.,.,.,11.236220472,42612,63.5006,015,N,97.1,015915168,015915
015915169,106,116,83,44,717,239,31,89,364,.,.,.,11.760869565,42189,45.5004,015,N,96.5,015915169,015915
015915170,118,130,103,67,742,281,30,83,220,.,.,.,7.9782608696,39747,46.0002,015,N,96.9,015915170,015915
015915180,153,156,151,44,914,475,70,69,94,.,.,.,10.654545455,41420,55.0005,015,N,97.3,015915180,015915
015915181,111,103,93,31,586,332,69,46,89,.,.,.,7.7654320988,39727,40.0005,015,N,96.8,015915181,015915
015915182,133,151,145,107,885,299,34,100,330,.,.,.,8.4150943396,40243,53.0005,015,N,96.4,015915182,015915
015915183,136,128,128,101,910,254,67,115,446,.,.,.,11.094339623,42124,53,015,N,96.8,015915183,015915
015915184,123,147,170,162,1027,92,28,122,780,.,.,.,5.7666666667,38457,60.0006,015,N,95.7,015915184,015915
015915186,111,103,91,50,653,247,28,57,147,.,.,.,6.3513513514,38490,37.0004,015,N,.,015915186,015915
015916101,103,90,108,159,610,157,37,60,343,.,.,.,9.4789225325,41273,38.4017,015,N,95.9,015916101,015916
015916104,113,110,127,188,738,282,52,83,345,.,.,.,9.0222222222,41292,44.9999,015,N,96.8,015916104,015916
015916105,78,98,101,131,616,67,27,64,509,.,.,.,9.6941623565,41596,42.7857,015,N,95.9,015916105,015916
015916109,94,90,115,84,606,323,49,41,121,.,.,.,9.9358974359,41716,38.9998,015,N,96.7,015916109,015916
015916112,112,88,123,273,689,61,30,59,571,.,.,.,7.8520312436,40575,55.9092,015,N,96.3,015916112,015916
015916114,112,139,111,257,748,79,18,71,533,.,.,.,6.5854180298,39537,48.7921,015,N,96.7,015916114,015916
015916115,99,104,98,97,699,32,30,58,556,.,.,.,7.5757391389,40275,45.3634,015,N,96.8,015916115,015916
015917105,65,80,80,16,487,80,20,52,461,.,.,.,8.5625,39634,32.0006,015,N,97.1,015917105,015917
016902101,72,53,75,8,434,296,32,41,231,.,.,.,14.142857143,39593,34.233,016,N,96.3,016902101,016902
019907108,56,55,60,296,401,63,16,66,360,.,.,.,12.825219775,38769,24.8495,019,N,96.8,019907108,019907
019907113,111,98,103,220,711,445,70,120,401,.,.,.,14.255102041,37841,47.5528,019,N,97.1,019907113,019907
019911101,42,37,50,11,287,256,29,30,45,.,.,.,17.05,37642,17.696,019,N,97.5,019911101,019911
020905108,85,90,75,88,601,120,26,63,516,.,.,.,14.988235294,45569,38.9893,020,N,97.2,020905108,020905
020905113,83,66,76,76,586,232,28,59,345,.,.,.,14.369328915,45039,35.6733,020,N,96.6,020905113,020905
020906104,150,147,156,166,937,604,44,103,441,.,.,.,15.700132475,43879,59.2135,020,N,96.1,020906104,020906
021902107,63,68,71,60,374,86,27,52,283,.,.,.,10.786089226,38783,27.8808,021,N,97.3,021902107,021902
027904102,97,93,95,10,654,444,41,89,375,.,.,.,12.866666667,40285,45.0002,027,N,96.1,027904102,027904
029901101,106,105,118,39,823,232,59,100,536,.,.,.,12.083333333,38014,47.7673,029,N,96.3,029901101,029901
030906101,30,30,34,3,196,179,8,34,115,.,.,.,13.294117647,36488,15.6392,030,N,97,030906101,030906
031901102,122,124,115,3,812,5,45,85,809,.,.,.,13.619206973,42711,51.7709,031,N,98.2,031901102,031901
031901103,57,56,51,0,435,1,31,69,434,.,.,.,10.33092912,40056,29.2704,031,N,98.1,031901103,031901
031901104,103,100,116,3,725,20,23,60,649,.,.,.,9.625,40208,47.6727,031,N,97.7,031901104,031901
031901105,170,148,156,4,1083,3,22,117,1050,.,.,.,10.256542628,40291,66.4244,031,N,97,031901105,031901
031901106,112,110,90,0,828,5,43,100,802,.,.,.,11.704777627,41208,52.2679,031,N,97.9,031901106,031901
031901112,123,105,97,0,788,3,46,77,783,.,.,.,12.094889909,41700,48.1105,031,N,97.3,031901112,031901
031901113,81,83,74,0,533,1,12,61,531,.,.,.,11.797636146,41811,35.4759,031,N,98.3,031901113,031901
031901115,68,67,83,0,624,0,32,52,604,.,.,.,10.242060331,40202,38.1966,031,N,98.2,031901115,031901
031901117,65,47,64,0,449,6,22,33,393,.,.,.,8.0344827586,38890,28.4287,031,N,97.5,031901117,031901
031901120,72,60,58,0,503,6,15,37,501,.,.,.,9.3333333333,39582,35.1935,031,N,98.1,031901120,031901
031901121,76,80,72,2,623,2,33,73,595,.,.,.,10.08112556,39548,41.2604,031,N,96.8,031901121,031901
031901124,114,91,116,0,810,1,39,74,808,.,.,.,8.586050569,39047,52.7162,031,N,97.3,031901124,031901
031901126,167,160,148,0,1124,2,36,124,1114,.,.,.,9.29209226,39817,68.9492,031,N,97.6,031901126,031901
031901128,143,162,172,3,1187,6,36,107,1038,.,.,.,13.65721897,42729,68.9389,031,N,97.3,031901128,031901
031901131,112,97,109,1,798,3,28,58,798,.,.,.,6.4482653401,37575,48.4719,031,N,97.6,031901131,031901
031901133,117,110,118,0,834,0,35,140,815,.,.,.,7.4727074753,38635,50.3727,031,N,97.8,031901133,031901
031901135,124,113,140,1,856,13,44,106,802,.,.,.,11.728813559,41467,55.8972,031,N,97.7,031901135,031901
031901136,136,110,115,0,897,0,17,82,890,.,.,.,5.9688320935,37293,51.6445,031,N,97.6,031901136,031901
031903102,64,55,73,4,454,56,40,35,345,.,.,.,17.111111111,43680,26.4681,031,N,97.1,031903102,031903
031903103,132,126,124,3,918,67,49,75,782,.,.,.,15.266666667,43447,44.9998,031,N,96.7,031903103,031903
031903104,42,46,45,0,330,8,12,25,308,.,.,.,11.956521739,41400,22.7563,031,N,96.5,031903104,031903
031903107,51,53,49,3,347,14,21,46,304,.,.,.,15.407407407,42698,26.1105,031,N,96.6,031903107,031903
031903108,59,51,48,3,376,1,18,25,364,.,.,.,13.47826087,41321,23.0008,031,N,96.6,031903108,031903
031903112,88,85,91,2,587,30,44,51,524,.,.,.,14.84375,43288,31.4853,031,N,96.2,031903112,031903
031903122,94,82,71,9,590,65,33,52,445,.,.,.,9.4242424242,39279,33.0003,031,N,95.9,031903122,031903
031906106,95,115,93,1,678,53,49,63,555,.,.,.,7.2926829268,38402,41.0003,031,N,97.9,031906106,031906
031912103,83,58,64,1,511,10,23,42,413,.,.,.,8.1333333333,37311,28.4171,031,N,96.8,031912103,031912
031912106,55,43,54,0,440,4,21,39,373,.,.,.,13.34040633,41829,24.9306,031,N,97,031912106,031912
031912110,66,58,51,3,422,1,31,40,347,.,.,.,11.814814815,40931,24.7172,031,N,97.3,031912110,031912
033902101,51,52,47,9,320,286,28,41,112,.,.,.,15.137931034,37747,28.4029,033,N,97.2,033902101,033902
034903101,64,72,65,75,432,313,16,50,278,.,.,.,14.818181818,37450,32.6893,034,N,96.4,034903101,034903
034905102,69,56,69,80,387,280,6,55,238,.,.,.,15.441176471,37120,34.0006,034,N,95.8,034905102,034905
034906101,27,32,43,9,178,162,10,29,78,.,.,.,10.674418605,32873,19.0382,034,N,94.7,034906101,034906
036901101,91,97,125,141,695,365,60,59,389,.,.,.,12.035677706,36834,45.5694,036,N,97.4,036901101,036901
038901102,98,89,89,58,603,308,33,79,382,.,.,.,13.431818182,36028,42.1382,038,N,96.8,038901102,038901
039902101,70,68,90,8,471,430,12,60,199,.,.,.,16.117647059,39062,33.839,039,N,96.5,039902101,039902
042901102,82,73,66,28,487,368,3,61,319,.,.,.,14.486486486,35114,37.0006,042,N,96.2,042901102,042901
042905101,9,17,6,0,86,65,0,9,67,.,.,.,7.2914532447,30370,7.8328,042,N,96.7,042905101,042905
043905111,97,111,98,68,653,457,22,47,82,.,.,.,9.2307692308,43084,38.4276,043,N,97,043905111,043905
043905112,79,65,82,41,523,394,13,49,29,.,.,.,6.5,40992,32.0004,043,N,97.1,043905112,043905
043905114,60,38,39,40,462,242,24,41,49,.,.,.,3.8181818182,39992,32.4276,043,N,97,043905114,043905
043905116,111,78,72,52,669,481,14,55,37,.,.,.,4.3333333333,40326,39.0004,043,N,97,043905116,043905
043905117,75,73,69,46,523,432,8,54,17,.,.,.,4.8235294118,39664,34.0004,043,N,.,043905117,043905
043907108,96,112,95,18,580,524,15,49,22,.,.,.,10.690556642,42482,37.274,043,N,97,043907108,043907
043907119,119,133,111,153,730,433,20,79,174,.,.,.,8.9219479653,41810,44.7051,043,N,96.8,043907119,043907
043907121,77,87,78,95,614,362,15,58,191,.,.,.,6.9112202056,40618,41.4272,043,N,96.6,043907121,043907
043907122,62,68,54,70,571,382,11,100,133,.,.,.,9.44883415,41572,40.1128,043,N,.,043907122,043907
045902101,125,92,120,156,700,339,10,58,405,.,.,.,14.306122449,37053,48.5943,045,N,96.6,045902101,045902
045903105,59,63,69,135,460,60,32,46,368,.,.,.,12.295640483,37243,35.3049,045,N,.,045903105,045903
050910106,91,72,3,101,473,284,12,75,244,.,.,.,12.674418605,42034,41.132,050,N,96.5,050910106,050910
057903102,92,71,68,14,568,46,30,59,494,.,.,.,8.9632359983,43872,40.6628,057,N,97.1,057903102,057903
057903108,121,111,122,44,863,142,48,84,617,.,.,.,8.1882972702,42848,57.4231,057,N,97.7,057903108,057903
057903111,70,73,82,39,459,99,21,53,293,.,.,.,5.8278398257,42707,32.0491,057,N,97.2,057903111,057903
057903112,56,63,56,37,344,189,21,49,98,.,.,.,7.732801951,43334,26.1556,057,N,97.6,057903112,057903
057903121,68,69,71,240,506,88,35,52,259,.,.,.,6.8932757727,42304,31.9054,057,N,97,057903121,057903
057903124,65,85,69,136,527,165,31,87,234,.,.,.,9.2481307429,43843,33.7707,057,N,97.3,057903124,057903
057905167,116,108,109,144,814,176,65,79,704,.,.,.,12.549450549,49290,45.4973,057,N,96.8,057905167,057905
057909107,106,99,126,59,700,207,9,42,346,.,.,.,12.624883835,44582,43.5179,057,N,97.4,057909107,057909
057909109,62,66,50,71,382,67,8,56,287,.,.,.,11.793103448,43547,26.1054,057,N,96.4,057909109,057909
057909113,74,79,65,90,540,136,7,56,353,.,.,.,11.815789474,43763,36.6705,057,N,96.7,057909113,057909
057909116,95,82,95,155,595,105,1,69,404,.,.,.,12.829268293,45274,37.8531,057,N,97.5,057909116,057909
057909120,55,55,41,53,327,51,6,53,255,.,.,.,14.08,45237,23.6662,057,N,97.3,057909120,057909
057909123,87,100,86,76,633,124,11,64,417,.,.,.,8.4291646964,41860,42.2285,057,N,97.2,057909123,057909
057909126,79,65,54,90,472,74,2,60,293,.,.,.,12.692307692,44000,35.3439,057,N,96.8,057909126,057909
057909127,61,50,51,65,383,94,5,40,241,.,.,.,12.337068161,43887,29.2927,057,N,96.9,057909127,057909
057909144,125,124,150,67,787,445,13,89,157,.,.,.,12.587628866,43932,45.6953,057,N,97.4,057909144,057909
057909145,106,102,126,60,626,276,9,67,197,.,.,.,17.763157895,46841,36.8508,057,N,97.3,057909145,057909
057909146,116,142,123,127,706,294,6,56,300,.,.,.,7.7152790812,41217,43.5689,057,N,96.7,057909146,057909
057909157,112,105,77,277,776,196,5,70,436,.,.,.,6.1700391125,40923,45.5174,057,N,.,057909157,057909
057910104,88,75,82,144,488,64,20,83,407,.,.,.,9.5405405405,43257,37.0005,057,N,96.9,057910104,057910
057910106,101,101,84,199,546,121,35,73,161,.,.,.,12.210526316,44966,38.0004,057,N,97.7,057910106,057910
057910111,88,89,83,41,586,65,23,59,496,.,.,.,13.625,45856,40.0006,057,N,96.7,057910111,057910
057910113,63,79,75,21,438,207,35,50,201,.,.,.,11.21875,44936,32.0002,057,N,97,057910113,057910
057910118,86,83,68,55,518,55,9,32,402,.,.,.,8.2897180028,43111,33.3907,057,N,97.2,057910118,057910
057910120,89,92,110,121,619,206,45,82,295,.,.,.,14.619219737,46946,39.6742,057,N,96.9,057910120,057910
057910124,82,72,76,8,520,56,18,73,455,.,.,.,6.4846398389,42007,37.9364,057,N,97,057910124,057910
057910126,83,92,84,86,532,144,30,88,257,.,.,.,7.1629264768,42411,35.7113,057,N,96.4,057910126,057910
057910127,82,83,65,23,506,38,31,72,433,.,.,.,7.6470588235,42332,34.0002,057,N,97,057910127,057910
057912103,128,128,144,47,833,91,59,90,733,.,.,.,7.9828529168,42580,65.3789,057,N,96.5,057912103,057912
057914104,130,121,125,153,836,197,9,83,651,.,.,.,10.818151831,44062,53.0523,057,N,97.1,057914104,057914
057914116,93,103,110,92,654,104,7,67,550,.,.,.,11.609195402,44296,42.8037,057,N,97.5,057914116,057914
057922102,64,53,85,27,413,214,42,55,64,.,.,.,10.411764706,43227,33.3121,057,N,97,057922102,057922
057922110,71,57,67,33,470,160,40,43,55,.,.,.,9.6285714286,42293,33.3969,057,N,97.4,057922110,057922
061901105,55,53,68,37,424,210,17,55,247,.,.,.,10.573964497,43251,41.3122,061,N,96.5,061901105,061901
061901107,88,89,64,49,565,243,60,58,332,.,.,.,7.1457286432,41235,48.8788,061,N,96.2,061901107,061901
061901116,118,102,118,67,686,513,60,72,139,.,.,.,9.2698412698,42381,47.167,061,N,96.3,061901116,061901
061902101,158,139,123,26,970,78,30,138,855,.,.,.,11.254771417,45433,71.2606,061,N,97.5,061902101,061902
061902106,138,107,116,122,752,474,43,105,194,.,.,.,9.5922374913,43285,52.3424,061,N,97.1,061902106,061902
061902107,97,90,104,65,579,371,36,75,150,.,.,.,10.311827957,44411,44.6295,061,N,96.7,061902107,061902
061902111,56,74,78,48,422,241,22,52,191,.,.,.,10.75,44013,33.618,061,N,96.6,061902111,061902
061902115,72,82,89,47,477,360,27,79,115,.,.,.,13.670886076,46847,37.7973,061,N,97,061902115,061902
061902117,103,99,103,20,622,510,50,90,28,.,.,.,13.509803922,46432,46.0296,061,N,97.3,061902117,061902
061902118,91,111,109,52,650,301,39,72,76,.,.,.,11.78434853,44713,46.5959,061,N,97.9,061902118,061902
061902119,83,77,70,26,420,318,16,44,47,.,.,.,10.578889551,44216,30.9397,061,N,96.8,061902119,061902
061902120,87,88,104,25,529,405,39,61,33,.,.,.,12.596689874,44975,36.8231,061,N,97.6,061902120,061902
061902122,128,121,147,34,740,644,48,66,8,.,.,.,12.433527378,45213,47.1216,061,N,97,061902122,061902
061902123,155,132,148,25,790,660,69,93,13,.,.,.,11.671442689,44936,53.7143,061,N,97.3,061902123,061902
061902124,80,80,76,50,500,342,41,64,101,.,.,.,12.55,45801,37.4317,061,N,97.6,061902124,061902
061902126,120,126,131,33,722,587,39,93,38,.,.,.,13.776699029,46262,47.8747,061,N,97.8,061902126,061902
061902127,99,116,116,93,751,475,32,81,102,.,.,.,10.12330751,43072,53.5393,061,N,97.4,061902127,061902
061902128,87,84,93,17,538,448,41,53,14,.,.,.,15.282051282,47450,39.0004,061,N,97.3,061902128,061902
061902129,129,116,128,11,774,707,52,54,2,.,.,.,8,41929,46.9994,061,N,97.2,061902129,061902
061902130,156,144,154,13,940,799,57,83,21,.,.,.,10.933280144,43745,59.5215,061,N,97.2,061902130,061902
061902139,98,98,104,237,682,254,17,70,272,.,.,.,8.4916502175,42652,47.189,061,N,96.8,061902139,061902
