,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
014906135,124,125,130,320,838,337,19,101,416,.,.,.,7.3520193601,44742,59.2513,014,N,95.6,014906135,014906
015904101,79,97,90,4,563,18,25,45,488,.,.,.,9.4473684211,45185,36.7298,015,N,96.5,015904101,015904
015904103,78,76,81,2,505,4,10,41,485,.,.,.,9.0909090909,44799,30.2474,015,N,96.9,015904103,015904
015904104,61,59,50,1,419,4,14,44,379,.,.,.,14.225806452,47934,29.3145,015,N,96.7,015904104,015904
015904116,63,72,58,6,525,7,9,33,491,.,.,.,8.7428571429,45308,33.1483,015,N,96.4,015904116,015904
015906101,97,105,82,139,606,306,29,41,93,.,.,.,16.139534884,52227,43.0006,015,N,97.1,015906101,015906
015907114,56,47,40,225,369,17,14,47,358,.,.,.,10.481481481,46949,26.0001,015,N,96.1,015907114,015907
015907115,48,48,52,9,376,5,7,33,372,.,.,.,15.523809524,49242,20.5002,015,N,96.1,015907115,015907
015907117,61,55,73,6,435,20,17,39,410,.,.,.,15.769230769,49798,25.5002,015,N,96.7,015907117,015907
015907124,53,43,36,17,369,22,24,34,332,.,.,.,12.714285714,48629,20.5002,015,N,96.4,015907124,015907
015907136,76,75,71,3,500,8,12,28,463,.,.,.,16.333333333,50477,29.5002,015,N,96.7,015907136,015907
015907139,62,67,70,7,494,5,13,50,460,.,.,.,17.833333333,52647,29.4545,015,N,96.5,015907139,015907
015907150,101,86,89,20,664,24,22,82,539,.,.,.,15.578947368,50341,38.0003,015,N,96.1,015907150,015907
015907164,98,103,84,33,717,48,16,53,639,.,.,.,8.9047619048,45245,42.0004,015,N,96.2,015907164,015907
015907165,77,67,73,61,501,5,10,55,482,.,.,.,13.03125,47617,31.9996,015,N,96.4,015907165,015907
015907171,42,39,29,106,254,3,4,38,245,.,.,.,16,49385,16.5002,015,N,96.9,015907171,015907
015907174,74,66,53,6,469,4,12,59,441,.,.,.,16.896551724,51614,28.5004,015,N,96.7,015907174,015907
015908101,72,62,67,0,445,6,7,39,414,.,.,.,17.090909091,52112,31.7384,015,N,96.4,015908101,015908
015908104,88,75,85,5,607,4,24,32,507,.,.,.,13.769230769,49401,37.5441,015,N,96.9,015908104,015908
015908105,74,65,72,8,505,5,11,46,420,.,.,.,13.121212121,49345,32.2505,015,N,95.2,015908105,015908
015908108,77,83,82,22,635,23,6,51,571,.,.,.,9.3333333333,47039,39.2845,015,N,95,015908108,015908
015910104,62,67,78,4,456,34,20,54,381,.,.,.,12.692307692,52647,35.0419,015,N,96.8,015910104,015910
015910105,92,82,77,77,591,90,23,69,482,.,.,.,12.099009901,51931,46.9157,015,N,96.4,015910105,015910
015910106,96,107,97,59,693,198,29,79,412,.,.,.,9.4392523364,50988,49.388,015,N,95.8,015910106,015910
015910108,145,119,105,105,840,99,7,82,682,.,.,.,9.8095238095,50978,57.6943,015,N,95.3,015910108,015910
015910109,72,67,62,41,413,200,33,54,142,.,.,.,13.405063291,52751,29.4812,015,N,96.7,015910109,015910
015910110,61,63,53,65,412,108,26,43,284,.,.,.,13.917808219,53829,31.689,015,N,96.5,015910110,015910
015910111,117,100,107,12,751,32,33,63,659,.,.,.,8.224137931,49938,54.5254,015,N,96.6,015910111,015910
015910112,76,73,80,22,574,79,29,62,503,.,.,.,9.7113402062,51220,42.8374,015,N,95.3,015910112,015910
015910113,61,55,64,83,469,94,22,66,377,.,.,.,12.373333333,52274,35.5467,015,N,95.9,015910113,015910
015910116,46,58,50,44,328,62,14,38,253,.,.,.,12.193548387,52410,29.5,015,N,96.2,015910116,015910
015910120,83,75,72,38,504,82,34,38,391,.,.,.,11.390243902,51874,38.4536,015,N,96.7,015910120,015910
015910122,80,88,94,175,592,82,9,76,513,.,.,.,10.716981132,51374,42.7365,015,N,95.2,015910122,015910
015910123,119,94,95,9,572,398,53,49,57,.,.,.,13.063291139,53341,36.8744,015,N,97.1,015910123,015910
015910124,160,149,154,89,905,314,26,101,504,.,.,.,16.416666667,54946,55.2985,015,N,96.3,015910124,015910
015910125,158,165,150,133,1099,321,28,102,628,.,.,.,11.391608392,51863,66.0842,015,N,96.2,015910125,015910
015910128,76,85,87,42,568,275,18,77,134,.,.,.,15.05,54888,36.8049,015,N,96.7,015910128,015910
015910129,147,151,135,34,912,513,77,94,107,.,.,.,12.704347826,53476,54.5579,015,N,97.2,015910129,015910
015910131,75,79,81,11,457,269,44,80,72,.,.,.,17.048780488,56060,39.035,015,N,97,015910131,015910
015910133,128,141,133,24,812,437,72,118,72,.,.,.,12.254237288,52829,56.3657,015,N,97,015910133,015910
015910134,149,136,135,63,811,363,55,93,225,.,.,.,10.389830508,51386,54.2878,015,N,97,015910134,015910
015910135,149,127,144,25,834,495,81,62,101,.,.,.,12.239316239,52369,52.6769,015,N,96.9,015910135,015910
015910136,167,159,197,39,1014,624,76,104,76,.,.,.,11.942028986,52152,63.4231,015,N,97.4,015910136,015910
015910140,221,221,212,71,1260,665,73,100,135,.,.,.,9.7323943662,51173,69.71,015,N,96.4,015910140,015910
015910142,173,166,165,61,943,490,58,78,167,.,.,.,8.4920634921,50283,59.3566,015,N,97.3,015910142,015910
015912101,123,100,99,34,720,50,8,66,582,.,.,.,10.550937748,50611,41.8238,015,N,95.8,015912101,015912
015912102,112,90,99,42,691,48,5,70,531,.,.,.,10.159629159,49866,37.9895,015,N,95.4,015912102,015912
015912103,125,125,97,14,740,24,4,55,699,.,.,.,8.1709609504,49216,43.8878,015,N,95.7,015912103,015912
015912104,103,85,112,7,632,18,15,57,565,.,.,.,9.3684210526,49863,38.0002,015,N,95.6,015912104,015912
015912107,96,85,86,37,587,64,15,60,427,.,.,.,12.514285714,51454,35.0002,015,N,96.4,015912107,015912
015914101,121,104,112,220,762,347,20,99,284,.,.,.,13.684210526,51696,57.0008,015,N,96.2,015914101,015914
015915101,94,100,82,33,641,12,48,98,585,.,.,.,10.176470588,50035,50.4209,015,N,95.7,015915101,015915
015915102,106,97,90,44,665,33,34,84,564,.,.,.,8.7659574468,48921,46.422,015,N,95.6,015915102,015915
015915103,88,85,85,49,655,65,39,72,493,.,.,.,13.886363636,52058,43.4218,015,N,96,015915103,015915
015915105,101,88,88,23,573,25,28,97,493,.,.,.,13.931818182,52471,43.4218,015,N,95.7,015915105,015915
015915107,122,131,138,89,911,68,54,89,640,.,.,.,9.2333333333,49106,59.4212,015,N,96.3,015915107,015915
015915108,78,86,87,23,598,105,42,89,387,.,.,.,13.533333333,52005,44.421,015,N,96.3,015915108,015915
015915109,120,137,109,53,711,255,51,64,249,.,.,.,16.340206186,54269,47.921,015,N,96.3,015915109,015915
015915112,122,85,89,50,670,35,16,91,521,.,.,.,8.6444444444,48853,44.421,015,N,95.1,015915112,015915
015915113,67,57,51,36,395,33,30,46,295,.,.,.,8.2857142857,48276,27.421,015,N,96.1,015915113,015915
015915114,89,81,79,29,570,34,34,81,536,.,.,.,7.6888888889,48372,44.4212,015,N,94.7,015915114,015915
015915115,90,104,102,60,602,171,38,64,336,.,.,.,12,51066,42.421,015,N,96.3,015915115,015915
015915116,114,99,108,29,726,24,32,111,603,.,.,.,9.6078431373,49619,50.421,015,N,95.1,015915116,015915
015915117,95,101,68,54,593,35,21,63,474,.,.,.,9.2142857143,49050,41.4206,015,N,95.3,015915117,015915
015915118,81,86,81,40,532,123,40,76,300,.,.,.,13.55,51683,39.421,015,N,95.8,015915118,015915
015915119,96,98,91,50,589,117,37,66,359,.,.,.,11.69047619,50410,41.4218,015,N,95.2,015915119,015915
015915122,96,69,73,23,537,10,33,48,493,.,.,.,15.23255814,53723,42.4218,015,N,95.8,015915122,015915
015915124,150,120,103,20,863,28,71,69,707,.,.,.,11.639344262,51062,60.4216,015,N,96.3,015915124,015915
015915125,99,109,113,37,669,193,34,102,323,.,.,.,14.085106383,52135,46.4205,015,N,96.2,015915125,015915
015915128,113,105,110,73,677,97,45,86,433,.,.,.,13.531914894,51722,46.4214,015,N,95.9,015915128,015915
015915130,133,120,143,96,791,163,37,80,426,.,.,.,10.24,49893,49.421,015,N,96.4,015915130,015915
015915131,120,97,92,42,697,24,36,83,595,.,.,.,12.625,51968,47.4286,015,N,95.7,015915131,015915
015915132,124,121,107,58,738,172,45,102,380,.,.,.,17.529411765,55424,50.4218,015,N,96.5,015915132,015915
015915134,100,101,113,29,644,259,48,77,206,.,.,.,10.6,49618,44.4216,015,N,96.3,015915134,015915
015915135,114,99,112,65,740,92,35,96,537,.,.,.,11.245614035,50595,56.4215,015,N,96.2,015915135,015915
015915136,100,111,119,49,720,153,53,106,379,.,.,.,13.714285714,52028,48.4206,015,N,96.1,015915136,015915
015915138,123,123,117,36,779,86,51,103,593,.,.,.,10.886792453,49921,52.4218,015,N,96.3,015915138,015915
015915141,129,140,96,95,783,163,54,80,402,.,.,.,9.36,49351,49.4218,015,N,.,015915141,015915
015915143,97,103,119,36,620,214,46,79,183,.,.,.,13.898876404,51716,43.9218,015,N,96.6,015915143,015915
015915144,136,126,167,113,936,351,49,126,322,.,.,.,11.361344538,50265,58.9207,015,N,96,015915144,015915
015915145,98,94,101,53,601,155,46,74,236,.,.,.,12.307692308,50607,38.4217,015,N,96.4,015915145,015915
015915148,109,135,117,33,759,232,43,101,223,.,.,.,7.8235294118,47791,50.421,015,N,96.4,015915148,015915
015915149,98,103,103,36,609,192,43,72,186,.,.,.,13.325,52172,39.4212,015,N,97.3,015915149,015915
015915150,100,111,125,48,733,159,45,105,376,.,.,.,11.12962963,50159,53.4218,015,N,95.8,015915150,015915
015915151,108,107,125,65,715,157,44,59,300,.,.,.,14.934782609,52573,45.4218,015,N,96.3,015915151,015915
015915156,93,109,120,64,626,123,28,89,262,.,.,.,8.0833333333,48234,47.4212,015,N,96.6,015915156,015915
015915157,83,82,84,9,528,158,54,47,196,.,.,.,13.175,51913,39.4222,015,N,96.4,015915157,015915
015915158,101,107,102,87,724,98,38,83,498,.,.,.,12.68,51602,49.4211,015,N,95.3,015915158,015915
015915160,100,109,113,55,743,79,54,89,512,.,.,.,11.06122449,50088,48.4212,015,N,96.1,015915160,015915
015915161,107,107,92,32,641,235,41,68,136,.,.,.,10.56097561,49677,40.421,015,N,96.6,015915161,015915
015915162,95,81,106,79,622,76,35,58,444,.,.,.,9.9545454545,49310,43.421,015,N,96.1,015915162,015915
015915165,128,109,104,55,666,228,40,72,187,.,.,.,12.682926829,51019,40.421,015,N,96.6,015915165,015915
015915166,98,98,85,32,627,56,38,86,498,.,.,.,9.6170212766,49043,46.4283,015,N,96.3,015915166,015915
015915167,131,119,135,79,809,186,47,98,292,.,.,.,11.055555556,50209,53.4214,015,N,96.9,015915167,015915
015915168,155,155,133,94,949,269,33,109,331,.,.,.,11.389830508,50757,58.4213,015,N,96.8,015915168,015915
015915169,105,100,92,62,696,186,34,88,380,.,.,.,13.936170213,52035,46.4206,015,N,96.2,015915169,015915
015915170,134,111,111,59,700,264,40,79,192,.,.,.,9.6,49170,44.4218,015,N,96.5,015915170,015915
015915171,105,102,97,42,654,95,46,72,456,.,.,.,9.8863636364,49776,43.4218,015,N,95.7,015915171,015915
015915177,90,84,83,44,577,154,28,85,299,.,.,.,8.8780487805,48572,40.4218,015,N,.,015915177,015915
015915178,95,102,88,25,637,360,58,72,79,.,.,.,13.069767442,51585,42.421,015,N,96.9,015915178,015915
015915180,197,178,184,46,1162,580,115,101,75,.,.,.,10.558823529,49636,67.422,015,N,96.9,015915180,015915
015915181,80,93,86,9,511,322,61,39,30,.,.,.,10.078947368,49666,37.4291,015,N,96.7,015915181,015915
015915182,216,213,226,116,1309,427,56,148,403,.,.,.,9.2297297297,49152,73.4222,015,N,96.6,015915182,015915
015915183,210,211,211,145,1343,366,96,144,563,.,.,.,10.526315789,50183,75.421,015,N,96.1,015915183,015915
015915184,123,129,131,105,785,78,31,84,521,.,.,.,8.28,48382,49.421,015,N,96,015915184,015915
015915185,111,123,97,183,792,102,37,94,646,.,.,.,9.5862068966,49320,57.4206,015,N,94.9,015915185,015915
015915186,232,194,203,104,1333,464,55,118,376,.,.,.,7.6842105263,47491,75.4208,015,N,96.6,015915186,015915
015916101,104,94,106,185,664,163,50,61,412,.,.,.,10.76285298,48531,43.7914,015,N,96.4,015916101,015916
015916102,130,127,140,134,831,154,69,53,634,.,.,.,12.053426633,50007,59.8505,015,N,96.2,015916102,015916
015916104,63,66,59,86,417,162,42,53,239,.,.,.,9.7878787879,48569,33,015,N,96.9,015916104,015916
015916105,105,86,97,179,661,50,33,61,558,.,.,.,10.687580848,48831,42.3636,015,N,95.6,015916105,015916
015916107,154,151,138,296,834,161,53,65,510,.,.,.,11.528301887,49215,53,015,N,96.6,015916107,015916
015916109,135,126,124,102,744,342,68,35,202,.,.,.,7.8695652174,47544,46,015,N,97.4,015916109,015916
015916111,99,99,95,115,603,208,37,84,384,.,.,.,11.425531915,49733,47,015,N,96.4,015916111,015916
015916112,96,98,120,278,774,76,36,64,608,.,.,.,7.2491891476,47048,54.572,015,N,96.3,015916112,015916
015916114,129,107,140,235,746,76,41,55,571,.,.,.,6.9806730354,46839,50.6979,015,N,96.7,015916114,015916
015916116,128,129,163,254,823,254,77,72,358,.,.,.,6.1551126866,45712,51.9893,015,N,96.9,015916116,015916
016902101,67,73,63,8,410,254,31,37,236,.,.,.,14.894736842,46611,36.757,016,N,96.2,016902101,016902
019907108,52,63,58,291,387,58,17,59,359,.,.,.,12.851851852,44611,24.5945,019,N,96.4,019907108,019907
019907113,108,114,117,262,750,424,30,114,469,.,.,.,12.012011427,41761,49.0352,019,N,96.5,019907113,019907
020901109,130,110,138,18,767,287,48,61,523,.,.,.,8.9,46830,49.3335,020,N,96.9,020901109,020901
020901110,103,87,107,84,676,107,30,54,515,.,.,.,8.9166666667,47605,46.7056,020,N,96.8,020901110,020901
020901111,121,109,100,273,766,176,91,59,148,.,.,.,5.5121747163,44596,45.3982,020,N,97.6,020901111,020901
020901113,93,72,85,131,582,82,31,33,384,.,.,.,7.8436281551,46524,38.0716,020,N,.,020901113,020901
020906104,163,158,134,146,917,614,48,69,446,.,.,.,16.213114754,48128,60.4998,020,N,95.6,020906104,020906
021902105,84,63,59,152,528,59,7,19,471,.,.,.,8.4352393525,41973,34.5175,021,N,96.2,021902105,021902
021902112,97,96,89,63,543,401,74,39,139,.,.,.,16.105263158,45195,35.7089,021,N,97,021902112,021902
021902114,91,84,70,184,563,193,33,45,403,.,.,.,13.126079438,43876,37.6626,021,N,95.3,021902114,021902
027904102,104,88,101,14,621,387,26,76,373,.,.,.,11.270833333,44728,47.5004,027,N,96,027904102,027904
029901101,125,126,122,25,852,239,59,111,541,.,.,.,12.764705882,44788,50.9999,029,N,96.2,029901101,029901
030903101,17,15,18,0,148,109,0,18,97,.,.,.,18.286479595,41178,11.2035,030,N,97,030903101,030903
031901102,102,86,84,2,720,0,92,56,713,.,.,.,13.380103425,49104,48.3067,031,N,98.1,031901102,031901
031901103,56,46,50,0,398,2,43,54,364,.,.,.,11.15625,47292,29.1292,031,N,97.9,031901103,031901
031901104,130,101,109,0,731,19,38,76,677,.,.,.,11.383322663,47764,48.4268,031,N,97.4,031901104,031901
031901105,132,105,109,2,751,2,18,53,715,.,.,.,13.945107775,49135,47.2316,031,N,97.5,031901105,031901
031901106,131,116,126,1,855,6,48,87,850,.,.,.,11.472727273,47502,52.9607,031,N,97.8,031901106,031901
031901108,89,54,54,0,469,0,19,39,462,.,.,.,10.0625,46536,29.7238,031,N,97.8,031901108,031901
031901113,81,80,52,0,535,1,35,47,532,.,.,.,12.684210526,47442,36.4488,031,N,97.7,031901113,031901
031901115,81,68,76,0,603,0,68,49,536,.,.,.,11.332664829,47474,40.6589,031,N,98.4,031901115,031901
031901117,50,70,63,0,417,9,24,27,391,.,.,.,9.5331975771,46039,27.4557,031,N,97.7,031901117,031901
031901121,112,107,88,3,686,5,33,56,660,.,.,.,10.871386592,46672,45.025,031,N,96.8,031901121,031901
031901122,101,91,89,1,611,0,15,42,611,.,.,.,9.754995656,45852,42.4773,031,N,97,031901122,031901
031901124,92,111,99,1,732,0,34,53,700,.,.,.,9.4723624277,45935,47.4295,031,N,97.2,031901124,031901
031901126,181,189,169,0,1175,0,58,93,1146,.,.,.,10.685489494,46949,70.6029,031,N,96.7,031901126,031901
031901128,185,166,152,4,1206,7,43,79,1093,.,.,.,14.291835693,49334,75.4046,031,N,97.1,031901128,031901
031901129,98,100,115,0,772,3,32,67,699,.,.,.,12.653061224,48156,47.4708,031,N,97.6,031901129,031901
031901133,131,124,114,1,885,1,50,59,838,.,.,.,9.0897054074,46202,53.4149,031,N,97,031901133,031901
031901134,188,196,164,4,1177,40,164,72,922,.,.,.,11.845916482,47663,66.7722,031,N,97.3,031901134,031901
031901136,111,105,100,1,794,1,17,52,788,.,.,.,6.7698842116,43821,52.3783,031,N,97.1,031901136,031901
031901138,145,134,144,2,889,6,78,76,854,.,.,.,10.021097046,46522,53.8561,031,N,97.1,031901138,031901
031903102,65,84,67,5,463,49,35,27,379,.,.,.,15.464285714,48420,27.9998,031,N,97.2,031903102,031903
031903103,105,83,116,8,695,54,20,38,579,.,.,.,16.230769231,49102,39.0001,031,N,96.8,031903103,031903
031903104,52,52,50,1,364,8,17,28,333,.,.,.,12.958333333,47092,22.1145,031,N,97.1,031903104,031903
031903106,61,70,76,5,481,11,4,25,442,.,.,.,16.066666667,48856,29.1802,031,N,96.1,031903106,031903
031903107,77,65,66,9,497,18,14,54,431,.,.,.,12.65625,46000,30.3669,031,N,97,031903107,031903
031903114,42,45,44,1,392,2,4,25,384,.,.,.,9.84,45556,24.1642,031,N,96.8,031903114,031903
031903116,79,86,79,1,522,15,25,27,451,.,.,.,14.272727273,48376,32.3766,031,N,96.9,031903116,031903
031903122,92,128,83,2,690,56,21,51,544,.,.,.,12.073170732,45915,39.4614,031,N,96.5,031903122,031903
031906101,95,95,78,0,665,39,38,29,537,.,.,.,11.707317073,45367,40.9997,031,N,97.2,031906101,031906
031906106,102,87,92,4,665,47,44,38,413,.,.,.,8.675,43360,39.9999,031,N,97.5,031906106,031906
031912103,88,85,86,1,591,4,14,52,425,.,.,.,9.4545454545,41971,32.0435,031,N,96.6,031912103,031912
031912106,52,51,43,0,360,2,5,32,306,.,.,.,13.391304348,45218,22.0316,031,N,96.9,031912106,031912
031912110,81,61,64,0,537,1,17,41,430,.,.,.,9.064516129,41941,30.559,031,N,97.2,031912110,031912
031914101,74,108,86,2,572,5,17,26,536,.,.,.,9.5,42301,37.2398,031,N,96.9,031914101,031914
033902101,37,45,60,3,335,301,12,25,74,.,.,.,14.851851852,41875,26.399,033,N,96.9,033902101,033902
034903101,80,89,82,101,561,409,21,56,337,.,.,.,14.083333333,41279,35.6157,034,N,96.3,034903101,034903
034905102,60,48,66,78,354,245,3,38,224,.,.,.,17.424242424,41656,33,034,N,95.8,034905102,034905
039902101,76,54,72,6,427,381,5,45,194,.,.,.,15.852941176,41875,34.0009,039,N,97.2,039902101,039902
042901102,73,69,70,23,474,332,1,41,309,.,.,.,17.324324324,40218,37.0008,042,N,96.8,042901102,042901
043902101,98,68,84,65,565,353,23,45,234,.,.,.,7.2356028579,41869,43.1926,043,N,96.4,043902101,043902
043902103,96,80,101,26,604,418,12,46,247,.,.,.,7.2391304348,42220,45.7743,043,N,96.6,043902103,043902
043905105,106,85,91,58,619,356,38,44,45,.,.,.,6.4047619048,46822,42.0004,043,N,97.5,043905105,043905
043905108,73,77,99,121,546,231,15,65,214,.,.,.,6.8051948052,47300,38.5004,043,N,97.1,043905108,043905
043905112,108,117,103,53,758,529,34,67,27,.,.,.,6.4085405581,46906,44.2036,043,N,97.5,043905112,043905
043905114,81,82,87,62,626,262,65,53,26,.,.,.,5.8094264046,46480,40.9683,043,N,97.6,043905114,043905
043905115,97,93,99,89,728,427,14,62,54,.,.,.,7.2358728633,46976,43.0754,043,N,97.3,043905115,043905
043905122,62,63,61,89,463,212,17,50,56,.,.,.,5.8048593672,45750,36.5566,043,N,97.2,043905122,043905
043905124,97,103,96,119,666,333,11,68,138,.,.,.,6.7692307692,46895,39.0004,043,N,97.3,043905124,043905
043905126,89,88,65,71,577,354,12,49,88,.,.,.,5.7212477042,46267,35.9897,043,N,.,043905126,043905
043905127,78,62,75,53,543,417,16,83,26,.,.,.,6.5675675676,47030,37.0004,043,N,97.6,043905127,043905
043905128,58,64,52,71,419,193,14,42,77,.,.,.,5.8484848485,46739,33.0004,043,N,.,043905128,043905
043907104,67,75,77,40,565,161,20,78,378,.,.,.,10.7,47911,45.3586,043,N,96.5,043907104,043907
043907108,108,117,107,28,641,540,32,66,37,.,.,.,10.903225806,47695,43.0728,043,N,96.3,043907108,043907
043907109,113,128,114,26,639,555,38,53,28,.,.,.,10.094579847,47868,41.4303,043,N,96.4,043907109,043907
043907120,119,101,106,78,716,536,28,76,73,.,.,.,10.130434783,47602,43.5088,043,N,96.8,043907120,043907
043907121,103,121,110,135,663,391,35,65,166,.,.,.,9.387755102,47535,45.2572,043,N,96.3,043907121,043907
043907123,120,99,111,103,710,416,19,85,153,.,.,.,10.028037383,47598,48.7464,043,N,96.5,043907123,043907
043907124,87,65,90,171,553,249,10,86,245,.,.,.,9.4565217391,46968,41.902,043,N,96.5,043907124,043907
043911101,58,59,63,36,530,296,13,72,286,.,.,.,13.111111111,45681,35.0411,043,N,96.6,043911101,043911
043912102,78,81,75,21,478,384,13,38,44,.,.,.,8.6363636364,48572,33.0002,043,N,96.9,043912102,043912
043918101,79,81,87,13,516,399,15,35,196,.,.,.,12.510687522,42517,31.4978,043,N,95.9,043918101,043918
043919102,88,98,87,8,514,447,80,30,6,.,.,.,9.9452736318,48334,37.7294,043,N,97.1,043919102,043919
044902101,29,27,34,13,252,121,2,33,160,.,.,.,12.304347826,40827,19.7182,044,N,97.1,044902101,044902
045902101,108,103,106,137,661,299,15,58,415,.,.,.,13.803921569,41586,50.3366,045,N,95.9,045902101,045902
045903105,84,65,61,125,454,58,10,43,384,.,.,.,11.501486995,40426,35.5103,045,N,96.4,045903105,045903
046901104,80,64,76,10,417,240,31,21,173,.,.,.,13.961538462,49552,25.0361,046,N,96.9,046901104,046901
046901105,95,77,77,8,512,330,27,35,187,.,.,.,11.415384615,47792,32.5001,046,N,96.4,046901105,046901
046901106,65,59,50,15,446,282,15,40,146,.,.,.,13.789473684,49354,27.9001,046,N,96.3,046901106,046901
046902104,102,94,113,15,704,254,46,83,429,.,.,.,13.086956522,49117,45.5,046,N,96.2,046902104,046902
046902107,114,109,87,7,655,423,43,70,211,.,.,.,12.865608978,49017,44.3021,046,N,96.9,046902107,046902
046902112,118,136,126,12,791,598,82,54,161,.,.,.,12.829787234,48294,47,046,N,96.9,046902112,046902
046902113,102,90,101,5,593,489,45,66,237,.,.,.,13.925,49032,40,046,N,95.7,046902113,046902
046902114,103,108,107,30,673,399,39,56,88,.,.,.,9.0567834722,46283,39.147,046,N,.,046902114,046902
046902117,85,96,82,9,545,201,15,56,339,.,.,.,9.1707317073,46713,40.5,046,N,.,046902117,046902
052901101,75,75,77,17,511,157,23,35,240,.,.,.,14,48767,36.957,052,N,95.3,052901101,052901
053001103,54,64,52,6,388,92,7,27,217,.,.,.,12.161290323,42333,29.7335,053,N,.,053001103,053001
054903102,35,35,39,8,272,58,9,23,230,.,.,.,6.1,33659,19.9995,054,N,95.9,054903102,054903
057903102,111,84,85,15,684,38,60,71,618,.,.,.,9.8235294118,50263,42.5,057,N,96.9,057903102,057903
057903110,70,73,66,48,539,87,35,36,409,.,.,.,10.293544144,49607,32.0353,057,N,97.6,057903110,057903
057903111,82,80,75,55,488,79,20,43,350,.,.,.,4.8285714286,47360,35.0006,057,N,97.4,057903111,057903
057903112,59,57,60,48,363,185,35,59,130,.,.,.,4.6071428571,47594,26.5756,057,N,97.7,057903112,057903
057903121,73,64,59,241,472,67,26,47,280,.,.,.,7.7194530216,48886,30.813,057,N,96.5,057903121,057903
057903123,55,65,60,100,388,86,23,44,146,.,.,.,6.9518866096,48575,28.7319,057,N,97.1,057903123,057903
057903124,71,56,59,145,477,125,23,70,265,.,.,.,9.2121212121,50008,32.6002,057,N,97.1,057903124,057903
057905110,125,107,101,152,789,20,59,38,754,.,.,.,12.020833333,53147,47.9972,057,N,96.7,057905110,057905
057905119,85,74,84,31,593,40,45,31,513,.,.,.,10.571428571,52012,34.9979,057,N,97.3,057905119,057905
057905120,109,106,99,25,763,8,66,48,675,.,.,.,11.057471264,52213,42.6739,057,N,97.2,057905120,057905
057905125,99,102,109,77,785,28,82,42,738,.,.,.,16.242424242,55019,49.4972,057,N,97.6,057905125,057905
057905127,26,23,18,22,200,10,8,15,190,.,.,.,11.097560976,53761,19.9989,057,N,96.2,057905127,057905
057905129,100,87,87,323,642,10,19,43,609,.,.,.,8.9487179487,50628,38.9976,057,N,96,057905129,057905
057905132,49,60,53,281,330,3,14,23,309,.,.,.,10.340425532,52825,22.9986,057,N,97.3,057905132,057905
