,SAT_avg,ACT_avg,SAT/ACT_pct,DISTRICT
170903,21.9,21.9,21.9,170903
170904,20.6,20.6,20.6,170904
170906,21.5,21.5,21.5,170906
170907,20.6,20.6,20.6,170907
170908,21.9,21.9,21.9,170908
171901,20.4,20.4,20.4,171901
171902,21.1,21.1,21.1,171902
172902,18.8,18.8,18.8,172902
172905,19.5,19.5,19.5,172905
173901,17.8,17.8,17.8,173901
174801,.,.,.,174801
174901,19.6,19.6,19.6,174901
174902,20.5,20.5,20.5,174902
174903,20.5,20.5,20.5,174903
174904,20.3,20.3,20.3,174904
174906,20.9,20.9,20.9,174906
174908,20.8,20.8,20.8,174908
174909,18.4,18.4,18.4,174909
174910,.,.,.,174910
174911,23.7,23.7,23.7,174911
175902,22.5,22.5,22.5,175902
175903,20.2,20.2,20.2,175903
175904,18.3,18.3,18.3,175904
175905,21.2,21.2,21.2,175905
175907,18.8,18.8,18.8,175907
175910,19.4,19.4,19.4,175910
175911,18.9,18.9,18.9,175911
176901,17.7,17.7,17.7,176901
176902,19.1,19.1,19.1,176902
176903,-1,-1,-1,176903
177901,19.2,19.2,19.2,177901
177902,20.9,20.9,20.9,177902
177903,-1,-1,-1,177903
177905,23,23,23,177905
178801,.,.,.,178801
178802,.,.,.,178802
178804,-1,-1,-1,178804
178807,.,.,.,178807
178808,.,.,.,178808
178901,17.2,17.2,17.2,178901
178902,18.1,18.1,18.1,178902
178903,21.9,21.9,21.9,178903
178904,19,19,19,178904
178905,.,.,.,178905
178906,.,.,.,178906
178908,22,22,22,178908
178909,17.4,17.4,17.4,178909
178912,21,21,21,178912
178913,17.2,17.2,17.2,178913
178914,21.3,21.3,21.3,178914
178915,16.6,16.6,16.6,178915
179901,21.1,21.1,21.1,179901
180901,17.3,17.3,17.3,180901
180902,21.8,21.8,21.8,180902
180903,-1,-1,-1,180903
180904,.,.,.,180904
181901,20.8,20.8,20.8,181901
181905,22.9,22.9,22.9,181905
181906,15.8,15.8,15.8,181906
181907,20.3,20.3,20.3,181907
181908,20.2,20.2,20.2,181908
182901,19.5,19.5,19.5,182901
182902,19.5,19.5,19.5,182902
182903,20.9,20.9,20.9,182903
182904,22,22,22,182904
182905,-1,-1,-1,182905
182906,.,.,.,182906
183801,-1,-1,-1,183801
183901,20.8,20.8,20.8,183901
183902,18.8,18.8,18.8,183902
183904,20.5,20.5,20.5,183904
184801,-1,-1,-1,184801
184901,17,17,17,184901
184902,20.6,20.6,20.6,184902
184903,21.1,21.1,21.1,184903
184904,20.5,20.5,20.5,184904
184907,23.3,23.3,23.3,184907
184908,22.8,22.8,22.8,184908
184909,20.8,20.8,20.8,184909
184911,.,.,.,184911
185901,16.6,16.6,16.6,185901
185902,20.9,20.9,20.9,185902
185903,19.2,19.2,19.2,185903
185904,20.3,20.3,20.3,185904
186901,20.7,20.7,20.7,186901
186902,17.8,17.8,17.8,186902
186903,18.8,18.8,18.8,186903
187901,18.9,18.9,18.9,187901
187903,16.4,16.4,16.4,187903
187904,16.6,16.6,16.6,187904
187906,20.6,20.6,20.6,187906
187907,19.4,19.4,19.4,187907
187910,19.8,19.8,19.8,187910
188801,-1,-1,-1,188801
188901,20,20,20,188901
188902,21.2,21.2,21.2,188902
188903,18.2,18.2,18.2,188903
188904,21.7,21.7,21.7,188904
189901,15.9,15.9,15.9,189901
189902,16.6,16.6,16.6,189902
190903,19.7,19.7,19.7,190903
191901,22,22,22,191901
192901,19,19,19,192901
193801,-1,-1,-1,193801
193902,20.7,20.7,20.7,193902
194902,18.9,18.9,18.9,194902
194903,20.3,20.3,20.3,194903
194904,20,20,20,194904
194905,20.9,20.9,20.9,194905
195901,16.1,16.1,16.1,195901
195902,18,18,18,195902
196901,17.6,17.6,17.6,196901
196902,19.2,19.2,19.2,196902
196903,18.8,18.8,18.8,196903
197902,19.6,19.6,19.6,197902
198901,17.8,17.8,17.8,198901
198902,-1,-1,-1,198902
198903,21.1,21.1,21.1,198903
198905,18.4,18.4,18.4,198905
198906,-1,-1,-1,198906
199901,22.2,22.2,22.2,199901
199902,21.3,21.3,21.3,199902
200901,21.7,21.7,21.7,200901
200902,20.1,20.1,20.1,200902
200904,19.6,19.6,19.6,200904
200906,.,.,.,200906
201902,20.8,20.8,20.8,201902
201903,15.4,15.4,15.4,201903
201904,-1,-1,-1,201904
201907,22.6,22.6,22.6,201907
201908,20.4,20.4,20.4,201908
201910,19.1,19.1,19.1,201910
201913,17.6,17.6,17.6,201913
201914,18.5,18.5,18.5,201914
202903,20,20,20,202903
202905,-1,-1,-1,202905
203901,16.6,16.6,16.6,203901
203902,17.2,17.2,17.2,203902
204901,19.4,19.4,19.4,204901
204904,19.9,19.9,19.9,204904
205901,18.1,18.1,18.1,205901
205902,20.3,20.3,20.3,205902
205903,20.3,20.3,20.3,205903
205904,16.6,16.6,16.6,205904
205905,17.6,17.6,17.6,205905
205906,18.5,18.5,18.5,205906
205907,16.1,16.1,16.1,205907
206901,19.8,19.8,19.8,206901
206902,19.1,19.1,19.1,206902
206903,17.7,17.7,17.7,206903
207901,18.4,18.4,18.4,207901
208901,-1,-1,-1,208901
208902,21,21,21,208902
208903,19.3,19.3,19.3,208903
209901,18.7,18.7,18.7,209901
209902,.,.,.,209902
210901,18.6,18.6,18.6,210901
210902,19.9,19.9,19.9,210902
210903,18.6,18.6,18.6,210903
210904,-1,-1,-1,210904
210905,20.4,20.4,20.4,210905
210906,.,.,.,210906
211901,.,.,.,211901
211902,19.5,19.5,19.5,211902
212801,.,.,.,212801
212803,.,.,.,212803
212901,19.4,19.4,19.4,212901
212902,22.1,22.1,22.1,212902
212903,20.2,20.2,20.2,212903
212904,19.4,19.4,19.4,212904
212905,19.4,19.4,19.4,212905
212906,22,22,22,212906
212909,18.4,18.4,18.4,212909
212910,17.7,17.7,17.7,212910
213801,-1,-1,-1,213801
213901,20.6,20.6,20.6,213901
214901,17,17,17,214901
214902,15.6,15.6,15.6,214902
214903,17.4,17.4,17.4,214903
215901,19.9,19.9,19.9,215901
216901,20.4,20.4,20.4,216901
217901,19.5,19.5,19.5,217901
218901,18.7,18.7,18.7,218901
219901,18.8,18.8,18.8,219901
219903,21,21,21,219903
219905,19.4,19.4,19.4,219905
220801,22.6,22.6,22.6,220801
220802,.,.,.,220802
220804,14.7,14.7,14.7,220804
220808,.,.,.,220808
220809,22.9,22.9,22.9,220809
220810,.,.,.,220810
220811,.,.,.,220811
220812,.,.,.,220812
220813,.,.,.,220813
220814,.,.,.,220814
220815,.,.,.,220815
220816,.,.,.,220816
220901,20.9,20.9,20.9,220901
220902,21.6,21.6,21.6,220902
220904,17.6,17.6,17.6,220904
220905,18.4,18.4,18.4,220905
220906,23.8,23.8,23.8,220906
220907,22.1,22.1,22.1,220907
220908,20.5,20.5,20.5,220908
220910,17.8,17.8,17.8,220910
220912,20.9,20.9,20.9,220912
220914,20.2,20.2,20.2,220914
220915,21.8,21.8,21.8,220915
220916,21.3,21.3,21.3,220916
220917,18.5,18.5,18.5,220917
220918,21.9,21.9,21.9,220918
220919,24.5,24.5,24.5,220919
220920,19.6,19.6,19.6,220920
221801,-1,-1,-1,221801
221901,21.8,21.8,21.8,221901
221904,20.2,20.2,20.2,221904
221905,-1,-1,-1,221905
221911,21.9,21.9,21.9,221911
221912,23.3,23.3,23.3,221912
222901,18.7,18.7,18.7,222901
223901,18.3,18.3,18.3,223901
223902,18.5,18.5,18.5,223902
223904,21.9,21.9,21.9,223904
224901,19.6,19.6,19.6,224901
224902,19.1,19.1,19.1,224902
225902,19,19,19,225902
225905,.,.,.,225905
225906,21.3,21.3,21.3,225906
225907,.,.,.,225907
226901,20.7,20.7,20.7,226901
226903,20.7,20.7,20.7,226903
226905,19.6,19.6,19.6,226905
226906,22.1,22.1,22.1,226906
226907,20.4,20.4,20.4,226907
226908,17.4,17.4,17.4,226908
227801,-1,-1,-1,227801
227803,.,.,.,227803
227804,.,.,.,227804
227805,.,.,.,227805
227806,.,.,.,227806
227812,.,.,.,227812
227814,20.6,20.6,20.6,227814
227816,.,.,.,227816
227817,.,.,.,227817
227818,.,.,.,227818
227819,.,.,.,227819
227820,.,.,.,227820
227821,.,.,.,227821
227822,.,.,.,227822
227823,.,.,.,227823
227901,20.9,20.9,20.9,227901
227904,20.9,20.9,20.9,227904
227907,18,18,18,227907
227909,26.3,26.3,26.3,227909
227910,17.9,17.9,17.9,227910
227912,20.7,20.7,20.7,227912
227913,23.2,23.2,23.2,227913
228901,20.4,20.4,20.4,228901
228903,17.8,17.8,17.8,228903
228904,-1,-1,-1,228904
228905,-1,-1,-1,228905
229901,18.8,18.8,18.8,229901
229903,-1,-1,-1,229903
229904,20.2,20.2,20.2,229904
229905,23.2,23.2,23.2,229905
229906,18.2,18.2,18.2,229906
230901,20.4,20.4,20.4,230901
230902,20.5,20.5,20.5,230902
230903,20.1,20.1,20.1,230903
230904,18.6,18.6,18.6,230904
230905,20.8,20.8,20.8,230905
230906,20.9,20.9,20.9,230906
230908,20.5,20.5,20.5,230908
231901,18.8,18.8,18.8,231901
231902,20.9,20.9,20.9,231902
232801,.,.,.,232801
232901,20.3,20.3,20.3,232901
232902,19.7,19.7,19.7,232902
232903,18.1,18.1,18.1,232903
232904,21.4,21.4,21.4,232904
233901,19,19,19,233901
233903,-1,-1,-1,233903
234801,-1,-1,-1,234801
234902,22.6,22.6,22.6,234902
234903,21.1,21.1,21.1,234903
234904,21.9,21.9,21.9,234904
234905,23.4,23.4,23.4,234905
234906,21.1,21.1,21.1,234906
234907,22.6,22.6,22.6,234907
234909,17,17,17,234909
235801,.,.,.,235801
235901,18.8,18.8,18.8,235901
235902,19.9,19.9,19.9,235902
235904,.,.,.,235904
236801,.,.,.,236801
236901,19.6,19.6,19.6,236901
236902,20.2,20.2,20.2,236902
237902,19.5,19.5,19.5,237902
237904,17.7,17.7,17.7,237904
237905,19.3,19.3,19.3,237905
238902,19.5,19.5,19.5,238902
238904,-1,-1,-1,238904
239901,19.6,19.6,19.6,239901
239903,-1,-1,-1,239903
240801,15.5,15.5,15.5,240801
240804,.,.,.,240804
240901,17,17,17,240901
240903,17.5,17.5,17.5,240903
240904,17,17,17,240904
241901,19.8,19.8,19.8,241901
241902,18.2,18.2,18.2,241902
241903,19.6,19.6,19.6,241903
241904,19.7,19.7,19.7,241904
241906,18.5,18.5,18.5,241906
242902,19.5,19.5,19.5,242902
242903,18.4,18.4,18.4,242903
242905,.,.,.,242905
242906,19.8,19.8,19.8,242906
243801,-1,-1,-1,243801
243901,21.1,21.1,21.1,243901
243902,18,18,18,243902
243903,20.9,20.9,20.9,243903
243905,20.5,20.5,20.5,243905
243906,18.1,18.1,18.1,243906
244901,.,.,.,244901
244903,20.6,20.6,20.6,244903
244905,-1,-1,-1,244905
245901,.,.,.,245901
245902,17,17,17,245902
245903,17,17,17,245903
245904,17.2,17.2,17.2,245904
246902,19.1,19.1,19.1,246902
246904,22,22,22,246904
246905,19.4,19.4,19.4,246905
246906,20.1,20.1,20.1,246906
246907,20.5,20.5,20.5,246907
246908,21,21,21,246908
246909,23.7,23.7,23.7,246909
246911,20.1,20.1,20.1,246911
246912,18.5,18.5,18.5,246912
246913,22.5,22.5,22.5,246913
246914,.,.,.,246914
247901,20.4,20.4,20.4,247901
247903,20.3,20.3,20.3,247903
247904,21.1,21.1,21.1,247904
247906,18.6,18.6,18.6,247906
248901,18.8,18.8,18.8,248901
248902,19.6,19.6,19.6,248902
249901,19.4,19.4,19.4,249901
249902,21.4,21.4,21.4,249902
249903,21.1,21.1,21.1,249903
249904,22.8,22.8,22.8,249904
249905,20.8,20.8,20.8,249905
249906,23,23,23,249906
249908,-1,-1,-1,249908
250902,20.4,20.4,20.4,250902
250903,20.3,20.3,20.3,250903
250904,20.1,20.1,20.1,250904
250905,18.4,18.4,18.4,250905
250906,20.6,20.6,20.6,250906
250907,21.2,21.2,21.2,250907
251901,19.6,19.6,19.6,251901
251902,20.4,20.4,20.4,251902
252901,21.5,21.5,21.5,252901
252902,19.3,19.3,19.3,252902
252903,20.4,20.4,20.4,252903
253901,17.7,17.7,17.7,253901
254901,17.4,17.4,17.4,254901
254902,14.8,14.8,14.8,254902
