,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015915185,120,92,89,163,717,85,28,85,552,.,.,.,8.6181818182,47387,54.429,015,N,94.6,015915185,015915
015915186,174,201,207,88,1223,421,52,120,340,.,.,.,7.2222222222,45904,71.4294,015,N,96.4,015915186,015915
015916101,82,101,107,152,579,152,44,60,348,.,.,.,10.130434783,46275,46,015,N,95.9,015916101,015916
015916102,133,139,122,184,853,165,49,74,668,.,.,.,12.120689655,48181,58,015,N,95.6,015916102,015916
015916103,73,70,79,46,474,180,64,40,253,.,.,.,12.504143501,48022,32.2673,015,N,96,015916103,015916
015916104,46,46,44,72,338,137,32,37,156,.,.,.,9.375,46310,32,015,N,96.7,015916104,015916
015916105,72,82,66,116,509,43,28,38,439,.,.,.,11.717948718,47309,39,015,N,95.4,015916105,015916
015916110,110,105,119,174,694,100,39,72,450,.,.,.,7.6591793067,45145,52.5775,015,N,96.1,015916110,015916
015916111,94,102,122,143,676,219,46,89,457,.,.,.,11.198576924,47848,50.7914,015,N,95.3,015916111,015916
015916112,104,116,125,274,793,81,24,81,598,.,.,.,7.7306903062,45124,54.8237,015,N,95.2,015916112,015916
015916113,142,143,157,360,953,168,62,87,611,.,.,.,8.0959080277,45448,57.9303,015,N,96,015916113,015916
015916115,123,135,112,127,823,58,33,49,574,.,.,.,6.9765791219,44307,57.7647,015,N,96,015916115,015916
015917105,65,61,56,6,428,70,16,39,345,.,.,.,8.1721457038,44727,33.6737,015,N,96.6,015917105,015917
016902101,70,62,75,7,423,274,32,35,215,.,.,.,14.270737027,44283,36.4539,016,N,95.7,016902101,016902
019907108,58,60,57,284,379,54,14,53,352,.,.,.,12.821428571,44504,24.7829,019,N,96.6,019907108,019907
019907113,100,102,89,222,673,397,24,109,432,.,.,.,11.848484848,41807,47.3492,019,N,96.7,019907113,019907
019911101,55,43,46,7,280,259,23,21,41,.,.,.,14.777777778,39595,16.5111,019,N,96.7,019911101,019911
020906104,159,131,145,145,915,612,50,88,414,.,.,.,16.278688525,46996,60.3152,020,N,96.2,020906104,020906
021902107,56,53,61,42,346,78,17,30,275,.,.,.,11.055012163,42213,31.7594,021,N,96.7,021902107,021902
026903101,45,34,38,91,274,126,12,23,188,.,.,.,12.944879026,39999,22.6363,026,N,95.3,026903101,026903
027904102,85,96,97,20,629,375,40,77,365,.,.,.,14,43401,45.0004,027,N,95.6,027904102,027904
029901101,129,126,110,32,842,234,57,109,523,.,.,.,12.980392157,44317,50.9999,029,N,96,029901101,029901
031901102,91,100,102,0,762,2,71,54,725,.,.,.,13.508338801,47628,49.7827,031,N,97.9,031901102,031901
031901103,57,47,48,1,413,1,26,58,413,.,.,.,11.015583811,44814,30.6429,031,N,97.9,031901103,031901
031901104,106,106,111,2,728,14,29,77,676,.,.,.,11.170212766,46055,44.7964,031,N,97.1,031901104,031901
031901105,107,103,120,1,720,2,21,57,708,.,.,.,13.285714286,47541,47.7658,031,N,96.7,031901105,031901
031901106,119,120,109,0,844,7,44,82,807,.,.,.,12.509433962,47032,51.3171,031,N,97.8,031901106,031901
031901112,102,109,95,0,749,2,72,20,745,.,.,.,9.2273018192,45015,49.1076,031,N,97.5,031901112,031901
031901113,76,44,81,0,497,1,27,52,496,.,.,.,13.078066512,47401,35.5242,031,N,98.2,031901113,031901
031901115,69,74,53,0,567,0,53,44,499,.,.,.,10.551801576,45890,37.7154,031,N,98.1,031901115,031901
031901117,71,69,61,2,455,7,22,40,427,.,.,.,9.2903225806,45270,30.4642,031,N,97.4,031901117,031901
031901120,79,66,67,0,544,7,16,36,544,.,.,.,9.0844002371,44632,37.7413,031,N,97.3,031901120,031901
031901121,118,92,81,1,713,5,33,70,685,.,.,.,10.529456328,45361,44.6879,031,N,96.1,031901121,031901
031901122,84,97,104,1,633,1,16,29,633,.,.,.,10.217391304,44718,42.3825,031,N,97.3,031901122,031901
031901124,121,96,104,1,767,0,37,52,763,.,.,.,8.04,43576,48.5585,031,N,97.7,031901124,031901
031901128,177,163,131,1,1207,11,45,78,1093,.,.,.,13.569885874,47414,74.1547,031,N,97.2,031901128,031901
031901131,82,93,80,0,592,3,33,59,589,.,.,.,8.0810551674,43834,41.6997,031,N,97.1,031901131,031901
031901133,123,112,115,0,877,0,50,72,830,.,.,.,8.7192982456,44545,53.7274,031,N,97.5,031901133,031901
031901134,183,165,161,10,1158,55,156,76,904,.,.,.,11.087021162,46053,65.9041,031,N,97.2,031901134,031901
031901135,130,134,126,2,830,7,59,95,769,.,.,.,12.314814815,46602,52.2248,031,N,97.5,031901135,031901
031901136,119,93,113,0,848,4,20,57,846,.,.,.,6.3454545455,42728,52.2647,031,N,97,031901136,031901
031903102,80,68,64,3,474,49,41,24,375,.,.,.,15.142857143,47059,27.566,031,N,96.9,031903102,031903
031903103,129,149,122,10,908,65,41,52,749,.,.,.,13.958337594,46869,47.9768,031,N,96.9,031903103,031903
031903104,51,53,33,1,348,5,14,30,330,.,.,.,14.70212766,47513,22.271,031,N,96.6,031903104,031903
031903107,42,54,44,5,320,11,17,34,283,.,.,.,14.68,46386,24.3385,031,N,97,031903107,031903
031903108,50,60,45,4,366,2,14,26,345,.,.,.,12.916666667,45273,23.6019,031,N,96.6,031903108,031903
031903122,124,86,100,3,654,54,20,39,509,.,.,.,10.65,43590,40.0032,031,N,96.5,031903122,031903
031906106,88,88,93,3,687,59,42,44,551,.,.,.,8.2767354418,42236,41.9143,031,N,97.5,031906106,031906
031912103,91,88,99,0,620,10,19,51,450,.,.,.,8.696969697,41313,33.0001,031,N,96.1,031912103,031912
031912106,60,55,49,1,440,0,10,35,359,.,.,.,12.2,44201,24.9998,031,N,96.3,031912106,031912
031912110,68,63,73,1,521,2,27,44,405,.,.,.,10.878519815,43318,29.9639,031,N,97,031912110,031912
031914101,106,85,83,2,553,4,23,25,524,.,.,.,10.026315789,42305,37.5447,031,N,96.1,031914101,031914
033902101,42,58,47,4,320,288,15,32,88,.,.,.,14.103448276,41003,28.2531,033,N,97.4,033902101,033902
034903101,90,79,66,90,520,379,23,54,310,.,.,.,12.611111111,39557,35.7759,034,N,96.1,034903101,034903
034905102,50,63,65,74,363,257,5,36,240,.,.,.,17.242424242,40896,32.9975,034,N,95.1,034905102,034905
036901101,117,98,97,124,676,355,54,54,370,.,.,.,13.614798488,42164,47.676,036,N,96.3,036901101,036901
038901102,90,74,93,44,572,303,22,60,327,.,.,.,14.511627907,40262,42.0225,038,N,96.1,038901102,038901
039902101,60,72,64,4,444,401,6,58,164,.,.,.,16.705882353,42820,33.9979,039,N,96.7,039902101,039902
042901102,77,71,75,21,475,343,1,45,335,.,.,.,16.351351351,39843,36.9023,042,N,96.7,042901102,042901
043902101,66,74,80,62,521,322,24,44,180,.,.,.,7.2427380189,39990,44.0359,043,N,96,043902101,043902
043902103,84,95,64,25,546,395,29,35,217,.,.,.,6.3617021277,39649,45.0135,043,N,.,043902103,043902
043905105,98,84,89,52,635,378,41,48,49,.,.,.,5.65,45617,40.0004,043,N,97.4,043905105,043905
043905108,77,86,64,104,538,224,7,61,206,.,.,.,6.6134506155,45540,36.7437,043,N,96.8,043905108,043905
043905112,108,92,90,50,647,463,26,68,26,.,.,.,6.7105263158,45718,38.0004,043,N,97.4,043905112,043905
043905114,84,85,62,46,577,261,43,46,27,.,.,.,5.1842105263,44718,38.0004,043,N,96.9,043905114,043905
043905115,96,96,79,87,650,395,8,51,38,.,.,.,7.9564349454,46171,41.979,043,N,97,043905115,043905
043905117,88,73,75,48,575,441,13,64,12,.,.,.,6.4102564103,45759,39.0004,043,N,96.8,043905117,043905
043905122,108,92,86,127,680,331,21,51,95,.,.,.,4.8205128205,44656,39.0004,043,N,97.3,043905122,043905
043905124,76,75,61,93,526,282,7,59,100,.,.,.,5.2571428571,44851,35.0004,043,N,.,043905124,043905
043905127,54,72,47,39,416,333,7,49,18,.,.,.,5.8750234033,44956,30.979,043,N,.,043905127,043905
043907104,72,84,65,55,553,170,13,94,346,.,.,.,9.6613743267,46448,46.2302,043,N,96.5,043907104,043907
043907105,58,68,63,33,409,133,6,27,283,.,.,.,7.7804878049,45185,33.3271,043,N,96.3,043907105,043907
043907108,123,111,123,27,678,578,29,56,31,.,.,.,9.8388264626,46956,42.6103,043,N,96.4,043907108,043907
043907120,92,111,123,75,690,525,19,67,51,.,.,.,9.1706761526,46355,44.7492,043,N,96.9,043907120,043907
043907121,109,111,76,119,662,404,19,94,173,.,.,.,10.214285714,46653,46.4914,043,N,96.4,043907121,043907
043907122,103,102,98,72,749,607,30,88,43,.,.,.,10.239671322,47069,54.1004,043,N,96.5,043907122,043907
043919102,100,90,103,11,555,480,87,40,13,.,.,.,10.276214834,46246,37.8079,043,N,97.5,043919102,043919
045902101,105,99,113,141,675,310,14,69,429,.,.,.,13.183673469,40615,48.8757,045,N,96.4,045902101,045902
045903105,77,51,66,129,456,53,12,50,383,.,.,.,11.2,39465,34.4579,045,N,96.2,045903105,045903
045905102,33,33,41,49,247,103,16,23,165,.,.,.,16.84684954,42619,20.2966,045,N,96.1,045905102,045905
046902102,154,135,123,23,862,439,51,97,448,.,.,.,12.349206349,46459,63,046,N,96.5,046902102,046902
046902104,95,96,83,11,621,247,32,75,382,.,.,.,13.705216031,47307,45.5561,046,N,96.1,046902104,046902
046902112,125,117,149,14,788,593,90,68,180,.,.,.,12.888888889,46364,44.4118,046,N,97.1,046902112,046902
046902115,125,129,129,17,773,406,49,59,409,.,.,.,11.755555556,45560,45,046,N,.,046902115,046902
047901101,115,108,96,6,621,304,36,60,411,.,.,.,15.546218487,40195,47.6009,047,N,96.4,047901101,047901
050910102,75,68,72,172,557,285,11,51,314,.,.,.,13.39571118,47085,37.653,050,N,95.9,050910102,050910
050910105,64,32,52,106,388,199,19,39,236,.,.,.,12.22928483,46420,27.2959,050,N,95.3,050910105,050910
050910106,67,63,74,99,506,300,14,61,202,.,.,.,9.9166666667,44718,35.3334,050,N,95.9,050910106,050910
052901101,73,70,61,15,479,150,24,43,215,.,.,.,13.450056584,46281,36.6964,052,N,95.3,052901101,052901
057903102,88,95,91,21,706,45,64,70,616,.,.,.,9.775,48165,40.0004,057,N,97,057903102,057903
057903111,87,71,73,46,500,90,24,54,322,.,.,.,5.1044256517,45525,34.8723,057,N,97,057903111,057903
057903112,58,64,57,39,363,186,34,62,123,.,.,.,4.9015057277,45805,26.106,057,N,97.5,057903112,057903
057903121,60,58,71,235,459,65,37,44,258,.,.,.,7.7272727273,47084,32.0997,057,N,96.7,057903121,057903
057903123,69,68,61,90,405,119,28,46,144,.,.,.,7.3103448276,46688,28.5028,057,N,97.4,057903123,057903
057903124,70,67,65,138,469,118,26,68,233,.,.,.,9.4728646831,48472,33.4952,057,N,97.1,057903124,057903
057905110,97,94,89,150,720,13,51,44,670,.,.,.,12.41,53588,46.4971,057,N,96.3,057905110,057905
057905119,71,83,83,26,590,45,46,35,489,.,.,.,9.8518518519,51629,40.4976,057,N,97.5,057905119,057905
057905120,123,99,83,23,736,13,58,50,655,.,.,.,9.8837209302,50814,42.664,057,N,97.4,057905120,057905
057905125,110,111,111,82,826,29,72,55,750,.,.,.,15.711340206,55572,47.9972,057,N,97.2,057905125,057905
057905129,86,78,80,298,562,8,31,37,521,.,.,.,10.08,51568,37.4979,057,N,96.5,057905129,057905
057905139,43,92,70,384,448,0,28,49,434,.,.,.,15.82278481,56775,39.4979,057,N,96.3,057905139,057905
057905147,98,103,94,199,747,17,59,39,665,.,.,.,12.258064516,53184,45.9973,057,N,97.2,057905147,057905
057905148,75,64,59,78,513,18,40,54,453,.,.,.,8.3939393939,49693,32.4984,057,N,96.7,057905148,057905
057905153,62,56,54,133,461,165,56,45,289,.,.,.,16.638888889,56321,35.9981,057,N,96.9,057905153,057905
057905156,76,68,83,38,518,7,44,26,489,.,.,.,8.0294117647,50221,33.998,057,N,97.4,057905156,057905
057905163,104,72,67,360,548,3,38,37,527,.,.,.,9.35,51326,39.9977,057,N,95.3,057905163,057905
057905166,105,85,80,63,684,26,53,29,594,.,.,.,16.934782609,55748,45.9972,057,N,97.3,057905166,057905
057905167,152,144,144,232,987,137,66,69,867,.,.,.,8.1238938053,49788,56.4965,057,N,96.7,057905167,057905
057905171,93,80,58,20,584,398,97,27,141,.,.,.,15.666666667,56142,37.4974,057,N,97.4,057905171,057905
057905174,43,35,38,21,276,32,31,28,212,.,.,.,15.591836735,56437,23.7716,057,N,96.5,057905174,057905
057905175,73,80,76,437,536,0,33,49,510,.,.,.,13.428571429,53713,34.9978,057,N,96.1,057905175,057905
057905181,76,62,69,19,508,8,37,29,488,.,.,.,9.1081081081,50240,36.9978,057,N,97.4,057905181,057905
057905185,68,59,57,265,415,2,38,43,393,.,.,.,12.5,52996,29.9984,057,N,96.7,057905185,057905
057905186,61,46,52,164,370,1,15,28,360,.,.,.,6.6666666667,49722,28.4983,057,N,95.4,057905186,057905
057905193,48,48,58,66,384,24,43,45,331,.,.,.,14.625,56725,31.9987,057,N,96.4,057905193,057905
