,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015910131,94,109,101,20,617,404,63,93,71,.,.,.,15.3,46209,44.7,015,N,96.4,015910131,015910
015910136,220,198,208,29,1223,935,76,158,40,.,.,.,9.3,41900,69.3,015,N,96.9,015910136,015910
015910138,85,71,82,104,559,210,15,83,288,.,.,.,8.7,41233,35.7,015,N,96.6,015910138,015910
015912101,80,79,77,9,446,42,25,66,372,.,.,.,9.6,40192,34.5,015,N,96,015912101,015912
015912103,96,121,128,16,766,34,32,100,714,.,.,.,10.3,40689,51,015,N,95.9,015912103,015912
015912104,53,61,63,5,343,18,14,54,294,.,.,.,11.7,40898,24.1,015,N,97.3,015912104,015912
015912106,96,86,86,16,611,17,32,60,587,.,.,.,10.2,40146,43.1,015,N,96.3,015912106,015912
015912107,74,89,78,40,504,76,36,77,286,.,.,.,12.4,42086,33.1,015,N,96.6,015912107,015912
015915102,94,81,93,35,597,48,18,84,500,.,.,.,10,39306,43,015,N,95.2,015915102,015915
015915103,97,91,93,63,712,137,46,89,480,.,.,.,12.9,40749,49,015,N,95.8,015915103,015915
015915105,72,88,95,36,585,43,22,90,468,.,.,.,12.7,40768,42,015,N,95.6,015915105,015915
015915106,84,89,86,26,626,52,19,90,585,.,.,.,8.3,38022,45,015,N,95.9,015915106,015915
015915108,119,126,115,31,790,231,37,136,453,.,.,.,12.3,40453,54.4,015,N,96.2,015915108,015915
015915109,127,120,121,54,738,354,50,83,192,.,.,.,15.8,43024,46,015,N,96.5,015915109,015915
015915114,122,113,88,18,746,48,30,106,664,.,.,.,8,38005,53.5,015,N,95.7,015915114,015915
015915115,113,113,121,65,706,212,36,87,346,.,.,.,14.5,41969,46.5,015,N,95.6,015915115,015915
015915116,114,104,122,43,718,32,24,115,606,.,.,.,8.3,37418,51.3,015,N,95.4,015915116,015915
015915117,85,68,88,37,495,60,19,57,349,.,.,.,6.9,36925,34,015,N,96.4,015915117,015915
015915118,100,83,82,39,550,174,31,84,263,.,.,.,11,39245,38.5,015,N,95.4,015915118,015915
015915119,95,108,95,22,650,226,21,66,324,.,.,.,11.9,40035,42.5,015,N,96.3,015915119,015915
015915122,88,105,80,34,618,23,44,79,558,.,.,.,14.6,42411,42.3,015,N,95.8,015915122,015915
015915123,50,54,58,46,432,89,15,56,318,.,.,.,11.7,40723,33.8,015,N,95.4,015915123,015915
015915124,106,111,123,17,763,17,62,122,651,.,.,.,9.4,38897,54,015,N,96.3,015915124,015915
015915125,153,153,146,66,1012,378,33,113,501,.,.,.,12.6,40919,60.2,015,N,96.1,015915125,015915
015915128,86,109,100,86,649,121,39,92,350,.,.,.,13,40670,42.5,015,N,95.8,015915128,015915
015915131,107,102,101,27,687,25,30,93,586,.,.,.,10.4,39708,46,015,N,96,015915131,015915
015915132,115,121,133,53,748,298,40,86,330,.,.,.,18,45293,49.3,015,N,96.4,015915132,015915
015915134,85,98,100,25,550,291,31,78,97,.,.,.,12.3,40255,38,015,N,96.8,015915134,015915
015915135,154,145,141,91,928,189,46,157,522,.,.,.,10,38852,60.5,015,N,96.3,015915135,015915
015915136,90,99,101,46,620,244,43,112,264,.,.,.,15.3,42728,41.5,015,N,95.7,015915136,015915
015915138,124,126,123,42,786,156,24,105,535,.,.,.,10.4,39139,53.5,015,N,96.3,015915138,015915
015915143,129,132,144,37,767,377,52,131,140,.,.,.,14.3,41858,49,015,N,96.1,015915143,015915
015915144,160,163,135,118,927,411,39,100,225,.,.,.,13.1,41098,57,015,N,96.5,015915144,015915
015915145,119,123,111,44,745,255,37,108,288,.,.,.,11.4,39560,46.7,015,N,96.4,015915145,015915
015915149,147,132,128,35,792,346,30,118,197,.,.,.,13.3,41083,45.8,015,N,96.6,015915149,015915
015915150,122,132,128,53,790,313,44,127,334,.,.,.,11.5,40020,49.5,015,N,96.2,015915150,015915
015915151,139,131,126,84,831,288,45,83,329,.,.,.,13.5,41259,51,015,N,96.7,015915151,015915
015915156,130,155,160,111,969,168,38,125,540,.,.,.,13.2,41334,58.5,015,N,96.1,015915156,015915
015915158,142,123,126,111,931,178,23,183,652,.,.,.,11.5,40054,62,015,N,95.3,015915158,015915
015915160,121,123,123,66,825,140,35,120,510,.,.,.,10.3,39083,54.5,015,N,96.5,015915160,015915
015915161,131,127,132,35,770,390,48,85,124,.,.,.,10,38776,50,015,N,96.5,015915161,015915
015915162,116,127,117,120,824,144,46,89,511,.,.,.,9,38257,51,015,N,96.2,015915162,015915
015915165,116,143,121,52,747,296,47,91,199,.,.,.,10.8,39347,47,015,N,96.8,015915165,015915
015915166,108,85,93,29,659,96,27,93,436,.,.,.,9.1,37546,46.5,015,N,96.2,015915166,015915
015915167,117,131,117,71,787,215,49,68,276,.,.,.,7.5,37606,49.5,015,N,96.8,015915167,015915
015915168,170,186,166,100,1034,341,35,120,283,.,.,.,10.7,39632,59,015,N,96.8,015915168,015915
015915169,85,93,89,56,671,250,34,96,287,.,.,.,13.3,41404,43.6,015,N,96,015915169,015915
015915170,125,110,116,55,731,319,34,104,185,.,.,.,6.7,36734,45,015,N,96.4,015915170,015915
015915180,101,107,88,33,618,327,45,71,54,.,.,.,11.6,39877,39.5,015,N,.,015915180,015915
015915181,67,71,58,13,464,291,57,31,84,.,.,.,8.7,38346,35,015,N,.,015915181,015915
015916101,94,97,94,140,560,170,27,58,297,.,.,.,8.9,40600,42,015,N,96.2,015916101,015916
015916102,131,127,122,142,761,168,46,68,563,.,.,.,13.1,43127,55,015,N,95.6,015916102,015916
015916104,101,93,108,140,612,287,43,50,300,.,.,.,7.8,39714,48,015,N,95.9,015916104,015916
015916105,99,94,92,135,625,87,29,62,527,.,.,.,10.3,41218,44.6,015,N,95.7,015916105,015916
015916109,101,88,96,48,531,321,57,33,109,.,.,.,10.7,42032,37,015,N,96.3,015916109,015916
015916113,124,119,124,212,734,209,67,54,346,.,.,.,10.9,41903,49,015,N,96.2,015916113,015916
015916114,97,107,105,207,652,85,21,50,430,.,.,.,5.9,38673,45.5,015,N,95,015916114,015916
015917105,80,76,62,16,495,104,32,58,397,.,.,.,8.7,39302,34.9,015,N,.,015917105,015917
016902101,81,62,78,6,439,301,35,64,225,.,.,.,12.6,37912,38.5,016,N,95.9,016902101,016902
019907108,64,54,52,323,410,54,11,74,362,.,.,.,10.4,33171,27.4,019,N,96.6,019907108,019907
019907113,104,112,101,210,715,457,74,118,380,.,.,.,14.2,35954,44.5,019,N,96.7,019907113,019907
020905108,71,84,84,94,579,109,34,67,444,.,.,.,16.6,45137,37.8,020,N,96.6,020905108,020905
020905113,79,68,68,65,475,234,19,57,245,.,.,.,15.8,44765,32.6,020,N,96.6,020905113,020905
020906104,146,153,162,189,956,612,57,109,443,.,.,.,15.7,41958,60.4,020,N,96.2,020906104,020906
021902107,57,69,47,76,382,100,41,51,279,.,.,.,10,36650,30.2,021,N,96.4,021902107,021902
027904103,93,82,73,5,585,242,17,67,441,.,.,.,12.5,39755,43.9,027,N,96.5,027904103,027904
029901101,126,124,137,24,862,257,103,108,546,.,.,.,12.1,36990,51,029,N,96,029901101,029901
031901102,113,108,135,1,843,2,16,106,843,.,.,.,13.9,39897,54.4,031,N,98.3,031901102,031901
031901103,56,75,62,0,485,1,19,63,482,.,.,.,15.6,40857,32,031,N,97.9,031901103,031901
031901104,102,97,110,3,740,20,19,95,672,.,.,.,12.3,39423,47.1,031,N,97.3,031901104,031901
031901106,86,120,100,2,814,3,13,116,799,.,.,.,11.9,38534,52,031,N,97.8,031901106,031901
031901113,74,82,83,0,566,1,8,72,565,.,.,.,12.8,39676,37.5,031,N,98.1,031901113,031901
031901115,79,80,68,0,642,0,15,80,618,.,.,.,8.3,36235,39.5,031,N,97.8,031901115,031901
031901117,76,58,52,0,527,10,15,45,466,.,.,.,8.5,36650,33.4,031,N,96.9,031901117,031901
031901120,72,67,77,1,511,4,11,65,504,.,.,.,8.1,36214,37.1,031,N,97.6,031901120,031901
031901121,91,95,75,0,628,10,26,83,609,.,.,.,10.6,37515,40.5,031,N,96.6,031901121,031901
031901124,120,101,103,1,809,5,5,122,806,.,.,.,10.6,37799,52.4,031,N,97.3,031901124,031901
031901126,159,147,159,0,1083,3,26,143,1073,.,.,.,7.6,36061,66,031,N,97.2,031901126,031901
031901128,161,152,161,1,1100,13,12,147,948,.,.,.,14.5,40730,67.8,031,N,96.9,031901128,031901
031901131,110,99,121,1,744,2,25,68,740,.,.,.,5.9,34575,42,031,N,96.9,031901131,031901
031901133,103,102,102,0,755,1,19,115,748,.,.,.,7.5,35856,46.1,031,N,97.5,031901133,031901
031901135,116,102,138,0,841,27,25,126,800,.,.,.,10,37634,53.8,031,N,97.2,031901135,031901
031901138,117,94,91,1,704,8,7,81,594,.,.,.,11.8,39193,41,031,N,97,031901138,031901
031903105,69,65,76,0,464,9,13,38,440,.,.,.,13.6,38148,26.6,031,N,96.5,031903105,031903
031903106,80,66,83,2,481,16,22,78,432,.,.,.,11.8,39611,30,031,N,96.8,031903106,031903
031903107,52,56,52,3,360,14,19,61,306,.,.,.,17.2,39686,26.1,031,N,96.7,031903107,031903
031903108,55,71,52,3,383,4,23,32,369,.,.,.,14.9,37839,25.8,031,N,97,031903108,031903
031903109,89,87,90,1,630,25,43,55,538,.,.,.,15.2,42214,35,031,N,97.3,031903109,031903
031903110,84,82,79,2,538,7,22,69,495,.,.,.,13.4,38481,32.4,031,N,96.7,031903110,031903
031903114,65,56,53,1,433,7,20,34,420,.,.,.,11,39241,23.4,031,N,96.4,031903114,031903
031906106,91,76,73,0,563,41,44,54,466,.,.,.,8.7,37139,36,031,N,97.5,031906106,031906
031912103,58,60,71,0,475,13,25,34,393,.,.,.,6.8,35905,28,031,N,96.7,031912103,031912
031912106,62,49,49,0,411,4,20,56,339,.,.,.,15.6,42322,23.3,031,N,97,031912106,031912
031912110,58,61,56,4,434,2,32,53,371,.,.,.,10.4,38505,25,031,N,97.2,031912110,031912
033902101,53,49,44,6,303,267,19,59,91,.,.,.,16.2,38111,27.3,033,N,96.6,033902101,033902
034903101,71,60,67,83,440,321,18,65,296,.,.,.,15.2,37739,34.6,034,N,95.7,034903101,034903
034905102,68,71,69,99,410,299,11,58,228,.,.,.,13.9,36160,33,034,N,95.7,034905102,034905
034906101,49,21,31,5,179,170,15,26,70,.,.,.,9.1,32021,16.6,034,N,95.2,034906101,034906
038901102,86,87,97,52,572,317,27,99,326,.,.,.,13.9,35988,40.3,038,N,96,038901102,038901
042901102,62,66,77,18,472,346,13,62,323,.,.,.,16.4,36130,37.3,042,N,96.3,042901102,042901
042905101,8,16,16,1,86,67,4,14,59,.,.,.,8.9,30945,8.4,042,N,96.4,042905101,042905
043905113,99,95,122,63,691,520,22,59,39,.,.,.,6.2,39032,41,043,N,96.8,043905113,043905
043907104,64,61,63,54,453,170,13,77,266,.,.,.,9.1,39336,39.6,043,N,96.2,043907104,043907
043907105,58,55,65,31,387,132,13,45,256,.,.,.,8.1,38927,31.9,043,N,96.6,043907105,043907
043907108,90,88,98,23,602,524,19,87,19,.,.,.,9.3,39591,33.9,043,N,97.1,043907108,043907
043907117,98,88,73,40,537,431,20,55,31,.,.,.,7.4,38656,35,043,N,96.7,043907117,043907
043907118,79,63,66,141,446,164,19,67,221,.,.,.,8.2,39093,43.5,043,N,95.8,043907118,043907
043907119,129,121,107,134,751,478,15,85,174,.,.,.,5.9,38124,40.9,043,N,96.3,043907119,043907
043907120,56,71,66,57,607,422,24,82,145,.,.,.,7.3,38186,39.8,043,N,96.5,043907120,043907
043917101,44,59,48,2,310,272,25,48,94,.,.,.,12.1,36506,27,043,N,96.9,043917101,043917
044902101,34,34,41,14,248,138,13,28,166,.,.,.,13.3,33807,21.3,044,N,97.1,044902101,044902
045902101,111,104,111,122,670,373,74,72,341,.,.,.,14.3,37267,48,045,N,96.7,045902101,045902
045905102,55,37,46,63,266,142,27,35,144,.,.,.,11,34508,25.3,045,N,97,045905102,045905
046902107,144,133,1,6,695,526,69,118,178,.,.,.,15.5,40832,40,046,N,96.7,046902107,046902
047901101,100,98,107,0,636,359,40,80,406,.,.,.,13.4,37124,48.1,047,N,96.2,047901101,047901
047902101,37,53,60,0,297,190,7,37,174,.,.,.,13.8,35425,23.8,047,N,96.9,047902101,047902
050910106,89,90,1,95,482,298,20,77,197,.,.,.,11.5,40455,36.6,050,N,96.1,050910106,050910
052901101,68,82,66,13,483,178,6,67,233,.,.,.,11.4,38854,35.4,052,N,94.9,052901101,052901
054901200,1,0,1,1,6,1,0,6,1,.,.,.,.,.,.,054,N,.,054901200,054901
055901102,50,48,54,0,308,59,22,33,247,.,.,.,13.6,38686,23,055,N,96,055901102,055901
057903102,74,86,82,28,694,61,19,60,612,.,.,.,12.9,44015,41,057,N,97.3,057903102,057903
057903110,87,93,91,49,514,136,18,42,288,.,.,.,9.1,41036,34.6,057,N,97.3,057903110,057903
057903121,71,60,67,198,541,100,29,46,219,.,.,.,6.2,39337,34,057,N,97,057903121,057903
057903124,70,81,73,170,671,209,24,89,298,.,.,.,8,40638,38,057,N,97.1,057903124,057903
057904108,69,69,1,129,337,147,27,59,102,.,.,.,8,39928,24,057,N,96.6,057904108,057904
057905116,195,177,162,82,1430,7,128,58,1375,.,.,.,9.6,44797,80,057,N,97.4,057905116,057905
057905264,90,83,90,496,551,1,98,42,495,.,.,.,11.8,46323,33,057,N,98.7,057905264,057905
057905280,145,159,1,239,1000,141,100,59,785,.,.,.,11.4,45928,58,057,N,96.9,057905280,057905
057909105,42,45,43,85,406,78,3,92,266,.,.,.,16.3,43813,26.2,057,N,96.8,057909105,057909
057909109,60,43,40,74,431,76,2,63,327,.,.,.,11.1,41981,28.8,057,N,96.7,057909109,057909
057909113,80,81,86,117,663,172,9,58,384,.,.,.,11,41407,39.9,057,N,96.8,057909113,057909
057909116,80,82,78,130,584,117,2,72,355,.,.,.,13.2,42976,35.2,057,N,97.1,057909116,057909
057909120,46,46,63,82,442,69,0,62,293,.,.,.,12.3,41523,29.2,057,N,97.1,057909120,057909
057909123,83,83,84,87,603,125,9,67,386,.,.,.,9.6,40441,34.5,057,N,97,057909123,057909
057909126,57,43,39,91,529,91,0,94,300,.,.,.,11.2,42235,36.5,057,N,97.1,057909126,057909
057909127,69,64,50,134,445,115,7,60,271,.,.,.,11,41065,31.2,057,N,96.4,057909127,057909
057909129,108,109,118,215,692,231,13,73,299,.,.,.,9.5,40465,40.4,057,N,96.9,057909129,057909
057909144,145,151,155,82,891,542,22,85,165,.,.,.,10.3,40897,51,057,N,97.1,057909144,057909
057909145,103,100,97,62,644,278,8,67,235,.,.,.,16.5,44450,38.7,057,N,96.9,057909145,057909
057909146,138,140,110,139,742,386,8,89,246,.,.,.,8.2,39026,47.1,057,N,96.4,057909146,057909
057910104,81,75,88,160,510,84,19,79,423,.,.,.,9.1,41570,39,057,N,96.6,057910104,057910
057910105,66,54,67,1,407,72,12,35,343,.,.,.,10.4,43188,28.2,057,N,97.5,057910105,057910
057910106,99,96,108,180,635,195,46,77,187,.,.,.,12.6,43618,43.1,057,N,97.7,057910106,057910
057910111,111,96,93,39,711,89,29,55,596,.,.,.,14.2,44986,46.1,057,N,96.5,057910111,057910
057910113,75,82,76,43,455,236,36,42,220,.,.,.,10.9,43459,31.9,057,N,97.1,057910113,057910
057910120,70,74,83,77,475,211,39,87,171,.,.,.,16.9,47206,36.5,057,N,97.2,057910120,057910
057910123,84,86,79,101,473,197,81,65,76,.,.,.,10.2,42794,35,057,N,98.1,057910123,057910
057910124,75,79,84,14,544,27,11,85,479,.,.,.,7.4,40885,39.8,057,N,97,057910124,057910
057910125,92,91,99,142,566,128,35,81,285,.,.,.,9.3,40267,42.2,057,N,97,057910125,057910
057910126,76,67,77,94,473,137,28,66,236,.,.,.,8.3,41690,34.4,057,N,96.4,057910126,057910
057912103,144,136,137,33,830,129,75,125,677,.,.,.,8.8,40577,63.3,057,N,97.1,057912103,057912
057912121,155,126,132,208,872,215,66,73,502,.,.,.,6.9,38790,61.3,057,N,96.3,057912121,057912
057912123,97,91,105,232,728,72,30,74,530,.,.,.,6.6,39491,42.9,057,N,.,057912123,057912
057914104,125,103,117,167,814,219,14,100,561,.,.,.,9.5,41323,55.3,057,N,96.3,057914104,057914
057914105,130,124,122,166,763,306,13,123,487,.,.,.,10.2,41943,46.3,057,N,96.1,057914105,057914
057914116,133,89,93,163,767,178,13,73,616,.,.,.,9.2,41145,52.6,057,N,96.9,057914116,057914
057922102,88,54,60,20,404,236,53,61,37,.,.,.,10.8,41837,30.8,057,N,97.4,057922102,057922
057922103,74,73,73,22,500,330,63,87,37,.,.,.,10.7,42616,35.6,057,N,97.8,057922103,057922
061901102,109,111,114,104,667,457,76,68,159,.,.,.,14.5,44682,44,061,N,96.7,061901102,061901
061901105,114,89,92,42,648,391,40,69,258,.,.,.,9.9,41252,49.9,061,N,95.7,061901105,061901
061901106,114,108,101,81,680,479,52,83,87,.,.,.,9.8,42016,45.1,061,N,96.4,061901106,061901
061901107,89,92,91,50,629,287,47,71,359,.,.,.,8.1,39979,48.7,061,N,96.7,061901107,061901
061901109,107,105,104,63,660,420,62,85,191,.,.,.,12.1,42750,50.8,061,N,96.8,061901109,061901
061901111,108,90,102,67,599,179,47,78,394,.,.,.,10.3,41504,48,061,N,96.3,061901111,061901
061901112,107,79,103,71,566,275,59,78,304,.,.,.,12.2,43089,41.5,061,N,96.6,061901112,061901
061901113,93,86,90,32,572,364,50,65,172,.,.,.,9,40319,41.1,061,N,96.8,061901113,061901
061901115,90,99,91,36,602,492,48,70,63,.,.,.,10.5,41787,40.5,061,N,96.5,061901115,061901
061901116,93,80,60,52,537,436,71,54,81,.,.,.,7.2,39893,38.4,061,N,.,061901116,061901
061902101,140,124,120,27,915,128,20,101,518,.,.,.,10,41481,69.2,061,N,97.6,061902101,061902
061902104,113,101,118,71,747,224,31,99,352,.,.,.,11.7,43275,62,061,N,97.2,061902104,061902
061902105,95,75,99,47,639,133,24,75,291,.,.,.,12.7,43522,51.4,061,N,97.4,061902105,061902
061902106,117,113,93,112,686,450,41,84,82,.,.,.,10.5,41754,46.8,061,N,96.6,061902106,061902
061902107,106,95,95,63,586,408,39,69,54,.,.,.,8.7,41047,40.2,061,N,97,061902107,061902
061902111,80,68,72,34,380,246,26,50,82,.,.,.,9.8,41702,30.8,061,N,97,061902111,061902
061902115,81,63,92,22,450,351,31,77,48,.,.,.,13.3,44463,35.1,061,N,97.3,061902115,061902
061902117,98,118,126,15,620,543,60,70,8,.,.,.,14.9,45750,42.9,061,N,97.6,061902117,061902
061902118,117,116,108,62,692,354,54,86,48,.,.,.,13.6,44384,43.2,061,N,97.5,061902118,061902
061902119,69,79,102,26,469,376,27,42,16,.,.,.,10.4,42039,33.1,061,N,96.9,061902119,061902
061902120,99,84,105,37,540,418,26,58,16,.,.,.,12.9,44342,36.8,061,N,97.2,061902120,061902
061902122,117,105,93,14,594,536,47,61,8,.,.,.,13,43668,37.2,061,N,96.8,061902122,061902
061902123,158,161,136,14,827,726,77,100,9,.,.,.,11.5,42779,52.5,061,N,97.3,061902123,061902
061902124,79,98,87,44,518,391,27,53,55,.,.,.,14.4,45127,36.1,061,N,97.3,061902124,061902
061902126,122,124,105,29,661,559,37,79,31,.,.,.,13.4,43892,40.9,061,N,97.6,061902126,061902
061902127,108,112,117,83,662,454,28,73,49,.,.,.,10.4,41689,45.2,061,N,97.3,061902127,061902
061902128,96,111,103,13,578,509,46,74,8,.,.,.,17.8,48147,35.7,061,N,97.4,061902128,061902
061902129,127,137,117,9,709,672,75,80,2,.,.,.,8.8,40164,42.1,061,N,97.4,061902129,061902
061902130,143,121,115,12,764,671,38,84,9,.,.,.,10.2,41517,46.2,061,N,97.5,061902130,061902
061902131,71,72,74,90,505,276,19,70,79,.,.,.,10.1,41285,37.7,061,N,96.6,061902131,061902
061902139,80,86,68,162,532,250,11,59,84,.,.,.,8.8,40436,34.5,061,N,.,061902139,061902
061910101,90,111,122,2,605,556,59,85,57,.,.,.,11.3,41705,42,061,N,96.1,061910101,061910
061911106,55,52,69,3,349,315,32,24,22,.,.,.,12.4,43848,24.1,061,N,96.7,061911106,061911
061911107,69,44,59,17,406,274,21,50,134,.,.,.,10.6,42670,31.8,061,N,95.7,061911107,061911
061911111,40,30,28,3,241,183,18,36,120,.,.,.,6.8,40601,23.5,061,N,96.5,061911111,061911
062904102,46,34,60,13,277,165,3,34,159,.,.,.,14.5,37214,22,062,N,97.2,062904102,062904
065901101,41,38,37,43,247,181,13,37,163,.,.,.,14,36353,21.6,065,N,97,065901101,065901
067902101,49,53,59,4,357,300,28,53,232,.,.,.,0,36523,29.5,067,N,96.7,067902101,067902
067903101,90,82,72,9,538,400,9,67,291,.,.,.,14,35085,39,067,N,96.4,067903101,067903
071901101,93,95,84,1,579,35,27,65,452,.,.,.,14,42510,37,071,N,96.7,071901101,071901
071901104,126,127,124,6,838,8,19,83,764,.,.,.,9.4,40072,47.3,071,N,97.6,071901104,071901
071902105,112,72,87,125,725,246,21,78,529,.,.,.,14.6,41202,51.7,071,N,96,071902105,071902
071902107,48,43,47,1,306,3,19,37,297,.,.,.,13.1,40328,35.5,071,N,95.8,071902107,071902
071902114,53,45,59,1,351,2,4,24,348,.,.,.,13.9,40498,28.8,071,N,96.6,071902114,071902
071902115,53,61,47,28,369,39,13,62,324,.,.,.,13.7,39703,28.7,071,N,96.4,071902115,071902
071902121,98,99,91,2,677,23,19,103,598,.,.,.,11.6,38859,51.1,071,N,96.5,071902121,071902
071902125,98,110,102,3,680,2,20,43,655,.,.,.,16.2,42466,49,071,N,96.8,071902125,071902
071902128,93,88,75,120,638,213,12,87,553,.,.,.,11,38924,45.7,071,N,96.6,071902128,071902
071902133,109,92,106,29,639,50,17,69,498,.,.,.,8.8,37529,46.6,071,N,96.3,071902133,071902
