,gr6_stu_count,gr7_stu_count,gr8_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
014905041,29,34,52,6,115,87,18,9,58,18.3,22.5,21.3,14.008094034,36802,7.409,014,N,96.1,014905041,014905
014906009,23,47,30,53,100,29,2,29,76,9.5,9.7,11.2,13.090909091,44589,10.3234,014,N,89.2,014906009,014906
014906041,222,181,158,203,561,193,38,88,293,17.7,14.3,17.2,7.6930693069,38585,47.5322,014,N,95.2,014906041,014906
014906042,249,250,250,240,749,307,97,132,363,22.4,15.6,24.5,9.332235015,39613,56.4385,014,N,97.5,014906042,014906
014906043,257,209,215,384,681,172,44,117,356,16.6,18.6,20.5,11.228297074,41642,51.6928,014,N,95.9,014906043,014906
014906044,269,253,210,367,732,203,55,104,352,20.9,19.4,22.8,11.439462319,41947,50.0696,014,N,96,014906044,014906
014906045,163,171,133,221,467,162,20,84,289,17.3,17.4,21.5,11.861046729,41799,39.9101,014,N,95.4,014906045,014906
014906046,232,214,237,134,683,405,109,99,256,20.3,17,22.3,13.254545455,43192,52.8763,014,N,96,014906046,014906
014906048,262,254,226,392,742,183,63,116,361,21.7,18,23.8,7.5242471957,38354,53.7659,014,N,96.3,014906048,014906
014906049,253,226,213,307,692,251,61,116,215,19.5,16,18,8.7719298246,39233,55.0811,014,N,97,014906049,014906
014906050,210,228,235,328,673,176,67,100,329,23.4,20.6,20.1,6.8758403451,37873,48.093,014,N,95.8,014906050,014906
014906051,162,177,166,109,505,295,72,66,116,22.3,19.2,22.7,9.3032571482,39456,38.0411,014,N,.,014906051,014906
014906052,199,202,148,224,549,200,49,87,267,15.9,16.9,19.1,5.7272727273,37304,44,014,N,.,014906052,014906
014907041,69,56,67,4,192,154,32,15,79,16.7,17.4,17.6,14.511627907,36364,16.5991,014,N,96.8,014907041,014907
014909041,197,224,207,177,628,268,15,110,361,20.2,21.1,18.6,9.8742140082,36876,45.4203,014,N,93.5,014909041,014909
014909042,207,238,224,265,669,241,25,143,376,18.3,18.2,18.9,10.538809959,36584,49.3648,014,N,94.5,014909042,014909
014909044,162,154,189,95,505,246,23,112,269,18.2,20.1,22.1,10.09039548,36810,41.8692,014,N,94.3,014909044,014909
014910041,94,106,99,4,299,226,35,62,109,18.6,14.1,22.6,13.413793103,35128,25.5541,014,N,96.4,014910041,014910
015813041,2,5,6,7,13,4,0,2,10,20,17,44,18.059208642,16981,4.8877,015,Y,89.7,015813041,015813
015901041,371,338,381,21,1090,740,289,85,177,22,21.8,23.6,13.171171171,45004,64.0552,015,N,96.2,015901041,015901
015904041,296,308,283,1,887,36,99,139,802,19,22.5,24.3,13.245614035,43051,56.353,015,N,94.4,015904041,015904
015904042,278,262,233,1,773,8,84,131,690,21.3,20.4,20,10.13438342,40145,50.1744,015,N,95.6,015904042,015904
015904043,228,262,237,2,727,45,79,163,557,17.8,18.3,19.9,11.54,40526,47.9853,015,N,95,015904043,015904
015904044,252,218,217,6,687,61,83,154,607,22,20.7,21.2,11.488888889,40888,43.3112,015,N,96,015904044,015904
015904045,2,6,15,0,23,1,0,7,20,.,.,.,10.307692308,40702,6.374,015,N,84.3,015904045,015904
015904047,4,5,3,0,12,2,1,12,7,.,.,.,2,35478,2.5,015,N,89.1,015904047,015904
015905041,256,200,240,4,696,16,69,107,683,29.1,26.7,25.5,8.4211586507,40099,34.8144,015,N,95.1,015905041,015905
015905044,231,201,199,23,631,4,59,117,543,19.9,20.4,21,10.726371031,41327,38.1941,015,N,93.8,015905044,015905
015905045,173,169,142,2,484,4,78,96,469,25,25.6,38.1,8.6419864226,39700,26.8522,015,N,94,015905045,015905
015905046,243,193,204,5,640,5,64,131,560,27.7,26.9,26.9,11.151515152,41609,31.9427,015,N,95.3,015905046,015905
015906041,73,69,78,54,220,136,34,22,28,14.8,15.2,17.1,18.14084507,48181,21.9528,015,N,97.3,015906041,015906
015907041,260,246,259,30,765,44,30,118,711,28.8,19.5,32.1,8.7619047619,43256,40.1292,015,N,95.2,015907041,015907
015907042,115,132,148,12,395,5,21,88,389,24.6,25,26.8,16.172413793,48132,27.7042,015,N,94.8,015907042,015907
015907043,239,204,267,345,710,32,63,96,693,25.1,25,25.1,14.644444444,47280,42.4867,015,N,94.4,015907043,015907
015907046,150,169,170,119,489,15,11,108,473,16.3,17.9,21.8,9.7428571429,43102,33.5107,015,N,95.1,015907046,015907
015907047,192,200,195,1,587,6,29,77,574,16.7,19.8,25.7,13.638888889,45270,34.7263,015,N,96.7,015907047,015907
015907049,321,338,331,14,990,3,69,136,978,22.3,25.3,26.9,14.75,48124,52.0016,015,N,95.5,015907049,015907
015907050,255,284,257,18,796,35,64,128,729,24.2,24.8,25.7,12.428571429,45505,48.0751,015,N,94.9,015907050,015907
015907051,188,190,177,4,555,10,49,88,542,22.9,24.6,25.6,12.119402985,44369,32.4756,015,N,96.7,015907051,015907
015907052,222,206,175,11,603,27,47,111,548,22.6,24.9,25.3,13.052631579,47113,37.7168,015,N,96.1,015907052,015907
015907053,183,195,176,19,554,19,37,109,542,24.3,22.5,23.4,14.285714286,46414,34.3935,015,N,94.3,015907053,015907
015907054,268,298,284,89,850,26,70,134,845,24.7,25.2,24.8,13.019230769,45267,51.5718,015,N,95.5,015907054,015907
015907055,213,241,202,21,656,15,135,70,592,21.2,21.7,22.2,8.5384615385,43425,38.859,015,N,96.2,015907055,015907
015907057,253,252,232,42,737,85,43,123,705,21.4,25.3,23.1,14.418604651,46850,42.2071,015,N,94.7,015907057,015907
015907058,211,231,227,25,669,24,42,91,655,20.2,21.5,24,17.131578947,49041,37.8695,015,N,95.5,015907058,015907
015907059,259,268,279,6,806,27,56,126,783,23.8,18.3,27.5,11.714285714,45566,47.9107,015,N,94,015907059,015907
015907061,255,299,256,9,810,16,169,98,789,22.4,26.2,26.2,19.040816327,51888,48.0101,015,N,95.3,015907061,015907
015907063,5,32,39,4,76,2,0,28,69,13,8.8,11.7,9.3846153846,42478,12.199,015,N,85.9,015907063,015907
015907064,1,13,7,4,21,1,0,21,21,.,.,.,7.8,42542,4.7999,015,N,85.1,015907064,015907
015908041,249,256,261,7,766,5,52,93,715,19.5,21.2,17,9.3166666667,45418,58.3784,015,N,94.8,015908041,015908
015908042,179,186,184,24,549,28,39,59,501,18.7,28.8,19.1,9.0227272727,40630,42.3472,015,N,95.1,015908042,015908
015908043,247,264,288,2,799,18,66,104,711,20.5,20.8,22.3,11.423076923,47454,51.1466,015,N,95.4,015908043,015908
015909041,238,265,237,13,740,106,85,107,572,19.7,19.4,20.5,7.1953107633,38966,48.2271,015,N,94.5,015909041,015909
015910041,401,376,418,61,1195,584,162,161,377,24.9,23.3,24.9,10.907894737,45612,73.1705,015,N,95.2,015910041,015910
015910042,292,288,284,136,864,334,51,179,423,22.3,21.1,24.1,12.702290076,46667,64.1145,015,N,95,015910042,015910
015910043,393,394,340,122,1127,346,140,166,709,22.9,24.2,22.3,11.207317073,45816,80.2635,015,N,93.9,015910043,015910
015910044,293,288,325,35,906,96,7,156,744,19.2,22.8,23.2,9.5177304965,44359,67.0632,015,N,93.3,015910044,015910
015910045,294,330,318,35,942,261,75,129,497,22.2,23.7,24.3,9.9083969466,44286,59.9365,015,N,95.5,015910045,015910
015910046,330,371,327,345,1028,214,22,183,703,22,23,22.6,10.986486486,45273,70.6166,015,N,94.9,015910046,015910
015910047,394,411,407,126,1212,519,55,234,536,24.3,23.6,27.1,12.5375,46461,77.5754,015,N,95.7,015910047,015910
015910048,445,484,495,68,1424,911,187,197,208,25,25.6,25.5,12.255813953,46471,84.409,015,N,96,015910048,015910
015910049,522,520,532,121,1574,846,165,227,377,26.4,25.8,26.8,11.96039604,46117,97.391,015,N,96.1,015910049,015910
015910050,491,520,489,64,1500,996,235,145,76,25,25.1,26.2,11.786127168,45884,84.3933,015,N,96.5,015910050,015910
015910053,5,10,10,5,25,6,0,5,17,21,21,22,21.2,52789,9.5049,015,N,71.7,015910053,015910
015910056,406,378,438,79,1222,763,155,136,144,22.8,22.4,25.4,8.8918918919,44066,72.7847,015,N,96.4,015910056,015910
015915041,339,333,325,72,997,212,88,150,622,23.6,23.7,21.6,12.151515152,41665,65.2619,015,N,95,015915041,015915
015915042,301,253,257,49,811,102,61,149,657,18.8,20.3,20.9,8.1746031746,38547,60.49,015,N,95.5,015915042,015915
015915043,360,325,312,51,997,40,102,166,822,19.2,18.9,21.2,7.698630137,38209,71.4185,015,N,94.6,015915043,015915
015915044,395,394,333,40,1122,77,126,205,975,22.7,19.3,24.9,8.2098765432,38669,81.0019,015,N,94.4,015915044,015915
015915045,330,344,374,62,1048,498,155,132,352,24,24.9,25.9,13.969230769,42839,64.9973,015,N,96,015915045,015915
015915046,287,309,333,116,929,170,83,145,593,23.4,24.3,26.5,10.841269841,40420,62.5266,015,N,95.5,015915046,015915
015915047,533,567,543,113,1643,735,221,239,475,26,26.9,26.6,13.861702128,43192,93.4895,015,N,96,015915047,015915
015915048,382,349,382,101,1113,375,103,184,507,21,23.1,23.4,15.589041096,44605,72.9992,015,N,95.9,015915048,015915
015915049,462,428,446,117,1336,361,140,206,701,21.1,20.1,22.9,11.252747253,41048,89.62,015,N,96.1,015915049,015915
015915050,542,539,497,71,1578,866,250,194,265,26.2,23.8,26.6,12.333333333,41669,89.0409,015,N,96.2,015915050,015915
015915051,523,544,505,195,1572,394,145,215,620,24.8,25.8,27.4,12.533333333,41331,89.3533,015,N,96.7,015915051,015915
015915052,433,440,436,87,1309,488,173,180,507,26.9,27.3,28.5,12.013333333,41189,74.4029,015,N,96,015915052,015915
015915053,332,340,340,54,1012,489,159,114,275,22,25.8,26.6,11.238095238,40987,62.1499,015,N,95.8,015915053,015915
015915054,355,347,335,134,1037,363,100,126,373,24,25.4,26.4,7.5967741935,38036,61.1599,015,N,.,015915054,015915
015915061,7,17,22,3,46,1,0,11,43,8.6,9,8.3,13.818181818,43161,10.2307,015,N,84,015915061,015915
015915062,3,10,19,4,32,6,0,7,21,5.2,5.4,5.2,12.545454545,42686,11.0008,015,N,87.8,015915062,015915
015916041,348,331,301,243,980,144,45,139,745,16.3,18.1,20.9,8.5176470588,40128,83.1609,015,N,96.2,015916041,015916
015916042,404,462,475,216,1341,612,91,113,482,23.9,22.7,20.7,13.272505512,43844,88.9181,015,N,96.4,015916042,015916
015916043,312,343,305,326,960,261,45,113,466,18.7,20.1,22,9.9442222552,41979,73.6327,015,N,96.6,015916043,015916
015916044,372,378,325,435,1075,178,57,118,616,18.1,17.3,19.1,7.950177656,40079,73.214,015,N,.,015916044,015916
015917041,372,415,367,14,1154,188,109,177,942,18.5,17.4,20.7,8.8652947465,39051,70.1139,015,N,95.2,015917041,015917
016902041,77,80,86,6,243,177,39,37,108,14.7,13.5,13.9,7.3059385424,33517,22.0051,016,N,96.7,016902041,016902
018901041,95,95,105,5,295,222,28,43,132,18.1,18.6,19.8,12.225806452,37251,21.1814,018,N,96.9,018901041,018901
019907042,410,442,441,659,1293,566,135,261,776,22,22.2,23.1,12.321053715,35275,91.2769,019,N,95,019907042,019907
019909041,46,42,52,0,140,140,13,33,70,16.5,16.2,18.8,13.076591464,35840,10.1239,019,N,96.9,019909041,019909
019911041,39,39,41,0,119,115,18,14,19,27,20.3,20.3,16.1,37552,7.3948,019,N,97.4,019911041,019911
020901043,29,361,321,17,711,394,94,85,343,21.2,22.1,22.1,7.38,40609,48.9912,020,N,95.4,020901043,020901
020905041,225,233,236,78,694,256,34,114,396,18.7,20,22.4,16.23655914,45867,43.2916,020,N,97.1,020905041,020905
020906041,168,161,168,94,497,340,54,60,182,19,19,21.7,17.928571429,44986,33.5556,020,N,96.1,020906041,020906
021902041,290,328,294,197,912,295,95,84,596,18.7,18.7,21.6,8.231884058,36449,62.391,021,N,94.2,021902041,021902
021902045,331,310,304,270,945,174,69,94,758,19.2,17.3,22,5.432346311,34006,66.1405,021,N,95,021902045,021902
021902046,414,413,396,333,1223,607,219,121,583,20.2,20.8,24.4,10.789939152,37323,74.2094,021,N,95.7,021902046,021902
024901041,114,142,138,0,394,21,40,60,391,27.8,23.2,21.4,17.48480095,37477,30.1889,024,N,96.1,024901041,024901
025901041,89,90,79,25,258,191,28,57,119,14.5,11.4,13.8,10.923076923,34159,21.8716,025,N,96.8,025901041,025901
025909041,109,109,104,2,322,278,25,48,3,15.5,15.5,17.6,14.535211268,38465,25.934,025,N,97.2,025909041,025909
026901041,132,157,157,57,446,303,38,71,183,12.7,15.9,18,11.941176471,35696,34.0057,026,N,96,026901041,026901
026902041,46,55,61,45,162,82,17,31,106,7.9,11.1,13.3,10.602193576,34125,17.6611,026,N,96.1,026902041,026902
027903041,243,229,232,11,704,562,74,125,313,22.8,19,23.8,15.527402683,38602,46.0628,027,N,95.3,027903041,027903
027904041,277,263,292,19,832,527,30,101,377,18.2,20.2,22.8,11.11780558,39004,57.9237,027,N,95.5,027904041,027904
028902045,336,332,342,79,1010,381,54,155,519,21.2,20.9,23,7.8675492903,37384,66.7895,028,N,95.7,028902045,028902
028903041,112,119,125,36,356,145,51,40,219,16.6,17.5,20.3,11.1875,38288,27.5315,028,N,95.6,028903041,028903
029901043,304,306,272,23,882,331,164,140,448,24.2,21.3,24.7,10.315550723,37780,50.9023,029,N,95,029901043,029901
030906041,45,35,44,0,124,106,9,30,62,13.1,10.7,15.4,10.867579909,34774,12.8166,030,N,97.1,030906041,030906
031901042,355,356,317,0,1028,9,31,214,1018,24.1,23,22.9,14.53771707,42594,68.0787,031,N,95.9,031901042,031901
031901043,349,314,325,1,988,7,33,186,979,18.3,21.6,21.7,11.069444444,39935,65.8847,031,N,96.6,031901043,031901
031901044,447,440,392,1,1279,48,90,195,1279,22.7,23.4,24.6,11.702068142,40732,78.566,031,N,97.1,031901044,031901
031901045,406,409,427,2,1242,45,89,193,1137,21.9,22.7,23.8,13.42701119,41803,82.9265,031,N,96.5,031901045,031901
031901046,297,307,310,1,914,9,27,164,863,22.4,21.3,24.3,12.239510174,41173,59.5424,031,N,95.9,031901046,031901
031901047,332,333,320,2,985,33,88,131,860,20.5,22,22.6,12.415417525,41287,69.075,031,N,96.8,031901047,031901
031901048,325,386,340,0,1051,5,33,226,1047,21.5,22.3,23.8,8.5272868433,38178,78.7994,031,N,96.1,031901048,031901
031901051,378,375,348,0,1101,7,52,199,1082,22.9,21.8,23.7,10.434006075,39806,70.4472,031,N,96.2,031901051,031901
031901053,352,370,346,2,1068,21,32,211,1029,22.1,22.2,26.8,10.966704328,39986,65.8456,031,N,97,031901053,031901
031901054,257,239,260,1,756,22,37,117,692,22.7,23.3,25,15.458415952,43360,46.0429,031,N,.,031901054,031901
031903041,288,310,267,11,865,132,135,100,537,22.8,23.6,24,13.556839019,42030,56.3844,031,N,95.8,031903041,031903
031903042,318,301,310,3,929,99,135,100,695,19.4,24.7,24.6,11.146710104,39422,60.0202,031,N,95.2,031903042,031903
031903043,300,264,272,4,836,59,87,106,712,20.7,22.1,22.1,11.6,40029,56.1641,031,N,94.5,031903043,031903
031903044,376,382,412,7,1170,149,184,148,775,22.1,26.9,25.7,13.528111097,40626,69.2859,031,N,96,031903044,031903
031906041,190,202,213,4,605,50,85,82,512,15.2,18.3,20.6,10.958682575,40517,45.8083,031,N,96.5,031906041,031906
031906042,151,165,190,0,506,16,47,75,463,15.7,20.9,23.6,7.5098343685,37781,34.0196,031,N,.,031906042,031906
031906105,239,228,246,2,713,44,89,97,595,19.6,21.4,23.1,10.255065393,39831,43.9678,031,N,96.3,031906105,031906
031909041,170,182,193,2,545,83,54,58,452,17.6,18.8,20.1,9.1707317073,39030,40.9973,031,N,97.3,031909041,031909
031911041,150,164,176,3,490,19,66,84,413,19.2,18,20.8,9.9577853462,37611,34.2336,031,N,96.5,031911041,031911
031912041,341,368,313,2,1022,27,98,166,890,20,19.9,21.5,13.500159456,40910,68.7767,031,N,95.1,031912041,031912
031912042,445,423,406,1,1274,20,114,182,1102,22.1,22.4,22.2,15.304153761,42576,75.4763,031,N,95.4,031912042,031912
031914041,106,87,96,0,289,8,16,47,272,11.8,15.7,18.6,16.12,45084,20.9844,031,N,96.7,031914041,031914
033902041,48,59,61,0,168,152,32,30,47,20,19.8,20,14.933333333,38775,12.0174,033,N,95.9,033902041,033902
034901042,153,141,147,140,441,286,43,91,248,17.2,14.7,19.9,12.888888889,35442,34.2656,034,N,96,034901042,034901
034903041,68,77,78,35,223,173,27,27,128,11.8,17.6,19.3,14.369703103,38086,20.7546,034,N,96.5,034903041,034903
034905041,79,65,59,43,203,157,18,36,99,13.6,14.1,15.5,14.4,36445,19.4021,034,N,96.1,034905041,034905
034906041,35,47,46,3,128,122,18,27,37,17.1,14.4,18.6,11.352941176,34285,10.3057,034,N,95.2,034906041,034906
036901041,131,110,117,78,358,209,41,43,170,22.9,20.2,20.7,10.52173913,36003,20.5148,036,N,96.5,036901041,036901
037907041,158,152,153,66,463,349,21,52,249,17,19.4,19.7,11.712246632,33124,36.7778,037,N,95.8,037907041,037907
038901041,88,87,88,19,263,163,21,39,123,15.2,13.1,13.5,15.865344899,36785,22.5402,038,N,96.4,038901041,038901
039902041,65,80,83,2,228,218,13,37,59,14.2,15.6,16.1,11.5,34704,20.0018,039,N,96.7,039902041,039902
039903041,47,37,40,0,124,111,15,17,45,15.1,18.5,19.3,12.277777778,35160,8.67,039,N,96.3,039903041,039903
040901041,41,38,38,10,117,28,15,10,89,13.2,15.4,15.2,13.428571429,36233,9.713,040,N,95.6,040901041,040901
042901041,68,93,73,10,234,165,25,31,141,13.8,13.9,15.1,9.574727649,32792,24.0385,042,N,96,042901041,042901
043902041,92,97,89,13,278,209,23,49,92,19.8,19.3,20.4,7.4583333333,37583,18.5624,043,N,97.1,043902041,043902
043904041,118,137,104,22,359,265,20,49,148,19.5,17.1,21.9,10.185185185,37221,24.2491,043,N,97.2,043904041,043904
043905041,239,217,202,66,658,410,42,89,155,20.6,20.5,23.4,10.72,43286,48.6224,043,N,96.8,043905041,043905
043905043,281,237,238,95,756,479,72,58,59,18.9,18.4,20.5,7.234375,41380,60.3206,043,N,97,043905043,043905
043905044,172,303,283,79,758,538,41,61,72,19.4,19.2,20.7,9.3389830508,42480,56.5948,043,N,97.2,043905044,043905
043905045,348,340,304,95,992,734,69,80,86,19.8,19.1,22.9,5.96,40381,71.2209,043,N,96.6,043905045,043905
043907041,316,265,305,61,886,599,87,83,190,22.3,20.5,25.3,8.1993090203,40082,57.0572,043,N,96.3,043907041,043907
043907043,342,355,273,82,970,671,76,105,179,21.4,21,21.5,8.2852329396,40013,64.602,043,N,96.3,043907043,043907
043907044,303,265,359,107,927,614,70,89,228,23.5,21.6,25.8,7.5737704918,39769,59.0098,043,N,96,043907044,043907
043907045,410,400,341,144,1151,769,94,133,203,22.8,20.6,23,7.8997332156,39822,73.5711,043,N,.,043907045,043907
043910042,332,341,339,129,1012,354,80,162,503,12.6,16,20.7,11.91011236,45091,78.9937,043,N,96.7,043910042,043910
043910043,377,375,353,108,1105,668,133,166,259,15.9,17.4,20.5,9.7926829268,42803,71.8051,043,N,96.9,043910043,043910
043910044,328,235,296,58,859,637,143,131,108,14.6,17.2,23.7,10.9375,44433,55.4678,043,N,97,043910044,043910
043910045,235,228,230,92,693,323,32,130,307,13.9,17.8,21.9,10.216,42750,53.5616,043,N,96.4,043910045,043910
043910046,321,366,356,191,1043,609,100,157,276,15,15.4,22.2,9.8507787184,42985,70.3266,043,N,96.8,043910046,043910
043910047,291,322,307,37,920,660,178,91,41,20.3,23,25.3,13.373913043,45793,54.9696,043,N,97.1,043910047,043910
043910048,297,266,275,108,838,564,104,96,96,16.8,20.8,19.3,11.262295082,43960,53.0085,043,N,97.2,043910048,043910
043910049,428,395,403,104,1226,876,226,106,72,19.1,23.7,25.5,11.350318471,44172,69.4767,043,N,97.1,043910049,043910
043910050,338,361,369,77,1068,645,196,95,75,17.2,19.8,23.4,8.964028777,42280,59.1125,043,N,97.4,043910050,043910
043910052,391,392,407,102,1190,774,186,129,159,17.3,20.3,24.9,11.944055944,44184,70.1485,043,N,96.9,043910052,043910
043910053,362,352,396,60,1110,689,241,96,31,18.4,21.6,22.9,9.4285714286,42913,64.808,043,N,97.9,043910053,043910
043910054,346,326,301,136,973,541,118,109,95,17.4,21.3,26.1,10.201603109,43114,57.0556,043,N,97.5,043910054,043910
043917041,40,54,59,2,153,142,18,35,41,10.6,9.5,14.1,12.055555556,38076,17.4379,043,N,96.8,043917041,043917
043918041,106,126,115,10,347,286,24,50,102,15.5,18.6,19.5,9.4183429935,33632,28.1537,043,N,96.5,043918041,043918
044902041,41,48,52,8,141,80,12,21,88,17.1,14.2,16.7,13.212121212,35130,11.6239,044,N,96.6,044902041,044902
045902041,119,121,112,45,352,238,12,51,149,20.4,15.1,22.8,12.107142857,36118,26.5451,045,N,96.5,045902041,045902
045905041,43,37,50,24,130,74,15,24,58,14.4,15,17.4,9.5789473684,32565,13.921,045,N,96.6,045905041,045905
046901041,1,512,466,10,979,531,72,110,373,22.9,21.4,24.8,13.441441441,40715,54.3936,046,N,96.2,046901041,046901
047901041,109,90,104,0,303,180,35,44,181,13.6,14.7,17.2,13.6,36320,22.5026,047,N,96.4,047901041,047901
047902041,63,57,48,0,168,110,9,25,92,16.1,13.9,15,13.384615385,35681,12.9377,047,N,97,047902041,047902
052901041,70,70,82,7,222,93,22,30,114,24.2,24.8,30.8,14.657894737,41366,23.9868,052,N,95,052901041,052901
053001041,60,68,55,1,183,61,15,18,102,11.8,11.4,13.6,11.35,38560,19.9978,053,N,96.6,053001041,053001
054901041,35,28,34,5,97,29,21,26,70,12,10,12.4,9,33852,11.5988,054,N,96.6,054901041,054901
054903041,44,38,47,2,129,31,21,36,104,14.6,15,16.2,11.769230769,32623,10.7671,054,N,96.5,054903041,054903
055901041,55,51,42,0,148,23,14,17,128,11.7,10.2,11.6,13.333333333,39106,12.2446,055,N,95.7,055901041,055901
056901042,127,118,122,12,367,226,22,69,201,17.5,17.9,18.8,9.1842105263,35310,29.5114,056,N,95.6,056901042,056901
057903041,371,369,346,50,1086,207,71,111,766,20.6,22,23.1,7.0691823899,40769,71.1921,057,N,96.6,057903041,057903
057903042,318,300,342,56,960,190,130,92,638,19.4,21.3,24,7.8772984596,41435,63.5612,057,N,96.4,057903042,057903
057903044,314,306,341,174,961,330,101,123,446,22.5,23.1,25,7.8946564952,42161,61.4169,057,N,96.8,057903044,057903
057903045,369,388,390,138,1147,574,176,154,294,24.4,24.7,25.6,7.7941700672,41548,69.1542,057,N,97.1,057903045,057903
057903046,318,315,300,168,933,367,109,88,381,20.7,25.3,24.7,9.5343360204,41146,56.1934,057,N,96.3,057903046,057903
057903047,223,191,216,227,630,163,46,65,228,22.4,23.8,23.9,7.4467628069,41387,39.7928,057,N,96.7,057903047,057903
057904041,2,676,641,837,1319,243,121,158,488,21,25.6,25.3,7.1095890411,41496,70.9018,057,N,96.5,057904041,057904
057905044,362,457,357,63,1176,14,184,88,973,21.6,23.1,23.6,16.154929577,50379,69.623,057,N,95.3,057905044,057905
057905063,76,220,288,475,584,5,60,91,489,16.3,19.3,25.2,12.333333333,47610,42.0024,057,N,96.3,057905063,057905
057909041,307,320,303,120,930,461,676,45,268,21,22.9,25.2,12.738317757,43428,51.4545,057,N,97.9,057909041,057909
057909042,284,290,327,184,901,255,20,157,504,18.9,18.5,24.1,8.2758365607,41199,62.5545,057,N,95.7,057909042,057909
057909043,233,205,235,75,673,104,13,92,520,21.4,16.3,22.1,10.210364793,42427,51.1931,057,N,95.7,057909043,057909
057909044,74,70,61,53,205,93,1,1,93,13.1,13.1,13.1,13.511627907,43497,20.8153,057,N,97,057909044,057909
057909045,382,369,345,194,1096,305,88,106,552,24,20.4,25.9,11.728,42822,60.7443,057,N,96.9,057909045,057909
057909046,343,367,357,251,1067,231,13,159,672,22.2,21,26.4,6.5733333333,40497,73.4716,057,N,96.4,057909046,057909
057909047,345,399,359,230,1103,487,76,96,443,23.8,25.5,27.7,9.4444444444,41847,61.4873,057,N,96.5,057909047,057909
057909048,249,255,255,193,759,143,7,120,490,18,18.3,22.5,9.3620689655,41738,55.3734,057,N,96.4,057909048,057909
057909049,399,376,400,251,1175,461,42,147,467,20.8,24.7,24.9,8.4931506849,40981,71.2873,057,N,96.4,057909049,057909
057909050,378,419,422,215,1219,691,56,131,272,24.3,26.2,27.8,8.8906673355,41824,69.9663,057,N,96.6,057909050,057909
057909051,363,348,312,422,1023,299,8,145,545,19.3,17.6,21.9,7.7080923251,40799,64.3082,057,N,95.7,057909051,057909
057909052,406,428,398,127,1232,611,45,167,384,25.1,24.1,27.6,6.7837837838,40188,73.5488,057,N,96.2,057909052,057909
057909054,429,447,446,237,1322,703,46,200,351,27.8,25.2,30.6,10.22551959,42097,72.5448,057,N,96.5,057909054,057909
