,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015904110,68,65,62,6,473,11,12,43,442,.,.,.,11.991867444,48823,30.7401,015,N,96.4,015904110,015904
015904113,75,85,70,3,549,16,16,30,521,.,.,.,12.026315789,48831,36.5632,015,N,96.3,015904113,015904
015904114,63,66,60,4,463,17,22,32,462,.,.,.,13.322580645,49605,29.8156,015,N,96.3,015904114,015904
015905105,82,83,88,4,568,1,40,49,495,.,.,.,13.721628088,50380,33.4185,015,N,96.2,015905105,015905
015905106,62,68,76,2,471,4,11,51,457,.,.,.,9.8190665007,47892,28.2237,015,N,96,015905106,015905
015905109,92,95,71,20,599,7,50,50,474,.,.,.,10.26094569,48742,34.0918,015,N,95.9,015905109,015905
015905112,129,121,113,4,802,1,85,94,772,.,.,.,12.643290627,50066,47.9669,015,N,96,015905112,015905
015905113,93,87,87,2,594,6,42,47,574,.,.,.,11.343594722,49539,34.7086,015,N,96.7,015905113,015905
015905114,102,102,109,18,715,1,27,63,695,.,.,.,11.69047619,49097,38.329,015,N,96.5,015905114,015905
015905116,82,82,80,7,566,1,38,30,530,.,.,.,11.179487179,49825,36.229,015,N,96.1,015905116,015905
015905117,71,44,59,6,413,4,23,22,408,.,.,.,13.033333333,49841,27.2383,015,N,96.5,015905117,015905
015907101,85,98,90,6,635,15,29,41,584,.,.,.,10.947368421,48683,37.8927,015,N,96.7,015907101,015907
015907103,75,73,71,20,513,9,21,50,490,.,.,.,12.666666667,50876,29.9999,015,N,95.6,015907103,015907
015907106,84,69,76,4,546,21,17,65,523,.,.,.,12.764705882,50153,34.0004,015,N,96.3,015907106,015907
015907111,94,66,73,28,603,5,6,33,601,.,.,.,11.257142857,48771,35,015,N,95.7,015907111,015907
015907116,111,107,100,3,631,3,16,33,597,.,.,.,17,53273,34.0004,015,N,96.5,015907116,015907
015907118,158,114,123,8,855,5,17,60,842,.,.,.,16.54,52937,50,015,N,96.4,015907118,015907
015907121,63,80,67,4,555,8,27,44,540,.,.,.,13.088235294,49590,34,015,N,96.4,015907121,015907
015907123,64,59,53,8,412,9,10,21,394,.,.,.,13.32,49981,24.5002,015,N,96.9,015907123,015907
015907125,62,57,58,58,562,30,11,25,537,.,.,.,11.566666667,49673,29.5003,015,N,96.3,015907125,015907
015907126,75,74,85,3,510,15,20,39,487,.,.,.,17,52926,30.8933,015,N,96.5,015907126,015907
015907129,138,117,113,2,884,12,38,56,840,.,.,.,15.5625,51386,48,015,N,96.4,015907129,015907
015907131,45,36,40,2,299,5,13,30,279,.,.,.,12.55,49509,19.4545,015,N,95.9,015907131,015907
015907134,129,121,97,28,791,39,11,51,729,.,.,.,14.045454545,51403,43.7862,015,N,96.4,015907134,015907
015907135,108,106,108,10,739,19,18,55,675,.,.,.,10.609756098,48180,40.5004,015,N,95.9,015907135,015907
015907137,72,79,71,230,548,19,26,47,519,.,.,.,12.454545455,49702,32.9998,015,N,95.5,015907137,015907
015907141,69,61,63,5,496,12,6,50,461,.,.,.,16.483870968,52133,30.5004,015,N,96.6,015907141,015907
015907143,35,44,44,1,278,3,9,21,259,.,.,.,10.3125,48338,15.5002,015,N,96.9,015907143,015907
015907146,37,33,24,20,263,16,6,15,253,.,.,.,17.2,53032,19.5002,015,N,96.2,015907146,015907
015907147,84,56,63,59,493,9,10,35,487,.,.,.,15.034482759,51861,28.5004,015,N,95.8,015907147,015907
015907148,84,87,74,12,600,11,6,48,553,.,.,.,15.567567568,51988,37.0004,015,N,95.9,015907148,015907
015907150,111,98,85,21,659,22,24,76,555,.,.,.,16.58974359,52789,39.0004,015,N,96,015907150,015907
015907153,57,51,50,84,382,10,10,41,372,.,.,.,9.7826086957,48282,22.5002,015,N,95.7,015907153,015907
015907155,82,89,62,12,562,8,24,47,540,.,.,.,14.606060606,51838,33,015,N,96.3,015907155,015907
015907156,65,54,54,16,420,1,14,44,403,.,.,.,15.875,52223,24.0006,015,N,96,015907156,015907
015907157,94,96,83,10,606,2,9,28,595,.,.,.,11.757575758,49027,33.0004,015,N,96.7,015907157,015907
015907158,70,51,48,57,413,1,14,24,407,.,.,.,15.4,52572,24.5004,015,N,96.1,015907158,015907
015907160,52,63,68,6,461,4,4,38,446,.,.,.,17.407407407,52250,26.5002,015,N,95.7,015907160,015907
015907161,92,106,103,1,705,9,26,31,660,.,.,.,9.4473684211,47596,38.0004,015,N,96.8,015907161,015907
015907162,77,67,78,4,525,2,10,55,505,.,.,.,14.9375,50256,32,015,N,97.3,015907162,015907
015907164,104,96,101,28,747,46,14,51,680,.,.,.,9.8372093023,47732,43.0004,015,N,96.2,015907164,015907
015907167,66,63,62,2,407,18,16,22,373,.,.,.,12.304347826,49719,22.5002,015,N,96.2,015907167,015907
015907168,85,85,88,46,569,12,27,31,551,.,.,.,11.212121212,48740,32.4998,015,N,95.9,015907168,015907
015907173,81,83,87,368,601,24,22,44,570,.,.,.,16.393939394,51722,32.9999,015,N,95.6,015907173,015907
015907175,66,76,69,10,621,15,19,41,578,.,.,.,16.783783784,53257,37,015,N,96.7,015907175,015907
015907176,70,61,66,10,425,7,24,39,410,.,.,.,12.307692308,48820,26.0001,015,N,95.7,015907176,015907
015907201,2,1,2,1,19,1,0,2,19,.,.,.,8,41278,2.0002,015,N,-1,015907201,015907
015908106,107,104,105,12,698,9,16,38,690,.,.,.,15.025641026,52508,38.2564,015,N,95.7,015908106,015908
015908107,78,60,70,11,461,3,11,32,428,.,.,.,9.4545454545,49763,32.1956,015,N,96.6,015908107,015908
015908109,65,55,61,36,422,12,6,28,391,.,.,.,13.034482759,51865,27.4927,015,N,95.5,015908109,015908
015908110,68,65,89,7,483,15,18,34,442,.,.,.,10.941176471,50283,32.2542,015,N,96.5,015908110,015908
015908112,79,73,69,4,528,10,9,23,497,.,.,.,7.7352941176,49149,31.8428,015,N,96.8,015908112,015908
015908113,89,102,126,3,654,16,9,46,558,.,.,.,12.268292683,50372,38.9753,015,N,96.3,015908113,015908
015910114,123,99,97,88,718,46,7,56,676,.,.,.,8.6972477064,51261,53.8811,015,N,96.7,015910114,015910
015910115,71,74,59,17,451,24,6,37,406,.,.,.,10.823529412,52708,33.2941,015,N,96.5,015910115,015910
015912105,108,119,127,5,696,9,8,50,654,.,.,.,10.853658537,52208,41,015,N,96.6,015912105,015912
015912106,93,94,103,11,602,11,3,49,579,.,.,.,12.388888889,53502,36.0002,015,N,96,015912106,015912
015912108,113,125,90,4,723,88,16,43,554,.,.,.,8.4755698416,51096,40.9414,015,N,96.5,015912108,015912
015915114,88,87,76,27,588,27,36,77,547,.,.,.,7.3488372093,49712,43.0004,015,N,95.6,015915114,015915
015915123,84,84,82,61,551,57,36,54,421,.,.,.,10.810810811,51369,37.0004,015,N,95.9,015915123,015915
015916106,106,102,103,60,622,186,48,52,357,.,.,.,13.620355902,51626,42.8798,015,N,97.2,015916106,015916
015916107,108,123,122,252,727,132,44,58,465,.,.,.,11.975,50216,39.401,015,N,96.9,015916107,015916
015916114,97,125,109,228,691,126,35,50,529,.,.,.,6.6832491464,47305,44.7235,015,N,96.9,015916114,015916
015916117,81,82,79,187,525,70,31,32,348,.,.,.,6.0704587786,46710,32.9139,015,N,.,015916117,015916
019907105,51,34,45,210,317,55,5,25,293,.,.,.,11.716144096,43353,22.4657,019,N,97.2,019907105,019907
019907109,64,70,60,137,497,241,38,25,366,.,.,.,12.149788638,44231,30.7339,019,N,96.9,019907109,019907
019907111,53,55,66,197,387,155,27,31,263,.,.,.,11.28,42806,23.8185,019,N,96.5,019907111,019907
019909101,38,33,40,4,241,224,7,25,147,.,.,.,12.805595196,42294,21.2079,019,N,95.8,019909101,019909
020901105,108,107,98,45,628,396,48,56,285,.,.,.,7.2325581395,48099,42.4351,020,N,96.4,020901105,020901
020901108,91,104,117,24,624,310,79,63,365,.,.,.,9.9772727273,49476,42.9368,020,N,96.5,020901108,020901
020901113,91,102,75,160,643,79,40,27,408,.,.,.,8.1598396009,48376,42.1564,020,N,97.4,020901113,020901
021902103,123,148,108,101,817,318,44,22,566,.,.,.,10.79235567,44461,48.445,021,N,96.3,021902103,021902
021902105,81,76,72,131,557,54,10,20,509,.,.,.,8.2820512821,43013,34.6714,021,N,96.2,021902105,021902
021902115,87,88,77,158,662,18,11,36,641,.,.,.,5.6605739421,41257,40.5754,021,N,97,021902115,021902
026902101,29,33,27,68,208,82,18,23,154,.,.,.,10.578947368,38532,18.73,026,N,95.8,026902101,026902
027904101,76,94,96,27,548,364,34,42,304,.,.,.,12.186099681,46077,39.5401,027,N,96.1,027904101,027904
027904103,90,94,70,3,627,235,16,78,501,.,.,.,10.884636581,45941,50.9893,027,N,96.4,027904103,027904
027904104,35,33,36,6,208,171,16,17,82,.,.,.,9.5,44578,15.4464,027,N,96.5,027904104,027904
028902105,104,84,89,24,583,138,27,45,401,.,.,.,11.680765225,44666,37.1555,028,N,96.9,028902105,028902
029901102,125,128,132,28,924,253,32,80,668,.,.,.,9.7760005974,43056,58.4603,029,N,96.1,029901102,029901
029901104,11,12,14,0,76,50,5,4,47,.,.,.,12.37404985,46518,6.5652,029,N,97,029901104,029901
031901101,109,96,93,2,698,5,97,28,679,.,.,.,10.022727273,47378,43.6958,031,N,98.6,031901101,031901
031901109,54,36,44,0,344,4,13,28,338,.,.,.,16.807692308,50581,25.1258,031,N,97.8,031901109,031901
031901111,82,110,72,1,587,8,135,27,568,.,.,.,12.945945946,49769,37.0006,031,N,97.7,031901111,031901
031901112,129,113,106,0,788,4,107,45,787,.,.,.,8.1287211534,46385,50.8076,031,N,97.3,031901112,031901
031901120,76,78,54,0,534,6,28,45,534,.,.,.,10.314285714,47891,35.0004,031,N,97.4,031901120,031901
031901122,97,103,97,0,630,0,19,51,630,.,.,.,9.7674418605,47017,43.0002,031,N,97,031901122,031901
031901123,196,168,158,2,1130,20,124,94,1031,.,.,.,14.710144928,50878,68.9999,031,N,97.1,031901123,031901
031901126,132,112,147,0,895,3,36,70,877,.,.,.,10.166666667,46264,60,031,N,96.5,031901126,031901
031901130,137,153,138,1,946,6,24,75,925,.,.,.,12.306451613,49045,62.0005,031,N,97,031901130,031901
031901131,96,87,65,2,577,7,36,50,576,.,.,.,8.9743589744,46315,38.5001,031,N,97.2,031901131,031901
031901132,86,93,105,0,578,58,61,36,483,.,.,.,16.459459459,52522,37.0002,031,N,97.5,031901132,031901
031901137,165,191,195,3,1107,23,79,102,889,.,.,.,11,48485,69.9996,031,N,97.3,031901137,031901
031901138,110,102,105,3,677,3,64,63,659,.,.,.,10.2,47339,45.0003,031,N,97.1,031901138,031901
031901140,107,119,95,1,711,5,52,64,682,.,.,.,7.1914893617,45544,46.9948,031,N,97.1,031901140,031901
031901142,55,61,48,4,390,5,35,33,361,.,.,.,8.6296296296,46567,26.5003,031,N,.,031901142,031901
031903105,73,58,63,4,415,31,9,28,396,.,.,.,9.7333333333,46055,28.7143,031,N,97.1,031903105,031903
031903108,57,49,46,4,391,6,15,28,371,.,.,.,12.703703704,47032,25.6193,031,N,96.1,031903108,031903
031903109,80,107,107,3,656,36,30,35,584,.,.,.,12.405405405,47622,36.5143,031,N,97,031903109,031903
031903110,89,74,82,1,510,9,12,31,478,.,.,.,12.323388645,47703,33.9466,031,N,97.2,031903110,031903
031903111,109,136,110,5,719,100,38,34,408,.,.,.,11.444234413,47083,42.4535,031,N,97.6,031903111,031903
031903112,58,54,46,1,428,15,21,24,385,.,.,.,14.206896552,48676,28.9996,031,N,96.8,031903112,031903
031903114,51,39,45,0,366,7,5,25,358,.,.,.,10.333333333,46748,26.0593,031,N,96.3,031903114,031903
031903116,86,73,82,1,508,14,28,22,444,.,.,.,13.606060606,48749,32.5003,031,N,97.1,031903116,031903
031903117,125,129,137,7,815,155,74,42,497,.,.,.,14.392156863,48821,49.7851,031,N,96.8,031903117,031903
031903120,121,119,108,11,727,48,18,41,581,.,.,.,15.131120422,49468,41.9358,031,N,96.7,031903120,031903
031903123,80,77,79,9,547,49,22,27,418,.,.,.,8.2786563254,44828,30.35,031,N,96.5,031903123,031903
031906101,99,108,91,1,708,47,39,27,558,.,.,.,12.638271497,46991,39.9306,031,N,96.9,031906101,031906
031906102,86,66,93,2,507,17,44,18,394,.,.,.,14.033333333,48360,30.0002,031,N,96.5,031906102,031906
031906103,66,45,79,0,396,11,19,15,347,.,.,.,8.9124403149,44530,24.797,031,N,96.6,031906103,031906
031906104,113,100,99,4,632,25,45,31,502,.,.,.,11.199978918,46244,37.9467,031,N,96.8,031906104,031906
031906107,128,97,98,0,717,9,28,16,612,.,.,.,8.8974358974,44588,39.0001,031,N,96.8,031906107,031906
031906108,106,98,95,3,723,28,61,34,447,.,.,.,6.775,43177,40.0001,031,N,97.2,031906108,031906
031906109,111,73,82,1,576,24,33,32,404,.,.,.,7.5777196662,43357,34.9521,031,N,96.5,031906109,031906
031912101,104,84,81,3,602,6,7,31,480,.,.,.,11.37670457,44167,31.3963,031,N,97.3,031912101,031912
031912104,105,95,84,0,567,23,68,21,320,.,.,.,23.125,51902,31.3087,031,N,96.7,031912104,031912
031912108,63,64,73,1,448,5,4,10,388,.,.,.,16.115384615,48077,23.6903,031,N,96.1,031912108,031912
031912109,76,66,75,2,483,7,11,19,452,.,.,.,11.72639393,44988,25.3363,031,N,96.7,031912109,031912
031912112,88,65,100,2,574,0,8,19,494,.,.,.,13.123009707,46954,26.6421,031,N,96.6,031912112,031912
031912114,99,108,90,0,651,1,5,27,486,.,.,.,7.4024753912,42275,34.5964,031,N,96.3,031912114,031912
031912116,89,86,80,0,601,4,3,35,490,.,.,.,12.787878788,44906,30.6148,031,N,96.6,031912116,031912
031914101,73,77,103,3,545,4,15,23,512,.,.,.,9.8857142857,43960,35.0051,031,N,97.5,031914101,031914
034909101,12,18,31,11,143,128,4,12,99,.,.,.,9.4,38225,9.4004,034,N,95.4,034909101,034909
039903101,35,30,30,4,213,191,7,27,127,.,.,.,10.6875,38112,14.3996,039,N,96.6,039903101,039903
040901102,33,27,37,12,260,51,4,16,235,.,.,.,16,41941,18.0632,040,N,96.6,040901102,040901
042905101,14,14,12,1,84,62,0,8,67,.,.,.,12.777777778,40514,6.5672,042,N,97.6,042905101,042905
043902103,107,98,83,27,589,395,17,57,275,.,.,.,8.4538334857,44685,42.8829,043,N,96.4,043902103,043902
043910118,71,63,62,45,446,210,22,57,91,.,.,.,12.363636364,58379,38.1577,043,N,96.8,043910118,043910
043912103,104,80,94,99,631,438,23,39,118,.,.,.,8.2246733115,48395,42.6904,043,N,96.4,043912103,043912
046901102,56,57,51,2,348,113,6,16,207,.,.,.,17,51679,24.1501,046,N,96.8,046901102,046901
046902104,85,74,72,13,536,185,35,40,378,.,.,.,12.513513514,49276,36.0006,046,N,95.7,046902104,046902
046902105,98,95,110,2,650,509,42,71,396,.,.,.,13.130434783,48292,44.691,046,N,95.6,046902105,046902
046902111,82,83,100,44,614,310,40,39,127,.,.,.,15.385580656,50379,35.4917,046,N,96.7,046902111,046902
046902115,123,122,130,19,782,395,68,59,385,.,.,.,9.6808510638,47511,46.3339,046,N,96.6,046902115,046902
050910101,110,123,122,185,910,560,25,76,565,.,.,.,9.7784398972,46549,61.6209,050,N,95.8,050910101,050910
050910102,78,69,80,166,591,328,12,42,316,.,.,.,15.32252411,50142,39.9416,050,N,96.2,050910102,050910
050910104,97,89,109,209,859,442,20,57,405,.,.,.,8.7710561904,46150,57.53,050,N,96.5,050910104,050910
050910105,58,54,65,171,594,261,17,43,338,.,.,.,7.966537769,45232,33.8772,050,N,95.9,050910105,050910
050910106,65,71,62,97,536,330,12,40,249,.,.,.,9.6845479111,46325,35.7863,050,N,96.2,050910106,050910
050910107,143,130,133,287,978,500,34,60,511,.,.,.,7.5496332447,45454,61.84,050,N,96.3,050910107,050910
052901101,72,73,72,19,503,145,18,31,291,.,.,.,13.975,49277,38.0422,052,N,96.1,052901101,052901
054901101,41,32,28,8,208,65,5,13,156,.,.,.,9.8888888889,38573,17.572,054,N,95.9,054901101,054901
054903102,31,33,41,8,280,64,7,26,242,.,.,.,5.9130434783,34743,23,054,N,95.2,054903102,054903
055901102,34,37,24,0,222,21,4,13,181,.,.,.,13.842105263,42763,16.8254,055,N,95.5,055901102,055901
057815101,91,78,74,445,855,1,0,58,850,.,.,.,1.9278481058,45869,54.4636,057,Y,96.6,057815101,057815
057830001,74,80,60,94,477,5,0,18,435,.,.,.,6.719210023,44390,27.045,057,Y,98.1,057830001,057830
057903106,37,63,51,21,417,105,23,28,277,.,.,.,9.1428571429,50070,27.9982,057,N,97.3,057903106,057903
057903109,74,71,58,10,493,50,18,42,413,.,.,.,8.4838709677,50497,31.0024,057,N,97.7,057903109,057903
057903112,66,68,56,51,374,186,38,51,125,.,.,.,5.7916666667,48948,23.9985,057,N,97.5,057903112,057903
057903120,87,68,56,86,503,149,61,43,114,.,.,.,10.695441533,51406,32.1978,057,N,97.2,057903120,057903
057903122,80,75,68,45,445,188,40,46,155,.,.,.,14.75,53438,27.9996,057,N,97.5,057903122,057903
057903132,35,24,22,53,325,57,19,18,81,.,.,.,9.8695652174,50552,22.4987,057,N,97.4,057903132,057903
057905101,106,91,74,60,644,4,65,29,616,.,.,.,8.6305732484,53266,38.75,057,N,97.3,057905101,057905
057905103,102,85,86,63,632,2,59,40,602,.,.,.,16.420289855,59476,34.4998,057,N,96.6,057905103,057905
057905106,44,33,21,149,232,7,55,7,226,.,.,.,12.813106796,57848,15.48,057,N,96.8,057905106,057905
057905108,97,89,90,204,611,12,38,52,588,.,.,.,12.842857143,55818,35,057,N,96.1,057905108,057905
057905112,90,95,64,23,635,5,36,35,625,.,.,.,12.16,54927,37.5,057,N,97.3,057905112,057905
057905114,100,93,107,455,621,0,54,37,595,.,.,.,13.402777778,57743,36,057,N,96.9,057905114,057905
057905115,83,105,77,192,587,1,55,25,573,.,.,.,7.0526315789,50473,38,057,N,96.4,057905115,057905
057905118,84,109,152,462,629,4,62,39,612,.,.,.,10.714285714,53483,42,057,N,94.2,057905118,057905
057905119,103,83,70,31,616,40,40,43,551,.,.,.,11.026315789,53126,38,057,N,97.1,057905119,057905
057905122,63,63,53,200,423,0,20,22,409,.,.,.,7.9821428571,52858,28,057,N,96.7,057905122,057905
057905128,51,37,45,269,285,2,9,25,274,.,.,.,12.394736842,63497,18.773,057,N,97,057905128,057905
057905131,74,71,53,30,477,11,23,30,465,.,.,.,6.5161290323,51468,31,057,N,96.8,057905131,057905
057905133,95,94,79,90,612,1,33,36,595,.,.,.,11,53310,39,057,N,97.3,057905133,057905
057905140,47,51,38,102,302,2,31,15,293,.,.,.,11.847826087,57259,22.4375,057,N,96.9,057905140,057905
057905141,39,35,26,28,314,5,15,10,312,.,.,.,6.5111111111,51754,21.929,057,N,96.7,057905141,057905
057905142,102,86,79,551,632,2,36,24,627,.,.,.,14.23255814,54780,42.9999,057,N,97.1,057905142,057905
057905157,37,36,36,16,276,3,38,19,249,.,.,.,8.5365853659,52650,19.6432,057,N,97.4,057905157,057905
057905158,70,60,72,2,468,5,31,19,430,.,.,.,12.379310345,53954,28.9999,057,N,97.2,057905158,057905
057905159,150,127,121,178,937,10,65,40,921,.,.,.,12.701754386,55076,56.5,057,N,96.4,057905159,057905
057905161,116,105,100,145,682,10,57,36,654,.,.,.,13.025641026,54079,39,057,N,96.8,057905161,057905
057905168,95,108,75,6,670,1,81,34,641,.,.,.,11.3375,54493,40,057,N,97.4,057905168,057905
057905169,84,86,81,102,568,69,87,42,457,.,.,.,15.075949367,57246,39.5,057,N,97.3,057905169,057905
057905173,87,136,142,97,629,17,106,31,565,.,.,.,10.662650602,53954,40.6429,057,N,96.6,057905173,057905
057905177,70,49,40,35,445,39,34,29,398,.,.,.,10.052910053,53772,28.35,057,N,97.1,057905177,057905
057905178,64,53,53,282,415,0,10,18,402,.,.,.,12.842105263,55268,28.5,057,N,95.8,057905178,057905
057905182,123,129,111,39,897,9,57,49,889,.,.,.,8.7592592593,51330,54,057,N,97.3,057905182,057905
057905183,94,98,84,486,589,2,42,27,555,.,.,.,12.657142857,54476,35,057,N,96.6,057905183,057905
057905184,28,40,32,17,260,12,35,13,230,.,.,.,13.421052632,58957,19,057,N,97.6,057905184,057905
057905185,71,62,61,267,418,0,29,34,407,.,.,.,15.13559322,56806,29.5,057,N,96,057905185,057905
057905189,73,56,65,357,449,1,8,32,409,.,.,.,11.228070175,52757,28.5,057,N,96.6,057905189,057905
057905196,47,43,42,246,317,1,31,14,312,.,.,.,15.090909091,62398,21.7844,057,N,95,057905196,057905
057905199,105,105,107,73,654,55,48,48,592,.,.,.,17,58022,41.1,057,N,97.3,057905199,057905
057905200,52,57,65,304,429,1,8,20,395,.,.,.,17.228070175,60483,28.5,057,N,95.9,057905200,057905
057905201,90,70,64,499,510,1,73,39,481,.,.,.,17.387096774,61464,31,057,N,97.7,057905201,057905
057905202,66,91,54,43,496,4,46,23,485,.,.,.,9.9142857143,53344,35,057,N,97.6,057905202,057905
057905209,88,79,70,17,625,6,22,41,617,.,.,.,8.2368421053,50862,38,057,N,96.9,057905209,057905
057905213,66,51,67,145,404,3,9,20,390,.,.,.,12.679245283,55235,26.5,057,N,96.8,057905213,057905
057905214,37,24,34,115,223,1,27,23,222,.,.,.,16.288888889,60608,22.2275,057,N,98.1,057905214,057905
057905216,148,132,122,437,997,8,80,64,954,.,.,.,8.2372881356,52096,59,057,N,96.3,057905216,057905
057905218,166,137,143,450,1052,14,82,73,1011,.,.,.,9.2466827503,51782,66.32,057,N,95.8,057905218,057905
057905222,129,107,112,39,819,14,65,21,797,.,.,.,9.3186813187,53320,45.5,057,N,97.2,057905222,057905
057905226,82,70,77,164,586,8,40,28,580,.,.,.,10.503496503,55103,34.08,057,N,97.2,057905226,057905
057905228,43,39,44,26,289,11,23,37,267,.,.,.,12.295454545,54288,21,057,N,96.3,057905228,057905
057905229,133,108,105,7,854,7,44,26,818,.,.,.,9.3571428571,52960,49,057,N,97.1,057905229,057905
057905232,102,101,92,185,748,14,40,35,697,.,.,.,9.244087461,53216,44.82,057,N,96.8,057905232,057905
057905233,68,69,59,88,466,29,58,21,390,.,.,.,17.598256204,58497,29.6067,057,N,97.4,057905233,057905
057905250,86,102,87,292,550,12,49,28,534,.,.,.,11.833333333,54645,36,057,N,95.8,057905250,057905
057905260,69,52,57,15,491,2,48,22,488,.,.,.,7.873015873,53327,31.5,057,N,97.3,057905260,057905
057905263,44,56,55,290,357,0,31,16,348,.,.,.,9.9830508475,55189,29.5,057,N,96.3,057905263,057905
057905264,113,110,83,597,724,2,37,43,686,.,.,.,15.335006846,56852,43.58,057,N,95.7,057905264,057905
