,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015904108,67,86,70,1,499,31,10,47,422,.,.,.,12.272727273,47969,32.2651,015,N,96.8,015904108,015904
015904109,81,80,64,2,527,14,22,45,497,.,.,.,13.675675676,48419,34.7257,015,N,96.3,015904109,015904
015904110,56,59,54,7,408,11,22,21,380,.,.,.,11.962962963,47307,26.1221,015,N,96.5,015904110,015904
015904113,79,79,76,1,548,19,5,40,497,.,.,.,11.82436871,48303,33.3942,015,N,96.4,015904113,015904
015904114,72,71,73,2,445,14,12,36,435,.,.,.,14.833333333,49905,29.3702,015,N,97.2,015904114,015904
015904116,53,64,59,4,460,8,15,35,450,.,.,.,9.3333333333,45849,34.812,015,N,95.8,015904116,015904
015905104,77,73,58,0,526,3,23,51,516,.,.,.,5.4371460359,42319,31.3722,015,N,96,015905104,015905
015905105,80,78,95,0,615,1,21,60,608,.,.,.,12.832157465,45960,35.2595,015,N,96.7,015905105,015905
015905106,83,57,81,9,486,2,13,52,477,.,.,.,7.2,42357,28.1179,015,N,95.6,015905106,015905
015905108,79,104,89,2,640,3,10,70,624,.,.,.,13.338324221,46065,35.7059,015,N,96.1,015905108,015905
015905109,77,80,82,17,595,10,18,63,590,.,.,.,8.0481624434,43451,33.8874,015,N,96.1,015905109,015905
015905110,103,77,72,10,645,10,15,55,628,.,.,.,8.386636152,43414,38.116,015,N,96.2,015905110,015905
015905112,129,123,126,2,880,6,65,85,864,.,.,.,11.480769231,45084,49.5001,015,N,96.7,015905112,015905
015905113,97,94,73,3,621,2,30,74,620,.,.,.,9.8407401476,44410,36.785,015,N,96.4,015905113,015905
015905114,78,93,72,18,630,0,17,66,616,.,.,.,12.882022582,45713,38.0982,015,N,96.4,015905114,015905
015905116,69,69,90,25,551,16,15,59,526,.,.,.,11.638133054,45221,35.0784,015,N,95.5,015905116,015905
015905117,67,70,61,8,501,10,12,37,482,.,.,.,10.347212912,43963,27.6501,015,N,96.5,015905117,015905
015907101,84,67,66,10,587,18,16,56,536,.,.,.,12.735294118,48896,33.9998,015,N,96.9,015907101,015907
015907106,63,67,63,11,499,9,16,72,493,.,.,.,11.413793103,48163,28.6002,015,N,97.2,015907106,015907
015907107,46,41,48,16,343,27,29,23,277,.,.,.,12.375,48605,24.0002,015,N,96.9,015907107,015907
015907108,51,38,29,2,336,1,10,20,321,.,.,.,10.727272727,47441,21.6002,015,N,95.9,015907108,015907
015907111,77,57,54,31,516,7,6,36,508,.,.,.,11.46875,47315,32,015,N,96.5,015907111,015907
015907116,103,91,101,2,708,9,18,41,698,.,.,.,16,51348,42.0006,015,N,96.4,015907116,015907
015907118,97,110,129,12,799,3,26,85,747,.,.,.,17.304347826,52745,45.8756,015,N,96.7,015907118,015907
015907121,89,86,78,5,615,1,25,59,582,.,.,.,11.303030303,47172,33,015,N,96.9,015907121,015907
015907124,37,52,56,18,385,20,18,30,369,.,.,.,15.727272727,51638,21.6002,015,N,96.2,015907124,015907
015907125,69,89,79,66,602,42,30,43,516,.,.,.,15.264705882,50552,34.0002,015,N,96,015907125,015907
015907126,84,105,79,5,558,12,28,49,537,.,.,.,13.15625,49490,32.0004,015,N,96.7,015907126,015907
015907129,134,143,106,5,889,10,28,94,803,.,.,.,13.153846154,48689,52.0006,015,N,97.1,015907129,015907
015907131,34,40,41,7,288,4,7,30,243,.,.,.,17.4,52167,20.0002,015,N,96.7,015907131,015907
015907132,80,57,72,40,546,11,24,53,479,.,.,.,12.411764706,48467,34.0004,015,N,96.8,015907132,015907
015907134,115,104,112,42,801,45,19,79,715,.,.,.,14.866666667,50860,44.5005,015,N,96.4,015907134,015907
015907135,95,95,105,6,669,20,19,45,610,.,.,.,13.736842105,49374,38.0006,015,N,96.2,015907135,015907
015907137,45,54,60,167,410,16,12,30,380,.,.,.,13.038461538,49466,26.0002,015,N,96.5,015907137,015907
015907139,86,63,63,11,503,9,11,61,498,.,.,.,14.090909091,50490,32.5,015,N,97,015907139,015907
015907140,45,50,41,0,354,4,16,33,349,.,.,.,10.095238095,46433,20.5899,015,N,96.7,015907140,015907
015907141,91,67,82,2,575,17,15,57,514,.,.,.,14.485714286,49315,34.8756,015,N,96.8,015907141,015907
015907143,44,39,33,0,285,2,12,19,259,.,.,.,11.5,48140,17.6,015,N,97.1,015907143,015907
015907144,91,59,66,0,506,5,15,64,476,.,.,.,13.96969697,49965,32.6667,015,N,95.8,015907144,015907
015907146,44,35,39,28,312,27,17,33,296,.,.,.,15.304347826,50405,22.6002,015,N,95.7,015907146,015907
015907147,61,67,62,68,463,7,13,40,386,.,.,.,14.206896552,50263,29.0002,015,N,95.4,015907147,015907
015907148,83,87,87,3,558,9,12,49,501,.,.,.,14.057142857,50269,34.5004,015,N,96.7,015907148,015907
015907149,58,64,44,1,387,2,20,30,341,.,.,.,12.05,47036,20.0002,015,N,97.1,015907149,015907
015907155,74,86,63,6,570,7,13,45,466,.,.,.,14.771428571,50987,34.375,015,N,96.8,015907155,015907
015907156,39,41,45,8,319,1,7,35,279,.,.,.,17,50874,18.4004,015,N,96.4,015907156,015907
015907157,100,88,88,6,633,0,12,48,604,.,.,.,12.315789474,49599,38.0006,015,N,97.1,015907157,015907
015907158,47,46,47,43,365,5,8,19,343,.,.,.,15.130434783,50789,22.4105,015,N,96.3,015907158,015907
015907160,74,66,55,6,487,13,22,51,473,.,.,.,17.064516129,51783,31.0002,015,N,96.6,015907160,015907
015907161,88,102,82,5,721,9,20,47,716,.,.,.,12.954545455,49098,43.5004,015,N,96.5,015907161,015907
015907162,77,70,62,1,503,1,6,81,491,.,.,.,14.225806452,48764,30.4,015,N,98.1,015907162,015907
015907167,59,61,84,8,415,20,18,38,378,.,.,.,11.24,48084,24.4103,015,N,95.7,015907167,015907
015907168,81,78,70,56,564,15,19,45,543,.,.,.,11.823529412,47552,33.9998,015,N,96.7,015907168,015907
015907169,51,62,58,6,485,2,14,62,485,.,.,.,11.064516129,46960,30.4002,015,N,97.3,015907169,015907
015907170,40,38,39,9,313,21,17,38,302,.,.,.,11.619047619,48743,20.3335,015,N,96.8,015907170,015907
015907172,73,62,58,129,535,10,14,52,501,.,.,.,7.2903225806,44899,31,015,N,95.9,015907172,015907
015907173,73,73,53,355,532,14,7,36,486,.,.,.,16.117647059,50866,33.5,015,N,96.1,015907173,015907
015907174,58,59,73,7,452,10,14,52,438,.,.,.,17.533333333,52881,29.4002,015,N,97.2,015907174,015907
015907175,72,91,82,7,550,19,7,44,462,.,.,.,19.59375,54800,30.9999,015,N,96.6,015907175,015907
015907176,64,76,46,7,437,6,14,50,356,.,.,.,14.107142857,50130,27.4002,015,N,96.1,015907176,015907
015908104,76,98,92,10,578,10,25,40,506,.,.,.,14.861111111,47471,34.1897,015,N,97.4,015908104,015908
015908107,68,65,60,3,435,9,8,29,415,.,.,.,10.741935484,45249,30.2481,015,N,96.3,015908107,015908
015908112,71,78,70,0,509,3,6,33,501,.,.,.,6.4193548387,42839,30.0314,015,N,96.7,015908112,015908
015908113,98,88,101,0,623,12,17,39,562,.,.,.,14.078947368,46352,36.5845,015,N,96.6,015908113,015908
015909104,107,95,98,13,728,88,33,52,636,.,.,.,7.8305888291,44222,43.5756,015,N,95.8,015909104,015909
015910114,98,84,88,93,623,42,12,78,567,.,.,.,8.8952380952,46924,50.4615,015,N,96.1,015910114,015910
015910115,70,71,75,17,464,18,11,57,411,.,.,.,7.9428571429,46813,32.3275,015,N,95.5,015910115,015910
015912105,101,101,109,7,676,13,20,48,626,.,.,.,13.452380952,48574,42,015,N,97.1,015912105,015912
015912106,71,92,86,13,570,8,7,47,537,.,.,.,12.941542177,48162,36.7702,015,N,95.8,015912106,015912
015912108,99,88,92,3,579,107,21,52,393,.,.,.,9.9373316254,46518,34.8182,015,N,96.2,015912108,015912
015915101,89,76,74,23,548,5,38,67,503,.,.,.,10.787234043,46647,45.4292,015,N,95.7,015915101,015915
015915106,82,95,78,30,632,29,41,69,592,.,.,.,8.387755102,45063,48.429,015,N,96,015915106,015915
015915111,89,85,81,37,603,58,18,76,457,.,.,.,9.2380952381,45445,40.9027,015,N,95.8,015915111,015915
015915123,62,60,60,43,396,41,12,44,305,.,.,.,10.470588235,46562,32.4292,015,N,96,015915123,015915
015916102,149,111,107,208,854,166,49,69,684,.,.,.,10.981481481,46463,53.9998,015,N,96.4,015916102,015916
015916103,79,79,75,56,485,182,42,46,282,.,.,.,10.883145038,45678,28.8287,015,N,96.6,015916103,015916
015916113,134,157,159,319,883,151,50,81,575,.,.,.,8.3562771656,44348,47.9857,015,N,97,015916113,015916
015916114,131,117,146,251,748,77,30,66,550,.,.,.,5.0623293447,42391,42.2566,015,N,96.4,015916114,015916
015917102,66,80,63,2,452,29,32,37,357,.,.,.,10.118308797,43569,31.5294,015,N,96.7,015917102,015917
015917103,51,51,58,3,350,43,19,22,284,.,.,.,5.3745910832,41372,27.1983,015,N,96.6,015917103,015917
015917104,99,98,100,2,652,115,43,68,538,.,.,.,7.0887302446,41725,41.4064,015,N,96.7,015917104,015917
015917106,74,80,80,13,511,19,25,35,419,.,.,.,6.59375,41460,31.2942,015,N,96,015917106,015917
019907105,50,55,44,208,329,78,10,50,294,.,.,.,9.0888888889,36678,20.9564,019,N,96.8,019907105,019907
019907109,66,67,61,140,426,240,43,59,275,.,.,.,10.330775055,37856,25.4812,019,N,96.6,019907109,019907
019907111,42,61,57,158,384,196,26,32,228,.,.,.,9.9130434783,36944,21.9457,019,N,96.6,019907111,019907
020905114,95,85,87,27,561,112,23,54,375,.,.,.,12.257142857,45816,34.1041,020,N,96.8,020905114,020905
025901101,76,91,82,32,534,418,29,51,317,.,.,.,15.503617998,39392,38.115,025,N,96.7,025901101,025901
026902101,38,28,35,67,203,95,2,16,144,.,.,.,13.578947368,40059,17.9081,026,N,96.3,026902101,026902
026903101,40,35,29,93,274,126,10,25,176,.,.,.,12.400809401,39481,23.5816,026,N,96.4,026903101,026903
027904101,89,80,90,50,530,344,36,51,263,.,.,.,14.529411765,44221,34.0004,027,N,96,027904101,027904
027904103,89,89,91,13,586,233,30,70,446,.,.,.,10.613636364,41317,44.0004,027,N,96.2,027904103,027904
027904104,43,32,26,1,237,209,21,26,89,.,.,.,11.6,41505,20.0004,027,N,96,027904104,027904
028902105,65,66,67,23,505,155,33,63,318,.,.,.,11.228571429,41843,35,028,N,97.2,028902105,028902
029901102,119,128,114,25,856,268,46,78,585,.,.,.,10.886956522,41323,57.5001,029,N,96.7,029901102,029901
029901104,13,15,16,1,91,62,2,7,36,.,.,.,15.625,46416,8,029,N,97.2,029901104,029901
030903101,25,24,26,0,167,134,3,15,109,.,.,.,17.066666667,37971,14.6398,030,N,96.8,030903101,030903
030906101,28,30,31,2,187,171,4,23,96,.,.,.,14.411764706,40713,14.5832,030,N,96.3,030906101,030906
031901104,112,98,93,1,699,15,24,52,644,.,.,.,10.503904096,44405,44.4824,031,N,97.4,031901104,031901
031901109,38,38,38,0,282,0,8,34,272,.,.,.,15.954545455,48077,21.4891,031,N,97.8,031901109,031901
031901110,153,141,116,2,1001,22,64,74,998,.,.,.,11.1875,44685,61.1853,031,N,96.8,031901110,031901
031901111,85,79,91,0,603,9,141,42,541,.,.,.,13.45,46783,38.4448,031,N,98,031901111,031901
031901120,73,73,70,0,550,6,13,44,547,.,.,.,8.9957421753,42968,36.9368,031,N,97.6,031901120,031901
031901123,152,166,159,0,1115,19,83,108,1004,.,.,.,13.153144499,45866,70.4641,031,N,97.3,031901123,031901
031901129,118,107,131,0,765,7,38,92,723,.,.,.,12.601941748,45428,50.1623,031,N,97.2,031901129,031901
031901130,136,154,158,2,1127,3,13,112,1122,.,.,.,9.8520569716,43583,71.2972,031,N,97.1,031901130,031901
031901132,170,164,137,3,1072,37,69,93,911,.,.,.,11.086607233,44638,57.0648,031,N,97.6,031901132,031901
031901134,169,160,173,7,1147,59,121,75,891,.,.,.,10.919541056,44568,64.8644,031,N,97.3,031901134,031901
031901136,118,132,128,0,964,3,21,64,959,.,.,.,4.922105148,40425,56.5837,031,N,97.1,031901136,031901
031901137,168,179,177,9,1180,32,76,119,888,.,.,.,10.61507644,44332,70.9776,031,N,97.6,031901137,031901
031901138,127,104,99,2,773,6,48,56,708,.,.,.,11.578465363,45067,44.9933,031,N,97.5,031901138,031901
031901139,99,105,102,5,742,4,53,73,681,.,.,.,10.794504844,43984,44.0187,031,N,98,031901139,031901
031901140,104,84,64,1,597,4,18,38,572,.,.,.,3.4294801695,38911,40.4622,031,N,.,031901140,031901
031903105,58,66,53,2,400,4,10,28,378,.,.,.,14.64,45822,24.1967,031,N,96.8,031903105,031903
031903110,96,70,80,4,541,2,25,38,511,.,.,.,13.268265477,44746,29.9586,031,N,96.1,031903110,031903
031903116,82,65,88,3,546,23,34,33,459,.,.,.,13.677573172,45163,31.6784,031,N,96.9,031903116,031903
031903120,146,134,148,8,951,79,46,56,729,.,.,.,13.530612245,45029,48.9992,031,N,96.4,031903120,031903
031903122,92,111,85,8,658,62,33,49,497,.,.,.,10.363866294,42707,36.7742,031,N,96,031903122,031903
031906101,106,103,112,1,722,29,61,51,645,.,.,.,10.80952381,42968,42.0005,031,N,97.5,031906101,031906
031906102,79,72,87,3,537,14,67,28,443,.,.,.,12.484848485,44639,33.0007,031,N,97.8,031906102,031906
031906103,69,82,59,0,461,11,21,30,431,.,.,.,5.2653845903,39177,29.7628,031,N,97,031906103,031906
031906104,88,94,100,3,648,24,69,35,557,.,.,.,11.717948718,43265,37.7346,031,N,97.9,031906104,031906
031906107,108,103,103,2,714,15,61,18,645,.,.,.,7.6185108319,41583,41.8719,031,N,97.7,031906107,031906
031906108,128,121,116,3,912,26,67,44,652,.,.,.,5.7600101957,39730,52.5745,031,N,97.5,031906108,031906
031912101,108,97,99,2,693,4,16,42,470,.,.,.,10.972606269,42098,32.9897,031,N,96.7,031912101,031912
031912104,81,86,89,1,584,29,95,26,319,.,.,.,21.4,49037,29.1932,031,N,96.6,031912104,031912
031912108,86,88,79,0,532,6,26,22,443,.,.,.,14.710049021,46142,25.3643,031,N,96.2,031912108,031912
031912109,62,65,56,2,433,4,8,26,394,.,.,.,18.260869565,47285,22.3142,031,N,96.6,031912109,031912
031912112,79,70,79,1,514,0,18,18,464,.,.,.,13.346153846,45079,26,031,N,97,031912112,031912
031912114,109,117,106,2,717,2,9,26,586,.,.,.,5.891589413,40121,33.4975,031,N,96.7,031912114,031912
031912115,85,105,93,1,666,3,10,53,483,.,.,.,9.0415913201,42763,34.5758,031,N,96.7,031912115,031912
031913101,51,40,46,0,351,0,0,24,346,.,.,.,6.64,38718,23.9859,031,N,96.8,031913101,031913
031914101,95,74,93,2,565,5,37,39,532,.,.,.,10.692307692,40636,37.9154,031,N,96.5,031914101,031914
039903101,31,30,33,1,199,183,3,24,115,.,.,.,10.894736842,36535,15.501,039,N,96.1,039903101,039903
040901102,34,36,41,10,267,59,3,27,223,.,.,.,12.906976744,39098,19.7724,040,N,95.9,040901102,040901
042905101,11,6,10,0,73,54,0,8,53,.,.,.,6.9,33370,7.8258,042,N,96.5,042905101,042905
043905106,89,99,97,40,659,216,14,54,296,.,.,.,8.5470450728,46442,46.8002,043,N,97.1,043905106,043905
043905108,79,75,106,94,551,276,11,49,203,.,.,.,6.3079378276,44042,34.4015,043,N,96.8,043905108,043905
043910118,71,66,57,39,461,243,30,63,75,.,.,.,12.853658537,48745,40.7878,043,N,97.6,043910118,043910
044902101,34,36,43,16,249,128,7,28,168,.,.,.,13.047619048,39611,18.4176,044,N,96.6,044902101,044902
045905102,37,37,32,56,236,97,17,29,151,.,.,.,14.590909091,40652,20.6817,045,N,96.8,045905102,045905
052901101,66,51,63,10,448,147,27,44,242,.,.,.,15.222222222,45361,33.7276,052,N,95.4,052901101,052901
054901101,35,29,32,8,226,46,3,19,186,.,.,.,17.19047619,40246,20.8104,054,N,95.9,054901101,054901
054903102,32,41,44,5,258,61,5,35,219,.,.,.,6.1904761905,33149,21.0028,054,N,96.2,054903102,054903
055901102,43,32,35,1,250,35,11,14,192,.,.,.,12.2,40077,24.9999,055,N,95.6,055901102,055901
057903106,89,81,80,40,612,79,33,40,448,.,.,.,5.6434074847,44241,42.3507,057,N,97,057903106,057903
057903122,82,81,98,54,565,248,57,60,150,.,.,.,11.117647059,47244,33.5001,057,N,97.6,057903122,057903
057903128,81,55,50,125,547,69,30,40,155,.,.,.,6.3870967742,44378,30.5078,057,N,96.3,057903128,057903
057905103,83,67,61,55,654,2,54,36,611,.,.,.,14.532467532,55239,36.998,057,N,96.8,057905103,057905
057905114,74,94,87,426,550,3,47,43,527,.,.,.,13.655242521,52982,34.4279,057,N,97.1,057905114,057905
057905115,102,87,89,239,618,2,60,30,592,.,.,.,6.4444444444,46987,35.9976,057,N,96.8,057905115,057905
057905116,141,113,141,44,1085,5,79,41,1056,.,.,.,10.614173228,49949,62.4961,057,N,97.2,057905116,057905
057905118,105,150,150,599,752,1,65,71,727,.,.,.,9.9368421053,50193,47.1552,057,N,95.3,057905118,057905
057905124,43,77,62,252,395,1,25,30,385,.,.,.,16.555555556,53582,35.9983,057,N,96.3,057905124,057905
057905127,25,28,33,50,243,6,16,22,231,.,.,.,11,50358,20.499,057,N,96.3,057905127,057905
057905128,54,54,51,350,361,0,64,39,341,.,.,.,10.272727273,50237,32.9983,057,N,96.6,057905128,057905
057905131,102,79,74,46,623,12,42,43,600,.,.,.,6.4651162791,46446,42.9977,057,N,97.2,057905131,057905
057905132,40,48,56,266,338,1,13,25,324,.,.,.,8.7407407407,47973,26.9984,057,N,96.7,057905132,057905
057905133,97,77,88,110,601,0,89,24,574,.,.,.,9.0888888889,49013,44.9971,057,N,96.9,057905133,057905
057905140,53,67,61,165,371,1,59,22,358,.,.,.,16.275862069,54056,28.9984,057,N,97.6,057905140,057905
057905141,39,35,32,44,303,8,24,6,299,.,.,.,7.825,46971,19.4988,057,N,96.9,057905141,057905
057905142,101,105,88,581,682,5,43,39,658,.,.,.,11.55,51036,39.3396,057,N,97.5,057905142,057905
057905144,94,51,53,31,487,9,35,25,459,.,.,.,11.661016949,51321,29.4981,057,N,96.1,057905144,057905
057905145,139,104,120,16,924,1,63,34,864,.,.,.,10.796610169,50164,56.9964,057,N,97.9,057905145,057905
057905150,37,44,31,199,280,4,21,21,263,.,.,.,13.523809524,52005,20.9987,057,N,97.2,057905150,057905
057905155,114,119,100,381,790,11,74,56,734,.,.,.,10.363636364,49486,43.9977,057,N,.,057905155,057905
057905159,123,111,86,275,777,22,61,77,748,.,.,.,11.017857143,51100,55.9968,057,N,96.2,057905159,057905
057905169,88,75,68,89,523,95,90,36,389,.,.,.,14.397590361,52285,41.4978,057,N,97.1,057905169,057905
057905171,81,63,54,23,519,348,125,19,121,.,.,.,16.042253521,54402,35.4981,057,N,96.1,057905171,057905
057905176,141,98,96,144,852,19,32,52,795,.,.,.,5.3260869565,45787,45.9973,057,N,.,057905176,057905
057905178,43,71,58,256,353,2,17,23,338,.,.,.,12.551724138,51345,28.4984,057,N,96.8,057905178,057905
057905182,102,147,126,32,887,6,56,44,875,.,.,.,9.4528301887,49501,52.9969,057,N,97.6,057905182,057905
057905183,76,80,65,397,504,8,18,32,461,.,.,.,12.363636364,52189,27.4982,057,N,97.3,057905183,057905
057905185,71,62,61,293,451,1,22,49,421,.,.,.,11.413793103,50139,28.9983,057,N,96.6,057905185,057905
057905186,62,55,56,213,416,2,21,25,406,.,.,.,8.3103448276,47948,28.9984,057,N,97,057905186,057905
057905189,62,54,57,320,404,3,3,20,382,.,.,.,13.448979592,51581,24.4986,057,N,97.1,057905189,057905
057905196,54,50,41,252,320,5,36,29,304,.,.,.,14.875,52615,31.9984,057,N,95.8,057905196,057905
057905200,78,65,79,409,477,1,38,30,456,.,.,.,16.921052632,54336,37.498,057,N,95,057905200,057905
057905201,72,74,62,458,476,1,60,21,436,.,.,.,14.604651163,53053,42.4982,057,N,96.9,057905201,057905
057905202,96,60,61,70,534,5,52,28,508,.,.,.,10.40625,50554,31.998,057,N,97.3,057905202,057905
057905213,63,62,65,173,441,3,21,17,419,.,.,.,11.593220339,51368,29.4982,057,N,96.9,057905213,057905
057905214,76,71,75,383,510,3,30,40,505,.,.,.,16.558139535,55024,41.9975,057,N,97,057905214,057905
057905219,82,85,86,471,481,1,63,23,319,.,.,.,16.5,55408,29.9978,057,N,97.6,057905219,057905
057905226,108,102,87,218,651,13,56,16,631,.,.,.,12.422535211,52487,34.4978,057,N,97.1,057905226,057905
057905228,38,48,46,49,287,6,27,34,240,.,.,.,15.4,55007,24.9988,057,N,96.2,057905228,057905
057905233,63,74,57,71,468,69,51,27,340,.,.,.,16.314285714,53520,34.4981,057,N,96.3,057905233,057905
057905263,72,60,68,301,468,7,19,22,455,.,.,.,9.8181818182,49253,32.998,057,N,97.8,057905263,057905
057905264,136,111,104,750,839,2,69,47,784,.,.,.,12.456521739,50912,45.9969,057,N,96.9,057905264,057905
057905265,71,76,61,13,466,5,61,24,432,.,.,.,13.864864865,52854,36.9979,057,N,96,057905265,057905
057905268,74,147,157,29,675,7,88,51,655,.,.,.,15.469387755,52951,48.9973,057,N,97.3,057905268,057905
057905271,128,121,107,7,865,2,62,23,823,.,.,.,11.428571429,49970,48.9971,057,N,97.8,057905271,057905
057905280,183,160,110,287,1152,68,95,66,924,.,.,.,11.242647059,50326,64.9961,057,N,96.9,057905280,057905
057905281,106,118,89,92,678,3,71,30,653,.,.,.,10.611650485,50247,49.4971,057,N,96.8,057905281,057905
057905289,59,50,45,23,377,4,38,30,363,.,.,.,8.1818181818,48332,32.998,057,N,.,057905289,057905
057909102,61,65,70,27,478,49,13,54,385,.,.,.,13,45405,30.5266,057,N,97.9,057909102,057909
057909121,72,86,86,96,573,77,6,26,406,.,.,.,12.25,48267,35.4694,057,N,97.4,057909121,057909
057909133,97,116,115,168,685,97,6,50,437,.,.,.,12.377777778,47141,41.7642,057,N,97.5,057909133,057909
057909134,98,109,95,113,716,98,7,28,493,.,.,.,10.391140885,46893,45.4928,057,N,97.7,057909134,057909
057909155,117,125,108,53,721,376,14,45,230,.,.,.,9.1960784314,45657,49.1648,057,N,97.1,057909155,057909
057909156,94,93,95,151,684,260,10,51,291,.,.,.,5.527898742,44818,44.9678,057,N,96.9,057909156,057909
057910101,61,60,75,52,449,51,20,60,369,.,.,.,6.8806694155,46039,32.9849,057,N,96.8,057910101,057910
057910102,77,73,72,14,525,59,22,75,462,.,.,.,9.0277777778,46782,36.0009,057,N,96.9,057910102,057910
057910103,86,95,80,68,575,70,29,72,474,.,.,.,7.9756097561,46264,41.0009,057,N,96.5,057910103,057910
057910105,60,48,68,8,406,42,21,32,362,.,.,.,8.6901641999,46392,30.8781,057,N,97,057910105,057910
057910107,91,79,65,161,557,31,14,39,498,.,.,.,8.8419437448,46644,37.9957,057,N,96.1,057910107,057910
057910109,74,61,78,54,488,59,18,60,395,.,.,.,6.0555555556,45116,36.0009,057,N,96.8,057910109,057910
057910116,83,88,66,75,525,40,32,60,414,.,.,.,14.222222222,49635,36.0009,057,N,96.8,057910116,057910
057910118,71,87,81,49,521,51,8,29,402,.,.,.,8.3941574364,46503,34.787,057,N,97.1,057910118,057910
