,SAT_avg,ACT_avg,SAT/ACT_pct,DISTRICT
171901,19.8,19.8,19.8,171901
171902,20,20,20,171902
172902,18.3,18.3,18.3,172902
172905,19.9,19.9,19.9,172905
173901,18.8,18.8,18.8,173901
174901,-1,-1,-1,174901
174902,-1,-1,-1,174902
174903,18.4,18.4,18.4,174903
174904,20.6,20.6,20.6,174904
174906,19,19,19,174906
174908,19.9,19.9,19.9,174908
174909,19.8,19.8,19.8,174909
174910,.,.,.,174910
174911,22.9,22.9,22.9,174911
175902,18.9,18.9,18.9,175902
175903,20,20,20,175903
175904,18.3,18.3,18.3,175904
175905,20.1,20.1,20.1,175905
175907,18.1,18.1,18.1,175907
175910,18.3,18.3,18.3,175910
175911,19.8,19.8,19.8,175911
176901,16.9,16.9,16.9,176901
176902,18.7,18.7,18.7,176902
176903,19.2,19.2,19.2,176903
177901,21.7,21.7,21.7,177901
177902,21.5,21.5,21.5,177902
177903,17.6,17.6,17.6,177903
177905,22.5,22.5,22.5,177905
178801,-1,-1,-1,178801
178802,.,.,.,178802
178804,-1,-1,-1,178804
178807,.,.,.,178807
178901,-1,-1,-1,178901
178902,17.2,17.2,17.2,178902
178903,20.7,20.7,20.7,178903
178904,18.6,18.6,18.6,178904
178905,.,.,.,178905
178906,.,.,.,178906
178908,21.8,21.8,21.8,178908
178909,16.9,16.9,16.9,178909
178912,20,20,20,178912
178913,16.7,16.7,16.7,178913
178914,20.6,20.6,20.6,178914
178915,16.6,16.6,16.6,178915
179901,21,21,21,179901
180901,18.5,18.5,18.5,180901
180902,20.6,20.6,20.6,180902
180903,15.3,15.3,15.3,180903
180904,.,.,.,180904
181901,21.1,21.1,21.1,181901
181905,23,23,23,181905
181906,17.1,17.1,17.1,181906
181907,20.3,20.3,20.3,181907
181908,21.6,21.6,21.6,181908
182901,21.3,21.3,21.3,182901
182902,-1,-1,-1,182902
182903,19.9,19.9,19.9,182903
182904,20.9,20.9,20.9,182904
182905,20,20,20,182905
182906,.,.,.,182906
183801,.,.,.,183801
183901,17.7,17.7,17.7,183901
183902,20.3,20.3,20.3,183902
183904,17.7,17.7,17.7,183904
184901,-1,-1,-1,184901
184902,21.6,21.6,21.6,184902
184903,21.2,21.2,21.2,184903
184904,-1,-1,-1,184904
184907,22.5,22.5,22.5,184907
184908,22.9,22.9,22.9,184908
184909,20.9,20.9,20.9,184909
184911,.,.,.,184911
185901,17.8,17.8,17.8,185901
185902,24.9,24.9,24.9,185902
185903,19,19,19,185903
185904,17.9,17.9,17.9,185904
186901,-1,-1,-1,186901
186902,22.2,22.2,22.2,186902
186903,18.4,18.4,18.4,186903
187901,18.7,18.7,18.7,187901
187903,14.4,14.4,14.4,187903
187904,16.9,16.9,16.9,187904
187906,19.9,19.9,19.9,187906
187907,20.1,20.1,20.1,187907
187910,.,.,.,187910
188801,.,.,.,188801
188901,20.5,20.5,20.5,188901
188902,20.5,20.5,20.5,188902
188903,18.7,18.7,18.7,188903
188904,.,.,.,188904
189901,18.1,18.1,18.1,189901
189902,16.6,16.6,16.6,189902
190903,20.1,20.1,20.1,190903
191901,22.1,22.1,22.1,191901
192901,19,19,19,192901
193801,.,.,.,193801
193902,21.1,21.1,21.1,193902
194902,17.7,17.7,17.7,194902
194903,19.7,19.7,19.7,194903
194904,19.6,19.6,19.6,194904
194905,21,21,21,194905
195901,18.4,18.4,18.4,195901
195902,.,.,.,195902
196901,19.9,19.9,19.9,196901
196902,18.1,18.1,18.1,196902
196903,17.9,17.9,17.9,196903
197902,21.4,21.4,21.4,197902
198901,20.7,20.7,20.7,198901
198902,15.4,15.4,15.4,198902
198903,20.4,20.4,20.4,198903
198905,15.7,15.7,15.7,198905
198906,-1,-1,-1,198906
199901,22.3,22.3,22.3,199901
199902,19.7,19.7,19.7,199902
200901,21,21,21,200901
200902,21,21,21,200902
200904,21.4,21.4,21.4,200904
200906,.,.,.,200906
201902,20,20,20,201902
201903,-1,-1,-1,201903
201904,.,.,.,201904
201907,20,20,20,201907
201908,20.6,20.6,20.6,201908
201910,19.9,19.9,19.9,201910
201913,22.6,22.6,22.6,201913
201914,20.1,20.1,20.1,201914
202903,18.8,18.8,18.8,202903
202905,-1,-1,-1,202905
203901,17.1,17.1,17.1,203901
203902,20.9,20.9,20.9,203902
204901,19.8,19.8,19.8,204901
204904,16.3,16.3,16.3,204904
205901,20.3,20.3,20.3,205901
205902,21.9,21.9,21.9,205902
205903,22.6,22.6,22.6,205903
205904,17.6,17.6,17.6,205904
205905,19.1,19.1,19.1,205905
205906,17.3,17.3,17.3,205906
205907,15.4,15.4,15.4,205907
206901,18.7,18.7,18.7,206901
206902,-1,-1,-1,206902
206903,20.4,20.4,20.4,206903
207901,19.8,19.8,19.8,207901
208901,-1,-1,-1,208901
208902,20.5,20.5,20.5,208902
208903,18.4,18.4,18.4,208903
209901,19.6,19.6,19.6,209901
209902,.,.,.,209902
210901,18.7,18.7,18.7,210901
210902,21.6,21.6,21.6,210902
210903,21.5,21.5,21.5,210903
210904,21.2,21.2,21.2,210904
210905,18.2,18.2,18.2,210905
210906,.,.,.,210906
211901,.,.,.,211901
211902,18.8,18.8,18.8,211902
212801,.,.,.,212801
212802,.,.,.,212802
212803,.,.,.,212803
212901,18.6,18.6,18.6,212901
212902,20.5,20.5,20.5,212902
212903,20.7,20.7,20.7,212903
212904,17.5,17.5,17.5,212904
212905,18.2,18.2,18.2,212905
212906,21.5,21.5,21.5,212906
212909,19.6,19.6,19.6,212909
212910,17.2,17.2,17.2,212910
213801,-1,-1,-1,213801
213901,22.4,22.4,22.4,213901
214901,16.7,16.7,16.7,214901
214902,19.2,19.2,19.2,214902
214903,16.7,16.7,16.7,214903
215901,19.9,19.9,19.9,215901
216901,21.6,21.6,21.6,216901
217901,20,20,20,217901
218901,18.5,18.5,18.5,218901
219901,21,21,21,219901
219903,20.5,20.5,20.5,219903
219905,16.8,16.8,16.8,219905
220801,-1,-1,-1,220801
220802,.,.,.,220802
220803,16.3,16.3,16.3,220803
220804,-1,-1,-1,220804
220806,.,.,.,220806
220807,.,.,.,220807
220808,.,.,.,220808
220809,-1,-1,-1,220809
220810,.,.,.,220810
220811,.,.,.,220811
220812,.,.,.,220812
220901,20.7,20.7,20.7,220901
220902,21.2,21.2,21.2,220902
220904,16.9,16.9,16.9,220904
220905,18.2,18.2,18.2,220905
220906,22.8,22.8,22.8,220906
220907,21.7,21.7,21.7,220907
220908,20.2,20.2,20.2,220908
220910,16.9,16.9,16.9,220910
220912,20.2,20.2,20.2,220912
220914,18.9,18.9,18.9,220914
220915,21.3,21.3,21.3,220915
220916,21.5,21.5,21.5,220916
220917,18.7,18.7,18.7,220917
220918,21.8,21.8,21.8,220918
220919,23.9,23.9,23.9,220919
220920,19.7,19.7,19.7,220920
221801,-1,-1,-1,221801
221901,21.5,21.5,21.5,221901
221904,19.2,19.2,19.2,221904
221905,-1,-1,-1,221905
221911,21,21,21,221911
221912,22.3,22.3,22.3,221912
222901,21.1,21.1,21.1,222901
223901,19.1,19.1,19.1,223901
223902,16.3,16.3,16.3,223902
223904,-1,-1,-1,223904
224901,23.2,23.2,23.2,224901
224902,21.4,21.4,21.4,224902
225902,19.3,19.3,19.3,225902
225905,.,.,.,225905
225906,21.3,21.3,21.3,225906
225907,.,.,.,225907
226901,20.3,20.3,20.3,226901
226903,19.5,19.5,19.5,226903
226905,19.4,19.4,19.4,226905
226906,20.9,20.9,20.9,226906
226907,20.8,20.8,20.8,226907
226908,17.6,17.6,17.6,226908
227801,-1,-1,-1,227801
227803,.,.,.,227803
227804,-1,-1,-1,227804
227805,.,.,.,227805
227806,16.1,16.1,16.1,227806
227811,.,.,.,227811
227812,.,.,.,227812
227814,-1,-1,-1,227814
227816,.,.,.,227816
227817,.,.,.,227817
227818,-1,-1,-1,227818
227819,.,.,.,227819
227820,.,.,.,227820
227821,.,.,.,227821
227901,20.1,20.1,20.1,227901
227904,20.4,20.4,20.4,227904
227907,18.1,18.1,18.1,227907
227909,24.6,24.6,24.6,227909
227910,17.2,17.2,17.2,227910
227912,22.3,22.3,22.3,227912
227913,23.7,23.7,23.7,227913
228901,18.8,18.8,18.8,228901
228903,17.5,17.5,17.5,228903
228904,.,.,.,228904
228905,.,.,.,228905
229901,19.5,19.5,19.5,229901
229903,19.9,19.9,19.9,229903
229904,19.2,19.2,19.2,229904
229905,18,18,18,229905
229906,-1,-1,-1,229906
230901,20.6,20.6,20.6,230901
230902,19.3,19.3,19.3,230902
230903,20.2,20.2,20.2,230903
230904,17,17,17,230904
230905,20.5,20.5,20.5,230905
230906,21.9,21.9,21.9,230906
230908,20.7,20.7,20.7,230908
231901,17.8,17.8,17.8,231901
231902,18.5,18.5,18.5,231902
232801,.,.,.,232801
232901,20.8,20.8,20.8,232901
232902,19.9,19.9,19.9,232902
232903,17.8,17.8,17.8,232903
232904,23.9,23.9,23.9,232904
233801,-1,-1,-1,233801
233901,17.6,17.6,17.6,233901
233903,-1,-1,-1,233903
234801,.,.,.,234801
234902,24.7,24.7,24.7,234902
234903,22.3,22.3,22.3,234903
234904,20.6,20.6,20.6,234904
234905,21.7,21.7,21.7,234905
234906,21.4,21.4,21.4,234906
234907,19.8,19.8,19.8,234907
234909,17.7,17.7,17.7,234909
235801,.,.,.,235801
235901,18.7,18.7,18.7,235901
235902,20.9,20.9,20.9,235902
235904,.,.,.,235904
236801,.,.,.,236801
236901,19.3,19.3,19.3,236901
236902,18.3,18.3,18.3,236902
237902,17.3,17.3,17.3,237902
237904,19.1,19.1,19.1,237904
237905,18.8,18.8,18.8,237905
238902,20.5,20.5,20.5,238902
238904,-1,-1,-1,238904
239901,20.8,20.8,20.8,239901
239903,22.8,22.8,22.8,239903
240801,.,.,.,240801
240802,.,.,.,240802
240901,16.2,16.2,16.2,240901
240903,17.8,17.8,17.8,240903
240904,17.4,17.4,17.4,240904
241901,20.8,20.8,20.8,241901
241902,19.3,19.3,19.3,241902
241903,17.5,17.5,17.5,241903
241904,19.1,19.1,19.1,241904
241906,19.8,19.8,19.8,241906
242902,20.4,20.4,20.4,242902
242903,20.6,20.6,20.6,242903
242905,.,.,.,242905
242906,20.6,20.6,20.6,242906
243801,-1,-1,-1,243801
243901,21,21,21,243901
243902,19.4,19.4,19.4,243902
243903,20.3,20.3,20.3,243903
243905,20.9,20.9,20.9,243905
243906,16.3,16.3,16.3,243906
244901,.,.,.,244901
244903,20.9,20.9,20.9,244903
244905,23.4,23.4,23.4,244905
245901,.,.,.,245901
245902,16,16,16,245902
245903,16.8,16.8,16.8,245903
245904,19,19,19,245904
246902,20,20,20,246902
246904,21.8,21.8,21.8,246904
246905,19,19,19,246905
246906,21.8,21.8,21.8,246906
246907,20,20,20,246907
246908,21.5,21.5,21.5,246908
246909,23.3,23.3,23.3,246909
246911,19.3,19.3,19.3,246911
246912,-1,-1,-1,246912
246913,21.3,21.3,21.3,246913
246914,.,.,.,246914
247901,19.6,19.6,19.6,247901
247903,19.7,19.7,19.7,247903
247904,21.8,21.8,21.8,247904
247906,19.6,19.6,19.6,247906
248901,19.3,19.3,19.3,248901
248902,19.4,19.4,19.4,248902
249901,20.7,20.7,20.7,249901
249902,20.8,20.8,20.8,249902
249903,20.7,20.7,20.7,249903
249904,21.3,21.3,21.3,249904
249905,20.5,20.5,20.5,249905
249906,20.7,20.7,20.7,249906
249908,-1,-1,-1,249908
250902,21.3,21.3,21.3,250902
250903,20.5,20.5,20.5,250903
250904,20.3,20.3,20.3,250904
250905,20.3,20.3,20.3,250905
250906,20.3,20.3,20.3,250906
250907,20.3,20.3,20.3,250907
251901,18.7,18.7,18.7,251901
251902,22.3,22.3,22.3,251902
252901,20.2,20.2,20.2,252901
252902,-1,-1,-1,252902
252903,22,22,22,252903
253901,17.4,17.4,17.4,253901
254901,16,16,16,254901
254902,16.5,16.5,16.5,254902
