,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
057905153,88,80,84,107,583,7,218,61,43,340,.,.,.,12.6,54305,35.3,057,N,96.9,057905153,057905
057905157,40,41,24,11,243,3,2,29,24,216,.,.,.,9.7,51232,22,057,N,97.6,057905157,057905
057905158,67,60,56,7,443,1,9,55,15,364,.,.,.,6.7,50868,31,057,N,96.8,057905158,057905
057905159,150,138,119,284,1004,100,36,89,69,859,.,.,.,12.9,55111,65,057,N,96.9,057905159,057905
057905160,41,38,34,28,239,2,5,22,28,211,.,.,.,15,56050,20.5,057,N,98.1,057905160,057905
057905161,72,83,103,115,608,0,3,50,41,555,.,.,.,12.5,53310,36,057,N,96.2,057905161,057905
057905168,84,79,81,13,578,1,6,58,41,566,.,.,.,9.7,52534,39,057,N,97.3,057905168,057905
057905170,103,87,88,128,578,0,28,60,28,541,.,.,.,8.2,51617,40,057,N,96.6,057905170,057905
057905171,150,102,100,14,841,15,659,93,53,84,.,.,.,15.4,56133,53.2,057,N,97.2,057905171,057905
057905172,111,105,106,79,716,4,10,59,30,603,.,.,.,13.2,54925,42,057,N,97.6,057905172,057905
057905173,73,135,133,103,610,2,16,80,32,552,.,.,.,11.1,53649,43,057,N,96.2,057905173,057905
057905177,61,80,80,28,509,7,47,68,27,438,.,.,.,7.1,51309,32.5,057,N,96.1,057905177,057905
057905178,41,32,28,159,311,0,1,28,6,302,.,.,.,12.7,53638,27,057,N,97.1,057905178,057905
057905181,76,94,75,32,569,7,3,67,32,530,.,.,.,7.5,51166,36,057,N,96.8,057905181,057905
057905182,155,141,118,29,971,3,6,77,65,891,.,.,.,6,49816,59.3,057,N,97.2,057905182,057905
057905184,40,43,38,14,272,1,8,42,1,235,.,.,.,11.7,53525,18.5,057,N,97.2,057905184,057905
057905185,54,55,65,179,396,0,6,22,37,351,.,.,.,9.5,52052,29.5,057,N,96.1,057905185,057905
057905186,59,59,67,191,455,0,12,32,17,435,.,.,.,5,50094,33,057,N,96.2,057905186,057905
057905190,74,73,80,10,574,0,8,41,58,521,.,.,.,11.3,53054,37.5,057,N,97.1,057905190,057905
057905191,85,74,72,508,541,0,3,45,21,492,.,.,.,7.6,51545,33,057,N,96.5,057905191,057905
057905195,75,53,62,55,463,12,37,55,32,385,.,.,.,11.6,53093,34.8,057,N,98,057905195,057905
057905196,55,54,54,288,350,6,0,39,18,341,.,.,.,10,52926,24.5,057,N,95.7,057905196,057905
057905197,85,63,88,3,558,0,3,42,38,481,.,.,.,9.5,52364,37.5,057,N,97.7,057905197,057905
057905198,72,73,77,55,565,1,44,45,30,463,.,.,.,10.3,52823,34.6,057,N,96.9,057905198,057905
057905199,103,112,80,41,671,3,40,48,37,616,.,.,.,13.5,54478,40.6,057,N,97.3,057905199,057905
057905201,109,71,77,531,585,1,3,67,45,534,.,.,.,22.3,61362,35.6,057,N,96.8,057905201,057905
057905202,111,96,99,82,695,1,8,60,35,628,.,.,.,7.5,52284,42.5,057,N,95.8,057905202,057905
057905205,134,107,120,112,787,0,10,87,36,724,.,.,.,9.6,52774,46.5,057,N,97,057905205,057905
057905206,69,64,75,58,535,4,64,93,31,428,.,.,.,8.3,51619,35.9,057,N,97,057905206,057905
057905209,120,112,104,20,797,0,13,61,49,776,.,.,.,6.8,50198,50,057,N,97.1,057905209,057905
057905211,94,98,104,27,707,0,4,83,33,612,.,.,.,6.4,50061,45.2,057,N,97.2,057905211,057905
057905212,52,48,46,165,337,1,32,65,3,196,.,.,.,11.9,56168,18.5,057,N,98.2,057905212,057905
057905213,61,58,58,136,393,0,1,22,12,377,.,.,.,9.3,52377,29.5,057,N,96.8,057905213,057905
057905216,105,145,110,435,965,0,20,39,53,859,.,.,.,6.1,50584,60,057,N,95.7,057905216,057905
057905218,159,144,155,457,1076,16,30,105,46,1023,.,.,.,11.4,53378,66.1,057,N,95.5,057905218,057905
057905219,77,71,69,360,416,0,8,33,32,308,.,.,.,15.7,56190,23.8,057,N,97.4,057905219,057905
057905222,80,105,86,11,621,0,7,59,41,579,.,.,.,9,51636,38,057,N,97.8,057905222,057905
057905226,83,64,70,125,515,0,6,64,39,485,.,.,.,10,53256,35.5,057,N,96,057905226,057905
057905228,51,32,43,10,324,1,8,33,56,288,.,.,.,10.3,51738,26.5,057,N,96.4,057905228,057905
057905229,114,110,111,2,817,0,7,67,24,777,.,.,.,6.7,51471,49,057,N,96.9,057905229,057905
057905232,84,68,67,136,512,6,13,55,35,476,.,.,.,7.8,51632,33,057,N,96.3,057905232,057905
057905233,81,69,74,63,592,9,47,47,25,527,.,.,.,12.1,53898,36.4,057,N,97,057905233,057905
057905234,108,115,97,29,689,0,7,54,12,630,.,.,.,10.5,52906,38,057,N,97.4,057905234,057905
057905239,91,98,113,3,663,0,6,63,40,627,.,.,.,9.7,52706,43,057,N,97.1,057905239,057905
057905244,88,106,101,64,713,0,95,78,36,573,.,.,.,9.6,52770,41,057,N,96.8,057905244,057905
057905250,91,96,81,358,566,0,4,50,15,494,.,.,.,7.4,51282,34,057,N,96.6,057905250,057905
057905260,69,55,48,4,414,0,4,50,11,400,.,.,.,9.3,52122,29,057,N,97.8,057905260,057905
057905263,46,68,54,188,295,2,3,54,5,263,.,.,.,11.4,53206,24,057,N,95.7,057905263,057905
057905264,111,102,123,585,723,0,8,52,51,602,.,.,.,12,54290,44.5,057,N,95.3,057905264,057905
057905265,65,78,86,8,539,0,3,51,40,517,.,.,.,13.7,56110,32,057,N,96.4,057905265,057905
057905268,95,82,80,31,587,2,12,45,42,550,.,.,.,11.1,53201,43.5,057,N,97.1,057905268,057905
057905269,44,52,36,170,300,1,8,29,21,291,.,.,.,7.1,50699,27,057,N,96.2,057905269,057905
057905270,0,3,115,24,374,3,89,51,46,242,.,.,.,10.2,53160,31.5,057,N,96.3,057905270,057905
057905271,139,137,130,16,1022,0,3,87,29,924,.,.,.,7.5,50671,59,057,N,97.4,057905271,057905
057905272,70,68,75,7,486,0,3,27,14,441,.,.,.,12.8,54004,34,057,N,95.6,057905272,057905
057905273,93,84,76,141,566,0,8,49,37,526,.,.,.,13,54922,37,057,N,96.4,057905273,057905
057905274,112,117,104,14,763,2,9,91,51,652,.,.,.,9,51804,48.3,057,N,97.6,057905274,057905
057905275,84,86,97,10,622,1,9,68,28,547,.,.,.,8.4,51659,40,057,N,97.1,057905275,057905
057905276,125,113,83,139,704,0,20,80,47,647,.,.,.,8.5,51925,44,057,N,96.9,057905276,057905
057905277,61,58,56,189,426,1,12,46,24,353,.,.,.,13.3,53762,30.5,057,N,96.1,057905277,057905
057905278,88,98,87,15,643,0,5,53,58,598,.,.,.,6.1,50521,39,057,N,97,057905278,057905
057905281,80,101,68,172,676,28,17,49,66,620,.,.,.,10.8,53615,44,057,N,96.5,057905281,057905
057905283,83,84,88,81,567,28,10,56,27,534,.,.,.,9.5,52128,32.5,057,N,96.5,057905283,057905
057905287,111,112,89,15,689,2,6,40,56,626,.,.,.,8,51316,48.3,057,N,97.1,057905287,057905
057905301,171,146,137,283,932,6,41,105,51,863,.,.,.,8.9,51808,53.5,057,N,96.6,057905301,057905
057905303,100,90,78,90,683,1,5,75,17,629,.,.,.,6,50359,40,057,N,97.1,057905303,057905
057905305,119,90,95,67,668,1,25,73,29,604,.,.,.,10.1,52779,38,057,N,96.7,057905305,057905
057906102,109,107,94,471,616,3,20,96,46,427,.,.,.,12,50531,35,057,N,97.1,057906102,057906
057906104,78,108,107,395,678,4,37,40,44,584,.,.,.,10.4,49739,40.8,057,N,97.2,057906104,057906
057906108,92,110,104,326,641,0,22,60,38,526,.,.,.,12.5,50942,39.6,057,N,97.1,057906108,057906
057906109,115,107,110,553,691,3,18,52,43,533,.,.,.,10.9,49698,41.8,057,N,97.3,057906109,057906
057909102,93,88,77,64,606,55,31,10,41,507,.,.,.,13.4,53340,35.7,057,N,97,057909102,057909
057909112,83,67,74,26,477,15,45,3,41,400,.,.,.,14.1,53217,31,057,N,97.1,057909112,057909
057909115,108,110,128,95,623,67,137,73,41,317,.,.,.,13.6,52891,33,057,N,98.1,057909115,057909
057909119,80,78,85,43,507,28,31,10,30,428,.,.,.,8.3,51680,31.2,057,N,97.4,057909119,057909
057909121,70,79,69,75,529,3,64,6,43,410,.,.,.,11.4,53176,32.1,057,N,97.3,057909121,057909
057909122,81,87,88,66,528,72,126,355,25,285,.,.,.,13.3,54178,31.3,057,N,97.5,057909122,057909
057909132,84,87,85,96,550,16,123,6,33,387,.,.,.,14.3,54392,32.1,057,N,97.6,057909132,057909
057909133,81,92,89,119,537,112,64,2,60,378,.,.,.,11.5,52501,33.2,057,N,97.4,057909133,057909
057909134,106,86,110,93,622,17,82,9,43,469,.,.,.,12.7,53281,36.3,057,N,97.1,057909134,057909
057909136,89,97,101,186,609,11,112,0,44,411,.,.,.,11.9,53083,37.4,057,N,96.5,057909136,057909
057909140,72,77,64,111,481,70,87,10,37,306,.,.,.,12.3,52583,32,057,N,97.7,057909140,057909
057909141,91,81,84,189,577,50,81,6,45,435,.,.,.,9.2,52228,35.1,057,N,97.1,057909141,057909
057909146,84,106,104,105,581,15,158,4,51,389,.,.,.,12.8,52892,33.1,057,N,97.2,057909146,057909
057909156,104,101,97,144,639,29,213,11,50,355,.,.,.,9.6,51546,39.2,057,N,97,057909156,057909
057910101,71,77,84,63,531,4,53,30,28,465,.,.,.,8.4,53043,34.6,057,N,96.7,057910101,057910
057910104,116,113,97,251,648,2,61,23,44,590,.,.,.,7.6,53685,44.9,057,N,96.4,057910104,057910
057910106,83,91,93,188,525,74,69,41,75,274,.,.,.,10.9,52634,33.9,057,N,97.3,057910106,057910
057910109,144,131,119,115,873,3,72,37,61,750,.,.,.,7.1,56767,53.1,057,N,96.8,057910109,057910
057910113,110,101,107,110,753,5,118,27,32,581,.,.,.,7.1,52708,43.2,057,N,97.4,057910113,057910
057910120,70,78,73,75,439,29,79,19,33,309,.,.,.,7.6,52496,30.5,057,N,97.1,057910120,057910
057910121,119,98,96,205,761,20,209,58,42,290,.,.,.,10,53634,46.5,057,N,97.1,057910121,057910
057910122,82,106,107,84,603,8,70,31,56,492,.,.,.,6.7,52066,36.1,057,N,96.9,057910122,057910
057910125,89,91,90,180,518,17,66,44,46,327,.,.,.,11.3,55707,35.1,057,N,96.9,057910125,057910
057910127,100,92,2,19,611,1,102,10,65,563,.,.,.,8.2,52803,37.4,057,N,96.6,057910127,057910
057910129,88,73,92,120,591,34,56,40,30,412,.,.,.,10.3,52945,34.3,057,N,97.2,057910129,057910
057910130,101,82,96,184,617,49,90,45,36,367,.,.,.,8.5,52473,38.2,057,N,97.3,057910130,057910
057913101,44,80,78,211,373,0,11,45,12,346,.,.,.,10.7,54199,24,057,N,96.7,057913101,057913
057913102,120,69,77,406,681,0,19,77,25,597,.,.,.,10.3,55171,37.1,057,N,96.6,057913102,057913
057913103,40,43,49,154,308,1,15,38,19,289,.,.,.,11.2,54290,19,057,N,96.8,057913103,057913
057913109,84,89,81,508,572,0,10,41,37,517,.,.,.,9.3,53665,35.5,057,N,96.4,057913109,057913
057913110,65,88,78,464,585,0,15,61,14,522,.,.,.,7.4,52555,33,057,N,96.6,057913110,057913
057914129,84,78,83,170,477,8,110,18,41,279,.,.,.,7.4,52938,29.7,057,N,97.6,057914129,057914
057922106,89,96,83,14,553,111,202,60,37,155,.,.,.,8.6,53964,38.9,057,N,97.4,057922106,057922
060902101,60,60,49,52,383,3,267,43,29,255,.,.,.,17,42996,27,060,N,96.2,060902101,060902
060914102,11,13,14,32,94,0,54,2,13,76,.,.,.,15.4,43170,10.3,060,N,96.3,060914102,060914
061901104,85,105,79,62,619,5,188,32,74,482,.,.,.,9,51862,43.1,061,N,96.6,061901104,061901
061901108,89,101,93,168,634,4,173,28,77,564,.,.,.,10.5,52347,49.1,061,N,96.2,061901108,061901
061901111,83,65,68,42,457,4,105,18,54,372,.,.,.,9,52595,41.2,061,N,96.3,061901111,061901
061901113,102,99,78,33,587,9,218,39,53,340,.,.,.,11.3,53112,44.4,061,N,97.1,061901113,061901
061902102,39,50,42,43,329,4,124,9,24,241,.,.,.,7.9,52144,25.8,061,N,96.7,061902102,061902
061902109,130,130,130,47,844,5,172,29,78,580,.,.,.,9.4,53840,59,061,N,97.5,061902109,061902
061902139,99,129,130,327,777,57,183,26,68,410,.,.,.,9.4,53077,51.4,061,N,97,061902139,061902
061911102,79,86,88,10,504,1,382,40,30,157,.,.,.,12.9,57543,33.4,061,N,96,061911102,061911
061911111,72,65,92,27,452,5,296,33,44,188,.,.,.,12.5,56812,35.7,061,N,96.3,061911111,061911
061911117,138,126,95,70,684,8,410,53,48,195,.,.,.,8.8,54965,43.1,061,N,96,061911117,061911
061914103,112,92,105,94,627,17,238,29,56,241,.,.,.,10.4,52515,40.2,061,N,97.3,061914103,061914
061914105,127,97,103,74,656,14,138,13,32,421,.,.,.,10,51755,43.9,061,N,97.2,061914105,061914
062904102,39,36,43,12,250,0,101,2,22,146,.,.,.,9.4,39461,16.7,062,N,95.9,062904102,062904
065901101,39,34,33,21,256,2,197,15,24,129,.,.,.,13.3,40968,18.5,065,N,97.4,065901101,065901
066902101,126,92,115,1,761,0,12,35,56,566,.,.,.,11.3,43805,41.4,066,N,93.1,066902101,066902
066903102,56,53,71,0,402,2,27,12,31,240,.,.,.,11.3,44607,25,066,N,95.8,066903102,066903
067904101,22,37,19,0,173,0,103,5,23,129,.,.,.,11.5,38874,13.8,067,N,96.4,067904101,067904
067907101,37,34,42,7,244,0,180,8,20,180,.,.,.,16.3,41149,19.2,067,N,96.1,067907101,067907
070801101,40,39,29,105,347,1,109,0,8,312,.,.,.,2.7,46863,17.5,070,Y,94.8,070801101,070801
071901102,132,136,119,0,842,0,23,29,52,765,.,.,.,14.5,55102,46,071,N,96.9,071901102,071901
071901106,136,151,151,3,971,0,47,17,47,899,.,.,.,9.3,52138,53.3,071,N,97.3,071901106,071901
071902102,55,56,54,1,351,0,2,5,31,339,.,.,.,9.2,48951,25.5,071,N,97.2,071902102,071902
071902104,60,54,72,2,450,0,1,40,36,401,.,.,.,14.6,51049,30.4,071,N,96.7,071902104,071902
071902107,78,70,55,0,471,0,2,26,68,451,.,.,.,11.8,49871,34.1,071,N,95.9,071902107,071902
071902108,46,52,48,11,332,2,20,40,28,292,.,.,.,11.9,50168,22.9,071,N,96.2,071902108,071902
071902109,75,73,81,1,538,0,6,38,50,509,.,.,.,11.9,50473,35.5,071,N,96.4,071902109,071902
071902110,72,87,79,3,525,0,11,44,39,423,.,.,.,14.5,51525,35.7,071,N,96.4,071902110,071902
071902112,81,85,99,2,584,0,11,25,49,533,.,.,.,14.2,50827,40.2,071,N,96.8,071902112,071902
071902113,73,81,71,25,486,4,23,42,60,447,.,.,.,9.8,49199,32.6,071,N,96.2,071902113,071902
071902114,75,66,67,1,456,0,0,8,40,448,.,.,.,12.5,49860,31.5,071,N,96.6,071902114,071902
071902118,100,92,89,0,579,0,3,1,47,527,.,.,.,12.8,51056,35.7,071,N,96.1,071902118,071902
071902119,58,54,44,1,348,1,2,19,32,335,.,.,.,13.3,51555,24.1,071,N,96.8,071902119,071902
071902121,75,69,91,2,502,1,6,19,59,455,.,.,.,16.9,52908,37,071,N,96.7,071902121,071902
071902123,102,91,82,66,681,6,135,22,52,501,.,.,.,11.5,50333,41.3,071,N,95.7,071902123,071902
071902125,81,87,78,3,565,3,5,22,34,424,.,.,.,11.8,48397,38.6,071,N,97.2,071902125,071902
071902128,50,42,58,42,402,6,105,23,85,325,.,.,.,14.5,51636,31.9,071,N,96.1,071902128,071902
071902130,171,133,151,6,903,13,106,342,48,443,.,.,.,11,49585,57.9,071,N,96.8,071902130,071902
071902131,100,65,84,92,591,18,213,45,61,286,.,.,.,9.1,47820,34.6,071,N,96.7,071902131,071902
071902133,74,76,82,21,535,3,41,13,59,434,.,.,.,13,51119,33.2,071,N,96.5,071902133,071902
071902134,84,81,93,22,556,2,51,47,57,416,.,.,.,12.7,50767,37.3,071,N,96.6,071902134,071902
071902135,70,70,70,8,450,1,30,45,61,353,.,.,.,16.4,51703,32.4,071,N,96.5,071902135,071902
071902136,73,59,68,0,442,1,5,65,38,428,.,.,.,15.6,52834,32.5,071,N,96.3,071902136,071902
071902138,57,51,47,1,346,0,3,35,24,319,.,.,.,11.1,49363,25.3,071,N,97,071902138,071902
071902140,40,35,40,12,262,3,24,16,21,206,.,.,.,12.9,51157,18.7,071,N,96.8,071902140,071902
071902142,87,90,81,31,564,8,54,32,62,481,.,.,.,14,50427,39.3,071,N,95.9,071902142,071902
071902143,47,48,37,29,367,5,45,25,39,349,.,.,.,12.7,49315,26.9,071,N,96.2,071902143,071902
071902146,75,79,83,10,522,6,76,63,66,278,.,.,.,17.1,52346,36.8,071,N,96.1,071902146,071902
071902147,77,61,77,5,445,3,85,100,66,211,.,.,.,14.7,50293,31.2,071,N,96.8,071902147,071902
071902148,40,34,37,0,286,0,0,11,30,274,.,.,.,11,49908,18,071,N,97.5,071902148,071902
071902149,86,83,60,17,491,2,26,29,61,463,.,.,.,11,48754,34.6,071,N,96.4,071902149,071902
071902150,95,88,93,20,651,2,18,20,41,608,.,.,.,11.8,50241,42.5,071,N,96.5,071902150,071902
071902153,75,72,87,19,507,6,41,19,53,446,.,.,.,13.6,49497,33.2,071,N,96.2,071902153,071902
071902156,55,61,64,9,393,0,35,32,84,315,.,.,.,17.9,52633,28.9,071,N,95.8,071902156,071902
071902159,90,109,98,5,626,18,123,78,39,214,.,.,.,12.4,50908,39.5,071,N,97.3,071902159,071902
071902160,96,109,85,7,562,7,111,114,52,281,.,.,.,15.9,52767,38.4,071,N,97,071902160,071902
071902161,76,95,89,68,546,9,143,58,60,297,.,.,.,15.3,52786,36.3,071,N,97,071902161,071902
071902165,74,73,84,33,489,8,58,22,59,365,.,.,.,13.5,51443,33.8,071,N,97,071902165,071902
071902167,78,87,65,5,505,1,7,30,59,434,.,.,.,13.2,50852,35.5,071,N,96.8,071902167,071902
071902178,120,115,106,109,798,21,165,91,68,332,.,.,.,11.2,49997,45.7,071,N,96.9,071902178,071902
071905122,96,117,113,0,740,0,4,21,77,676,.,.,.,13.4,52622,47.9,071,N,96.3,071905122,071905
071906101,67,72,72,4,487,0,14,14,43,487,.,.,.,12.6,52200,27,071,N,96.4,071906101,071906
071907101,99,107,105,1,663,0,8,44,61,586,.,.,.,15.7,51769,42,071,N,97,071907101,071907
071907102,60,61,60,1,413,0,2,27,43,384,.,.,.,10.9,50471,28.8,071,N,96.9,071907102,071907
071907104,76,56,66,0,426,0,4,31,72,380,.,.,.,16,52890,30,071,N,96.6,071907104,071907
071907105,98,76,100,5,577,0,32,44,26,350,.,.,.,9.7,48955,35,071,N,96.4,071907105,071907
071909101,80,78,82,0,535,1,12,14,46,503,.,.,.,13.4,52971,29.7,071,N,96.6,071909101,071909
071909104,87,83,91,5,597,0,7,30,62,566,.,.,.,8.9,49717,31.3,071,N,96.9,071909104,071909
071909106,107,112,102,13,698,1,22,17,71,603,.,.,.,9.1,50051,36.7,071,N,96.7,071909106,071909
071909107,87,85,99,3,594,0,18,12,38,548,.,.,.,10.2,50257,31,071,N,97.5,071909107,071909
071909112,88,94,113,11,646,4,31,19,83,506,.,.,.,11.6,51646,37,071,N,96.8,071909112,071909
071909115,110,155,134,9,831,12,32,16,57,598,.,.,.,12.7,52176,45,071,N,97,071909115,071909
073903102,81,62,69,296,517,4,42,5,40,512,.,.,.,10.5,39233,43.4,073,N,95.2,073903102,073903
074907101,39,42,47,32,289,0,175,0,23,202,.,.,.,12,42034,18.3,074,N,97,074907101,074907
077902101,41,38,34,6,259,0,36,0,15,229,.,.,.,17.4,42073,21.1,077,N,96.8,077902101,077902
079901101,55,75,61,65,417,4,51,17,25,315,.,.,.,9.1,52999,29.3,079,N,96.4,079901101,079901
079901110,90,99,98,73,635,13,425,48,49,135,.,.,.,9.7,54305,35.4,079,N,97.6,079901110,079901
079901111,143,122,131,247,796,119,191,56,47,203,.,.,.,11.3,55396,42.1,079,N,97.9,079901111,079901
079901121,135,143,115,258,788,159,149,53,61,259,.,.,.,11.1,54729,45.5,079,N,97.8,079901121,079901
079907101,73,108,118,323,615,5,3,9,45,466,.,.,.,8.6,53746,48.3,079,N,96.9,079907101,079907
079907111,105,80,106,236,564,59,132,21,39,200,.,.,.,8.6,55544,36.8,079,N,97,079907111,079907
079907113,66,66,80,332,444,0,2,0,23,380,.,.,.,12.4,56203,33.6,079,N,95.5,079907113,079907
079907114,115,115,114,104,749,69,58,7,33,569,.,.,.,10.8,55321,56,079,N,97.2,079907114,079907
079907115,74,75,79,305,464,8,30,4,31,302,.,.,.,11,54947,36,079,N,96.9,079907115,079907
079907116,78,98,102,260,622,0,11,4,44,566,.,.,.,11.3,56315,50.4,079,N,96.7,079907116,079907
079907129,113,110,137,240,793,85,35,12,49,570,.,.,.,8.4,54031,57.2,079,N,97.5,079907129,079907
079907131,98,97,83,490,565,1,5,0,29,424,.,.,.,14,58045,40.3,079,N,96.9,079907131,079907
079907140,124,144,124,149,860,534,68,22,36,236,.,.,.,11.4,55237,54.5,079,N,97.6,079907140,079907
079907143,118,142,132,325,752,114,24,16,52,479,.,.,.,8,54306,52.7,079,N,97.4,079907143,079907
079907149,118,106,117,249,710,127,66,16,49,291,.,.,.,10.4,54913,47.1,079,N,97.3,079907149,079907
081905102,39,47,28,46,252,0,159,11,16,140,.,.,.,13.6,42094,21,081,N,96.6,081905102,081905
082902101,90,73,82,5,538,0,57,24,40,329,.,.,.,11.7,48941,33.2,082,N,95.7,082902101,082902
084903101,16,3,15,1,55,0,47,0,4,34,.,.,.,6.7,38805,5.6,084,N,96.4,084903101,084903
084910112,146,156,130,58,905,88,275,57,62,367,.,.,.,9.7,52138,54.3,084,N,96.8,084910112,084910
085902101,55,50,63,21,446,0,143,12,42,313,.,.,.,10.9,41330,33.8,085,N,95.9,085902101,085902
091901101,62,52,52,3,346,0,306,17,22,127,.,.,.,15.7,44908,24,091,N,96.6,091901101,091901
091914101,67,58,59,2,383,0,326,7,30,200,.,.,.,14.9,45267,26,091,N,96.5,091914101,091914
091918101,60,53,60,4,307,1,283,8,31,161,.,.,.,17.4,43956,22,091,N,96.2,091918101,091918
092903121,79,95,76,323,662,1,92,0,55,574,.,.,.,7.5,44036,39,092,N,95.6,092903121,092903
092903125,107,106,93,288,762,1,45,2,33,712,.,.,.,6.4,42597,38,092,N,96.6,092903125,092903
092903126,73,66,60,267,581,5,43,0,45,511,.,.,.,10.2,43939,35.2,092,N,96.3,092903126,092903
092906102,102,106,121,33,688,3,469,32,53,328,.,.,.,14.2,42172,41.9,092,N,97,092906102,092906
093901101,63,59,63,33,391,2,280,18,27,171,.,.,.,7.4,40540,26,093,N,96.2,093901101,093901
093904106,57,53,56,27,380,0,218,7,24,241,.,.,.,12,43654,26,093,N,96.8,093904106,093904
095905102,64,66,60,11,431,3,79,26,33,323,.,.,.,12.5,47338,26.7,095,N,96.2,095905102,095905
095905103,88,74,78,29,529,3,73,44,38,425,.,.,.,13.7,48760,33.3,095,N,96,095905103,095905
095905105,65,57,65,16,442,1,51,35,21,363,.,.,.,12,46729,27,095,N,96.4,095905105,095905
095905106,57,66,66,10,422,0,39,16,34,368,.,.,.,10.8,46319,26.4,095,N,96,095905106,095905
095905109,66,62,64,29,532,0,30,12,15,491,.,.,.,10,45707,32,095,N,95.8,095905109,095905
099903102,45,42,45,13,305,3,168,11,28,239,.,.,.,13,39780,22,099,N,96.4,099903102,099903
100905105,104,92,121,15,641,4,575,11,52,228,18.8,.,.,15.7,44310,41.7,100,N,95.7,100905105,100905
101802101,81,74,60,3,574,0,2,0,19,560,.,.,.,7.4,50194,34,101,Y,97.6,101802101,101802
101802102,33,18,18,3,276,0,0,0,14,258,.,.,.,8.1,52177,15,101,Y,97,101802102,101802
101805101,55,39,35,330,491,0,2,0,8,462,.,.,.,3.6,36558,22.5,101,Y,95.4,101805101,101805
101809101,39,36,38,15,248,5,156,15,22,79,.,.,.,8.2,48299,17.2,101,Y,95.5,101809101,101809
101810002,74,60,25,297,747,8,3,0,12,737,.,.,.,3.3,42387,38.3,101,Y,97.7,101810002,101810
101813113,120,0,94,525,751,1,8,0,32,690,.,.,.,2.9,49847,35.4,101,Y,96.4,101813113,101813
101814101,93,78,43,534,734,2,12,0,18,725,.,.,.,12.2,47067,35.9,101,Y,97.4,101814101,101814
101814102,72,60,47,176,522,0,13,0,12,515,.,.,.,11.2,46226,26.3,101,Y,97.7,101814102,101814
101814103,45,27,21,50,358,0,2,0,10,354,.,.,.,8.3,46421,18.7,101,Y,97.4,101814103,101814
101815101,33,24,26,45,296,131,3,0,14,176,.,.,.,3.1,40297,10.6,101,Y,97.6,101815101,101815
101829101,13,9,8,86,166,5,8,0,9,164,.,.,.,6.5,40562,11,101,Y,97.1,101829101,101829
101833101,22,15,17,158,211,5,1,0,27,197,.,.,.,10.1,258,8,101,Y,98.8,101833101,101833
101838102,67,53,64,35,425,3,1,0,30,408,.,.,.,5.9,47362,19,101,Y,97.5,101838102,101838
101838104,42,36,41,41,401,1,6,0,22,350,.,.,.,11.2,50049,17,101,Y,96.3,101838104,101838
101840101,15,12,13,220,235,2,0,27,10,220,.,.,.,4,45047,9.5,101,Y,97.5,101840101,101840
101853101,47,48,48,9,331,5,2,31,29,255,.,.,.,10.2,49147,19,101,Y,96.9,101853101,101853
101903122,185,151,79,132,1127,249,17,12,57,1046,.,.,.,6.2,53880,75.3,101,N,96.9,101903122,101903
101907101,139,140,120,68,932,6,35,9,74,883,.,.,.,8,52771,59,101,N,96.3,101907101,101907
101907104,180,151,166,221,1127,73,190,33,53,755,.,.,.,9.2,54899,57.3,101,N,97.4,101907104,101907
101907110,117,122,96,77,720,26,279,23,58,359,.,.,.,14.6,57762,46.3,101,N,96.8,101907110,101907
101907111,143,134,156,60,995,65,69,22,65,799,.,.,.,8.8,54512,58.4,101,N,96.9,101907111,101907
101907115,159,174,155,119,1068,153,488,49,74,343,.,.,.,12,56233,54,101,N,96.9,101907115,101907
101907132,149,185,153,191,1022,68,140,11,62,650,.,.,.,9,54589,57.5,101,N,97.5,101907132,101907
101907136,152,157,146,63,1004,202,211,64,53,475,.,.,.,9.4,54926,55.8,101,N,97.6,101907136,101907
101907142,145,168,170,237,1021,35,121,13,75,758,.,.,.,8.8,54611,58.5,101,N,96.9,101907142,101907
101907148,185,166,176,94,1071,53,510,58,59,340,.,.,.,13.5,56830,55.9,101,N,97,101907148,101907
101907151,165,152,160,279,1026,30,76,13,65,749,.,.,.,7.5,54137,59.4,101,N,96.7,101907151,101907
101907155,182,167,199,182,1174,180,480,92,61,260,.,.,.,8.7,54306,60.5,101,N,97.7,101907155,101907
101910101,142,146,115,12,829,0,68,53,65,687,.,.,.,12.1,53699,49,101,N,97.1,101910101,101910
101910107,92,107,102,33,716,1,44,40,41,648,.,.,.,10.5,52930,43,101,N,97.1,101910107,101910
101910108,136,130,140,89,936,0,70,70,41,765,.,.,.,9.7,52438,49.7,101,N,96.9,101910108,101910
101910110,59,69,66,13,431,2,19,36,17,347,.,.,.,10.2,52544,29,101,N,97.7,101910110,101910
101910111,111,106,123,192,739,5,31,29,49,647,.,.,.,13.7,54293,42,101,N,96.8,101910111,101910
101910112,81,87,71,112,514,1,16,32,33,456,.,.,.,12.1,53520,32.6,101,N,96.5,101910112,101910
101910114,103,86,130,247,667,7,27,43,51,524,.,.,.,7.8,51966,40,101,N,96.8,101910114,101910
