,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015907156,55,50,54,12,367,0,4,10,44,355,.,.,.,15.217391304,51563,22.6777,015,N,96.9,015907156,015907
015907157,70,69,49,0,476,0,0,6,26,465,.,.,.,9.6,47789,28.8057,015,N,96.6,015907157,015907
015907158,56,58,55,54,401,5,13,8,35,382,.,.,.,11.375,49918,23.4499,015,N,96.5,015907158,015907
015907160,56,57,43,5,413,0,6,13,19,407,.,.,.,15.96,52137,24.4875,015,N,96.9,015907160,015907
015907161,106,94,101,5,682,0,10,24,46,650,.,.,.,9.641025641,48285,38.9982,015,N,97.3,015907161,015907
015907162,67,69,59,1,451,0,4,12,62,445,.,.,.,14.185185185,50035,26.6362,015,N,97.5,015907162,015907
015907167,57,59,50,3,376,0,13,17,14,344,.,.,.,12.608695652,50424,21.9571,015,N,96.2,015907167,015907
015907173,81,78,77,263,559,1,23,9,42,536,.,.,.,12.935483871,50009,31.0021,015,N,95.8,015907173,015907
015907176,71,82,67,5,506,0,8,18,45,483,.,.,.,11.9375,49540,32.0005,015,N,96.1,015907176,015907
015908101,53,73,67,2,454,0,6,9,40,443,.,.,.,12.177074241,51217,28.9679,015,N,96.4,015908101,015908
015908105,79,58,61,4,514,0,8,4,29,460,.,.,.,14.124680749,51271,31.1945,015,N,96.3,015908105,015908
015908106,98,107,80,1,639,1,7,15,35,619,.,.,.,14.157894737,51984,37.3191,015,N,96.6,015908106,015908
015908107,63,61,68,3,435,1,3,10,27,414,.,.,.,11.616912934,49956,29.9504,015,N,97.3,015908107,015908
015908109,60,65,49,15,393,0,11,21,18,379,.,.,.,12.086956522,49773,22.1423,015,N,95.6,015908109,015908
015908110,88,82,77,5,505,0,18,20,37,450,.,.,.,11.557921001,49663,28.9592,015,N,96.4,015908110,015908
015908112,63,70,57,0,450,0,6,11,15,432,.,.,.,10.31330237,49475,27.1132,015,N,96.5,015908112,015908
015908113,100,79,87,3,594,1,7,12,26,505,.,.,.,9.7464857194,48885,34.3822,015,N,96.5,015908113,015908
015910105,94,95,94,43,664,4,51,12,57,603,.,.,.,12.596153846,52782,49.7168,015,N,96.4,015910105,015910
015910111,128,110,102,7,696,0,23,20,48,647,.,.,.,8.871559633,51054,51.0179,015,N,96.3,015910111,015910
015910125,134,113,134,66,878,23,186,23,50,556,.,.,.,14.172413793,53699,55.1192,015,N,97,015910125,015910
015910139,78,91,92,31,639,86,206,43,49,181,.,.,.,13.69047619,53315,39.6965,015,N,97.5,015910139,015910
015910147,93,91,86,9,641,71,285,53,24,70,.,.,.,10.277108434,51652,39.8195,015,N,.,015910147,015910
015912102,80,94,94,17,618,2,39,24,60,518,.,.,.,9.6216216216,52243,37.0002,015,N,96.1,015912102,015912
015912103,111,112,94,13,651,0,15,21,70,618,.,.,.,11.775,53690,40.0064,015,N,95.9,015912103,015912
015912104,54,69,53,2,391,0,3,14,35,356,.,.,.,12.739492814,54113,25.9033,015,N,96.5,015912104,015912
015912107,97,103,117,30,664,6,52,6,62,502,.,.,.,10.475903912,53070,38.5196,015,N,97.2,015912107,015912
015912108,116,117,105,5,675,1,69,20,67,508,.,.,.,9.8292682927,52722,41.0064,015,N,96.5,015912108,015912
015912111,86,77,84,6,564,4,17,3,46,497,.,.,.,7.87681374,51602,33.7748,015,N,95.7,015912111,015912
015915123,75,91,78,46,530,5,44,33,60,443,.,.,.,11.075,52872,39.002,015,N,95.2,015915123,015915
015916103,49,53,58,29,369,5,117,43,26,236,.,.,.,13.65,50231,20.0014,015,N,96.6,015916103,015916
015916106,79,97,94,66,597,2,144,51,47,359,.,.,.,12.639946715,49783,31.831,015,N,97.1,015916106,015916
015916109,66,68,81,38,440,8,183,39,34,152,.,.,.,10,47979,25.003,015,N,97,015916109,015916
015916110,98,89,92,110,579,3,58,41,46,402,.,.,.,9.8538227016,48141,35.2255,015,N,96.6,015916110,015916
015916112,102,84,103,152,641,5,47,35,39,568,.,.,.,8.3948876459,47279,34.2683,015,N,95.9,015916112,015916
015916114,96,112,121,210,703,26,61,28,61,546,.,.,.,6.7941176471,46695,33.1501,015,N,97,015916114,015916
019907105,53,43,60,192,378,0,41,5,22,362,.,.,.,9.7096716432,42758,26.1073,019,N,96.7,019907105,019907
019907109,77,86,85,125,599,5,251,27,24,456,.,.,.,12.238576747,45245,35.3728,019,N,97.2,019907109,019907
019907111,58,66,59,202,399,5,130,20,23,294,.,.,.,9.1317911643,42721,24.0433,019,N,96.6,019907111,019907
019909101,39,35,31,0,201,0,190,3,20,128,.,.,.,14.210526316,41183,18.0718,019,N,96.8,019909101,019909
020901104,69,74,79,15,483,5,223,30,52,347,.,.,.,11.693810009,51993,35.4003,020,N,97,020901104,020901
020901105,101,103,110,76,637,31,328,42,55,318,.,.,.,8.4442355632,50384,41.2792,020,N,96.9,020901105,020901
020901108,95,106,121,17,693,2,316,78,65,444,.,.,.,9.3219919389,50903,46.2621,020,N,97.2,020901108,020901
020901112,131,131,120,254,830,257,171,74,57,140,.,.,.,6.732430612,49914,48.2731,020,N,97.6,020901112,020901
020901113,124,120,114,178,781,49,103,61,48,471,.,.,.,7.7965954866,50705,50.7916,020,N,97.4,020901113,020901
020901114,100,101,101,177,712,187,138,36,39,226,.,.,.,5.0465116279,48526,41.9356,020,N,97.5,020901114,020901
027903102,60,66,53,4,415,0,242,7,41,292,.,.,.,13.48,43897,24.3997,027,N,96.8,027903102,027903
027904101,85,79,82,23,521,5,319,33,36,298,.,.,.,14.972222222,48862,34.818,027,N,96.6,027904101,027904
027904103,93,87,115,6,652,0,187,19,68,522,.,.,.,13.18,47404,49.3435,027,N,96.7,027904103,027904
027904104,31,28,34,0,201,2,146,18,11,105,.,.,.,13,46963,18.3564,027,N,96.1,027904104,027904
028902105,86,88,84,16,581,5,132,40,33,428,.,.,.,13.403555327,47389,36.3883,028,N,96.7,028902105,028902
028903101,119,95,102,42,702,0,187,18,58,533,.,.,.,12.14893617,43455,46.6996,028,N,96.6,028903101,028903
029901102,157,149,152,19,1000,13,279,48,60,704,.,.,.,10.541284404,42793,54.5082,029,N,96.4,029901102,029901
029901105,17,19,24,0,107,0,62,9,6,64,.,.,.,15.25,43884,8,029,N,98.1,029901105,029901
030903101,19,25,23,0,133,1,104,4,10,98,.,.,.,17.733333333,41793,13.562,030,N,96.1,030903101,030903
031901101,89,81,85,0,599,0,5,49,38,565,.,.,.,11.070226198,47596,40.8595,031,N,97.3,031901101,031901
031901104,86,98,88,0,649,2,15,57,68,633,.,.,.,13.787234043,49099,45.355,031,N,97,031901104,031901
031901109,45,46,44,0,336,0,0,44,28,329,.,.,.,16.375,50518,22.3978,031,N,97.7,031901109,031901
031901112,110,99,94,0,696,0,4,93,41,694,.,.,.,10.342780165,47087,45.7278,031,N,97,031901112,031901
031901113,68,54,64,0,436,0,1,18,20,435,.,.,.,12.964285714,48531,25.8194,031,N,97.6,031901113,031901
031901122,89,68,78,0,580,0,1,57,35,574,.,.,.,11.13516827,47859,38.731,031,N,96.8,031901122,031901
031901123,160,147,169,1,988,4,9,116,90,930,.,.,.,15.071593798,50062,65.4575,031,N,96.6,031901123,031901
031901126,130,110,124,1,947,0,8,63,80,930,.,.,.,11.472625524,47794,55.2836,031,N,97.7,031901126,031901
031901130,135,128,141,0,880,0,9,23,77,842,.,.,.,14.640980509,49516,56.176,031,N,96.9,031901130,031901
031901131,88,68,85,2,518,0,3,49,46,517,.,.,.,12.151537148,47374,32.8469,031,N,97.7,031901131,031901
031901132,84,94,93,0,554,4,12,79,58,462,.,.,.,14.929644175,50642,35.0804,031,N,97.5,031901132,031901
031901137,152,138,127,4,798,19,9,82,63,675,.,.,.,14.283577419,49632,49.9501,031,N,97.5,031901137,031901
031901139,94,89,84,0,625,2,11,70,44,594,.,.,.,11.324709584,47352,38.5295,031,N,98.2,031901139,031901
031901144,90,93,88,0,639,4,9,69,31,622,.,.,.,9.4702832279,46947,37.2618,031,N,.,031901144,031901
031903105,57,68,58,4,397,0,30,24,29,380,.,.,.,14.076923077,49893,24.9395,031,N,97.7,031903105,031903
031903107,89,75,74,1,500,0,13,20,47,451,.,.,.,10.823529412,47421,33.0508,031,N,96.9,031903107,031903
031903108,49,47,49,2,329,0,3,23,17,317,.,.,.,12.25,48191,22.9917,031,N,97,031903108,031903
031903109,101,91,95,0,602,2,31,34,44,528,.,.,.,15.162162162,50043,36.5103,031,N,97.2,031903109,031903
031903110,67,68,71,1,457,0,60,13,31,432,.,.,.,11.633333333,48192,28.9596,031,N,97.7,031903110,031903
031903111,118,118,106,2,684,0,79,51,27,417,.,.,.,11.195121951,47735,40.5091,031,N,97.6,031903111,031903
031903112,72,69,64,1,474,0,14,25,35,431,.,.,.,15.272863981,50374,28.7976,031,N,96.3,031903112,031903
031903114,61,57,55,0,379,0,3,24,23,368,.,.,.,13.653061224,50406,24.0041,031,N,97,031903114,031903
031903116,63,70,74,1,475,0,14,17,35,429,.,.,.,13.03030303,49559,32.4887,031,N,97,031903116,031903
031903120,98,125,86,6,677,5,35,22,67,541,.,.,.,17.380952381,51679,41.5078,031,N,96.8,031903120,031903
031906101,88,88,105,0,616,1,31,36,35,478,.,.,.,12.702702703,45537,37.0102,031,N,97.1,031906101,031906
031906102,69,65,54,0,410,4,16,22,8,298,.,.,.,15.148148148,48009,27.0061,031,N,97.1,031906102,031906
031906103,68,72,80,0,504,0,4,14,20,429,.,.,.,8.9,43867,30.0083,031,N,97,031906103,031906
031906104,72,84,106,1,604,0,14,32,45,467,.,.,.,13.361111111,45959,35.0388,031,N,96.9,031906104,031906
031906109,99,100,116,0,646,6,16,61,29,375,.,.,.,10.084393494,43821,36.575,031,N,97,031906109,031906
031906110,69,61,73,0,447,0,15,12,28,345,.,.,.,9.5862068966,44002,28.0377,031,N,96.7,031906110,031906
031912101,87,71,94,0,586,0,2,12,18,487,.,.,.,12.75862069,44643,28.9976,031,N,97.4,031912101,031912
031912108,61,64,64,0,402,0,3,3,12,362,.,.,.,17.80952381,49925,20.0165,031,N,97,031912108,031912
031912109,54,83,76,1,436,0,4,9,28,409,.,.,.,13.481481481,45483,25.6728,031,N,96.7,031912109,031912
031912112,92,81,75,0,573,0,0,5,20,529,.,.,.,12.19597733,45749,28.1573,031,N,96.8,031912112,031912
031912116,64,66,65,0,437,1,1,7,24,389,.,.,.,12.586282506,44621,21.7178,031,N,96.4,031912116,031912
031912117,90,77,80,0,523,0,5,3,30,484,.,.,.,7.2413793103,42321,26.5996,031,N,96.5,031912117,031912
031913101,44,51,63,0,403,0,2,0,15,386,.,.,.,9.1124747679,42104,19.5633,031,N,97.2,031913101,031913
031914101,71,97,69,0,539,0,5,6,39,521,.,.,.,12.198762328,45358,34.8395,031,N,96.1,031914101,031914
033902101,55,49,55,2,321,3,291,19,24,70,.,.,.,16.56,44607,24.7122,033,N,96.9,033902101,033902
034909101,21,16,17,8,131,2,115,0,8,88,.,.,.,12.947368421,40634,8.9178,034,N,96.1,034909101,034909
038901102,92,85,100,22,583,11,321,33,47,357,.,.,.,15.486486486,42728,37.0039,038,N,96.8,038901102,038901
040901102,34,31,31,4,231,0,20,1,14,214,.,.,.,15.85,42305,16.8651,040,N,97,040901102,040901
040902101,24,27,30,5,190,0,94,7,20,70,.,.,.,17.882352941,44881,15.7675,040,N,97.1,040902101,040902
043902103,107,97,89,36,671,3,397,12,55,300,.,.,.,9.2328274121,42934,39.8492,043,N,97.2,043902103,043902
043910118,60,54,58,36,420,118,195,49,46,105,.,.,.,11.592727684,52390,37.8871,043,N,97.6,043910118,043910
043911103,103,100,92,21,601,2,314,10,51,425,.,.,.,8.7903849555,42934,37.2467,043,N,96.5,043911103,043911
043911104,98,63,81,19,538,1,242,7,45,351,.,.,.,7.3186070715,43329,35.936,043,N,97,043911104,043911
046901102,39,44,45,1,334,3,101,12,12,217,.,.,.,17.947368421,51611,19.0001,046,N,97.1,046901102,046901
046902104,58,53,65,14,434,5,153,33,29,280,.,.,.,11.751960841,47851,27.243,046,N,96.9,046902104,046902
046902107,114,117,102,1,682,7,333,102,32,255,.,.,.,14.115650631,50433,38.8971,046,N,97.3,046902107,046902
046902117,89,79,79,7,596,1,174,19,41,434,.,.,.,8.9633406898,47590,39.8351,046,N,96,046902117,046902
046902119,77,95,81,9,592,6,264,47,36,294,.,.,.,12.135215269,48646,35.4816,046,N,97,046902119,046902
050910101,76,63,92,115,674,9,334,29,43,481,.,.,.,11.341258717,48478,44.7052,050,N,96.2,050910101,050910
050910102,56,49,42,103,446,2,142,16,26,320,.,.,.,15.817064746,50990,28.2094,050,N,96.7,050910102,050910
050910107,88,125,113,146,820,4,369,28,60,510,.,.,.,8.221957031,46782,49.5936,050,N,96.5,050910107,050910
050910110,99,124,112,142,817,12,386,38,61,292,.,.,.,6.9065451007,45891,48.1258,050,N,97,050910110,050910
054901101,24,32,16,7,178,0,41,12,22,137,.,.,.,12.496189363,40625,14.9407,054,N,96,054901101,054901
055901102,24,33,30,0,203,0,13,4,5,154,.,.,.,17.714285714,48063,13.701,055,N,94.9,055901102,055901
057815101,153,129,124,596,1294,2,77,30,47,1265,.,.,.,2.9323740493,47634,69.4566,057,Y,96.7,057815101,057815
057830001,70,63,71,66,490,2,9,0,14,455,.,.,.,8.75,50233,25.9771,057,Y,98,057830001,057830
057831001,53,62,55,439,458,4,3,6,25,405,.,.,.,0.8484848485,60791,32.3311,057,Y,97.7,057831001,057831
057903103,106,112,95,25,748,2,14,22,60,672,.,.,.,6.7025709925,49635,38.3318,057,N,97.2,057903103,057903
057903106,68,64,43,26,611,24,144,19,35,340,.,.,.,9.5921022644,50666,34.6631,057,N,97.2,057903106,057903
057903125,124,111,114,349,927,32,97,31,89,724,.,.,.,10.326923077,51002,51.7541,057,N,96.1,057903125,057903
057903129,93,122,94,269,730,8,51,22,49,595,.,.,.,8.3,49986,39.9984,057,N,96.4,057903129,057903
057903132,64,67,55,93,623,355,81,15,37,133,.,.,.,9.2907449508,50551,31.8031,057,N,97.4,057903132,057903
057905101,88,89,75,51,612,0,5,55,46,590,.,.,.,9.2162162162,51588,36.9999,057,N,97.3,057905101,057905
057905103,85,81,78,65,589,4,3,47,18,570,.,.,.,15.733054643,57032,33.4898,057,N,96.3,057905103,057905
057905104,106,92,93,76,703,0,9,82,36,690,.,.,.,11.906976744,53405,43.0042,057,N,97.2,057905104,057905
057905105,92,102,112,21,703,1,6,82,30,681,.,.,.,11.609756098,53014,40.9993,057,N,97,057905105,057905
057905108,90,72,87,206,614,1,9,47,54,589,.,.,.,9.9210526316,51534,38.004,057,N,95.8,057905108,057905
057905114,91,96,77,422,602,0,9,22,31,593,.,.,.,12.871345029,53444,34.1971,057,N,96.6,057905114,057905
057905115,101,83,69,182,550,0,6,27,22,535,.,.,.,11.532099134,52100,33.4918,057,N,96.2,057905115,057905
057905116,163,157,132,28,1121,0,10,72,46,1105,.,.,.,9.8360655738,51643,60.9994,057,N,96.9,057905116,057905
057905117,108,122,105,228,716,2,9,25,32,706,.,.,.,6.6352941176,49072,42.5,057,N,96.6,057905117,057905
057905118,70,64,53,343,480,0,0,32,24,479,.,.,.,10.633333333,52650,30,057,N,94.7,057905118,057905
057905119,72,96,92,25,654,8,24,39,50,584,.,.,.,12.102564103,52926,39,057,N,97.6,057905119,057905
057905124,70,85,83,408,553,4,8,22,15,548,.,.,.,15.671232877,56537,36.4993,057,N,94.7,057905124,057905
057905126,64,73,56,78,461,0,178,45,38,386,.,.,.,11.322033898,51530,29.5026,057,N,96.9,057905126,057905
057905128,66,60,78,375,496,1,6,15,44,476,.,.,.,12.212121212,54375,33.0022,057,N,95.5,057905128,057905
057905133,79,73,74,77,555,0,4,19,34,543,.,.,.,12.138888889,53036,36.001,057,N,97.2,057905133,057905
057905135,61,48,55,19,373,3,121,46,20,191,.,.,.,8.2727272727,50071,27.1188,057,N,97.3,057905135,057905
057905136,72,73,71,7,505,0,3,15,35,491,.,.,.,12.37037037,53106,27.0008,057,N,97.4,057905136,057905
057905137,82,70,65,106,524,0,4,42,26,512,.,.,.,11.766666667,52472,30.0012,057,N,97.7,057905137,057905
057905140,31,30,49,85,263,1,4,25,15,257,.,.,.,9.9375,51477,15.9996,057,N,96.9,057905140,057905
057905141,54,35,34,31,307,0,8,21,6,304,.,.,.,9.4090909091,51183,21.9993,057,N,96.8,057905141,057905
057905142,101,94,104,576,658,3,1,20,28,628,.,.,.,14.001096491,53526,36.4829,057,N,93.3,057905142,057905
057905149,85,83,85,8,593,0,4,53,33,578,.,.,.,9.9565217391,50746,34.4998,057,N,97.6,057905149,057905
057905152,72,55,69,11,463,0,3,33,32,442,.,.,.,9.3214285714,51348,28.002,057,N,97,057905152,057905
057905153,99,76,78,156,597,4,227,54,58,355,.,.,.,14.942857143,55005,35.0052,057,N,97.1,057905153,057905
057905157,32,41,36,17,288,1,3,32,29,275,.,.,.,9.9866844208,52639,21.6509,057,N,97.8,057905157,057905
057905158,61,74,71,6,463,0,9,38,21,429,.,.,.,10.6,52025,30.0004,057,N,97.2,057905158,057905
057905159,157,135,114,221,1053,83,34,88,68,1026,.,.,.,14.322580645,54907,62.0022,057,N,96.8,057905159,057905
057905160,42,38,32,20,287,1,12,39,27,268,.,.,.,11.72,52757,24.2895,057,N,97.7,057905160,057905
057905161,108,101,104,105,648,1,8,44,43,624,.,.,.,13.076923077,53509,38.9991,057,N,96.5,057905161,057905
057905168,94,106,88,8,673,0,3,62,30,657,.,.,.,9.5128205128,51365,38.8745,057,N,97.5,057905168,057905
