,gr6_stu_count,gr7_stu_count,gr8_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015915049,402,362,392,87,1156,252,130,153,646,21.2,21,20.7,13.9375,51106,76.0959,015,N,94.9,015915049,015915
015915050,522,447,505,81,1474,649,251,170,254,26.8,22.4,26.9,14.463414634,51345,78.4844,015,N,96.3,015915050,015915
015915051,575,514,573,201,1662,330,203,189,729,23.8,24.6,24.3,12.357142857,49819,94.2246,015,N,95.8,015915051,015915
015915052,316,353,413,78,1082,336,148,134,391,23.2,22.6,24.4,13.582089552,50465,62.9711,015,N,95.5,015915052,015915
015915053,402,437,467,58,1306,583,185,125,304,24,22.8,24.9,10.972972973,48746,70.5168,015,N,95.4,015915053,015915
015915054,522,511,536,218,1569,408,177,168,568,21.1,19.3,22.5,8.0227272727,46856,84.6642,015,N,95.4,015915054,015915
015915055,487,460,377,75,1324,511,164,143,416,29.1,27.2,29.6,8.3178807947,46694,72.6318,015,N,.,015915055,015915
015915061,7,8,16,1,31,1,0,11,26,.,.,.,14.545454545,52334,10.7794,015,N,85.8,015915061,015915
015916041,299,312,294,230,905,102,80,136,723,13.1,16.3,17.1,8.4059229701,45954,81.3961,015,N,94.8,015916041,015916
015916042,397,461,440,237,1298,475,109,146,579,16.4,18.1,18.6,11.397256578,47581,91.9186,015,N,95.7,015916042,015916
015916043,365,377,418,392,1160,217,114,117,691,20.9,17.9,22,9.008625307,45959,77.4851,015,N,95.1,015916043,015916
015916044,403,453,437,528,1293,160,89,162,867,20.7,18.9,18.7,7.0840387995,45540,86.7758,015,N,95.2,015916044,015916
015917041,330,361,383,25,1074,133,95,130,766,20.6,22.9,20.3,7.8117001852,43918,74.9528,015,N,95.4,015917041,015917
016902041,60,95,81,2,236,167,29,22,89,15.4,15.3,14.7,13.16,42885,21.966,016,N,95.7,016902041,016902
018901041,88,94,85,16,267,191,18,36,119,19,13.2,17.9,12.723076923,40749,23.5466,018,N,96.1,018901041,018901
019907042,451,455,489,736,1395,561,143,279,824,17.9,17.3,21,10.700435516,41147,106.5225,019,N,95.8,019907042,019907
019909041,46,40,51,0,137,135,6,29,69,17,16.8,18,10.529411765,38823,10.1674,019,N,95.8,019909041,019909
019911041,38,50,27,3,115,98,15,13,12,19,19,19.3,18.555555556,43479,6.7033,019,N,97.3,019911041,019911
020901043,37,383,353,31,773,391,182,109,392,13.2,17.2,16.1,4.6202148193,43820,56.307,020,N,94.8,020901043,020901
020906041,148,167,149,91,464,303,39,52,179,19.4,15,22.2,16.7,47905,32.6466,020,N,96.2,020906041,020906
021902041,280,267,300,153,847,216,80,55,606,15.3,14,17.6,8.512987013,40506,72.1618,021,N,94.9,021902041,021902
021902045,353,361,287,308,1001,144,62,83,824,21.2,21,21.6,6.234421365,38974,76.6609,021,N,94.6,021902045,021902
021902046,385,401,421,284,1207,596,204,123,596,20.7,21.9,22.9,10.037037037,41098,80.2496,021,N,95.8,021902046,021902
024901041,107,121,104,0,332,10,46,65,322,12.8,14.3,18.3,15.111111111,44088,34.6867,024,N,92.2,024901041,024901
025909041,100,104,114,9,318,261,32,33,134,16.4,17.7,17.8,14.056253678,39829,26.3048,025,N,96.8,025909041,025909
026901041,153,155,122,50,430,267,53,61,204,13.2,16.3,19.6,12.8,42872,33.1528,026,N,96.4,026901041,026901
026902041,37,44,40,35,121,61,7,20,67,12.2,8.3,11.5,10.80952381,39436,12.1002,026,N,95.9,026902041,026902
026903042,35,32,26,28,93,40,13,15,51,11.4,11.3,14,7.4748920293,34730,9.0814,026,N,96.2,026903042,026903
027903041,266,240,257,17,763,595,67,125,346,20.7,21.1,22.4,13.473145321,42311,49.2321,027,N,95.6,027903041,027903
027904041,306,290,273,19,869,559,84,119,438,22.4,21,23.4,10.098360656,41011,61.0038,027,N,94.9,027904041,027904
028902045,322,305,352,63,979,372,102,135,544,21.4,20.2,21.5,8.2915150633,41333,65.9282,028,N,95.8,028902045,028902
028903041,121,119,112,33,352,125,54,38,224,17.6,16.4,21,8.8181818182,40450,28.1302,028,N,96.2,028903041,028903
029901043,245,244,279,24,768,292,106,120,407,20,20,21.6,12.967569321,44703,54.261,029,N,94.9,029901043,029901
030902041,116,110,123,6,349,312,31,46,137,18.7,18.2,19.3,10.620689655,37891,25.6646,030,N,96.1,030902041,030902
030903041,21,27,18,0,66,52,2,14,40,14.7,14.7,14.7,11.052631579,36691,7.2455,030,N,96.4,030903041,030903
031901042,266,292,310,0,868,2,67,145,866,17.5,17.5,16.8,14.964756843,49646,74.8225,031,N,95.5,031901042,031901
031901043,293,280,332,0,905,0,46,104,897,15.2,19,19.5,12.590033441,47584,76.3192,031,N,96.5,031901043,031901
031901044,316,357,350,0,1023,30,104,155,1010,18.4,20.5,18.5,12.900019827,47964,74.0539,031,N,96.3,031901044,031901
031901045,388,407,394,1,1189,41,120,174,1108,17.9,25.8,21.2,14.812866689,49398,81.0047,031,N,95,031901045,031901
031901046,316,324,318,3,958,9,43,134,948,21.5,22.6,22.9,12.434712049,47833,61.7482,031,N,95.3,031901046,031901
031901047,386,357,339,4,1082,30,112,119,916,20.7,21.8,22.8,13.435595175,48536,74.7712,031,N,97.2,031901047,031901
031901048,284,317,275,0,876,6,41,154,874,18.3,23.1,20.4,8.5039696844,44539,74.6558,031,N,96.8,031901048,031901
031901051,373,392,407,3,1172,10,81,193,1151,21.8,24.2,21.2,10.032460014,46246,78.7917,031,N,96.8,031901051,031901
031901053,346,330,336,4,1012,10,51,164,968,19.6,22.1,22.9,11.270948305,47185,71.2538,031,N,97.2,031901053,031901
031901054,411,451,411,4,1273,41,149,145,1148,22.2,20.6,23.4,10.87811333,46801,82.7329,031,N,96.8,031901054,031901
031903041,299,283,290,6,872,102,109,102,613,19.8,20,20.2,13.380952381,46329,60.8854,031,N,95.8,031903041,031903
031903042,247,232,232,4,711,54,96,65,523,17.8,18.5,18.5,10.929824561,44540,55.6451,031,N,96.2,031903042,031903
031903043,240,257,218,3,715,40,55,89,611,16.7,19.5,19.8,12.431034483,45246,56.5922,031,N,95.7,031903043,031903
031903044,254,236,263,7,753,64,65,80,594,16.7,20,20.2,15.656142255,46867,59.7287,031,N,95.8,031903044,031903
031903045,262,255,243,4,760,53,88,81,507,17.9,19.9,20.5,10.331457576,43702,55.4196,031,N,96.3,031903045,031903
031906041,216,245,207,3,668,51,102,43,573,17.7,20.6,21.3,11.816326531,45030,45.0328,031,N,96.9,031906041,031906
031906042,251,175,171,0,597,15,50,67,543,16.8,20.7,23.4,9.0993824904,41911,41.6083,031,N,96.7,031906042,031906
031906105,242,237,247,6,726,42,115,55,567,20,23.5,24.3,11.874569781,45441,45.0921,031,N,96.9,031906105,031906
031909041,181,175,155,3,511,78,73,57,471,14.1,18.3,16,9.487804878,42157,41.0001,031,N,97.2,031909041,031909
031911041,164,157,171,0,492,12,41,62,428,18.2,16.3,20.4,9.2853179862,42715,30.8899,031,N,96.4,031911041,031911
031912041,324,274,322,3,920,15,81,106,769,19.5,23.1,19.2,14.614483394,45570,64.3777,031,N,94,031912041,031912
031912042,230,258,202,0,690,13,68,72,554,18.3,22.2,19,15.258064516,45951,58.8729,031,N,.,031912042,031912
031912043,226,245,215,2,686,2,39,66,630,18.8,22.3,17.5,13.634856747,46295,55.7477,031,N,95.8,031912043,031912
031913041,44,49,39,0,132,0,8,7,125,10.2,10.1,10.7,6.3529411765,39818,16.4457,031,N,96,031913041,031913
031914041,94,101,87,1,282,12,27,38,268,15.5,20,15.7,9.037037037,41951,23.8186,031,N,96,031914041,031914
033902041,60,43,55,1,158,145,27,21,35,13.9,16,16.3,15.666666667,41111,14.542,033,N,96.2,033902041,033902
034901042,146,139,146,141,431,264,54,55,241,19,14.6,19.8,14.058823529,39252,33.3571,034,N,96.5,034901042,034901
034903041,83,72,64,30,219,168,17,22,118,12.3,12.9,13.7,10.085106383,38354,18.9706,034,N,96.5,034903041,034903
034905041,60,74,70,39,204,152,12,36,111,15.8,11.7,17.8,11.85,38473,19.1078,034,N,95.5,034905041,034905
034906041,28,34,29,6,91,82,3,12,35,12.6,12.6,12.6,12.647058824,37776,10.8446,034,N,94.4,034906041,034906
036901041,94,123,100,66,317,182,26,31,167,18.7,14.4,18.1,8.6923076923,40575,24.2688,036,N,96.4,036901041,036901
037907041,146,147,142,59,435,324,38,60,208,15.3,14.7,18.8,11.172043011,37254,37.6507,037,N,96.6,037907041,037907
038901041,82,82,78,21,242,148,33,35,121,13.3,13.2,12.8,14.892744479,40162,23.9847,038,N,96.5,038901041,038901
039902041,74,89,93,1,256,236,17,37,80,15.1,16.6,15.2,14.4,40755,19.847,039,N,96.5,039902041,039902
039903041,39,29,38,1,106,91,16,8,60,15,16.8,16.8,11.888888889,38291,9.3582,039,N,96.4,039903041,039903
040901041,37,21,19,6,77,12,6,16,60,8.1,9.5,11,14.647058824,41589,10.5687,040,N,95.8,040901041,040901
042901041,68,65,65,5,198,145,14,24,102,14.7,16,16.3,13.807692308,38874,18.1247,042,N,96.9,042901041,042901
043902041,149,154,134,50,437,293,28,66,155,19.2,15.3,20.6,8.7894736842,42128,32.9302,043,N,95.9,043902041,043902
043904041,118,119,116,15,353,259,29,41,135,18.3,17,19.4,12.137931034,41235,26.9557,043,N,96.6,043904041,043904
043905041,208,231,230,75,669,399,41,76,162,16.1,16.3,20.1,9.974789916,48118,56.9224,043,N,96.9,043905041,043905
043905043,257,145,161,55,563,380,35,44,74,15.6,12.8,18.7,8.5195138037,46657,55.0011,043,N,97.1,043905043,043905
043905044,314,268,244,109,826,556,64,42,65,19.3,17.5,21.1,8.837037037,45931,65.3461,043,N,96.9,043905044,043905
043905045,262,276,263,77,801,562,72,79,62,20,18.4,22,7.6617647059,46091,64.2302,043,N,96.9,043905045,043905
043905046,407,387,338,177,1132,775,60,90,83,20.1,18.6,20.5,6.8271604938,44930,77.9056,043,N,96.4,043905046,043905
043905047,387,383,348,222,1118,602,65,97,142,17.5,18.1,20.1,6.4285714286,45412,81.791,043,N,96.4,043905047,043905
043905048,270,254,189,86,713,374,84,46,49,18.7,19.1,20.1,8.0512820513,45854,53.9213,043,N,.,043905048,043905
043907041,362,338,326,86,1026,661,104,100,269,22.3,19.6,22.9,9.2604874761,46822,72.7455,043,N,95.8,043907041,043907
043907043,466,462,406,169,1334,834,120,134,306,23.1,17.9,21.9,8.8021412058,46477,86.651,043,N,95.7,043907043,043907
043907044,411,422,386,187,1219,755,87,127,281,26.1,13.7,23.5,9.6763177158,46992,85.2053,043,N,95.9,043907044,043907
043907045,479,472,499,194,1450,917,94,113,279,21.8,16.5,21,8.1642770861,46333,100.6502,043,N,95.9,043907045,043907
043910042,322,317,317,145,956,257,88,175,510,12.4,15.3,18.4,12.021978022,50067,90.4971,043,N,97.8,043910042,043910
043910043,327,345,327,106,999,559,115,132,228,16.5,18.8,21.5,9.6369426752,48264,77.3196,043,N,96.7,043910043,043910
043910044,301,305,266,70,872,593,141,146,106,16.4,19.3,24.5,9.9044746104,49094,58.9369,043,N,96.5,043910044,043910
043910045,258,282,249,143,789,279,52,167,344,13.8,18.5,21,8.4384615385,47931,63.8855,043,N,96.5,043910045,043910
043910046,293,308,320,174,921,464,96,172,301,15.1,15.8,20.1,9.8767123288,48914,72.4578,043,N,96.5,043910046,043910
043910047,290,332,331,47,953,608,177,82,59,20,24,24.8,8.7333333333,48237,58.3153,043,N,97.4,043910047,043910
043910048,291,282,298,92,871,531,177,92,96,16.1,21.4,23.3,9.4684684685,48624,55.5028,043,N,97.1,043910048,043910
043910049,408,403,388,115,1199,790,195,108,90,17.8,22.7,25.2,11.053333333,49558,74.5048,043,N,97.2,043910049,043910
043910050,344,369,322,102,1035,567,195,103,66,20.9,26.6,27,8.6181217924,47543,63.6278,043,N,97.2,043910050,043910
043910052,362,383,400,131,1145,697,181,137,173,16.8,18,23.9,10.651092539,49075,79.2893,043,N,96.8,043910052,043910
043910053,412,409,341,41,1162,554,331,74,21,20.4,22.3,24.9,11.609258413,50131,64.0909,043,N,98,043910053,043910
043910054,456,391,398,133,1245,671,149,132,79,18.2,21.5,26.1,10.604337755,48880,75.9799,043,N,97.8,043910054,043910
043919041,242,252,226,18,720,624,160,30,8,18.8,21.1,20.4,9.6153858695,46703,49.7983,043,N,97.3,043919041,043919
044902041,44,38,40,7,122,66,8,17,73,10.3,11.3,11.3,11.58974359,39795,11.9893,044,N,96.5,044902041,044902
045902041,97,107,114,48,318,198,11,44,122,16.4,18.1,20,10.37037037,38615,25.5656,045,N,96.6,045902041,045902
045903042,53,68,65,51,186,25,19,34,144,16.7,12.5,16.5,10.882352941,39538,16.0493,045,N,94.9,045903042,045903
045905041,26,46,35,23,107,51,11,16,55,15.7,15.9,20.3,10.6875,39986,10.1596,045,N,96.3,045905041,045905
046902041,167,394,367,13,928,737,142,96,246,23.3,22.5,22.4,9.0178571429,44429,55.9188,046,N,95.4,046902041,046902
046902042,257,279,423,22,959,553,138,79,419,21.5,24.5,22.2,12.677209658,46424,61.8691,046,N,96,046902042,046902
046902044,324,344,300,30,968,661,157,92,197,20.9,21.4,22.9,12.114754098,46183,60.8823,046,N,95.8,046902044,046902
047901041,98,96,94,0,288,159,33,19,167,14.4,13.8,16,11.131343284,38603,23.8732,047,N,96.9,047901041,047901
050910041,264,267,262,189,793,450,58,97,314,20.3,19.1,22.8,9.4350159112,44980,59.2423,050,N,94.8,050910041,050910
050910042,261,268,263,255,792,419,43,90,292,20.2,19.5,21.3,10.587724698,45793,61.3267,050,N,95.8,050910042,050910
052901041,58,72,85,7,215,70,30,21,86,13.9,11.7,14.3,15.166666667,47759,22.717,052,N,95.9,052901041,052901
053001041,57,54,50,0,161,32,10,21,87,10.9,9.6,13.3,10.157894737,41053,19,053,N,96.3,053001041,053001
054901041,21,32,29,1,82,23,5,11,63,11.8,10,12.2,11.150452707,38894,9.2716,054,N,96.5,054901041,054901
054903041,40,40,37,2,117,24,8,26,94,13.5,15.1,14.8,11.470588235,37188,10.8653,054,N,96.9,054903041,054903
055901041,36,46,38,0,120,23,8,10,99,10.8,8.4,12,11.722222222,43136,14.0587,055,N,96.4,055901041,055901
056901042,107,135,125,11,367,217,23,52,212,17.3,17.3,21.1,5.9189189189,36528,31.1399,056,N,96.2,056901042,056901
057836041,24,22,28,74,74,0,27,4,32,.,.,.,.,.,.,057,Y,.,057836041,057836
057903041,329,349,336,49,1014,151,87,112,741,18.9,23.4,22.4,7.1973749605,46834,76.8963,057,N,96.1,057903041,057903
057903042,341,316,353,41,1010,126,188,112,788,20.6,20.5,23.8,7.1733333333,47113,71.073,057,N,96.6,057903042,057903
057903044,261,270,275,155,806,210,51,104,456,24.5,21.4,25.1,7.3634607106,47690,62.0902,057,N,96.5,057903044,057903
057903045,370,420,351,140,1141,492,193,148,365,24,23.4,26.3,8.9049751128,47767,71.5897,057,N,97.6,057903045,057903
057903046,364,356,336,209,1056,273,108,131,556,24.5,26.2,26.1,8.5665974462,47283,63.3901,057,N,96.5,057903046,057903
057903047,213,208,201,214,622,129,79,64,235,18.9,21.9,24.1,6.679245283,46404,49.5558,057,N,96.7,057903047,057903
057905011,18,38,49,56,105,4,0,16,91,6.8,7,7.5,8.1052631579,50221,18.707,057,N,75.6,057905011,057905
