,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
014906117,85,82,78,116,681,332,17,50,372,.,.,.,9.1268625531,48013,46.6721,014,N,94.9,014906117,014906
014906119,86,92,88,304,684,144,14,66,486,.,.,.,11.714285714,49611,47.1746,014,N,95.9,014906119,014906
014906120,138,135,120,485,1012,224,10,105,632,.,.,.,6.5438613659,45844,64.2715,014,N,95.3,014906120,014906
014906123,110,116,100,205,837,375,10,71,591,.,.,.,9.8619527371,47977,56.112,014,N,94.7,014906123,014906
014906124,121,119,115,256,749,206,22,63,358,.,.,.,11.014320172,49619,47.4664,014,N,96.4,014906124,014906
014906128,84,69,90,136,612,290,5,103,490,.,.,.,6.9853407762,45987,46.0529,014,N,95.4,014906128,014906
014906130,120,119,96,390,793,153,19,81,554,.,.,.,6.0013901121,45287,56.4582,014,N,95.3,014906130,014906
014906131,137,131,127,349,933,246,11,63,443,.,.,.,7.9216880748,46458,65.7069,014,N,96,014906131,014906
014906136,123,145,156,194,920,442,38,94,269,.,.,.,6.9919698286,45539,54.7581,014,N,96,014906136,014906
014906137,92,81,83,97,585,273,20,62,333,.,.,.,11.23255814,48560,41.938,014,N,95.6,014906137,014906
014907102,66,54,77,7,417,264,27,23,239,.,.,.,11.296656429,40983,24.5608,014,N,96.7,014907102,014907
015819001,11,9,8,1,111,6,0,6,103,.,.,.,1.5,36170,8.0002,015,Y,96.4,015819001,015819
015819101,4,6,6,36,92,17,0,2,81,.,.,.,1.1020316534,37061,4.4541,015,Y,94.5,015819101,015819
015822005,15,18,17,17,147,10,16,6,113,.,.,.,1.2749434232,36947,10.0752,015,Y,.,015822005,015822
015904102,94,86,92,5,688,25,31,53,613,.,.,.,10.75,48769,40.7139,015,N,96.2,015904102,015904
015904105,96,71,79,1,755,2,28,53,743,.,.,.,8.6862745098,47416,47.3351,015,N,96.6,015904105,015904
015904106,102,107,117,1,781,9,18,63,748,.,.,.,9.717052768,48065,42.6601,015,N,95.6,015904106,015904
015904107,85,86,85,1,629,19,21,41,606,.,.,.,10.198589195,48376,38.5974,015,N,95.9,015904107,015904
015904109,89,86,95,0,556,8,23,45,550,.,.,.,10.373356969,49045,32.8363,015,N,96.5,015904109,015904
015904113,57,81,85,0,557,9,15,46,490,.,.,.,10.868421053,48994,33.8613,015,N,96,015904113,015904
015904114,68,56,67,4,483,11,32,33,483,.,.,.,10.290322581,48696,28.4287,015,N,96,015904114,015904
015904116,70,84,57,2,586,5,16,26,531,.,.,.,7.2051282051,47228,35.7618,015,N,95.4,015904116,015904
015905105,84,73,80,3,521,1,43,40,494,.,.,.,14.634670718,50885,33.174,015,N,95.7,015905105,015905
015905106,83,62,73,1,532,2,23,49,494,.,.,.,9.8823529412,48172,31.8881,015,N,95.6,015905106,015905
015905108,85,96,81,0,542,0,34,46,492,.,.,.,15.972972973,51417,34.3881,015,N,95.3,015905108,015905
015905109,80,94,87,27,594,1,44,48,570,.,.,.,10.843775275,48839,35.1345,015,N,95.6,015905109,015905
015905110,88,92,89,5,577,3,40,54,524,.,.,.,10.313510913,48699,38.0521,015,N,96.3,015905110,015905
015905112,118,122,121,4,773,0,63,92,741,.,.,.,12.461538462,49926,50.1372,015,N,95.3,015905112,015905
015905113,86,90,78,3,583,3,28,42,555,.,.,.,12.235294118,49707,33.0667,015,N,96.5,015905113,015905
015905114,117,84,91,11,622,2,20,45,603,.,.,.,12.225375002,49342,34.1579,015,N,96.2,015905114,015905
015905116,80,79,71,2,537,1,31,35,506,.,.,.,11.378378378,50046,35.1381,015,N,95.2,015905116,015905
015905117,71,81,59,13,488,4,28,29,473,.,.,.,12.711351649,49825,31.4472,015,N,96.8,015905117,015905
015906101,99,94,102,94,573,270,29,46,63,.,.,.,19.268292683,55499,41.0056,015,N,97.1,015906101,015906
015907101,81,85,90,1,633,10,22,54,593,.,.,.,11.789473684,49426,38.0004,015,N,96.2,015907101,015907
015907103,66,78,67,10,550,7,15,47,536,.,.,.,11.147058824,50044,33.5005,015,N,95.4,015907103,015907
015907106,73,74,66,3,525,16,18,66,506,.,.,.,13.151515152,51166,32.4995,015,N,96.1,015907106,015907
015907110,75,65,69,39,674,14,10,35,668,.,.,.,7.2051282051,46809,38.487,015,N,95.9,015907110,015907
015907111,83,80,69,17,622,8,6,41,620,.,.,.,9.7777777778,48287,36.0029,015,N,94.7,015907111,015907
015907114,52,40,51,165,346,15,14,35,336,.,.,.,8.7826086957,48310,22.5149,015,N,95,015907114,015907
015907116,75,114,96,3,638,3,9,37,606,.,.,.,13.617647059,50965,34.0008,015,N,95.7,015907116,015907
015907118,123,151,95,6,814,5,7,62,803,.,.,.,16.425531915,53195,46.9945,015,N,95.7,015907118,015907
015907119,59,64,65,35,408,5,6,46,400,.,.,.,14,51258,25.4671,015,N,95.5,015907119,015907
015907123,60,63,54,2,399,5,12,19,378,.,.,.,13.25,50378,23.2428,015,N,96.4,015907123,015907
015907125,67,62,49,71,591,29,9,30,570,.,.,.,10.090909091,48868,32.7588,015,N,95.8,015907125,015907
015907126,81,69,76,1,486,9,14,38,468,.,.,.,15.612903226,52598,31.0002,015,N,96.3,015907126,015907
015907127,37,32,40,116,266,9,4,35,257,.,.,.,7.3684210526,47412,17.8706,015,N,95.9,015907127,015907
015907129,129,133,122,1,904,8,44,50,865,.,.,.,13.94,50538,49.8648,015,N,96.3,015907129,015907
015907131,49,45,38,1,305,6,14,31,277,.,.,.,13.2,50122,19.4256,015,N,96.2,015907131,015907
015907134,123,124,114,23,788,23,9,43,728,.,.,.,12.195652174,50787,45.9999,015,N,96,015907134,015907
015907135,122,107,98,10,745,17,33,60,705,.,.,.,11.441860465,48944,42.9998,015,N,96,015907135,015907
015907141,91,70,55,2,505,8,4,40,475,.,.,.,15.931034483,51679,28.537,015,N,95.5,015907141,015907
015907143,35,44,36,1,285,4,10,24,268,.,.,.,8.8888888889,48238,17.7093,015,N,96.9,015907143,015907
015907146,35,30,30,15,258,11,5,18,248,.,.,.,17.619047619,53536,20.4103,015,N,96.2,015907146,015907
015907148,77,82,82,10,615,11,7,35,576,.,.,.,14,51451,36.9996,015,N,95.8,015907148,015907
015907149,89,81,54,8,601,8,10,62,584,.,.,.,11.441176471,48506,34.0021,015,N,95.9,015907149,015907
015907153,51,61,52,87,376,8,12,37,366,.,.,.,8.4347826087,47844,22.5881,015,N,94.7,015907153,015907
015907155,70,76,77,1,575,4,16,36,554,.,.,.,12.71875,50834,32.0005,015,N,96.1,015907155,015907
015907156,65,62,49,9,411,0,12,39,399,.,.,.,14.913043478,51478,22.9988,015,N,96.3,015907156,015907
015907157,78,90,89,7,585,5,6,43,573,.,.,.,11.194444444,49031,35.5122,015,N,96.1,015907157,015907
015907158,58,54,44,47,350,6,13,19,345,.,.,.,14.125,51510,23.4652,015,N,95.6,015907158,015907
015907160,62,63,61,5,476,10,10,39,463,.,.,.,13.642857143,51047,27.49,015,N,95.9,015907160,015907
015907161,106,86,91,3,688,5,16,28,634,.,.,.,8.5384615385,47513,39.0031,015,N,96.6,015907161,015907
015907162,77,75,59,5,516,2,11,59,498,.,.,.,11.818181818,48556,33.0032,015,N,96.8,015907162,015907
015907164,105,84,94,23,692,29,15,54,620,.,.,.,10.511627907,48481,43.0015,015,N,96,015907164,015907
015907167,57,66,61,6,392,15,15,24,355,.,.,.,12.130434783,49883,22.4851,015,N,95.4,015907167,015907
015907168,85,76,92,49,557,6,25,26,548,.,.,.,9.1515151515,47992,32.998,015,N,95.6,015907168,015907
015907173,89,73,69,299,560,17,22,35,545,.,.,.,14.090909091,50669,32.5,015,N,95.6,015907173,015907
015907176,66,66,71,7,418,6,21,36,393,.,.,.,13.111111111,50642,26.5341,015,N,95.4,015907176,015907
015908106,94,99,114,1,726,8,10,37,710,.,.,.,14.093023256,51671,42.167,015,N,96.1,015908106,015908
015908107,72,66,73,2,466,0,9,29,429,.,.,.,10.147058824,49605,32.5151,015,N,96.3,015908107,015908
015908109,63,58,59,16,412,8,8,22,393,.,.,.,13.448275862,51867,27.2834,015,N,94.8,015908109,015908
015908110,68,72,69,3,493,18,18,27,453,.,.,.,10,49690,32.3823,015,N,96,015908110,015908
015908112,69,76,66,0,489,3,6,22,465,.,.,.,8.21875,49481,29.8951,015,N,96.2,015908112,015908
015908113,82,89,103,0,589,10,8,31,517,.,.,.,11.891891892,50101,35.4762,015,N,96,015908113,015908
015910105,94,94,97,54,581,63,29,55,508,.,.,.,11.510638298,52148,44.0325,015,N,95.7,015910105,015910
015910114,96,111,84,70,708,25,11,54,657,.,.,.,9.203539823,51031,54.9137,015,N,96,015910114,015910
015910125,163,155,179,106,998,264,30,83,623,.,.,.,12.257142857,52843,67.9357,015,N,96.4,015910125,015910
015910139,74,83,77,17,566,216,29,31,114,.,.,.,11.595238095,52337,38.3308,015,N,96.7,015910139,015910
015912105,99,109,120,4,666,8,13,54,634,.,.,.,11.714285714,53440,41.9941,015,N,96.2,015912105,015912
015915123,78,77,72,38,511,38,37,57,403,.,.,.,11.917893074,52944,35.9534,015,N,94.9,015915123,015915
015916107,113,102,124,200,694,127,31,55,428,.,.,.,10.911111111,49872,44.9921,015,N,96.3,015916107,015916
015916112,97,106,78,172,618,50,27,46,523,.,.,.,6.8498958013,47384,44.5067,015,N,96,015916112,015916
015916114,118,111,131,204,725,77,37,51,585,.,.,.,7.0434782609,47727,46.0005,015,N,96.6,015916114,015916
019907105,52,54,38,193,312,38,8,28,292,.,.,.,10.807032171,43829,23.0209,019,N,96.3,019907105,019907
019907109,85,68,65,126,534,236,40,36,386,.,.,.,12.055491927,45465,33.6838,019,N,96.7,019907109,019907
019907111,64,60,65,190,406,150,28,32,297,.,.,.,11.161158714,43859,23.521,019,N,96.1,019907111,019907
019909101,30,31,35,0,220,203,5,23,135,.,.,.,12.434782609,40667,21.9254,019,N,96.1,019909101,019909
020901105,110,121,110,44,633,372,44,54,302,.,.,.,7.0888888889,49054,44.4758,020,N,96.1,020901105,020901
020901108,99,91,111,14,607,285,84,70,371,.,.,.,10.577777778,50874,44.2016,020,N,96.6,020901108,020901
020901111,140,126,127,246,892,227,126,45,145,.,.,.,6.462962963,48806,53.0718,020,N,97.3,020901111,020901
020901113,100,103,88,145,684,83,46,36,450,.,.,.,7.4235218803,49116,41.9332,020,N,97.1,020901113,020901
026902101,30,32,30,52,230,93,16,25,174,.,.,.,11.052631579,38798,18.9994,026,N,94.9,026902101,026902
027903102,56,52,60,1,417,261,6,37,274,.,.,.,12.962962963,45213,26.6776,027,N,96.4,027903102,027903
027904101,82,80,99,27,561,340,31,48,312,.,.,.,13.138888889,47476,36.0018,027,N,96.2,027904101,027904
027904103,105,95,89,5,661,224,27,82,543,.,.,.,11.040816327,45930,49.0026,027,N,95.8,027904103,027904
027904104,34,34,31,1,220,172,12,13,99,.,.,.,10.842105263,45479,18.4274,027,N,96.2,027904104,027904
028902105,85,100,85,18,580,133,23,44,417,.,.,.,11.621733375,45201,40.4718,028,N,96.2,028902105,028902
028903101,107,115,106,36,773,217,21,63,595,.,.,.,13.58490566,43711,52.0076,028,N,96.9,028903101,028903
029901102,142,125,137,20,924,244,49,68,673,.,.,.,9.8706896552,42924,57.7552,029,N,95.9,029901102,029901
029901104,9,14,15,0,78,54,7,5,47,.,.,.,12.875,47217,6.4337,029,N,96.4,029901104,029901
030903101,27,24,16,0,140,102,3,11,99,.,.,.,17.346564203,42454,12.4853,030,N,96.1,030903101,030903
031901101,118,103,99,1,724,2,83,43,708,.,.,.,9.4090909091,48105,43.6413,031,N,98.4,031901101,031901
031901106,117,126,119,0,827,2,71,68,827,.,.,.,12.030968499,49549,50.8996,031,N,97.2,031901106,031901
031901109,44,47,35,0,318,0,25,31,312,.,.,.,17.48,52568,24.5202,031,N,97.5,031901109,031901
031901112,113,110,108,0,765,3,108,51,765,.,.,.,8.544717031,48243,51.2325,031,N,96.5,031901112,031901
031901123,167,188,161,0,1102,14,120,107,1009,.,.,.,14.597038605,51031,70.9781,031,N,96.8,031901123,031901
031901126,127,121,121,0,920,1,40,71,899,.,.,.,9.698601296,47978,57.9491,031,N,97,031901126,031901
031901130,142,135,152,0,960,7,20,63,935,.,.,.,12.31147541,49574,60.3995,031,N,96.6,031901130,031901
031901131,107,85,85,0,602,3,39,56,588,.,.,.,9.8323264637,47695,37.2094,031,N,96.6,031901131,031901
031901132,86,91,101,0,570,22,87,31,473,.,.,.,15.33328205,53017,34.0438,031,N,97.5,031901132,031901
031901137,150,162,189,1,1084,18,82,95,898,.,.,.,11.420289855,49130,69.0121,031,N,97.1,031901137,031901
031901140,88,110,122,0,731,4,59,73,703,.,.,.,7.5259274583,46468,45.8147,031,N,96.8,031901140,031901
031903103,97,94,105,6,688,68,35,38,601,.,.,.,13.422143542,48290,41.837,031,N,96.5,031903103,031903
031903105,65,70,59,4,419,47,11,35,396,.,.,.,11.777777778,48045,26.5888,031,N,97.3,031903105,031903
031903107,87,69,74,3,512,17,23,41,453,.,.,.,12.121212121,47875,31.9384,031,N,96.5,031903107,031903
031903109,98,83,101,1,614,39,25,40,530,.,.,.,13.053055928,48685,38.3655,031,N,96.8,031903109,031903
031903110,76,98,71,0,498,90,16,28,465,.,.,.,12.941176471,48621,33.0624,031,N,96.8,031903110,031903
031903111,102,115,143,3,748,78,48,27,441,.,.,.,12.015661794,48201,41.9815,031,N,97.2,031903111,031903
031903112,65,65,51,1,465,21,21,34,414,.,.,.,15.014405601,49981,28.4725,031,N,96.3,031903112,031903
031903116,83,88,76,1,511,14,23,35,447,.,.,.,14.419354839,49945,30.5059,031,N,97.1,031903116,031903
031903117,154,132,124,7,858,120,91,40,504,.,.,.,14.78,49390,48.6505,031,N,96.9,031903117,031903
031903120,106,130,120,5,754,28,38,44,598,.,.,.,15.76744186,50584,42.0072,031,N,96.5,031903120,031903
031903123,88,66,72,8,533,35,22,32,413,.,.,.,8.3960425817,45767,31.4257,031,N,96.4,031903123,031903
031906101,94,78,70,1,539,25,28,27,437,.,.,.,12.088235294,46231,34.0064,031,N,96.9,031906101,031906
031906102,51,69,54,0,378,8,24,12,282,.,.,.,14.461632564,48160,26.001,031,N,96.7,031906102,031906
031906103,57,61,49,0,357,2,19,10,316,.,.,.,10.409090909,45173,22.0051,031,N,96.1,031906103,031906
031906104,103,118,92,1,623,15,35,30,497,.,.,.,12.722222222,46723,36.0091,031,N,97,031906104,031906
031906107,98,114,104,0,709,4,22,23,596,.,.,.,8.6352626071,44563,40.0639,031,N,97.2,031906107,031906
031906108,104,90,86,2,615,22,45,37,382,.,.,.,7.7444984472,43365,38.1163,031,N,97.2,031906108,031906
031906109,92,109,74,0,587,16,54,23,353,.,.,.,9.6417546326,44183,35.9974,031,N,96.5,031906109,031906
031906110,75,82,65,0,465,19,18,25,341,.,.,.,8.2372067628,43757,30.0185,031,N,.,031906110,031906
031912101,88,108,91,2,607,0,9,25,491,.,.,.,11.666666667,44959,29.4999,031,N,96.9,031912101,031912
031912104,73,105,91,1,534,17,54,20,319,.,.,.,23.193548387,52316,30.39,031,N,96.6,031912104,031912
031912108,64,63,66,1,457,5,2,10,407,.,.,.,17.695652174,50509,21.8855,031,N,96.4,031912108,031912
031912109,80,64,65,2,512,7,7,29,477,.,.,.,11.730769231,45851,26.0007,031,N,96.1,031912109,031912
031912112,67,89,84,0,577,0,6,24,509,.,.,.,13.266666667,47823,29.2187,031,N,96.7,031912112,031912
031912116,89,88,91,0,618,5,3,35,516,.,.,.,11.9375,44706,30.2071,031,N,95.9,031912116,031912
038901102,95,86,76,22,535,278,29,39,324,.,.,.,14.4,40809,39.503,038,N,96.2,038901102,038901
039903101,31,37,31,2,230,197,7,21,135,.,.,.,8.6106558351,36568,15.8185,039,N,95.8,039903101,039903
040901102,34,34,25,9,248,36,1,19,228,.,.,.,15.1,41598,17.8415,040,N,96.1,040901102,040901
040902101,17,21,19,1,138,73,6,13,57,.,.,.,19.95632891,44869,15.256,040,N,95.9,040902101,040902
042905101,11,14,11,0,83,59,0,7,66,.,.,.,8.625,36844,6.3413,042,N,96.7,042905101,042905
043902103,91,107,89,27,603,394,11,46,293,.,.,.,9.5036035456,44363,42.0027,043,N,96.5,043902103,043902
043910118,63,60,66,38,418,185,36,62,98,.,.,.,12.179487179,52192,38.6147,043,N,96.8,043910118,043910
046901102,52,59,62,2,392,116,7,16,248,.,.,.,16.245614035,51396,25.7844,046,N,97,046901102,046901
046902104,54,69,57,12,372,138,40,21,240,.,.,.,11.947224435,48182,28.2108,046,N,96.2,046902104,046902
046902117,82,98,79,5,550,161,19,52,400,.,.,.,11.525,49064,38.5884,046,N,95.5,046902117,046902
046902119,83,78,73,10,537,231,46,33,282,.,.,.,11.857571661,49371,34.2527,046,N,.,046902119,046902
050910101,139,119,114,145,900,515,21,77,575,.,.,.,9.9300881671,47324,59.8174,050,N,95.7,050910101,050910
050910102,75,78,61,138,548,251,12,44,322,.,.,.,16.170731707,51463,39.3156,050,N,96.1,050910102,050910
050910105,63,61,51,116,599,256,32,46,369,.,.,.,8.4117647059,46126,33.8375,050,N,95.1,050910105,050910
050910106,95,61,69,97,551,296,17,46,268,.,.,.,9.8710863852,46751,36.6928,050,N,96.2,050910106,050910
050910107,159,142,138,218,1036,467,34,63,519,.,.,.,7.1018257985,46271,65.7611,050,N,96.2,050910107,050910
052901101,64,78,73,18,507,141,14,32,292,.,.,.,13.871794872,50107,36.8531,052,N,95.5,052901101,052901
054901101,16,43,32,6,198,50,6,11,155,.,.,.,10.578947368,38547,18.4718,054,N,95.6,054901101,054901
054903102,41,38,34,2,308,65,3,32,263,.,.,.,7.0331892985,35664,21.7154,054,N,95.8,054903102,054903
055901102,33,38,30,0,232,16,1,11,178,.,.,.,14.222222222,43414,17.4539,055,N,94.6,055901102,055901
057815101,88,81,77,411,901,134,41,48,881,.,.,.,2.340018524,46003,58.7025,057,Y,96.5,057815101,057815
057830001,67,73,81,92,507,6,0,22,444,.,.,.,7.5931235393,46805,26.0258,057,Y,97.6,057830001,057830
057831001,74,68,65,460,473,3,0,27,365,.,7.4,.,9.2058823529,40226,33.9986,057,Y,97.3,057831001,057831
057839101,61,60,59,19,602,39,0,38,568,.,.,.,1.9250042778,42245,32.7283,057,Y,96.7,057839101,057839
057903103,99,95,86,17,721,7,28,67,629,.,.,.,8.3963837403,51276,41.7628,057,N,96.9,057903103,057903
057903106,60,41,68,32,533,123,17,33,304,.,.,.,9.3841036031,51181,32.8697,057,N,96.8,057903106,057903
057903109,76,73,72,14,506,33,14,33,437,.,.,.,9.21875,51583,31.9997,057,N,97.5,057903109,057903
057903122,63,79,79,47,472,200,36,47,174,.,.,.,12.814814815,53126,27.0037,057,N,97.8,057903122,057903
057903132,54,43,33,64,459,76,28,23,94,.,.,.,10.078946774,51197,26.5507,057,N,96.4,057903132,057903
057905101,77,99,94,53,675,11,72,35,648,.,.,.,8.4968944099,53569,39.5552,057,N,96.9,057905101,057905
057905103,83,86,80,65,639,2,58,29,592,.,.,.,16.164383562,59150,36.4991,057,N,96,057905103,057905
057905106,36,39,30,124,220,3,65,7,211,.,.,.,12.911660777,56559,15.9459,057,N,96.8,057905106,057905
057905108,84,91,89,241,647,7,42,58,626,.,.,.,12.826347305,56037,41.7461,057,N,95.7,057905108,057905
057905114,85,91,80,407,554,5,45,29,535,.,.,.,12.333333333,56850,35.9994,057,N,96.7,057905114,057905
057905115,81,92,105,203,614,3,66,33,591,.,.,.,8.027027027,50995,37.0011,057,N,95.9,057905115,057905
057905118,66,121,107,424,587,3,68,29,582,.,.,.,12.256410256,54596,38.9986,057,N,94.7,057905118,057905
057905119,101,101,84,26,650,32,59,46,589,.,.,.,11.525641026,54582,38.7552,057,N,96.7,057905119,057905
057905120,110,98,106,17,703,15,74,36,649,.,.,.,10.579635684,53590,42.6361,057,N,96.7,057905120,057905
057905124,91,93,60,454,606,7,57,26,598,.,.,.,17.641975309,62521,40.5029,057,N,95.2,057905124,057905
057905127,32,33,21,53,236,7,8,15,224,.,.,.,13.675,58283,19.5484,057,N,97,057905127,057905
057905128,40,42,36,243,253,2,29,24,243,.,.,.,12.361111111,65645,18.0002,057,N,96.7,057905128,057905
057905131,82,74,64,28,504,6,48,34,492,.,.,.,7.7627118644,53407,29.5024,057,N,97.2,057905131,057905
057905133,90,90,76,88,569,2,27,47,559,.,.,.,11.05,53557,40.0018,057,N,96.7,057905133,057905
057905135,59,71,58,32,385,132,59,24,186,.,.,.,17.819908815,58035,26.0875,057,N,97.4,057905135,057905
057905140,52,44,45,75,295,6,49,25,292,.,.,.,11.795454545,58717,22.0047,057,N,96.8,057905140,057905
057905141,55,37,30,23,350,10,12,11,345,.,.,.,7.0638297872,54840,23.5006,057,N,96.1,057905141,057905
057905142,96,91,90,528,620,2,38,27,611,.,.,.,13.646341463,56029,41.0006,057,N,96.6,057905142,057905
057905148,82,73,69,65,528,18,53,35,483,.,.,.,9.1692677071,51981,33.1014,057,N,95.8,057905148,057905
057905157,40,41,36,22,290,3,31,14,269,.,.,.,9.4390243902,53945,19.6728,057,N,97,057905157,057905
057905158,65,65,66,3,437,5,19,20,403,.,.,.,12.475409836,56716,30.5003,057,N,96.5,057905158,057905
057905159,146,130,125,175,1000,39,71,44,983,.,.,.,13.202059659,57243,55.8512,057,N,96.1,057905159,057905
057905160,40,28,30,10,283,4,35,33,270,.,.,.,9.2444444444,53843,21.954,057,N,97.4,057905160,057905
057905161,101,113,99,130,662,8,52,46,637,.,.,.,13.160493827,55364,39.0348,057,N,96.1,057905161,057905
057905166,108,114,100,74,729,35,52,43,668,.,.,.,14.658536585,55947,40.8089,057,N,97.1,057905166,057905
057905168,101,93,106,6,700,3,91,43,666,.,.,.,10,53247,42.5007,057,N,97,057905168,057905
057905169,88,84,81,118,598,66,97,33,474,.,.,.,16.026666667,57769,36.6329,057,N,96.9,057905169,057905
057905173,72,147,140,79,611,23,101,31,550,.,.,.,11.544303797,54820,39.5011,057,N,96,057905173,057905
057905177,50,69,55,28,488,62,39,37,429,.,.,.,9.393442623,53713,30.5011,057,N,96.9,057905177,057905
057905178,64,59,51,242,394,0,8,11,389,.,.,.,12.8,54692,30.0024,057,N,95.9,057905178,057905
057905181,78,52,59,12,476,57,42,24,464,.,.,.,9.2631578947,51742,28.5014,057,N,97,057905181,057905
057905182,148,113,124,37,906,8,63,53,893,.,.,.,8.3148148148,51153,54.0037,057,N,96.7,057905182,057905
057905183,92,90,103,467,554,2,47,24,529,.,.,.,12.914285714,54831,34.997,057,N,96.3,057905183,057905
057905184,35,38,35,10,292,17,27,12,252,.,.,.,13.710526316,59471,19.0009,057,N,97.4,057905184,057905
057905185,54,64,69,236,420,1,23,39,387,.,.,.,13.559322034,55928,29.5014,057,N,95.4,057905185,057905
057905186,64,54,52,179,433,6,19,30,421,.,.,.,7.2033898305,51324,29.5028,057,N,95.7,057905186,057905
057905196,61,56,42,285,353,1,39,22,342,.,.,.,13.727272727,62983,21.5377,057,N,94.5,057905196,057905
057905198,70,67,53,66,484,36,48,25,442,.,.,.,12.515235457,54369,32.4918,057,N,96.7,057905198,057905
057905199,99,101,105,45,656,45,51,41,600,.,.,.,17.629279811,59175,42.3489,057,N,96.8,057905199,057905
057905200,56,50,58,310,429,3,39,24,405,.,.,.,13.74137931,59556,29.0018,057,N,94.9,057905200,057905
057905201,72,94,63,551,565,1,56,36,529,.,.,.,17.386554622,62610,32.8336,057,N,97.1,057905201,057905
057905202,73,67,85,42,509,8,53,29,492,.,.,.,10.690140845,53825,35.4972,057,N,97.2,057905202,057905
057905206,66,71,75,48,496,48,66,21,405,.,.,.,14.893939394,56669,33.0024,057,N,96.5,057905206,057905
057905209,91,83,79,24,662,10,19,34,654,.,.,.,6.987654321,50985,40.4997,057,N,96.4,057905209,057905
057905213,52,65,46,121,394,2,8,12,385,.,.,.,12.545454545,54742,27.5027,057,N,96.3,057905213,057905
057905216,127,133,120,413,962,10,75,66,923,.,.,.,7.9384615385,51225,65.0004,057,N,95.8,057905216,057905
057905218,140,149,106,429,994,14,77,63,897,.,.,.,10.185854026,52279,66.4511,057,N,95.9,057905218,057905
057905222,116,129,96,31,805,7,81,20,763,.,.,.,8.2954545455,51909,43.997,057,N,96.7,057905222,057905
057905226,88,78,73,160,523,9,27,38,517,.,.,.,11.462004405,55849,35.3431,057,N,96.4,057905226,057905
057905228,31,41,35,17,276,8,25,36,264,.,.,.,11.18,53388,24.0356,057,N,96.4,057905228,057905
057905229,119,125,95,10,814,7,53,22,778,.,.,.,9.4117647059,53026,50.9966,057,N,96.6,057905229,057905
057905232,126,109,87,171,747,18,33,44,713,.,.,.,9.1404532197,53463,44.5689,057,N,96.1,057905232,057905
057905233,74,72,70,82,498,37,55,24,420,.,.,.,17.741108619,60871,31.0756,057,N,97,057905233,057905
057905234,138,137,112,27,766,5,76,20,756,.,.,.,11.409090909,53585,43.9988,057,N,96.8,057905234,057905
057905235,80,73,76,393,493,4,7,39,461,.,.,.,14.983907306,58782,30.9568,057,N,96.1,057905235,057905
057905250,83,89,97,266,529,9,56,33,514,.,.,.,12.787878788,55689,32.8914,057,N,95.7,057905250,057905
057905260,73,57,49,10,454,7,43,21,448,.,.,.,7.8947368421,52158,28.502,057,N,97.1,057905260,057905
057905263,51,57,56,262,339,1,35,6,329,.,.,.,11.132075472,58481,26.4988,057,N,96.7,057905263,057905
057905264,128,115,125,673,836,10,43,64,786,.,.,.,16.048102383,57754,44.775,057,N,95.1,057905264,057905
