,gr6_math_avg,gr6_ela_avg,gr7_math_avg,gr7_ela_avg,gr7_writ_avg,gr8_math_avg,gr8_ela_avg,gr8_sci_avg,CAMPUS,DISTRICT
094901041,61,58,60,72,69,83,74,68,094901041,094901
094901042,59,52,61,56,51,73,82,60,094901042,094901
094904041,76,75,86,79,79,93,93,83,094904041,094904
095901041,79,63,76,69,72,80,75,72,095901041,095901
095905043,64,51,65,68,59,82,78,67,095905043,095905
095905044,69,61,62,67,68,88,82,73,095905044,095905
096904041,55,48,50,58,46,94,86,51,096904041,096904
097902041,98,85,73,80,68,82,83,79,097902041,097902
098904041,95,69,81,87,82,89,89,81,098904041,098904
099903041,70,61,57,64,57,87,87,58,099903041,099903
100904041,86,69,69,67,67,86,84,73,100904041,100904
100905041,87,72,86,87,83,97,93,88,100905041,100905
101802041,85,64,83,79,81,100,91,94,101802041,101802
101806042,68,53,78,52,57,88,86,85,101806042,101806
101813047,69,57,57,59,53,86,95,91,101813047,101813
101837041,86,82,84,96,89,95,90,95,101837041,101837
101838041,51,33,63,58,52,67,73,61,101838041,101838
101846002,83,76,90,84,81,90,93,78,101846002,101846
101853042,69,52,52,58,65,87,85,70,101853042,101853
101864041,40,38,40,54,59,68,81,83,101864041,101864
101871041,70,85,55,67,50,64,100,64,101871041,101871
101871102,71,80,50,60,60,-1,83,100,101871102,101871
101902046,76,60,46,49,44,78,77,62,101902046,101902
101903041,75,62,60,60,64,73,76,72,101903041,101903
101905041,81,59,62,63,62,93,82,82,101905041,101905
101905043,72,62,58,76,67,90,88,78,101905043,101905
101906042,73,68,73,68,67,92,87,80,101906042,101906
101907041,91,78,83,82,79,92,93,88,101907041,101907
101907042,71,60,66,73,63,87,84,74,101907042,101907
101907043,78,74,74,76,68,95,93,77,101907043,101907
101907044,73,69,66,71,64,77,85,75,101907044,101907
101907045,75,68,67,73,65,85,88,74,101907045,101907
101907046,84,75,79,78,70,88,91,86,101907046,101907
101907047,83,77,80,81,77,97,93,93,101907047,101907
101907048,75,66,74,75,66,82,87,73,101907048,101907
101907049,93,86,94,92,86,96,96,93,101907049,101907
101907050,76,68,68,77,65,83,87,78,101907050,101907
101907051,95,87,89,92,87,94,95,89,101907051,101907
101907052,91,86,90,87,81,93,95,85,101907052,101907
101907053,80,69,75,77,75,90,86,73,101907053,101907
101907054,97,88,97,94,91,97,96,92,101907054,101907
101907055,74,69,70,71,64,91,90,76,101907055,101907
101907056,98,95,96,93,89,97,99,96,101907056,101907
101907057,97,89,93,94,88,95,97,92,101907057,101907
101907058,86,80,87,84,79,95,96,90,101907058,101907
101908041,69,59,73,65,61,89,85,78,101908041,101908
101908042,87,80,89,89,81,99,96,96,101908042,101908
101908043,61,63,72,74,75,93,89,75,101908043,101908
101908044,90,86,91,85,86,98,93,88,101908044,101908
101910041,71,57,60,68,65,92,84,74,101910041,101910
101910043,78,64,73,75,78,96,87,78,101910043,101910
101911041,62,52,64,62,65,78,76,70,101911041,101911
101911043,73,59,72,70,60,88,82,77,101911043,101911
101911044,76,66,60,65,65,79,80,68,101911044,101911
101911045,69,58,60,62,62,77,77,72,101911045,101911
101911046,73,69,78,74,67,88,83,76,101911046,101911
101912041,40,39,23,42,36,53,62,27,101912041,101912
101912042,79,70,73,73,72,94,84,63,101912042,101912
101912043,83,67,83,79,78,86,84,84,101912043,101912
101912044,55,38,42,46,42,52,60,33,101912044,101912
101912045,62,42,59,59,58,86,72,60,101912045,101912
101912046,53,43,55,57,56,76,76,61,101912046,101912
101912047,54,37,63,52,55,72,69,72,101912047,101912
101912048,71,57,58,61,59,79,82,65,101912048,101912
101912049,82,77,79,82,82,81,87,73,101912049,101912
101912050,45,50,56,48,49,56,69,52,101912050,101912
101912051,73,51,70,63,72,85,82,66,101912051,101912
101912052,37,38,46,45,44,55,66,54,101912052,101912
101912053,80,72,64,76,73,82,81,70,101912053,101912
101912054,55,42,49,51,51,72,68,60,101912054,101912
101912055,83,76,81,82,83,86,92,82,101912055,101912
101912056,58,44,51,55,48,66,74,60,101912056,101912
101912057,96,94,94,95,95,96,98,94,101912057,101912
101912060,73,63,63,68,63,81,76,66,101912060,101912
101912061,58,40,63,61,59,84,78,55,101912061,101912
101912062,55,37,61,58,47,90,70,57,101912062,101912
101912064,85,80,72,74,79,86,90,75,101912064,101912
101912068,82,74,67,72,67,86,91,73,101912068,101912
101912071,99,92,95,94,97,98,100,100,101912071,101912
101912072,74,58,70,60,64,91,82,66,101912072,101912
101912075,53,38,54,52,46,50,66,43,101912075,101912
101912077,54,37,53,51,44,84,69,51,101912077,101912
101912078,69,44,66,56,55,84,73,64,101912078,101912
101912079,43,34,51,59,42,68,69,59,101912079,101912
101912082,53,44,46,57,54,68,72,56,101912082,101912
101912098,87,71,72,79,82,87,86,86,101912098,101912
101912099,92,78,79,84,83,96,95,84,101912099,101912
101912163,46,29,52,56,53,59,60,48,101912163,101912
101912337,91,87,92,95,96,94,97,91,101912337,101912
101912338,69,44,61,55,53,88,77,66,101912338,101912
101912342,83,63,72,72,81,95,98,70,101912342,101912
101912390,96,83,96,91,97,100,100,96,101912390,101912
101912456,-1,-1,12,42,37,28,44,18,101912456,101912
101912459,54,27,76,59,70,78,70,73,101912459,101912
101912467,90,84,86,93,91,100,100,94,101912467,101912
101912476,54,40,42,38,41,68,65,71,101912476,101912
101913041,64,58,61,68,60,78,83,71,101913041,101913
101913042,92,83,86,83,76,88,94,86,101913042,101913
101913043,89,84,87,87,78,92,94,87,101913043,101913
101913044,81,76,77,73,66,89,93,85,101913044,101913
101913045,95,94,96,94,90,96,97,97,101913045,101913
101913046,80,79,80,81,77,86,93,82,101913046,101913
101913047,73,58,67,64,57,91,78,67,101913047,101913
101913048,87,78,83,83,78,91,92,85,101913048,101913
101914041,85,81,83,84,82,89,90,85,101914041,101914
101914042,79,70,78,81,77,79,90,85,101914042,101914
101914043,88,76,82,86,75,92,91,88,101914043,101914
101914044,90,85,91,89,80,94,95,88,101914044,101914
101914045,86,74,72,74,73,87,89,79,101914045,101914
101914046,97,92,97,95,94,92,96,92,101914046,101914
101914047,97,92,96,95,92,96,97,95,101914047,101914
101914048,92,89,92,91,88,96,96,94,101914048,101914
101914049,79,72,72,73,67,83,85,76,101914049,101914
101914050,97,95,96,96,93,98,98,97,101914050,101914
101914051,83,70,75,78,69,92,89,87,101914051,101914
101914052,96,91,92,94,93,97,96,93,101914052,101914
101914053,99,94,94,94,95,96,98,97,101914053,101914
101914054,97,94,96,97,95,94,98,98,101914054,101914
101915041,77,54,63,61,52,80,77,67,101915041,101915
101915042,83,83,78,81,77,88,91,91,101915042,101915
101915043,77,61,72,69,65,90,83,81,101915043,101915
101915044,81,77,89,84,77,87,91,86,101915044,101915
101915045,84,76,85,81,73,87,91,77,101915045,101915
101915046,93,88,93,89,86,96,96,93,101915046,101915
101915047,80,81,78,80,71,84,90,83,101915047,101915
101915048,83,81,84,83,82,90,92,87,101915048,101915
101915049,75,73,79,76,73,96,89,85,101915049,101915
101919043,50,49,48,57,45,69,76,66,101919043,101919
101919044,70,62,68,70,65,89,83,80,101919044,101919
101919045,78,65,68,71,67,85,86,73,101919045,101919
101919046,56,58,47,58,45,62,68,46,101919046,101919
101919047,61,56,56,60,51,72,72,54,101919047,101919
101919048,58,58,63,67,58,71,77,66,101919048,101919
101919050,74,70,65,70,60,83,80,78,101919050,101919
101920042,98,94,96,93,91,98,97,96,101920042,101920
101920043,83,76,72,78,78,80,84,84,101920043,101920
101920044,56,38,44,47,39,47,60,46,101920044,101920
101920045,79,70,72,73,57,91,88,83,101920045,101920
101920046,71,47,57,44,42,81,68,63,101920046,101920
101920047,65,48,55,56,51,81,78,61,101920047,101920
101920048,99,96,100,99,98,100,100,97,101920048,101920
101921044,98,96,96,96,95,99,97,97,101921044,101921
101924041,55,51,59,65,57,82,80,65,101924041,101924
101924043,70,60,63,70,62,87,85,76,101924043,101924
101925041,71,67,66,67,63,82,87,76,101925041,101925
102904041,82,76,76,78,69,95,91,79,102904041,102904
102905041,89,79,86,84,84,91,87,70,102905041,102905
102906041,79,77,85,81,84,81,95,89,102906041,102906
104901041,69,75,64,90,77,90,95,87,104901041,104901
105902041,76,59,72,73,66,86,86,68,105902041,105902
105902043,75,62,55,63,55,66,76,62,105902043,105902
105904041,91,85,91,92,87,98,96,93,105904041,105904
105905041,81,80,84,82,79,88,95,90,105905041,105905
105906041,86,77,80,81,76,96,95,91,105906041,105906
105906043,89,82,74,80,75,95,91,82,105906043,105906
105906044,61,63,56,66,58,67,82,72,105906044,105906
105906045,71,57,58,61,51,86,83,66,105906045,105906
105906046,58,49,48,60,46,84,78,61,105906046,105906
105906047,60,58,60,66,57,64,80,62,105906047,105906
106901041,99,83,90,90,89,92,91,74,106901041,106901
107901041,65,62,58,63,69,89,78,57,107901041,107901
107904041,89,78,91,83,74,93,91,94,107904041,107904
107905102,73,75,74,77,62,85,94,76,107905102,107905
107906041,89,79,84,79,67,88,89,88,107906041,107906
107910041,64,73,62,74,78,78,94,82,107910041,107910
108807013,93,78,63,83,82,-1,95,94,108807013,108807
108807022,73,61,85,87,79,-1,99,100,108807022,108807
108807023,66,59,67,61,66,.,88,81,108807023,108807
108902045,89,61,76,71,69,94,80,79,108902045,108902
108902046,62,45,54,58,59,83,71,69,108902046,108902
108902047,75,48,58,60,58,87,75,70,108902047,108902
108902048,55,42,69,65,69,80,70,65,108902048,108902
108904043,80,71,77,77,78,88,77,77,108904043,108904
108904044,79,76,74,79,77,93,85,79,108904044,108904
108904045,68,64,64,69,65,89,78,72,108904045,108904
108904046,65,60,67,71,67,87,81,76,108904046,108904
108904047,71,56,58,66,65,81,67,72,108904047,108904
108904048,68,58,63,70,70,87,70,65,108904048,108904
108905041,73,56,63,65,62,82,71,65,108905041,108905
108906042,60,49,65,64,67,88,79,68,108906042,108906
108906043,67,57,64,66,67,82,78,76,108906043,108906
108906044,64,54,61,69,63,84,73,59,108906044,108906
108906045,83,75,70,88,84,90,91,83,108906045,108906
108906046,72,65,65,75,72,87,86,68,108906046,108906
108906047,92,85,76,86,86,96,93,85,108906047,108906
108906048,84,73,79,90,87,88,89,81,108906048,108906
108907041,71,53,64,64,62,82,84,68,108907041,108907
108907108,62,42,73,61,61,70,76,69,108907108,108907
108908041,73,65,59,73,67,89,88,74,108908041,108908
108908042,67,56,65,71,59,83,83,64,108908042,108908
108908043,73,57,63,66,65,93,80,76,108908043,108908
108908044,68,64,66,78,74,80,83,59,108908044,108908
108909041,61,57,64,66,62,89,85,79,108909041,108909
108909042,69,58,57,58,59,83,78,71,108909042,108909
108909043,59,55,70,58,62,86,78,73,108909043,108909
108909044,63,53,49,59,58,79,72,68,108909044,108909
108909045,55,45,54,59,61,87,71,72,108909045,108909
108909046,65,51,55,55,56,79,70,70,108909046,108909
108909047,59,48,64,54,59,87,71,69,108909047,108909
108909048,57,45,61,57,58,83,73,69,108909048,108909
108912041,72,60,75,66,70,92,77,74,108912041,108912
108912042,81,62,73,65,69,83,72,59,108912042,108912
108912043,61,38,52,47,45,80,65,60,108912043,108912
108912044,70,68,72,68,65,88,87,74,108912044,108912
108912045,76,48,79,63,67,91,80,78,108912045,108912
108912046,66,59,66,62,62,94,83,69,108912046,108912
108912048,69,41,59,52,57,92,68,66,108912048,108912
108912049,53,40,55,48,54,88,72,80,108912049,108912
108913041,63,48,74,63,70,90,76,78,108913041,108913
108913042,59,64,69,68,63,86,73,67,108913042,108913
108913043,63,63,73,77,73,92,80,79,108913043,108913
108913044,67,66,76,76,75,87,79,76,108913044,108913
108914041,47,69,37,58,53,49,67,40,108914041,108914
108915041,78,69,50,61,56,83,68,47,108915041,108915
109904041,55,60,60,62,65,65,74,55,109904041,109904
109905041,92,92,79,95,68,71,94,56,109905041,109905
109907041,67,62,72,86,86,83,93,87,109907041,109907
109911041,83,69,73,66,64,87,82,75,109911041,109911
109913041,91,66,95,75,70,91,84,75,109913041,109913
110902041,61,54,68,67,51,87,81,73,110902041,110902
110907041,100,94,81,87,87,100,100,95,110907041,110907
111901041,72,69,60,62,59,71,70,67,111901041,111901
111901042,84,79,83,83,81,89,85,85,111901042,111901
111903041,94,78,93,77,79,100,92,79,111903041,111903
112901041,84,68,72,72,67,89,84,66,112901041,112901
113901041,63,46,55,58,60,83,80,61,113901041,113901
113902041,63,50,51,69,58,69,73,41,113902041,113902
114902041,52,65,59,70,65,86,86,58,114902041,114902
115901041,65,62,69,69,69,86,85,74,115901041,115901
116901041,92,82,88,93,88,92,91,84,116901041,116901
116902041,79,74,77,74,86,92,92,65,116902041,116902
116903043,73,64,66,79,69,52,78,59,116903043,116903
116906041,85,79,80,77,73,94,91,66,116906041,116906
116908041,73,57,73,69,66,80,80,69,116908041,116908
116909041,76,78,63,82,65,80,78,73,116909041,116909
116915041,87,76,86,89,89,84,91,79,116915041,116915
117901041,66,58,71,69,64,85,81,77,117901041,117901
117903041,71,63,50,80,71,71,87,77,117903041,117903
117904041,97,76,87,71,76,96,94,84,117904041,117904
119902041,65,67,65,76,86,94,79,75,119902041,119902
120901042,76,66,61,74,69,89,84,78,120901042,120901
120902041,70,80,62,67,71,54,86,69,120902041,120902
120905041,88,80,82,85,87,89,92,89,120905041,120905
121903041,71,72,63,63,73,76,78,67,121903041,121903
121904043,70,58,65,65,58,84,80,60,121904043,121904
121905041,87,72,87,82,74,95,91,75,121905041,121905
121906041,76,68,76,79,79,92,89,86,121906041,121906
123803041,81,86,71,76,50,.,79,80,123803041,123803
123907041,59,49,62,62,60,68,74,57,123907041,123907
123907043,59,56,64,61,65,80,71,63,123907043,123907
123908041,88,82,73,75,72,89,94,79,123908041,123908
123908042,83,79,70,81,76,93,90,81,123908042,123908
123910042,39,48,44,44,44,75,72,54,123910042,123910
123910043,30,37,40,56,62,68,72,59,123910043,123910
123910045,20,32,29,46,47,64,67,51,123910045,123910
123910046,65,67,79,78,76,81,89,73,123910046,123910
123910047,59,71,67,74,74,89,85,68,123910047,123910
123910048,45,42,62,54,57,77,73,54,123910048,123910
124901041,62,48,66,65,62,81,76,67,124901041,124901
125903041,70,57,52,67,67,90,86,78,125903041,125903
126902041,71,71,59,71,70,86,93,88,126902041,126902
126902042,69,72,68,75,70,87,88,82,126902042,126902
126902043,82,81,67,82,83,93,96,87,126902043,126902
126903041,75,60,71,74,74,81,80,63,126903041,126903
126903107,75,56,60,62,58,80,81,62,126903107,126903
126904041,94,88,97,96,90,96,92,94,126904041,126904
126906041,75,67,69,80,81,86,70,64,126906041,126906
126907041,65,65,56,65,71,61,78,67,126907041,126907
126908041,62,57,56,65,58,84,88,73,126908041,126908
127901041,84,79,63,78,71,67,82,51,127901041,127901
127904041,76,71,69,74,59,86,89,80,127904041,127904
127906041,72,68,71,70,68,95,91,76,127906041,127906
128901041,88,68,73,73,69,77,79,51,128901041,128901
128902041,90,65,76,66,58,82,77,64,128902041,128902
129901041,74,70,53,77,73,83,84,74,129901041,129901
129904041,70,71,56,69,59,85,89,83,129904041,129904
130901041,85,79,86,87,80,96,95,90,130901041,130901
130901042,94,90,92,93,93,97,96,92,130901042,130901
130902041,70,64,79,80,80,84,91,92,130902041,130902
133901041,58,62,63,51,53,79,77,49,133901041,133901
133904042,71,63,88,75,68,95,96,84,133904042,133904
134901041,63,65,55,69,58,60,74,53,134901041,134901
136901041,90,88,84,77,86,83,84,73,136901041,136901
139905041,69,72,79,78,84,85,91,69,139905041,139905
139911042,79,68,81,79,73,94,92,81,139911042,139911
139912041,69,70,71,70,57,90,82,57,139912041,139912
140904041,81,67,70,73,79,70,67,71,140904041,140904
140905041,69,67,93,75,83,90,85,79,140905041,140905
141901041,74,68,67,72,71,89,89,78,141901041,141901
142901041,72,61,54,50,44,73,82,64,142901041,142901
144901041,75,66,37,67,57,89,86,64,144901041,144901
144902041,77,77,72,73,76,88,84,84,144902041,144902
145906041,85,75,68,67,52,81,93,67,145906041,145906
145911041,66,68,68,70,79,78,84,86,145911041,145911
146902041,63,53,60,64,54,84,81,66,146902041,146902
146903041,84,79,93,93,93,-1,82,82,146903041,146903
146906041,67,59,64,78,71,79,80,74,146906041,146906
146907041,90,65,60,69,67,83,87,72,146907041,146907
147903042,58,54,58,63,57,90,86,76,147903042,147903
150901041,78,72,66,76,70,73,80,78,150901041,150901
152901061,52,47,39,61,48,57,73,59,152901061,152901
152901062,56,42,43,48,37,58,69,50,152901062,152901
152901063,54,26,38,41,35,77,56,42,152901063,152901
152901064,78,75,85,84,79,90,88,76,152901064,152901
152901065,96,91,85,89,85,88,94,91,152901065,152901
152901066,83,76,81,83,78,87,89,76,152901066,152901
152901067,61,62,42,59,46,63,81,73,152901067,152901
152901068,63,35,46,52,45,74,65,52,152901068,152901
152901069,42,40,43,56,43,67,74,69,152901069,152901
152903042,62,60,68,78,70,89,88,76,152903042,152903
152906041,82,74,77,82,85,90,89,81,152906041,152906
152906042,88,82,88,88,83,88,93,90,152906042,152906
152907041,82,82,77,85,86,82,92,81,152907041,152907
152907042,77,73,82,84,80,83,89,76,152907042,152907
152907043,81,80,86,86,86,86,95,86,152907043,152907
152908041,71,58,47,51,50,95,84,69,152908041,152908
153904041,58,56,63,69,64,83,72,54,153904041,153904
154901041,83,67,68,59,68,94,88,83,154901041,154901
156902041,55,59,75,66,73,85,88,64,156902041,156902
158901041,55,57,63,62,61,92,79,63,158901041,158901
158902041,71,69,49,58,60,83,86,75,158902041,158902
158906041,70,73,46,66,58,80,91,86,158906041,158906
160901041,75,76,73,77,68,97,88,84,160901041,160901
161907041,90,82,85,88,85,95,94,86,161907041,161907
161909041,61,58,85,72,72,92,86,86,161909041,161909
161914043,68,48,63,62,55,85,76,67,161914043,161914
161914044,73,68,71,76,69,84,87,80,161914044,161914
161914048,42,42,38,46,41,58,61,50,161914048,161914
161914050,47,51,41,55,50,64,68,44,161914050,161914
161916042,75,74,71,81,77,92,86,76,161916042,161916
161918041,76,82,74,86,81,81,93,84,161918041,161918
161919041,81,86,78,78,82,74,88,80,161919041,161919
161921041,57,52,20,50,39,63,71,59,161921041,161921
161923041,92,85,53,75,75,84,87,66,161923041,161923
163901041,68,70,67,76,70,93,89,75,163901041,163901
163903041,68,59,61,62,41,65,75,47,163903041,163903
163904041,80,76,68,59,61,74,82,72,163904041,163904
163908042,87,81,80,81,71,87,86,79,163908042,163908
164901041,45,60,43,52,55,72,94,56,164901041,164901
166901041,71,68,54,59,54,76,80,61,166901041,166901
166903041,85,93,54,76,59,81,94,68,166903041,166903
166904041,69,57,38,65,56,80,80,59,166904041,166904
166905041,82,67,66,82,77,100,90,73,166905041,166905
167901002,95,76,95,86,89,93,85,78,167901002,167901
169901041,85,64,77,73,63,87,87,69,169901041,169901
169902041,79,60,72,66,73,93,96,94,169902041,169902
170904042,68,56,54,54,52,68,76,61,170904042,170904
170904043,85,74,83,79,74,89,89,74,170904043,170904
170906041,73,68,66,72,73,80,86,81,170906041,170906
170906042,89,76,85,80,79,89,93,86,170906042,170906
170907041,65,62,59,64,59,87,76,77,170907041,170907
170908041,74,61,61,67,60,89,86,76,170908041,170908
170908042,61,53,54,59,58,84,82,78,170908042,170908
170908044,81,71,67,72,71,84,89,80,170908044,170908
170908045,80,59,64,60,52,88,82,77,170908045,170908
172902041,68,58,53,57,70,90,82,64,172902041,172902
172905041,76,60,50,62,60,91,86,66,172905041,172905
174903041,96,88,92,71,84,96,93,95,174903041,174903
174904042,56,55,56,59,56,82,73,60,174904042,174904
174904043,51,46,51,57,59,63,74,59,174904043,174904
174906041,91,88,96,83,81,98,85,74,174906041,174906
174908041,82,81,78,80,76,96,95,86,174908041,174908
175902041,59,62,60,68,62,88,87,67,175902041,175902
176902041,67,60,66,62,57,70,76,57,176902041,176902
177902041,60,57,65,60,54,78,71,51,177902041,177902
178902041,86,70,84,83,81,80,74,65,178902041,178902
178903041,76,77,83,78,78,99,92,83,178903041,178903
178904041,63,65,56,71,64,79,84,59,178904041,178904
178904043,62,58,59,69,54,69,72,62,178904043,178904
178904045,60,62,53,71,63,65,83,61,178904045,178904
178904046,61,57,58,59,54,62,84,61,178904046,178904
178904047,55,52,52,50,36,86,67,44,178904047,178904
178904048,63,58,51,66,55,76,86,56,178904048,178904
178904049,72,71,51,64,61,71,82,66,178904049,178904
178904050,50,51,56,58,52,81,73,58,178904050,178904
178904052,65,57,55,62,49,73,69,54,178904052,178904
178904055,87,80,80,83,79,91,94,81,178904055,178904
178904056,77,70,68,80,76,89,86,64,178904056,178904
178904057,82,77,70,86,75,89,89,71,178904057,178904
178908041,88,88,85,92,85,100,97,91,178908041,178908
178909041,59,55,49,62,43,69,79,55,178909041,178909
178912041,69,66,61,61,64,85,85,83,178912041,178912
178913041,82,75,89,85,74,84,94,81,178913041,178913
178915041,77,63,67,75,61,85,80,66,178915041,178915
179901041,68,61,62,77,69,79,84,72,179901041,179901
180901041,57,57,79,86,87,83,87,90,180901041,180901
181901041,79,76,69,83,77,91,88,83,181901041,181901
181906041,32,39,37,55,47,57,69,47,181906041,181906
181908041,77,63,54,72,71,83,93,82,181908041,181908
181908042,62,58,64,70,73,95,90,81,181908042,181908
184901041,53,50,79,73,73,88,83,76,184901041,184901
184904041,83,68,87,74,63,92,83,63,184904041,184904
185901041,82,71,41,56,65,77,81,40,185901041,185901
185902041,74,70,73,85,82,82,89,76,185902041,185902
185903041,91,62,69,75,73,67,81,54,185903041,185903
186902041,51,60,57,53,55,82,80,55,186902041,186902
186903041,94,82,65,73,65,89,89,82,186903041,186903
187903041,36,43,-1,-1,-1,50,71,71,187903041,187903
187904041,58,54,42,46,42,88,76,51,187904041,187904
187907041,68,56,66,64,66,75,74,73,187907041,187907
188901041,76,64,57,72,67,91,88,71,188901041,188901
188901042,100,77,56,71,63,94,82,78,188901042,188901
188901043,97,83,74,82,79,96,93,92,188901043,188901
188901044,82,66,68,63,59,92,86,72,188901044,188901
188901045,72,56,38,67,61,93,81,71,188901045,188901
188901046,-1,-1,56,63,56,94,79,72,188901046,188901
188901048,93,83,73,78,76,96,94,91,188901048,188901
188903041,75,74,92,85,75,86,95,84,188903041,188903
189902041,59,54,82,68,58,81,72,68,189902041,189902
190903041,73,71,81,78,78,89,93,78,190903041,190903
192901041,46,41,55,57,52,73,72,58,192901041,192901
194902041,89,61,76,80,72,83,74,74,194902041,194902
194903102,95,73,90,82,67,94,85,66,194903102,194903
194905041,64,60,51,64,51,91,72,47,194905041,194905
195901042,48,53,53,66,64,93,87,73,195901042,195901
198901041,65,68,76,83,93,94,97,90,198901041,198901
200901041,83,70,63,71,65,85,85,76,200901041,200901
200904041,44,41,66,70,72,65,78,60,200904041,200904
201902041,76,70,74,75,69,96,90,80,201902041,201902
201904041,86,64,90,85,62,90,95,72,201904041,201904
201910041,85,73,69,82,85,90,91,69,201910041,201910
201914041,87,59,63,80,72,75,94,82,201914041,201914
204901041,74,55,50,54,53,73,76,76,204901041,204901
204904041,46,44,58,70,65,87,84,78,204904041,204904
205901041,58,64,54,56,61,68,76,40,205901041,205901
205902041,87,78,80,84,76,94,91,83,205902041,205902
205904041,75,62,67,71,57,84,90,68,205904041,205904
205905041,75,71,64,74,79,76,89,83,205905041,205905
205906041,69,61,69,70,69,84,71,62,205906041,205906
205907041,49,33,45,45,39,70,67,51,205907041,205907
208902041,55,47,46,57,54,58,67,57,208902041,208902
210901041,54,54,76,71,66,85,85,64,210901041,210901
210902041,82,69,94,79,71,95,94,87,210902041,210902
210905041,84,58,77,69,56,97,85,74,210905041,210905
212801041,66,66,71,77,72,91,88,74,212801041,212801
212901041,75,70,71,75,61,86,85,77,212901041,212901
212904041,86,79,55,77,77,81,89,88,212904041,212904
212905041,54,47,35,56,48,61,70,58,212905041,212905
212905042,54,38,33,53,45,77,63,56,212905042,212905
212905043,47,43,44,67,64,83,80,64,212905043,212905
212905044,71,69,36,71,66,88,87,73,212905044,212905
212905045,85,73,68,75,67,87,85,79,212905045,212905
212905049,71,72,44,69,69,79,83,68,212905049,212905
212906041,-1,-1,83,84,79,88,91,79,212906041,212906
212909042,65,65,56,70,74,84,86,71,212909042,212909
212910041,44,64,66,77,68,78,84,56,212910041,212910
213901041,53,67,76,84,86,88,94,88,213901041,213901
214901041,70,47,65,60,62,63,69,63,214901041,214901
214901042,76,47,70,63,65,77,72,59,214901042,214901
214901044,68,57,68,72,73,80,86,65,214901044,214901
214903041,83,61,77,72,77,83,83,68,214903041,214903
214903042,74,55,57,56,62,77,72,57,214903042,214903
218901041,100,88,90,85,81,75,93,84,218901041,218901
219903041,79,60,49,59,55,74,80,70,219903041,219903
220802040,87,84,90,93,95,80,97,-1,220802040,220802
220902041,70,51,65,65,59,91,82,71,220902041,220902
220902042,82,72,82,80,78,87,87,82,220902042,220902
220902043,79,67,67,71,66,79,83,64,220902043,220902
220902044,78,64,77,71,64,92,85,79,220902044,220902
220902045,84,73,78,80,74,88,88,81,220902045,220902
220902046,98,86,96,91,87,99,96,94,220902046,220902
220905018,.,.,.,.,.,.,.,.,220905018,220905
220905042,52,54,44,51,45,76,78,60,220905042,220905
220905044,58,52,32,65,58,78,76,66,220905044,220905
220905045,-1,-1,28,50,45,67,63,57,220905045,220905
220905047,60,57,30,55,47,75,65,49,220905047,220905
220905048,47,48,47,67,60,76,73,64,220905048,220905
220905049,78,50,64,65,56,90,81,70,220905049,220905
220905050,-1,-1,43,75,71,83,85,78,220905050,220905
220905051,67,55,50,54,44,88,79,57,220905051,220905
220905052,71,61,43,56,51,70,71,54,220905052,220905
220905053,44,59,25,59,53,58,71,64,220905053,220905
220905054,58,47,43,51,48,70,71,59,220905054,220905
220905055,75,75,69,85,79,86,90,74,220905055,220905
220905056,47,52,38,62,55,73,72,59,220905056,220905
220905057,-1,-1,38,58,51,89,81,67,220905057,220905
220905058,87,81,59,83,81,89,84,81,220905058,220905
220905059,51,44,32,53,43,65,67,66,220905059,220905
220905060,100,100,41,62,52,73,77,61,220905060,220905
220905061,52,46,36,53,42,67,70,67,220905061,220905
220905070,53,50,50,66,55,75,67,54,220905070,220905
220906041,81,71,50,80,78,85,93,85,220906041,220906
220906042,97,94,96,94,91,98,100,94,220906042,220906
220906043,86,82,82,89,88,96,98,94,220906043,220906
220906044,85,83,73,85,83,91,91,79,220906044,220906
220917041,60,50,62,65,66,81,83,65,220917041,220917
220918041,77,74,66,80,77,89,91,82,220918041,220918
220918042,81,81,60,83,79,94,94,87,220918042,220918
220918043,85,78,65,86,83,91,91,80,220918043,220918
220918044,72,69,58,79,80,89,90,84,220918044,220918
220918045,83,76,70,84,70,87,87,69,220918045,220918
221801034,92,67,90,87,80,78,92,79,221801034,221801
221901044,81,70,54,69,61,92,81,70,221901044,221901
221901045,82,65,63,65,54,70,77,59,221901045,221901
221901047,79,61,69,73,62,91,89,72,221901047,221901
221901048,69,61,42,66,62,94,84,63,221901048,221901
221904041,69,61,67,69,61,81,78,72,221904041,221904
221911041,86,81,70,80,80,90,89,85,221911041,221911
223901041,58,46,66,51,52,92,75,60,223901041,223901
225906041,82,66,66,73,73,94,90,83,225906041,225906
226903042,74,64,65,70,68,82,82,79,226903042,226903
226903043,74,69,72,70,67,84,84,77,226903043,226903
226903045,66,53,50,48,44,69,71,55,226903045,226903
226906041,96,95,99,98,92,99,99,97,226906041,226906
226907041,67,50,54,67,53,79,84,79,226907041,226907
227901043,72,68,54,66,58,81,86,70,227901043,227901
227901044,89,90,60,86,82,88,91,86,227901044,227901
227901045,85,83,65,81,77,90,93,85,227901045,227901
227901046,47,35,29,45,35,76,68,50,227901046,227901
227901047,79,80,66,86,81,95,93,89,227901047,227901
227901051,45,44,22,38,38,66,58,78,227901051,227901
227901052,86,83,60,86,82,92,94,88,227901052,227901
227901053,53,39,39,57,43,79,66,65,227901053,227901
227901054,44,50,35,61,48,86,79,76,227901054,227901
