,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
045902001,133,124,133,135,56,525,367,23,73,140,20.4,15,14.6,12.853658537,37679,39.6661,045,N,96.6,045902001,045902
045903001,90,94,88,96,88,368,132,40,72,203,16.4,13,14.4,15.393939394,42813,32.2042,045,N,95.5,045903001,045903
045905002,66,49,61,62,29,238,159,27,33,60,15.8,12.8,12.8,15.346153846,36496,22.2,045,N,95.6,045905002,045905
046901001,536,435,432,400,28,1803,1104,149,186,499,24.8,23.9,23.3,14.042671228,42009,108.6155,046,N,95.3,046901001,046901
046901038,9,13,15,24,0,61,26,1,5,17,.,.,.,7.1666666667,35538,3.2904,046,N,84.1,046901038,046901
046902001,433,372,364,298,34,1467,992,177,164,348,24.7,23.7,23.7,15.217905456,43342,96.4803,046,N,95.8,046902001,046902
046902002,659,560,534,449,16,2202,1798,275,274,433,23.5,25,22.7,13.713960845,41791,132.3892,046,N,94.7,046902002,046902
046902201,1,6,23,31,2,61,40,1,9,21,.,.,.,8.8888888889,36127,9.0005,046,N,89.3,046902201,046902
047901001,113,112,83,90,1,398,251,48,43,170,17.9,15.6,15.9,10.918918919,34939,35.9821,047,N,95.5,047901001,047901
047902001,59,46,38,49,0,192,132,7,22,88,12.4,11.9,14.2,14.321428571,35907,17.2306,047,N,96.4,047902001,047902
049901001,233,221,181,165,80,800,493,117,128,282,17.9,18.4,19.9,13.540983607,38460,59.5951,049,N,95,049901001,049901
049903001,69,36,39,45,0,189,172,7,29,33,13.7,11.4,11.4,12.545454545,36899,19.4769,049,N,97.4,049903001,049903
050902001,218,233,212,149,38,812,657,63,130,232,23.4,20,22.5,13.233077937,36731,55.8551,050,N,94.6,050902001,050902
050910001,610,517,434,412,545,1973,1098,143,257,454,20,19.3,21.3,10.189214472,41315,137.0841,050,N,94.8,050910001,050910
052901001,76,63,68,69,3,276,111,17,39,89,13.4,13.5,10.5,16.117647059,44137,34.1778,052,N,92.8,052901001,052901
053001001,61,75,67,67,0,270,111,18,35,119,12.8,14.1,16,15.178571429,40775,24.9655,053,N,97.1,053001001,053001
054901001,30,37,31,28,7,126,42,20,35,84,11.8,10.7,11.3,11.48,35096,16.7555,054,N,95.2,054901001,054901
054903001,38,44,44,40,4,166,41,33,42,108,9.5,9.5,11.6,6.2916666667,29353,20.7655,054,N,95.7,054903001,054903
055901001,69,50,45,32,0,196,29,22,30,153,10.7,10.3,13,13.75,37420,20.901,055,N,94.9,055901001,055901
056901001,102,123,91,93,6,409,279,29,52,156,14.7,11.3,14.2,8.2209302326,35128,37.7809,056,N,95.8,056901001,056901
057804001,124,112,80,14,157,330,17,0,57,210,-2,-2,50,5.05,36789,19.7847,057,Y,78.1,057804001,057804
057804002,97,157,152,72,176,478,10,0,66,362,42.4,25,40,3.9642857143,34929,27.6154,057,Y,76.3,057804002,057804
057804003,103,106,100,29,38,338,26,0,49,228,-2,50,-2,3.1875,35024,15.2726,057,Y,79.2,057804003,057804
057804004,81,56,32,20,169,189,0,0,27,126,-2,-2,50,0.125,32750,8.0006,057,Y,.,057804004,057804
057825005,170,139,141,51,392,501,5,0,36,231,29.3,37.7,42.8,5.2,32240,25,057,Y,89.2,057825005,057825
057825010,27,21,22,13,7,83,68,0,9,43,12.1,10.8,10.6,4.6666666667,31843,8.0466,057,Y,76,057825010,057825
057828001,270,53,60,19,71,402,133,1,29,230,28.7,23.1,18,1.2962962963,40958,11.8252,057,Y,84.2,057828001,057828
057828002,297,46,44,7,34,394,281,5,54,118,13.6,16.5,16.1,1.65,42461,9.2752,057,Y,84.1,057828002,057828
057828003,264,57,30,11,139,362,162,5,50,153,16.5,18.4,12.3,1.4166666667,44246,10.6581,057,Y,80.3,057828003,057828
057828004,192,41,24,8,12,265,207,4,35,65,22.4,15.8,15.5,1,34857,10.2506,057,Y,83.5,057828004,057828
057834001,111,114,77,35,172,337,70,0,46,129,17.1,14.9,15.5,2.9303479501,36030,12.8983,057,Y,79.9,057834001,057834
057903001,721,524,434,410,126,2089,500,250,167,1041,21.6,23.4,20.3,10.636217894,44110,140.0316,057,N,94.4,057903001,057903
057903002,647,531,529,428,302,2135,928,261,218,726,22.5,22.1,22.6,12.942760685,46328,143.2537,057,N,95,057903002,057903
057903003,1,16,54,79,17,150,57,5,14,55,9.4,12.2,7.3,11.724898728,43942,14.5395,057,N,84.7,057903003,057903
057903006,657,566,502,431,210,2156,1114,330,185,510,25.1,24.2,23.7,10.794117647,43587,129.6866,057,N,96,057903006,057903
057904001,755,602,545,407,1406,2309,529,148,223,641,23.8,22.5,23,9.4387211368,41886,140.0601,057,N,95.6,057904001,057904
057905001,1031,558,555,447,789,2591,385,270,352,1613,21,23.1,24.2,12.856680218,48428,144.6128,057,N,91.2,057905001,057905
057905002,511,303,245,219,47,1278,20,72,91,1040,24.1,22.6,26,13.419354839,49421,74.2402,057,N,93.1,057905002,057905
057905003,330,238,184,150,822,902,4,82,141,681,19.3,20.8,21.1,12.295081967,48593,61.0011,057,N,90.8,057905003,057905
057905005,1030,532,583,468,205,2613,36,241,194,1818,25.2,23.4,27.6,9.6885813149,45862,141.3348,057,N,91.5,057905005,057905
057905006,675,375,289,366,506,1705,281,151,174,882,21.3,18,19.7,11.873303167,48418,110.4984,057,N,90.9,057905006,057905
057905007,719,390,314,259,101,1682,21,238,131,1287,22.8,23,23.9,13.453703704,48694,105.3028,057,N,94.7,057905007,057905
057905008,673,383,320,309,1091,1685,18,182,190,1054,21.7,25.7,25.2,14.441624365,50018,98.5047,057,N,91.9,057905008,057905
057905009,353,295,243,228,1066,1119,0,189,123,848,16.8,18.6,20.7,14.50617284,49986,81.0005,057,N,93.4,057905009,057905
057905012,465,274,172,123,387,1034,10,77,122,759,19.1,19.8,23.5,9.7536231884,45978,68.8797,057,N,88.7,057905012,057905
057905013,281,181,144,135,620,741,1,89,98,529,18.5,16.7,22.1,13.862385321,49037,53.9385,057,N,91.3,057905013,057905
057905014,875,456,391,289,822,2011,42,94,331,1487,20.2,23.2,22.5,13.6640625,49025,128.013,057,N,91.9,057905014,057905
057905015,449,268,270,197,276,1184,450,128,164,596,25.9,25.3,24.1,16.421428571,50895,69.3967,057,N,92.5,057905015,057905
057905016,526,293,303,217,955,1339,7,129,172,844,19.7,22.7,20.6,14.841463415,49799,82.0041,057,N,91.5,057905016,057905
057905017,688,346,307,235,694,1576,72,110,212,1116,17.7,22.1,22.1,13.638095238,49288,104.4794,057,N,89.4,057905017,057905
057905018,813,498,385,373,47,2069,43,165,157,1433,23.9,22.8,25.9,10.855932203,46740,115.0005,057,N,90.9,057905018,057905
057905021,823,525,390,404,395,2142,387,313,185,1260,27.6,27.6,28.1,12.965957447,48816,114.1929,057,N,95.2,057905021,057905
057905022,518,318,305,248,154,1389,288,219,142,741,25.3,23.4,23.4,13.720930233,49530,83.9255,057,N,91.6,057905022,057905
057905023,646,416,419,330,1613,1811,15,174,204,989,23.9,21.6,24.6,12.394230769,47793,103.5006,057,N,93.2,057905023,057905
057905024,743,386,388,297,270,1814,32,158,135,1274,21.3,23.7,20.7,11.982758621,48551,114.5288,057,N,91.7,057905024,057905
057905025,1439,1132,873,966,1530,4410,78,827,194,3012,21,21.5,22.3,14.495219885,50313,261.5102,057,N,94.9,057905025,057905
057905026,98,103,72,103,102,376,110,325,1,176,-2,-2,-2,18.290076336,50035,24.8659,057,N,97.4,057905026,057905
057905029,111,26,20,8,94,165,3,0,12,122,17.3,.,.,7.2,43473,3.9677,057,N,77.4,057905029,057905
057905032,224,164,109,111,522,608,8,75,83,386,15.9,15.7,15.8,12.350877193,48063,56.9991,057,N,87.3,057905032,057905
057905033,139,126,87,125,184,477,9,274,1,292,8.2,7.3,10,19.117647059,53450,34.5891,057,N,97.6,057905033,057905
057905034,178,185,183,159,208,705,298,218,14,150,20.3,18.7,22.1,18.76753203,53685,59.3184,057,N,96,057905034,057905
057905036,143,124,107,123,190,497,46,340,2,291,29,28.1,32.2,18.188679245,51846,38.5956,057,N,97.8,057905036,057905
057905037,53,49,40,62,79,204,20,105,1,129,17.1,13,15.3,19.703296703,54122,22.3853,057,N,97.1,057905037,057905
057905038,107,99,96,93,147,395,40,210,5,238,27.5,24.7,30.1,19.020408163,53618,29.8367,057,N,97.3,057905038,057905
057905039,47,46,48,39,46,180,65,180,0,70,-2,-2,-2,18.01369863,50911,16.2477,057,N,97.7,057905039,057905
057905090,43,20,32,23,31,118,6,4,4,22,17.7,10.9,24.5,18.909090909,53204,10.9999,057,N,96.8,057905090,057905
057906001,19,704,545,478,1334,1746,249,76,198,489,21.4,22,22.2,11.039722287,41295,112.4059,057,N,95.5,057906001,057906
057907001,162,1041,684,700,1240,2587,632,274,282,889,24.5,22.7,23.6,14.217950905,48129,155.811,057,N,91.8,057907001,057907
057907004,25,14,18,46,42,103,28,4,3,46,.,.,.,12.524744675,46940,10.8133,057,N,88.6,057907004,057907
057909002,715,584,534,517,384,2350,883,764,231,869,23.4,23.8,22.2,12.358919097,44221,168.138,057,N,95.2,057909002,057909
057909003,599,566,488,508,460,2161,848,138,314,828,25,24.1,25.7,11.807189542,43742,148.9233,057,N,94.5,057909003,057909
057909004,646,523,554,534,409,2257,653,102,248,850,22.5,23.2,22.4,9.5627431367,42680,168.3165,057,N,95.7,057909004,057909
057909005,629,544,495,445,690,2113,654,55,245,973,24.3,24,22.9,8.9063826538,42456,154.4705,057,N,95.2,057909005,057909
057909006,34,37,37,45,13,153,50,3,29,7,13.4,14.3,18,11.402353312,39562,16.6916,057,N,80.7,057909006,057909
057909008,614,573,469,444,361,2100,1084,110,200,528,25.4,28,24.5,12.103194635,44321,137.0223,057,N,95.6,057909008,057909
057909009,724,638,660,593,507,2615,1547,158,253,489,25.5,22.9,22.7,10.259019631,42860,157.7838,057,N,96.3,057909009,057909
057909010,677,632,482,315,289,2106,1215,116,223,469,24.9,26.7,25.3,6.8666666667,41410,126.2902,057,N,96,057909010,057909
057910002,823,823,633,520,314,2799,646,153,381,943,24.4,23.4,24.9,12.141531069,44563,168.6637,057,N,92.9,057910002,057910
057910003,923,828,737,581,664,3069,999,332,390,495,27.3,26.4,28.1,13.063160043,45021,177.0251,057,N,94.8,057910003,057910
057910046,19,33,31,33,7,116,33,0,10,25,.,7,.,10.333333333,42590,6.0004,057,N,80.9,057910046,057910
057911001,511,483,451,476,4,1921,1830,349,161,0,22.7,24.3,23.4,13.326306872,46613,122.7556,057,N,96,057911001,057911
057912002,786,595,511,379,262,2271,568,192,215,1221,24.1,24.4,24.6,11.384741961,43296,139.939,057,N,94.5,057912002,057912
057912003,782,555,478,385,473,2200,685,181,223,853,24.6,25,25.4,13.080861056,44109,124.6245,057,N,94.7,057912003,057912
057912004,689,501,460,349,184,1999,645,151,186,938,20.2,21.1,21.9,11.738634208,43623,132.9144,057,N,94.2,057912004,057912
057912006,445,411,343,349,149,1548,427,130,87,807,26,25.2,23.7,8.855927545,43116,81.7179,057,N,.,057912006,057912
057913001,483,406,325,309,1210,1523,120,90,169,645,23.8,24.6,24.2,6.8571428571,44050,95.6538,057,N,95.4,057913001,057913
057914001,750,662,541,487,595,2440,1130,203,333,850,24.6,25.3,26,10.572213232,43828,149.613,057,N,95.5,057914001,057914
057914002,742,647,522,533,474,2444,1178,221,338,668,25.2,23.4,26,11.136412939,44131,148.9198,057,N,95.8,057914002,057914
057914003,517,439,323,319,461,1598,523,70,248,824,21.4,23.1,26.7,9.7583012412,43463,106.3353,057,N,95.7,057914003,057914
057914004,498,410,403,380,304,1691,1019,227,238,251,25.7,24.9,27.5,13.569819369,46058,104.0482,057,N,96.3,057914004,057914
057914005,591,567,452,415,504,2025,1114,268,280,277,25.6,24.7,26,9.3596837945,43003,117.5982,057,N,96.2,057914005,057914
057914656,17,24,61,94,25,196,113,0,28,55,-2,.,.,12.195645639,45121,32.2218,057,N,83.5,057914656,057914
057916002,6,678,631,581,660,1896,907,178,194,499,24.3,22.9,24.9,12.8984375,42469,116.5552,057,N,95.1,057916002,057916
057916003,27,543,489,443,278,1502,681,136,130,425,20.2,21.7,20.3,11.37551066,41493,117.4026,057,N,93.5,057916003,057916
057916004,9,508,479,479,76,1475,1000,184,128,226,23.8,23.1,24.1,13.614524611,43532,99.6869,057,N,94.7,057916004,057916
057916005,30,718,685,688,379,2121,1015,150,228,510,24.6,24.4,25.1,12.259973797,42813,140.5477,057,N,94.4,057916005,057916
057920002,191,183,147,148,494,669,19,76,73,355,20,18.4,16.3,9.8909090909,43590,52.9337,057,N,94.1,057920002,057920
057920009,13,19,19,5,45,56,4,3,4,14,8.8,9.6,10.8,7.6,41378,7.781,057,N,95.2,057920009,057920
057922001,817,771,708,629,123,2925,2137,606,199,116,23.4,23.9,24.1,13.57893252,44537,169.6235,057,N,95.9,057922001,057922
058906001,158,153,143,129,23,583,163,23,83,288,16,12.3,17.1,10.012930491,35607,50.6116,058,N,94.7,058906001,058906
059901001,349,325,256,236,17,1166,303,60,137,663,19,20.5,22.3,13.574468085,38665,85.7557,059,N,94.8,059901001,059901
060902001,80,79,71,70,43,300,238,28,52,134,17.9,15.3,17.5,17.727272727,38481,20.9367,060,N,95,060902001,060902
061901002,739,645,481,419,315,2284,1431,274,308,670,23.9,24.6,23.4,10.654313337,44306,152.389,061,N,94.1,061901002,061901
061901003,651,499,385,370,216,1905,1153,262,260,565,21.1,20.6,21.5,10.117856661,43690,145.0394,061,N,94.4,061901003,061901
061902001,380,767,546,649,345,2342,1224,167,297,707,21.9,21.7,23,14.878453039,47630,156.5477,061,N,94.7,061902001,061902
061902002,809,716,547,592,103,2664,2309,251,207,89,23.8,23.5,24.3,13.176341731,45623,164.6656,061,N,96,061902002,061902
061902004,678,445,436,406,188,1965,1326,136,209,357,25.6,21.7,21.5,12.299778273,44896,144.0858,061,N,95.4,061902004,061902
061902008,620,604,390,406,259,2020,1181,186,152,213,25.7,24.9,21.9,11.198606272,44104,130.5721,061,N,96.2,061902008,061902
061902010,742,687,644,608,103,2681,2327,356,217,39,26.7,26.1,22,10.389494424,43571,162.8682,061,N,96.5,061902010,061902
061903001,123,136,105,87,22,451,346,58,54,112,16.6,15.3,17.6,12.293914105,39393,39.615,061,N,96.1,061903001,061903
061905001,107,81,92,69,1,349,301,20,71,69,13.6,16.5,13.2,12.154929577,37103,31.5078,061,N,94.9,061905001,061905
061907001,93,81,84,78,0,336,296,21,57,53,21.2,22.3,18.9,9.5905334335,36899,24.3409,061,N,95.3,061907001,061907
061908001,190,189,149,120,11,648,554,53,91,123,19.6,21.3,19.9,10.8,37831,49.0412,061,N,95.4,061908001,061908
061910001,146,118,114,86,3,464,427,58,45,20,19.5,19,20.6,10.882352941,43937,31.3882,061,N,95.5,061910001,061910
061911001,689,536,413,334,45,1972,1660,162,194,270,23.9,22.9,22,11.660728675,46053,129.9049,061,N,94.2,061911001,061911
061912001,314,274,238,208,65,1034,816,120,95,167,21.9,22.2,23.9,8.4184397163,37483,67.5993,061,N,95.3,061912001,061912
061914001,332,210,173,160,96,875,492,45,108,292,23.2,24.3,24.3,7.1296296296,37167,52.8474,061,N,94.1,061914001,061914
062901001,218,186,154,134,78,692,405,43,86,274,20.2,18.6,17.7,14.260528893,37949,47.2955,062,N,96.3,062901001,062901
062903001,150,130,119,100,56,499,304,44,80,179,17.3,17.3,16.4,19.564102564,39927,37.6599,062,N,95.9,062903001,062903
062904001,75,73,37,53,4,238,149,23,38,80,19.4,11.5,13.7,11.88,37443,18.5629,062,N,94.2,062904001,062904
065901001,39,36,35,33,16,143,117,17,26,52,10.2,9.3,10.3,9.387755102,35174,18.9097,065,N,94.6,065901001,065901
066902001,148,122,99,94,1,463,8,63,73,376,15.5,14,18.1,13.591959611,38292,38.5353,066,N,95.1,066902001,066902
066903002,68,64,59,53,0,244,49,13,34,105,12.3,11.7,13.4,15.597716936,39753,28.222,066,N,92.7,066903002,066903
067902001,73,66,52,50,6,241,209,14,45,123,9.8,10.9,13.8,9.5616438356,34941,27.2571,067,N,95.9,067902001,067902
067902004,21,9,14,15,16,59,26,1,17,49,3.5,5,.,4.8571428571,28683,3.6514,067,N,95.8,067902004,067902
067903001,112,85,75,83,3,355,289,31,53,112,14.8,17.4,17.6,11.666666667,34695,31.0973,067,N,95.7,067903001,067903
067907001,34,35,31,25,1,125,99,13,32,63,10.2,10.8,13.1,14.735294118,36572,12.3872,067,N,95.3,067907001,067907
068801001,71,47,48,42,6,208,118,0,18,88,12.9,19.2,11.1,1,35478,8.501,068,Y,75.3,068801001,068801
068901002,1,901,744,548,89,2194,676,255,268,1031,22.3,22.3,23.1,13.581818182,41668,126.7997,068,N,93.5,068901002,068901
068901003,3,808,620,566,127,1997,1046,313,235,581,20.3,21,18.8,11.766917293,40945,127.7981,068,N,94.1,068901003,068901
068901006,190,329,166,130,59,815,170,1,96,415,.,.,.,10.766666667,40375,27.0594,068,N,78,068901006,068901
068901008,164,164,156,92,21,576,222,15,42,332,18.9,22.7,20.9,10.86,40691,47.8802,068,N,94.4,068901008,068901
069901001,33,35,23,26,0,117,30,11,18,77,11.5,10.6,11.2,9.8888888889,34169,13.0172,069,N,97.9,069901001,069901
070903002,488,348,354,332,264,1522,711,157,281,651,19.7,17.6,17.9,13.601941748,43784,100.5865,070,N,94.7,070903002,070903
070905002,196,140,129,130,69,595,245,27,119,287,15.4,16.3,16.1,11.515988791,40751,45.9348,070,N,94.1,070905002,070905
070908001,513,493,381,352,54,1739,1467,247,238,200,25.2,25.5,22.5,13.041581432,42267,95.6556,070,N,96.7,070908001,070908
070910001,102,98,73,76,5,349,245,38,61,99,16.4,15.8,20,11.938461538,40551,29.2002,070,N,96.2,070910001,070910
070911001,450,370,391,345,127,1556,1166,76,256,249,21,20.9,22.5,13.838574862,43309,91.027,070,N,95.3,070911001,070911
070915001,75,74,58,70,10,277,213,16,68,91,12.8,11.8,12.7,10.903225806,38289,25.1579,070,N,96,070915001,070915
071803001,44,63,61,33,3,201,14,0,14,149,-2,-2,-2,2.8666666667,23817,7.5005,071,Y,86,071803001,071803
071804001,30,61,88,97,4,276,11,4,33,215,40,-2,-2,8.912409551,35928,18.4378,071,Y,89.7,071804001,071804
071804002,35,68,72,50,3,225,32,0,26,101,-2,40,-2,3.707336883,35585,15.5129,071,Y,.,071804002,071804
071901001,140,97,117,233,5,587,57,59,56,463,22.9,17.8,18,8.1692459501,40910,39.331,071,N,94.7,071901001,071901
071901002,295,274,244,255,3,1068,43,79,92,965,25.4,26.9,23.9,11.625,42681,58.0342,071,N,95.4,071901002,071901
071902001,622,505,406,349,311,1882,373,136,245,1015,20.6,20.1,21.8,15.331311,40893,123.0023,071,N,90.5,071902001,071902
071902002,529,328,267,212,18,1336,64,52,113,1039,19.2,16.7,21.3,14.991085501,40545,100.5297,071,N,92,071902002,071902
071902003,472,340,268,209,3,1289,6,69,92,1187,21.5,18.2,22.5,15.159102615,40894,102.115,071,N,93.6,071902003,071902
071902004,451,381,294,292,58,1418,133,96,150,942,21.9,21.8,23.7,13.778214319,39360,104.593,071,N,94.6,071902004,071902
071902005,862,621,512,560,35,2555,702,471,161,860,22.5,22.5,24.1,14.280906911,40398,150.2209,071,N,93.6,071902005,071902
071902006,360,323,249,229,14,1161,78,99,78,848,20.9,19.7,22.4,16.681281602,42240,91.7684,071,N,94.7,071902006,071902
071902008,535,434,374,307,66,1650,109,82,186,1402,18.3,17.8,22.3,14.420913001,40081,126.6354,071,N,92,071902008,071902
071902009,364,336,253,210,9,1163,4,32,105,1044,14.6,15.8,18.4,13.696779945,40092,75.1687,071,N,91.3,071902009,071902
071902010,954,709,611,519,50,2793,848,259,178,780,25.6,24.8,26.1,14.304691489,40340,151.8184,071,N,94.9,071902010,071902
071902011,118,161,159,134,23,572,53,116,3,328,13.9,14.1,17.5,12.462881507,40683,57.1521,071,N,96,071902011,071902
071902012,538,442,379,335,177,1694,353,223,123,911,22.8,22.1,21.8,12.463473455,38719,109.6038,071,N,94.8,071902012,071902
071902022,27,14,43,54,8,138,14,0,0,49,.,.,.,18.833333333,43690,13.0674,071,N,90.9,071902022,071902
071903001,273,165,178,142,1,758,18,55,53,692,19.8,19.1,18.1,11.265504057,40535,51.042,071,N,95.8,071903001,071903
071904001,299,267,224,186,0,976,6,54,123,942,20.2,18.3,19.6,10.364954782,41269,68.2036,071,N,96.3,071904001,071904
071905001,638,538,541,481,33,2198,62,156,250,1824,23.3,24.9,22.1,10.192308538,41300,135.4724,071,N,94.9,071905001,071905
071905002,713,534,476,469,61,2192,394,286,193,1057,25.8,25.2,28.8,14.531923228,44690,126.7748,071,N,94.4,071905002,071905
071905003,343,345,288,234,115,1210,195,88,203,839,22.5,19.9,25.2,9.9444136248,41665,90.1332,071,N,91.7,071905003,071905
071905004,591,474,464,383,12,1912,28,148,184,1648,26.8,24.2,23.6,12.286345622,42883,116.0443,071,N,93.1,071905004,071905
071905005,497,376,310,296,7,1479,35,158,198,1194,21.2,20.9,21.3,11.368,42688,121.8823,071,N,94.7,071905005,071905
071905007,719,609,515,566,106,2409,315,219,296,1329,25.1,25.9,23.9,15.801618878,45790,145.7676,071,N,94.4,071905007,071905
071905008,536,493,476,416,4,1921,38,219,236,1636,22.8,26.5,27.2,11.379416689,42852,113.4934,071,N,94.7,071905008,071905
071905014,24,27,20,15,2,86,5,5,12,78,9.7,7.3,8,8.4,40741,11.4156,071,N,90.9,071905014,071905
071905033,7,27,63,167,1,264,11,1,15,201,19.3,16.8,11.5,7.5384615385,40772,13.0001,071,N,76.2,071905033,071905
071906001,66,58,45,33,1,202,8,15,43,202,17.3,16.4,17.4,7.7142857143,37819,17.7849,071,N,92.8,071906001,071906
071907001,467,296,278,210,3,1251,70,53,164,921,17.5,18,18.5,11.473243857,41204,90.3366,071,N,95.7,071907001,071907
071908001,82,72,66,49,5,269,2,21,25,263,17.1,14.1,17.9,6.2173913043,38643,21.4562,071,N,94.9,071908001,071908
071909001,910,707,589,620,5,2826,32,311,258,2447,23,23,22.7,11.228981816,41453,178.0131,071,N,95.9,071909001,071909
071909002,780,638,707,582,68,2707,246,215,224,1489,25.7,26.5,24.9,13.97928967,43367,151.6755,071,N,94.2,071909002,071909
071909004,954,666,725,610,49,2955,236,269,288,1854,26.8,27.5,26.8,9.8138545667,40122,166.4685,071,N,94.4,071909004,071909
072902001,97,88,108,78,1,371,238,45,48,179,16.6,15.7,17.7,12.606060606,37032,31.1263,072,N,96.3,072902001,072902
072903001,314,260,253,247,8,1074,848,56,111,255,18.8,18.2,20.5,14.151912702,38393,70.7606,072,N,95.3,072903001,072903
073903001,137,120,97,101,263,455,79,20,84,308,17.7,17.6,19.9,16.955223881,41459,31.852,073,N,95.4,073903001,073903
073905001,88,89,77,79,56,333,218,42,66,108,16.2,15.2,16.2,12.166666667,35464,26.7877,073,N,95.7,073905001,073905
074903001,169,156,133,131,50,589,483,84,101,243,19.5,16.9,13.9,13.66,37303,44.8903,074,N,94.8,074903001,074903
074907001,54,56,41,43,27,194,151,27,28,80,13.4,15.7,17.8,16.52,40611,19.434,074,N,95.8,074907001,074907
074909001,66,62,65,55,11,248,221,22,45,92,14.5,14.4,16.4,13.739130435,37184,18.5991,074,N,97,074909001,074909
074912001,42,44,35,40,4,161,135,15,21,48,16.1,17.6,13.6,14.95,38536,15.0493,074,N,95.9,074912001,074912
075902001,166,148,129,149,43,592,446,29,88,152,19.8,19,18.3,17.24,39415,45.5937,075,N,94.4,075902001,075902
076903001,25,20,23,26,5,94,60,11,17,69,9.3,8.3,13,13.05,38437,12.5557,076,N,97.2,076903001,076903
076904001,27,25,36,23,12,111,58,5,25,57,13.3,9.8,17,10,35883,13.8914,076,N,96.2,076904001,076904
077901001,82,71,67,54,12,274,84,20,33,137,17.3,20.2,21.5,11.390243902,35185,29.5675,077,N,95.4,077901001,077901
077902001,67,50,42,51,8,210,97,33,27,91,11.6,14.1,14.4,12.615384615,35199,19.3047,077,N,96.4,077902001,077902
079901001,556,424,350,341,347,1671,464,134,197,720,23.7,22.3,23.9,13.742081954,44971,108.3609,079,N,93.7,079901001,079901
079901002,484,435,413,322,241,1654,503,94,201,701,22.2,20.2,22.9,11.9400452,43479,103.133,079,N,94.5,079901002,079901
079901003,489,431,370,356,172,1646,906,171,159,423,20.6,23.1,23.4,11.214611872,42830,97.8807,079,N,96,079901003,079901
079906001,244,166,165,145,37,720,499,73,83,140,16.3,14.5,18.3,13.34957181,40881,51.9918,079,N,95.5,079906001,079906
079907001,659,564,573,592,376,2388,1016,358,271,277,25,21.8,25.2,12.63162225,45427,134.6112,079,N,95.7,079907001,079907
079907002,528,417,371,389,1171,1705,10,111,199,915,20.8,23.6,21.8,12.731649579,45032,108.4734,079,N,93.4,079907002,079907
079907004,616,521,592,579,83,2308,1212,579,159,60,25,24.6,25.4,14.531974948,47198,122.2345,079,N,96.9,079907004,079907
079907005,715,630,606,595,340,2546,939,324,245,472,23.6,21.6,25,11.640483777,45543,144.8845,079,N,96.2,079907005,079907
079907006,532,514,509,491,557,2046,1060,409,202,205,26.3,25.7,25.7,12.940212271,45780,109.354,079,N,95.4,079907006,079907
079907007,761,667,674,627,258,2729,1611,538,192,174,22.9,24.3,25.1,10.586960739,43848,145.0502,079,N,97,079907007,079907
079907008,626,572,542,421,1042,2161,389,351,209,617,28.1,25.7,26.9,10.34548776,44378,114.8034,079,N,95.9,079907008,079907
079907011,706,617,526,494,771,2343,374,175,201,810,23.6,24.7,25.3,6.6031830635,41028,126.4014,079,N,96.2,079907011,079907
079907012,474,576,569,428,1734,2047,20,135,225,663,23.1,22.2,23.6,8.1342236143,41881,119.0854,079,N,94.4,079907012,079907
079910001,237,216,172,150,229,775,117,65,81,251,23.4,22.3,20.1,12.544163414,45719,52.0679,079,N,95.3,079910001,079910
080901001,134,144,105,102,26,485,382,55,72,148,15.9,15,18.3,14.847483258,38137,37.3879,080,N,96.3,080901001,080901
081902002,138,132,127,95,120,492,306,52,80,130,15.6,13.1,14.4,13.715909091,40442,41.6949,081,N,95,081902002,081902
081904001,118,78,102,79,62,377,267,41,65,108,13.7,18.7,16.9,12.4,38532,28.4624,081,N,94.6,081904001,081904
081905002,25,32,36,35,21,128,100,9,23,37,12.2,10.3,11.1,10.170454545,35066,14.0897,081,N,95.2,081905002,081905
082902001,67,50,43,50,2,210,45,33,39,130,11.8,12.4,14.3,19.177784969,43744,22.5156,082,N,94.1,082902001,082902
082903001,181,136,139,129,5,585,67,92,79,440,14.3,14.5,17,13.67064177,38494,50.2977,082,N,95.7,082903001,082903
083901001,47,44,36,28,19,155,36,15,29,93,9.7,11.2,12.4,15.47826087,39698,19.135,083,N,96.1,083901001,083901
083901002,2,0,1,7,0,10,0,0,0,10,.,.,.,1,29460,1,083,N,-1,083901002,083901
083903001,148,162,143,114,8,567,337,34,87,235,17.6,15.3,17.2,13.280701754,44130,41.6138,083,N,95.1,083903001,083903
083903002,5,3,14,16,0,38,17,0,8,25,.,.,.,9.1,40677,5.8081,083,N,87.5,083903002,083903
084901001,611,518,290,314,255,1733,851,71,173,776,19.2,20.8,21.7,11.376898129,41454,110.5789,084,N,93.8,084901001,084901
084902001,872,624,558,501,779,2555,829,205,317,1278,23.1,24.1,23.1,9.7689589922,41107,150.8215,084,N,93.4,084902001,084902
084903001,27,29,27,26,0,109,101,3,26,46,15.3,10.6,19.8,7.3333333333,30386,9.8015,084,N,94.9,084903001,084903
084904001,400,303,237,201,828,1141,163,79,131,468,20.5,19.2,21.3,9.9028571429,39965,79.9607,084,N,91.5,084904001,084904
