,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
043912001,238,174,163,158,57,733,560,53,61,73,19.3,18.9,18.6,9.128,49013,59.8803,043,N,95.8,043912001,043912
043914001,96,763,671,582,298,2112,1288,185,171,408,20,19.2,20.3,9.0670731707,45821,153.3684,043,N,95.9,043914001,043914
043917001,54,43,47,37,3,181,148,0,30,79,12.9,10.8,11.7,6.9473684211,41270,17.2269,043,N,95.3,043917001,043917
043918001,133,116,126,109,20,484,373,33,61,122,20.4,16.5,17.2,12.058823529,43453,33.49,043,N,94.1,043918001,043918
044902001,37,38,50,44,11,169,101,15,21,85,16.1,12.9,13,13.610619469,44608,18.8533,044,N,96.4,044902001,044902
045902001,133,134,138,111,59,516,343,16,75,167,16.9,15.1,17.7,13.744680851,42368,42.3756,045,N,94.8,045902001,045902
045903001,103,78,94,63,70,338,137,26,71,162,14.8,13.7,13.4,17.076365597,49439,36.3444,045,N,94,045903001,045903
045905002,63,50,50,53,26,216,143,18,19,62,17.8,17.6,14.3,14.978153063,46470,18.1213,045,N,97.5,045905002,045905
046901001,662,531,514,393,39,2100,1215,137,166,672,24.2,21.7,20.3,11.673506713,50183,126.4866,046,N,94.6,046901001,046901
046902001,518,500,397,388,50,1803,1151,257,172,508,21.7,22.1,23.8,14.890755518,53119,116.9715,046,N,94.8,046902001,046902
046902002,490,516,506,632,64,2144,1573,268,157,279,23,22.4,23.3,14.356656145,52634,139.3473,046,N,94.9,046902002,046902
047901001,90,93,71,67,0,321,200,31,42,171,13.4,11.4,9.4,14.550259872,41664,37.8938,047,N,96.4,047901001,047901
047902001,54,61,47,44,1,206,145,9,21,92,9.6,10,14.7,13.481481481,41350,21.5764,047,N,95.2,047902001,047902
049901001,184,174,156,128,62,642,321,70,98,286,14.9,12.8,14.3,14.73015873,43507,61.323,049,N,93.6,049901001,049901
049903001,47,51,54,52,0,204,177,7,29,61,14.3,12.4,15.2,12.395833333,43211,20.4797,049,N,95.9,049903001,049903
050902001,214,190,211,178,34,793,647,39,146,251,20.1,16.5,20.7,13.523933064,40476,59.5997,050,N,94.2,050902001,050902
050910001,589,515,469,403,544,1976,1037,93,220,524,22.6,19.4,22.4,11.062068966,46719,137.3981,050,N,94,050910001,050910
050910005,2,9,32,36,19,79,37,1,9,23,8,3.5,1,11.996845585,45635,11.8084,050,N,74.8,050910005,050910
052901001,91,83,68,66,10,308,111,31,28,82,12.5,15.1,15.5,17.760869565,50785,34.2334,052,N,93.8,052901001,052901
053001001,51,61,49,44,2,205,62,19,17,73,10.6,10.8,10,11.777777778,43406,29.0307,053,N,96.1,053001001,053001
054901001,28,31,20,30,4,109,31,16,23,62,8.6,7.8,7.5,10.285714286,39587,16.6883,054,N,95,054901001,054901
054903001,35,46,32,36,2,149,37,23,32,101,7.5,7.2,8.3,9.6956521739,38390,21.0537,054,N,94.8,054903001,054903
055901001,32,47,43,37,1,159,22,13,17,126,11.2,11.1,10,12.086956522,45265,18.2071,055,N,94.3,055901001,055901
056901001,124,113,99,97,6,433,264,20,62,181,14.4,13.7,12.7,10.374760741,39079,40.1512,056,N,96,056901001,056901
057803002,124,111,81,90,24,406,143,0,13,10,18.5,15.7,15.5,6.0657694627,40614,36.1844,057,Y,.,057803002,057803
057804001,111,141,131,114,279,497,9,0,73,430,15.9,20.6,17,3.0303030303,43786,29.5505,057,Y,88.7,057804001,057804
057804002,54,131,149,158,159,492,9,0,62,443,14.1,23.2,17.2,3.8021978022,44869,30.6632,057,Y,91,057804002,057804
057804003,86,40,117,36,50,279,24,0,51,244,12.2,11.3,14.4,4.0454545455,46886,18.0819,057,Y,90.1,057804003,057804
057804004,93,50,175,150,426,468,4,0,61,426,21.6,23.6,24.4,3.90625,41155,27.0799,057,Y,91.6,057804004,057804
057815001,73,52,23,19,81,167,0,0,22,150,10.7,11,11.5,1.3253431466,43241,21.3644,057,Y,95.1,057815001,057815
057828001,38,2,289,38,79,367,99,0,29,210,22.6,13.2,6.6,2,40459,10.8547,057,Y,81.9,057828001,057828
057828002,17,0,236,23,31,276,144,0,36,127,16,10.4,2,6.4545454545,40204,9.8069,057,Y,83.4,057828002,057828
057828003,24,0,332,40,111,396,135,0,63,193,21.3,18.1,2,6,40545,9.9116,057,Y,77.7,057828003,057828
057828004,12,0,202,60,14,274,209,0,45,70,18.8,16.4,10.6,3.6111111111,40724,9.1351,057,Y,84.5,057828004,057828
057828005,10,0,337,48,35,395,210,0,59,191,11.3,10.8,6.8,0.8666666667,40603,9.9106,057,Y,80.4,057828005,057828
057828006,15,0,209,27,33,251,138,0,37,116,30,12.6,5,1.625,38468,7.3862,057,Y,84.6,057828006,057828
057834001,114,116,121,54,184,405,57,0,43,185,38.9,24.5,25.5,4.8314303695,42252,17.7962,057,Y,82,057834001,057834
057903001,688,480,429,378,78,1975,340,251,156,1275,23.1,23.4,23.1,9.2864538276,50997,153.0272,057,N,93.5,057903001,057903
057903002,694,525,451,423,382,2093,670,251,174,936,23.4,26.1,26.1,12.443453487,53579,144.7679,057,N,94.5,057903002,057903
057903003,20,18,67,85,15,190,34,5,15,84,9.9,11.7,10,10.8,51988,17.1113,057,N,64.1,057903003,057903
057903006,564,532,494,462,253,2052,857,262,216,666,23,22.7,23,9.6828291328,50143,141.5537,057,N,95.7,057903006,057903
057903007,226,210,183,160,297,779,195,94,67,250,23.9,22,22.4,7.8338852563,49052,64.7238,057,N,94.8,057903007,057903
057905001,690,401,379,294,411,1764,150,220,217,1318,21,22.4,23.2,10.746610031,54412,122.4229,057,N,93.1,057905001,057905
057905002,380,341,299,296,67,1316,8,121,100,1074,26.5,20.6,17.7,8.9153439153,51575,90.8168,057,N,92.9,057905002,057905
057905003,332,246,188,183,771,949,13,83,190,777,19.6,16.8,18.9,10.917808219,53578,72.1385,057,N,89.1,057905003,057905
057905005,619,394,368,422,126,1803,28,159,167,1422,22,20.7,24.1,10.699186992,52551,121.5826,057,N,94.4,057905005,057905
057905006,529,305,226,200,322,1260,190,171,131,727,21.1,20.8,21.2,12.85106383,54491,93.1211,057,N,93.3,057905006,057905
057905007,458,271,251,233,43,1213,9,155,116,1069,20.2,19.5,19,11.524271845,53798,101.9623,057,N,93.2,057905007,057905
057905008,479,370,300,262,692,1411,9,125,143,1087,19.2,20.2,19,12.961538462,54032,103.304,057,N,91.5,057905008,057905
057905009,323,394,309,228,1011,1254,2,188,155,1054,16.1,17.5,17.9,10.451282051,52841,96.7507,057,N,91,057905009,057905
057905012,378,283,238,215,369,1114,5,94,157,869,19.7,19.4,15.4,7.4,50047,83.4063,057,N,88.8,057905012,057905
057905013,261,197,151,174,641,783,3,68,121,621,18.4,20.5,16.5,10.107692308,52793,63.2757,057,N,89,057905013,057905
057905014,762,480,428,351,791,2021,25,118,303,1642,22.2,24.6,22.3,8.7415730337,51325,132.1221,057,N,90.3,057905014,057905
057905015,396,302,235,200,253,1133,319,121,174,821,18.7,17.2,20.3,14.034090909,55005,86.2488,057,N,93.1,057905015,057905
057905016,444,392,248,292,1054,1376,8,136,175,1017,21.2,23.3,20.8,13.848484848,55157,97.7612,057,N,89.9,057905016,057905
057905017,407,0,0,223,209,630,13,64,90,531,11.3,18.5,14.6,11.157894737,53650,65.7512,057,N,90.8,057905017,057905
057905018,694,575,555,474,39,2298,35,211,190,1732,23.6,21.8,22.7,9.9659863946,51825,146.2539,057,N,90.9,057905018,057905
057905021,740,581,551,451,341,2323,281,368,210,1581,25.6,26.2,27.3,11.477351916,52723,143.5017,057,N,94.4,057905021,057905
057905022,523,376,276,255,158,1430,241,224,188,800,21.5,19.4,19.3,9.6960784314,52466,101.4434,057,N,92.1,057905022,057905
057905023,451,342,345,274,1173,1412,9,100,200,1006,20.3,23.1,21.7,12.251256281,53637,99.4949,057,N,93.3,057905023,057905
057905024,483,420,313,268,241,1484,21,144,144,1191,15.7,19.4,17.7,9.7363636364,52152,109.4727,057,N,93.3,057905024,057905
057905025,1345,1211,1118,898,1359,4572,80,889,266,3448,22.8,21.6,21.4,13.198036007,54021,302.3781,057,N,93.9,057905025,057905
057905026,97,101,88,113,66,399,80,327,1,220,16.5,17.2,18.9,15.844444444,53997,26.7791,057,N,98.1,057905026,057905
057905028,608,291,249,144,451,1292,47,128,125,1117,18.2,17.8,19.7,8.3979057592,50375,93.5542,057,N,93,057905028,057905
057905029,122,32,21,9,84,184,3,0,26,151,7.8,7,7.9,9.875,51532,31.9307,057,N,85.2,057905029,057905
057905032,175,292,225,126,534,818,8,98,119,646,17.9,19.7,25,13.872180451,55635,66.5005,057,N,91.8,057905032,057905
057905033,133,143,122,133,175,531,12,262,0,359,6.5,6.1,7.1,18.609756098,58302,35.2789,057,N,97.3,057905033,057905
057905034,181,182,181,168,191,712,306,224,22,209,19.4,21.5,17.8,19.986145069,59728,61.3494,057,N,96.7,057905034,057905
057905036,156,141,122,138,170,557,20,460,0,392,7.2,6,7,17.976076555,56587,39.8977,057,N,97.3,057905036,057905
057905037,80,71,60,65,117,276,11,119,1,193,4.1,4.9,4.5,18.989637306,58668,24.0497,057,N,97.7,057905037,057905
057905038,107,98,96,93,148,394,30,246,1,217,5.2,4.9,5.5,18.761658031,58218,28.9162,057,N,97.6,057905038,057905
057905039,58,57,47,49,45,211,90,211,1,58,17.3,14.6,17.3,18.430825585,56427,16.9544,057,N,96.9,057905039,057905
057905090,45,43,48,50,51,186,7,0,5,46,12.4,11.3,11.5,19.214285714,58103,14.0021,057,N,97.7,057905090,057905
057906001,13,788,672,494,1622,1967,122,82,217,896,21.6,22,21.9,11.463591768,51771,140.018,057,N,92.9,057906001,057906
057907001,1045,1122,844,662,1848,3673,407,257,421,2087,26.7,24.7,26.8,12.091620112,49427,220.2258,057,N,93.4,057907001,057907
057909002,732,680,597,559,480,2568,722,810,231,1164,22.9,22.2,22.7,11.097748479,50957,179.5512,057,N,95.1,057909002,057909
057909003,558,515,502,475,409,2050,506,64,252,1117,20.2,20.7,20.5,11.36857586,51295,157.3365,057,N,94.5,057909003,057909
057909004,576,564,481,471,436,2092,323,83,171,1064,21.5,23.1,21.3,10.147239264,50056,159.9093,057,N,95.5,057909004,057909
057909005,543,524,476,442,682,1985,469,49,208,989,20.2,19.2,22.1,8.9078892294,50183,159.527,057,N,95.3,057909005,057909
057909006,21,36,62,135,41,254,70,2,28,70,9.6,10.1,8.8,12.18853829,49602,24.2597,057,N,76.7,057909006,057909
057909008,764,628,544,594,496,2530,870,111,216,925,25.4,24.1,24.7,11.312272606,50753,160.53,057,N,94.3,057909008,057909
057909009,698,668,622,633,440,2621,1406,185,208,601,23.7,24.4,21.9,10.276397516,50240,160.8933,057,N,96.2,057909009,057909
057909010,624,647,617,535,384,2423,1203,136,234,607,23.9,24.6,23.3,8.88159062,49671,156.7069,057,N,95.9,057909010,057909
057910002,4,904,643,549,232,2100,318,123,193,1408,22.4,22.6,21.5,9.8936095197,50474,128.8738,057,N,91.3,057910002,057910
057910003,7,1032,776,684,610,2499,608,241,209,1041,24.7,22.3,22.1,12.093567251,52362,157.0338,057,N,93.8,057910003,057910
057910009,49,86,62,91,43,288,38,0,21,124,25.4,18.8,20.2,10.636363636,50114,10.2425,057,N,.,057910009,057910
057911001,469,523,443,499,5,1934,1786,405,129,0,22.2,20.2,22.5,14.728781425,55389,133.8384,057,N,96.2,057911001,057911
057912002,735,496,494,414,232,2139,303,188,158,1417,18.2,18.2,21.3,10.77064448,52142,155.8625,057,N,92.6,057912002,057912
057912003,840,654,509,502,580,2505,570,291,198,1316,21.9,23.3,22.1,9.7791400579,51637,154.1297,057,N,93.4,057912003,057912
057912004,840,585,509,405,197,2339,543,210,225,1423,21.1,21.5,21.3,9.417688818,52263,163.1046,057,N,94,057912004,057912
057912005,29,74,45,103,22,251,32,1,13,169,4.9,5.5,8,8.4971428571,50332,40.4105,057,N,85.8,057912005,057912
057912006,495,344,358,298,123,1495,224,194,67,1075,21.3,19.3,21.3,9.2139470565,50630,99.5852,057,N,95.6,057912006,057912
057913001,441,445,382,429,1423,1697,43,69,171,1059,23.5,25.4,21.3,9.5151232661,49780,106.0143,057,N,96.6,057913001,057913
057914001,849,722,618,575,746,2764,863,148,385,1355,26.3,23.6,25.8,10.808383234,51801,154.7107,057,N,96.2,057914001,057914
057914002,671,650,581,483,482,2385,785,166,343,1080,24.7,24,24.3,11.036970781,50852,155.7515,057,N,96.2,057914002,057914
057914003,521,477,358,352,507,1708,376,73,279,1021,23.4,23.9,25.4,10.016260163,50277,111.7156,057,N,95.8,057914003,057914
057914004,385,412,365,367,324,1529,689,166,220,449,23.1,22.9,24.1,12.941527346,51781,103.8174,057,N,96.3,057914004,057914
057914005,667,604,493,465,746,2229,830,232,251,573,28.4,27.4,27.7,9.4020979021,50896,119.7862,057,N,96.9,057914005,057914
057914656,11,9,35,111,17,166,94,1,34,58,.,.,.,13.677792041,52116,38.2751,057,N,89,057914656,057914
057916002,46,532,504,497,593,1579,596,140,197,606,22.4,22.7,16.3,11.248175182,48351,116.7932,057,N,93.3,057916002,057916
057916003,720,621,494,511,496,2346,838,250,255,984,23.5,22,18.2,8.6814590114,47193,163.3861,057,N,94.1,057916003,057916
057916004,550,482,435,458,118,1925,1216,328,180,425,24.6,25.4,17.8,11.491773309,48568,127.7298,057,N,94.9,057916004,057916
057916005,759,691,685,620,804,2755,902,156,332,1026,23,23.2,23.1,9.980989351,47833,178.7651,057,N,93.7,057916005,057916
057922001,683,604,758,690,152,2735,1790,736,130,206,20.1,21.9,20.2,12.614634146,51231,194.2433,057,N,96.4,057922001,057922
058906001,120,105,119,98,27,442,114,5,82,235,17.1,12.7,17.5,11.126315789,41172,37.8751,058,N,94.2,058906001,058906
059901001,330,288,302,239,12,1159,249,39,141,703,17.5,17.3,17.4,12.391811895,42953,88.3881,059,N,94.4,059901001,059901
060902001,61,71,65,67,40,264,207,27,52,124,13.4,11.6,13.7,13.774193548,40750,23.9778,060,N,94.6,060902001,060902
061901002,539,432,417,366,247,1754,946,194,207,719,19.6,19.7,20,11.113187954,51384,154.6483,061,N,94.7,061901002,061901
061901003,444,323,361,282,253,1410,653,189,181,587,20.1,18.5,19.9,11.405545516,51766,133.6013,061,N,94.3,061901003,061901
061901007,623,582,490,506,231,2201,1349,305,208,527,19.9,20.5,21.2,8.3304837364,49003,171.1674,061,N,95,061901007,061901
061901039,1,4,9,24,4,38,16,0,0,11,8.9,10,2.5,15.571428571,53111,7,061,N,84.9,061901039,061901
061902001,157,1033,702,755,454,2647,1091,275,311,971,19.3,22.2,19.9,14.064814815,53601,178.741,061,N,94.5,061902001,061902
061902002,888,779,655,701,114,3023,2560,475,257,104,21.1,23.9,22.5,12.592417062,51920,187.9859,061,N,96.1,061902002,061902
061902004,580,510,362,412,181,1864,1077,209,153,477,24.7,21.2,21.3,11.785074627,51552,143.967,061,N,95.1,061902004,061902
061902008,862,681,554,534,323,2631,1359,326,216,365,24.8,23.2,21,11.661616162,51296,175.4674,061,N,96,061902008,061902
061902010,870,800,726,650,120,3046,2476,526,231,76,24.1,24.2,21.9,10.84481997,50178,188.8457,061,N,96.1,061902010,061902
061903001,111,113,113,96,12,433,311,48,40,152,17.2,16.2,17.4,12.142857143,45242,33.28,061,N,95.9,061903001,061903
061905001,100,106,105,86,7,397,308,29,48,92,15.3,15.3,16.2,12.381324889,46502,32.0233,061,N,95.9,061905001,061905
061906001,101,83,87,71,1,342,296,25,42,66,13.1,14.7,16.4,13.865671642,50745,25.8954,061,N,95.5,061906001,061906
061907001,133,127,113,96,13,469,382,39,44,95,21.1,22.4,17,10.166666667,43784,33.3081,061,N,95.7,061907001,061907
061908001,254,199,136,146,16,735,599,26,86,191,21.1,20.8,20.2,12.660377358,47694,51.7518,061,N,95.9,061908001,061908
061908003,3,5,9,25,1,42,33,0,1,16,.,2,1,8.3125,47108,15.9998,061,N,91.4,061908003,061908
061910001,160,152,132,132,2,576,533,92,43,26,18.9,19.4,18,13.584269663,51923,40.9852,061,N,95.5,061910001,061910
061911001,979,882,723,604,229,3188,2291,179,303,587,25.6,20.3,23.5,10.782278481,52961,187.634,061,N,93.7,061911001,061911
061912001,305,277,323,223,97,1128,822,90,120,257,20.6,18.3,18.9,9.4691358025,48650,80.6481,061,N,95.2,061912001,061912
061914001,416,380,328,284,227,1408,656,38,146,465,22.8,21.5,22,8.0308447025,45873,84.2156,061,N,94.9,061914001,061914
062901001,185,132,156,135,62,608,360,24,73,218,17,16.8,17.4,12.829682787,41552,47.1855,062,N,95.1,062901001,062901
062903001,114,114,103,102,43,433,237,32,69,186,14.4,14.1,14.7,15.181818182,40615,42.5446,062,N,96,062903001,062903
062904001,49,56,42,47,11,194,114,5,40,76,12.1,12.1,14.1,14.394733921,43462,17.8032,062,N,96,062904001,062904
064903001,196,163,145,135,8,639,53,63,78,466,18.4,18.6,18.8,12.519709353,47569,44.4159,064,N,90.7,064903001,064903
065901001,44,42,44,39,19,169,137,11,28,72,20.3,16.3,18.4,12.615384615,40096,20.1642,065,N,95.6,065901001,065901
066902001,118,120,93,91,2,422,8,34,55,138,16,15.4,18.5,17.096340625,43998,34.7468,066,N,90,066902001,066902
066903002,68,59,43,47,0,217,30,15,31,121,12.9,13.2,14.5,10.902935185,46705,26.6946,066,N,92.5,066903002,066903
067902001,64,64,54,61,8,243,199,34,43,116,11.7,11,12.2,11.395604396,42184,32.9981,067,N,96.6,067902001,067902
067902004,9,14,10,17,8,50,17,0,6,44,5,7.3,4,8.6666666667,35698,5.5926,067,N,97.9,067902004,067902
067903001,97,62,82,75,3,316,244,22,67,109,13.6,14.3,14.8,11.567567568,39639,31.4379,067,N,94.2,067903001,067903
067903003,3,4,6,5,0,18,13,0,2,4,.,.,.,11,39990,1,067,N,79.6,067903003,067903
067907001,38,26,35,26,0,125,105,16,21,71,12.5,10.3,10.7,13.314285714,39712,13.6634,067,N,92.5,067907001,067907
068801001,30,43,75,42,4,190,55,0,19,131,13.5,19.7,17.2,4.3435024632,43898,8.4349,068,Y,89.4,068801001,068801
068801002,19,36,45,25,11,125,53,0,5,65,8.7,11.9,14.1,6.75,38153,7.1143,068,Y,.,068801002,068801
068801003,34,38,64,43,13,179,77,0,26,117,15.7,12.1,11,15.616826957,40001,9.9092,068,Y,.,068801003,068801
068901002,113,1063,877,795,110,2848,727,309,300,889,20.3,21.5,21.7,11.629898661,46754,191.516,068,N,90.4,068901002,068901
068901003,112,902,805,595,178,2414,1005,309,238,516,22.4,20.3,21,11.918612879,47143,143.6001,068,N,91.8,068901003,068901
069901001,20,32,27,26,4,105,22,6,19,69,10.9,7.5,10.3,15.090909091,44468,14.7007,069,N,97.7,069901001,069901
070801001,13,26,22,12,5,73,52,0,12,26,12.8,9.1,11.8,8.1457700536,42124,8.9045,070,Y,93.4,070801001,070801
070903002,401,389,332,323,210,1445,649,132,219,694,18.5,17,17.7,12.913461538,48805,99.8143,070,N,94.7,070903002,070903
070905002,198,172,155,139,50,664,263,34,129,380,17.4,16.6,17.6,8.0952380952,43514,41.1866,070,N,94.4,070905002,070905
070908001,607,580,504,484,122,2175,1726,208,232,244,23.5,21.9,22.7,11.036003291,47551,127.879,070,N,95.7,070908001,070908
070910001,94,82,88,60,8,324,239,30,47,90,15.2,14.1,18.3,12.1,42014,26.1278,070,N,94.6,070910001,070910
070911001,487,425,433,375,270,1720,1030,74,253,458,22.1,19.9,21.2,12.035474331,45882,101.9262,070,N,94.7,070911001,070911
070912002,6,456,446,426,235,1334,722,127,161,501,33.1,24.4,26.5,13.875,50242,101.249,070,N,94,070912002,070912
070912003,1,3,14,10,5,28,12,0,4,6,.,.,.,35,63376,1,070,N,76.8,070912003,070912
070915001,84,74,79,71,10,308,245,26,69,97,15,15.7,15.3,9.7297297297,42000,24.1905,070,N,95.3,070915001,070915
071803001,2,39,38,31,2,110,1,0,7,100,25,25,25,0.1176470588,30885,8.5,071,Y,91.3,071803001,071803
071803002,21,28,36,24,2,109,3,0,8,93,25,25,25,3.7142857143,34960,6.9999,071,Y,91.5,071803002,071803
071804001,39,29,108,51,3,227,10,0,19,168,9.2,9,10.5,1.6,41397,15.004,071,Y,87.9,071804001,071804
071804002,35,60,72,46,1,213,39,0,16,136,12.6,9.5,9.7,2.9285714286,41364,14.0037,071,Y,90.9,071804002,071804
071901001,165,143,167,113,5,588,45,52,45,438,19.4,17.4,19.5,9.0909090909,49313,42.7686,071,N,95.8,071901001,071901
071901002,301,224,215,219,2,959,22,55,61,927,20,15.9,17.8,8.9431436157,49206,63.4464,071,N,95.8,071901002,071901
071901004,439,361,301,259,27,1360,35,51,89,1243,26.1,20.1,20.4,7.6917454775,48308,77.3484,071,N,95.5,071901004,071901
071902001,577,446,428,380,296,1831,305,101,216,1059,23.8,21.2,23.9,12.205888007,48807,118.5995,071,N,92.1,071902001,071902
071902002,587,348,310,265,51,1510,77,87,116,1105,30,23.3,32.2,11.313592356,48332,105.2841,071,N,92.6,071902002,071902
071902003,388,170,271,221,7,1050,6,67,61,1004,16.2,14.7,17.6,12.236070951,49195,89.869,071,N,91.1,071902003,071902
071902004,526,422,308,284,48,1540,137,102,144,1016,23,22.2,23.1,12.426768483,48437,106.656,071,N,93.8,071902004,071902
071902005,820,610,567,483,35,2480,554,471,160,960,25.8,26.3,25.3,13.389053067,49684,150.1268,071,N,94.3,071902005,071902
071902006,464,265,355,249,13,1333,89,152,80,957,19.7,25.5,24.8,16.602644463,51431,88.3079,071,N,93.1,071902006,071902
071902008,635,356,392,290,95,1673,99,87,187,1377,19,23,19.9,12.115979918,48846,114.0262,071,N,92.5,071902008,071902
071902009,371,236,296,208,6,1111,12,39,76,949,20.5,23.8,20.9,12.657838787,49265,86.3477,071,N,93.2,071902009,071902
071902010,931,712,705,653,76,3001,649,358,202,858,21.2,22.7,23.7,11.449374181,48130,186.4962,071,N,94.6,071902010,071902
071902011,121,129,117,109,15,476,45,159,0,271,19.4,22.5,17.6,16.1875,52166,32.0051,071,N,97.2,071902011,071902
071902012,587,437,440,375,202,1839,356,261,132,1021,22.2,24.1,24,9.408243994,46786,119.9305,071,N,93.6,071902012,071902
071902022,15,9,25,62,6,111,8,0,8,52,9.7,11.3,7.5,18.217391304,54172,17.2665,071,N,80,071902022,071902
071902027,44,12,5,4,6,65,4,1,12,52,6.4,7.8,7.3,9.75,46918,9.5752,071,N,80.4,071902027,071902
071902032,4,0,0,1,2,5,1,0,2,3,1.2,1.3,1,9.75,47675,2.4241,071,N,-1,071902032,071902
071903001,197,179,157,135,2,668,13,47,61,628,14.7,15.6,17.7,9.2420324179,48397,54.7253,071,N,97,071903001,071903
071904001,311,244,250,202,0,1007,2,43,82,915,21,23.1,19.9,13.083333333,47633,71.3411,071,N,96.4,071904001,071904
071904002,8,2,4,2,0,16,0,0,2,14,3,3,3.5,9.2222222222,45525,9.0001,071,N,96.2,071904002,071904
071905001,634,489,499,467,28,2089,59,271,188,1672,22.7,21.1,21,11.096487506,48524,144.4779,071,N,93.9,071905001,071905
071905002,623,567,533,442,53,2165,280,219,199,1094,24.7,23.9,24.4,12.911564626,50100,142.8117,071,N,93.8,071905002,071905
071905003,385,314,337,254,110,1290,202,113,162,932,23.9,23.7,21.8,9.3850618692,47459,93.9695,071,N,94.7,071905003,071905
071905004,560,432,374,372,4,1738,23,124,187,1521,25.9,31.8,27.2,11.6900605,48485,126.9109,071,N,93,071905004,071905
071905005,377,357,303,346,8,1383,14,119,161,1155,21.9,27.9,24.1,9.9321934087,47402,124.9648,071,N,95.2,071905005,071905
071905007,637,556,593,496,82,2282,228,187,296,1389,24.2,24,22.3,13.567286042,49879,150.0635,071,N,93.5,071905007,071905
071905008,510,478,454,461,6,1903,29,165,193,1602,22.6,25.9,24.3,11.072640588,48238,125.331,071,N,95,071905008,071905
071905010,25,20,80,61,0,186,1,3,20,166,17,20.3,16.7,8,46816,14.5503,071,N,91.1,071905010,071905
071905014,27,15,7,4,1,53,3,1,8,46,4.3,5.8,5.3,10.5,47813,8.4953,071,N,87.1,071905014,071905
071905016,1,3,1,3,0,8,0,1,0,8,2.3,1.5,1.2,11.583333333,48552,5.5048,071,N,-1,071905016,071905
071905033,4,10,83,151,1,248,8,4,19,159,18.3,21.6,14,11.583333333,49493,11.9983,071,N,54.2,071905033,071905
071906001,74,54,42,38,2,208,6,18,33,208,18,13.2,14.7,11.904761905,47002,17.2415,071,N,96,071906001,071906
071907001,461,441,379,315,9,1596,82,81,151,1213,20.7,18.1,19.5,13.411873145,48386,99.1713,071,N,93.5,071907001,071907
071908001,84,67,66,48,0,265,2,18,12,246,17.4,13.3,15.3,5.5333333333,45446,13.3858,071,N,95.1,071908001,071908
071909001,892,601,681,608,7,2782,38,198,238,2384,21.7,23.9,23.2,9.263585395,47752,181.609,071,N,94.8,071909001,071909
071909002,749,625,661,559,46,2594,195,252,226,1451,21.9,25.1,23,12.775042495,49719,166.1634,071,N,93.1,071909002,071909
071909004,871,739,691,548,46,2849,156,280,264,1731,24.1,25.4,23.5,10.219562434,47924,180.0387,071,N,95.6,071909004,071909
071909005,962,810,666,573,119,3011,170,235,244,2151,19.2,25.9,22.3,6.958690427,45643,189.2025,071,N,94.2,071909005,071909
071909009,8,32,58,62,1,160,5,3,11,112,17.1,17.3,11.9,11.949832051,47029,9.8589,071,N,86.8,071909009,071909
072801003,14,21,24,11,1,70,53,0,11,39,.,.,.,1.25,37183,3.0624,072,Y,92.9,072801003,072801
072902001,100,69,82,66,2,317,174,47,35,167,13.3,12.6,11.2,12.085714286,41188,30.339,072,N,96,072902001,072902
072903001,277,300,227,218,16,1022,765,68,72,299,19.5,19.2,19.9,12.56626506,42843,74.8447,072,N,95.3,072903001,072903
073903001,105,78,77,69,222,329,37,16,67,267,12.6,12.7,13.9,14.058318357,42574,33.479,073,N,95,073903001,073903
073903003,1,3,2,5,4,11,1,0,2,10,2,.,15.5,10.512537816,42437,4.2998,073,N,85.1,073903003,073903
073905001,66,79,72,68,44,285,177,29,50,111,12.3,13.9,15.6,13.085714286,40912,27.6088,073,N,94.7,073905001,073905
074903001,159,139,154,150,30,602,482,52,109,240,17,16.3,19,12.887755102,44141,44.2985,074,N,94.7,074903001,074903
074907001,52,51,48,53,29,204,155,20,42,88,14,11,15.8,14.816326531,44986,22.112,074,N,95.8,074907001,074907
074909001,54,75,78,67,18,274,233,13,53,129,17,12.8,17.3,10.949152542,42239,19.4931,074,N,96.6,074909001,074909
074912001,43,45,45,41,5,174,144,15,36,52,11.2,14.9,13.6,12.272727273,40353,18.246,074,N,94.5,074912001,074912
075902001,161,164,143,115,55,583,387,29,67,193,20.2,17.4,17.6,16.886597938,44097,46.7821,075,N,93.8,075902001,075902
076903001,29,31,20,20,6,100,70,8,7,56,9.9,13.7,12.4,12.393939394,41141,11.0056,076,N,96.7,076903001,076903
076904001,33,31,27,26,13,117,64,9,29,66,13.9,9.9,9.8,11.3125,39297,11.4123,076,N,94.1,076904001,076904
077901001,64,56,63,54,12,237,69,26,27,121,13.7,13.4,10.7,12.585365854,40879,28.3168,077,N,94.3,077901001,077901
077902001,45,47,37,42,5,171,51,16,19,88,11.7,10.7,8.3,11.836734694,39445,21.009,077,N,95.8,077902001,077902
079901001,650,514,448,432,542,2044,528,172,187,872,24.4,22.1,24.8,12.594219478,52741,114.2631,079,N,93.1,079901001,079901
079901002,511,437,429,408,347,1785,427,93,210,863,22.8,21.3,21.3,11.402439024,51578,112.7643,079,N,94.1,079901002,079901
079901003,556,574,506,466,324,2102,1105,197,205,502,22.4,21.8,22.6,10.288553711,51141,115.3472,079,N,95.7,079901003,079901
