,gr6_stu_count,gr7_stu_count,gr8_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
014905041,48,59,60,5,167,0,116,9,14,76,19.7,19,17.3,12,47646,11.8,014,N,96.8,014905041,014905
014906009,4,20,27,30,51,1,4,1,13,40,8,7.2,8,14.4,55653,15.1,014,N,81.4,014906009,014906
014906042,232,203,219,233,654,14,102,15,115,541,20.9,23.8,19.7,10.6,48978,41.6,014,N,94.6,014906042,014906
014906043,247,244,224,304,715,10,140,27,127,559,20.3,24.8,24.8,9.2,49543,43.8,014,N,95.5,014906043,014906
014906044,241,237,247,345,725,20,107,33,116,517,20.5,23.5,24.2,10.3,49589,47.3,014,N,95.6,014906044,014906
014906045,192,184,169,139,545,8,185,22,67,325,20.3,19.8,23,13.2,51973,39,014,N,95,014906045,014906
014906046,218,254,265,150,737,22,270,43,104,426,18.3,24.4,24,12.4,50978,48.3,014,N,95,014906046,014906
014906048,322,307,297,449,926,21,143,33,130,615,19.2,26.8,23.8,8.1,48234,57.7,014,N,95.4,014906048,014906
014906049,322,298,278,373,898,36,179,41,98,392,17.9,22.6,23.6,9,49171,53.9,014,N,96.3,014906049,014906
014906050,279,271,279,381,829,21,133,21,111,552,16.5,27,27,10.6,49872,47.2,014,N,95.9,014906050,014906
014906051,277,302,300,225,879,45,328,77,82,203,21.2,23.8,24.8,11.1,50810,50.2,014,N,96.3,014906051,014906
014906052,186,169,116,109,471,7,195,26,64,273,17.1,23.5,25.9,12.9,52576,27.3,014,N,95,014906052,014906
014906053,452,396,401,432,1249,33,286,60,140,566,20.9,21,21.9,5.8,45986,72.9,014,N,96.5,014906053,014906
014907041,62,61,52,2,175,1,112,21,13,83,15.5,12.8,16.1,11.9,43031,16.2,014,N,97.5,014907041,014907
014909041,229,218,198,195,645,4,155,48,54,509,13.8,17.5,16.9,6.8,44278,51.6,014,N,94.6,014909041,014909
014909042,226,233,192,183,651,19,175,89,53,487,17,19.1,17.5,8,44500,52.5,014,N,94.8,014909042,014909
014909044,143,168,178,91,489,7,146,50,78,345,17.8,19.7,18.3,10.2,45516,42,014,N,95.5,014909044,014909
014910041,106,102,131,5,339,3,243,25,39,169,19.1,16.1,21.2,11.6,42528,22.1,014,N,96.5,014910041,014910
015802004,26,22,21,43,69,0,1,0,11,67,13.5,10.7,14.3,1,37404,7.4,015,Y,94.2,015802004,015802
015805041,76,73,74,4,223,0,11,0,31,190,24.6,21.2,24.7,6,48314,13.4,015,Y,95.7,015805041,015805
015808009,59,42,36,3,137,1,49,0,20,0,19.5,11.7,15.6,8.9,54179,7.5,015,Y,.,015808009,015808
015901041,378,374,370,10,1122,25,601,269,63,263,18.3,22.5,26.5,14.7,57169,70.1,015,N,96.2,015901041,015901
015904041,295,274,295,8,864,1,13,82,91,774,18.7,18,22.1,12,54951,56.3,015,N,95.7,015904041,015904
015904042,267,282,255,2,804,0,3,55,77,762,16.6,16.9,17.6,7.6,51104,58.5,015,N,95.2,015904042,015904
015904043,256,222,227,2,705,2,25,95,82,599,13.9,12.3,13.3,10.8,53292,53.8,015,N,95.3,015904043,015904
015904044,199,205,195,3,599,0,22,64,60,513,11.1,15.8,11.3,12.4,54586,49.2,015,N,95.6,015904044,015904
015904045,2,5,14,0,21,0,0,0,4,17,4.7,15,13.8,9.6,54657,6,015,N,88.1,015904045,015904
015904047,1,3,3,0,7,0,1,1,7,5,1.7,10,.,9.2,53122,2,015,N,86.1,015904047,015904
015905041,738,251,256,10,1245,2,10,102,141,1170,20.7,17.9,20.5,8.4,50637,69.9,015,N,92.8,015905041,015905
015906041,110,100,100,68,310,13,118,36,12,30,22.1,21.2,22.1,14.2,53401,16,015,N,97.4,015906041,015906
015907041,197,202,221,37,620,2,20,27,103,567,13.3,11.9,16.4,5.5,50790,34.5,015,N,95.2,015907041,015907
015907043,184,178,200,189,562,4,16,26,94,516,8,8.3,9.2,9,51427,37.6,015,N,95.8,015907043,015907
015907046,127,117,134,62,378,3,4,7,81,373,6.1,7.7,7.9,6.7,51592,29.5,015,N,96.7,015907046,015907
015907047,262,236,295,2,793,0,2,58,85,732,10.7,10.3,10.4,11.1,51953,44.5,015,N,96.2,015907047,015907
015907049,227,264,326,14,817,0,8,53,96,753,9.3,9.5,9,7.6,51515,51,015,N,93.4,015907049,015907
015907050,346,322,361,17,1029,3,19,42,163,901,11,12.2,13,10.1,51999,59.3,015,N,95.1,015907050,015907
015907051,130,115,140,1,385,0,2,22,58,362,8.6,8.3,8.5,8.5,51422,26.7,015,N,96.5,015907051,015907
015907053,153,143,158,8,454,0,9,36,58,426,9.8,10.4,11.9,8.5,51491,29.4,015,N,95.7,015907053,015907
015907054,216,221,267,49,704,0,19,62,88,658,9.4,9.4,11,9.5,51953,40,015,N,95.1,015907054,015907
015907055,267,260,251,21,778,1,6,108,100,734,7.8,8.6,8.6,8.3,51375,45,015,N,95.7,015907055,015907
015907057,186,197,191,29,574,1,19,22,81,544,7.5,9.3,9.7,9,51213,35,015,N,94.5,015907057,015907
015907058,166,184,210,10,560,0,13,29,102,519,11.2,8.9,10.8,10.8,51920,33,015,N,95.3,015907058,015907
015907059,290,279,285,1,854,0,13,46,111,800,9.6,10.4,10.7,8.6,51214,48.6,015,N,96.8,015907059,015907
015907061,277,264,271,14,812,0,15,64,82,774,11,9.7,10.2,8.2,51037,46.3,015,N,94.7,015907061,015907
015908041,142,158,169,2,469,0,1,17,41,455,22.7,19.6,19.6,12.1,51235,32.2,015,N,95.5,015908041,015908
015908042,230,197,211,25,638,0,19,32,56,575,25.3,17.5,21.2,7.2,49763,40.1,015,N,95.4,015908042,015908
015908043,166,142,173,4,481,0,4,27,46,459,22.2,20.5,25.8,7.4,50084,33.1,015,N,94.8,015908043,015908
015908044,172,199,208,3,579,1,15,30,34,478,23,19.6,17,9,50236,38.3,015,N,96.8,015908044,015908
015910041,377,371,414,66,1162,33,244,50,128,653,25.4,23.5,27.5,10.2,53760,68.3,015,N,96,015910041,015910
015910042,337,344,311,122,992,19,183,44,104,666,20.1,18.5,22.4,10.6,53973,69.3,015,N,96.1,015910042,015910
015910043,395,406,369,111,1170,29,218,128,122,833,20.7,18.4,20.8,11.1,53838,79.8,015,N,95.9,015910043,015910
015910044,397,402,324,42,1123,16,94,54,114,865,19.7,17.6,18.4,10.3,53807,81.1,015,N,95.6,015910044,015910
015910045,303,315,296,48,914,12,130,38,110,622,17.4,17.6,21.6,9.5,53205,70.6,015,N,96.3,015910045,015910
015910046,253,299,323,238,875,27,93,17,126,700,16.8,19.6,21.2,9.3,52738,67.6,015,N,95.2,015910046,015910
015910047,342,352,348,104,1042,13,218,24,104,682,22.4,21.7,27,10,53782,65.4,015,N,96.2,015910047,015910
015910048,379,383,407,46,1169,25,507,83,117,326,21.8,23.1,25.4,14,55237,66,015,N,96.6,015910048,015910
015910049,302,312,286,53,900,16,297,48,104,375,21.2,21.5,24.6,12.9,54748,54.2,015,N,96.2,015910049,015910
015910050,408,414,474,52,1296,86,505,127,97,179,23.8,22.2,26,13.5,54460,72.6,015,N,97,015910050,015910
015910053,3,13,12,6,28,0,2,1,9,22,4.8,3.7,6.3,10.9,53820,10,015,N,86.3,015910053,015910
015910056,373,382,420,44,1175,95,553,143,83,170,24.2,24.1,27.4,13.1,55107,64.4,015,N,97.1,015910056,015910
015910057,358,424,486,46,1268,105,569,185,91,123,22.9,22,26.4,13.4,55172,72.2,015,N,97.5,015910057,015910
015910058,404,464,470,89,1338,29,390,52,148,560,22.7,20.5,25,10.4,53816,76.3,015,N,96.9,015910058,015910
015910059,319,284,265,51,868,49,356,71,84,163,26.4,25.2,24.3,8,52793,48.9,015,N,.,015910059,015910
015911043,385,379,383,64,1147,3,346,106,136,695,19.2,28.1,26.4,7.4,52963,64.9,015,N,95.4,015911043,015911
015911044,376,392,378,134,1146,2,70,91,100,826,16.3,24.2,27.8,11,55278,64.8,015,N,95.2,015911044,015911
015912041,411,381,372,28,1164,1,73,97,134,932,23,21.6,26.4,9.7,54820,70.9,015,N,94.9,015912041,015912
015912042,328,274,316,9,918,0,12,72,99,868,20,20.6,25.3,7.8,53439,64.6,015,N,94,015912042,015912
015912044,307,319,342,58,968,4,62,58,110,746,22.2,20.5,23.4,9.3,54502,59.5,015,N,95.3,015912044,015912
015915041,420,382,409,88,1211,14,93,114,161,815,16.2,19.9,22.2,8.1,52883,81.6,015,N,95.2,015915041,015915
015915042,300,363,315,44,978,4,44,105,137,803,18,15.3,21.6,7.5,52405,73.9,015,N,95.6,015915042,015915
015915043,323,416,377,54,1116,14,26,120,151,909,19.9,16.4,22.3,8.8,52593,78.9,015,N,95.2,015915043,015915
015915044,351,439,434,58,1224,2,39,137,184,1058,19.2,19.1,20,7.3,52155,83.8,015,N,94.6,015915044,015915
015915045,309,339,356,77,1004,46,221,111,120,531,21.8,19,23.6,12.4,54942,63.2,015,N,95.3,015915045,015915
015915046,374,369,396,92,1139,11,78,149,140,768,19.9,20.3,22.8,11.5,54263,73.8,015,N,95.8,015915046,015915
015915047,445,492,424,54,1361,25,340,194,152,545,18.2,17.2,24.5,13.3,55317,81.1,015,N,96.5,015915047,015915
015915048,382,336,332,83,1050,71,173,111,143,581,17.6,18.7,21.9,10.3,53746,66.5,015,N,96.1,015915048,015915
015915049,356,370,350,60,1076,9,127,110,128,700,21.8,19.4,21,9.4,53410,64.6,015,N,95.6,015915049,015915
015915050,348,357,410,61,1115,70,253,168,121,423,18.7,22.3,22.6,15.5,55977,72.4,015,N,96.6,015915050,015915
015915051,431,433,489,125,1353,37,160,151,173,719,18.9,22.1,26,10.3,53837,78.3,015,N,96,015915051,015915
015915052,357,335,357,57,1049,17,187,151,118,546,21.6,23.4,24.1,11.5,54090,64,015,N,96.1,015915052,015915
015915053,346,414,392,63,1152,48,371,164,116,357,23.7,22.3,25.7,13.2,55060,67.2,015,N,96.6,015915053,015915
015915054,424,399,419,125,1242,20,295,145,159,533,19.6,18.5,23.1,12.3,54402,71,015,N,96.3,015915054,015915
015915055,453,496,502,98,1451,25,319,136,135,595,24.2,19.4,21.1,11.5,54110,79.9,015,N,96.5,015915055,015915
015915056,441,457,451,106,1349,23,170,166,121,729,18.4,19.5,25.6,8.4,52759,78.1,015,N,96.6,015915056,015915
015915057,498,496,489,40,1483,82,660,272,96,182,19.6,20.1,22.2,11.9,54616,85.9,015,N,97.1,015915057,015915
015915058,255,270,299,100,824,14,240,119,70,190,21.4,20,23.5,11.3,53458,50.8,015,N,97,015915058,015915
015915059,233,236,231,36,700,17,223,105,64,163,18.9,19.7,23,9,53049,45.5,015,N,97.2,015915059,015915
015915060,231,201,186,62,618,13,154,81,62,203,16.3,20,20.3,6.7,51864,38.4,015,N,.,015915060,015915
015915061,3,7,18,1,28,0,2,1,1,24,3.4,5.3,5,16.2,55111,9,015,N,82.4,015915061,015915
015915062,2,2,8,1,12,1,1,0,0,8,1.9,2.4,2.5,17.8,60975,9,015,N,84.7,015915062,015915
015916041,277,298,294,210,869,14,74,57,119,711,19.2,17.1,20.6,7.9,50831,57.4,015,N,94.8,015916041,015916
015916042,419,411,468,211,1298,25,350,134,160,647,22,22.6,23.1,10.9,51283,83.5,015,N,96.5,015916042,015916
015916043,295,326,335,266,956,22,112,78,115,675,20.9,17.2,20.8,9.8,51329,60.2,015,N,96.1,015916043,015916
015916044,333,332,302,295,967,16,100,80,104,665,20,20.3,22.1,7.6,50360,57.6,015,N,95.8,015916044,015916
015916045,375,305,335,272,1015,16,157,134,116,592,20.6,18.4,20.8,8.8,49824,75.4,015,N,96.1,015916045,015916
016902041,66,84,74,2,224,0,142,27,22,108,12.7,13.2,14.4,15.8,50617,22.3,016,N,96.2,016902041,016902
018901041,63,78,74,4,215,6,120,13,31,119,19.4,14.3,17.9,11.4,42300,21,018,N,96.8,018901041,018901
019905041,101,118,97,65,316,0,211,28,43,168,18.1,16.3,19.2,9.2,42591,26,019,N,95.6,019905041,019905
019907042,494,514,474,676,1482,24,517,124,161,970,20.3,20.2,24.5,10.6,44889,104.6,019,N,96,019907042,019907
019909041,41,29,43,0,113,0,103,4,18,72,11.5,11.8,12,13.4,41065,9.7,019,N,96.9,019909041,019909
019912041,171,157,162,59,490,25,351,119,38,110,17.6,15.3,18.6,18.8,49005,36.7,019,N,97.1,019912041,019912
020901041,244,246,252,18,742,4,359,79,101,381,16,17.2,22.7,10.5,54969,48.2,020,N,95.5,020901041,020901
020901042,318,339,326,245,983,34,211,67,117,553,19.5,19.2,20.5,7.5,53145,55.8,020,N,97.1,020901042,020901
020901043,252,242,216,16,710,2,227,97,122,485,14.9,16.9,19,8.9,54190,46,020,N,95.9,020901043,020901
020901045,441,394,397,446,1232,298,192,227,88,329,17.9,22.9,21.5,7.5,53638,69,020,N,98,020901045,020901
020901046,328,285,292,40,905,34,343,85,113,554,13.5,17.7,20.9,9.1,54502,54.6,020,N,95.8,020901046,020901
020906041,151,147,154,57,452,1,280,43,42,209,19.7,17.6,25.5,15.7,58826,30,020,N,97,020906041,020906
021902041,315,273,278,131,866,3,226,158,73,617,18.3,23.2,22.6,10.8,47101,54.1,021,N,96,021902041,021902
021902045,349,369,367,184,1085,5,238,389,94,819,19.8,21,22.4,7.8,44628,68.6,021,N,96.1,021902045,021902
021902046,252,239,286,245,777,2,229,134,88,511,17.4,20.6,22.3,9,45690,56.2,021,N,96,021902046,021902
021902047,211,201,239,99,651,1,165,92,62,505,17.2,25.2,22.8,8,44712,40,021,N,96.3,021902047,021902
024901041,94,108,119,0,321,0,5,13,24,276,19.2,16.8,18.8,12.7,44506,27.6,024,N,95.3,024901041,024901
025909041,84,107,113,9,304,5,225,35,44,141,17,16.5,19.8,14.5,42077,25.1,025,N,97.2,025909041,025909
026901041,113,122,133,27,368,2,196,39,26,204,17.5,17.9,19.5,12.1,43798,34.3,026,N,96.9,026901041,026901
027903041,224,242,256,9,722,2,494,33,74,426,17.5,20.8,21.4,12.4,44727,46.3,027,N,95.9,027903041,027903
027904041,283,312,293,22,888,2,445,72,112,529,16,18.8,20.3,14.2,48546,57.8,027,N,96.3,027904041,027904
028902045,394,360,419,52,1173,1,283,114,174,815,20.6,23.9,25.1,9.1,48474,66.7,028,N,95.1,028902045,028902
028903041,98,84,116,15,298,0,82,11,30,211,22.5,22.2,20,8.2,45134,22.2,028,N,95.9,028903041,028903
029901043,273,307,273,22,853,42,233,104,85,534,23.2,21.1,23.2,11.6,46482,53.9,029,N,94.6,029901043,029901
030902041,103,126,113,7,342,2,279,28,31,161,19.6,18.2,19.9,9.9,39888,27.1,030,N,96.1,030902041,030902
030903041,25,22,33,0,80,0,64,1,16,60,12.5,10.8,13.5,13.1,38351,7.8,030,N,96.1,030903041,030903
031901042,210,217,248,0,675,0,3,71,88,675,18.1,20.6,20.9,14.9,51364,56.6,031,N,96.7,031901042,031901
031901043,307,303,326,3,936,0,0,159,116,916,23.5,25.3,20.7,13.3,49033,62.8,031,N,98,031901043,031901
031901044,313,314,362,1,989,1,9,174,109,987,20.5,25.5,22.1,14.8,50667,66.8,031,N,97.3,031901044,031901
031901045,403,409,419,0,1231,4,4,198,127,1136,24.1,22.1,22.2,13.7,49597,79.4,031,N,96.8,031901045,031901
031901046,292,330,406,2,1028,0,5,78,115,1008,24.2,23.7,23.4,10.6,47612,69.5,031,N,97.5,031901046,031901
031901047,247,310,347,2,904,10,9,127,112,800,20.8,19.5,20.8,15.5,50516,68.1,031,N,96.4,031901047,031901
031901048,242,294,290,0,826,0,1,83,118,825,22.6,23.6,23.6,9.9,47164,56.7,031,N,98.3,031901048,031901
031901051,325,348,346,0,1019,0,5,123,119,982,19.2,22.1,22.1,11.4,48013,72.2,031,N,98.5,031901051,031901
031901053,337,357,324,1,1018,1,4,129,125,1015,19.7,21.8,21.8,13.2,49097,68,031,N,97.3,031901053,031901
031901054,366,305,323,2,994,5,9,222,93,843,21.4,24.5,24.4,13.5,49518,60.7,031,N,97.7,031901054,031901
031901055,273,309,317,2,899,1,4,159,92,870,24.4,24.7,25.2,12.4,50006,59.5,031,N,97,031901055,031901
031903041,252,287,266,4,805,10,55,69,92,589,20.3,22,15.5,12.6,50370,64.8,031,N,96.2,031903041,031903
031903042,304,286,266,4,856,2,47,61,103,684,19.3,22,22.8,12,49975,57.4,031,N,95.3,031903042,031903
031903043,273,249,216,5,738,2,26,34,115,542,17.8,19.3,19.3,13.5,50984,57.3,031,N,95.9,031903043,031903
031903044,272,265,261,2,798,3,53,55,98,614,15.9,20.8,21.5,13.5,50816,56.1,031,N,96.5,031903044,031903
031903045,292,282,269,5,843,2,69,61,84,547,12.1,20.9,22.6,12.2,49887,55.2,031,N,97,031903045,031903
031906041,271,299,305,2,875,0,39,71,72,689,20.3,19.8,21.4,15.3,49015,50.9,031,N,96.3,031906041,031906
031906042,254,258,273,0,785,1,8,48,62,687,20.8,17.5,19.1,12.2,46369,50.4,031,N,96.6,031906042,031906
031906105,282,287,326,3,895,6,21,110,72,575,23.5,18.4,20.7,14.6,48730,54.7,031,N,95.9,031906105,031906
031909041,203,186,177,1,566,1,46,36,62,421,19.2,17.6,20.9,9.6,47216,34.3,031,N,97.2,031909041,031909
031911041,164,176,169,0,509,0,10,33,42,410,14.7,13.1,16.9,8.4,44502,33,031,N,96.5,031911041,031911
031912041,318,317,339,1,974,0,6,56,66,582,9.2,14.3,12.5,15.4,48022,70.4,031,N,95.4,031912041,031912
031912042,258,282,304,2,844,1,3,11,82,685,15.9,13.8,18.5,8.6,44066,63.1,031,N,95.2,031912042,031912
031912043,234,233,240,0,707,0,5,10,47,584,18.9,17.7,19.2,8.7,46033,56.1,031,N,95.5,031912043,031912
031913041,49,63,48,0,160,0,3,3,10,151,15,15.1,12.3,8.8,43468,16.4,031,N,96.9,031913041,031913
031914041,95,69,90,1,254,0,3,8,15,231,15.8,16.3,11.4,11,45227,21.4,031,N,96.5,031914041,031914
033902041,48,50,49,2,147,0,133,11,22,21,15.8,12.6,16.2,12.6,42453,14.6,033,N,96.9,033902041,033902
034903041,87,83,81,27,251,0,194,21,19,146,12.4,19.9,14.8,14.1,45493,18.7,034,N,96.5,034903041,034903
034905041,55,62,49,28,166,2,124,23,16,104,20.1,14.8,11.7,12.5,41886,16.6,034,N,96.2,034905041,034905
034906041,41,31,40,1,112,0,111,3,13,43,14.1,13.8,17.3,14.8,40003,7.7,034,N,95.3,034906041,034906
036901041,108,94,89,41,291,4,148,22,30,154,17,17.8,21,11.7,49647,21.4,036,N,96.5,036901041,036901
036902042,148,176,173,21,497,8,363,15,42,113,21.3,20.2,20.3,13.2,63971,35.9,036,N,.,036902042,036902
036902043,210,184,194,18,588,4,427,25,29,80,18.9,18,20,11.8,62622,39.2,036,N,.,036902043,036902
037907041,159,188,185,73,532,1,383,34,51,274,17.4,15.4,20.6,10,38887,35.8,037,N,96.4,037907041,037907
038901041,88,104,78,8,270,3,136,23,25,128,16.7,17.8,18.2,11.8,41982,21,038,N,96.5,038901041,038901
039902041,62,80,66,1,208,0,175,20,21,76,11.3,12.9,18.3,15.7,44294,16.8,039,N,97,039902041,039902
042901041,81,55,78,8,214,0,136,11,26,137,12.6,12.3,14.4,11.7,38223,17.7,042,N,95.8,042901041,042901
043902041,198,204,219,46,621,10,370,25,69,231,20.8,20.3,21.9,8.9,46785,39,043,N,96.4,043902041,043902
043904041,128,120,125,7,373,2,239,28,37,182,19.7,16.7,20.2,8,43860,24.4,043,N,97.1,043904041,043904
043905041,225,233,257,104,715,29,345,63,112,261,16.2,15.7,20,10.4,52282,60.9,043,N,96.9,043905041,043905
043905043,284,286,283,83,853,138,481,120,100,108,16.6,16.5,23,10.7,52774,65.2,043,N,97.6,043905043,043905
043905044,409,369,302,68,1080,219,631,210,65,49,20.8,20.3,22.7,10.6,52835,67.8,043,N,97.6,043905044,043905
043905045,274,290,313,76,877,103,544,132,70,95,19.1,18.9,22.7,9.2,51501,69.4,043,N,97.1,043905045,043905
043905046,305,252,258,63,815,67,575,124,63,27,18.1,18.2,23.7,8.9,51152,56.7,043,N,97.1,043905046,043905
043905047,339,328,296,144,963,142,498,88,94,152,20.3,19.9,25.1,9.9,51974,68.8,043,N,97.5,043905047,043905
043905048,369,312,320,73,1001,472,358,279,63,74,18.8,21,23.9,10.5,52621,67.5,043,N,98.2,043905048,043905
043905049,383,365,398,161,1146,114,626,122,90,130,21.5,21.6,23.6,8.9,50328,78.9,043,N,97.6,043905049,043905
043905050,298,248,244,118,790,71,435,81,98,127,21.1,18.8,22.1,5.8,50023,57.5,043,N,97.1,043905050,043905
043905051,266,256,263,73,785,90,446,125,66,136,24.7,19,23.7,8.5,51011,54.4,043,N,96.7,043905051,043905
043905052,311,283,297,112,891,211,394,102,80,97,20.7,21,22.2,7,50810,60,043,N,97.4,043905052,043905
043905053,294,294,321,59,909,66,664,137,84,55,20.2,21.3,22,8.3,50830,63.3,043,N,97,043905053,043905
043905054,365,354,315,101,1034,347,475,209,77,74,18,19.1,24.3,9.2,51961,69.9,043,N,97.5,043905054,043905
043907041,309,329,338,90,976,31,526,107,86,319,15.1,18.5,18.5,12.1,52541,64.1,043,N,96.2,043907041,043907
043907043,331,361,400,86,1092,35,698,139,79,234,17.5,17.9,22.3,11,51978,72.5,043,N,96.6,043907043,043907
043907044,291,286,298,196,875,18,338,49,104,428,14.4,15.3,15.6,12.1,52622,66,043,N,96.5,043907044,043907
043907045,489,486,468,191,1443,77,791,135,136,350,18.6,17.1,19.4,11.8,52582,90.3,043,N,96.3,043907045,043907
043907046,407,491,451,214,1349,64,731,121,130,327,16.1,17.8,17.1,10.7,51943,87.3,043,N,96.8,043907046,043907
043910042,290,250,269,119,809,76,155,147,111,504,12.5,15.7,18.8,11.8,54185,63.5,043,N,97.4,043910042,043910
043910043,295,309,272,96,876,72,410,166,94,344,13.7,16.9,21.1,10.2,52882,62,043,N,96.9,043910043,043910
043910044,254,303,303,55,860,95,521,210,122,178,18,21.1,20.9,10.1,53624,53,043,N,97,043910044,043910
043910045,226,223,229,114,678,31,143,104,83,481,12.4,19.3,19.6,9.8,53033,55,043,N,96.3,043910045,043910
043910046,209,256,254,141,719,55,243,117,100,400,13.9,19.1,22.3,9.6,52789,58.7,043,N,96.7,043910046,043910
043910047,311,304,342,44,957,296,486,354,63,118,19.4,21.1,24.2,10.2,53262,53.5,043,N,97.3,043910047,043910
043910048,270,257,270,112,797,170,367,178,86,205,13.5,21.4,22.6,10.9,53152,51,043,N,97,043910048,043910
043910049,418,409,434,216,1261,209,609,286,101,221,18.9,23.9,21.1,11.2,53223,73.3,043,N,96.9,043910049,043910
043910050,301,361,308,85,970,307,416,248,80,138,15.9,25,22.8,12.2,54313,56.5,043,N,97.5,043910050,043910
043910052,373,356,388,240,1117,105,459,241,127,412,14.2,21.8,21.1,9.9,52723,72.9,043,N,96.9,043910052,043910
043910053,380,392,404,21,1176,756,307,588,60,39,19.1,22.7,25.1,12,54187,66.2,043,N,98,043910053,043910
043910054,391,403,422,95,1216,325,623,335,92,117,20.2,22.7,25,11.9,54285,66,043,N,97.4,043910054,043910
043910056,334,305,346,114,985,319,286,215,99,300,14.4,21.4,20.1,8,52160,66.5,043,N,97.5,043910056,043910
043917041,66,54,62,2,182,0,132,13,18,92,18.1,16.3,19,11.2,47892,10.8,043,N,96.6,043917041,043917
043918041,155,150,136,21,441,4,282,41,44,180,13.9,20,21.8,7.5,43968,26.3,043,N,96.4,043918041,043918
044902041,40,39,42,7,121,0,51,5,13,78,15.3,14.6,14.8,15.1,45684,11,044,N,97.8,044902041,044902
045902041,108,118,106,45,332,3,156,9,39,193,16.5,17.7,16.8,14.6,44199,28.2,045,N,95.5,045902041,045902
045903043,104,78,103,53,285,0,66,19,27,210,14.7,12.6,15.2,11.2,44462,21.2,045,N,95.3,045903043,045903
046901042,319,342,311,8,972,5,526,108,53,309,21.7,24.7,24.5,13.4,50888,52.4,046,N,95.9,046901042,046901
046902041,344,337,342,45,1023,23,581,201,71,116,19.5,22.1,25.1,11.9,50914,56.3,046,N,96.7,046902041,046902
046902042,354,359,360,25,1073,7,485,98,88,480,21.2,24,24.8,12.3,51028,61.2,046,N,95.8,046902042,046902
046902044,332,325,322,16,979,10,541,180,90,229,18.7,20.1,22.7,12.1,51055,58.5,046,N,96.8,046902044,046902
046902045,283,314,329,12,926,16,544,143,111,267,22.1,24.6,28.4,11.7,50069,55.5,046,N,96.3,046902045,046902
