,SAT_avg,ACT_avg,SAT/ACT_pct
019908,941,18.4,53.3
019909,.,17.9,58.6
019910,.,.,.
019911,.,.,.
019912,1020,22.5,86.8
019913,.,.,.
019914,.,.,.
020901,1028,20.5,41.1
020902,988,20.7,54.7
020904,935,19,51.8
020905,1018,21.7,61.7
020906,960,20.6,57.3
020907,977,20.9,63.3
020908,1022,21.3,73.2
020910,.,.,.
021901,1096,22.6,75.3
021902,996,20.5,53.2
022004,.,.,.
022901,982,21.5,63
022902,.,.,50
022903,.,.,.
023902,987,19.4,80
024801,.,.,.
024901,797,16.9,57.7
025901,1006,20.1,73.1
025902,979,21.1,67.2
025904,993,18.1,92.9
025905,940,22.1,45
025906,.,19.7,83.3
025908,.,18.9,91.7
025909,945,21.4,81.4
026901,928,20.4,48.9
026902,835,17.9,57.1
026903,880,.,63.2
027903,991,19.8,47.9
027904,1017,20.8,61.2
028902,946,20.1,51
028903,945,19.2,60.2
028906,.,.,42.9
029901,1011,20.1,43.3
030901,969,20.7,77.4
030902,1007,20.4,57.8
030903,1043,21.3,66.7
030906,.,19.6,59.5
031901,869,18.8,31.9
031903,918,19.3,53.1
031905,907,18,50
031906,946,17.4,28.5
031909,882,19.6,47.8
031911,803,17,83.9
031912,908,18.5,26.6
031913,880,.,24.3
031914,949,16.1,49.2
031916,1064,22.3,.
032902,914,.,53.2
033901,.,22.3,80
033902,950,20.3,64.6
033904,1126,20.4,87.9
034901,.,18.8,71.3
034902,.,17.2,92.9
034903,.,18.7,74.5
034905,944,18,66.1
034906,.,18.4,76
034907,.,19.1,61
034908,.,.,.
034909,.,18.6,62.5
035901,942,20.3,52.6
035902,.,16.7,63.3
035903,.,21.9,75
036901,907,17.8,41.6
036902,986,21.9,60.8
036903,878,.,59.3
037901,992,19.6,60.9
037904,947,19.6,50.2
037907,1027,20.4,28.2
037908,826,18.4,47.4
037909,914,.,47.6
038901,.,20.4,72.7
039901,.,21.1,58.3
039902,973,21.6,68.8
039903,.,19.8,58.8
039904,928,18.6,85.7
039905,1101,.,68.4
040901,.,19.8,42.2
040902,922,20.8,56
041901,.,18.3,57.9
041902,924,19.9,53.3
042901,.,19.8,69.7
042903,924,18.5,27.6
042905,.,22.9,93.3
042906,.,.,22.2
043901,1060,22.4,74.7
043902,888,19.4,43.2
043903,1053,22.3,65.3
043904,998,21.1,68.2
043905,1011,20.6,67.8
043907,1128,21.7,59.6
043908,.,.,.
043910,1122,23.6,85.1
043911,987,19.3,61.4
043912,1022,21.9,72.1
043914,1038,22.2,50.9
043917,951,.,33.3
043918,968,20.8,75.4
043919,.,.,.
044902,.,20.7,74.4
044904,.,20.5,77.8
045902,926,20.2,74.2
045903,962,18.7,64
045905,992,22.4,74
046801,.,.,.
046901,996,20.9,59.6
046902,1011,21.4,68.4
047901,923,20.1,54.4
047902,935,21,38.9
047903,.,.,33.3
047905,939,.,.
048901,.,18.3,36.4
048903,.,21.1,72.7
049901,1014,19.4,53.3
049902,1078,22.2,92.6
049903,1002,.,55
049905,1088,20.6,54.8
049906,1019,21.9,66.7
049907,1062,20.3,90.6
049908,.,.,.
049909,.,.,.
050901,.,21,47.6
050902,986,20.9,54.7
050904,.,20.3,60
050909,939,.,66.7
050910,980,21.6,51.1
051901,.,19.9,48
052901,1064,20.6,58.9
053001,898,18.9,54.9
054901,.,21.8,60
054902,905,19.3,66.7
054903,.,16.9,60
055901,854,17.2,76.6
056901,.,20.4,79.7
056902,.,22.4,82.4
057801,.,.,.
057802,.,.,.
057803,.,.,.
057804,.,.,0
057806,.,.,.
057807,.,.,.
057808,.,.,.
057809,.,.,.
057903,1084,22,70.2
057904,1008,21.1,84.6
057905,874,18.1,49.9
057906,1024,19.9,77
057907,999,21.1,69.6
057909,1010,20.9,68.5
057910,1006,19.8,47.9
057911,1138,24.2,.
057912,1051,20,56.1
057913,913,18.3,55.1
057914,1044,20,53.5
057916,1087,22.8,84
057919,.,.,.
057920,778,16.7,42.9
057922,1084,21.5,88.7
058902,.,22.4,75
058905,.,22.1,.
058906,1064,19.3,59.7
058909,.,19.8,.
059901,1081,19.3,35.4
059902,.,.,.
060902,.,20.2,80
060914,.,.,44.4
061901,1033,21.2,75.7
061902,1065,21.1,82.4
061903,911,19.9,56.4
061905,944,19.8,86.5
061906,1034,18.9,77.8
061907,983,19.8,44.2
061908,1009,19.7,59.6
061910,.,.,.
061911,1029,20.7,70
061912,944,21.1,61
061914,917,18.1,49.1
062901,1073,20.6,64.1
062902,.,.,0
062903,1014,21,68
062904,958,20.4,68.8
062905,.,.,.
062906,.,.,.
063903,.,18.7,.
063906,.,17.4,.
064901,.,.,28.6
064903,926,17,65.1
065901,.,21.4,65.7
065902,875,.,75
066005,.,.,.
066901,.,16.7,82.9
066902,.,15.9,61.4
066903,.,18.4,49
067902,992,22.1,56.3
067903,967,21.4,78.3
067904,1007,21.1,76.5
067907,983,18.1,.
067908,.,16.1,76.9
068901,1008,21.8,36.8
069901,938,20.3,44.4
069902,.,19.3,63.3
070901,.,.,35.7
070903,1054,19.1,68.8
070905,868,.,79.7
070907,997,19.6,59
070908,1040,22.1,60.7
070909,.,.,30
070910,985,19.9,66.7
070911,985,20.9,73.1
070912,989,20.4,53.5
070915,948,.,85
071801,.,.,.
071901,832,16.9,39.6
071902,950,20.7,57.2
071903,852,18,58.3
071904,744,16.1,41.2
071905,864,18.9,59.6
071906,795,16.5,78
071907,837,17.1,44.5
071908,853,16.2,48.5
071909,876,19.2,53.9
072901,.,.,.
072902,888,18,65
072903,1004,20.2,76.8
072904,.,.,.
072908,.,19.4,.
072909,954,.,77.8
072910,.,.,.
073901,846,.,35
073903,803,16.8,58.6
073904,.,.,.
073905,1045,20,53.6
074903,966,20.8,54
074904,.,21.4,58.3
074905,.,.,8.3
074907,.,21.1,66.7
074909,.,22.6,52.4
074911,.,20.3,69.2
074912,1101,22.2,48
074917,.,18.1,52.4
075901,975,16,65
075902,1021,21.6,57.3
075903,925,17.6,64.3
075906,963,21.6,75
075908,970,.,81.3
076903,.,21,66.7
076904,.,18.9,87.5
077901,1156,21.3,54.2
077902,985,19.8,59.6
078901,.,17,36.8
079901,1028,19.9,54.5
079906,1117,20.4,59.2
079907,1041,21.2,83.3
079908,.,.,.
079910,929,19.3,72.5
080901,1024,19.6,52.8
081902,1039,20.5,59.6
081904,1044,18.9,54.2
081905,922,17.5,84
081906,.,.,.
082902,1000,18.2,57.1
082903,862,17.8,54.4
083901,943,20.9,56.7
083902,.,17.8,75
083903,954,21.4,49.5
084801,.,.,.
084901,941,21.9,53.7
084902,1031,19.8,46.8
084903,927,.,44
084904,863,17.2,50.2
084906,964,20.7,48.9
084908,843,.,46.5
084909,923,20.1,51.8
084910,1080,22.2,80.1
084911,1071,22.4,83.5
085902,979,20.3,41
085903,.,19.7,54.5
086024,.,.,.
086901,1019,21.8,67.7
086902,940,17.5,.
087901,1009,21.2,90.9
088902,942,21.1,83.6
089901,952,19.9,59.3
089903,919,21.3,61.9
089905,.,18.9,58.3
090902,.,18.6,77.8
090903,.,.,8.3
090904,1001,20.5,63.6
090905,.,.,.
091901,1017,21.7,59.5
091902,.,20.7,65.4
091903,1072,20.7,50.5
091905,1211,21.3,64.8
091906,1071,20.8,56
091907,.,.,.
091908,959,19.5,66.1
091909,908,22.1,59.3
091910,948,18.9,79.4
091913,983,20.9,57.4
091914,1048,20.6,43.9
091917,.,19.5,62.2
091918,949,21.9,49.1
092901,980,19.7,69.1
092902,1026,19.8,37.8
092903,994,19.9,63.5
092904,1075,22.9,76.2
092906,1073,21.4,47.4
092907,1056,21.8,74.4
092908,1073,23.1,72.7
093901,948,19.9,83.9
093903,899,17.7,65.5
093904,920,19.2,56.1
093905,.,.,.
094901,955,19.5,54
094902,992,21.5,57.7
094903,1025,19.3,70.7
094904,965,18.3,57.5
095901,982,18.8,74.4
095902,.,19.6,40
095903,.,19.7,51.4
095904,.,19.1,81.5
095905,967,19.7,65.6
096904,.,17.1,70.8
096905,.,19.1,60.9
096908,.,.,25
097902,1268,21.4,78.2
097903,956,20.4,70
098901,.,20.2,84.6
098903,.,.,.
098904,.,21.8,63
099902,.,19.3,57.1
099903,.,19.1,89.7
100903,886,.,69.5
100904,893,19.5,68.8
100905,925,21.1,79.1
100907,928,20.2,67.4
100908,824,19.4,70.4
101801,.,.,.
101802,.,.,.
101803,.,.,.
101804,735,15.5,.
101805,822,.,11.4
101806,.,.,.
101807,.,.,.
101808,.,.,.
101809,.,.,.
101810,.,.,.
101811,.,.,.
101812,.,.,.
101813,.,.,.
101814,.,.,.
101815,.,.,.
101830,.,.,.
101840,.,.,.
101902,890,18.1,54.5
101903,961,19.2,73.9
101905,886,17.7,43.4
101906,1066,20.4,75.9
101907,1050,22.1,73.4
101908,1038,21.1,47.3
101909,761,15.5,38.2
101910,945,18.2,41.2
101911,967,20.2,46.9
101912,931,19.1,55.4
101913,1062,22.2,83.7
101914,1082,22.7,77.9
101915,1047,22.2,87.8
101916,1009,20.8,56.3
101917,978,19.5,44.2
101919,1027,21.1,64.6
101920,1090,22.8,74.9
101921,1004,22.2,80.8
101924,901,19.2,42.1
101925,1060,22.9,50.8
102901,.,15.4,72
102902,1006,20,62.5
102903,.,20,62.5
102904,1020,21.9,63.7
102905,.,19.2,58.5
102906,.,18.8,78.8
103901,.,19.8,83.3
103902,.,16.7,80
104901,1127,20.9,78.9
104902,.,17.5,100
104903,.,20.9,78.6
104907,.,.,66.7
105902,979,19.6,47.9
105904,1034,21.9,90.3
105905,1021,21,87.8
105906,1020,20.6,62.2
106901,.,21.3,87.5
107901,990,20,44.4
107902,974,20.4,49.1
107904,.,17.8,59
107905,935,18.8,.
107906,1023,19.1,31.3
107907,1010,21.2,57.1
107908,.,.,.
107910,.,19.5,51.5
108801,.,.,0
108802,.,.,.
108902,891,16.5,48.8
108903,872,16.4,65.8
108904,958,17.5,63.8
108905,998,16.2,54.5
108906,941,18.5,65.8
108907,935,18.3,40.7
108908,910,18,54.7
108909,929,17.2,47.5
108910,.,17.3,46.5
108911,997,19.1,65
108912,1010,16.2,28.6
108913,947,17.9,46.8
108914,.,16.3,64.6
108915,.,.,.
108916,.,16.7,93.5
109901,914,19.8,.
109902,.,21.2,73.3
109903,.,16.8,50
109904,1061,19.8,44.7
109905,.,19.4,66.7
109907,975,19.3,69.2
109908,.,.,.
109910,.,.,.
109911,983,19,51.5
109912,940,.,100
109913,.,20,41.2
109914,.,.,16.7
110901,.,18.3,.
110902,1020,20.6,58.4
110905,996,22.6,23.5
110906,913,18.3,95
110907,1139,21.7,51.5
110908,947,.,53.3
111901,1013,21.4,70.3
111902,945,.,42.9
111903,.,21.2,53.8
112901,970,20.2,72.5
112905,.,20.2,61.1
112906,.,19.3,60
112907,.,.,25
112908,.,20,61.1
112909,.,17.8,57.1
112910,.,19.6,53.3
113901,961,18.1,55.6
113902,1021,20.5,59.5
113903,946,19.1,47.6
113905,878,18.4,65.2
113906,.,18.8,50
114901,1067,20.6,52.2
114902,987,20.9,.
114904,.,21.5,48.6
115901,.,.,20
115902,.,19.1,84.6
115903,.,17,41.2
116901,982,18.5,73.2
116902,962,20,60.7
116903,951,20.7,82.7
116905,978,21.5,51.3
116906,994,22.5,74.3
116908,936,21.3,54.4
116909,913,20.9,32.3
116910,893,17.8,75
116915,946,19.9,47.6
116916,801,19.2,67.9
117901,1055,21.7,52.9
117903,.,20.4,65.9
117904,.,21.8,58.5
117907,.,.,.
118902,1009,21.3,82.4
119901,867,.,62.5
119902,971,22,79.3
119903,884,20.8,60
120901,1012,20.3,64.6
120902,925,19.5,79.1
120905,1065,22.1,72.2
121902,.,.,40
121903,933,21,54.9
121904,943,18.7,68.7
121905,867,19.5,52
121906,939,.,56.5
122901,966,21.2,73.9
122902,879,.,100
123905,980,22.2,73.9
123907,865,16.8,39.4
123908,962,22.9,69.6
123910,921,20.5,52.7
123913,958,.,62.5
123914,958,20.9,75.2
124901,868,18.4,78.9
125901,1019,18.3,77.2
125902,.,16.4,93.1
125903,.,19.5,65.2
125905,895,17.3,58.3
125906,.,.,.
126901,925,22.8,61.5
126902,1003,21.3,55.8
126903,979,20.6,58.7
126904,986,22,76.7
126905,955,21.1,49.3
126906,916,.,57.6
126907,846,17,92.7
126908,944,19.1,51.2
126911,952,20.1,66
127901,1002,19.1,53.8
127903,.,20,74.3
127904,.,20.2,52.2
127905,.,19.4,.
127906,1056,20.1,64.3
128901,991,19.9,76.4
128902,1031,19.5,90
128903,802,16.9,57.9
128904,993,18.7,86.4
129901,969,21.4,67
129902,1024,20.2,65.3
129903,939,19.5,49.6
129904,942,19.7,56
129905,985,20.6,36.9
129906,969,18.8,52.6
129910,934,20.3,43.9
130901,1023,22,97.3
130902,923,20.4,79.5
131001,.,.,.
132902,.,20.4,60
133901,1037,21.3,54.8
133902,.,.,.
133903,1003,20.8,59.4
133904,996,19.8,77.8
133905,.,.,.
134901,943,17.4,72.2
135001,.,.,83.3
136901,1004,17.8,93.8
137901,954,18.4,62.4
137902,.,.,.
137903,984,20.2,67.4
137904,950,19.3,73.7
138901,.,.,.
138902,.,20.6,66.7
138903,.,18.1,72.7
138904,.,.,66.7
139905,.,19.4,64.4
139908,.,17.6,80
139909,994,20.8,49.3
139911,991,20.1,52.1
139912,892,19,62.7
140901,.,20.6,70
140904,992,19.6,60.9
140905,.,19.2,46.5
140906,.,.,26.7
140907,.,18.8,72
140908,.,19.7,85
141801,.,.,.
141901,1007,20.8,50.8
141902,.,19.1,58.8
142901,881,16.3,100
143901,982,19.6,62.5
143902,1012,21.4,100
143903,997,22.5,69.7
143904,.,.,.
143905,.,.,.
143906,.,.,.
144901,1023,21.1,59.4
144902,1006,20.8,71.4
144903,1060,.,70
145901,935,22.2,56.3
145902,950,22.2,63
145906,925,18.4,66.7
145907,944,20,57.9
145911,896,19.7,42.5
146901,867,17.5,52.8
146902,924,20.9,82
146903,.,.,.
146904,980,20,49.1
146905,876,.,71.4
146906,988,21.6,58.1
146907,899,17.4,40.8
147901,838,19.8,70
147902,935,19.3,43.7
147903,983,18.8,70
148901,.,21.4,90.5
148902,.,21.4,88.2
148903,.,18.9,.
148905,.,.,.
149901,1092,20.1,58.7
149902,.,19.7,52.1
150901,1015,21.1,75.3
152901,1027,20.9,54.6
152902,915,18.9,63.4
152903,923,20.1,64.1
152906,987,19.9,65.5
152907,968,20.1,55.4
152908,1051,21.6,44.6
152909,1045,20.3,63.6
152910,1033,22.8,54.8
153903,.,21.5,33.3
153904,.,19.7,82.9
153905,822,16.7,50
153907,.,.,71.4
154901,893,18.8,71.1
154903,884,.,.
155901,1054,20,43.3
156902,962,19,.
156905,978,22.2,50
157901,1020,21.4,69.8
158901,1002,22.6,61.5
158902,971,20.6,66.7
158904,.,.,.
158905,984,19.9,56
158906,1024,22,58.7
159901,831,19.3,59.2
160901,1192,21.1,59.5
160904,.,21,41.7
160905,.,.,33.3
161801,.,.,.
161802,.,.,.
161803,.,.,.
161901,1006,21.4,76
161903,1050,22.1,73.6
161906,933,17.8,31.9
161907,1037,22.8,55.7
161908,1094,20.7,53.5
161909,994,20.9,67.6
161910,1013,18.7,61.8
161912,966,20,56.3
161914,907,17.7,40.6
161916,963,21.3,48.9
161918,837,18.7,61.5
161919,1056,20.2,40
161920,1008,19.6,66.3
161921,964,21.5,39.3
161922,970,22.2,59.4
161923,.,21.1,64.7
161924,.,.,.
161925,.,.,.
162904,.,22.5,75
163901,951,20.7,56.2
163902,958,20,73.7
163903,849,18.6,40.9
163904,1091,21,61.5
163908,992,21.4,56.3
164901,988,21.1,73.1
165901,1023,21.1,57.8
165902,965,18,.
166901,926,19.6,62.1
166902,.,.,.
166903,949,16.6,.
166904,921,18.4,78
166905,978,19.4,64.3
166907,948,.,66.7
167901,1025,21.8,65.6
167902,.,.,62.5
167903,.,.,.
167904,.,19.4,.
168901,1105,19.7,75.4
168902,.,.,28.6
168903,.,19.1,78.6
169901,963,20.4,60.9
169902,978,19.2,76.4
169906,.,.,40
169908,.,.,.
169909,.,.,50
169910,.,.,33.3
169911,986,19.1,50
170902,1057,21.9,72.3
170903,1015,20.6,74.1
170904,976,23.2,64.4
170906,961,19,55.3
170907,966,18.7,33.3
170908,936,20,51.8
171901,1054,20.1,58.1
171902,1140,20.5,73.5
172902,949,19.7,55.6
172905,.,20.4,75
173901,976,20.1,65
174901,.,20.3,46.2
174902,.,21.2,63
174903,.,20.1,62.1
174904,1018,20.2,67.3
174906,.,19.5,69.7
174908,898,19.1,57.1
174909,.,17.6,63.6
174910,.,.,.
174911,.,18.4,77.8
175902,989,19.7,78.4
175903,946,21.1,60.2
175904,920,.,47.1
175905,.,20.8,60
175907,948,20.8,60.9
175910,.,17.9,95.2
175911,.,.,.
176901,877,20.2,77.3
176902,962,19.2,33.8
176903,890,.,37.8
177901,964,21,60.5
177902,1083,21,57.1
177903,.,17.3,75
177905,.,20.2,87.5
178801,.,.,.
178802,.,.,.
178803,.,.,.
178901,920,19.1,87
178902,1035,21.3,65.2
178903,980,21.1,79.7
178904,985,19.4,60.2
178905,.,.,.
178906,.,.,.
178908,1069,23.9,76.2
178909,961,17,60.8
178912,964,20.8,68.3
178913,1102,18.3,92.7
178914,1005,21.2,78
178915,888,18.5,43.5
179901,.,19.8,80
180901,997,18.7,100
180902,.,20.4,63.6
180903,.,18.8,71.4
180904,.,.,.
181901,979,21.9,70
181905,963,21.4,65.3
181906,916,21.1,62.7
181907,950,21,61
181908,961,21,70.3
182901,900,19.3,90.9
182902,908,.,91.3
182903,1009,20.6,43.6
182904,1114,21.1,50
182905,.,17.3,53.8
182906,.,.,.
183901,.,19.8,73.7
183902,1162,21.2,49.4
183904,.,20.3,64.3
184901,937,.,75
184902,948,20.2,46.7
184903,1073,21.5,53.6
184904,908,.,36.7
184907,1037,22.4,72.9
184908,949,22.1,41.9
184909,914,.,53.8
184911,.,.,.
185901,.,17,78.6
185902,.,20.3,64
185903,.,19.8,64
185904,.,20.4,83.3
186901,.,.,30
186902,927,21.5,42.3
186903,1018,21.2,66.7
187901,886,19.2,60
187903,767,.,50
187904,897,16.9,48.6
187906,.,.,42.9
187907,939,20.5,61.9
187910,.,.,.
188901,1039,21.2,49.9
188902,.,19.1,43.5
188903,944,19.8,74
188904,.,.,.
189901,825,17.7,55.2
189902,.,17.3,70
190903,972,20,57.1
191901,1046,21.6,66.4
192901,940,20.1,53.7
193902,916,17.7,68.4
194902,.,17.2,45.5
194903,1046,20.4,80
194904,.,19.6,52.8
194905,927,20.7,44.8
195901,825,.,52.1
195902,958,.,53.3
196901,.,21.4,54.5
196902,.,18.6,100
196903,989,20.3,59.3
197902,.,18.3,.
198901,906,.,83.3
198902,.,.,15
198903,961,21.4,68.8
198905,867,16.8,49.1
198906,.,.,.
199901,1009,20.8,76.2
199902,995,18.9,36.4
200901,1075,21.7,83.6
200902,961,20.1,74.2
200904,.,21,56.9
200906,.,.,.
201902,1016,21.1,68.6
201903,.,.,40
201904,.,.,27.3
201907,.,19.2,46.2
201908,997,21.3,44.4
201910,.,18.8,76.1
201913,.,21.9,56.3
201914,950,19.1,51.2
202903,921,19,46
202905,899,16.5,53.1
203901,972,17.4,.
203902,924,19.2,68.2
204901,978,21.5,49.5
204904,883,21,36.1
205901,944,18.6,57.1
205902,1018,20.2,82.5
205903,1050,22.1,63.3
205904,901,18.1,44.1
205905,886,18.9,53.3
205906,947,19.8,50.3
205907,923,17.3,56.6
206901,.,20.1,62.5
206902,844,21.5,72.2
206903,.,19,87.5
207901,966,19.9,87.8
208901,.,.,28.6
208902,1130,21.2,59.4
208903,.,17.2,100
209901,922,22.1,84.4
209902,973,21.4,66.7
210901,997,19.5,74.6
210902,.,20.8,44.1
210903,.,20.6,59.5
210904,.,19.3,39.1
210905,.,19.3,75
210906,.,.,.
211901,.,.,0
211902,.,21.8,78.8
212801,.,.,.
212901,1097,20.5,.
212902,962,20.9,54.9
212903,992,21.5,56.9
212904,.,21,28.6
212905,1041,21.4,48.1
212906,1040,23,56.7
212909,1006,20.1,46.5
212910,1017,20.3,38.7
213901,1025,23.1,77.8
214901,839,15.6,45.7
214902,.,17.8,65
214903,969,15.9,55.6
215901,939,20.8,65.6
216901,.,20.6,68.2
217901,.,18.5,79.2
218901,1070,19.5,90.9
219901,914,19.8,76.5
219903,927,20.5,37.7
219905,.,19.8,66.7
220801,.,.,.
220901,1041,21.5,67.9
220902,1007,20.4,59.5
220904,874,17.8,74.3
220905,951,18.8,56.2
220906,1052,21.7,77.9
220907,1040,21.2,62.3
220908,1025,21.1,57.4
220909,933,.,.
220910,904,17.7,23.9
220912,1020,22.2,69.8
220914,930,19,49.1
220915,1011,21.8,49.8
220916,1031,21.7,67.2
220917,933,19.8,50.7
220918,1022,22.7,53.9
220919,1103,23.7,90.4
220920,966,20.3,54.2
221901,1020,21.4,64
221904,976,19.6,66.7
221905,.,26.1,77.8
221911,1076,21.5,81.1
221912,1012,21.8,82.4
222901,.,19.8,93.8
223901,1000,20.8,36.6
223902,.,.,21.1
223904,1027,18.7,82.4
224901,.,21,46.7
224902,.,.,.
225902,967,20.7,34.4
225905,.,.,.
225906,1010,.,24.2
225907,.,.,.
226901,.,18.2,59.1
226903,1022,21.3,58.3
226905,988,21.6,64.3
226906,957,20.5,59.6
226907,.,.,.
226908,.,.,.
227801,.,.,0
227802,.,.,.
227803,.,.,.
227804,.,.,.
227805,.,.,.
227806,.,.,.
227814,.,.,.
227901,1063,21.4,62.6
227904,1044,21.9,66.8
227907,913,18.4,60.9
227909,1147,24.4,.
227910,916,16.9,39.1
227912,1101,22.4,44.9
227913,1082,21.6,93.4
228901,950,20.9,69.6
228903,926,17.9,50.9
228904,953,.,58.3
228905,1060,.,72.7
229901,871,18.8,94.3
229903,936,18,81.7
229904,921,18.6,52.9
229905,936,18.6,65
229906,.,19.8,33.3
230901,1024,20.8,48.7
230902,1033,21.3,45.3
230903,.,20.3,67.4
230904,985,.,71.4
230905,.,20.5,45
230906,987,20.1,48.8
230908,1032,21.2,32.7
231901,936,18.5,63.6
231902,1097,23.2,80
232801,.,.,.
232901,.,22.1,64.7
232902,992,20.3,72
232903,943,20.2,40.8
232904,.,18,.
233901,964,18.6,44
233903,985,.,75
234902,1009,20.4,42.3
234903,907,19.7,46.4
234904,981,18.7,60
234905,.,18.8,61.9
234906,931,20.6,72.7
234907,1002,19.9,60.7
234909,888,.,28.6
235901,884,17.3,54.4
235902,977,19.7,48.1
235904,.,.,.
236801,.,.,.
236901,933,22.1,59
236902,991,20.5,70.5
237902,895,18.7,51.8
237904,974,19.9,57.6
237905,874,18.7,46.6
238902,1071,20.6,62.4
238904,.,18,62.5
239901,992,21.3,65.8
239903,885,.,41.7
240901,824,17.1,39.9
240902,.,.,.
240903,867,18.5,47.5
240904,828,.,76.9
241901,966,17.4,58.9
241902,994,20.3,79.7
241903,953,19.1,62.8
241904,1011,20.1,66.4
241906,.,18.7,76
242902,.,19.8,.
242903,.,19.5,62.5
242904,.,18.4,.
242905,.,.,.
242906,.,21.1,87.5
243801,.,.,.
243901,1080,22.1,69.2
243902,.,20.1,58.8
243903,946,19.8,72.1
243905,1034,21,63
243906,.,.,.
244901,.,.,10
244903,1077,21.1,70.1
244905,.,.,0
245901,.,.,.
245902,805,16.4,66
245903,887,16,39.6
245904,868,.,60
246902,1015,20.5,62.3
246904,1044,21.1,73.4
246905,896,19.6,57.6
246906,1008,21.8,69.6
246907,964,20.7,86.1
246908,1032,20.7,52.8
246909,1068,23,76
246911,944,19.2,62.5
246912,912,19.3,54.3
246913,1040,21.1,60.6
246914,.,.,.
247901,994,20,64.7
247903,991,21.1,59.1
247904,933,21.9,70.5
247906,960,20.8,66.7
248901,1120,20.9,50
248902,1046,20.6,84
249901,955,19.9,48.6
249902,952,21.6,76.4
249903,1017,19.9,57.3
249904,960,19.4,75
249905,1010,19.9,59.8
249906,966,18.6,34.6
249908,973,.,70.6
250902,1008,20.4,70
250903,956,21,49.4
250904,1034,20.6,.
250905,.,17.5,20.5
250906,874,19.2,52.8
250907,968,19.7,72
251901,969,20,48.1
251902,.,22.8,55.6
252901,936,20.9,51.4
252902,.,.,25
252903,950,19.8,80.4
253901,963,17.2,41.3
254901,920,17.6,52.1
254902,739,17.3,90.9
