,SAT_avg,ACT_avg,SAT/ACT_pct
075906,948,-1,36.8
075908,924,.,78.6
076903,.,19.1,91.7
076904,-1,18.9,95.5
077901,-1,19.6,52
077902,.,19.1,72.2
078901,-1,19.6,69.6
079901,1008,19.8,61
079906,1058,21.1,75.8
079907,1031,21,81.8
079908,.,.,.
079910,956,18.5,72.1
080901,1108,22.8,62.5
081902,985,19.7,66.7
081904,954,19.2,57.6
081905,988,19.5,66.7
081906,.,.,.
082902,.,19.2,72
082903,1005,19.9,35.8
083901,-1,18,66.7
083902,.,-1,-1
083903,963,20.6,53.3
084801,.,.,.
084802,.,.,.
084901,936,18.2,60
084902,970,18,47.5
084903,849,-1,86.4
084904,828,17,61.1
084906,966,19,51.1
084908,866,15.3,41.7
084909,980,20.7,48.8
084910,1077,22.5,81.6
084911,1101,23.7,85.5
085902,896,18,59.1
085903,-1,-1,30
086024,.,.,.
086901,1004,19.8,69.2
086902,973,19.9,80.6
087901,1026,21.9,62.5
088902,1025,19.8,84.6
089901,936,19.7,43.3
089903,984,20.5,41.7
089905,-1,17.5,57.1
090902,-1,21.7,72.7
090903,.,18.7,50
090904,984,20.4,49.8
090905,.,.,.
091901,927,20.9,80.4
091902,-1,20.1,66.7
091903,1086,21.8,40.8
091905,1117,22,70.5
091906,1057,20.6,57.1
091907,.,.,.
091908,1044,24,37.3
091909,1133,21.9,58
091910,1036,22.7,64
091913,1062,21,46.6
091914,960,20.8,64.5
091917,1020,22.5,64.4
091918,950,20.5,70.9
092801,-1,-1,4.6
092901,941,20,53.2
092902,1048,19.9,40.7
092903,991,19.3,65.7
092904,1067,22.7,71.9
092906,945,19.4,48.3
092907,1054,21,74
092908,994,20.4,78.3
093901,902,20.8,57.7
093903,969,19.8,63.3
093904,968,19,43.8
093905,.,-1,16.7
094901,971,19,51.3
094902,1008,20.3,60.2
094903,969,18.6,80.3
094904,1017,21,55.9
095901,1128,19.7,86.7
095902,-1,18.5,100
095903,-1,20.1,55.2
095904,-1,19.7,-2
095905,959,19.4,49.3
096904,.,17.6,80.8
096905,.,17.3,61.1
097902,963,20,86.7
097903,929,20.1,80
098901,.,21,88.5
098903,.,.,.
098904,-1,21.1,97.1
099902,-1,-1,38.5
099903,.,19.6,67.9
100903,909,-1,59.5
100904,888,20.7,58.7
100905,1001,20.6,71.8
100907,971,19,69.8
100908,918,16.8,53.3
101801,.,.,.
101802,.,.,.
101803,-1,.,40
101804,754,.,25
101805,-1,-1,20
101806,772,-1,54.5
101807,.,.,.
101809,-1,-1,6.3
101810,.,.,.
101811,.,.,.
101812,737,-1,7.3
101813,.,.,.
101814,.,.,.
101815,.,.,.
101817,.,.,0
101818,-1,.,9.1
101819,.,.,.
101820,.,.,0
101821,-1,-1,8.1
101822,.,.,-1
101823,.,.,.
101827,.,-1,10.7
101828,.,.,.
101829,.,.,.
101830,.,.,.
101831,.,14.7,5
101833,.,.,.
101834,.,.,0
101837,-1,-1,11.1
101838,708,15.6,19
101840,.,.,.
101842,.,.,0
101843,723,13.8,8.9
101845,.,.,0
101846,.,.,.
101847,.,.,.
101848,.,.,.
101849,.,.,.
101850,.,.,.
101851,.,.,.
101852,.,.,-1
101853,.,.,.
101854,.,.,0
101855,.,.,.
101856,.,.,.
101902,877,17.7,51.7
101903,910,17.6,67.5
101905,902,18.6,44.3
101906,1048,20.4,56.9
101907,1044,21.9,72
101908,1034,21.1,48
101909,726,15.3,54.6
101910,871,17.7,46.1
101911,975,20.4,40
101912,934,19.1,65.2
101913,1061,21.9,75.7
101914,1100,23.2,79
101915,1056,22.3,78
101916,1004,19.7,48.7
101917,959,19.2,41.5
101919,966,20,61.4
101920,1076,23.1,74.7
101921,1035,22.5,67.4
101924,891,17.9,57.4
101925,952,20.1,42.7
102901,.,16.2,71.4
102902,1010,19.4,56.6
102903,-1,19.2,72
102904,982,21.3,60.1
102905,898,20.3,81.3
102906,.,19.2,95.9
103901,.,-1,50
103902,.,22,77.8
104901,-1,20.5,63.2
104902,-1,19.7,63.6
104903,-1,22.1,53.3
104907,-1,-1,42.9
105801,1069,21.2,28.6
105802,.,.,.
105902,978,19.8,60.1
105904,1064,22.8,97.5
105905,999,21.5,76.3
105906,973,20,63.5
106901,1157,21.4,87.5
107901,1011,20.9,40.3
107902,946,18.4,24.4
107904,973,20.9,34.6
107905,950,22.4,37.7
107906,918,-1,15.4
107907,936,.,29.4
107908,.,.,.
107910,.,20.1,28.6
108801,.,-1,0.4
108802,.,.,0
108804,.,.,0
108806,.,-1,4.3
108807,.,.,.
108808,.,.,.
108902,936,16.4,75.1
108903,799,15.8,66.1
108904,895,17,74.1
108905,771,16.7,50.9
108906,956,18,74.4
108907,899,16.8,60.2
108908,914,17.5,51.5
108909,852,16.7,78.8
108910,-1,15.4,50
108911,968,18.4,73
108912,1073,16.8,44.7
108913,961,17.3,64.7
108914,-1,16.6,62.5
108915,.,.,.
108916,941,16.2,76.9
109901,1007,20.7,-2
109902,-1,-1,55.6
109903,-1,19.8,42.1
109904,958,17.2,53.4
109905,-1,19.2,57.6
109907,991,19.9,83.3
109908,.,.,.
109910,.,.,.
109911,971,19.6,50.8
109912,-1,22.4,50
109913,-1,21.6,38.9
109914,-1,-1,37.5
110901,-1,20.8,65.5
110902,972,20,46.1
110905,854,17.9,84.2
110906,-1,20.3,57.9
110907,1029,21.2,52.4
110908,925,19.1,-2
111901,1046,22.4,57.1
111902,935,19.9,70
111903,1170,21.5,78.6
112901,998,20.3,57.9
112905,.,-1,23.5
112906,-1,18.6,65
112907,.,18.5,58.8
112908,968,18.7,54.5
112909,.,20.4,55.6
112910,-1,-1,28.6
113901,880,21.8,57
113902,960,19.5,66.7
113903,930,-1,48.5
113905,925,-1,46.4
113906,-1,-1,28.6
114901,1075,20.9,50.4
114902,1009,21.8,53.8
114904,1024,22.3,47.2
115901,769,-1,61.9
115902,654,.,71.4
115903,.,15.7,-2
116801,.,.,.
116901,1017,20.7,61.2
116902,959,18.3,88.9
116903,993,20.5,80.2
116905,1008,20.6,52.9
116906,950,19.5,65.8
116908,1026,19.8,26.7
116909,-1,20.7,64
116910,-1,18.3,26.1
116915,1127,18.3,48.4
116916,862,17.6,84.8
117901,1103,22.2,49.4
117903,1016,20.1,66.1
117904,996,20.9,75
117907,.,.,.
118902,1029,20.7,69.6
119901,-1,20.4,60
119902,918,19.9,65.2
119903,898,-1,41.2
120901,1030,18.8,56.7
120902,874,18.2,73.5
120905,1063,21,60
121902,914,18.5,64.3
121903,902,-1,70
121904,891,18.8,62.4
121905,-1,17.6,62
121906,976,.,53.3
122901,989,18,76
122902,-1,-1,-1
123801,849,-1,-2
123802,.,.,0
123803,.,.,.
123804,.,-1,2.3
123805,.,.,.
123905,1016,21.9,74.7
123907,813,17.4,47.6
123908,968,20.9,76.5
123910,906,19.1,67.6
123913,799,.,-2
123914,964,21.7,73.3
124901,901,17,91
125901,983,17.8,77.7
125902,-1,16.8,69
125903,-1,18.7,71.3
125905,848,16.1,40.9
125906,.,.,.
126901,931,19.5,71.6
126902,1010,21.7,54.3
126903,1010,21.6,43.3
126904,1024,20.5,70.5
126905,950,19,37
126906,877,18.3,58.6
126907,932,19,60.8
126908,983,22.1,34.4
126911,902,18.2,50
127901,902,19.4,49
127903,.,21.2,69
127904,-1,19.2,62.8
127905,804,17.4,78.6
127906,986,20.4,56.8
128901,986,20.4,72.9
128902,-1,18.1,36.4
128903,-1,18.2,41.7
128904,982,20.3,76.2
129901,956,20.4,57.7
129902,977,20.5,75.6
129903,970,21.6,60.3
129904,947,21,43.8
129905,998,21.4,37.1
129906,945,17.7,45.4
129910,924,18.6,35
130901,1091,23.1,86.3
130902,1032,22.1,69.1
131001,.,.,.
132902,.,20.9,83.3
133901,886,20.3,73.3
133902,.,.,.
133903,1025,21.3,62.8
133904,918,19.6,65
133905,.,.,.
134901,986,21,72.5
135001,.,19.9,100
136901,1034,20.9,74.2
137901,901,18,66.6
137902,.,.,.
137903,948,19.8,88.4
137904,919,17.9,82.1
138902,1178,23.9,57.9
138903,.,17.3,90.5
138904,.,17.4,87.5
139905,-1,19.6,72.2
139908,-1,21.9,56.3
139909,1034,19.6,48
139911,1068,21,40.9
139912,927,19.3,64.9
140901,.,20.3,61.5
140904,1002,19.2,63.5
140905,-1,19.1,61
140906,.,.,-1
140907,-1,23.6,73.7
140908,.,20.3,62.1
141801,.,.,0
141901,973,20.6,52.9
141902,890,16.1,87.5
142901,-1,17.7,54.4
143901,966,21.7,56
143902,972,21,69.2
143903,1018,20.3,86.5
143904,.,.,.
143905,.,.,.
143906,.,.,.
144901,1011,19.2,53.3
144902,941,19.4,60.4
144903,1215,.,37.5
145901,934,18.6,42.9
145902,874,19.1,72.5
145906,858,19.4,62.8
145907,.,-1,22.2
145911,918,19.4,58
146901,902,17.2,38.1
146902,945,20.8,64.5
146903,.,.,.
146904,915,-1,42.5
146905,886,20,56.5
146906,901,20.4,64.2
146907,983,-1,48.4
147901,.,-1,57.1
147902,972,19.7,48.7
147903,-1,19.6,74.8
148901,.,20.7,84.2
148902,.,18,78.9
148903,.,-1,50
148905,.,.,.
149901,1014,19,49.4
149902,985,19.7,65.1
150901,961,19.7,64.8
152801,-1,.,3.1
152802,.,.,.
152803,-1,.,1.4
152804,.,-1,3.4
152901,1021,20.4,53.5
152902,-1,18.3,70.7
152903,1024,21.2,66.1
152906,1002,21,66.3
152907,1053,21.5,52.6
152908,941,18.9,52.6
152909,990,20.7,61.2
152910,927,20.5,75.9
153903,.,18.1,91.3
153904,1009,21,61.7
153905,-1,17.9,77.8
153907,-1,19.2,42.9
154901,938,20.3,57.8
154903,961,-1,52
155901,912,18.6,75
156902,893,-1,37
156905,1062,22.9,64.7
157901,1021,19.4,40
158901,964,18.6,57.9
158902,923,19.4,54.7
158904,.,.,.
158905,911,19,50
158906,948,20.4,63.5
159901,869,17.7,44.9
160901,-1,19.6,64
160904,-1,20.4,50
160905,.,18,87.5
161801,.,.,.
161802,.,.,.
161804,.,.,0
161901,1023,22.2,63.2
161903,1076,22.4,58.4
161906,852,18.1,31
161907,1068,21.5,68.3
161908,940,19.6,55.3
161909,928,18.5,46.9
161910,958,18.3,44.7
161912,971,20.1,50
161914,906,17.5,41.7
161916,1000,19,54
161918,1007,19.8,40.7
161919,927,20.7,49.3
161920,1001,20.7,73.9
161921,920,19.6,38.5
161922,1021,20.6,57.8
161923,905,18.1,76.9
161924,.,.,.
161925,.,.,.
162904,935,17.6,87.5
163901,926,19.8,63.9
163902,1028,23.5,76.5
163903,881,19.8,44.4
163904,1082,21.5,61.8
163908,943,19.8,64.8
164901,-1,18.7,87
165801,.,.,0
165802,.,.,.
165803,.,.,0
165901,1053,22.7,51.1
165902,930,24.2,79.2
166901,971,21.8,39
166902,.,.,.
166903,-1,20.7,66.7
166904,996,21.2,73.3
166905,933,21.1,72.5
166907,-1,.,57.1
167901,1006,21.2,65.5
167902,-1,17.8,-2
167903,.,.,-1
167904,.,-1,50
168901,-1,20.6,63.5
168902,824,-1,57.1
168903,-1,-1,57.1
169901,987,22.1,54.7
169902,1082,19,61.5
169906,-1,-1,57.1
169908,.,.,.
169909,-1,-1,40
169910,-1,-1,-1
169911,-1,22,54.5
170902,1066,22.6,74.9
170903,1016,19.8,70.1
170904,968,20.3,54.1
170906,984,21.1,47.9
170907,898,19.7,45.9
170908,946,19.7,45.2
171901,1074,20.7,40.8
171902,-1,19.1,69.7
172902,906,18.6,50
172905,1072,21.6,36.7
173901,.,17.2,-2
174901,939,-1,71.4
174902,957,18.1,56
174903,-1,19.1,76.2
174904,1035,20.9,61.5
174906,1083,19.8,69.2
174908,1033,-1,56.3
174909,-1,20.4,94.1
174910,.,.,.
174911,967,20.7,75
175902,957,19.6,78.3
175903,944,19.2,48
175904,-1,20.3,59.1
175905,-1,18.5,50
175907,910,17.7,53.3
175910,-1,20.9,65.9
175911,929,-1,46.9
176901,.,17.5,77.3
176902,956,19.2,62.1
176903,910,-1,55
177901,1164,22,50
177902,1007,20.8,56.4
177903,-1,18.5,84.6
177905,-1,22.8,66.7
178801,.,.,0
178802,.,.,.
178803,.,.,.
178804,.,-1,1.6
178901,890,16.8,50
178902,907,16.6,77.2
178903,986,20.5,76.4
178904,954,18.6,65.7
178905,.,.,.
178906,.,.,.
178908,1075,18.8,90
178909,977,17,73
178912,1015,21.4,64.8
178913,-1,17.8,86
178914,1010,19.7,57.2
178915,830,16.7,59
179901,1120,20.8,59.7
180901,.,17.6,-2
180902,-1,23.5,83.3
180903,.,-1,66.7
180904,.,.,.
181901,966,20,65
181905,958,20.8,64.2
181906,900,17.8,74.2
181907,926,19.2,61.3
181908,970,19.6,62.4
182901,915,18.1,100
182902,1018,-1,26.1
182903,967,-1,52.3
182904,1004,19.3,62.5
182905,-1,19.8,62.5
182906,.,.,.
183801,.,.,.
183901,-1,17.8,78.9
183902,1081,19.7,57.5
183904,.,17.5,50
184901,-1,-1,26.9
184902,947,19.7,36.7
184903,1041,20.5,47.6
184904,1007,-1,40.8
184907,1035,22.5,72.9
184908,996,21.5,46.2
184909,1010,20.4,47.4
184911,.,.,.
185901,.,14.6,48.5
185902,-1,20.8,86.4
185903,-1,18.2,85.9
185904,-1,19.5,-2
186901,.,-1,-1
186902,856,19.4,47.5
186903,-1,19.4,84.4
187901,900,-1,69.6
187903,906,15.7,64.3
187904,951,17.2,62.5
187906,-1,17.4,45.5
187907,969,19.5,50.7
187910,.,.,.
188801,-1,.,7.1
188901,1053,20.6,49.7
188902,1006,20.3,69
188903,1078,18.1,76.2
188904,.,.,.
189901,880,15.8,78.6
189902,756,15.2,83.1
190903,1037,21.4,62.7
191901,1075,22.1,67.6
192901,884,19.8,79.4
193801,.,.,.
193902,926,19.7,87.5
194902,.,20.6,76.2
194903,987,18,86.1
194904,920,19.8,71.7
194905,-1,21.9,62.1
195901,892,20.8,44.8
195902,834,.,58.3
196901,-1,-1,62.5
196902,976,17.8,90
196903,1033,20.2,74.4
197902,1065,22.6,75
198901,932,-1,94.7
198902,735,16.2,75
198903,983,22.6,61.8
198905,-1,15.4,34.9
198906,-1,-1,62.5
199901,1066,22.4,72.1
199902,935,19.5,46.2
200901,1197,20.3,77.5
200902,-1,20.2,83.3
200904,.,20.5,66.7
200906,.,.,.
201902,1028,20.6,61.1
201903,.,.,0
201904,.,.,0
201907,.,18.8,72.2
201908,-1,20.4,41.2
201910,-1,18.5,47.5
201913,-1,18.6,70.8
201914,-1,19.5,53.8
202903,939,18.9,-2
202905,798,18.3,-2
203901,-1,17.5,60
203902,-1,16.8,93.3
204901,921,18.2,45.6
204904,823,17.5,62.4
205901,978,20.3,34
205902,1022,20.6,80.8
205903,1000,21.5,52.5
205904,-1,17.3,61.5
205905,976,17.9,72.1
205906,900,18.1,70.2
205907,895,15.9,70.1
206901,-1,19.8,64.3
206902,-1,20.6,63.6
206903,-1,17.4,60
207901,992,19.3,64
208901,.,-1,66.7
208902,1023,20.5,69.1
208903,.,19.7,52.9
209901,897,19.8,73.2
209902,-1,.,-1
210901,966,20.1,72.2
210902,.,20.7,58.1
210903,.,17.6,50
210904,-1,20.4,84.2
210905,.,18,73.1
210906,.,.,.
211901,.,.,0
211902,-1,19.3,88.6
212801,.,.,.
212802,-1,.,5.3
212803,.,.,.
212901,898,18.4,59.7
212902,917,21,57.6
212903,1013,20.7,53.9
212904,884,15.9,49.1
212905,966,19.9,56.9
212906,1007,21.5,57.8
212909,943,19.3,63.4
212910,982,19.9,35.9
213801,990,.,10.2
213901,986,20.8,75
214901,891,16,66.1
214902,.,16.7,100
214903,914,16.9,65.6
215901,935,20.8,62.7
216901,.,18.5,-2
217901,-1,20,64.3
218901,954,18.6,83
219901,-1,19,75
219903,1038,21.5,55.7
219905,.,17.6,52.2
220801,1074,-1,53.8
220802,.,.,.
220803,-1,18.1,25
220804,747,15.4,14.9
220806,.,.,0
220807,.,-1,6.7
220808,.,.,.
220809,1126,25,93.8
220810,.,.,.
220811,.,.,.
220812,.,.,0
220901,1028,20.6,60.9
220902,1028,21.3,51.2
220904,855,17.3,59.4
220905,931,18.8,51.8
220906,1085,23.1,87.8
220907,1033,21.4,72.6
220908,1005,20.6,59.9
220909,753,-1,-2
220910,856,17.6,56.4
220912,1002,20.5,72.8
220914,961,18.7,59.1
220915,990,19.6,53.1
220916,1028,21.5,60.8
220917,916,18.1,40.1
220918,987,21.1,46.3
220919,1111,23.7,-2
220920,972,19.2,52
221801,.,-1,2
221901,1005,21.5,59.8
221904,1042,19.3,76.9
221905,.,-1,25
221911,972,21.7,79.7
221912,997,21.4,81.7
222901,.,20.5,93.8
223901,925,19.6,47.5
223902,845,18.9,83.3
223904,-1,18.6,55.6
224901,.,20.7,46.7
224902,-1,23.8,66.7
225902,973,19.4,31.8
225905,.,.,.
225906,966,-1,26.1
225907,.,.,.
226901,-1,20,61.9
226903,1001,20.4,58.7
226905,-1,20.1,50
226906,1023,20.6,92.6
226907,992,19.4,47.8
226908,-1,21,50
227801,989,-1,9.8
227803,.,.,.
227804,1079,.,86.7
227805,.,.,.
227806,-1,.,11.1
227811,.,.,.
227812,.,.,.
227814,1154,-1,91.7
227816,.,.,.
227817,.,.,.
227818,.,.,0
227819,.,.,.
227820,.,.,.
227901,1032,21.1,72
227904,1021,20.3,71.7
227907,903,17.7,51.5
227909,1186,25.2,-2
227910,849,16.9,35.6
227912,1076,21.5,67.1
227913,1102,21.5,87.4
228901,942,17.6,55.6
228903,914,15.3,42.7
228904,870,-1,41.7
228905,886,-1,68.8
229901,976,20,72.4
229903,905,18,76
229904,900,19,69.4
229905,-1,20.4,55
229906,959,-1,50
230901,1044,19.8,64.1
230902,1137,20,69.2
230903,-1,19.8,48.6
230904,-1,16.2,41.7
230905,-1,20.6,74.1
230906,929,19,78.2
230908,-1,20.5,82.9
231901,833,17.7,52.4
231902,.,19.5,82.1
232801,.,.,-1
232901,1096,23,71.4
232902,1129,19,87.1
232903,911,17.3,49.2
232904,-1,20.5,80
233801,.,.,0
233901,922,18,54.9
233903,893,-1,100
234801,.,.,0
234902,1010,21.9,52.7
234903,953,19.7,51
234904,976,19.8,48.4
234905,995,21.4,51.9
234906,970,20.6,43.8
234907,995,19.7,38.9
234909,810,15.9,51.9
235801,.,.,.
235901,877,17.9,33.3
235902,1008,20.1,38.4
