,SAT_avg,ACT_avg,SAT/ACT_pct
230901,920,18.1,58.1
230902,958,18.6,63.7
230903,-1,21.9,34.1
230904,-1,18.6,78.9
230905,924,21,83.3
230906,1001,20.2,61.5
230908,991,19.3,55.3
231901,-1,18.6,77.8
231902,.,19.3,-2
232801,.,.,-1
232901,1072,23.4,87.5
232902,866,16.4,95.7
232903,865,16.8,39.3
232904,1043,21.1,81.3
233901,933,17.7,50.7
233903,949,19.5,86.7
234801,.,-1,5.9
234902,1052,23.2,44.3
234903,966,21,33.3
234904,931,21.2,53.6
234905,1054,21.8,76.9
234906,1035,21.3,47.1
234907,1018,20.6,53.9
234909,922,18.8,41.7
235801,.,.,.
235901,906,18.3,46.2
235902,994,19.7,32.3
235904,.,.,.
236801,.,.,.
236901,1118,20.6,59.3
236902,985,19.2,71.9
237902,793,17.3,71.2
237904,966,19.5,54.2
237905,921,17.5,64.5
238902,956,20.5,59.5
238904,.,-1,28.6
239901,1014,19.5,41
239903,855,-1,72.2
240801,-1,-1,3.7
240804,.,.,.
240901,839,16.7,61.4
240903,874,18,59.7
240904,912,-1,94.7
241901,894,-1,48.1
241902,998,21.7,55
241903,879,17.8,67.2
241904,1057,19.4,51.3
241906,923,19.1,64.7
242902,.,18.3,86.4
242903,.,17.8,94.3
242905,.,.,.
242906,.,18.4,90
243801,-1,-1,20
243901,996,21.8,63.6
243902,-1,21.4,40.7
243903,986,20.3,50.5
243905,997,21,59.8
243906,1028,21.6,42.9
244901,.,.,-1
244903,1056,20.8,51.4
244905,-1,17.8,75
245901,.,.,.
245902,849,16.6,77.8
245903,825,16.9,59.3
245904,839,-1,72.7
246902,932,20.5,53.3
246904,1055,23,66.9
246905,910,18.7,63.9
246906,973,20.4,62.5
246907,1000,22,62.7
246908,993,22.1,62.4
246909,1106,24.1,79.2
246911,941,19.1,44.2
246912,971,19.4,59.4
246913,1056,23.7,71.6
246914,.,.,.
247901,912,19,55.7
247903,989,22.8,55.1
247904,1005,20.9,66
247906,917,19.6,39.5
248901,921,17.8,58.8
248902,-1,20.9,66.7
249901,969,19.8,63.3
249902,958,22,53.3
249903,974,21.1,57.3
249904,1005,21,35.3
249905,1022,21.3,66.7
249906,969,21.8,76.3
249908,-1,.,40
250902,917,-1,59.5
250903,906,19.8,56.1
250904,941,20.7,73.1
250905,.,19,-2
250906,1029,20.6,50.9
250907,-1,20.7,70.4
251901,982,21.1,41.6
251902,.,21,90
252901,990,21.5,53.2
252902,-1,-1,66.7
252903,-1,20.8,68.3
253901,881,17.4,60.7
254901,864,17.3,47.6
254902,749,15.7,97
