,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
043904,123,85,62,60,102,971,208,1285,89,161,402,15.8,17.2,19.1,35220,12,8,FARMERSVILLE ISD,043904,043,96.8
043905,358,317,274,186,287,4293,802,5554,303,687,718,20.3,22.1,21.3,35611,9,3,FRISCO ISD,043905,043,96.3
043907,849,696,544,467,959,7704,2076,10924,603,1159,2267,25.2,24.9,24.3,35389,9.6,4.5,MCKINNEY ISD,043907,043,95.3
043908,0,0,0,0,3,331,48,389,43,58,91,14.4,9.3,16,31760,7.2,1.7,MELISSA ISD,043908,043,95.6
043910,3667,3079,2861,2756,3096,32493,3967,45133,3896,4689,4114,18.6,21.6,22.1,39927,10.8,6.9,PLANO ISD,043910,043,96.7
043911,147,132,135,106,30,1726,254,2025,144,294,654,17.3,18.1,23.6,33516,9.6,5.2,PRINCETON ISD,043911,043,95
043912,73,50,65,65,4,750,137,901,116,131,132,15.4,14.3,19,35655,12.4,4.2,PROSPER ISD,043912,043,96.5
043914,380,282,254,215,97,3733,438,4345,249,534,628,24.3,20.1,23.3,35431,9.9,4.7,WYLIE ISD,043914,043,95.8
043917,64,52,37,38,3,599,37,640,72,119,141,16.5,20.4,23.1,33723,8.6,5.5,BLUE RIDGE ISD,043917,043,96.1
043918,114,66,88,72,21,1136,112,1281,92,200,367,15.5,17.4,15.2,32756,8.6,4.6,COMMUNITY ISD,043918,043,94.9
043919,0,0,0,0,4,673,17,707,79,87,20,.,.,.,38745,13.4,7.3,LOVEJOY ISD,043919,043,97.1
044902,43,59,40,48,52,352,238,647,25,119,415,13.2,11.7,13.1,35590,14.1,9.3,WELLINGTON ISD,044902,044,96.6
044904,12,12,6,9,2,73,26,102,7,5,44,7.6,5.3,8.4,32816,8.7,5.6,SAMNORWOOD ISD,044904,044,98
045902,177,130,129,129,223,1133,294,1653,77,228,577,21.2,20.1,18.9,35733,13.9,9.7,COLUMBUS ISD,045902,045,96.5
045903,155,152,106,70,369,501,606,1479,115,301,812,19,16.1,21.6,32119,11.2,6.3,RICE CONS ISD,045903,045,95.5
045905,71,55,59,54,131,388,142,664,41,102,323,16.9,14.1,18.8,38377,15.6,10.3,WEIMAR ISD,045905,045,96.1
046801,11,12,6,2,2,20,26,49,0,20,38,14.7,15,17.3,23625,3.8,0.5,NANCY NEY CHARTER,046801,046,85
046901,523,471,413,360,79,3287,2596,5999,413,785,2165,23.9,21,24.1,37015,12.6,7.4,NEW BRAUNFELS ISD,046901,046,95.6
046902,1004,751,707,616,112,8183,2065,10412,840,1616,2788,18,19.7,20.2,35647,12.1,6.3,COMAL ISD,046902,046,95.3
047901,117,86,80,71,4,857,479,1350,175,210,706,17,16.9,19.2,35761,13.7,9.4,COMANCHE ISD,047901,047,96.2
047902,78,58,43,52,1,542,240,785,53,127,425,16,14.5,17.5,35577,14,9.7,DE LEON ISD,047902,047,96.8
047903,21,20,13,13,0,135,91,226,15,39,158,13.3,15.4,15.3,33347,11.2,4.9,GUSTINE ISD,047903,047,95.7
047905,18,12,13,15,1,106,20,131,0,41,68,12,6,10.5,38922,19.6,12,SIDNEY ISD,047905,047,96.7
048901,21,31,31,30,2,187,157,346,29,44,191,13.9,12.1,13.7,36379,14,10.1,EDEN C I S D,048901,048,96
048903,18,19,19,15,2,103,54,159,13,26,73,12.8,11,9.4,34004,10.1,7.6,PAINT ROCK ISD,048903,048,97.2
049901,260,187,178,155,269,1857,636,2810,238,402,1377,19,19.6,22.2,38768,14.3,9.9,GAINESVILLE ISD,049901,049,95.7
049902,32,41,36,36,3,496,12,513,35,70,101,15.1,11.7,15.3,35783,11.4,7.7,MUENSTER ISD,049902,049,98.1
049903,56,53,54,22,0,589,44,635,42,90,163,15.7,14.8,17.1,35264,10.4,7.3,VALLEY VIEW ISD,049903,049,96.8
049905,97,84,62,75,2,1052,24,1091,80,152,282,17.5,15.8,17.1,35272,12.2,5.5,CALLISBURG ISD,049905,049,95.5
049906,34,33,27,36,0,364,20,386,34,27,79,12.5,12.9,15.7,36268,12.6,7,ERA ISD,049906,049,96.1
049907,43,42,44,36,1,487,2,501,56,30,21,20.1,16,19.5,37389,14.4,8.6,LINDSAY ISD,049907,049,98.1
049908,0,0,0,0,0,44,0,45,0,7,27,.,.,.,28802,5.6,3.2,WALNUT BEND ISD,049908,049,97.8
049909,0,0,0,0,0,53,8,61,0,9,20,8,.,10,35017,10.4,3,SIVELLS BEND ISD,049909,049,96.8
050901,26,25,35,18,0,258,51,315,21,38,173,19.3,18.5,18.5,35530,12.5,7.3,EVANT ISD,050901,050,96.5
050902,215,196,171,144,124,2101,296,2538,135,353,873,21.7,21.3,22.3,34690,13.6,9,GATESVILLE ISD,050902,050,95.5
050904,7,18,15,11,0,137,37,179,10,28,69,10.4,10.5,12.5,32466,9.3,4,OGLESBY ISD,050904,050,95.8
050909,21,14,15,14,0,224,8,236,20,48,80,10.3,11.7,15.3,38202,14.2,10.5,JONESBORO ISD,050909,050,96.8
050910,681,526,425,415,2002,4210,799,7316,483,930,2663,21.3,20.8,23.7,34383,10.3,6.6,COPPERAS COVE ISD,050910,050,95.7
051901,34,28,27,21,74,180,84,338,35,66,219,12.3,11.9,15.5,37398,15.7,12.2,PADUCAH ISD,051901,051,96.1
052901,88,93,92,75,39,470,554,1066,43,229,395,21.2,18.1,19.9,41362,14.8,9.2,CRANE ISD,052901,052,95.4
053001,77,67,54,90,2,345,561,912,47,77,477,18.6,18.8,17.1,39106,13.7,9.5,CROCKETT COUNTY CONS CSD,053001,053,97.1
054901,36,33,41,47,38,164,288,491,97,95,321,12.5,9.8,11.6,33326,9.7,5.9,CROSBYTON ISD,054901,054,95.5
054902,32,28,28,17,21,103,262,386,47,84,277,11,8.5,11.3,36721,13.1,7.6,LORENZO ISD,054902,054,95.8
054903,63,48,51,45,13,211,486,710,95,136,550,13.4,11.3,14.8,32716,8,4.2,RALLS ISD,054903,054,96.5
055901,64,53,52,44,3,122,606,748,55,87,605,12.1,10.7,10.4,36469,11.2,7,CULBERSON COUNTY-ALLAMOORE ISD,055901,055,96.1
056901,140,95,90,101,40,1036,471,1559,54,224,766,14.8,12.3,15.5,34880,11.7,6.5,DALHART ISD,056901,056,95.8
056902,15,8,13,11,0,126,43,169,15,20,82,11.6,9.6,8.8,37893,15.1,8.7,TEXLINE ISD,056902,056,94.8
057801,92,86,113,75,81,348,81,556,9,21,159,13.3,16.3,13.6,30736,2.1,0.8,RENAISSANCE CHARTER,057801,057,97.1
057802,41,19,0,0,35,34,84,156,0,1,95,21,15,24,30323,1.8,0.2,PEGASUS CHARTER,057802,057,95.4
057803,48,37,0,0,57,255,25,409,47,9,0,.,14.3,.,29301,3.9,0.5,NORTH HILLS SCHOOL,057803,057,97.5
057804,366,175,108,98,362,38,342,747,0,54,510,13.4,12.7,13.4,30872,6,1.4,DALLAS CAN ACADEMY CHARTER,057804,057,73.4
057805,0,0,0,0,19,12,28,59,0,0,44,.,.,.,29000,0,0,DALLAS COMMUNITY CHARTER,057805,057,.
057806,17,8,0,2,64,22,18,104,0,24,31,.,.,.,21703,7.7,0.2,EAGLE ADVANTAGE SCHOOL,057806,057,94.9
057807,0,0,0,0,322,152,89,569,38,8,231,.,.,.,28076,5.2,0.3,LIFE CHARTER-OAK CLIFF,057807,057,95.8
057808,11,1,0,0,371,4,5,382,36,27,182,.,.,.,31920,4.4,0.2,UNIVERSAL ACADEMY,057808,057,95.7
057809,0,0,0,0,86,10,56,155,0,3,94,.,.,.,27096,11.7,11.7,NOVA,057809,057,98.2
057810,0,0,0,0,177,1,0,178,0,0,78,.,.,.,21964,0,0,ACADEMY OF DALLAS,057810,057,.
057811,0,0,0,0,123,0,0,123,0,0,0,.,.,.,28800,9.8,0.6,CHILDREN FIRST ACAD-DALLAS,057811,057,99.3
057813,0,0,0,0,86,13,150,253,0,0,190,.,.,.,31436,0.2,0,DALLAS ADVANTAGE CHARTER,057813,057,.
057814,272,48,6,1,237,96,196,539,0,13,539,.,.,.,28703,5,0,DALLAS COUNTY JUSTICE,057814,057,.
057815,27,11,0,0,384,0,13,398,0,12,268,14.3,11.4,16.1,23937,2.2,0,FAITH FAMILY ACAD-OAK CLIFF,057815,057,92.9
057816,0,0,0,0,161,1,8,171,0,2,140,.,.,.,34143,0,0,A W BROWN-FELLOWSHIP CHART,057816,057,.
057817,0,0,0,0,110,4,3,117,0,28,1,.,.,.,28374,7.9,1,FOCUS LEARNING ACADEMY,057817,057,.
057818,13,7,0,0,63,0,0,63,0,9,55,11,11,11,24143,0,0,I AM THAT I AM ACADEMY,057818,057,.
057819,6,3,1,0,5,24,5,39,0,34,11,.,.,.,31830,4.3,0,JEAN MASSIEU ACADEMY,057819,057,.
057820,38,24,6,3,91,294,142,536,0,0,225,20,20,20,23962,-3,0.3,RYLIE FAITH FAMILY ACADEMY,057820,057,89.2
057821,0,0,0,0,5,5,31,42,0,0,28,.,.,.,36591,0,0,TEXAS LANGUAGE CHARTER,057821,057,.
057823,23,16,11,0,53,0,0,53,0,0,0,.,.,.,20000,0,0,EAGLE PROJECT (DALLAS),057823,057,.
057825,31,67,153,286,192,263,157,625,0,79,164,22.5,30,37.5,27564,9,0,HONORS ACADEMY,057825,057,.
057826,56,92,105,122,162,143,58,375,0,2,180,.,.,30,24720,0,0,HERITAGE ACADEMY,057826,057,.
057903,2018,1643,1366,1105,2319,10454,7166,23093,2258,2250,7222,19.9,20.6,21.6,38448,9.8,5.7,CARROLLTON-FARMERS BRANCH ISD,057903,057,96.1
057904,639,508,395,372,2405,2729,883,6173,425,620,1473,19.7,19.6,22,36587,9.4,4.2,CEDAR HILL ISD,057904,057,96.3
057905,14421,8997,6993,5941,60317,13680,83417,160477,32088,13837,117832,20.8,23.2,24.7,40306,13.1,9.9,DALLAS ISD,057905,057,95.1
057906,637,583,457,368,3529,2504,649,6771,505,722,1720,21.3,20.9,22,35839,9.8,5.8,DESOTO ISD,057906,057,96
057907,875,892,791,712,4242,3776,1958,10287,1152,1094,3424,22.2,21.1,22.3,37332,10.8,6.3,DUNCANVILLE ISD,057907,057,95
057909,4148,3287,2887,2777,8081,24540,12986,49036,22,6371,16931,24.3,25.5,26.3,38350,11.2,7.5,GARLAND ISD,057909,057,95.8
057910,1739,1300,1102,986,2636,6999,8930,19496,1383,2948,8670,21.5,22.3,22.9,38153,10.9,7.7,GRAND PRAIRIE ISD,057910,057,95.9
057911,448,449,419,398,9,5666,69,5842,953,513,0,23.8,23.3,23,42422,11.5,6.7,HIGHLAND PARK ISD,057911,057,96.9
057912,2180,1817,1528,1225,3820,9711,12639,27961,2171,3047,15025,19.7,20.6,21.6,38964,10.4,6.9,IRVING ISD,057912,057,96
057913,363,296,271,261,2766,838,518,4153,241,541,1773,23.8,24.1,20.5,35616,8.3,4.6,LANCASTER ISD,057913,057,95.5
057914,2869,2369,1982,1782,5180,19639,5435,31661,1982,4519,9179,23.9,25.1,26.8,37043,10.2,7,MESQUITE ISD,057914,057,95.5
057916,2819,2425,2186,2130,7673,17324,6468,34655,2920,3726,11725,23.4,24,23.6,39744,11.3,7.9,RICHARDSON ISD,057916,057,96
057919,0,0,0,0,9,323,27,366,52,36,21,13.1,9.3,15.7,37569,12.5,7.4,SUNNYVALE ISD,057919,057,96.9
057920,257,170,174,158,2591,183,659,3444,260,209,2542,20.2,20.2,21.9,36280,12.2,7.7,WILMER-HUTCHINS ISD,057920,057,92.8
057922,670,581,468,471,262,6933,608,8862,1470,656,248,20.6,20.5,21.5,37233,9.7,3.7,COPPELL ISD,057922,057,96.9
058902,12,11,14,7,0,109,54,163,10,14,69,12.7,14,17.4,35567,12.9,7.1,DAWSON,058902,058,96.3
058905,21,16,16,13,0,163,87,250,17,38,101,8.3,11.2,14.3,38393,13.4,6.5,KLONDIKE ISD,058905,058,96.8
058906,211,194,191,167,98,674,1689,2466,105,287,1515,16,17.1,18.4,34919,11.7,9.1,LAMESA ISD,058906,058,95.4
058909,23,20,18,25,0,100,135,235,7,34,135,13.6,13.9,15.2,39850,15,5.5,SANDS ISD,058909,058,96.2
059901,409,305,282,259,79,956,3097,4141,161,572,2813,20.6,17,20.6,34432,11.4,9.1,HEREFORD ISD,059901,059,96.3
059902,0,0,0,0,0,77,69,149,7,12,95,.,.,.,33306,7.6,4.1,WALCOTT ISD,059902,059,96.6
060902,76,69,56,65,161,786,20,978,68,180,432,18.1,15.7,16.9,34352,12.3,8.9,COOPER ISD,060902,060,95.9
060914,14,20,10,17,94,150,9,254,16,53,156,14.2,10.8,13.8,32137,9,7.6,FANNINDEL ISD,060914,060,96.5
061901,1199,937,799,669,1537,8752,2635,13196,1487,1836,4032,21.9,22,20.6,36015,9.1,5.5,DENTON ISD,061901,061,94.6
061902,3070,2618,2161,1994,2469,28778,4140,36944,2475,4749,3406,20.9,21.4,22.3,37748,10.5,5.8,LEWISVILLE ISD,061902,061,96.4
061903,97,82,78,68,61,1041,187,1302,128,207,425,17.1,17.4,17.2,34345,10.4,5.1,PILOT POINT ISD,061903,061,95.9
061905,90,68,58,58,17,975,91,1086,73,162,243,15.8,15,17.2,35067,11.3,5.8,KRUM ISD,061905,061,95.9
061906,63,42,33,32,6,634,66,708,50,99,151,12.5,10.7,12,31355,2.6,0.9,PONDER ISD,061906,061,96.5
061907,86,69,73,62,0,858,81,954,79,142,182,17.2,19.7,22,32235,6.4,4.1,AUBREY ISD,061907,061,95.6
061908,208,159,130,125,55,1811,217,2126,189,288,535,17.9,16.9,19.5,33694,9.1,5,SANGER ISD,061908,061,95.9
061910,80,0,0,0,10,748,30,794,136,109,58,16.7,19.3,20.3,37111,10.6,6.1,ARGYLE ISD,061910,061,96.7
061911,515,362,323,268,57,4587,441,5181,504,587,988,17.8,19,21.8,37314,9.8,5.4,NORTHWEST ISD,061911,061,95.3
061912,226,193,196,163,156,2562,255,3050,259,355,412,18.9,19.5,17.5,34153,8.9,5.2,LAKE DALLAS ISD,061912,061,95.9
061914,124,120,92,70,24,1233,413,1686,121,271,652,18.1,19.5,20,32004,7.2,3,LITTLE ELM ISD,061914,061,95.6
062901,265,197,167,146,299,1018,702,2025,102,244,1113,19,17.8,18.8,36424,13.1,8.5,CUERO ISD,062901,062,95.8
062902,15,8,7,5,0,51,56,107,2,20,73,6.3,5.5,9.3,37195,15.3,9.6,NORDHEIM ISD,062902,062,94.5
062903,181,126,112,123,221,781,520,1523,128,209,748,16.9,15.3,15,37271,17.3,12.7,YOAKUM ISD,062903,062,96
062904,61,48,51,51,17,442,275,734,56,91,315,13.1,13.8,15.8,34937,14.2,9.5,YORKTOWN ISD,062904,062,96.5
062905,0,0,0,0,1,44,27,72,12,7,52,.,11,.,36660,12.2,3.7,WESTHOFF ISD,062905,062,98.3
062906,0,0,0,0,0,137,7,145,4,11,20,15.5,15.5,15.5,37359,17.6,13.8,MEYERSVILLE ISD,062906,062,97.6
063903,25,19,22,21,20,176,87,283,30,53,167,10.2,10.3,9.8,36724,14.8,8.6,SPUR ISD,063903,063,96
063906,10,15,5,6,0,108,39,148,13,32,111,9.2,12.4,10.8,31799,7.7,4.2,PATTON SPRINGS ISD,063906,063,96.9
064903,235,171,164,160,22,221,2271,2532,231,285,1997,18.6,19.1,18.7,37155,13.9,8.6,CARRIZO SPRINGS CONS ISD,064903,064,95.4
065901,50,44,51,31,59,436,37,533,53,94,273,13.9,10.3,14.8,35965,12.7,6.7,CLARENDON ISD,065901,065,97.3
065902,11,16,13,11,0,143,18,165,11,24,83,11.6,6.6,9.4,31508,11.4,7.5,HEDLEY ISD,065902,065,97.9
066005,0,0,0,0,0,0,34,34,9,1,33,.,.,.,37287,14.3,4.7,RAMIREZ CSD,066005,066,95.5
066901,36,37,36,40,0,16,523,539,30,71,434,12.8,12,11.7,37488,17.9,14.5,BENAVIDES ISD,066901,066,94
066902,111,111,109,94,1,7,1586,1594,151,177,1560,16.9,17.5,17.2,33796,11.2,8.8,SAN DIEGO ISD,066902,066,94.8
066903,79,75,68,69,1,216,838,1058,69,118,653,11.6,12.5,13.3,39226,16.1,11.8,FREER ISD,066903,066,95.2
067902,96,67,72,55,24,763,90,882,82,184,467,16.6,13.7,17,35584,12.4,8.3,CISCO ISD,067902,067,95.7
067903,108,78,83,98,12,958,193,1182,89,158,486,13.8,16.7,17.7,35329,10.9,6.8,EASTLAND ISD,067903,067,96.3
067904,40,39,40,27,0,300,141,443,32,75,289,10.9,10.5,13.8,33579,9.6,5.3,GORMAN ISD,067904,067,96.5
067907,46,47,36,36,11,392,100,510,46,108,285,14.7,13.7,15.3,36226,15.1,10.9,RANGER ISD,067907,067,96.3
067908,19,18,14,20,0,215,20,236,51,56,136,14.4,9.2,16.3,32902,10.5,6.6,RISING STAR ISD,067908,067,96.4
068901,2319,2108,1677,1515,1414,10883,14681,27294,2642,3090,16430,24.3,25.2,32,36199,11.9,9.4,ECTOR COUNTY ISD,068901,068,94.7
069901,35,31,26,35,1,87,317,408,20,51,319,9.9,13.3,12.4,35987,14.3,8,ROCKSPRINGS ISD,069901,069,95.7
069902,41,24,24,22,4,267,115,387,19,75,278,12.7,10.8,12.5,35226,9.1,7.4,NUECES CANYON CONS ISD,069902,069,95.6
070801,15,0,0,0,6,138,25,172,0,11,94,15.5,15.7,15.7,26415,4.2,0,WAXAHACHIE FAITH FAMILY,070801,070,90.8
070901,21,16,18,16,5,129,108,243,12,40,139,16.6,11.2,14.6,37548,12.1,6.5,AVALON ISD,070901,070,95.8
070903,411,324,254,281,812,2245,1810,4878,466,742,2407,23.3,25.4,26.5,38987,13.7,8.9,ENNIS ISD,070903,070,95.9
070905,181,132,130,83,239,999,748,2000,106,371,1135,18.6,18.5,19.8,34128,8.8,5.2,FERRIS ISD,070905,070,95.9
070907,56,46,50,46,145,396,93,640,85,152,318,15.3,13.3,18.3,36666,10.7,7.2,ITALY ISD,070907,070,96.6
070908,410,287,258,289,100,3590,434,4158,422,556,715,18.9,17.6,20.5,36843,11.8,5.5,MIDLOTHIAN ISD,070908,070,96.2
070909,18,16,10,17,41,100,39,180,6,33,87,10.6,11.8,13.6,34818,11.8,5.6,MILFORD ISD,070909,070,96.9
070910,75,74,68,50,9,711,233,960,91,153,293,16.5,17.6,17.4,35019,9.4,4.6,PALMER ISD,070910,070,95.7
070911,409,325,309,237,207,3545,646,4443,281,668,707,22.5,24.3,24,36009,10.7,5.6,RED OAK ISD,070911,070,95.9
070912,468,435,407,376,956,3356,1228,5571,452,688,1896,22.4,19.2,24.9,38021,12.3,8.1,WAXAHACHIE ISD,070912,070,96.2
070915,77,72,53,46,23,654,164,847,64,186,224,15.6,14.6,14.5,35273,10.5,3.5,MAYPEARL ISD,070915,070,95.7
071801,6,8,9,0,9,41,60,115,1,4,39,11.5,10.3,9.7,23693,8.5,0.4,BURNHAM WOOD CHARTER,071801,071,99.3
071803,46,36,42,24,2,16,129,148,0,6,51,12.3,21,49,18054,0,0,PASO DEL NORTE,071803,071,88.5
071901,617,501,368,304,38,409,6808,7268,453,582,6234,17.8,20.2,20.8,36453,9.8,5,CLINT ISD,071901,071,96
071902,6064,4543,3378,3414,2984,10257,48145,62306,4000,5647,41303,25.1,25.8,27.1,37391,13,10.7,EL PASO ISD,071902,071,95.3
071903,263,205,157,145,1,63,2706,2787,92,195,2638,18.8,19.3,20.1,35534,10.4,5.9,FABENS ISD,071903,071,96.1
071904,409,231,150,140,3,32,3584,3620,199,351,3204,20,18.9,20.5,35557,7.4,3,SAN ELIZARIO ISD,071904,071,96.7
071905,3979,3503,3334,3524,1160,4255,41067,46950,2988,5143,34668,21.6,24.1,25.2,33374,11.3,9.4,YSLETA ISD,071905,071,95.1
071906,78,84,58,41,0,35,782,817,17,83,638,31.7,30,23.4,38876,6.9,6.4,ANTHONY,071906,071,96.8
071907,385,292,226,232,15,273,4217,4511,294,415,3986,17.9,18.5,19.2,36781,11.4,7.1,CANUTILLO ISD,071907,071,96.2
071908,81,64,30,51,8,11,871,890,25,56,849,14.6,20.6,17.4,36168,9.5,2.7,TORNILLO ISD,071908,071,96.6
071909,2285,1901,1456,1254,300,1894,22953,25305,1698,2699,17099,22.4,23.3,24.4,36270,10.4,6.1,SOCORRO ISD,071909,071,95.7
072901,0,0,0,0,0,22,31,53,4,8,34,.,.,.,32174,6.8,4.4,THREE WAY ISD,072901,072,97
072902,129,101,88,60,2,920,564,1489,110,187,880,17.5,16.8,20.7,36331,13.1,8.7,DUBLIN ISD,072902,072,96.4
072903,285,249,218,215,32,2719,605,3384,191,433,1034,21.1,21.2,21.5,37550,14.5,9.5,STEPHENVILLE ISD,072903,072,96.3
072904,0,0,0,0,2,50,3,55,7,10,26,12,6,12,34563,10.3,6.7,BLUFF DALE ISD,072904,072,96.7
072908,10,19,13,21,0,179,57,238,11,40,74,16.4,13.8,12.9,33486,10.7,7.1,HUCKABAY ISD,072908,072,97.4
072909,21,16,14,16,0,136,103,243,11,48,130,17.4,13,16.6,34233,11.7,8.1,LINGLEVILLE ISD,072909,072,96.6
072910,0,0,0,0,0,77,12,91,19,5,43,15,15,15,33324,13.1,10.7,MORGAN MILL ISD,072910,072,96.9
073901,30,28,24,32,90,131,163,384,17,49,311,14.2,13.3,18,31395,9.2,5.4,CHILTON ISD,073901,073,95.3
073903,119,117,107,85,932,395,316,1646,59,260,1030,16.1,15.2,15.6,34432,11.3,7.4,MARLIN ISD,073903,073,96
073904,0,0,0,0,1,111,6,118,13,12,11,12.5,8.3,12.5,32481,11,3.2,WESTPHALIA ISD,073904,073,98.6
073905,99,78,88,75,196,635,187,1022,69,190,497,16.5,14.8,24,33784,11.2,7.3,ROSEBUD-LOTT ISD,073905,073,96.2
074903,159,129,132,111,186,1712,122,2043,202,321,925,15.2,15.8,17.7,34187,12.4,8.9,BONHAM ISD,074903,074,95.4
074904,15,18,13,16,0,233,1,236,10,50,92,11.5,8.1,11.8,31893,8.2,6.4,DODD CITY ISD,074904,074,97.3
074905,24,24,11,13,0,234,4,245,24,42,55,18.6,14.7,26.1,33397,9.2,7.3,ECTOR ISD,074905,074,96.3
074907,63,63,62,50,107,578,26,715,73,118,296,18.4,17.4,24.5,35848,13.5,9,HONEY GROVE ISD,074907,074,96.5
074909,48,62,52,54,37,747,55,843,48,157,397,16.6,16.3,17.6,33988,12,6.5,LEONARD ISD,074909,074,94.9
074911,24,19,23,21,0,379,5,384,21,49,129,12.9,12.5,18.8,34061,11.5,7.9,SAVOY ISD,074911,074,97.4
074912,35,29,24,26,8,367,30,407,28,51,145,11.1,12.8,13.7,36219,12.8,6.8,TRENTON ISD,074912,074,96.5
074917,32,38,41,26,4,360,13,382,53,57,133,12.9,10,13.3,34888,12.4,8.9,SAM RAYBURN ISD,074917,074,96
075901,48,52,50,33,30,306,236,575,49,56,281,13,15.3,18,35849,14.5,9.4,FLATONIA ISD,075901,075,96.8
075902,202,160,146,129,185,1331,373,1903,102,239,746,20.2,19.1,21.5,35653,15.1,10.8,LA GRANGE ISD,075902,075,95.3
075903,64,46,53,57,141,442,117,704,58,101,259,16.6,14.6,15.8,36766,14.1,9.2,SCHULENBURG ISD,075903,075,97.1
075906,20,18,20,26,3,244,1,252,20,28,41,16.9,13.8,14.9,36015,15.7,8.4,FAYETTEVILLE ISD,075906,075,96.8
075908,20,25,27,14,22,218,13,254,25,33,56,13.4,10.5,14.8,37132,15.3,9.9,ROUND TOP-CARMINE ISD,075908,075,97.4
076903,20,23,27,24,7,225,88,322,30,64,166,9.4,8.8,14.2,35011,10.1,5.6,ROBY CONS ISD,076903,076,96.8
076904,36,31,26,39,42,230,153,425,60,102,221,13.9,14.3,12.8,38663,13.5,7.7,ROTAN ISD,076904,076,97.3
077901,84,81,55,70,51,338,721,1111,62,124,712,15.3,15.5,13.8,35515,12.9,8.3,FLOYDADA ISD,077901,077,95.7
077902,74,60,59,46,18,298,418,735,76,94,369,16.6,12.8,15.7,36671,11.7,7.7,LOCKNEY ISD,077902,077,96.5
078901,37,27,25,11,17,229,92,339,29,81,241,13.1,12.8,14.9,33578,11.5,6.4,CROWELL ISD,078901,078,96.7
079901,1327,992,866,766,1948,5541,7166,14846,868,1931,7031,21.7,21.3,23.3,38266,11,11,LAMAR CONSOLIDATED ISD,079901,079,95.3
079906,225,189,192,144,138,1644,638,2433,133,319,570,18.4,17.4,19.2,38690,13,8.1,NEEDVILLE ISD,079906,079,96.2
079907,4870,4235,3853,3475,14640,20873,9162,52704,6535,5351,10876,23,23.1,24.4,38912,11.2,6.5,FORT BEND ISD,079907,079,96
079908,0,0,0,0,62,0,49,111,0,13,84,.,.,.,25870,4.6,4.6,KENDLETON ISD,079908,079,95.8
079910,275,212,186,148,623,700,954,2868,136,280,807,17.7,20.9,18.8,37384,9.7,4.6,STAFFORD MSD,079910,079,96.1
080901,122,116,100,104,89,1248,194,1540,134,236,515,15.8,14.5,16.3,35099,10.8,7,MOUNT VERNON ISD,080901,080,96.6
081902,142,118,98,87,377,1040,141,1577,92,216,623,15.5,14.2,15.6,38422,14,9,FAIRFIELD ISD,081902,081,95.9
081904,109,98,96,81,225,766,137,1128,78,175,409,15.2,16.1,18.8,38429,14.1,9.1,TEAGUE ISD,081904,081,97.8
081905,25,28,27,24,63,280,13,358,27,62,92,13.5,10.5,12.9,36123,12.2,5.5,WORTHAM ISD,081905,081,95.8
081906,0,0,0,0,2,57,8,68,7,11,20,.,.,.,32379,10,6.9,DEW ISD,081906,081,96.8
082902,85,63,57,53,7,131,774,913,106,152,668,13.2,11,15.7,38868,11.4,6.5,DILLEY ISD,082902,082,95.3
082903,174,143,166,143,5,271,2064,2347,193,268,1801,17.2,16.3,17,37524,12.8,9,PEARSALL ISD,082903,082,95.4
083901,63,50,48,38,52,166,450,669,39,94,409,13,12.2,12.3,36097,10.8,7.6,SEAGRAVES ISD,083901,083,96
083902,10,12,19,14,0,103,84,187,4,15,108,8.9,5.7,13,41475,14.8,9.5,LOOP ISD,083902,083,97.9
083903,180,179,153,137,58,1222,1003,2291,108,309,1233,17.7,16.8,17.8,40737,13.7,8.9,SEMINOLE ISD,083903,083,96
084801,0,0,0,0,191,16,8,215,17,6,114,17,17,17,30928,6.9,0.6,MAINLAND PREPARATORY ACAD,084801,084,97.4
084802,0,0,0,0,19,49,98,173,41,8,103,19,19,19,35801,7.6,0,ODYSSEY ACADEMY INC,084802,084,.
084901,581,362,302,335,710,3219,1804,5972,700,607,3053,22.6,23.9,22.8,35332,11.3,6.8,DICKINSON ISD,084901,084,94.4
084902,864,604,548,484,3323,2689,3152,9451,707,1122,5717,19.7,21.1,20.4,37008,13.3,10.6,GALVESTON ISD,084902,084,93.1
084903,34,33,25,37,1,272,16,292,22,44,141,15.9,15.2,21.9,33201,10.2,5.6,HIGH ISLAND ISD,084903,084,95.2
084904,438,320,252,264,2700,888,526,4142,258,463,2073,26,24.8,25.5,35867,12.1,7.2,LA MARQUE ISD,084904,084,94.9
084906,524,406,351,338,1092,3112,1567,5821,654,681,2650,22.1,21.9,21.6,40572,13.4,9.3,TEXAS CITY ISD,084906,084,95.2
084908,128,77,123,58,479,482,261,1233,75,188,768,15.3,17.4,20.2,37623,11.7,6.4,HITCHCOCK ISD,084908,084,95.7
084909,408,353,330,262,12,3882,445,4355,234,441,925,22.1,23.1,23.6,36597,12.2,8.3,SANTA FE ISD,084909,084,95.4
084910,2531,2063,1861,1748,1870,20754,3623,28846,2694,2434,2786,25.7,27.6,26.4,38859,12.6,7.6,CLEAR CREEK ISD,084910,084,96.1
