,SAT_avg,ACT_avg,SAT/ACT_pct
101903,893,18.8,58.6
101905,884,18.6,52.6
101906,1009,19.1,57
101907,1035,22,62.8
101908,1016,22.3,39.8
101909,752,14.6,75.1
101910,898,17.5,41.4
101911,956,20.9,32.5
101912,933,19.7,66.8
101913,1037,22.6,68.5
101914,1082,23.6,74.7
101915,1035,22.5,68
101916,974,20.1,-2
101917,935,19.8,40.3
101919,916,18.2,55.7
101920,1060,23.1,84.1
101921,1029,21.3,61.3
101924,839,16.3,46.2
101925,967,20.9,49.5
102901,.,17.1,75
102902,968,19.3,50.2
102903,1048,19.1,67.7
102904,969,19.6,49.8
102905,1028,20.9,72.2
102906,-1,20.4,70.8
103901,.,19,55.6
103902,-1,20,50
104901,-1,19.4,69.4
104903,.,22.5,72.7
104907,-1,19.5,88.9
105801,1019,-1,74.2
105802,.,.,.
105902,941,17.9,84.7
105904,1112,23.4,88.7
105905,1072,22.9,74.6
105906,967,19.8,57.3
106901,-1,20.8,75
107901,988,20,44.2
107902,957,20.5,34.9
107904,954,19.3,53.7
107905,918,22.3,47.1
107906,948,22.9,30.2
107907,-1,15.6,55.6
107908,.,.,.
107910,941,-1,41.2
108801,.,.,0
108802,.,.,.
108804,.,13.6,10.4
108807,933,19.8,-2
108808,.,.,.
108902,913,16.7,57.7
108903,823,16.9,78.4
108904,976,17.4,80.4
108905,846,16.6,86.1
108906,941,19,72.4
108907,1012,17,80.1
108908,955,18,78.1
108909,902,16.8,70.2
108910,-1,17,67
108911,973,19.4,72.9
108912,904,16.9,54.8
108913,937,17.8,68.8
108914,-1,15,78.1
108915,.,.,.
108916,-1,16.5,50.9
109901,1113,23.1,87.5
109902,-1,22.2,54.5
109903,.,19.1,86.7
109904,947,18,43.1
109905,916,19.9,50
109907,844,18.1,-2
109908,.,.,.
109910,.,.,.
109911,1111,22,52.2
109912,-1,25,38.5
109913,847,-1,38.1
109914,-1,21.9,43.8
110901,-1,17.1,-2
110902,997,19.6,40
110905,1009,20.4,68.4
110906,970,19,-2
110907,931,23.5,75.8
110908,-1,20.3,66.7
111901,992,21.5,57.6
111902,990,-1,65
111903,1028,22.9,67.6
112901,1054,21.1,53.7
112905,-1,18.9,57.9
112906,-1,20.7,75
112907,.,21.3,46.2
112908,1046,19.3,65.5
112909,.,19.5,42.9
112910,-1,18.5,47.1
113901,910,16,55.8
113902,-1,19,71.4
113903,896,19.9,66.7
113905,890,18.5,76.9
113906,972,-1,-2
114901,1050,20.5,52
114902,.,22.2,52.1
114904,-1,19.9,56.8
115901,781,-1,68.4
115902,781,14.5,-2
115903,.,17.9,-2
116801,798,15.4,-2
116901,1001,21.1,77.5
116902,992,19.4,75
116903,1049,21.4,61.4
116905,1026,20.5,40.9
116906,999,20.8,86.5
116908,930,20.6,35.1
116909,1155,22.9,68.8
116910,-1,21.6,36.8
116915,1206,24.8,38.5
116916,983,20.7,59.4
117901,-1,22.2,41.1
117903,-1,18.9,70.4
117904,1000,21.1,72.4
117907,.,.,.
118902,933,19.8,83.3
119901,-1,-1,45.5
119902,888,18,75
119903,1000,24.1,56.8
120901,932,18.1,62
120902,1064,19,69.2
120905,968,19.9,67.6
121902,-1,-1,50
121903,942,20.9,72.6
121904,974,19.6,66.9
121905,1012,19.1,65.9
121906,955,-1,44.7
122901,1004,19.4,94
122902,-1,-1,66.7
123803,.,.,.
123804,720,-1,36.4
123805,.,.,.
123806,.,.,.
123905,971,21.5,58.9
123907,804,16.7,39.5
123908,969,21.6,75
123910,878,18.2,69.2
123913,935,.,95
123914,899,19.8,53.9
124901,-1,16.5,-2
125901,961,18.5,83.6
125902,-1,18.2,75.8
125903,1029,18.5,86.3
125905,951,17.6,80.5
125906,.,.,.
126901,913,19.4,41
126902,1032,22.7,53.5
126903,980,20.5,45.4
126904,1063,21.1,77.8
126905,987,21.3,53.4
126906,1013,20.3,51.9
126907,984,17.8,48.1
126908,884,-1,25
126911,927,20.8,44.1
127901,1090,20.9,51.1
127903,-1,20.3,91.7
127904,905,18.9,80.9
127905,.,.,-1
127906,-1,19.3,79.1
128901,967,21.1,73.3
128902,-1,16.5,21.6
128903,-1,20.9,66.7
128904,1015,22.4,85.7
129901,1033,21.3,47.6
129902,998,21.8,60.1
129903,947,21.3,50.3
129904,903,19.1,48.1
129905,926,20.1,40.5
129906,959,19.3,46
129910,979,22.3,50.9
130801,.,.,.
130901,1069,23.9,81.5
130902,947,21.3,61
131001,.,.,.
132902,.,21.2,90
133901,843,16.8,33.3
133902,.,.,.
133903,1016,21.5,51.9
133904,961,20.7,65.6
133905,.,.,.
134901,954,20.2,74.4
135001,-1,20.2,-2
136901,1021,18.6,59
137901,965,18.1,60.3
137902,.,.,.
137903,867,17.6,75
137904,970,18.4,97.1
138902,.,21.8,45.5
138903,-1,21.5,59.3
138904,-1,22,85.7
139905,-1,21,76.8
139908,.,17.3,63.6
139909,1049,20.5,48
139911,1029,21.6,33.5
139912,1088,20.8,46.3
140901,-1,-1,40
140904,970,19.7,66.2
140905,-1,16.5,91.3
140907,-1,21.6,84
140908,.,21.1,67.9
141901,967,21.5,44.7
141902,1018,-1,43.8
142901,891,16,70.5
143901,980,20.7,81.1
143902,877,-1,68.8
143903,987,22.4,65.7
143904,.,.,.
143905,.,.,.
143906,.,.,.
144901,982,21.2,52.3
144902,943,22.2,39.6
144903,984,-1,100
145901,983,21.1,39.5
145902,1042,21.5,57.1
145906,1004,20.4,77.4
145907,924,16.6,-2
145911,929,19.3,57.4
146901,883,16.9,61.1
146902,952,18.8,40.2
146903,.,.,.
146904,915,-1,50.8
146905,858,-1,38.9
146906,963,18.6,48.5
146907,995,19.2,48
147901,-1,15.9,70
147902,1063,20.2,57.6
147903,-1,18.1,61.9
148901,-1,17.9,-2
148902,-1,23.2,86.7
148903,.,-1,50
148905,.,-1,-1
149901,1016,20,78.7
149902,-1,19,77.5
150901,990,21.4,54.8
152802,.,.,.
152803,-1,-1,10.2
152805,.,.,.
152901,1004,20.9,56.2
152902,1014,19.4,72.7
152903,925,19.8,66.7
152906,1089,21.9,86.4
152907,985,22,66
152908,968,19.8,62.7
152909,992,21.7,62.2
152910,939,21.1,69.6
153903,-1,17.4,84.6
153904,-1,20.2,47.5
153905,-1,19.1,68.8
153907,-1,-1,60
154901,937,18,65.6
154903,866,21,59.3
155901,1047,17.8,73.2
156902,1011,-1,25.7
156905,-1,24,-2
157901,988,21,-2
158901,930,16.3,55.9
158902,963,19.7,47.1
158904,.,.,.
158905,923,20.1,48.4
158906,901,-1,45.5
159901,850,17,63.5
160901,.,19.7,66.3
160904,.,17.6,83.3
160905,.,-1,80
161801,.,.,.
161802,.,.,.
161807,.,.,.
161901,990,21.2,63.2
161903,1107,23.4,57.4
161906,862,17.5,61.7
161907,1038,22.3,65.9
161908,887,20.4,42.9
161909,-1,21.4,30
161910,1054,19,45
161912,1023,20.6,60.7
161914,859,17.4,51.8
161916,967,21.1,46.4
161918,994,21.6,48.9
161919,956,21.6,31.4
161920,1097,21.5,64.2
161921,1018,22.5,40.7
161922,1132,22.3,64.8
161923,1040,21.1,52.9
161924,.,.,.
161925,.,.,.
162904,-1,-1,75
163901,954,19.5,65.3
163902,-1,21.2,85
163903,861,19,46.9
163904,1001,21.4,55.9
163908,1023,21.9,57.6
164901,-1,20.9,95
165802,.,.,0
165901,1060,22.6,38.8
165902,1053,22.4,46.6
166901,871,18.5,75
166902,.,.,.
166903,900,21.7,53.3
166904,1020,20.6,51.1
166905,1022,22.6,81.1
166907,-1,17.8,33.3
167901,995,21,65.7
167902,.,-1,80
167903,760,15.7,-2
167904,1004,23,77.8
168901,-1,18.9,65.3
168902,.,17.1,-2
168903,906,17.8,100
169901,1024,23.3,45.8
169902,1007,20.5,55.8
169906,827,-1,70
169908,.,.,.
169909,-1,.,-1
169910,-1,21,63.6
169911,969,-1,90.9
170801,.,.,.
170902,1086,23.2,67.3
170903,1051,22.8,67.9
170904,978,19,51.9
170906,1000,20.8,56.3
170907,994,20.5,32.6
170908,978,19.8,47.9
171901,1108,20.6,36.8
171902,-1,20.4,60
172902,898,17.9,58.1
172905,947,19,42.1
173901,.,-1,42.9
174801,.,.,.
174901,-1,17,66.7
174902,976,21,63
174903,-1,22.6,50
174904,1033,18.9,56.3
174906,1046,20.3,54.3
174908,1021,22.5,60
174909,-1,20.5,81.5
174910,.,.,.
174911,1043,24.2,60
175902,932,18.5,50
175903,956,19.2,45.2
175904,-1,19.6,65.2
175905,.,-1,50
175907,-1,19.5,73.5
175910,1025,21.5,64.1
175911,857,-1,65.5
176901,990,19.2,100
176902,936,18.8,70.9
176903,926,.,28.3
177901,884,18.6,75.9
177902,1013,21.1,59.4
177903,-1,19.8,75
177905,1125,24.1,100
178801,.,.,0
178802,.,.,.
178804,-1,-1,4.2
178807,.,.,.
178808,.,.,.
178809,.,.,.
178901,-1,15.8,-2
178902,968,19.5,49.2
178903,983,22.4,65.2
178904,939,19,54.8
178905,.,.,.
178906,.,.,.
178908,1041,26.6,69.4
178909,916,17.2,72.2
178912,989,19.1,54.3
178913,-1,18.8,73.7
178914,1009,21,62.1
178915,856,16.6,48.8
179901,-1,21.5,52.7
180901,-1,17.1,-2
180902,.,20.4,95
180903,.,18.1,100
180904,.,.,.
181901,926,22.6,70.1
181905,948,20.3,62.9
181906,799,-1,83.3
181907,975,18.9,42.1
181908,1014,22.9,50
182901,884,15.8,-2
182902,902,-1,31.6
182903,967,19.6,40.4
182904,1055,20.6,75.9
182905,.,19.4,52.9
182906,.,.,.
183801,.,-1,7.4
183901,-1,19.6,72.4
183902,1040,20,53.2
183904,-1,-1,33.3
184801,.,.,0
184901,-1,-1,20.8
184902,977,20.2,45.6
184903,1067,21.6,51.8
184904,1040,21.2,32.7
184907,1086,24,84.7
184908,1095,23,43.1
184909,1084,22.8,53.3
184911,.,.,.
185901,.,18.9,100
185902,1023,20.2,72
185903,-1,18.9,78.7
185904,-1,19.4,-2
186901,-1,21.6,55.6
186902,928,18.3,38.3
186903,1034,22.2,29.8
187901,907,18.4,59
187903,810,16.4,-2
187904,907,17.8,75
187906,947,-1,63.6
187907,916,18.9,57.3
187910,943,19,65
188801,-1,.,3.2
188901,1056,19.6,58.3
188902,940,20.3,53.8
188903,-1,19,85.4
188904,1018,21,71.2
189901,-1,18,-2
189902,903,16.5,85.2
190903,-1,19.7,65.3
191901,1063,22.8,67.5
192901,940,19.6,78.3
193801,.,17.6,-2
193902,-1,18.9,-2
194902,.,20.7,71.4
194903,-1,19.7,71.1
194904,.,16.9,70
194905,-1,19.8,75
195901,885,17.5,45.8
195902,833,.,-2
196901,-1,18,62.5
196902,908,18.2,-2
196903,969,19.7,59.1
197902,.,20.2,85.7
198901,881,19.7,88.9
198902,-1,15.4,47.1
198903,1025,20.5,49.1
198905,762,16.3,48.3
198906,941,21,47.6
199901,1068,22.6,74.3
199902,944,18.9,52.7
200901,-1,20.8,72.4
200902,1118,21.4,93.1
200904,-1,21.9,48.7
200906,.,.,.
201902,1052,20.2,57.4
201903,.,15.8,83.3
201904,.,-1,15.4
201907,.,19.3,36.4
201908,-1,19.9,88.2
201910,1008,20.1,46.6
201913,-1,17.3,58.3
201914,-1,19.8,45.7
202903,960,19.3,74.5
202905,926,16.8,59
203901,.,16.8,81.6
203902,.,17.9,81
204901,930,23.5,64.1
204904,960,18.1,50
205901,923,21.5,42.1
205902,978,20.4,66.7
205903,989,21.5,43.2
205904,.,15.1,57
205905,962,17.6,96.2
205906,904,17.7,75.6
205907,-1,17.5,55.7
206901,.,19.7,55.1
206902,-1,-1,57.1
206903,.,21,85.7
207901,959,20.2,55.3
208901,-1,21,50
208902,1050,20.7,50.4
208903,-1,16.8,-2
209901,982,21.5,62.2
209902,-1,-1,-1
210901,951,18.3,68.2
210902,-1,21.9,45.5
210903,.,19.5,72.7
210904,728,13.6,45.8
210905,.,17.9,64
210906,.,.,.
211901,.,.,0
211902,-1,18.6,73
212801,.,.,.
212803,.,.,0
212901,986,19.2,50
212902,1011,20.9,52.2
212903,1014,21.8,58.6
212904,925,18.9,47.7
212905,992,19.4,52.2
212906,1054,22.5,58.3
212909,921,18.6,63.2
212910,931,18.7,51
213801,892,-1,12.1
213901,1008,21,66.7
214901,892,16.6,63
214902,-1,19.7,93.8
214903,.,17.3,70.8
215901,955,20.6,53.9
216901,.,18.9,-2
217901,.,-1,30
218901,-1,19,75
219901,.,19.2,75
219903,1084,20.9,56.5
219905,.,18.3,85.7
220801,1003,20.1,-2
220802,.,.,.
220804,748,-1,5.7
220808,.,.,-1
220809,1127,25.4,91.7
220810,.,.,.
220811,.,.,.
220812,-1,.,11.8
220813,.,.,.
220814,.,.,.
220815,.,.,.
220816,.,.,.
220901,1007,21.3,59.7
220902,1038,22.1,51.6
220904,831,17.5,55.3
220905,922,18.4,56.2
220906,1092,23.5,81.6
220907,1056,22.4,70.8
220908,991,20.5,60.6
220910,889,19.6,43.4
220912,974,20.8,72.2
220914,991,20.3,57.3
220915,1009,22.4,53.4
220916,1025,21.9,57.6
220917,861,19.7,47.9
220918,976,20.9,43.6
220919,1134,24.9,-2
220920,1004,20.7,40.3
221801,943,-1,3.1
221901,994,21.5,60.6
221904,1036,19.7,73.8
221905,-1,21.6,54.5
221911,999,22.4,85.7
221912,1046,22.8,70.4
222901,-1,17.7,77.8
223901,950,18.6,52.6
223902,-1,18.5,100
223904,-1,21.8,83.3
224901,.,19.6,90
224902,.,20.2,85.7
225902,993,19.2,35.2
225905,.,.,.
225906,1002,21.5,52.3
225907,.,.,.
226801,.,.,.
226901,1058,21.2,78.1
226903,1003,20.2,56.5
226905,.,21.4,64.3
226906,1137,22.9,89.6
226907,866,19.3,51.7
226908,940,19.8,76.9
227801,745,16.6,18.3
227803,.,.,.
227804,1085,-1,70
227805,.,.,.
227806,.,.,0
227812,.,.,-1
227814,1119,-1,75
227816,931,.,-2
227817,.,.,.
227818,.,.,0
227819,.,.,.
227820,.,.,.
227821,.,.,.
227822,.,.,.
227824,.,.,.
227901,1024,20.8,72.9
227904,1003,20.6,64.4
227907,867,18.4,58.8
227909,1202,26.3,-2
227910,883,17.4,56.1
227912,1048,20.1,53.8
227913,1124,24,90.7
228901,903,16.9,70.3
228903,941,21.4,62.5
228904,1020,23.6,90
228905,890,-1,83.3
229901,951,18.4,56.5
229903,886,20.8,89.8
229904,977,19.3,54.2
229905,-1,19.7,70
229906,902,-1,75
230901,976,18.7,46.2
230902,997,19.4,57.6
230903,907,20.8,46.5
230904,-1,23.8,53.8
230905,971,23.4,67.8
230906,1026,21.7,51.6
230908,1090,20.3,40.8
231901,-1,18.9,72.7
231902,.,17.8,-2
232801,.,.,-1
232901,-1,20.8,66.7
232902,778,17,91.3
232903,903,17.7,43.5
232904,-1,21.6,60
233901,977,19.8,36.6
233903,956,18.7,92.3
