,SAT_avg,ACT_avg,SAT/ACT_pct
043919,.,.,.
044902,.,19.6,64.7
044904,.,19.5,71.4
045902,1017,22.4,64.8
045903,938,19.6,69.6
045905,965,21.2,69.6
046801,.,.,.
046901,1029,21,69.2
046902,1004,21.2,75.4
047901,932,19.7,63.1
047902,921,18.9,61.5
047903,.,.,40
047905,1012,18.2,77.8
048901,1031,20.3,85.7
048903,.,19,58.3
049901,988,20.4,55.2
049902,1121,24.3,.
049903,1087,.,76.2
049905,1065,23.2,48.2
049906,1014,21.8,76.7
049907,1085,21.9,96.8
049908,.,.,.
049909,.,.,.
050901,.,22.9,62.5
050902,1014,21.5,56.7
050904,.,.,30
050909,1065,.,80
050910,992,21.6,55.1
051901,.,19.9,88.2
052901,924,19.8,70.9
053001,916,19.9,58.8
054901,.,19.3,64.1
054902,918,.,46.2
054903,1014,20.4,34.3
055901,909,17.2,35.6
056901,1278,20.4,70.7
056902,.,21.5,.
057802,.,.,.
057803,.,.,.
057804,.,.,2.1
057805,.,.,.
057806,.,.,.
057807,.,.,.
057808,.,.,.
057809,.,.,.
057810,.,.,.
057811,.,.,.
057813,.,.,.
057814,.,.,.
057815,.,.,.
057816,.,.,.
057817,.,.,.
057818,.,.,.
057819,.,.,.
057820,.,.,20
057821,.,.,.
057823,.,.,.
057825,.,.,0
057827,.,.,.
057828,.,.,.
057829,.,.,.
057830,.,.,.
057903,1070,21.3,65.3
057904,989,20.9,71
057905,868,17.6,52.3
057906,1025,20.4,81.3
057907,972,20.5,71.9
057909,1005,20.8,59
057910,972,19.5,47.1
057911,1154,24.6,.
057912,1015,19.8,57
057913,888,18.6,59.5
057914,1030,19.7,56.9
057916,1077,22.6,89.5
057919,.,.,.
057920,721,14.6,36.9
057922,1087,22.8,92.5
058902,.,22.3,85.7
058905,1224,25.1,76.9
058906,1046,20.3,55.7
058909,.,19.9,61.9
059901,973,19.3,38.2
059902,.,.,.
060902,866,18.4,63.6
060914,.,16.3,61.5
061901,1026,21,73.1
061902,1063,21.3,84
061903,1059,22.3,64.2
061905,1000,24.3,78
061906,998,20.5,65.4
061907,996,19.6,55.8
061908,969,21.5,38.4
061910,.,.,.
061911,1029,21.6,66.1
061912,990,19.7,69.1
061914,925,18.5,49.2
062901,1047,19.8,53.1
062902,.,.,0
062903,1048,20,65.5
062904,1002,17.7,56.3
062905,.,.,.
062906,.,.,.
063903,.,20.2,57.1
063906,.,18,.
064903,885,16.7,61.1
065901,.,20.4,70.4
065902,.,22.2,90
066005,.,.,.
066901,.,17.1,90.6
066902,884,16.2,48.1
066903,816,18.1,68.3
067902,1186,21.5,54.8
067903,1022,20.3,75.3
067904,984,20.3,75
067907,.,17.6,84.6
067908,979,19.6,86.7
068901,997,21.5,33.4
069901,859,17.3,58.8
069902,.,19.2,72.2
070801,.,.,.
070901,923,.,64.3
070903,1036,19.8,72.5
070905,948,19.6,69.6
070907,931,19.6,61.8
070908,1011,21.6,72.7
070909,.,.,14.3
070910,1098,18.8,37.8
070911,988,20,83.9
070912,966,20.1,58.7
070915,939,20.6,71.9
071801,.,.,.
071803,.,.,0
071804,.,.,.
071805,.,.,.
071901,847,19.6,55.8
071902,949,20.8,58.7
071903,857,17.6,43.7
071904,781,16.7,75.8
071905,820,19.8,90.9
071906,743,17.2,75.6
071907,824,17.2,61.1
071908,654,15.3,72.4
071909,884,19.5,57.3
072801,.,.,.
072901,.,.,.
072902,946,.,51
072903,1007,20.6,85
072904,.,.,.
072908,899,18,72.2
072909,.,18.7,70
072910,.,.,.
073901,887,18.7,50
073903,817,19.2,55.2
073904,.,.,.
073905,1184,22,67.2
074903,946,19.2,55.1
074904,.,18.8,72.7
074905,.,.,33.3
074907,1020,21.7,83.3
074909,.,19.2,61.5
074911,.,22,31.3
074912,983,20.9,54.2
074917,.,19,60
075901,956,20,75
075902,1039,22.1,57.5
075903,987,19.5,60.8
075906,976,22.1,86.4
075908,1026,.,70
076903,.,20.3,60
076904,1003,20.7,94.1
077901,1126,21.1,63.9
077902,.,19.7,86.1
078901,.,.,40
079901,1000,20,56
079906,1031,21,69.3
079907,1043,20.9,80.9
079908,.,.,.
079910,951,19.1,75.2
080901,984,20.5,60
081902,1004,20.8,58
081904,999,20.7,62.1
081905,.,17.9,100
081906,.,.,.
082902,.,20.2,60.5
082903,927,17.5,57.9
083901,.,18.9,63.3
083902,.,19.1,76.9
083903,935,19.4,45.7
084801,.,.,.
084802,.,.,.
084901,938,17.7,54.7
084902,991,20.2,53.3
084903,930,.,48.3
084904,855,16.5,61.6
084906,951,18,52.7
084908,839,17,33.8
084909,949,19.3,43
084910,1064,22.4,84.1
084911,1059,22.3,88.3
085902,980,23,41.5
085903,.,.,80
086024,.,.,.
086901,1014,21.3,66
086902,1123,21.7,77.3
087901,1043,22.8,57.1
088902,936,17.9,82.7
089901,957,20,66.7
089903,.,20.6,42.5
089905,.,15.1,61.1
090902,.,.,40
090903,.,17.6,88.2
090904,1015,21.6,62.4
090905,.,.,.
091901,968,19,63.9
091902,.,21.2,87.5
091903,1120,21.8,43.4
091905,1077,21.3,62.9
091906,1069,20.5,51.9
091907,.,.,.
091908,1010,21.7,57.4
091909,1027,20.9,59.8
091910,1058,.,20.6
091913,1023,22.1,61.9
091914,989,21,63.9
091917,1038,22,53.7
091918,949,20.4,55.3
092801,.,.,0
092901,961,20.4,48.3
092902,1040,20.5,40.1
092903,1037,20.1,60.8
092904,1041,21.9,76.9
092906,1016,21.5,49.4
092907,1015,20.9,83.3
092908,1093,22.9,60.5
093901,833,.,60.6
093903,884,.,60.7
093904,1010,20.1,43.5
093905,.,.,45.5
094901,979,20.4,56.5
094902,991,21.1,61.5
094903,958,19.1,76
094904,960,21.4,59.2
095901,911,19.6,86
095902,.,19.3,53.3
095903,.,20.9,50
095904,.,17.7,88.2
095905,980,20.5,47.5
096904,.,18.2,69.7
096905,.,20.7,73.7
097902,1235,22.1,.
097903,996,19.8,56.8
098901,.,20.9,.
098903,.,.,.
098904,.,22.2,68.8
099902,.,.,41.7
099903,.,19.4,82
100903,959,.,58.3
100904,923,19.8,52.7
100905,978,20.6,77.7
100907,925,21,70
100908,923,18.6,60.5
101801,.,.,.
101802,.,.,.
101803,.,.,42.9
101804,753,15.9,32.3
101805,777,14.3,35.9
101806,.,.,.
101807,.,.,.
101808,.,.,.
101809,.,.,0
101810,.,.,0
101811,.,.,.
101812,.,.,0
101813,.,.,.
101814,.,.,.
101815,.,.,.
101817,.,.,0
101818,.,.,0
101819,.,.,.
101820,.,.,.
101821,.,.,0
101822,.,.,.
101823,.,.,.
101827,.,.,.
101828,.,.,.
101829,.,.,.
101830,.,.,.
101831,.,.,0
101833,.,.,.
101834,.,.,0
101835,.,.,.
101837,.,.,0
101838,717,.,25.4
101840,.,.,.
101841,.,.,.
101842,.,.,0
101843,.,.,0
101844,.,.,0
101845,.,.,.
101846,.,.,.
101902,871,17.4,53.8
101903,946,19.5,73.6
101905,934,19.5,51.7
101906,1010,18.8,65.2
101907,1042,21.6,76.6
101908,1010,20.4,54.2
101909,772,16.1,36.6
101910,936,18.5,43.3
101911,961,20.4,42.2
101912,929,19,59
101913,1067,22,80.2
101914,1081,22.8,81.9
101915,1048,22.1,80.4
101916,1003,20.3,46.5
101917,971,19.8,39.9
101919,1025,21.2,62.2
101920,1084,22.9,70.1
101921,1010,21.4,75.6
101924,878,17.5,45.1
101925,967,21.4,53.4
102901,.,16.9,92.9
102902,977,19.5,63.9
102903,.,18.7,67.6
102904,988,20.6,66.1
102905,.,19.1,72.2
102906,.,19.4,89.7
103901,.,20.5,71.4
103902,.,18.2,.
104901,1117,20.6,61.7
104902,.,16.6,.
104903,.,19.8,68.8
104907,.,17.9,50
105801,.,.,0
105902,972,19.4,50.3
105904,1076,22.4,97.1
105905,1036,20.5,76.1
105906,1019,19.5,60.2
106901,.,21.1,.
107901,997,20.1,39.8
107902,905,19.8,38.9
107904,983,20.5,29.7
107905,981,19.2,25.3
107906,930,18.3,56.3
107907,.,18.8,37.5
107908,.,.,.
107910,.,17.7,63.3
108801,.,.,0
108802,.,.,0
108804,.,.,0
108805,.,.,0
108806,.,.,0
108807,.,.,.
108902,880,16.4,54.3
108903,770,15.7,67.2
108904,935,17.1,72.3
108905,.,15.3,54
108906,960,18.8,63.6
108907,935,17.4,47.6
108908,896,17.7,54.7
108909,958,17.2,55.9
108910,.,17.2,42.4
108911,944,18,76.1
108912,965,16.8,47.1
108913,969,18.2,52.9
108914,.,18.8,41.9
108915,.,.,.
108916,.,16.4,84.3
109901,1133,20.8,95
109902,.,20.8,81.3
109903,.,.,31.3
109904,967,18.7,36.6
109905,1133,22.1,63
109907,.,.,26.3
109908,.,.,.
109910,.,.,.
109911,928,19.1,47
109912,.,.,.
109913,928,20,47.4
109914,.,.,36.4
110901,.,16.7,43.5
110902,967,20.6,48.1
110905,.,20.5,29.3
110906,864,18.4,.
110907,1032,22,52.6
110908,.,.,33.3
111901,983,21,67
111902,995,23.4,38.1
111903,1030,19.3,63.2
112901,1002,21.1,65.7
112905,.,20.6,57.9
112906,.,19.7,66.7
112907,.,19,38.1
112908,.,18.8,51.7
112909,.,18.6,52.6
112910,.,21.2,52.6
113901,945,19.4,50.6
113902,953,19.3,52
113903,900,17.8,72.4
113905,864,20.8,57.1
113906,.,17.6,53.8
114901,1075,21.5,33.2
114902,.,20.5,66.1
114904,.,21,59.1
115901,.,18.4,22.7
115902,.,.,66.7
115903,.,17.5,91.7
116901,964,19,69.4
116902,1004,19.5,75.9
116903,1042,19.1,79.4
116905,980,20.6,63.9
116906,905,19.1,71.4
116908,930,19.5,40.9
116909,.,18.8,40
116910,.,19,56.3
116915,963,.,47.4
116916,849,18.1,74.1
117901,1044,21.8,58.3
117903,.,20,68.5
117904,971,20.5,67.9
117907,.,.,.
118902,1021,22.3,68
119901,830,.,65
119902,997,20.1,52.8
119903,979,18.1,58.8
120901,1095,19.8,83.3
120902,932,21,58.5
120905,1049,22.5,61.4
121902,.,17.1,58.8
121903,892,.,67.9
121904,964,19.6,67.4
121905,974,18.8,60.4
121906,813,.,71
122901,943,19.4,69.6
122902,.,.,.
123801,.,.,.
123802,.,.,0
123803,.,.,.
123905,1003,21.9,74
123907,852,17,40.9
123908,972,22.1,62.7
123910,955,19.3,48.2
123913,834,.,100
123914,944,21.5,70.8
124901,865,17.1,59.7
125901,1018,17.6,69.9
125902,.,17.2,76.2
125903,.,20.3,71.1
125905,849,17.8,66
125906,.,.,.
126901,908,19.9,82.5
126902,1009,21.3,62.1
126903,993,20.6,53.9
126904,1040,22.4,56.4
126905,955,20.5,48.6
126906,905,.,57.6
126907,956,18.6,71.4
126908,962,18.2,54.3
126911,922,19.9,55.7
127901,1006,20.7,58.5
127903,.,19.4,66.7
127904,.,20.5,74.4
127905,.,22.4,55.6
127906,1136,20.1,60.5
128901,1024,19.9,65
128902,924,18.7,47.1
128903,.,18.6,75
128904,913,19.3,90.5
129901,999,21.7,50
129902,978,20.9,74.4
129903,903,20.3,52.6
129904,1018,20.3,43.8
129905,940,20.5,41.4
129906,957,17.5,48.9
129910,1014,20.6,41.9
130901,1020,21.6,85
130902,971,19,62.2
131001,.,.,.
132902,.,20.6,71.4
133901,880,18.8,76.9
133902,.,.,.
133903,1058,21.8,70
133904,965,19.5,65.9
133905,.,.,.
134901,895,19.3,70.3
135001,.,.,.
136901,1015,20.4,59.1
137901,906,18.6,62.1
137902,.,.,.
137903,937,19.9,83.3
137904,965,18.8,76.5
138901,.,18.1,100
138902,.,21.1,38.9
138903,.,18.9,90.9
138904,.,20.7,85.7
139905,.,17.6,86
139908,.,.,33.3
139909,1048,19.3,52.2
139911,1004,21.4,42.8
139912,.,20.8,31.1
140901,.,19.3,66.7
140904,853,18.5,62
140905,1065,22.3,53.8
140906,.,.,33.3
140907,.,21.3,70.4
140908,.,19.7,.
141801,.,.,.
141901,1000,21.2,59.4
141902,871,18.5,66.7
142901,.,17.3,63.3
143901,979,19.3,53.8
143902,978,22.1,92.9
143903,1003,20.9,90.3
143904,.,.,.
143905,.,.,.
143906,.,.,.
144901,967,20.2,51.7
144902,969,22.4,59.7
144903,968,.,.
145901,915,21.2,46.8
145902,866,.,75
145906,904,.,67.7
145907,922,.,43.8
145911,1016,20.8,40.5
146901,923,18.9,42.5
146902,919,21,83.9
146903,.,.,.
146904,943,19,52.9
146905,838,.,44.8
146906,996,20.6,48.1
146907,925,21.1,51.9
147901,820,.,54.5
147902,949,19,58.9
147903,954,20.2,64.6
148901,.,20.9,88.9
148902,.,21.7,76.5
148903,.,19.7,100
148905,.,.,.
149901,1020,20.2,60.6
149902,1020,20.7,42.9
150901,980,20.4,77.8
152801,.,.,0
152802,.,.,.
152803,.,.,0
152804,.,.,.
152901,1031,21.1,55.4
152902,962,18.8,66.7
152903,924,19.2,53.7
152906,955,20.7,54.4
152907,991,21.2,50.6
152908,978,19.5,42.1
152909,989,20.9,58.6
152910,958,20.5,69.8
153903,.,18.2,37.9
153904,1086,19.4,.
153905,.,.,44.4
153907,856,17.6,71.4
154901,932,19.1,69.4
154903,858,.,54.5
155901,1090,20,52.9
156902,962,20,65.2
156905,1045,24.2,57.1
157901,935,19.6,82.5
158901,979,22.9,61
158902,909,19,56.4
158904,.,.,.
158905,925,18.7,62
158906,896,19.1,52.4
159901,872,18.6,53.3
160901,1028,20.8,63.2
160904,.,17.4,100
160905,.,21,50
161801,.,.,.
161802,.,.,.
161804,.,.,.
161901,1062,24.8,77.5
161903,1063,22.3,67.4
161906,895,18.4,44.4
161907,1033,21.8,63.6
161908,941,19.8,50
161909,1004,18.9,53.6
161910,.,19.9,46.9
161912,1070,19.5,58.6
161914,897,17.3,41.3
161916,978,22.1,50
161918,1042,20.8,38.8
161919,1058,19.1,51.7
161920,960,19.9,69.8
161921,1008,21.2,47.7
161922,950,19.2,62.9
161923,.,22,66.7
161924,.,.,.
161925,.,.,.
162904,.,18.4,50
163901,917,20.5,51.4
163902,998,21.1,77.8
163903,898,16.6,35.1
163904,1092,21.6,56.3
163908,971,20.9,56.9
164901,.,20.9,80.8
165801,.,.,.
165802,.,.,.
165803,.,.,0
165901,1044,21.9,53.7
165902,885,21.7,.
166901,955,20.3,48.2
166902,.,.,.
166903,.,19.6,72.7
166904,939,20.7,66.7
166905,974,.,77.1
166907,.,.,33.3
167901,1008,21.1,69.7
167902,.,.,33.3
167903,.,.,.
167904,.,.,60
168901,.,19,68.2
168902,.,.,30.8
168903,.,18.7,46.7
169901,1033,20.4,57.1
169902,.,18.8,69.4
169906,.,.,14.3
169908,.,.,.
169909,.,.,60
169910,.,.,40
169911,1030,20.6,40
170801,.,.,.
170902,1059,22.4,74.8
170903,977,19.9,69.4
170904,995,19.8,62.8
170906,1011,20.9,55.9
170907,885,19.8,38.4
170908,954,21,46.1
171901,1042,20.1,45.8
171902,.,20.2,63.3
172902,933,19.4,54.3
172905,.,19.8,80.4
173901,.,19.2,100
174901,.,20.7,36.4
174902,1051,19.8,76.9
174903,909,18.6,85.3
174904,1033,19.6,52.6
174906,1123,20.4,80
174908,1090,.,41.2
174909,879,.,90.9
174910,.,.,.
174911,970,20.1,66.7
175902,1101,20.2,88.9
175903,978,21.1,43.7
175904,894,20.4,74.2
175905,.,18,76.5
175907,915,20.7,62.2
175910,.,20.9,56.3
175911,931,.,51.7
176901,.,21,30.8
176902,911,19.9,51.9
176903,907,20.6,57.5
177901,998,20.2,75.9
177902,1056,21.2,58
177903,.,18.9,78.6
177905,.,.,44.4
178801,.,.,0
178802,.,.,.
178803,.,.,.
178804,.,.,0
178805,.,.,.
178806,.,.,.
178901,973,20.6,68.6
178902,961,19.1,73.1
178903,984,20.9,81.9
178904,979,19.6,58.7
178905,.,.,.
178906,.,.,.
178908,1118,21.1,73.2
178909,936,16.7,68.5
178912,985,21,57.3
178913,983,17.6,.
178914,1015,21.3,66.8
178915,826,17.2,52.2
179901,1060,20.8,73
180901,.,18.1,.
180902,.,21.5,82.6
180903,.,.,40
180904,.,.,.
181901,944,20.3,73.2
181905,986,21.2,81.3
181906,938,17.6,51.6
181907,932,19.4,60.8
181908,979,21.4,65.6
182901,971,20.9,94.7
182902,936,.,60.9
182903,968,19.5,43.9
182904,972,19.2,66.7
182905,.,20.8,66.7
182906,.,.,.
183801,.,.,.
183901,.,19.7,61.8
183902,1044,21.2,56.7
183904,.,17.6,50
184901,991,.,50
184902,978,20.3,33.5
184903,1075,21.7,57.2
184904,932,.,74.2
184907,1056,22.8,70.4
184908,1033,23.2,68
184909,909,20.2,51.6
184911,.,.,.
185901,.,16.9,100
185902,1131,21.6,78.4
185903,.,19.7,81.4
185904,.,19.7,.
186901,.,19.4,53.8
186902,954,20.2,33.3
186903,962,20.5,67.6
187901,842,18.9,60.6
187903,818,.,38.5
187904,879,18,68.5
187906,.,.,28.6
187907,968,20.4,63.5
187910,.,.,.
188901,1054,20.9,48.7
188902,921,18.9,60
188903,946,17.8,70.2
188904,.,.,.
189901,845,18.9,60.6
189902,853,16,67.8
190903,1009,20.1,68.8
191901,1076,22.1,66
192901,937,19.4,70.6
193902,987,19.8,95
194902,.,19.6,50
194903,958,19.6,77.6
194904,911,18.2,53.4
194905,932,18.1,46.4
195901,847,.,42.4
195902,.,.,16.7
196901,.,21.3,91.7
196902,.,18,88.6
196903,946,19.6,65.5
197902,.,20.7,86.7
198901,827,17,96.2
198902,.,.,29.4
198903,948,20.8,79.3
198905,795,15.1,44.1
198906,.,.,.
199901,1048,22,69.3
199902,939,20.6,70.4
200901,1120,21.6,75.4
200902,.,19.6,64.3
200904,.,21.3,51.2
200906,.,.,.
201902,1025,20,65.6
201903,.,.,25
201904,.,.,25
201907,.,22.1,60
201908,1045,20,56.5
201910,1032,19.5,56.6
201913,.,20.5,52.2
201914,1100,21.3,64.7
202903,910,19.6,64
202905,829,17,76.7
203901,989,17.6,44.7
203902,972,19.5,78.9
204901,978,20.7,52.2
204904,889,22.1,45.7
205901,898,18.1,62
205902,1016,20.2,83.1
205903,1020,20.5,41.7
205904,988,17.4,64.7
205905,896,18.7,63
205906,911,19.8,62.6
205907,950,18,58.6
206901,1059,21.4,56.1
206902,1068,19.6,81.8
206903,.,18.8,62.5
207901,.,19.8,92.5
208901,.,.,28.6
208902,1152,20.8,59.9
208903,.,20.8,100
209901,950,22.8,100
209902,811,.,.
210901,1047,20.4,80.4
210902,.,18.6,60.9
210903,.,19.2,38.9
210904,.,19,29.4
210905,.,19.6,66.7
210906,.,.,.
211901,.,.,0
211902,.,21.3,86
212801,.,.,.
212802,.,.,0
212901,1013,18.4,55.1
212902,978,20.4,50.7
212903,1015,21.4,49.4
212904,1046,20.5,30.3
212905,1016,20.2,60.7
212906,1042,22.5,54.7
212909,901,19.7,52.3
212910,.,19.4,68.3
213801,.,.,.
213901,1061,25,59.3
214901,871,16.4,71.6
214902,.,16,85.7
214903,953,17.1,54
215901,927,22.3,57
216901,.,19.7,90.9
217901,.,20.1,80.8
218901,1156,19.8,71.7
219901,.,21.1,66.7
219903,1016,20,48
219905,.,20.4,37.5
220801,.,.,.
220802,.,.,.
220803,.,.,0
220804,.,.,.
220806,.,.,0
220807,.,.,.
220901,1038,21.7,64.6
220902,1022,20.8,54.8
220904,907,17.7,78.1
220905,944,19.5,52.3
220906,1065,21.7,81.9
220907,1046,21.3,68.4
220908,1047,22.3,56.8
220909,816,.,100
220910,944,17.7,32.5
220912,997,20.4,71.9
220914,976,19.9,56.2
220915,984,21.1,55.3
220916,1033,21.5,59.3
220917,921,19.4,48.2
220918,983,21,51
220919,1087,23.6,97.7
220920,1000,20.4,49.5
221801,.,.,0
221901,986,20.7,62
221904,918,20.3,57.4
221905,.,22.3,60
221911,968,19.8,77.8
221912,1036,21.9,79.8
222901,.,21.7,81.8
223901,956,20.3,50.8
223902,828,18.1,50
223904,.,.,60
224901,.,19.7,82.4
224902,.,.,50
225902,964,19.5,46.2
225905,.,.,.
225906,993,18.6,38.2
225907,.,.,.
226901,.,19.9,73.9
226903,1004,21,61.2
226905,967,21.3,59.3
226906,1067,21,72.7
226907,969,20.9,58.2
226908,.,19.6,87.5
227801,.,.,7.7
227802,.,.,.
227803,.,.,.
227804,.,.,.
227805,.,.,.
227806,.,.,.
227810,.,.,.
227811,.,.,.
227812,.,.,.
227814,.,.,.
227901,1051,20.4,62.4
227904,1004,20.5,76.5
227907,916,20,64
227909,1174,24.7,96.9
227910,916,18.6,29.9
227912,1061,21.7,63.6
227913,1092,22.2,86.7
228901,907,.,55
228903,972,17.4,57.1
228904,.,.,9.1
228905,939,.,100
229901,886,19.4,66.7
229903,974,18.3,75.8
229904,914,19.9,62.5
229905,.,20,53.6
229906,845,.,54.5
230901,1006,20.8,60.5
230902,1020,19.6,49.2
230903,1047,20.2,66
230904,918,20.1,88.2
230905,929,20.4,71.9
230906,979,21,67.6
230908,964,20.2,46.3
231901,990,19.9,55.3
231902,1214,21.8,90.5
232801,.,.,.
232901,.,22.7,80
232902,.,18,40
232903,976,19.9,43.6
232904,.,20,.
233801,.,.,.
233901,924,18.2,52.7
233903,951,.,81.8
234801,.,.,.
234902,989,20.8,60.6
234903,973,21.2,41.8
234904,953,20.6,68.6
234905,.,21.9,88.9
234906,1003,21.4,51
234907,976,21.8,49
234909,.,.,50
235901,881,18.1,41.3
235902,991,20.2,42.2
235904,.,.,.
236801,.,.,.
236901,886,20.1,65.9
236902,995,19.5,59.6
237902,942,18.5,65.2
237904,925,18.3,54.4
237905,1085,19.4,70.2
238902,1208,20,71.4
238904,.,15.7,61.5
239901,1015,20.4,54.3
239903,989,.,50
240801,.,.,0
240802,.,.,0
240803,.,.,.
240901,860,17.6,29.8
240902,.,.,.
240903,898,17.2,55.1
240904,719,15.8,64.7
241901,1049,19.4,62.3
241902,985,20.2,83.9
241903,927,20.5,55.3
241904,1122,19.7,58.3
241906,918,19.7,40
242902,.,19.7,90.3
242903,.,19.7,96.3
242904,.,22,100
242905,.,.,.
242906,.,20,100
243801,.,.,0
243901,1023,21.3,67.7
243902,.,20.3,52.7
243903,968,20.5,54.8
243905,1022,21,63.6
243906,.,.,.
244901,.,.,27.3
244903,1250,20.9,62.8
244905,.,22,70
245901,.,.,.
245902,910,16.7,63
245903,884,18.1,52.4
245904,961,17.3,80
246902,934,20.5,81.1
246904,1056,21.2,79.4
246905,989,18.9,70
246906,983,20.7,68.2
246907,953,20.9,52.9
246908,998,20.1,64.3
246909,1078,23.1,80.9
246911,957,19.3,55
246912,934,.,74.3
246913,1050,22.7,67.2
246914,.,.,.
247901,1024,19.6,66.4
247903,1006,19.8,78.4
247904,973,19.4,58.3
247906,904,18.4,50
