,SAT_avg,ACT_avg,SAT/ACT_pct
025905,810,.,.
025906,.,18.7,.
025908,.,19.1,89.5
025909,1021,22.5,86.2
026901,972,18.3,51.5
026902,870,18.2,37.3
026903,911,.,54.2
027903,1001,20.4,69.2
027904,1011,21,66.7
028902,951,19.6,51
028903,900,19.4,61.3
028906,.,.,30
029901,986,19.9,38.6
030901,.,21,66.7
030902,1101,21.1,78.5
030903,.,19.4,84.2
030906,1108,19.7,73.3
031801,.,.,0
031802,.,.,0
031901,884,17.9,36.6
031903,922,18.6,54.3
031905,862,18.7,52.5
031906,919,19.6,53
031909,864,17.5,54.7
031911,886,17.4,75.3
031912,841,16.4,35.5
031913,747,.,55.6
031914,738,15.1,44.8
031916,1067,22.5,95.4
032902,981,19.1,44.2
033901,.,22.5,91.7
033902,.,21.5,70.7
033904,.,18.6,72.4
034901,.,19.8,77.9
034902,.,18.1,87.5
034903,.,19,67.4
034905,1059,20.3,80.4
034906,.,21.3,60
034907,.,17.7,83.9
034908,.,.,.
034909,.,21.8,83.3
035901,.,19.6,62
035902,.,17.8,34.8
035903,.,25.6,76.2
036901,892,16.8,68.3
036902,1023,23.7,63.2
036903,907,18,61.4
037901,889,19.3,.
037904,999,19.1,54.2
037907,1027,19.9,44
037908,.,.,35
037909,977,20,55
038901,849,20.3,82.6
039901,.,20.5,72.7
039902,957,20.9,69
039903,.,21.2,48.6
039904,950,20.8,100
039905,1052,21.4,73.3
040901,.,18.2,51.3
040902,968,18.9,65.4
041901,1052,21.8,54.3
041902,.,19.1,79.2
042901,1094,19.2,58.9
042903,.,18,56.3
042905,.,20,71.4
042906,.,.,.
043901,1059,21.8,79.2
043902,1015,21.6,25.4
043903,971,21.2,80
043904,1013,20.3,62.5
043905,1030,22.1,69
043907,1052,21.8,62
043908,.,.,.
043910,1127,24,88.1
043911,1017,21.6,46.7
043912,1094,20.5,78.9
043914,979,20.6,73.1
043917,903,20.3,54.5
043918,998,20.8,33.9
043919,.,.,.
044902,.,18.9,82.1
044904,.,18.2,.
045902,965,20,68.8
045903,911,18.6,63.2
045905,926,20.5,74.3
046801,.,.,.
046901,1020,20.4,68.1
046902,1017,21,72.1
047901,964,20.8,65
047902,876,18,73
047903,886,18.6,53.8
047905,951,.,.
048901,.,18.7,100
048903,.,19.7,46.2
049901,1002,19.7,47.6
049902,1048,23.3,82.1
049903,1020,23,60
049905,1002,20.5,50.9
049906,1043,23.3,63
049907,1093,21.4,81.6
049908,.,.,.
049909,.,.,.
050901,.,20.9,77.3
050902,990,21.6,45.8
050904,.,.,33.3
050909,.,.,.
050910,960,20.2,53.9
051901,.,19.8,66.7
052901,1044,20.3,67.2
053001,909,18.6,71.4
054901,.,17.9,62.1
054902,.,20.4,60
054903,950,19.8,44.7
055901,900,18.8,60.9
056901,.,19.2,71.2
056902,.,23.2,85.7
057802,.,.,.
057803,.,22.4,30
057804,752,.,2.5
057805,.,.,.
057806,.,.,0
057807,.,.,.
057808,.,.,.
057810,.,.,.
057811,.,.,.
057813,.,.,.
057814,.,.,.
057815,.,.,0
057816,.,.,.
057817,.,.,.
057818,.,.,0
057819,.,.,.
057820,.,.,12.5
057821,.,.,.
057823,.,.,.
057825,1074,.,19.2
057827,.,.,.
057828,.,.,0
057829,.,.,.
057830,.,.,.
057831,.,.,.
057832,.,.,.
057833,.,.,.
057834,.,.,.
057835,.,.,.
057903,1055,20.9,66.4
057904,957,20.2,73.1
057905,850,17.3,48.3
057906,1011,19.4,74.3
057907,970,19.6,64.9
057909,996,20.6,58.3
057910,995,19,45.4
057911,1194,24.8,.
057912,999,19.5,52.5
057913,845,17.2,63.1
057914,1008,19.8,58.2
057916,1066,22.2,86.6
057919,.,.,.
057920,782,14.7,41.1
057922,1085,22.5,94.6
058902,.,22.3,66.7
058905,.,22.5,66.7
058906,1070,19.2,50.4
058909,.,20.1,66.7
059901,1101,20,37.5
059902,.,.,.
060902,981,22.4,64.4
060914,.,18.1,50
061802,.,.,0
061901,1036,20.8,70.5
061902,1060,21,73.9
061903,1077,22.7,72.7
061905,994,21,61.8
061906,1031,21.9,61.8
061907,918,20.7,59.1
061908,1020,21.6,41.7
061910,.,.,.
061911,1027,19.9,63.5
061912,1015,21.9,64.9
061914,893,17.8,59.1
062901,969,20.6,63.4
062902,.,.,50
062903,938,19.1,64.6
062904,958,17.5,46.4
062905,.,.,.
062906,.,.,.
063903,.,22.7,63.6
063906,.,19,.
064903,807,17.4,49.6
065901,.,20.7,.
065902,.,18.4,53.3
066005,.,.,.
066901,.,17.5,87.5
066902,.,16.4,39.8
066903,.,17.2,87.3
067902,1014,20.9,40
067903,990,22.3,66.1
067904,948,19.1,52
067907,1058,23.1,67.7
067908,894,17.3,80
068901,947,20,39.8
069901,902,19.1,69.6
069902,.,20.3,39.1
070801,.,.,.
070901,.,.,33.3
070903,1060,19.6,58.3
070905,908,.,52.5
070907,981,18.4,78.1
070908,1026,21.4,62.7
070909,.,.,33.3
070910,956,19.2,59.1
070911,991,20.7,71.4
070912,988,19.4,52.7
070915,959,19.5,80.4
071801,.,.,.
071803,.,.,0
071804,.,.,0
071805,.,.,.
071901,817,16.8,57.3
071902,948,21,58.4
071903,859,16.9,47.3
071904,806,16.4,54.8
071905,806,17.9,93.4
071906,.,15.5,.
071907,848,17.6,56.8
071908,819,15,93.5
071909,878,18.5,55
072801,.,.,0
072901,.,.,.
072902,948,20.2,67.8
072903,999,20.7,79.1
072904,.,.,.
072908,1008,22.3,.
072909,1046,22.6,53.3
072910,.,.,.
073901,.,.,21.1
073903,870,18.1,48.6
073904,.,.,.
073905,985,20.8,48.4
074903,982,21,53.8
074904,.,20.2,66.7
074905,.,18.2,60
074907,.,19.6,60
074909,.,20.2,63.2
074911,.,.,27.8
074912,934,20.8,54.5
074917,.,21.6,57.1
075901,1076,19.6,56.1
075902,1061,21.2,63.3
075903,978,24,58.5
075906,1084,23,50
075908,1026,22.8,88.2
076903,.,18.9,52.6
076904,.,19.9,74.1
077901,.,20.5,64
077902,.,20.4,72.2
078901,.,18.9,40.9
079901,993,19.8,59.3
079906,1091,21.8,57.1
079907,1046,20.4,84.2
079908,.,.,.
079910,995,20.6,68.1
080901,1033,21.9,67.8
081902,1025,21.4,64.8
081904,997,19.9,44.1
081905,.,16.2,75
081906,.,.,.
082902,.,19.6,61.3
082903,921,17.5,42.3
083901,.,18,52.5
083902,.,22.1,70
083903,974,19.8,46.7
084801,.,.,.
084802,.,.,.
084901,926,18.7,53.5
084902,1002,19.4,48.7
084903,939,.,52.2
084904,833,16.2,60.5
084906,935,18.4,52.2
084908,864,.,37.9
084909,913,18.9,41.9
084910,1080,22.1,78
084911,1079,23,82.5
085902,996,18.6,58.3
085903,.,18.2,46.2
086024,.,.,.
086901,1024,20,71.7
086902,1033,20.1,69.6
087901,948,20.5,62.5
088902,1037,20.5,76.4
089901,868,18,52.8
089903,915,19.2,52.9
089905,.,17,72.7
090902,.,17.2,71.4
090903,.,19.5,.
090904,993,20.7,66.5
090905,.,.,.
091901,963,21.8,52.3
091902,.,19.3,100
091903,1070,22.7,45.3
091905,1122,20.8,80.8
091906,1046,21.7,52.9
091907,.,.,.
091908,1056,23,55.7
091909,.,20.9,66.7
091910,909,20.3,57.5
091913,1013,21.5,45.7
091914,988,21.1,63.6
091917,1084,21.3,72.3
091918,1041,20.8,66.7
092801,.,.,2.5
092901,932,22.3,53.7
092902,999,19.8,46.5
092903,1014,19.5,64.3
092904,1046,21.4,78.2
092906,1028,22.4,34.7
092907,1023,21.4,77.2
092908,1053,20.9,72.8
093901,895,18.9,60.4
093903,1044,18.8,51.2
093904,971,19.8,39.5
093905,.,.,57.1
094901,966,18.8,48.4
094902,991,20.7,60.3
094903,993,20.4,87.1
094904,1011,19.8,66.7
095901,1018,20.3,76.1
095902,.,19.8,68.4
095903,.,19.3,61.3
095904,.,20.4,76.2
095905,976,20,41.2
096904,.,19.9,76.5
096905,.,22.6,73.3
097902,.,20.6,92.4
097903,912,20.1,52.5
098901,.,21.5,71.4
098903,.,.,.
098904,.,20.4,61.5
099902,.,17.2,29.4
099903,.,18.2,86
100903,842,17.3,64.2
100904,918,19.8,60.3
100905,987,19.9,77.5
100907,943,20.1,67.2
100908,854,17.3,55
101801,.,.,.
101802,.,.,.
101803,.,.,33.3
101804,771,.,14.7
101805,842,.,.
101806,.,.,3.3
101807,.,.,.
101808,.,.,.
101809,.,.,0
101810,.,.,.
101811,.,.,.
101812,695,.,7.3
101813,.,.,.
101814,.,.,.
101815,.,.,.
101817,.,.,0
101818,.,.,0
101819,.,.,.
101820,.,.,0
101821,.,.,0
101822,.,.,.
101823,.,.,.
101827,.,.,0
101828,.,.,.
101829,.,.,.
101830,.,.,.
101831,.,.,0
101833,.,.,.
101834,.,.,5.1
101835,.,.,.
101837,.,.,4.5
101838,.,.,4.3
101840,.,.,.
101841,.,.,.
101842,.,.,0
101843,.,.,0.5
101845,.,.,0
101846,.,.,.
101847,.,.,.
101848,.,.,.
101849,.,.,.
101850,.,.,.
101851,.,.,.
101852,.,.,.
101853,.,.,.
101902,875,17.8,49.7
101903,930,18.4,67.4
101905,919,20.1,47.6
101906,1008,19.6,58.9
101907,1024,21.1,77.2
101908,1025,21,49.2
101909,721,15.6,48.4
101910,885,17.5,46.2
101911,968,19.4,44.6
101912,939,18.5,62.6
101913,1056,21.2,81.3
101914,1093,23,76.4
101915,1059,21.9,79.8
101916,994,19.8,44.7
101917,969,19.6,36.8
101919,1008,19.8,60.2
101920,1079,23,73.2
101921,1037,22.1,73.8
101924,871,19.1,55.9
101925,916,19.7,47.2
102901,.,15.8,94.1
102902,992,19.3,65.7
102903,.,18.9,82
102904,970,20,73.3
102905,973,19.8,73.5
102906,.,19.1,93.2
103901,.,.,55.6
103902,.,17.9,72.7
104901,1110,20.3,82.7
104902,.,16.8,60
104903,.,20.7,85.7
104907,.,.,50
105801,910,18.6,33.3
105802,.,.,.
105902,943,19.3,61.2
105904,1070,22.5,96.1
105905,1014,20.8,74.3
105906,973,19.9,56.5
106901,.,21.4,90
107901,983,20.6,39.1
107902,960,19.3,33.3
107904,947,21.1,33.3
107905,917,19.8,40.7
107906,951,18.9,30.2
107907,.,18.2,38.9
107908,.,.,.
107910,.,19.7,60
108801,.,.,1.1
108802,.,.,0
108804,.,.,0
108805,.,.,0
108806,.,.,25
108807,.,.,.
108808,.,.,.
108902,837,16.2,66.7
108903,771,14.7,69.4
108904,906,16.7,72.3
108905,794,17.6,64.6
108906,960,18.2,62.2
108907,956,17.5,42.9
108908,912,17.7,58.5
108909,879,16.7,68.1
108910,955,16.8,37.9
108911,954,17.9,71.3
108912,1019,16.1,49.9
108913,983,17.9,51.4
108914,.,16.1,56.8
108915,.,.,.
108916,.,16.2,.
109901,1010,20.9,85
109902,.,20.8,56.3
109903,884,.,40
109904,954,19,40.4
109905,.,21.8,56.5
109907,992,21.9,56.7
109908,.,.,.
109910,.,.,.
109911,1061,20.8,47.6
109912,.,.,37.5
109913,916,18.4,64.7
109914,969,19,66.7
110901,.,21.6,52.9
110902,1019,20.6,49.1
110905,.,16.7,52.9
110906,928,19.5,72
110907,989,20,77.1
110908,.,18.5,92.9
111901,988,21.2,60.9
111902,887,19.2,68.4
111903,1090,20.2,80.6
112901,1001,20.5,64.9
112905,.,.,20
112906,.,22.4,62.5
112907,.,17.7,50
112908,.,20.3,43.1
112909,.,20.2,40
112910,.,22,42.9
113901,899,17.3,59.6
113902,989,21,57.9
113903,921,.,35.3
113905,964,19,63.6
113906,.,.,20
114901,1073,20.9,37.7
114902,948,19,52.5
114904,.,20.8,51.4
115901,.,16.8,35.1
115902,.,.,0
115903,.,15.6,58.3
116801,.,.,.
116901,1010,19.8,60.8
116902,900,19.4,78.1
116903,1031,20.2,67.7
116905,975,20,54.5
116906,999,20.8,54.8
116908,952,20.2,35.1
116909,.,20.4,53.3
116910,.,18.7,64.3
116915,1001,20.8,48.1
116916,975,20.1,.
117901,1125,21.9,53.9
117903,.,20.4,71.6
117904,1131,21.8,87.2
117907,.,.,.
118902,1081,21.7,54.2
119901,980,17.6,92.3
119902,915,20.7,71
119903,956,20.5,66.7
120901,1005,20,52.1
120902,951,19,78.6
120905,991,20.6,68.8
121902,.,.,10
121903,928,19.7,58.9
121904,976,18.7,68.4
121905,994,18.9,59.4
121906,870,.,79.2
122901,932,19.4,75
122902,.,.,.
123801,.,.,.
123802,.,.,0
123803,.,.,.
123804,.,.,0
123805,.,.,.
123905,992,22.4,72.3
123907,811,16.9,44.9
123908,986,22.8,63.3
123910,878,18.5,65.4
123913,798,.,69.2
123914,953,19.2,77.7
124901,896,17,74.7
125901,959,18,73.5
125902,747,16.8,65.6
125903,1039,19.7,75.6
125905,879,17,62.5
125906,.,.,.
126901,904,18.8,71.8
126902,981,20.3,53.7
126903,999,21.2,44.4
126904,977,21.3,60.7
126905,974,21.2,42.9
126906,975,.,48.6
126907,873,.,65.9
126908,949,22.6,20.4
126911,922,20.6,55.7
127901,972,20.7,57.4
127903,.,20.1,81.8
127904,.,19.5,57.1
127905,.,.,36.4
127906,1000,19.9,57.6
128901,1029,19.2,69.5
128902,886,19,29.3
128903,960,16.4,88.9
128904,955,20.2,86.4
129901,963,20.6,50.5
129902,964,20,77.1
129903,973,20.3,54.6
129904,921,20.7,32.9
129905,955,20.4,40
129906,958,18.5,38.9
129910,896,19.2,44.2
130901,1024,21.7,91.8
130902,998,22.9,63
131001,.,.,.
132902,.,19.8,90
133901,969,20.9,80.8
133902,.,.,.
133903,1015,21.2,68.4
133904,951,19.9,63.9
133905,.,.,.
134901,931,18,74.5
135001,.,.,80
136901,936,20.3,59.5
137901,960,18.2,49.5
137902,.,.,.
137903,910,20,90
137904,1057,20.4,77.8
138901,.,.,.
138902,974,18.5,85
138903,.,20.4,81.8
138904,.,20.4,83.3
139905,.,20.5,90.2
139908,.,19.2,46.2
139909,1027,17.9,47.3
139911,1027,20.3,50.3
139912,1003,19.2,50
140901,.,21.8,76.9
140904,893,18.9,66.2
140905,971,20.9,51.1
140906,.,.,12.5
140907,.,20.5,82.6
140908,.,19.9,66.7
141801,.,.,.
141901,961,19.8,54.7
141902,846,18,76.9
142901,.,17.5,50.7
143901,1007,20.1,63.9
143902,934,.,85.7
143903,1042,21.9,75.7
143904,.,.,.
143905,.,.,.
143906,.,.,.
144901,1023,22.1,49
144902,901,16.8,65.5
144903,928,.,.
145901,883,20.4,70
145902,824,.,53.5
145906,1077,18.6,62.5
145907,.,.,37.5
145911,933,20.3,66.7
146901,882,17,56.1
146902,945,20.6,75.5
146903,.,.,.
146904,893,19.1,48.4
146905,916,18.2,45.2
146906,924,19.6,60.3
146907,940,19.8,47.2
147901,.,.,50
147902,980,20.8,44.1
147903,928,19.8,63.9
148901,.,19,76.9
148902,.,21.6,.
148903,.,21,66.7
148905,.,.,.
149901,1054,18.5,62.1
149902,984,19.2,68.5
150901,1007,20,53.8
152801,.,.,0
152802,.,.,.
152803,.,.,0
152804,.,.,0
152901,1028,20.3,54.9
152902,.,20.9,57.4
152903,981,19.5,49.2
152906,1063,21.1,62.9
152907,1024,21,54.5
152908,1038,19.3,50.8
152909,1017,21.1,72.1
152910,1013,20.5,55.8
153903,.,20.3,69.2
153904,930,18.6,84.4
153905,.,18.6,61.5
153907,.,20.3,34.8
154901,876,18.9,62.7
154903,988,.,66.7
155901,906,18.6,71.7
156902,892,.,55.3
156905,.,22.1,50
157901,981,19.9,57.8
158901,958,19.7,56.8
158902,875,19.1,50
158904,.,.,.
158905,917,18.9,69.9
158906,873,19.4,64.5
159901,855,18.6,55
160901,1024,19.9,66
160904,.,20,60
160905,.,.,33.3
161801,.,.,.
161802,.,.,.
161804,.,.,.
161901,1044,21.3,71.1
161903,1060,22.1,62.6
161906,941,19.2,45.4
161907,1045,21.4,66.7
161908,1082,19.2,57.1
161909,943,17.8,40.7
161910,934,19.3,66.7
161912,988,20.9,69.7
161914,925,17.8,43.4
161916,938,19.9,54.9
161918,978,20.9,51.5
161919,1057,19.6,55.6
161920,1052,21.6,55.7
161921,919,19.6,48
161922,995,21.4,47.4
161923,960,21,55.6
161924,.,.,.
161925,.,.,.
162904,.,22.3,61.5
163901,911,19.1,59
163902,1015,21.3,81.3
163903,820,18.4,52.6
163904,1020,20.7,64
163908,946,19.7,63.2
164901,1080,20.4,54.3
165801,.,.,0
165802,.,.,.
165803,.,.,0
165901,1039,21.6,51.5
165902,921,22.5,89.3
166901,950,19.4,52.3
166902,.,.,.
166903,.,20.4,37
166904,911,19.7,70.4
166905,911,.,74.2
166907,.,.,21.4
167901,1029,22,73.5
167902,.,.,80
167903,.,.,0
167904,.,.,25
168901,.,18.6,58.6
168902,.,19.6,33.3
168903,.,19.6,45.5
169901,964,20.9,52.6
169902,967,19.5,82.6
169906,.,.,18.2
169908,.,.,.
169909,976,.,66.7
169910,.,.,42.9
169911,.,21.8,26.1
170801,.,.,.
170902,1054,22.2,72.7
170903,988,22.3,81
170904,989,19.1,56.6
170906,957,20.6,53.8
170907,929,.,40.7
170908,956,21.3,37.2
171901,882,19,45.6
171902,.,19.9,69
172902,977,16.4,51.9
172905,.,19.6,50
173901,.,16.4,72.2
174901,.,18,56.3
174902,884,20.3,68
174903,.,19.5,72.1
174904,1016,20.7,59.2
174906,1148,20,54.8
174908,986,.,38.5
174909,.,17.8,94.7
174910,.,.,.
174911,.,19.8,100
175902,995,20.1,73
175903,957,19.5,50.2
175904,961,.,47.6
175905,.,19.5,68.2
175907,831,19.6,59.5
175910,.,20.4,65.4
175911,985,20.2,43.5
176901,.,16,81.3
176902,877,17.5,48
176903,913,18.8,80
177901,.,18.9,76.9
177902,1149,21.3,62.2
177903,.,16.7,76.9
177905,946,19.3,100
178801,.,.,0
178802,.,.,.
178803,.,.,.
178804,.,.,0
178901,940,20.6,68.2
178902,942,18.3,84
178903,1009,21.6,81.7
178904,963,19,65
178905,.,.,.
178906,.,.,.
178908,1065,20.6,91.2
178909,827,16.5,77.4
178912,952,20.6,67.8
178913,.,17.7,91.7
178914,1042,21,69.8
178915,800,15.6,60
179901,1214,21.6,69.4
180901,.,18.2,.
180902,.,20.3,90.5
180903,.,.,.
180904,.,.,.
181901,953,19.9,74.1
181905,1009,22.5,61.1
181906,881,17.8,58.6
181907,942,21,47.5
181908,953,19.9,64.8
182901,858,19.3,100
182902,809,.,61.1
182903,969,20.4,42.6
182904,.,18.8,31.6
182905,.,21.8,72.7
182906,.,.,.
183801,.,.,0
183901,.,18.1,61.5
183902,1050,21.2,64.3
183904,.,21.2,62.5
184901,956,.,60
184902,980,18.8,51.7
184903,1047,21,52
184904,1024,.,47.1
184907,1042,22.1,66.5
184908,1101,22,48.2
184909,990,20,46.7
184911,.,.,.
185901,.,17.5,41.7
185902,.,22.3,77.4
185903,.,19.8,75
185904,.,20.2,100
186901,.,.,37.5
186902,946,19.3,31.9
186903,1046,19.9,76.7
187901,849,18.5,78.3
187903,.,.,30.8
187904,828,17.8,51
187906,.,.,27.3
187907,979,20.3,51.4
187910,.,.,.
188801,.,.,0
188901,1026,20.4,51.6
188902,.,20.2,44
188903,946,21.1,45.8
188904,.,.,.
189901,896,19.7,51.7
189902,.,15.3,70.5
190903,959,19.5,59.5
191901,1049,21.6,68.9
192901,979,20.5,57.8
193801,.,.,.
193902,891,19.4,77.8
194902,.,19,75
194903,.,20.3,81.5
194904,.,19.3,49.2
194905,993,19.8,65.4
195901,813,.,37.1
195902,.,.,21.1
196901,.,20.3,72.7
196902,990,17.8,83.3
196903,976,19.8,69.8
197902,.,18.9,75
198901,878,19.2,100
198902,705,.,66.7
198903,947,20,69.6
198905,885,15.7,44.8
198906,.,.,.
199901,1066,21.9,72.1
199902,919,19.1,50
200901,1043,20.7,67.1
200902,.,19.3,89.7
200904,.,19.4,53.5
200906,.,.,.
201902,1062,20.3,55.4
201903,.,.,30
201904,.,17.6,75
201907,.,21.6,78.9
201908,.,19.9,42.9
201910,.,18.7,63.4
201913,.,21.3,70.8
201914,.,18.7,47.1
202903,951,19.9,60.4
202905,827,19.8,100
203901,.,16.6,51.7
203902,.,17.7,86.7
204901,910,19.5,44.4
204904,874,20.2,50.6
205901,989,20.1,41.7
205902,998,19.1,86.1
205903,1005,21.9,53.6
205904,974,17.7,69.3
205905,892,17.5,59.3
205906,888,16.6,55.3
205907,906,17.4,67.6
206901,.,18.8,68.1
206902,.,.,44.4
206903,.,18.9,80
207901,.,21.1,85.1
208901,.,.,100
208902,1137,21.2,65.8
208903,.,20,81.8
209901,955,20.6,.
209902,.,.,28.6
210901,967,19.5,78.7
210902,.,17.8,86.4
210903,.,19.1,67.7
210904,.,17.7,88.9
210905,.,17.8,63.2
210906,.,.,.
211901,.,.,.
211902,.,20,94.4
212801,.,.,.
212802,.,.,4.3
212803,.,.,.
212901,902,15.4,61.9
212902,978,20.1,44.3
212903,988,20.3,52.9
212904,981,.,45.2
212905,1009,19.9,52.1
212906,1010,22.8,51
212909,919,18.7,59.2
212910,1067,19.5,63.3
213801,.,.,0
213901,1025,22.1,72.3
214901,869,15.9,65.4
214902,.,18.8,66.7
214903,.,16.3,59.3
215901,978,21.8,56.1
216901,.,20.7,83.3
217901,.,19.1,78.6
218901,906,18.7,77.6
219901,980,21.3,76.2
219903,1100,19.6,60.6
219905,.,17.9,63.3
220801,.,.,25
220802,.,.,.
220803,.,.,11.8
220804,.,.,0.8
220806,.,.,0
220807,.,.,5.9
220808,.,.,.
220809,.,.,.
220901,1033,20.6,64.7
220902,1023,20.4,52.6
220904,892,16.3,60
220905,933,19.1,53.7
220906,1084,22.3,86.4
220907,1024,20.6,74.9
220908,1018,20.5,59.1
220909,842,16.6,.
220910,893,17.5,36.8
220912,994,20.9,78.1
220914,962,19.3,68.6
220915,1004,21.1,52.7
220916,1015,20.9,65.2
220917,922,20.8,39
220918,994,20.4,49.9
220919,1094,23.5,.
220920,981,20.5,49.8
221801,.,.,0
221901,1002,20.8,62.9
221904,991,20.8,65.3
221905,.,21.9,61.5
221911,960,19.9,83.9
221912,1050,22.3,75.1
222901,.,21.4,100
223901,922,19.2,54
223902,918,15.4,66.7
223904,.,20.9,63.6
224901,.,19.8,88.9
224902,.,21.1,46.7
225902,1024,20.8,42.1
225905,.,.,.
225906,1089,.,19.6
225907,.,.,.
226901,1029,22.1,66.7
226903,1022,20.9,61.3
226905,967,19.3,75
226906,1086,21.3,81
226907,940,18.9,74.1
226908,.,.,33.3
227801,.,.,3.3
227802,.,.,.
227803,.,.,.
227804,.,.,.
227805,.,.,.
227806,.,.,.
227811,.,.,.
227812,.,.,.
227814,1040,.,83.3
227816,.,.,.
227817,.,.,.
227818,.,.,.
227901,1041,20.4,65.3
227904,1022,20.8,70.6
227907,902,18.5,46
227909,1168,24.6,.
227910,861,18,36.6
227912,1014,21.5,85.7
227913,1071,21.7,86.5
228901,1012,.,52.8
228903,979,18.5,53.4
228904,839,.,88.9
228905,957,.,60
229901,792,16.2,70.8
229903,859,18.9,71.6
229904,968,.,54.2
229905,969,.,45.8
229906,844,.,57.1
230901,1240,20.8,48.4
230902,974,19.9,63.8
230903,955,20.4,66.7
230904,.,15.2,50
230905,963,21.1,74.1
230906,956,21.5,76.9
230908,.,19.9,44.1
231901,875,18.5,41.2
231902,.,21,66.7
232801,.,.,.
232901,.,20.4,.
232902,.,16.8,90.9
232903,938,18.2,45.6
232904,.,23.6,54.5
233801,.,.,0
233901,945,17.7,47.7
233903,756,.,.
234801,.,.,0
234902,989,19.9,63.2
234903,943,20.5,53.7
234904,954,20.6,43.4
234905,.,20.5,52.2
234906,1058,.,44.8
234907,973,19.7,47.8
234909,.,.,14.3
235801,.,.,.
235901,843,17.7,21.3
235902,997,20.4,41.6
235904,.,.,.
236801,.,.,.
236901,975,17.9,60
236902,968,18.4,60.1
237902,859,18.3,67.3
237904,916,17.8,57.2
237905,.,17.2,52.5
238902,1158,20.3,63.9
238904,.,.,.
239901,997,21.3,52.9
239903,1025,19.6,63.6
240801,.,.,0
240802,.,.,0
240901,827,16.2,40.8
240902,.,.,.
240903,883,17,57.1
240904,836,.,72.2
241901,949,17.9,68.1
241902,958,19.6,78.3
241903,953,19,60.5
241904,955,18.7,57.1
241906,925,18.8,51.6
242902,.,20.1,57.7
242903,.,20.4,86.7
242904,.,.,80
242905,.,.,.
242906,.,23.4,100
243801,.,.,.
243901,999,20.6,68.4
243902,1034,20.2,43.8
243903,1001,21.9,55.5
243905,1017,20.7,59.5
243906,.,.,.
244901,.,.,50
244903,1031,20.8,62.9
244905,.,.,0
245801,.,.,.
