,SAT_avg,ACT_avg,SAT/ACT_pct
020906,888,21.8,83.7
020907,961,21.7,43
020908,1019,22.1,70.7
020910,.,.,.
021803,.,-1,18.2
021805,.,.,.
021901,1106,24.4,77.6
021902,949,19.1,56.7
022004,.,-1,57.1
022901,968,18.5,80.6
022902,.,.,.
022903,.,.,.
023902,-1,20.5,85.7
024901,793,17.9,75.4
025901,943,20.8,80
025902,979,20.6,62.1
025904,.,19.6,73.3
025905,920,21.9,69.2
025906,-1,-1,62.5
025908,.,22.7,90
025909,1016,21.1,76.7
026901,959,20.8,61.5
026902,911,-1,51.6
026903,1022,22.8,50
027903,958,20.8,68.9
027904,980,22.3,67.4
028902,909,18.8,58.9
028903,916,20.3,50
028906,-1,-1,38.5
029901,999,17.3,46.3
030901,-1,20.6,78.3
030902,947,19.8,72.1
030903,-1,21.3,76.2
030906,997,21.4,75
031803,.,.,.
031901,904,18.5,41.3
031903,899,18.4,69.5
031905,885,17.6,65
031906,899,18.5,63.9
031909,850,16.8,58.3
031911,890,18,70.7
031912,854,17.9,54.8
031913,752,14.9,-2
031914,869,15.9,100
031916,1037,22.1,-2
032902,871,16.6,62.2
033901,.,21.4,83.3
033902,1017,21.3,50.9
033904,-1,22.6,94.1
034901,-1,19.8,76.6
034902,.,22.4,71.4
034903,.,18.8,93
034905,-1,19,69.6
034906,-1,20.6,71.4
034907,-1,21.3,63.8
034909,-1,20.2,85
035901,.,18.2,74.6
035902,.,16.6,84.2
035903,-1,21.1,83.3
036901,929,19.7,75.8
036902,1028,22.1,62.3
036903,954,20.2,67.9
037901,-1,18.3,75
037904,993,18.2,64
037907,979,20.4,44.1
037908,-1,-1,17.4
037909,976,-1,72.2
038901,-1,18.6,86.4
039901,-1,.,-1
039902,1011,21.8,63.3
039903,.,20.3,57.5
039904,-1,23.3,41.2
039905,1050,-1,55.6
040901,-1,19.1,93.3
040902,933,20.4,84
041901,.,20.6,82.4
041902,-1,18.5,94.7
042901,-1,19.3,59.3
042903,928,-1,62.5
042905,-1,21.3,-2
042906,-1,-1,66.7
043901,1096,24.1,83.9
043902,953,21.7,48.8
043903,1030,22.6,100
043904,926,21.6,61.7
043905,1062,23.5,78.1
043907,1051,23,80.8
043908,993,20.5,74.1
043910,1142,25.7,86
043911,943,19.9,60.4
043912,1056,22.6,82.9
043914,1001,23.1,61.5
043917,1046,19.7,65.2
043918,948,20,59.5
043919,1096,24,99.5
044902,-1,20.3,97.2
044904,.,16.5,88.9
045902,955,19.8,79.4
045903,951,18.6,87.5
045905,894,20.5,80
046802,.,.,-1
046901,999,21.9,67.3
046902,995,22.1,80.4
047901,954,19.6,87.7
047902,973,19.3,74.5
047903,-1,17.4,91.7
047905,-1,-1,57.1
048901,-1,19.7,61.1
048903,.,16.2,71.4
049901,963,22.4,60.5
049902,1015,24.2,100
049903,980,21.5,72.7
049905,914,21.4,58.6
049906,973,21.5,90.9
049907,1064,24.7,90
049908,.,.,.
049909,.,.,.
050901,-1,18.5,80.8
050902,978,21.3,68.3
050904,-1,18.7,83.3
050909,.,-1,36.4
050910,967,19.8,61.4
051901,.,18.1,78.9
052901,-1,19.6,69.5
053001,-1,19.8,61.7
054901,-1,17.5,91.7
054902,-1,17.8,38.9
054903,938,16.9,57.9
055901,816,13.9,88.2
056901,938,19.6,80.6
056902,.,15.8,86.7
057802,887,16,-2
057803,1178,25.5,-2
057804,774,14.8,7.6
057805,.,.,.
057806,884,-1,32.4
057807,875,18.7,88.4
057808,858,15.8,-2
057809,.,.,.
057810,.,.,.
057811,.,.,.
057813,.,.,.
057814,.,.,.
057815,765,-1,61.5
057816,.,.,.
057817,.,.,.
057819,.,.,-1
057825,722,-1,5.9
057827,.,.,.
057828,962,18.8,8.9
057829,805,.,93.8
057830,.,.,.
057831,719,14.3,100
057832,-1,.,3.1
057833,.,.,-1
057834,777,.,12.2
057835,.,.,.
057836,.,.,.
057837,.,.,.
057838,876,16.8,-2
057839,.,.,.
057840,1094,24.2,-2
057841,.,.,.
057842,910,17.2,-2
057843,832,-1,-2
057844,.,.,.
057903,998,21.6,67.5
057904,872,18.3,82.5
057905,863,17.1,78.8
057906,854,17,88.1
057907,935,19.3,65.1
057909,973,20.6,58.3
057910,945,19.3,46.6
057911,1215,26.8,-2
057912,847,18.7,80.6
057913,802,15.4,88.2
057914,930,19.2,64.8
057916,1036,22.2,81.2
057919,1040,22.8,95.5
057922,1140,25.2,98.7
058902,1005,21,91.7
058905,.,20.3,-2
058906,967,18,47.4
058909,.,21.3,88.9
059901,941,19.2,50.9
059902,.,.,.
060902,1054,19.3,84.3
060914,.,17.2,85.7
061802,978,17.8,25.6
061803,.,.,0
061804,.,.,.
061901,1000,21.1,73.5
061902,1079,23.8,79.4
061903,970,21.5,60.7
061905,978,21.8,61.4
061906,1053,23.5,60
061907,1032,22.5,79.4
061908,965,20.1,56.8
061910,1097,24.6,95.9
061911,1000,22.7,75.7
061912,993,21.8,67.2
061914,963,20.3,70.3
062901,988,20.5,49.2
062902,-1,-1,57.1
062903,1012,19.5,63.6
062904,977,21.8,70.6
062905,.,.,.
062906,.,.,.
063903,871,18.5,83.3
063906,.,-1,-1
064903,858,16.7,75
065901,-1,20.6,82.4
065902,.,17.8,83.3
066005,.,.,.
066901,.,16.4,70.4
066902,.,15.8,73.5
066903,-1,18.4,69.4
067902,1010,21.9,49.2
067903,904,21.3,75
067904,1018,19.7,75
067907,903,19.5,81.8
067908,-1,20.8,76.5
068801,-1,-1,2.4
068802,.,.,.
068901,958,21.3,43.3
069901,1166,19.2,-2
069902,-1,21,60
070801,940,-1,53.8
070901,876,-1,93.3
070903,1022,20.6,54.3
070905,921,18.9,60.2
070907,839,17.6,71.1
070908,1029,21.5,73.2
070909,.,18.9,94.1
070910,971,18.6,63.5
070911,998,21.6,66
070912,978,21.3,57.2
070915,907,20.4,88.3
071801,.,.,.
071803,767,.,8
071804,908,.,10.1
071806,980,-1,88.2
071807,.,.,.
071809,.,.,.
071901,841,17.2,67.3
071902,951,18.4,79.8
071903,849,17.5,71.1
071904,851,16.8,56.7
071905,799,18,-2
071906,-1,17.7,-2
071907,833,17.2,71.7
071908,.,16,45.8
071909,875,19.3,68
072801,923,17.8,-2
072802,.,.,0
072901,.,.,.
072902,1013,19.2,72
072903,1021,21.8,88.7
072904,.,.,.
072908,1013,23.6,100
072909,-1,19,69.2
072910,.,.,.
073901,-1,16,88.9
073903,777,-1,56.4
073904,.,.,.
073905,995,20.1,58.5
074903,997,20.6,53.4
074904,-1,20.6,-2
074905,1002,22.3,68.8
074907,.,21.8,64.1
074909,973,21,62
074911,943,-1,72.7
074912,876,20.6,53.1
074917,1031,19.1,86.4
075901,964,20.8,81.1
075902,1011,20.8,65.9
075903,946,19.6,65.2
075906,1043,22,78.6
075908,1014,24.1,100
076903,-1,21.2,63.6
076904,.,17,85.2
077901,-1,18.7,72.7
077902,-1,18.4,67.6
078901,-1,19.6,57.9
079901,985,20.7,71.3
079906,1029,22,60.9
079907,1027,22.5,87.9
079910,901,18.7,81.8
080901,1011,20.9,44
081902,1011,19.5,70.9
081904,962,19.2,70.3
081905,934,19.4,51.7
081906,.,.,.
082902,920,16.6,66
082903,1029,18.8,65.8
083901,.,19.6,40
083902,.,20.4,83.3
083903,914,18.7,61.9
084801,.,.,0
084802,.,.,.
084804,.,.,.
084805,.,.,.
084901,934,19.4,44.4
084902,937,19.6,55.9
084903,896,16.8,66.7
084904,833,16.7,64.5
084906,925,20.8,41.6
084908,860,18.6,54.3
084909,968,20.3,40.7
084910,1069,23.5,80.4
084911,1116,24.9,94.5
085902,-1,20,56.9
085903,.,18.9,100
086024,.,.,.
086901,1003,21.5,71.4
086902,985,22.1,84.8
087901,-1,21.4,-2
088902,958,20.1,63.9
089901,943,19.4,59.7
089903,933,16,57.8
089905,.,-1,23.1
090902,.,18.2,64.3
090903,.,21,68.8
090904,1003,22.4,47.3
090905,.,.,.
091901,955,20.8,42
091902,1012,20.3,100
091903,1036,21.3,53.1
091905,983,23.4,72.7
091906,1042,20.8,50.3
091907,.,.,.
091908,1014,22.6,67.3
091909,1049,21.9,48.5
091910,1040,22.3,70.6
091913,1030,22,67.6
091914,985,22,50
091917,1034,22.5,76.4
091918,998,20.5,70.7
092801,-1,20,14.5
092901,949,19.1,47.4
092902,935,19.8,47
092903,1007,19.6,64.7
092904,1018,21.7,71.4
092906,987,21.6,52.5
092907,1049,22.5,89.2
092908,1100,22.5,77.3
093901,970,20.9,57.1
093903,843,17.1,85
093904,912,18.3,63.6
093905,-1,-1,62.5
094901,949,19.3,57.5
094902,989,22.8,75.3
094903,999,21.4,81.5
094904,953,20.8,63.5
095901,927,20.9,78.8
095902,896,20.9,90
095903,-1,16.5,-2
095904,-1,17.7,-2
095905,893,19.9,55.5
096904,.,18.8,88
096905,.,20.9,72.7
097902,936,21.9,87.3
097903,931,21,75.5
098901,.,20.9,77.1
098903,.,.,-1
098904,.,19.1,-2
099902,-1,16.8,36.8
099903,-1,20.4,64.3
100903,942,19,73
100904,927,20,63.2
100905,986,20.6,68.3
100907,987,20.8,75.8
100908,907,18.6,55.6
101801,.,.,.
101802,.,.,.
101803,.,.,.
101804,820,-1,33.7
101805,792,-1,76.9
101806,885,-1,51.2
101807,.,.,.
101809,828,.,25
101810,.,.,.
101811,.,.,.
101812,728,15,24.7
101813,952,.,-2
101814,.,.,.
101815,.,.,.
101819,.,.,.
101821,815,14.2,44.9
101822,.,.,-1
101828,.,.,.
101829,.,.,.
101833,.,.,.
101837,1000,-1,16
101838,840,-1,51.4
101840,.,.,.
101842,.,.,0
101845,987,20.3,-2
101846,1011,23.7,-2
101847,.,.,.
101848,.,.,.
101849,.,.,.
101850,.,.,.
101852,-1,.,-1
101853,.,.,.
101854,-1,-1,6.3
101855,.,.,.
101856,.,.,.
101858,1106,25.4,87.5
101859,.,.,.
101860,.,.,.
101861,.,.,.
101862,.,.,.
101863,.,.,.
101864,.,.,.
101865,.,.,0
101902,881,17.7,58.7
101903,893,18.2,66.1
101905,898,17,44.7
101906,972,18.6,60.2
101907,1025,21.5,70.2
101908,1002,21.8,48.1
101909,738,15.5,65.2
101910,893,18.1,50.1
101911,937,19.1,49.8
101912,915,19.6,75.2
101913,1011,22.4,75.5
101914,1071,23.7,81
101915,1021,22.4,75.2
101916,968,20.1,52.9
101917,924,18.9,45.5
101919,888,17.8,66.7
101920,1041,23.6,87
101921,1028,22.1,70.7
101924,844,17.4,57.4
101925,978,21.8,75.8
102901,-1,14.8,-2
102902,958,19.1,58
102903,-1,19.2,69.2
102904,986,22,67.6
102905,1001,21.3,77.8
102906,1032,19.8,77.4
103901,.,20.4,72.7
103902,.,-1,44.4
104901,-1,21.1,77.1
104903,-1,20.6,77.8
104907,-1,20.4,71.4
105801,1048,-1,79.2
105802,.,.,.
105902,923,18.4,77.1
105904,1142,25.5,89.8
105905,1083,23.2,-2
105906,952,20.3,67.8
106901,-1,20.5,84.8
107901,958,20.3,43.8
107902,933,19.6,45.3
107904,946,19.5,50
107905,957,-1,53.5
107906,978,19.5,45.8
107907,-1,16,71.4
107908,.,.,.
107910,906,20.8,33.3
108801,.,-1,2.8
108802,.,.,.
108804,-1,16,22.4
108807,889,18.6,-2
108808,.,.,.
108902,1067,16.8,70.4
108903,828,17.1,76.1
108904,969,17.5,83.1
108905,822,16,87.3
108906,953,18.9,83.4
108907,914,17.9,70.2
108908,941,17.8,89.5
108909,851,16.6,74.8
108910,853,17.7,59.6
108911,954,19.9,76
108912,900,16.9,69.7
108913,872,17.8,76.6
108914,.,16,95.8
108915,.,.,.
108916,983,16.5,63.9
109901,-1,20.4,-2
109902,-1,20.7,77.8
109903,-1,18.7,63.6
109904,973,26.7,46.6
109905,883,16.8,60
109907,911,19,76.7
109908,.,.,.
109910,.,.,.
109911,1040,20.5,67
109912,904,.,50
109913,985,20.9,39.1
109914,1040,17.8,93.3
110901,924,19.5,-2
110902,955,19.9,48.8
110905,1092,22.6,65.2
110906,1052,19.9,-2
110907,995,21.1,75
110908,-1,20.6,83.3
111901,1049,22.9,64.3
111902,-1,-1,46.2
111903,1002,21.1,80
112901,1014,21.3,63.8
112905,-1,18.7,66.7
112906,.,18.2,78.6
112907,.,19,-2
112908,1039,18.6,78
112909,967,19.8,72.7
112910,-1,18.1,47.1
113901,852,19.3,72.9
113902,935,18.2,56.7
113903,985,20.5,79.5
113905,918,18.4,92
113906,960,19.6,61.1
114901,975,19.8,46.9
114902,1026,20,72.5
114904,1023,21.7,53.3
115901,806,-1,79.3
115902,782,15.6,91.7
115903,.,14.1,88.9
116801,-1,-1,26.7
116901,1030,22,65.9
116902,-1,20.7,61.8
116903,949,21.6,69.8
116905,967,18.3,49.6
116906,1053,22.7,67.2
116908,888,18.7,45.3
116909,1111,20.5,90
116910,.,-1,14.3
116915,921,20.1,75
116916,981,21.3,54.1
117901,965,20,59.4
117903,-1,20.7,60.6
117904,-1,20.2,50
117907,.,.,.
118902,1011,21.5,51.7
119901,-1,18.2,60
119902,971,19.1,62.3
119903,985,21.8,45.5
120901,1010,18.7,68.1
120902,952,18.3,96.7
120905,991,19.6,77
121902,-1,18.4,66.7
121903,957,19.3,72.7
121904,944,19,73.3
121905,930,18.6,82.1
121906,848,-1,79.3
122901,991,19.9,-2
122902,-1,.,60
123803,592,.,54.5
123805,.,.,.
123807,-1,.,-1
123905,981,21,76.2
123907,787,14.5,55.7
123908,989,21.3,76.9
123910,900,17.6,68.8
123913,940,18.5,100
123914,937,20.3,80.2
124901,-1,16.4,98.6
125901,1066,18.4,74.6
125902,900,18,86.5
125903,963,19.4,89.8
125905,-1,17.7,50
125906,.,.,.
126901,932,18.8,54.9
126902,997,22.3,54.8
126903,990,22.2,44.2
126904,986,22.8,76.7
126905,992,20.6,58
126906,922,18.6,80
126907,971,22.4,49
126908,915,19.2,45.6
126911,1009,23.2,58.1
127901,926,22.2,57.8
127903,.,19.9,63.3
127904,912,20.3,81.6
127905,-1,-1,50
127906,-1,18.7,84.4
128901,956,19.7,62.5
128902,945,17.5,46.8
128903,851,18.3,93.8
128904,1089,22.3,-2
129901,970,20.5,62.1
129902,980,20.5,68.6
129903,943,17.9,49.5
129904,947,20.3,43
129905,954,20.9,45.8
129906,865,18.2,54.4
129910,1035,21.1,50
130801,-1,.,22.2
130901,1070,24.4,88.6
130902,954,19.3,71.1
131001,.,.,.
132902,-1,22.2,100
133901,928,22.3,66.7
133902,.,.,.
133903,1004,22.8,65
133904,961,21.3,73.8
133905,.,.,.
134901,919,19.1,-2
135001,.,19.8,-2
136901,959,22.5,66.7
137901,874,18.3,57.1
137902,.,.,.
137903,847,19,100
137904,907,18.8,-2
138902,-1,21.3,62.5
138903,-1,19.6,59.3
138904,.,-1,-1
139905,-1,22.3,61
139908,-1,-1,44.4
139909,1009,22,53.1
139911,1038,22.2,54.5
139912,1003,21.8,56.5
140901,937,18.9,52.4
140904,856,18.4,53.7
140905,993,18.5,83.3
140907,.,23,82.8
140908,936,21.2,90
141901,1007,21.7,57.7
141902,919,21.7,68.4
142901,863,16.6,50
143901,960,21.3,86.4
143902,860,-1,100
143903,984,21.4,85.4
143904,.,.,.
143905,.,.,.
143906,.,.,.
144901,967,19.8,61.7
144902,960,21.6,80.8
144903,840,.,-2
145901,903,17.6,65.9
145902,961,21.2,83.9
145906,872,19.4,58.8
145907,-1,-1,62.5
145911,974,19.9,54
146901,908,19.1,54
146902,929,19.7,49.1
146903,.,.,.
146904,893,17.7,47.9
146905,864,20.4,51.5
146906,915,19.4,62.7
146907,1003,17.8,53.3
147901,828,17.1,69.2
147902,997,19.4,49.3
147903,-1,18.9,65.1
148901,.,18.6,94.4
148902,.,20.8,86.7
148903,.,17.2,-2
148905,.,17.8,-2
149901,1019,19.2,79.7
149902,970,20.2,80
150901,968,22.4,68.9
152802,.,.,.
152803,953,.,5.8
152805,-1,.,-2
152901,1000,20.2,64.9
152902,886,19.7,75
152903,921,19.5,46.4
152906,1002,21.2,84.3
152907,1013,22.2,72.8
152908,924,19.4,66.7
152909,971,21.6,77.2
152910,1065,22.5,76.2
153903,.,17.2,75
153904,1002,18.9,80
153905,-1,18.3,91.7
153907,.,-1,-1
154901,936,18.3,61.8
154903,-1,20,45.5
155901,-1,18.3,69
156902,956,20.5,42.2
156905,-1,20.4,95.2
157901,1021,21.3,89.7
158901,909,19.7,68.7
158902,876,19.6,62
158904,.,.,.
158905,879,19.1,70.5
158906,975,23,68.7
159901,865,17.8,66.1
160901,1100,20.8,64.1
160904,-1,19.9,-2
160905,.,-1,50
161801,.,.,.
161802,.,19.9,36.8
161807,.,.,0
161901,1041,23.6,77.1
161903,1059,23.3,74.6
161906,803,16.4,52
161907,1056,23.1,70.2
161908,862,17.4,55.8
161909,986,19.3,63.5
161910,906,20.3,63
161912,899,20.7,73
161914,877,18.3,44.8
161916,1007,23.6,65.9
161918,1059,21.5,54
161919,961,21.9,39.5
161920,1077,23.5,73.7
161921,948,19.5,54
161922,1076,22.7,46.8
161923,933,20.1,78.1
161924,.,.,-1
161925,.,.,.
162904,960,19.9,81.8
163901,910,20.4,60.3
163902,1078,21.6,80.8
163903,840,-1,87.8
163904,1057,21.3,65.8
163908,1012,21.2,66.5
164901,-1,16.6,84.2
165802,.,.,.
165901,1002,20.3,43.7
165902,954,22.7,65.7
166901,898,18.8,84.7
166902,.,.,.
166903,934,19.2,72.4
166904,916,20,67.6
166905,980,20.3,80.9
166907,-1,-1,25
167901,990,20.4,60
167902,.,17.8,50
167903,.,17.1,87.5
167904,-1,-1,-1
168901,-1,18.9,63.8
168902,684,-1,81.8
168903,-1,20,75
169901,973,22.1,66.3
169902,1105,21.4,64.1
169906,791,-1,100
169908,.,.,.
169909,.,-1,66.7
169910,-1,-1,50
169911,1028,22,61.9
170801,.,.,.
170902,1069,23.7,79.2
170903,1025,22.7,74.5
170904,935,19.4,67.8
170906,994,21.1,64
170907,917,18.8,43.8
170908,965,21.1,45.4
171901,1110,20.1,48.3
171902,.,17.8,73.5
172902,833,17.2,70.4
172905,1016,20.7,66
173901,.,18.6,88.9
174801,.,.,.
174901,-1,21.6,66.7
174902,1054,20.7,74.1
174903,.,20,63.4
174904,1004,20.8,54.1
174906,977,18.7,78.1
174908,1002,23.2,93.3
174909,878,20.2,95.7
174910,.,.,.
174911,1078,23.1,68
175902,924,19.9,60.4
175903,896,17.8,61.5
175904,-1,18.5,53.8
175905,1077,19.9,76.5
175907,-1,18.6,90.5
175910,914,20.4,74
175911,904,19.3,72.7
176901,1023,19.4,73.9
176902,850,17.2,73.1
176903,950,23.4,40
177901,.,19.1,-2
177902,1030,20.6,63
177903,-1,21.7,73.3
177905,-1,23.3,-2
178801,.,.,0
178804,834,-1,25.6
178807,.,.,.
178808,.,.,.
178809,.,.,.
178901,-1,19.4,96.3
178902,938,19.1,82.4
178903,932,20.6,73.3
178904,925,18.9,66.7
178905,.,.,.
178906,.,.,.
178908,1032,22,82.5
178909,-1,16.5,82.8
178912,980,20.6,59
178913,-1,17.3,63.6
178914,1019,21.7,79.8
178915,767,15.9,77
179901,-1,21.5,60.3
180901,-1,16.3,-2
180902,-1,18.5,68.8
180903,.,-1,66.7
180904,.,.,.
181901,927,20,68.8
181905,990,21.4,82.8
181906,771,19.3,82.2
181907,928,21.5,53.6
181908,991,22.8,62.6
182901,-1,19.3,72.7
182902,908,-1,61.5
182903,960,20.9,44
182904,1034,19.2,65.4
182905,.,21.2,62.5
182906,.,.,.
183801,.,-1,9.1
183901,.,18.8,70
183902,1061,19.9,57.1
183904,-1,22.1,43.5
184801,-1,.,7.4
184901,1014,.,20.8
184902,1000,21.5,54.6
184903,1045,21.8,58.7
184904,946,21.4,53.8
184907,1108,24.8,85.4
184908,1056,21.5,58.2
184909,1068,22.8,52.3
184911,.,.,.
185901,.,17.3,84.8
185902,-1,21.4,84.4
185903,-1,19,67.2
185904,.,20.4,-2
186901,-1,17.2,66.7
186902,856,19.4,66.1
186903,934,18.1,38
187901,877,18.1,65.2
187903,843,16.3,88.9
187904,921,16.5,84.8
187906,-1,16.5,63.6
187907,933,20.8,58.1
187910,894,19.9,60.5
188801,937,20.3,12.8
188901,980,20.6,55.6
188902,945,20.4,56.8
188903,1004,19.8,82.2
188904,988,21.7,82.9
189901,-1,16.2,68.8
189902,916,16.1,81.8
190903,986,19.7,71.1
191901,1029,22.6,65.9
192901,-1,18.5,72.2
193801,-1,16.7,87.5
193902,-1,21.4,64.3
194902,-1,21.7,82.8
194903,-1,20,73.2
194904,.,18.4,78.8
194905,-1,20.6,58.3
195901,857,18,61.9
195902,849,-1,76.9
196901,940,-1,38.5
196902,-1,17.5,86.7
196903,881,18.3,82
197902,.,21.9,80
198901,913,19.6,79.5
198902,.,15.7,81.8
198903,1002,22.5,69.4
198905,952,17.4,48.1
198906,973,18.8,53.8
199901,1056,23.2,81.4
199902,965,20,58.1
200901,-1,21.3,92.4
200902,-1,20.6,84.6
200904,-1,19.9,67.7
200906,.,.,.
201902,1000,20.6,56.4
201903,.,-1,-2
201904,-1,-1,50
201907,.,17.8,44.4
201908,917,20,57.9
201910,-1,19.6,58.4
201913,870,17.2,71.4
201914,881,18,84.1
202903,1014,20.2,89.9
202905,903,18.4,73.7
203901,-1,16.4,79.5
203902,.,19.1,-2
204901,873,18.2,62.2
204904,942,18.4,58
205901,920,18.8,49
205902,991,20.8,75.2
205903,934,18.9,59.4
205904,801,15.8,76.3
205905,816,17.7,84.3
205906,910,18.9,77.8
205907,943,17.4,66.7
206901,-1,19.3,75.7
206902,999,.,87.5
206903,-1,-1,-1
207901,836,20.5,70
208901,.,-1,36.4
208902,1016,19.9,44.4
208903,.,19,72.7
209901,989,22.5,76.3
209902,858,-1,100
210901,887,17.3,89
210902,-1,20.6,54.3
210903,.,19.5,66.7
210904,.,14.8,18.5
210905,.,19.8,47.6
210906,.,.,.
211901,.,.,0
211902,-1,19.3,88.6
212801,.,.,.
212803,.,.,-1
212901,956,20.8,57.1
212902,972,21.8,53.2
212903,1014,21.1,61.8
212904,882,18.9,71.2
212905,972,19.4,61.5
212906,1023,22.5,62.7
212909,897,18.6,88.7
212910,854,18,69.2
213801,956,-1,16.1
213901,980,21.6,89.3
214901,835,17.1,51
214902,.,17.6,-2
214903,-1,16.7,77.2
215901,993,22,57
216901,.,17.6,-2
217901,.,18.1,88.9
218901,-1,18.4,85.5
219901,-1,20.6,94.7
219903,-1,18.5,55.7
219905,.,17.8,80
220801,1095,25.4,40
220802,.,.,.
220804,-1,15,5.5
220809,1084,23.4,100
220810,1176,27.1,-2
220811,.,.,.
220812,-1,-1,16
220813,1081,24,-2
220814,.,.,.
220815,.,.,.
220816,.,19,95
220817,.,.,.
220901,984,21,69.6
220902,1002,22,58.9
220904,851,17,75.5
220905,905,18.1,64
220906,1099,24.5,88.9
220907,1044,22.7,74.7
220908,977,20.9,72.8
220910,905,17.4,53.2
220912,941,20.2,73.7
220914,950,20.6,71
220915,986,22.3,63.8
220916,1027,22,63.4
220917,904,19.6,64.2
220918,994,21.4,61.5
220919,1155,25.7,-2
220920,967,19.5,48.7
221801,1086,.,3.2
221901,975,20.9,62.1
221904,914,20.4,68.6
221905,-1,18,87.5
221911,992,22.5,90.1
221912,1048,23.5,91.1
222901,1020,21,94.1
223901,856,18.1,59.1
223902,-1,17.1,87.5
223904,-1,19.8,100
224901,.,17.8,86.7
224902,896,19.6,100
225902,1025,19.6,35.7
225905,.,.,.
225906,1055,21.5,57.6
225907,.,.,0
226801,.,.,0
226901,-1,21.4,74.3
226903,994,20,62.2
226905,-1,20.4,-2
226906,1090,22.4,91.4
226907,957,19.3,54.7
226908,-1,21.3,62.5
227801,867,.,17
227803,.,.,.
227804,1008,26.2,-2
227805,.,.,.
227806,.,.,0
227814,1139,27.7,85
227816,963,-1,-2
227817,.,.,.
227818,-1,-1,5
227819,.,.,.
227820,.,.,.
227821,.,.,.
227824,.,.,.
227901,1014,21.2,77.7
227904,989,20.6,79.4
227907,847,16.6,69.1
227909,1214,27,-2
227910,876,18.6,54
227912,1026,21.1,73.9
227913,1117,24.3,96.7
228901,905,19.9,63.6
228903,948,18.3,48.3
228904,-1,15.2,85.7
228905,866,.,80
229901,947,19.6,60
229903,855,.,89.3
229904,889,19.6,63.8
229905,-1,20.3,85.7
229906,-1,19.8,75
230901,945,17.6,78.4
230902,971,19,61.1
230903,934,19.5,65.3
230904,-1,21.2,73.3
230905,966,22,70.5
230906,978,20.7,69.9
230908,954,20.3,68.4
231901,.,17.2,82.4
231902,-1,18.8,100
232801,.,.,.
232901,916,-1,90
232902,829,16.7,73
232903,862,18.1,53.3
232904,1130,24.3,68.8
233901,918,18.7,56.2
233903,927,18.8,100
234801,.,.,0
234902,1030,21.5,55.6
234903,1019,21.5,51.9
234904,927,21,63.2
